,AEE
2018-07-17,14956007000
2018-07-18,14907187000
2018-07-19,15063411000
2018-07-20,14973094000
2018-07-23,14873013000
2018-07-24,14890100000
2018-07-25,14977976000
2018-07-26,15170815000
2018-07-27,15119554000
2018-07-30,14992622000
2018-07-31,15148846000
2018-08-01,14977976000
2018-08-02,15078057000
2018-08-03,15244045000
2018-08-06,15273337000
2018-08-07,15278219000
2018-08-08,15280660000
2018-08-09,15336803000
2018-08-10,15324598000
2018-08-13,15375859000
2018-08-14,15402710000
2018-08-15,15527201000
2018-08-16,15732245000
2018-08-17,15807916000
2018-08-20,15761536999
2018-08-21,15673660999
2018-08-22,15514996000
2018-08-23,15536965000
2018-08-24,15619959000
2018-08-27,15468617000
2018-08-28,15432002000
2018-08-29,15490586000
2018-08-30,15512555000
2018-08-31,15434443000
2018-09-04,15561375000
2018-09-05,15854295000
2018-09-06,16017842000
2018-09-07,15949494000
2018-09-10,16086190000
2018-09-11,15951934999
2018-09-12,15956817000
2018-09-13,16039810999
2018-09-14,15966581000
2018-09-17,15925083999
2018-09-18,15881146000
2018-09-19,15600431000
2018-09-20,15654132999
2018-09-21,15724922000
2018-09-24,15563816000
2018-09-25,15383182000
2018-09-26,15168374000
2018-09-27,15273337000
2018-09-28,15432002000
2018-10-01,15461747000
2018-10-02,15720704999
2018-10-03,15559467000
2018-10-04,15610770000
2018-10-05,15903929999
2018-10-08,16038295000
2018-10-09,16204419000
2018-10-10,16109142000
2018-10-11,15644972000
2018-10-12,15586340000
2018-10-15,15591226000
2018-10-16,15825754000
2018-10-17,15820868000
2018-10-18,15864842000
2018-10-19,16136015000
2018-10-22,16038295000
2018-10-23,15999206999
2018-10-24,16316797000
2018-10-25,16048067000
2018-10-26,15732920000
2018-10-29,15928360000
2018-10-30,15879500000
2018-10-31,15776894000
2018-11-01,15720704999
2018-11-02,15539923000
2018-11-05,15793995000
2018-11-06,15896600999
2018-11-07,16133572000
2018-11-08,16197090000
2018-11-09,16446275999
2018-11-12,16707677000
2018-11-13,16815169000
2018-11-14,16793181999
2018-11-15,16951977000
2018-11-16,16929990000
2018-11-19,17037481999
2018-11-20,16856700000
2018-11-21,16495135999
2018-11-23,16551325000
2018-11-26,16568425999
2018-11-27,16778524000
2018-11-28,16639273000
2018-11-29,16568425999
2018-11-30,16763866000
2018-12-03,17052140000
2018-12-04,17110772000
2018-12-06,17140088000
2018-12-07,17203606000
2018-12-10,17274453000
2018-12-11,17171847000
2018-12-12,17061912000
2018-12-13,17208492000
2018-12-14,17054583000
2018-12-17,16443833000
2018-12-18,16460933999
2018-12-19,16419402999
2018-12-20,16375429000
2018-12-21,16353442000
2018-12-24,15449532000
2018-12-26,15720704999
2018-12-27,15952790000
2018-12-28,15864842000
2018-12-31,15974827000
2019-01-02,15558497000
2019-01-03,15597681000
2019-01-04,15818091000
2019-01-07,15636865000
2019-01-08,15884214000
2019-01-09,15766661999
2019-01-10,16116869000
2019-01-11,16053195000
2019-01-14,15908703999
2019-01-15,16173196000
2019-01-16,16327483000
2019-01-17,16422994000
2019-01-18,16467075999
2019-01-22,16550342000
2019-01-23,16677689999
2019-01-24,16836875000
2019-01-25,16638506000
2019-01-28,16569934000
2019-01-29,16523403000
2019-01-30,16638506000
2019-01-31,16981366000
2019-02-01,16861364999
2019-02-04,16895650999
2019-02-05,16858916000
2019-02-06,16871161000
2019-02-07,17074428000
2019-02-08,17258103000
2019-02-11,17329124000
2019-02-12,17189531000
2019-02-13,17157694000
2019-02-14,16905447000
2019-02-15,17064632000
2019-02-19,17165041000
2019-02-20,17240960000
2019-02-21,17436880000
2019-02-22,17676882000
2019-02-25,17358512000
2019-02-26,17196878000
2019-02-27,17245858000
2019-02-28,17446676000
2019-03-01,17370757000
2019-03-04,17461370000
2019-03-05,17405043000
2019-03-06,17405043000
2019-03-07,17441778000
2019-03-08,17559330000
2019-03-11,17772393000
2019-03-12,17723413000
2019-03-13,17863006000
2019-03-14,17782189000
2019-03-15,17887496000
2019-03-18,17757699000
2019-03-19,17632800000
2019-03-20,17689127000
2019-03-21,17941374000
2019-03-22,18061375000
2019-03-25,18196070000
2019-03-26,18306275000
2019-03-27,18218111000
2019-03-28,17990354000
2019-03-29,18012395000
2019-04-01,17877224000
2019-04-02,17820736000
2019-04-03,17742144000
2019-04-04,17575136000
2019-04-05,17778984000
2019-04-08,17602152000
2019-04-09,17688112000
2019-04-10,17560400000
2019-04-11,17643904000
2019-04-12,17678288000
2019-04-15,17690568000
2019-04-16,17400760000
2019-04-17,17341816000
2019-04-18,17309888000
2019-04-22,17319712000
2019-04-23,17474440000
2019-04-24,17680744000
2019-04-25,17747056000
2019-04-26,17727408000
2019-04-29,17526016000
2019-04-30,17872312000
2019-05-01,17742144000
2019-05-02,17766704000
2019-05-03,17916520000
2019-05-06,17867400000
2019-05-07,17855120000
2019-05-08,17526016000
2019-05-09,17658640000
2019-05-10,18000024000
2019-05-13,18321760000
2019-05-14,18137560000
2019-05-15,18105632000
2019-05-16,18233344000
2019-05-17,18348776000
2019-05-20,18343864000
2019-05-21,18245624000
2019-05-22,18388072000
2019-05-23,18594376000
2019-05-24,18513328000
2019-05-28,18252992000
2019-05-29,17975464000
2019-05-30,17909152000
2019-05-31,18012304000
2019-06-03,18292288000
2019-06-04,18284920000
2019-06-05,18699984000
2019-06-06,18795768000
2019-06-07,18636128000
2019-06-10,18645952000
2019-06-11,18402808000
2019-06-12,18724544000
2019-06-13,18717176000
2019-06-14,18839976000
2019-06-17,18714720000
2019-06-18,18771208000
2019-06-19,18886640000
2019-06-20,18999616000
2019-06-21,19021720000
2019-06-24,18886640000
2019-06-25,18808048000
2019-06-26,18353688000
2019-06-27,18334040000
2019-06-28,18447016000
2019-07-01,18494139000
2019-07-02,18663810000
2019-07-03,18816268000
2019-07-05,18799055000
2019-07-08,18803973000
2019-07-09,18838399000
2019-07-10,18848235000
2019-07-11,18855612000
2019-07-12,18727744000
2019-07-15,18759711000
2019-07-16,18744957000
2019-07-17,18870366000
2019-07-18,18973644000
2019-07-19,18683482000
2019-07-22,18757252000
2019-07-23,18744957000
2019-07-24,18794137000
2019-07-25,18749875000
2019-07-26,18833481000
2019-07-29,18897415000
2019-07-30,18740039000
2019-07-31,18612171000
2019-08-01,18845776000
2019-08-02,18624466000
2019-08-05,18454795000
2019-08-06,18442500000
2019-08-07,18496598000
2019-08-08,18767088000
2019-08-09,18858071000
2019-08-12,18845776000
2019-08-13,18813809000
2019-08-14,18503975000
2019-08-15,18641679000
2019-08-16,18845776000
2019-08-19,18926923000
2019-08-20,18850694000
2019-08-21,18914628000
2019-08-22,18890038000
2019-08-23,18523647000
2019-08-26,18651515000
2019-08-27,18626925000
2019-08-28,18626925000
2019-08-29,18971185000
2019-08-30,18971185000
2019-09-03,19300691000
2019-09-04,19300691000
2019-09-05,18968726000
2019-09-06,18735121000
2019-09-09,18486762000
2019-09-10,18248239000
2019-09-11,18385943000
2019-09-12,18811350000
2019-09-13,18835940000
2019-09-16,18976103000
2019-09-17,19067086000
2019-09-18,19298232000
2019-09-19,19342494000
2019-09-20,19435936000
2019-09-23,19418723000
2019-09-24,19563804000
2019-09-25,19735934000
2019-09-26,19765442000
2019-09-27,19672000000
2019-09-30,19692300000
2019-10-01,19596360000
2019-10-02,19372500000
2019-10-03,19311000000
2019-10-04,19564380000
2019-10-07,19419240000
2019-10-08,19045320000
2019-10-09,19025640000
2019-10-10,18905100000
2019-10-11,18954300000
2019-10-14,18767340000
2019-10-15,18646800000
2019-10-16,18627120000
2019-10-17,18646800000
2019-10-18,18848520000
2019-10-21,18858360000
2019-10-22,18954300000
2019-10-23,18956760000
2019-10-24,19062540000
2019-10-25,18841140000
2019-10-28,18656640000
2019-10-29,18814080000
2019-10-30,19084680000
2019-10-31,19114200000
2019-11-01,19030560000
2019-11-04,18718140000
2019-11-05,18440160000
2019-11-06,18587760000
2019-11-07,18358980000
2019-11-08,18157260000
2019-11-11,18226140000
2019-11-12,18253200000
2019-11-13,18592680000
2019-11-14,18826380000
2019-11-15,18848520000
2019-11-18,18629580000
2019-11-19,18560700000
2019-11-20,18565620000
2019-11-21,18496740000
2019-11-22,18437700000
2019-11-25,18245820000
2019-11-26,18235980000
2019-11-27,18248280000
2019-11-29,18285180000
2019-12-02,18125280000
2019-12-03,18157260000
2019-12-04,18292560000
2019-12-05,18472140000
2019-12-06,18496740000
2019-12-09,18437700000
2019-12-10,18349140000
2019-12-11,18437700000
2019-12-12,18378660000
2019-12-13,18454920000
2019-12-16,18636960000
2019-12-17,18600060000
2019-12-18,18703380000
2019-12-19,18560700000
2019-12-20,18836220000
2019-12-23,18607440000
2019-12-24,18634500000
2019-12-26,18607440000
2019-12-27,18769800000
2019-12-30,18833760000
2019-12-31,18923520000
2020-01-02,18738720000
2020-01-03,18746112000
2020-01-06,18763360000
2020-01-07,18832352000
2020-01-08,18800320000
2020-01-09,18871776000
2020-01-10,18975264000
2020-01-13,19128032000
2020-01-14,19123104000
2020-01-15,19268480000
2020-01-16,19517344000
2020-01-17,19650400000
2020-01-21,19719392000
2020-01-22,19689824000
2020-01-23,19785920000
2020-01-24,19808096000
2020-01-27,19739104000
2020-01-28,19790848000
2020-01-29,19963328000
2020-01-30,20180160000
2020-01-31,20217120000
2020-02-03,20360032000
2020-02-04,20271328000
2020-02-05,20372352000
2020-02-06,20493088000
2020-02-07,20599040000
2020-02-10,20692672000
2020-02-11,20764128000
2020-02-12,20838048000
2020-02-13,21128800000
2020-02-14,21385056000
2020-02-18,21375200000
2020-02-19,21160832000
2020-02-20,21106624000
2020-02-21,21027776000
2020-02-24,20899648000
2020-02-25,20589184000
2020-02-26,20995744000
2020-02-27,20098848000
2020-02-28,19465600000
2020-03-02,20801088000
2020-03-03,20490624000
2020-03-04,21454048000
2020-03-05,21202720000
2020-03-06,21030240000
2020-03-09,20106240000
2020-03-10,20350176000
2020-03-11,19926368000
2020-03-12,17839360000
2020-03-13,18763360000
2020-03-16,16250080000
2020-03-17,19142816000
2020-03-18,18763360000
2020-03-19,17711232000
2020-03-20,15505952000
2020-03-23,15121568000
2020-03-24,16087456000
2020-03-25,16641856000
2020-03-26,17935456000
2020-03-27,18292736000
2020-03-30,19261088000
2020-03-31,17981727000
2020-04-01,16722537000
2020-04-02,17695323000
2020-04-03,16974375000
2020-04-06,18342201000
2020-04-07,17660757000
2020-04-08,18766869000
2020-04-09,19505100000
2020-04-13,18719958000
2020-04-14,19053273000
2020-04-15,18640950000
2020-04-16,19075494000
2020-04-17,19216227000
2020-04-20,18082956000
2020-04-21,18275538000
2020-04-22,18956982000
2020-04-23,18317511000
2020-04-24,18181716000
2020-04-27,18127398000
2020-04-28,18332325000
2020-04-29,18423678000
2020-04-30,17961975000
2020-05-01,17641005000
2020-05-04,17638536000
2020-05-05,17813835000
2020-05-06,17243496000
2020-05-07,17196585000
2020-05-08,17495334000
2020-05-11,17487927000
2020-05-12,17028693000
2020-05-13,16875614999
2020-05-14,16966968000
2020-05-15,16976844000
2020-05-18,17833587000
2020-05-19,17443485000
2020-05-20,17364477000
2020-05-21,17110170000
2020-05-22,17238558000
2020-05-26,17470644000
2020-05-27,17408919000
2020-05-28,18255786000
2020-05-29,18450837000
2020-06-01,18361953000
2020-06-02,18495279000
2020-06-03,18784152000
2020-06-04,18268131000
2020-06-05,18660702000
2020-06-08,19065618000
2020-06-09,18584163000
2020-06-10,18482934000
2020-06-11,17737296000
2020-06-12,17715075000
2020-06-15,17860746000
2020-06-16,17912595000
2020-06-17,17890374000
2020-06-18,17890374000
2020-06-19,17233620000
2020-06-22,17436078000
2020-06-23,17283000000
2020-06-24,17149673999
2020-06-25,16989189000
2020-06-26,17011410000
2020-06-29,17216337000
2020-06-30,17385956000
2020-07-01,17912279000
2020-07-02,18095133000
2020-07-06,18122314000
2020-07-07,18122314000
2020-07-08,18270574000
2020-07-09,18198915000
2020-07-10,18418834000
2020-07-13,18670876000
2020-07-14,18920447000
2020-07-15,18762303000
2020-07-16,18974809000
2020-07-17,19456654000
2020-07-20,19221909000
2020-07-21,19273800000
2020-07-22,19819891000
2020-07-23,19896492000
2020-07-24,19649392000
2020-07-27,19523371000
2020-07-28,19686457000
2020-07-29,19805065000
2020-07-30,19656805000
2020-07-31,19827304000
2020-08-03,19590088000
2020-08-04,20309149000
2020-08-05,19879195000
2020-08-06,20029926000
2020-08-07,20306678000
2020-08-10,20571075000
2020-08-11,20054636000
2020-08-12,20257258000
2020-08-13,20106527000
2020-08-14,20081817000
2020-08-17,20121353000
2020-08-18,20059578000
2020-08-19,20052165000
2020-08-20,19884137000
2020-08-21,19945912000
2020-08-24,20076875000
2020-08-25,19669160000
2020-08-26,19382524000
2020-08-27,19503603000
2020-08-28,19436886000
2020-08-31,19548081000
2020-09-01,19392408000
2020-09-02,19824833000
2020-09-03,19545610000
2020-09-04,19511016000
2020-09-08,19125540000
2020-09-09,19367698000
2020-09-10,18893266000
2020-09-11,18927860000
2020-09-14,19021758000
2020-09-15,19150250000
2020-09-16,19258974000
2020-09-17,19179902000
2020-09-18,18992106000
2020-09-21,18932802000
2020-09-22,19041526000
2020-09-23,18683231000
2020-09-24,18952570000
2020-09-25,19325691000
2020-09-28,19377582000
2020-09-29,19525842000
2020-09-30,19564392000
2020-10-01,19757364000
2020-10-02,19744994000
2020-10-05,19970128000
2020-10-06,20113620000
2020-10-07,19962706000
2020-10-08,20220002000
2020-10-09,20299170000
2020-10-12,20420396000
2020-10-13,20076510000
2020-10-14,20125990000
2020-10-15,20076510000
2020-10-16,20383286000
2020-10-19,20197736000
2020-10-20,20321436000
2020-10-21,20358546000
2020-10-22,20541622000
2020-10-23,20630686000
2020-10-26,20796444000
2020-10-27,20828606000
2020-10-28,20130938000
2020-10-29,20123516000
2020-10-30,20069088000
2020-11-02,20586154000
2020-11-03,20860768000
2020-11-04,20645530000
2020-11-05,20403078000
2020-11-06,20249690000
2020-11-09,20544096000
2020-11-10,20400604000
2020-11-11,20378338000
2020-11-12,20123516000
2020-11-13,20316488000
2020-11-16,20863242000
2020-11-17,19940440000
2020-11-18,19559444000
2020-11-19,19383790000
2020-11-20,19408530000
2020-11-23,19618820000
2020-11-24,19561918000
2020-11-25,19935492000
2020-11-27,19542126000
2020-11-30,19242772000
2020-12-01,19423374000
2020-12-02,19418426000
2020-12-03,19274934000
2020-12-04,19069592000
2020-12-07,19346680000
2020-12-08,19114124000
2020-12-09,19247720000
2020-12-10,19133916000
2020-12-11,19166078000
2020-12-14,19109176000
2020-12-15,19477802000
2020-12-16,19297200000
2020-12-17,19480276000
2020-12-18,19509964000
2020-12-21,19069592000
2020-12-22,18938470000
2020-12-23,18733128000
2020-12-24,18918678000
2020-12-28,18987950000
2020-12-29,18943418000
2020-12-30,19042378000
2020-12-31,19858464000
2021-01-04,19367472000
2021-01-05,19273344000
2021-01-06,19433616000
2021-01-07,18886656000
2021-01-08,19080000000
2021-01-11,19090176000
2021-01-12,18886656000
2021-01-13,19207200000
2021-01-14,18823056000
2021-01-15,18924816000
2021-01-19,18568656000
2021-01-20,18454176000
2021-01-21,18250656000
2021-01-22,18540672000
2021-01-25,19100352000
2021-01-26,19133424000
2021-01-27,19102896000
2021-01-28,18802704000
2021-01-29,18499968000
2021-02-01,18530496000
2021-02-02,18512688000
2021-02-03,18505056000
2021-02-04,18807792000
2021-02-05,18876480000
2021-02-08,18466896000
2021-02-09,18637344000
2021-02-10,18683136000
2021-02-11,18459264000
2021-02-12,18642432000
2021-02-16,18484704000
2021-02-17,18647520000
2021-02-18,18848496000
2021-02-19,18400752000
2021-02-22,18062400000
2021-02-23,18281184000
2021-02-24,18164160000
2021-02-25,18166704000
2021-02-26,17876688000
2021-03-01,18187056000
2021-03-02,18293904000
2021-03-03,18095472000
2021-03-04,18108192000
2021-03-05,18535584000
2021-03-08,18873936000
2021-03-09,19008768000
2021-03-10,19382736000
2021-03-11,19352208000
2021-03-12,19665120000
2021-03-15,20051808000
2021-03-16,19967856000
2021-03-17,19871184000
2021-03-18,19980576000
2021-03-19,20046720000
2021-03-22,19835568000
2021-03-23,20346912000
2021-03-24,20603856000
2021-03-25,20756496000
2021-03-26,20723424000
2021-03-29,21031248000
2021-03-30,20690352000
2021-03-31,20836296000
2021-04-01,20751783000
2021-04-05,20869589000
2021-04-06,20872150000
2021-04-07,20820930000
2021-04-08,20772271000
2021-04-09,20623733000
2021-04-12,20672392000
2021-04-13,21071908000
2021-04-14,21158982000
2021-04-15,21404838000
2021-04-16,21573864000
2021-04-19,21458619000
2021-04-20,21996429000
2021-04-21,21788988000
2021-04-22,21719841000
2021-04-23,21712158000
2021-04-26,21563620000
2021-04-27,21371545000
2021-04-28,21422765000
2021-04-29,21548254000
2021-04-30,21727524000
2021-05-03,21809476000
2021-05-04,21817159000
2021-05-05,21602035000
2021-05-06,21806915000
2021-05-07,21763378000
2021-05-10,21983624000
2021-05-11,21356179000
2021-05-12,21110323000
2021-05-13,21386911000
2021-05-14,21435570000
2021-05-17,21358740000
2021-05-18,21494473000
2021-05-19,21566181000
2021-05-20,21640450000
2021-05-21,21796671000
2021-05-24,21681426000
2021-05-25,21440692000
2021-05-26,21497034000
2021-05-27,21427887000
2021-05-28,21563620000
2021-06-01,21558498000
2021-06-02,21824842000
2021-06-03,21911916000
2021-06-04,22057893000
2021-06-07,22057893000
2021-06-08,21704475000
2021-06-09,21860696000
2021-06-10,21986185000
2021-06-11,21970819000
2021-06-14,21983624000
2021-06-15,22060454000
2021-06-16,21489351000
2021-06-17,21637889000
2021-06-18,21028371000
2021-06-21,21356179000
2021-06-22,21133372000
2021-06-23,20920809000
2021-06-24,20808125000
2021-06-25,20933614000
2021-06-28,20979712000
2021-06-29,20464951000
2021-06-30,20594292000
2021-07-01,20764110000
2021-07-02,20764110000
2021-07-06,20944220000
2021-07-07,21180936000
2021-07-08,21114038000
2021-07-09,21078016000
2021-07-12,21325024000
2021-07-13,21260699000
2021-07-14,21412506000
2021-07-15,21631211000
2021-07-16,21885938000
2021-07-19,21608054000
2021-07-20,21608054000
2021-07-21,21175790000
2021-07-22,21224677000
2021-07-23,21456247000
2021-07-26,21420225000
2021-07-27,21867927000
2021-07-28,21662087000
2021-07-29,21682671000
2021-07-30,21592616000
2021-08-02,21821613000
2021-08-03,22027453000
2021-08-04,21934825000
2021-08-05,22161249000
2021-08-06,22349078000
2021-08-09,22567783000
2021-08-10,22560064000
2021-08-11,22683568000
2021-08-12,22621816000
2021-08-13,22858532000
2021-08-16,23056653000
2021-08-17,23151854000
2021-08-18,22971744000
2021-08-19,23046361000
2021-08-20,23051507000
2021-08-23,22526615000
2021-08-24,22421122000
2021-08-25,22472582000
2021-08-26,22544626000
2021-08-27,22647546000
2021-08-30,22768477000
2021-08-31,22570356000
2021-09-01,22837948000
2021-09-02,22894554000
2021-09-03,22670703000
2021-09-07,22163822000
2021-09-08,22753039000
2021-09-09,22611524000
2021-09-10,22387673000
2021-09-13,22150957000
2021-09-14,22109789000
2021-09-15,21957982000
2021-09-16,21883365000
2021-09-17,21510280000
2021-09-20,21469112000
2021-09-21,21335316000
2021-09-22,21502561000
2021-09-23,21435663000
2021-09-24,21502561000
2021-09-27,21150060000
2021-09-28,20949366000
2021-09-29,21186082000
2021-09-30,20865600000
2021-10-01,20765136000
2021-10-04,21087136000
2021-10-05,21022736000
2021-10-06,21373072000
2021-10-07,21308672000
2021-10-08,21159264000
2021-10-11,20935152000
2021-10-12,21022736000
2021-10-13,21277760000
2021-10-14,21612640000
2021-10-15,21427168000
2021-10-18,21298368000
2021-10-19,21512176000
2021-10-20,21728560000
2021-10-21,21764624000
2021-10-22,21968128000
2021-10-25,21826448000
2021-10-26,21983584000
2021-10-27,21756896000
2021-10-28,21847056000
2021-10-29,21713104000
2021-11-01,21710528000
2021-11-02,21723408000
2021-11-03,21687344000
2021-11-04,21733712000
2021-11-05,22024800000
2021-11-08,21375648000
2021-11-09,21391104000
2021-11-10,21746592000
2021-11-11,21664160000
2021-11-12,21780080000
2021-11-15,22099504000
2021-11-16,21932064000
2021-11-17,22022224000
2021-11-18,21746592000
2021-11-19,21993888000
2021-11-22,22225728000
2021-11-23,22127840000
2021-11-24,22091776000
2021-11-26,21769776000
2021-11-29,21919184000
2021-11-30,21017584000
2021-12-01,21179872000
2021-12-02,21440048000
2021-12-03,21903728000
2021-12-06,22138144000
2021-12-07,22290128000
2021-12-08,22357104000
2021-12-09,22333920000
2021-12-10,22473024000
2021-12-13,22658496000
2021-12-14,22460144000
2021-12-15,22779568000
2021-12-16,22838816000
2021-12-17,22259216000
2021-12-20,22256640000
2021-12-21,22457568000
2021-12-22,22426656000
2021-12-23,22416352000
2021-12-27,22552880000
2021-12-28,22776992000
2021-12-29,22903216000
2021-12-30,22941856000
2021-12-31,22955679000
2022-01-03,22844782000
2022-01-04,22723569000
2022-01-05,22780307000
2022-01-06,22669410000
2022-01-07,22757096000
2022-01-10,22568829000
2022-01-11,22429563000
2022-01-12,22620409000
2022-01-13,22916994000
2022-01-14,22718411000
2022-01-18,22597198000
2022-01-19,22602356000
2022-01-20,22664252000
2022-01-21,22622988000
2022-01-24,22282560000
2022-01-25,22174242000
2022-01-26,22071082000
2022-01-27,22261928000
2022-01-28,22604935000
2022-01-31,22886046000
2022-02-01,22589461000
2022-02-02,22839624000
2022-02-03,22697779000
2022-02-04,22406352000
2022-02-07,22530144000
2022-02-08,22537881000
2022-02-09,22620409000
2022-02-10,22065924000
2022-02-11,22107188000
2022-02-14,21955027000
2022-02-15,21761602000
2022-02-16,21784813000
2022-02-17,21795129000
2022-02-18,21836393000
2022-02-22,21900868000
2022-02-23,21601704000
2022-02-24,21470175000
2022-02-25,22187137000
2022-02-28,22166505000
2022-03-01,21867341000
2022-03-02,22176821000
2022-03-03,22514670000
2022-03-04,23087208000
2022-03-07,23100103000
2022-03-08,22630725000
2022-03-09,22370246000
2022-03-10,22579145000
2022-03-11,22563671000
2022-03-14,22535302000
2022-03-15,22813834000
2022-03-16,22677147000
2022-03-17,22852519000
2022-03-18,22656515000
2022-03-21,23071734000
2022-03-22,22844782000
2022-03-23,22986627000
2022-03-24,23094945000
2022-03-25,23412162000
2022-03-28,23675220000
2022-03-29,23829960000
2022-03-30,24196178000
2022-03-31,24208832000
2022-04-01,24474778000
2022-04-04,24371498000
2022-04-05,24513508000
2022-04-06,25078966000
2022-04-07,24993760000
2022-04-08,25063474000
2022-04-11,24911136000
2022-04-12,24980850000
2022-04-13,24851750000
2022-04-14,24851750000
2022-04-18,24807856000
2022-04-19,24947284000
2022-04-20,25435282000
2022-04-21,25254542000
2022-04-22,25014416000
2022-04-25,24766544000
2022-04-26,24508344000
2022-04-27,24356006000
2022-04-28,24645190000
2022-04-29,23986780000
2022-05-02,23754400000
2022-05-03,23862844000
2022-05-04,24234652000
2022-05-05,24077150000
2022-05-06,23922230000
2022-05-09,23929976000
2022-05-10,23984198000
2022-05-11,24121044000
2022-05-12,23911902000
2022-05-13,24041002000
2022-05-16,24007436000
2022-05-17,24141700000
2022-05-18,23960960000
2022-05-19,23878336000
2022-05-20,23919648000
2022-05-23,24071986000
2022-05-24,24660682000
2022-05-25,24655518000
2022-05-26,24753634000
2022-05-27,24929210000
2022-05-31,24578058000
2022-06-01,24366334000
2022-06-02,24299202000
2022-06-03,24092642000
2022-06-06,24051330000
2022-06-07,24198504000
2022-06-08,23842188000
2022-06-09,23222508000
2022-06-10,23041768000
2022-06-13,22096756000
2022-06-14,21508060000
2022-06-15,21497732000
2022-06-16,21172400000
2022-06-17,21014898000
2022-06-21,21288590000
2022-06-22,21502896000
2022-06-23,22027042000
2022-06-24,22698362000
2022-06-27,22972054000
2022-06-28,23134720000
2022-06-29,23145048000
2022-06-30,23349024000
2022-07-01,23821896000
2022-07-05,22736616000
2022-07-06,22870984000
2022-07-07,22801216000
2022-07-08,22674600000
2022-07-11,22718528000
2022-07-12,22615168000
2022-07-13,22501472000
2022-07-14,22493720000
2022-07-15,22674600000
2022-07-18,22330928000
2022-07-19,22343848000
2022-07-20,22183640000
2022-07-21,22302504000
2022-07-22,22591912000
2022-07-25,22811552000
2022-07-26,23100960000
2022-07-27,23098376000
2022-07-28,23788304000
2022-07-29,24062208000
2022-08-01,24036368000
2022-08-02,23909752000
2022-08-03,23850320000
2022-08-04,23666856000
2022-08-05,23591920000
2022-08-08,23744376000
2022-08-09,24150064000
2022-08-10,24276680000
2022-08-11,24297352000
2022-08-12,24504072000
2022-08-15,24803816000
2022-08-16,24811568000
2022-08-17,24894256000
2022-08-18,24987280000
2022-08-19,25155240000
2022-08-22,24762472000
2022-08-23,24635856000
2022-08-24,24739216000
2022-08-25,24889088000
2022-08-26,24493736000
2022-08-29,24612600000
2022-08-30,24119056000
2022-08-31,23933008000
2022-09-01,24253424000
2022-09-02,24013112000
2022-09-06,23829648000
2022-09-07,24705624000
2022-09-08,24501488000
2022-09-09,24705624000
2022-09-12,24788312000
2022-09-13,24051872000
2022-09-14,24219832000
2022-09-15,23560912000
2022-09-16,23703032000
2022-09-19,23850320000
2022-09-20,23576416000
2022-09-21,23374864000
2022-09-22,23361944000
2022-09-23,23018272000
2022-09-26,22405864000
2022-09-27,21992424000
2022-09-28,22222400000
2022-09-29,21315416000
2022-09-30,20870505000
2022-10-03,21440525000
2022-10-04,21782537000
2022-10-05,21101104000
2022-10-06,20427444000
2022-10-07,19940336000
2022-10-10,20129479000
2022-10-11,20178708000
2022-10-12,19416954000
2022-10-13,19999929000
2022-10-14,19756375000
2022-10-17,20134661000
2022-10-18,20562176000
2022-10-19,20354896000
2022-10-20,19852242000
2022-10-21,20100978000
2022-10-24,20176117000
2022-10-25,20603632000
2022-10-26,20601041000
2022-10-27,20800548000
2022-10-28,21331703000
2022-10-31,21121832000
2022-11-01,21277292000
2022-11-02,21031147000
2022-11-03,21023374000
2022-11-04,20994873000
2022-11-07,20992282000
2022-11-08,21331703000
2022-11-09,21134787000
2022-11-10,22101230000
2022-11-11,21588212000
2022-11-14,21370568000
2022-11-15,21614122000
2022-11-16,21888768000
2022-11-17,21658169000
2022-11-18,22329238000
2022-11-21,22479516000
2022-11-22,22601293000
2022-11-23,22837074000
2022-11-25,23010671000
2022-11-28,22785254000
2022-11-29,22603884000
2022-11-30,23142812000
2022-12-01,22982170000
2022-12-02,22811164000
2022-12-05,22606475000
2022-12-06,22616839000
2022-12-07,22440651000
2022-12-08,22847438000
2022-12-09,22958851000
2022-12-12,23497779000
2022-12-13,23541826000
2022-12-14,23264589000
2022-12-15,22850029000
2022-12-16,22730843000
2022-12-19,22619430000
2022-12-20,22593520000
2022-12-21,22956260000
2022-12-22,22894076000
2022-12-23,23197223000
2022-12-27,23391548000
2022-12-28,23158358000
2022-12-29,23321591000
2022-12-30,23039172000
2023-01-03,23202078000
2023-01-04,23325312000
2023-01-05,22549200000
2023-01-06,23157504000
2023-01-09,23443302000
2023-01-10,23367264000
2023-01-11,23760564000
2023-01-12,23532450000
2023-01-13,23637330000
2023-01-17,23398728000
2023-01-18,22727496000
2023-01-19,22559688000
2023-01-20,22727496000
2023-01-23,22543956000
2023-01-24,22672434000
2023-01-25,22782558000
2023-01-26,22929390000
2023-01-27,22858596000
2023-01-30,22787802000
2023-01-31,22777314000
2023-02-01,22887438000
2023-02-02,22740606000
2023-02-03,22365660000
2023-02-06,22522980000
2023-02-07,22546578000
2023-02-08,22213584000
2023-02-09,21951384000
2023-02-10,22418100000
2023-02-13,22507248000
2023-02-14,22339440000
2023-02-15,22504626000
2023-02-16,22507248000
2023-02-17,22879572000
2023-02-21,22559688000
2023-02-22,22418100000
2023-02-23,22276512000
2023-02-24,22121814000
2023-02-27,21998580000
2023-02-28,21686562000
2023-03-01,21248688000
2023-03-02,21597414000
2023-03-03,21954006000
