,PWR
2018-10-09,4846299709
2018-10-10,4738637390
2018-10-11,4701254640
2018-10-12,4686301540
2018-10-15,4749104560
2018-10-16,4898635560
2018-10-17,4871719980
2018-10-18,4831346610
2018-10-19,4798449790
2018-10-22,4759571730
2018-10-23,4704245260
2018-10-24,4530789300
2018-10-25,4642937550
2018-10-26,4629479760
2018-10-29,4607050110
2018-10-30,4698264020
2018-10-31,4665367200
2018-11-01,4998821330
2018-11-02,5140875780
2018-11-05,5220127209
2018-11-06,5205174110
2018-11-07,5315827050
2018-11-08,5284425540
2018-11-09,5209660040
2018-11-12,5028727530
2018-11-13,5036204080
2018-11-14,5046671250
2018-11-15,5125922680
2018-11-16,5146857020
2018-11-19,5084054000
2018-11-20,5045175940
2018-11-21,5085549310
2018-11-23,5039194700
2018-11-26,5170781980
2018-11-27,5190221010
2018-11-28,5190221010
2018-11-29,5140875780
2018-11-30,5248538100
2018-12-03,5357695730
2018-12-04,5010783810
2018-12-06,4882187150
2018-12-07,4684806230
2018-12-10,4592097010
2018-12-11,4590601700
2018-12-12,4687796850
2018-12-13,4577143910
2018-12-14,4526303370
2018-12-17,4393220780
2018-12-18,4364809890
2018-12-19,4269110050
2018-12-20,4282567840
2018-12-21,4224250750
2018-12-24,4176400830
2018-12-26,4453033180
2018-12-27,4511350270
2018-12-28,4488920620
2018-12-31,4367811000
2019-01-02,4341691200
2019-01-03,4288000500
2019-01-04,4523078700
2019-01-07,4540491900
2019-01-08,4610144700
2019-01-09,4615949100
2019-01-10,4704466200
2019-01-11,4687053000
2019-01-14,4656579900
2019-01-15,4630460100
2019-01-16,4631911200
2019-01-17,4721879400
2019-01-18,4861185000
2019-01-22,4848125099
2019-01-23,4822005300
2019-01-24,4881500400
2019-01-25,5042572500
2019-01-28,5081752200
2019-01-29,5064339000
2019-01-30,5104969800
2019-01-31,5128187400
2019-02-01,5004843900
2019-02-04,5045474700
2019-02-05,5023708200
2019-02-06,5044023600
2019-02-07,4977273000
2019-02-08,4978724100
2019-02-11,5022257100
2019-02-12,5139796200
2019-02-13,5165916000
2019-02-14,5141247300
2019-02-15,5189133600
2019-02-19,5178975900
2019-02-20,5312477100
2019-02-21,5250079800
2019-02-22,5293612800
2019-02-25,5303770500
2019-02-26,5209449000
2019-02-27,5219606700
2019-02-28,5171720400
2019-03-01,5215253400
2019-03-04,5212351200
2019-03-05,5183329200
2019-03-06,5151405000
2019-03-07,5077398900
2019-03-08,5106420900
2019-03-11,5207997900
2019-03-12,5255884200
2019-03-13,5313928200
2019-03-14,5356010099
2019-03-15,5419858500
2019-03-18,5428565099
2019-03-19,5427114000
2019-03-20,5402445300
2019-03-21,5451782700
2019-03-22,5324085900
2019-03-25,5357461200
2019-03-26,5389385400
2019-03-27,5386483200
2019-03-28,5425662900
2019-03-29,5476451400
2019-04-01,5638928400
2019-04-02,5649143850
2019-04-03,5654981250
2019-04-04,5707517850
2019-04-05,5765891850
2019-04-08,5833021950
2019-04-09,5690005650
2019-04-10,5738164200
2019-04-11,5792160150
2019-04-12,5894314650
2019-04-15,5872424400
2019-04-16,5859290250
2019-04-17,5850534150
2019-04-18,5838859350
2019-04-22,5811131700
2019-04-23,5911826850
2019-04-24,5907448800
2019-04-25,5860749599
2019-04-26,5919123600
2019-04-29,5914745550
2019-04-30,5924961000
2019-05-01,5897233349
2019-05-02,5800916250
2019-05-03,5659359300
2019-05-06,5650603200
2019-05-07,5541151950
2019-05-08,5516343000
2019-05-09,5474021850
2019-05-10,5465265750
2019-05-13,5166099000
2019-05-14,5212798200
2019-05-15,5205501450
2019-05-16,5224473000
2019-05-17,5120859150
2019-05-20,5068322550
2019-05-21,5154424200
2019-05-22,5084375400
2019-05-23,5085834750
2019-05-24,5128155900
2019-05-28,5122318500
2019-05-29,5141290050
2019-05-30,5161720950
2019-05-31,5072700600
2019-06-03,5166099000
2019-06-04,5418566550
2019-06-05,5450672250
2019-06-06,5383542150
2019-06-07,5443375500
2019-06-10,5427322650
2019-06-11,5434619400
2019-06-12,5440456800
2019-06-13,5538233250
2019-06-14,5513424300
2019-06-17,5475481200
2019-06-18,5606822700
2019-06-19,5653521900
2019-06-20,5729408100
2019-06-21,5641847099
2019-06-24,5574717000
2019-06-25,5545530000
2019-06-26,5506127550
2019-06-27,5544070650
2019-06-28,5573257650
2019-07-01,5702280040
2019-07-02,5668720050
2019-07-03,5674556570
2019-07-05,5629323540
2019-07-08,5592845290
2019-07-09,5569499210
2019-07-10,5481951410
2019-07-11,5461523590
2019-07-12,5570958340
2019-07-15,5534480090
2019-07-16,5556367040
2019-07-17,5531561829
2019-07-18,5535939220
2019-07-19,5521347920
2019-07-22,5452768810
2019-07-23,5502379230
2019-07-24,5589927030
2019-07-25,5492165320
2019-07-26,5515511400
2019-07-29,5531561829
2019-07-30,5547612260
2019-07-31,5460064460
2019-08-01,5181370630
2019-08-02,4889544630
2019-08-05,4765518579
2019-08-06,4825342910
2019-08-07,4796160310
2019-08-08,4911431579
2019-08-09,5006275030
2019-08-12,4853066380
2019-08-13,4909972450
2019-08-14,4729040329
2019-08-15,4736335980
2019-08-16,4839934210
2019-08-19,4895381150
2019-08-20,4854525510
2019-08-21,4877871590
2019-08-22,4885167240
2019-08-23,4874953329
2019-08-26,4845770730
2019-08-27,4765518579
2019-08-28,4810751610
2019-08-29,4892462890
2019-08-30,4946450700
2019-09-03,4799078570
2019-09-04,4905595060
2019-09-05,5012111550
2019-09-06,4993142860
2019-09-09,5175534110
2019-09-10,5584090510
2019-09-11,5560744430
2019-09-12,5549071390
2019-09-13,5560744430
2019-09-16,5678933960
2019-09-17,5576794860
2019-09-18,5603059200
2019-09-19,5527184440
2019-09-20,5484869670
2019-09-23,5562203560
2019-09-24,5476114890
2019-09-25,5508215750
2019-09-26,5489247060
2019-09-27,5511134010
2019-09-30,5514150600
2019-10-01,5331804350
2019-10-02,5309922800
2019-10-03,5337639430
2019-10-04,5412036700
2019-10-07,5445588410
2019-10-08,5407660390
2019-10-09,5438294560
2019-10-10,5519985680
2019-10-11,5662945140
2019-10-14,5664403910
2019-10-15,5730048560
2019-10-16,5709625780
2019-10-17,5732966100
2019-10-18,5867172940
2019-10-21,5913853580
2019-10-22,5960534220
2019-10-23,6017426250
2019-10-24,6010132400
2019-10-25,6045142880
2019-10-28,6138504160
2019-10-29,6104952450
2019-10-30,6123916460
2019-10-31,6134127850
2019-11-01,6284381160
2019-11-04,6380659980
2019-11-05,6382118750
2019-11-06,6320850410
2019-11-07,6293133780
2019-11-08,6262499610
2019-11-11,6249370680
2019-11-12,6221654050
2019-11-13,6151633090
2019-11-14,6126834000
2019-11-15,6188102340
2019-11-18,6135586620
2019-11-19,6126834000
2019-11-20,6164762020
2019-11-21,6087447210
2019-11-22,6107869990
2019-11-25,6148715550
2019-11-26,6078694590
2019-11-27,6137045390
2019-11-29,6074318280
2019-12-02,6033472720
2019-12-03,5928441280
2019-12-04,5870090480
2019-12-05,5896348340
2019-12-06,5908018500
2019-12-09,5906559730
2019-12-10,5821951069
2019-12-11,5861337860
2019-12-12,6061189350
2019-12-13,5989709620
2019-12-16,5932817590
2019-12-17,6018885020
2019-12-18,5938652670
2019-12-19,5951781600
2019-12-20,6020343790
2019-12-23,6020343790
2019-12-24,5985333310
2019-12-26,6015967480
2019-12-27,5954699140
2019-12-30,5963451760
2019-12-31,5880722340
2020-01-02,5935614860
2020-01-03,5902390440
2020-01-06,5903834980
2020-01-07,5876388720
2020-01-08,5864832400
2020-01-09,5968839280
2020-01-10,5932725780
2020-01-13,5928392160
2020-01-14,5864832400
2020-01-15,5812828960
2020-01-16,5912502220
2020-01-17,5960172040
2020-01-21,5954393880
2020-01-22,5935614860
2020-01-23,5938503940
2020-01-24,5831607980
2020-01-27,5711711160
2020-01-28,5799828100
2020-01-29,5802717180
2020-01-30,5769492760
2020-01-31,5655374100
2020-02-03,5701599380
2020-02-04,5692932139
2020-02-05,5830163440
2020-02-06,5649595940
2020-02-07,5617816060
2020-02-10,5685709440
2020-02-11,5804161720
2020-02-12,5889389580
2020-02-13,5893723200
2020-02-14,5850387000
2020-02-18,5799828100
2020-02-19,5705933000
2020-02-20,5694376680
2020-02-21,5781049080
2020-02-24,5695821220
2020-02-25,5483473840
2020-02-26,5356354320
2020-02-27,5694376680
2020-02-28,5508031020
2020-03-02,5609148820
2020-03-03,5570146240
2020-03-04,5812828960
2020-03-05,5651040480
2020-03-06,5523920960
2020-03-09,4798761880
2020-03-10,4931659560
2020-03-11,4700533160
2020-03-12,4277282940
2020-03-13,4687532300
2020-03-16,4210834100
2020-03-17,4313396440
2020-03-18,3923370640
2020-03-19,3897368920
2020-03-20,3630129020
2020-03-23,3438005200
2020-03-24,3986930400
2020-03-25,4392846140
2020-03-26,4548856460
2020-03-27,4310507360
2020-03-30,4407291540
2020-03-31,4437630880
2020-04-01,4306166240
2020-04-02,4310361920
2020-04-03,4273999360
2020-04-06,4633429280
2020-04-07,4556508480
2020-04-08,4727132800
2020-04-09,4692168800
2020-04-13,4520145920
2020-04-14,4713147200
2020-04-15,4552312800
2020-04-16,4566298400
2020-04-17,4882372959
2020-04-20,4704755840
2020-04-21,4536928640
2020-04-22,4627835040
2020-04-23,4666994720
2020-04-24,4752306880
2020-04-27,4889365760
2020-04-28,5191454720
2020-04-29,5108939680
2020-04-30,5085164160
2020-05-01,4890764320
2020-05-04,4857198880
2020-05-05,4890764320
2020-05-06,4742516959
2020-05-07,4644617760
2020-05-08,4805452160
2020-05-11,4611052320
2020-05-12,4462804960
2020-05-13,4241832479
2020-05-14,4322948960
2020-05-15,4383087040
2020-05-18,4669791840
2020-05-19,4615248000
2020-05-20,4690770240
2020-05-21,4734125600
2020-05-22,4790068000
2020-05-26,5073975680
2020-05-27,5213831680
2020-05-28,5120128160
2020-05-29,5164882080
2020-06-01,5304738080
2020-06-02,5538297600
2020-06-03,5648783840
2020-06-04,5736893120
2020-06-05,5928495840
2020-06-08,6057163360
2020-06-09,5808219680
2020-06-10,5548087520
2020-06-11,5145302240
2020-06-12,5181664800
2020-06-15,5322919360
2020-06-16,5420818560
2020-06-17,5443195520
2020-06-18,5364876160
2020-06-19,5413825760
2020-06-22,5486550880
2020-06-23,5525710560
2020-06-24,5308933760
2020-06-25,5447391200
2020-06-26,5404035840
2020-06-29,5471166720
2020-06-30,5513462660
2020-07-01,5388380280
2020-07-02,5462867540
2020-07-06,5481138000
2020-07-07,5409461580
2020-07-08,5249243700
2020-07-09,5081998719
2020-07-10,5171945600
2020-07-13,5243622020
2020-07-14,5386974860
2020-07-15,5624490840
2020-07-16,5625896260
2020-07-17,5697572680
2020-07-20,5641355880
2020-07-21,5711626880
2020-07-22,5750978640
2020-07-23,5779087040
2020-07-24,5717248560
2020-07-27,5773465360
2020-07-28,5617463740
2020-07-29,5783303300
2020-07-30,5638545040
2020-07-31,5617463740
2020-08-03,5790330400
2020-08-04,5836709260
2020-08-05,6012386760
2020-08-06,6384823060
2020-08-07,6515527120
2020-08-10,6774124400
2020-08-11,7007424120
2020-08-12,6954018160
2020-08-13,6924504340
2020-08-14,6949801900
2020-08-17,7138128180
2020-08-18,7074884280
2020-08-19,7006018700
2020-08-20,6994775340
2020-08-21,6968072360
2020-08-24,7153587800
2020-08-25,7187317880
2020-08-26,7228075060
2020-08-27,7167642000
2020-08-28,7222453380
2020-08-31,7202777500
2020-09-01,7388292940
2020-09-02,7496510280
2020-09-03,7237913000
2020-09-04,7305373160
2020-09-08,7218237120
2020-09-09,7340508660
2020-09-10,7190128719
2020-09-11,7246345520
2020-09-14,7344724920
2020-09-15,7306778580
2020-09-16,7382671260
2020-09-17,7389698360
2020-09-18,7294129800
2020-09-21,6917477240
2020-09-22,7038343360
2020-09-23,7208399180
2020-09-24,7226669640
2020-09-25,7267426820
2020-09-28,7433266380
2020-09-29,7412185080
2020-09-30,7437137700
2020-10-01,7535624200
2020-10-02,7766364000
2020-10-05,8005545500
2020-10-06,7983034300
2020-10-07,8210960200
2020-10-08,8301005000
2020-10-09,8333364850
2020-10-12,8630231300
2020-10-13,8493757150
2020-10-14,8557069900
2020-10-15,8730124750
2020-10-16,8720276100
2020-10-19,8707613550
2020-10-20,8869412800
2020-10-21,8662591150
2020-10-22,8599278400
2020-10-23,8761077650
2020-10-26,8602092300
2020-10-27,8550035150
2020-10-28,8565511600
2020-10-29,8815948700
2020-10-30,8783588850
2020-11-02,9349182750
2020-11-03,9471587399
2020-11-04,8928504700
2020-11-05,9073420550
2020-11-06,9162058400
2020-11-09,9214115550
2020-11-10,9367473100
2020-11-11,9502540300
2020-11-12,9436413649
2020-11-13,9699513300
2020-11-16,9757198250
2020-11-17,9481436050
2020-11-18,9508168100
2020-11-19,9598212900
2020-11-20,9409681600
2020-11-23,9695292450
2020-11-24,9937287850
2020-11-25,9805034550
2020-11-27,9838801350
2020-11-30,9615096300
2020-12-01,9843022200
2020-12-02,9647456149
2020-12-03,9760012150
2020-12-04,9951357350
2020-12-07,10061099450
2020-12-08,10092052350
2020-12-09,10284804500
2020-12-10,10272141950
2020-12-11,10139888649
2020-12-14,9639014450
2020-12-15,9741721800
2020-12-16,9623538000
2020-12-17,9682629899
2020-12-18,9608061550
2020-12-21,9648863100
2020-12-22,9726245350
2020-12-23,9962612950
2020-12-24,9979496350
2020-12-28,9948543450
2020-12-29,9935880900
2020-12-30,10010449250
2020-12-31,10091514420
2021-01-04,9563258250
2021-01-05,9748217969
2021-01-06,10481050800
2021-01-07,10703843190
2021-01-08,10646393580
2021-01-11,10552512510
2021-01-12,10685627460
2021-01-13,10476847170
2021-01-14,10870587180
2021-01-15,10671615360
2021-01-19,10964468250
2021-01-20,11107391670
2021-01-21,10902815010
2021-01-22,10881796860
2021-01-25,10609962120
2021-01-26,10486655640
2021-01-27,10042472070
2021-01-28,10165778550
2021-01-29,9874326870
2021-02-01,10212018480
2021-02-02,10623974219
2021-02-03,10385768520
2021-02-04,10552512510
2021-02-05,10642189950
2021-02-08,10730466180
2021-02-09,10813137570
2021-02-10,10680022620
2021-02-11,10790718210
2021-02-12,10911222270
2021-02-16,10874790810
2021-02-17,10765496430
2021-02-18,10632381480
2021-02-19,10824347250
2021-02-22,10916827110
2021-02-23,10958863410
2021-02-24,11368016730
2021-02-25,11855637810
2021-02-26,11749145850
2021-03-01,12008369700
2021-03-02,11799589410
2021-03-03,11592210330
2021-03-04,11466101430
2021-03-05,11646857520
2021-03-08,11677684140
2021-03-09,11662270830
2021-03-10,11978944290
2021-03-11,12247976610
2021-03-12,12420325440
2021-03-15,12449750850
2021-03-16,12226958460
2021-03-17,12320839530
2021-03-18,12023783010
2021-03-19,11974740660
2021-03-22,11917291050
2021-03-23,11544569190
2021-03-24,11529155880
2021-03-25,11697301080
2021-03-26,12210143940
2021-03-29,11815002719
2021-03-30,12270395969
2021-03-31,12341482480
2021-04-01,12508410920
2021-04-05,12895572680
2021-04-06,12926433400
2021-04-07,12779143600
2021-04-08,12838059520
2021-04-09,13146666720
2021-04-12,13080737000
2021-04-13,13194360560
2021-04-14,13187346760
2021-04-15,13365497280
2021-04-16,13424413200
2021-04-19,13442649080
2021-04-20,13150875000
2021-04-21,13406177319
2021-04-22,13455273920
2021-04-23,13696548640
2021-04-26,13707770720
2021-04-27,13772297680
2021-04-28,13726006600
2021-04-29,13850852240
2021-04-30,13556272640
2021-05-03,13632021680
2021-05-04,13697951400
2021-05-05,13660076880
2021-05-06,13829810840
2021-05-07,14052849680
2021-05-10,14111765600
2021-05-11,13829810840
2021-05-12,13279928920
2021-05-13,13469301520
2021-05-14,13665687920
2021-05-17,13575911280
2021-05-18,13072320440
2021-05-19,12802990520
2021-05-20,12756699440
2021-05-21,12992363120
2021-05-24,12972724480
2021-05-25,13160694319
2021-05-26,13228026800
2021-05-27,13407580080
2021-05-28,13375316600
2021-06-01,13529620200
2021-06-02,13122819800
2021-06-03,13110194960
2021-06-04,13068112160
2021-06-07,12939058240
2021-06-08,13258887520
2021-06-09,13023223840
2021-06-10,12859100920
2021-06-11,12922225120
2021-06-14,12864711960
2021-06-15,12912405800
2021-06-16,12779143600
2021-06-17,12225053400
2021-06-18,12051111160
2021-06-21,12373745960
2021-06-22,12476147440
2021-06-23,12599590319
2021-06-24,12913808560
2021-06-25,12948877560
2021-06-28,12791768440
2021-06-29,12724435960
2021-06-30,12680524559
2021-07-01,12707126080
2021-07-02,12534916240
2021-07-06,12319303920
2021-07-07,12316503760
2021-07-08,12217098080
2021-07-09,12571318320
2021-07-12,12688925040
2021-07-13,12564317920
2021-07-14,12434110480
2021-07-15,12366906640
2021-07-16,12312303520
2021-07-19,11962283520
2021-07-20,12362706400
2021-07-21,12537716400
2021-07-22,12491513760
2021-07-23,12568518160
2021-07-26,12345905440
2021-07-27,12333304720
2021-07-28,12553117280
2021-07-29,12803731600
2021-07-30,12726727200
2021-08-02,12474712800
2021-08-03,12765929440
2021-08-04,12466312320
2021-08-05,12954940240
2021-08-06,12929738800
2021-08-09,12891936640
2021-08-10,13194353920
2021-08-11,13600377120
2021-08-12,13771186880
2021-08-13,13646579760
2021-08-16,13576575760
2021-08-17,13307760400
2021-08-18,13474369920
2021-08-19,13423967040
2021-08-20,13482770400
2021-08-23,13652180080
2021-08-24,13867792400
2021-08-25,14307417520
2021-08-26,14223412720
2021-08-27,14469826800
2021-08-30,14478227280
2021-08-31,14294816800
2021-09-01,14248614160
2021-09-02,15966512320
2021-09-03,16240928000
2021-09-07,16137322080
2021-09-08,16200325680
2021-09-09,16030916000
2021-09-10,16212926400
2021-09-13,16123321280
2021-09-14,16240928000
2021-09-15,16544745360
2021-09-16,16362734960
2021-09-17,16579747360
2021-09-20,16340333680
2021-09-21,16082718960
2021-09-22,16222726960
2021-09-23,16606348880
2021-09-24,16421538320
2021-09-27,16385136240
2021-09-28,16217126640
2021-09-29,16219926800
2021-09-30,16261577219
2021-10-01,16668759570
2021-10-04,16164424940
2021-10-05,16095846860
2021-10-06,15960119410
2021-10-07,16200142690
2021-10-08,16111562670
2021-10-11,15844393900
2021-10-12,15950118440
2021-10-13,15858681000
2021-10-14,16164424940
2021-10-15,16050128140
2021-10-18,16097275570
2021-10-19,16180140750
2021-10-20,16333012719
2021-10-21,16658758600
2021-10-22,16867350260
2021-10-25,17218812920
2021-10-26,17101658700
2021-10-27,16640185370
2021-10-28,17360255210
2021-10-29,17327394880
2021-11-01,17284533580
2021-11-02,17241672280
2021-11-03,16690190219
2021-11-04,16184426880
2021-11-05,16775912820
2021-11-08,17115945800
2021-11-09,16888780910
2021-11-10,16578750840
2021-11-11,16650186340
2021-11-12,16713049580
2021-11-15,16955930280
2021-11-16,17071655790
2021-11-17,16930213500
2021-11-18,17010221260
2021-11-19,17295963260
2021-11-22,17225956470
2021-11-23,17263102930
2021-11-24,17427404580
2021-11-26,16793057340
2021-11-29,17384543280
2021-11-30,16255862380
2021-12-01,15788674210
2021-12-02,16228716890
2021-12-03,16088703310
2021-12-06,16138708160
2021-12-07,16715907000
2021-12-08,16581608260
2021-12-09,16238717860
2021-12-10,16338727560
2021-12-13,16002980710
2021-12-14,15824391960
2021-12-15,16024411360
2021-12-16,15908685850
2021-12-17,15552937060
2021-12-20,15350060240
2021-12-21,15834392930
2021-12-22,15932973920
2021-12-23,15984407480
2021-12-27,16341584980
2021-12-28,16330155300
2021-12-29,16327297880
2021-12-30,16120134930
2021-12-31,16458411060
2022-01-03,16115348070
2022-01-04,16672287150
2022-01-05,15691902119
2022-01-06,15788074590
2022-01-07,15314389290
2022-01-10,15469413570
2022-01-11,15786639180
2022-01-12,15809605740
2022-01-13,15399078480
2022-01-14,15307212240
2022-01-18,15157929600
2022-01-19,14664148560
2022-01-20,14351229180
2022-01-21,14105774070
2022-01-24,14279458680
2022-01-25,13932089460
2022-01-26,13932089460
2022-01-27,13907687490
2022-01-28,14138788500
2022-01-31,14744531520
2022-02-01,14801947920
2022-02-02,14900991210
2022-02-03,14565105270
2022-02-04,14346922950
2022-02-07,14191898670
2022-02-08,14677067250
2022-02-09,15254102070
2022-02-10,14766062670
2022-02-11,14341181310
2022-02-14,14276587860
2022-02-15,15048838440
2022-02-16,15356016180
2022-02-17,14781852180
2022-02-18,14665583970
2022-02-22,14464626570
2022-02-23,14112951119
2022-02-24,15608648340
2022-02-25,15532571610
2022-02-28,15637356540
2022-03-01,15555538170
2022-03-02,15823959840
2022-03-03,16129702170
2022-03-04,15670370970
2022-03-07,15503863410
2022-03-08,16769895030
2022-03-09,17041187520
2022-03-10,17375638050
2022-03-11,17701476120
2022-03-14,17598126600
2022-03-15,17464633470
2022-03-16,17632576440
2022-03-17,18037362060
2022-03-18,18166548960
2022-03-21,18404827020
2022-03-22,18623009340
2022-03-23,18546932610
2022-03-24,19029230370
2022-03-25,19277556300
2022-03-28,19455547140
2022-03-29,19300522860
2022-03-30,18970378560
2022-03-31,18932230110
2022-04-01,18933668620
2022-04-04,18907775440
2022-04-05,18715015100
2022-04-06,18615757910
2022-04-07,19040118360
2022-04-08,19274595490
2022-04-11,19136498530
2022-04-12,19264525920
2022-04-13,19382483740
2022-04-14,19440024139
2022-04-18,19616960870
2022-04-19,19982342410
2022-04-20,19828421840
2022-04-21,18020214770
2022-04-22,17339799540
2022-04-25,17358500170
2022-04-26,16840636569
2022-04-27,16945647800
2022-04-28,17095252840
2022-04-29,16683838980
2022-05-02,16719801730
2022-05-03,17119707510
2022-05-04,17446249280
2022-05-05,17404532490
2022-05-06,16915439090
2022-05-09,15799155330
2022-05-10,16085418819
2022-05-11,15645234760
2022-05-12,15669689430
2022-05-13,16193307069
2022-05-16,16138643690
2022-05-17,16350104660
2022-05-18,15912797620
2022-05-19,16331404030
2022-05-20,16255163000
2022-05-23,16748571930
2022-05-24,16673769410
2022-05-25,17026204360
2022-05-26,17352746130
2022-05-27,17767037010
2022-05-31,17118269000
2022-06-01,17230472780
2022-06-02,17919519070
2022-06-03,18574041120
2022-06-06,18902021400
2022-06-07,19238632740
2022-06-08,18763924440
2022-06-09,18809956760
2022-06-10,18211536600
2022-06-13,18097894310
2022-06-14,17772791050
2022-06-15,17854786120
2022-06-16,16504025230
2022-06-17,16377436350
2022-06-21,17151354730
2022-06-22,17098129860
2022-06-23,17371446760
2022-06-24,18122348980
2022-06-27,18399981410
2022-06-28,17851909100
2022-06-29,17226157250
2022-06-30,17967865020
2022-07-01,18082547420
2022-07-05,18241669250
2022-07-06,18104050370
2022-07-07,18958434250
2022-07-08,18915428350
2022-07-11,18800745950
2022-07-12,18309045160
2022-07-13,18334848700
2022-07-14,18354918120
2022-07-15,18350617530
2022-07-18,18200096880
2022-07-19,18795011830
2022-07-20,18965601900
2022-07-21,19086018419
2022-07-22,19074550180
2022-07-25,19163429040
2022-07-26,19106087840
2022-07-27,19205001410
2022-07-28,20827757370
2022-07-29,19887361690
2022-08-01,19885928160
2022-08-02,19827153430
2022-08-03,19647962180
2022-08-04,19124723730
2022-08-05,19626459230
2022-08-08,19676632780
2022-08-09,19473071520
2022-08-10,20105258250
2022-08-11,20248611250
2022-08-12,20565421380
2022-08-15,20495178410
2022-08-16,20417767790
2022-08-17,20660034360
2022-08-18,20711641440
2022-08-19,20358993060
2022-08-22,20070853530
2022-08-23,20244310660
2022-08-24,20801953830
2022-08-25,21180405750
2022-08-26,20733144390
2022-08-29,20767549110
2022-08-30,20178368280
2022-08-31,20255778900
2022-09-01,19940402300
2022-09-02,20155431800
2022-09-06,20106691780
2022-09-07,20417767790
2022-09-08,21016983330
2022-09-09,21038486280
2022-09-12,20880797980
2022-09-13,20277281850
2022-09-14,20409166610
2022-09-15,19908864640
2022-09-16,19699569260
2022-09-19,20252911840
2022-09-20,19864425210
2022-09-21,19571985090
2022-09-22,19454435630
2022-09-23,18458132280
2022-09-26,18025206220
2022-09-27,17997969150
2022-09-28,18664560600
2022-09-29,18339149290
2022-09-30,18244031460
2022-10-03,18811158900
2022-10-04,19481400420
2022-10-05,19269443700
2022-10-06,18935755080
2022-10-07,18407295420
2022-10-10,18478902420
2022-10-11,18537620160
2022-10-12,18096521040
2022-10-13,18647894940
2022-10-14,17674039740
2022-10-17,18573423660
2022-10-18,19107611880
2022-10-19,18985879980
2022-10-20,18723798360
2022-10-21,19106179740
2022-10-24,19679035740
2022-10-25,20386512900
2022-10-26,20120134860
2022-10-27,20087195640
2022-10-28,20218952520
2022-10-31,20342116560
2022-11-01,20375055780
2022-11-02,19588810920
2022-11-03,20681533740
2022-11-04,21019518780
2022-11-07,21088261500
2022-11-08,21161300640
2022-11-09,20485330560
2022-11-10,21061050840
2022-11-11,20690126580
2022-11-14,20363598660
2022-11-15,20629976700
2022-11-16,21013790220
2022-11-17,21303082500
2022-11-18,21290193240
2022-11-21,21330293160
2022-11-22,21165597060
2022-11-23,20937886800
2022-11-25,21270143280
2022-11-28,20559801840
2022-11-29,20701583700
2022-11-30,21464914320
2022-12-01,21729860220
2022-12-02,21921766980
2022-12-05,21599535480
2022-12-06,21423382260
2022-12-07,21240068340
2022-12-08,21526496340
2022-12-09,21215721959
2022-12-12,21519335640
2022-12-13,21845863560
2022-12-14,21781417260
2022-12-15,20740251480
2022-12-16,20518269780
2022-12-19,20387945040
2022-12-20,20430909240
2022-12-21,20724497940
2022-12-22,20420884260
2022-12-23,20651458800
2022-12-27,20618519580
2022-12-28,20239002480
2022-12-29,20436637800
2022-12-30,20407995000
2023-01-03,20313504870
2023-01-04,20015902850
2023-01-05,19585391190
2023-01-06,20098249040
2023-01-09,20028904879
2023-01-10,20154591170
2023-01-11,20325062230
2023-01-12,21353667270
2023-01-13,21453349500
2023-01-17,21420122090
2023-01-18,20846588100
2023-01-19,20729569830
2023-01-20,21126854080
2023-01-23,21605039850
2023-01-24,21888195170
2023-01-25,21509691629
2023-01-26,21678718020
2023-01-27,21670050000
2023-01-30,21540029700
2023-01-31,21986432730
2023-02-01,22084670290
2023-02-02,21912754560
2023-02-03,22021104810
2023-02-06,22063000240
2023-02-07,22185797190
2023-02-08,22010992120
2023-02-09,22025438820
2023-02-10,21863635780
2023-02-13,22289813430
2023-02-14,22276811400
2023-02-15,22536852000
2023-02-16,22438614440
2023-02-17,22377938300
2023-02-21,21482242900
2023-02-22,21438902800
2023-02-23,23059822540
2023-02-24,23207178879
2023-02-27,23533674300
2023-02-28,23316973800
2023-03-01,23064156550
2023-03-02,23121943350
2023-03-03,23565457040
2023-03-06,23601573790
2023-03-07,23543786990
2023-03-08,23465774810
2023-03-09,23194176850
2023-03-10,22731882450
2023-03-13,22518071290
2023-03-14,23077158580
2023-03-15,22441503780
2023-03-16,22711657070
2023-03-17,22406831700
2023-03-20,22723214430
2023-03-21,23348756540
2023-03-22,22906687520
2023-03-23,22965918990
2023-03-24,23227404260
2023-03-27,23468664150
2023-03-28,23588571760
2023-03-29,23903509820
2023-03-30,24056644840
2023-03-31,24233122079
2023-04-03,24109513380
2023-04-04,23652888300
2023-04-05,23254432020
2023-04-06,23141002860
2023-04-10,23491469880
2023-04-11,23809944060
2023-04-12,23994630000
2023-04-13,24000446880
2023-04-14,24142960440
2023-04-17,24263660700
2023-04-18,24400357380
2023-04-19,24141506220
2023-04-20,24327646380
2023-04-21,24110967600
2023-04-24,24470159940
2023-04-25,24317466840
2023-04-26,23859387540
2023-04-27,24571955340
2023-04-28,24669388079
2023-05-01,24606856620
2023-05-02,24448346640
2023-05-03,24462888840
2023-05-04,24045527700
2023-05-05,24877341540
2023-05-08,24558867360
2023-05-09,24867162000
2023-05-10,24929693460
2023-05-11,24952960980
2023-05-12,25281614700
2023-05-15,25421219820
2023-05-16,24676659180
2023-05-17,24686838720
2023-05-18,24996587579
2023-05-19,24970411620
2023-05-22,24865707780
2023-05-23,24228759420
2023-05-24,24221488320
2023-05-25,25136192700
2023-05-26,25303428000
