,APD
2018-07-18,34244424000
2018-07-19,33906240000
2018-07-20,33895260000
2018-07-23,33789852000
2018-07-24,34101684000
2018-07-25,34543080000
2018-07-26,35476380000
2018-07-27,35408304000
2018-07-30,35406108000
2018-07-31,36051732000
2018-08-01,35583984000
2018-08-02,35133804000
2018-08-03,35127216000
2018-08-06,35346816000
2018-08-07,35338032000
2018-08-08,35278740000
2018-08-09,35241408000
2018-08-10,34668252000
2018-08-13,35671824000
2018-08-14,36086868000
2018-08-15,36060516000
2018-08-16,36172512000
2018-08-17,36587556000
2018-08-20,36671004000
2018-08-21,36475560000
2018-08-22,36093456000
2018-08-23,36106632000
2018-08-24,36447012000
2018-08-27,36736884000
2018-08-28,36675396000
2018-08-29,36956484000
2018-08-30,36613908000
2018-08-31,36517284000
2018-09-04,36089064000
2018-09-05,36319644000
2018-09-06,36466776000
2018-09-07,36201060000
2018-09-10,36466776000
2018-09-11,36594144000
2018-09-12,36506304000
2018-09-13,36811548000
2018-09-14,37026756000
2018-09-17,37057500000
2018-09-18,37044324000
2018-09-19,37149732000
2018-09-20,37424232000
2018-09-21,37465956000
2018-09-24,37299060000
2018-09-25,37077264000
2018-09-26,36848880000
2018-09-27,37006992000
2018-09-28,36684180000
2018-10-01,37257657000
2018-10-02,37431378000
2018-10-03,37323627000
2018-10-04,37317030000
2018-10-05,37136712000
2018-10-08,37224672000
2018-10-09,36133968000
2018-10-10,35315940000
2018-10-11,34544091000
2018-10-12,34803573000
2018-10-15,34458330000
2018-10-16,35115831000
2018-10-17,35069652000
2018-10-18,34456131000
2018-10-19,34172460000
2018-10-22,33710670000
2018-10-23,33433596000
2018-10-24,32745309000
2018-10-25,33310451999
2018-10-26,32859657000
2018-10-29,33196104000
2018-10-30,33816222000
2018-10-31,33941565000
2018-11-01,34165863000
2018-11-02,34269216000
2018-11-05,34605663000
2018-11-06,34763991000
2018-11-07,35399502000
2018-11-08,35458875000
2018-11-09,35162010000
2018-11-12,34632051000
2018-11-13,34755195000
2018-11-14,34570479000
2018-11-15,35324736000
2018-11-16,36032814000
2018-11-19,35159811000
2018-11-20,34647444000
2018-11-21,35003682000
2018-11-23,34632051000
2018-11-26,34871742000
2018-11-27,34363773000
2018-11-28,34889334000
2018-11-29,35010279000
2018-11-30,35375313000
2018-12-03,36639738000
2018-12-04,36046008000
2018-12-06,35485263000
2018-12-07,34559484000
2018-12-10,34541892000
2018-12-11,34289007000
2018-12-12,34680429000
2018-12-13,34585872000
2018-12-14,34174659000
2018-12-17,33822819000
2018-12-18,34031723999
2018-12-19,33886590000
2018-12-20,33983346000
2018-12-21,34126281000
2018-12-24,32958612000
2018-12-26,34506708000
2018-12-27,35129025000
2018-12-28,35337930000
2018-12-31,35243010000
2019-01-02,35141718000
2019-01-03,34199262000
2019-01-04,35586522000
2019-01-07,35216586000
2019-01-08,34811418000
2019-01-09,34525158000
2019-01-10,34615440000
2019-01-11,34525158000
2019-01-14,34157424000
2019-01-15,34148616000
2019-01-16,34047324000
2019-01-17,34346795999
2019-01-18,34928124000
2019-01-22,34727742000
2019-01-23,34384230000
2019-01-24,34461300000
2019-01-25,35432382000
2019-01-28,35207778000
2019-01-29,35945448000
2019-01-30,36108396000
2019-01-31,36198678000
2019-02-01,36528978000
2019-02-04,36746976000
2019-02-05,36975984000
2019-02-06,37414182000
2019-02-07,36601644000
2019-02-08,36531180000
2019-02-11,36892308000
2019-02-12,37724664000
2019-02-13,37867794000
2019-02-14,37790724000
2019-02-15,38332416000
2019-02-19,38559222000
2019-02-20,39116328000
2019-02-21,39343134000
2019-02-22,39662424000
2019-02-25,39893634000
2019-02-26,39955290000
2019-02-27,39988320000
2019-02-28,39895836000
2019-03-01,39658020000
2019-03-04,39790140000
2019-03-05,39462042000
2019-03-06,39702060000
2019-03-07,39558930000
2019-03-08,39935472000
2019-03-11,40505790000
2019-03-12,40527810000
2019-03-13,40759020000
2019-03-14,40783242000
2019-03-15,40703970000
2019-03-18,40818474000
2019-03-19,40714980000
2019-03-20,40659930000
2019-03-21,41219238000
2019-03-22,41023260000
2019-03-25,40939584000
2019-03-26,41212632000
2019-03-27,41320530000
2019-03-28,41875434000
2019-03-29,42049392000
2019-04-01,42242694000
2019-04-02,42019888000
2019-04-03,42293432000
2019-04-04,42304462000
2019-04-05,42617714000
2019-04-08,42582418000
2019-04-09,42416968000
2019-04-10,42584624000
2019-04-11,42697130000
2019-04-12,42831696000
2019-04-15,42780958000
2019-04-16,43480260000
2019-04-17,43623650000
2019-04-18,43700860000
2019-04-22,43374372000
2019-04-23,43385402000
2019-04-24,43992052000
2019-04-25,44031760000
2019-04-26,44686942000
2019-04-29,44907542000
2019-04-30,45397274000
2019-05-01,44594290000
2019-05-02,45807590000
2019-05-03,46233348000
2019-05-06,45441394000
2019-05-07,44378102000
2019-05-08,45291386000
2019-05-09,45099464000
2019-05-10,45948774000
2019-05-13,45123730000
2019-05-14,45392862000
2019-05-15,45227412000
2019-05-16,46200258000
2019-05-17,46308352000
2019-05-20,45313446000
2019-05-21,45659788000
2019-05-22,45500956000
2019-05-23,45048726000
2019-05-24,45110494000
2019-05-28,44614144000
2019-05-29,44777388000
2019-05-30,45055344000
2019-05-31,44911954000
2019-06-03,46096576000
2019-06-04,47131190000
2019-06-05,47931968000
2019-06-06,48860694000
2019-06-07,49207036000
2019-06-10,48825398000
2019-06-11,48322430000
2019-06-12,48520970000
2019-06-13,48571708000
2019-06-14,48366550000
2019-06-17,47841522000
2019-06-18,48293752000
2019-06-19,48618034000
2019-06-20,48984230000
2019-06-21,49004084000
2019-06-24,49334984000
2019-06-25,49568820000
2019-06-26,49398958000
2019-06-27,49304100000
2019-06-28,49937222000
2019-07-01,50500574000
2019-07-02,50820589000
2019-07-03,51069980000
2019-07-05,50889006000
2019-07-08,50388017000
2019-07-09,49889235000
2019-07-10,49935582000
2019-07-11,50266632000
2019-07-12,50134212000
2019-07-15,50244562000
2019-07-16,50120970000
2019-07-17,49973101000
2019-07-18,49776678000
2019-07-19,49553771000
2019-07-22,49880407000
2019-07-23,50509402000
2019-07-24,49626602000
2019-07-25,50242355000
2019-07-26,50882385000
2019-07-29,51023633000
2019-07-30,51160467000
2019-07-31,50379189000
2019-08-01,49959859000
2019-08-02,49180788000
2019-08-05,48567242000
2019-08-06,48867394000
2019-08-07,49319829000
2019-08-08,50315186000
2019-08-09,50732309000
2019-08-12,50127591000
2019-08-13,50688169000
2019-08-14,49125613000
2019-08-15,49953238000
2019-08-16,50487332000
2019-08-19,50445399000
2019-08-20,49818611000
2019-08-21,50460848000
2019-08-22,49719296000
2019-08-23,48695248000
2019-08-26,49169753000
2019-08-27,49776678000
2019-08-28,49831853000
2019-08-29,49533908000
2019-08-30,49860544000
2019-09-03,49781092000
2019-09-04,50191594000
2019-09-05,49562599000
2019-09-06,49787713000
2019-09-09,47750652000
2019-09-10,47181246000
2019-09-11,47746238000
2019-09-12,48701869000
2019-09-13,49048368000
2019-09-16,47503468000
2019-09-17,48900499000
2019-09-18,48911534000
2019-09-19,49057196000
2019-09-20,48896085000
2019-09-23,48655522000
2019-09-24,48644487000
2019-09-25,48693041000
2019-09-26,49280103000
2019-09-27,48787942000
2019-09-30,49008874000
2019-10-01,47820432000
2019-10-02,46492823000
2019-10-03,46572347000
2019-10-04,47246092000
2019-10-07,47263764000
2019-10-08,45894184000
2019-10-09,46773366000
2019-10-10,47420603000
2019-10-11,47999361000
2019-10-14,47241674000
2019-10-15,47542098000
2019-10-16,47318989000
2019-10-17,47354333000
2019-10-18,47466992000
2019-10-21,47162150000
2019-10-22,45719673000
2019-10-23,46402254000
2019-10-24,46713723000
2019-10-25,47109134000
2019-10-28,46715932000
2019-10-29,48116438000
2019-10-30,47875657000
2019-10-31,47109134000
2019-11-01,47175404000
2019-11-04,47365378000
2019-11-05,47842522000
2019-11-06,48343965000
2019-11-07,50272422000
2019-11-08,51661883000
2019-11-11,51918127000
2019-11-12,52355509000
2019-11-13,52468168000
2019-11-14,52613962000
2019-11-15,53219228000
2019-11-18,53278871000
2019-11-19,53305379000
2019-11-20,52552110000
2019-11-21,52494676000
2019-11-22,52485840000
2019-11-25,51854066000
2019-11-26,51778960000
2019-11-27,52141236000
2019-11-29,52205297000
2019-12-02,51021273000
2019-12-03,50738521000
2019-12-04,50568428000
2019-12-05,50908614000
2019-12-06,51255427000
2019-12-09,50988138000
2019-12-10,50696550000
2019-12-11,50696550000
2019-12-12,51337160000
2019-12-13,50970466000
2019-12-16,51787796000
2019-12-17,52046249000
2019-12-18,51493999000
2019-12-19,51482954000
2019-12-20,51911500000
2019-12-23,51942426000
2019-12-24,51922545000
2019-12-26,52150072000
2019-12-27,52019741000
2019-12-30,51984397000
2019-12-31,51979788000
2020-01-02,51128168000
2020-01-03,49991200000
2020-01-06,49969080000
2020-01-07,50181432000
2020-01-08,50453508000
2020-01-09,51650200000
2020-01-10,51318400000
2020-01-13,52393432000
2020-01-14,51875824000
2020-01-15,52083752000
2020-01-16,52152324000
2020-01-17,52424400000
2020-01-21,52464216000
2020-01-22,52654448000
2020-01-23,52488548000
2020-01-24,53961740000
2020-01-27,51643564000
2020-01-28,52302740000
2020-01-29,52484124000
2020-01-30,53399892000
2020-01-31,52802652000
2020-02-03,53753812000
2020-02-04,54656308000
2020-02-05,55361936000
2020-02-06,55534472000
2020-02-07,55282304000
2020-02-10,55678252000
2020-02-11,55833092000
2020-02-12,56206920000
2020-02-13,56379456000
2020-02-14,56629412000
2020-02-18,56569688000
2020-02-19,56587384000
2020-02-20,56494480000
2020-02-21,56399364000
2020-02-24,54311236000
2020-02-25,52090388000
2020-02-26,52097024000
2020-02-27,49568708000
2020-02-28,48577732000
2020-03-02,51019780000
2020-03-03,50292032000
2020-03-04,52468640000
2020-03-05,51760800000
2020-03-06,50811852000
2020-03-09,45379180000
2020-03-10,47465096000
2020-03-11,45965360000
2020-03-12,41525876000
2020-03-13,45646832000
2020-03-16,39893420000
2020-03-17,45368120000
2020-03-18,44587284000
2020-03-19,42258048000
2020-03-20,41839980000
2020-03-23,39092676000
2020-03-24,43005704000
2020-03-25,42282380000
2020-03-26,44536408000
2020-03-27,42729204000
2020-03-30,45684436000
2020-03-31,44153732000
2020-04-01,41868736000
2020-04-02,43023400000
2020-04-03,41275920000
2020-04-06,42881832000
2020-04-07,44689036000
2020-04-08,47726112000
2020-04-09,48513584000
2020-04-13,47821228000
2020-04-14,48838748000
2020-04-15,47296984000
2020-04-16,47089056000
2020-04-17,48995800000
2020-04-20,47418644000
2020-04-21,45874668000
2020-04-22,47434128000
2020-04-23,46732924000
2020-04-24,47951736000
2020-04-27,49163912000
2020-04-28,49464744000
2020-04-29,51024204000
2020-04-30,49898296000
2020-05-01,49161700000
2020-05-04,49405020000
2020-05-05,49615160000
2020-05-06,49411656000
2020-05-07,50168160000
2020-05-08,51645776000
2020-05-11,51466604000
2020-05-12,50933512000
2020-05-13,49955808000
2020-05-14,49907144000
2020-05-15,50442448000
2020-05-18,52855740000
2020-05-19,52209836000
2020-05-20,53043760000
2020-05-21,52101448000
2020-05-22,51838220000
2020-05-26,52601360000
2020-05-27,52017392000
2020-05-28,53238416000
2020-05-29,53452980000
2020-06-01,53663120000
2020-06-02,54260360000
2020-06-03,54959352000
2020-06-04,53966164000
2020-06-05,54985896000
2020-06-08,55207096000
2020-06-09,55492444000
2020-06-10,54826632000
2020-06-11,51557296000
2020-06-12,51990848000
2020-06-15,52426612000
2020-06-16,52654448000
2020-06-17,52523940000
2020-06-18,52669932000
2020-06-19,52094812000
2020-06-22,52307164000
2020-06-23,52886708000
2020-06-24,51570568000
2020-06-25,52490760000
2020-06-26,52207624000
2020-06-29,52780532000
2020-06-30,53435098000
2020-07-01,53941875000
2020-07-02,54754046000
2020-07-06,55083783000
2020-07-07,58673269000
2020-07-08,59704527000
2020-07-09,60105080000
2020-07-10,60456947000
2020-07-13,60713655000
2020-07-14,62183087000
2020-07-15,62399961000
2020-07-16,63555147000
2020-07-17,65062200000
2020-07-20,64369531000
2020-07-21,64263307000
2020-07-22,65396363000
2020-07-23,64896225000
2020-07-24,64513375999
2020-07-27,65219322999
2020-07-28,64015450999
2020-07-29,63922505000
2020-07-30,63028453000
2020-07-31,63431219000
2020-08-03,61612133000
2020-08-04,61871054000
2020-08-05,62986406000
2020-08-06,62625687000
2020-08-07,62337997000
2020-08-10,62238412000
2020-08-11,62318080000
2020-08-12,63159019999
2020-08-13,63803003000
2020-08-14,64137166000
2020-08-17,64079628000
2020-08-18,63369255000
2020-08-19,63502035000
2020-08-20,63307291000
2020-08-21,63389172000
2020-08-24,63656944999
2020-08-25,64048646000
2020-08-26,65053347999
2020-08-27,64785575000
2020-08-28,65672988000
2020-08-31,64677138000
2020-09-01,66994149000
2020-09-02,68671603000
2020-09-03,65765934000
2020-09-04,66042559000
2020-09-08,65177275999
2020-09-09,67113650999
2020-09-10,65334399000
2020-09-11,66460816000
2020-09-14,67268561000
2020-09-15,67284052000
2020-09-16,66934397999
2020-09-17,66828174000
2020-09-18,65462753000
2020-09-21,64349613999
2020-09-22,64940485000
2020-09-23,63165659000
2020-09-24,64174787000
2020-09-25,64334122999
2020-09-28,64767871000
2020-09-29,65031218000
2020-09-30,65975990000
2020-10-01,65269405000
2020-10-02,65572860000
2020-10-05,66520880000
2020-10-06,65608300000
2020-10-07,66917365000
2020-10-08,66374690000
2020-10-09,66582900000
2020-10-12,67087920000
2020-10-13,66693650000
2020-10-14,65987065000
2020-10-15,65555139999
2020-10-16,66038010000
2020-10-19,65156440000
2020-10-20,65229535000
2020-10-21,64957090000
2020-10-22,64733375000
2020-10-23,65121000000
2020-10-26,63437599999
2020-10-27,62795250000
2020-10-28,60465070000
2020-10-29,61304554999
2020-10-30,61187160000
2020-11-02,63501835000
2020-11-03,64022360000
2020-11-04,64077735000
2020-11-05,67189809999
2020-11-06,67938480000
2020-11-09,69256405000
2020-11-10,68658355000
2020-11-11,62206059999
2020-11-12,58766165000
2020-11-13,58447205000
2020-11-16,59016460000
2020-11-17,58983235000
2020-11-18,59295550000
2020-11-19,59884740000
2020-11-20,59911320000
2020-11-23,60970090000
2020-11-24,62910429999
2020-11-25,61603580000
2020-11-27,61539345000
2020-11-30,62051010000
2020-12-01,62724370000
2020-12-02,60664420000
2020-12-03,59195875000
2020-12-04,60637840000
2020-12-07,59623370000
2020-12-08,59412945000
2020-12-09,59931255000
2020-12-10,59543630000
2020-12-11,59220240000
2020-12-14,58786099999
2020-12-15,59807215000
2020-12-16,59561349999
2020-12-17,59494900000
2020-12-18,59705325000
2020-12-21,58584535000
2020-12-22,58478215000
2020-12-23,58974375000
2020-12-24,59439525000
2020-12-28,59494900000
2020-12-29,59523695000
2020-12-30,60048650000
2020-12-31,60545552000
2021-01-04,59433120000
2021-01-05,62577624000
2021-01-06,64257352000
2021-01-07,63220264000
2021-01-08,63319984000
2021-01-11,62741608000
2021-01-12,62726096000
2021-01-13,64412472000
2021-01-14,63433000000
2021-01-15,63579256000
2021-01-19,63302256000
2021-01-20,63501696000
2021-01-21,62626376000
2021-01-22,62845760000
2021-01-25,61830831999
2021-01-26,61602584000
2021-01-27,59827568000
2021-01-28,61130576000
2021-01-29,59114016000
2021-02-01,59599320000
2021-02-02,60707320000
2021-02-03,61294560000
2021-02-04,56884720000
2021-02-05,56098040000
2021-02-08,56206624000
2021-02-09,56383904000
2021-02-10,56193328000
2021-02-11,57104104000
2021-02-12,57737880000
2021-02-16,57777768000
2021-02-17,57618216000
2021-02-18,58203239999
2021-02-19,58475808000
2021-02-22,58830368000
2021-02-23,58353928000
2021-02-24,58338416000
2021-02-25,57700208000
2021-02-26,56645392000
2021-03-01,57879704000
2021-03-02,58945600000
2021-03-03,58134543999
2021-03-04,56824888000
2021-03-05,58462512000
2021-03-08,59140608000
2021-03-09,59280216000
2021-03-10,60190992000
2021-03-11,60428104000
2021-03-12,60554416000
2021-03-15,60487935999
2021-03-16,60831416000
2021-03-17,59980472000
2021-03-18,59617047999
2021-03-19,61028639999
2021-03-22,61786512000
2021-03-23,60871304000
2021-03-24,61607016000
2021-03-25,61443031999
2021-03-26,63647952000
2021-03-29,62927752000
2021-03-30,62626376000
2021-03-31,62344943999
2021-04-01,63133839999
2021-04-05,64155416000
2021-04-06,63825231999
2021-04-07,62599784000
2021-04-08,62737176000
2021-04-09,63014176000
2021-04-12,62686208000
2021-04-13,63180376000
2021-04-14,62686208000
2021-04-15,63632439999
2021-04-16,63705568000
2021-04-19,63023039999
2021-04-20,63054064000
2021-04-21,63960408000
2021-04-22,63098384000
2021-04-23,64330480000
2021-04-26,64303888000
2021-04-27,64217464000
2021-04-28,64173143999
2021-04-29,64773680000
2021-04-30,63927168000
2021-05-03,64306104000
2021-05-04,64323831999
2021-05-05,64837943999
2021-05-06,65072839999
2021-05-07,64385880000
2021-05-10,65046247999
2021-05-11,66643984000
2021-05-12,64964256000
2021-05-13,66431247999
2021-05-14,66712680000
2021-05-17,66845639999
2021-05-18,66398008000
2021-05-19,66096631999
2021-05-20,65828496000
2021-05-21,66078904000
2021-05-24,66384712000
2021-05-25,66712680000
2021-05-26,65903839999
2021-05-27,66098847999
2021-05-28,66404656000
2021-06-01,67042864000
2021-06-02,67734256000
2021-06-03,67390776000
2021-06-04,67534816000
2021-06-07,66881096000
2021-06-08,66395792000
2021-06-09,65892760000
2021-06-10,66169760000
2021-06-11,66579720000
2021-06-14,66284992000
2021-06-15,66719328000
2021-06-16,66488864000
2021-06-17,66278343999
2021-06-18,64862320000
2021-06-21,65717696000
2021-06-22,66039016000
2021-06-23,64447928000
2021-06-24,64248488000
2021-06-25,63940464000
2021-06-28,64053480000
2021-06-29,63885064000
2021-06-30,63778656000
2021-07-01,64026960000
2021-07-02,64463708999
2021-07-06,63565824000
2021-07-07,64468143000
2021-07-08,63707712000
2021-07-09,64663239000
2021-07-12,64525785000
2021-07-13,64040262000
2021-07-14,63880638000
2021-07-15,63871770000
2021-07-16,63304218000
2021-07-19,62541570000
2021-07-20,63395115000
2021-07-21,63565824000
2021-07-22,63951581999
2021-07-23,64357293000
2021-07-26,64097904000
2021-07-27,64049129999
2021-07-28,63811911000
2021-07-29,64219839000
2021-07-30,64521350999
2021-08-02,64011441000
2021-08-03,64437104999
2021-08-04,63776439000
2021-08-05,64009224000
2021-08-06,64474794000
2021-08-09,61133775000
2021-08-10,61603779000
2021-08-11,61794441000
2021-08-12,61546137000
2021-08-13,62018358000
2021-08-16,62419635000
2021-08-17,62388597000
2021-08-18,60335654999
2021-08-19,60167163000
2021-08-20,59291448000
2021-08-23,59967633000
2021-08-24,59974283999
2021-08-25,59674989000
2021-08-26,59508714000
2021-08-27,59526450000
2021-08-30,59903340000
2021-08-31,59750367000
2021-09-01,59712677999
2021-09-02,59859000000
2021-09-03,59477675999
2021-09-07,59216070000
2021-09-08,59355741000
2021-09-09,59220504000
2021-09-10,59415600000
2021-09-13,59748150000
2021-09-14,59606262000
2021-09-15,59748150000
2021-09-16,59065314000
2021-09-17,58047711000
2021-09-20,57238506000
2021-09-21,57063363000
2021-09-22,57185298000
2021-09-23,57732897000
2021-09-24,57544452000
2021-09-27,58065447000
2021-09-28,58154127000
2021-09-29,57690774000
2021-09-30,56830809000
2021-10-01,57123717000
2021-10-04,56804181000
2021-10-05,57032737999
2021-10-06,57860425000
2021-10-07,58437365000
2021-10-08,58898917000
2021-10-11,59631187000
2021-10-12,60445559999
2021-10-13,61781398000
2021-10-14,63900543000
2021-10-15,64950130000
2021-10-18,64914626000
2021-10-19,65347331000
2021-10-20,65172030000
2021-10-21,65214191000
2021-10-22,64623937000
2021-10-25,65220848000
2021-10-26,65322922000
2021-10-27,65427215000
2021-10-28,66889536000
2021-10-29,66527839000
2021-11-01,66123981000
2021-11-02,66143952000
2021-11-03,67042647000
2021-11-04,66838498999
2021-11-05,68635889000
2021-11-08,69365940000
2021-11-09,69641096000
2021-11-10,69736513000
2021-11-11,68904388000
2021-11-12,68789000000
2021-11-15,67413220000
2021-11-16,66902850000
2021-11-17,66456831000
2021-11-18,65735656000
2021-11-19,66068506000
2021-11-22,66019687999
2021-11-23,66348100000
2021-11-24,66090695999
2021-11-26,65158716000
2021-11-29,64650565000
2021-11-30,63782936000
2021-12-01,63228186000
2021-12-02,63780717000
2021-12-03,64044778000
2021-12-06,64992291000
2021-12-07,65666867000
2021-12-08,65609173000
2021-12-09,65056642000
2021-12-10,65538165000
2021-12-13,66028564000
2021-12-14,66170580000
2021-12-15,67697252000
2021-12-16,67268984999
2021-12-17,66199427000
2021-12-20,65462719000
2021-12-21,65626925000
2021-12-22,65939804000
2021-12-23,66454612000
2021-12-27,67062618000
2021-12-28,67455381000
2021-12-29,67768259999
2021-12-30,67433191000
2021-12-31,67545720000
2022-01-03,65669820000
2022-01-04,66471240000
2022-01-05,67541280000
2022-01-06,66160439999
2022-01-07,66025020000
2022-01-10,65512200000
2022-01-11,66053880000
2022-01-12,66544500000
2022-01-13,65332380000
2022-01-14,64679700000
2022-01-18,63625200000
2022-01-19,63396540000
2022-01-20,63709560000
2022-01-21,62708340000
2022-01-24,62783820000
2022-01-25,62033460000
2022-01-26,61363020000
2022-01-27,61238700000
2022-01-28,61633860000
2022-01-31,62630640000
2022-02-01,63187860000
2022-02-02,63125700000
2022-02-03,62355360000
2022-02-04,58403760000
2022-02-07,56472360000
2022-02-08,56123820000
2022-02-09,57577920000
2022-02-10,56028360000
2022-02-11,54254580000
2022-02-14,54054780000
2022-02-15,55018260000
2022-02-16,54465480000
2022-02-17,53415420000
2022-02-18,53717340000
2022-02-22,52860420000
2022-02-23,52096740000
2022-02-24,52198860000
2022-02-25,53364360000
2022-02-28,52458600000
2022-03-01,51177660000
2022-03-02,51799260000
2022-03-03,51472920000
2022-03-04,50711460000
2022-03-07,49173000000
2022-03-08,48566940000
2022-03-09,50394000000
2022-03-10,50527200000
2022-03-11,48702360000
2022-03-14,48455940000
2022-03-15,49423860000
2022-03-16,49861200000
2022-03-17,50738100000
2022-03-18,51430740000
2022-03-21,51992400000
2022-03-22,52511880000
2022-03-23,52223280000
2022-03-24,53815020000
2022-03-25,54736320000
2022-03-28,55124820000
2022-03-29,56019480000
2022-03-30,56201520000
2022-03-31,55480020000
2022-04-01,55275780000
2022-04-04,56088300000
2022-04-05,55872960000
2022-04-06,55522200000
2022-04-07,55804140000
2022-04-08,55766400000
2022-04-11,55462260000
2022-04-12,55007160000
2022-04-13,55482240000
2022-04-14,54798480000
2022-04-18,54612000000
2022-04-19,55404540000
2022-04-20,55220280000
2022-04-21,55753080000
2022-04-22,53928240000
2022-04-25,53892720000
2022-04-26,52309860000
2022-04-27,52891500000
2022-04-28,53386560000
2022-04-29,51963540000
2022-05-02,52258800000
2022-05-03,53080200000
2022-05-04,54942780000
2022-05-05,52387560000
2022-05-06,52352040000
2022-05-09,51774840000
2022-05-10,51210960000
2022-05-11,51701580000
2022-05-12,51373020000
2022-05-13,51883620000
2022-05-16,51708240000
2022-05-17,53186760000
2022-05-18,52052340000
2022-05-19,51996840000
2022-05-20,52744980000
2022-05-23,52824900000
2022-05-24,52574040000
2022-05-25,52485240000
2022-05-26,53832780000
2022-05-27,55644300000
2022-05-31,54647520000
2022-06-01,54059220000
2022-06-02,56132700000
2022-06-03,56003940000
2022-06-06,57153900000
2022-06-07,57895380000
2022-06-08,56028360000
2022-06-09,56303640000
2022-06-10,55100400000
2022-06-13,53877180000
2022-06-14,53106840000
2022-06-15,53122380000
2022-06-16,52192200000
2022-06-17,52385340000
2022-06-21,53504220000
2022-06-22,53502000000
2022-06-23,53737320000
2022-06-24,55961760000
2022-06-27,54651960000
2022-06-28,53837220000
2022-06-29,53974860000
2022-06-30,53410608000
2022-07-01,53914775000
2022-07-05,53297337000
2022-07-06,52686562000
2022-07-07,52375622000
2022-07-08,51573841000
2022-07-11,51991389000
2022-07-12,51511653000
2022-07-13,50636579000
2022-07-14,49301758000
2022-07-15,50016920000
2022-07-18,49652676000
2022-07-19,51083000000
2022-07-20,51445023000
2022-07-21,52102439000
2022-07-22,52095776000
2022-07-25,52240141000
2022-07-26,52111323000
2022-07-27,52835369000
2022-07-28,54243483000
2022-07-29,55131883000
2022-08-01,54914225000
2022-08-02,54219052000
2022-08-03,54572191000
2022-08-04,57241833000
2022-08-05,58332344000
2022-08-08,58139116999
2022-08-09,57470596000
2022-08-10,58996423000
2022-08-11,58814301000
2022-08-12,60162448000
2022-08-15,60879831000
2022-08-16,60753234000
2022-08-17,59522800000
2022-08-18,59433960000
2022-08-19,58567770000
2022-08-22,57948111000
2022-08-23,58039172000
2022-08-24,58350112000
2022-08-25,59209638999
2022-08-26,58241283000
2022-08-29,57901470000
2022-08-30,56824285000
2022-08-31,56069145000
2022-09-01,55525000000
2022-09-02,54754313000
2022-09-06,54674357000
2022-09-07,56364538000
2022-09-08,56375643000
2022-09-09,57073037000
2022-09-12,58523350000
2022-09-13,56875368000
2022-09-14,56675478000
2022-09-15,55185187000
2022-09-16,54938656000
2022-09-19,55387298000
2022-09-20,54390069000
2022-09-21,53628266000
2022-09-22,52975292000
2022-09-23,52653247000
2022-09-26,51416150000
2022-09-27,51251796000
2022-09-28,52186837000
2022-09-29,51473896000
2022-09-30,51689333000
2022-10-03,52956926000
2022-10-04,55096712000
2022-10-05,53950160000
2022-10-06,53014698000
2022-10-07,51494850000
2022-10-10,51648168000
2022-10-11,51374862000
2022-10-12,50954904000
2022-10-13,52881378000
2022-10-14,51668166000
2022-10-17,52741392000
2022-10-18,53854614000
2022-10-19,53650190000
2022-10-20,52954704000
2022-10-21,53614638000
2022-10-24,54199024000
2022-10-25,55896632000
2022-10-26,55998844000
2022-10-27,55341132000
2022-10-28,56536568000
2022-10-31,55638880000
2022-11-01,56021064000
2022-11-02,54476774000
2022-11-03,58665243999
2022-11-04,61340532000
2022-11-07,61689386000
2022-11-08,62882600000
2022-11-09,62244886000
2022-11-10,64346897999
2022-11-11,64095811999
2022-11-14,65524558000
2022-11-15,65446788000
2022-11-16,65575664000
2022-11-17,65171260000
2022-11-18,65877856000
2022-11-21,65862302000
2022-11-22,68695352000
2022-11-23,68470929999
2022-11-25,68862002000
2022-11-28,67651011999
2022-11-29,67144396000
2022-11-30,68917552000
2022-12-01,69335288000
2022-12-02,70757368000
2022-12-05,69986334000
2022-12-06,69348620000
2022-12-07,70121876000
2022-12-08,71072892000
2022-12-09,69861902000
2022-12-12,70995122000
2022-12-13,72270550000
2022-12-14,72241664000
2022-12-15,70268528000
2022-12-16,70308524000
2022-12-19,69708584000
2022-12-20,69446388000
2022-12-21,69879678000
2022-12-22,69459720000
2022-12-23,69335288000
2022-12-27,69370840000
2022-12-28,68802008000
2022-12-29,69195302000
2022-12-30,68495372000
2023-01-03,68150511000
2023-01-04,68154956999
2023-01-05,67094586000
2023-01-06,68953014000
2023-01-09,69284241000
2023-01-10,69506541000
2023-01-11,69528771000
2023-01-12,68959683000
2023-01-13,69224220000
2023-01-17,68108274000
2023-01-18,67332447000
2023-01-19,66665547000
2023-01-20,67668119999
2023-01-23,68628456000
2023-01-24,69655482000
2023-01-25,69368715000
2023-01-26,70382403000
2023-01-27,69835545000
2023-01-30,69779970000
2023-01-31,71249373000
2023-02-01,70720299000
2023-02-02,65689650000
2023-02-03,63359945999
2023-02-06,62917568999
2023-02-07,63371061000
2023-02-08,63853452000
2023-02-09,63775647000
2023-02-10,63982386000
2023-02-13,63733410000
2023-02-14,62575227000
2023-02-15,63235457999
2023-02-16,62406279000
2023-02-17,62179532999
2023-02-21,61690473000
2023-02-22,61863867000
2023-02-23,62181756000
2023-02-24,62461854000
2023-02-27,63448866000
2023-02-28,63573354000
2023-03-01,64084643999
2023-03-02,64918268999
2023-03-03,65529593999
2023-03-06,65160576000
