,URI
2018-10-11,11271104000
2018-10-12,11113128000
2018-10-15,11092172000
2018-10-16,11382332000
2018-10-17,11206624000
2018-10-18,9521278000
2018-10-19,9439872000
2018-10-22,9261746000
2018-10-23,9221446000
2018-10-24,8623394000
2018-10-25,8973198000
2018-10-26,8803938000
2018-10-29,8808774000
2018-10-30,9318972000
2018-10-31,9677642000
2018-11-01,10132226000
2018-11-02,10086284000
2018-11-05,10212020000
2018-11-06,10458656000
2018-11-07,10584392000
2018-11-08,10213632000
2018-11-09,10209602000
2018-11-12,9765496000
2018-11-13,9637342000
2018-11-14,9647014000
2018-11-15,9551100000
2018-11-16,9266582000
2018-11-19,9070724000
2018-11-20,8853910000
2018-11-21,9107800000
2018-11-23,8856328000
2018-11-26,9294792000
2018-11-27,9070724000
2018-11-28,9450350000
2018-11-29,9343152000
2018-11-30,9440678000
2018-12-03,9612356000
2018-12-04,8566974000
2018-12-06,8449298000
2018-12-07,8377564000
2018-12-10,8209916000
2018-12-11,8209916000
2018-12-12,8728980000
2018-12-13,8775728000
2018-12-14,8527480000
2018-12-17,8496046000
2018-12-18,8425924000
2018-12-19,8132540000
2018-12-20,8169616000
2018-12-21,8020506000
2018-12-24,7729540000
2018-12-26,8311472000
2018-12-27,8446074000
2018-12-28,8180900000
2018-12-31,8140984530
2019-01-02,8386333620
2019-01-03,8097313980
2019-01-04,8744432130
2019-01-07,9061242120
2019-01-08,9231160260
2019-01-09,9406636470
2019-01-10,9431250780
2019-01-11,9325647450
2019-01-14,9269272740
2019-01-15,9222426150
2019-01-16,9329617500
2019-01-17,9478891380
2019-01-18,9791731320
2019-01-22,9388374240
2019-01-23,9212104020
2019-01-24,9791731320
2019-01-25,10104571260
2019-01-28,9908450790
2019-01-29,9871132320
2019-01-30,10160945970
2019-01-31,9945769260
2019-02-01,10031522340
2019-02-04,10273695389
2019-02-05,10253845139
2019-02-06,10234788900
2019-02-07,10002937980
2019-02-08,10027552290
2019-02-11,10154593890
2019-02-12,10434085410
2019-02-13,10492048139
2019-02-14,10457111700
2019-02-15,10708018860
2019-02-19,10662760290
2019-02-20,10819180260
2019-02-21,10723105050
2019-02-22,10865232840
2019-02-25,10821562290
2019-02-26,10706430840
2019-02-27,10771539660
2019-02-28,10686580590
2019-03-01,10773921690
2019-03-04,10519838490
2019-03-05,10357066440
2019-03-06,10167298050
2019-03-07,10050578580
2019-03-08,9785379240
2019-03-11,9846518010
2019-03-12,9948945300
2019-03-13,9872720340
2019-03-14,9663895710
2019-03-15,9539236140
2019-03-18,9765528990
2019-03-19,9582112680
2019-03-20,9219250110
2019-03-21,9453483060
2019-03-22,8810334960
2019-03-25,8823039120
2019-03-26,8861151600
2019-03-27,8791278720
2019-03-28,8938170570
2019-03-29,9071564250
2019-04-01,9248013000
2019-04-02,9280899000
2019-04-03,9472734000
2019-04-04,9594882000
2019-04-05,9657522000
2019-04-08,9715464000
2019-04-09,9362331000
2019-04-10,9489177000
2019-04-11,9767925000
2019-04-12,9923742000
2019-04-15,9816471000
2019-04-16,9869715000
2019-04-17,9847008000
2019-04-18,10648800000
2019-04-22,10606518000
2019-04-23,10835154000
2019-04-24,10953386999
2019-04-25,10768599000
2019-04-26,10993320000
2019-04-29,11035602000
2019-04-30,11034035999
2019-05-01,10855511999
2019-05-02,10727100000
2019-05-03,10980792000
2019-05-06,10770165000
2019-05-07,10513341000
2019-05-08,10491417000
2019-05-09,10475757000
2019-05-10,10375533000
2019-05-13,9880677000
2019-05-14,9951147000
2019-05-15,10074860999
2019-05-16,10058418000
2019-05-17,9891639000
2019-05-20,9713115000
2019-05-21,9922959000
2019-05-22,9583137000
2019-05-23,9277767000
2019-05-24,9281682000
2019-05-28,9004500000
2019-05-29,9069489000
2019-05-30,9019377000
2019-05-31,8620830000
2019-06-03,8914455000
2019-06-04,9500922000
2019-06-05,9347454000
2019-06-06,9298125000
2019-06-07,9570609000
2019-06-10,9677097000
2019-06-11,9572175000
2019-06-12,9517365000
2019-06-13,9691974000
2019-06-14,9620721000
2019-06-17,9500922000
2019-06-18,10003608000
2019-06-19,9887724000
2019-06-20,10237725000
2019-06-21,10168821000
2019-06-24,10148463000
2019-06-25,10070946000
2019-06-26,10223631000
2019-06-27,10333251000
2019-06-28,10384929000
2019-07-01,10300675700
2019-07-02,10108928200
2019-07-03,10194831079
2019-07-05,10194831079
2019-07-08,10118132079
2019-07-09,10079015590
2019-07-10,10007685520
2019-07-11,10072879670
2019-07-12,10457141660
2019-07-15,10334423260
2019-07-16,10553015410
2019-07-17,10085151510
2019-07-18,9289015890
2019-07-19,9125647020
2019-07-22,9058918890
2019-07-23,9346540140
2019-07-24,9712394370
2019-07-25,9797530260
2019-07-26,9787559390
2019-07-29,9893404010
2019-07-30,9967035050
2019-07-31,9706258450
2019-08-01,9271375120
2019-08-02,8995258720
2019-08-05,8693831650
2019-08-06,8772831620
2019-08-07,8698433590
2019-08-08,9038977150
2019-08-09,8864103430
2019-08-12,8501317160
2019-08-13,8630171480
2019-08-14,8081006640
2019-08-15,8020414429
2019-08-16,8282725010
2019-08-19,8485977360
2019-08-20,8372462840
2019-08-21,8533530740
2019-08-22,8425385150
2019-08-23,8050327039
2019-08-26,8150035740
2019-08-27,7961356200
2019-08-28,8154637679
2019-08-29,8538132679
2019-08-30,8633239440
2019-09-03,8411579330
2019-09-04,8651647200
2019-09-05,8934666510
2019-09-06,8965346110
2019-09-09,9259103280
2019-09-10,9514510950
2019-09-11,9788326380
2019-09-12,9817472000
2019-09-13,9884200130
2019-09-16,9844316650
2019-09-17,9733103100
2019-09-18,9565132290
2019-09-19,9595044900
2019-09-20,9697821560
2019-09-23,9848151600
2019-09-24,9566666270
2019-09-25,9809035110
2019-09-26,9784491430
2019-09-27,9571268210
2019-09-30,9360464000
2019-10-01,8979707000
2019-10-02,8710098000
2019-10-03,8740889000
2019-10-04,8802471000
2019-10-07,8686066000
2019-10-08,8200920000
2019-10-09,8372148000
2019-10-10,8510331999
2019-10-11,8891840000
2019-10-14,8912868000
2019-10-15,9063068000
2019-10-16,9137417000
2019-10-17,9605290000
2019-10-18,9662366000
2019-10-21,9738217000
2019-10-22,9943240000
2019-10-23,10038617000
2019-10-24,9913200000
2019-10-25,10167038000
2019-10-28,10213600000
2019-10-29,10291704000
2019-10-30,10209094000
2019-10-31,10031107000
2019-11-01,10653686000
2019-11-04,11019423000
2019-11-05,11038198000
2019-11-06,11050213999
2019-11-07,11277767000
2019-11-08,11664532000
2019-11-11,11742636000
2019-11-12,11599946000
2019-11-13,11319823000
2019-11-14,11439232000
2019-11-15,11590934000
2019-11-18,11510577000
2019-11-19,11435477000
2019-11-20,11153852000
2019-11-21,11450497000
2019-11-22,11603701000
2019-11-25,11792202000
2019-11-26,11737379000
2019-11-27,11750146000
2019-11-29,11494055000
2019-12-02,11429469000
2019-12-03,11217687000
2019-12-04,11304803000
2019-12-05,11500063000
2019-12-06,11810226000
2019-12-09,11705086000
2019-12-10,11548878000
2019-12-11,11788447000
2019-12-12,12255569000
2019-12-13,12221774000
2019-12-16,12403516000
2019-12-17,12354701000
2019-12-18,12481620000
2019-12-19,12443319000
2019-12-20,12566483000
2019-12-23,12685892000
2019-12-24,12649844000
2019-12-26,12753482000
2019-12-27,12656603000
2019-12-30,12643836000
2019-12-31,12340980000
2020-01-02,12480100000
2020-01-03,12262540000
2020-01-06,12238120000
2020-01-07,12215920000
2020-01-08,12195940000
2020-01-09,12079020000
2020-01-10,11800780000
2020-01-13,11650560000
2020-01-14,11421160000
2020-01-15,11461859999
2020-01-16,11666100000
2020-01-17,11745280000
2020-01-21,11469260000
2020-01-22,11489980000
2020-01-23,11481100000
2020-01-24,11222100000
2020-01-27,10823980000
2020-01-28,11137000000
2020-01-29,11267240000
2020-01-30,10476920000
2020-01-31,10041060000
2020-02-03,10324480000
2020-02-04,10917220000
2020-02-05,11424120000
2020-02-06,11293140000
2020-02-07,11081500000
2020-02-10,11155500000
2020-02-11,11399700000
2020-02-12,11756380000
2020-02-13,11845920000
2020-02-14,11607640000
2020-02-18,11394520000
2020-02-19,11362700000
2020-02-20,11523280000
2020-02-21,11204340000
2020-02-24,10504300000
2020-02-25,9963359999
2020-02-26,9747280000
2020-02-27,9593359999
2020-02-28,9803520000
2020-03-02,10049200000
2020-03-03,9519359999
2020-03-04,9631840000
2020-03-05,8866680000
2020-03-06,8559580000
2020-03-09,7323040000
2020-03-10,7949080000
2020-03-11,7379280000
2020-03-12,6159020000
2020-03-13,6734740000
2020-03-16,6159020000
2020-03-17,6025820000
2020-03-18,5149660000
2020-03-19,5750540000
2020-03-20,5187400000
2020-03-23,5245860000
2020-03-24,6409140000
2020-03-25,6896060000
2020-03-26,7339320000
2020-03-27,6671100000
2020-03-30,7041840000
2020-03-31,7425366900
2020-04-01,6926012780
2020-04-02,6939001760
2020-04-03,6571702269
2020-04-06,7445571980
2020-04-07,7788336730
2020-04-08,8056054040
2020-04-09,7772461310
2020-04-13,7487425360
2020-04-14,7839571040
2020-04-15,7489590190
2020-04-16,7111466550
2020-04-17,7580513050
2020-04-20,7259396600
2020-04-21,7047964870
2020-04-22,7260839820
2020-04-23,7485260530
2020-04-24,7652674050
2020-04-27,8012035830
2020-04-28,8410364550
2020-04-29,9235164780
2020-04-30,9272688500
2020-05-01,8607364080
2020-05-04,8424796750
2020-05-05,8216973070
2020-05-06,7996160410
2020-05-07,8134709530
2020-05-08,8629012380
2020-05-11,8408199720
2020-05-12,7950698980
2020-05-13,7848951970
2020-05-14,8375005660
2020-05-15,8556129769
2020-05-18,9332582130
2020-05-19,9002084750
2020-05-20,9238051220
2020-05-21,9216402920
2020-05-22,9421340160
2020-05-26,9898324370
2020-05-27,10137177280
2020-05-28,9930796820
2020-05-29,10022441289
2020-06-01,10099653560
2020-06-02,10328403930
2020-06-03,10808996190
2020-06-04,10923732180
2020-06-05,11643898960
2020-06-08,11421643080
2020-06-09,11419478250
2020-06-10,11228251600
2020-06-11,10250470050
2020-06-12,10354381890
2020-06-15,10610553440
2020-06-16,11422364690
2020-06-17,11225365160
2020-06-18,11099083410
2020-06-19,11221757110
2020-06-22,11337214710
2020-06-23,11111350780
2020-06-24,10277891230
2020-06-25,10415718740
2020-06-26,10131404400
2020-06-29,10659622920
2020-06-30,10760688000
2020-07-01,10526760000
2020-07-02,10679102000
2020-07-06,10883428000
2020-07-07,10654554000
2020-07-08,10732530000
2020-07-09,10372252000
2020-07-10,10673326000
2020-07-13,10988840000
2020-07-14,11346230000
2020-07-15,11609760000
2020-07-16,11439368000
2020-07-17,11485576000
2020-07-20,11352728000
2020-07-21,11573660000
2020-07-22,11750550000
2020-07-23,11803978000
2020-07-24,11615536000
2020-07-27,11789538000
2020-07-28,11431426000
2020-07-29,11798924000
2020-07-30,11328902000
2020-07-31,11217714000
2020-08-03,11525286000
2020-08-04,11612648000
2020-08-05,12242232000
2020-08-06,12176530000
2020-08-07,12533198000
2020-08-10,13086972000
2020-08-11,12679764000
2020-08-12,12894920000
2020-08-13,12878314000
2020-08-14,12947626000
2020-08-17,12929576000
2020-08-18,12747632000
2020-08-19,12666046000
2020-08-20,12602510000
2020-08-21,12639332000
2020-08-24,12777234000
2020-08-25,12766404000
2020-08-26,12821998000
2020-08-27,12925244000
2020-08-28,13178666000
2020-08-31,12783010000
2020-09-01,13179388000
2020-09-02,13326676000
2020-09-03,12590957999
2020-09-04,12738246000
2020-09-08,12445114000
2020-09-09,12699257999
2020-09-10,12415512000
2020-09-11,12608286000
2020-09-14,12749076000
2020-09-15,12747632000
2020-09-16,13107910000
2020-09-17,13052316000
2020-09-18,12721640000
2020-09-21,12092056000
2020-09-22,12127434000
2020-09-23,11694956000
2020-09-24,12030686000
2020-09-25,12139707999
2020-09-28,12687706000
2020-09-29,12577962000
2020-09-30,12616350000
2020-10-01,12677805000
2020-10-02,13376946000
2020-10-05,14293710000
2020-10-06,14016801000
2020-10-07,14384808000
2020-10-08,14423127000
2020-10-09,14238762000
2020-10-12,14394930000
2020-10-13,14045721000
2020-10-14,13601799000
2020-10-15,13623489000
2020-10-16,13949562000
2020-10-19,13551912000
2020-10-20,13687836000
2020-10-21,13510701000
2020-10-22,13404420000
2020-10-23,13609752000
2020-10-26,13167276000
2020-10-27,12638763000
2020-10-28,12343779000
2020-10-29,12523806000
2020-10-30,12890367000
2020-11-02,13930041000
2020-11-03,14564835000
2020-11-04,12955437000
2020-11-05,13626381000
2020-11-06,13842558000
2020-11-09,14880786000
2020-11-10,15130221000
2020-11-11,14984175000
2020-11-12,14598816000
2020-11-13,14985621000
2020-11-16,15749109000
2020-11-17,15517026000
2020-11-18,15634875000
2020-11-19,15689100000
2020-11-20,15891540000
2020-11-23,16362213000
2020-11-24,17200893000
2020-11-25,16662258000
2020-11-27,16839393000
2020-11-30,16410654000
2020-12-01,16892171999
2020-12-02,16730220000
2020-12-03,17131485000
2020-12-04,17758326000
2020-12-07,17820504000
2020-12-08,17568900000
2020-12-09,17840025000
2020-12-10,17495154000
2020-12-11,17406948000
2020-12-14,17271747000
2020-12-15,17278254000
2020-12-16,16809027000
2020-12-17,16568268000
2020-12-18,16451142000
2020-12-21,16596465000
2020-12-22,16440296999
2020-12-23,16696239000
2020-12-24,16818426000
2020-12-28,16411377000
2020-12-29,16370889000
2020-12-30,16633338000
2020-12-31,16775905580
2021-01-04,16612421700
2021-01-05,17040662660
2021-01-06,18558313900
2021-01-07,19146421840
2021-01-08,18818730700
2021-01-11,18623418100
2021-01-12,18962683320
2021-01-13,18406404100
2021-01-14,18834645060
2021-01-15,18456317320
2021-01-19,18867920540
2021-01-20,18822347600
2021-01-21,18751456360
2021-01-22,18705883420
2021-01-25,18339129760
2021-01-26,17955014980
2021-01-27,17091299260
2021-01-28,18342023280
2021-01-29,17578857380
2021-02-01,18321768640
2021-02-02,18132966460
2021-02-03,18142370400
2021-02-04,18795582540
2021-02-05,19222376740
2021-02-08,19692573740
2021-02-09,20057880639
2021-02-10,20025328540
2021-02-11,20241619160
2021-02-12,20704582360
2021-02-16,20839131040
2021-02-17,20096219780
2021-02-18,19877759020
2021-02-19,20978743380
2021-02-22,21592169620
2021-02-23,22161469680
2021-02-24,22607071760
2021-02-25,21347667180
2021-02-26,21511874440
2021-03-01,21881521620
2021-03-02,21225415960
2021-03-03,21334646340
2021-03-04,20876746800
2021-03-05,21770844480
2021-03-08,21889478800
2021-03-09,21357794500
2021-03-10,21922754280
2021-03-11,22481203639
2021-03-12,22993356680
2021-03-15,23399896240
2021-03-16,22776342680
2021-03-17,23285602200
2021-03-18,23012164560
2021-03-19,22858808000
2021-03-22,22531840240
2021-03-23,21696336340
2021-03-24,22092748580
2021-03-25,22731493120
2021-03-26,23861412680
2021-03-29,23471510860
2021-03-30,24103744980
2021-03-31,23860156050
2021-04-01,24034048050
2021-04-05,24021006149
2021-04-06,23579030650
2021-04-07,23330510000
2021-04-08,23276168750
2021-04-09,23526863050
2021-04-12,23755820850
2021-04-13,23589174350
2021-04-14,23552222300
2021-04-15,23576132450
2021-04-16,23775383700
2021-04-19,23518168450
2021-04-20,22514666700
2021-04-21,22950121250
2021-04-22,22460325450
2021-04-23,23108797700
2021-04-26,23545701350
2021-04-27,23534833100
2021-04-28,23537006750
2021-04-29,23716695150
2021-04-30,23181977250
2021-05-03,23316019000
2021-05-04,23906527250
2021-05-05,24106503050
2021-05-06,24821633900
2021-05-07,25165795150
2021-05-10,25224483700
2021-05-11,24658610150
2021-05-12,23858706950
2021-05-13,24131862300
2021-05-14,24764394450
2021-05-17,24710053200
2021-05-18,24006515150
2021-05-19,23282689700
2021-05-20,23135606050
2021-05-21,23290659750
2021-05-24,23614533600
2021-05-25,23502952900
2021-05-26,23679743100
2021-05-27,24173161650
2021-05-28,24197071800
2021-06-01,24594849750
2021-06-02,24523843850
2021-06-03,24353574600
2021-06-04,24060131850
2021-06-07,22897229100
2021-06-08,23492809200
2021-06-09,22802313050
2021-06-10,21977050600
2021-06-11,22123409700
2021-06-14,21952415900
2021-06-15,22448732650
2021-06-16,22245134100
2021-06-17,21314811900
2021-06-18,20935872250
2021-06-21,21679260550
2021-06-22,22008206250
2021-06-23,22324834600
2021-06-24,22953744000
2021-06-25,22676241350
2021-06-28,23044312750
2021-06-29,22824774100
2021-06-30,23116421630
2021-07-01,23285985050
2021-07-02,23157000910
2021-07-06,22567152090
2021-07-07,22665701770
2021-07-08,22189619860
2021-07-09,23005553240
2021-07-12,23303376170
2021-07-13,22785990350
2021-07-14,22651209170
2021-07-15,22804830730
2021-07-16,22179475040
2021-07-19,21655567550
2021-07-20,22579470800
2021-07-21,23419316970
2021-07-22,23185986110
2021-07-23,23482359780
2021-07-26,23761342330
2021-07-27,23677285250
2021-07-28,23614967070
2021-07-29,23366418980
2021-07-30,23880181650
2021-08-02,23642503010
2021-08-03,24509160490
2021-08-04,23454099210
2021-08-05,23578735570
2021-08-06,24017861350
2021-08-09,24118584920
2021-08-10,24676550020
2021-08-11,25905522500
2021-08-12,26183780420
2021-08-13,25587409930
2021-08-16,25449730230
2021-08-17,25006981300
2021-08-18,24649014080
2021-08-19,24017136720
2021-08-20,23922210190
2021-08-23,24492494000
2021-08-24,24920750330
2021-08-25,25388861310
2021-08-26,25191037320
2021-08-27,25740306860
2021-08-30,25677264050
2021-08-31,25554076950
2021-09-01,25168573790
2021-09-02,25633786250
2021-09-03,25461324310
2021-09-07,25054082250
2021-09-08,24616405730
2021-09-09,24788143040
2021-09-10,24730897270
2021-09-13,24888866610
2021-09-14,24006991900
2021-09-15,24753360800
2021-09-16,25086690600
2021-09-17,24743215980
2021-09-20,23885254060
2021-09-21,23931630380
2021-09-22,25064951700
2021-09-23,25743930010
2021-09-24,25833784130
2021-09-27,26509863920
2021-09-28,26291750290
2021-09-29,26238127670
2021-09-30,25442425000
2021-10-01,25965875000
2021-10-04,25285100000
2021-10-05,25596125000
2021-10-06,25133575000
2021-10-07,25551175000
2021-10-08,24835600000
2021-10-11,24860975000
2021-10-12,24847200000
2021-10-13,24610125000
2021-10-14,25544650000
2021-10-15,25327150000
2021-10-18,25394575000
2021-10-19,25624400000
2021-10-20,26529200000
2021-10-21,26491500000
2021-10-22,26701025000
2021-10-25,26553850000
2021-10-26,25896275000
2021-10-27,25197375000
2021-10-28,26620550000
2021-10-29,27485475000
2021-11-01,27791425000
2021-11-02,27998775000
2021-11-03,27642075000
2021-11-04,27982825000
2021-11-05,28417100000
2021-11-08,28477275000
2021-11-09,28383750000
2021-11-10,27548550000
2021-11-11,27727625000
2021-11-12,27764600000
2021-11-15,27861025000
2021-11-16,27671075000
2021-11-17,27530425000
2021-11-18,27395575000
2021-11-19,27206350000
2021-11-22,27328875000
2021-11-23,27201275000
2021-11-24,27107025000
2021-11-26,26261675000
2021-11-29,25883950000
2021-11-30,24558650000
2021-12-01,24129450000
2021-12-02,24607950000
2021-12-03,24130175000
2021-12-06,25004525000
2021-12-07,25864375000
2021-12-08,25879600000
2021-12-09,25848424999
2021-12-10,25216225000
2021-12-13,24523850000
2021-12-14,24474550000
2021-12-15,24733375000
2021-12-16,24466575000
2021-12-17,24093925000
2021-12-20,23343550000
2021-12-21,23848875000
2021-12-22,23611075000
2021-12-23,24050425000
2021-12-27,24178750000
2021-12-28,24183825000
2021-12-29,24223700000
2021-12-30,23917025000
2021-12-31,24048491880
2022-01-03,23929078080
2022-01-04,25119597480
2022-01-05,24246067440
2022-01-06,24256923240
2022-01-07,23591824560
2022-01-10,23318982120
2022-01-11,24171524280
2022-01-12,24023885400
2022-01-13,24332190120
2022-01-14,23724989040
2022-01-18,22739282400
2022-01-19,22239915600
2022-01-20,22226164920
2022-01-21,21506787240
2022-01-24,22593814680
2022-01-25,22319524800
2022-01-26,22273206720
2022-01-27,23144565600
2022-01-28,22997650440
2022-01-31,23167724640
2022-02-01,23883483720
2022-02-02,23609193840
2022-02-03,23479647960
2022-02-04,22601051880
2022-02-07,22853630159
2022-02-08,23404381080
2022-02-09,24185998680
2022-02-10,23570112960
2022-02-11,22645922520
2022-02-14,22670529000
2022-02-15,23366747640
2022-02-16,23529584640
2022-02-17,22740006120
2022-02-18,22567037040
2022-02-22,22603223040
2022-02-23,21653702400
2022-02-24,22313735040
2022-02-25,22891987320
2022-02-28,23276282640
2022-03-01,22655330880
2022-03-02,23615707320
2022-03-03,23784334080
2022-03-04,22906461720
2022-03-07,21584225280
2022-03-08,22484532960
2022-03-09,22854353880
2022-03-10,23249505000
2022-03-11,23358063000
2022-03-14,23177856720
2022-03-15,23763346200
2022-03-16,24429892320
2022-03-17,25096438440
2022-03-18,25058081280
2022-03-21,25170981600
2022-03-22,25790485920
2022-03-23,25650807960
2022-03-24,25980100560
2022-03-25,26319525240
2022-03-28,26299984800
2022-03-29,26430254400
2022-03-30,25995298680
2022-03-31,25298411410
2022-04-01,25212234000
2022-04-04,24920227900
2022-04-05,24373250620
2022-04-06,23180298870
2022-04-07,22856243320
2022-04-08,22580618050
2022-04-11,22507972629
2022-04-12,22705254800
2022-04-13,23129019750
2022-04-14,23579136470
2022-04-18,24183090550
2022-04-19,25032757080
2022-04-20,25147422890
2022-04-21,24052756120
2022-04-22,22411112070
2022-04-25,22312114879
2022-04-26,21527259460
2022-04-27,22051446020
2022-04-28,22683888500
2022-04-29,22542870920
2022-05-02,21866983629
2022-05-03,22253001450
2022-05-04,22827042710
2022-05-05,21594207200
2022-05-06,21042956660
2022-05-09,20427607220
2022-05-10,20916895490
2022-05-11,20000281220
2022-05-12,20156967420
2022-05-13,20542985240
2022-05-16,20150557530
2022-05-17,20686851660
2022-05-18,19471821400
2022-05-19,19415556810
2022-05-20,19223972320
2022-05-23,19525237150
2022-05-24,19068710540
2022-05-25,19644176220
2022-05-26,20286589640
2022-05-27,21185398660
2022-05-31,21236677780
2022-06-01,20903363500
2022-06-02,21344933700
2022-06-03,21455326250
2022-06-06,21884076670
2022-06-07,22269382280
2022-06-08,21735936990
2022-06-09,21252346400
2022-06-10,19957548620
2022-06-13,18877838260
2022-06-14,18526006520
2022-06-15,18941937160
2022-06-16,17487604340
2022-06-17,17070961490
2022-06-21,17241179680
2022-06-22,17189188350
2022-06-23,16796760640
2022-06-24,17683462090
2022-06-27,17946979790
2022-06-28,17662095790
2022-06-29,17169246470
2022-06-30,16968235140
2022-07-01,17069523440
2022-07-05,17113531460
2022-07-06,16875329320
2022-07-07,17539640860
2022-07-08,17383866440
2022-07-11,17416697820
2022-07-12,17531956920
2022-07-13,17536846700
2022-07-14,17360814620
2022-07-15,17592031360
2022-07-18,17955970700
2022-07-19,18896205540
2022-07-20,19254556560
2022-07-21,19544450660
2022-07-22,19160253660
2022-07-25,19407536820
2022-07-26,19294373340
2022-07-27,20064164420
2022-07-28,21293594820
2022-07-29,22539790180
2022-08-01,22330926720
2022-08-02,21941141400
2022-08-03,22185630400
2022-08-04,22298095340
2022-08-05,22592879220
2022-08-08,22502767560
2022-08-09,22345596060
2022-08-10,22908619300
2022-08-11,23206895880
2022-08-12,23509363700
2022-08-15,23577122080
2022-08-16,23702160740
2022-08-17,23148218520
2022-08-18,22578908420
2022-08-19,22122063260
2022-08-22,21483597700
2022-08-23,21445876540
2022-08-24,21515032000
2022-08-25,22323242780
2022-08-26,21404662680
2022-08-29,21042120420
2022-08-30,20461633680
2022-08-31,20400162160
2022-09-01,20166151260
2022-09-02,20237402340
2022-09-06,20402956320
2022-09-07,20754321940
2022-09-08,21300580220
2022-09-09,21734373560
2022-09-12,21892243600
2022-09-13,20583878180
2022-09-14,20257660000
2022-09-15,20167548340
2022-09-16,19981038160
2022-09-19,20636268680
2022-09-20,20240895040
2022-09-21,19759600980
2022-09-22,19089002580
2022-09-23,18397447980
2022-09-26,18162738540
2022-09-27,18472890300
2022-09-28,19350955080
2022-09-29,18871058100
2022-09-30,18746328000
2022-10-03,19543734000
2022-10-04,20421644000
2022-10-05,20395272000
2022-10-06,20374452000
2022-10-07,19745688000
2022-10-10,19572188000
2022-10-11,19276544000
2022-10-12,19194652000
2022-10-13,19664490000
2022-10-14,19223800000
2022-10-17,19976096000
2022-10-18,20498678000
2022-10-19,19907390000
2022-10-20,19111372000
2022-10-21,19756792000
2022-10-24,20176662000
2022-10-25,20468836000
2022-10-26,20558362000
2022-10-27,20720758000
2022-10-28,21485546000
2022-10-31,21910274000
2022-11-01,22291280000
2022-11-02,21475830000
2022-11-03,21953302000
2022-11-04,22476578000
2022-11-07,22415506000
2022-11-08,22751402000
2022-11-09,22046992000
2022-11-10,23936754000
2022-11-11,24242114000
2022-11-14,24852834000
2022-11-15,24629366000
2022-11-16,24095680000
2022-11-17,24110948000
2022-11-18,23991580000
2022-11-21,24226846000
2022-11-22,24723056000
2022-11-23,24875736000
2022-11-25,24916682000
2022-11-28,24122746000
2022-11-29,23785462000
2022-11-30,24500282000
2022-12-01,24735548000
2022-12-02,24745958000
2022-12-05,23989498000
2022-12-06,24101926000
2022-12-07,24395488000
2022-12-08,25097816000
2022-12-09,24472522000
2022-12-12,25015230000
2022-12-13,25471188000
2022-12-14,25548916000
2022-12-15,24805642000
2022-12-16,24533594000
2022-12-19,24376750000
2022-12-20,24332334000
2022-12-21,24972202000
2022-12-22,24351072000
2022-12-23,24652268000
2022-12-27,24892392000
2022-12-28,24420472000
2022-12-29,24720974000
2022-12-30,24666148000
2023-01-03,24760667940
2023-01-04,25406218140
2023-01-05,25272943260
2023-01-06,26192678760
2023-01-09,26099664000
2023-01-10,26479358580
2023-01-11,26652893580
2023-01-12,27194322780
2023-01-13,27226947360
2023-01-17,26993022180
2023-01-18,26794498140
2023-01-19,25914328620
2023-01-20,26632069380
2023-01-23,27212370420
2023-01-24,27335233200
2023-01-25,27243606720
2023-01-26,29950752720
2023-01-27,30131923260
2023-01-30,29781382560
2023-01-31,30608103300
2023-02-01,31576428600
2023-02-02,31666666800
2023-02-03,31588228980
2023-02-06,31511179440
2023-02-07,31645842600
2023-02-08,31794388560
2023-02-09,31237688280
2023-02-10,31142591100
2023-02-13,31895733000
2023-02-14,31696514820
2023-02-15,32669699100
2023-02-16,32070656280
2023-02-17,32017207500
2023-02-21,30932266680
2023-02-22,30686541120
2023-02-23,31001680680
2023-02-24,31266148020
2023-02-27,32156729640
2023-02-28,32522541420
2023-03-01,32471869200
2023-03-02,32666228400
2023-03-03,33288871980
2023-03-06,32973038280
2023-03-07,33024404640
2023-03-08,33135467040
2023-03-09,31492437660
2023-03-10,29798041920
2023-03-13,28331324100
2023-03-14,28882471260
2023-03-15,27336621480
2023-03-16,27568464240
2023-03-17,25689427260
2023-03-20,26269728300
2023-03-21,27646902060
2023-03-22,27016622940
2023-03-23,26528642520
2023-03-24,25737322920
2023-03-27,25879621620
2023-03-28,26028167580
2023-03-29,26662611540
2023-03-30,26807686800
2023-03-31,27195835680
2023-04-03,26736112260
2023-04-04,24678695340
2023-04-05,24138571860
2023-04-06,24413443860
2023-04-10,25076572560
2023-04-11,25463454900
2023-04-12,25842778260
2023-04-13,25655178120
2023-04-14,25978839900
2023-04-17,26354727360
2023-04-18,26613107040
2023-04-19,26014573260
2023-04-20,25802234640
2023-04-21,25608449880
2023-04-24,26360911980
2023-04-25,25950665520
2023-04-26,25769937180
2023-04-27,24577679880
2023-04-28,24814756980
2023-05-01,24851177520
2023-05-02,24423751560
2023-05-03,24067105140
2023-05-04,22565616840
2023-05-05,23504991900
2023-05-08,23425279020
2023-05-09,23410161060
2023-05-10,23092683900
2023-05-11,22957309440
2023-05-12,22791011880
2023-05-15,23153155740
2023-05-16,22438488540
2023-05-17,23379237960
2023-05-18,23682971520
2023-05-19,23983956360
2023-05-22,23790858780
2023-05-23,23612879160
2023-05-24,22940817120
2023-05-25,23469258540
2023-05-26,24117956460
2023-05-30,23812161360
2023-05-31,22937381220
