,PEP
2018-07-17,162440320000
2018-07-18,162369620000
2018-07-19,163698780000
2018-07-20,164038140000
2018-07-23,161747460000
2018-07-24,162242360000
2018-07-25,162906940000
2018-07-26,162610000000
2018-07-27,161591920000
2018-07-30,161450520000
2018-07-31,162610000000
2018-08-01,160644540000
2018-08-02,162171660000
2018-08-03,164448200000
2018-08-06,165975320000
2018-08-07,161507080000
2018-08-08,160474860000
2018-08-09,160771800000
2018-08-10,159598180000
2018-08-13,159810280000
2018-08-14,159923400000
2018-08-15,160418300000
2018-08-16,161549500000
2018-08-17,162553440000
2018-08-20,162383760000
2018-08-21,160800080000
2018-08-22,158707360000
2018-08-23,158269020000
2018-08-24,158580100000
2018-08-27,158947740000
2018-08-28,157194380000
2018-08-29,158438700000
2018-08-30,158311440000
2018-08-31,158382140000
2018-09-04,156954000000
2018-09-05,159951680000
2018-09-06,160489000000
2018-09-07,159414360000
2018-09-10,160133700000
2018-09-11,159795300000
2018-09-12,160528500000
2018-09-13,162135900000
2018-09-14,161543700000
2018-09-17,162714000000
2018-09-18,160711800000
2018-09-19,160415700000
2018-09-20,162460200000
2018-09-21,162023100000
2018-09-24,158300700000
2018-09-25,157877700000
2018-09-26,157215000000
2018-09-27,156580500000
2018-09-28,157638000000
2018-10-01,156101100000
2018-10-02,153295200000
2018-10-03,151603200000
2018-10-04,150320100000
2018-10-05,150150900000
2018-10-08,152547900000
2018-10-09,152449200000
2018-10-10,151349400000
2018-10-11,148134600000
2018-10-12,148444800000
2018-10-15,148938300000
2018-10-16,151419900000
2018-10-17,152717100000
2018-10-18,152181300000
2018-10-19,155508900000
2018-10-22,154254000000
2018-10-23,155283300000
2018-10-24,159273600000
2018-10-25,159118500000
2018-10-26,155734500000
2018-10-29,159174900000
2018-10-30,160415700000
2018-10-31,158455800000
2018-11-01,157229100000
2018-11-02,156749700000
2018-11-05,161289900000
2018-11-06,162446100000
2018-11-07,163010100000
2018-11-08,163644600000
2018-11-09,165646800000
2018-11-12,164927700000
2018-11-13,165167400000
2018-11-14,164476500000
2018-11-15,164688000000
2018-11-16,166873500000
2018-11-19,167804100000
2018-11-20,163560000000
2018-11-21,162544800000
2018-11-23,162728100000
2018-11-26,163362600000
2018-11-27,164180400000
2018-11-28,167085000000
2018-11-29,166760700000
2018-11-30,171935400000
2018-12-03,167761800000
2018-12-04,166098000000
2018-12-06,164744400000
2018-12-07,163306200000
2018-12-10,163827900000
2018-12-11,165378900000
2018-12-12,164970000000
2018-12-13,166873500000
2018-12-14,160669500000
2018-12-17,159146700000
2018-12-18,157694400000
2018-12-19,155156400000
2018-12-20,155396100000
2018-12-21,154282200000
2018-12-24,149502300000
2018-12-26,152745300000
2018-12-27,154282200000
2018-12-28,155607600000
2018-12-31,155334880000
2019-01-02,153647680000
2019-01-03,152213560000
2019-01-04,155334880000
2019-01-07,153999180000
2019-01-08,155475480000
2019-01-09,151130940000
2019-01-10,152058900000
2019-01-11,152072960000
2019-01-14,150891920000
2019-01-15,153239940000
2019-01-16,152326040000
2019-01-17,153563320000
2019-01-18,154758420000
2019-01-22,154533460000
2019-01-23,155686380000
2019-01-24,153957000000
2019-01-25,153746100000
2019-01-28,153000920000
2019-01-29,153254000000
2019-01-30,155812920000
2019-01-31,158414020000
2019-02-01,157739140000
2019-02-04,159004540000
2019-02-05,158737400000
2019-02-06,158948300000
2019-02-07,159004540000
2019-02-08,158906120000
2019-02-11,158835820000
2019-02-12,159988740000
2019-02-13,160452720000
2019-02-14,158301540000
2019-02-15,162969460000
2019-02-19,162997580000
2019-02-20,162856980000
2019-02-21,163236600000
2019-02-22,164164560000
2019-02-25,163180360000
2019-02-26,163053820000
2019-02-27,162210220000
2019-02-28,162589840000
2019-03-01,163349080000
2019-03-04,163335020000
2019-03-05,163138180000
2019-03-06,164023960000
2019-03-07,163236600000
2019-03-08,162013380000
2019-03-11,163925540000
2019-03-12,163897420000
2019-03-13,163911480000
2019-03-14,162393000000
2019-03-15,162617960000
2019-03-18,164881620000
2019-03-19,166034540000
2019-03-20,166357920000
2019-03-21,167932640000
2019-03-22,169732320000
2019-03-25,169069150000
2019-03-26,170705980000
2019-03-27,170524110000
2019-03-28,170454160000
2019-03-29,171447450000
2019-04-01,170678000000
2019-04-02,170230320000
2019-04-03,170062440000
2019-04-04,169936530000
2019-04-05,170146380000
2019-04-08,170678000000
2019-04-09,170915830000
2019-04-10,170733960000
2019-04-11,170216330000
2019-04-12,170999770000
2019-04-15,173000340000
2019-04-16,171251590000
2019-04-17,177686990000
2019-04-18,177798910000
2019-04-22,176889560000
2019-04-23,177798910000
2019-04-24,177561080000
2019-04-25,176455870000
2019-04-26,176833600000
2019-04-29,177239310000
2019-04-30,179141950000
2019-05-01,178008760000
2019-05-02,177435170000
2019-05-03,178610330000
2019-05-06,178050730000
2019-05-07,176246020000
2019-05-08,176301980000
2019-05-09,176343950000
2019-05-10,179085990000
2019-05-13,177896840000
2019-05-14,178246590000
2019-05-15,180960650000
2019-05-16,182247730000
2019-05-17,182583490000
2019-05-20,181856010000
2019-05-21,180540950000
2019-05-22,181967930000
2019-05-23,181828030000
2019-05-24,181170500000
2019-05-28,178554370000
2019-05-29,179309829999
2019-05-30,179925390000
2019-05-31,179072000000
2019-06-03,180443020000
2019-06-04,180568930000
2019-06-05,183814609999
2019-06-06,184640020000
2019-06-07,186724530000
2019-06-10,186892410000
2019-06-11,186346799999
2019-06-12,186262859999
2019-06-13,185983060000
2019-06-14,185689270000
2019-06-17,185130440000
2019-06-18,184487820000
2019-06-19,185591450000
2019-06-20,187421520000
2019-06-21,187142120000
2019-06-24,187393579999
2019-06-25,186932570000
2019-06-26,184851040000
2019-06-27,183970930000
2019-06-28,183188610000
2019-07-01,184222390000
2019-07-02,185004710000
2019-07-03,187184030000
2019-07-05,185828940000
2019-07-08,185186320000
2019-07-09,184040780000
2019-07-10,187770770000
2019-07-11,187686950000
2019-07-12,186192160000
2019-07-15,187407550000
2019-07-16,186918600000
2019-07-17,185493660000
2019-07-18,185633360000
2019-07-19,181735730000
2019-07-22,182001160000
2019-07-23,182643780000
2019-07-24,180506370000
2019-07-25,180199030000
2019-07-26,183314340000
2019-07-29,183747410000
2019-07-30,182280560000
2019-07-31,178550570000
2019-08-01,177614580000
2019-08-02,178704240000
2019-08-05,173786800000
2019-08-06,176650650000
2019-08-07,178508660000
2019-08-08,180869590000
2019-08-09,179654200000
2019-08-12,179304950000
2019-08-13,181512210000
2019-08-14,180380640000
2019-08-15,182615840000
2019-08-16,184068720000
2019-08-19,185200290000
2019-08-20,184487820000
2019-08-21,184878980000
2019-08-22,185326020000
2019-08-23,181987190000
2019-08-26,186834780000
2019-08-27,188259720000
2019-08-28,188860430000
2019-08-29,190019940000
2019-08-30,191011810000
2019-09-03,192031620000
2019-09-04,194392550000
2019-09-05,189964060000
2019-09-06,191905890000
2019-09-09,189732400000
2019-09-10,188981260000
2019-09-11,189676760000
2019-09-12,190970390000
2019-09-13,189788040000
2019-09-16,187618080000
2019-09-17,188758699999
2019-09-18,188480500000
2019-09-19,188452680000
2019-09-20,187381610000
2019-09-23,188397040000
2019-09-24,188285760000
2019-09-25,187910190000
2019-09-26,188786520000
2019-09-27,188619600000
2019-09-30,190706100000
2019-10-01,191081670000
2019-10-02,186310540000
2019-10-03,191860630000
2019-10-04,195129480000
2019-10-07,192430940000
2019-10-08,190900840000
2019-10-09,191749350000
2019-10-10,191804989999
2019-10-11,191457239999
2019-10-14,191192949999
2019-10-15,189635030000
2019-10-16,189760219999
2019-10-17,190511360000
2019-10-18,189523750000
2019-10-21,189342920000
2019-10-22,190094060000
2019-10-23,191192949999
2019-10-24,191804989999
2019-10-25,190066239999
2019-10-28,189968870000
2019-10-29,189287280000
2019-10-30,190427900000
2019-10-31,190803469999
2019-11-01,190469630000
2019-11-04,188007560000
2019-11-05,186407910000
2019-11-06,187006040000
2019-11-07,185448120000
2019-11-08,185183830000
2019-11-11,184154489999
2019-11-12,183584180000
2019-11-13,185406390000
2019-11-14,185462030000
2019-11-15,186129710000
2019-11-18,186477460000
2019-11-19,187186870000
2019-11-20,186032340000
2019-11-21,186268810000
2019-11-22,186491370000
2019-11-25,186157530000
2019-11-26,188758699999
2019-11-27,189050810000
2019-11-29,188939530000
2019-12-02,189009080000
2019-12-03,188424860000
2019-12-04,190984300000
2019-12-05,189648940000
2019-12-06,191067760000
2019-12-09,190789560000
2019-12-10,189551570000
2019-12-11,190706100000
2019-12-12,190817380000
2019-12-13,191874540000
2019-12-16,190650460000
2019-12-17,189412469999
2019-12-18,189134270000
2019-12-19,189829770000
2019-12-20,191846719999
2019-12-23,190622640000
2019-12-24,190413989999
2019-12-26,190135790000
2019-12-27,191318140000
2019-12-30,190165900000
2019-12-31,189971299999
2020-01-02,188789800000
2020-01-03,188525700000
2020-01-06,189248500000
2020-01-07,186273900000
2020-01-08,187232999999
2020-01-09,187358100000
2020-01-10,186996700000
2020-01-13,189776700000
2020-01-14,190221500000
2020-01-15,193487999999
2020-01-16,194057900000
2020-01-17,196351400000
2020-01-21,197185400000
2020-01-22,199298200000
2020-01-23,199673500000
2020-01-24,198658799999
2020-01-27,197574599999
2020-01-28,197991600000
2020-01-29,197004700000
2020-01-30,199923700000
2020-01-31,197407800000
2020-02-03,198088900000
2020-02-04,199075800000
2020-02-05,200577000000
2020-02-06,200618700000
2020-02-07,202064300000
2020-02-10,202467400000
2020-02-11,203051200000
2020-02-12,203051200000
2020-02-13,203593300000
2020-02-14,204316100000
2020-02-18,202384000000
2020-02-19,202286700000
2020-02-20,201772400000
2020-02-21,202731500000
2020-02-24,198269599999
2020-02-25,196129000000
2020-02-26,197352200000
2020-02-27,189554300000
2020-02-28,183521700000
2020-03-02,191236200000
2020-03-03,188456200000
2020-03-04,197922099999
2020-03-05,191959000000
2020-03-06,190791400000
2020-03-09,180922400000
2020-03-10,186454599999
2020-03-11,180352500000
2020-03-12,160322600000
2020-03-13,177155500000
2020-03-16,157195100000
2020-03-17,177530800000
2020-03-18,168078800000
2020-03-19,163102600000
2020-03-20,144462700000
2020-03-23,145884660000
2020-03-24,157896080000
2020-03-25,156037500000
2020-03-26,166800620000
2020-03-27,167078020000
2020-03-30,174040760000
2020-03-31,166578700000
2020-04-01,163832440000
2020-04-02,171793820000
2020-04-03,172806330000
2020-04-06,181918920000
2020-04-07,180975760000
2020-04-08,183930070000
2020-04-09,185344810000
2020-04-13,181544429999
2020-04-14,191960800000
2020-04-15,187286610000
2020-04-16,188132679999
2020-04-17,190781850000
2020-04-20,186620850000
2020-04-21,181613780000
2020-04-22,183943940000
2020-04-23,180670620000
2020-04-24,186357320000
2020-04-27,186496020000
2020-04-28,189075840000
2020-04-29,184970320000
2020-04-30,183486230000
2020-05-01,180504179999
2020-05-04,181586039999
2020-05-05,182626289999
2020-05-06,181391860000
2020-05-07,182459850000
2020-05-08,186177010000
2020-05-11,186385060000
2020-05-12,184387780000
2020-05-13,184415520000
2020-05-14,184581960000
2020-05-15,188562649999
2020-05-18,187966240000
2020-05-19,182709510000
2020-05-20,182057620000
2020-05-21,180601270000
2020-05-22,180975760000
2020-05-26,179963250000
2020-05-27,181433470000
2020-05-28,183486230000
2020-05-29,182459850000
2020-06-01,184457130000
2020-06-02,183957810000
2020-06-03,184221340000
2020-06-04,181100590000
2020-06-05,183694280000
2020-06-08,183375270000
2020-06-09,184429390000
2020-06-10,186038310000
2020-06-11,177314080000
2020-06-12,178923000000
2020-06-15,180453840000
2020-06-16,182099609999
2020-06-17,182224080000
2020-06-18,183634740000
2020-06-19,181560240000
2020-06-22,181242150000
2020-06-23,181670880000
2020-06-24,179181480000
2020-06-25,181740030000
2020-06-26,178310190000
2020-06-29,181283640000
2020-06-30,182915580000
2020-07-01,183053880000
2020-07-02,183731550000
2020-07-06,184353900000
2020-07-07,184727310000
2020-07-08,185626260000
2020-07-09,183537930000
2020-07-10,185958180000
2020-07-13,186580530000
2020-07-14,187424160000
2020-07-15,184893270000
2020-07-16,185156040000
2020-07-17,186234780000
2020-07-20,184091130000
2020-07-21,185916690000
2020-07-22,188101830000
2020-07-23,189581640000
2020-07-24,188170980000
2020-07-27,190397609999
2020-07-28,189996540000
2020-07-29,190757190000
2020-07-30,190425270000
2020-07-31,190383780000
2020-08-03,189056099999
2020-08-04,190121010000
2020-08-05,188433750000
2020-08-06,187894380000
2020-08-07,189111420000
2020-08-10,188060340000
2020-08-11,186870960000
2020-08-12,190577400000
2020-08-13,190992300000
2020-08-14,190245480000
2020-08-17,190743359999
2020-08-18,191006130000
2020-08-19,188710349999
2020-08-20,189083760000
2020-08-21,188724180000
2020-08-24,190356119999
2020-08-25,189885900000
2020-08-26,191504010000
2020-08-27,191407200000
2020-08-28,193537020000
2020-08-31,193702980000
2020-09-01,192499770000
2020-09-02,198170070000
2020-09-03,192748710000
2020-09-04,191905080000
2020-09-08,187059000000
2020-09-09,189211800000
2020-09-10,185968800000
2020-09-11,187417800000
2020-09-14,188604599999
2020-09-15,187155600000
2020-09-16,186272400000
2020-09-17,183815999999
2020-09-18,181428600000
2020-09-21,181111200000
2020-09-22,182367000000
2020-09-23,180780000000
2020-09-24,181580400000
2020-09-25,184299000000
2020-09-28,190398600000
2020-09-29,189280800000
2020-09-30,191268000000
2020-10-01,194304000000
2020-10-02,190522800000
2020-10-05,190343400000
2020-10-06,187265999999
2020-10-07,189073800000
2020-10-08,190233000000
2020-10-09,191047200000
2020-10-12,196139400000
2020-10-13,198085200000
2020-10-14,196677600000
2020-10-15,195173400000
2020-10-16,195587400000
2020-10-19,192758400000
2020-10-20,192799800000
2020-10-21,192648000000
2020-10-22,192661800000
2020-10-23,192592800000
2020-10-26,190522800000
2020-10-27,191985600000
2020-10-28,185154599999
2020-10-29,184906200000
2020-10-30,183940200000
2020-11-02,186507000000
2020-11-03,189115200000
2020-11-04,190246800000
2020-11-05,190509000000
2020-11-06,190964400000
2020-11-09,191060999999
2020-11-10,195573600000
2020-11-11,198582000000
2020-11-12,198499200000
2020-11-13,199699800000
2020-11-16,201148800000
2020-11-17,200431200000
2020-11-18,197864400000
2020-11-19,197781600000
2020-11-20,197919599999
2020-11-23,197367600000
2020-11-24,198761400000
2020-11-25,198940800000
2020-11-27,199548000000
2020-11-30,199037400000
2020-12-01,201576600000
2020-12-02,199575600000
2020-12-03,199340999999
2020-12-04,201273000000
2020-12-07,200610600000
2020-12-08,200817600000
2020-12-09,201052200000
2020-12-10,199644599999
2020-12-11,200058600000
2020-12-14,199037400000
2020-12-15,199782600000
2020-12-16,199948199999
2020-12-17,201079800000
2020-12-18,202763400000
2020-12-21,200652000000
2020-12-22,198747600000
2020-12-23,199285800000
2020-12-24,200182800000
2020-12-28,202735800000
2020-12-29,203439599999
2020-12-30,203287800000
2020-12-31,204654000000
2021-01-04,199092600000
2021-01-05,199685999999
2021-01-06,197243400000
2021-01-07,196608600000
2021-01-08,198968400000
2021-01-11,196084200000
2021-01-12,195173400000
2021-01-13,196774200000
2021-01-14,195628800000
2021-01-15,195118199999
2021-01-19,196042800000
2021-01-20,195035400000
2021-01-21,192661800000
2021-01-22,191254200000
2021-01-25,193448400000
2021-01-26,195684000000
2021-01-27,190495200000
2021-01-28,192082200000
2021-01-29,188466600000
2021-02-01,189032400000
2021-02-02,190964400000
2021-02-03,190467600000
2021-02-04,192758400000
2021-02-05,194524800000
2021-02-08,193752000000
2021-02-09,192648000000
2021-02-10,190025999999
2021-02-11,186258600000
2021-02-12,184740600000
2021-02-16,185444400000
2021-02-17,185554800000
2021-02-18,186810600000
2021-02-19,182863800000
2021-02-22,182146200000
2021-02-23,183236400000
2021-02-24,182284200000
2021-02-25,179400000000
2021-02-26,178282200000
2021-03-01,180255600000
2021-03-02,180876600000
2021-03-03,178213199999
2021-03-04,177785400000
2021-03-05,183581400000
2021-03-08,182339400000
2021-03-09,182505000000
2021-03-10,184340400000
2021-03-11,183843600000
2021-03-12,183595200000
2021-03-15,183581400000
2021-03-16,184933800000
2021-03-17,184395600000
2021-03-18,182891400000
2021-03-19,185610000000
2021-03-22,190439600000
2021-03-23,192733720000
2021-03-24,191835420000
2021-03-25,192968660000
2021-03-26,197211399999
2021-03-29,200127420000
2021-03-30,196990280000
2021-03-31,195483899999
2021-04-01,195248960000
2021-04-05,197847120000
2021-04-06,198551939999
2021-04-07,198192620000
2021-04-08,196990280000
2021-04-09,197031740000
2021-04-12,197653640000
2021-04-13,197695100000
2021-04-14,196396020000
2021-04-15,196672420000
2021-04-16,199229120000
2021-04-19,200044500000
2021-04-20,201371220000
2021-04-21,203126360000
2021-04-22,201868740000
2021-04-23,201537060000
2021-04-26,198123520000
2021-04-27,197473979999
2021-04-28,196009060000
2021-04-29,198925080000
2021-04-30,199229120000
2021-05-03,201481780000
2021-05-04,198952720000
2021-05-05,198855979999
2021-05-06,201163920000
2021-05-07,201163920000
2021-05-10,202767040000
2021-05-11,201288300000
2021-05-12,199325860000
2021-05-13,202283340000
2021-05-14,202587380000
2021-05-17,202006939999
2021-05-18,201094820000
2021-05-19,200984260000
2021-05-20,203471860000
2021-05-21,203292200000
2021-05-24,204328700000
2021-05-25,204950600000
2021-05-26,204950600000
2021-05-27,202476820000
2021-05-28,204453080000
2021-06-01,204024660000
2021-06-02,204840040000
2021-06-03,204079939999
2021-06-04,204314880000
2021-06-07,204190500000
2021-06-08,202283340000
2021-06-09,201910200000
2021-06-10,203983200000
2021-06-11,204107580000
2021-06-14,205323740000
2021-06-15,205337560000
2021-06-16,203292200000
2021-06-17,205254640000
2021-06-18,200970439999
2021-06-21,202545920000
2021-06-22,202849960000
2021-06-23,200182700000
2021-06-24,201315939999
2021-06-25,202338620000
2021-06-28,203209280000
2021-06-29,203071080000
2021-06-30,204770939999
2021-07-01,204812399999
2021-07-02,205793620000
2021-07-06,206097660000
2021-07-07,207009780000
2021-07-08,207106520000
2021-07-09,206581360000
2021-07-12,206622820000
2021-07-13,211390720000
2021-07-14,213574280000
2021-07-15,214555500000
2021-07-16,215343240000
2021-07-19,215315600000
2021-07-20,215343240000
2021-07-21,214541680000
2021-07-22,214472580000
2021-07-23,217222760000
2021-07-26,217070740000
2021-07-27,218273080000
2021-07-28,216269180000
2021-07-29,216711420000
2021-07-30,216904899999
2021-08-02,216034240000
2021-08-03,216517939999
2021-08-04,212897100000
2021-08-05,213256420000
2021-08-06,213284060000
2021-08-09,213311700000
2021-08-10,213422260000
2021-08-11,214265280000
2021-08-12,214306740000
2021-08-13,216310640000
2021-08-16,218425100000
2021-08-17,218217800000
2021-08-18,215978960000
2021-08-19,219613620000
2021-08-20,218839700000
2021-08-23,218148700000
2021-08-24,215439979999
2021-08-25,214486399999
2021-08-26,213698660000
2021-08-27,214127080000
2021-08-30,215592000000
2021-08-31,216130979999
2021-09-01,218231620000
2021-09-02,216904899999
2021-09-03,217098380000
2021-09-07,213714990000
2021-09-08,216743760000
2021-09-09,215374590000
2021-09-10,215001180000
2021-09-13,215416080000
2021-09-14,214572450000
2021-09-15,215775660000
2021-09-16,215139480000
2021-09-17,213161790000
2021-09-20,212442630000
2021-09-21,212345820000
2021-09-22,212995830000
2021-09-23,213161790000
2021-09-24,213258599999
2021-09-27,211211760000
2021-09-28,208902150000
2021-09-29,210630900000
2021-09-30,208017030000
2021-10-01,208763849999
2021-10-04,207726599999
2021-10-05,208957470000
2021-10-06,214309680000
2021-10-07,216287369999
2021-10-08,215789490000
2021-10-11,216079920000
2021-10-12,217034190000
2021-10-13,218500170000
2021-10-14,220256580000
2021-10-15,219634230000
2021-10-18,218638470000
2021-10-19,221418300000
2021-10-20,223091730000
2021-10-21,220145940000
2021-10-22,221238510000
2021-10-25,220201260000
2021-10-26,222898109999
2021-10-27,222123630000
2021-10-28,223520460000
2021-10-29,223492800000
2021-11-01,223022580000
2021-11-02,225069420000
2021-11-03,227226900000
2021-11-04,227240730000
2021-11-05,229578000000
2021-11-08,224640690000
2021-11-09,226134330000
2021-11-10,226867320000
2021-11-11,225000270000
2021-11-12,224944950000
2021-11-15,226535400000
2021-11-16,225857730000
2021-11-17,225940710000
2021-11-18,226009859999
2021-11-19,226549230000
2021-11-22,227019450000
2021-11-23,228540750000
2021-11-24,226452420000
2021-11-26,222856619999
2021-11-29,227005619999
2021-11-30,220975740000
2021-12-01,221501280000
2021-12-02,222137460000
2021-12-03,227793930000
2021-12-06,230158859999
2021-12-07,229896090000
2021-12-08,230297160000
2021-12-09,230006730000
2021-12-10,233685510000
2021-12-13,234847230000
2021-12-14,234266369999
2021-12-15,237281310000
2021-12-16,237627060000
2021-12-17,232758900000
2021-12-20,234307859999
2021-12-21,233616359999
2021-12-22,235068510000
2021-12-23,234805740000
2021-12-27,237143010000
2021-12-28,238373880000
2021-12-29,239217510000
2021-12-30,238802609999
2021-12-31,240240930000
2022-01-03,239231340000
2022-01-04,239577090000
2022-01-05,240393060000
2022-01-06,240448380000
2022-01-07,240752640000
2022-01-10,240877109999
2022-01-11,240766470000
2022-01-12,240503700000
2022-01-13,240890940000
2022-01-14,242910119999
2022-01-18,240586680000
2022-01-19,242315430000
2022-01-20,240559020000
2022-01-21,240946260000
2022-01-24,239715390000
2022-01-25,236963220000
2022-01-26,234459990000
2022-01-27,234238710000
2022-01-28,238802609999
2022-01-31,239978160000
2022-02-01,238346220000
2022-02-02,242675010000
2022-02-03,242536710000
2022-02-04,238553670000
2022-02-07,237613230000
2022-02-08,237903660000
2022-02-09,237793020000
2022-02-10,232855710000
2022-02-11,233146140000
2022-02-14,230546099999
2022-02-15,229522680000
2022-02-16,229992900000
2022-02-17,230615250000
2022-02-18,231942930000
2022-02-22,232828050000
2022-02-23,230532270000
2022-02-24,226521570000
2022-02-25,232869540000
2022-02-28,226452420000
2022-03-01,224419410000
2022-03-02,227531160000
2022-03-03,225802410000
2022-03-04,229232250000
2022-03-07,224668349999
2022-03-08,218334210000
2022-03-09,217684200000
2022-03-10,213687330000
2022-03-11,212608590000
2022-03-14,215595869999
2022-03-15,219897000000
2022-03-16,220865099999
2022-03-17,222580020000
2022-03-18,225138570000
2022-03-21,224657920000
2022-03-22,227117880000
2022-03-23,225929360000
2022-03-24,227297540000
2022-03-25,228361680000
2022-03-28,229038860000
2022-03-29,232438580000
2022-03-30,232120720000
2022-03-31,231319160000
2022-04-01,234608320000
2022-04-04,234000240000
2022-04-05,234249000000
2022-04-06,238242979999
2022-04-07,238464100000
2022-04-08,239265660000
2022-04-11,238533200000
2022-04-12,239500600000
2022-04-13,239086000000
2022-04-14,237565800000
2022-04-18,235520439999
2022-04-19,238947800000
2022-04-20,242499540000
2022-04-21,241628880000
2022-04-22,237911300000
2022-04-25,240108680000
2022-04-26,239500600000
2022-04-27,241642700000
2022-04-28,245305000000
2022-04-29,237303220000
2022-05-02,231844320000
2022-05-03,232162180000
2022-05-04,240274520000
2022-05-05,235478979999
2022-05-06,235506620000
2022-05-09,237289399999
2022-05-10,236999180000
2022-05-11,235852120000
2022-05-12,235492800000
2022-05-13,240081040000
2022-05-16,242499540000
2022-05-17,241103720000
2022-05-18,226164300000
2022-05-19,222778399999
2022-05-20,224174220000
2022-05-23,228859200000
2022-05-24,231927240000
2022-05-25,233516540000
2022-05-26,235092020000
2022-05-27,237386140000
2022-05-31,231830500000
2022-06-01,230089180000
2022-06-02,230351760000
2022-06-03,227822700000
2022-06-06,228776280000
2022-06-07,230185920000
2022-06-08,229038860000
2022-06-09,224961960000
2022-06-10,224602640000
2022-06-13,220441200000
2022-06-14,215445600000
2022-06-15,217750200000
2022-06-16,216701400000
2022-06-17,216742800000
2022-06-21,221779800000
2022-06-22,223601400000
2022-06-23,226458000000
2022-06-24,229259400000
2022-06-27,229563000000
2022-06-28,226333800000
2022-06-29,230087400000
2022-06-30,229990800000
2022-07-01,233758199999
2022-07-05,233233800000
2022-07-06,235565999999
2022-07-07,235096800000
2022-07-08,237194400000
2022-07-11,235248600000
2022-07-12,233910000000
2022-07-13,234738000000
2022-07-14,235952400000
2022-07-15,236145600000
2022-07-18,232198800000
2022-07-19,234682800000
2022-07-20,232198800000
2022-07-21,232543800000
2022-07-22,234061800000
2022-07-25,234393000000
2022-07-26,237125400000
2022-07-27,236794200000
2022-07-28,241279200000
2022-07-29,241444800000
2022-08-01,244190999999
2022-08-02,242176200000
2022-08-03,244025400000
2022-08-04,242700600000
2022-08-05,240879000000
2022-08-08,239913000000
2022-08-09,240810000000
2022-08-10,242797200000
2022-08-11,241555200000
2022-08-12,244715400000
2022-08-15,247406400000
2022-08-16,248841600000
2022-08-17,248703600000
2022-08-18,248952000000
2022-08-19,248634599999
2022-08-22,246260999999
2022-08-23,246150600000
2022-08-24,247378800000
2022-08-25,247392600000
2022-08-26,241555200000
2022-08-29,240796200000
2022-08-30,238726200000
2022-08-31,237732600000
2022-09-01,238533000000
2022-09-02,235510800000
2022-09-06,233415270000
2022-09-07,238565250000
2022-09-08,237766589999
2022-09-09,238523940000
2022-09-12,239460300000
2022-09-13,230523570000
2022-09-14,232272360000
2022-09-15,228416760000
2022-09-16,229917690000
2022-09-19,232341210000
2022-09-20,232602839999
2022-09-21,231941880000
2022-09-22,232162200000
2022-09-23,232052040000
2022-09-26,231955649999
2022-09-27,228595770000
2022-09-28,232258589999
2022-09-29,229421970000
2022-09-30,224809020000
2022-10-03,227549250000
2022-10-04,230110470000
2022-10-05,228582000000
2022-10-06,224175600000
2022-10-07,222536970000
2022-10-10,222826140000
2022-10-11,223886430000
2022-10-12,233250029999
2022-10-13,240437970000
2022-10-14,234351630000
2022-10-17,237849210000
2022-10-18,241057620000
2022-10-19,238716720000
2022-10-20,236100420000
2022-10-21,238303620000
2022-10-24,244665360000
2022-10-25,245477790000
2022-10-26,246579390000
2022-10-27,246317760000
2022-10-28,250930710000
2022-10-31,250035660000
2022-11-01,248906520000
2022-11-02,245436480000
2022-11-03,244803060000
2022-11-04,246180060000
2022-11-07,248149170000
2022-11-08,248837670000
2022-11-09,245863350000
2022-11-10,250200899999
2022-11-11,245174850000
2022-11-14,243357210000
2022-11-15,243990630000
2022-11-16,245560410000
2022-11-17,247901310000
2022-11-18,249691410000
2022-11-21,254497140000
2022-11-22,254524680000
2022-11-23,254855160000
2022-11-25,253519470000
2022-11-28,253216529999
2022-11-29,251426430000
2022-11-30,255447270000
2022-12-01,255984300000
2022-12-02,255695130000
2022-12-05,252156240000
2022-12-06,250104510000
2022-12-07,250861860000
2022-12-08,253065060000
2022-12-09,252128700000
2022-12-12,253326690000
2022-12-13,253188990000
2022-12-14,252486720000
2022-12-15,248204250000
2022-12-16,248328180000
2022-12-19,249705180000
2022-12-20,249553710000
2022-12-21,251302500000
2022-12-22,249360930000
2022-12-23,250972020000
2022-12-27,252087390000
2022-12-28,250269750000
2022-12-29,250586460000
2022-12-30,248768820000
2023-01-03,247226980000
2023-01-04,246620660000
2023-01-05,244043800000
2023-01-06,249555800000
2023-01-09,247116740000
2023-01-10,245077300000
2023-01-11,245352900000
2023-01-12,242224840000
2023-01-13,241480720000
2023-01-17,242610680000
2023-01-18,236492360000
2023-01-19,233750140000
2023-01-20,234094640000
2023-01-23,233047360000
2023-01-24,235210820000
2023-01-25,236919540000
2023-01-26,234563160000
2023-01-27,233736360000
2023-01-30,233543440000
2023-01-31,235665560000
2023-02-01,236409680000
2023-02-02,234218660000
2023-02-03,233047360000
2023-02-06,236767960000
2023-02-07,236409680000
2023-02-08,235858480000
2023-02-09,238090840000
2023-02-10,242803599999
2023-02-13,244967060000
2023-02-14,242211060000
2023-02-15,242541780000
2023-02-16,241852780000
2023-02-17,242913840000
2023-02-21,242776040000
2023-02-22,242693360000
2023-02-23,242955180000
2023-02-24,242472880000
2023-02-27,242403980000
2023-02-28,239124340000
2023-03-01,236092740000
2023-03-02,238834960000
2023-03-03,238600700000
