,SYK
2018-07-17,65882751000
2018-07-18,64996134000
2018-07-19,64666926000
2018-07-20,65205630000
2018-07-23,65347788000
2018-07-24,64689371999
2018-07-25,63589517999
2018-07-26,64116998999
2018-07-27,63237864000
2018-07-30,61722759000
2018-07-31,61071825000
2018-08-01,61726500000
2018-08-02,62268944999
2018-08-03,61838730000
2018-08-06,62149233000
2018-08-07,61793838000
2018-08-08,62160456000
2018-08-09,62478441000
2018-08-10,62055708000
2018-08-13,62141751000
2018-08-14,62179161000
2018-08-15,62392398000
2018-08-16,63106929000
2018-08-17,63589517999
2018-08-20,63185490000
2018-08-21,62961030000
2018-08-22,63428655000
2018-08-23,63372540000
2018-08-24,63589517999
2018-08-27,63776567999
2018-08-28,63555848999
2018-08-29,64072107000
2018-08-30,63230382000
2018-08-31,63383763000
2018-09-04,63073260000
2018-09-05,62863764000
2018-09-06,64064625000
2018-09-07,63503475000
2018-09-10,63742898999
2018-09-11,64255416000
2018-09-12,64827789000
2018-09-13,64745487000
2018-09-14,63784050000
2018-09-17,63552108000
2018-09-18,65130810000
2018-09-19,64917573000
2018-09-20,64902609000
2018-09-21,65280450000
2018-09-24,65871528000
2018-09-25,65755557000
2018-09-26,65759298000
2018-09-27,65482464000
2018-09-28,66470088000
2018-10-01,66868695000
2018-10-02,66393334000
2018-10-03,65618533000
2018-10-04,64967251000
2018-10-05,65161887000
2018-10-08,65502500000
2018-10-09,65906744000
2018-10-10,64061445000
2018-10-11,63151896000
2018-10-12,64020272000
2018-10-15,63410163000
2018-10-16,65539930000
2018-10-17,65962888999
2018-10-18,64791330000
2018-10-19,63234242000
2018-10-22,62792568000
2018-10-23,62369609000
2018-10-24,61085759999
2018-10-25,61860561000
2018-10-26,60030234000
2018-10-29,60543025000
2018-10-30,60651572000
2018-10-31,60718946000
2018-11-01,62347151000
2018-11-02,61897991000
2018-11-05,62257319000
2018-11-06,62407038999
2018-11-07,63537425000
2018-11-08,64113847000
2018-11-09,64098875000
2018-11-12,63634743000
2018-11-13,62815026000
2018-11-14,62133800000
2018-11-15,63151896000
2018-11-16,64439488000
2018-11-19,62777596000
2018-11-20,62115084999
2018-11-21,61512462000
2018-11-23,61684640000
2018-11-26,62100113000
2018-11-27,62534301000
2018-11-28,64259824000
2018-11-29,63971613000
2018-11-30,65674678000
2018-12-03,65087026999
2018-12-04,64473175000
2018-12-06,64544292000
2018-12-07,63200555000
2018-12-10,64087646000
2018-12-11,64252338000
2018-12-12,64607923000
2018-12-13,64701498000
2018-12-14,62343408000
2018-12-17,59929173000
2018-12-18,60441963999
2018-12-19,59139400000
2018-12-20,57563597000
2018-12-21,56418238999
2018-12-24,54273500000
2018-12-26,56455669000
2018-12-27,57866780000
2018-12-28,57941640000
2018-12-31,58514775000
2019-01-02,57674850000
2019-01-03,56913318000
2019-01-04,58630498000
2019-01-07,58608100000
2019-01-08,59317370000
2019-01-09,59653340000
2019-01-10,60228222000
2019-01-11,59537617000
2019-01-14,58854478000
2019-01-15,60526861999
2019-01-16,60997220000
2019-01-17,61374253000
2019-01-18,62546415000
2019-01-22,61923004000
2019-01-23,61885674000
2019-01-24,62453090000
2019-01-25,61878208000
2019-01-28,60474600000
2019-01-29,60127431000
2019-01-30,66966286999
2019-01-31,66286881000
2019-02-01,66189823000
2019-02-04,66126361999
2019-02-05,66951355000
2019-02-06,67455309999
2019-02-07,67473975000
2019-02-08,68186978000
2019-02-11,68511749000
2019-02-12,69306878000
2019-02-13,69168757000
2019-02-14,69262082000
2019-02-15,69743639000
2019-02-19,69474863000
2019-02-20,70046012000
2019-02-21,70023614000
2019-02-22,70430511000
2019-02-25,69986284000
2019-02-26,69150092000
2019-02-27,69721241000
2019-02-28,70370783000
2019-03-01,71516814000
2019-03-04,71177111000
2019-03-05,70900869000
2019-03-06,70307322000
2019-03-07,69829498000
2019-03-08,69892959000
2019-03-11,70635826000
2019-03-12,71225640000
2019-03-13,71613872000
2019-03-14,72177555000
2019-03-15,72435132000
2019-03-18,72263414000
2019-03-19,73211596000
2019-03-20,73592362000
2019-03-21,73913400000
2019-03-22,72584452000
2019-03-25,72856961000
2019-03-26,73196664000
2019-03-27,73241460000
2019-03-28,73211596000
2019-03-29,73734216000
2019-04-01,73321790000
2019-04-02,72974063000
2019-04-03,72850676000
2019-04-04,72428169000
2019-04-05,73000236000
2019-04-08,73187186000
2019-04-09,73273183000
2019-04-10,73336746000
2019-04-11,73033887000
2019-04-12,72039313000
2019-04-15,72319738000
2019-04-16,70682056000
2019-04-17,67391736000
2019-04-18,67399214000
2019-04-22,68109624000
2019-04-23,69904344000
2019-04-24,69186456000
2019-04-25,69982863000
2019-04-26,70397892000
2019-04-29,70027731000
2019-04-30,70633449000
2019-05-01,69807130000
2019-05-02,70611015000
2019-05-03,71306469000
2019-05-06,71422378000
2019-05-07,70117467000
2019-05-08,70311895000
2019-05-09,70296939000
2019-05-10,70031470000
2019-05-13,68872380000
2019-05-14,68864902000
2019-05-15,69422013000
2019-05-16,69407057000
2019-05-17,68849946000
2019-05-20,68913509000
2019-05-21,69339755000
2019-05-22,69526705000
2019-05-23,68984550000
2019-05-24,69085503000
2019-05-28,68042321999
2019-05-29,67817982000
2019-05-30,68704125000
2019-05-31,68513436000
2019-06-03,68431178000
2019-06-04,69713655000
2019-06-05,70719446000
2019-06-06,71721498000
2019-06-07,72648770000
2019-06-10,73329268000
2019-06-11,72839459000
2019-06-12,73714385000
2019-06-13,73576042000
2019-06-14,73086233000
2019-06-17,73430221000
2019-06-18,74099502000
2019-06-19,74963211000
2019-06-20,76006392000
2019-06-21,75797008000
2019-06-24,76455072000
2019-06-25,76200820000
2019-06-26,75666143000
2019-06-27,75729706000
2019-06-28,76866362000
2019-07-01,77287268000
2019-07-02,77010360000
2019-07-03,77889730000
2019-07-05,78043152000
2019-07-08,77859794000
2019-07-09,78196574000
2019-07-10,78230252000
2019-07-11,78896328000
2019-07-12,77234880000
2019-07-15,76894358000
2019-07-16,76860680000
2019-07-17,77814890000
2019-07-18,78750390000
2019-07-19,77841084000
2019-07-22,78016958000
2019-07-23,78346254000
2019-07-24,79917894000
2019-07-25,79577372000
2019-07-26,80247190000
2019-07-29,80572744000
2019-07-30,79932862000
2019-07-31,78499676000
2019-08-01,79674664000
2019-08-02,79188204000
2019-08-05,76957972000
2019-08-06,79034782000
2019-08-07,79233108000
2019-08-08,81497018000
2019-08-09,81852508000
2019-08-12,81272498000
2019-08-13,81990962000
2019-08-14,79352852000
2019-08-15,80565260000
2019-08-16,81201400000
2019-08-19,81815088000
2019-08-20,81553148000
2019-08-21,81957284000
2019-08-22,81676634000
2019-08-23,80116220000
2019-08-26,81253788000
2019-08-27,81766442000
2019-08-28,82133158000
2019-08-29,83005044000
2019-08-30,82570972000
2019-09-03,81620504000
2019-09-04,81949800000
2019-09-05,82406324000
2019-09-06,82847880000
2019-09-09,81268756000
2019-09-10,79962798000
2019-09-11,81556890000
2019-09-12,82338968000
2019-09-13,81642956000
2019-09-16,80561518000
2019-09-17,81725280000
2019-09-18,82503616000
2019-09-19,82716910000
2019-09-20,82773040000
2019-09-23,82395098000
2019-09-24,81571858000
2019-09-25,81556890000
2019-09-26,80973138000
2019-09-27,79932862000
2019-09-30,80982720000
2019-10-01,79642368000
2019-10-02,78287040000
2019-10-03,79795872000
2019-10-04,80679456000
2019-10-07,79724736000
2019-10-08,77830272000
2019-10-09,78949728000
2019-10-10,79106976000
2019-10-11,80050464000
2019-10-14,79619904000
2019-10-15,80477280000
2019-10-16,80776800000
2019-10-17,80705664000
2019-10-18,80615808000
2019-10-21,80522208000
2019-10-22,78534144000
2019-10-23,78796224000
2019-10-24,79151904000
2019-10-25,79230528000
2019-10-28,80016768000
2019-10-29,82566432000
2019-10-30,81278496000
2019-10-31,80971488000
2019-11-01,79661088000
2019-11-04,76815648000
2019-11-05,74269728000
2019-11-06,75258144000
2019-11-07,75172032000
2019-11-08,74797632000
2019-11-11,74288448000
2019-11-12,74947392000
2019-11-13,75527712000
2019-11-14,76063104000
2019-11-15,77220000000
2019-11-18,76774464000
2019-11-19,77545728000
2019-11-20,76489920000
2019-11-21,75359232000
2019-11-22,75475296000
2019-11-25,76040640000
2019-11-26,75801024000
2019-11-27,76729536000
2019-11-29,76699584000
2019-12-02,75752352000
2019-12-03,76029408000
2019-12-04,76516128000
2019-12-05,76081824000
2019-12-06,76373856000
2019-12-09,75029760000
2019-12-10,74179872000
2019-12-11,74123712000
2019-12-12,74793888000
2019-12-13,75976992000
2019-12-16,76471200000
2019-12-17,76175424000
2019-12-18,78069888000
2019-12-19,77905152000
2019-12-20,78624000000
2019-12-23,79574976000
2019-12-24,79215552000
2019-12-26,78530400000
2019-12-27,78829920000
2019-12-30,78148512000
2019-12-31,78685512000
2020-01-02,78876660000
2020-01-03,78554332000
2020-01-06,79540056000
2020-01-07,78565576000
2020-01-08,78966612000
2020-01-09,79318924000
2020-01-10,78576820000
2020-01-13,77542372000
2020-01-14,77943408000
2020-01-15,77489900000
2020-01-16,78505608000
2020-01-17,79521316000
2020-01-21,80450820000
2020-01-22,81357836000
2020-01-23,81039256000
2020-01-24,80293404000
2020-01-27,80432080000
2020-01-28,80282160000
2020-01-29,78962864000
2020-01-30,80143484000
2020-01-31,78970360000
2020-02-03,79322672000
2020-02-04,81087980000
2020-02-05,81605204000
2020-02-06,81796352000
2020-02-07,80510788000
2020-02-10,81417804000
2020-02-11,81758872000
2020-02-12,80986784000
2020-02-13,81485268000
2020-02-14,83033192000
2020-02-18,83179364000
2020-02-19,84367480000
2020-02-20,84131356000
2020-02-21,84067640000
2020-02-24,80788140000
2020-02-25,77324988000
2020-02-26,75582168000
2020-02-27,73029780000
2020-02-28,71433132000
2020-03-02,73918056000
2020-03-03,70773484000
2020-03-04,74360320000
2020-03-05,71062080000
2020-03-06,69667824000
2020-03-09,64701724000
2020-03-10,68798288000
2020-03-11,65822376000
2020-03-12,57812900000
2020-03-13,61579640000
2020-03-16,53907484000
2020-03-17,52531968000
2020-03-18,52097200000
2020-03-19,56032600000
2020-03-20,52239624000
2020-03-23,47412200000
2020-03-24,53761312000
2020-03-25,57363140000
2020-03-26,61216084000
2020-03-27,59675656000
2020-03-30,61077408000
2020-03-31,62516995000
2020-04-01,54323584999
2020-04-02,56167290000
2020-04-03,55600285000
2020-04-06,62205330000
2020-04-07,62254145000
2020-04-08,66249465000
2020-04-09,68611360000
2020-04-13,64616040000
2020-04-14,65858944999
2020-04-15,64788770000
2020-04-16,65641155000
2020-04-17,71161005000
2020-04-20,69362360000
2020-04-21,67180705000
2020-04-22,68310959999
2020-04-23,68521239999
2020-04-24,70639060000
2020-04-27,72080980000
2020-04-28,69471255000
2020-04-29,72351340000
2020-04-30,70004465000
2020-05-01,67822810000
2020-05-04,67053035000
2020-05-05,70567715000
2020-05-06,69782920000
2020-05-07,72167345000
2020-05-08,72126040000
2020-05-11,72711820000
2020-05-12,70657835000
2020-05-13,68018069999
2020-05-14,67357190000
2020-05-15,67691385000
2020-05-18,72065960000
2020-05-19,70691630000
2020-05-20,71712990000
2020-05-21,69501295000
2020-05-22,69144570000
2020-05-26,69955650000
2020-05-27,71953310000
2020-05-28,73353925000
2020-05-29,73496615000
2020-06-01,74067375000
2020-06-02,74495445000
2020-06-03,75362850000
2020-06-04,74379040000
2020-06-05,77739765000
2020-06-08,77353000000
2020-06-09,75362850000
2020-06-10,75531825000
2020-06-11,68919270000
2020-06-12,70515145000
2020-06-15,70774240000
2020-06-16,71896985000
2020-06-17,71179780000
2020-06-18,71352510000
2020-06-19,70259805000
2020-06-22,69501295000
2020-06-23,70143400000
2020-06-24,66200650000
2020-06-25,65941555000
2020-06-26,65246880000
2020-06-29,66658760000
2020-06-30,67697383000
2020-07-01,69068688000
2020-07-02,69106258000
2020-07-06,69091230000
2020-07-07,67753738000
2020-07-08,68290989000
2020-07-09,66788189000
2020-07-10,66833272999
2020-07-13,66822002000
2020-07-14,68644147000
2020-07-15,70864534000
2020-07-16,70101863000
2020-07-17,72528885000
2020-07-20,71638476000
2020-07-21,72326007000
2020-07-22,73212659000
2020-07-23,73321612000
2020-07-24,74700431000
2020-07-27,74140638000
2020-07-28,72990996000
2020-07-29,75669737000
2020-07-30,75215140000
2020-07-31,72622810000
2020-08-03,71984120000
2020-08-04,71120010000
2020-08-05,70616572000
2020-08-06,70853263000
2020-08-07,71961578000
2020-08-10,70507619000
2020-08-11,70977244000
2020-08-12,71450626000
2020-08-13,71743672000
2020-08-14,70770609000
2020-08-17,71018571000
2020-08-18,71142552000
2020-08-19,69917770000
2020-08-20,70579002000
2020-08-21,70924646000
2020-08-24,70894590000
2020-08-25,71221449000
2020-08-26,71011057000
2020-08-27,73712340000
2020-08-28,74467497000
2020-08-31,74448712000
2020-09-01,74399871000
2020-09-02,75748634000
2020-09-03,74441198000
2020-09-04,74245834000
2020-09-08,75170056000
2020-09-09,77172537000
2020-09-10,75808746000
2020-09-11,75898914000
2020-09-14,77210107000
2020-09-15,79084850000
2020-09-16,81079817000
2020-09-17,79486849000
2020-09-18,77536966000
2020-09-21,76233287000
2020-09-22,76406109000
2020-09-23,76041680000
2020-09-24,74749272000
2020-09-25,77022257000
2020-09-28,77863825000
2020-09-29,76920818000
2020-09-30,78326283000
2020-10-01,78439053000
2020-10-02,78299970000
2020-10-05,80465154000
2020-10-06,79160781000
2020-10-07,81720660000
2020-10-08,82355931000
2020-10-09,83799387000
2020-10-12,84814317000
2020-10-13,82698000000
2020-10-14,83156598000
2020-10-15,83573847000
2020-10-16,84220395000
2020-10-19,83032551000
2020-10-20,82998720000
2020-10-21,83036310000
2020-10-22,84442176000
2020-10-23,83412210000
2020-10-26,80720766000
2020-10-27,80239614000
2020-10-28,77040705000
2020-10-29,77206101000
2020-10-30,75935559000
2020-11-02,76225002000
2020-11-03,78284934000
2020-11-04,78085707000
2020-11-05,79164540000
2020-11-06,80232096000
2020-11-09,88092165000
2020-11-10,86671263000
2020-11-11,84667716000
2020-11-12,84660198000
2020-11-13,87186246000
2020-11-16,88629702000
2020-11-17,86998296000
2020-11-18,87118584000
2020-11-19,87798963000
2020-11-20,87532074000
2020-11-23,87588459000
2020-11-24,90332529000
2020-11-25,87855348000
2020-11-27,87513279000
2020-11-30,87735060000
2020-12-01,86832900000
2020-12-02,88058334000
2020-12-03,88253802000
2020-12-04,90061881000
2020-12-07,89013120000
2020-12-08,88505655000
2020-12-09,88686087000
2020-12-10,88385367000
2020-12-11,87283980000
2020-12-14,86814105000
2020-12-15,87983154000
2020-12-16,88385367000
2020-12-17,89501790000
2020-12-18,90216000000
2020-12-21,88283874000
2020-12-22,88445511000
2020-12-23,88836447000
2020-12-24,89110854000
2020-12-28,89667186000
2020-12-29,90535515000
2020-12-30,90990354000
2020-12-31,92208552000
2021-01-04,89943226000
2021-01-05,90184058000
2021-01-06,91233935000
2021-01-07,91711836000
2021-01-08,91689258000
2021-01-11,91008155000
2021-01-12,90014723000
2021-01-13,91516160000
2021-01-14,91113519000
2021-01-15,91060837000
2021-01-19,91090941000
2021-01-20,92272523000
2021-01-21,91666680000
2021-01-22,90285659000
2021-01-25,90142665000
2021-01-26,89559400000
2021-01-27,86831225000
2021-01-28,86549000000
2021-01-29,83166063000
2021-02-01,85247002000
2021-02-02,88479419000
2021-02-03,88035385000
2021-02-04,89213204000
2021-02-05,89852914000
2021-02-08,91233935000
2021-02-09,91121045000
2021-02-10,91452189000
2021-02-11,92321442000
2021-02-12,93378845000
2021-02-16,93269718000
2021-02-17,92784291000
2021-02-18,92253708000
2021-02-19,91098467000
2021-02-22,91497345000
2021-02-23,92780528000
2021-02-24,93630966000
2021-02-25,92487014000
2021-02-26,91324247000
2021-03-01,92498303000
2021-03-02,92340257000
2021-03-03,91395744000
2021-03-04,88731540000
2021-03-05,90323289000
2021-03-08,88806800000
2021-03-09,89247071000
2021-03-10,90342104000
2021-03-11,90033538000
2021-03-12,90597988000
2021-03-15,90782375000
2021-03-16,89570689000
2021-03-17,88874534000
2021-03-18,86872618000
2021-03-19,86549000000
2021-03-22,87331704000
2021-03-23,86334509000
2021-03-24,87982703000
2021-03-25,88558442000
2021-03-26,90680774000
2021-03-29,91075889000
2021-03-30,91478530000
2021-03-31,91805302000
2021-04-01,91567855000
2021-04-05,93652112000
2021-04-06,93618191000
2021-04-07,93260136000
2021-04-08,94176003000
2021-04-09,95476308000
2021-04-12,94914727000
2021-04-13,95570533000
2021-04-14,95088101000
2021-04-15,96806765000
2021-04-16,96912297000
2021-04-19,96769075000
2021-04-20,97402267000
2021-04-21,99460141000
2021-04-22,99565673000
2021-04-23,100632300000
2021-04-26,99984031999
2021-04-27,99889806999
2021-04-28,97835702000
2021-04-29,99286767000
2021-04-30,98985247000
2021-05-03,99162390000
2021-05-04,96331871000
2021-05-05,95382083000
2021-05-06,95781597000
2021-05-07,96026582000
2021-05-10,96478862000
2021-05-11,94790350000
2021-05-12,92250044000
2021-05-13,93414665000
2021-05-14,95336855000
2021-05-17,94922265000
2021-05-18,95295396000
2021-05-19,95073025000
2021-05-20,95864515000
2021-05-21,96354485000
2021-05-24,96919834999
2021-05-25,96784151000
2021-05-26,95140867000
2021-05-27,95924819000
2021-05-28,96211263000
2021-06-01,96407251000
2021-06-02,94496368000
2021-06-03,94111930000
2021-06-04,94914727000
2021-06-07,94051626000
2021-06-08,94127006000
2021-06-09,95404697000
2021-06-10,96735154000
2021-06-11,96407251000
2021-06-14,96369561000
2021-06-15,96742692000
2021-06-16,96637159999
2021-06-17,97824395000
2021-06-18,96075579000
2021-06-21,97892237000
2021-06-22,99026706000
2021-06-23,98989016000
2021-06-24,98517891000
2021-06-25,99124700000
2021-06-28,98129684000
2021-06-29,98159836000
2021-06-30,97944183000
2021-07-01,99064170000
2021-07-02,100089882000
2021-07-06,99878706000
2021-07-07,100059713999
2021-07-08,99531774000
2021-07-09,99716553000
2021-07-12,99901332000
2021-07-13,98649360000
2021-07-14,98558856000
2021-07-15,96933555000
2021-07-16,97137188999
2021-07-19,93860190000
2021-07-20,96228378000
2021-07-21,97548228000
2021-07-22,97706610000
2021-07-23,99052857000
2021-07-26,99377162999
2021-07-27,101194785000
2021-07-28,101319228000
2021-07-29,101507778000
2021-07-30,102171474000
2021-08-02,101843397000
2021-08-03,101066571000
2021-08-04,99018918000
2021-08-05,99746721000
2021-08-06,99011376000
2021-08-09,97122105000
2021-08-10,95598621000
2021-08-11,97110792000
2021-08-12,98385389999
2021-08-13,99233864999
2021-08-16,99950355000
2021-08-17,100904418000
2021-08-18,99396018000
2021-08-19,99675072000
2021-08-20,100037087999
2021-08-23,100037087999
2021-08-24,102231810000
2021-08-25,102378879000
2021-08-26,102250664999
2021-08-27,103106682000
2021-08-30,103355568000
2021-08-31,104494410000
2021-09-01,104332257000
2021-09-02,104713128000
2021-09-03,104324714999
2021-09-07,105086457000
2021-09-08,105621938999
2021-09-09,104426532000
2021-09-10,103272606000
2021-09-13,102129993000
2021-09-14,103800546000
2021-09-15,104494410000
2021-09-16,104121081000
2021-09-17,102959612999
2021-09-20,101187243000
2021-09-21,101157075000
2021-09-22,102439214999
2021-09-23,104139936000
2021-09-24,104320944000
2021-09-27,103129308000
2021-09-28,100998693000
2021-09-29,101021319000
2021-09-30,99501556000
2021-10-01,101199406000
2021-10-04,98980881999
2021-10-05,99037477000
2021-10-06,99501556000
2021-10-07,100346707999
2021-10-08,99486464000
2021-10-11,97622602000
2021-10-12,97411314000
2021-10-13,96777450000
2021-10-14,99550605000
2021-10-15,100482536000
2021-10-18,98871465000
2021-10-19,102195478000
2021-10-20,103289648000
2021-10-21,104300812000
2021-10-22,104032929000
2021-10-25,103021765000
2021-10-26,103070814000
2021-10-27,101305050000
2021-10-28,101282412000
2021-10-29,100388211000
2021-11-01,101267319999
2021-11-02,102870844999
2021-11-03,102572778000
2021-11-04,101893638000
2021-11-05,104195168000
2021-11-08,103965015000
2021-11-09,103821641000
2021-11-10,102270938000
2021-11-11,99388366000
2021-11-12,99735481999
2021-11-15,98811097000
2021-11-16,98965790000
2021-11-17,98875238000
2021-11-18,97984810000
2021-11-19,99490237000
2021-11-22,98211190000
2021-11-23,96037942000
2021-11-24,96268095000
2021-11-26,91865004000
2021-11-29,91872550000
2021-11-30,89280499000
2021-12-01,90212430000
2021-12-02,93344020000
2021-12-03,93144051000
2021-12-06,95988893000
2021-12-07,98305515000
2021-12-08,98580943999
2021-12-09,98301742000
2021-12-10,98173460000
2021-12-13,98124411000
2021-12-14,96117175000
2021-12-15,95162606000
2021-12-16,94875858000
2021-12-17,94785306000
2021-12-20,93483621000
2021-12-21,96671806000
2021-12-22,99626065000
2021-12-23,101210725000
2021-12-27,102029466000
2021-12-28,102169067000
2021-12-29,102289803000
2021-12-30,102131337000
2021-12-31,101004534000
2022-01-03,101382234000
2022-01-04,104913729000
2022-01-05,102828825000
2022-01-06,102545550000
2022-01-07,99550389000
2022-01-10,99656145000
2022-01-11,101287809000
2022-01-12,101234930999
2022-01-13,101182053000
2022-01-14,100736366999
2022-01-18,98383296000
2022-01-19,97559910000
2022-01-20,97076454000
2022-01-21,96192636000
2022-01-24,95150184000
2022-01-25,94149279000
2022-01-26,93767802000
2022-01-27,92661141000
2022-01-28,93816903000
2022-01-31,93688485000
2022-02-01,93896220000
2022-02-02,96113319000
2022-02-03,94712052000
2022-02-04,94783815000
2022-02-07,93741363000
2022-02-08,96351270000
2022-02-09,98285094000
2022-02-10,96479688000
2022-02-11,95048205000
2022-02-14,94594965000
2022-02-15,97718544000
2022-02-16,98047142999
2022-02-17,95021766000
2022-02-18,93722478000
2022-02-22,94504317000
2022-02-23,95792274000
2022-02-24,97333290000
2022-02-25,100388883000
2022-02-28,99467295000
2022-03-01,99191574000
2022-03-02,101408673000
2022-03-03,100645719000
2022-03-04,100883670000
2022-03-07,95712957000
2022-03-08,92804667000
2022-03-09,94307913000
2022-03-10,93809349000
2022-03-11,93582729000
2022-03-14,92857545000
2022-03-15,96064218000
2022-03-16,99017832000
2022-03-17,99712800000
2022-03-18,100974317999
2022-03-21,100388883000
2022-03-22,100834569000
2022-03-23,96491019000
2022-03-24,99338877000
2022-03-25,100468200000
2022-03-28,102024324000
2022-03-29,103100769000
2022-03-30,101654178000
2022-03-31,101138505000
2022-04-01,101781615000
2022-04-04,100294896000
2022-04-05,101573550000
2022-04-06,101460060000
2022-04-07,102205311000
2022-04-08,101940501000
2022-04-11,99621521999
2022-04-12,99273486000
2022-04-13,99735012000
2022-04-14,99001110000
2022-04-18,97964567999
2022-04-19,102772761000
2022-04-20,104550771000
2022-04-21,102152348999
2022-04-22,93935673000
2022-04-25,96023889000
2022-04-26,94158870000
2022-04-27,94253445000
2022-04-28,95369430000
2022-04-29,91268658000
2022-05-02,89645751000
2022-05-03,89986221000
2022-05-04,93050451000
2022-05-05,91306488000
2022-05-06,90822264000
2022-05-09,86634483000
2022-05-10,86067033000
2022-05-11,85768176000
2022-05-12,86252400000
2022-05-13,88246041000
2022-05-16,88465455000
2022-05-17,90462879000
2022-05-18,87845043000
2022-05-19,87198150000
2022-05-20,87860175000
2022-05-23,88162815000
2022-05-24,88249824000
2022-05-25,88904283000
2022-05-26,88877802000
2022-05-27,89467950000
2022-05-31,88711350000
2022-06-01,86252400000
2022-06-02,88669737000
2022-06-03,86638266000
2022-06-06,86309145000
2022-06-07,87273810000
2022-06-08,85749261000
2022-06-09,82836351000
2022-06-10,81864120000
2022-06-13,78345930000
2022-06-14,75879414000
2022-06-15,76609533000
2022-06-16,74033310000
2022-06-17,73424247000
2022-06-21,74033310000
2022-06-22,74430525000
2022-06-23,75682698000
2022-06-24,77335869000
2022-06-27,76844079000
2022-06-28,74827740000
2022-06-29,75444369000
2022-06-30,75275112000
2022-07-01,77140624000
2022-07-05,76444368000
2022-07-06,75967584000
2022-07-07,76323280000
2022-07-08,76012992000
2022-07-11,74707512000
2022-07-12,74060448000
2022-07-13,73477712000
2022-07-14,72796592000
2022-07-15,73697184000
2022-07-18,71619768000
2022-07-19,74658320000
2022-07-20,74942120000
2022-07-21,75770816000
2022-07-22,75460528000
2022-07-25,76251384000
2022-07-26,77348744000
2022-07-27,80145120000
2022-07-28,82880952000
2022-07-29,81261400000
2022-08-01,80784616000
2022-08-02,80693800000
2022-08-03,81696560000
2022-08-04,81064632000
2022-08-05,81654936000
2022-08-08,82233888000
2022-08-09,81337080000
2022-08-10,82945280000
2022-08-11,82494984000
2022-08-12,84428608000
2022-08-15,84977288000
2022-08-16,84822144000
2022-08-17,83789112000
2022-08-18,83565856000
2022-08-19,82544176000
2022-08-22,80353240000
2022-08-23,79138576000
2022-08-24,80410000000
2022-08-25,81995496000
2022-08-26,78328800000
2022-08-29,78253120000
2022-08-30,77674168000
2022-08-31,77647680000
2022-09-01,78207712000
2022-09-02,77102784000
2022-09-06,76713032000
2022-09-07,79921864000
2022-09-08,83353952000
2022-09-09,87032000000
2022-09-12,87724472000
2022-09-13,85461640000
2022-09-14,85590296000
2022-09-15,85790848000
2022-09-16,83721000000
2022-09-19,83580992000
2022-09-20,82476064000
2022-09-21,80398648000
2022-09-22,79040192000
2022-09-23,78302312000
2022-09-26,76913584000
2022-09-27,76694112000
2022-09-28,77882288000
2022-09-29,77753632000
2022-09-30,76661390000
2022-10-03,79424440000
2022-10-04,81680300000
2022-10-05,81801420000
2022-10-06,80022470000
2022-10-07,78924820000
2022-10-10,78728000000
2022-10-11,80037610000
2022-10-12,78974025000
2022-10-13,81036850000
2022-10-14,79155705000
2022-10-17,81615955000
2022-10-18,81347220000
2022-10-19,82017165000
2022-10-20,81165540000
2022-10-21,82630335000
2022-10-24,83459250000
2022-10-25,85018670000
2022-10-26,86521315000
2022-10-27,86403980000
2022-10-28,86763555000
2022-10-31,86767340000
2022-11-01,83304065000
2022-11-02,80230645000
2022-11-03,77785535000
2022-11-04,79855930000
2022-11-07,80817320000
2022-11-08,79424440000
2022-11-09,78410060000
2022-11-10,82876360000
2022-11-11,84893765000
2022-11-14,82887715000
2022-11-15,84015645000
2022-11-16,83746910000
2022-11-17,82883930000
2022-11-18,84636385000
2022-11-21,85030025000
2022-11-22,85737820000
2022-11-23,87164765000
2022-11-25,88092090000
2022-11-28,86021695000
2022-11-29,85995200000
2022-11-30,88527365000
2022-12-01,91131445000
2022-12-02,92017135000
2022-12-05,90045150000
2022-12-06,89151890000
2022-12-07,91627280000
2022-12-08,93807440000
2022-12-09,92592455000
2022-12-12,94310845000
2022-12-13,96120075000
2022-12-14,96070870000
2022-12-15,92732500000
2022-12-16,90779440000
2022-12-19,90472855000
2022-12-20,90310100000
2022-12-21,91422890000
2022-12-22,91509945000
2022-12-23,91914940000
2022-12-27,92365355000
2022-12-28,91468310000
2022-12-29,92921750000
2022-12-30,92539465000
2023-01-03,93245370000
2023-01-04,95693710000
2023-01-05,94681780000
2023-01-06,97118750000
2023-01-09,98919000000
2023-01-10,99983990000
2023-01-11,98088990000
2023-01-12,97156650000
2023-01-13,98471780000
2023-01-17,97175599999
2023-01-18,95515580000
2023-01-19,96004490000
2023-01-20,97107380000
2023-01-23,97588710000
2023-01-24,96929250000
2023-01-25,95868050000
2023-01-26,95663390000
2023-01-27,96330430000
2023-01-30,94575660000
2023-01-31,96193990000
2023-02-01,105722050000
2023-02-02,107059920000
2023-02-03,107310060000
2023-02-06,102890920000
2023-02-07,103258550000
2023-02-08,101655380000
2023-02-09,100192440000
2023-02-10,100184859999
2023-02-13,101189210000
2023-02-14,100306140000
2023-02-15,100541119999
2023-02-16,99756589999
2023-02-17,99737640000
2023-02-21,99002380000
2023-02-22,99165349999
2023-02-23,99809650000
2023-02-24,99415490000
2023-02-27,99532980000
2023-02-28,99631520000
2023-03-01,98528630000
2023-03-02,99332109999
2023-03-03,102909869999
