,ARE
2018-11-08,13145704548
2018-11-09,13077406987
2018-11-12,13021718205
2018-11-13,12957623571
2018-11-14,13012261620
2018-11-15,12801064544
2018-11-16,12906137716
2018-11-19,12828383569
2018-11-20,12688636250
2018-11-21,12813673325
2018-11-23,12775846983
2018-11-26,12899833326
2018-11-27,12871463570
2018-11-28,13052189425
2018-11-29,12858854789
2018-11-30,13081609914
2018-12-03,13228712354
2018-12-04,12980739668
2018-12-06,13352698697
2018-12-07,13257082111
2018-12-10,13214002110
2018-12-11,13095269426
2018-12-12,12744325031
2018-12-13,12924000156
2018-12-14,12871463570
2018-12-17,12477439175
2018-12-18,12633998201
2018-12-19,12602476249
2018-12-20,12337691856
2018-12-21,12119139658
2018-12-24,11587469408
2018-12-26,11975189412
2018-12-27,12029827462
2018-12-28,11972037217
2018-12-31,12797862960
2019-01-02,12368083980
2019-01-03,12470253660
2019-01-04,12597965760
2019-01-07,12675703560
2019-01-08,12969996660
2019-01-09,13026634200
2019-01-10,13278726780
2019-01-11,13364238360
2019-01-14,13236526260
2019-01-15,13429760220
2019-01-16,13537482600
2019-01-17,13631878500
2019-01-18,13799570040
2019-01-22,13812896520
2019-01-23,13748485200
2019-01-24,13687405500
2019-01-25,13927282140
2019-01-28,14022788580
2019-01-29,14223796320
2019-01-30,14365945440
2019-01-31,14626922340
2019-02-01,14508094559
2019-02-04,14541410760
2019-02-05,14409256500
2019-02-06,14327076539
2019-02-07,14739086880
2019-02-08,14700217980
2019-02-11,14847919799
2019-02-12,14721318240
2019-02-13,14937873539
2019-02-14,14869020059
2019-02-15,14976742440
2019-02-19,15068917260
2019-02-20,14988958380
2019-02-21,15046706460
2019-02-22,15183302880
2019-02-25,15105565080
2019-02-26,15116670480
2019-02-27,14986737299
2019-02-28,15091128059
2019-03-01,15093349140
2019-03-04,15209955840
2019-03-05,15258819600
2019-03-06,15275477700
2019-03-07,15181081799
2019-03-08,15281030400
2019-03-11,15479817059
2019-03-12,15564218100
2019-03-13,15696372360
2019-03-14,15754120440
2019-03-15,15605308080
2019-03-18,15571991880
2019-03-19,15513133260
2019-03-20,15579765660
2019-03-21,15819642299
2019-03-22,15738572880
2019-03-25,15733020179
2019-03-26,15972896820
2019-03-27,15870727140
2019-03-28,15906264419
2019-03-29,15831858240
2019-04-01,15772226820
2019-04-02,15960548589
2019-04-03,15993978490
2019-04-04,15949405290
2019-04-05,16043009010
2019-04-08,16005121790
2019-04-09,15948290960
2019-04-10,16028522720
2019-04-11,15990635500
2019-04-12,16085353550
2019-04-15,16008464780
2019-04-16,15513702260
2019-04-17,15199461200
2019-04-18,15451299780
2019-04-22,15323151829
2019-04-23,15660793820
2019-04-24,15848001260
2019-04-25,15864716210
2019-04-26,15970577560
2019-04-29,15699795369
2019-04-30,15866944869
2019-05-01,15822371670
2019-05-02,15703138359
2019-05-03,15856915900
2019-05-06,15808999710
2019-05-07,15546017829
2019-05-08,15576104740
2019-05-09,15689766400
2019-05-10,15904832089
2019-05-13,15900374770
2019-05-14,16029637050
2019-05-15,16217958820
2019-05-16,16322705839
2019-05-17,16302647900
2019-05-20,16137727060
2019-05-21,16274789650
2019-05-22,16220187480
2019-05-23,16051923650
2019-05-24,16195672220
2019-05-28,16138841390
2019-05-29,16064181280
2019-05-30,16217958820
2019-05-31,16314905530
2019-06-03,16410737910
2019-06-04,16395137290
2019-06-05,16786267119
2019-06-06,16788495780
2019-06-07,16792953099
2019-06-10,16750608560
2019-06-11,16829725990
2019-06-12,16937816000
2019-06-13,17022505079
2019-06-14,16859812900
2019-06-17,16621346280
2019-06-18,16574544420
2019-06-19,16664805150
2019-06-20,16707149690
2019-06-21,16188986240
2019-06-24,16226873460
2019-06-25,15842429609
2019-06-26,15479158030
2019-06-27,15607305980
2019-06-28,15722081970
2019-07-01,16054462800
2019-07-02,16175552400
2019-07-03,16347096000
2019-07-05,16257400000
2019-07-08,16340368800
2019-07-09,16591517599
2019-07-10,16696910399
2019-07-11,16284308800
2019-07-12,16335883999
2019-07-15,16294399600
2019-07-16,16037644800
2019-07-17,16032038800
2019-07-18,16128462000
2019-07-19,15873949600
2019-07-22,15796586799
2019-07-23,15964766799
2019-07-24,16017463200
2019-07-25,16039887200
2019-07-26,16084735200
2019-07-29,16162098000
2019-07-30,16596002400
2019-07-31,16409883200
2019-08-01,16317944800
2019-08-02,16242824400
2019-08-05,15996160399
2019-08-06,16176673600
2019-08-07,16185643200
2019-08-08,16419973999
2019-08-09,16293278400
2019-08-12,16016342000
2019-08-13,16174431199
2019-08-14,16051099200
2019-08-15,16275339200
2019-08-16,16604972000
2019-08-19,16700273999
2019-08-20,16575820800
2019-08-21,16655426000
2019-08-22,16751849200
2019-08-23,16462579600
2019-08-26,16508548800
2019-08-27,16396428800
2019-08-28,16527609200
2019-08-29,16748485600
2019-08-30,16800060800
2019-09-03,16816878800
2019-09-04,17108390800
2019-09-05,17063542800
2019-09-06,17166693200
2019-09-09,17103906000
2019-09-10,16998513200
2019-09-11,17079239600
2019-09-12,17196965600
2019-09-13,16988422400
2019-09-16,17172299200
2019-09-17,17257510400
2019-09-18,17156602400
2019-09-19,17270964800
2019-09-20,17203692800
2019-09-23,17214904800
2019-09-24,17171178000
2019-09-25,17212662400
2019-09-26,17404387600
2019-09-27,17166693200
2019-09-30,17587517000
2019-10-01,17484759500
2019-10-02,17343182500
2019-10-03,17598934500
2019-10-04,17674290000
2019-10-07,17622911250
2019-10-08,17480192500
2019-10-09,17565823750
2019-10-10,17597792750
2019-10-11,17579524750
2019-10-14,17568107250
2019-10-15,17500744000
2019-10-16,17727952250
2019-10-17,17732519250
2019-10-18,17812441750
2019-10-21,17988271250
2019-10-22,17941459500
2019-10-23,18008822750
2019-10-24,18172093000
2019-10-25,18068193750
2019-10-28,18140124000
2019-10-29,17846694250
2019-10-30,18160675500
2019-10-31,18125281250
2019-11-01,18087603500
2019-11-04,17948310000
2019-11-05,17706259000
2019-11-06,17698266750
2019-11-07,17569249000
2019-11-08,17572674250
2019-11-11,17711967750
2019-11-12,17666297750
2019-11-13,17879805000
2019-11-14,17977995500
2019-11-15,18126423000
2019-11-18,18209770750
2019-11-19,18192644500
2019-11-20,18271425250
2019-11-21,18154966750
2019-11-22,18230322250
2019-11-25,18360481750
2019-11-26,18409577000
2019-11-27,18531744250
2019-11-29,18555721000
2019-12-02,18223471750
2019-12-03,18414144000
2019-12-04,18275992250
2019-12-05,18390167250
2019-12-06,18489499500
2019-12-09,18542020000
2019-12-10,18500917000
2019-12-11,18162959000
2019-12-12,17908348750
2019-12-13,17864962250
2019-12-16,17853544750
2019-12-17,17685707500
2019-12-18,18055634500
2019-12-19,18247448500
2019-12-20,18181227000
2019-12-23,18177801750
2019-12-24,18279417500
2019-12-26,18271425250
2019-12-27,18313670000
2019-12-30,18230322250
2019-12-31,19621144140
2020-01-02,19396493090
2020-01-03,19506997120
2020-01-06,19554355990
2020-01-07,18914404080
2020-01-08,19165770390
2020-01-09,19097767910
2020-01-10,19255630810
2020-01-13,19523997740
2020-01-14,19485139180
2020-01-15,19707361570
2020-01-16,19891939730
2020-01-17,19781435700
2020-01-21,20012158400
2020-01-22,19827580240
2020-01-23,20086232530
2020-01-24,19995157780
2020-01-27,19889511070
2020-01-28,19961156540
2020-01-29,19978157160
2020-01-30,19973299840
2020-01-31,19817865600
2020-02-03,20013372730
2020-02-04,20375243070
2020-02-05,20392243690
2020-02-06,20381314720
2020-02-07,20346099150
2020-02-10,20712826810
2020-02-11,20843974450
2020-02-12,21057696530
2020-02-13,21078340140
2020-02-14,21242274690
2020-02-18,21111127050
2020-02-19,20545249270
2020-02-20,20488175760
2020-02-21,20398315340
2020-02-24,20247738420
2020-02-25,19872510450
2020-02-26,19803293640
2020-02-27,18783256440
2020-02-28,18443244040
2020-03-02,18892546140
2020-03-03,19156055750
2020-03-04,19847009520
2020-03-05,19543427020
2020-03-06,19315132980
2020-03-09,18008513900
2020-03-10,19079552960
2020-03-11,18383741870
2020-03-12,16562246869
2020-03-13,17940511420
2020-03-16,14852470230
2020-03-17,16415312940
2020-03-18,16144517349
2020-03-19,16029156000
2020-03-20,14973903230
2020-03-23,13955080360
2020-03-24,15726787829
2020-03-25,16199162200
2020-03-26,17219199400
2020-03-27,17421992510
2020-03-30,17565283450
2020-03-31,17041080980
2020-04-01,16317462920
2020-04-02,16334869540
2020-04-03,16162046670
2020-04-06,17118167440
2020-04-07,17191523910
2020-04-08,18331657520
2020-04-09,19619747400
2020-04-13,18320467550
2020-04-14,19316374880
2020-04-15,18899859330
2020-04-16,18907319310
2020-04-17,19310158230
2020-04-20,18773039670
2020-04-21,18326684200
2020-04-22,18766823020
2020-04-23,18396310680
2020-04-24,18586540170
2020-04-27,18746929740
2020-04-28,18919752610
2020-04-29,19441951210
2020-04-30,19531470970
2020-05-01,18773039670
2020-05-04,18597730140
2020-05-05,19016732350
2020-05-06,18795419610
2020-05-07,18835206170
2020-05-08,18898616000
2020-05-11,18873749400
2020-05-12,18426150600
2020-05-13,17836812180
2020-05-14,17472516490
2020-05-15,17584416190
2020-05-18,18073044880
2020-05-19,18066828230
2020-05-20,18179971260
2020-05-21,18081748190
2020-05-22,18275707670
2020-05-26,18714603160
2020-05-27,18830232850
2020-05-28,19289021620
2020-05-29,19112468760
2020-06-01,19159715300
2020-06-02,19266641680
2020-06-03,19236801760
2020-06-04,18790446290
2020-06-05,19717970470
2020-06-08,19903226640
2020-06-09,19904469970
2020-06-10,19634667360
2020-06-11,18947105870
2020-06-12,19802516910
2020-06-15,20562191540
2020-06-16,21034656940
2020-06-17,21252239690
2020-06-18,21166449920
2020-06-19,20619384720
2020-06-22,20950110500
2020-06-23,20805884220
2020-06-24,20325958840
2020-06-25,20713877800
2020-06-26,20120809390
2020-06-29,20095942790
2020-06-30,20265187250
2020-07-01,20659874410
2020-07-02,20613661040
2020-07-06,20582435790
2020-07-07,20056602580
2020-07-08,20090325850
2020-07-09,20265187250
2020-07-10,20085329810
2020-07-13,20089076840
2020-07-14,20417566470
2020-07-15,20450040730
2020-07-16,20362610030
2020-07-17,20827241750
2020-07-20,20642388270
2020-07-21,20701091740
2020-07-22,21094529890
2020-07-23,21048316520
2020-07-24,21052063550
2020-07-27,21278134360
2020-07-28,21706544790
2020-07-29,21990070060
2020-07-30,21998813130
2020-07-31,22176172550
2020-08-03,22023793330
2020-08-04,22043777490
2020-08-05,21810212620
2020-08-06,21780236380
2020-08-07,21938860650
2020-08-10,21855176980
2020-08-11,21489217050
2020-08-12,21645343300
2020-08-13,21320600700
2020-08-14,21260648220
2020-08-17,21660331420
2020-08-18,21702797760
2020-08-19,21410529420
2020-08-20,21414276450
2020-08-21,21319351690
2020-08-24,21384300210
2020-08-25,21325596740
2020-08-26,21281881390
2020-08-27,21298118520
2020-08-28,21196948710
2020-08-31,21030830380
2020-09-01,20801012540
2020-09-02,21279383370
2020-09-03,21180711580
2020-09-04,20787273430
2020-09-08,20232712990
2020-09-09,20343874880
2020-09-10,20027875350
2020-09-11,19779322360
2020-09-14,20443795680
2020-09-15,20440048650
2020-09-16,20563700640
2020-09-17,20238958040
2020-09-18,19902974350
2020-09-21,19470816890
2020-09-22,19877994150
2020-09-23,19550753530
2020-09-24,19556998580
2020-09-25,19796808500
2020-09-28,20152776350
2020-09-29,19975416930
2020-09-30,21390080000
2020-10-01,21816544720
2020-10-02,22019750480
2020-10-05,22325896000
2020-10-06,22071888800
2020-10-07,21807186560
2020-10-08,22204239920
2020-10-09,22078573200
2020-10-12,22312527200
2020-10-13,22141406560
2020-10-14,21693551760
2020-10-15,21648097840
2020-10-16,21665477280
2020-10-19,21194895520
2020-10-20,21392753760
2020-10-21,21400775040
2020-10-22,21411470080
2020-10-23,21462271520
2020-10-26,20966289040
2020-10-27,20876718080
2020-10-28,20343302960
2020-10-29,20255068880
2020-10-30,20256405760
2020-11-02,20710944960
2020-11-03,20821906000
2020-11-04,21208264320
2020-11-05,21174842320
2020-11-06,21005058560
2020-11-09,20597310160
2020-11-10,21625370880
2020-11-11,21757722000
2020-11-12,21573232560
2020-11-13,21974296560
2020-11-16,22102637040
2020-11-17,22097289520
2020-11-18,21728310640
2020-11-19,21890073120
2020-11-20,21943548320
2020-11-23,21920821360
2020-11-24,21705583680
2020-11-25,21734995040
2020-11-27,21676172320
2020-11-30,21888736240
2020-12-01,22474289680
2020-12-02,22188197360
2020-12-03,22423488240
2020-12-04,22852626720
2020-12-07,22865995520
2020-12-08,22832573520
2020-12-09,22895406880
2020-12-10,22861984880
2020-12-11,23071875040
2020-12-14,23105297040
2020-12-15,23553151840
2020-12-16,23746999440
2020-12-17,23756357600
2020-12-18,23430158880
2020-12-21,23344598560
2020-12-22,23514382320
2020-12-23,23220268720
2020-12-24,23328556000
2020-12-28,23511708560
2020-12-29,23416790080
2020-12-30,23407431920
2020-12-31,24472992180
2021-01-04,23449965630
2021-01-05,23425248210
2021-01-06,22417326750
2021-01-07,22704323460
2021-01-08,22782595290
2021-01-11,22626051630
2021-01-12,22521689190
2021-01-13,23193179100
2021-01-14,23024276730
2021-01-15,23120400030
2021-01-19,22864986690
2021-01-20,23485668570
2021-01-21,23569433160
2021-01-22,23184939960
2021-01-25,23272824120
2021-01-26,23208284190
2021-01-27,22827910560
2021-01-28,22978961460
2021-01-29,22947378090
2021-02-01,23283809640
2021-02-02,22858120740
2021-02-03,23191805910
2021-02-04,23485668570
2021-02-05,23577672300
2021-02-08,23401903980
2021-02-09,23528237460
2021-02-10,23743828290
2021-02-11,23616121620
2021-02-12,23764426140
2021-02-16,23426621400
2021-02-17,23275570500
2021-02-18,23112160890
2021-02-19,22827910560
2021-02-22,22767490200
2021-02-23,22469507970
2021-02-24,22507957290
2021-02-25,22308844740
2021-02-26,21928471110
2021-03-01,21913366020
2021-03-02,22087761150
2021-03-03,21899634120
2021-03-04,21695028810
2021-03-05,21744463650
2021-03-08,22019101650
2021-03-09,22377504240
2021-03-10,22201735920
2021-03-11,22244304810
2021-03-12,22451656500
2021-03-15,22838896080
2021-03-16,23228882040
2021-03-17,23168461680
2021-03-18,23189059530
2021-03-19,22779848910
2021-03-22,22871852640
2021-03-23,22779848910
2021-03-24,22863613500
2021-03-25,23220642900
2021-03-26,23204164620
2021-03-29,23227508850
2021-03-30,22832030130
2021-03-31,23959047500
2021-04-01,24749419000
2021-04-05,24890869250
2021-04-06,24936075000
2021-04-07,24790250000
2021-04-08,24683797750
2021-04-09,24556930000
2021-04-12,24638592000
2021-04-13,24955032250
2021-04-14,24936075000
2021-04-15,25405631500
2021-04-16,25614161250
2021-04-19,25749778500
2021-04-20,26137673000
2021-04-21,26231001000
2021-04-22,26102675000
2021-04-23,26153713750
2021-04-26,26185795250
2021-04-27,25958308250
2021-04-28,26031220750
2021-04-29,26201836000
2021-04-30,26408907500
2021-05-03,26242667000
2021-05-04,26382659000
2021-05-05,25592287500
2021-05-06,25738112500
2021-05-07,25977265499
2021-05-10,26123090499
2021-05-11,25818316250
2021-05-12,25154812500
2021-05-13,25195643500
2021-05-14,25348759750
2021-05-17,25205851250
2021-05-18,25319594750
2021-05-19,25239391000
2021-05-20,25539790499
2021-05-21,25461045000
2021-05-24,25955391750
2021-05-25,26007888750
2021-05-26,25872271500
2021-05-27,25687073750
2021-05-28,25994764500
2021-06-01,26353494000
2021-06-02,26543066500
2021-06-03,26763262250
2021-06-04,26844924250
2021-06-07,27345104000
2021-06-08,27460305750
2021-06-09,27767996500
2021-06-10,28255052000
2021-06-11,28205471500
2021-06-14,28221512250
2021-06-15,26790969000
2021-06-16,26560565499
2021-06-17,26734097250
2021-06-18,26639311000
2021-06-21,27190529500
2021-06-22,26750138000
2021-06-23,26821592250
2021-06-24,26814301000
2021-06-25,26929502750
2021-06-28,26884297000
2021-06-29,26688891500
2021-06-30,27446376760
2021-07-01,27494650040
2021-07-02,27755627460
2021-07-06,28122202680
2021-07-07,28199138220
2021-07-08,28194612600
2021-07-09,28745229700
2021-07-12,28749755320
2021-07-13,28451064400
2021-07-14,28699973500
2021-07-15,28903626400
2021-07-16,29206842940
2021-07-19,29001681500
2021-07-20,29421055620
2021-07-21,29416530000
2021-07-22,29297355340
2021-07-23,29709186760
2021-07-26,29594537720
2021-07-27,30283940500
2021-07-28,30016928920
2021-07-29,30133086500
2021-07-30,30372944360
2021-08-02,30624870540
2021-08-03,30911493140
2021-08-04,30845117380
2021-08-05,31249406100
2021-08-06,31386683240
2021-08-09,31539045780
2021-08-10,30851151540
2021-08-11,30857185700
2021-08-12,30864728400
2021-08-13,31000497000
2021-08-16,31045753200
2021-08-17,31149842460
2021-08-18,30837574680
2021-08-19,30953732260
2021-08-20,31235829240
2021-08-23,31110620420
2021-08-24,30852660080
2021-08-25,30750079360
2021-08-26,30870762559
2021-08-27,30909984600
2021-08-30,31063855680
2021-08-31,31131739980
2021-09-01,31489263960
2021-09-02,31454567540
2021-09-03,31440990680
2021-09-07,31060838600
2021-09-08,31347461200
2021-09-09,30534358140
2021-09-10,30124035260
2021-09-13,30164765840
2021-09-14,30087830300
2021-09-15,29992792280
2021-09-16,29888703020
2021-09-17,29246064980
2021-09-20,29504025320
2021-09-21,29375799420
2021-09-22,29648845160
2021-09-23,29677507420
2021-09-24,29475363059
2021-09-27,28989613180
2021-09-28,28902117860
2021-09-29,29090685360
2021-09-30,29322366480
2021-10-01,29776619920
2021-10-04,29793500959
2021-10-05,29485038320
2021-10-06,29953103520
2021-10-07,29945430320
2021-10-08,29532612160
2021-10-11,29443603040
2021-10-12,29845678720
2021-10-13,30312209280
2021-10-14,30824779040
2021-10-15,30946015600
2021-10-18,31120964560
2021-10-19,31177746240
2021-10-20,31575218000
2021-10-21,31699523840
2021-10-22,31957343360
2021-10-25,32064768160
2021-10-26,32073976000
2021-10-27,31599772240
2021-10-28,31601306879
2021-10-29,31328140959
2021-11-01,31460120000
2021-11-02,31524574879
2021-11-03,31846849280
2021-11-04,31631999680
2021-11-05,31647346080
2021-11-08,31717939520
2021-11-09,31759374800
2021-11-10,31524574879
2021-11-11,31549129120
2021-11-12,31544525200
2021-11-15,31619722560
2021-11-16,31647346080
2021-11-17,31808483280
2021-11-18,31674969600
2021-11-19,31705662400
2021-11-22,31265220720
2021-11-23,31682642800
2021-11-24,32285756320
2021-11-26,31375714800
2021-11-29,31500020640
2021-11-30,30703542480
2021-12-01,30415030160
2021-12-02,31093341040
2021-12-03,31101014240
2021-12-06,31618187920
2021-12-07,32337934080
2021-12-08,32583476480
2021-12-09,32379369360
2021-12-10,32525160160
2021-12-13,32847434560
2021-12-14,32532833360
2021-12-15,33542626480
2021-12-16,33235698480
2021-12-17,33051541680
2021-12-20,33011641040
2021-12-21,33376885360
2021-12-22,33634704879
2021-12-23,33398370320
2021-12-27,33777426400
2021-12-28,34067473360
2021-12-29,34309946480
2021-12-30,34247026240
2021-12-31,35220712500
2022-01-03,34726270312
2022-01-04,34882659375
2022-01-05,32644242187
2022-01-06,33148162500
2022-01-07,33015468750
2022-01-10,32829065625
2022-01-11,32955440625
2022-01-12,33168698437
2022-01-13,33152901562
2022-01-14,33217668750
2022-01-18,32761139062
2022-01-19,32595271875
2022-01-20,31329942187
2022-01-21,31053496875
2022-01-24,30844978125
2022-01-25,30671212500
2022-01-26,29969831250
2022-01-27,29309521875
2022-01-28,29944556250
2022-01-31,30778631250
2022-02-01,30848137500
2022-02-02,31107206249
2022-02-03,30296826562
2022-02-04,30110423437
2022-02-07,29628618750
2022-02-08,29532257812
2022-02-09,30195726562
2022-02-10,29257392187
2022-02-11,29326898437
2022-02-14,29006221875
2022-02-15,29252653125
2022-02-16,29554373437
2022-02-17,29383767187
2022-02-18,29320579687
2022-02-22,29631778125
2022-02-23,29342695312
2022-02-24,30028279687
2022-02-25,30595387500
2022-02-28,29919281250
2022-03-01,29668110937
2022-03-02,29957193749
2022-03-03,30361593750
2022-03-04,30750196875
2022-03-07,29925600000
2022-03-08,30140437500
2022-03-09,30363173437
2022-03-10,30232059375
2022-03-11,29766051562
2022-03-14,29766051562
2022-03-15,30134118750
2022-03-16,30269971875
2022-03-17,30649096875
2022-03-18,30905006249
2022-03-21,30573271875
2022-03-22,30529040625
2022-03-23,30055134375
2022-03-24,30309464062
2022-03-25,30803906250
2022-03-28,31072453125
2022-03-29,32010787499
2022-03-30,31922325000
2022-03-31,32484165000
2022-04-01,33246029640
2022-04-04,32782777200
2022-04-05,32724668880
2022-04-06,33291225000
2022-04-07,32857026720
2022-04-08,32748880679
2022-04-11,32048352600
2022-04-12,31869185280
2022-04-13,32007999600
2022-04-14,31665806160
2022-04-18,31338139800
2022-04-19,31886940600
2022-04-20,32442197880
2022-04-21,32227519920
2022-04-22,31601241360
2022-04-25,31152516000
2022-04-26,30765127200
2022-04-27,30245380560
2022-04-28,30739301280
2022-04-29,29402809920
2022-05-02,28755547800
2022-05-03,29136480120
2022-05-04,29749845720
2022-05-05,28921802160
2022-05-06,28518272160
2022-05-09,26999385240
2022-05-10,26335981920
2022-05-11,26103548640
2022-05-12,26142287520
2022-05-13,26867027400
2022-05-16,26624909400
2022-05-17,26720142480
2022-05-18,25503096000
2022-05-19,25474041840
2022-05-20,25779110520
2022-05-23,25940522520
2022-05-24,25866273000
2022-05-25,25871115360
2022-05-26,26358579600
2022-05-27,27212449080
2022-05-31,26786321400
2022-06-01,26440899720
2022-06-02,26899309800
2022-06-03,26369878440
2022-06-06,26240748840
2022-06-07,26523219840
2022-06-08,25193184960
2022-06-09,24287663640
2022-06-10,23612961480
2022-06-13,22066634520
2022-06-14,21850342440
2022-06-15,21908450760
2022-06-16,21070722480
2022-06-17,21270873360
2022-06-21,21245047440
2022-06-22,21530746679
2022-06-23,22266785400
2022-06-24,23167464360
2022-06-27,23511271920
2022-06-28,23324034000
2022-06-29,23330490480
2022-06-30,23430176620
2022-07-01,23930994020
2022-07-05,24123243280
2022-07-06,24236331080
2022-07-07,24170093940
2022-07-08,23643427900
2022-07-11,23178152380
2022-07-12,23136148340
2022-07-13,22727416720
2022-07-14,22199135140
2022-07-15,23071526740
2022-07-18,22918050440
2022-07-19,23677354240
2022-07-20,23877681200
2022-07-21,23940687260
2022-07-22,24268641880
2022-07-25,24279950660
2022-07-26,25281585460
2022-07-27,25569151580
2022-07-28,26365612800
2022-07-29,26782422120
2022-08-01,26546553280
2022-08-02,25795327179
2022-08-03,25746860980
2022-08-04,25834100140
2022-08-05,25813098120
2022-08-08,26255756080
2022-08-09,26179825700
2022-08-10,26908434240
2022-08-11,26974671380
2022-08-12,27478719860
2022-08-15,27470642160
2022-08-16,27719435320
2022-08-17,27582114420
2022-08-18,26795346440
2022-08-19,26357535100
2022-08-22,25877719720
2022-08-23,25473834720
2022-08-24,25743629900
2022-08-25,26163670300
2022-08-26,25525532000
2022-08-29,25155573340
2022-08-30,24876084920
2022-08-31,24782383600
2022-09-01,24515819500
2022-09-02,24296106059
2022-09-06,24664449179
2022-09-07,24934244360
2022-09-08,25354284760
2022-09-09,25661237360
2022-09-12,25893875120
2022-09-13,24835696420
2022-09-14,24554592460
2022-09-15,24376883059
2022-09-16,24339725640
2022-09-19,24074777080
2022-09-20,23383325960
2022-09-21,22817886960
2022-09-22,22951976780
2022-09-23,23110299700
2022-09-26,22530320840
2022-09-27,22283143220
2022-09-28,22814655880
2022-09-29,22365535760
2022-09-30,23186444670
2022-10-03,23831477370
2022-10-04,24072951150
2022-10-05,23378300550
2022-10-06,23044206690
2022-10-07,22285052820
2022-10-10,21855031019
2022-10-11,22242050640
2022-10-12,22007192580
2022-10-13,22270167450
2022-10-14,21757449150
2022-10-17,22194086670
2022-10-18,22122967680
2022-10-19,21598671870
2022-10-20,21375391320
2022-10-21,21840145650
2022-10-24,21964190400
2022-10-25,23189752530
2022-10-26,23171559300
2022-10-27,23500691370
2022-10-28,24101067960
2022-10-31,24031602900
2022-11-01,23942290680
2022-11-02,23548655340
2022-11-03,23666084370
2022-11-04,24130838700
2022-11-07,24291269910
2022-11-08,24081220800
2022-11-09,23608196820
2022-11-10,25401056940
2022-11-11,24971035140
2022-11-14,24375620340
2022-11-15,24779179260
2022-11-16,24375620340
2022-11-17,24355773180
2022-11-18,24837066809
2022-11-21,24777525330
2022-11-22,25252203240
2022-11-23,25109965260
2022-11-25,25490369160
2022-11-28,24645210930
2022-11-29,25225740360
2022-11-30,25736804730
2022-12-01,25614413910
2022-12-02,25358054760
2022-12-05,24904877940
2022-12-06,24228420570
2022-12-07,24067989360
2022-12-08,24587323380
2022-12-09,24686559180
2022-12-12,24820527510
2022-12-13,25255511100
2022-12-14,25300167210
2022-12-15,24873453269
2022-12-16,23965445700
2022-12-19,23834785230
2022-12-20,23960483910
2022-12-21,24294577769
2022-12-22,24158955510
2022-12-23,24352465320
2022-12-27,24221804850
2022-12-28,23725625850
2022-12-29,24015063600
2022-12-30,24092798309
2023-01-03,24611682240
2023-01-04,25086461759
2023-01-05,24430651200
2023-01-06,25207718400
2023-01-09,25035226560
2023-01-10,25217965440
2023-01-11,26249500799
2023-01-12,26621809920
2023-01-13,26568866880
2023-01-17,26669629440
2023-01-18,26503968960
2023-01-19,26358802560
2023-01-20,26819919360
2023-01-23,27161487360
2023-01-24,27089758080
2023-01-25,26772099840
2023-01-26,26847244799
2023-01-27,27441573120
2023-01-30,26877985920
2023-01-31,27451820160
2023-02-01,27883903680
2023-02-02,29173322880
2023-02-03,28655847360
2023-02-06,28565331840
2023-02-07,28491894720
2023-02-08,28319402880
2023-02-09,28194730560
2023-02-10,28295493120
2023-02-13,28520928000
2023-02-14,28193022720
2023-02-15,28247673600
2023-02-16,27668715840
2023-02-17,27595278720
2023-02-21,26893356480
2023-02-22,26616686400
2023-02-23,26609855040
2023-02-24,25914764160
2023-02-27,25878899520
2023-02-28,25580027520
2023-03-01,24406741440
2023-03-02,24451145279
2023-03-03,24563862720
2023-03-06,24869566080
2023-03-07,24128363520
2023-03-08,24649254720
2023-03-09,23711650560
2023-03-10,21655411200
2023-03-13,21539278080
2023-03-14,21609299520
2023-03-15,21681028800
2023-03-16,21192586560
2023-03-17,20642662080
2023-03-20,20818569600
2023-03-21,21001308480
2023-03-22,19995390720
2023-03-23,19821191040
2023-03-24,20470170240
2023-03-27,20280600000
2023-03-28,20236196160
2023-03-29,21011555520
2023-03-30,21173800320
2023-03-31,21458809760
2023-04-03,21248647040
2023-04-04,21190553280
2023-04-05,21129042240
2023-04-06,21253772960
2023-04-10,21190553280
2023-04-11,21023106560
2023-04-12,20763393280
2023-04-13,20425082560
2023-04-14,20242258080
2023-04-17,21115373120
2023-04-18,21084617600
2023-04-19,21399007360
2023-04-20,21158089120
2023-04-21,21262316160
2023-04-24,21195679200
2023-04-25,20595946560
2023-04-26,20508805920
2023-04-27,20968430080
2023-04-28,21217891520
2023-05-01,20814652480
2023-05-02,20426791200
2023-05-03,20758267360
2023-05-04,20768519200
2023-05-05,21125624960
2023-05-08,20905210400
2023-05-09,20713842720
2023-05-10,20893249920
2023-05-11,20573734240
2023-05-12,20411413440
2023-05-15,20642079840
2023-05-16,20076520000
2023-05-17,20337941920
2023-05-18,19975710240
2023-05-19,19786051200
2023-05-22,20108984160
2023-05-23,20180747040
2023-05-24,19540007040
2023-05-25,19003494080
2023-05-26,19097469280
2023-05-30,19223908640
2023-05-31,19386229440
2023-06-01,19199987680
2023-06-02,19712579680
2023-06-05,19722831520
2023-06-06,20199542080
2023-06-07,20809526560
2023-06-08,20595946560
2023-06-09,20604489760
2023-06-12,20674544000
2023-06-13,20855659840
2023-06-14,20831738880
2023-06-15,20700173600
2023-06-16,19726248800
2023-06-20,19485330560
2023-06-21,19343513440
2023-06-22,18940274400
2023-06-23,18637845120
2023-06-26,19565636640
2023-06-27,19799720320
2023-06-28,19227325920
2023-06-29,19370851680
