,MRO
2013-11-26,25635660000
2013-11-27,25252309999
2013-11-29,25119880000
2013-12-02,25412620000
2013-12-03,25245340000
2013-12-04,25607780000
2013-12-05,25308070000
2013-12-06,25482320000
2013-12-09,25377769999
2013-12-10,25161700000
2013-12-11,24875930000
2013-12-12,25217460000
2013-12-13,24952599999
2013-12-16,24806230000
2013-12-17,24290450000
2013-12-18,24199840000
2013-12-19,24332269999
2013-12-20,24506519999
2013-12-23,24520460000
2013-12-24,24569250000
2013-12-26,24590160000
2013-12-27,24834110000
2013-12-30,24534400000
2013-12-31,24462899999
2014-01-02,24192629999
2014-01-03,23922360000
2014-01-06,23859990000
2014-01-07,24171840000
2014-01-08,23839200000
2014-01-09,23908500000
2014-01-10,24005520000
2014-01-13,23638230000
2014-01-14,23950080000
2014-01-15,23568930000
2014-01-16,23679810000
2014-01-17,23534280000
2014-01-21,23756040000
2014-01-22,23839200000
2014-01-23,23361030000
2014-01-24,22869000000
2014-01-27,22813560000
2014-01-28,23118480000
2014-01-29,22896720000
2014-01-30,22896720000
2014-01-31,22723470000
2014-02-03,22217580000
2014-02-04,22411620000
2014-02-05,22245300000
2014-02-06,22044330000
2014-02-07,22591800000
2014-02-10,22363110000
2014-02-11,22661100000
2014-02-12,23069970000
2014-02-13,23056110000
2014-02-14,23021460000
2014-02-18,23243220000
2014-02-19,23104620000
2014-02-20,23201639999
2014-02-21,23049180000
2014-02-24,23485770000
2014-02-25,23582790000
2014-02-26,23402610000
2014-02-27,23090760000
2014-02-28,23215500000
2014-03-03,23243220000
2014-03-04,23471910000
2014-03-05,23291730000
2014-03-06,23437260000
2014-03-07,23728320000
2014-03-10,23769899999
2014-03-11,23513490000
2014-03-12,23187780000
2014-03-13,22778910000
2014-03-14,22924440000
2014-03-17,22993740000
2014-03-18,23319450000
2014-03-19,23069970000
2014-03-20,23437260000
2014-03-21,23832270000
2014-03-24,23721389999
2014-03-25,23957010000
2014-03-26,23908500000
2014-03-27,23901570000
2014-03-28,24407460000
2014-03-31,24011520000
2014-04-01,23943920000
2014-04-02,23916880000
2014-04-03,24139960000
2014-04-04,24058840000
2014-04-07,23592400000
2014-04-08,23842520000
2014-04-09,23977720000
2014-04-10,23930400000
2014-04-11,23707320000
2014-04-14,24025040000
2014-04-15,24268400000
2014-04-16,24653720000
2014-04-17,24829479999
2014-04-21,24721320000
2014-04-22,24586120000
2014-04-23,24653720000
2014-04-24,24592880000
2014-04-25,24390080000
2014-04-28,24477960000
2014-04-29,24944400000
2014-04-30,24437400000
2014-05-01,24552320000
2014-05-02,24701040000
2014-05-05,24640200000
2014-05-06,24464440000
2014-05-07,24011520000
2014-05-08,24133200000
2014-05-09,24275159999
2014-05-12,24538799999
2014-05-13,24660479999
2014-05-14,24728080000
2014-05-15,24484720000
2014-05-16,24234600000
2014-05-19,24085880000
2014-05-20,23930400000
2014-05-21,24302200000
2014-05-22,24457680000
2014-05-23,24525280000
2014-05-27,24532040000
2014-05-28,24707799999
2014-05-29,24782159999
2014-05-30,24782159999
2014-06-02,24633440000
2014-06-03,24883560000
2014-06-04,24782159999
2014-06-05,25059320000
2014-06-06,25221560000
2014-06-09,25579840000
2014-06-10,25802920000
2014-06-11,26012479999
2014-06-12,26465400000
2014-06-13,26418080000
2014-06-16,26370760000
2014-06-17,26282880000
2014-06-18,26323440000
2014-06-19,26566799999
2014-06-20,26850720000
2014-06-23,27148159999
2014-06-24,26384280000
2014-06-25,26843960000
2014-06-26,26789880000
2014-06-27,26661440000
2014-06-30,26946000000
2014-07-01,26838000000
2014-07-02,26743500000
2014-07-03,27216000000
2014-07-07,26709750000
2014-07-08,26622000000
2014-07-09,26709750000
2014-07-10,26588250000
2014-07-11,26419500000
2014-07-14,26790750000
2014-07-15,26534250000
2014-07-16,27182250000
2014-07-17,26676000000
2014-07-18,26864999999
2014-07-21,26844750000
2014-07-22,27135000000
2014-07-23,27323999999
2014-07-24,27479250000
2014-07-25,27344250000
2014-07-28,27155249999
2014-07-29,26959500000
2014-07-30,26770499999
2014-07-31,26156250000
2014-08-01,26061750000
2014-08-04,26473500000
2014-08-05,25960500000
2014-08-06,26277750000
2014-08-07,25710750000
2014-08-08,26379000000
2014-08-11,26399250000
2014-08-12,26352000000
2014-08-13,26426250000
2014-08-14,26325000000
2014-08-15,26338500000
2014-08-18,26277750000
2014-08-19,26817749999
2014-08-20,26946000000
2014-08-21,27195750000
2014-08-22,27000000000
2014-08-25,27249750000
2014-08-26,27452250000
2014-08-27,27600750000
2014-08-28,27614249999
2014-08-29,28140750000
2014-09-02,27688500000
2014-09-03,27864000000
2014-09-04,27357750000
2014-09-05,27614249999
2014-09-08,27141750000
2014-09-09,27040500000
2014-09-10,27013500000
2014-09-11,27013500000
2014-09-12,26716500000
2014-09-15,26885250000
2014-09-16,27081000000
2014-09-17,27222750000
2014-09-18,26541000000
2014-09-19,26480249999
2014-09-22,26129250000
2014-09-23,25926749999
2014-09-24,26115750000
2014-09-25,25737750000
2014-09-26,26014500000
2014-09-29,26055000000
2014-09-30,25373250000
2014-10-01,25062750000
2014-10-02,24907500000
2014-10-03,24738750000
2014-10-06,24725250000
2014-10-07,24192000000
2014-10-08,24407999999
2014-10-09,23429250000
2014-10-10,23105249999
2014-10-13,22221000000
2014-10-14,21971249999
2014-10-15,22092749999
2014-10-16,22612500000
2014-10-17,22902750000
2014-10-20,23125500000
2014-10-21,23544000000
2014-10-22,22970250000
2014-10-23,23442749999
2014-10-24,23287500000
2014-10-27,22275000000
2014-10-28,23132250000
2014-10-29,23206500000
2014-10-30,23024250000
2014-10-31,23895000000
2014-11-03,23334750000
2014-11-04,22518000000
2014-11-05,22659750000
2014-11-06,23179500000
2014-11-07,23213250000
2014-11-10,22443750000
2014-11-11,22362750000
2014-11-12,22038750000
2014-11-13,21566250000
2014-11-14,21843000000
2014-11-17,21478500000
2014-11-18,21640500000
2014-11-19,22119750000
2014-11-20,22464000000
2014-11-21,22835250000
2014-11-24,22659750000
2014-11-25,22349250000
2014-11-26,21937500000
2014-11-28,19521000000
2014-12-01,19568250000
2014-12-02,20067750000
2014-12-03,20607750000
2014-12-04,20142000000
2014-12-05,19730250000
2014-12-08,18393750000
2014-12-09,18751500000
2014-12-10,17840250000
2014-12-11,17718750000
2014-12-12,17178750000
2014-12-15,16740000000
2014-12-16,17084250000
2014-12-17,18002250000
2014-12-18,18603000000
2014-12-19,19055250000
2014-12-22,19082250000
2014-12-23,19372500000
2014-12-24,19143000000
2014-12-26,19075500000
2014-12-29,19291500000
2014-12-30,19183500000
2014-12-31,19043999979
2015-01-02,19252682906
2015-01-05,18357365834
2015-01-06,18081365834
2015-01-07,18303512175
2015-01-08,18673756077
2015-01-09,18613170712
2015-01-12,17663999981
2015-01-13,17428390225
2015-01-14,17475512176
2015-01-15,17145658518
2015-01-16,17906341444
2015-01-20,17462048762
2015-01-21,17899609737
2015-01-22,18061170712
2015-01-23,17852487786
2015-01-26,18357365834
2015-01-27,18155414615
2015-01-28,17199512177
2015-01-29,17212975591
2015-01-30,17906341444
2015-02-02,18781463394
2015-02-03,19380585345
2015-02-04,18835317053
2015-02-05,19104585345
2015-02-06,18821853638
2015-02-09,19057463394
2015-02-10,19104585345
2015-02-11,18902634126
2015-02-12,19373853638
2015-02-13,19851804857
2015-02-17,19946048759
2015-02-18,19535414613
2015-02-19,19528682906
2015-02-20,19165170711
2015-02-23,19212292662
2015-02-24,19407512174
2015-02-25,19562341442
2015-02-26,18848780468
2015-02-27,18754536565
2015-03-02,18626634126
2015-03-03,18673756077
2015-03-04,18586243882
2015-03-05,18404487785
2015-03-06,18027512176
2015-03-09,17704390225
2015-03-10,17381268274
2015-03-11,17361073152
2015-03-12,17239902420
2015-03-13,17354341445
2015-03-16,17509170713
2015-03-17,17206243884
2015-03-18,17731317054
2015-03-19,17293756079
2015-03-20,17623609737
2015-03-23,17441853640
2015-03-24,17435121932
2015-03-25,17778439005
2015-03-26,17758243883
2015-03-27,17435121932
2015-03-30,17791902420
2015-03-31,17676470000
2015-04-01,18035280000
2015-04-02,18326390000
2015-04-06,18888300000
2015-04-07,19064320000
2015-04-08,18928920000
2015-04-09,19477290000
2015-04-10,19754860000
2015-04-13,19565300000
2015-04-14,19903800000
2015-04-15,20783900000
2015-04-16,20783900000
2015-04-17,20662040000
2015-04-20,20966690000
2015-04-21,20398010000
2015-04-22,20546950000
2015-04-23,20682350000
2015-04-24,20533410000
2015-04-27,20587570000
2015-04-28,20797440000
2015-04-29,21115630000
2015-04-30,21054700000
2015-05-01,20831290000
2015-05-04,21041160000
2015-05-05,20289690000
2015-05-06,20181370000
2015-05-07,19578840000
2015-05-08,19842870000
2015-05-11,19226800000
2015-05-12,19220030000
2015-05-13,19057550000
2015-05-14,18698740000
2015-05-15,18739360000
2015-05-18,18759670000
2015-05-19,18502410000
2015-05-20,18590420000
2015-05-21,19077860000
2015-05-22,19016930000
2015-05-26,18739360000
2015-05-27,18671660000
2015-05-28,18427940000
2015-05-29,18407630000
2015-06-01,18339930000
2015-06-02,18333160000
2015-06-03,18333160000
2015-06-04,18042050000
2015-06-05,18245150000
2015-06-08,17994660000
2015-06-09,18096210000
2015-06-10,18319620000
2015-06-11,18231610000
2015-06-12,17933730000
2015-06-15,17899880000
2015-06-16,18089440000
2015-06-17,17967580000
2015-06-18,17960810000
2015-06-19,17547840000
2015-06-22,17683240000
2015-06-23,18014970000
2015-06-24,18014970000
2015-06-25,18150370000
2015-06-26,18786750000
2015-06-29,18069130000
2015-06-30,17908522501
2015-07-01,17402441421
2015-07-02,17361954935
2015-07-06,16950342322
2015-07-07,17348459439
2015-07-08,16687180161
2015-07-09,16720918899
2015-07-10,16504990972
2015-07-13,16687180161
2015-07-14,16923351331
2015-07-15,16464504485
2015-07-16,16376783764
2015-07-17,15904441423
2015-07-20,15681765747
2015-07-21,15634531513
2015-07-22,15074468451
2015-07-23,14912522505
2015-07-24,14446927911
2015-07-27,13961090074
2015-07-28,14305225208
2015-07-29,14683099082
2015-07-30,14750576559
2015-07-31,14177018001
2015-08-03,13880117101
2015-08-04,13839630614
2015-08-05,13353792777
2015-08-06,13124369354
2015-08-07,12415855841
2015-08-10,12807225210
2015-08-11,12739747733
2015-08-12,12861207192
2015-08-13,12159441427
2015-08-14,11741081067
2015-08-17,11714090076
2015-08-18,11795063049
2015-08-19,10951594582
2015-08-20,10884117104
2015-08-21,10614207195
2015-08-24,9710008997
2015-08-25,9473837826
2015-08-26,9885450439
2015-08-27,10776153140
2015-08-28,11234999987
2015-08-31,11666855842
2015-09-01,11369954941
2015-09-02,11383450437
2015-09-03,11383450437
2015-09-04,11039315302
2015-09-08,11012324311
2015-09-09,10060891880
2015-09-10,10108126114
2015-09-11,10182351339
2015-09-14,10398279267
2015-09-15,10425270258
2015-09-16,10938099086
2015-09-17,11086549536
2015-09-18,10688432420
2015-09-21,10870621609
2015-09-22,10566972960
2015-09-23,10324054042
2015-09-24,10425270258
2015-09-25,10627702690
2015-09-28,9959675664
2015-09-29,10101378366
2015-09-30,10441200000
2015-10-01,10380180000
2015-10-02,11295480000
2015-10-05,12237900000
2015-10-06,12997260000
2015-10-07,12997260000
2015-10-08,13682040000
2015-10-09,13282020000
2015-10-12,12854880000
2015-10-13,12604020000
2015-10-14,12820980000
2015-10-15,13173540000
2015-10-16,13071840000
2015-10-19,12393840000
2015-10-20,12583680000
2015-10-21,12217560000
2015-10-22,12529440000
2015-10-23,12407400000
2015-10-26,11926020000
2015-10-27,11600580000
2015-10-28,11987040000
2015-10-29,11898900000
2015-10-30,12461640000
2015-11-02,12888780000
2015-11-03,13329480000
2015-11-04,13153199999
2015-11-05,12882000000
2015-11-06,12400620000
2015-11-09,12448080000
2015-11-10,12732840000
2015-11-11,11729400000
2015-11-12,11661600000
2015-11-13,11620920000
2015-11-16,12115860000
2015-11-17,12007380000
2015-11-18,12136199999
2015-11-19,11959920000
2015-11-20,11810760000
2015-11-23,11885340000
2015-11-24,12543000000
2015-11-25,12278580000
2015-11-27,11824320000
2015-11-30,11871780000
2015-12-01,11953140000
2015-12-02,11302260000
2015-12-03,11220900000
2015-12-04,10929360000
2015-12-07,10020840000
2015-12-08,10115760000
2015-12-09,9831000000
2015-12-10,9993720000
2015-12-11,9722520000
2015-12-14,9464880000
2015-12-15,9803880000
2015-12-16,9342840000
2015-12-17,8664840000
2015-12-18,8454660000
2015-12-21,8488560000
2015-12-22,8603820000
2015-12-23,9464880000
2015-12-24,9444540000
2015-12-28,8800440000
2015-12-29,8834340000
2015-12-30,8393640000
2015-12-31,9190700000
2016-01-04,9358600000
2016-01-05,9314800000
2016-01-06,8234400000
2016-01-07,7789100000
2016-01-08,7555500000
2016-01-11,7022599999
2016-01-12,6708700000
2016-01-13,6234199999
2016-01-14,6621100000
2016-01-15,5942200000
2016-01-19,5606400000
2016-01-20,5737800000
2016-01-21,6416699999
2016-01-22,6584600000
2016-01-25,5942200000
2016-01-26,6168499999
2016-01-27,6387500000
2016-01-28,6694100000
2016-01-29,7102900000
2016-02-01,7110200000
2016-02-02,6380200000
2016-02-03,6876600000
2016-02-04,6708700000
2016-02-05,6175800000
2016-02-08,5708600000
2016-02-09,5321700000
2016-02-10,5204900000
2016-02-11,5153800000
2016-02-12,5467700000
2016-02-16,5402000000
2016-02-17,5409300000
2016-02-18,5058900000
2016-02-19,4912900000
2016-02-22,5467700000
2016-02-23,5131900000
2016-02-24,5270600000
2016-02-25,5394700000
2016-02-26,5861900000
2016-02-29,5993300000
2016-03-01,5810800000
2016-03-02,6643000000
2016-03-03,7278100000
2016-03-04,8030000000
2016-03-07,8051900000
2016-03-08,7387599999
2016-03-09,7650400000
2016-03-10,7730700000
2016-03-11,8146800000
2016-03-14,8095700000
2016-03-15,8256300000
2016-03-16,8409600000
2016-03-17,8358499999
2016-03-18,8489900000
2016-03-21,8343900000
2016-03-22,8256300000
2016-03-23,7438700000
2016-03-24,7511699999
2016-03-28,7416800000
2016-03-29,7592000000
2016-03-30,7686900000
2016-03-31,9446720000
2016-04-01,8954880000
2016-04-04,8929440000
2016-04-05,9014240000
2016-04-06,9344960000
2016-04-07,9514560000
2016-04-08,9989440000
2016-04-11,9896160000
2016-04-12,11125760000
2016-04-13,10956160000
2016-04-14,11117280000
2016-04-15,11032480000
2016-04-18,11329280000
2016-04-19,11829600000
2016-04-20,11922880000
2016-04-21,11753280000
2016-04-22,12160320000
2016-04-25,11727840000
2016-04-26,12245120000
2016-04-27,12584320000
2016-04-28,12168800000
2016-04-29,11948320000
2016-05-02,11490400000
2016-05-03,10845920000
2016-05-04,10320160000
2016-05-05,10235360000
2016-05-06,10201440000
2016-05-09,9701120000
2016-05-10,10125120000
2016-05-11,10566080000
2016-05-12,10455840000
2016-05-13,10430400000
2016-05-16,10837440000
2016-05-17,10905280000
2016-05-18,10735680000
2016-05-19,10803520000
2016-05-20,11117280000
2016-05-23,11185120000
2016-05-24,11040960000
2016-05-25,11481920000
2016-05-26,11168160000
2016-05-27,10939200000
2016-05-31,11083360000
2016-06-01,11219040000
2016-06-02,11346240000
2016-06-03,11295360000
2016-06-06,11838080000
2016-06-07,12397760000
2016-06-08,12321440000
2016-06-09,12092480000
2016-06-10,11380160000
2016-06-13,11261440000
2016-06-14,11219040000
2016-06-15,11074880000
2016-06-16,10744160000
2016-06-17,11159680000
2016-06-20,12279040000
2016-06-21,12796320000
2016-06-22,12508000000
2016-06-23,12948960000
2016-06-24,12372320000
2016-06-27,11583680000
2016-06-28,12533440000
2016-06-29,12838720000
2016-06-30,12713470000
2016-07-01,13280960000
2016-07-05,12467840000
2016-07-06,12569480000
2016-07-07,12484780000
2016-07-08,12637240000
2016-07-11,12442430000
2016-07-12,13213200000
2016-07-13,12950630000
2016-07-14,12933690000
2016-07-15,12882870000
2016-07-18,12857460000
2016-07-19,12493250000
2016-07-20,12569480000
2016-07-21,12213740000
2016-07-22,11951170000
2016-07-25,11502260000
2016-07-26,11671660000
2016-07-27,11121110000
2016-07-28,11307450000
2016-07-29,11553080000
2016-08-01,10943240000
2016-08-02,10926300000
2016-08-03,11366740000
2016-08-04,11358270000
2016-08-05,11747890000
2016-08-08,12069750000
2016-08-09,12213740000
2016-08-10,11841060000
2016-08-11,12239150000
2016-08-12,12467840000
2016-08-15,12620300000
2016-08-16,12848990000
2016-08-17,13297900000
2016-08-18,14127960000
2016-08-19,14229600000
2016-08-22,13247080000
2016-08-23,13916210000
2016-08-24,13602819999
2016-08-25,13560470000
2016-08-26,13509650000
2016-08-29,13543530000
2016-08-30,13170850000
2016-08-31,12721940000
2016-09-01,12798170000
2016-09-02,13120030000
2016-09-06,13247080000
2016-09-07,13289430000
2016-09-08,14178779999
2016-09-09,13272490000
2016-09-12,13103090000
2016-09-13,12145980000
2016-09-14,11866470000
2016-09-15,12078220000
2016-09-16,12061280000
2016-09-19,11934230000
2016-09-20,11747890000
2016-09-21,12408550000
2016-09-22,12594890000
2016-09-23,12273030000
2016-09-26,12205270000
2016-09-27,11908820000
2016-09-28,12857460000
2016-09-29,13467300000
2016-09-30,13375405404
2016-10-03,13519226968
2016-10-04,13223123749
2016-10-05,13637668255
2016-10-06,13603827887
2016-10-07,13163903105
2016-10-10,13299264576
2016-10-11,12757818690
2016-10-12,12639377403
2016-10-13,12504015931
2016-10-14,12334814092
2016-10-17,11996410413
2016-10-18,12013330597
2016-10-19,12394034736
2016-10-20,12436335195
2016-10-21,12385574644
2016-10-24,12343274184
2016-10-25,11996410413
2016-10-26,12055631057
2016-10-27,11801828298
2016-10-28,11607246182
2016-10-31,11150401216
2016-11-01,11226542044
2016-11-02,10811997537
2016-11-03,11971030137
2016-11-04,11581865906
2016-11-07,11971030137
2016-11-08,12055631057
2016-11-09,12588616851
2016-11-10,12808579242
2016-11-11,12597076943
2016-11-14,12630917311
2016-11-15,13282344392
2016-11-16,13163903105
2016-11-17,13079302185
2016-11-18,13214663657
2016-11-21,13942231566
2016-11-22,14001452210
2016-11-23,14196034325
2016-11-25,13773029727
2016-11-28,13146982921
2016-11-29,12647837495
2016-11-30,15278926097
2016-12-01,15135104534
2016-12-02,15397367385
2016-12-05,15558109132
2016-12-06,15524268764
2016-12-07,15583489408
2016-12-08,15549649040
2016-12-09,15439667845
2016-12-12,15642710052
2016-12-13,15904972903
2016-12-14,15397367385
2016-12-15,15431207753
2016-12-16,15727310972
2016-12-19,15659630236
2016-12-20,15490428397
2016-12-21,15295846281
2016-12-22,15262005913
2016-12-23,15278926097
2016-12-27,15346606833
2016-12-28,15101264166
2016-12-29,14864381591
2016-12-30,14644419200
2017-01-03,14799999994
2017-01-04,15041666660
2017-01-05,15149999993
2017-01-06,14899999994
2017-01-09,14499999994
2017-01-10,14566666660
2017-01-11,14741666660
2017-01-12,14533333327
2017-01-13,14541666660
2017-01-17,14533333327
2017-01-18,14441666660
2017-01-19,14391666660
2017-01-20,14674999994
2017-01-23,14516666660
2017-01-24,14749999994
2017-01-25,14791666660
2017-01-26,14791666660
2017-01-27,14508333327
2017-01-30,13774999994
2017-01-31,13958333327
2017-02-01,13824999994
2017-02-02,13899999994
2017-02-03,14358333327
2017-02-06,13766666661
2017-02-07,13358333327
2017-02-08,13233333328
2017-02-09,13374999994
2017-02-10,13491666661
2017-02-13,13383333327
2017-02-14,13674999994
2017-02-15,13583333327
2017-02-16,13474999994
2017-02-17,13524999994
2017-02-21,13649999994
2017-02-22,13133333328
2017-02-23,13316666661
2017-02-24,13108333328
2017-02-27,13208333328
2017-02-28,13333333328
2017-03-01,13708333327
2017-03-02,13449999994
2017-03-03,13483333327
2017-03-06,13724999994
2017-03-07,13566666661
2017-03-08,12391666661
2017-03-09,13391666661
2017-03-10,13466666661
2017-03-13,13199999994
2017-03-14,12766666661
2017-03-15,12966666661
2017-03-16,12958333328
2017-03-17,12883333328
2017-03-20,12899999994
2017-03-21,12541666661
2017-03-22,12516666661
2017-03-23,12233333328
2017-03-24,12174999995
2017-03-27,12291666661
2017-03-28,12691666661
2017-03-29,13208333328
2017-03-30,13208333328
2017-03-31,13430000000
2017-04-03,13447000000
2017-04-04,13719000000
2017-04-05,13583000000
2017-04-06,13863499999
2017-04-07,13821000000
2017-04-10,14075999999
2017-04-11,14110000000
2017-04-12,13948500000
2017-04-13,13523500000
2017-04-17,13617000000
2017-04-18,13379000000
2017-04-19,12801000000
2017-04-20,12826500000
2017-04-21,12886000000
2017-04-24,12877500000
2017-04-25,13268500000
2017-04-26,13013500000
2017-04-27,12648000000
2017-04-28,12639500000
2017-05-01,12597000000
2017-05-02,12444000000
2017-05-03,12622500000
2017-05-04,12044500000
2017-05-05,12146500000
2017-05-08,12401500000
2017-05-09,12240000000
2017-05-10,12495000000
2017-05-11,12308000000
2017-05-12,12180500000
2017-05-15,12359000000
2017-05-16,12265500000
2017-05-17,12197500000
2017-05-18,12002000000
2017-05-19,12350500000
2017-05-22,12274000000
2017-05-23,12376000000
2017-05-24,12350500000
2017-05-25,11475000000
2017-05-26,11492000000
2017-05-30,11152000000
2017-05-31,11067000000
2017-06-01,11135000000
2017-06-02,10812000000
2017-06-05,10863000000
2017-06-06,10948000000
2017-06-07,10378500000
2017-06-08,10276500000
2017-06-09,10659000000
2017-06-12,10727000000
2017-06-13,11058500000
2017-06-14,10744000000
2017-06-15,10514500000
2017-06-16,10642000000
2017-06-19,10616500000
2017-06-20,10251000000
2017-06-21,9868500000
2017-06-22,9851500000
2017-06-23,9800500000
2017-06-26,9800500000
2017-06-27,9647500000
2017-06-28,9732500000
2017-06-29,9953500000
2017-06-30,10072500000
2017-07-03,10319000000
2017-07-05,9979000000
2017-07-06,9851500000
2017-07-07,9749500000
2017-07-10,9792000000
2017-07-11,9851500000
2017-07-12,9715500000
2017-07-13,9732500000
2017-07-14,9902500000
2017-07-17,9851500000
2017-07-18,9928000000
2017-07-19,10412500000
2017-07-20,10285000000
2017-07-21,10072500000
2017-07-24,10098000000
2017-07-25,10489000000
2017-07-26,10353000000
2017-07-27,10395500000
2017-07-28,10506000000
2017-07-31,10395500000
2017-08-01,10123500000
2017-08-02,10234000000
2017-08-03,10633500000
2017-08-04,10965000000
2017-08-07,10497500000
2017-08-08,10514500000
2017-08-09,10370000000
2017-08-10,10242500000
2017-08-11,10302000000
2017-08-14,9885500000
2017-08-15,9800500000
2017-08-16,9511500000
2017-08-17,9197000000
2017-08-18,9239500000
2017-08-21,9154500000
2017-08-22,9256500000
2017-08-23,9367000000
2017-08-24,9341500000
2017-08-25,9392500000
2017-08-28,9282000000
2017-08-29,9248000000
2017-08-30,9265000000
2017-08-31,9452000000
2017-09-01,9579500000
2017-09-05,9596500000
2017-09-06,9970500000
2017-09-07,10013000000
2017-09-08,9613500000
2017-09-11,9766500000
2017-09-12,9851500000
2017-09-13,10123500000
2017-09-14,10140500000
2017-09-15,10200000000
2017-09-18,10217000000
2017-09-19,10200000000
2017-09-20,10557000000
2017-09-21,10820500000
2017-09-22,10871500000
2017-09-25,11211500000
2017-09-26,11390000000
2017-09-27,11670500000
2017-09-28,11500500000
2017-09-29,11526000000
2017-10-02,11551500000
2017-10-03,11696000000
2017-10-04,11815000000
2017-10-05,11798000000
2017-10-06,11517500000
2017-10-09,11543000000
2017-10-10,11577000000
2017-10-11,11628000000
2017-10-12,11577000000
2017-10-13,11687500000
2017-10-16,11772500000
2017-10-17,11866000000
2017-10-18,11704500000
2017-10-19,11679000000
2017-10-20,11840500000
2017-10-23,11585500000
2017-10-24,11653500000
2017-10-25,11458000000
2017-10-26,11526000000
2017-10-27,11738500000
2017-10-30,12036000000
2017-10-31,12087000000
2017-11-01,12639500000
2017-11-02,13124000000
2017-11-03,13243000000
2017-11-06,13880499999
2017-11-07,13736000000
2017-11-08,13387500000
2017-11-09,13413000000
2017-11-10,13277000000
2017-11-13,13217500000
2017-11-14,12614000000
2017-11-15,12571500000
2017-11-16,12342000000
2017-11-17,12792500000
2017-11-20,12299500000
2017-11-21,12342000000
2017-11-22,12648000000
2017-11-24,12860500000
2017-11-27,12308000000
2017-11-28,12376000000
2017-11-29,12537500000
2017-11-30,12614000000
2017-12-01,12818000000
2017-12-04,12665000000
2017-12-05,12648000000
2017-12-06,12282500000
2017-12-07,12529000000
2017-12-08,12877500000
2017-12-11,12877500000
2017-12-12,12903000000
2017-12-13,12920000000
2017-12-14,12852000000
2017-12-15,12758500000
2017-12-18,13115500000
2017-12-19,13617000000
2017-12-20,13872000000
2017-12-21,14492500000
2017-12-22,14364999999
2017-12-26,14671000000
2017-12-27,14458500000
2017-12-28,14509500000
2017-12-29,14390500000
2018-01-02,14790380000
2018-01-03,15037170000
2018-01-04,15420120000
2018-01-05,15224390000
2018-01-08,15292469999
2018-01-09,15360550000
2018-01-10,15232899999
2018-01-11,15828600000
2018-01-12,16015820000
2018-01-16,15522239999
2018-01-17,16032840000
2018-01-18,15905190000
2018-01-19,15811579999
2018-01-22,16407280000
2018-01-23,16356219999
2018-01-24,16407280000
2018-01-25,15896680000
2018-01-26,16032840000
2018-01-29,15845620000
2018-01-30,15369059999
2018-01-31,15479690000
2018-02-01,15683930000
2018-02-02,14909520000
2018-02-05,14279780000
2018-02-06,14662730000
2018-02-07,13896829999
2018-02-08,13343680000
2018-02-09,13199010000
2018-02-12,13845770000
2018-02-13,13675570000
2018-02-14,14424450000
2018-02-15,13888320000
2018-02-16,13318150000
2018-02-20,13488350000
2018-02-21,13020300000
2018-02-22,12918180000
2018-02-23,13224540000
2018-02-26,13054340000
2018-02-27,12765000000
2018-02-28,12356520000
2018-03-01,12365030000
2018-03-02,12645860000
2018-03-05,12892650000
2018-03-06,12790530000
2018-03-07,12594800000
2018-03-08,12620330000
2018-03-09,12952220000
2018-03-12,12841590000
2018-03-13,12611820000
2018-03-14,12654370000
2018-03-15,12688410000
2018-03-16,12867120000
2018-03-19,12637350000
2018-03-20,12986260000
2018-03-21,13888320000
2018-03-22,13479840000
2018-03-23,13411760000
2018-03-26,13845770000
2018-03-27,13462820000
2018-03-28,13037320000
2018-03-29,13726630000
2018-04-02,13296780000
2018-04-03,13664000000
2018-04-04,13570060000
2018-04-05,14347200000
2018-04-06,13868959999
2018-04-09,13962900000
2018-04-10,14569239999
2018-04-11,14962080000
2018-04-12,15056020000
2018-04-13,15508640000
2018-04-16,15534260000
2018-04-17,15500099999
2018-04-18,15568420000
2018-04-19,15363459999
2018-04-20,15389080000
2018-04-23,15354920000
2018-04-24,15124340000
2018-04-25,15346379999
2018-04-26,15764840000
2018-04-27,15465940000
2018-04-30,15585500000
2018-05-01,15542800000
2018-05-02,15628200000
2018-05-03,16601760000
2018-05-04,16840879999
2018-05-07,16883580000
2018-05-08,17455760000
2018-05-09,18156040000
2018-05-10,18053560000
2018-05-11,17934000000
2018-05-14,18292680000
2018-05-15,18164580000
2018-05-16,18087720000
2018-05-17,18489100000
2018-05-18,18284140000
2018-05-21,18702600000
2018-05-22,18395160000
2018-05-23,18472020000
2018-05-24,18335380000
2018-05-25,17686340000
2018-05-29,17660720000
2018-05-30,18386620000
2018-05-31,18301220000
2018-06-01,18378080000
2018-06-04,18002320000
2018-06-05,17575320000
2018-06-06,17677800000
2018-06-07,18019400000
2018-06-08,17925460000
2018-06-11,18335380000
2018-06-12,18241440000
2018-06-13,18335380000
2018-06-14,18036480000
2018-06-15,17071459999
2018-06-18,17353280000
2018-06-19,17532620000
2018-06-20,17985240000
2018-06-21,17011680000
2018-06-22,18343920000
2018-06-25,17336200000
2018-06-26,17703420000
2018-06-27,18121880000
2018-06-28,17677800000
2018-06-29,17814440000
2018-07-02,17519680000
2018-07-03,18036960000
2018-07-05,17553600000
2018-07-06,17884320000
2018-07-09,18579680000
2018-07-10,18639040000
2018-07-11,18062400000
2018-07-12,18172640000
2018-07-13,18215040000
2018-07-16,16993920000
