,AMG
2018-08-13,7773840000
2018-08-14,7786053000
2018-08-15,7722333000
2018-08-16,7767999000
2018-08-17,7783929000
2018-08-20,7858269000
2018-08-21,7904997000
2018-08-22,7891191000
2018-08-23,7778619000
2018-08-24,7834905000
2018-08-27,7868358000
2018-08-28,7803044999
2018-08-29,7861986000
2018-08-30,7752600000
2018-08-31,7757379000
2018-09-04,7691535000
2018-09-05,7679853000
2018-09-06,7637904000
2018-09-07,7577901000
2018-09-10,7596486000
2018-09-11,7591176000
2018-09-12,7548165000
2018-09-13,7471169999
2018-09-14,7591176000
2018-09-17,7542855000
2018-09-18,7544448000
2018-09-19,7733483999
2018-09-20,7753130999
2018-09-21,7839153000
2018-09-24,7646400000
2018-09-25,7461080999
2018-09-26,7385679000
2018-09-27,7338419999
2018-09-28,7259832000
2018-10-01,7201424999
2018-10-02,7186724999
2018-10-03,7245000000
2018-10-04,7202999999
2018-10-05,7070700000
2018-10-08,7011375000
2018-10-09,6891675000
2018-10-10,6680625000
2018-10-11,6467475000
2018-10-12,6512100000
2018-10-15,6545175000
2018-10-16,6611850000
2018-10-17,6683250000
2018-10-18,6493725000
2018-10-19,6473775000
2018-10-22,6292125000
2018-10-23,6194475000
2018-10-24,6084750000
2018-10-25,6214950000
2018-10-26,6065325000
2018-10-29,5849550000
2018-10-30,6046425000
2018-10-31,5967150000
2018-11-01,6208650000
2018-11-02,6133575000
2018-11-05,6025950000
2018-11-06,6072150000
2018-11-07,6177150000
2018-11-08,6142500000
2018-11-09,6050100000
2018-11-12,5908875000
2018-11-13,5847450000
2018-11-14,5831175000
2018-11-15,5947725000
2018-11-16,5951400000
2018-11-19,5780250000
2018-11-20,5593875000
2018-11-21,5741925000
2018-11-23,5737200000
2018-11-26,5905200000
2018-11-27,5801775000
2018-11-28,5973975000
2018-11-29,5857950000
2018-11-30,5833800000
2018-12-03,5843775000
2018-12-04,5520375000
2018-12-06,5594400000
2018-12-07,5409600000
2018-12-10,5275200000
2018-12-11,5219550000
2018-12-12,5349225000
2018-12-13,5163900000
2018-12-14,5014275000
2018-12-17,5011650000
2018-12-18,5025300000
2018-12-19,4840500000
2018-12-20,4900350000
2018-12-21,4852050000
2018-12-24,4737600000
2018-12-26,4990650000
2018-12-27,5100375000
2018-12-28,5040525000
2018-12-31,5055801461
2019-01-02,5096791641
2019-01-03,5003396294
2019-01-04,5222356497
2019-01-07,5320940475
2019-01-08,5311600940
2019-01-09,5370232464
2019-01-10,5399807657
2019-01-11,5298110501
2019-01-14,5311082077
2019-01-15,5394100163
2019-01-16,5559617473
2019-01-17,5554947706
2019-01-18,5633296025
2019-01-22,5530042280
2019-01-23,5525891376
2019-01-24,5590749256
2019-01-25,5687776644
2019-01-28,5700748220
2019-01-29,5536268636
2019-01-30,5437165796
2019-01-31,5445467604
2019-02-01,5447024193
2019-02-04,5573107912
2019-02-05,5708531166
2019-02-06,5662871218
2019-02-07,5634852614
2019-02-08,5439760111
2019-02-11,5441835563
2019-02-12,5508768895
2019-02-13,5523815923
2019-02-14,5470373030
2019-02-15,5653531683
2019-02-19,5655607136
2019-02-20,5704899124
2019-02-21,5604239695
2019-02-22,5662352355
2019-02-25,5725134783
2019-02-26,5731361139
2019-02-27,5715795248
2019-02-28,5687257781
2019-03-01,5734993181
2019-03-04,5722540468
2019-03-05,5639522381
2019-03-06,5525372512
2019-03-07,5376458820
2019-03-08,5387354944
2019-03-11,5529004554
2019-03-12,5529004554
2019-03-13,5561692925
2019-03-14,5539381815
2019-03-15,5673767342
2019-03-18,5789992663
2019-03-19,5723059331
2019-03-20,5551834528
2019-03-21,5458958043
2019-03-22,5145045904
2019-03-25,5145045904
2019-03-26,5285138925
2019-03-27,5381647450
2019-03-28,5516551841
2019-03-29,5557542021
2019-04-01,5680890000
2019-04-02,5679870000
2019-04-03,5784420000
2019-04-04,5819610000
2019-04-05,5892030000
2019-04-08,5819100000
2019-04-09,5607960000
2019-04-10,5636010000
2019-04-11,5632950000
2019-04-12,5729340000
2019-04-15,5663040000
2019-04-16,5739030000
2019-04-17,5731890000
2019-04-18,5795640000
2019-04-22,5780850000
2019-04-23,5838480000
2019-04-24,5771670000
2019-04-25,5716590000
2019-04-26,5735460000
2019-04-29,5759940000
2019-04-30,5656920000
2019-05-01,5585010000
2019-05-02,5507490000
2019-05-03,5651820000
2019-05-06,4995960000
2019-05-07,4798590000
2019-05-08,4792470000
2019-05-09,4810830000
2019-05-10,4813890000
2019-05-13,4632840000
2019-05-14,4658340000
2019-05-15,4651710000
2019-05-16,4628760000
2019-05-17,4534920000
2019-05-20,4520130000
2019-05-21,4594080000
2019-05-22,4559910000
2019-05-23,4499730000
2019-05-24,4508400000
2019-05-28,4428840000
2019-05-29,4448220000
2019-05-30,4389060000
2019-05-31,4274819999
2019-06-03,4304910000
2019-06-04,4457400000
2019-06-05,4491060000
2019-06-06,4539510000
2019-06-07,4553280000
2019-06-10,4599180000
2019-06-11,4590510000
2019-06-12,4551750000
2019-06-13,4577760000
2019-06-14,4506360000
2019-06-17,4453830000
2019-06-18,4466070000
2019-06-19,4433430000
2019-06-20,4518600000
2019-06-21,4486980000
2019-06-24,4490040000
2019-06-25,4514010000
2019-06-26,4596120000
2019-06-27,4661910000
2019-06-28,4699140000
2019-07-01,4637808000
2019-07-02,4543056000
2019-07-03,4572792000
2019-07-05,4588920000
2019-07-08,4511808000
2019-07-09,4557168000
2019-07-10,4564224000
2019-07-11,4587408000
2019-07-12,4523904000
2019-07-15,4486104000
2019-07-16,4420584000
2019-07-17,4300632000
2019-07-18,4431168000
2019-07-19,4453848000
2019-07-22,4432680000
2019-07-23,4539528000
2019-07-24,4615632000
2019-07-25,4502736000
2019-07-26,4538520000
2019-07-29,4367160000
2019-07-30,4373712000
2019-07-31,4323816000
2019-08-01,4170095999
2019-08-02,4088448000
2019-08-05,3981095999
2019-08-06,4094495999
2019-08-07,3986639999
2019-08-08,4088448000
2019-08-09,4033008000
2019-08-12,4013352000
2019-08-13,3994200000
2019-08-14,3870216000
2019-08-15,3754295999
2019-08-16,3827376000
2019-08-19,3866183999
2019-08-20,3819816000
2019-08-21,3824352000
2019-08-22,3856104000
2019-08-23,3761856000
2019-08-26,3784032000
2019-08-27,3771936000
2019-08-28,3781512000
2019-08-29,3819312000
2019-08-30,3862152000
2019-09-03,3778488000
2019-09-04,3831912000
2019-09-05,3968495999
2019-09-06,3962952000
2019-09-09,4185720000
2019-09-10,4353552000
2019-09-11,4446792000
2019-09-12,4445784000
2019-09-13,4468968000
2019-09-16,4455360000
2019-09-17,4384800000
2019-09-18,4375224000
2019-09-19,4331880000
2019-09-20,4316760000
2019-09-23,4300128000
2019-09-24,4195800000
2019-09-25,4237127999
2019-09-26,4181688000
2019-09-27,4180176000
2019-09-30,4075814999
2019-10-01,3895863000
2019-10-02,3727158000
2019-10-03,3694395000
2019-10-04,3739383000
2019-10-07,3659187000
2019-10-08,3511020000
2019-10-09,3533025000
2019-10-10,3572634000
2019-10-11,3714933000
2019-10-14,3681681000
2019-10-15,3722757000
2019-10-16,3697329000
2019-10-17,3652830000
2019-10-18,3646962000
2019-10-21,3690483000
2019-10-22,3697818000
2019-10-23,3767256000
2019-10-24,3760410000
2019-10-25,3781926000
2019-10-28,3985350000
2019-10-29,4110534000
2019-10-30,3947697000
2019-10-31,3906132000
2019-11-01,4017135000
2019-11-04,4210289999
2019-11-05,4262613000
2019-11-06,4194153000
2019-11-07,4256745000
2019-11-08,4247454000
2019-11-11,4255278000
2019-11-12,4219092000
2019-11-13,4141341000
2019-11-14,4120314000
2019-11-15,4156500000
2019-11-18,4157967000
2019-11-19,4151121000
2019-11-20,4107600000
2019-11-21,4109067000
2019-11-22,4127649000
2019-11-25,4232295000
2019-11-26,4188285000
2019-11-27,4202955000
2019-11-29,4174593000
2019-12-02,4083150000
2019-12-03,3999042000
2019-12-04,4048920000
2019-12-05,4087062000
2019-12-06,4177527000
2019-12-09,4120314000
2019-12-10,4050876000
2019-12-11,4097331000
2019-12-12,4251366000
2019-12-13,4161879000
2019-12-16,4210289999
2019-12-17,4201488000
2019-12-18,4231806000
2019-12-19,4239141000
2019-12-20,4132050000
2019-12-23,4192197000
2019-12-24,4154055000
2019-12-26,4143785999
2019-12-27,4154055000
2019-12-30,4132050000
2019-12-31,4005890885
2020-01-02,3970436340
2020-01-03,3921272704
2020-01-06,3939236340
2020-01-07,3894799977
2020-01-08,3901418159
2020-01-09,3920327250
2020-01-10,3920327250
2020-01-13,3996909067
2020-01-14,4007781795
2020-01-15,4003527249
2020-01-16,4083418158
2020-01-17,4048436340
2020-01-21,4036145431
2020-01-22,4067345431
2020-01-23,4040399976
2020-01-24,3919381795
2020-01-27,3772363614
2020-01-28,3743054523
2020-01-29,3757236341
2020-01-30,3796472705
2020-01-31,3774727250
2020-02-03,3793636341
2020-02-04,3879672704
2020-02-05,3995963613
2020-02-06,3934509068
2020-02-07,3853672705
2020-02-10,3890545432
2020-02-11,3924109068
2020-02-12,3957199977
2020-02-13,3901418159
2020-02-14,3918909068
2020-02-18,3936399977
2020-02-19,4099018158
2020-02-20,4164727248
2020-02-21,4196872703
2020-02-24,4031418158
2020-02-25,3891963613
2020-02-26,3861236341
2020-02-27,3795054523
2020-02-28,3555854524
2020-03-02,3704290887
2020-03-03,3489199979
2020-03-04,3565309070
2020-03-05,3342181798
2020-03-06,3332254526
2020-03-09,2952181801
2020-03-10,3160654527
2020-03-11,2907272710
2020-03-12,2381599986
2020-03-13,2702581802
2020-03-16,2485127258
2020-03-17,2814618165
2020-03-18,2785781802
2020-03-19,2615599984
2020-03-20,2305490895
2020-03-23,2134363624
2020-03-24,2344254531
2020-03-25,2427454531
2020-03-26,2686981802
2020-03-27,2664290893
2020-03-30,2856690892
2020-03-31,2791408000
2020-04-01,2650280000
2020-04-02,2677184000
2020-04-03,2612992000
2020-04-06,2909408000
2020-04-07,2952360000
2020-04-08,3074608000
2020-04-09,3143519999
2020-04-13,2968880000
2020-04-14,2985400000
2020-04-15,2828696000
2020-04-16,2826808000
2020-04-17,2971240000
2020-04-20,2904216000
2020-04-21,2879200000
2020-04-22,2891000000
2020-04-23,2851352000
2020-04-24,2845688000
2020-04-27,3149184000
2020-04-28,3215264000
2020-04-29,3319576000
2020-04-30,3302111999
2020-05-01,3066584000
2020-05-04,3107648000
2020-05-05,3063752000
2020-05-06,2957552000
2020-05-07,3034488000
2020-05-08,3128416000
2020-05-11,3124640000
2020-05-12,2877312000
2020-05-13,2823504000
2020-05-14,2934424000
2020-05-15,2951416000
2020-05-18,3143519999
2020-05-19,3072248000
2020-05-20,3111896000
2020-05-21,3146824000
2020-05-22,3042511999
2020-05-26,3303527999
2020-05-27,3419640000
2020-05-28,3251608000
2020-05-29,3144464000
2020-06-01,3222816000
2020-06-02,3290784000
2020-06-03,3515927999
2020-06-04,3606080000
2020-06-05,3688208000
2020-06-08,3857184000
2020-06-09,3821784000
2020-06-10,3620240000
2020-06-11,3316272000
2020-06-12,3436160000
2020-06-15,3468256000
2020-06-16,3520648000
2020-06-17,3509319999
2020-06-18,3526311999
2020-06-19,3550856000
2020-06-22,3533392000
2020-06-23,3540472000
2020-06-24,3447016000
2020-06-25,3536224000
2020-06-26,3367719999
2020-06-29,3414919999
2020-06-30,3452128000
2020-07-01,3298875000
2020-07-02,3371565999
2020-07-06,3434997000
2020-07-07,3357676000
2020-07-08,3375270000
2020-07-09,3198867000
2020-07-10,3341008000
2020-07-13,3350731000
2020-07-14,3260446000
2020-07-15,3376659000
2020-07-16,3336840999
2020-07-17,3287300000
2020-07-20,3239611000
2020-07-21,3386845000
2020-07-22,3333137000
2020-07-23,3347490000
2020-07-24,3251649000
2020-07-27,3311376000
2020-07-28,3223869000
2020-07-29,3227572999
2020-07-30,3167846000
2020-07-31,3184977000
2020-08-03,3161827000
2020-08-04,3153493000
2020-08-05,3274799000
2020-08-06,3238222000
2020-08-07,3340082000
2020-08-10,3391475000
2020-08-11,3431293000
2020-08-12,3383604000
2020-08-13,3349804999
2020-08-14,3377122000
2020-08-17,3360454000
2020-08-18,3367399000
2020-08-19,3314617000
2020-08-20,3217850000
2020-08-21,3175717000
2020-08-24,3287300000
2020-08-25,3288689000
2020-08-26,3255353000
2020-08-27,3292393000
2020-08-28,3268779999
2020-08-31,3178495000
2020-09-01,3157660000
2020-09-02,3290078000
2020-09-03,3274799000
2020-09-04,3278503000
2020-09-08,3154882000
2020-09-09,3172476000
2020-09-10,3054874000
2020-09-11,3079876000
2020-09-14,3054411000
2020-09-15,3022927000
2020-09-16,3138677000
2020-09-17,3180347000
2020-09-18,3136362000
2020-09-21,3016445000
2020-09-22,2997462000
2020-09-23,2934494000
2020-09-24,2948384000
2020-09-25,2996999000
2020-09-28,3150715000
2020-09-29,3148863000
2020-09-30,2912988000
2020-10-01,2874222000
2020-10-02,2943659999
2020-10-05,3030564000
2020-10-06,3050586000
2020-10-07,3110652000
2020-10-08,3248250000
2020-10-09,3255066000
2020-10-12,3279774000
2020-10-13,3272531999
2020-10-14,3336431999
2020-10-15,3402888000
2020-10-16,3336431999
2020-10-19,3300648000
2020-10-20,3363270000
2020-10-21,3334728000
2020-10-22,3367530000
2020-10-23,3382440000
2020-10-26,3355602000
2020-10-27,3275514000
2020-10-28,3157086000
2020-10-29,3174126000
2020-10-30,3210762000
2020-11-02,3259326000
2020-11-03,3353045999
2020-11-04,3319392000
2020-11-05,3454434000
2020-11-06,3384144000
2020-11-09,3574566000
2020-11-10,3642300000
2020-11-11,3624408000
2020-11-12,3601830000
2020-11-13,3687881999
2020-11-16,3782880000
2020-11-17,3789270000
2020-11-18,3690864000
2020-11-19,3649968000
2020-11-20,3624408000
2020-11-23,3704922000
2020-11-24,3893640000
2020-11-25,3867654000
2020-11-27,3882138000
2020-11-30,3711312000
2020-12-01,3780324000
2020-12-02,3836556000
2020-12-03,3972450000
2020-12-04,4060631999
2020-12-07,4068300000
2020-12-08,4161168000
2020-12-09,4188431999
2020-12-10,4188006000
2020-12-11,4139868000
2020-12-14,4106640000
2020-12-15,4186302000
2020-12-16,4225920000
2020-12-17,4262981999
2020-12-18,4268520000
2020-12-21,4311972000
2020-12-22,4234866000
2020-12-23,4328160000
2020-12-24,4334124000
2020-12-28,4326882000
2020-12-29,4283856000
2020-12-30,4300044000
2020-12-31,4332420000
2021-01-04,4222086000
2021-01-05,4298766000
2021-01-06,4471296000
2021-01-07,4505376000
2021-01-08,4526250000
2021-01-11,4565442000
2021-01-12,4634454000
2021-01-13,4643400000
2021-01-14,4724766000
2021-01-15,4699632000
2021-01-19,4775460000
2021-01-20,4839360000
2021-01-21,4797186000
2021-01-22,4818486000
2021-01-25,4842768000
2021-01-26,4924560000
2021-01-27,4911354000
2021-01-28,4850436000
2021-01-29,4694094000
2021-02-01,4835100000
2021-02-02,4770774000
2021-02-03,4784406000
2021-02-04,4811244000
2021-02-05,4788666000
2021-02-08,5627460000
2021-02-09,6054312000
2021-02-10,6150162000
2021-02-11,6184241999
2021-02-12,6300540000
2021-02-16,6220026000
2021-02-17,6150588000
2021-02-18,5907341999
2021-02-19,6068369999
2021-02-22,6094356000
2021-02-23,6101598000
2021-02-24,6287760000
2021-02-25,6070500000
2021-02-26,5962722000
2021-03-01,6066240000
2021-03-02,5942700000
2021-03-03,5845572000
2021-03-04,5752704000
2021-03-05,5934606000
2021-03-08,5919269999
2021-03-09,5857926000
2021-03-10,6001913999
2021-03-11,6181686000
2021-03-12,6191910000
2021-03-15,6366996000
2021-03-16,6293724000
2021-03-17,6385313999
2021-03-18,6260922000
2021-03-19,6352512000
2021-03-22,6339732000
2021-03-23,6178278000
2021-03-24,6183816000
2021-03-25,6321413999
2021-03-26,6477756000
2021-03-29,6264330000
2021-03-30,6346548000
2021-03-31,6199648000
2021-04-01,6335264000
2021-04-05,6423456000
2021-04-06,6434688000
2021-04-07,6398496000
2021-04-08,6412223999
2021-04-09,6474208000
2021-04-12,6599008000
2021-04-13,6442176000
2021-04-14,6522048000
2021-04-15,6564896000
2021-04-16,6552000000
2021-04-19,6527871999
2021-04-20,6441760000
2021-04-21,6575712000
2021-04-22,6474623999
2021-04-23,6578623999
2021-04-26,6576544000
2021-04-27,6695520000
2021-04-28,6635200000
2021-04-29,6821568000
2021-04-30,6704671999
2021-05-03,6714656000
2021-05-04,6780800000
2021-05-05,7012928000
2021-05-06,7274176000
2021-05-07,7220096000
2021-05-10,7245471999
2021-05-11,7054944000
2021-05-12,6608992000
2021-05-13,6727968000
2021-05-14,6839040000
2021-05-17,6689280000
2021-05-18,6617312000
2021-05-19,6487936000
2021-05-20,6481696000
2021-05-21,6561984000
2021-05-24,6554080000
2021-05-25,6572800000
2021-05-26,6679296000
2021-05-27,6902688000
2021-05-28,6822400000
2021-06-01,6863584000
2021-06-02,6918080000
2021-06-03,6887712000
2021-06-04,6860256000
2021-06-07,6742528000
2021-06-08,6799104000
2021-06-09,6691776000
2021-06-10,6644352000
2021-06-11,6715904000
2021-06-14,6682208000
2021-06-15,6703423999
2021-06-16,6647264000
2021-06-17,6442592000
2021-06-18,6181760000
2021-06-21,6399744000
2021-06-22,6326528000
2021-06-23,6346496000
2021-06-24,6407648000
2021-06-25,6532032000
2021-06-28,6393088000
2021-06-29,6416384000
2021-06-30,6338031000
2021-07-01,6427628999
2021-07-02,6409134000
2021-07-06,6855480000
2021-07-07,7221681000
2021-07-08,7010016000
2021-07-09,7265658000
2021-07-12,7392657000
2021-07-13,7164963000
2021-07-14,6952886999
2021-07-15,6935625000
2021-07-16,6836574000
2021-07-19,6628197000
2021-07-20,6848082000
2021-07-21,6987000000
2021-07-22,6817668000
2021-07-23,6872742000
2021-07-26,6963161999
2021-07-27,6888360000
2021-07-28,6404613000
2021-07-29,6527913000
2021-07-30,6511884000
2021-08-02,6570657000
2021-08-03,6669297000
2021-08-04,6615045000
2021-08-05,6785199000
2021-08-06,6765471000
2021-08-09,6772458000
2021-08-10,6864111000
2021-08-11,6990288000
2021-08-12,7006728000
2021-08-13,6954120000
2021-08-16,6933570000
2021-08-17,6758484000
2021-08-18,6662310000
2021-08-19,6513939000
2021-08-20,6625731000
2021-08-23,6692313000
2021-08-24,6802872000
2021-08-25,6980013000
2021-08-26,6920828999
2021-08-27,7164141000
2021-08-30,7042896000
2021-08-31,6991521000
2021-09-01,6878907000
2021-09-02,6862467000
2021-09-03,6851370000
2021-09-07,6675051000
2021-09-08,6696011999
2021-09-09,6702588000
2021-09-10,6597372000
2021-09-13,6605181000
2021-09-14,6484347000
2021-09-15,6655734000
2021-09-16,6564492000
2021-09-17,6593261999
2021-09-20,6150203999
2021-09-21,6047043000
2021-09-22,6172398000
2021-09-23,6393927000
2021-09-24,6428451000
2021-09-27,6525447000
2021-09-28,6303918000
2021-09-29,6303507000
2021-09-30,6134254000
2021-10-01,6223168000
2021-10-04,6072542000
2021-10-05,6189876000
2021-10-06,6146028000
2021-10-07,6215860000
2021-10-08,6210988000
2021-10-11,6089594000
2021-10-12,6001492000
2021-10-13,6168358000
2021-10-14,6449716000
2021-10-15,6497624000
2021-10-18,6468798000
2021-10-19,6548780000
2021-10-20,6665301999
2021-10-21,6689256000
2021-10-22,6726201999
2021-10-25,6771674000
2021-10-26,6696564000
2021-10-27,6492346000
2021-10-28,6801718000
2021-10-29,6815928000
2021-11-01,7545104000
2021-11-02,7638890000
2021-11-03,7727804000
2021-11-04,7546322000
2021-11-05,7553224000
2021-11-08,7516278000
2021-11-09,7536983999
2021-11-10,7347382000
2021-11-11,7422086000
2021-11-12,7508564000
2021-11-15,7441168000
2021-11-16,7323022000
2021-11-17,7193914000
2021-11-18,7157780000
2021-11-19,7073332000
2021-11-22,7074956000
2021-11-23,7222740000
2021-11-24,7151283999
2021-11-26,6909714000
2021-11-29,7107436000
2021-11-30,6907278000
2021-12-01,6797251999
2021-12-02,6949501999
2021-12-03,6738788000
2021-12-06,6731480000
2021-12-07,6965336000
2021-12-08,6963712000
2021-12-09,6807401999
2021-12-10,6716051999
2021-12-13,6563801999
2021-12-14,6543501999
2021-12-15,6618612000
2021-12-16,6694128000
2021-12-17,6517924000
2021-12-20,6266610000
2021-12-21,6393282000
2021-12-22,6483008000
2021-12-23,6528074000
2021-12-27,6771674000
2021-12-28,6743254000
2021-12-29,6722548000
2021-12-30,6692098000
2021-12-31,7715519000
2022-01-03,7615622000
2022-01-04,7824327000
2022-01-05,7520415000
2022-01-06,7591703000
2022-01-07,7692069000
2022-01-10,7528388000
2022-01-11,7739438000
2022-01-12,7579509000
2022-01-13,7415359000
2022-01-14,7339850000
2022-01-18,7154126000
2022-01-19,6959490999
2022-01-20,6900397000
2022-01-21,6594140000
2022-01-24,6519100000
2022-01-25,6577256000
2022-01-26,6606803000
2022-01-27,6492836000
2022-01-28,6596485000
2022-01-31,6857249000
2022-02-01,6936979000
2022-02-02,6974029999
2022-02-03,6759697000
2022-02-04,6876009000
2022-02-07,6853028000
2022-02-08,6905556000
2022-02-09,6946359000
2022-02-10,6876478000
2022-02-11,6682311999
2022-02-14,6610086000
2022-02-15,6792527000
2022-02-16,6924785000
2022-02-17,6626970000
2022-02-18,6638226000
2022-02-22,6455315999
2022-02-23,6311802000
2022-02-24,6416389000
2022-02-25,6648544000
2022-02-28,6489084000
2022-03-01,6094186000
2022-03-02,6385435000
2022-03-03,6245204000
2022-03-04,6058072999
2022-03-07,5744312000
2022-03-08,5773390000
2022-03-09,6116697999
2022-03-10,6003669000
2022-03-11,5977874000
2022-03-14,6006952000
2022-03-15,6109194000
2022-03-16,6628846000
2022-03-17,6798154999
2022-03-18,6691222999
2022-03-21,6671525000
2022-03-22,6731557000
2022-03-23,6553806000
2022-03-24,6596954000
2022-03-25,6717018000
2022-03-28,6698258000
2022-03-29,6880699000
2022-03-30,6850683000
2022-03-31,6272274999
2022-04-01,6428915000
2022-04-04,6403104999
2022-04-05,6215760000
2022-04-06,6039095000
2022-04-07,6008835000
2022-04-08,5944755000
2022-04-11,5970120000
2022-04-12,5854865000
2022-04-13,6005720000
2022-04-14,5796570000
2022-04-18,5875780000
2022-04-19,6134325000
2022-04-20,6231335000
2022-04-21,6021295000
2022-04-22,5922505000
2022-04-25,5990590000
2022-04-26,5708460000
2022-04-27,5764530000
2022-04-28,5875335000
2022-04-29,5587865000
2022-05-02,5790785000
2022-05-03,5789450000
2022-05-04,6052890000
2022-05-05,5837064999
2022-05-06,5740500000
2022-05-09,5561610000
2022-05-10,5485515000
2022-05-11,5259010000
2022-05-12,5314190000
2022-05-13,5555825000
2022-05-16,5486850000
2022-05-17,5740500000
2022-05-18,5537580000
2022-05-19,5541585000
2022-05-20,5667075000
2022-05-23,5649275000
2022-05-24,5542475000
2022-05-25,5686655000
2022-05-26,5898920000
2022-05-27,5975460000
2022-05-31,5946090000
2022-06-01,5852640000
2022-06-02,5984805000
2022-06-03,5946535000
2022-06-06,6061345000
2022-06-07,6157465000
2022-06-08,6027970000
2022-06-09,5960774999
2022-06-10,5627915000
2022-06-13,5280370000
2022-06-14,5256785000
2022-06-15,5350235000
2022-06-16,5051640000
2022-06-17,5124175000
2022-06-21,5234535000
2022-06-22,5202940000
2022-06-23,5275030000
2022-06-24,5519780000
2022-06-27,5450360000
2022-06-28,5441905000
2022-06-29,5245660000
2022-06-30,5072100000
2022-07-01,5124735000
2022-07-05,5225655000
2022-07-06,5175195000
2022-07-07,5341800000
2022-07-08,5205210000
2022-07-11,5007285000
2022-07-12,5000760000
2022-07-13,4919415000
2022-07-14,4910280000
2022-07-15,5071665000
2022-07-18,4992495000
2022-07-19,5239575000
2022-07-20,5303085000
2022-07-21,5288295000
2022-07-22,5250885000
2022-07-25,5286990000
2022-07-26,5174325000
2022-07-27,5369205000
2022-07-28,5463600000
2022-07-29,5497530000
2022-08-01,5633685000
2022-08-02,5581920000
2022-08-03,5735910000
2022-08-04,5688060000
2022-08-05,5646735000
2022-08-08,5719380000
2022-08-09,5665005000
2022-08-10,5883375000
2022-08-11,5927745000
2022-08-12,6083475000
2022-08-15,6083040000
2022-08-16,6114360000
2022-08-17,6087390000
2022-08-18,6174824999
2022-08-19,5946885000
2022-08-22,5817690000
2022-08-23,5793765000
2022-08-24,5792894999
2022-08-25,5906430000
2022-08-26,5678490000
2022-08-29,5589315000
2022-08-30,5544510000
2022-08-31,5540160000
2022-09-01,5510580000
2022-09-02,5449680000
2022-09-06,5437500000
2022-09-07,5572785000
2022-09-08,5672835000
2022-09-09,5762880000
2022-09-12,5813339999
2022-09-13,5560170000
2022-09-14,5471430000
2022-09-15,5428800000
2022-09-16,5312220000
2022-09-19,5437500000
2022-09-20,5307435000
2022-09-21,5245665000
2022-09-22,5144745000
2022-09-23,5029905000
2022-09-26,4969875000
2022-09-27,4938990000
2022-09-28,5014680000
2022-09-29,4932465000
2022-09-30,4194375000
2022-10-03,4364625000
2022-10-04,4570875000
2022-10-05,4531125000
2022-10-06,4515750000
2022-10-07,4437375000
2022-10-10,4449000000
2022-10-11,4294875000
2022-10-12,4233000000
2022-10-13,4378125000
2022-10-14,4292625000
2022-10-17,4442625000
2022-10-18,4498500000
2022-10-19,4417500000
2022-10-20,4331250000
2022-10-21,4467375000
2022-10-24,4514250000
2022-10-25,4675875000
2022-10-26,4644375000
2022-10-27,4684500000
2022-10-28,4767750000
2022-10-31,4656000000
2022-11-01,4746375000
2022-11-02,4641750000
2022-11-03,4537500000
2022-11-04,4646625000
2022-11-07,5175000000
2022-11-08,5388000000
2022-11-09,5304000000
2022-11-10,5893875000
2022-11-11,5772375000
2022-11-14,5718750000
2022-11-15,5854875000
2022-11-16,5812500000
2022-11-17,5823750000
2022-11-18,5770125000
2022-11-21,5828625000
2022-11-22,5881500000
2022-11-23,5877750000
2022-11-25,5883000000
2022-11-28,5816625000
2022-11-29,5938500000
2022-11-30,6015750000
2022-12-01,6097500000
2022-12-02,6093000000
2022-12-05,6023625000
2022-12-06,5924625000
2022-12-07,5923500000
2022-12-08,5893125000
2022-12-09,5803125000
2022-12-12,5820000000
2022-12-13,5910000000
2022-12-14,5891625000
2022-12-15,5794875000
2022-12-16,5811375000
2022-12-19,5675250000
2022-12-20,5755500000
2022-12-21,5890875000
2022-12-22,5824875000
2022-12-23,5884500000
2022-12-27,5885250000
2022-12-28,5853750000
2022-12-29,6019875000
2022-12-30,5941125000
2023-01-03,5764104000
2023-01-04,5850982000
2023-01-05,5787439000
2023-01-06,5918474000
2023-01-09,6066741000
2023-01-10,6099410000
2023-01-11,6105154000
2023-01-12,6092230000
2023-01-13,6046278000
2023-01-17,6003198000
2023-01-18,5937500999
2023-01-19,5831237000
2023-01-20,5938578000
2023-01-23,5955092000
2023-01-24,5915961000
2023-01-25,5899088000
2023-01-26,6008224000
2023-01-27,6024379000
2023-01-30,6003916000
2023-01-31,6201366000
2023-02-01,6332400999
2023-02-02,6346761000
2023-02-03,6355736000
2023-02-06,6125617000
2023-02-07,6117360000
2023-02-08,6020430000
2023-02-09,5910935000
2023-02-10,5971965000
2023-02-13,6006788000
2023-02-14,5950425000
2023-02-15,5906268000
2023-02-16,5904473000
2023-02-17,5996377000
2023-02-21,5772002000
2023-02-22,5768412000
2023-02-23,5738974000
2023-02-24,5700202000
2023-02-27,5677225999
2023-02-28,5722819000
2023-03-01,5780618000
2023-03-02,5751180000
2023-03-03,5771284000
2023-03-06,5680098000
2023-03-07,5631274000
2023-03-08,5653891000
2023-03-09,5465416000
2023-03-10,5187191000
2023-03-13,4932300999
2023-03-14,5073747000
2023-03-15,4880246000
2023-03-16,4904299000
2023-03-17,4786188000
2023-03-20,4821370000
2023-03-21,4971791000
2023-03-22,4863373000
2023-03-23,4903222000
2023-03-24,4907171000
2023-03-27,4928352000
2023-03-28,4930506000
2023-03-29,4954918000
2023-03-30,4990100000
