,GT
2018-07-27,5463400000
2018-07-30,5692320000
2018-07-31,5713560000
2018-08-01,5640400000
2018-08-02,5727720000
2018-08-03,5812680000
2018-08-06,5892920000
2018-08-07,5904720000
2018-08-08,5831560000
2018-08-09,5845720000
2018-08-10,5730080000
2018-08-13,5557800000
2018-08-14,5560160000
2018-08-15,5515320000
2018-08-16,5595560000
2018-08-17,5666360000
2018-08-20,5767840000
2018-08-21,5831560000
2018-08-22,5590840000
2018-08-23,5564880000
2018-08-24,5564880000
2018-08-27,5753680000
2018-08-28,5741880000
2018-08-29,5687600000
2018-08-30,5600280000
2018-08-31,5354840000
2018-09-04,5274600000
2018-09-05,5527120000
2018-09-06,5541280000
2018-09-07,5597920000
2018-09-10,5498800000
2018-09-11,5425640000
2018-09-12,5423280000
2018-09-13,5512960000
2018-09-14,5579040000
2018-09-17,5656920000
2018-09-18,5675800000
2018-09-19,5732440000
2018-09-20,5815040000
2018-09-21,5798520000
2018-09-24,5626240000
2018-09-25,5536560000
2018-09-26,5503520000
2018-09-27,5482280000
2018-09-28,5520040000
2018-10-01,5491810000
2018-10-02,5459190000
2018-10-03,5517440000
2018-10-04,5412590000
2018-10-05,5151630000
2018-10-08,5244830000
2018-10-09,5037460000
2018-10-10,4846400000
2018-10-11,4776500000
2018-10-12,4797470000
2018-10-15,4895330000
2018-10-16,5039790000
2018-10-17,4997850000
2018-10-18,4760190000
2018-10-19,4722910000
2018-10-22,4692620000
2018-10-23,4825430000
2018-10-24,4615730000
2018-10-25,4792810000
2018-10-26,4739220000
2018-10-29,4902320000
2018-10-30,5028140000
2018-10-31,4906980000
2018-11-01,5086390000
2018-11-02,5023480000
2018-11-05,5044450000
2018-11-06,5193570000
2018-11-07,5165610000
2018-11-08,5149300000
2018-11-09,5123670000
2018-11-12,5137650000
2018-11-13,5251820000
2018-11-14,5312400000
2018-11-15,5177260000
2018-11-16,5207550000
2018-11-19,5207550000
2018-11-20,5216870000
2018-11-21,5282110000
2018-11-23,5251820000
2018-11-26,5419580000
2018-11-27,5368320000
2018-11-28,5426570000
2018-11-29,5375310000
2018-11-30,5396280000
2018-12-03,5540740000
2018-12-04,5361330000
2018-12-06,5263470000
2018-12-07,5153960000
2018-12-10,5030470000
2018-12-11,5058430000
2018-12-12,5100370000
2018-12-13,4972220000
2018-12-14,4841740000
2018-12-17,4792810000
2018-12-18,4802130000
2018-12-19,4757860000
2018-12-20,4739220000
2018-12-21,4629710000
2018-12-24,4496900000
2018-12-26,4713590000
2018-12-27,4713590000
2018-12-28,4739220000
2018-12-31,4735120000
2019-01-02,4795440000
2019-01-03,4711920000
2019-01-04,4913760000
2019-01-07,4872000000
2019-01-08,4885920000
2019-01-09,4999600000
2019-01-10,4992640000
2019-01-11,4934640000
2019-01-14,5069200000
2019-01-15,4408000000
2019-01-16,4530960000
2019-01-17,4702640000
2019-01-18,4774560000
2019-01-22,4749040000
2019-01-23,4665520000
2019-01-24,4686400000
2019-01-25,4762960000
2019-01-28,4767600000
2019-01-29,4841840000
2019-01-30,4899840000
2019-01-31,4916080000
2019-02-01,4876640000
2019-02-04,4872000000
2019-02-05,4883600000
2019-02-06,4874320000
2019-02-07,4767600000
2019-02-08,4336080000
2019-02-11,4326800000
2019-02-12,4296640000
2019-02-13,4322160000
2019-02-14,4282720000
2019-02-15,4359280000
2019-02-19,4408000000
2019-02-20,4496160000
2019-02-21,4447440000
2019-02-22,4489200000
2019-02-25,4658560000
2019-02-26,4591280000
2019-02-27,4591280000
2019-02-28,4588960000
2019-03-01,4582000000
2019-03-04,4572720000
2019-03-05,4461360000
2019-03-06,4222400000
2019-03-07,4155120000
2019-03-08,4090160000
2019-03-11,4115679999
2019-03-12,4138880000
2019-03-13,4124960000
2019-03-14,4099440000
2019-03-15,4152799999
2019-03-18,4127280000
2019-03-19,4157440000
2019-03-20,4129600000
2019-03-21,4229360000
2019-03-22,4036799999
2019-03-25,4048400000
2019-03-26,4166720000
2019-03-27,4162080000
2019-03-28,4148160000
2019-03-29,4210799999
2019-04-01,4352440000
2019-04-02,4338460000
2019-04-03,4403700000
2019-04-04,4501560000
2019-04-05,4515540000
2019-04-08,4513210000
2019-04-09,4450300000
2019-04-10,4548160000
2019-04-11,4538840000
2019-04-12,4606410000
2019-04-15,4643690000
2019-04-16,4683300000
2019-04-17,4757860000
2019-04-18,4778830000
2019-04-22,4739220000
2019-04-23,4680970000
2019-04-24,4678640000
2019-04-25,4559810000
2019-04-26,4482920000
2019-04-29,4471270000
2019-04-30,4475930000
2019-05-01,4315160000
2019-05-02,4254580000
2019-05-03,4287199999
2019-05-06,4249919999
2019-05-07,4119440000
2019-05-08,4086820000
2019-05-09,4000610000
2019-05-10,4014590000
2019-05-13,3865470000
2019-05-14,3872460000
2019-05-15,3905080000
2019-05-16,3746639999
2019-05-17,3665090000
2019-05-20,3567230000
2019-05-21,3585870000
2019-05-22,3478690000
2019-05-23,3397140000
2019-05-24,3411120000
2019-05-28,3334230000
2019-05-29,3322580000
2019-05-30,3245690000
2019-05-31,3124530000
2019-06-03,3231710000
2019-06-04,3362190000
2019-06-05,3380830000
2019-06-06,3432090000
2019-06-07,3476360000
2019-06-10,3448400000
2019-06-11,3476360000
2019-06-12,3462380000
2019-06-13,3474030000
2019-06-14,3455390000
2019-06-17,3450730000
2019-06-18,3469370000
2019-06-19,3476360000
2019-06-20,3504320000
2019-06-21,3536940000
2019-06-24,3464710000
2019-06-25,3462380000
2019-06-26,3520630000
2019-06-27,3550920000
2019-06-28,3564900000
2019-07-01,3555580000
2019-07-02,3483350000
2019-07-03,3464710000
2019-07-05,3501990000
2019-07-08,3432090000
2019-07-09,3383160000
2019-07-10,3434420000
2019-07-11,3401800000
2019-07-12,3527620000
2019-07-15,3511310000
2019-07-16,3515970000
2019-07-17,3446070000
2019-07-18,3413450000
2019-07-19,3446070000
2019-07-22,3448400000
2019-07-23,3602180000
2019-07-24,3634800000
2019-07-25,3483350000
2019-07-26,3299280000
2019-07-29,3222390000
2019-07-30,3243360000
2019-07-31,3199090000
2019-08-01,3080260000
2019-08-02,2966090000
2019-08-05,2891530000
2019-08-06,2931140000
2019-08-07,2882210000
2019-08-08,2910170000
2019-08-09,2847260000
2019-08-12,2777360000
2019-08-13,2777360000
2019-08-14,2630570000
2019-08-15,2588630000
2019-08-16,2728430000
2019-08-19,2726100000
2019-08-20,2695810000
2019-08-21,2712120000
2019-08-22,2756390000
2019-08-23,2632900000
2019-08-26,2630570000
2019-08-27,2556010000
2019-08-28,2621250000
2019-08-29,2677170000
2019-08-30,2672510000
2019-09-03,2544360000
2019-09-04,2663190000
2019-09-05,2863570000
2019-09-06,2840270000
2019-09-09,3040650000
2019-09-10,3040650000
2019-09-11,3252680000
2019-09-12,3273650000
2019-09-13,3262000000
2019-09-16,3192100000
2019-09-17,3152490000
2019-09-18,3101230000
2019-09-19,3152490000
2019-09-20,3220060000
2019-09-23,3206080000
2019-09-24,3166470000
2019-09-25,3282970000
2019-09-26,3303940000
2019-09-27,3310930000
2019-09-30,3370770000
2019-10-01,3304080000
2019-10-02,3233880000
2019-10-03,3233880000
2019-10-04,3232710000
2019-10-07,3128580000
2019-10-08,3095820000
2019-10-09,3156660000
2019-10-10,3188250000
2019-10-11,3360240000
2019-10-14,3404700000
2019-10-15,3463200000
2019-10-16,3540420000
2019-10-17,3566160000
2019-10-18,3545100000
2019-10-21,3547440000
2019-10-22,3652740000
2019-10-23,3666780000
2019-10-24,3542760000
2019-10-25,3875039999
2019-10-28,3926520000
2019-10-29,3872700000
2019-10-30,3846960000
2019-10-31,3713580000
2019-11-01,3741660000
2019-11-04,3846960000
2019-11-05,3917159999
2019-11-06,3880890000
2019-11-07,3938219999
2019-11-08,3997890000
2019-11-11,3975659999
2019-11-12,3912479999
2019-11-13,3846960000
2019-11-14,3825900000
2019-11-15,3755700000
2019-11-18,3781440000
2019-11-19,3783780000
2019-11-20,3687840000
2019-11-21,3683160000
2019-11-22,3732300000
2019-11-25,3830580000
2019-11-26,3875039999
2019-11-27,3800159999
2019-11-29,3741660000
2019-12-02,3744000000
2019-12-03,3655080000
2019-12-04,3671460000
2019-12-05,3718260000
2019-12-06,3769740000
2019-12-09,3763890000
2019-12-10,3774420000
2019-12-11,3758039999
2019-12-12,3859830000
2019-12-13,3746340000
2019-12-16,3760380000
2019-12-17,3884400000
2019-12-18,3773250000
2019-12-19,3669120000
2019-12-20,3549780000
2019-12-23,3521700000
2019-12-24,3514680000
2019-12-26,3526380000
2019-12-27,3533400000
2019-12-30,3563820000
2019-12-31,3633413197
2020-01-02,3592535838
2020-01-03,3443041499
2020-01-06,3492094329
2020-01-07,3517788669
2020-01-08,3501437725
2020-01-09,3431362254
2020-01-10,3379973575
2020-01-13,3489758480
2020-01-14,3503773575
2020-01-15,3415011311
2020-01-16,3513116971
2020-01-17,3487422631
2020-01-21,3412675462
2020-01-22,3372966028
2020-01-23,3419683009
2020-01-24,3316905651
2020-01-27,3211792443
2020-01-28,3223471689
2020-01-29,3223471689
2020-01-30,3163907538
2020-01-31,3066969802
2020-02-03,3106679236
2020-02-04,3141716972
2020-02-05,3244494330
2020-02-06,3123030179
2020-02-07,3137045274
2020-02-10,3080984896
2020-02-11,2700241501
2020-02-12,2767981124
2020-02-13,2707249048
2020-02-14,2592792445
2020-02-18,2657028294
2020-02-19,2674547162
2020-02-20,2632501879
2020-02-21,2533228294
2020-02-24,2492350936
2020-02-25,2362711314
2020-02-26,2340520748
2020-02-27,2314826408
2020-02-28,2262269804
2020-03-02,2216720748
2020-03-03,2097592446
2020-03-04,2193362257
2020-03-05,2088249050
2020-03-06,2032188673
2020-03-09,1777581127
2020-03-10,1797435843
2020-03-11,1672467919
2020-03-12,1492607542
2020-03-13,1684147165
2020-03-16,1443554712
2020-03-17,1333769807
2020-03-18,1067483015
2020-03-19,1191283015
2020-03-20,1329098109
2020-03-23,1230992449
2020-03-24,1380486788
2020-03-25,1431875467
2020-03-26,1445890561
2020-03-27,1476256599
2020-03-30,1382822637
2020-03-31,1361880000
2020-04-01,1331460000
2020-04-02,1347840000
2020-04-03,1261260000
2020-04-06,1338480000
2020-04-07,1485900000
2020-04-08,1623960000
2020-04-09,1799460000
2020-04-13,1726920000
2020-04-14,1778400000
2020-04-15,1689480000
2020-04-16,1579500000
2020-04-17,1698840000
2020-04-20,1581840000
2020-04-21,1544400000
2020-04-22,1512810000
2020-04-23,1553760000
2020-04-24,1618110000
2020-04-27,1708200000
2020-04-28,1797120000
2020-04-29,1886040000
2020-04-30,1677780000
2020-05-01,1551420000
2020-05-04,1488240000
2020-05-05,1436760000
2020-05-06,1441440000
2020-05-07,1572480000
2020-05-08,1689480000
2020-05-11,1628640000
2020-05-12,1542060000
2020-05-13,1436760000
2020-05-14,1504620000
2020-05-15,1492920000
2020-05-18,1656720000
2020-05-19,1640340000
2020-05-20,1668420000
2020-05-21,1655550000
2020-05-22,1669590000
2020-05-26,1879019999
2020-05-27,1972620000
2020-05-28,1832220000
2020-05-29,1780740000
2020-06-01,1857960000
2020-06-02,1977299999
2020-06-03,2040480000
2020-06-04,2091960000
2020-06-05,2314260000
2020-06-08,2445300000
2020-06-09,2295540000
2020-06-10,2225340000
2020-06-11,2003040000
2020-06-12,2204280000
2020-06-15,2100150000
2020-06-16,2117700000
2020-06-17,2033460000
2020-06-18,2012400000
2020-06-19,1998359999
2020-06-22,2000700000
2020-06-23,2063880000
2020-06-24,1993680000
2020-06-25,2054519999
2020-06-26,1888380000
2020-06-29,2110680000
2020-06-30,2093130000
2020-07-01,2008890000
2020-07-02,2068560000
2020-07-06,2108340000
2020-07-07,2061540000
2020-07-08,2066220000
2020-07-09,2000700000
2020-07-10,2166840000
2020-07-13,2115359999
2020-07-14,2178540000
2020-07-15,2350530000
2020-07-16,2286180000
2020-07-17,2255760000
2020-07-20,2256930000
2020-07-21,2269800000
2020-07-22,2241720000
2020-07-23,2260440000
2020-07-24,2267460000
2020-07-27,2370420000
2020-07-28,2344680000
2020-07-29,2391480000
2020-07-30,2272140000
2020-07-31,2108340000
2020-08-03,2059200000
2020-08-04,2088450000
2020-08-05,2171520000
2020-08-06,2166840000
2020-08-07,2213640000
2020-08-10,2307240000
2020-08-11,2359890000
2020-08-12,2302560000
2020-08-13,2321280000
2020-08-14,2314260000
2020-08-17,2340000000
2020-08-18,2276820000
2020-08-19,2223000000
2020-08-20,2213640000
2020-08-21,2210130000
2020-08-24,2304900000
2020-08-25,2259270000
2020-08-26,2293200000
2020-08-27,2269800000
2020-08-28,2306070000
2020-08-31,2245230000
2020-09-01,2262780000
2020-09-02,2297880000
2020-09-03,2239380000
2020-09-04,2244060000
2020-09-08,2232360000
2020-09-09,2223000000
2020-09-10,2204280000
2020-09-11,2211300000
2020-09-14,2286180000
2020-09-15,2251080000
2020-09-16,2169180000
2020-09-17,2096640000
2020-09-18,2010060000
2020-09-21,1876680000
2020-09-22,1808820000
2020-09-23,1787760000
2020-09-24,1745640000
2020-09-25,1736280000
2020-09-28,1808820000
2020-09-29,1785420000
2020-09-30,1802450000
2020-10-01,1955200000
2020-10-02,1963425000
2020-10-05,2082099999
2020-10-06,2079750000
2020-10-07,2239550000
2020-10-08,2260700000
2020-10-09,2260700000
2020-10-12,2279500000
2020-10-13,2260700000
2020-10-14,2251300000
2020-10-15,2298300000
2020-10-16,2295950000
2020-10-19,2284200000
2020-10-20,2312400000
2020-10-21,2338250000
2020-10-22,2458100000
2020-10-23,2585000000
2020-10-26,2432250000
2020-10-27,2347650000
2020-10-28,2239550000
2020-10-29,2333550000
2020-10-30,1945799999
2020-11-02,2026875000
2020-11-03,2138500000
2020-11-04,2077400000
2020-11-05,2180800000
2020-11-06,2058600000
2020-11-09,2257175000
2020-11-10,2454575000
2020-11-11,2305350000
2020-11-12,2272450000
2020-11-13,2347650000
2020-11-16,2458100000
2020-11-17,2491000000
2020-11-18,2502750000
2020-11-19,2528600000
2020-11-20,2433425000
2020-11-23,2512150000
2020-11-24,2674300000
2020-11-25,2589700000
2020-11-27,2573250000
2020-11-30,2448700000
2020-12-01,2519200000
2020-12-02,2444000000
2020-12-03,2469850000
2020-12-04,2606150000
2020-12-07,2519200000
2020-12-08,2542700000
2020-12-09,2526250000
2020-12-10,2498050000
2020-12-11,2444000000
2020-12-14,2467500000
2020-12-15,2561500000
2020-12-16,2514500000
2020-12-17,2533300000
2020-12-18,2453400000
2020-12-21,2418150000
2020-12-22,2352350000
2020-12-23,2462800000
2020-12-24,2434600000
2020-12-28,2422850000
2020-12-29,2424025000
2020-12-30,2498050000
2020-12-31,2563850000
2021-01-04,2389950000
2021-01-05,2500400000
2021-01-06,2533300000
2021-01-07,2523900000
2021-01-08,2693100000
2021-01-11,2683700000
2021-01-12,2812950000
2021-01-13,2740100000
2021-01-14,2784750000
2021-01-15,2700150000
2021-01-19,2662550000
2021-01-20,2686050000
2021-01-21,2721300000
2021-01-22,2690750000
2021-01-25,2624950000
2021-01-26,2592050000
2021-01-27,2469850000
2021-01-28,2512150000
2021-01-29,2479250000
2021-02-01,2561500000
2021-02-02,2648450000
2021-02-03,2723650000
2021-02-04,2763600000
2021-02-05,2951600000
2021-02-08,2991550000
2021-02-09,3170150000
2021-02-10,3287650000
2021-02-11,3364025000
2021-02-12,3306450000
2021-02-16,3337000000
2021-02-17,3318200000
2021-02-18,3213625000
2021-02-19,3265325000
2021-02-22,3952700000
2021-02-23,3997350000
2021-02-24,3971499999
2021-02-25,3879850000
2021-02-26,3950349999
2021-03-01,4077250000
2021-03-02,4253500000
2021-03-03,4415650000
2021-03-04,4279350000
2021-03-05,4291100000
2021-03-08,4359250000
2021-03-09,4241750000
2021-03-10,4248799999
2021-03-11,4222949999
2021-03-12,4269950000
2021-03-15,4164199999
2021-03-16,4060800000
2021-03-17,4206499999
2021-03-18,4105449999
2021-03-19,4046699999
2021-03-22,4016150000
2021-03-23,3891599999
2021-03-24,3832849999
2021-03-25,3964450000
2021-03-26,4023200000
2021-03-29,3990300000
2021-03-30,4136000000
2021-03-31,4287080000
2021-04-01,4235840000
2021-04-05,4316360000
2021-04-06,4374920000
2021-04-07,4323680000
2021-04-08,4365160000
2021-04-09,4372480000
2021-04-12,4355400000
2021-04-13,4291960000
2021-04-14,4328560000
2021-04-15,4367600000
2021-04-16,4326120000
2021-04-19,4372480000
2021-04-20,4215099999
2021-04-21,4355400000
2021-04-22,4306600000
2021-04-23,4459100000
2021-04-26,4372480000
2021-04-27,4379800000
2021-04-28,4411520000
2021-04-29,4328560000
2021-04-30,4199240000
2021-05-03,4328560000
2021-05-04,4460320000
2021-05-05,4692120000
2021-05-06,4767760000
2021-05-07,4799480000
2021-05-10,4670160000
2021-05-11,4633560000
2021-05-12,4529860000
2021-05-13,4726280000
2021-05-14,4870240000
2021-05-17,4972720000
2021-05-18,4784840000
2021-05-19,4628680000
2021-05-20,4594520000
2021-05-21,4733600000
2021-05-24,4645760000
2021-05-25,4562800000
2021-05-26,4648200000
2021-05-27,4828760000
2021-05-28,4838520000
2021-06-01,4982480000
2021-06-02,4943440000
2021-06-03,4999560000
2021-06-04,4992240000
2021-06-07,4731160000
2021-06-08,4636000000
2021-06-09,4511560000
2021-06-10,4423720000
2021-06-11,4575000000
2021-06-14,4460320000
2021-06-15,4628680000
2021-06-16,4479840000
2021-06-17,4274880000
2021-06-18,4091880000
2021-06-21,4218760000
2021-06-22,4184599999
2021-06-23,4223639999
2021-06-24,4289519999
2021-06-25,4255360000
2021-06-28,4167519999
2021-06-29,4152880000
2021-06-30,4853450000
2021-07-01,4927030000
2021-07-02,4890240000
2021-07-06,4731760000
2021-07-07,4717610000
2021-07-08,4627050000
2021-07-09,4762889999
2021-07-12,4819490000
2021-07-13,4686480000
2021-07-14,4677990000
2021-07-15,4595920000
2021-07-16,4411970000
2021-07-19,4278960000
2021-07-20,4426120000
2021-07-21,4491210000
2021-07-22,4389330000
2021-07-23,4400650000
2021-07-26,4511020000
2021-07-27,4369520000
2021-07-28,4460080000
2021-07-29,4482720000
2021-07-30,4445930000
2021-08-02,4411970000
2021-08-03,4445930000
2021-08-04,4236510000
2021-08-05,4318580000
2021-08-06,4601580000
2021-08-09,4629880000
2021-08-10,4782700000
2021-08-11,4813830000
2021-08-12,4774210000
2021-08-13,4697800000
2021-08-16,4621389999
2021-08-17,4462910000
2021-08-18,4332730000
2021-08-19,4160100000
2021-08-20,4095010000
2021-08-23,4208210000
2021-08-24,4318580000
2021-08-25,4355370000
2021-08-26,4329900000
2021-08-27,4576110000
2021-08-30,4479890000
2021-08-31,4482720000
2021-09-01,4573280000
2021-09-02,4581770000
2021-09-03,4615730000
2021-09-07,4556300000
2021-09-08,4457250000
2021-09-09,4448760000
2021-09-10,4454420000
2021-09-13,4618560000
2021-09-14,4567620000
2021-09-15,4861940000
2021-09-16,4757230000
2021-09-17,4805340000
2021-09-20,4672330000
2021-09-21,4587430000
2021-09-22,4709120000
2021-09-23,4946840000
2021-09-24,5085510000
2021-09-27,5280780000
2021-09-28,5122300000
2021-09-29,5068530000
2021-09-30,5009100000
2021-10-01,5263800000
2021-10-04,5444920000
2021-10-05,5425110000
2021-10-06,5198710000
2021-10-07,5252480000
2021-10-08,5309080000
2021-10-11,5263800000
2021-10-12,5280780000
2021-10-13,5218520000
2021-10-14,5374170000
2021-10-15,5331720000
2021-10-18,5382660000
2021-10-19,5391150000
2021-10-20,5586420000
2021-10-21,5651510000
2021-10-22,5606230000
2021-10-25,5869420000
2021-10-26,5456240000
2021-10-27,5362850000
2021-10-28,5444920000
2021-10-29,5410960000
2021-11-01,5818480000
2021-11-02,5968470000
2021-11-03,6223170000
2021-11-04,6070350000
2021-11-05,6831620000
2021-11-08,6531639999
2021-11-09,6633520000
2021-11-10,6528810000
2021-11-11,6639180000
2021-11-12,6664650000
2021-11-15,6441080000
2021-11-16,6540130000
2021-11-17,6435420000
2021-11-18,6302410000
2021-11-19,6180720000
2021-11-22,6347690000
2021-11-23,6333540000
2021-11-24,6228830000
2021-11-26,5835460000
2021-11-29,5883570000
2021-11-30,5691130000
2021-12-01,5863760000
2021-12-02,5909040000
2021-12-03,5931680000
2021-12-06,6081670000
2021-12-07,6138270000
2021-12-08,6296750000
2021-12-09,6344860000
2021-12-10,6226000000
2021-12-13,5809990000
2021-12-14,5804330000
2021-12-15,5790180000
2021-12-16,5577930000
2021-12-17,5447750000
2021-12-20,5416620000
2021-12-21,5696790000
2021-12-22,5877910000
2021-12-23,5962810000
2021-12-27,6059030000
2021-12-28,6033560000
2021-12-29,6056200000
2021-12-30,5993940000
2021-12-31,6054880000
2022-01-03,6185520000
2022-01-04,6358760000
2022-01-05,6165640000
2022-01-06,6347400000
2022-01-07,6219600000
2022-01-10,6120200000
2022-01-11,6293440000
2022-01-12,6455320000
2022-01-13,6659800000
2022-01-14,6850080000
2022-01-18,6560400000
2022-01-19,6387160000
2022-01-20,6174160000
2022-01-21,6108840000
2022-01-24,6259360000
2022-01-25,6052040000
2022-01-26,5955480000
2022-01-27,5620360000
2022-01-28,5657280000
2022-01-31,5887320000
2022-02-01,6145760000
2022-02-02,6213920000
2022-02-03,5955480000
2022-02-04,5972520000
2022-02-07,5932760000
2022-02-08,6074760000
2022-02-09,6213920000
2022-02-10,6174160000
2022-02-11,4480100000
2022-02-14,4549680000
2022-02-15,4742800000
2022-02-16,4671800000
2022-02-17,4705880000
2022-02-18,4546840000
2022-02-22,4356560000
2022-02-23,4231600000
2022-02-24,4313960000
2022-02-25,4404840000
2022-02-28,4399160000
2022-03-01,4123680000
2022-03-02,4319640000
2022-03-03,4137880000
2022-03-04,3831160000
2022-03-07,3356880000
2022-03-08,3521600000
2022-03-09,3728920000
2022-03-10,3706200000
2022-03-11,3697680000
2022-03-14,3635200000
2022-03-15,3728920000
2022-03-16,3998720000
2022-03-17,4035640000
2022-03-18,4044160000
2022-03-21,3970320000
2022-03-22,4027120000
2022-03-23,3887960000
2022-03-24,3976000000
2022-03-25,3993040000
2022-03-28,4018600000
2022-03-29,4214560000
2022-03-30,4160600000
2022-03-31,4058359999
2022-04-01,4032800000
2022-04-04,4038480000
2022-04-05,3822640000
2022-04-06,3655080000
2022-04-07,3612480000
2022-04-08,3643720000
2022-04-11,3728920000
2022-04-12,3720400000
2022-04-13,3788560000
2022-04-14,3765840000
2022-04-18,3760160000
2022-04-19,3956120000
2022-04-20,3970320000
2022-04-21,3839680000
2022-04-22,3751640000
2022-04-25,3896480000
2022-04-26,3677800000
2022-04-27,3726080000
2022-04-28,3856720000
2022-04-29,3782880000
2022-05-02,3763000000
2022-05-03,3922040000
2022-05-04,4064040000
2022-05-05,3862400000
2022-05-06,3496040000
2022-05-09,3227660000
2022-05-10,3334160000
2022-05-11,3197840000
2022-05-12,3177960000
2022-05-13,3447760000
2022-05-16,3362560000
2022-05-17,3510240000
2022-05-18,3305760000
2022-05-19,3317120000
2022-05-20,3200680000
2022-05-23,3373920000
2022-05-24,3226240000
2022-05-25,3331320000
2022-05-26,3493200000
2022-05-27,3601120000
2022-05-31,3669280000
2022-06-01,3677800000
2022-06-02,3819800000
2022-06-03,3754480000
2022-06-06,3887960000
2022-06-07,3873760000
2022-06-08,3811280000
2022-06-09,3694840000
2022-06-10,3470480000
2022-06-13,3183640000
2022-06-14,3177960000
2022-06-15,3356880000
2022-06-16,3087080000
2022-06-17,3141040000
2022-06-21,3203520000
2022-06-22,3141040000
2022-06-23,3183640000
2022-06-24,3317120000
2022-06-27,3294400000
2022-06-28,3251800000
2022-06-29,3223400000
2022-06-30,3041640000
2022-07-01,3070040000
2022-07-05,3141040000
2022-07-06,2979160000
2022-07-07,3118320000
2022-07-08,3163760000
2022-07-11,3047320000
2022-07-12,3109800000
2022-07-13,3095600000
2022-07-14,3075720000
2022-07-15,3135359999
2022-07-18,3098440000
2022-07-19,3300080000
2022-07-20,3388120000
2022-07-21,3371080000
2022-07-22,3328480000
2022-07-25,3297240000
2022-07-26,3163760000
2022-07-27,3220560000
2022-07-28,3422200000
2022-07-29,3487520000
2022-08-01,3493200000
2022-08-02,3544320000
2022-08-03,3612480000
2022-08-04,3569880000
2022-08-05,3757320000
2022-08-08,3862400000
2022-08-09,3791400000
2022-08-10,3970320000
2022-08-11,4123680000
2022-08-12,4313960000
2022-08-15,4407680000
2022-08-16,4399160000
2022-08-17,4279880000
2022-08-18,4299760000
2022-08-19,4211720000
2022-08-22,4027120000
2022-08-23,4018600000
2022-08-24,4066880000
2022-08-25,4305440000
2022-08-26,4152080000
2022-08-29,4112320000
2022-08-30,4032800000
2022-08-31,3984520000
2022-09-01,3922040000
2022-09-02,3853880000
2022-09-06,3751640000
2022-09-07,3862400000
2022-09-08,3870920000
2022-09-09,3981680000
2022-09-12,4072560000
2022-09-13,3814120000
2022-09-14,3765840000
2022-09-15,3714720000
2022-09-16,3652240000
2022-09-19,3728920000
2022-09-20,3547160000
2022-09-21,3419359999
2022-09-22,3351200000
2022-09-23,3195000000
2022-09-26,3143880000
2022-09-27,3087080000
2022-09-28,3166600000
2022-09-29,2979160000
2022-09-30,2361060000
2022-10-03,2492100000
2022-10-04,2712060000
2022-10-05,2676960000
2022-10-06,2625480000
2022-10-07,2595060000
2022-10-10,2583360000
2022-10-11,2602080000
2022-10-12,2592720000
2022-10-13,2637180000
2022-10-14,2571660000
2022-10-17,2669940000
2022-10-18,2693340000
2022-10-19,2646540000
2022-10-20,2602080000
2022-10-21,2693340000
2022-10-24,2735460000
2022-10-25,2838420000
2022-10-26,2789280000
2022-10-27,2861820000
2022-10-28,2929680000
2022-10-31,2971800000
2022-11-01,2529540000
2022-11-02,2365740000
2022-11-03,2316600000
2022-11-04,2391480000
2022-11-07,2414880000
2022-11-08,2340000000
2022-11-09,2314260000
2022-11-10,2506140000
2022-11-11,2709720000
2022-11-14,2557620000
2022-11-15,2583360000
2022-11-16,2520180000
2022-11-17,2510820000
2022-11-18,2578680000
2022-11-21,2515500000
2022-11-22,2641860000
2022-11-23,2641860000
2022-11-25,2676960000
2022-11-28,2602080000
2022-11-29,2555280000
2022-11-30,2625480000
2022-12-01,2625480000
2022-12-02,2632500000
2022-12-05,2534220000
2022-12-06,2496780000
2022-12-07,2492100000
2022-12-08,2492100000
2022-12-09,2461680000
2022-12-12,2506140000
2022-12-13,2566980000
2022-12-14,2543580000
2022-12-15,2473380000
2022-12-16,2459340000
2022-12-19,2384460000
2022-12-20,2417220000
2022-12-21,2424240000
2022-12-22,2358720000
2022-12-23,2391480000
2022-12-27,2342340000
2022-12-28,2262780000
2022-12-29,2396160000
2022-12-30,2375100000
2023-01-03,2904150000
2023-01-04,3003899999
2023-01-05,3040950000
2023-01-06,3126450000
2023-01-09,3169200000
2023-01-10,3246150000
2023-01-11,3343050000
2023-01-12,3331650000
2023-01-13,3283200000
2023-01-17,3291750000
2023-01-18,3306000000
2023-01-19,3166350000
2023-01-20,3266100000
2023-01-23,3300300000
2023-01-24,3226200000
2023-01-25,3229050000
2023-01-26,3283200000
2023-01-27,3163500000
2023-01-30,3043800000
2023-01-31,3206250000
2023-02-01,3280350000
2023-02-02,3320250000
2023-02-03,3266100000
2023-02-06,3192000000
2023-02-07,3283200000
2023-02-08,3166350000
2023-02-09,3060900000
2023-02-10,3095100000
2023-02-13,3194850000
2023-02-14,3323100000
2023-02-15,3368700000
2023-02-16,3334500000
2023-02-17,3363000000
2023-02-21,3174900000
2023-02-22,3220500000
2023-02-23,3220500000
2023-02-24,3220500000
2023-02-27,3251850000
2023-02-28,3237600000
2023-03-01,3268950000
2023-03-02,3306000000
2023-03-03,3365850000
2023-03-06,3340200000
2023-03-07,3291750000
2023-03-08,3294600000
2023-03-09,3214800000
2023-03-10,3100800000
2023-03-13,2935500000
2023-03-14,3021000000
2023-03-15,2918400000
