,DIS
2018-07-17,164236700000
2018-07-18,164817410000
2018-07-19,166961570000
2018-07-20,165993720000
2018-07-23,165413010000
2018-07-24,164832300000
2018-07-25,165547020000
2018-07-26,169016390000
2018-07-27,167691180000
2018-07-30,167706070000
2018-07-31,169090840000
2018-08-01,168212330000
2018-08-02,167884750000
2018-08-03,169880010000
2018-08-06,172634660000
2018-08-07,173557840000
2018-08-08,169716220000
2018-08-09,169984240000
2018-08-10,167780520000
2018-08-13,166946680000
2018-08-14,167884750000
2018-08-15,168033650000
2018-08-16,167482720000
2018-08-17,167482720000
2018-08-20,166753110000
2018-08-21,167348710000
2018-08-22,166678660000
2018-08-23,166768000000
2018-08-24,166663770000
2018-08-27,167259370000
2018-08-28,167631620000
2018-08-29,167438050000
2018-08-30,166648880000
2018-08-31,166797780000
2018-09-04,165055650000
2018-09-05,163596430000
2018-09-06,164177140000
2018-09-07,165234330000
2018-09-10,164802520000
2018-09-11,163194400000
2018-09-12,162985940000
2018-09-13,164787630000
2018-09-14,162688140000
2018-09-17,162837040000
2018-09-18,163090170000
2018-09-19,163477310000
2018-09-20,166202180000
2018-09-21,164385600000
2018-09-24,167914530000
2018-09-25,169195070000
2018-09-26,171547690000
2018-09-27,172783560000
2018-09-28,174123660000
2018-10-01,173197600000
2018-10-02,175313400000
2018-10-03,174195900000
2018-10-04,173033700000
2018-10-05,171022200000
2018-10-08,172869800000
2018-10-09,174166100000
2018-10-10,168161400000
2018-10-11,165613500000
2018-10-12,167788900000
2018-10-15,169025600000
2018-10-16,173123100000
2018-10-17,174523700000
2018-10-18,173108200000
2018-10-19,177161000000
2018-10-22,176222300000
2018-10-23,175596500000
2018-10-24,166298900000
2018-10-25,170098400000
2018-10-26,168653100000
2018-10-29,168429600000
2018-10-30,170992400000
2018-10-31,171096700000
2018-11-01,172989000000
2018-11-02,171618200000
2018-11-05,172020500000
2018-11-06,173897900000
2018-11-07,174404500000
2018-11-08,172840000000
2018-11-09,175820000000
2018-11-12,173883000000
2018-11-13,174106500000
2018-11-14,174508800000
2018-11-15,174493900000
2018-11-16,173123100000
2018-11-19,171975800000
2018-11-20,166686300000
2018-11-21,168414700000
2018-11-23,166999200000
2018-11-26,167699500000
2018-11-27,169711000000
2018-11-28,172989000000
2018-11-29,173748900000
2018-11-30,172080100000
2018-12-03,172452600000
2018-12-04,168176300000
2018-12-06,170351700000
2018-12-07,166850200000
2018-12-10,166671400000
2018-12-11,166835300000
2018-12-12,167192900000
2018-12-13,168951100000
2018-12-14,167178000000
2018-12-17,164823800000
2018-12-18,163080500000
2018-12-19,162737800000
2018-12-20,159430000000
2018-12-21,155287800000
2018-12-24,149521500000
2018-12-26,157686700000
2018-12-27,158714800000
2018-12-28,159877000000
2018-12-31,163378500000
2019-01-02,166724100000
2019-01-03,162684900000
2019-01-04,167703300000
2019-01-07,169156800000
2019-01-08,170472600000
2019-01-09,172385100000
2019-01-10,172584000000
2019-01-11,172354500000
2019-01-14,172002600000
2019-01-15,170992800000
2019-01-16,169692300000
2019-01-17,169845300000
2019-01-18,169891200000
2019-01-22,169218000000
2019-01-23,170013600000
2019-01-24,169141500000
2019-01-25,169967700000
2019-01-28,169539300000
2019-01-29,169677000000
2019-01-30,168498900000
2019-01-31,170625600000
2019-02-01,170289000000
2019-02-04,171054000000
2019-02-05,172369800000
2019-02-06,170457300000
2019-02-07,169753500000
2019-02-08,170610300000
2019-02-11,167443200000
2019-02-12,167076000000
2019-02-13,168606000000
2019-02-14,169309800000
2019-02-15,172262700000
2019-02-19,173670300000
2019-02-20,173930400000
2019-02-21,174863700000
2019-02-22,176332500000
2019-02-25,173792700000
2019-02-26,173655000000
2019-02-27,172553400000
2019-02-28,172645200000
2019-03-01,174435300000
2019-03-04,174924900000
2019-03-05,174420000000
2019-03-06,175720500000
2019-03-07,174435300000
2019-03-08,174129300000
2019-03-11,175567500000
2019-03-12,175536900000
2019-03-13,174557700000
2019-03-14,175154400000
2019-03-15,175888800000
2019-03-18,173073600000
2019-03-19,168300000000
2019-03-20,168284700000
2019-03-21,166249800000
2019-03-22,165591900000
2019-03-25,164918700000
2019-03-26,168514200000
2019-03-27,168728400000
2019-03-28,169386300000
2019-03-29,169875900000
2019-04-01,202743020000
2019-04-02,201751920000
2019-04-03,202761040000
2019-04-04,206779500000
2019-04-05,207230000000
2019-04-08,207157920000
2019-04-09,210581720000
2019-04-10,211122320000
2019-04-11,210113200000
2019-04-12,234368120000
2019-04-15,237936080000
2019-04-16,234079800000
2019-04-17,237413500000
2019-04-18,238674899999
2019-04-22,237287360000
2019-04-23,240314720000
2019-04-24,243450200000
2019-04-25,247306480000
2019-04-26,252135839999
2019-04-29,251018600000
2019-04-30,246819940000
2019-05-01,245756760000
2019-05-02,241720279999
2019-05-03,242062660000
2019-05-06,243270000000
2019-05-07,240458880000
2019-05-08,243251980000
2019-05-09,240729180000
2019-05-10,241540080000
2019-05-13,236674680000
2019-05-14,240026399999
2019-05-15,242693360000
2019-05-16,244171000000
2019-05-17,243342080000
2019-05-20,241305820000
2019-05-21,241630180000
2019-05-22,241197700000
2019-05-23,239179459999
2019-05-24,239287580000
2019-05-28,238981240000
2019-05-29,237089140000
2019-05-30,238224399999
2019-05-31,237936080000
2019-06-03,238710940000
2019-06-04,242945640000
2019-06-05,244963880000
2019-06-06,247252420000
2019-06-07,248748080000
2019-06-10,247000140000
2019-06-11,243414160000
2019-06-12,244567440000
2019-06-13,255415480000
2019-06-14,255253300000
2019-06-17,254027940000
2019-06-18,250910480000
2019-06-19,253937839999
2019-06-20,255920040000
2019-06-21,252694459999
2019-06-24,250874440000
2019-06-25,252171880000
2019-06-26,253000800000
2019-06-27,251018600000
2019-06-28,251631279999
2019-07-01,255536600000
2019-07-02,257124120000
2019-07-03,257935919999
2019-07-05,256979799999
2019-07-08,254400080000
2019-07-09,255464440000
2019-07-10,258946160000
2019-07-11,258982240000
2019-07-12,261363520000
2019-07-15,261688240000
2019-07-16,260317200000
2019-07-17,257196280000
2019-07-18,255500520000
2019-07-19,252289400000
2019-07-22,254075360000
2019-07-23,254833039999
2019-07-24,254887160000
2019-07-25,258350840000
2019-07-26,260948600000
2019-07-29,264087559999
2019-07-30,261453720000
2019-07-31,257990039999
2019-08-01,255897400000
2019-08-02,255644840000
2019-08-05,249493200000
2019-08-06,255933480000
2019-08-07,243287440000
2019-08-08,248753559999
2019-08-09,249890080000
2019-08-12,244893000000
2019-08-13,247166039999
2019-08-14,239661400000
2019-08-15,240671640000
2019-08-16,243900799999
2019-08-19,244063160000
2019-08-20,243774520000
2019-08-21,244911039999
2019-08-22,245488320000
2019-08-23,237532679999
2019-08-26,242836440000
2019-08-27,242619960000
2019-08-28,246336200000
2019-08-29,248663360000
2019-08-30,247617039999
2019-09-03,245903240000
2019-09-04,248753559999
2019-09-05,250467360000
2019-09-06,251748200000
2019-09-09,250449320000
2019-09-10,244965160000
2019-09-11,245686760000
2019-09-12,248050000000
2019-09-13,248988080000
2019-09-16,244983200000
2019-09-17,245903240000
2019-09-18,246787200000
2019-09-19,240473200000
2019-09-20,238615080000
2019-09-23,238957840000
2019-09-24,238073880000
2019-09-25,240094360000
2019-09-26,236811080000
2019-09-27,234447840000
2019-09-30,235227600000
2019-10-01,233837750000
2019-10-02,233097699999
2019-10-03,231310750000
2019-10-04,235137350000
2019-10-07,236274500000
2019-10-08,231888350000
2019-10-09,233440650000
2019-10-10,233458700000
2019-10-11,234686100000
2019-10-14,234108499999
2019-10-15,234216799999
2019-10-16,236202300000
2019-10-17,238927850000
2019-10-18,236256449999
2019-10-21,235119299999
2019-10-22,238982000000
2019-10-23,236689650000
2019-10-24,235119299999
2019-10-25,236274500000
2019-10-28,235606650000
2019-10-29,233711399999
2019-10-30,233928000000
2019-10-31,234505599999
2019-11-01,239613750000
2019-11-04,239920599999
2019-11-05,237267249999
2019-11-06,236942350000
2019-11-07,239992800000
2019-11-08,249017800000
2019-11-11,246815700000
2019-11-12,250136900000
2019-11-13,268439600000
2019-11-14,265605750000
2019-11-15,261129349999
2019-11-18,266508250000
2019-11-19,267825900000
2019-11-20,265208650000
2019-11-21,265154500000
2019-11-22,267663450000
2019-11-25,270190450000
2019-11-26,273710199999
2019-11-27,273421399999
2019-11-29,273601900000
2019-12-02,271869100000
2019-12-03,268186900000
2019-12-04,267645400000
2019-12-05,266129200000
2019-12-06,266526300000
2019-12-09,263909050000
2019-12-10,263710500000
2019-12-11,266399950000
2019-12-12,266706799999
2019-12-13,264215900000
2019-12-16,267970300000
2019-12-17,266652649999
2019-12-18,263999299999
2019-12-19,263800750000
2019-12-20,265118400000
2019-12-23,261147400000
2019-12-24,262248450000
2019-12-26,262988499999
2019-12-27,263078750000
2019-12-30,259936160000
2019-12-31,261491040000
2020-01-02,267945599999
2020-01-03,264872000000
2020-01-06,263335200000
2020-01-07,263425599999
2020-01-08,262883200000
2020-01-09,261852640000
2020-01-10,261472960000
2020-01-13,260135040000
2020-01-14,262521599999
2020-01-15,260930560000
2020-01-16,262376960000
2020-01-17,260948640000
2020-01-21,259556480000
2020-01-22,260370079999
2020-01-23,257097599999
2020-01-24,253264640000
2020-01-27,245707200000
2020-01-28,250172960000
2020-01-29,245996480000
2020-01-30,249160480000
2020-01-31,250064480000
2020-02-03,255506560000
2020-02-04,261671839999
2020-02-05,255596960000
2020-02-06,258001599999
2020-02-07,254964160000
2020-02-10,257802720000
2020-02-11,254946079999
2020-02-12,256464800000
2020-02-13,254747200000
2020-02-14,252288320000
2020-02-18,251565119999
2020-02-19,255470400000
2020-02-20,253788960000
2020-02-21,251257760000
2020-02-24,240482079999
2020-02-25,231767520000
2020-02-26,223034880000
2020-02-27,213416320000
2020-02-28,212711200000
2020-03-02,216923840000
2020-03-03,210541600000
2020-03-04,215477440000
2020-03-05,206075840000
2020-03-06,208408160000
2020-03-09,188664800000
2020-03-10,201519680000
2020-03-11,190762080000
2020-03-12,165992480000
2020-03-13,185356160000
2020-03-16,171778080000
2020-03-17,169102240000
2020-03-18,160550400000
2020-03-19,171633440000
2020-03-20,155451840000
2020-03-23,155054080000
2020-03-24,177400960000
2020-03-25,182119840000
2020-03-26,190490880000
2020-03-27,174291200000
2020-03-30,180404750933
2020-03-31,174620229861
2020-04-01,171583356298
2020-04-02,175289065109
2020-04-03,169703386949
2020-04-06,180007065109
2020-04-07,183007785415
2020-04-08,182700482733
2020-04-09,188900766257
2020-04-13,187093103422
2020-04-14,191666490395
2020-04-15,186858107253
2020-04-16,184417762426
2020-04-17,192751088096
2020-04-20,184851601507
2020-04-21,181742421430
2020-04-22,182555869706
2020-04-23,182573946335
2020-04-24,182917402273
2020-04-27,191720720280
2020-04-28,191991869705
2020-04-29,202910153228
2020-04-30,195498735605
2020-05-01,190708429092
2020-05-04,186514651315
2020-05-05,182682406105
2020-05-06,182357026794
2020-05-07,190834965490
2020-05-08,197324475068
2020-05-11,194811823727
2020-05-12,189009226027
2020-05-13,186044658978
2020-05-14,191449570854
2020-05-15,197125632156
2020-05-18,211225402269
2020-05-19,206742398438
2020-05-20,216774927173
2020-05-21,212996911848
2020-05-22,213340367786
2020-05-26,218636819893
2020-05-27,219685264337
2020-05-28,211044635986
2020-05-29,212038850545
2020-06-01,214696114912
2020-06-02,214659961656
2020-06-03,220860245180
2020-06-04,223589816061
2020-06-05,225632475064
2020-06-08,230079325638
2020-06-09,223951348628
2020-06-10,220860245180
2020-06-11,203615141734
2020-06-12,208766980814
2020-06-15,211641164721
2020-06-16,214099586177
2020-06-17,212671532537
2020-06-18,213973049778
2020-06-19,206706245182
2020-06-22,209544275833
2020-06-23,210755409932
2020-06-24,202584773918
2020-06-25,201301333305
2020-06-26,197216015298
2020-06-29,197737903457
2020-06-30,197720172296
2020-07-01,200379846392
2020-07-02,198908160059
2020-07-06,202897671203
2020-07-07,201479178352
2020-07-08,206851720026
2020-07-09,207117687435
2020-07-10,211603671077
2020-07-13,206071548958
2020-07-14,210397952154
2020-07-15,214369732137
2020-07-16,211763251523
2020-07-17,210380220993
2020-07-20,208855341178
2020-07-21,210327027511
2020-07-22,211054005097
2020-07-23,209440469479
2020-07-24,208536180287
2020-07-27,206231129403
2020-07-28,206000624315
2020-07-29,204989948159
2020-07-30,205078603962
2020-07-31,207348192524
2020-08-03,206302054046
2020-08-04,207968783146
2020-08-05,226267340927
2020-08-06,231959043492
2020-08-07,230380970195
2020-08-10,228359617882
2020-08-11,231373915191
2020-08-12,233678966074
2020-08-13,232207279741
2020-08-14,231444839833
2020-08-17,229388025199
2020-08-18,228590122970
2020-08-19,226551039497
2020-08-20,227171630119
2020-08-21,225965911196
2020-08-24,231728538404
2020-08-25,230132733946
2020-08-26,234370481339
2020-08-27,237118811238
2020-08-28,240328151314
2020-08-31,233820815359
2020-09-01,236799650347
2020-09-02,240062183904
2020-09-03,236249984367
2020-09-04,234033589287
2020-09-08,237952175788
2020-09-09,236462758295
2020-09-10,236214522046
2020-09-11,233608041432
2020-09-14,232721483400
2020-09-15,232703752239
2020-09-16,234210900893
2020-09-17,230895173854
2020-09-18,228075919312
2020-09-21,222366485586
2020-09-22,225558094501
2020-09-23,218589748369
2020-09-24,217188986679
2020-09-25,219866391936
2020-09-28,223394892903
2020-09-29,222348754425
2020-09-30,220008241221
2020-10-01,218642941851
2020-10-02,217295373643
2020-10-05,223546440000
2020-10-06,219125160000
2020-10-07,222712920000
2020-10-08,223039080000
2020-10-09,226463760000
2020-10-12,226445640000
2020-10-13,233675520000
2020-10-14,229381080000
2020-10-15,230776320000
2020-10-16,229779720000
2020-10-19,225104760000
2020-10-20,226409400000
2020-10-21,229453560000
2020-10-22,231138720000
2020-10-23,232570200000
2020-10-26,224796720000
2020-10-27,223437720000
2020-10-28,214667640000
2020-10-29,220230480000
2020-10-30,219705000000
2020-11-02,217675560000
2020-11-03,224724240000
2020-11-04,226626840000
2020-11-05,230051520000
2020-11-06,230957520000
2020-11-09,258373080000
2020-11-10,257503320000
2020-11-11,249729840000
2020-11-12,245562240000
2020-11-13,250708320000
2020-11-16,262142039999
2020-11-17,261834000000
2020-11-18,260746800000
2020-11-19,256796640000
2020-11-20,255618840000
2020-11-23,264515759999
2020-11-24,274499880000
2020-11-25,270151080000
2020-11-27,266599560000
2020-11-30,268194119999
2020-12-01,270785280000
2020-12-02,278341320000
2020-12-03,277670880000
2020-12-04,279301680000
2020-12-07,278468160000
2020-12-08,278540640000
2020-12-09,279827160000
2020-12-10,280298280000
2020-12-11,318404640000
2020-12-14,306771600000
2020-12-15,315179280000
2020-12-16,313693440000
2020-12-17,314472600000
2020-12-18,313276680000
2020-12-21,309290280000
2020-12-22,308855400000
2020-12-23,314472600000
2020-12-24,314798760000
2020-12-28,324094320000
2020-12-29,321267600000
2020-12-30,328280040000
2020-12-31,328298160000
2021-01-04,322844560000
2021-01-05,324225480000
2021-01-06,325461040000
2021-01-07,324479860000
2021-01-08,324679730000
2021-01-11,325406530000
2021-01-12,319773830000
2021-01-13,320010040000
2021-01-14,315122310000
2021-01-15,311506480000
2021-01-19,312996420000
2021-01-20,315503880000
2021-01-21,311215760000
2021-01-22,313941260000
2021-01-25,312324130000
2021-01-26,308090520000
2021-01-27,296225510000
2021-01-28,312305960000
2021-01-29,305564890000
2021-02-01,310652490000
2021-02-02,321536320000
2021-02-03,320573310000
2021-02-04,327477910000
2021-02-05,329167720000
2021-02-08,345230000000
2021-02-09,341977570000
2021-02-10,344557710000
2021-02-11,346883470000
2021-02-12,340996390000
2021-02-16,338597950000
2021-02-17,338761480000
2021-02-18,332511000000
2021-02-19,333692050000
2021-02-22,348427920000
2021-02-23,358112530000
2021-02-24,358875670000
2021-02-25,347010660000
2021-02-26,343485680000
2021-03-01,354278660000
2021-03-02,352388980000
2021-03-03,349336420000
2021-03-04,341650510000
2021-03-05,345211830000
2021-03-08,366870470000
2021-03-09,353424670000
2021-03-10,354424020000
2021-03-11,357494750000
2021-03-12,358239720000
2021-03-15,357512920000
2021-03-16,352934080000
2021-03-17,354751080000
2021-03-18,349372760000
2021-03-19,347301380000
2021-03-22,350426620000
2021-03-23,342922410000
2021-03-24,335636240000
2021-03-25,339615470000
2021-03-26,337816640000
2021-03-29,335872450000
2021-03-30,337108010000
2021-03-31,335272840000
2021-04-01,343358490000
2021-04-05,342693000000
2021-04-06,344929140000
2021-04-07,340984080000
2021-04-08,340547760000
2021-04-09,341584020000
2021-04-12,339038820000
2021-04-13,337220820000
2021-04-14,340802280000
2021-04-15,338020740000
2021-04-16,340438680000
2021-04-19,340747740000
2021-04-20,332312220000
2021-04-21,332893980000
2021-04-22,332257680000
2021-04-23,332730360000
2021-04-26,335002860000
2021-04-27,335675520000
2021-04-28,333403020000
2021-04-29,336929940000
2021-04-30,338184360000
2021-05-03,337257180000
2021-05-04,334966500000
2021-05-05,329985180000
2021-05-06,330494220000
2021-05-07,336039120000
2021-05-10,335057400000
2021-05-11,330276060000
2021-05-12,323331300000
2021-05-13,324222120000
2021-05-14,315786600000
2021-05-17,309205440000
2021-05-18,308478240000
2021-05-19,307732860000
2021-05-20,311532480000
2021-05-21,313423200000
2021-05-24,316895580000
2021-05-25,320277060000
2021-05-26,320822460000
2021-05-27,325494720000
2021-05-28,324785700000
2021-06-01,325131120000
2021-06-02,321786000000
2021-06-03,320404320000
2021-06-04,322113240000
2021-06-07,321767820000
2021-06-08,320567940000
2021-06-09,320040720000
2021-06-10,321004260000
2021-06-11,322476840000
2021-06-14,323931240000
2021-06-15,319713480000
2021-06-16,317531880000
2021-06-17,317513700000
2021-06-18,313459560000
2021-06-21,316277460000
2021-06-22,315423000000
2021-06-23,318749940000
2021-06-24,323476740000
2021-06-25,324240300000
2021-06-28,321004260000
2021-06-29,316204740000
2021-06-30,319549860000
2021-07-01,322258680000
2021-07-02,321985980000
2021-07-06,315768420000
2021-07-07,314186760000
2021-07-08,314150400000
2021-07-09,321858720000
2021-07-12,335202840000
2021-07-13,333875700000
2021-07-14,333457560000
2021-07-15,334784700000
2021-07-16,325985580000
2021-07-19,314423100000
2021-07-20,321331500000
2021-07-21,321586020000
2021-07-22,318386340000
2021-07-23,320222520000
2021-07-26,324949320000
2021-07-27,326331000000
2021-07-28,325603800000
2021-07-29,324240300000
2021-07-30,320004360000
2021-08-02,319149900000
2021-08-03,314495820000
2021-08-04,313750440000
2021-08-05,321258780000
2021-08-06,322022340000
2021-08-09,321276960000
2021-08-10,321913260000
2021-08-11,323767620000
2021-08-12,325949220000
2021-08-13,329203440000
2021-08-16,325585620000
2021-08-17,319658940000
2021-08-18,317677320000
2021-08-19,314968500000
2021-08-20,318368160000
2021-08-23,322985880000
2021-08-24,324458460000
2021-08-25,324167580000
2021-08-26,320986080000
2021-08-27,327494520000
2021-08-30,327203640000
2021-08-31,329603400000
2021-09-01,333566640000
2021-09-02,330621480000
2021-09-03,329058000000
2021-09-07,335130120000
2021-09-08,336602700000
2021-09-09,337984380000
2021-09-10,334730160000
2021-09-13,336293640000
2021-09-14,331603200000
2021-09-15,335257380000
2021-09-16,333312120000
2021-09-17,333548460000
2021-09-20,324712980000
2021-09-21,311187060000
2021-09-22,315695700000
2021-09-23,320422500000
2021-09-24,319968000000
2021-09-27,324076680000
2021-09-28,317277360000
2021-09-29,313932240000
2021-09-30,307551060000
2021-10-01,319986180000
2021-10-04,315523740000
2021-10-05,317615590000
2021-10-06,319198120000
2021-10-07,323254490000
2021-10-08,321490060000
2021-10-11,315632880000
2021-10-12,314923470000
2021-10-13,314614240000
2021-10-14,317251790000
2021-10-15,320980740000
2021-10-18,311303660000
2021-10-19,311376420000
2021-10-20,310230450000
2021-10-21,311667460000
2021-10-22,308174980000
2021-10-25,312886190000
2021-10-26,312940760000
2021-10-27,308411450000
2021-10-28,308647920000
2021-10-29,307538330000
2021-11-01,309575610000
2021-11-02,308920770000
2021-11-03,309375520000
2021-11-04,309739320000
2021-11-05,319470970000
2021-11-08,321726530000
2021-11-09,318525090000
2021-11-10,317324550000
2021-11-11,294878090000
2021-11-12,290366970000
2021-11-15,288184170000
2021-11-16,288911770000
2021-11-17,286183270000
2021-11-18,283000020000
2021-11-19,280126000000
2021-11-22,280417040000
2021-11-23,274723570000
2021-11-24,275287460000
2021-11-26,269412090000
2021-11-29,268866390000
2021-11-30,263573100000
2021-12-01,258570850000
2021-12-02,267756799999
2021-12-03,265974180000
2021-12-06,273523030000
2021-12-07,274323390000
2021-12-08,278925460000
2021-12-09,278197860000
2021-12-10,277779490000
2021-12-13,273632170000
2021-12-14,271212900000
2021-12-15,273577600000
2021-12-16,270576250000
2021-12-17,270594439999
2021-12-20,266428930000
2021-12-21,274759950000
2021-12-22,276269720000
2021-12-23,279452970000
2021-12-27,277943200000
2021-12-28,282308800000
2021-12-29,281708530000
2021-12-30,283636670000
2021-12-31,281744910000
2022-01-03,285616720000
2022-01-04,283740060000
2022-01-05,282756180000
2022-01-06,285871800000
2022-01-07,287566260000
2022-01-10,285325200000
2022-01-11,287675580000
2022-01-12,287511600000
2022-01-13,283211680000
2022-01-14,276834680000
2022-01-18,277435940000
2022-01-19,273500420000
2022-01-20,268963640000
2022-01-21,250306360000
2022-01-24,250452120000
2022-01-25,248721219999
2022-01-26,243419200000
2022-01-27,246735239999
2022-01-28,252583860000
2022-01-31,260491340000
2022-02-01,263260780000
2022-02-02,259853640000
2022-02-03,255134660000
2022-02-04,258760440000
2022-02-07,259653219999
2022-02-08,259598559999
2022-02-09,268253059999
2022-02-10,277235520000
2022-02-11,272334340000
2022-02-14,274848700000
2022-02-15,281899840000
2022-02-16,284869700000
2022-02-17,278674900000
2022-02-18,275777920000
2022-02-22,269819980000
2022-02-23,265775140000
2022-02-24,272206800000
2022-02-25,272443660000
2022-02-28,270494120000
2022-03-01,265465399999
2022-03-02,268453480000
2022-03-03,265228540000
2022-03-04,256391840000
2022-03-07,243237000000
2022-03-08,240048500000
2022-03-09,243510300000
2022-03-10,243492079999
2022-03-11,240048500000
2022-03-14,235092660000
2022-03-15,244512399999
2022-03-16,251691079999
2022-03-17,254114340000
2022-03-18,255626600000
2022-03-21,252565640000
2022-03-22,255280420000
2022-03-23,250780079999
2022-03-24,253185120000
2022-03-25,253513079999
2022-03-28,252747840000
2022-03-29,259416360000
2022-03-30,256829120000
2022-03-31,249905520000
2022-04-01,249614000000
2022-04-04,252631340000
2022-04-05,247235260000
2022-04-06,241675110000
2022-04-07,240399010000
2022-04-08,240399010000
2022-04-11,238174950000
2022-04-12,238521320000
2022-04-13,241274050000
2022-04-14,237846810000
2022-04-18,232924710000
2022-04-19,240453700000
2022-04-20,227091110000
2022-04-21,221786180000
2022-04-22,215606210000
2022-04-25,218668850000
2022-04-26,211048710000
2022-04-27,210027830000
2022-04-28,210173670000
2022-04-29,203501490000
2022-05-02,206910500000
2022-05-03,207001650000
2022-05-04,211814370000
2022-05-05,205288030000
2022-05-06,201058670000
2022-05-09,195024540000
2022-05-10,196300640000
2022-05-11,191797830000
2022-05-12,190157130000
2022-05-13,195662590000
2022-05-16,191743140000
2022-05-17,198050720000
2022-05-18,190138900000
2022-05-19,188024220000
2022-05-20,186711660000
2022-05-23,192928090000
2022-05-24,185198570000
2022-05-25,188242980000
2022-05-26,192527030000
2022-05-27,199290360000
2022-05-31,201332120000
2022-06-01,199053370000
2022-06-02,202116010000
2022-06-03,198105410000
2022-06-06,196574090000
2022-06-07,196501170000
2022-06-08,195680820000
2022-06-09,188315900000
2022-06-10,181206200000
2022-06-13,174479330000
2022-06-14,171763060000
2022-06-15,174789240000
2022-06-16,171872440000
2022-06-17,171981820000
2022-06-21,170067670000
2022-06-22,170450500000
2022-06-23,171908900000
2022-06-24,178252940000
2022-06-27,176120030000
2022-06-28,174862160000
2022-06-29,174369950000
2022-06-30,172091200000
2022-07-01,175263220000
2022-07-05,177256320000
2022-07-06,175249920000
2022-07-07,177712320000
2022-07-08,174848640000
2022-07-11,170799360000
2022-07-12,170726400000
2022-07-13,169522560000
2022-07-14,167516160000
2022-07-15,173644800000
2022-07-18,174556800000
2022-07-19,181688640000
2022-07-20,188510400000
2022-07-21,190024320000
2022-07-22,187361280000
2022-07-25,187306560000
2022-07-26,181998720000
2022-07-27,188784000000
2022-07-28,191337600000
2022-07-29,193526400000
2022-08-01,193745280000
2022-08-02,190991040000
2022-08-03,198852480000
2022-08-04,197210880000
2022-08-05,194493120000
2022-08-08,199016640000
2022-08-09,197229120000
2022-08-10,205072320000
2022-08-11,214666560000
2022-08-12,221743680000
2022-08-15,226650240000
2022-08-16,227927040000
2022-08-17,224005440000
2022-08-18,223750080000
2022-08-19,219135360000
2022-08-22,211474560000
2022-08-23,209504640000
2022-08-24,212331840000
2022-08-25,214247040000
2022-08-26,208063680000
2022-08-29,207078720000
2022-08-30,205072320000
2022-08-31,204433920000
2022-09-01,205254720000
2022-09-02,202828800000
2022-09-06,200804160000
2022-09-07,205546560000
2022-09-08,204889920000
2022-09-09,210088320000
2022-09-12,212295360000
2022-09-13,203850240000
2022-09-14,205200000000
2022-09-15,202044480000
2022-09-16,197448000000
2022-09-19,199126080000
2022-09-20,196207680000
2022-09-21,190589760000
2022-09-22,186339840000
2022-09-23,181488000000
2022-09-26,178970880000
2022-09-27,174830400000
2022-09-28,181305600000
2022-09-29,177748800000
2022-09-30,172057920000
2022-10-03,177262250000
2022-10-04,185128000000
2022-10-05,183960000000
2022-10-06,182573000000
2022-10-07,177317000000
2022-10-10,173667000000
2022-10-11,169907500000
2022-10-12,170473250000
2022-10-13,176368000000
2022-10-14,172371250000
2022-10-17,177627250000
2022-10-18,179726000000
2022-10-19,180656750000
2022-10-20,179926750000
2022-10-21,186223000000
2022-10-24,185639000000
2022-10-25,190457000000
2022-10-26,190949750000
2022-10-27,190603000000
2022-10-28,193358750000
2022-10-31,194435500000
2022-11-01,193450000000
2022-11-02,185821500000
2022-11-03,181131250000
2022-11-04,181733500000
2022-11-07,183284750000
2022-11-08,182317500000
2022-11-09,158318750000
2022-11-10,165089500000
2022-11-11,173393250000
2022-11-14,172061000000
2022-11-15,174305750000
2022-11-16,171458750000
2022-11-17,166896250000
2022-11-18,167535000000
2022-11-21,178083500000
2022-11-22,175583250000
2022-11-23,180456000000
2022-11-25,180437750000
2022-11-28,174634250000
2022-11-29,172809250000
2022-11-30,178612750000
2022-12-01,179926750000
2022-12-02,181459750000
2022-12-05,175072250000
2022-12-06,168429250000
2022-12-07,168173750000
2022-12-08,168903750000
2022-12-09,170418500000
2022-12-12,172754500000
2022-12-13,172827500000
2022-12-14,171823750000
2022-12-15,165144250000
2022-12-16,164396000000
2022-12-19,156548500000
2022-12-20,158811500000
2022-12-21,158629000000
2022-12-22,158172750000
2022-12-23,160618250000
2022-12-27,157625250000
2022-12-28,153610250000
2022-12-29,159103500000
2022-12-30,158556000000
2023-01-03,162637160000
2023-01-04,168139440000
2023-01-05,168029760000
2023-01-06,171685760000
2023-01-09,173239560000
2023-01-10,174683680000
2023-01-11,176091240000
2023-01-12,182452680000
2023-01-13,181703200000
2023-01-17,182635480000
2023-01-18,181045120000
2023-01-19,181118240000
2023-01-20,189161440000
2023-01-23,193201320000
2023-01-24,193768000000
2023-01-25,197643360000
2023-01-26,200531600000
2023-01-27,200239120000
2023-01-30,196674520000
2023-01-31,198319720000
2023-02-01,199964920000
2023-02-02,206947880000
2023-02-03,202377880000
2023-02-06,200842360000
2023-02-07,204059640000
2023-02-08,204333840000
2023-02-09,201738080000
2023-02-10,197533680000
2023-02-13,196802480000
2023-02-14,196802480000
2023-02-15,199690720000
2023-02-16,193457240000
2023-02-17,192342160000
2023-02-21,186620520000
2023-02-22,185871040000
2023-02-23,185962440000
2023-02-24,183348400000
2023-02-27,183622600000
2023-02-28,182087080000
2023-03-01,180131120000
2023-03-02,180825760000
2023-03-03,184883920000
