,HES
2018-07-18,18876402000
2018-07-19,18982350000
2018-07-20,18846972000
2018-07-23,18905832000
2018-07-24,19147158000
2018-07-25,19094184000
2018-07-26,18932319000
2018-07-27,18720423000
2018-07-30,19035324000
2018-07-31,19314909000
2018-08-01,19070640000
2018-08-02,19370825999
2018-08-03,19512090000
2018-08-06,19706328000
2018-08-07,19791675000
2018-08-08,19403199000
2018-08-09,18835200000
2018-08-10,18914661000
2018-08-13,18638019000
2018-08-14,18811656000
2018-08-15,18099450000
2018-08-16,18464382000
2018-08-17,18349605000
2018-08-20,18529128000
2018-08-21,18658620000
2018-08-22,19185417000
2018-08-23,18997065000
2018-08-24,19170702000
2018-08-27,19467945000
2018-08-28,19359054000
2018-08-29,19779903000
2018-08-30,20062431000
2018-08-31,19818162000
2018-09-04,19329624000
2018-09-05,19250163000
2018-09-06,18532071000
2018-09-07,18432009000
2018-09-10,18408465000
2018-09-11,18947034000
2018-09-12,19147158000
2018-09-13,19200132000
2018-09-14,19426743000
2018-09-17,19650411000
2018-09-18,20165436000
2018-09-19,20430306000
2018-09-20,20418534000
2018-09-21,20751093000
2018-09-24,21201372000
2018-09-25,21083652000
2018-09-26,20730492000
2018-09-27,21065994000
2018-09-28,21065994000
2018-10-01,21738101891
2018-10-02,21379637414
2018-10-03,21560326825
2018-10-04,21152318477
2018-10-05,21111517642
2018-10-08,20723909712
2018-10-09,21149404132
2018-10-10,19581486339
2018-10-11,19088961977
2018-10-12,19281308769
2018-10-15,19129762811
2018-10-16,19176392337
2018-10-17,18879129112
2018-10-18,18683867974
2018-10-19,18523578981
2018-10-22,18342889569
2018-10-23,17902823423
2018-10-24,16949832497
2018-10-25,17191723160
2018-10-26,16935260770
2018-10-29,16366963429
2018-10-30,16635083200
2018-10-31,16728342251
2018-11-01,16856573446
2018-11-02,16422335990
2018-11-05,17089721073
2018-11-06,17095549764
2018-11-07,17742534429
2018-11-08,17261667448
2018-11-09,17238352686
2018-11-12,16745828323
2018-11-13,16308676522
2018-11-14,16326162594
2018-11-15,16675884035
2018-11-16,16809943921
2018-11-19,16600111056
2018-11-20,15988098535
2018-11-21,16375706465
2018-11-23,15635462749
2018-11-26,15475173755
2018-11-27,15504317208
2018-11-28,15746207872
2018-11-29,15865696030
2018-11-30,15705407037
2018-12-03,16451479444
2018-12-04,16005584607
2018-12-06,15553861079
2018-12-07,15332370833
2018-12-10,15005964155
2018-12-11,15148767077
2018-12-12,15078822789
2018-12-13,15215797020
2018-12-14,14834017780
2018-12-17,14501782411
2018-12-18,13787767803
2018-12-19,13405988564
2018-12-20,12680316574
2018-12-21,12091618815
2018-12-24,10616960073
2018-12-26,11788526900
2018-12-27,12106190542
2018-12-28,11768126482
2018-12-31,12044700000
2019-01-02,12562176000
2019-01-03,12606786000
2019-01-04,13588206000
2019-01-07,14239512000
2019-01-08,14417952000
2019-01-09,14917583999
2019-01-10,15449930000
2019-01-11,15247698000
2019-01-14,15110894000
2019-01-15,15411268000
2019-01-16,15250672000
2019-01-17,15417216000
2019-01-18,15705694000
2019-01-22,15426138000
2019-01-23,15182270000
2019-01-24,15167400000
2019-01-25,15791940000
2019-01-28,15384502000
2019-01-29,15426138000
2019-01-30,16038782000
2019-01-31,16059600000
2019-02-01,16553283999
2019-02-04,16556258000
2019-02-05,16181533999
2019-02-06,16339156000
2019-02-07,15583760000
2019-02-08,15604578000
2019-02-11,15934692000
2019-02-12,16398636000
2019-02-13,16654400000
2019-02-14,16972618000
2019-02-15,17124292000
2019-02-19,17127266000
2019-02-20,17439536000
2019-02-21,17154032000
2019-02-22,16999383999
2019-02-25,17112396000
2019-02-26,17157006000
2019-02-27,17290836000
2019-02-28,17204590000
2019-03-01,17615002000
2019-03-04,17644742000
2019-03-05,17591210000
2019-03-06,16874476000
2019-03-07,16835814000
2019-03-08,16357000000
2019-03-11,16633582000
2019-03-12,17014254000
2019-03-13,17267044000
2019-03-14,17237304000
2019-03-15,17323550000
2019-03-18,17585262000
2019-03-19,17246226000
2019-03-20,17829130000
2019-03-21,18081920000
2019-03-22,17472250000
2019-03-25,17707196000
2019-03-26,18168166000
2019-03-27,17921324000
2019-03-28,18129504000
2019-03-29,17912402000
2019-04-01,18252000000
2019-04-02,18105000000
2019-04-03,17868000000
2019-04-04,18225000000
2019-04-05,18900000000
2019-04-08,18924000000
2019-04-09,18762000000
2019-04-10,19008000000
2019-04-11,18987000000
2019-04-12,19830000000
2019-04-15,19662000000
2019-04-16,19893000000
2019-04-17,19776000000
2019-04-18,19758000000
2019-04-22,20364000000
2019-04-23,20238000000
2019-04-24,19755000000
2019-04-25,19254000000
2019-04-26,19155000000
2019-04-29,19176000000
2019-04-30,19236000000
2019-05-01,18933000000
2019-05-02,18579000000
2019-05-03,18969000000
2019-05-06,18843000000
2019-05-07,18690000000
2019-05-08,19032000000
2019-05-09,18978000000
2019-05-10,19074000000
2019-05-13,18870000000
2019-05-14,19254000000
2019-05-15,19512000000
2019-05-16,19905000000
2019-05-17,19707000000
2019-05-20,19584000000
2019-05-21,19938000000
2019-05-22,19227000000
2019-05-23,17703000000
2019-05-24,17841000000
2019-05-28,17754000000
2019-05-29,17562000000
2019-05-30,17337000000
2019-05-31,16758000000
2019-06-03,16419000000
2019-06-04,16752000000
2019-06-05,16254000000
2019-06-06,16656000000
2019-06-07,16965000000
2019-06-10,17184000000
2019-06-11,17400000000
2019-06-12,17013000000
2019-06-13,17493000000
2019-06-14,17175000000
2019-06-17,17358000000
2019-06-18,17613000000
2019-06-19,17676000000
2019-06-20,18396000000
2019-06-21,18360000000
2019-06-24,18477000000
2019-06-25,18657000000
2019-06-26,19614000000
2019-06-27,19287000000
2019-06-28,19071000000
2019-07-01,19441675000
2019-07-02,18948600000
2019-07-03,18882050000
2019-07-05,19060525000
2019-07-08,18667275000
2019-07-09,18770125000
2019-07-10,19111950000
2019-07-11,18903225000
2019-07-12,19096825000
2019-07-15,18806425000
2019-07-16,18664250000
2019-07-17,18044125000
2019-07-18,18104625000
2019-07-19,18334525000
2019-07-22,18277050000
2019-07-23,18222600000
2019-07-24,18331500000
2019-07-25,18092525000
2019-07-26,18098575000
2019-07-29,18143950000
2019-07-30,18755000000
2019-07-31,19614100000
2019-08-01,19257150000
2019-08-02,18739875000
2019-08-05,17793050000
2019-08-06,17393750000
2019-08-07,17551050000
2019-08-08,18255875000
2019-08-09,18337550000
2019-08-12,18395025000
2019-08-13,18761050000
2019-08-14,17956400000
2019-08-15,18035050000
2019-08-16,18095550000
2019-08-19,19102875000
2019-08-20,18936500000
2019-08-21,19611075000
2019-08-22,19344875000
2019-08-23,18016900000
2019-08-26,18125800000
2019-08-27,18062275000
2019-08-28,18582575000
2019-08-29,18827600000
2019-08-30,19042375000
2019-09-03,19142200000
2019-09-04,19674600000
2019-09-05,19659475000
2019-09-06,19372100000
2019-09-09,19378150000
2019-09-10,19121025000
2019-09-11,19647375000
2019-09-12,19202700000
2019-09-13,19124050000
2019-09-16,21262725000
2019-09-17,20509500000
2019-09-18,20240275000
2019-09-19,19837950000
2019-09-20,19865175000
2019-09-23,19816775000
2019-09-24,19456799999
2019-09-25,19214800000
2019-09-26,18658200000
2019-09-27,18189325000
2019-09-30,18307296000
2019-10-01,18349674000
2019-10-02,17956164000
2019-10-03,18703833000
2019-10-04,18885453000
2019-10-07,18979290000
2019-10-08,18803724000
2019-10-09,19478745000
2019-10-10,19950957000
2019-10-11,20211279000
2019-10-14,20338413000
2019-10-15,20017551000
2019-10-16,19745121000
2019-10-17,19723932000
2019-10-18,19660365000
2019-10-21,19950957000
2019-10-22,20447385000
2019-10-23,20165874000
2019-10-24,20241549000
2019-10-25,20214306000
2019-10-28,20150738999
2019-10-29,20523060000
2019-10-30,19602852000
2019-10-31,19902525000
2019-11-01,20859057000
2019-11-04,20958948000
2019-11-05,21098190000
2019-11-06,20783382000
2019-11-07,21409971000
2019-11-08,21748995000
2019-11-11,22036560000
2019-11-12,21736887000
2019-11-13,20877219000
2019-11-14,20538195000
2019-11-15,20589654000
2019-11-18,20217333000
2019-11-19,20038740000
2019-11-20,20320251000
2019-11-21,20253657000
2019-11-22,19484799000
2019-11-25,19599825000
2019-11-26,19242639000
2019-11-27,19106424000
2019-11-29,18794643000
2019-12-02,18522213000
2019-12-03,18098433000
2019-12-04,18531294000
2019-12-05,18449565000
2019-12-06,18846102000
2019-12-09,18691725000
2019-12-10,18685671000
2019-12-11,18646320000
2019-12-12,19185126000
2019-12-13,18864264000
2019-12-16,19554420000
2019-12-17,19575609000
2019-12-18,19693662000
2019-12-19,19278963000
2019-12-20,19627068000
2019-12-23,20247603000
2019-12-24,20353548000
2019-12-26,20417115000
2019-12-27,20117442000
2019-12-30,20023605000
2019-12-31,20310240000
2020-01-02,20586880000
2020-01-03,21231360000
2020-01-06,21541440000
2020-01-07,21565760000
2020-01-08,20830080000
2020-01-09,21003360000
2020-01-10,20827040000
2020-01-13,21067200000
2020-01-14,21298240000
2020-01-15,21304320000
2020-01-16,21374240000
2020-01-17,21249600000
2020-01-21,20820960000
2020-01-22,20428800000
2020-01-23,20225120000
2020-01-24,19580640000
2020-01-27,18893600000
2020-01-28,18884480000
2020-01-29,17577280000
2020-01-30,17802240000
2020-01-31,17197280000
2020-02-03,17154720000
2020-02-04,17531680000
2020-02-05,18030240000
2020-02-06,17337120000
2020-02-07,16856800000
2020-02-10,16704800000
2020-02-11,17072639999
2020-02-12,17866080000
2020-02-13,18236960000
2020-02-14,18343360000
2020-02-18,18586560000
2020-02-19,19325280000
2020-02-20,19674880000
2020-02-21,19583680000
2020-02-24,18306880000
2020-02-25,17446560000
2020-02-26,16987520000
2020-02-27,16726080000
2020-02-28,17078720000
2020-03-02,17385760000
2020-03-03,17540800000
2020-03-04,17328000000
2020-03-05,16561920000
2020-03-06,15114880000
2020-03-09,10025920000
2020-03-10,12062720000
2020-03-11,11153760000
2020-03-12,9983360000
2020-03-13,10615680000
2020-03-16,9439200000
2020-03-17,9308480000
2020-03-18,9162560000
2020-03-19,9463520000
2020-03-20,9329760000
2020-03-23,8788640000
2020-03-24,10494080000
2020-03-25,10560960000
2020-03-26,11150720000
2020-03-27,10345120000
2020-03-30,9706720000
2020-03-31,10148571403
2020-04-01,9746285689
2020-04-02,10758095211
2020-04-03,10215619022
2020-04-06,10706285687
2020-04-07,10709333306
2020-04-08,11940571398
2020-04-09,12306285683
2020-04-13,12163047588
2020-04-14,11763809494
2020-04-15,10794666639
2020-04-16,9916952356
2020-04-17,11382857114
2020-04-20,10950095210
2020-04-21,11084190448
2020-04-22,12001523779
2020-04-23,12699428539
2020-04-24,12940190443
2020-04-27,13156571395
2020-04-28,13500952347
2020-04-29,14936380915
2020-04-30,14823619010
2020-05-01,13494857109
2020-05-04,14107428536
2020-05-05,14061714250
2020-05-06,13717333299
2020-05-07,14140952345
2020-05-08,14774857105
2020-05-11,14363428535
2020-05-12,13653333299
2020-05-13,12909714253
2020-05-14,13034666634
2020-05-15,13430857109
2020-05-18,14966857105
2020-05-19,13976380917
2020-05-20,14427428535
2020-05-21,14396952344
2020-05-22,14354285678
2020-05-26,14820571391
2020-05-27,15052190438
2020-05-28,14762666629
2020-05-29,14467047582
2020-06-01,14841904724
2020-06-02,15768380912
2020-06-03,15881142817
2020-06-04,15993904721
2020-06-05,17380571385
2020-06-08,18279619001
2020-06-09,17575619003
2020-06-10,16326095197
2020-06-11,14802285677
2020-06-12,15119238057
2020-06-15,15116190438
2020-06-16,15911619007
2020-06-17,15363047580
2020-06-18,15740952341
2020-06-19,15615999960
2020-06-22,15792761865
2020-06-23,15972571388
2020-06-24,14921142819
2020-06-25,15430095199
2020-06-26,14774857105
2020-06-29,15219809485
2020-06-30,15737287500
2020-07-01,15141937500
2020-07-02,15640087500
2020-07-06,15032587500
2020-07-07,14689350000
2020-07-08,14980950000
2020-07-09,13571550000
2020-07-10,13638375000
2020-07-13,13768987500
2020-07-14,14422050000
2020-07-15,14780474999
2020-07-16,14783512500
2020-07-17,14540512500
2020-07-20,14640750000
2020-07-21,15873975000
2020-07-22,15822337500
2020-07-23,15503400000
2020-07-24,15327225000
2020-07-27,15275587500
2020-07-28,14610375000
2020-07-29,15187500000
2020-07-30,14440275000
2020-07-31,14947537500
2020-08-03,15138900000
2020-08-04,15394050000
2020-08-05,16284037500
2020-08-06,16217212500
2020-08-07,16107862500
2020-08-10,16748775000
2020-08-11,16256700000
2020-08-12,16350862500
2020-08-13,16016737500
2020-08-14,16335675000
2020-08-17,15937762500
2020-08-18,15193575000
2020-08-19,14728837500
2020-08-20,14622525000
2020-08-21,14431162500
2020-08-24,14528362500
2020-08-25,14677200000
2020-08-26,14063625000
2020-08-27,14100075000
2020-08-28,14258025000
2020-08-31,13984650000
2020-09-01,13954275000
2020-09-02,13939087500
2020-09-03,14097037499
2020-09-04,14321812500
2020-09-08,13881375000
2020-09-09,14261062500
2020-09-10,13219200000
2020-09-11,13137187500
2020-09-14,13316400000
2020-09-15,13015687500
2020-09-16,13425750000
2020-09-17,13440937500
2020-09-18,13067325000
2020-09-21,12499312500
2020-09-22,12523612500
2020-09-23,11967750000
2020-09-24,11982937500
2020-09-25,12295800000
2020-09-28,12462862500
2020-09-29,12359587500
2020-09-30,12487743000
2020-10-01,11892797999
2020-10-02,11505321000
2020-10-05,12008736000
2020-10-06,11584647000
2020-10-07,11496168000
2020-10-08,11773809000
2020-10-09,11612106000
2020-10-12,11789064000
2020-10-13,11792115000
2020-10-14,11773809000
2020-10-15,11996532000
2020-10-16,11612106000
2020-10-19,11166660000
2020-10-20,11548035000
2020-10-21,11346669000
2020-10-22,11975175000
2020-10-23,12011787000
2020-10-26,11419893000
2020-10-27,11410740000
2020-10-28,11020212000
2020-10-29,11343618000
2020-10-30,11355822000
2020-11-02,11606004000
2020-11-03,11261240999
2020-11-04,11355822000
2020-11-05,11288700000
2020-11-06,11133099000
2020-11-09,13238289000
2020-11-10,13665429000
2020-11-11,13424400000
2020-11-12,12689109000
2020-11-13,13247442000
2020-11-16,14284782000
2020-11-17,14434281000
2020-11-18,14043753000
2020-11-19,14361057000
2020-11-20,14199354000
2020-11-23,15236694000
2020-11-24,16365564000
2020-11-25,16042158000
2020-11-27,15489927000
2020-11-30,14394618000
2020-12-01,14571576000
2020-12-02,14983461000
2020-12-03,15560100000
2020-12-04,16594389000
2020-12-07,16026903000
2020-12-08,16094025000
2020-12-09,16502859000
2020-12-10,17482230000
2020-12-11,17277813000
2020-12-14,16444890000
2020-12-15,17207640000
2020-12-16,17274762000
2020-12-17,17290017000
2020-12-18,17070345000
2020-12-21,16563879000
2020-12-22,15892659000
2020-12-23,16536420000
2020-12-24,16335054000
2020-12-28,16118433000
2020-12-29,16039107000
2020-12-30,16405227000
2020-12-31,16143182000
2021-01-04,16146240000
2021-01-05,17289932000
2021-01-06,18265434000
2021-01-07,18702728000
2021-01-08,18424450000
2021-01-11,18635452000
2021-01-12,19522272000
2021-01-13,18990180000
2021-01-14,19503924000
2021-01-15,18666032000
2021-01-19,19002412000
2021-01-20,19039108000
2021-01-21,18565118000
2021-01-22,18326594000
2021-01-25,17751690000
2021-01-26,17488702000
2021-01-27,17115626000
2021-01-28,17094220000
2021-01-29,16507083999
2021-02-01,16666100000
2021-02-02,16659983999
2021-02-03,17846488000
2021-02-04,17696646000
2021-02-05,17412252000
2021-02-08,18464204000
2021-02-09,17874010000
2021-02-10,18256260000
2021-02-11,17711936000
2021-02-12,18348000000
2021-02-16,18883150000
2021-02-17,18904556000
2021-02-18,18568176000
2021-02-19,19442764000
2021-02-22,20002378000
2021-02-23,20873908000
2021-02-24,21039040000
2021-02-25,20476367999
2021-02-26,20039074000
2021-03-01,20039074000
2021-03-02,19794434000
2021-03-03,20684312000
2021-03-04,21647582000
2021-03-05,22947232000
2021-03-08,22561924000
2021-03-09,21558900000
2021-03-10,21678162000
2021-03-11,22381502000
2021-03-12,22167442000
2021-03-15,21858584000
2021-03-16,21103258000
2021-03-17,21665930000
2021-03-18,20586455999
2021-03-19,20980938000
2021-03-22,20947300000
2021-03-23,20476367999
2021-03-24,21124664000
2021-03-25,21084910000
2021-03-26,22115455999
2021-03-29,21898338000
2021-03-30,21724032000
2021-03-31,21636062022
2021-04-01,22773514690
2021-04-05,21636062022
2021-04-06,21856214152
2021-04-07,22324037426
2021-04-08,22452459501
2021-04-09,22565593234
2021-04-12,22305691415
2021-04-13,21565735648
2021-04-14,22110000634
2021-04-15,21577966322
2021-04-16,21201873101
2021-04-19,21220219112
2021-04-20,20709588479
2021-04-21,20798260864
2021-04-22,20492494018
2021-04-23,20575051067
2021-04-26,20838010554
2021-04-27,21541274300
2021-04-28,23219934285
2021-04-29,23464547762
2021-04-30,22782687695
2021-05-03,23528758799
2021-05-04,23592969837
2021-05-05,24751826183
2021-05-06,24855786911
2021-05-07,25234937800
2021-05-10,25244110805
2021-05-11,24812979552
2021-05-12,24809921884
2021-05-13,24296233583
2021-05-14,25785318123
2021-05-17,26424370831
2021-05-18,25925970872
2021-05-19,25296091169
2021-05-20,25060650698
2021-05-21,25054535361
2021-05-24,25742510764
2021-05-25,25204361115
2021-05-26,25684415064
2021-05-27,26048277610
2021-05-28,25629377031
2021-06-01,26837156073
2021-06-02,27029789186
2021-06-03,26754599025
2021-06-04,27188787946
2021-06-07,27228537636
2021-06-08,27574054172
2021-06-09,27176557272
2021-06-10,27222422299
2021-06-11,27421170749
2021-06-14,27112346234
2021-06-15,27720822258
2021-06-16,27066481207
2021-06-17,26182815022
2021-06-18,25791433460
2021-06-21,27641322878
2021-06-22,27097057892
2021-06-23,26996154833
2021-06-24,27060365871
2021-06-25,27311094684
2021-06-28,26350986788
2021-06-29,26354044456
2021-06-30,26903291999
2021-07-01,27387009000
2021-07-02,27165177000
2021-07-06,26243958000
2021-07-07,25677054000
2021-07-08,25449060000
2021-07-09,25883481000
2021-07-12,26065260000
2021-07-13,25852671000
2021-07-14,24768159000
2021-07-15,24148878000
2021-07-16,23529597000
2021-07-19,22691565000
2021-07-20,22873344000
2021-07-21,23508030000
2021-07-22,23104419000
2021-07-23,22913397000
2021-07-26,23369385000
2021-07-27,22817886000
2021-07-28,23874669000
2021-07-29,23927046000
2021-07-30,23551164000
2021-08-02,22731618000
2021-08-03,23101338000
2021-08-04,22143147000
2021-08-05,22552920000
2021-08-06,22534434000
2021-08-09,22072284000
2021-08-10,22371141000
2021-08-11,22423518000
2021-08-12,22180119000
2021-08-13,21548514000
2021-08-16,20784425999
2021-08-17,20457840000
2021-08-18,19946394000
2021-08-19,19592079000
2021-08-20,19816991999
2021-08-23,20565675000
2021-08-24,21009339000
2021-08-25,21363654000
2021-08-26,20765940000
2021-08-27,21520785000
2021-08-30,21283548000
2021-08-31,21181875000
2021-09-01,21200361000
2021-09-02,21958287000
2021-09-03,21539271000
2021-09-07,21600891000
2021-09-08,21160308000
2021-09-09,21129498000
2021-09-10,20879937000
2021-09-13,21995259000
2021-09-14,21231171000
2021-09-15,22383465000
2021-09-16,22232496000
2021-09-17,21979854000
2021-09-20,20827560000
2021-09-21,20738211000
2021-09-22,21819641999
2021-09-23,23015070000
2021-09-24,23212254000
2021-09-27,24376872000
2021-09-28,24235146000
2021-09-29,24142716000
2021-09-30,24194178278
2021-10-01,25132705486
2021-10-04,25640687209
2021-10-05,26052647996
2021-10-06,25671661704
2021-10-07,25897775520
2021-10-08,27613762559
2021-10-11,27830584027
2021-10-12,27892533017
2021-10-13,27641639605
2021-10-14,27858461072
2021-10-15,27923507512
2021-10-18,27613762559
2021-10-19,27908020265
2021-10-20,27740757990
2021-10-21,27105780837
2021-10-22,27455792633
2021-10-25,27412428340
2021-10-26,27619957459
2021-10-27,26229202620
2021-10-28,25907067868
2021-10-29,25575640769
2021-11-01,26201325574
2021-11-02,25492009631
2021-11-03,25281383063
2021-11-04,25439352989
2021-11-05,25569445870
2021-11-08,26765061388
2021-11-09,26730989443
2021-11-10,25337137155
2021-11-11,25188459577
2021-11-12,25454840237
2021-11-15,25492009631
2021-11-16,25191557027
2021-11-17,24745524295
2021-11-18,25008807505
2021-11-19,23562298574
2021-11-22,24039305802
2021-11-23,25268993265
2021-11-24,25290675412
2021-11-26,23553006226
2021-11-29,23562298574
2021-11-30,23082193897
2021-12-01,22568017275
2021-12-02,23893725674
2021-12-03,23503447033
2021-12-06,23899920573
2021-12-07,24770303891
2021-12-08,24953053413
2021-12-09,24392415048
2021-12-10,24519410479
2021-12-13,23868946078
2021-12-14,23596370519
2021-12-15,23351672006
2021-12-16,23426010795
2021-12-17,22183933533
2021-12-20,22047645754
2021-12-21,23075998998
2021-12-22,22955198466
2021-12-23,22763156595
2021-12-27,23419815896
2021-12-28,23317600061
2021-12-29,23128655640
2021-12-30,22908736723
2021-12-31,22867867000
2022-01-03,23720431000
2022-01-04,25070324000
2022-01-05,24968387000
2022-01-06,26333725000
2022-01-07,26756918000
2022-01-10,26302835000
2022-01-11,27813356000
2022-01-12,28289062000
2022-01-13,27989429000
2022-01-14,28350842000
2022-01-18,28474402000
2022-01-19,28180947000
2022-01-20,27482833000
2022-01-21,27087441000
2022-01-24,27411786000
2022-01-25,28264350000
2022-01-26,27102886000
2022-01-27,27702152000
2022-01-28,28109900000
2022-01-31,28508381000
2022-02-01,28882150000
2022-02-02,28758590000
2022-02-03,28418800000
2022-02-04,29540107000
2022-02-07,29416547000
2022-02-08,28823459000
2022-02-09,28823459000
2022-02-10,28542360000
2022-02-11,29716180000
2022-02-14,29262097000
2022-02-15,28786391000
2022-02-16,29116914000
2022-02-17,29098380000
2022-02-18,28996443000
2022-02-22,28996443000
2022-02-23,29018066000
2022-02-24,29425814000
2022-02-25,30123928000
2022-02-28,31217434000
2022-03-01,31322460000
2022-03-02,31439842000
2022-03-03,31186543999
2022-03-04,31251413000
2022-03-07,30000368000
2022-03-08,29845918000
2022-03-09,29870630000
2022-03-10,30309268000
2022-03-11,29225029000
2022-03-14,29101468999
2022-03-15,28752412000
2022-03-16,29268275000
2022-03-17,30006546000
2022-03-18,30089949000
2022-03-21,32079265000
2022-03-22,31381151000
2022-03-23,32811358000
2022-03-24,32900939000
2022-03-25,33694812000
2022-03-28,33182038000
2022-03-29,33265441000
2022-03-30,33534184000
2022-03-31,33141179538
2022-04-01,33744928604
2022-04-04,33967851337
2022-04-05,33323852332
2022-04-06,33082352706
2022-04-07,33494140531
2022-04-08,34952426738
2022-04-11,34602561894
2022-04-12,34862638415
2022-04-13,35491156674
2022-04-14,35519022016
2022-04-18,35825540773
2022-04-19,35413752948
2022-04-20,35568560401
2022-04-21,34110274194
2022-04-22,32958506743
2022-04-25,31772681653
2022-04-26,31419720660
2022-04-27,31812931591
2022-04-28,32556007365
2022-04-29,31912008361
2022-05-02,31698374076
2022-05-03,33085448855
2022-05-04,34518965869
2022-05-05,33924505250
2022-05-06,36302347728
2022-05-09,33045198917
2022-05-10,32747968607
2022-05-11,33961659039
2022-05-12,33559159661
2022-05-13,35379695308
2022-05-16,36215655554
2022-05-17,36649116423
2022-05-18,35354926116
2022-05-19,35119618787
2022-05-20,35091753446
2022-05-23,36215655554
2022-05-24,36450962883
2022-05-25,36927769838
2022-05-26,37361230707
2022-05-27,38169325611
2022-05-31,38104306481
2022-06-01,39460419769
2022-06-02,39088881882
2022-06-03,39596650328
2022-06-06,39200343248
2022-06-07,39968188215
2022-06-08,40138476413
2022-06-09,39277746975
2022-06-10,39544015794
2022-06-13,37630595675
2022-06-14,37175461763
2022-06-15,36274482386
2022-06-16,33658236431
2022-06-17,31850085380
2022-06-21,33357909972
2022-06-22,31995604386
2022-06-23,30763337060
2022-06-24,31484739791
2022-06-27,33116410345
2022-06-28,34961715185
2022-06-29,33850197672
2022-06-30,32662198888
2022-07-01,32492629231
2022-07-05,30272808276
2022-07-06,29458873926
2022-07-07,30803098838
2022-07-08,30886342123
2022-07-11,30337553054
2022-07-12,29159814714
2022-07-13,29576031143
2022-07-14,29039574412
2022-07-15,29354049047
2022-07-18,30766101822
2022-07-19,32091828225
2022-07-20,32347724252
2022-07-21,31866763045
2022-07-22,31259395367
2022-07-25,32779356105
2022-07-26,32446382961
2022-07-27,32887264068
2022-07-28,33661118317
2022-07-29,34675453171
2022-08-01,33525462592
2022-08-02,33793690958
2022-08-03,32575872517
2022-08-04,30787683414
2022-08-05,31721858066
2022-08-08,32060997379
2022-08-09,32859516306
2022-08-10,33170907856
2022-08-11,34573711377
2022-08-12,35060838753
2022-08-15,34364061620
2022-08-16,34185242710
2022-08-17,34761779541
2022-08-18,36041259675
2022-08-19,35958016389
2022-08-22,35834693003
2022-08-23,37040179105
2022-08-24,37962021418
2022-08-25,38430650286
2022-08-26,38415234863
2022-08-29,39034934880
2022-08-30,37650629867
2022-08-31,37237496523
2022-09-01,35902520865
2022-09-02,37277576624
2022-09-06,36824363179
2022-09-07,36368066649
2022-09-08,36411229834
2022-09-09,37758537831
2022-09-12,39130510504
2022-09-13,38137757244
2022-09-14,39491231409
2022-09-15,38523142826
2022-09-16,37502641804
2022-09-19,37080259205
2022-09-20,36784283078
2022-09-21,36047425844
2022-09-22,35270488510
2022-09-23,32249065543
2022-09-26,31058994864
2022-09-27,31166902827
2022-09-28,33389806867
2022-09-29,33648785979
2022-09-30,33370216407
2022-10-03,35761457715
2022-10-04,37993487053
2022-10-05,38856905810
2022-10-06,39919339528
2022-10-07,39251873964
2022-10-10,38817102817
2022-10-11,38014919434
2022-10-12,38471122961
2022-10-13,39527433142
2022-10-14,37534221757
2022-10-17,38244552082
2022-10-18,38535420103
2022-10-19,39496815456
2022-10-20,39848918849
2022-10-21,41511459221
2022-10-24,41719659488
2022-10-25,41563509288
2022-10-26,43565905978
2022-10-27,43400570472
2022-10-28,43008664086
2022-10-31,43195431973
2022-11-01,43875144611
2022-11-02,42987231705
2022-11-03,43507732374
2022-11-04,44864095881
2022-11-07,45540746751
2022-11-08,45402967162
2022-11-09,42163615941
2022-11-10,42815772661
2022-11-11,44573227861
2022-11-14,44551795480
2022-11-15,45755070556
2022-11-16,44916145948
2022-11-17,44906960642
2022-11-18,44086406647
2022-11-21,43146443674
2022-11-22,45347855327
2022-11-23,44365027593
2022-11-25,44322162832
2022-11-28,42717796065
2022-11-29,43470991150
2022-11-30,44061912498
2022-12-01,43896576991
2022-12-02,44095591953
2022-12-05,43045405309
2022-12-06,41520644527
2022-12-07,41263455961
2022-12-08,40856240732
2022-12-09,39594792052
2022-12-12,41076688074
2022-12-13,41998280434
2022-12-14,41689041802
2022-12-15,41232838274
2022-12-16,40724584680
2022-12-19,40914414336
2022-12-20,41643115272
2022-12-21,42953552250
2022-12-22,41425729699
2022-12-23,43379138091
2022-12-27,43908824066
2022-12-28,42448360424
2022-12-29,43128073063
2022-12-30,43422002852
2023-01-03,41082408000
2023-01-04,41708478000
2023-01-05,42994212000
2023-01-06,43885980000
2023-01-09,44044788000
2023-01-10,43861548000
2023-01-11,44359350000
2023-01-12,46032942000
2023-01-13,46484934000
2023-01-17,46313910000
2023-01-18,46042104000
2023-01-19,46979682000
2023-01-20,47275920000
2023-01-23,47385864000
2023-01-24,46994952000
2023-01-25,48219605999
2023-01-26,48998376000
2023-01-27,47718750000
2023-01-30,46350558000
2023-01-31,45858864000
2023-02-01,44050896000
2023-02-02,42383412000
2023-02-03,42013878000
2023-02-06,41931420000
2023-02-07,43754658000
2023-02-08,43589742000
2023-02-09,42951455999
2023-02-10,44768586000
2023-02-13,44899908000
2023-02-14,45196146000
2023-02-15,44591454000
2023-02-16,43904304000
2023-02-17,41387808000
2023-02-21,41494698000
2023-02-22,41116002000
2023-02-23,41473320000
2023-02-24,42435330000
2023-02-27,42413952000
2023-02-28,41137380000
2023-03-01,42102444000
2023-03-02,42832350000
2023-03-03,43110264000
2023-03-06,43229370000
