,CDNS
2018-07-24,12454078000
2018-07-25,12809908800
2018-07-26,12662102160
2018-07-27,12382911840
2018-07-30,12018869560
2018-07-31,12068138440
2018-08-01,12040766840
2018-08-02,12235105200
2018-08-03,12254265320
2018-08-06,12341854440
2018-08-07,12361014560
2018-08-08,12336380120
2018-08-09,12407546280
2018-08-10,12371963200
2018-08-13,12415757760
2018-08-14,12590936000
2018-08-15,12437655040
2018-08-16,12418494920
2018-08-17,12366488880
2018-08-20,12339117280
2018-08-21,12426706400
2018-08-22,12522507000
2018-08-23,12692210920
2018-08-24,12815383120
2018-08-27,12820857440
2018-08-28,12840017560
2018-08-29,12935818160
2018-08-30,12881074960
2018-08-31,12875600640
2018-09-04,12766114240
2018-09-05,12736005480
2018-09-06,12738742640
2018-09-07,12711371040
2018-09-10,12725056840
2018-09-11,12716845360
2018-09-12,12555352920
2018-09-13,12675787960
2018-09-14,12662102160
2018-09-17,12418494920
2018-09-18,12377437520
2018-09-19,12325431480
2018-09-20,12522507000
2018-09-21,12462289480
2018-09-24,12473238120
2018-09-25,12432180720
2018-09-26,12303534200
2018-09-27,12319957160
2018-09-28,12404809120
2018-10-01,12332020800
2018-10-02,12176023200
2018-10-03,12288232000
2018-10-04,11883185600
2018-10-05,11740872000
2018-10-08,11333088800
2018-10-09,11305720800
2018-10-10,10804886400
2018-10-11,10709098400
2018-10-12,10944463200
2018-10-15,10777518400
2018-10-16,11040251200
2018-10-17,11056672000
2018-10-18,10958147200
2018-10-19,10977304800
2018-10-22,11114144800
2018-10-23,12821908000
2018-10-24,12345704800
2018-10-25,12734330400
2018-10-26,12457913600
2018-10-29,12096656000
2018-10-30,12145918400
2018-10-31,12197917600
2018-11-01,12400440800
2018-11-02,12356652000
2018-11-05,12301916000
2018-11-06,12233496000
2018-11-07,12630332000
2018-11-08,12715172800
2018-11-09,12660436800
2018-11-12,12266337600
2018-11-13,12206128000
2018-11-14,12156865600
2018-11-15,12463387200
2018-11-16,12523596800
2018-11-19,11705293600
2018-11-20,11680662400
2018-11-21,11784660800
2018-11-23,11661504800
2018-11-26,11916027200
2018-11-27,11790134400
2018-11-28,12252653600
2018-11-29,12074761600
2018-11-30,12326547200
2018-12-03,12649489600
2018-12-04,12241706400
2018-12-06,12041920000
2018-12-07,11677925600
2018-12-10,11872238400
2018-12-11,11995394400
2018-12-12,12148655200
2018-12-13,12072024800
2018-12-14,11828449600
2018-12-17,11579400800
2018-12-18,11787397600
2018-12-19,11519191200
2018-12-20,11374140800
2018-12-21,11136039200
2018-12-24,11032040800
2018-12-26,11656031200
2018-12-27,11880448800
2018-12-28,11861291200
2018-12-31,11872909680
2019-01-02,11804643180
2019-01-03,11340430980
2019-01-04,11812835160
2019-01-07,11856525720
2019-01-08,11924792220
2019-01-09,11973944100
2019-01-10,12102285120
2019-01-11,12137783700
2019-01-14,12118669080
2019-01-15,12361697820
2019-01-16,12389004420
2019-01-17,12490038840
2019-01-18,12730336920
2019-01-22,12500961480
2019-01-23,12419041680
2019-01-24,12544652040
2019-01-25,12722144940
2019-01-28,12686646360
2019-01-29,12642955800
2019-01-30,12965173680
2019-01-31,13115359980
2019-02-01,13292852880
2019-02-04,13568649540
2019-02-05,13675145280
2019-02-06,13784371680
2019-02-07,13811678280
2019-02-08,13901790060
2019-02-11,13882675440
2019-02-12,14234930580
2019-02-13,14024669760
2019-02-14,14106589560
2019-02-15,14357810280
2019-02-19,14374194240
2019-02-20,15037744620
2019-02-21,15127856400
2019-02-22,15447343620
2019-02-25,15638489820
2019-02-26,15663065760
2019-02-27,15687641700
2019-02-28,15633028500
2019-03-01,15876057240
2019-03-04,15985283640
2019-03-05,16075395420
2019-03-06,15977091660
2019-03-07,16048088820
2019-03-08,16154584560
2019-03-11,16373037360
2019-03-12,16553260920
2019-03-13,16564183560
2019-03-14,16700716560
2019-03-15,16654295340
2019-03-18,16673409960
2019-03-19,16722561840
2019-03-20,16779905700
2019-03-21,17225003280
2019-03-22,16864556160
2019-03-25,16960129260
2019-03-26,17012011800
2019-03-27,16883670780
2019-03-28,17107584900
2019-03-29,17342421660
2019-04-01,17700703200
2019-04-02,17648802990
2019-04-03,17801772030
2019-04-04,17392033530
2019-04-05,17536807800
2019-04-08,17476712820
2019-04-09,17566855290
2019-04-10,17610560730
2019-04-11,17637876630
2019-04-12,17749871820
2019-04-15,17771724540
2019-04-16,17673387300
2019-04-17,17473981230
2019-04-18,17310085830
2019-04-22,17539539390
2019-04-23,18219705300
2019-04-24,18479206350
2019-04-25,18435500910
2019-04-26,18634906980
2019-04-29,18623980620
2019-04-30,18951771420
2019-05-01,18722317860
2019-05-02,18970892550
2019-05-03,19194882930
2019-05-06,19121130000
2019-05-07,18738707400
2019-05-08,18831581460
2019-05-09,18766023300
2019-05-10,18946308240
2019-05-13,18274337100
2019-05-14,18599396310
2019-05-15,18776949660
2019-05-16,19080156150
2019-05-17,18755096940
2019-05-20,17651534580
2019-05-21,17850940650
2019-05-22,17678850480
2019-05-23,17405691480
2019-05-24,17479444410
2019-05-28,17460323280
2019-05-29,17413886250
2019-05-30,17569586880
2019-05-31,17364717630
2019-06-03,16853910300
2019-06-04,17269111980
2019-06-05,17618755500
2019-06-06,17670655710
2019-06-07,17911035630
2019-06-10,18348090030
2019-06-11,18629443800
2019-06-12,18943576650
2019-06-13,18602127900
2019-06-14,18498327480
2019-06-17,18451890450
2019-06-18,18905334390
2019-06-19,19514478960
2019-06-20,19850464530
2019-06-21,19495357830
2019-06-24,19470773520
2019-06-25,18965429370
2019-06-26,19077424560
2019-06-27,19167567030
2019-06-28,19342388790
2019-07-01,20048682150
2019-07-02,20231812580
2019-07-03,20447742490
2019-07-05,20338410890
2019-07-08,20327477730
2019-07-09,20360277210
2019-07-10,20527007900
2019-07-11,20554340800
2019-07-12,20505141580
2019-07-15,20554340800
2019-07-16,20414943010
2019-07-17,20322011150
2019-07-18,20423142880
2019-07-19,19931150680
2019-07-22,19860085140
2019-07-23,20300144830
2019-07-24,20715604910
2019-07-25,20783937160
2019-07-26,20748404390
2019-07-29,20868669150
2019-07-30,20647272660
2019-07-31,20201746390
2019-08-01,19963950160
2019-08-02,19480157830
2019-08-05,18449707500
2019-08-06,18900700350
2019-08-07,18840567970
2019-08-08,19512957310
2019-08-09,19198628960
2019-08-12,18783168880
2019-08-13,19398159130
2019-08-14,18512573170
2019-08-15,18624638060
2019-08-16,18947166280
2019-08-19,19023698400
2019-08-20,18802301910
2019-08-21,19048298010
2019-08-22,19081097490
2019-08-23,18261110490
2019-08-26,18528972910
2019-08-27,18343109190
2019-08-28,18263843780
2019-08-29,18865167580
2019-08-30,18717569920
2019-09-03,18624638060
2019-09-04,18723036500
2019-09-05,19299760690
2019-09-06,19133030000
2019-09-09,18698436890
2019-09-10,17976848330
2019-09-11,17894849630
2019-09-12,18080713350
2019-09-13,17913982660
2019-09-16,17965915170
2019-09-17,18408708150
2019-09-18,18528972910
2019-09-19,18291176680
2019-09-20,18042447290
2019-09-23,18031514130
2019-09-24,17810117640
2019-09-25,18075246770
2019-09-26,18198244820
2019-09-27,17821050800
2019-09-30,18055302720
2019-10-01,17839447860
2019-10-02,17492440680
2019-10-03,17787533400
2019-10-04,18008852940
2019-10-07,17924150400
2019-10-08,17388611760
2019-10-09,17719224900
2019-10-10,17907756360
2019-10-11,18006120600
2019-10-14,18172793340
2019-10-15,18478815420
2019-10-16,18256129710
2019-10-17,18033444000
2019-10-18,17924150400
2019-10-21,18238369500
2019-10-22,17197347960
2019-10-23,17342161980
2019-10-24,17784801060
2019-10-25,17787533400
2019-10-28,18000655920
2019-10-29,18025246980
2019-10-30,18290283960
2019-10-31,17855841900
2019-11-01,17891362320
2019-11-04,18273889920
2019-11-05,18361324800
2019-11-06,18344930760
2019-11-07,18271157580
2019-11-08,18334001400
2019-11-11,18429633300
2019-11-12,18465153720
2019-11-13,18364057140
2019-11-14,18350395440
2019-11-15,18437830320
2019-11-18,18369521820
2019-11-19,18712430490
2019-11-20,18497941800
2019-11-21,18357226290
2019-11-22,18359958630
2019-11-25,18626361780
2019-11-26,18997960020
2019-11-27,19372290600
2019-11-29,19194688500
2019-12-02,18437830320
2019-12-03,17820321480
2019-12-04,18014317620
2019-12-05,17981529540
2019-12-06,18355860120
2019-12-09,18041641020
2019-12-10,17992458900
2019-12-11,18003388260
2019-12-12,18273889920
2019-12-13,18558053280
2019-12-16,18869540040
2019-12-17,18888666420
2019-12-18,19109985960
2019-12-19,19038945120
2019-12-20,19150971060
2019-12-23,19164632760
2019-12-24,19030748100
2019-12-26,19140041700
2019-12-27,19205617860
2019-12-30,19140585240
2019-12-31,18968295360
2020-01-02,19537125440
2020-01-03,19258179920
2020-01-06,19375774600
2020-01-07,19435939320
2020-01-08,19766845280
2020-01-09,20062199360
2020-01-10,19971952280
2020-01-13,20070403640
2020-01-14,19855724980
2020-01-15,19673863440
2020-01-16,19980156560
2020-01-17,20163385480
2020-01-21,20401309600
2020-01-22,20456004800
2020-01-23,20625559920
2020-01-24,20395840080
2020-01-27,19859827120
2020-01-28,20286449680
2020-01-29,20002034640
2020-01-30,20007504160
2020-01-31,19720354360
2020-02-03,19917257080
2020-02-04,20352083920
2020-02-05,20324736320
2020-02-06,20384901040
2020-02-07,20114159800
2020-02-10,20409513880
2020-02-11,20704867960
2020-02-12,21084999600
2020-02-13,21672973000
2020-02-14,21538969760
2020-02-18,21489744080
2020-02-19,21883549520
2020-02-20,21049447720
2020-02-21,20436861480
2020-02-24,19523451640
2020-02-25,18719432200
2020-02-26,18837026880
2020-02-27,18005659840
2020-02-28,18087702640
2020-03-02,18694819360
2020-03-03,18112315480
2020-03-04,19217158520
2020-03-05,18552611840
2020-03-06,17702101480
2020-03-09,16340191000
2020-03-10,17207109920
2020-03-11,17018411480
2020-03-12,15571723440
2020-03-13,17084045720
2020-03-16,14931789600
2020-03-17,16118675440
2020-03-18,14855216320
2020-03-19,15238082720
2020-03-20,15063058080
2020-03-23,15276369360
2020-03-24,17321969840
2020-03-25,16777752600
2020-03-26,18306483440
2020-03-27,17032085280
2020-03-30,18295335120
2020-03-31,18057449280
2020-04-01,17838703680
2020-04-02,18027371760
2020-04-03,17480507760
2020-04-06,18981649440
2020-04-07,18880479600
2020-04-08,19643354880
2020-04-09,19591402800
2020-04-13,19564059600
2020-04-14,20869697400
2020-04-15,20698802400
2020-04-16,21489020880
2020-04-17,21505426800
2020-04-20,21283946880
2020-04-21,20395292880
2020-04-22,21819873600
2020-04-23,21828076560
2020-04-24,22016744640
2020-04-27,22232755920
2020-04-28,21456209040
2020-04-29,22421424000
2020-04-30,22183538160
2020-05-01,20737082880
2020-05-04,21229260480
2020-05-05,21784327440
2020-05-06,22145257680
2020-05-07,22249161840
2020-05-08,22547202720
2020-05-11,22694856000
2020-05-12,22161663600
2020-05-13,22147992000
2020-05-14,22380409200
2020-05-15,22440564240
2020-05-18,22796025840
2020-05-19,23362030080
2020-05-20,24086624880
2020-05-21,23545229520
2020-05-22,23528823600
2020-05-26,23244454320
2020-05-27,23296406400
2020-05-28,24078421920
2020-05-29,24961607280
2020-06-01,25068245760
2020-06-02,25259648160
2020-06-03,25418238720
2020-06-04,24956138640
2020-06-05,24991684800
2020-06-08,25191290160
2020-06-09,25308865920
2020-06-10,25481128080
2020-06-11,24174123120
2020-06-12,24461226720
2020-06-15,24841297200
2020-06-16,25161212640
2020-06-17,25448316240
2020-06-18,25628781360
2020-06-19,25128400800
2020-06-22,25828386720
2020-06-23,25851628440
2020-06-24,25153009680
2020-06-25,25336209120
2020-06-26,25658858880
2020-06-29,25763843880
2020-06-30,26292656160
2020-07-01,26596791720
2020-07-02,26802288720
2020-07-06,27054365040
2020-07-07,27062584920
2020-07-08,27290001600
2020-07-09,27818813880
2020-07-10,27665376120
2020-07-13,26909147160
2020-07-14,27133823880
2020-07-15,27155743560
2020-07-16,27037925280
2020-07-17,27462619080
2020-07-20,28413385200
2020-07-21,28380505680
2020-07-22,28405165320
2020-07-23,28205148240
2020-07-24,28109249640
2020-07-27,28843558920
2020-07-28,28509283800
2020-07-29,29035356120
2020-07-30,29495669400
2020-07-31,29934063000
2020-08-03,30624532920
2020-08-04,29903923440
2020-08-05,30043661400
2020-08-06,30282037920
2020-08-07,29736785880
2020-08-10,29369631240
2020-08-11,28818899280
2020-08-12,29394290880
2020-08-13,29772405360
2020-08-14,29591568000
2020-08-17,30008041920
2020-08-18,29906663400
2020-08-19,29736785880
2020-08-20,30484794960
2020-08-21,30295737720
2020-08-24,30490274880
2020-08-25,30484794960
2020-08-26,30871129320
2020-08-27,29964202560
2020-08-28,30375196560
2020-08-31,30388896360
2020-09-01,31230064080
2020-09-02,32082191640
2020-09-03,29608007760
2020-09-04,29010696480
2020-09-08,27520158240
2020-09-09,28588742640
2020-09-10,28007871120
2020-09-11,27813333960
2020-09-14,28284607080
2020-09-15,28832599080
2020-09-16,28098289800
2020-09-17,27714695400
2020-09-18,27333840960
2020-09-21,27974991600
2020-09-22,28175008680
2020-09-23,27322881120
2020-09-24,27980471520
2020-09-25,28418865120
2020-09-28,28836921250
2020-09-29,28982133300
2020-09-30,29215020550
2020-10-01,29762990550
2020-10-02,28856100200
2020-10-05,29442428100
2020-10-06,28910897200
2020-10-07,29710933400
2020-10-08,29952040200
2020-10-09,30667141050
2020-10-12,31661706600
2020-10-13,31993228450
2020-10-14,32048025450
2020-10-15,31771300600
2020-10-16,31697324650
2020-10-19,31113736600
2020-10-20,30853450850
2020-10-21,30475351550
2020-10-22,29952040200
2020-10-23,30700019250
2020-10-26,30105471800
2020-10-27,30094512400
2020-10-28,29491745400
2020-10-29,30195886850
2020-10-30,29965739450
2020-11-02,30278082350
2020-11-03,31121956150
2020-11-04,33149445150
2020-11-05,33993318950
2020-11-06,34385117500
2020-11-09,32486401450
2020-11-10,30793174150
2020-11-11,31968569800
2020-11-12,31387721600
2020-11-13,31732942700
2020-11-16,31469917100
2020-11-17,31091817800
2020-11-18,30420554550
2020-11-19,30850711000
2020-11-20,30902768150
2020-11-23,30480831250
2020-11-24,30341098900
2020-11-25,30971264400
2020-11-27,31941171300
2020-11-30,31864455500
2020-12-01,31686365250
2020-12-02,31900073550
2020-12-03,31968569800
2020-12-04,32423384900
2020-12-07,32609694700
2020-12-08,32442563850
2020-12-09,31642527650
2020-12-10,32179538250
2020-12-11,32472702200
2020-12-14,33237120350
2020-12-15,33650837700
2020-12-16,34357719000
2020-12-17,34878290500
2020-12-18,36171499700
2020-12-21,36092044050
2020-12-22,36815364450
2020-12-23,36456444100
2020-12-24,36713990000
2020-12-28,36922218600
2020-12-29,36708510300
2020-12-30,37056471250
2020-12-31,37379773550
2021-01-04,37201090960
2021-01-05,37305218940
2021-01-06,35798103440
2021-01-07,37554578050
2021-01-08,37318919990
2021-01-11,36907888490
2021-01-12,36642088120
2021-01-13,36751696520
2021-01-14,37102443400
2021-01-15,36894187440
2021-01-19,37710770020
2021-01-20,38390342100
2021-01-21,37984791020
2021-01-22,37655965820
2021-01-25,37239453900
2021-01-26,36672230430
2021-01-27,35192517030
2021-01-28,36431091950
2021-01-29,35729598190
2021-02-01,36828422400
2021-02-02,37190130120
2021-02-03,36943511220
2021-02-04,37568279100
2021-02-05,37212051800
2021-02-08,37699809180
2021-02-09,38223189290
2021-02-10,37776535060
2021-02-11,39450803370
2021-02-12,39919379280
2021-02-16,40004325790
2021-02-17,38850697380
2021-02-18,38234150130
2021-02-19,38269772860
2021-02-22,36488636360
2021-02-23,36335184600
2021-02-24,38204007820
2021-02-25,37820378420
2021-02-26,38661622890
2021-03-01,40401656240
2021-03-02,38952085150
2021-03-03,36647568540
2021-03-04,35296645010
2021-03-05,34715720490
2021-03-08,32794833280
2021-03-09,34882873300
2021-03-10,34767784480
2021-03-11,35658352730
2021-03-12,34455400540
2021-03-15,35455577190
2021-03-16,35455577190
2021-03-17,35208958290
2021-03-18,33986824630
2021-03-19,34384155080
2021-03-22,35066467370
2021-03-23,35143193250
2021-03-24,34792446370
2021-03-25,34436219070
2021-03-26,36329704180
2021-03-29,36376287750
2021-03-30,35861128270
2021-03-31,37538136790
2021-04-01,38771231290
2021-04-05,39904926550
2021-04-06,39245634900
2021-04-07,38999426400
2021-04-08,39792764900
2021-04-09,39762672750
2021-04-12,39609476350
2021-04-13,39981524750
2021-04-14,39560234650
2021-04-15,40375458350
2021-04-16,40285181900
2021-04-19,38829816100
2021-04-20,38556251100
2021-04-21,38709447500
2021-04-22,38315513900
2021-04-23,38868115200
2021-04-26,39456279950
2021-04-27,36315753750
2021-04-28,36458007550
2021-04-29,36509984900
2021-04-30,36047660050
2021-05-03,35459495300
2021-05-04,34564937750
2021-05-05,34712662850
2021-05-06,34715398500
2021-05-07,35303563250
2021-05-10,33960359100
2021-05-11,34422683950
2021-05-12,33314745700
2021-05-13,33394079550
2021-05-14,33998658200
2021-05-17,33329791775
2021-05-18,33139664100
2021-05-19,33462470800
2021-05-20,34264016250
2021-05-21,33774334900
2021-05-24,34559466450
2021-05-25,34876801850
2021-05-26,34696248950
2021-05-27,34778318450
2021-05-28,34740019350
2021-06-01,34400798750
2021-06-02,34067049450
2021-06-03,33905646100
2021-06-04,34674363750
2021-06-07,34176475450
2021-06-08,34255809300
2021-06-09,34247602350
2021-06-10,35155838150
2021-06-11,35366483200
2021-06-14,35826072400
2021-06-15,35415724900
2021-06-16,35071033000
2021-06-17,35812394150
2021-06-18,35692025550
2021-06-21,36146143450
2021-06-22,36668652600
2021-06-23,36384145000
2021-06-24,36936746300
2021-06-25,36865619400
2021-06-28,37505761500
2021-06-29,37847717750
2021-06-30,37429163300
2021-07-01,37459255450
2021-07-02,37735556100
2021-07-06,37883811980
2021-07-07,38001285400
2021-07-08,37512268140
2021-07-09,37837369000
2021-07-12,37627009620
2021-07-13,37624277680
2021-07-14,37927523020
2021-07-15,37577834700
2021-07-16,37610617980
2021-07-19,37624277680
2021-07-20,38189789260
2021-07-21,38454787440
2021-07-22,39072205880
2021-07-23,39796169980
2021-07-26,39604934180
2021-07-27,39140504380
2021-07-28,39501120460
2021-07-29,39831685200
2021-07-30,40337094100
2021-08-02,40238744260
2021-08-03,40938120900
2021-08-04,41274149520
2021-08-05,41459921440
2021-08-06,41271417580
2021-08-09,41058326260
2021-08-10,40719565700
2021-08-11,41123892820
2021-08-12,41596518440
2021-08-13,41708527980
2021-08-16,41489972780
2021-08-17,40867090460
2021-08-18,40438175880
2021-08-19,41872444380
2021-08-20,42801303980
2021-08-23,43252074080
2021-08-24,43323104520
2021-08-25,43336764220
2021-08-26,43538927780
2021-08-27,44385829180
2021-08-30,44773764660
2021-08-31,44661755120
2021-09-01,44844795100
2021-09-02,45128916860
2021-09-03,45270977740
2021-09-07,45071546120
2021-09-08,45229998640
2021-09-09,45325616540
2021-09-10,45587882780
2021-09-13,44975928220
2021-09-14,45057886420
2021-09-15,45770922760
2021-09-16,45790046340
2021-09-17,44702734220
2021-09-20,43965110420
2021-09-21,43948718780
2021-09-22,44320262620
2021-09-23,44557941400
2021-09-24,44680878700
2021-09-27,43208363040
2021-09-28,41653889180
2021-09-29,41593786500
2021-09-30,41372499360
2021-10-01,41801413940
2021-10-04,40427421300
2021-10-05,41017243860
2021-10-06,40970822640
2021-10-07,41574298500
2021-10-08,40992667920
2021-10-11,40828828320
2021-10-12,41003590560
2021-10-13,41915631000
2021-10-14,42961473780
2021-10-15,42538221480
2021-10-18,43018817640
2021-10-19,43371072780
2021-10-20,43715135940
2021-10-21,45178769700
2021-10-22,45536486160
2021-10-25,45703056420
2021-10-26,47221303380
2021-10-27,45083196600
2021-10-28,46126308720
2021-10-29,47270455260
2021-11-01,47469793440
2021-11-02,47936736300
2021-11-03,47232226020
2021-11-04,49031730960
2021-11-05,48605748000
2021-11-08,48944349840
2021-11-09,49799046420
2021-11-10,48463753680
2021-11-11,48395487180
2021-11-12,49545095040
2021-11-15,49790854440
2021-11-16,51041496720
2021-11-17,51265410840
2021-11-18,50803929300
2021-11-19,51369175920
2021-11-22,50383407660
2021-11-23,49583324280
2021-11-24,50099419020
2021-11-26,48704051760
2021-11-29,50978691540
2021-11-30,48458292360
2021-12-01,47800203300
2021-12-02,50424367560
2021-12-03,48570249420
2021-12-06,48390025860
2021-12-07,49908272820
2021-12-08,50301487860
2021-12-09,49048114920
2021-12-10,50282373240
2021-12-13,50279642580
2021-12-14,48075999960
2021-12-15,50317871820
2021-12-16,49048114920
2021-12-17,48919773900
2021-12-20,48420063120
2021-12-21,49979269980
2021-12-22,50943192960
2021-12-23,51194413680
2021-12-27,52333098900
2021-12-28,51904385280
2021-12-29,51863425380
2021-12-30,51404674500
2021-12-31,50885849100
2022-01-03,49898461960
2022-01-04,48574447300
2022-01-05,47027039220
2022-01-06,47163254720
2022-01-07,45228994620
2022-01-10,45190854280
2022-01-11,46103498130
2022-01-12,46362307580
2022-01-13,44449841960
2022-01-14,44065714250
2022-01-18,41826331430
2022-01-19,41728256270
2022-01-20,40949103610
2022-01-21,40401517300
2022-01-24,41316885460
2022-01-25,38791450090
2022-01-26,38546262190
2022-01-27,37862460380
2022-01-28,39616916020
2022-01-31,41447652340
2022-02-01,41303263910
2022-02-02,41717359030
2022-02-03,39889347020
2022-02-04,40186296810
2022-02-07,39971076320
2022-02-08,40420587470
2022-02-09,42063346400
2022-02-10,40556802970
2022-02-11,38821417500
2022-02-14,38706996480
2022-02-15,39793996170
2022-02-16,39734061350
2022-02-17,37655412820
2022-02-18,36764563450
2022-02-22,36835395510
2022-02-23,38380079280
2022-02-24,40603116240
2022-02-25,41662872830
2022-02-28,41254226330
2022-03-01,41009038430
2022-03-02,42896985260
2022-03-03,41938028140
2022-03-04,42142351390
2022-03-07,40973622400
2022-03-08,39720439800
2022-03-09,41107113590
2022-03-10,40717537260
2022-03-11,39477976210
2022-03-14,37911497960
2022-03-15,38821417500
2022-03-16,41003589810
2022-03-17,41769120920
2022-03-18,43281112970
2022-03-21,42826153200
2022-03-22,43643446200
2022-03-23,42850671990
2022-03-24,44166513720
2022-03-25,43272940040
2022-03-28,44261864570
2022-03-29,45215373070
2022-03-30,44490706610
2022-03-31,44804002260
2022-04-01,45122746530
2022-04-04,45373707200
2022-04-05,44379944000
2022-04-06,43945512000
2022-04-07,44293057600
2022-04-08,42965324800
2022-04-11,41743484800
2022-04-12,41643022400
2022-04-13,42300100800
2022-04-14,40673696000
2022-04-18,40893627200
2022-04-19,42253942400
2022-04-20,42663937600
2022-04-21,41233027200
2022-04-22,40203966400
2022-04-25,41026672000
2022-04-26,41146140800
2022-04-27,41653883200
2022-04-28,43174395200
2022-04-29,40958792000
2022-05-02,40861044800
2022-05-03,41501832000
2022-05-04,42992476800
2022-05-05,40565088000
2022-05-06,39742382400
2022-05-09,37247113600
2022-05-10,38330478400
2022-05-11,36839833600
2022-05-12,36877846400
2022-05-13,38675308800
2022-05-16,37844457600
2022-05-17,38792062400
2022-05-18,37008176000
2022-05-19,39052721600
2022-05-20,39804832000
2022-05-23,40084497600
2022-05-24,39098880000
2022-05-25,39386691200
2022-05-26,40366878400
2022-05-27,42422284800
2022-05-31,41740769600
2022-06-01,41602294400
2022-06-02,43826043200
2022-06-03,43052211200
2022-06-06,43521940800
2022-06-07,44059550400
2022-06-08,43424193600
2022-06-09,42305531200
2022-06-10,40486347200
2022-06-13,38463523200
2022-06-14,38933252800
2022-06-15,40108934400
2022-06-16,38306041600
2022-06-17,38851796800
2022-06-21,40222972800
2022-06-22,39631059200
2022-06-23,41015811200
2022-06-24,42796982400
2022-06-27,41936264000
2022-06-28,40760582400
2022-06-29,40977798400
2022-06-30,40736145600
2022-07-01,40630252800
2022-07-05,41114304840
2022-07-06,42307281240
2022-07-07,43432474890
2022-07-08,43494835020
2022-07-11,42803450970
2022-07-12,41813822820
2022-07-13,41575227540
2022-07-14,41759596620
2022-07-15,42567567000
2022-07-18,42041572860
2022-07-19,43809346980
2022-07-20,44470906620
2022-07-21,45753356250
2022-07-22,45471380010
2022-07-25,45457823460
2022-07-26,46295618250
2022-07-27,47887157220
2022-07-28,49785074220
2022-07-29,50452056480
2022-08-01,50170080240
2022-08-02,49738981950
2022-08-03,49332285450
2022-08-04,50316490980
2022-08-05,50579488050
2022-08-08,49977577230
2022-08-09,50053493910
2022-08-10,50522550540
2022-08-11,50525261850
2022-08-12,51197666730
2022-08-15,52352684790
2022-08-16,52227964530
2022-08-17,51786021000
2022-08-18,51712815630
2022-08-19,50983473240
2022-08-22,50132121900
2022-08-23,49684755750
2022-08-24,49614261690
2022-08-25,50105008800
2022-08-26,48215225730
2022-08-29,47401832730
2022-08-30,47239154130
2022-08-31,47114433870
2022-09-01,46103115240
2022-09-02,45596100270
2022-09-06,45501204420
2022-09-07,46333576590
2022-09-08,46591151040
2022-09-09,47361163080
2022-09-12,47453347620
2022-09-13,45257186520
2022-09-14,45341237130
2022-09-15,44207909550
2022-09-16,44538689370
2022-09-19,45330391890
2022-09-20,45276165690
2022-09-21,45018591240
2022-09-22,44009983920
2022-09-23,43643957070
2022-09-26,44026251780
2022-09-27,44229600030
2022-09-28,45270743070
2022-09-29,44652564390
2022-09-30,44310939330
2022-10-03,45926048520
2022-10-04,46209242970
2022-10-05,45769617300
2022-10-06,45421692690
2022-10-07,42856760100
2022-10-10,41726679390
2022-10-11,39927720360
2022-10-12,39908840730
2022-10-13,40604689950
2022-10-14,39768592050
2022-10-17,41554065630
2022-10-18,41955932040
2022-10-19,41459667480
2022-10-20,41278962450
2022-10-21,42705723060
2022-10-24,43212775980
2022-10-25,40812365880
2022-10-26,40200126450
2022-10-27,40073363220
2022-10-28,40855519320
2022-10-31,40831245510
2022-11-01,40707179370
2022-11-02,39132078810
2022-11-03,38530627740
2022-11-04,38409258690
2022-11-07,39377514000
2022-11-08,40212263355
2022-11-09,39852201840
2022-11-10,43698252180
2022-11-11,45014432100
2022-11-14,45292232370
2022-11-15,45510696660
2022-11-16,45543061740
2022-11-17,44528955900
2022-11-18,44507379180
2022-11-21,43655098740
2022-11-22,44555926800
2022-11-23,45178954590
2022-11-25,45125012790
2022-11-28,44488499550
2022-11-29,44102815680
2022-11-30,46400736360
2022-12-01,47679157020
2022-12-02,46505922870
2022-12-05,44895760140
2022-12-06,44140574940
2022-12-07,43312568310
2022-12-08,44248458540
2022-12-09,44143272030
2022-12-12,44795967810
2022-12-13,45373145070
2022-12-14,44628748230
2022-12-15,43754891070
2022-12-16,44016508800
2022-12-19,43409663550
2022-12-20,43789953240
2022-12-21,44612565690
2022-12-22,43628127840
2022-12-23,43544518050
2022-12-27,43166925450
2022-12-28,42705723060
2022-12-29,43673978370
2022-12-30,43326053760
2023-01-03,43023139640
2023-01-04,42912644230
2023-01-05,42257756800
2023-01-06,43028529660
2023-01-09,44715605920
2023-01-10,44284404320
2023-01-11,45402833470
2023-01-12,45292338060
2023-01-13,45615739260
2023-01-17,46615587970
2023-01-18,46478142460
2023-01-19,46340696950
2023-01-20,48041248260
2023-01-23,49429178410
2023-01-24,49151592380
2023-01-25,49178542480
2023-01-26,50027470630
2023-01-27,49865770030
2023-01-30,48709610740
2023-01-31,49272867830
2023-02-01,50906043890
2023-02-02,50994979220
2023-02-03,50086760850
2023-02-06,50102930910
2023-02-07,50755123330
2023-02-08,49978960450
2023-02-09,50199951270
2023-02-10,49534283800
2023-02-13,50046335700
2023-02-14,53654954090
2023-02-15,54509272260
2023-02-16,52450284620
2023-02-17,52401774440
2023-02-21,51919367650
2023-02-22,52280498990
2023-02-23,52989286620
2023-02-24,52213123740
2023-02-27,52062203180
2023-02-28,51997522940
2023-03-01,51590576430
2023-03-02,51916672640
2023-03-03,52956946500
2023-03-06,53199497400
2023-03-07,52647020350
2023-03-08,53711549300
2023-03-09,52929996400
2023-03-10,52733260670
