,BIO
2018-10-05,8912308620
2018-10-08,8707345540
2018-10-09,8659241960
2018-10-10,8420217960
2018-10-11,8225712180
2018-10-12,8416035040
2018-10-15,8299510839
2018-10-16,8644004180
2018-10-17,8595601820
2018-10-18,8497900760
2018-10-19,8394522879
2018-10-22,8320425440
2018-10-23,8256785300
2018-10-24,7985791839
2018-10-25,8088870940
2018-10-26,8030907620
2018-10-29,7945157760
2018-10-30,8052121000
2018-10-31,8152212300
2018-11-01,8226608519
2018-11-02,8060188059
2018-11-05,8253498720
2018-11-06,8332376640
2018-11-07,8460553260
2018-11-08,8461449600
2018-11-09,8258876760
2018-11-12,8063474640
2018-11-13,8032102740
2018-11-14,8015669839
2018-11-15,8163267160
2018-11-16,8251407260
2018-11-19,8018956420
2018-11-20,7911096839
2018-11-21,8041962480
2018-11-23,8157889120
2018-11-26,8144444019
2018-11-27,8066462440
2018-11-28,8208980500
2018-11-29,8226010960
2018-11-30,8200315879
2018-12-03,8289651100
2018-12-04,7959499199
2018-12-06,7857316440
2018-12-07,7655639940
2018-12-10,7520292600
2018-12-11,7531048680
2018-12-12,7596481500
2018-12-13,7477865840
2018-12-14,7404365960
2018-12-17,7260951560
2018-12-18,7169226100
2018-12-19,7019238540
2018-12-20,6903013120
2018-12-21,6735995100
2018-12-24,6576147800
2018-12-26,6795153540
2018-12-27,6868354640
2018-12-28,6861781480
2018-12-31,6920388220
2019-01-02,6797012080
2019-01-03,6684364300
2019-01-04,6743370280
2019-01-07,6963599670
2019-01-08,7019029530
2019-01-09,7073863370
2019-01-10,7178166870
2019-01-11,7194557420
2019-01-14,7044062370
2019-01-15,7089657900
2019-01-16,7049724560
2019-01-17,7087869840
2019-01-18,7141809650
2019-01-22,7018731520
2019-01-23,7065519090
2019-01-24,7064923070
2019-01-25,7161478310
2019-01-28,7094724070
2019-01-29,7131379300
2019-01-30,7300648980
2019-01-31,7446375870
2019-02-01,7483627120
2019-02-04,7471110700
2019-02-05,7454720150
2019-02-06,7530712700
2019-02-07,7391542030
2019-02-08,7415978850
2019-02-11,7537566930
2019-02-12,7691638100
2019-02-13,7801603790
2019-02-14,7790577420
2019-02-15,8056402339
2019-02-19,8048058060
2019-02-20,8127924740
2019-02-21,8175606339
2019-02-22,8173222260
2019-02-25,8201831220
2019-02-26,8131798870
2019-02-27,8165175990
2019-02-28,8073090899
2019-03-01,9459135410
2019-03-04,9321454790
2019-03-05,9307448320
2019-03-06,9200462730
2019-03-07,9017782600
2019-03-08,9055331860
2019-03-11,9186754270
2019-03-12,9204634870
2019-03-13,9221025420
2019-03-14,9294037870
2019-03-15,9248144330
2019-03-18,9347679670
2019-03-19,9361090120
2019-03-20,9259766720
2019-03-21,9404301570
2019-03-22,9106887590
2019-03-25,9154569190
2019-03-26,9169469690
2019-03-27,9012418420
2019-03-28,9052053750
2019-03-29,9109569680
2019-04-01,9164823600
2019-04-02,9216699960
2019-04-03,9119506320
2019-04-04,9117121200
2019-04-05,9200898540
2019-04-08,9237569760
2019-04-09,9120698880
2019-04-10,9170786400
2019-04-11,9122487720
2019-04-12,9198513420
2019-04-15,9145146360
2019-04-16,8987132160
2019-04-17,8700619620
2019-04-18,8769191820
2019-04-22,8750110860
2019-04-23,8799303960
2019-04-24,8758756920
2019-04-25,8911404600
2019-04-26,8997865200
2019-04-29,8921541360
2019-04-30,8971927020
2019-05-01,8857143120
2019-05-02,9009790800
2019-05-03,9193445040
2019-05-06,9132028200
2019-05-07,8875329660
2019-05-08,8840149140
2019-05-09,9220873920
2019-05-10,9275135400
2019-05-13,8833291920
2019-05-14,8704793580
2019-05-15,8775750900
2019-05-16,8922137640
2019-05-17,8846410080
2019-05-20,8730731760
2019-05-21,8775750900
2019-05-22,8805564900
2019-05-23,8764123440
2019-05-24,8746533180
2019-05-28,8619823680
2019-05-29,8588817120
2019-05-30,8564071500
2019-05-31,8554531020
2019-06-03,8593587360
2019-06-04,8699725200
2019-06-05,8577487800
2019-06-06,8582556180
2019-06-07,8644569300
2019-06-10,8694358680
2019-06-11,8829117960
2019-06-12,8864000340
2019-06-13,8906634360
2019-06-14,8897392020
2019-06-17,9010088940
2019-06-18,9159158940
2019-06-19,9180625020
2019-06-20,9214612980
2019-06-21,9080449980
2019-06-24,8974014000
2019-06-25,8988026580
2019-06-26,9034238280
2019-06-27,9146935200
2019-06-28,9319558260
2019-07-01,9401461218
2019-07-02,9382378011
2019-07-03,9516854985
2019-07-05,9342720721
2019-07-08,9222854327
2019-07-09,9095831730
2019-07-10,9080922975
2019-07-11,9255653589
2019-07-12,9220468926
2019-07-15,9313499560
2019-07-16,9225239728
2019-07-17,9199596668
2019-07-18,9245217460
2019-07-19,9397883116
2019-07-22,9291732777
2019-07-23,9425911577
2019-07-24,9645368458
2019-07-25,9531763741
2019-07-26,9672204218
2019-07-29,9569631980
2019-07-30,9568141104
2019-07-31,9389534213
2019-08-01,9254460889
2019-08-02,10018683696
2019-08-05,9505822506
2019-08-06,9565755703
2019-08-07,9552039648
2019-08-08,9889275698
2019-08-09,9704407130
2019-08-12,9522818488
2019-08-13,9727962963
2019-08-14,9417264499
2019-08-15,9515662285
2019-08-16,9765234852
2019-08-19,9868105265
2019-08-20,10152266145
2019-08-21,10263187286
2019-08-22,10196097886
2019-08-23,9919391384
2019-08-26,9996320562
2019-08-27,9979920931
2019-08-28,9992146111
2019-08-29,10057744635
2019-08-30,10069671639
2019-09-03,9939369116
2019-09-04,9994829687
2019-09-05,10122448634
2019-09-06,10006458516
2019-09-09,10002880415
2019-09-10,9628968827
2019-09-11,9733031940
2019-09-12,10015403769
2019-09-13,9973659254
2019-09-16,9963521300
2019-09-17,10061919086
2019-09-18,10088456671
2019-09-19,10129903012
2019-09-20,10294197497
2019-09-23,10198185112
2019-09-24,10186258107
2019-09-25,10227108097
2019-09-26,10144215417
2019-09-27,9958750498
2019-09-30,9956911760
2019-10-01,9793526720
2019-10-02,9789935840
2019-10-03,9981449440
2019-10-04,10155307880
2019-10-07,10129872480
2019-10-08,9567600520
2019-10-09,9675326920
2019-10-10,9704053960
2019-10-11,9912025760
2019-10-14,9921302200
2019-10-15,10009877240
2019-10-16,10102342400
2019-10-17,10277397800
2019-10-18,10272011480
2019-10-21,10340537440
2019-10-22,10280090960
2019-10-23,10427915520
2019-10-24,10193012120
2019-10-25,10343829080
2019-10-28,10219046000
2019-10-29,10111918080
2019-10-30,10308818000
2019-10-31,9923396880
2019-11-01,10543122920
2019-11-04,10456642560
2019-11-05,10425820840
2019-11-06,10393502920
2019-11-07,10338143520
2019-11-08,10546713800
2019-11-11,10471305320
2019-11-12,10554793280
2019-11-13,10530854080
2019-11-14,10596986120
2019-11-15,10649652360
2019-11-18,10721170720
2019-11-19,10895926880
2019-11-20,10857624160
2019-11-21,10778924040
2019-11-22,10837874320
2019-11-25,11036868920
2019-11-26,11116167520
2019-11-27,11162848960
2019-11-29,11053327120
2019-12-02,11122152320
2019-12-03,11119159920
2019-12-04,11112576640
2019-12-05,11042554480
2019-12-06,11197560800
2019-12-09,10701121640
2019-12-10,10591300560
2019-12-11,10529657120
2019-12-12,10853135560
2019-12-13,10611648880
2019-12-16,10978816360
2019-12-17,10924953160
2019-12-18,10762465840
2019-12-19,10773238480
2019-12-20,11154769480
2019-12-23,11099110840
2019-12-24,11034774240
2019-12-26,10998566200
2019-12-27,11022505400
2019-12-30,11061107360
2019-12-31,11050945950
2020-01-02,11114558400
2020-01-03,10953884700
2020-01-06,11110675950
2020-01-07,11364827100
2020-01-08,11402158350
2020-01-09,11609421450
2020-01-10,11453824800
2020-01-13,11472341100
2020-01-14,11472938400
2020-01-15,11242081950
2020-01-16,11339740500
2020-01-17,11255819850
2020-01-21,11315251200
2020-01-22,11304499800
2020-01-23,11209529100
2020-01-24,11049154050
2020-01-27,10910879100
2020-01-28,10960156350
2020-01-29,11009433600
2020-01-30,10964038800
2020-01-31,10778875800
2020-02-03,10871158650
2020-02-04,10862497800
2020-02-05,11085589350
2020-02-06,11176677600
2020-02-07,11059009500
2020-02-10,11040194550
2020-02-11,11094250200
2020-02-12,11216696700
2020-02-13,11328989100
2020-02-14,12054409950
2020-02-18,12168494250
2020-02-19,12215083650
2020-02-20,12216875550
2020-02-21,11960932500
2020-02-24,11507880450
2020-02-25,11001668700
2020-02-26,11020185000
2020-02-27,10775292000
2020-02-28,10513077300
2020-03-02,11018691750
2020-03-03,11050050000
2020-03-04,11495934450
2020-03-05,11548198200
2020-03-06,11186234400
2020-03-09,10492769100
2020-03-10,10978075350
2020-03-11,10327018350
2020-03-12,9557098650
2020-03-13,10386748350
2020-03-16,10025979150
2020-03-17,10714964700
2020-03-18,10721535000
2020-03-19,10357182000
2020-03-20,9825883650
2020-03-23,9746144100
2020-03-24,10248174750
2020-03-25,9945045000
2020-03-26,10191729900
2020-03-27,9628774650
2020-03-30,10426170150
2020-03-31,10394805120
2020-04-01,9929565240
2020-04-02,10696662480
2020-04-03,10846108560
2020-04-06,11306011080
2020-04-07,10982211240
2020-04-08,11951535120
2020-04-09,11657387280
2020-04-13,12020327760
2020-04-14,12026258160
2020-04-15,11974070640
2020-04-16,12291940080
2020-04-17,12667630920
2020-04-20,12600617400
2020-04-21,12385936920
2020-04-22,12497428440
2020-04-23,12553174200
2020-04-24,12839612520
2020-04-27,13152737640
2020-04-28,12770523360
2020-04-29,12936278040
2020-04-30,13049845200
2020-05-01,12803437080
2020-05-04,12870154080
2020-05-05,13135836000
2020-05-06,13343103480
2020-05-07,13652373840
2020-05-08,13531690200
2020-05-11,13946818200
2020-05-12,13684991040
2020-05-13,13491660000
2020-05-14,13573499520
2020-05-15,13839181440
2020-05-18,13978545840
2020-05-19,13751115000
2020-05-20,14023616880
2020-05-21,13841257080
2020-05-22,14009087400
2020-05-26,14267059800
2020-05-27,13957789440
2020-05-28,14147858760
2020-05-29,14568620640
2020-06-01,14601237840
2020-06-02,14620215120
2020-06-03,13958382480
2020-06-04,13754080200
2020-06-05,13418123040
2020-06-08,13537324080
2020-06-09,13638140880
2020-06-10,13902043680
2020-06-11,13006553280
2020-06-12,13309300200
2020-06-15,13458449760
2020-06-16,13491956520
2020-06-17,13506189480
2020-06-18,13467345360
2020-06-19,13401517920
2020-06-22,13535841480
2020-06-23,13396180560
2020-06-24,12822117840
2020-06-25,12965040480
2020-06-26,12825972600
2020-06-29,12819745680
2020-06-30,13418734290
2020-07-01,13506114030
2020-07-02,13622917560
2020-07-06,13833936660
2020-07-07,13919533140
2020-07-08,13894270290
2020-07-09,14207826840
2020-07-10,14196532860
2020-07-13,13906753110
2020-07-14,14532380160
2020-07-15,14811460350
2020-07-16,14919644790
2020-07-17,15356840700
2020-07-20,15465916770
2020-07-21,15426387839
2020-07-22,15462944670
2020-07-23,15464430720
2020-07-24,15328605750
2020-07-27,15766098870
2020-07-28,15506931750
2020-07-29,15775015170
2020-07-30,15918567600
2020-07-31,15600255690
2020-08-03,15783039839
2020-08-04,15658806060
2020-08-05,15671883299
2020-08-06,15610063620
2020-08-07,15577667730
2020-08-10,15067060950
2020-08-11,14751721140
2020-08-12,14915483850
2020-08-13,15151171380
2020-08-14,15049822770
2020-08-17,15214477110
2020-08-18,15479291220
2020-08-19,15481371690
2020-08-20,15323553180
2020-08-21,15393991950
2020-08-24,15192483570
2020-08-25,15216557580
2020-08-26,15253114410
2020-08-27,14775795150
2020-08-28,14826023640
2020-08-31,15115803390
2020-09-01,15147604860
2020-09-02,15582720299
2020-09-03,14689307040
2020-09-04,14391799830
2020-09-08,14231009220
2020-09-09,14904784290
2020-09-10,14963037450
2020-09-11,15009699420
2020-09-14,15123233640
2020-09-15,15241523220
2020-09-16,15251628360
2020-09-17,15202291500
2020-09-18,15261139080
2020-09-21,15392803110
2020-09-22,15326525279
2020-09-23,15210316170
2020-09-24,14687226570
2020-09-25,14983842150
2020-09-28,15274216319
2020-09-29,15309287100
2020-09-30,15377718180
2020-10-01,15537324729
2020-10-02,15235116440
2020-10-05,15831179780
2020-10-06,15910833890
2020-10-07,16270619870
2020-10-08,16440966300
2020-10-09,16889654620
2020-10-12,16959762170
2020-10-13,16877721420
2020-10-14,16628615870
2020-10-15,16486014130
2020-10-16,16604152810
2020-10-19,16537625220
2020-10-20,16783449140
2020-10-21,16689475189
2020-10-22,17274500320
2020-10-23,17354154430
2020-10-26,17417102060
2020-10-27,17587746820
2020-10-28,16690370180
2020-10-29,16946038990
2020-10-30,17494667860
2020-11-02,17631899660
2020-11-03,17946637810
2020-11-04,18639360070
2020-11-05,18811794810
2020-11-06,19196043850
2020-11-09,17301946680
2020-11-10,16580584740
2020-11-11,17465729850
2020-11-12,17966924250
2020-11-13,17970205880
2020-11-16,17816565930
2020-11-17,17678140810
2020-11-18,17272710340
2020-11-19,17135478540
2020-11-20,17004213340
2020-11-23,16556718340
2020-11-24,15410534479
2020-11-25,15609520590
2020-11-27,15962743310
2020-11-30,16065070500
2020-12-01,16625334240
2020-12-02,16396216800
2020-12-03,16505703910
2020-12-04,16688580200
2020-12-07,16722888149
2020-12-08,16684701910
2020-12-09,16165607710
2020-12-10,16550751740
2020-12-11,16923067580
2020-12-14,17292698450
2020-12-15,17539119030
2020-12-16,17205287760
2020-12-17,17429631920
2020-12-18,18074919710
2020-12-21,17627126380
2020-12-22,17406958840
2020-12-23,17136671859
2020-12-24,17156063310
2020-12-28,17064177670
2020-12-29,17151588359
2020-12-30,17148903390
2020-12-31,17385019620
2021-01-04,17155978980
2021-01-05,17420508990
2021-01-06,18257640600
2021-01-07,18762245760
2021-01-08,18531117510
2021-01-11,18364705170
2021-01-12,18193222920
2021-01-13,18022635360
2021-01-14,17689214220
2021-01-15,17928096450
2021-01-19,18161312310
2021-01-20,17917956630
2021-01-21,17571413370
2021-01-22,17739615090
2021-01-25,17546063820
2021-01-26,17021775480
2021-01-27,16313479230
2021-01-28,16892940120
2021-01-29,17111542710
2021-02-01,17645672640
2021-02-02,17793594720
2021-02-03,17636427510
2021-02-04,18043213230
2021-02-05,18385283040
2021-02-08,18749123640
2021-02-09,18981146580
2021-02-10,18845750160
2021-02-11,19200345630
2021-02-12,19753264050
2021-02-16,19373617260
2021-02-17,19555537560
2021-02-18,19429684500
2021-02-19,18997549230
2021-02-22,17999373420
2021-02-23,17729177040
2021-02-24,17736931020
2021-02-25,17370406350
2021-02-26,17431543500
2021-03-01,17813277900
2021-03-02,17631954060
2021-03-03,16905764010
2021-03-04,16760526000
2021-03-05,16937078159
2021-03-08,16525222530
2021-03-09,16758736620
2021-03-10,16677618060
2021-03-11,16966304700
2021-03-12,16700283540
2021-03-15,16985689649
2021-03-16,16725931320
2021-03-17,16892940120
2021-03-18,17000601149
2021-03-19,16967199389
2021-03-22,17297340000
2021-03-23,17028933000
2021-03-24,16682389740
2021-03-25,16672846379
2021-03-26,17255289570
2021-03-29,17000302919
2021-03-30,16824645450
2021-03-31,17000303879
2021-04-01,17260441240
2021-04-05,17346459200
2021-04-06,17487838200
2021-04-07,17163112960
2021-04-08,17627133720
2021-04-09,17934893480
2021-04-12,17977158360
2021-04-13,18300395400
2021-04-14,18218842040
2021-04-15,18596249560
2021-04-16,18635835680
2021-04-19,18739116760
2021-04-20,18700721200
2021-04-21,18879602840
2021-04-22,19040923720
2021-04-23,19061460880
2021-04-26,19297191760
2021-04-27,19308502080
2021-04-28,19318026560
2021-04-29,19070687720
2021-04-30,18755189320
2021-05-03,18156040000
2021-05-04,17801848400
2021-05-05,17899176680
2021-05-06,17922987880
2021-05-07,18096809640
2021-05-10,17967038600
2021-05-11,17750654320
2021-05-12,17378901960
2021-05-13,17589631080
2021-05-14,17880723000
2021-05-17,17553021360
2021-05-18,17505696600
2021-05-19,17519983320
2021-05-20,17808396480
2021-05-21,17701841360
2021-05-24,17651837840
2021-05-25,17647968520
2021-05-26,17607489480
2021-05-27,17815837480
2021-05-28,17928940680
2021-06-01,17306575440
2021-06-02,17302408480
2021-06-03,17310444760
2021-06-04,17301217920
2021-06-07,17250619120
2021-06-08,17312528240
2021-06-09,17297646240
2021-06-10,17946799080
2021-06-11,17908403520
2021-06-14,18056925880
2021-06-15,18134312280
2021-06-16,18223306640
2021-06-17,18382246400
2021-06-18,18537019200
2021-06-21,18622441880
2021-06-22,18597142480
2021-06-23,18627799400
2021-06-24,18807871600
2021-06-25,18857279840
2021-06-28,19159086800
2021-06-29,19214447840
2021-06-30,19208862060
2021-07-01,19608965940
2021-07-02,19877590080
2021-07-06,19897863600
2021-07-07,20076747600
2021-07-08,20055877800
2021-07-09,20129518380
2021-07-12,20094039720
2021-07-13,19812595560
2021-07-14,19635500400
2021-07-15,19879080780
2021-07-16,20117890920
2021-07-19,20089865760
2021-07-20,19928273880
2021-07-21,19768172700
2021-07-22,20136673740
2021-07-23,20360576880
2021-07-26,20439285840
2021-07-27,20952981060
2021-07-28,21048087720
2021-07-29,21082373820
2021-07-30,22047751140
2021-08-02,21957116580
2021-08-03,22232001660
2021-08-04,22721845680
2021-08-05,22767759240
2021-08-06,22468724820
2021-08-09,22557570540
2021-08-10,22771933200
2021-08-11,22440699660
2021-08-12,22853921700
2021-08-13,23204236200
2021-08-16,23313951720
2021-08-17,23269230720
2021-08-18,22979140500
2021-08-19,23143117500
2021-08-20,23255814420
2021-08-23,23340486180
2021-08-24,23516985060
2021-08-25,23807373420
2021-08-26,23783820360
2021-08-27,23624911740
2021-08-30,24254881560
2021-08-31,23994903480
2021-09-01,24296919300
2021-09-02,24619506780
2021-09-03,24438535800
2021-09-07,24039624480
2021-09-08,24255477840
2021-09-09,24172893060
2021-09-10,24450461400
2021-09-13,23612389860
2021-09-14,23937362460
2021-09-15,23555445120
2021-09-16,23410549080
2021-09-17,23503866900
2021-09-20,23330051280
2021-09-21,23419195140
2021-09-22,23423070960
2021-09-23,23771894760
2021-09-24,23939449440
2021-09-27,22852431000
2021-09-28,22450836420
2021-09-29,22338735780
2021-09-30,22320315900
2021-10-01,22199730240
2021-10-04,21843359220
2021-10-05,21659638140
2021-10-06,21626723940
2021-10-07,21886147680
2021-10-08,21616550460
2021-10-11,21498957000
2021-10-12,21217091760
2021-10-13,21209910480
2021-10-14,21547131420
2021-10-15,21588124560
2021-10-18,21758380740
2021-10-19,21925644720
2021-10-20,22353529320
2021-10-21,22736231700
2021-10-22,22548620760
2021-10-25,23054302560
2021-10-26,23134194300
2021-10-27,22878959640
2021-10-28,23603072040
2021-10-29,23778414960
2021-11-01,23463635520
2021-11-02,23311631760
2021-11-03,23334671700
2021-11-04,23435508840
2021-11-05,21711702420
2021-11-08,21906793860
2021-11-09,21905297760
2021-11-10,21961551120
2021-11-11,22504036980
2021-11-12,22629410160
2021-11-15,22556400480
2021-11-16,23069263560
2021-11-17,23338860780
2021-11-18,23110256700
2021-11-19,23238322860
2021-11-22,22668907200
2021-11-23,22176989520
2021-11-24,22046529600
2021-11-26,22446586740
2021-11-29,22428334320
2021-11-30,22537250400
2021-12-01,22607866320
2021-12-02,22388238840
2021-12-03,22183572360
2021-12-06,22212895920
2021-12-07,22512415140
2021-12-08,23046522840
2021-12-09,22554904380
2021-12-10,22323308100
2021-12-13,22507328400
2021-12-14,21661433460
2021-12-15,22272440700
2021-12-16,21972921480
2021-12-17,21886746120
2021-12-20,21800271540
2021-12-21,22139587020
2021-12-22,22256881260
2021-12-23,22329591720
2021-12-27,22869983040
2021-12-28,22374474720
2021-12-29,22463642280
2021-12-30,22700325300
2021-12-31,22615700839
2022-01-03,22012571583
2022-01-04,21014938923
2022-01-05,20785660010
2022-01-06,20459102184
2022-01-07,19849687214
2022-01-10,19889197419
2022-01-11,20203483135
2022-01-12,20045442318
2022-01-13,19131319862
2022-01-14,18804163397
2022-01-18,17953197405
2022-01-19,17912489922
2022-01-20,17582040940
2022-01-21,17530557946
2022-01-24,17479074953
2022-01-25,17208789236
2022-01-26,17122585154
2022-01-27,16901687193
2022-01-28,17749659989
2022-01-31,17951102167
2022-02-01,18254911693
2022-02-02,18521904892
2022-02-03,18644625981
2022-02-04,18758068159
2022-02-07,18709279043
2022-02-08,18485986524
2022-02-09,19072952515
2022-02-10,18712571560
2022-02-11,18851156595
2022-02-14,18587156593
2022-02-15,18488680402
2022-02-16,18339020537
2022-02-17,17606884477
2022-02-18,17473088558
2022-02-22,17446748422
2022-02-23,17133659984
2022-02-24,17912190602
2022-02-25,19195074965
2022-02-28,18736217819
2022-03-01,18460544347
2022-03-02,18314775639
2022-03-03,18220789244
2022-03-04,17436571551
2022-03-07,16467374265
2022-03-08,15701415076
2022-03-09,16590394674
2022-03-10,16203374263
2022-03-11,15860653172
2022-03-14,16194993311
2022-03-15,16424870864
2022-03-16,16846013724
2022-03-17,17206095359
2022-03-18,17606585158
2022-03-21,17359945700
2022-03-22,17643401484
2022-03-23,16923238214
2022-03-24,16992381072
2022-03-25,16890612363
2022-03-28,17183347059
2022-03-29,17419211007
2022-03-30,17367428693
2022-03-31,16780874620
2022-04-01,17009096660
2022-04-04,16969172699
2022-04-05,17127080900
2022-04-06,17180412160
2022-04-07,17775100400
2022-04-08,17791785040
2022-04-11,17569819740
2022-04-12,16632202560
2022-04-13,16829140900
2022-04-14,16332772860
2022-04-18,16158477960
2022-04-19,16579169240
2022-04-20,16744525940
2022-04-21,16244880560
2022-04-22,15918636259
2022-04-25,15789330300
2022-04-26,14704232820
2022-04-27,14925602240
2022-04-28,15287599340
2022-04-29,15256315639
2022-05-02,14939307480
2022-05-03,14924708420
2022-05-04,15301602520
2022-05-05,15118965300
2022-05-06,14940499240
2022-05-09,14272815700
2022-05-10,14604124980
2022-05-11,14158704680
2022-05-12,14384841140
2022-05-13,14959865340
2022-05-16,14869887460
2022-05-17,15324841840
2022-05-18,15000981060
2022-05-19,15591796080
2022-05-20,15558426800
2022-05-23,15515225500
2022-05-24,15455041620
2022-05-25,15152334580
2022-05-26,15566173240
2022-05-27,16304766500
2022-05-31,16022915259
2022-06-01,15724975259
2022-06-02,16462078820
2022-06-03,15957070520
2022-06-06,15939194120
2022-06-07,16099783780
2022-06-08,15931149740
2022-06-09,15517013139
2022-06-10,15085298080
2022-06-13,14346704820
2022-06-14,14001988240
2022-06-15,14314229360
2022-06-16,14014501720
2022-06-17,13814583980
2022-06-21,14154831460
2022-06-22,14300524120
2022-06-23,15063250520
2022-06-24,15130584960
2022-06-27,15126115860
2022-06-28,14752797040
2022-06-29,14779909580
2022-06-30,14706197055
2022-07-01,14924264704
2022-07-05,15033001434
2022-07-06,15142035258
2022-07-07,15227301492
2022-07-08,15363370951
2022-07-11,15504491024
2022-07-12,14863360251
2022-07-13,14830085624
2022-07-14,14496745157
2022-07-15,14677675945
2022-07-18,14135477771
2022-07-19,14560323464
2022-07-20,14737094923
2022-07-21,15877048016
2022-07-22,15586192119
2022-07-25,15691957900
2022-07-26,15885069578
2022-07-27,16241880541
2022-07-28,16633154511
2022-07-29,16734166774
2022-08-01,16447470205
2022-08-02,16279611592
2022-08-03,16297140190
2022-08-04,16008661052
2022-08-05,16032725738
2022-08-08,15896953374
2022-08-09,15415065462
2022-08-10,16295357621
2022-08-11,16314074599
2022-08-12,16302784993
2022-08-15,16236829928
2022-08-16,15863975841
2022-08-17,15571040279
2022-08-18,15436159199
2022-08-19,15157781287
2022-08-22,14857715448
2022-08-23,14694907449
2022-08-24,14827708865
2022-08-25,15289394324
2022-08-26,14714515711
2022-08-29,14507440573
2022-08-30,14364537931
2022-08-31,14410290544
2022-09-01,14446239026
2022-09-02,14210642778
2022-09-06,14198461887
2022-09-07,14598648704
2022-09-08,14864548631
2022-09-09,15133419506
2022-09-12,15234728864
2022-09-13,14242729026
2022-09-14,14185686807
2022-09-15,14045160924
2022-09-16,13325894196
2022-09-19,13235577349
2022-09-20,12994633393
2022-09-21,12803898474
2022-09-22,12434906620
2022-09-23,12535324693
2022-09-26,12315177380
2022-09-27,12257838066
2022-09-28,12736755029
2022-09-29,12425696679
2022-09-30,12381966620
2022-10-03,12699574720
2022-10-04,13339243370
2022-10-05,13535744830
2022-10-06,13441946550
2022-10-07,12731929190
2022-10-10,11663934850
2022-10-11,11580228790
2022-10-12,11400349810
2022-10-13,11721519870
2022-10-14,11716176930
2022-10-17,11995790790
2022-10-18,12071779270
2022-10-19,11434782090
2022-10-20,11154871400
2022-10-21,11226407430
2022-10-24,11218393020
2022-10-25,11546687000
2022-10-26,11698367130
2022-10-27,11428548660
2022-10-28,10516686900
2022-10-31,10439807930
2022-11-01,10636903050
2022-11-02,10567741660
2022-11-03,10838747450
2022-11-04,11226110600
2022-11-07,11246591870
2022-11-08,11333859890
2022-11-09,11976793670
2022-11-10,12691857140
2022-11-11,12932289440
2022-11-14,12529194300
2022-11-15,12499808130
2022-11-16,12112444980
2022-11-17,11711724480
2022-11-18,11817395960
2022-11-21,11818880110
2022-11-22,12035862840
2022-11-23,11990151020
2022-11-25,11993712980
2022-11-28,11826004030
2022-11-29,11859842650
2022-11-30,12309836930
2022-12-01,12408681320
2022-12-02,12438957980
2022-12-05,12045064570
2022-12-06,11861029970
2022-12-07,11988370040
2022-12-08,12469828300
2022-12-09,12350799470
2022-12-12,12415805240
2022-12-13,12912995490
2022-12-14,12760721700
2022-12-15,12481107840
2022-12-16,12110070340
2022-12-19,11927223060
2022-12-20,11896946400
2022-12-21,12248393120
2022-12-22,12221975250
2022-12-23,12249877270
2022-12-27,12260563150
2022-12-28,12151329710
2022-12-29,12602511310
2022-12-30,12481404670
2023-01-03,12502238280
2023-01-04,12835785200
2023-01-05,12737230520
2023-01-06,12391253280
2023-01-09,12607600040
2023-01-10,12812700320
2023-01-11,13648787320
2023-01-12,13370880880
2023-01-13,13472099200
2023-01-17,13463812320
2023-01-18,13388046560
2023-01-19,13334477800
2023-01-20,13533954840
2023-01-23,13822515840
2023-01-24,13525372000
2023-01-25,13516197240
2023-01-26,14085032360
2023-01-27,14175300160
2023-01-30,13740238960
2023-01-31,13834946160
2023-02-01,14011338320
2023-02-02,14220582040
2023-02-03,13936164480
2023-02-06,13900945240
2023-02-07,14115516240
2023-02-08,13894138160
2023-02-09,13784632960
2023-02-10,13945043280
2023-02-13,13966944320
2023-02-14,13688741920
2023-02-15,13629549920
2023-02-16,13493112360
2023-02-17,14301675080
2023-02-21,13855663360
2023-02-22,14087696000
2023-02-23,14413252000
2023-02-24,14206080000
2023-02-27,14294868000
2023-02-28,14142152640
2023-03-01,14070234360
2023-03-02,14880572840
2023-03-03,14886788000
2023-03-06,14625159360
2023-03-07,14489905640
2023-03-08,14239819440
2023-03-09,14426274240
2023-03-10,14153991040
2023-03-13,14463861160
2023-03-14,14577509800
2023-03-15,14146888000
2023-03-16,14451134880
2023-03-17,13906272520
2023-03-20,13836721920
2023-03-21,14214662840
2023-03-22,13797951160
2023-03-23,13505246720
2023-03-24,13637244880
2023-03-27,13926397800
2023-03-28,13939716000
2023-03-29,13968424120
2023-03-30,13962800880
2023-03-31,14061632100
2023-04-03,13644791100
2023-04-04,13571403600
2023-04-05,13614849000
2023-04-06,13686475200
2023-04-10,13795382250
2023-04-11,13855853550
2023-04-12,13997344650
2023-04-13,14258017050
2023-04-14,14068383750
2023-04-17,14134726050
2023-04-18,14065741800
2023-04-19,14278272000
2023-04-20,13475999850
2023-04-21,13716123750
2023-04-24,13556139000
2023-04-25,12836060850
2023-04-26,12798780000
2023-04-27,12811989750
2023-04-28,13232940450
2023-05-01,13324528050
2023-05-02,13253195400
2023-05-03,13616610300
2023-05-04,13579916550
2023-05-05,11308720200
2023-05-08,11107638450
2023-05-09,10769175300
2023-05-10,10734829950
2023-05-11,10695200700
2023-05-12,10935031050
2023-05-15,11206271250
2023-05-16,11291987850
2023-05-17,11167522650
2023-05-18,11163706500
2023-05-19,11217719700
2023-05-22,11364788250
2023-05-23,11230048800
2023-05-24,10971724800
