,FMCC
2018-08-31,4883340000
2018-09-04,5012700000
2018-09-05,4915680000
2018-09-06,4915680000
2018-09-07,4851000000
2018-09-10,4786320000
2018-09-11,4753980000
2018-09-12,4883340000
2018-09-13,4883340000
2018-09-14,4851000000
2018-09-17,4753980000
2018-09-18,4786320000
2018-09-19,4753980000
2018-09-20,4689300000
2018-09-21,4721640000
2018-09-24,4689300000
2018-09-25,4656960000
2018-09-26,4592280000
2018-09-27,4495260000
2018-09-28,4527600000
2018-10-01,4559940000
2018-10-02,4495260000
2018-10-03,4430580000
2018-10-04,4398240000
2018-10-05,4268880000
2018-10-08,4268880000
2018-10-09,4236540000
2018-10-10,4107180000
2018-10-11,4074840000
2018-10-12,4107180000
2018-10-15,4010160000
2018-10-16,4074840000
2018-10-17,4171860000
2018-10-18,4139520000
2018-10-19,4462920000
2018-10-22,4462920000
2018-10-23,4430580000
2018-10-24,4430580000
2018-10-25,4527600000
2018-10-26,4462920000
2018-10-29,4301220000
2018-10-30,4074840000
2018-10-31,4107180000
2018-11-01,4236540000
2018-11-02,4171860000
2018-11-05,4139520000
2018-11-06,4171860000
2018-11-07,4171860000
2018-11-08,4107180000
2018-11-09,4042500000
2018-11-12,4010160000
2018-11-13,4042500000
2018-11-14,3945480000
2018-11-15,3880800000
2018-11-16,3848460000
2018-11-19,3783780000
2018-11-20,3751439999
2018-11-21,3719099999
2018-11-23,3686759999
2018-11-26,3686759999
2018-11-27,3654419999
2018-11-28,3783780000
2018-11-29,3751439999
2018-11-30,3783780000
2018-12-03,3913140000
2018-12-04,3945480000
2018-12-06,3880800000
2018-12-07,3913140000
2018-12-10,3913140000
2018-12-11,3751439999
2018-12-12,3654419999
2018-12-13,3654419999
2018-12-14,3654419999
2018-12-17,3525060000
2018-12-18,3686759999
2018-12-19,3880800000
2018-12-20,3719099999
2018-12-21,3719099999
2018-12-24,3557400000
2018-12-26,3525060000
2018-12-27,3589740000
2018-12-28,3460380000
2018-12-31,3428040000
2019-01-02,3525060000
2019-01-03,3654419999
2019-01-04,4010160000
2019-01-07,4559940000
2019-01-08,5239080000
2019-01-09,6015240000
2019-01-10,5724180000
2019-01-11,5271420000
2019-01-14,5659500000
2019-01-15,6015240000
2019-01-16,5918220000
2019-01-17,5853540000
2019-01-18,7696920000
2019-01-22,8117339999
2019-01-23,7664580000
2019-01-24,9152220000
2019-01-25,9281580000
2019-01-28,9249240000
2019-01-29,7211820000
2019-01-30,7276500000
2019-01-31,7955640000
2019-02-01,8214360000
2019-02-04,7890960000
2019-02-05,7438199999
2019-02-06,7535220000
2019-02-07,7373519999
2019-02-08,7535220000
2019-02-11,7502879999
2019-02-12,7890960000
2019-02-13,8182019999
2019-02-14,7955640000
2019-02-15,8311379999
2019-02-19,8440740000
2019-02-20,8925840000
2019-02-21,8958180000
2019-02-22,8893500000
2019-02-25,8764140000
2019-02-26,8408400000
2019-02-27,8311379999
2019-02-28,8311379999
2019-03-01,8473080000
2019-03-04,8667120000
2019-03-05,8764140000
2019-03-06,8570100000
2019-03-07,8440740000
2019-03-08,8279040000
2019-03-11,8214360000
2019-03-12,8149680000
2019-03-13,8343720000
2019-03-14,8505420000
2019-03-15,8408400000
2019-03-18,8279040000
2019-03-19,8085000000
2019-03-20,8020320000
2019-03-21,8182019999
2019-03-22,7987980000
2019-03-25,7890960000
2019-03-26,8214360000
2019-03-27,8828820000
2019-03-28,9055200000
2019-03-29,8699460000
2019-04-01,8440740000
2019-04-02,8279040000
2019-04-03,8505420000
2019-04-04,8828820000
2019-04-05,8634780000
2019-04-08,8440740000
2019-04-09,8408400000
2019-04-10,8440740000
2019-04-11,8311379999
2019-04-12,8311379999
2019-04-15,8117339999
2019-04-16,8117339999
2019-04-17,8440740000
2019-04-18,8311379999
2019-04-22,7858620000
2019-04-23,7696920000
2019-04-24,7535220000
2019-04-25,7373519999
2019-04-26,7535220000
2019-04-29,7664580000
2019-04-30,7761600000
2019-05-01,7696920000
2019-05-02,7664580000
2019-05-03,7664580000
2019-05-06,7535220000
2019-05-07,7438199999
2019-05-08,7793940000
2019-05-09,8246699999
2019-05-10,8246699999
2019-05-13,7955640000
2019-05-14,8052660000
2019-05-15,8311379999
2019-05-16,8408400000
2019-05-17,8634780000
2019-05-20,9378600000
2019-05-21,9637320000
2019-05-22,9152220000
2019-05-23,9443280000
2019-05-24,9702000000
2019-05-28,9346260000
2019-05-29,9119880000
2019-05-30,9119880000
2019-05-31,9475620000
2019-06-03,9475620000
2019-06-04,9702000000
2019-06-05,9863700000
2019-06-06,9928380000
2019-06-07,9960720000
2019-06-10,8990520000
2019-06-11,9216900000
2019-06-12,9346260000
2019-06-13,9378600000
2019-06-14,9313920000
2019-06-17,9119880000
2019-06-18,9152220000
2019-06-19,9087540000
2019-06-20,8731800000
2019-06-21,8667120000
2019-06-24,8537760000
2019-06-25,8602440000
2019-06-26,8570100000
2019-06-27,8408400000
2019-06-28,8408400000
2019-07-01,8731800000
2019-07-02,8828820000
2019-07-03,8764140000
2019-07-05,8699460000
2019-07-08,8667120000
2019-07-09,8602440000
2019-07-10,8731800000
2019-07-11,8731800000
2019-07-12,8473080000
2019-07-15,8279040000
2019-07-16,8279040000
2019-07-17,8246699999
2019-07-18,7761600000
2019-07-19,7793940000
2019-07-22,7890960000
2019-07-23,7987980000
2019-07-24,7890960000
2019-07-25,7858620000
2019-07-26,7761600000
2019-07-29,7729260000
2019-07-30,7438199999
2019-07-31,7276500000
2019-08-01,7017780000
2019-08-02,6856080000
2019-08-05,6629699999
2019-08-06,7438199999
2019-08-07,7373519999
2019-08-08,7244160000
2019-08-09,7276500000
2019-08-12,7179480000
2019-08-13,7341180000
2019-08-14,7050120000
2019-08-15,7147140000
2019-08-16,7147140000
2019-08-19,7179480000
2019-08-20,7147140000
2019-08-21,7696920000
2019-08-22,8667120000
2019-08-23,8731800000
2019-08-26,8602440000
2019-08-27,8440740000
2019-08-28,8505420000
2019-08-29,8570100000
2019-08-30,8731800000
2019-09-03,8893500000
2019-09-04,9087540000
2019-09-05,9055200000
2019-09-06,8311379999
2019-09-09,11868780000
2019-09-10,10381140000
2019-09-11,10607520000
2019-09-12,10833900000
2019-09-13,11642400000
2019-09-16,12289200000
2019-09-17,11965800000
2019-09-18,12289200000
2019-09-19,11804100000
2019-09-20,11901120000
2019-09-23,12192180000
2019-09-24,11771760000
2019-09-25,11513040000
2019-09-26,10963260000
2019-09-27,11254320000
2019-09-30,11610060000
2019-10-01,10995600000
2019-10-02,10348800000
2019-10-03,10413480000
2019-10-04,10866240000
2019-10-07,11189640000
2019-10-08,11157300000
2019-10-09,11254320000
2019-10-10,11092620000
2019-10-11,10898580000
2019-10-14,10769220000
2019-10-15,10769220000
2019-10-16,10672200000
2019-10-17,10704540000
2019-10-18,10769220000
2019-10-21,10575180000
2019-10-22,9896040000
2019-10-23,9119880000
2019-10-24,9572640000
2019-10-25,9119880000
2019-10-28,9055200000
2019-10-29,9475620000
2019-10-30,9572640000
2019-10-31,9313920000
2019-11-01,9410940000
2019-11-04,9313920000
2019-11-05,9313920000
2019-11-06,9346260000
2019-11-07,9313920000
2019-11-08,9346260000
2019-11-11,9313920000
2019-11-12,9540300000
2019-11-13,9378600000
2019-11-14,9216900000
2019-11-15,9281580000
2019-11-18,9087540000
2019-11-19,8117339999
2019-11-20,8731800000
2019-11-21,9055200000
2019-11-22,8925840000
2019-11-25,8570100000
2019-11-26,8311379999
2019-11-27,8214360000
2019-11-29,8214360000
2019-12-02,7761600000
2019-12-03,7890960000
2019-12-04,8085000000
2019-12-05,8149680000
2019-12-06,8602440000
2019-12-09,8925840000
2019-12-10,9152220000
2019-12-11,9378600000
2019-12-12,9637320000
2019-12-13,10187100000
2019-12-16,9896040000
2019-12-17,9378600000
2019-12-18,9734340000
2019-12-19,10057740000
2019-12-20,10057740000
2019-12-23,9799020000
2019-12-24,9702000000
2019-12-26,9734340000
2019-12-27,9637320000
2019-12-30,9346260000
2019-12-31,9702000000
2020-01-02,10090080000
2020-01-03,9896040000
2020-01-06,9960720000
2020-01-07,10219440000
2020-01-08,10122420000
2020-01-09,10219440000
2020-01-10,9993060000
2020-01-13,9863700000
2020-01-14,9766680000
2020-01-15,9702000000
2020-01-16,9669660000
2020-01-17,9896040000
2020-01-21,9896040000
2020-01-22,10057740000
2020-01-23,10090080000
2020-01-24,10122420000
2020-01-27,9896040000
2020-01-28,9928380000
2020-01-29,9863700000
2020-01-30,9863700000
2020-01-31,9896040000
2020-02-03,9669660000
2020-02-04,9702000000
2020-02-05,9993060000
2020-02-06,10316460000
2020-02-07,10284120000
2020-02-10,10284120000
2020-02-11,10284120000
2020-02-12,10284120000
2020-02-13,10413480000
2020-02-14,10736880000
2020-02-18,10381140000
2020-02-19,10154760000
2020-02-20,10154760000
2020-02-21,10154760000
2020-02-24,9863700000
2020-02-25,9216900000
2020-02-26,9119880000
2020-02-27,8473080000
2020-02-28,7761600000
2020-03-02,8570100000
2020-03-03,8117339999
2020-03-04,8085000000
2020-03-05,7858620000
2020-03-06,7599900000
2020-03-09,6435660000
2020-03-10,6565019999
2020-03-11,5853540000
2020-03-12,4559940000
2020-03-13,5562480000
2020-03-16,4883340000
2020-03-17,5077380000
2020-03-18,4559940000
2020-03-19,4527600000
2020-03-20,4527600000
2020-03-23,3880800000
2020-03-24,4462920000
2020-03-25,4883340000
2020-03-26,5109720000
2020-03-27,4786320000
2020-03-30,4592280000
2020-03-31,4527600000
2020-04-01,4365900000
2020-04-02,4204200000
2020-04-03,4171860000
2020-04-06,4333560000
2020-04-07,4559940000
2020-04-08,4624620000
2020-04-09,4689300000
2020-04-13,4656960000
2020-04-14,4915680000
2020-04-15,5109720000
2020-04-16,5659500000
2020-04-17,5821200000
2020-04-20,5368440000
2020-04-21,5174400000
2020-04-22,5271420000
2020-04-23,5271420000
2020-04-24,5206740000
2020-04-27,5077380000
2020-04-28,5174400000
2020-04-29,5336100000
2020-04-30,5271420000
2020-05-01,5109720000
2020-05-04,5077380000
2020-05-05,5077380000
2020-05-06,5012700000
2020-05-07,5109720000
2020-05-08,5206740000
2020-05-11,5174400000
2020-05-12,5109720000
2020-05-13,4883340000
2020-05-14,4851000000
2020-05-15,5109720000
2020-05-18,5206740000
2020-05-19,5659500000
2020-05-20,6079920000
2020-05-21,7147140000
2020-05-22,6856080000
2020-05-26,7211820000
2020-05-27,6985440000
2020-05-28,6920760000
2020-05-29,6791400000
2020-06-01,7114800000
2020-06-02,7050120000
2020-06-03,7050120000
2020-06-04,6985440000
2020-06-05,7179480000
2020-06-08,7276500000
2020-06-09,7114800000
2020-06-10,7050120000
2020-06-11,6532680000
2020-06-12,6629699999
2020-06-15,6500339999
2020-06-16,6920760000
2020-06-17,6791400000
2020-06-18,6662040000
2020-06-19,6629699999
2020-06-22,6565019999
2020-06-23,6823740000
2020-06-24,6759060000
2020-06-25,6791400000
2020-06-26,6694379999
2020-06-29,6985440000
2020-06-30,7082460000
2020-07-01,7082460000
2020-07-02,7082460000
2020-07-06,6888420000
2020-07-07,6759060000
2020-07-08,6759060000
2020-07-09,7211820000
2020-07-10,7179480000
2020-07-13,6920760000
2020-07-14,6953100000
2020-07-15,6953100000
2020-07-16,6856080000
2020-07-17,6888420000
2020-07-20,6791400000
2020-07-21,6726720000
2020-07-22,6597360000
2020-07-23,6468000000
2020-07-24,6565019999
2020-07-27,6435660000
2020-07-28,6435660000
2020-07-29,6597360000
2020-07-30,6403320000
2020-07-31,6403320000
2020-08-03,6209280000
2020-08-04,6273960000
2020-08-05,6597360000
2020-08-06,6759060000
2020-08-07,6791400000
2020-08-10,6823740000
2020-08-11,6726720000
2020-08-12,6759060000
2020-08-13,6888420000
2020-08-14,6953100000
2020-08-17,7308839999
2020-08-18,7276500000
2020-08-19,7244160000
2020-08-20,7050120000
2020-08-21,6920760000
2020-08-24,7050120000
2020-08-25,7114800000
2020-08-26,6985440000
2020-08-27,7017780000
2020-08-28,7082460000
2020-08-31,7244160000
2020-09-01,7114800000
2020-09-02,7017780000
2020-09-03,6953100000
2020-09-04,6920760000
2020-09-08,6662040000
2020-09-09,6694379999
2020-09-10,6662040000
2020-09-11,6468000000
2020-09-14,6500339999
2020-09-15,6403320000
2020-09-16,6273960000
2020-09-17,6144600000
2020-09-18,6273960000
2020-09-21,6176940000
2020-09-22,6209280000
2020-09-23,6176940000
2020-09-24,6209280000
2020-09-25,6241620000
2020-09-28,6338640000
2020-09-29,6273960000
2020-09-30,6176940000
2020-10-01,6176940000
2020-10-02,6079920000
2020-10-05,6209280000
2020-10-06,6273960000
2020-10-07,6209280000
2020-10-08,6176940000
2020-10-09,6209280000
2020-10-12,6241620000
2020-10-13,6176940000
2020-10-14,6079920000
2020-10-15,6015240000
2020-10-16,5885880000
2020-10-19,6112260000
2020-10-20,6144600000
2020-10-21,6144600000
2020-10-22,6273960000
2020-10-23,6273960000
2020-10-26,5982900000
2020-10-27,6015240000
2020-10-28,5950560000
2020-10-29,5918220000
2020-10-30,5853540000
2020-11-02,5821200000
2020-11-03,6144600000
2020-11-04,5821200000
2020-11-05,5724180000
2020-11-06,5594820000
2020-11-09,5756520000
2020-11-10,5659500000
2020-11-11,5497800000
2020-11-12,5659500000
2020-11-13,5627160000
2020-11-16,5627160000
2020-11-17,5691840000
2020-11-18,5885880000
2020-11-19,5691840000
2020-11-20,7341180000
2020-11-23,7826280000
2020-11-24,7664580000
2020-11-25,8052660000
2020-11-27,8343720000
2020-11-30,9249240000
2020-12-01,8376060000
2020-12-02,7664580000
2020-12-03,8376060000
2020-12-04,8473080000
2020-12-07,8537760000
2020-12-08,8279040000
2020-12-09,9087540000
2020-12-10,8893500000
2020-12-11,8861160000
2020-12-14,8699460000
2020-12-15,7341180000
2020-12-16,7664580000
2020-12-17,7761600000
2020-12-18,8246699999
2020-12-21,7987980000
2020-12-22,7761600000
2020-12-23,7664580000
2020-12-24,7341180000
2020-12-28,7341180000
2020-12-29,7502879999
2020-12-30,7470540000
2020-12-31,7535220000
2021-01-04,7535220000
2021-01-05,7373519999
2021-01-06,7082460000
2021-01-07,6500339999
2021-01-08,6176940000
2021-01-11,6565019999
2021-01-12,6532680000
2021-01-13,6403320000
2021-01-14,6370980000
2021-01-15,5885880000
2021-01-19,6144600000
2021-01-20,6015240000
2021-01-21,5821200000
2021-01-22,5691840000
2021-01-25,5918220000
2021-01-26,6015240000
2021-01-27,6629699999
2021-01-28,6209280000
2021-01-29,6015240000
2021-02-01,6112260000
2021-02-02,6112260000
2021-02-03,6079920000
2021-02-04,6079920000
2021-02-05,6047580000
2021-02-08,6015240000
2021-02-09,6015240000
2021-02-10,5885880000
2021-02-11,5853540000
2021-02-12,5853540000
2021-02-16,5885880000
2021-02-17,5853540000
2021-02-18,5821200000
2021-02-19,5821200000
2021-02-22,5756520000
2021-02-23,5691840000
2021-02-24,5627160000
2021-02-25,5562480000
2021-02-26,5853540000
2021-03-01,5853540000
2021-03-02,5756520000
2021-03-03,5788860000
2021-03-04,5788860000
2021-03-05,5756520000
2021-03-08,5821200000
2021-03-09,5885880000
2021-03-10,5821200000
2021-03-11,5982900000
2021-03-12,6047580000
2021-03-15,5950560000
2021-03-16,5982900000
2021-03-17,5918220000
2021-03-18,5982900000
2021-03-19,5982900000
2021-03-22,5950560000
2021-03-23,5982900000
2021-03-24,5982900000
2021-03-25,6015240000
2021-03-26,6015240000
2021-03-29,6338640000
2021-03-30,6338640000
2021-03-31,6629699999
2021-04-01,6532680000
2021-04-05,6565019999
2021-04-06,6532680000
2021-04-07,7050120000
2021-04-08,7729260000
2021-04-09,7470540000
2021-04-12,7017780000
2021-04-13,6888420000
2021-04-14,7114800000
2021-04-15,7341180000
2021-04-16,7632240000
2021-04-19,7664580000
2021-04-20,7438199999
2021-04-21,7664580000
2021-04-22,7761600000
2021-04-23,7890960000
2021-04-26,7858620000
2021-04-27,7761600000
2021-04-28,7761600000
2021-04-29,7761600000
2021-04-30,7729260000
2021-05-03,7696920000
2021-05-04,7179480000
2021-05-05,7244160000
2021-05-06,7147140000
2021-05-07,7017780000
2021-05-10,6985440000
2021-05-11,6726720000
2021-05-12,6888420000
2021-05-13,6726720000
2021-05-14,6953100000
2021-05-17,7017780000
2021-05-18,7017780000
2021-05-19,6888420000
2021-05-20,6823740000
2021-05-21,7050120000
2021-05-24,6985440000
2021-05-25,6759060000
2021-05-26,6920760000
2021-05-27,7017780000
2021-05-28,7017780000
2021-06-01,7373519999
2021-06-02,7535220000
2021-06-03,7438199999
2021-06-04,7502879999
2021-06-07,7761600000
2021-06-08,7696920000
2021-06-09,7696920000
2021-06-10,7858620000
2021-06-11,7729260000
2021-06-14,7599900000
2021-06-15,7405860000
2021-06-16,7438199999
2021-06-17,7179480000
2021-06-18,7308839999
2021-06-21,7373519999
2021-06-22,7211820000
2021-06-23,4559940000
2021-06-24,4204200000
2021-06-25,4010160000
2021-06-28,3880800000
2021-06-29,4268880000
2021-06-30,4656960000
2021-07-01,4365900000
2021-07-02,4430580000
2021-07-06,4268880000
2021-07-07,4139520000
2021-07-08,3945480000
2021-07-09,3913140000
2021-07-12,4010160000
2021-07-13,3945480000
2021-07-14,3880800000
2021-07-15,3848460000
2021-07-16,3751439999
2021-07-19,3719099999
2021-07-20,3880800000
2021-07-21,3848460000
2021-07-22,3751439999
2021-07-23,3719099999
2021-07-26,3654419999
2021-07-27,3654419999
2021-07-28,3686759999
2021-07-29,3622080000
2021-07-30,3589740000
2021-08-02,3622080000
2021-08-03,3557400000
2021-08-04,3492720000
2021-08-05,3492720000
2021-08-06,3525060000
2021-08-09,3492720000
2021-08-10,3363360000
2021-08-11,3363360000
2021-08-12,3298680000
2021-08-13,3298680000
2021-08-16,3266340000
2021-08-17,3201660000
2021-08-18,3104640000
2021-08-19,2781240000
2021-08-20,3007620000
2021-08-23,3007620000
2021-08-24,3298680000
2021-08-25,3234000000
2021-08-26,3234000000
2021-08-27,3136980000
2021-08-30,3039960000
2021-08-31,3039960000
2021-09-01,3007620000
2021-09-02,3072300000
2021-09-03,3039960000
2021-09-07,3007620000
2021-09-08,2910600000
2021-09-09,3007620000
2021-09-10,3007620000
2021-09-13,3072300000
2021-09-14,2975280000
2021-09-15,2942940000
2021-09-16,3007620000
2021-09-17,2942940000
2021-09-20,2845920000
2021-09-21,2845920000
2021-09-22,2845920000
2021-09-23,2781240000
2021-09-24,2781240000
2021-09-27,2716560000
2021-09-28,2619540000
2021-09-29,2651880000
2021-09-30,2651880000
2021-10-01,2684220000
2021-10-04,2554860000
2021-10-05,2457840000
2021-10-06,2296140000
2021-10-07,2296140000
2021-10-08,2328480000
2021-10-11,2328480000
2021-10-12,2296140000
2021-10-13,2296140000
2021-10-14,2360820000
2021-10-15,2425500000
2021-10-18,3007620000
2021-10-19,3007620000
2021-10-20,2813580000
2021-10-21,2748900000
2021-10-22,2684220000
2021-10-25,2716560000
2021-10-26,2748900000
2021-10-27,2878260000
2021-10-28,2813580000
2021-10-29,2878260000
2021-11-01,3007620000
2021-11-02,3039960000
2021-11-03,3201660000
2021-11-04,3395700000
2021-11-05,3201660000
2021-11-08,3169320000
2021-11-09,3104640000
2021-11-10,3169320000
2021-11-11,3234000000
2021-11-12,3234000000
2021-11-15,3136980000
2021-11-16,3039960000
2021-11-17,3039960000
2021-11-18,2975280000
2021-11-19,3007620000
2021-11-22,2975280000
2021-11-23,2910600000
2021-11-24,2942940000
2021-11-26,2942940000
2021-11-29,2845920000
2021-11-30,3557400000
2021-12-01,3460380000
2021-12-02,3298680000
2021-12-03,3104640000
2021-12-06,3007620000
2021-12-07,3039960000
2021-12-08,3104640000
2021-12-09,3298680000
2021-12-10,3201660000
2021-12-13,3104640000
2021-12-14,3104640000
2021-12-15,3039960000
2021-12-16,3039960000
2021-12-17,3007620000
2021-12-20,2910600000
2021-12-21,2910600000
2021-12-22,2910600000
2021-12-23,2910600000
2021-12-27,2845920000
2021-12-28,2845920000
2021-12-29,2781240000
2021-12-30,2716560000
2021-12-31,2684220000
2022-01-03,2823282000
2022-01-04,2942940000
2022-01-05,2925961500
2022-01-06,2845920000
2022-01-07,2855622000
2022-01-10,2816814000
2022-01-11,2813580000
2022-01-12,2884728000
2022-01-13,2888560290
2022-01-14,2845920000
2022-01-18,2831043600
2022-01-19,3023790000
2022-01-20,3056130000
2022-01-21,2935501800
2022-01-24,2673386100
2022-01-25,2671284000
2022-01-26,2700390000
2022-01-27,2651880000
2022-01-28,2651880000
2022-01-31,2684220000
2022-02-01,2684220000
2022-02-02,2716560000
2022-02-03,2716560000
2022-02-04,2748900000
2022-02-07,2813580000
2022-02-08,2800644000
2022-02-09,2865324000
2022-02-10,2848183800
2022-02-11,2837511600
2022-02-14,2824899000
2022-02-15,2786091000
2022-02-16,2813580000
2022-02-17,2684220000
2022-02-18,2700390000
2022-02-22,2595285000
2022-02-23,2571030000
2022-02-24,2554860000
2022-02-25,2716236600
2022-02-28,2688262500
2022-03-01,2684220000
2022-03-02,2716560000
2022-03-03,2619540000
2022-03-04,2616306000
2022-03-07,2562136500
2022-03-08,2457840000
2022-03-09,2566179000
2022-03-10,2526077400
2022-03-11,2490180000
2022-03-14,2441670000
2022-03-15,2441670000
2022-03-16,2457840000
2022-03-17,2530605000
2022-03-18,2525754000
2022-03-21,2684220000
2022-03-22,2657054400
2022-03-23,2635710000
2022-03-24,2587200000
2022-03-25,2554860000
2022-03-28,2614689000
2022-03-29,2561328000
2022-03-30,2543864400
2022-03-31,2538690000
2022-04-01,2555183400
2022-04-04,2715104700
2022-04-05,2653497000
2022-04-06,2554860000
2022-04-07,2554860000
2022-04-08,2554213200
2022-04-11,2490180000
2022-04-12,2490180000
2022-04-13,2522520000
2022-04-14,2522520000
2022-04-18,2490180000
2022-04-19,2490180000
2022-04-20,2502469200
2022-04-21,2461074000
2022-04-22,2499558600
2022-04-25,2457840000
2022-04-26,2423559600
2022-04-27,2419193700
2022-04-28,2427117000
2022-04-29,2425500000
2022-05-02,2406096000
2022-05-03,2423236200
2022-05-04,2454606000
2022-05-05,2431968000
2022-05-06,2392513200
2022-05-09,2263800000
2022-05-10,2277382800
2022-05-11,2296140000
2022-05-12,2102100000
2022-05-13,2296140000
2022-05-16,2263800000
2022-05-17,2231460000
2022-05-18,2199120000
2022-05-19,2199120000
2022-05-20,2199120000
2022-05-23,2231460000
2022-05-24,2244396000
2022-05-25,2166780000
2022-05-26,2393160000
2022-05-27,2449755000
2022-05-31,2453021340
2022-06-01,2393160000
2022-06-02,2401245000
2022-06-03,2344650000
2022-06-06,2166780000
2022-06-07,2102100000
2022-06-08,2085930000
2022-06-09,2031760500
2022-06-10,1982442000
2022-06-13,1785168000
2022-06-14,1778700000
2022-06-15,1811040000
2022-06-16,1746360000
2022-06-17,1762530000
2022-06-21,1657424999
2022-06-22,1620234000
2022-06-23,1552320000
2022-06-24,1617000000
2022-06-27,1484082600
2022-06-28,1487640000
2022-06-29,1407113400
2022-06-30,1358603400
2022-07-01,1406790000
2022-07-05,1354237500
2022-07-06,1419726000
2022-07-07,1419726000
2022-07-08,1416492000
2022-07-11,1419726000
2022-07-12,1407598500
2022-07-13,1505427000
2022-07-14,1956570000
2022-07-15,2102100000
2022-07-18,2244396000
2022-07-19,2054560200
2022-07-20,2070891900
2022-07-21,2029981800
2022-07-22,1956570000
2022-07-25,1929081000
2022-07-26,1885421999
2022-07-27,1840145999
2022-07-28,1819125000
2022-07-29,1787431800
2022-08-01,1891890000
2022-08-02,1867958400
2022-08-03,1895124000
2022-08-04,1878953999
2022-08-05,1956570000
2022-08-08,2027718000
2022-08-09,1972740000
2022-08-10,2034186000
2022-08-11,2047930500
2022-08-12,2069760000
2022-08-15,2008314000
2022-08-16,1988910000
2022-08-17,1956570000
2022-08-18,1940400000
2022-08-19,1869251999
2022-08-22,1811040000
2022-08-23,1778700000
2022-08-24,1714020000
2022-08-25,1778700000
2022-08-26,1843379999
2022-08-29,1811040000
2022-08-30,1714020000
2022-08-31,1681680000
2022-09-01,1673594999
2022-09-02,1673918399
2022-09-06,1702862699
2022-09-07,1747977000
2022-09-08,1804572000
2022-09-09,1827209999
2022-09-12,1835295000
2022-09-13,1836911999
2022-09-14,1864077600
2022-09-15,1874749800
2022-09-16,1865694600
2022-09-19,1864966950
2022-09-20,1875719999
2022-09-21,1875719999
2022-09-22,1853081999
2022-09-23,1746360000
2022-09-26,1780317000
2022-09-27,1778700000
2022-09-28,1730190000
2022-09-29,1683296999
2022-09-30,1693645800
2022-10-03,1697850000
2022-10-04,1708037100
2022-10-05,1681680000
2022-10-06,1681680000
2022-10-07,1676828999
2022-10-10,1705935000
2022-10-11,1681680000
2022-10-12,1681680000
2022-10-13,1657424999
2022-10-14,1600991700
2022-10-17,1665510000
2022-10-18,1681680000
2022-10-19,1681680000
2022-10-20,1662276000
2022-10-21,1633170000
2022-10-24,1649340000
2022-10-25,1673594999
2022-10-26,1671331200
2022-10-27,1662276000
2022-10-28,1673918399
2022-10-31,1681680000
2022-11-01,1665510000
2022-11-02,1617000000
2022-11-03,1604064000
2022-11-04,1568490000
2022-11-07,1590642900
2022-11-08,1571724000
2022-11-09,1536150000
2022-11-10,1568490000
2022-11-11,1568975100
2022-11-14,1600183200
2022-11-15,1584660000
2022-11-16,1556524200
2022-11-17,1536473400
2022-11-18,1568490000
2022-11-21,1535826600
2022-11-22,1477452900
2022-11-23,1390620000
2022-11-25,1374773400
2022-11-28,1406790000
2022-11-29,1374450000
2022-11-30,1383181800
2022-12-01,1422960000
2022-12-02,1439453400
2022-12-05,1422960000
2022-12-06,1358280000
2022-12-07,1325940000
2022-12-08,1296834000
2022-12-09,1304110500
2022-12-12,1321089000
2022-12-13,1327880400
2022-12-14,1329820800
2022-12-15,1307667900
2022-12-16,1314782700
2022-12-19,1280664000
2022-12-20,1234741200
2022-12-21,1231183800
2022-12-22,1233771000
2022-12-23,1248647400
2022-12-27,1229243400
2022-12-28,1176852600
2022-12-29,1156155000
2022-12-30,1142572200
2023-01-03,1435249200
2023-01-04,1520303400
2023-01-05,1408795080
2023-01-06,1402036020
2023-01-09,1369408194
2023-01-10,1432176900
2023-01-11,1378007400
2023-01-12,1377684000
2023-01-13,1374450000
2023-01-17,1422960000
2023-01-18,1616029800
2023-01-19,1511037990
2023-01-20,1597596000
2023-01-23,1571077200
2023-01-24,1617000000
2023-01-25,1617000000
2023-01-26,1613766000
2023-01-27,1519656600
2023-01-30,1479878400
2023-01-31,1503810000
2023-02-01,1552320000
2023-02-02,1519980000
2023-02-03,1500576000
2023-02-06,1458534000
2023-02-07,1497342000
2023-02-08,1512218400
2023-02-09,1570430400
2023-02-10,1552643400
2023-02-13,1584660000
2023-02-14,1542294600
2023-02-15,1584013200
2023-02-16,1534468320
2023-02-17,1536958500
2023-02-21,1507044000
2023-02-22,1487640000
2023-02-23,1491197400
2023-02-24,1487640000
2023-02-27,1494108000
2023-02-28,1468236000
2023-03-01,1487640000
2023-03-02,1470499800
2023-03-03,1458000390
2023-03-06,1476886950
2023-03-07,1455300000
2023-03-08,1454329800
2023-03-09,1429428000
2023-03-10,1372833000
2023-03-13,1454976600
2023-03-14,1455300000
2023-03-15,1357309800
2023-03-16,1298127600
2023-03-17,1306536000
2023-03-20,1322382600
2023-03-21,1293470640
2023-03-22,1293923400
2023-03-23,1293600000
2023-03-24,1275651300
2023-03-27,1293600000
2023-03-28,1277430000
2023-03-29,1305468780
2023-03-30,1319472000
2023-03-31,1320700920
2023-04-03,1343565300
2023-04-04,1317693300
2023-04-05,1307344500
2023-04-06,1306536000
2023-04-10,1310740200
2023-04-11,1325616600
2023-04-12,1348254600
2023-04-13,1331437800
2023-04-14,1422960000
2023-04-17,1552320000
2023-04-18,1510051620
2023-04-19,1422960000
2023-04-20,1426194000
