,PNW
2018-07-17,8998755520
2018-07-18,8970718520
2018-07-19,9059315440
2018-07-20,8965111120
2018-07-23,8877635680
2018-07-24,8857449040
2018-07-25,8943803000
2018-07-26,9079502080
2018-07-27,9045857680
2018-07-30,8999877000
2018-07-31,9020063640
2018-08-01,8924737840
2018-08-02,8977447400
2018-08-03,9007727360
2018-08-06,9098567240
2018-08-07,9071651720
2018-08-08,9070530240
2018-08-09,9118753880
2018-08-10,9117632400
2018-08-13,9107539080
2018-08-14,9125482760
2018-08-15,9207350800
2018-08-16,9162491600
2018-08-17,9226415960
2018-08-20,9215201160
2018-08-21,9159127160
2018-08-22,9031278440
2018-08-23,9064922840
2018-08-24,9109782040
2018-08-27,9031278440
2018-08-28,8903429720
2018-08-29,8914644520
2018-08-30,8827169080
2018-08-31,8809225400
2018-09-04,8879878640
2018-09-05,8976325920
2018-09-06,8994269600
2018-09-07,8925859320
2018-09-10,8977447400
2018-09-11,8937074120
2018-09-12,8946045960
2018-09-13,9014456240
2018-09-14,9011091800
2018-09-17,9068287280
2018-09-18,9063801360
2018-09-19,8863056440
2018-09-20,8912401560
2018-09-21,8996512560
2018-09-24,8901186760
2018-09-25,8767730640
2018-09-26,8681376680
2018-09-27,8757637320
2018-09-28,8879878640
2018-10-01,8854061370
2018-10-02,8913544860
2018-10-03,8840593410
2018-10-04,9006698250
2018-10-05,9180659400
2018-10-08,9289525410
2018-10-09,9351253560
2018-10-10,9280546770
2018-10-11,9124542900
2018-10-12,9146989500
2018-10-15,9167191440
2018-10-16,9375944820
2018-10-17,9392779770
2018-10-18,9369210840
2018-10-19,9556639950
2018-10-22,9529704030
2018-10-23,9442162290
2018-10-24,9700298190
2018-10-25,9478076850
2018-10-26,9276057450
2018-10-29,9362476860
2018-10-30,9391657440
2018-10-31,9231164250
2018-11-01,9265956480
2018-11-02,9245754540
2018-11-05,9361354530
2018-11-06,9500523450
2018-11-07,9583575870
2018-11-08,9827121480
2018-11-09,9929253510
2018-11-12,9973024380
2018-11-13,10016795250
2018-11-14,9903439920
2018-11-15,9955067100
2018-11-16,9912418560
2018-11-19,9974146710
2018-11-20,9910173900
2018-11-21,9824876820
2018-11-23,9906806910
2018-11-26,9948333120
2018-11-27,10075156410
2018-11-28,10001082630
2018-11-29,9970779720
2018-11-30,10029140880
2018-12-03,10126783590
2018-12-04,10111070970
2018-12-06,10189634070
2018-12-07,10188511740
2018-12-10,10221059310
2018-12-11,10287276780
2018-12-12,10226670960
2018-12-13,10362472890
2018-12-14,10262585520
2018-12-17,9923641860
2018-12-18,9918030210
2018-12-19,9927008850
2018-12-20,10050465150
2018-12-21,10034752530
2018-12-24,9496034130
2018-12-26,9576841890
2018-12-27,9635203050
2018-12-28,9567863250
2018-12-31,9571112400
2019-01-02,9309367190
2019-01-03,9403730270
2019-01-04,9519437380
2019-01-07,9501463460
2019-01-08,9644131450
2019-01-09,9510450420
2019-01-10,9668845590
2019-01-11,9522807490
2019-01-14,9264432390
2019-01-15,9459898770
2019-01-16,9522807490
2019-01-17,9610430350
2019-01-18,9623910790
2019-01-22,9630651010
2019-01-23,9794663030
2019-01-24,9883409260
2019-01-25,9766578780
2019-01-28,9746358120
2019-01-29,9813760320
2019-01-30,9842967940
2019-01-31,9899136440
2019-02-01,9846338050
2019-02-04,9832857610
2019-02-05,9837351090
2019-02-06,9850831530
2019-02-07,10018213660
2019-02-08,10040681060
2019-02-11,10068765310
2019-02-12,10084492490
2019-02-13,10055284870
2019-02-14,10058654980
2019-02-15,10105836520
2019-02-19,10183349050
2019-02-20,10214803410
2019-02-21,10331633890
2019-02-22,10472055140
2019-02-25,10523730160
2019-02-26,10456327960
2019-02-27,10442847520
2019-02-28,10530470380
2019-03-01,10422626860
2019-03-04,10447341000
2019-03-05,10351854550
2019-03-06,10421503490
2019-03-07,10419256750
2019-03-08,10465314920
2019-03-11,10573158440
2019-03-12,10665274780
2019-03-13,10714703060
2019-03-14,10688865550
2019-03-15,10801202550
2019-03-18,10703469360
2019-03-19,10596749210
2019-03-20,10641684010
2019-03-21,10765254710
2019-03-22,10865234640
2019-03-25,10837150390
2019-03-26,10878715080
2019-03-27,10834903650
2019-03-28,10681001960
2019-03-29,10737170460
2019-04-01,10658534560
2019-04-02,10619216610
2019-04-03,10573158440
2019-04-04,10521483420
2019-04-05,10631573680
2019-04-08,10547320930
2019-04-09,10591132360
2019-04-10,10573158440
2019-04-11,10701222620
2019-04-12,10706839470
2019-04-15,10764131340
2019-04-16,10584392140
2019-04-17,10600119320
2019-04-18,10567541590
2019-04-22,10512496460
2019-04-23,10615846500
2019-04-24,10649547600
2019-04-25,10687742180
2019-04-26,10682125330
2019-04-29,10601242690
2019-04-30,10702345990
2019-05-01,10568664960
2019-05-02,10455204590
2019-05-03,10573158440
2019-05-06,10500139390
2019-05-07,10486658950
2019-05-08,10355224660
2019-05-09,10399036090
2019-05-10,10640560640
2019-05-13,10819176470
2019-05-14,10669768260
2019-05-15,10693359030
2019-05-16,10764131340
2019-05-17,10791092220
2019-05-20,10850630830
2019-05-21,10788845480
2019-05-22,10832656910
2019-05-23,10932636840
2019-05-24,10859617790
2019-05-28,10716949800
2019-05-29,10549567670
2019-05-30,10447341000
2019-05-31,10549567670
2019-06-03,10716949800
2019-06-04,10698975880
2019-06-05,10985435230
2019-06-06,11094402120
2019-06-07,10973078160
2019-06-10,10927019990
2019-06-11,10828163430
2019-06-12,10839397130
2019-06-13,10859617790
2019-06-14,10950610760
2019-06-17,10898935740
2019-06-18,10877591710
2019-06-19,11002285780
2019-06-20,11071934720
2019-06-21,10966337940
2019-06-24,10894442260
2019-06-25,10856247680
2019-06-26,10613599760
2019-06-27,10530470380
2019-06-28,10569788330
2019-07-01,10562524960
2019-07-02,10682860370
2019-07-03,10754836690
2019-07-05,10716599270
2019-07-08,10724471680
2019-07-09,10742465760
2019-07-10,10735717980
2019-07-11,10651370730
2019-07-12,10516415130
2019-07-15,10545655510
2019-07-16,10492797900
2019-07-17,10577145150
2019-07-18,10700854450
2019-07-19,10525412170
2019-07-22,10499545680
2019-07-23,10441064920
2019-07-24,10324103400
2019-07-25,10240880780
2019-07-26,10348845260
2019-07-29,10472554560
2019-07-30,10338723590
2019-07-31,10258874860
2019-08-01,10343222110
2019-08-02,10401702870
2019-08-05,10295987650
2019-08-06,10461308260
2019-08-07,10460183630
2019-08-08,10434317140
2019-08-09,10396079720
2019-08-12,10328601920
2019-08-13,10455685110
2019-08-14,10324103400
2019-08-15,10546780140
2019-08-16,10585017560
2019-08-19,10679486480
2019-08-20,10658118510
2019-08-21,10766082990
2019-08-22,10671614070
2019-08-23,10587266820
2019-08-26,10682860370
2019-08-27,10627753500
2019-08-28,10655869250
2019-08-29,10715474640
2019-08-30,10718848530
2019-09-03,10749213540
2019-09-04,10787450960
2019-09-05,10606385530
2019-09-06,10550154030
2019-09-09,10397204350
2019-09-10,10345471370
2019-09-11,10475928450
2019-09-12,10490548640
2019-09-13,10468056040
2019-09-16,10514165870
2019-09-17,10612008680
2019-09-18,10782952440
2019-09-19,10825688380
2019-09-20,10928029710
2019-09-23,10952771570
2019-09-24,11006753810
2019-09-25,10996632140
2019-09-26,10984261210
2019-09-27,10955020830
2019-09-30,10924743150
2019-10-01,10951753950
2019-10-02,10758176550
2019-10-03,10773932850
2019-10-04,10942750350
2019-10-07,10966384800
2019-10-08,10757051100
2019-10-09,10737918450
2019-10-10,10733416650
2019-10-11,10743545700
2019-10-14,10638878850
2019-10-15,10540964700
2019-10-16,10560097350
2019-10-17,10544341050
2019-10-18,10569100950
2019-10-21,10578104550
2019-10-22,10638878850
2019-10-23,10596111750
2019-10-24,10701904050
2019-10-25,10601739000
2019-10-28,10380025350
2019-10-29,10475688600
2019-10-30,10561222800
2019-10-31,10592735400
2019-11-01,10521832050
2019-11-04,10322627400
2019-11-05,10216835100
2019-11-06,10260727650
2019-11-07,9883701900
2019-11-08,9722762550
2019-11-11,9580955850
2019-11-12,9634977450
2019-11-13,9672117300
2019-11-14,9790289550
2019-11-15,9860067450
2019-11-18,9768906000
2019-11-19,9763278750
2019-11-20,9822927600
2019-11-21,9821802150
2019-11-22,9813924000
2019-11-25,9746397000
2019-11-26,9847687500
2019-11-27,9835307550
2019-11-29,9835307550
2019-12-02,9650733750
2019-12-03,9687873600
2019-12-04,9784662300
2019-12-05,9745271550
2019-12-06,9701379000
2019-12-09,9628224750
2019-12-10,9589959450
2019-12-11,9615844800
2019-12-12,9649608300
2019-12-13,9694626300
2019-12-16,9858942000
2019-12-17,9858942000
2019-12-18,9968110650
2019-12-19,10044641250
2019-12-20,10150433550
2019-12-23,10014254100
2019-12-24,10000748700
2019-12-26,10010877750
2019-12-27,9999623250
2019-12-30,10044641250
2019-12-31,10125578420
2020-01-02,9988213740
2020-01-03,10019740060
2020-01-06,10009606600
2020-01-07,9984835920
2020-01-08,9965694940
2020-01-09,10121074660
2020-01-10,10196512640
2020-01-13,10271950620
2020-01-14,10363151760
2020-01-15,10430708160
2020-01-16,10498264560
2020-01-17,10509523960
2020-01-21,10626621720
2020-01-22,10646888640
2020-01-23,10791008960
2020-01-24,10935129280
2020-01-27,10997055980
2020-01-28,10927247700
2020-01-29,11039841700
2020-01-30,11122035320
2020-01-31,10999307860
2020-02-03,11061234560
2020-02-04,10991426280
2020-02-05,11053352980
2020-02-06,11033086060
2020-02-07,11040967640
2020-02-10,11125413140
2020-02-11,11102894340
2020-02-12,11107398100
2020-02-13,11284170680
2020-02-14,11307815420
2020-02-18,11463195140
2020-02-19,11432794760
2020-02-20,11382127460
2020-02-21,11664738400
2020-02-24,11365238360
2020-02-25,11079249600
2020-02-26,10944136800
2020-02-27,10539924340
2020-02-28,10076037060
2020-03-02,10686296540
2020-03-03,10639007060
2020-03-04,11288674440
2020-03-05,11222243980
2020-03-06,11181710140
2020-03-09,10738089780
2020-03-10,10830416860
2020-03-11,10082792700
2020-03-12,9018779400
2020-03-13,9184292580
2020-03-16,7668777340
2020-03-17,8425409020
2020-03-18,7382788579
2020-03-19,7696925840
2020-03-20,7380536700
2020-03-23,7083288540
2020-03-24,7998677760
2020-03-25,8181080040
2020-03-26,8933207960
2020-03-27,8740672220
2020-03-30,8822865840
2020-03-31,8536834020
2020-04-01,7979275920
2020-04-02,8084029260
2020-04-03,7680785220
2020-04-06,8372382540
2020-04-07,8290156799
2020-04-08,8883759060
2020-04-09,9262222740
2020-04-13,8967111180
2020-04-14,9217167540
2020-04-15,8972743080
2020-04-16,8899528380
2020-04-17,9000902580
2020-04-20,8628070800
2020-04-21,8516559180
2020-04-22,8738456040
2020-04-23,8540213159
2020-04-24,8688895320
2020-04-27,8871368880
2020-04-28,9009913620
2020-04-29,8847714900
2020-04-30,8671999620
2020-05-01,8348728560
2020-05-04,8295788700
2020-05-05,8407300320
2020-05-06,8111062380
2020-05-07,8082902880
2020-05-08,8320569060
2020-05-11,8295788700
2020-05-12,8164002240
2020-05-13,8161749479
2020-05-14,8112188760
2020-05-15,8044605960
2020-05-18,8432080680
2020-05-19,8176392420
2020-05-20,8196667260
2020-05-21,8141474640
2020-05-22,8184277080
2020-05-26,8373508920
2020-05-27,8504169000
2020-05-28,8656230300
2020-05-29,8774500200
2020-06-01,8738456040
2020-06-02,8803786080
2020-06-03,8895022860
2020-06-04,8766615540
2020-06-05,8941204440
2020-06-08,9240821520
2020-06-09,9023430180
2020-06-10,8800406940
2020-06-11,8414058600
2020-06-12,8515432799
2020-06-15,8683263420
2020-06-16,8699032740
2020-06-17,8588647500
2020-06-18,8633702700
2020-06-19,8278893000
2020-06-22,8254112640
2020-06-23,8136969119
2020-06-24,8067133560
2020-06-25,8037847680
2020-06-26,8002929900
2020-06-29,8218068479
2020-06-30,8258243910
2020-07-01,8494869810
2020-07-02,8566984370
2020-07-06,8653747200
2020-07-07,8563604000
2020-07-08,8644732880
2020-07-09,8591773750
2020-07-10,8818258540
2020-07-13,8891499890
2020-07-14,8971501980
2020-07-15,9000798520
2020-07-16,9077420240
2020-07-17,9299397870
2020-07-20,9102209620
2020-07-21,9117984680
2020-07-22,9350103420
2020-07-23,9274608490
2020-07-24,9169817020
2020-07-27,9045870120
2020-07-28,9152915170
2020-07-29,9249819110
2020-07-30,9318553300
2020-07-31,9361371320
2020-08-03,9238551210
2020-08-04,9193479610
2020-08-05,8985023460
2020-08-06,9103336410
2020-08-07,9257706640
2020-08-10,9305031820
2020-08-11,9101082830
2020-08-12,9062771970
2020-08-13,8844174710
2020-08-14,8788962000
2020-08-17,8608675600
2020-08-18,8535434250
2020-08-19,8565857580
2020-08-20,8447544630
2020-08-21,8367542540
2020-08-24,8467826850
2020-08-25,8391205130
2020-08-26,8205284779
2020-08-27,8251483170
2020-08-28,8279652920
2020-08-31,8265004649
2020-09-01,8061055660
2020-09-02,8329231680
2020-09-03,8222186630
2020-09-04,8157959600
2020-09-08,8245849220
2020-09-09,8183875769
2020-09-10,8044153810
2020-09-11,7988941100
2020-09-14,8123029110
2020-09-15,8115141580
2020-09-16,8146691700
2020-09-17,8130916640
2020-09-18,7935981970
2020-09-21,7978799990
2020-09-22,8093732570
2020-09-23,7992321470
2020-09-24,8198524040
2020-09-25,8312329830
2020-09-28,8325851310
2020-09-29,8276272550
2020-09-30,8405288850
2020-10-01,8492104039
2020-10-02,8778481420
2020-10-05,8979171080
2020-10-06,9146036640
2020-10-07,9352363650
2020-10-08,9418884380
2020-10-09,9308392320
2020-10-12,9195645320
2020-10-13,9102065310
2020-10-14,9049074220
2020-10-15,9118977360
2020-10-16,9140399290
2020-10-19,9223832070
2020-10-20,9282460510
2020-10-21,9435796430
2020-10-22,9665800310
2020-10-23,9778547310
2020-10-26,9753742970
2020-10-27,9680457420
2020-10-28,9332069190
2020-10-29,9387315220
2020-10-30,9196772790
2020-11-02,9140399290
2020-11-03,9218194720
2020-11-04,9267803400
2020-11-05,9524866560
2020-11-06,9447071130
2020-11-09,9914971180
2020-11-10,10248702300
2020-11-11,10101003730
2020-11-12,9903696480
2020-11-13,10086346620
2020-11-16,10196838680
2020-11-17,9784184660
2020-11-18,9551925840
2020-11-19,9420011850
2020-11-20,9386187750
2020-11-23,9524866560
2020-11-24,9671437660
2020-11-25,9754870440
2020-11-27,9463983180
2020-11-30,9228341950
2020-12-01,9284715450
2020-12-02,9345598830
2020-12-03,9177605800
2020-12-04,9291480270
2020-12-07,9310647260
2020-12-08,9224959540
2020-12-09,9169713510
2020-12-10,9103192780
2020-12-11,8988190840
2020-12-14,8922797580
2020-12-15,9023142410
2020-12-16,8867551550
2020-12-17,8943092040
2020-12-18,8867551550
2020-12-21,8714215630
2020-12-22,8769461660
2020-12-23,8726617800
2020-12-24,8779608890
2020-12-28,8842747210
2020-12-29,8914905290
2020-12-30,8919415170
2020-12-31,9020678550
2021-01-04,8923645610
2021-01-05,8770198170
2021-01-06,9080477920
2021-01-07,8793892260
2021-01-08,8774711330
2021-01-11,8652856010
2021-01-12,8622392180
2021-01-13,8792763970
2021-01-14,8693474450
2021-01-15,8862717950
2021-01-19,8800662000
2021-01-20,8793892260
2021-01-21,8747632370
2021-01-22,8697987610
2021-01-25,8841280440
2021-01-26,8744247500
2021-01-27,8609980990
2021-01-28,8651727720
2021-01-29,8490382250
2021-02-01,8597569800
2021-02-02,8653984300
2021-02-03,8657369170
2021-02-04,8694602740
2021-02-05,8775839620
2021-02-08,8681063260
2021-02-09,8649471140
2021-02-10,8701372480
2021-02-11,8649471140
2021-02-12,8596441510
2021-02-16,8577260580
2021-02-17,8704757350
2021-02-18,8707013930
2021-02-19,8604339540
2021-02-22,8415915110
2021-02-23,8518589500
2021-02-24,8243286740
2021-02-25,8241030160
2021-02-26,7890131970
2021-03-01,8157536700
2021-03-02,8317753880
2021-03-03,8235388709
2021-03-04,8422684850
2021-03-05,8608852700
2021-03-08,8828869250
2021-03-09,8753273820
2021-03-10,8852563340
2021-03-11,8663010620
2021-03-12,8837895570
2021-03-15,9072579890
2021-03-16,8978931820
2021-03-17,8936056800
2021-03-18,8978931820
2021-03-19,9115454910
2021-03-22,8995856170
2021-03-23,9015037100
2021-03-24,8981188400
2021-03-25,9056783830
2021-03-26,9051142380
2021-03-29,9187665470
2021-03-30,9107556880
2021-03-31,9182950700
2021-04-01,9234876420
2021-04-05,9374850100
2021-04-06,9406457060
2021-04-07,9285673320
2021-04-08,9236005240
2021-04-09,9230361140
2021-04-12,9318409100
2021-04-13,9374850100
2021-04-14,9427904640
2021-04-15,9535142540
2021-04-16,9583681800
2021-04-19,9509179680
2021-04-20,9704465540
2021-04-21,9613031120
2021-04-22,9534013720
2021-04-23,9460640420
2021-04-26,9406457060
2021-04-27,9268741020
2021-04-28,9214557660
2021-04-29,9433548740
2021-04-30,9555461300
2021-05-03,9541915460
2021-05-04,9553203660
2021-05-05,9538529000
2021-05-06,9663828020
2021-05-07,9721397840
2021-05-10,9906524320
2021-05-11,9801544060
2021-05-12,9442579300
2021-05-13,9645766900
2021-05-14,9714624920
2021-05-17,9644638080
2021-05-18,9655926280
2021-05-19,9643509260
2021-05-20,9636736340
2021-05-21,9705594360
2021-05-24,9763164180
2021-05-25,9716882560
2021-05-26,9754133620
2021-05-27,9506922040
2021-05-28,9547559560
2021-06-01,9532884900
2021-06-02,9667214480
2021-06-03,9817347540
2021-06-04,9824120460
2021-06-07,9819605180
2021-06-08,9804930520
2021-06-09,9838795120
2021-06-10,9947161840
2021-06-11,9897493760
2021-06-14,9942646560
2021-06-15,9920070160
2021-06-16,9706723180
2021-06-17,9548688380
2021-06-18,9149086100
2021-06-21,9327439660
2021-06-22,9285673320
2021-06-23,9159245480
2021-06-24,9201011820
2021-06-25,9327439660
2021-06-28,9338727860
2021-06-29,9189723620
2021-06-30,9256298310
2021-07-01,9381642840
2021-07-02,9361316700
2021-07-06,9425682810
2021-07-07,9435845880
2021-07-08,9379384380
2021-07-09,9446008950
2021-07-12,9460688940
2021-07-13,9383901300
2021-07-14,9501341220
2021-07-15,9541993500
2021-07-16,9755417970
2021-07-19,9520538130
2021-07-20,9583775010
2021-07-21,9444879720
2021-07-22,9392935140
2021-07-23,9547639650
2021-07-26,9586033470
2021-07-27,9752030280
2021-07-28,9634590360
2021-07-29,9643624200
2021-07-30,9434716650
2021-08-02,9390676680
2021-08-03,9144504540
2021-08-04,8829449370
2021-08-05,8972861580
2021-08-06,9072233820
2021-08-09,9069975360
2021-08-10,9071104590
2021-08-11,9079009200
2021-08-12,8996575410
2021-08-13,9008996940
2021-08-16,9049649220
2021-08-17,9050778450
2021-08-18,9055295370
2021-08-19,9042873840
2021-08-20,9051907680
2021-08-23,8910753930
2021-08-24,8780892480
2021-08-25,8784280170
2021-08-26,8662323330
2021-08-27,8730077130
2021-08-30,8637480270
2021-08-31,8683778700
2021-09-01,8783150940
2021-09-02,8837353980
2021-09-03,8715397140
2021-09-07,8557304940
2021-09-08,8620541820
2021-09-09,8530203420
2021-09-10,8418409650
2021-09-13,8480517299
2021-09-14,8356302000
2021-09-15,8348397390
2021-09-16,8282902049
2021-09-17,8335975859
2021-09-20,8315649720
2021-09-21,8291935890
2021-09-22,8237732850
2021-09-23,8197080570
2021-09-24,8192563650
2021-09-27,8163203670
2021-09-28,8094320640
2021-09-29,8175625200
2021-09-30,8177041800
2021-10-01,8149920600
2021-10-04,8358979850
2021-10-05,8218853650
2021-10-06,8382710900
2021-10-07,7705810950
2021-10-08,7523872900
2021-10-11,7628967550
2021-10-12,7544213800
2021-10-13,7513702449
2021-10-14,7631227650
2021-10-15,7686600100
2021-10-18,7572465050
2021-10-19,7597326150
2021-10-20,7725021800
2021-10-21,7609756700
2021-10-22,7571335000
2021-10-25,7579245349
2021-10-26,7641398100
2021-10-27,7604106450
2021-10-28,7501271899
2021-10-29,7287692449
2021-11-01,7345325000
2021-11-02,7321593950
2021-11-03,7345325000
2021-11-04,7187118000
2021-11-05,7295602800
2021-11-08,7191638200
2021-11-09,7159996800
2021-11-10,7292212650
2021-11-11,7374706300
2021-11-12,7469630499
2021-11-15,7449289600
2021-11-16,7471890600
2021-11-17,7488841350
2021-11-18,7442509300
2021-11-19,7566814799
2021-11-22,7671909450
2021-11-23,7583765550
2021-11-24,7545343850
2021-11-26,7374706300
2021-11-29,7491101450
2021-11-30,7350975250
2021-12-01,7239100300
2021-12-02,7407477750
2021-12-03,7477540850
2021-12-06,7506922150
2021-12-07,7521612800
2021-12-08,7532913300
2021-12-09,7539693600
2021-12-10,7489971400
2021-12-13,7570204949
2021-12-14,7601846350
2021-12-15,7639137999
2021-12-16,7718241500
2021-12-17,7661739000
2021-12-20,7649308450
2021-12-21,7648178400
2021-12-22,7746492750
2021-12-23,7787174550
2021-12-27,7784914450
2021-12-28,7878708600
2021-12-29,7895659350
2021-12-30,7966852500
2021-12-31,7983870180
2022-01-03,7893388580
2022-01-04,7877554300
2022-01-05,7900174699
2022-01-06,7930712240
2022-01-07,8007621600
2022-01-10,7990656300
2022-01-11,7949939580
2022-01-12,7934105300
2022-01-13,8082268919
2022-01-14,8173881540
2022-01-18,7896781639
2022-01-19,8025717919
2022-01-20,8029110979
2022-01-21,7995180380
2022-01-24,7990656300
2022-01-25,8029110979
2022-01-26,7893388580
2022-01-27,7906960820
2022-01-28,8012145680
2022-01-31,7873030220
2022-02-01,7831182479
2022-02-02,7970297940
2022-02-03,7987263240
2022-02-04,7954463660
2022-02-07,7991787320
2022-02-08,7979346100
2022-02-09,8020062820
2022-02-10,7768976380
2022-02-11,7798382900
2022-02-14,7736176800
2022-02-15,7673970699
2022-02-16,7729390680
2022-02-17,7776893520
2022-02-18,7794989840
2022-02-22,7792727800
2022-02-23,7686411919
2022-02-24,7620812759
2022-02-25,8142212979
2022-02-28,8011014660
2022-03-01,7896781639
2022-03-02,7987263240
2022-03-03,8279066400
2022-03-04,8420443900
2022-03-07,8524497740
2022-03-08,8326569240
2022-03-09,8284721500
2022-03-10,8395561460
2022-03-11,8342403520
2022-03-14,8286983540
2022-03-15,8343534540
2022-03-16,8376334120
2022-03-17,8405740639
2022-03-18,8253052940
2022-03-21,8380858199
2022-03-22,8303948840
2022-03-23,8335617400
2022-03-24,8362761880
2022-03-25,8593489960
2022-03-28,8677185440
2022-03-29,8772191120
2022-03-30,8786894380
2022-03-31,8838733200
2022-04-01,8976803040
2022-04-04,8921348760
2022-04-05,8884002000
2022-04-06,9109214280
2022-04-07,8927007360
2022-04-08,8922480480
2022-04-11,8851182120
2022-04-12,8853445560
2022-04-13,8752722480
2022-04-14,8775356880
2022-04-18,8730088080
2022-04-19,8807045040
2022-04-20,8822889120
2022-04-21,8816098800
2022-04-22,8750459040
2022-04-25,8689346160
2022-04-26,8534300520
2022-04-27,8421128520
2022-04-28,8432445720
2022-04-29,8057846400
2022-05-02,8062373279
2022-05-03,8173281840
2022-05-04,8399625840
2022-05-05,8238921600
2022-05-06,8388308640
2022-05-09,8403021000
2022-05-10,8218550640
2022-05-11,8339644680
2022-05-12,8304561359
2022-05-13,8288717279
2022-05-16,8344171560
2022-05-17,8434709160
2022-05-18,8435840880
2022-05-19,8547881160
2022-05-20,8522983320
2022-05-23,8509402680
2022-05-24,8779883760
2022-05-25,8802518160
2022-05-26,8863631040
2022-05-27,8908899840
2022-05-31,8787805800
2022-06-01,8762907960
2022-06-02,8779883760
2022-06-03,8769698280
2022-06-06,8838733200
2022-06-07,8739141840
2022-06-08,8439236039
2022-06-09,8307956520
2022-06-10,8344171560
2022-06-13,8066900160
2022-06-14,7717198680
2022-06-15,7736437920
2022-06-16,7636846560
2022-06-17,7460298240
2022-06-21,7615343880
2022-06-22,7730779320
2022-06-23,7917513119
2022-06-24,8120091000
2022-06-27,8237789880
2022-06-28,8279663520
2022-06-29,8182335600
2022-06-30,8277988320
2022-07-01,8454597480
2022-07-05,8112700260
2022-07-06,8139870900
2022-07-07,8074208519
2022-07-08,8023263570
2022-07-11,8091190170
2022-07-12,8037981000
2022-07-13,7919109450
2022-07-14,7972318620
2022-07-15,8008546139
2022-07-18,7916845230
2022-07-19,7948544309
2022-07-20,7886278260
2022-07-21,7855711290
2022-07-22,7951940639
2022-07-25,8086661730
2022-07-26,8181758970
2022-07-27,8159116769
2022-07-28,8342518590
2022-07-29,8317612170
2022-08-01,8356103910
2022-08-02,8351575470
2022-08-03,8521391970
2022-08-04,8668566270
2022-08-05,8538373620
2022-08-08,8555355269
2022-08-09,8637999300
2022-08-10,8654980950
2022-08-11,8570072700
2022-08-12,8753474520
2022-08-15,8807815800
2022-08-16,8858760750
2022-08-17,8827061670
2022-08-18,8815740570
2022-08-19,8825929560
2022-08-22,8701397460
2022-08-23,8632338750
2022-08-24,8601771780
2022-08-25,8722907550
2022-08-26,8594979120
2022-08-29,8619885540
2022-08-30,8534977290
2022-08-31,8530448849
2022-09-01,8597243340
2022-09-02,8479503900
2022-09-06,8437615830
2022-09-07,8683283700
2022-09-08,8677623150
2022-09-09,8721775440
2022-09-12,8802155250
2022-09-13,8498749769
2022-09-14,8538373620
2022-09-15,8357236019
2022-09-16,8335725929
2022-09-19,8455729590
2022-09-20,8299498410
2022-09-21,8237232360
2022-09-22,8230439700
2022-09-23,8068547970
2022-09-26,7887410370
2022-09-27,7726650750
2022-09-28,7809294780
2022-09-29,7496832420
2022-09-30,7308853980
2022-10-03,7481066940
2022-10-04,7590966000
2022-10-05,7397226420
2022-10-06,7107183540
2022-10-07,6908912040
2022-10-10,6932704620
2022-10-11,6971225940
2022-10-12,6770688480
2022-10-13,7031273880
2022-10-14,7000683420
2022-10-17,7093587780
2022-10-18,7297524180
2022-10-19,7256736900
2022-10-20,7098119700
2022-10-21,7271465640
2022-10-24,7320183780
2022-10-25,7453875420
2022-10-26,7482199920
2022-10-27,7530918060
2022-10-28,7738253400
2022-10-31,7614758579
2022-11-01,7682737380
2022-11-02,7623822420
2022-11-03,7763178960
2022-11-04,7876476960
2022-11-07,7751849160
2022-11-08,7737120420
2022-11-09,7914998280
2022-11-10,8225434799
2022-11-11,8116668720
2022-11-14,8061152700
2022-11-15,8370456239
2022-11-16,8304743400
2022-11-17,8192578380
2022-11-18,8353461540
2022-11-21,8521142579
2022-11-22,8628775680
2022-11-23,8654834220
2022-11-25,8667297000
2022-11-28,8677493820
2022-11-29,8636706540
2022-11-30,8873499360
2022-12-01,8814584400
2022-12-02,8850839760
2022-12-05,8821382280
2022-12-06,8844041880
2022-12-07,8794190760
2022-12-08,8812318440
2022-12-09,8780595000
2022-12-12,8951674980
2022-12-13,8994728220
2022-12-14,9001526100
2022-12-15,8907488760
2022-12-16,8825914200
2022-12-19,8755669440
2022-12-20,8725078980
2022-12-21,8774930100
2022-12-22,8722813020
2022-12-23,8829313140
2022-12-27,8804387580
2022-12-28,8702419380
2022-12-29,8738674740
2022-12-30,8615179920
2023-01-03,8459907539
2023-01-04,8546059620
2023-01-05,8348816700
2023-01-06,8553994679
2023-01-09,8564196900
2023-01-10,8575532700
2023-01-11,8667352680
2023-01-12,8637879600
2023-01-13,8543792460
2023-01-17,8514319380
2023-01-18,8432701620
2023-01-19,8410030020
2023-01-20,8542658880
2023-01-23,8361286080
2023-01-24,8395293480
2023-01-25,8360152500
2023-01-26,8390759160
2023-01-27,8396427059
2023-01-30,8389625580
2023-01-31,8450838900
2023-02-01,8675287740
2023-02-02,8812450920
2023-02-03,8601605040
2023-02-06,8570998380
2023-02-07,8498449260
2023-02-08,8308007820
2023-02-09,8175378960
2023-02-10,8398694220
2023-02-13,8462174700
2023-02-14,8396427059
2023-02-15,8462174700
2023-02-16,8420232240
2023-02-17,8513185799
2023-02-21,8404362120
2023-02-22,8343148799
2023-02-23,8318210039
2023-02-24,8318210039
2023-02-27,8400961380
2023-02-28,8352217440
2023-03-01,8308007820
2023-03-02,8532456660
2023-03-03,8662818360
