,DD
2018-07-18,72529231413
2018-07-19,72039375904
2018-07-20,71687292256
2018-07-23,71557174386
2018-07-24,72888969053
2018-07-25,73554866387
2018-07-26,74335573606
2018-07-27,74465691475
2018-07-30,74121261820
2018-07-31,74901969039
2018-08-01,74021759920
2018-08-02,72368497574
2018-08-03,72781813161
2018-08-06,73799794142
2018-08-07,74213109728
2018-08-08,73692638249
2018-08-09,75177512763
2018-08-10,73784486157
2018-08-13,72529231413
2018-08-14,73585482356
2018-08-15,72383805559
2018-08-16,73065010877
2018-08-17,73838064103
2018-08-20,74588155353
2018-08-21,74970854970
2018-08-22,74894315046
2018-08-23,74182493759
2018-08-24,75384170556
2018-08-27,77121626817
2018-08-28,77045086894
2018-08-29,77810486128
2018-08-30,76463383476
2018-08-31,76386843553
2018-09-04,75935258005
2018-09-05,76294995645
2018-09-06,76325611614
2018-09-07,76241417698
2018-09-10,76310303629
2018-09-11,76325611614
2018-09-12,75414786526
2018-09-13,75062702878
2018-09-14,74695311246
2018-09-17,74955546985
2018-09-18,74098299843
2018-09-19,74856045085
2018-09-20,76272033668
2018-09-21,75904642035
2018-09-24,74281995659
2018-09-25,74006451935
2018-09-26,72858353084
2018-09-27,71159166784
2018-09-28,70041683903
2018-10-01,70166897805
2018-10-02,70166897805
2018-10-03,69702871269
2018-10-04,69292093680
2018-10-05,68402075570
2018-10-08,68371647601
2018-10-09,65861340112
2018-10-10,64210622763
2018-10-11,63845487129
2018-10-12,64583365391
2018-10-15,63799845174
2018-10-16,65229959744
2018-10-17,64484474490
2018-10-18,63411888563
2018-10-19,62232804742
2018-10-22,60696192279
2018-10-23,59190007786
2018-10-24,57022014955
2018-10-25,57288259689
2018-10-26,56291743686
2018-10-29,56367813609
2018-10-30,56968766008
2018-10-31,58368452608
2018-11-01,63077180897
2018-11-02,62491442483
2018-11-05,62384944590
2018-11-06,62803329171
2018-11-07,64765933208
2018-11-08,64339941634
2018-11-09,63518386456
2018-11-12,62461014514
2018-11-13,62209983765
2018-11-14,62765294209
2018-11-15,63571635403
2018-11-16,64073696900
2018-11-19,62567512407
2018-11-20,61023292952
2018-11-21,61669887305
2018-11-23,61084148891
2018-11-26,62415372559
2018-11-27,61898097077
2018-11-28,61936132039
2018-11-29,61958953016
2018-11-30,62620761354
2018-12-03,64043268931
2018-12-04,61152611823
2018-12-06,60536445439
2018-12-07,58185884791
2018-12-10,58239133737
2018-12-11,57653395323
2018-12-12,58832479144
2018-12-13,58216312760
2018-12-14,57136119841
2018-12-17,55941822036
2018-12-18,56603630373
2018-12-19,56459097518
2018-12-20,55249585728
2018-12-21,54762738215
2018-12-24,53142448836
2018-12-26,56535167442
2018-12-27,57729465247
2018-12-28,57394757582
2018-12-31,57077479566
2019-01-02,58187527789
2019-01-03,56042434601
2019-01-04,58412537564
2019-01-07,58442538867
2019-01-08,59117568192
2019-01-09,59365078944
2019-01-10,59425081551
2019-01-11,58997562978
2019-01-14,59110067866
2019-01-15,58712550597
2019-01-16,59132568843
2019-01-17,60880144762
2019-01-18,61967692007
2019-01-22,60025107617
2019-01-23,60227616414
2019-01-24,60122611853
2019-01-25,61645177996
2019-01-28,62042695265
2019-01-29,62455213186
2019-01-30,63272748701
2019-01-31,57429994880
2019-02-01,57069979240
2019-02-04,56702463274
2019-02-05,57910015733
2019-02-06,56792467184
2019-02-07,55689919287
2019-02-08,55187397457
2019-02-11,55502411142
2019-02-12,56949974027
2019-02-13,56717463926
2019-02-14,56207441770
2019-02-15,57887514755
2019-02-19,58262531047
2019-02-20,60025107617
2019-02-21,58982562327
2019-02-22,58667548642
2019-02-25,59852600123
2019-02-26,59642591000
2019-02-27,58405037238
2019-02-28,56814968162
2019-03-01,56927473049
2019-03-04,57902515407
2019-03-05,57294989015
2019-03-06,58135025508
2019-03-07,58187527789
2019-03-08,58360035283
2019-03-11,59320076989
2019-03-12,59312576663
2019-03-13,59665091977
2019-03-14,58735051574
2019-03-15,58997562978
2019-03-18,58922559720
2019-03-19,58787553855
2019-03-20,58712550597
2019-03-21,59687592955
2019-03-22,57550000093
2019-03-25,56852469791
2019-03-26,56762465881
2019-03-27,56207441770
2019-03-28,56267444376
2019-03-29,56897471746
2019-04-01,58002560000
2019-04-02,57845270000
2019-04-03,59208450000
2019-04-04,59890039999
2019-04-05,60084780000
2019-04-08,60459280000
2019-04-09,60586610000
2019-04-10,61036009999
2019-04-11,61650190000
2019-04-12,62571460000
2019-04-15,61665170000
2019-04-16,62062140000
2019-04-17,62144530000
2019-04-18,61822460000
2019-04-22,60751390000
2019-04-23,60683980000
2019-04-24,60698960000
2019-04-25,59605420000
2019-04-26,60242070000
2019-04-29,60174660000
2019-04-30,60953620000
2019-05-01,59148530000
2019-05-02,54961620000
2019-05-03,55313649999
2019-05-06,53298840000
2019-05-07,50954470000
2019-05-08,50220450000
2019-05-09,49126910000
2019-05-10,49905870000
2019-05-13,47936000000
2019-05-14,48759899999
2019-05-15,47718790000
2019-05-16,48827310000
2019-05-17,49096950000
2019-05-20,49194320000
2019-05-21,50714789999
2019-05-22,50287860000
2019-05-23,49052009999
2019-05-24,49269220000
2019-05-28,48782370000
2019-05-29,49284200000
2019-05-30,49411530000
2019-05-31,48385399999
2019-06-03,56998899999
2019-06-04,55508390000
2019-06-05,56070140000
2019-06-06,54422340000
2019-06-07,55156360000
2019-06-10,55238750000
2019-06-11,55223770000
2019-06-12,55021539999
2019-06-13,56047670000
2019-06-14,56234920000
2019-06-17,55987750000
2019-06-18,55613250000
2019-06-19,54654530000
2019-06-20,56160020000
2019-06-21,55905360000
2019-06-24,55950300000
2019-06-25,55523370000
2019-06-26,55306160000
2019-06-27,55298670000
2019-06-28,56227429999
2019-07-01,56523809999
2019-07-02,55793220000
2019-07-03,55301190000
2019-07-05,54973170000
2019-07-08,53758005000
2019-07-09,52185000000
2019-07-10,51924075000
2019-07-11,51812250000
2019-07-12,53318160000
2019-07-15,53631270000
2019-07-16,53914559999
2019-07-17,53154150000
2019-07-18,53362890000
2019-07-19,53355434999
2019-07-22,53653635000
2019-07-23,54600420000
2019-07-24,55338465000
2019-07-25,54533325000
2019-07-26,54578054999
2019-07-29,54488595000
2019-07-30,54719700000
2019-07-31,53795280000
2019-08-01,53444895000
2019-08-02,51476775000
2019-08-05,49247730000
2019-08-06,51089115000
2019-08-07,52013535000
2019-08-08,52751580000
2019-08-09,51469320000
2019-08-12,50649270000
2019-08-13,51051840000
2019-08-14,49038990000
2019-08-15,48584235000
2019-08-16,49292460000
2019-08-19,50269065000
2019-08-20,50023049999
2019-08-21,50515080000
2019-08-22,50447985000
2019-08-23,49203000000
2019-08-26,47905830000
2019-08-27,47682180000
2019-08-28,47756730000
2019-08-29,49031535000
2019-08-30,50641815000
2019-09-03,50283975000
2019-09-04,51051840000
2019-09-05,51394770000
2019-09-06,51603510000
2019-09-09,52565205000
2019-09-10,53228700000
2019-09-11,53340525000
2019-09-12,53146695000
2019-09-13,54824070000
2019-09-16,53780370000
2019-09-17,53116875000
2019-09-18,53668545000
2019-09-19,52975230000
2019-09-20,53377799999
2019-09-23,52870860000
2019-09-24,52423559999
2019-09-25,52863405000
2019-09-26,52259549999
2019-09-27,52371375000
2019-09-30,52819317000
2019-10-01,50330565000
2019-10-02,49804668000
2019-10-03,50456484000
2019-10-04,50478705000
2019-10-07,49404690000
2019-10-08,48086244000
2019-10-09,48004767000
2019-10-10,46767798000
2019-10-11,48264012000
2019-10-14,47997360000
2019-10-15,48560292000
2019-10-16,49338027000
2019-10-17,49056561000
2019-10-18,48538071000
2019-10-21,48841758000
2019-10-22,48789909000
2019-10-23,49360248000
2019-10-24,49078782000
2019-10-25,49515794999
2019-10-28,50063913000
2019-10-29,49878738000
2019-10-30,48582513000
2019-10-31,48819537000
2019-11-01,51582348000
2019-11-04,52811910000
2019-11-05,53611866000
2019-11-06,52093431000
2019-11-07,53041527000
2019-11-08,52685991000
2019-11-11,53463726000
2019-11-12,53774819999
2019-11-13,51811965000
2019-11-14,51849000000
2019-11-15,50100948000
2019-11-18,49515794999
2019-11-19,48893607000
2019-11-20,48182535000
2019-11-21,48656583000
2019-11-22,48760281000
2019-11-25,48293640000
2019-11-26,48197348999
2019-11-27,48597327000
2019-11-29,48004767000
2019-12-02,48041802000
2019-12-03,46345599000
2019-12-04,46493739000
2019-12-05,45915993000
2019-12-06,47101113000
2019-12-09,47286288000
2019-12-10,47434428000
2019-12-11,47649231000
2019-12-12,49026933000
2019-12-13,47997360000
2019-12-16,48064023000
2019-12-17,47567754000
2019-12-18,47338137000
2019-12-19,47367765000
2019-12-20,47071485000
2019-12-23,47345544000
2019-12-24,47241846000
2019-12-26,47204811000
2019-12-27,47204811000
2019-12-30,46138203000
2019-12-31,47418120000
2020-01-02,46901100000
2020-01-03,45911376000
2020-01-06,45586392000
2020-01-07,44884722000
2020-01-08,45423900000
2020-01-09,45017670000
2020-01-10,44101806000
2020-01-13,44611440000
2020-01-14,44441562000
2020-01-15,45158004000
2020-01-16,45571620000
2020-01-17,45468216000
2020-01-21,45630708000
2020-01-22,44892108000
2020-01-23,44714844000
2020-01-24,43865454000
2020-01-27,42388254000
2020-01-28,42794484000
2020-01-29,42609834000
2020-01-30,38938992000
2020-01-31,37801548000
2020-02-03,38266866000
2020-02-04,38924220000
2020-02-05,39943488000
2020-02-06,39744066000
2020-02-07,38813430000
2020-02-10,38244708000
2020-02-11,38916834000
2020-02-12,39552030000
2020-02-13,39345222000
2020-02-14,39219660000
2020-02-18,39470784000
2020-02-19,39515100000
2020-02-20,38813430000
2020-02-21,38724798000
2020-02-24,37262370000
2020-02-25,35061342000
2020-02-26,34906236000
2020-02-27,33288702000
2020-02-28,31685940000
2020-03-02,33200070000
2020-03-03,32232504000
2020-03-04,32616575999
2020-03-05,31331412000
2020-03-06,29913300000
2020-03-09,25961790000
2020-03-10,28155432000
2020-03-11,27077075999
2020-03-12,24580608000
2020-03-13,27402060000
2020-03-16,25297050000
2020-03-17,26596986000
2020-03-18,23679516000
2020-03-19,23384076000
2020-03-20,23243742000
2020-03-23,21020556000
2020-03-24,23974956000
2020-03-25,24543677999
2020-03-26,26552670000
2020-03-27,24986838000
2020-03-30,24831732000
2020-03-31,25039630000
2020-04-01,23879436000
2020-04-02,23872093000
2020-04-03,23402141000
2020-04-06,25986877000
2020-04-07,27360018000
2020-04-08,28534898000
2020-04-09,29944754000
2020-04-13,28138376000
2020-04-14,28219149000
2020-04-15,26119051000
2020-04-16,26596346000
2020-04-17,28167748000
2020-04-20,29166396000
2020-04-21,28689101000
2020-04-22,29276541000
2020-04-23,30253160000
2020-04-24,30767170000
2020-04-27,32177026000
2020-04-28,34078862999
2020-04-29,35371231000
2020-04-30,34526786000
2020-05-01,33094901000
2020-05-04,32837896000
2020-05-05,32815867000
2020-05-06,32338572000
2020-05-07,32867268000
2020-05-08,34460699000
2020-05-11,33924660000
2020-05-12,33542824000
2020-05-13,32235770000
2020-05-14,33227075000
2020-05-15,33373935000
2020-05-18,35319830000
2020-05-19,35084854000
2020-05-20,35885241000
2020-05-21,35885241000
2020-05-22,35753067000
2020-05-26,36986691000
2020-05-27,36318478000
2020-05-28,37082150000
2020-05-29,37251039000
2020-06-01,37361184000
2020-06-02,38660895000
2020-06-03,40078094000
2020-06-04,40371814000
2020-06-05,41223602000
2020-06-08,41884472000
2020-06-09,41069399000
2020-06-10,39417224000
2020-06-11,36700314000
2020-06-12,37456643000
2020-06-15,38176257000
2020-06-16,39013359000
2020-06-17,38749011000
2020-06-18,38609494000
2020-06-19,38624180000
2020-06-22,38903214000
2020-06-23,38851813000
2020-06-24,37845822000
2020-06-25,38983987000
2020-06-26,37757706000
2020-06-29,38528721000
2020-06-30,39018672000
2020-07-01,38423808000
2020-07-02,39451968000
2020-07-06,40105584000
2020-07-07,39371184000
2020-07-08,38372400000
2020-07-09,37388304000
2020-07-10,38365056000
2020-07-13,38570688000
2020-07-14,39400560000
2020-07-15,40289184000
2020-07-16,40230432000
2020-07-17,40039488000
2020-07-20,39033360000
2020-07-21,39606192000
2020-07-22,39973392000
2020-07-23,40649040000
2020-07-24,40061520000
2020-07-27,40649040000
2020-07-28,39672288000
2020-07-29,40773888000
2020-07-30,39481344000
2020-07-31,39275712000
2020-08-03,38526624000
2020-08-04,39040704000
2020-08-05,40193712000
2020-08-06,40179024000
2020-08-07,41030928000
2020-08-10,42352848000
2020-08-11,42081120000
2020-08-12,42852240000
2020-08-13,42609888000
2020-08-14,42712704000
2020-08-17,42198624000
2020-08-18,41860800000
2020-08-19,41324688000
2020-08-20,41207184000
2020-08-21,40494816000
2020-08-24,41780016000
2020-08-25,41273280000
2020-08-26,41794704000
2020-08-27,41552352000
2020-08-28,41992992000
2020-08-31,40950144000
2020-09-01,42051744000
2020-09-02,44181504000
2020-09-03,42675984000
2020-09-04,43182720000
2020-09-08,41728608000
2020-09-09,42543792000
2020-09-10,42396912000
2020-09-11,43013808000
2020-09-14,43645392000
2020-09-15,43733520000
2020-09-16,44188848000
2020-09-17,44629488000
2020-09-18,43542576000
2020-09-21,41258592000
2020-09-22,40950144000
2020-09-23,39929328000
2020-09-24,39877920000
2020-09-25,40421376000
2020-09-28,41530320000
2020-09-29,40531536000
2020-09-30,40755608000
2020-10-01,40057738000
2020-10-02,40234042000
2020-10-05,41196368000
2020-10-06,41240444000
2020-10-07,42357036000
2020-10-08,43539742000
2020-10-09,43569126000
2020-10-12,42922678000
2020-10-13,42841872000
2020-10-14,43172442000
2020-10-15,43547088000
2020-10-16,43466282000
2020-10-19,42930024000
2020-10-20,43694008000
2020-10-21,43091636000
2020-10-22,43694008000
2020-10-23,43943772000
2020-10-26,42974100000
2020-10-27,42129310000
2020-10-28,41071486000
2020-10-29,42577416000
2020-10-30,41784048000
2020-11-02,43194480000
2020-11-03,43789506000
2020-11-04,42724336000
2020-11-05,44215574000
2020-11-06,43796852000
2020-11-09,45295436000
2020-11-10,45368896000
2020-11-11,44303726000
2020-11-12,44061308000
2020-11-13,45273398000
2020-11-16,46588332000
2020-11-17,46397336000
2020-11-18,45655390000
2020-11-19,45581930000
2020-11-20,45949230000
2020-11-23,46713214000
2020-11-24,48366064000
2020-11-25,47668194000
2020-11-27,47411084000
2020-11-30,46603024000
2020-12-01,46669138000
2020-12-02,46985016000
2020-12-03,47153974000
2020-12-04,48498292000
2020-12-07,48064878000
2020-12-08,49078626000
2020-12-09,49636921999
2020-12-10,48902321999
2020-12-11,48777440000
2020-12-14,48307296000
2020-12-15,49974838000
2020-12-16,50231948000
2020-12-17,51047354000
2020-12-18,52399018000
2020-12-21,51752570000
2020-12-22,51730532000
2020-12-23,50819628000
2020-12-24,51091430000
2020-12-28,50430290000
2020-12-29,50915126000
2020-12-30,51642380000
2020-12-31,43007328000
2021-01-04,42529535999
2021-01-05,44622144000
2021-01-06,47023200000
2021-01-07,48916224000
2021-01-08,49466592000
2021-01-11,50791104000
2021-01-12,52230528000
2021-01-13,50494752000
2021-01-14,49962528000
2021-01-15,49799232000
2021-01-19,51081408000
2021-01-20,50978592000
2021-01-21,48976704000
2021-01-22,49043232000
2021-01-25,49200480000
2021-01-26,48281184000
2021-01-27,47113920000
2021-01-28,49061376000
2021-01-29,48051360000
2021-02-01,44235072000
2021-02-02,46236960000
2021-02-03,45323712000
2021-02-04,46557504000
2021-02-05,45868032000
2021-02-08,45819648000
2021-02-09,44434656000
2021-02-10,42529535999
2021-02-11,42916608000
2021-02-12,43225056000
2021-02-16,42934752000
2021-02-17,42329952000
2021-02-18,41634432000
2021-02-19,42208992000
2021-02-22,41973120000
2021-02-23,41543712000
2021-02-24,43352064000
2021-02-25,42184800000
2021-02-26,42529535999
2021-03-01,44470944000
2021-03-02,44138304000
2021-03-03,45105984000
2021-03-04,43944768000
2021-03-05,44773344000
2021-03-08,45480960000
2021-03-09,45747072000
2021-03-10,46382112000
2021-03-11,46503072000
2021-03-12,46605888000
2021-03-15,46394208000
2021-03-16,46382112000
2021-03-17,47404224000
2021-03-18,47398176000
2021-03-19,46630080000
2021-03-22,46908288000
2021-03-23,45553535999
2021-03-24,46376064000
2021-03-25,46678464000
2021-03-26,47458656000
2021-03-29,47234880000
2021-03-30,47367935999
2021-03-31,40927488000
2021-04-01,41377648000
2021-04-05,41112848000
2021-04-06,40805680000
2021-04-07,40037760000
2021-04-08,39910656000
2021-04-09,40175456000
2021-04-12,40355520000
2021-04-13,40350224000
2021-04-14,40551472000
2021-04-15,40832160000
2021-04-16,40789792000
2021-04-19,40763312000
2021-04-20,39788848000
2021-04-21,41038704000
2021-04-22,40011280000
2021-04-23,40678576000
2021-04-26,40742128000
2021-04-27,40821568000
2021-04-28,40805680000
2021-04-29,41266432000
2021-04-30,40837456000
2021-05-03,41457088000
2021-05-04,42103200000
2021-05-05,42855232000
2021-05-06,43109440000
2021-05-07,43877360000
2021-05-10,43257728000
2021-05-11,43866768000
2021-05-12,42532176000
2021-05-13,43225952000
2021-05-14,44083904000
2021-05-17,45174880000
2021-05-18,45074256000
2021-05-19,44613504000
2021-05-20,44528768000
2021-05-21,44549952000
2021-05-24,45153696000
2021-05-25,44168640000
2021-05-26,44248080000
2021-05-27,44867712000
2021-05-28,44798864000
2021-06-01,45243728000
2021-06-02,44820048000
2021-06-03,45211952000
2021-06-04,45317872000
2021-06-07,45000112000
2021-06-08,44936560000
2021-06-09,44576432000
2021-06-10,43856176000
2021-06-11,43707888000
2021-06-14,43188880000
2021-06-15,43194176000
2021-06-16,42468624000
2021-06-17,41192288000
2021-06-18,40477328000
2021-06-21,40948672000
2021-06-22,40694464000
2021-06-23,40371408000
2021-06-24,40461440000
2021-06-25,40535584000
2021-06-28,40842752000
2021-06-29,40848048000
2021-06-30,40369315000
2021-07-01,40989900000
2021-07-02,41088985000
2021-07-06,40197220000
2021-07-07,40546625000
2021-07-08,39957330000
2021-07-09,40927320000
2021-07-12,41417530000
2021-07-13,41240220000
2021-07-14,41464465000
2021-07-15,41485325000
2021-07-16,39743515000
2021-07-19,37970415000
2021-07-20,38439765000
2021-07-21,39044705000
2021-07-22,38820460000
2021-07-23,38705730000
2021-07-26,38929975000
2021-07-27,38591000000
2021-07-28,38721375000
2021-07-29,39159435000
2021-07-30,39138575000
2021-08-02,38929975000
2021-08-03,38794385000
2021-08-04,38726590000
2021-08-05,38700515000
2021-08-06,39670505000
2021-08-09,39394110000
2021-08-10,40275445000
2021-08-11,40833450000
2021-08-12,40677000000
2021-08-13,40197220000
2021-08-16,40009480000
2021-08-17,39263735000
2021-08-18,38544065000
2021-08-19,38027780000
2021-08-20,37991275000
2021-08-23,38444980000
2021-08-24,38982125000
2021-08-25,39128145000
2021-08-26,38747450000
2021-08-27,39190725000
2021-08-30,38544065000
2021-08-31,38601430000
2021-09-01,38298960000
2021-09-02,38544065000
2021-09-03,37589720000
2021-09-07,37245530000
2021-09-08,36828330000
2021-09-09,36661450000
2021-09-10,36760535000
2021-09-13,36854405000
2021-09-14,35707105000
2021-09-15,36510215000
2021-09-16,36838760000
2021-09-17,35936565000
2021-09-20,35425495000
2021-09-21,35123025000
2021-09-22,35602805000
2021-09-23,35931350000
2021-09-24,35592375000
2021-09-27,36562365000
2021-09-28,36009575000
2021-09-29,36061725000
2021-09-30,35089639000
2021-10-01,35677993000
2021-10-04,36219898000
2021-10-05,36627617000
2021-10-06,36023780000
2021-10-07,36405694000
2021-10-08,36343762000
2021-10-11,36003136000
2021-10-12,35724442000
2021-10-13,35951526000
2021-10-14,37009531000
2021-10-15,37195327000
2021-10-18,37081785000
2021-10-19,37283064000
2021-10-20,37809486000
2021-10-21,37283064000
2021-10-22,37215971000
2021-10-25,37123073000
2021-10-26,37123073000
2021-10-27,35688315000
2021-10-28,36003136000
2021-10-29,35920560000
2021-11-01,36761803000
2021-11-02,39992589000
2021-11-03,41365415000
2021-11-04,41035111000
2021-11-05,41494440000
2021-11-08,41040272000
2021-11-09,41814422000
2021-11-10,41272517000
2021-11-11,41793778000
2021-11-12,41659592000
2021-11-15,40653197000
2021-11-16,40044199000
2021-11-17,40921569000
2021-11-18,41040272000
2021-11-19,41298322000
2021-11-22,40885442000
2021-11-23,41035111000
2021-11-24,40617070000
2021-11-26,39719056000
2021-11-29,39760344000
2021-11-30,38170756000
2021-12-01,38083019000
2021-12-02,38852008000
2021-12-03,38955228000
2021-12-06,39424879000
2021-12-07,40018394000
2021-12-08,40389986000
2021-12-09,40586104000
2021-12-10,41308644000
2021-12-13,40064843000
2021-12-14,40070004000
2021-12-15,40431274000
2021-12-16,40622231000
2021-12-17,39486811000
2021-12-20,38815881000
2021-12-21,39476489000
2021-12-22,39739700000
2021-12-23,40534494000
2021-12-27,41189941000
2021-12-28,41520245000
2021-12-29,41592499000
2021-12-30,41355093000
2021-12-31,41359360000
2022-01-03,41297920000
2022-01-04,42260480000
2022-01-05,41876480000
2022-01-06,41978880000
2022-01-07,42593280000
2022-01-10,41968640000
2022-01-11,42511360000
2022-01-12,42864640000
2022-01-13,43013120000
2022-01-14,43504640000
2022-01-18,42890240000
2022-01-19,41768960000
2022-01-20,40540160000
2022-01-21,39664640000
2022-01-24,39500800000
2022-01-25,39336960000
2022-01-26,39290880000
2022-01-27,39162880000
2022-01-28,38947840000
2022-01-31,39219200000
2022-02-01,39879680000
2022-02-02,40524800000
2022-02-03,39792640000
2022-02-04,38942720000
2022-02-07,38589440000
2022-02-08,41026560000
2022-02-09,41722880000
2022-02-10,41128960000
2022-02-11,40591360000
2022-02-14,40611840000
2022-02-15,41815040000
2022-02-16,42045440000
2022-02-17,40821760000
2022-02-18,40330240000
2022-02-22,39915520000
2022-02-23,38425600000
2022-02-24,38691840000
2022-02-25,39971840000
2022-02-28,39613440000
2022-03-01,38717440000
2022-03-02,39475200000
2022-03-03,39367680000
2022-03-04,38087680000
2022-03-07,35363840000
2022-03-08,35230720000
2022-03-09,37114880000
2022-03-10,36904960000
2022-03-11,37114880000
2022-03-14,36730880000
2022-03-15,36797440000
2022-03-16,38010880000
2022-03-17,38814720000
2022-03-18,39275520000
2022-03-21,39296000000
2022-03-22,39439360000
2022-03-23,38881280000
2022-03-24,39065600000
2022-03-25,39470080000
2022-03-28,39086080000
2022-03-29,39936000000
2022-03-30,39188480000
2022-03-31,37187332000
2022-04-01,37778650000
2022-04-04,37844352000
2022-04-05,36894200000
2022-04-06,35468972000
2022-04-07,35231434000
2022-04-08,34791736000
2022-04-11,34609792000
2022-04-12,34599684000
2022-04-13,34857438000
2022-04-14,34720980000
2022-04-18,34670440000
2022-04-19,35009058000
2022-04-20,35661024000
2022-04-21,35211218000
2022-04-22,34008366000
2022-04-25,34266120000
2022-04-26,33442318000
2022-04-27,33452426000
2022-04-28,34154932000
2022-04-29,33321022000
2022-05-02,33305860000
2022-05-03,33548451999
2022-05-04,34761412000
2022-05-05,33427156000
2022-05-06,33063268000
2022-05-09,32512382000
2022-05-10,32001928000
2022-05-11,32032252000
2022-05-12,31966550000
2022-05-13,32416356000
2022-05-16,32411301999
2022-05-17,33563614000
2022-05-18,32487112000
2022-05-19,32507327999
2022-05-20,32269790000
2022-05-23,33088538000
2022-05-24,32669056000
2022-05-25,33058214000
2022-05-26,34048798000
2022-05-27,34549144000
2022-05-31,34291389999
2022-06-01,34074068000
2022-06-02,34781628000
2022-06-03,33821368000
2022-06-06,34200418000
2022-06-07,34352038000
2022-06-08,34185256000
2022-06-09,33417048000
2022-06-10,32108062000
2022-06-13,30763698000
2022-06-14,30510998000
2022-06-15,30500890000
2022-06-16,28696612000
2022-06-17,28448966000
2022-06-21,28737044000
2022-06-22,28256914000
2022-06-23,27973890000
2022-06-24,29591170000
2022-06-27,29095878000
2022-06-28,28974582000
2022-06-29,28469182000
2022-06-30,27756652000
2022-07-01,27342150000
2022-07-05,27057492000
2022-07-06,27457012000
2022-07-07,28146184000
2022-07-08,27686736000
2022-07-11,27412066000
2022-07-12,27736676000
2022-07-13,27397084000
2022-07-14,26712906000
2022-07-15,27267240000
2022-07-18,27147384000
2022-07-19,28246064000
2022-07-20,28520734000
2022-07-21,28835356000
2022-07-22,28595644000
2022-07-25,28980182000
2022-07-26,28805392000
2022-07-27,29679342000
2022-07-28,30028922000
2022-07-29,30578262000
2022-08-01,30063880000
2022-08-02,29249858000
2022-08-03,29040110000
2022-08-04,29249858000
2022-08-05,29404672000
2022-08-08,29629402000
2022-08-09,29284816000
2022-08-10,30333556000
2022-08-11,31052692000
2022-08-12,31312380000
2022-08-15,31312380000
2022-08-16,31302392000
2022-08-17,30937830000
2022-08-18,30937830000
2022-08-19,30203712000
2022-08-22,29095044000
2022-08-23,29649378000
2022-08-24,29634396000
2022-08-25,30258646000
2022-08-26,28875308000
2022-08-29,28935236000
2022-08-30,28515740000
2022-08-31,27786616000
2022-09-01,27581862000
2022-09-02,27347144000
2022-09-06,27092450000
2022-09-07,28096244000
2022-09-08,28680542000
2022-09-09,29159966000
2022-09-12,29739270000
2022-09-13,28291010000
2022-09-14,27871514000
2022-09-15,27531922000
2022-09-16,26957612000
2022-09-19,27631802000
2022-09-20,27092450000
2022-09-21,26543110000
2022-09-22,26213506000
2022-09-23,25339556000
2022-09-26,24994970000
2022-09-27,25014946000
2022-09-28,25594250000
2022-09-29,25294610000
2022-09-30,24055920000
2022-10-03,25024839000
2022-10-04,26117856000
2022-10-05,25993758000
2022-10-06,25382814000
2022-10-07,24991428000
2022-10-10,24690729000
2022-10-11,24724140000
2022-10-12,24619134000
2022-10-13,25444863000
2022-10-14,24867330000
2022-10-17,25401906000
2022-10-18,26332641000
2022-10-19,25821930000
2022-10-20,25659648000
2022-10-21,26528334000
2022-10-24,26733573000
2022-10-25,27187008000
2022-10-26,27249057000
2022-10-27,27096321000
2022-10-28,27473388000
2022-10-31,27301560000
2022-11-01,28017510000
2022-11-02,28895742000
2022-11-03,28451853000
2022-11-04,29559189000
2022-11-07,29468502000
2022-11-08,31635444000
2022-11-09,31993419000
2022-11-10,33243945000
2022-11-11,33797613000
2022-11-14,33683060999
2022-11-15,33730791000
2022-11-16,32995748999
2022-11-17,33095982000
2022-11-18,33115073999
2022-11-21,33301221000
2022-11-22,33955122000
2022-11-23,34274913000
2022-11-25,34007625000
2022-11-28,33100754999
2022-11-29,33153257999
2022-11-30,33654423000
2022-12-01,33611466000
2022-12-02,34155588000
2022-12-05,33611466000
2022-12-06,33396681000
2022-12-07,33267810000
2022-12-08,33339404999
2022-12-09,32881197000
2022-12-12,33348951000
2022-12-13,33821478000
2022-12-14,33239172000
2022-12-15,32365713000
2022-12-16,32413443000
2022-12-19,32246388000
2022-12-20,32222523000
2022-12-21,32609135999
2022-12-22,32241615000
2022-12-23,32804829000
2022-12-27,32828694000
2022-12-28,32360940000
2022-12-29,32733234000
2022-12-30,32757098999
2023-01-03,31592968000
2023-01-04,32359164000
2023-01-05,32515156000
2023-01-06,33249236000
2023-01-09,33712624000
2023-01-10,33914496000
2023-01-11,34364120000
2023-01-12,34295300000
2023-01-13,34501760000
2023-01-17,34102604000
2023-01-18,33574984000
2023-01-19,33400640000
2023-01-20,33937436000
2023-01-23,34547640000
2023-01-24,34382472000
2023-01-25,33735564000
2023-01-26,33827324000
2023-01-27,33744740000
2023-01-30,33331820000
2023-01-31,33928260000
2023-02-01,34015432000
2023-02-02,34198952000
2023-02-03,33483224000
2023-02-06,33198768000
2023-02-07,35690052000
2023-02-08,35281720000
2023-02-09,34758688000
2023-02-10,34781628000
2023-02-13,35038556000
2023-02-14,35079848000
2023-02-15,35024792000
2023-02-16,34625636000
2023-02-17,34446704000
2023-02-21,33474047999
2023-02-22,33451108000
2023-02-23,33418992000
2023-02-24,33455696000
2023-02-27,33506164000
2023-02-28,33506164000
2023-03-01,33799796000
2023-03-02,34368708000
2023-03-03,34249420000
2023-03-06,33400640000
