,UNH
2018-07-17,240778980000
2018-07-18,245714040000
2018-07-19,243318660000
2018-07-20,243097400000
2018-07-23,243135880000
2018-07-24,244117120000
2018-07-25,245175320000
2018-07-26,247234000000
2018-07-27,246223900000
2018-07-30,244194080000
2018-07-31,243597640000
2018-08-01,243741940000
2018-08-02,246348959999
2018-08-03,247445640000
2018-08-06,247003120000
2018-08-07,247859299999
2018-08-08,248975220000
2018-08-09,251649579999
2018-08-10,250466320000
2018-08-13,250995420000
2018-08-14,253467760000
2018-08-15,250706820000
2018-08-16,253102200000
2018-08-17,252361459999
2018-08-20,252428799999
2018-08-21,251745780000
2018-08-22,250831880000
2018-08-23,251486040000
2018-08-24,254237359999
2018-08-27,256930959999
2018-08-28,258306620000
2018-08-29,258778000000
2018-08-30,258191180000
2018-08-31,258258519999
2018-09-04,258306620000
2018-09-05,257469680000
2018-09-06,259403299999
2018-09-07,258085359999
2018-09-10,249860260000
2018-09-11,251120480000
2018-09-12,252688540000
2018-09-13,255401380000
2018-09-14,255228220000
2018-09-17,253842940000
2018-09-18,253284980000
2018-09-19,255247459999
2018-09-20,256267180000
2018-09-21,256536540000
2018-09-24,257200320000
2018-09-25,253496620000
2018-09-26,252919420000
2018-09-27,254593299999
2018-09-28,255930480000
2018-10-01,258336000000
2018-10-02,259804800000
2018-10-03,260063999999
2018-10-04,257587200000
2018-10-05,258432000000
2018-10-08,258249600000
2018-10-09,259305600000
2018-10-10,252556799999
2018-10-11,246835200000
2018-10-12,249225600000
2018-10-15,249840000000
2018-10-16,261667200000
2018-10-17,256608000000
2018-10-18,256137600000
2018-10-19,254688000000
2018-10-22,251702400000
2018-10-23,254265600000
2018-10-24,246067200000
2018-10-25,253670400000
2018-10-26,247852800000
2018-10-29,246259199999
2018-10-30,247948799999
2018-10-31,250896000000
2018-11-01,250492800000
2018-11-02,250569600000
2018-11-05,250569600000
2018-11-06,252998400000
2018-11-07,263644800000
2018-11-08,265583999999
2018-11-09,265488000000
2018-11-12,261484800000
2018-11-13,258451200000
2018-11-14,254361599999
2018-11-15,254342400000
2018-11-16,260265600000
2018-11-19,255408000000
2018-11-20,251040000000
2018-11-21,250128000000
2018-11-23,251155200000
2018-11-26,255513600000
2018-11-27,260303999999
2018-11-28,269712000000
2018-11-29,271248000000
2018-11-30,270105600000
2018-12-03,274876799999
2018-12-04,267408000000
2018-12-06,265776000000
2018-12-07,258412800000
2018-12-10,255868799999
2018-12-11,256531200000
2018-12-12,259814400000
2018-12-13,261263999999
2018-12-14,254419199999
2018-12-17,247747200000
2018-12-18,242851200000
2018-12-19,240297600000
2018-12-20,232742400000
2018-12-21,228806400000
2018-12-24,223622400000
2018-12-26,233616000000
2018-12-27,236131200000
2018-12-28,236390400000
2018-12-31,238656960000
2019-01-02,233263420000
2019-01-03,226902300000
2019-01-04,229555960000
2019-01-07,229996640000
2019-01-08,233071820000
2019-01-09,233407120000
2019-01-10,234585460000
2019-01-11,237267860000
2019-01-14,237641480000
2019-01-15,246081460000
2019-01-16,250478679999
2019-01-17,248859659999
2019-01-18,254349000000
2019-01-22,254531020000
2019-01-23,255805159999
2019-01-24,254952540000
2019-01-25,256791900000
2019-01-28,255565659999
2019-01-29,256111719999
2019-01-30,259014460000
2019-01-31,258851600000
2019-02-01,257433760000
2019-02-04,256945179999
2019-02-05,255124980000
2019-02-06,258181000000
2019-02-07,257702000000
2019-02-08,250900199999
2019-02-11,246340120000
2019-02-12,252433000000
2019-02-13,252720400000
2019-02-14,254186140000
2019-02-15,259742540000
2019-02-19,259052780000
2019-02-20,258190580000
2019-02-21,255211199999
2019-02-22,255891380000
2019-02-25,253486800000
2019-02-26,251934840000
2019-02-27,239576640000
2019-02-28,232046760000
2019-03-01,235811700000
2019-03-04,226107160000
2019-03-05,231289940000
2019-03-06,229029060000
2019-03-07,226758600000
2019-03-08,227323820000
2019-03-11,232937700000
2019-03-12,235553040000
2019-03-13,241655500000
2019-03-14,242632660000
2019-03-15,240841200000
2019-03-18,244290000000
2019-03-19,246330540000
2019-03-20,239979000000
2019-03-21,241435160000
2019-03-22,236712220000
2019-03-25,236491880000
2019-03-26,233167620000
2019-03-27,231558180000
2019-03-28,232056340000
2019-03-29,236875080000
2019-04-01,233263000000
2019-04-02,232189500000
2019-04-03,233548000000
2019-04-04,235020500000
2019-04-05,236341000000
2019-04-08,236312500000
2019-04-09,236350500000
2019-04-10,233728500000
2019-04-11,223649000000
2019-04-12,212059000000
2019-04-15,218690000000
2019-04-16,209912000000
2019-04-17,205998000000
2019-04-18,210662500000
2019-04-22,215754500000
2019-04-23,219051000000
2019-04-24,218832500000
2019-04-25,219250500000
2019-04-26,225150000000
2019-04-29,225577500000
2019-04-30,221416500000
2019-05-01,220352500000
2019-05-02,220827500000
2019-05-03,220352500000
2019-05-06,228475000000
2019-05-07,226147500000
2019-05-08,227192500000
2019-05-09,226071500000
2019-05-10,228560500000
2019-05-13,227572500000
2019-05-14,224608500000
2019-05-15,224276000000
2019-05-16,224950500000
2019-05-17,229311000000
2019-05-20,233690500000
2019-05-21,237443000000
2019-05-22,236873000000
2019-05-23,234175000000
2019-05-24,235248500000
2019-05-28,229957000000
2019-05-29,230280000000
2019-05-30,231325000000
2019-05-31,229710000000
2019-06-03,224732000000
2019-06-04,228722000000
2019-06-05,230631500000
2019-06-06,229729000000
2019-06-07,234431500000
2019-06-10,235733000000
2019-06-11,233576500000
2019-06-12,232275000000
2019-06-13,232712000000
2019-06-14,233101500000
2019-06-17,233671500000
2019-06-18,233415000000
2019-06-19,237680500000
2019-06-20,235372000000
2019-06-21,239666000000
2019-06-24,237158000000
2019-06-25,235277000000
2019-06-26,231296500000
2019-06-27,234023000000
2019-06-28,231809500000
2019-07-01,230265360000
2019-07-02,231527530000
2019-07-03,232704290000
2019-07-05,234393510000
2019-07-08,235200160000
2019-07-09,233454000000
2019-07-10,234858520000
2019-07-11,247840840000
2019-07-12,252339099999
2019-07-15,252396039999
2019-07-16,251162340000
2019-07-17,253050849999
2019-07-18,247309400000
2019-07-19,243560849999
2019-07-22,242298680000
2019-07-23,242004490000
2019-07-24,238322370000
2019-07-25,236016300000
2019-07-26,240040060000
2019-07-29,240875180000
2019-07-30,241928570000
2019-07-31,236310490000
2019-08-01,236538250000
2019-08-02,237297450000
2019-08-05,232561940000
2019-08-06,235617720000
2019-08-07,233881050000
2019-08-08,234991380000
2019-08-09,235949870000
2019-08-12,230796800000
2019-08-13,236509780000
2019-08-14,230796800000
2019-08-15,231793250000
2019-08-16,233159810000
2019-08-19,232229790000
2019-08-20,227911840000
2019-08-21,228092150000
2019-08-22,221060060000
2019-08-23,218896340000
2019-08-26,219294920000
2019-08-27,211560570000
2019-08-28,215755150000
2019-08-29,218858380000
2019-08-30,222066000000
2019-09-03,218858380000
2019-09-04,215166770000
2019-09-05,217880910000
2019-09-06,217321000000
2019-09-09,218915320000
2019-09-10,220604540000
2019-09-11,222265290000
2019-09-12,218364900000
2019-09-13,221695890000
2019-09-16,222474070000
2019-09-17,220661480000
2019-09-18,218848890000
2019-09-19,220974650000
2019-09-20,221012610000
2019-09-23,217102730000
2019-09-24,213525000000
2019-09-25,210839330000
2019-09-26,204490520000
2019-09-27,204281740000
2019-09-30,206019360000
2019-10-01,205915080000
2019-10-02,205479000000
2019-10-03,204161280000
2019-10-04,208370400000
2019-10-07,209735520000
2019-10-08,208664280000
2019-10-09,210531840000
2019-10-10,212096040000
2019-10-11,210522360000
2019-10-14,209119320000
2019-10-15,226183320000
2019-10-16,224666520000
2019-10-17,230999160000
2019-10-18,232582320000
2019-10-21,231236160000
2019-10-22,236507040000
2019-10-23,234914400000
2019-10-24,231795480000
2019-10-25,232174680000
2019-10-28,234203400000
2019-10-29,239170920000
2019-10-30,241550400000
2019-10-31,239559600000
2019-11-01,239095080000
2019-11-04,238185000000
2019-11-05,237284400000
2019-11-06,237492960000
2019-11-07,243124079999
2019-11-08,243607560000
2019-11-11,240877320000
2019-11-12,241977000000
2019-11-13,240384360000
2019-11-14,242526840000
2019-11-15,255391199999
2019-11-18,258737640000
2019-11-19,259970040000
2019-11-20,261230880000
2019-11-21,262169400000
2019-11-22,262444319999
2019-11-25,267971160000
2019-11-26,266767199999
2019-11-27,266075160000
2019-11-29,265316760000
2019-12-02,265117680000
2019-12-03,262501199999
2019-12-04,264795360000
2019-12-05,267336000000
2019-12-06,265620120000
2019-12-09,263107920000
2019-12-10,264984959999
2019-12-11,265914000000
2019-12-12,268862280000
2019-12-13,270635040000
2019-12-16,276844440000
2019-12-17,275365560000
2019-12-18,277669200000
2019-12-19,279299760000
2019-12-20,277375320000
2019-12-23,279745320000
2019-12-24,279223920000
2019-12-26,280276200000
2019-12-27,280579560000
2019-12-30,278569800000
2019-12-31,278987020000
2020-01-02,277582500000
2020-01-03,274773460000
2020-01-06,276680950000
2020-01-07,275010710000
2020-01-08,280809100000
2020-01-09,279214780000
2020-01-10,280078370000
2020-01-13,271271650000
2020-01-14,273539760000
2020-01-15,281293090000
2020-01-16,285402260000
2020-01-17,283248030000
2020-01-21,285202970000
2020-01-22,285259910000
2020-01-23,284187540000
2020-01-24,277876690000
2020-01-27,269601409999
2020-01-28,271290630000
2020-01-29,268472099999
2020-01-30,266650020000
2020-01-31,258555050000
2020-02-03,260044979999
2020-02-04,266517159999
2020-02-05,280647770000
2020-02-06,277544540000
2020-02-07,274469780000
2020-02-10,272391469999
2020-02-11,275959710000
2020-02-12,288002520000
2020-02-13,286787800000
2020-02-14,283542220000
2020-02-18,286730860000
2020-02-19,289739190000
2020-02-20,286721370000
2020-02-21,286057070000
2020-02-24,263622710000
2020-02-25,249957110000
2020-02-26,249587000000
2020-02-27,240970080000
2020-02-28,241957040000
2020-03-02,259181390000
2020-03-03,248068599999
2020-03-04,274659580000
2020-03-05,268529039999
2020-03-06,269392630000
2020-03-09,259494560000
2020-03-10,265720000000
2020-03-11,263613219999
2020-03-12,237639090000
2020-03-13,258165960000
2020-03-16,213562960000
2020-03-17,231764780000
2020-03-18,205989940000
2020-03-19,208590200000
2020-03-20,196053910000
2020-03-23,184922140000
2020-03-24,208590200000
2020-03-25,222531010000
2020-03-26,242365110000
2020-03-27,230085050000
2020-03-30,238464720000
2020-03-31,236661620000
2020-04-01,225216680000
2020-04-02,228177560000
2020-04-03,217786010000
2020-04-06,235674660000
2020-04-07,235389960000
2020-04-08,254170670000
2020-04-09,250659370000
2020-04-13,250070990000
2020-04-14,256704500000
2020-04-15,267314320000
2020-04-16,283210070000
2020-04-17,275741440000
2020-04-20,267750860000
2020-04-21,260206310000
2020-04-22,262891979999
2020-04-23,270778170000
2020-04-24,276434210000
2020-04-27,278987020000
2020-04-28,273653640000
2020-04-29,272979849999
2020-04-30,277554030000
2020-05-01,269999990000
2020-05-04,272875460000
2020-05-05,278094960000
2020-05-06,274042729999
2020-05-07,270465000000
2020-05-08,272363000000
2020-05-11,273966810000
2020-05-12,273027300000
2020-05-13,263822000000
2020-05-14,275788890000
2020-05-15,276121040000
2020-05-18,278398640000
2020-05-19,274308450000
2020-05-20,273302510000
2020-05-21,272277590000
2020-05-22,275153060000
2020-05-26,279850610000
2020-05-27,288277730000
2020-05-28,288467530000
2020-05-29,289302650000
2020-06-01,290327570000
2020-06-02,290688190000
2020-06-03,289777150000
2020-06-04,282877920000
2020-06-05,295945650000
2020-06-08,293696520000
2020-06-09,293440290000
2020-06-10,290156750000
2020-06-11,269259770000
2020-06-12,270607349999
2020-06-15,271679719999
2020-06-16,278057000000
2020-06-17,277677400000
2020-06-18,276614520000
2020-06-19,276386760000
2020-06-22,277743830000
2020-06-23,282422400000
2020-06-24,274431820000
2020-06-25,281112780000
2020-06-26,272249120000
2020-06-29,274982240000
2020-06-30,280202500000
2020-07-01,282843500000
2020-07-02,283347000000
2020-07-06,287669500000
2020-07-07,281817500000
2020-07-08,283442000000
2020-07-09,276602000000
2020-07-10,276668500000
2020-07-13,284724500000
2020-07-14,293094000000
2020-07-15,288866500000
2020-07-16,291792500000
2020-07-17,291203500000
2020-07-20,288287000000
2020-07-21,289854500000
2020-07-22,291374500000
2020-07-23,287821500000
2020-07-24,285750500000
2020-07-27,283670000000
2020-07-28,284933500000
2020-07-29,291346000000
2020-07-30,289968500000
2020-07-31,287641000000
2020-08-03,288429500000
2020-08-04,289275000000
2020-08-05,296846500000
2020-08-06,298357000000
2020-08-07,301178500000
2020-08-10,303145000000
2020-08-11,299772500000
2020-08-12,306156500000
2020-08-13,305444000000
2020-08-14,307515000000
2020-08-17,304484500000
2020-08-18,300969500000
2020-08-19,299630000000
2020-08-20,297663500000
2020-08-21,298433000000
2020-08-24,293398000000
2020-08-25,296609000000
2020-08-26,293379000000
2020-08-27,296086500000
2020-08-28,298651500000
2020-08-31,296922500000
2020-09-01,297188500000
2020-09-02,304228000000
2020-09-03,300418500000
2020-09-04,296400000000
2020-09-08,291887500000
2020-09-09,296419000000
2020-09-10,289370000000
2020-09-11,286406000000
2020-09-14,293141500000
2020-09-15,291868500000
2020-09-16,291194000000
2020-09-17,289731000000
2020-09-18,292619000000
2020-09-21,284230500000
2020-09-22,279547000000
2020-09-23,277533000000
2020-09-24,278027000000
2020-09-25,287375000000
2020-09-28,288068500000
2020-09-29,288942500000
2020-09-30,294934420000
2020-10-01,296164220000
2020-10-02,295133080000
2020-10-05,300969900000
2020-10-06,297469700000
2020-10-07,305718820000
2020-10-08,304999860000
2020-10-09,310136640000
2020-10-12,312151620000
2020-10-13,313523320000
2020-10-14,304470100000
2020-10-15,307043220000
2020-10-16,312085400000
2020-10-19,306712120000
2020-10-20,305945860000
2020-10-21,305359340000
2020-10-22,308140580000
2020-10-23,312747600000
2020-10-26,305614760000
2020-10-27,303202460000
2020-10-28,291368000000
2020-10-29,287281280000
2020-10-30,288662440000
2020-11-02,295246600000
2020-11-03,303997100000
2020-11-04,335413760000
2020-11-05,335262400000
2020-11-06,328697160000
2020-11-09,331100000000
2020-11-10,334590740000
2020-11-11,332708200000
2020-11-12,335271860000
2020-11-13,336463820000
2020-11-16,337551720000
2020-11-17,333086600000
2020-11-18,325906460000
2020-11-19,318802000000
2020-11-20,316626200000
2020-11-23,316966760000
2020-11-24,317865460000
2020-11-25,315197740000
2020-11-27,319691240000
2020-11-30,318177640000
2020-12-01,322765740000
2020-12-02,328791760000
2020-12-03,329851280000
2020-12-04,330995940000
2020-12-07,329075560000
2020-12-08,329075560000
2020-12-09,325811860000
2020-12-10,321308900000
2020-12-11,318868220000
2020-12-14,317978980000
2020-12-15,321327820000
2020-12-16,321015640000
2020-12-17,323219820000
2020-12-18,320107480000
2020-12-21,317931680000
2020-12-22,316919460000
2020-12-23,319360140000
2020-12-24,322387340000
2020-12-28,327268700000
2020-12-29,328593100000
2020-12-30,326360540000
2020-12-31,331392600000
2021-01-04,330277500000
2021-01-05,325836000000
2021-01-06,339510150000
2021-01-07,344953350000
2021-01-08,343403550000
2021-01-11,340908750000
2021-01-12,337714650000
2021-01-13,335512800000
2021-01-14,331250850000
2021-01-15,331978500000
2021-01-19,332819550000
2021-01-20,331543800000
2021-01-21,335475000000
2021-01-22,328434750000
2021-01-25,328680450000
2021-01-26,324238950000
2021-01-27,314675550000
2021-01-28,319551750000
2021-01-29,315233100000
2021-02-01,315630000000
2021-02-02,320090400000
2021-02-03,319306050000
2021-02-04,311207400000
2021-02-05,306661950000
2021-02-08,306501300000
2021-02-09,311500350000
2021-02-10,315063000000
2021-02-11,314751150000
2021-02-12,310186800000
2021-02-16,306765900000
2021-02-17,308882700000
2021-02-18,310347450000
2021-02-19,306728100000
2021-02-22,309619800000
2021-02-23,311386950000
2021-02-24,313938450000
2021-02-25,310782150000
2021-02-26,313947900000
2021-03-01,316244250000
2021-03-02,316234800000
2021-03-03,314562150000
2021-03-04,315450450000
2021-03-05,328009500000
2021-03-08,330910650000
2021-03-09,332621100000
2021-03-10,330372000000
2021-03-11,333679500000
2021-03-12,336438900000
2021-03-15,334416600000
2021-03-16,335097000000
2021-03-17,332810100000
2021-03-18,342137250000
2021-03-19,345473100000
2021-03-22,346682700000
2021-03-23,348232500000
2021-03-24,350217000000
2021-03-25,350680050000
2021-03-26,355773600000
2021-03-29,358211700000
2021-03-30,353014200000
2021-03-31,351234080000
2021-04-01,346514080000
2021-04-05,349449920000
2021-04-06,343965280000
2021-04-07,345164160000
2021-04-08,344456160000
2021-04-09,355227200000
2021-04-12,355208320000
2021-04-13,353528000000
2021-04-14,354594720000
2021-04-15,368169440000
2021-04-16,369113440000
2021-04-19,368008960000
2021-04-20,374324320000
2021-04-21,376476640000
2021-04-22,374333760000
2021-04-23,377892640000
2021-04-26,373691840000
2021-04-27,372408000000
2021-04-28,372492960000
2021-04-29,379063200000
2021-04-30,376467200000
2021-05-03,383169600000
2021-05-04,388304960000
2021-05-05,389400000000
2021-05-06,391731680000
2021-05-07,394261600000
2021-05-10,397320160000
2021-05-11,388644800000
2021-05-12,382669280000
2021-05-13,385680640000
2021-05-14,386851200000
2021-05-17,385746720000
2021-05-18,387398720000
2021-05-19,386568000000
2021-05-20,385756160000
2021-05-21,388578720000
2021-05-24,387936800000
2021-05-25,389919200000
2021-05-26,390070240000
2021-05-27,389588800000
2021-05-28,388852480000
2021-06-01,383943680000
2021-06-02,383122400000
2021-06-03,385114240000
2021-06-04,382924160000
2021-06-07,377836000000
2021-06-08,379242560000
2021-06-09,378638400000
2021-06-10,379006560000
2021-06-11,375608160000
2021-06-14,376807040000
2021-06-15,377864320000
2021-06-16,375004000000
2021-06-17,375098400000
2021-06-18,367565280000
2021-06-21,375778080000
2021-06-22,376363360000
2021-06-23,373408640000
2021-06-24,376533280000
2021-06-25,382272800000
2021-06-28,378978240000
2021-06-29,375806400000
2021-06-30,377614920000
2021-07-01,381811270000
2021-07-02,386026480000
2021-07-06,386875180000
2021-07-07,388195380000
2021-07-08,386582850000
2021-07-09,388619730000
2021-07-12,392325720000
2021-07-13,394683220000
2021-07-14,391099820000
2021-07-15,396107150000
2021-07-16,395777100000
2021-07-19,385743580000
2021-07-20,389430710000
2021-07-21,391005520000
2021-07-22,392071110000
2021-07-23,393891100000
2021-07-26,389968220000
2021-07-27,391439300000
2021-07-28,385847310000
2021-07-29,388591440000
2021-07-30,388723460000
2021-08-02,391882510000
2021-08-03,397851700000
2021-08-04,397512220000
2021-08-05,387752170000
2021-08-06,391458160000
2021-08-09,387450410000
2021-08-10,388308540000
2021-08-11,384498820000
2021-08-12,382820280000
2021-08-13,386318810000
2021-08-16,393429030000
2021-08-17,397738540000
2021-08-18,393532760000
2021-08-19,403500270000
2021-08-20,405216530000
2021-08-23,401114480000
2021-08-24,399275630000
2021-08-25,395814820000
2021-08-26,393089550000
2021-08-27,394890680000
2021-08-30,394456900000
2021-08-31,392542610000
2021-09-01,393561050000
2021-09-02,399558530000
2021-09-03,398756980000
2021-09-07,397229320000
2021-09-08,391712770000
2021-09-09,390920650000
2021-09-10,380887130000
2021-09-13,390892360000
2021-09-14,389025220000
2021-09-15,393721360000
2021-09-16,393080120000
2021-09-17,396210880000
2021-09-20,389176100000
2021-09-21,388836620000
2021-09-22,385404100000
2021-09-23,384772290000
2021-09-24,383876440000
2021-09-27,382169610000
2021-09-28,375898660000
2021-09-29,377586630000
2021-09-30,367686340000
2021-10-01,369276630000
2021-10-04,364176410000
2021-10-05,370217630000
2021-10-06,370989250000
2021-10-07,380822700000
2021-10-08,384360860000
2021-10-11,381095590000
2021-10-12,379448840000
2021-10-13,379740550000
2021-10-14,395558760000
2021-10-15,402813870000
2021-10-18,399567420000
2021-10-19,399341580000
2021-10-20,409419690000
2021-10-21,416185480000
2021-10-22,422659560000
2021-10-25,422970090000
2021-10-26,427816240000
2021-10-27,426724680000
2021-10-28,428569040000
2021-10-29,433302270000
2021-11-01,427317510000
2021-11-02,425369640000
2021-11-03,430347530000
2021-11-04,429811160000
2021-11-05,428917210000
2021-11-08,435325420000
2021-11-09,436953350000
2021-11-10,432765900000
2021-11-11,430403990000
2021-11-12,431909590000
2021-11-15,424202800000
2021-11-16,423092420000
2021-11-17,422461950000
2021-11-18,422951270000
2021-11-19,414040000000
2021-11-22,411725140000
2021-11-23,420749330000
2021-11-24,423600560000
2021-11-26,413955310000
2021-11-29,425332000000
2021-11-30,418011020000
2021-12-01,418123940000
2021-12-02,419704820000
2021-12-03,422810120000
2021-12-06,432963510000
2021-12-07,437310930000
2021-12-08,441197260000
2021-12-09,445394120000
2021-12-10,450014430000
2021-12-13,449929740000
2021-12-14,451171860000
2021-12-15,465211580000
2021-12-16,463781260000
2021-12-17,458379920000
2021-12-20,455189930000
2021-12-21,458464610000
2021-12-22,464976330000
2021-12-23,466152580000
2021-12-27,470029500000
2021-12-28,473266540000
2021-12-29,475750780000
2021-12-30,474668630000
2021-12-31,471509460000
2022-01-03,471640920000
2022-01-04,460955100000
2022-01-05,459818910000
2022-01-06,441001350000
2022-01-07,430625400000
2022-01-10,436635000000
2022-01-11,440391000000
2022-01-12,444823080000
2022-01-13,438916770000
2022-01-14,440099910000
2022-01-18,432869610000
2022-01-19,434306280000
2022-01-20,434757000000
2022-01-21,433038630000
2022-01-24,434071530000
2022-01-25,428972760000
2022-01-26,430465770000
2022-01-27,433442400000
2022-01-28,437630340000
2022-01-31,443743230000
2022-02-01,439836990000
2022-02-02,450513420000
2022-02-03,458955030000
2022-02-04,453696630000
2022-02-07,454194300000
2022-02-08,463311990000
2022-02-09,467715900000
2022-02-10,457030080000
2022-02-11,448964070000
2022-02-14,445461600000
2022-02-15,449057970000
2022-02-16,450766950000
2022-02-17,441649260000
2022-02-18,439273590000
2022-02-22,434296890000
2022-02-23,431583180000
2022-02-24,428080710000
2022-02-25,446729250000
2022-02-28,446841930000
2022-03-01,447198750000
2022-03-02,455771820000
2022-03-03,456908010000
2022-03-04,468232350000
2022-03-07,457170930000
2022-03-08,444578940000
2022-03-09,455950230000
2022-03-10,461462160000
2022-03-11,453414930000
2022-03-14,458156880000
2022-03-15,467537490000
2022-03-16,467866140000
2022-03-17,476091780000
2022-03-18,475246680000
2022-03-21,476692740000
2022-03-22,474495480000
2022-03-23,472532970000
2022-03-24,482138940000
2022-03-25,481735170000
2022-03-28,481894800000
2022-03-29,479575470000
2022-03-30,489049980000
2022-03-31,476821950000
2022-04-01,479271650000
2022-04-04,476868700000
2022-04-05,484105600000
2022-04-06,497186250000
2022-04-07,502048250000
2022-04-08,510472600000
2022-04-11,502506400000
2022-04-12,499018850000
2022-04-13,502095000000
2022-04-14,500056700000
2022-04-18,499364800000
2022-04-19,502749500000
2022-04-20,510519350000
2022-04-21,502506400000
2022-04-22,487078900000
2022-04-25,490192450000
2022-04-26,480384300000
2022-04-27,480412349999
2022-04-28,490332699999
2022-04-29,475494250000
2022-05-02,468575250000
2022-05-03,467144700000
2022-05-04,474624700000
2022-05-05,462563200000
2022-05-06,467144700000
2022-05-09,454802700000
2022-05-10,456289350000
2022-05-11,454550250000
2022-05-12,447678000000
2022-05-13,453849000000
2022-05-16,457420700000
2022-05-17,460515550000
2022-05-18,440740300000
2022-05-19,447444250000
2022-05-20,454157550000
2022-05-23,460094800000
2022-05-24,465218600000
2022-05-25,465714150000
2022-05-26,469585050000
2022-05-27,474147850000
2022-05-31,464489300000
2022-06-01,460534250000
2022-06-02,460263100000
2022-06-03,454045350000
2022-06-06,458318300000
2022-06-07,464788500000
2022-06-08,461450550000
2022-06-09,457617050000
2022-06-10,453129050000
2022-06-13,439169500000
2022-06-14,431736250000
2022-06-15,434148550000
2022-06-16,426444150000
2022-06-17,422676100000
2022-06-21,449099200000
2022-06-22,457850800000
2022-06-23,467322350000
2022-06-24,463423400000
2022-06-27,472792100000
2022-06-28,475391400000
2022-06-29,482188850000
2022-06-30,480244050000
2022-07-01,483769000000
2022-07-05,472399400000
2022-07-06,481796149999
2022-07-07,480945300000
2022-07-08,484919050000
2022-07-11,483348250000
2022-07-12,480982699999
2022-07-13,468659400000
2022-07-14,469772050000
2022-07-15,495316250000
2022-07-18,485610950000
2022-07-19,498775750000
2022-07-20,485704450000
2022-07-21,488500100000
2022-07-22,487518350000
2022-07-25,495054450000
2022-07-26,497036650000
2022-07-27,499860350000
2022-07-28,506293150000
2022-07-29,507087900000
2022-08-01,500580300000
2022-08-02,500655100000
2022-08-03,505507750000
2022-08-04,499056250000
2022-08-05,500281099999
2022-08-08,501721000000
2022-08-09,502338100000
2022-08-10,502768200000
2022-08-11,498224100000
2022-08-12,508359500000
2022-08-15,509238400000
2022-08-16,510622200000
2022-08-17,509575000000
2022-08-18,509780700000
2022-08-19,512679200000
2022-08-22,509172950000
2022-08-23,500972999999
2022-08-24,501590100000
2022-08-25,506367950000
2022-08-26,494848750000
2022-08-29,495334950000
2022-08-30,488855400000
2022-08-31,485573550000
2022-09-01,489940000000
2022-09-02,482787250000
2022-09-06,484030799999
2022-09-07,487770799999
2022-09-08,493221850000
2022-09-09,490257900000
2022-09-12,496718750000
2022-09-13,480552600000
2022-09-14,476634950000
2022-09-15,488920850000
2022-09-16,487153700000
2022-09-19,489519249999
2022-09-20,488817999999
2022-09-21,478794800000
2022-09-22,483825100000
2022-09-23,480225350000
2022-09-26,475316600000
2022-09-27,475325950000
2022-09-28,480533900000
2022-09-29,475756050000
2022-09-30,471707360000
2022-10-03,481486340000
2022-10-04,488640779999
2022-10-05,492283380000
2022-10-06,484867420000
2022-10-07,471529900000
2022-10-10,465935240000
2022-10-11,466822540000
2022-10-12,466962640000
2022-10-13,476255940000
2022-10-14,479263420000
2022-10-17,487435920000
2022-10-18,487744140000
2022-10-19,485978880000
2022-10-20,486501920000
2022-10-21,498503820000
2022-10-24,505854400000
2022-10-25,504565480000
2022-10-26,507320779999
2022-10-27,506041199999
2022-10-28,514858160000
2022-10-31,518510100000
2022-11-01,511187539999
2022-11-02,507563619999
2022-11-03,507731740000
2022-11-04,502650779999
2022-11-07,509048680000
2022-11-08,516548699999
2022-11-09,504976440000
2022-11-10,508254779999
2022-11-11,487622720000
2022-11-14,479842500000
2022-11-15,469811340000
2022-11-16,477759680000
2022-11-17,481299539999
2022-11-18,495020000000
2022-11-21,483055460000
2022-11-22,488566060000
2022-11-23,494749140000
2022-11-25,502137080000
2022-11-28,497140180000
2022-11-29,493152000000
2022-11-30,511607840000
2022-12-01,501473940000
2022-12-02,500773440000
2022-12-05,499727359999
2022-12-06,503724880000
2022-12-07,507077940000
2022-12-08,511757279999
2022-12-09,503612800000
2022-12-12,509833240000
2022-12-13,502697480000
2022-12-14,502828240000
2022-12-15,492853119999
2022-12-16,489135800000
2022-12-19,489042400000
2022-12-20,485876140000
2022-12-21,492722359999
2022-12-22,492302060000
2022-12-23,496243539999
2022-12-27,496878660000
2022-12-28,493572300000
2022-12-29,494907920000
2022-12-30,495188119999
2023-01-03,483891120000
2023-01-04,470698500000
2023-01-05,457132680000
2023-01-06,457170000000
2023-01-09,457225980000
2023-01-10,453438000000
2023-01-11,460342200000
2023-01-12,462460110000
2023-01-13,456768810000
2023-01-17,452579640000
2023-01-18,444331920000
2023-01-19,451907880000
2023-01-20,454109760000
2023-01-23,453260730000
2023-01-24,458662800000
2023-01-25,459502500000
2023-01-26,459483840000
2023-01-27,453484650000
2023-01-30,453242070000
2023-01-31,465744270000
2023-02-01,463701000000
2023-02-02,439284390000
2023-02-03,440394660000
2023-02-06,443398920000
2023-02-07,444929040000
2023-02-08,450844260000
2023-02-09,453186090000
2023-02-10,461135250000
2023-02-13,462161550000
2023-02-14,459810390000
2023-02-15,458336250000
2023-02-16,454697550000
2023-02-17,465641640000
2023-02-21,458392230000
2023-02-22,456134370000
2023-02-23,458746770000
2023-02-24,451879890000
2023-02-27,450937560000
2023-02-28,444052020000
2023-03-01,443380260000
2023-03-02,445694100000
2023-03-03,446496480000
