,FNMA
2018-07-17,7721080000
2018-07-18,8585380000
2018-07-19,8470140000
2018-07-20,8470140000
2018-07-23,8527760000
2018-07-24,8470140000
2018-07-25,8412520000
2018-07-26,8354900000
2018-07-27,8182040000
2018-07-30,9046340000
2018-07-31,8700620000
2018-08-01,8815860000
2018-08-02,8758240000
2018-08-03,9046340000
2018-08-06,8931100000
2018-08-07,8988720000
2018-08-08,8988720000
2018-08-09,9103960000
2018-08-10,9046340000
2018-08-13,8988720000
2018-08-14,8931100000
2018-08-15,8758240000
2018-08-16,8873480000
2018-08-17,8988720000
2018-08-20,9161580000
2018-08-21,9680160000
2018-08-22,10947800000
2018-08-23,10083500000
2018-08-24,9507300000
2018-08-27,10083500000
2018-08-28,9449680000
2018-08-29,9622540000
2018-08-30,9334440000
2018-08-31,8931100000
2018-09-04,8988720000
2018-09-05,9046340000
2018-09-06,8815860000
2018-09-07,8700620000
2018-09-10,8527760000
2018-09-11,8412520000
2018-09-12,8815860000
2018-09-13,8873480000
2018-09-14,8758240000
2018-09-17,8585380000
2018-09-18,8700620000
2018-09-19,8700620000
2018-09-20,8700620000
2018-09-21,8527760000
2018-09-24,8470140000
2018-09-25,8527760000
2018-09-26,8412520000
2018-09-27,8354900000
2018-09-28,8297280000
2018-10-01,8182040000
2018-10-02,8066799999
2018-10-03,8009179999
2018-10-04,7951559999
2018-10-05,7721080000
2018-10-08,7778700000
2018-10-09,7778700000
2018-10-10,7605840000
2018-10-11,7375360000
2018-10-12,7548220000
2018-10-15,7317740000
2018-10-16,7605840000
2018-10-17,7663460000
2018-10-18,7663460000
2018-10-19,8182040000
2018-10-22,8182040000
2018-10-23,8182040000
2018-10-24,8066799999
2018-10-25,8527760000
2018-10-26,8470140000
2018-10-29,8066799999
2018-10-30,7663460000
2018-10-31,7663460000
2018-11-01,7893940000
2018-11-02,7951559999
2018-11-05,7721080000
2018-11-06,7893940000
2018-11-07,7951559999
2018-11-08,7778700000
2018-11-09,7605840000
2018-11-12,7548220000
2018-11-13,7663460000
2018-11-14,7375360000
2018-11-15,6914400000
2018-11-16,6799160000
2018-11-19,6799160000
2018-11-20,6626299999
2018-11-21,6568679999
2018-11-23,6683920000
2018-11-26,6683920000
2018-11-27,6626299999
2018-11-28,6799160000
2018-11-29,6799160000
2018-11-30,6799160000
2018-12-03,6972020000
2018-12-04,7029640000
2018-12-06,6972020000
2018-12-07,6972020000
2018-12-10,6914400000
2018-12-11,6799160000
2018-12-12,6568679999
2018-12-13,6511059999
2018-12-14,6511059999
2018-12-17,6338200000
2018-12-18,6683920000
2018-12-19,6914400000
2018-12-20,6511059999
2018-12-21,6568679999
2018-12-24,6222960000
2018-12-26,6165340000
2018-12-27,6395820000
2018-12-28,6222960000
2018-12-31,6107720000
2019-01-02,6338200000
2019-01-03,6626299999
2019-01-04,7087260000
2019-01-07,8239660000
2019-01-08,9276820000
2019-01-09,10832560000
2019-01-10,10313980000
2019-01-11,9449680000
2019-01-14,10141120000
2019-01-15,10774940000
2019-01-16,10602080000
2019-01-17,10371600000
2019-01-18,13886420000
2019-01-22,14808340000
2019-01-23,14232140000
2019-01-24,17113140000
2019-01-25,17170760000
2019-01-28,17228380000
2019-01-29,13252599999
2019-01-30,13540700000
2019-01-31,14635480000
2019-02-01,15154060000
2019-02-04,14520240000
2019-02-05,13771180000
2019-02-06,13771180000
2019-02-07,13655940000
2019-02-08,14001660000
2019-02-11,13944040000
2019-02-12,14693099999
2019-02-13,15269300000
2019-02-14,14923580000
2019-02-15,15615020000
2019-02-19,15845500000
2019-02-20,16421700000
2019-02-21,16536940000
2019-02-22,16248840000
2019-02-25,16191220000
2019-02-26,15730260000
2019-02-27,15499780000
2019-02-28,15442160000
2019-03-01,15903119999
2019-03-04,15960740000
2019-03-05,16248840000
2019-03-06,15845500000
2019-03-07,15730260000
2019-03-08,15384540000
2019-03-11,15326920000
2019-03-12,15038820000
2019-03-13,15499780000
2019-03-14,15845500000
2019-03-15,15845500000
2019-03-18,15615020000
2019-03-19,15211680000
2019-03-20,15154060000
2019-03-21,15211680000
2019-03-22,15154060000
2019-03-25,15038820000
2019-03-26,15499780000
2019-03-27,16767420000
2019-03-28,16997900000
2019-03-29,16133599999
2019-04-01,15672640000
2019-04-02,15672640000
2019-04-03,15903119999
2019-04-04,16709800000
2019-04-05,16133599999
2019-04-08,15845500000
2019-04-09,15787880000
2019-04-10,15787880000
2019-04-11,15672640000
2019-04-12,15499780000
2019-04-15,15038820000
2019-04-16,14865960000
2019-04-17,15787880000
2019-04-18,15557400000
2019-04-22,14865960000
2019-04-23,14577859999
2019-04-24,14059280000
2019-04-25,13713560000
2019-04-26,14059280000
2019-04-29,14174520000
2019-04-30,14289760000
2019-05-01,14174520000
2019-05-02,14289760000
2019-05-03,14174520000
2019-05-06,13886420000
2019-05-07,13828800000
2019-05-08,14635480000
2019-05-09,15269300000
2019-05-10,15154060000
2019-05-13,14520240000
2019-05-14,14808340000
2019-05-15,15154060000
2019-05-16,15442160000
2019-05-17,15903119999
2019-05-20,17516480000
2019-05-21,18035060000
2019-05-22,17055520000
2019-05-23,17631720000
2019-05-24,18150300000
2019-05-28,17343620000
2019-05-29,16882660000
2019-05-30,16709800000
2019-05-31,17574100000
2019-06-03,17516480000
2019-06-04,18035060000
2019-06-05,18380780000
2019-06-06,18207920000
2019-06-07,18323160000
2019-06-10,16594560000
2019-06-11,16997900000
2019-06-12,17286000000
2019-06-13,17343620000
2019-06-14,17343620000
2019-06-17,16997900000
2019-06-18,16940280000
2019-06-19,16825040000
2019-06-20,16191220000
2019-06-21,16075980000
2019-06-24,15903119999
2019-06-25,16018359999
2019-06-26,15903119999
2019-06-27,15499780000
2019-06-28,15557400000
2019-07-01,16191220000
2019-07-02,16364080000
2019-07-03,16306460000
2019-07-05,16133599999
2019-07-08,16133599999
2019-07-09,15845500000
2019-07-10,16248840000
2019-07-11,16248840000
2019-07-12,15845500000
2019-07-15,15557400000
2019-07-16,15557400000
2019-07-17,15384540000
2019-07-18,14520240000
2019-07-19,14520240000
2019-07-22,14520240000
2019-07-23,14750720000
2019-07-24,14462619999
2019-07-25,14462619999
2019-07-26,14347380000
2019-07-29,14116900000
2019-07-30,13540700000
2019-07-31,13137359999
2019-08-01,12791640000
2019-08-02,12503540000
2019-08-05,12100200000
2019-08-06,13540700000
2019-08-07,13367840000
2019-08-08,13079740000
2019-08-09,13194980000
2019-08-12,12964500000
2019-08-13,13367840000
2019-08-14,12964500000
2019-08-15,13137359999
2019-08-16,13137359999
2019-08-19,13252599999
2019-08-20,13022119999
2019-08-21,14059280000
2019-08-22,16133599999
2019-08-23,16248840000
2019-08-26,16133599999
2019-08-27,15499780000
2019-08-28,15730260000
2019-08-29,15960740000
2019-08-30,16248840000
2019-09-03,16364080000
2019-09-04,16825040000
2019-09-05,17113140000
2019-09-06,15615020000
2019-09-09,22298940000
2019-09-10,19475560000
2019-09-11,20167000000
2019-09-12,20570340000
2019-09-13,22126080000
2019-09-16,23048000000
2019-09-17,22759900000
2019-09-18,23220860000
2019-09-19,22298940000
2019-09-20,22529420000
2019-09-23,23105620000
2019-09-24,22356560000
2019-09-25,21895600000
2019-09-26,20973680000
2019-09-27,21204160000
2019-09-30,21895600000
2019-10-01,20743200000
2019-10-02,19417940000
2019-10-03,19590800000
2019-10-04,20512720000
2019-10-07,21261780000
2019-10-08,21319400000
2019-10-09,21146540000
2019-10-10,20973680000
2019-10-11,20627960000
2019-10-14,20224620000
2019-10-15,20282240000
2019-10-16,20224620000
2019-10-17,20282240000
2019-10-18,20397480000
2019-10-21,20167000000
2019-10-22,18726500000
2019-10-23,17286000000
2019-10-24,17977440000
2019-10-25,17055520000
2019-10-28,16825040000
2019-10-29,18092680000
2019-10-30,18323160000
2019-10-31,17746960000
2019-11-01,17804580000
2019-11-04,17631720000
2019-11-05,17862200000
2019-11-06,17862200000
2019-11-07,17862200000
2019-11-08,17862200000
2019-11-11,17746960000
2019-11-12,18496020000
2019-11-13,17574100000
2019-11-14,17401240000
2019-11-15,17862200000
2019-11-18,17286000000
2019-11-19,15384540000
2019-11-20,16767420000
2019-11-21,17458860000
2019-11-22,17458860000
2019-11-25,16709800000
2019-11-26,16248840000
2019-11-27,16133599999
2019-11-29,15960740000
2019-12-02,15211680000
2019-12-03,15384540000
2019-12-04,15903119999
2019-12-05,16133599999
2019-12-06,17113140000
2019-12-09,17516480000
2019-12-10,17862200000
2019-12-11,18207920000
2019-12-12,18726500000
2019-12-13,19936520000
2019-12-16,18956980000
2019-12-17,17977440000
2019-12-18,18726500000
2019-12-19,19129840000
2019-12-20,18668880000
2019-12-23,18150300000
2019-12-24,17977440000
2019-12-26,18035060000
2019-12-27,17746960000
2019-12-30,17343620000
2019-12-31,18305040000
2020-01-02,19537110000
2020-01-03,19243760000
2020-01-06,19302430000
2020-01-07,20182480000
2020-01-08,19947800000
2020-01-09,20123810000
2020-01-10,19302430000
2020-01-13,19185090000
2020-01-14,18774400000
2020-01-15,18598390000
2020-01-16,18715730000
2020-01-17,19009080000
2020-01-21,18950410000
2020-01-22,19126420000
2020-01-23,19302430000
2020-01-24,19302430000
2020-01-27,18950410000
2020-01-28,18891740000
2020-01-29,18891740000
2020-01-30,18833070000
2020-01-31,18715730000
2020-02-03,18598390000
2020-02-04,18715730000
2020-02-05,19478440000
2020-02-06,20123810000
2020-02-07,20123810000
2020-02-10,20182480000
2020-02-11,20241150000
2020-02-12,20358490000
2020-02-13,20769180000
2020-02-14,21238540000
2020-02-18,20710510000
2020-02-19,20006470000
2020-02-20,20182480000
2020-02-21,20299820000
2020-02-24,19537110000
2020-02-25,17777010000
2020-02-26,17718340000
2020-02-27,16427599999
2020-02-28,15195530000
2020-03-02,17190310000
2020-03-03,16427599999
2020-03-04,16544940000
2020-03-05,16134250000
2020-03-06,15371540000
2020-03-09,13142080000
2020-03-10,13142080000
2020-03-11,11792669999
2020-03-12,9680550000
2020-03-13,11323310000
2020-03-16,10032570000
2020-03-17,10267250000
2020-03-18,9387200000
2020-03-19,9211190000
2020-03-20,8976510000
2020-03-23,7509760000
2020-03-24,8917840000
2020-03-25,10032570000
2020-03-26,10501930000
2020-03-27,9797890000
2020-03-30,9445870000
2020-03-31,9328530000
2020-04-01,8859170000
2020-04-02,8565820000
2020-04-03,8213799999
2020-04-06,8624490000
2020-04-07,9093850000
2020-04-08,9152520000
2020-04-09,9269860000
2020-04-13,9093850000
2020-04-14,9563210000
2020-04-15,10032570000
2020-04-16,11147300000
2020-04-17,11323310000
2020-04-20,10560600000
2020-04-21,10267250000
2020-04-22,10267250000
2020-04-23,10501930000
2020-04-24,10325920000
2020-04-27,9973900000
2020-04-28,10149910000
2020-04-29,10384590000
2020-04-30,10091240000
2020-05-01,9915230000
2020-05-04,9739220000
2020-05-05,9973900000
2020-05-06,9739220000
2020-05-07,9856560000
2020-05-08,9915230000
2020-05-11,9856560000
2020-05-12,9739220000
2020-05-13,9445870000
2020-05-14,9211190000
2020-05-15,9739220000
2020-05-18,9856560000
2020-05-19,10795280000
2020-05-20,11499320000
2020-05-21,12966070000
2020-05-22,12790060000
2020-05-26,13259419999
2020-05-27,12790060000
2020-05-28,12672720000
2020-05-29,12379370000
2020-06-01,12848730000
2020-06-02,12731390000
2020-06-03,12731390000
2020-06-04,12731390000
2020-06-05,13024740000
2020-06-08,13318090000
2020-06-09,12907400000
2020-06-10,12731390000
2020-06-11,11851340000
2020-06-12,12086020000
2020-06-15,11851340000
2020-06-16,12555380000
2020-06-17,12262030000
2020-06-18,12203360000
2020-06-19,11910009999
2020-06-22,11910009999
2020-06-23,12262030000
2020-06-24,12027349999
2020-06-25,12144690000
2020-06-26,11910009999
2020-06-29,12614050000
2020-06-30,12731390000
2020-07-01,12672720000
2020-07-02,12848730000
2020-07-06,12496710000
2020-07-07,12320700000
2020-07-08,12320700000
2020-07-09,13024740000
2020-07-10,12848730000
2020-07-13,12496710000
2020-07-14,12438040000
2020-07-15,12379370000
2020-07-16,12379370000
2020-07-17,12320700000
2020-07-20,12262030000
2020-07-21,12262030000
2020-07-22,11968680000
2020-07-23,11792669999
2020-07-24,11734000000
2020-07-27,11557990000
2020-07-28,11499320000
2020-07-29,11851340000
2020-07-30,11440650000
2020-07-31,11557990000
2020-08-03,11323310000
2020-08-04,11440650000
2020-08-05,12027349999
2020-08-06,12320700000
2020-08-07,12438040000
2020-08-10,12438040000
2020-08-11,12262030000
2020-08-12,12379370000
2020-08-13,12614050000
2020-08-14,12731390000
2020-08-17,13376759999
2020-08-18,13376759999
2020-08-19,13318090000
2020-08-20,13024740000
2020-08-21,12790060000
2020-08-24,13024740000
2020-08-25,13024740000
2020-08-26,12966070000
2020-08-27,12966070000
2020-08-28,13024740000
2020-08-31,13200750000
2020-09-01,13024740000
2020-09-02,12848730000
2020-09-03,12848730000
2020-09-04,13024740000
2020-09-08,12555380000
2020-09-09,12496710000
2020-09-10,12379370000
2020-09-11,12203360000
2020-09-14,12262030000
2020-09-15,12086020000
2020-09-16,11968680000
2020-09-17,11675330000
2020-09-18,11968680000
2020-09-21,11734000000
2020-09-22,11910009999
2020-09-23,11792669999
2020-09-24,11968680000
2020-09-25,11968680000
2020-09-28,12144690000
2020-09-29,11968680000
2020-09-30,11851340000
2020-10-01,11968680000
2020-10-02,11616660000
2020-10-05,11968680000
2020-10-06,11968680000
2020-10-07,11968680000
2020-10-08,11910009999
2020-10-09,12027349999
2020-10-12,11968680000
2020-10-13,11910009999
2020-10-14,11734000000
2020-10-15,11616660000
2020-10-16,11557990000
2020-10-19,11734000000
2020-10-20,11851340000
2020-10-21,11851340000
2020-10-22,11851340000
2020-10-23,11792669999
2020-10-26,11557990000
2020-10-27,11616660000
2020-10-28,11323310000
2020-10-29,11323310000
2020-10-30,11029960000
2020-11-02,10971290000
2020-11-03,11910009999
2020-11-04,11147300000
2020-11-05,10853950000
2020-11-06,10912620000
2020-11-09,11205970000
2020-11-10,11029960000
2020-11-11,11088630000
2020-11-12,11029960000
2020-11-13,11029960000
2020-11-16,10795280000
2020-11-17,10912620000
2020-11-18,11147300000
2020-11-19,10971290000
2020-11-20,13787450000
2020-11-23,14667500000
2020-11-24,14374150000
2020-11-25,15019520000
2020-11-27,15664890000
2020-11-30,17601000000
2020-12-01,15958240000
2020-12-02,14784840000
2020-12-03,15958240000
2020-12-04,16134250000
2020-12-07,16134250000
2020-12-08,15782230000
2020-12-09,16603610000
2020-12-10,16310259999
2020-12-11,16368930000
2020-12-14,16075580000
2020-12-15,13376759999
2020-12-16,14022130000
2020-12-17,14080800000
2020-12-18,15195530000
2020-12-21,14608830000
2020-12-22,14198140000
2020-12-23,14080800000
2020-12-24,13494099999
2020-12-28,13318090000
2020-12-29,13787450000
2020-12-30,13846120000
2020-12-31,14022130000
2021-01-04,14022130000
2021-01-05,13611440000
2021-01-06,12907400000
2021-01-07,11792669999
2021-01-08,11499320000
2021-01-11,12144690000
2021-01-12,12086020000
2021-01-13,11910009999
2021-01-14,11910009999
2021-01-15,10971290000
2021-01-19,11323310000
2021-01-20,10971290000
2021-01-21,10736610000
2021-01-22,10325920000
2021-01-25,10971290000
2021-01-26,11323310000
2021-01-27,12379370000
2021-01-28,11851340000
2021-01-29,11440650000
2021-02-01,11557990000
2021-02-02,11557990000
2021-02-03,11381980000
2021-02-04,11205970000
2021-02-05,11323310000
2021-02-08,11205970000
2021-02-09,11381980000
2021-02-10,11205970000
2021-02-11,11205970000
2021-02-12,11088630000
2021-02-16,11088630000
2021-02-17,11029960000
2021-02-18,10912620000
2021-02-19,11029960000
2021-02-22,10853950000
2021-02-23,10736610000
2021-02-24,10443260000
2021-02-25,10267250000
2021-02-26,10795280000
2021-03-01,10853950000
2021-03-02,10619270000
2021-03-03,10795280000
2021-03-04,10795280000
2021-03-05,10736610000
2021-03-08,10853950000
2021-03-09,10912620000
2021-03-10,10853950000
2021-03-11,11147300000
2021-03-12,11264640000
2021-03-15,11088630000
2021-03-16,11147300000
2021-03-17,11029960000
2021-03-18,11147300000
2021-03-19,11147300000
2021-03-22,11205970000
2021-03-23,11088630000
2021-03-24,11147300000
2021-03-25,11147300000
2021-03-26,11147300000
2021-03-29,11440650000
2021-03-30,11557990000
2021-03-31,12144690000
2021-04-01,11968680000
2021-04-05,12203360000
2021-04-06,12320700000
2021-04-07,13024740000
2021-04-08,14139470000
2021-04-09,13670110000
2021-04-12,12966070000
2021-04-13,12731390000
2021-04-14,12966070000
2021-04-15,13494099999
2021-04-16,14022130000
2021-04-19,13904790000
2021-04-20,13435430000
2021-04-21,14139470000
2021-04-22,14198140000
2021-04-23,14256810000
2021-04-26,14315480000
2021-04-27,14080800000
2021-04-28,14022130000
2021-04-29,13963460000
2021-04-30,13963460000
2021-05-03,13904790000
2021-05-04,12614050000
2021-05-05,12614050000
2021-05-06,12496710000
2021-05-07,12379370000
2021-05-10,12262030000
2021-05-11,11792669999
2021-05-12,12203360000
2021-05-13,12086020000
2021-05-14,12496710000
2021-05-17,12496710000
2021-05-18,12320700000
2021-05-19,12144690000
2021-05-20,12027349999
2021-05-21,12555380000
2021-05-24,12379370000
2021-05-25,12144690000
2021-05-26,12320700000
2021-05-27,12614050000
2021-05-28,12614050000
2021-06-01,13142080000
2021-06-02,13494099999
2021-06-03,13376759999
2021-06-04,13494099999
2021-06-07,13904790000
2021-06-08,13846120000
2021-06-09,14022130000
2021-06-10,14198140000
2021-06-11,14080800000
2021-06-14,13846120000
2021-06-15,13435430000
2021-06-16,13376759999
2021-06-17,12966070000
2021-06-18,13259419999
2021-06-21,13376759999
2021-06-22,13142080000
2021-06-23,8917840000
2021-06-24,8037790000
2021-06-25,7509760000
2021-06-28,7451090000
2021-06-29,8331140000
2021-06-30,9152520000
2021-07-01,8683160000
2021-07-02,8741830000
2021-07-06,8389810000
2021-07-07,8213799999
2021-07-08,7920450000
2021-07-09,8037790000
2021-07-12,8155129999
2021-07-13,8096459999
2021-07-14,7979120000
2021-07-15,7861780000
2021-07-16,7744440000
2021-07-19,7627100000
2021-07-20,7979120000
2021-07-21,7920450000
2021-07-22,7627100000
2021-07-23,7627100000
2021-07-26,7509760000
2021-07-27,7568430000
2021-07-28,7685770000
2021-07-29,7509760000
2021-07-30,7392420000
2021-08-02,7333750000
2021-08-03,7451090000
2021-08-04,7333750000
2021-08-05,7275080000
2021-08-06,7275080000
2021-08-09,7099070000
2021-08-10,6864390000
2021-08-11,6864390000
2021-08-12,6747049999
2021-08-13,6512370000
2021-08-16,6395030000
2021-08-17,6101680000
2021-08-18,5867000000
2021-08-19,5514980000
2021-08-20,5749660000
2021-08-23,5749660000
2021-08-24,6453700000
2021-08-25,6101680000
2021-08-26,6043010000
2021-08-27,6043010000
2021-08-30,5925670000
2021-08-31,5925670000
2021-09-01,5867000000
2021-09-02,5925670000
2021-09-03,5925670000
2021-09-07,5867000000
2021-09-08,5690990000
2021-09-09,5867000000
2021-09-10,5749660000
2021-09-13,5925670000
2021-09-14,5749660000
2021-09-15,5573650000
2021-09-16,5573650000
2021-09-17,5573650000
2021-09-20,5280300000
2021-09-21,5514980000
2021-09-22,5397640000
2021-09-23,5221630000
2021-09-24,5280300000
2021-09-27,5221630000
2021-09-28,5045620000
2021-09-29,5045620000
2021-09-30,4928280000
2021-10-01,4928280000
2021-10-04,4810940000
2021-10-05,4576260000
2021-10-06,4282910000
2021-10-07,4224240000
2021-10-08,4400250000
2021-10-11,4224240000
2021-10-12,4165570000
2021-10-13,4224240000
2021-10-14,4341580000
2021-10-15,4458920000
2021-10-18,5749660000
2021-10-19,5573650000
2021-10-20,5045620000
2021-10-21,4986950000
2021-10-22,4810940000
2021-10-25,4928280000
2021-10-26,4928280000
2021-10-27,5162960000
2021-10-28,5162960000
2021-10-29,5162960000
2021-11-01,5456310000
2021-11-02,5456310000
2021-11-03,5867000000
2021-11-04,6277690000
2021-11-05,5867000000
2021-11-08,5808330000
2021-11-09,5808330000
2021-11-10,5867000000
2021-11-11,5867000000
2021-11-12,5867000000
2021-11-15,5690990000
2021-11-16,5573650000
2021-11-17,5632320000
2021-11-18,5514980000
2021-11-19,5397640000
2021-11-22,5456310000
2021-11-23,5280300000
2021-11-24,5338970000
2021-11-26,5280300000
2021-11-29,5104290000
2021-11-30,6453700000
2021-12-01,6043010000
2021-12-02,5984340000
2021-12-03,5632320000
2021-12-06,5397640000
2021-12-07,5514980000
2021-12-08,5632320000
2021-12-09,5867000000
2021-12-10,5808330000
2021-12-13,5632320000
2021-12-14,5632320000
2021-12-15,5514980000
2021-12-16,5573650000
2021-12-17,5514980000
2021-12-20,5338970000
2021-12-21,5280300000
2021-12-22,5280300000
2021-12-23,5338970000
2021-12-27,5162960000
2021-12-28,5162960000
2021-12-29,5104290000
2021-12-30,4928280000
2021-12-31,4810940000
2022-01-03,5186428000
2022-01-04,5280300000
2022-01-05,5308461600
2022-01-06,5192295000
2022-01-07,5162960000
2022-01-10,5049140200
2022-01-11,5119250850
2022-01-12,5188774800
2022-01-13,5179768955
2022-01-14,5074955000
2022-01-18,5104290000
2022-01-19,5279713300
2022-01-20,5250965000
2022-01-21,5236297500
2022-01-24,4810940000
2022-01-25,4781605000
2022-01-26,4870930075
2022-01-27,4693600000
2022-01-28,4810940000
2022-01-31,4862569600
2022-02-01,4796272500
2022-02-02,4870490050
2022-02-03,4928280000
2022-02-04,4928280000
2022-02-07,5045620000
2022-02-08,5069088000
2022-02-09,5192295000
2022-02-10,5148292500
2022-02-11,5161786600
2022-02-14,5074955000
2022-02-15,5108690250
2022-02-16,5045620000
2022-02-17,4869610000
2022-02-18,4895131450
2022-02-22,4666611800
2022-02-23,4599728000
2022-02-24,4634930000
2022-02-25,4927106600
2022-02-28,4825900850
2022-03-01,4840275000
2022-03-02,4928280000
2022-03-03,4737015800
2022-03-04,4658398000
2022-03-07,4563059250
2022-03-08,4449532800
2022-03-09,4576846700
2022-03-10,4534252280
2022-03-11,4541058000
2022-03-14,4448652750
2022-03-15,4400836700
2022-03-16,4443079100
2022-03-17,4566579450
2022-03-18,4640797000
2022-03-21,4781605000
2022-03-22,4788938750
2022-03-23,4664265000
2022-03-24,4699467000
2022-03-25,4664265000
2022-03-28,4702987200
2022-03-29,4671598750
2022-03-30,4570393000
2022-03-31,4605595000
2022-04-01,4634930000
2022-04-04,4940014000
2022-04-05,4764004000
2022-04-06,4691253200
2022-04-07,4634930000
2022-04-08,4587994000
2022-04-11,4576260000
2022-04-12,4517590000
2022-04-13,4517590000
2022-04-14,4576260000
2022-04-18,4517590000
2022-04-19,4576260000
2022-04-20,4562765900
2022-04-21,4496468800
2022-04-22,4529617350
2022-04-25,4500575700
2022-04-26,4435452000
2022-04-27,4423718000
2022-04-28,4457746600
2022-04-29,4406117000
2022-05-02,4388516000
2022-05-03,4394383000
2022-05-04,4414624150
2022-05-05,4429585000
2022-05-06,4388516000
2022-05-09,4118633999
2022-05-10,4130367999
2022-05-11,4106899999
2022-05-12,3578870000
2022-05-13,4136235000
2022-05-16,4083431999
2022-05-17,3989560000
2022-05-18,3930890000
2022-05-19,3989560000
2022-05-20,3930890000
2022-05-23,3989560000
2022-05-24,3977826000
2022-05-25,3930890000
2022-05-26,4341580000
2022-05-27,4458920000
2022-05-31,4400250000
2022-06-01,4359181000
2022-06-02,4370915000
2022-06-03,4203705500
2022-06-06,3901555000
2022-06-07,3813550000
2022-06-08,3754880000
2022-06-09,3637540000
2022-06-10,3608205000
2022-06-13,3233303700
2022-06-14,3168180000
2022-06-15,3297254000
2022-06-16,3108043250
2022-06-17,3127111000
2022-06-21,2948167499
2022-06-22,2930566500
2022-06-23,2904165000
2022-06-24,2868963000
2022-06-27,2698820000
2022-06-28,2661857900
2022-06-29,2596147500
2022-06-30,2544811250
2022-07-01,2651884000
2022-07-05,2675352000
2022-07-06,2747516100
2022-07-07,2763357000
2022-07-08,2786825000
2022-07-11,2665964800
2022-07-12,2665378100
2022-07-13,2918245800
2022-07-14,3696210000
2022-07-15,3814136700
2022-07-18,4218373000
2022-07-19,4032975800
2022-07-20,3930890000
2022-07-21,3870459899
2022-07-22,3696210000
2022-07-25,3637540000
2022-07-26,3577696600
2022-07-27,3461530000
2022-07-28,3438062000
2022-07-29,3490865000
2022-08-01,3553935250
2022-08-02,3520200000
2022-08-03,3610845150
2022-08-04,3578870000
2022-08-05,3590604000
2022-08-08,3788321900
2022-08-09,3724958300
2022-08-10,3831151000
2022-08-11,3872220000
2022-08-12,3869286500
2022-08-15,3757813499
2022-08-16,3813550000
2022-08-17,3661008000
2022-08-18,3637540000
2022-08-19,3520200000
2022-08-22,3372058250
2022-08-23,3320721999
2022-08-24,3144712000
2022-08-25,3226850000
2022-08-26,3357390750
2022-08-29,3350056999
2022-08-30,3199861800
2022-08-31,3139431700
2022-09-01,3086042000
2022-09-02,3083108500
2022-09-06,3138845000
2022-09-07,3259118500
2022-09-08,3284346600
2022-09-09,3391125999
2022-09-12,3344189999
2022-09-13,3344189999
2022-09-14,3372351600
2022-09-15,3338616349
2022-09-16,3344189999
2022-09-19,3344189999
2022-09-20,3330109200
2022-09-21,3300774200
2022-09-22,3326588999
2022-09-23,3141485150
2022-09-26,3153512500
2022-09-27,3138845000
2022-09-28,3081348400
2022-09-29,3028545400
2022-09-30,601973917
2022-10-03,598731272
2022-10-04,596415097
2022-10-05,585760691
2022-10-06,581823193
2022-10-07,581359958
2022-10-10,581939002
2022-10-11,570358126
2022-10-12,564567688
2022-10-13,579043783
2022-10-14,552986813
2022-10-17,570358126
2022-10-18,590624659
2022-10-19,576727608
2022-10-20,564857210
2022-10-21,552986813
2022-10-24,560224860
2022-10-25,579043783
2022-10-26,567462907
2022-10-27,579043783
2022-10-28,584660508
2022-10-31,588308484
2022-11-01,589466571
2022-11-02,577885695
2022-11-03,567462907
2022-11-04,561672469
2022-11-07,579043783
2022-11-08,558314016
2022-11-09,544301156
2022-11-10,565146732
2022-11-11,563988645
2022-11-14,559703721
2022-11-15,565146732
2022-11-16,558024494
2022-11-17,557619163
2022-11-18,562969528
2022-11-21,547254279
2022-11-22,533299324
2022-11-23,501741438
2022-11-25,502610004
2022-11-28,509558529
2022-11-29,493808538
2022-11-30,495661478
2022-12-01,510716617
2022-12-02,521139405
2022-12-05,509558529
2022-12-06,486396778
2022-12-07,463235026
2022-12-08,470183552
2022-12-09,474815902
2022-12-12,474815902
2022-12-13,475047519
2022-12-14,480490531
2022-12-15,464393114
2022-12-16,469801383
2022-12-19,466130245
2022-12-20,450843489
2022-12-21,448411505
2022-12-22,447137609
2022-12-23,441578789
2022-12-27,441231363
2022-12-28,425828798
2022-12-29,420385786
2022-12-30,409268146
2023-01-03,2610815000
2023-01-04,2797385600
2023-01-05,2569746000
2023-01-06,2602307850
2023-01-09,2528677000
2023-01-10,2611695050
2023-01-11,2552145000
2023-01-12,2545984650
2023-01-13,2529850400
2023-01-17,2633402950
2023-01-18,2933500000
2023-01-19,2757490000
2023-01-20,2893604400
2023-01-23,2875710050
2023-01-24,2980436000
2023-01-25,2932913300
2023-01-26,2904165000
2023-01-27,2757783350
2023-01-30,2726394900
2023-01-31,2738422250
2023-02-01,2844908300
2023-02-02,2757490000
2023-02-03,2751036300
2023-02-06,2734022000
2023-02-07,2727568300
2023-02-08,2757490000
2023-02-09,2846668400
2023-02-10,2817920100
2023-02-13,2874243300
2023-02-14,2786825000
2023-02-15,2860162500
2023-02-16,2807946200
2023-02-17,2764530400
2023-02-21,2773917600
2023-02-22,2710554000
2023-02-23,2716421000
2023-02-24,2724928150
2023-02-27,2724634800
2023-02-28,2698820000
2023-03-01,2723461400
2023-03-02,2645723650
2023-03-03,2655404200
2023-03-06,2647777100
2023-03-07,2640150000
2023-03-08,2583240100
2023-03-09,2600841100
2023-03-10,2475874000
