,HBAN
2018-07-23,16669318320
2018-07-24,16582555440
2018-07-25,16376493600
2018-07-26,16604246160
2018-07-27,16821153360
2018-07-30,16799462640
2018-07-31,16745235840
2018-08-01,16799462640
2018-08-02,17048905920
2018-08-03,17059751280
2018-08-06,17124823440
2018-08-07,17211586320
2018-08-08,17439338880
2018-08-09,17276658480
2018-08-10,17179050240
2018-08-13,17038060560
2018-08-14,17276658480
2018-08-15,17254967760
2018-08-16,17352576000
2018-08-17,17461029600
2018-08-20,17471874960
2018-08-21,17580328560
2018-08-22,17580328560
2018-08-23,17547792480
2018-08-24,17580328560
2018-08-27,17645400720
2018-08-28,17645400720
2018-08-29,17688782160
2018-08-30,17634555360
2018-08-31,17580328560
2018-09-04,17786390400
2018-09-05,17786390400
2018-09-06,17721318240
2018-09-07,17623710000
2018-09-10,17504411040
2018-09-11,17623710000
2018-09-12,17211586320
2018-09-13,17103132720
2018-09-14,16983833760
2018-09-17,16972988400
2018-09-18,16799462640
2018-09-19,17048905920
2018-09-20,17330885280
2018-09-21,17298349200
2018-09-24,17103132720
2018-09-25,16994679120
2018-09-26,16615091520
2018-09-27,16343957520
2018-09-28,16181277120
2018-10-01,15743087800
2018-10-02,15669275600
2018-10-03,16101604200
2018-10-04,16249228600
2018-10-05,16185961000
2018-10-08,16407397600
2018-10-09,16280862400
2018-10-10,15975069000
2018-10-11,15500562000
2018-10-12,15152590200
2018-10-15,15004965800
2018-10-16,15057688800
2018-10-17,15173679400
2018-10-18,14983876600
2018-10-19,14973332000
2018-10-22,14403923600
2018-10-23,14583181800
2018-10-24,13876693600
2018-10-25,14330111400
2018-10-26,14351200600
2018-10-29,14635904800
2018-10-30,14846796800
2018-10-31,15110411800
2018-11-01,15163134800
2018-11-02,15068233400
2018-11-05,15152590200
2018-11-06,15384571400
2018-11-07,15458383600
2018-11-08,15532195800
2018-11-09,15468928200
2018-11-12,15363482200
2018-11-13,15426749800
2018-11-14,15247491600
2018-11-15,15584918800
2018-11-16,15595463400
2018-11-19,15648186400
2018-11-20,15363482200
2018-11-21,15205313200
2018-11-23,15258036200
2018-11-26,15553285000
2018-11-27,15426749800
2018-11-28,15479472800
2018-11-29,15289670000
2018-11-30,15384571400
2018-12-03,15268580800
2018-12-04,14425012800
2018-12-06,14372289800
2018-12-07,14150853200
2018-12-10,13729069200
2018-12-11,13454909600
2018-12-12,13412731200
2018-12-13,13085848600
2018-12-14,12832778200
2018-12-17,12548074000
2018-12-18,12400449600
2018-12-19,12126290000
2018-12-20,12221191400
2018-12-21,12221191400
2018-12-24,11904853400
2018-12-26,12432083400
2018-12-27,12453172600
2018-12-28,12537529400
2018-12-31,12480180400
2019-01-02,12710519300
2019-01-03,12605819800
2019-01-04,12961798100
2019-01-07,13014147850
2019-01-08,13139787250
2019-01-09,13244486750
2019-01-10,13150257200
2019-01-11,13223546850
2019-01-14,13432945850
2019-01-15,13485295600
2019-01-16,13893623650
2019-01-17,13987853200
2019-01-18,14228662050
2019-01-22,14155372400
2019-01-23,14197252200
2019-01-24,14082082750
2019-01-25,14186782250
2019-01-28,14207722150
2019-01-29,14197252200
2019-01-30,14123962550
2019-01-31,13862213800
2019-02-01,13945973400
2019-02-04,14040202950
2019-02-05,13925033500
2019-02-06,14008793100
2019-02-07,14616050200
2019-02-08,14260071900
2019-02-11,14375241350
2019-02-12,14511350700
2019-02-13,14542760550
2019-02-14,14333361550
2019-02-15,14668399950
2019-02-19,14783569400
2019-02-20,14940618650
2019-02-21,14867329000
2019-02-22,15003438350
2019-02-25,15076728000
2019-02-26,14972028500
2019-02-27,15045318150
2019-02-28,15087197950
2019-03-01,15076728000
2019-03-04,15045318150
2019-03-05,14940618650
2019-03-06,14689339850
2019-03-07,14333361550
2019-03-08,14406651200
2019-03-11,14343831500
2019-03-12,14364771400
2019-03-13,14574170400
2019-03-14,14731219650
2019-03-15,14396181250
2019-03-18,14574170400
2019-03-19,14218192100
2019-03-20,13569055200
2019-03-21,13213076900
2019-03-22,12825688750
2019-03-25,12898978400
2019-03-26,13160727150
2019-03-27,13202606950
2019-03-28,13370126150
2019-03-29,13275896600
2019-04-01,13728698280
2019-04-02,13770490360
2019-04-03,13801834420
2019-04-04,13916762640
2019-04-05,13906314620
2019-04-08,14000346800
2019-04-09,13760042340
2019-04-10,13895866600
2019-04-11,13948106700
2019-04-12,14303339380
2019-04-15,14063034920
2019-04-16,14271995320
2019-04-17,14449611660
2019-04-18,14219755220
2019-04-22,14251099280
2019-04-23,14407819580
2019-04-24,14355579480
2019-04-25,14292891360
2019-04-26,14355579480
2019-04-29,14554091860
2019-04-30,14543643840
2019-05-01,14386923540
2019-05-02,14564539880
2019-05-03,14721260180
2019-05-06,14585435920
2019-05-07,14261547300
2019-05-08,14146619080
2019-05-09,14188411160
2019-05-10,14271995320
2019-05-13,13645114120
2019-05-14,13854074520
2019-05-15,13551081940
2019-05-16,13760042340
2019-05-17,13812282440
2019-05-20,13916762640
2019-05-21,14052586900
2019-05-22,13927210660
2019-05-23,13645114120
2019-05-24,13801834420
2019-05-28,13666010160
2019-05-29,13697354220
2019-05-30,13519737880
2019-05-31,13216745300
2019-06-03,13404809660
2019-06-04,13969002740
2019-06-05,14010794820
2019-06-06,13969002740
2019-06-07,13854074520
2019-06-10,14031690860
2019-06-11,14146619080
2019-06-12,14010794820
2019-06-13,14031690860
2019-06-14,13958554720
2019-06-17,13718250260
2019-06-18,13969002740
2019-06-19,13812282440
2019-06-20,13854074520
2019-06-21,13927210660
2019-06-24,13989898780
2019-06-25,14010794820
2019-06-26,14052586900
2019-06-27,14261547300
2019-06-28,14439163640
2019-07-01,14302870800
2019-07-02,14095882800
2019-07-03,14313220200
2019-07-05,14406364800
2019-07-08,14209726200
2019-07-09,14333919000
2019-07-10,14199376800
2019-07-11,14344268400
2019-07-12,14354617800
2019-07-15,14157979200
2019-07-16,14178678000
2019-07-17,14064834600
2019-07-18,14240774400
2019-07-19,14364967200
2019-07-22,14271822600
2019-07-23,14571955200
2019-07-24,14841039600
2019-07-25,14913485400
2019-07-26,15120473400
2019-07-29,14830690200
2019-07-30,14944533600
2019-07-31,14747895000
2019-08-01,14044135800
2019-08-02,13950991200
2019-08-05,13381774200
2019-08-06,13516316400
2019-08-07,13247232000
2019-08-08,13454220000
2019-08-09,13454220000
2019-08-12,13195485000
2019-08-13,13350726000
2019-08-14,12874653600
2019-08-15,12853954800
2019-08-16,13381774200
2019-08-19,13557714000
2019-08-20,13350726000
2019-08-21,13381774200
2019-08-22,13361075400
2019-08-23,12885003000
2019-08-26,13060942800
2019-08-27,12998846400
2019-08-28,13319677800
2019-08-29,13681906800
2019-08-30,13712955000
2019-09-03,13330027200
2019-09-04,13505967000
2019-09-05,14013087600
2019-09-06,14013087600
2019-09-09,14665099800
2019-09-10,14872087800
2019-09-11,15120473400
2019-09-12,15161871000
2019-09-13,15265365000
2019-09-16,15130822800
2019-09-17,15058377000
2019-09-18,15099774600
2019-09-19,14975581800
2019-09-20,14903136000
2019-09-23,14954883000
2019-09-24,14706497400
2019-09-25,14872087800
2019-09-26,14747895000
2019-09-27,14851389000
2019-09-30,14678421670
2019-10-01,14318404320
2019-10-02,14061249070
2019-10-03,14174397380
2019-10-04,14318404320
2019-10-07,14236114640
2019-10-08,13886383500
2019-10-09,13958386970
2019-10-10,14122966330
2019-10-11,14390407790
2019-10-14,14431552630
2019-10-15,14657849250
2019-10-16,14606418200
2019-10-17,14585845780
2019-10-18,14596131990
2019-10-21,14770997560
2019-10-22,14843001030
2019-10-23,14884145870
2019-10-24,14740138930
2019-10-25,14894432080
2019-10-28,14997294180
2019-10-29,14873859660
2019-10-30,14616704410
2019-10-31,14534414730
2019-11-01,14750425140
2019-11-04,15120728700
2019-11-05,15295594270
2019-11-06,15336739110
2019-11-07,15408742580
2019-11-08,15408742580
2019-11-11,15357311530
2019-11-12,15336739110
2019-11-13,15089870070
2019-11-14,15110442490
2019-11-15,15213304590
2019-11-18,15151587330
2019-11-19,15213304590
2019-11-20,15079583860
2019-11-21,15110442490
2019-11-22,15285308060
2019-11-25,15336739110
2019-11-26,15192732170
2019-11-27,15347025320
2019-11-29,15316166690
2019-12-02,15254449430
2019-12-03,15069297650
2019-12-04,15275021850
2019-12-05,15316166690
2019-12-06,15645325410
2019-12-09,15717328880
2019-12-10,15809904770
2019-12-11,15645325410
2019-12-12,16046487600
2019-12-13,15789332350
2019-12-16,15779046140
2019-12-17,15768759930
2019-12-18,15737901300
2019-12-19,15593894360
2019-12-20,15583608150
2019-12-23,15552749520
2019-12-24,15583608150
2019-12-26,15614466780
2019-12-27,15552749520
2019-12-30,15470459840
2019-12-31,15351440000
2020-01-02,15259820000
2020-01-03,15076580000
2020-01-06,14832260000
2020-01-07,14669380000
2020-01-08,14791540000
2020-01-09,14822080000
2020-01-10,14638840000
2020-01-13,14720280000
2020-01-14,14862800000
2020-01-15,14720280000
2020-01-16,14923880000
2020-01-17,14974780000
2020-01-21,14872980000
2020-01-22,14995140000
2020-01-23,14526860000
2020-01-24,13966960000
2020-01-27,13732820000
2020-01-28,13844800000
2020-01-29,13722640000
2020-01-30,13997500000
2020-01-31,13814260000
2020-02-03,13966960000
2020-02-04,14119660000
2020-02-05,14343620000
2020-02-06,14221460000
2020-02-07,14211280000
2020-02-10,14180740000
2020-02-11,14282540000
2020-02-12,14302900000
2020-02-13,14404700000
2020-02-14,14333440000
2020-02-18,14160380000
2020-02-19,14282540000
2020-02-20,14394520000
2020-02-21,14160380000
2020-02-24,13743000000
2020-02-25,13060940000
2020-02-26,12928600000
2020-02-27,12572300000
2020-02-28,12490860000
2020-03-02,13172920000
2020-03-03,12806440000
2020-03-04,12877700000
2020-03-05,11992040000
2020-03-06,11320160000
2020-03-09,9620100000
2020-03-10,10149460000
2020-03-11,9294340000
2020-03-12,8530840000
2020-03-13,9671000000
2020-03-16,8581740000
2020-03-17,8520659999
2020-03-18,7858960000
2020-03-19,7818240000
2020-03-20,7757160000
2020-03-23,7126000000
2020-03-24,7563740000
2020-03-25,7777520000
2020-03-26,8653000000
2020-03-27,8449400000
2020-03-30,8530840000
2020-03-31,8341360000
2020-04-01,7569200000
2020-04-02,7487920000
2020-04-03,6939280000
2020-04-06,7609840000
2020-04-07,8260080000
2020-04-08,8950960000
2020-04-09,9174480000
2020-04-13,8859520000
2020-04-14,8534400000
2020-04-15,7853680000
2020-04-16,7294880000
2020-04-17,8188960000
2020-04-20,8270240000
2020-04-21,7924800000
2020-04-22,8168639999
2020-04-23,8046720000
2020-04-24,8290560000
2020-04-27,9052560000
2020-04-28,9286240000
2020-04-29,9794240000
2020-04-30,9387840000
2020-05-01,8707120000
2020-05-04,8564880000
2020-05-05,8412479999
2020-05-06,8361680000
2020-05-07,8382000000
2020-05-08,8788400000
2020-05-11,8361680000
2020-05-12,7985760000
2020-05-13,7508240000
2020-05-14,7833360000
2020-05-15,7630160000
2020-05-18,8392160000
2020-05-19,8006080000
2020-05-20,8341360000
2020-05-21,8300720000
2020-05-22,8229600000
2020-05-26,9133840000
2020-05-27,9672320000
2020-05-28,9255760000
2020-05-29,9032240000
2020-06-01,9245600000
2020-06-02,9347200000
2020-06-03,10058400000
2020-06-04,10637520000
2020-06-05,11165840000
2020-06-08,11531600000
2020-06-09,11176000000
2020-06-10,10566400000
2020-06-11,9631680000
2020-06-12,10048240000
2020-06-15,10281920000
2020-06-16,10444480000
2020-06-17,10281920000
2020-06-18,10322560000
2020-06-19,10454640000
2020-06-22,10281920000
2020-06-23,10363200000
2020-06-24,9692640000
2020-06-25,10048240000
2020-06-26,8940800000
2020-06-29,9011920000
2020-06-30,9193680000
2020-07-01,8786880000
2020-07-02,8746200000
2020-07-06,8919090000
2020-07-07,8532630000
2020-07-08,8583479999
2020-07-09,8197020000
2020-07-10,8654670000
2020-07-13,8817390000
2020-07-14,8776710000
2020-07-15,9264870000
2020-07-16,9224190000
2020-07-17,9071640000
2020-07-20,8878410000
2020-07-21,9376740000
2020-07-22,9386910000
2020-07-23,9864900000
2020-07-24,9763200000
2020-07-27,9427590000
2020-07-28,9285210000
2020-07-29,9610650000
2020-07-30,9468270000
2020-07-31,9427590000
2020-08-03,9427590000
2020-08-04,9325890000
2020-08-05,9549630000
2020-08-06,9458100000
2020-08-07,9824220000
2020-08-10,10037790000
2020-08-11,10261530000
2020-08-12,10139490000
2020-08-13,9936090000
2020-08-14,10068300000
2020-08-17,9946260000
2020-08-18,9692010000
2020-08-19,9681840000
2020-08-20,9356400000
2020-08-21,9264870000
2020-08-24,9712350000
2020-08-25,9742860000
2020-08-26,9569970000
2020-08-27,9803880000
2020-08-28,9732690000
2020-08-31,9569970000
2020-09-01,9600480000
2020-09-02,9854730000
2020-09-03,9814050000
2020-09-04,10108980000
2020-09-08,9885240000
2020-09-09,9956430000
2020-09-10,9742860000
2020-09-11,9844560000
2020-09-14,10292040000
2020-09-15,10170000000
2020-09-16,10058130000
2020-09-17,9956430000
2020-09-18,9854730000
2020-09-21,9315720000
2020-09-22,9041130000
2020-09-23,8837730000
2020-09-24,8817390000
2020-09-25,8969940000
2020-09-28,9275040000
2020-09-29,9203850000
2020-09-30,9325890000
2020-10-01,9305550000
2020-10-02,9488610000
2020-10-05,9834390000
2020-10-06,9702180000
2020-10-07,10047960000
2020-10-08,10200510000
2020-10-09,10017450000
2020-10-12,10119150000
2020-10-13,9722520000
2020-10-14,9620820000
2020-10-15,9824220000
2020-10-16,9834390000
2020-10-19,9681840000
2020-10-20,10047960000
2020-10-21,9854730000
2020-10-22,10556460000
2020-10-23,10647990000
2020-10-26,10454760000
2020-10-27,10108980000
2020-10-28,9997110000
2020-10-29,10312380000
2020-10-30,10617480000
2020-11-02,10993770000
2020-11-03,11278530000
2020-11-04,10251360000
2020-11-05,10749690000
2020-11-06,10322550000
2020-11-09,12153150000
2020-11-10,12336210000
2020-11-11,11837880000
2020-11-12,11481930000
2020-11-13,11787030000
2020-11-16,12234510000
2020-11-17,12224340000
2020-11-18,12071790000
2020-11-19,12153150000
2020-11-20,11949750000
2020-11-23,12387060000
2020-11-24,13149810000
2020-11-25,12905730000
2020-11-27,12671820000
2020-11-30,12285360000
2020-12-01,12712500000
2020-12-02,13048110000
2020-12-03,13200660000
2020-12-04,13332870000
2020-12-07,13231170000
2020-12-08,13119300000
2020-12-09,13129470000
2020-12-10,13251510000
2020-12-11,13149810000
2020-12-14,12722670000
2020-12-15,12804030000
2020-12-16,12732840000
2020-12-17,12549780000
2020-12-18,12600630000
2020-12-21,12468420000
2020-12-22,12336210000
2020-12-23,12661650000
2020-12-24,12559950000
2020-12-28,12671820000
2020-12-29,12529440000
2020-12-30,12773520000
2020-12-31,12857340000
2021-01-04,12786080000
2021-01-05,13071120000
2021-01-06,14353800000
2021-01-07,14699920000
2021-01-08,14689740000
2021-01-11,14995140000
2021-01-12,15168200000
2021-01-13,15137660000
2021-01-14,15270000000
2021-01-15,15025680000
2021-01-19,15147840000
2021-01-20,14944240000
2021-01-21,14771180000
2021-01-22,14089120000
2021-01-25,13722640000
2021-01-26,13763360000
2021-01-27,13519040000
2021-01-28,13814260000
2021-01-29,13468140000
2021-02-01,13457960000
2021-02-02,13773540000
2021-02-03,13865160000
2021-02-04,14374160000
2021-02-05,14323260000
2021-02-08,14475960000
2021-02-09,14537040000
2021-02-10,14577760000
2021-02-11,14567580000
2021-02-12,14710100000
2021-02-16,15320900000
2021-02-17,15239460000
2021-02-18,15066400000
2021-02-19,15575400000
2021-02-22,15850260000
2021-02-23,16002960000
2021-02-24,16511959999
2021-02-25,15982600000
2021-02-26,15616120000
2021-03-01,16114940000
2021-03-02,16023320000
2021-03-03,16216740000
2021-03-04,16064040000
2021-03-05,16522140000
2021-03-08,16908980000
2021-03-09,16349079999
2021-03-10,16644300000
2021-03-11,16613760000
2021-03-12,17000600000
2021-03-15,16797000000
2021-03-16,16389800000
2021-03-17,16389800000
2021-03-18,16644300000
2021-03-19,16267640000
2021-03-22,16023320000
2021-03-23,15575400000
2021-03-24,15595760000
2021-03-25,16114940000
2021-03-26,16369439999
2021-03-29,15890980000
2021-03-30,16298180000
2021-03-31,17685000000
2021-04-01,17977500000
2021-04-05,18123750000
2021-04-06,18112500000
2021-04-07,18157500000
2021-04-08,18056250000
2021-04-09,18303750000
2021-04-12,18540000000
2021-04-13,18157500000
2021-04-14,18405000000
2021-04-15,18112500000
2021-04-16,18202500000
2021-04-19,17853750000
2021-04-20,17066250000
2021-04-21,17437500000
2021-04-22,16267500000
2021-04-23,16762500000
2021-04-26,17100000000
2021-04-27,17100000000
2021-04-28,17212500000
2021-04-29,17437500000
2021-04-30,17235000000
2021-05-03,17257500000
2021-05-04,17415000000
2021-05-05,17493750000
2021-05-06,17685000000
2021-05-07,17775000000
2021-05-10,17730000000
2021-05-11,17617500000
2021-05-12,17122500000
2021-05-13,17482500000
2021-05-14,17831250000
2021-05-17,17921250000
2021-05-18,17685000000
2021-05-19,17583750000
2021-05-20,17460000000
2021-05-21,17707500000
2021-05-24,17595000000
2021-05-25,17280000000
2021-05-26,17426250000
2021-05-27,17786250000
2021-05-28,17842500000
2021-06-01,18089999999
2021-06-02,17865000000
2021-06-03,17797500000
2021-06-04,17583750000
2021-06-07,17527500000
2021-06-08,17111250000
2021-06-09,16863750000
2021-06-10,16312500000
2021-06-11,16278750000
2021-06-14,16166250000
2021-06-15,16267500000
2021-06-16,16166250000
2021-06-17,15210000000
2021-06-18,14928750000
2021-06-21,15390000000
2021-06-22,15390000000
2021-06-23,15615000000
2021-06-24,15997500000
2021-06-25,16436250000
2021-06-28,16121250000
2021-06-29,16065000000
2021-06-30,20877010000
2021-07-01,21111090000
2021-07-02,20994050000
2021-07-06,20438110000
2021-07-07,20379590000
2021-07-08,20028470000
2021-07-09,20877010000
2021-07-12,21140350000
2021-07-13,20701450000
2021-07-14,20613670000
2021-07-15,20862380000
2021-07-16,20262550000
2021-07-19,19355490000
2021-07-20,20086990000
2021-07-21,20555150000
2021-07-22,20116250000
2021-07-23,20218660000
2021-07-26,20364960000
2021-07-27,20350330000
2021-07-28,20467370000
2021-07-29,21008680000
2021-07-30,20599040000
2021-08-02,20482000000
2021-08-03,21140350000
2021-08-04,20862380000
2021-08-05,21081830000
2021-08-06,21535360000
2021-08-09,21418320000
2021-08-10,21754810000
2021-08-11,22296120000
2021-08-12,22413160000
2021-08-13,22164450000
2021-08-16,21886480000
2021-08-17,21667030000
2021-08-18,21520730000
2021-08-19,21389060000
2021-08-20,21593880000
2021-08-23,21988890000
2021-08-24,22383900000
2021-08-25,22895950000
2021-08-26,22530200000
2021-08-27,22895950000
2021-08-30,22486310000
2021-08-31,22720390000
2021-09-01,22413160000
2021-09-02,22471680000
2021-09-03,22310750000
2021-09-07,22383900000
2021-09-08,22296120000
2021-09-09,22442420000
2021-09-10,22457050000
2021-09-13,22574090000
2021-09-14,22003520000
2021-09-15,22208340000
2021-09-16,22018150000
2021-09-17,21871850000
2021-09-20,21096460000
2021-09-21,20847750000
2021-09-22,21213500000
2021-09-23,22105930000
2021-09-24,22222970000
2021-09-27,23115400000
2021-09-28,22925210000
2021-09-29,22925210000
2021-09-30,22324240000
2021-10-01,22901840000
2021-10-04,22916280000
2021-10-05,23161760000
2021-10-06,22959600000
2021-10-07,23060680000
2021-10-08,23104000000
2021-10-11,22829640000
2021-10-12,22786320000
2021-10-13,22757440000
2021-10-14,23190640000
2021-10-15,23291720000
2021-10-18,23378360000
2021-10-19,23594960000
2021-10-20,24114800000
2021-10-21,23811559999
2021-10-22,24085920000
2021-10-25,24028160000
2021-10-26,23782680000
2021-10-27,23060680000
2021-10-28,22988480000
2021-10-29,22728560000
2021-11-01,23031800000
2021-11-02,22829640000
2021-11-03,23407240000
2021-11-04,22743000000
2021-11-05,22887400000
2021-11-08,23002920000
2021-11-09,22916280000
2021-11-10,22945160000
2021-11-11,23508320000
2021-11-12,23465000000
2021-11-15,23768240000
2021-11-16,23811559999
2021-11-17,23551640000
2021-11-18,23349480000
2021-11-19,23132880000
2021-11-22,23392800000
2021-11-23,23681599999
2021-11-24,23609400000
2021-11-26,22194280000
2021-11-29,22194280000
2021-11-30,21428960000
2021-12-01,21169040000
2021-12-02,21992120000
2021-12-03,21573360000
2021-12-06,22021000000
2021-12-07,22367560000
2021-12-08,22266480000
2021-12-09,22280920000
2021-12-10,22049880000
2021-12-13,21544480000
2021-12-14,21963240000
2021-12-15,22208720000
2021-12-16,22208720000
2021-12-17,21486720000
2021-12-20,20995760000
2021-12-21,21761080000
2021-12-22,21833280000
2021-12-23,22035440000
2021-12-27,22237600000
2021-12-28,22266480000
2021-12-29,22280920000
2021-12-30,22280920000
2021-12-31,22180544340
2022-01-03,22727146600
2022-01-04,23590202799
2022-01-05,23618971340
2022-01-06,24496411810
2022-01-07,24769712940
2022-01-10,24496411810
2022-01-11,24467643270
2022-01-12,24582717430
2022-01-13,24927939909
2022-01-14,25359468010
2022-01-18,25100551150
2022-01-19,24611485970
2022-01-20,23992962360
2022-01-21,21835321860
2022-01-24,22496998280
2022-01-25,22324387040
2022-01-26,22194928610
2022-01-27,21662710620
2022-01-28,21835321860
2022-01-31,21662710620
2022-02-01,22381924120
2022-02-02,22741530870
2022-02-03,22396308390
2022-02-04,22770299410
2022-02-07,22770299410
2022-02-08,23446360100
2022-02-09,23216211780
2022-02-10,23086753350
2022-02-11,22899757840
2022-02-14,22583303900
2022-02-15,23316901670
2022-02-16,23288133130
2022-02-17,22827836490
2022-02-18,22799067950
2022-02-22,22770299410
2022-02-23,22007933100
2022-02-24,21518867920
2022-02-25,22396308390
2022-02-28,22324387040
2022-03-01,20698964530
2022-03-02,21705863430
2022-03-03,21691479160
2022-03-04,21231182520
2022-03-07,20267436430
2022-03-08,20411279130
2022-03-09,21159261170
2022-03-10,21015418470
2022-03-11,21173645440
2022-03-14,21633942080
2022-03-15,21533252190
2022-03-16,22194928610
2022-03-17,21849706130
2022-03-18,21749016240
2022-03-21,21691479160
2022-03-22,22180544340
2022-03-23,21562020730
2022-03-24,21777784780
2022-03-25,22079854450
2022-03-28,21705863430
2022-03-29,22051085910
2022-03-30,21418178030
2022-03-31,21070344000
2022-04-01,20810928000
2022-04-04,20810928000
2022-04-05,20710044000
2022-04-06,20335332000
2022-04-07,19960620000
2022-04-08,19888560000
2022-04-11,19888560000
2022-04-12,19412964000
2022-04-13,19369728000
2022-04-14,19254432000
2022-04-18,19485024000
2022-04-19,20277684000
2022-04-20,20522688000
2022-04-21,20320920000
2022-04-22,19830912000
2022-04-25,20032680000
2022-04-26,19557084000
2022-04-27,19456200000
2022-04-28,19571496000
2022-04-29,18951780000
2022-05-02,19110312000
2022-05-03,19441788000
2022-05-04,20032680000
2022-05-05,19614732000
2022-05-06,19240020000
2022-05-09,18966192000
2022-05-10,18879720000
2022-05-11,18418536000
2022-05-12,18562656000
2022-05-13,18807660000
2022-05-16,18605892000
2022-05-17,19412964000
2022-05-18,19009428000
2022-05-19,18894132000
2022-05-20,18764424000
2022-05-23,19470612000
2022-05-24,19340904000
2022-05-25,19657968000
2022-05-26,19902972000
2022-05-27,20075916000
2022-05-31,20003856000
2022-06-01,19585908000
2022-06-02,19888560000
2022-06-03,19585908000
2022-06-06,19744440000
2022-06-07,19816500000
2022-06-08,19485024000
2022-06-09,18850896000
2022-06-10,17942940000
2022-06-13,17669112000
2022-06-14,17640288000
2022-06-15,18072648000
2022-06-16,17063808000
2022-06-17,17207928000
2022-06-21,17467344000
2022-06-22,17539404000
2022-06-23,17207928000
2022-06-24,18029412000
2022-06-27,17827644000
2022-06-28,17697936000
2022-06-29,17640288000
2022-06-30,17359290000
2022-07-01,17460300000
2022-07-05,17503590000
2022-07-06,17503590000
2022-07-07,17864340000
2022-07-08,17705610000
2022-07-11,17734470000
2022-07-12,17806620000
2022-07-13,17503590000
2022-07-14,17157270000
2022-07-15,18051930000
2022-07-18,18152940000
2022-07-19,18816720000
2022-07-20,18701280000
2022-07-21,19249620000
2022-07-22,18787860000
2022-07-25,19148610000
2022-07-26,18585840000
2022-07-27,18888870000
2022-07-28,18816720000
2022-07-29,19177470000
2022-08-01,19264050000
2022-08-02,19062030000
2022-08-03,19321770000
2022-08-04,19220760000
2022-08-05,19408350000
2022-08-08,19422780000
2022-08-09,19595940000
2022-08-10,20144280000
2022-08-11,20476170000
2022-08-12,20707050000
2022-08-15,20721480000
2022-08-16,20880210000
2022-08-17,20678190000
2022-08-18,20678190000
2022-08-19,20317440000
2022-08-22,19783530000
2022-08-23,19797960000
2022-08-24,19826820000
2022-08-25,20216430000
2022-08-26,19682520000
2022-08-29,19437210000
2022-08-30,19321770000
2022-08-31,19336200000
2022-09-01,19292910000
2022-09-02,19220760000
2022-09-06,19004310000
2022-09-07,19552650000
2022-09-08,20404020000
2022-09-09,20404020000
2022-09-12,20865780000
2022-09-13,20230860000
2022-09-14,20014410000
2022-09-15,20577180000
2022-09-16,19783530000
2022-09-19,20245290000
2022-09-20,20057700000
2022-09-21,19797960000
2022-09-22,19350630000
2022-09-23,19033170000
2022-09-26,18773430000
2022-09-27,18556980000
2022-09-28,19148610000
2022-09-29,19004310000
2022-09-30,19018740000
2022-10-03,19437210000
2022-10-04,20129850000
2022-10-05,19797960000
2022-10-06,19624800000
2022-10-07,19062030000
2022-10-10,19090890000
2022-10-11,18874440000
2022-10-12,18802290000
2022-10-13,20043270000
2022-10-14,19725810000
2022-10-17,19985550000
2022-10-18,20360730000
2022-10-19,19653660000
2022-10-20,19047600000
2022-10-21,20851350000
2022-10-24,21428550000
2022-10-25,21414120000
2022-10-26,21515130000
2022-10-27,21500700000
2022-10-28,21803730000
2022-10-31,21904740000
2022-11-01,22049040000
2022-11-02,21616140000
2022-11-03,21529560000
2022-11-04,22193340000
2022-11-07,22366500000
2022-11-08,22337640000
2022-11-09,21616140000
2022-11-10,21904740000
2022-11-11,21601710000
2022-11-14,21587280000
2022-11-15,21789300000
2022-11-16,21500700000
2022-11-17,21327540000
2022-11-18,21486270000
2022-11-21,21558420000
2022-11-22,21861450000
2022-11-23,21890310000
2022-11-25,21991320000
2022-11-28,21717150000
2022-11-29,22077900000
2022-11-30,22337640000
2022-12-01,22496370000
2022-12-02,22308780000
2022-12-05,21486270000
2022-12-06,21183240000
2022-12-07,21168810000
2022-12-08,21096660000
2022-12-09,20995650000
2022-12-12,21082230000
2022-12-13,20505030000
2022-12-14,20100990000
2022-12-15,19826820000
2022-12-16,19696950000
2022-12-19,19754670000
2022-12-20,19884540000
2022-12-21,20202000000
2022-12-22,20072130000
2022-12-23,20274150000
2022-12-27,20259720000
2022-12-28,20173140000
2022-12-29,20404020000
2022-12-30,20346300000
2023-01-03,20350078800
2023-01-04,20725328480
2023-01-05,20581001680
2023-01-06,21071712800
2023-01-09,20797491880
2023-01-10,20884087960
2023-01-11,21028414760
2023-01-12,21143876200
2023-01-13,21042847440
2023-01-17,20927386000
2023-01-18,20306780760
2023-01-19,20234617360
2023-01-20,20364511480
2023-01-23,21273770320
2023-01-24,21187174240
2023-01-25,21288203000
2023-01-26,21533558560
2023-01-27,21663452680
2023-01-30,21418097120
2023-01-31,21894375560
2023-02-01,21966538960
2023-02-02,22370654000
2023-02-03,22298490600
2023-02-06,22168596480
2023-02-07,22471682760
2023-02-08,22284057920
2023-02-09,22024269680
2023-02-10,21980971640
2023-02-13,22197461840
2023-02-14,22154163800
2023-02-15,22240759880
2023-02-16,22139731120
2023-02-17,22226327200
2023-02-21,21692318040
2023-02-22,21547991240
2023-02-23,21778914120
2023-02-24,22067567720
2023-02-27,22096433080
2023-02-28,22110865760
2023-03-01,22082000400
2023-03-02,21605721960
2023-03-03,21966538960
2023-03-06,21908808240
2023-03-07,20855222600
2023-03-08,20840789920
2023-03-09,19830502320
