,UNP
2018-07-17,101952924000
2018-07-18,104157750000
2018-07-19,103538334000
2018-07-20,104275734000
2018-07-23,106812390000
2018-07-24,104998385999
2018-07-25,107689896000
2018-07-26,108928728000
2018-07-27,109548144000
2018-07-30,109518648000
2018-07-31,110528885999
2018-08-01,109408038000
2018-08-02,110565756000
2018-08-03,110447772000
2018-08-06,109953714000
2018-08-07,110521512000
2018-08-08,110595252000
2018-08-09,109695624000
2018-08-10,109754616000
2018-08-13,109599762000
2018-08-14,110750106000
2018-08-15,109857852000
2018-08-16,110056950000
2018-08-17,110211804000
2018-08-20,111236790000
2018-08-21,111760344000
2018-08-22,110845968000
2018-08-23,110786976000
2018-08-24,110705862000
2018-08-27,112659972000
2018-08-28,111524376000
2018-08-29,111214668000
2018-08-30,110403528000
2018-08-31,111067188000
2018-09-04,111546498000
2018-09-05,113684957999
2018-09-06,114038910000
2018-09-07,114370740000
2018-09-10,115004904000
2018-09-11,115255620000
2018-09-12,115764426000
2018-09-13,115498962000
2018-09-14,116074134000
2018-09-17,115557954000
2018-09-18,120712379999
2018-09-19,120048720000
2018-09-20,120940974000
2018-09-21,121663626000
2018-09-24,120328932000
2018-09-25,120358428000
2018-09-26,120041346000
2018-09-27,120786120000
2018-09-28,120070842000
2018-10-01,119840420000
2018-10-02,119001610000
2018-10-03,118935964000
2018-10-04,119942536000
2018-10-05,119453838000
2018-10-08,120030064000
2018-10-09,118447265999
2018-10-10,112663124000
2018-10-11,110934446000
2018-10-12,111342910000
2018-10-15,111007386000
2018-10-16,111707610000
2018-10-17,109329765999
2018-10-18,108330488000
2018-10-19,108461779999
2018-10-22,107090508000
2018-10-23,104975247999
2018-10-24,102444229999
2018-10-25,105143010000
2018-10-26,104114556000
2018-10-29,103093396000
2018-10-30,106696632000
2018-10-31,106652868000
2018-11-01,107353092000
2018-11-02,108359664000
2018-11-05,108366958000
2018-11-06,109533997999
2018-11-07,111503378000
2018-11-08,111153265999
2018-11-09,109592350000
2018-11-12,107783438000
2018-11-13,108381546000
2018-11-14,108359664000
2018-11-15,110453042000
2018-11-16,110445747999
2018-11-19,109876815999
2018-11-20,103253864000
2018-11-21,105106540000
2018-11-23,104698076000
2018-11-26,104129144000
2018-11-27,107498972000
2018-11-28,110854212000
2018-11-29,109760112000
2018-11-30,112167132000
2018-12-03,114610622000
2018-12-04,111620082000
2018-12-06,110635392000
2018-12-07,107550029999
2018-12-10,107980376000
2018-12-11,107834496000
2018-12-12,107469796000
2018-12-13,106375696000
2018-12-14,103990558000
2018-12-17,101824240000
2018-12-18,101955532000
2018-12-19,99847565999
2018-12-20,98235592000
2018-12-21,96674676000
2018-12-24,93516374000
2018-12-26,99212988000
2018-12-27,100029915999
2018-12-28,99767332000
2018-12-31,99083264000
2019-01-02,98760704000
2019-01-03,95105024000
2019-01-04,98767872000
2019-01-07,99384320000
2019-01-08,108057600000
2019-01-09,107778048000
2019-01-10,110860288000
2019-01-11,109820928000
2019-01-14,110308351999
2019-01-15,109297664000
2019-01-16,108932096000
2019-01-17,110845951999
2019-01-18,113498112000
2019-01-22,111118336000
2019-01-23,110623744000
2019-01-24,114931712000
2019-01-25,115368959999
2019-01-28,114616320000
2019-01-29,114809855999
2019-01-30,115275776000
2019-01-31,114021376000
2019-02-01,114451455999
2019-02-04,115497984000
2019-02-05,115619840000
2019-02-06,115218432000
2019-02-07,115813376000
2019-02-08,115920896000
2019-02-11,117806080000
2019-02-12,119741440000
2019-02-13,121053184000
2019-02-14,121590784000
2019-02-15,122028032000
2019-02-19,122809344000
2019-02-20,122565632000
2019-02-21,121977855999
2019-02-22,121899008000
2019-02-25,121533440000
2019-02-26,121963520000
2019-02-27,121182208000
2019-02-28,120207359999
2019-03-01,120020992000
2019-03-04,119970816000
2019-03-05,119547904000
2019-03-06,118924288000
2019-03-07,118228992000
2019-03-08,117770240000
2019-03-11,118702080000
2019-03-12,118150144000
2019-03-13,119583744000
2019-03-14,118393855999
2019-03-15,118272000000
2019-03-18,119160832000
2019-03-19,115225600000
2019-03-20,115404800000
2019-03-21,116558848000
2019-03-22,115132416000
2019-03-25,115763200000
2019-03-26,115985408000
2019-03-27,116845568000
2019-03-28,118415359999
2019-03-29,119848959999
2019-04-01,120584059999
2019-04-02,119779790000
2019-04-03,119659855000
2019-04-04,119081345000
2019-04-05,119031960000
2019-04-08,119010795000
2019-04-09,117176495000
2019-04-10,117359925000
2019-04-11,117585684999
2019-04-12,119582250000
2019-04-15,118262965000
2019-04-16,118509890000
2019-04-17,119427040000
2019-04-18,124633630000
2019-04-22,125381460000
2019-04-23,124683015000
2019-04-24,124760620000
2019-04-25,123808195000
2019-04-26,125028710000
2019-04-29,124457255000
2019-04-30,124901720000
2019-05-01,123716480000
2019-05-02,124090394999
2019-05-03,126425599999
2019-05-06,124986380000
2019-05-07,123286125000
2019-05-08,123871690000
2019-05-09,123906965000
2019-05-10,124111559999
2019-05-13,121197845000
2019-05-14,123102695000
2019-05-15,122594735000
2019-05-16,123906965000
2019-05-17,123194410000
2019-05-20,123279070000
2019-05-21,123490720000
2019-05-22,123081530000
2019-05-23,121804575000
2019-05-24,121465934999
2019-05-28,119800955000
2019-05-29,119229500000
2019-05-30,119568140000
2019-05-31,117663290000
2019-06-03,117352870000
2019-06-04,120224255000
2019-06-05,121684640000
2019-06-06,120407684999
2019-06-07,121324835000
2019-06-10,121621144999
2019-06-11,120647555000
2019-06-12,120802765000
2019-06-13,117924325000
2019-06-14,117811445000
2019-06-17,116224070000
2019-06-18,116788470000
2019-06-19,117063615000
2019-06-20,118121865000
2019-06-21,119137785000
2019-06-24,117994875000
2019-06-25,117366980000
2019-06-26,116993065000
2019-06-27,117120055000
2019-06-28,119307105000
2019-07-01,119929950000
2019-07-02,119741139000
2019-07-03,120139740000
2019-07-05,118901979000
2019-07-08,118594287000
2019-07-09,118601280000
2019-07-10,118580301000
2019-07-11,120104775000
2019-07-12,121713165000
2019-07-15,120762117000
2019-07-16,122482395000
2019-07-17,115069815000
2019-07-18,121853025000
2019-07-19,122587290000
2019-07-22,121384494000
2019-07-23,121132746000
2019-07-24,121936941000
2019-07-25,121125753000
2019-07-26,121839039000
2019-07-29,124125750000
2019-07-30,125384490000
2019-07-31,125839034999
2019-08-01,122384493000
2019-08-02,121342536000
2019-08-05,116671212000
2019-08-06,117713169000
2019-08-07,116727155999
2019-08-08,118671209999
2019-08-09,117489393000
2019-08-12,115853030999
2019-08-13,118027854000
2019-08-14,114475409999
2019-08-15,113601284999
2019-08-16,116258625000
2019-08-19,118013868000
2019-08-20,117174708000
2019-08-21,117853029000
2019-08-22,116132751000
2019-08-23,111874014000
2019-08-26,111265623000
2019-08-27,110118771000
2019-08-28,110769120000
2019-08-29,113097789000
2019-08-30,113258628000
2019-09-03,111419469000
2019-09-04,111943944000
2019-09-05,116174709000
2019-09-06,115104780000
2019-09-09,116167716000
2019-09-10,117181701000
2019-09-11,116992890000
2019-09-12,117279603000
2019-09-13,119894984999
2019-09-16,118146734999
2019-09-17,116713170000
2019-09-18,117391491000
2019-09-19,116860023000
2019-09-20,116349534000
2019-09-23,116118765000
2019-09-24,115440444000
2019-09-25,114405480000
2019-09-26,114496389000
2019-09-27,113769117000
2019-09-30,112122556000
2019-10-01,107948589999
2019-10-02,105228244000
2019-10-03,106370373999
2019-10-04,108204704000
2019-10-07,107920902000
2019-10-08,104847534000
2019-10-09,106065806000
2019-10-10,107823994000
2019-10-11,111714157999
2019-10-14,110440510000
2019-10-15,112925507999
2019-10-16,113043182000
2019-10-17,113299296000
2019-10-18,111790300000
2019-10-21,115645854000
2019-10-22,118206994000
2019-10-23,117694766000
2019-10-24,117943957999
2019-10-25,119286826000
2019-10-28,118193150000
2019-10-29,117805518000
2019-10-30,116254989999
2019-10-31,114531412000
2019-11-01,119425266000
2019-11-04,122263286000
2019-11-05,123052394000
2019-11-06,122062548000
2019-11-07,122526322000
2019-11-08,121896420000
2019-11-11,122380960000
2019-11-12,121460334000
2019-11-13,121508788000
2019-11-14,120975794000
2019-11-15,122014094000
2019-11-18,122000250000
2019-11-19,122637073999
2019-11-20,120505098000
2019-11-21,120560473999
2019-11-22,121785668000
2019-11-25,124526780000
2019-11-26,123273898000
2019-11-27,122650918000
2019-11-29,121820278000
2019-12-02,119750600000
2019-12-03,116289600000
2019-12-04,118684612000
2019-12-05,118013178000
2019-12-06,119058400000
2019-12-09,118615392000
2019-12-10,118954570000
2019-12-11,120754289999
2019-12-12,121287284000
2019-12-13,122540166000
2019-12-16,124658298000
2019-12-17,122789357999
2019-12-18,123363884000
2019-12-19,122844734000
2019-12-20,124872880000
2019-12-23,124194523999
2019-12-24,124519857999
2019-12-26,125156682000
2019-12-27,125572002000
2019-12-30,124699830000
2019-12-31,123714597000
2020-01-02,124727361000
2020-01-03,123844614000
2020-01-06,122783949000
2020-01-07,121853301000
2020-01-08,123187686000
2020-01-09,122558130000
2020-01-10,121764342000
2020-01-13,123105570000
2020-01-14,123721440000
2020-01-15,123721440000
2020-01-16,125842770000
2020-01-17,126814476000
2020-01-21,124857378000
2020-01-22,123810399000
2020-01-23,128094117000
2020-01-24,127060824000
2020-01-27,122127021000
2020-01-28,122927651999
2020-01-29,124392054000
2020-01-30,125274801000
2020-01-31,122777105999
2020-02-03,123372447000
2020-02-04,125391132000
2020-02-05,126657087000
2020-02-06,127355073000
2020-02-07,125794869000
2020-02-10,126369680999
2020-02-11,125432190000
2020-02-12,126499698000
2020-02-13,126349151999
2020-02-14,125911200000
2020-02-18,124611030000
2020-02-19,125569050000
2020-02-20,125500620000
2020-02-21,124350996000
2020-02-24,120984240000
2020-02-25,116940026999
2020-02-26,113422725000
2020-02-27,109227966000
2020-02-28,109357983000
2020-03-02,109720662000
2020-03-03,107667762000
2020-03-04,110972930999
2020-03-05,106039128000
2020-03-06,106812387000
2020-03-09,92955312000
2020-03-10,100468926000
2020-03-11,96869508000
2020-03-12,90361815000
2020-03-13,98436555000
2020-03-16,85605930000
2020-03-17,88021509000
2020-03-18,78749244000
2020-03-19,83245095000
2020-03-20,80637912000
2020-03-23,78037572000
2020-03-24,88185741000
2020-03-25,90950313000
2020-03-26,97505907000
2020-03-27,95151915000
2020-03-30,95938859999
2020-03-31,95582808000
2020-04-01,92499273000
2020-04-02,96097860000
2020-04-03,93908889000
2020-04-06,100197945000
2020-04-07,98781552000
2020-04-08,101397474000
2020-04-09,100794321000
2020-04-13,99554130000
2020-04-14,100956969000
2020-04-15,99391482000
2020-04-16,97582023000
2020-04-17,101580452999
2020-04-20,99357597000
2020-04-21,97866657000
2020-04-22,99689670000
2020-04-23,103206933000
2020-04-24,105782193000
2020-04-27,107727192000
2020-04-28,109353672000
2020-04-29,110498985000
2020-04-30,108289683000
2020-05-01,106154927999
2020-05-04,104921514000
2020-05-05,105978726000
2020-05-06,104569110000
2020-05-07,105870294000
2020-05-08,107252802000
2020-05-11,106297245000
2020-05-12,104359023000
2020-05-13,103511898000
2020-05-14,103308588000
2020-05-15,102495348000
2020-05-18,107835624000
2020-05-19,107930502000
2020-05-20,112518531000
2020-05-21,110864943000
2020-05-22,111928932000
2020-05-26,115141230000
2020-05-27,117811368000
2020-05-28,115554627000
2020-05-29,115114122000
2020-06-01,114870150000
2020-06-02,115846038000
2020-06-03,120664485000
2020-06-04,119566611000
2020-06-05,125259291000
2020-06-08,123110982000
2020-06-09,120739032000
2020-06-10,118888911000
2020-06-11,110661633000
2020-06-12,112620186000
2020-06-15,113806161000
2020-06-16,115866369000
2020-06-17,116001908999
2020-06-18,115785045000
2020-06-19,113751945000
2020-06-22,113989139999
2020-06-23,114775272000
2020-06-24,112193235000
2020-06-25,113189454000
2020-06-26,110221127999
2020-06-29,112166127000
2020-06-30,114122250000
2020-07-01,112644000000
2020-07-02,114129000000
2020-07-06,116208000000
2020-07-07,114601500000
2020-07-08,114102000000
2020-07-09,112043250000
2020-07-10,112313249999
2020-07-13,114189749999
2020-07-14,116025749999
2020-07-15,117713249999
2020-07-16,119387250000
2020-07-17,122343750000
2020-07-20,119738249999
2020-07-21,120595500000
2020-07-22,121081500000
2020-07-23,118125000000
2020-07-24,118881000000
2020-07-27,119353500000
2020-07-28,117726750000
2020-07-29,120136500000
2020-07-30,116640000000
2020-07-31,117011250000
2020-08-03,116140500000
2020-08-04,117234000000
2020-08-05,119792250000
2020-08-06,121236750000
2020-08-07,123477750000
2020-08-10,126123750000
2020-08-11,128486250000
2020-08-12,129485250000
2020-08-13,128061000000
2020-08-14,129545999999
2020-08-17,130862250000
2020-08-18,128722499999
2020-08-19,128891249999
2020-08-20,128195999999
2020-08-21,129309750000
2020-08-24,129978000000
2020-08-25,131557500000
2020-08-26,131166000000
2020-08-27,131247000000
2020-08-28,131712750000
2020-08-31,129897000000
2020-09-01,132165000000
2020-09-02,132489000000
2020-09-03,128621250000
2020-09-04,129019499999
2020-09-08,127345500000
2020-09-09,130180500000
2020-09-10,130329000000
2020-09-11,132259500000
2020-09-14,134217000000
2020-09-15,136599750000
2020-09-16,135958499999
2020-09-17,136113750000
2020-09-18,134865000000
2020-09-21,130950000000
2020-09-22,133191000000
2020-09-23,131166000000
2020-09-24,132077249999
2020-09-25,133751250000
2020-09-28,134628749999
2020-09-29,133137000000
2020-09-30,132336014000
2020-10-01,130561406000
2020-10-02,131986470000
2020-10-05,135327304000
2020-10-06,134043402000
2020-10-07,137545564000
2020-10-08,136980916000
2020-10-09,138325316000
2020-10-12,138708470000
2020-10-13,136456600000
2020-10-14,137673282000
2020-10-15,140362082000
2020-10-16,141061170000
2020-10-19,138244652000
2020-10-20,138997516000
2020-10-21,134090456000
2020-10-22,125795507999
2020-10-23,126467707999
2020-10-26,124155339999
2020-10-27,120706954000
2020-10-28,116539314000
2020-10-29,118334088000
2020-10-30,119107118000
2020-11-02,120485128000
2020-11-03,124612436000
2020-11-04,125526628000
2020-11-05,129109454000
2020-11-06,127765054000
2020-11-09,133095600000
2020-11-10,135286972000
2020-11-11,134440000000
2020-11-12,134769378000
2020-11-13,136752368000
2020-11-16,138950462000
2020-11-17,138372370000
2020-11-18,137148966000
2020-11-19,137498510000
2020-11-20,136718757999
2020-11-23,139407558000
2020-11-24,140288140000
2020-11-25,139306728000
2020-11-27,138231208000
2020-11-30,137182576000
2020-12-01,136053280000
2020-12-02,136833032000
2020-12-03,135959172000
2020-12-04,138506810000
2020-12-07,137794278000
2020-12-08,137942162000
2020-12-09,138392536000
2020-12-10,136133944000
2020-12-11,136496932000
2020-12-14,133095600000
2020-12-15,134641660000
2020-12-16,133666970000
2020-12-17,135918839999
2020-12-18,136859920000
2020-12-21,136113778000
2020-12-22,135461744000
2020-12-23,135226473999
2020-12-24,136718757999
2020-12-28,138237930000
2020-12-29,137411123999
2020-12-30,138459756000
2020-12-31,139007672000
2021-01-04,135529476000
2021-01-05,137191800000
2021-01-06,140062480000
2021-01-07,142011872000
2021-01-08,146084232000
2021-01-11,145102860000
2021-01-12,145964064000
2021-01-13,144608836000
2021-01-14,144308416000
2021-01-15,144602160000
2021-01-19,143720928000
2021-01-20,145656968000
2021-01-21,138794040000
2021-01-22,138279988000
2021-01-25,137832696000
2021-01-26,133553380000
2021-01-27,129734708000
2021-01-28,134381204000
2021-01-29,131830972000
2021-02-01,132585360000
2021-02-02,137478868000
2021-02-03,136430736000
2021-02-04,136490820000
2021-02-05,136323920000
2021-02-08,136270512000
2021-02-09,136624340000
2021-02-10,135856600000
2021-02-11,138346748000
2021-02-12,142305616000
2021-02-16,142859724000
2021-02-17,141017148000
2021-02-18,138233256000
2021-02-19,139568456000
2021-02-22,138079708000
2021-02-23,138166496000
2021-02-24,140963740000
2021-02-25,139308092000
2021-02-26,137498896000
2021-03-01,139648568000
2021-03-02,139728680000
2021-03-03,137679148000
2021-03-04,134241008000
2021-03-05,140002396000
2021-03-08,140790164000
2021-03-09,141330920000
2021-03-10,142278912000
2021-03-11,143213552000
2021-03-12,142926484000
2021-03-15,141978492000
2021-03-16,141330920000
2021-03-17,141731480000
2021-03-18,143774336000
2021-03-19,140730080000
2021-03-22,137705852000
2021-03-23,138894180000
2021-03-24,142132040000
2021-03-25,144261684000
2021-03-26,148821392000
2021-03-29,148861448000
2021-03-30,147626388000
2021-03-31,145139985000
2021-04-01,145008285000
2021-04-05,147154995000
2021-04-06,145594350000
2021-04-07,145752390000
2021-04-08,144988530000
2021-04-09,147003540000
2021-04-12,147207675000
2021-04-13,146180415000
2021-04-14,146582100000
2021-04-15,146911350000
2021-04-16,146654535000
2021-04-19,147154995000
2021-04-20,145311195000
2021-04-21,147128655000
2021-04-22,143539830000
2021-04-23,147201090000
2021-04-26,147892515000
2021-04-27,148643205000
2021-04-28,148946115000
2021-04-29,147820080000
2021-04-30,146246265000
2021-05-03,147332790000
2021-05-04,148603695000
2021-05-05,147214260000
2021-05-06,149617785000
2021-05-07,151112580000
2021-05-10,150427740000
2021-05-11,149222685000
2021-05-12,146187000000
2021-05-13,148281030000
2021-05-14,150045810000
2021-05-17,148004460000
2021-05-18,146476740000
2021-05-19,146384550000
2021-05-20,146154075000
2021-05-21,145870920000
2021-05-24,147214260000
2021-05-25,146147490000
2021-05-26,147405225000
2021-05-27,147438150000
2021-05-28,147984705000
2021-06-01,148182255000
2021-06-02,147800325000
2021-06-03,148129575000
2021-06-04,148932945000
2021-06-07,146812575000
2021-06-08,146075055000
2021-06-09,145857750000
2021-06-10,144600015000
2021-06-11,145745805000
2021-06-14,146595270000
2021-06-15,146740140000
2021-06-16,146226510000
2021-06-17,144257595000
2021-06-18,141452385000
2021-06-21,143230335000
2021-06-22,144204915000
2021-06-23,144283935000
2021-06-24,143862495000
2021-06-25,145706295000
2021-06-28,144297105000
2021-06-29,143981025000
2021-06-30,142668591000
2021-07-01,145016885000
2021-07-02,145775864000
2021-07-06,145185547000
2021-07-07,148130645000
2021-07-08,141637158000
2021-07-09,143810303000
2021-07-12,143505414000
2021-07-13,142182066000
2021-07-14,142746435000
2021-07-15,142675078000
2021-07-16,141689054000
2021-07-19,139042358000
2021-07-20,139781876000
2021-07-21,140891153000
2021-07-22,142415598000
2021-07-23,142811305000
2021-07-26,142837253000
2021-07-27,141436061000
2021-07-28,140482472000
2021-07-29,140975484000
2021-07-30,141909612000
2021-08-02,141105224000
2021-08-03,142752922000
2021-08-04,141170094000
2021-08-05,142169092000
2021-08-06,143038350000
2021-08-09,142681565000
2021-08-10,143823277000
2021-08-11,146859193000
2021-08-12,147683042000
2021-08-13,147773860000
2021-08-16,147572763000
2021-08-17,146515382000
2021-08-18,145840734000
2021-08-19,145159599000
2021-08-20,145120677000
2021-08-23,145166086000
2021-08-24,143524875000
2021-08-25,143550823000
2021-08-26,143349726000
2021-08-27,143641641000
2021-08-30,142117196000
2021-08-31,140664108000
2021-09-01,140722491000
2021-09-02,141111711000
2021-09-03,139412117000
2021-09-07,138173100000
2021-09-08,139632675000
2021-09-09,136259435000
2021-09-10,134773912000
2021-09-13,134118725000
2021-09-14,131952067000
2021-09-15,132496975000
2021-09-16,131971528000
2021-09-17,130693589000
2021-09-20,128358269000
2021-09-21,127540907000
2021-09-22,128488009000
2021-09-23,130855764000
2021-09-24,132205060000
2021-09-27,132308852000
2021-09-28,130466544000
2021-09-29,130829816000
2021-09-30,125524804000
2021-10-01,129194296000
2021-10-04,131608604000
2021-10-05,134464788000
2021-10-06,136046576000
2021-10-07,135687952000
2021-10-08,138633792000
2021-10-11,137628364000
2021-10-12,136667764000
2021-10-13,138230340000
2021-10-14,141746136000
2021-10-15,144192464000
2021-10-18,144685572000
2021-10-19,144576704000
2021-10-20,146017604000
2021-10-21,148111712000
2021-10-22,152152636000
2021-10-25,153875312000
2021-10-26,154157088000
2021-10-27,153298952000
2021-10-28,155168920000
2021-10-29,154592560000
2021-11-01,153350184000
2021-11-02,153977776000
2021-11-03,153350184000
2021-11-04,151902880000
2021-11-05,152946732000
2021-11-08,153343780000
2021-11-09,154336400000
2021-11-10,154682216000
2021-11-11,154054624000
2021-11-12,155258576000
2021-11-15,154630984000
2021-11-16,154643792000
2021-11-17,153535900000
2021-11-18,153849696000
2021-11-19,154534924000
2021-11-22,156199964000
2021-11-23,158415748000
2021-11-24,157922640000
2021-11-26,153561516000
2021-11-29,153350184000
2021-11-30,150903856000
2021-12-01,149373300000
2021-12-02,153747232000
2021-12-03,153971372000
2021-12-06,157576824000
2021-12-07,158479788000
2021-12-08,158563040000
2021-12-09,158338900000
2021-12-10,159113784000
2021-12-13,157371896000
2021-12-14,156648244000
2021-12-15,158255648000
2021-12-16,159043340000
2021-12-17,155418676000
2021-12-20,154105856000
2021-12-21,155117688000
2021-12-22,155546756000
2021-12-23,157307856000
2021-12-27,158787180000
2021-12-28,159606892000
2021-12-29,160759612000
2021-12-30,159805416000
2021-12-31,159270146000
2022-01-03,156640194000
2022-01-04,159333366000
2022-01-05,159813838000
2022-01-06,160256378000
2022-01-07,161071916000
2022-01-10,158227016000
2022-01-11,155786724000
2022-01-12,156153400000
2022-01-13,156545364000
2022-01-14,155691894000
2022-01-18,150488888000
2022-01-19,151405578000
2022-01-20,153036654000
2022-01-21,155729826000
2022-01-24,154952220000
2022-01-25,154332664000
2022-01-26,154813136000
2022-01-27,154629798000
2022-01-28,155476946000
2022-01-31,154604510000
2022-02-01,155970062000
2022-02-02,158846572000
2022-02-03,154478070000
2022-02-04,153238958000
2022-02-07,152455030000
2022-02-08,153592990000
2022-02-09,155830978000
2022-02-10,153068264000
2022-02-11,150975682000
2022-02-14,153340110000
2022-02-15,157620104000
2022-02-16,160458682000
2022-02-17,158675878000
2022-02-18,158802318000
2022-02-22,155691894000
2022-02-23,154775204000
2022-02-24,153049298000
2022-02-25,155780402000
2022-02-28,155489590000
2022-03-01,153264246000
2022-03-02,159548314000
2022-03-03,161501812000
2022-03-04,167299086000
2022-03-07,165295012000
2022-03-08,160243734000
2022-03-09,160370174000
2022-03-10,164150730000
2022-03-11,165332944000
2022-03-14,162892652000
2022-03-15,164454186000
2022-03-16,166995630000
2022-03-17,166622632000
2022-03-18,165206504000
2022-03-21,167223222000
2022-03-22,168076692000
2022-03-23,169227296000
2022-03-24,170826762000
2022-03-25,172830836000
2022-03-28,174069947999
2022-03-29,172976242000
2022-03-30,174923418000
2022-03-31,170920176000
2022-04-01,162630976000
2022-04-04,161242144000
2022-04-05,157720016000
2022-04-06,151977008000
2022-04-07,153184416000
2022-04-08,151382688000
2022-04-11,152089616000
2022-04-12,153309536000
2022-04-13,153040528000
2022-04-14,154028976000
2022-04-18,151470272000
2022-04-19,153659872000
2022-04-20,154566992000
2022-04-21,152896640000
2022-04-22,146578080000
2022-04-25,147904352000
2022-04-26,146133904000
2022-04-27,148135824000
2022-04-28,149674800000
2022-04-29,146571824000
2022-05-02,145683472000
2022-05-03,145201760000
2022-05-04,148323504000
2022-05-05,144813888000
2022-05-06,143631504000
2022-05-09,140916400000
2022-05-10,139258560000
2022-05-11,140059328000
2022-05-12,141341808000
2022-05-13,144363456000
2022-05-16,142567984000
2022-05-17,145258064000
2022-05-18,140753744000
2022-05-19,135442400000
2022-05-20,133615648000
2022-05-23,135686383999
2022-05-24,135811504000
2022-05-25,136017951999
2022-05-26,138439024000
2022-05-27,139196000000
2022-05-31,137494368000
2022-06-01,138457792000
2022-06-02,141003984000
2022-06-03,140134400000
2022-06-06,140866352000
2022-06-07,143106000000
2022-06-08,138683008000
2022-06-09,135623824000
2022-06-10,132076672000
2022-06-13,130168592000
2022-06-14,130431344000
2022-06-15,131275904000
2022-06-16,130243664000
2022-06-17,129155120000
2022-06-21,131044432000
2022-06-22,130744144000
2022-06-23,131219600000
2022-06-24,134991968000
2022-06-27,133784560000
2022-06-28,133478016000
2022-06-29,133346640000
2022-06-30,132318912000
2022-07-01,133547304000
2022-07-05,130389467999
2022-07-06,130110288000
2022-07-07,131915652000
2022-07-08,130097880000
2022-07-11,130203348000
2022-07-12,128112600000
2022-07-13,128242884000
2022-07-14,127504608000
2022-07-15,129744252000
2022-07-18,130420488000
2022-07-19,134564760000
2022-07-20,133044780000
2022-07-21,131462760000
2022-07-22,132393360000
2022-07-25,134850144000
2022-07-26,133987788000
2022-07-27,136419755999
2022-07-28,138808296000
2022-07-29,141016920000
2022-08-01,140880432000
2022-08-02,138039000000
2022-08-03,139980852000
2022-08-04,141047940000
2022-08-05,141835848000
2022-08-08,141364344000
2022-08-09,141755196000
2022-08-10,146265504000
2022-08-11,148430700000
2022-08-12,148864980000
2022-08-15,147760668000
2022-08-16,149733540000
2022-08-17,149448156000
2022-08-18,150080964000
2022-08-19,147977808000
2022-08-22,147351204000
2022-08-23,147431856000
2022-08-24,147835116000
2022-08-25,148319028000
2022-08-26,143479908000
2022-08-29,144187164000
2022-08-30,139738896000
2022-08-31,139286004000
2022-09-01,140247624000
2022-09-02,138932376000
2022-09-06,141438792000
2022-09-07,141941316000
2022-09-08,142902936000
2022-09-09,143858352000
2022-09-12,145272864000
2022-09-13,140390316000
2022-09-14,135216180000
2022-09-15,135470544000
2022-09-16,131524800000
2022-09-19,134130480000
2022-09-20,132312708000
2022-09-21,131456555999
2022-09-22,129769067999
2022-09-23,126542988000
2022-09-26,124613544000
2022-09-27,122373900000
2022-09-28,125215332000
2022-09-29,123583680000
2022-09-30,119366214000
2022-10-03,122699302000
2022-10-04,125836326000
2022-10-05,122919874000
2022-10-06,121443267000
2022-10-07,119856374000
2022-10-10,118894435000
2022-10-11,118030527999
2022-10-12,117711924000
2022-10-13,120542598000
2022-10-14,118735133000
2022-10-17,121682220000
2022-10-18,123544827999
2022-10-19,122576762000
2022-10-20,114237915000
2022-10-21,116737731000
2022-10-24,118551323000
2022-10-25,119237547000
2022-10-26,119954406000
2022-10-27,120113708000
2022-10-28,121712855000
2022-10-31,120787677999
2022-11-01,120591614000
2022-11-02,117963131000
2022-11-03,118367513000
2022-11-04,120518090000
2022-11-07,120273010000
2022-11-08,124996927000
2022-11-09,124629307000
2022-11-10,130498973000
2022-11-11,133262250000
2022-11-14,132925265000
2022-11-15,129071382000
2022-11-16,130057829000
2022-11-17,128556714000
2022-11-18,129022366000
2022-11-21,130057829000
2022-11-22,130627640000
2022-11-23,130211004000
2022-11-25,130707291000
2022-11-28,127760204000
2022-11-29,130364179000
2022-11-30,133219361000
2022-12-01,132300311000
2022-12-02,131565071000
2022-12-05,129316462000
2022-12-06,129365477999
2022-12-07,130027194000
2022-12-08,130523481000
2022-12-09,129494145000
2022-12-12,132239041000
2022-12-13,133580854000
2022-12-14,133311266000
2022-12-15,130082337000
2022-12-16,128795667000
2022-12-19,126455152999
2022-12-20,125854707000
2022-12-21,127698933999
2022-12-22,127845982000
2022-12-23,128611857000
2022-12-27,128863064000
2022-12-28,126749249000
2022-12-29,128189094000
2022-12-30,126871789000
2023-01-03,126748348000
2023-01-04,127761944000
2023-01-05,124000648000
2023-01-06,129453306000
2023-01-09,129117476000
2023-01-10,129618168000
2023-01-11,130827156000
2023-01-12,131089714000
2023-01-13,130198238000
2023-01-17,130857686000
2023-01-18,127908488000
2023-01-19,125478300000
2023-01-20,127407796000
2023-01-23,128305378000
2023-01-24,124061708000
2023-01-25,122193272000
2023-01-26,123023688000
2023-01-27,123579333999
2023-01-30,122242120000
2023-01-31,124678414000
2023-02-01,126962058000
2023-02-02,130308146000
2023-02-03,128403074000
2023-02-06,127590976000
2023-02-07,127639824000
2023-02-08,126479683999
2023-02-09,123835786000
2023-02-10,125478300000
2023-02-13,125814130000
2023-02-14,124580718000
2023-02-15,124018966000
2023-02-16,122437512000
2023-02-17,123090854000
2023-02-21,118303750000
2023-02-22,116856628000
2023-02-23,118041192000
2023-02-24,118468612000
2023-02-27,129551001999
2023-02-28,126565168000
2023-03-01,126998694000
2023-03-02,129056416000
2023-03-03,127835216000
