,CAT
2018-07-16,81757168000
2018-07-17,82272295000
2018-07-18,83557152000
2018-07-19,82550582000
2018-07-20,81011122000
2018-07-23,80691388000
2018-07-24,81692037000
2018-07-25,83178208000
2018-07-26,84421618000
2018-07-27,84409776000
2018-07-30,82745975000
2018-07-31,85143980000
2018-08-01,82029534000
2018-08-02,81715721000
2018-08-03,82011771000
2018-08-06,82586108000
2018-08-07,84303198000
2018-08-08,82722291000
2018-08-09,82017692000
2018-08-10,80478232000
2018-08-13,79945342000
2018-08-14,79886132000
2018-08-15,78169042000
2018-08-16,80679546000
2018-08-17,82503214000
2018-08-20,82106507000
2018-08-21,82888079000
2018-08-22,82674923000
2018-08-23,80993359000
2018-08-24,81834141000
2018-08-27,84101884000
2018-08-28,84078200000
2018-08-29,83995306000
2018-08-30,82337426000
2018-08-31,82213085000
2018-09-04,81851904000
2018-09-05,83243339000
2018-09-06,83823597000
2018-09-07,83675572000
2018-09-10,84107805000
2018-09-11,84095963000
2018-09-12,85428188000
2018-09-13,86174234000
2018-09-14,85795290000
2018-09-17,86576862000
2018-09-18,88264347000
2018-09-19,90449196000
2018-09-20,92367600000
2018-09-21,92592598000
2018-09-24,91183400000
2018-09-25,91236689000
2018-09-26,90691957000
2018-09-27,90277487000
2018-09-28,90289329000
2018-10-01,88535592000
2018-10-02,90012348000
2018-10-03,91989108000
2018-10-04,91134450000
2018-10-05,89134434000
2018-10-08,89157690000
2018-10-09,86896044000
2018-10-10,83558808000
2018-10-11,81959958000
2018-10-12,82599498000
2018-10-15,82442520000
2018-10-16,83552994000
2018-10-17,82175076000
2018-10-18,78954120000
2018-10-19,76349448000
2018-10-22,74831994000
2018-10-23,69174972000
2018-10-24,65314476000
2018-10-25,67227282000
2018-10-26,66890070000
2018-10-29,66267972000
2018-10-30,68291244000
2018-10-31,70535448000
2018-11-01,72500580000
2018-11-02,73134306000
2018-11-05,73494774000
2018-11-06,75192462000
2018-11-07,78547140000
2018-11-08,76390145999
2018-11-09,73785474000
2018-11-12,72675000000
2018-11-13,73233144000
2018-11-14,72733140000
2018-11-15,75244788000
2018-11-16,75558744000
2018-11-19,73244772000
2018-11-20,71087778000
2018-11-21,72018018000
2018-11-23,71116848000
2018-11-26,72558720000
2018-11-27,72442440000
2018-11-28,76029678000
2018-11-29,75715722000
2018-11-30,78878538000
2018-12-03,80785530000
2018-12-04,75186648000
2018-12-06,74634318000
2018-12-07,71831970000
2018-12-10,71738946000
2018-12-11,71651736000
2018-12-12,72890118000
2018-12-13,73198260000
2018-12-14,73704078000
2018-12-17,72366858000
2018-12-18,72250578000
2018-12-19,71122662000
2018-12-20,70669170000
2018-12-21,69808698000
2018-12-24,67994730000
2018-12-26,72535464000
2018-12-27,73645938000
2018-12-28,73029654000
2018-12-31,72734868000
2019-01-02,72339912000
2019-01-03,69552324000
2019-01-04,73353060000
2019-01-07,73398852000
2019-01-08,74280348000
2019-01-09,74566548000
2019-01-10,76106304000
2019-01-11,75614040000
2019-01-14,75442320000
2019-01-15,74806956000
2019-01-16,75362184000
2019-01-17,77010696000
2019-01-18,78189840000
2019-01-22,75694176000
2019-01-23,75453768000
2019-01-24,75974652000
2019-01-25,78338664000
2019-01-28,71189388000
2019-01-29,72425772000
2019-01-30,74474964000
2019-01-31,76220784000
2019-02-01,74932884000
2019-02-04,74915712000
2019-02-05,75556800000
2019-02-06,74721096000
2019-02-07,73713672000
2019-02-08,73610640000
2019-02-11,73799532000
2019-02-12,75940308000
2019-02-13,76186440000
2019-02-14,75911688000
2019-02-15,77960880000
2019-02-19,77731920000
2019-02-20,80313444000
2019-02-21,79494912000
2019-02-22,79380432000
2019-02-25,80943084000
2019-02-26,78979752000
2019-02-27,79895592000
2019-02-28,78613416000
2019-03-01,78687828000
2019-03-04,79191540000
2019-03-05,78498935999
2019-03-06,77176692000
2019-03-07,76014720000
2019-03-08,75184740000
2019-03-11,76192164000
2019-03-12,75831552000
2019-03-13,76415400000
2019-03-14,76524156000
2019-03-15,75940308000
2019-03-18,76758840000
2019-03-19,76787460000
2019-03-20,76134924000
2019-03-21,76735944000
2019-03-22,74280348000
2019-03-25,75201912000
2019-03-26,75465216000
2019-03-27,75098880000
2019-03-28,75768588000
2019-03-29,77554476000
2019-04-01,79633950000
2019-04-02,79599882000
2019-04-03,79071828000
2019-04-04,79565814000
2019-04-05,79696408000
2019-04-08,79389796000
2019-04-09,77419530000
2019-04-10,78089534000
2019-04-11,78850386000
2019-04-12,80173360000
2019-04-15,79633950000
2019-04-16,80644634000
2019-04-17,81047772000
2019-04-18,81399808000
2019-04-22,80843364000
2019-04-23,80644634000
2019-04-24,78203094000
2019-04-25,77294614000
2019-04-26,78941234000
2019-04-29,78935556000
2019-04-30,79162676000
2019-05-01,78441570000
2019-05-02,76749526000
2019-05-03,78958268000
2019-05-06,77652328000
2019-05-07,75897826000
2019-05-08,74921210000
2019-05-09,74495360000
2019-05-10,74574852000
2019-05-13,71145340000
2019-05-14,72377466000
2019-05-15,72280940000
2019-05-16,71889158000
2019-05-17,69703128000
2019-05-20,69515754000
2019-05-21,70946610000
2019-05-22,70157368000
2019-05-23,69419228000
2019-05-24,69782620000
2019-05-28,69038802000
2019-05-29,68976344000
2019-05-30,69180752000
2019-05-31,68028118000
2019-06-03,68505070000
2019-06-04,69317024000
2019-06-05,69907536000
2019-06-06,70060842000
2019-06-07,70668388000
2019-06-10,71395172000
2019-06-11,72269584000
2019-06-12,72167380000
2019-06-13,72207126000
2019-06-14,72241194000
2019-06-17,72292296000
2019-06-18,74001374000
2019-06-19,74160358000
2019-06-20,75875114000
2019-06-21,76022741999
2019-06-24,76295286000
2019-06-25,75920538000
2019-06-26,76738170000
2019-06-27,76936900000
2019-06-28,77385462000
2019-07-01,75990580000
2019-07-02,75573355000
2019-07-03,75428717000
2019-07-05,75373087000
2019-07-08,75011492000
2019-07-09,74705527000
2019-07-10,73787632000
2019-07-11,74521948000
2019-07-12,76969668000
2019-07-15,77681732000
2019-07-16,77375767000
2019-07-17,75506599000
2019-07-18,75039307000
2019-07-19,75784749000
2019-07-22,75234012000
2019-07-23,76825030000
2019-07-24,73381533000
2019-07-25,74939173000
2019-07-26,73943396000
2019-07-29,74800098000
2019-07-30,73960085000
2019-07-31,73248021000
2019-08-01,70533277000
2019-08-02,69281602000
2019-08-05,67673895000
2019-08-06,67913104000
2019-08-07,67189914000
2019-08-08,67879726000
2019-08-09,66411094000
2019-08-12,64931336000
2019-08-13,66205263000
2019-08-14,64091323000
2019-08-15,64113575000
2019-08-16,64770009000
2019-08-19,65287368000
2019-08-20,64903521000
2019-08-21,65465384000
2019-08-22,65582207000
2019-08-23,63451578000
2019-08-26,63651846000
2019-08-27,63073294000
2019-08-28,63896618000
2019-08-29,65515451000
2019-08-30,66199700000
2019-09-03,65103789000
2019-09-04,66255330000
2019-09-05,68419337000
2019-09-06,68258010000
2019-09-09,70789175000
2019-09-10,72480327000
2019-09-11,74037967000
2019-09-12,73292525000
2019-09-13,74421814000
2019-09-16,74071345000
2019-09-17,73526171000
2019-09-18,72914241000
2019-09-19,72385756000
2019-09-20,71295408000
2019-09-23,71440046000
2019-09-24,70088237000
2019-09-25,70433143000
2019-09-26,70310757000
2019-09-27,70422017000
2019-09-30,69508393000
2019-10-01,67340211000
2019-10-02,66013988000
2019-10-03,66058012000
2019-10-04,66608312000
2019-10-07,66173575000
2019-10-08,64918891000
2019-10-09,65727832000
2019-10-10,67516307000
2019-10-11,70658520000
2019-10-14,70647514000
2019-10-15,72105809000
2019-10-16,71643557000
2019-10-17,72678121000
2019-10-18,71929713000
2019-10-21,72766169000
2019-10-22,73569607000
2019-10-23,74477602000
2019-10-24,73657655000
2019-10-25,76893419000
2019-10-28,77075018000
2019-10-29,77773899000
2019-10-30,77229102000
2019-10-31,75831340000
2019-11-01,79512847000
2019-11-04,80850076000
2019-11-05,80547411000
2019-11-06,80063147000
2019-11-07,80899603000
2019-11-08,81532448000
2019-11-11,81444400000
2019-11-12,80530902000
2019-11-13,79512847000
2019-11-14,78935032000
2019-11-15,79964093000
2019-11-18,79017577000
2019-11-19,78791954000
2019-11-20,77878456000
2019-11-21,78891008000
2019-11-22,79177164000
2019-11-25,80574926000
2019-11-26,80393327000
2019-11-27,80173207000
2019-11-29,79644919000
2019-12-02,78670888000
2019-12-03,77075018000
2019-12-04,77108036000
2019-12-05,77619815000
2019-12-06,78538816000
2019-12-09,78599349000
2019-12-10,78621361000
2019-12-11,79243200000
2019-12-12,80773034000
2019-12-13,80085159000
2019-12-16,79991608000
2019-12-17,80547411000
2019-12-18,80960136000
2019-12-19,79804506000
2019-12-20,81207771000
2019-12-23,81719550000
2019-12-24,81158244000
2019-12-26,81565466000
2019-12-27,81598484000
2019-12-30,81180256000
2019-12-31,80751424000
2020-01-02,82309804000
2020-01-03,81166992000
2020-01-06,81112312000
2020-01-07,80040584000
2020-01-08,80751424000
2020-01-09,80549108000
2020-01-10,79903884000
2020-01-13,80281176000
2020-01-14,80204624000
2020-01-15,79597676000
2020-01-16,80855316000
2020-01-17,80806104000
2020-01-21,79750780000
2020-01-22,77990084000
2020-01-23,78055700000
2020-01-24,76759784000
2020-01-27,74217164000
2020-01-28,74769432000
2020-01-29,74244504000
2020-01-30,74020316000
2020-01-31,71822180000
2020-02-03,70958236000
2020-02-04,73003268000
2020-02-05,75152192000
2020-02-06,75048300000
2020-02-07,72926716000
2020-02-10,73446176000
2020-02-11,74468692000
2020-02-12,76327812000
2020-02-13,76398896000
2020-02-14,75452932000
2020-02-18,74681944000
2020-02-19,74835048000
2020-02-20,74873324000
2020-02-21,75026428000
2020-02-24,72270556000
2020-02-25,70537200000
2020-02-26,70127100000
2020-02-27,67404036000
2020-02-28,67934432000
2020-03-02,69771680000
2020-03-03,68010984000
2020-03-04,69662320000
2020-03-05,66693196000
2020-03-06,66386988000
2020-03-09,56905476000
2020-03-10,58228732000
2020-03-11,55057292000
2020-03-12,50447768000
2020-03-13,54483152000
2020-03-16,51076588000
2020-03-17,54789360000
2020-03-18,54745616000
2020-03-19,56325868000
2020-03-20,52219400000
2020-03-23,50223580000
2020-03-24,55412712000
2020-03-25,57233556000
2020-03-26,60421400000
2020-03-27,57654592000
2020-03-30,61083028000
2020-03-31,62835660000
2020-04-01,60296025000
2020-04-02,63214710000
2020-04-03,62093805000
2020-04-06,65212845000
2020-04-07,66019680000
2020-04-08,68987100000
2020-04-09,67703745000
2020-04-13,61806810000
2020-04-14,63073920000
2020-04-15,60393495000
2020-04-16,61308630000
2020-04-17,62976450000
2020-04-20,62055900000
2020-04-21,59483775000
2020-04-22,59911560000
2020-04-23,61140765000
2020-04-24,61752660000
2020-04-27,62380800000
2020-04-28,62521590000
2020-04-29,65012490000
2020-04-30,63019770000
2020-05-01,60041520000
2020-05-04,58330380000
2020-05-05,58974765000
2020-05-06,58303305000
2020-05-07,58097535000
2020-05-08,60707565000
2020-05-11,58812315000
2020-05-12,56857500000
2020-05-13,56575920000
2020-05-14,57501885000
2020-05-15,58438680000
2020-05-18,62283330000
2020-05-19,60691320000
2020-05-20,62646135000
2020-05-21,61763490000
2020-05-22,60902505000
2020-05-26,63577515000
2020-05-27,66290430000
2020-05-28,65380710000
2020-05-29,65050395000
2020-06-01,65250750000
2020-06-02,66777780000
2020-06-03,68819235000
2020-06-04,69831840000
2020-06-05,73167480000
2020-06-08,74575380000
2020-06-09,72663885000
2020-06-10,71716260000
2020-06-11,65819325000
2020-06-12,66685725000
2020-06-15,66934815000
2020-06-16,70454565000
2020-06-17,69436545000
2020-06-18,69089985000
2020-06-19,69019590000
2020-06-22,68115285000
2020-06-23,68364375000
2020-06-24,66095490000
2020-06-25,67530465000
2020-06-26,66274185000
2020-06-29,67822875000
2020-06-30,68600950000
2020-07-01,68362338000
2020-07-02,69262556000
2020-07-06,70189889000
2020-07-07,68980560000
2020-07-08,69484899000
2020-07-09,68183379000
2020-07-10,69419823000
2020-07-13,70808111000
2020-07-14,74230024000
2020-07-15,75032628000
2020-07-16,75141088000
2020-07-17,74240870000
2020-07-20,73009849000
2020-07-21,73682301000
2020-07-22,74284254000
2020-07-23,74078180000
2020-07-24,74609634000
2020-07-27,75862347000
2020-07-28,74853669000
2020-07-29,76209419000
2020-07-30,74148679000
2020-07-31,72060824000
2020-08-03,71464294000
2020-08-04,71323296000
2020-08-05,73194231000
2020-08-06,72879697000
2020-08-07,73167116000
2020-08-10,77017446000
2020-08-11,77294019000
2020-08-12,77315711000
2020-08-13,76285341000
2020-08-14,75900308000
2020-08-17,75227856000
2020-08-18,75038051000
2020-08-19,74848246000
2020-08-20,74555404000
2020-08-21,75070589000
2020-08-24,76833064000
2020-08-25,76545645000
2020-08-26,76914409000
2020-08-27,77749551000
2020-08-28,77890549000
2020-08-31,77174713000
2020-09-01,79202915000
2020-09-02,80949121000
2020-09-03,79587948000
2020-09-04,80358014000
2020-09-08,80542396000
2020-09-09,82803787000
2020-09-10,81269078000
2020-09-11,83422009000
2020-09-14,83248473000
2020-09-15,80585780000
2020-09-16,81946953000
2020-09-17,83443701000
2020-09-18,82641097000
2020-09-21,78812459000
2020-09-22,79799445000
2020-09-23,78297274000
2020-09-24,78709422000
2020-09-25,79126993000
2020-09-28,80086864000
2020-09-29,79940443000
2020-09-30,81212175000
2020-10-01,79883595000
2020-10-02,81642330000
2020-10-05,83575305000
2020-10-06,82508085000
2020-10-07,84272265000
2020-10-08,85301370000
2020-10-09,86542830000
2020-10-12,88541145000
2020-10-13,88274340000
2020-10-14,89085645000
2020-10-15,89864280000
2020-10-16,91884375000
2020-10-19,91220085000
2020-10-20,92015055000
2020-10-21,91149300000
2020-10-22,92379870000
2020-10-23,91797255000
2020-10-26,88862400000
2020-10-27,85981995000
2020-10-28,82306620000
2020-10-29,84217815000
2020-10-30,85513725000
2020-11-02,88900515000
2020-11-03,91307205000
2020-11-04,84522735000
2020-11-05,88802505000
2020-11-06,87822405000
2020-11-09,93011490000
2020-11-10,93817350000
2020-11-11,92270970000
2020-11-12,92091285000
2020-11-13,93496095000
2020-11-16,94301955000
2020-11-17,93604995000
2020-11-18,94056930000
2020-11-19,94144050000
2020-11-20,93779235000
2020-11-23,95167710000
2020-11-24,96322050000
2020-11-25,95086035000
2020-11-27,95331060000
2020-11-30,94519755000
2020-12-01,94340070000
2020-12-02,94672215000
2020-12-03,95086035000
2020-12-04,99213345000
2020-12-07,97307595000
2020-12-08,97378380000
2020-12-09,98048115000
2020-12-10,97383825000
2020-12-11,97623405000
2020-12-14,96948225000
2020-12-15,98957430000
2020-12-16,97737750000
2020-12-17,97558065000
2020-12-18,98532720000
2020-12-21,98097120000
2020-12-22,96147810000
2020-12-23,97149690000
2020-12-24,97770420000
2020-12-28,97122465000
2020-12-29,96185925000
2020-12-30,98031780000
2020-12-31,99455728000
2021-01-04,99526760000
2021-01-05,100340896000
2021-01-06,105925104000
2021-01-07,106127272000
2021-01-08,106143664000
2021-01-11,105925104000
2021-01-12,107935856000
2021-01-13,107034296000
2021-01-14,107859360000
2021-01-15,106340368000
2021-01-19,106034384000
2021-01-20,105094576000
2021-01-21,105012616000
2021-01-22,104876016000
2021-01-25,102362576000
2021-01-26,102291544000
2021-01-27,98696232000
2021-01-28,100723376000
2021-01-29,99903776000
2021-02-01,100931008000
2021-02-02,105182000000
2021-02-03,104608280000
2021-02-04,104717560000
2021-02-05,105455200000
2021-02-08,107886680000
2021-02-09,107793792000
2021-02-10,108034208000
2021-02-11,108378440000
2021-02-12,108181736000
2021-02-16,110580432000
2021-02-17,110536720000
2021-02-18,109236288000
2021-02-19,114694824000
2021-02-22,119147984000
2021-02-23,120306352000
2021-02-24,121557608000
2021-02-25,121202448000
2021-02-26,117956832000
2021-03-01,120076864000
2021-03-02,117924048000
2021-03-03,117426824000
2021-03-04,116257528000
2021-03-05,120295424000
2021-03-08,121071312000
2021-03-09,118459520000
2021-03-10,120787184000
2021-03-11,120076864000
2021-03-12,125125600000
2021-03-15,126076336000
2021-03-16,123737744000
2021-03-17,127655432000
2021-03-18,126043552000
2021-03-19,123098456000
2021-03-22,123497328000
2021-03-23,119251800000
2021-03-24,120880072000
2021-03-25,122530200000
2021-03-26,125398800000
2021-03-29,125792208000
2021-03-30,127354912000
2021-03-31,126856077000
2021-04-01,127332054000
2021-04-05,127862741000
2021-04-06,126183144000
2021-04-07,126057311000
2021-04-08,126095608000
2021-04-09,126243325000
2021-04-12,126341803000
2021-04-13,125477385000
2021-04-14,127244518000
2021-04-15,127211692000
2021-04-16,127671256000
2021-04-19,127140569000
2021-04-20,124536373000
2021-04-21,127178866000
2021-04-22,125225719000
2021-04-23,125893181000
2021-04-26,126139376000
2021-04-27,126019014000
2021-04-28,127091330000
2021-04-29,124448837000
2021-04-30,124798981000
2021-05-03,124831807000
2021-05-04,127698611000
2021-05-05,130144148000
2021-05-06,129700997000
2021-05-07,131845629000
2021-05-10,132731931000
2021-05-11,130921030000
2021-05-12,129837772000
2021-05-13,131342297000
2021-05-14,132524033000
2021-05-17,133924609000
2021-05-18,131014037000
2021-05-19,129591577000
2021-05-20,128563029000
2021-05-21,129794004000
2021-05-24,130784255000
2021-05-25,129755707000
2021-05-26,130051141000
2021-05-27,132004288000
2021-05-28,131894868000
2021-06-01,132813996000
2021-06-02,133196966000
2021-06-03,133404864000
2021-06-04,133503342000
2021-06-07,131172696000
2021-06-08,131391536000
2021-06-09,128377015000
2021-06-10,123496883000
2021-06-11,120744970000
2021-06-14,119820371000
2021-06-15,120066566000
2021-06-16,118808236000
2021-06-17,114590095000
2021-06-18,114267306000
2021-06-21,116647191000
2021-06-22,116603423000
2021-06-23,116964509000
2021-06-24,120000914000
2021-06-25,118343201000
2021-06-28,118321317000
2021-06-29,117681210000
2021-06-30,118390720000
2021-07-01,117890240000
2021-07-02,118461440000
2021-07-06,116154880000
2021-07-07,116791360000
2021-07-08,115387840000
2021-07-09,118276480000
2021-07-12,118907520000
2021-07-13,117063360000
2021-07-14,115132160000
2021-07-15,115007040000
2021-07-16,113124800000
2021-07-19,110475520000
2021-07-20,113130240000
2021-07-21,114637120000
2021-07-22,113783040000
2021-07-23,113984320000
2021-07-26,114800320000
2021-07-27,114185600000
2021-07-28,115023360000
2021-07-29,115632640000
2021-07-30,112472000000
2021-08-02,111607040000
2021-08-03,113424000000
2021-08-04,111258880000
2021-08-05,112711360000
2021-08-06,113342400000
2021-08-09,113636160000
2021-08-10,116454080000
2021-08-11,120583040000
2021-08-12,119810560000
2021-08-13,118902080000
2021-08-16,118434240000
2021-08-17,116111360000
2021-08-18,114136640000
2021-08-19,111220800000
2021-08-20,111487360000
2021-08-23,113772160000
2021-08-24,115648960000
2021-08-25,116829440000
2021-08-26,114914560000
2021-08-27,115779520000
2021-08-30,115028800000
2021-08-31,114713280000
2021-09-01,113130240000
2021-09-02,115208320000
2021-09-03,114441280000
2021-09-07,113277120000
2021-09-08,112482880000
2021-09-09,111748480000
2021-09-10,111525440000
2021-09-13,112172800000
2021-09-14,110067520000
2021-09-15,111917120000
2021-09-16,110758400000
2021-09-17,108664000000
2021-09-20,103806080000
2021-09-21,103272960000
2021-09-22,104094400000
2021-09-23,106961280000
2021-09-24,107070080000
2021-09-27,108800000000
2021-09-28,109099200000
2021-09-29,107641280000
2021-09-30,103414239000
2021-10-01,104685571000
2021-10-04,104039131000
2021-10-05,103699750000
2021-10-06,103354982000
2021-10-07,105450525000
2021-10-08,105132692000
2021-10-11,103909843000
2021-10-12,102309904000
2021-10-13,101781978000
2021-10-14,104685571000
2021-10-15,107212074000
2021-10-18,106759566000
2021-10-19,108354118000
2021-10-20,109997153000
2021-10-21,108892818000
2021-10-22,108090155000
2021-10-25,108930527000
2021-10-26,107546068000
2021-10-27,105655231000
2021-10-28,109943283000
2021-10-29,109900187000
2021-11-01,110638206000
2021-11-02,111575544000
2021-11-03,109652385000
2021-11-04,109673933000
2021-11-05,110907556000
2021-11-08,115416475000
2021-11-09,113024647000
2021-11-10,111333129000
2021-11-11,112335111000
2021-11-12,112733749000
2021-11-15,111893377000
2021-11-16,110665141000
2021-11-17,109345326000
2021-11-18,108504954000
2021-11-19,107977028000
2021-11-22,109022106000
2021-11-23,110611271000
2021-11-24,111548609000
2021-11-26,107055851000
2021-11-29,105542104000
2021-11-30,104157645000
2021-12-01,103144889000
2021-12-02,106010773000
2021-12-03,106554860000
2021-12-06,108429536000
2021-12-07,110158763000
2021-12-08,109997153000
2021-12-09,109964831000
2021-12-10,109603902000
2021-12-13,108413375000
2021-12-14,108623468000
2021-12-15,109113685000
2021-12-16,111063779000
2021-12-17,108478019000
2021-12-20,105294302000
2021-12-21,106829597000
2021-12-22,108898205000
2021-12-23,111079940000
2021-12-27,111176906000
2021-12-28,111306194000
2021-12-29,111688671000
2021-12-30,111015296000
2021-12-31,110502530000
2022-01-03,110641500000
2022-01-04,116563760000
2022-01-05,117456375000
2022-01-06,118653655000
2022-01-07,119829555000
2022-01-10,118466580000
2022-01-11,117563275000
2022-01-12,118872800000
2022-01-13,121331500000
2022-01-14,122368430000
2022-01-18,122865515000
2022-01-19,118477270000
2022-01-20,115788735000
2022-01-21,114431105000
2022-01-24,114559385000
2022-01-25,114548695000
2022-01-26,114538005000
2022-01-27,113404865000
2022-01-28,107520020000
2022-01-31,107733820000
2022-02-01,109759575000
2022-02-02,109540430000
2022-02-03,107215355000
2022-02-04,106050145000
2022-02-07,106803790000
2022-02-08,107701750000
2022-02-09,108824200000
2022-02-10,108540915000
2022-02-11,107562780000
2022-02-14,106841205000
2022-02-15,108722645000
2022-02-16,108845580000
2022-02-17,104088530000
2022-02-18,102597275000
2022-02-22,102201745000
2022-02-23,99775115000
2022-02-24,98716805000
2022-02-25,99983570000
2022-02-28,100261510000
2022-03-01,97722635000
2022-03-02,102950045000
2022-03-03,104147325000
2022-03-04,104580270000
2022-03-07,105136150000
2022-03-08,112245000000
2022-03-09,112127410000
2022-03-10,113201755000
2022-03-11,114826635000
2022-03-14,115152680000
2022-03-15,115697870000
2022-03-16,115494760000
2022-03-17,118498650000
2022-03-18,118076395000
2022-03-21,119572995000
2022-03-22,119038495000
2022-03-23,118749865000
2022-03-24,118771245000
2022-03-25,119385920000
2022-03-28,118578825000
2022-03-29,118145880000
2022-03-30,119236260000
2022-03-31,118317420000
2022-04-01,116697870000
2022-04-04,117250110000
2022-04-05,114706620000
2022-04-06,114807510000
2022-04-07,114642900000
2022-04-08,115242930000
2022-04-11,114722550000
2022-04-12,115067700000
2022-04-13,115901370000
2022-04-14,120967110000
2022-04-18,122087520000
2022-04-19,123276960000
2022-04-20,124827480000
2022-04-21,123494670000
2022-04-22,114855300000
2022-04-25,115067700000
2022-04-26,111669300000
2022-04-27,113612760000
2022-04-28,112805640000
2022-04-29,111796740000
2022-05-02,112609170000
2022-05-03,113432220000
2022-05-04,118195290000
2022-05-05,114658830000
2022-05-06,113979150000
2022-05-09,109539990000
2022-05-10,107787690000
2022-05-11,108966510000
2022-05-12,107808930000
2022-05-13,108499230000
2022-05-16,110017890000
2022-05-17,113150790000
2022-05-18,110416140000
2022-05-19,109789560000
2022-05-20,105042420000
2022-05-23,108403650000
2022-05-24,109200150000
2022-05-25,111143610000
2022-05-26,113097690000
2022-05-27,115301340000
2022-05-31,114616350000
2022-06-01,115529670000
2022-06-02,116820000000
2022-06-03,118359900000
2022-06-06,118747530000
2022-06-07,120590100000
2022-06-08,122023800000
2022-06-09,118768770000
2022-06-10,114260580000
2022-06-13,109853280000
2022-06-14,109752390000
2022-06-15,109386000000
2022-06-16,103433490000
2022-06-17,102291840000
2022-06-21,104272470000
2022-06-22,99737730000
2022-06-23,94873770000
2022-06-24,98495190000
2022-06-27,99610290000
2022-06-28,99530640000
2022-06-29,97427880000
2022-06-30,93849000000
2022-07-01,93602250000
2022-07-05,91224000000
2022-07-06,90462750000
2022-07-07,94647000000
2022-07-08,94027500000
2022-07-11,91885500000
2022-07-12,91607250000
2022-07-13,91281750000
2022-07-14,89218500000
2022-07-15,91024500000
2022-07-18,91082250000
2022-07-19,94232250000
2022-07-20,94484250000
2022-07-21,95019750000
2022-07-22,93775500000
2022-07-25,95450250000
2022-07-26,95145750000
2022-07-27,97256250000
2022-07-28,98616000000
2022-07-29,104081250000
2022-08-01,102301500000
2022-08-02,96342750000
2022-08-03,96006750000
2022-08-04,96411000000
2022-08-05,97329750000
2022-08-08,97550250000
2022-08-09,97665750000
2022-08-10,100128000000
2022-08-11,101850000000
2022-08-12,103341000000
2022-08-15,102873750000
2022-08-16,103698000000
2022-08-17,102863250000
2022-08-18,103608750000
2022-08-19,102690000000
2022-08-22,100674000000
2022-08-23,103535250000
2022-08-24,101934000000
2022-08-25,104412000000
2022-08-26,100758000000
2022-08-29,100684500000
2022-08-30,98143500000
2022-08-31,96972750000
2022-09-01,95781000000
2022-09-02,94935750000
2022-09-06,94846500000
2022-09-07,94951500000
2022-09-08,96153750000
2022-09-09,99482250000
2022-09-12,101010000000
2022-09-13,96762750000
2022-09-14,96941250000
2022-09-15,95807250000
2022-09-16,94221750000
2022-09-19,95607750000
2022-09-20,93444750000
2022-09-21,90273750000
2022-09-22,89538750000
2022-09-23,86226000000
2022-09-26,85375500000
2022-09-27,85281000000
2022-09-28,88074000000
2022-09-29,87097500000
2022-09-30,84894992000
2022-10-03,88594402000
2022-10-04,92940562000
2022-10-05,92293812000
2022-10-06,92516294000
2022-10-07,91864370000
2022-10-10,92443858000
2022-10-11,93002650000
2022-10-12,92873300000
2022-10-13,94756636000
2022-10-14,92195506000
2022-10-17,93545920000
2022-10-18,94968770000
2022-10-19,95413734000
2022-10-20,93411396000
2022-10-21,98419828000
2022-10-24,98978620000
2022-10-25,100810216000
2022-10-26,101907104000
2022-10-27,109761236000
2022-10-28,113486516000
2022-10-31,111996404000
2022-11-01,113051900000
2022-11-02,111002996000
2022-11-03,113445124000
2022-11-04,117889590000
2022-11-07,118282814000
2022-11-08,118903694000
2022-11-09,116694396000
2022-11-10,120269630000
2022-11-11,122359926000
2022-11-14,122365100000
2022-11-15,121376866000
2022-11-16,120254108000
2022-11-17,119229656000
2022-11-18,119741882000
2022-11-21,120124758000
2022-11-22,122758324000
2022-11-23,122582408000
2022-11-25,121951180000
2022-11-28,120192020000
2022-11-29,121651088000
2022-11-30,122318534000
2022-12-01,121946006000
2022-12-02,122173662000
2022-12-05,120331718000
2022-12-06,118117246000
2022-12-07,118474252000
2022-12-08,119478008000
2022-12-09,117599846000
2022-12-12,120585244000
2022-12-13,121842526000
2022-12-14,121319952000
2022-12-15,119343484000
2022-12-16,120409328000
2022-12-19,120186846000
2022-12-20,121661436000
2022-12-21,125071102000
2022-12-22,122903196000
2022-12-23,124108738000
2022-12-27,125800636000
2022-12-28,123855212000
2022-12-29,124279480000
2022-12-30,123948344000
2023-01-03,123309856000
2023-01-04,124590032000
2023-01-05,124032536000
2023-01-06,128461532000
2023-01-09,127305244000
2023-01-10,129313262000
2023-01-11,129426826000
2023-01-12,131667134000
2023-01-13,133417051999
2023-01-17,132281412000
2023-01-18,130505684000
2023-01-19,126856150000
2023-01-20,128900302000
2023-01-23,130443740000
2023-01-24,132978282000
2023-01-25,133406728000
2023-01-26,135306344000
2023-01-27,136555548000
2023-01-30,134986300000
2023-01-31,130232098000
2023-02-01,128812548000
2023-02-02,126417380000
2023-02-03,127893712000
2023-02-06,129783004000
2023-02-07,128874492000
2023-02-08,128466694000
2023-02-09,127129736000
2023-02-10,127847254000
2023-02-13,128095030000
2023-02-14,126138632000
2023-02-15,128378940000
2023-02-16,127253624000
2023-02-17,127909198000
2023-02-21,124254502000
2023-02-22,122798818000
2023-02-23,122829790000
2023-02-24,121910954000
2023-02-27,123877676000
2023-02-28,123655710000
2023-03-01,128363454000
2023-03-02,130175316000
