,SBNY
2016-06-02,7240349880.0
2016-06-03,7149650960.0
2016-06-06,7211905840.0
2016-06-07,7164141320.0
2016-06-08,7212442519.0
2016-06-09,7102423120.0
2016-06-10,7043925000.0
2016-06-13,6922635320.0
2016-06-14,6743384200.0
2016-06-15,6768071480.0
2016-06-16,6688642840.0
2016-06-17,6695619680.0
2016-06-20,6759484600.0
2016-06-21,6866283920.0
2016-06-22,6898484720.0
2016-06-23,7053585240.0
2016-06-24,6573793320.0
2016-06-27,6171283320.0
2016-06-28,6524955440.0
2016-06-29,6601164000.0
2016-06-30,6704206560.0
2016-07-01,6620187560.0
2016-07-05,6472022480.0
2016-07-06,6571872860.0
2016-07-07,6658839320.0
2016-07-08,6766205320.0
2016-07-11,6833845900.0
2016-07-12,6954095820.0
2016-07-13,6895581349.0
2016-07-14,7015294440.0
2016-07-15,7000800030.0
2016-07-18,6931012130.0
2016-07-19,6976105849.0
2016-07-20,6658839320.0
2016-07-21,6601398510.0
2016-07-22,6660449810.0
2016-07-25,6580998970.0
2016-07-26,6577241160.0
2016-07-27,6514432050.0
2016-07-28,6483832740.0
2016-07-29,6454843920.0
2016-08-01,6419949970.0
2016-08-02,6333520340.0
2016-08-03,6433370720.0
2016-08-04,6415118500.0
2016-08-05,6663670790.0
2016-08-08,6472022480.0
2016-08-09,6458601730.0
2016-08-10,6345867430.0
2016-08-11,6344793770.0
2016-08-12,6313120800.0
2016-08-15,6390961150.0
2016-08-16,6309899820.0
2016-08-17,6297552730.0
2016-08-18,6300773710.0
2016-08-19,6297015900.0
2016-08-22,6302921030.0
2016-08-23,6290573940.0
2016-08-24,6326541550.0
2016-08-25,6360898670.0
2016-08-26,6416192160.0
2016-08-29,6479538100.0
2016-08-30,6528389630.0
2016-08-31,6549862830.0
2016-09-01,6487053720.0
2016-09-02,6554157470.0
2016-09-06,6375929910.0
2016-09-07,6423707780.0
2016-09-08,6376466740.0
2016-09-09,6356067200.0
2016-09-12,6363582820.0
2016-09-13,6325467890.0
2016-09-14,6229375320.0
2016-09-15,6212196760.0
2016-09-16,6215954570.0
2016-09-19,6219175550.0
2016-09-20,6169250360.0
2016-09-21,6173545000.0
2016-09-22,6219712380.0
2016-09-23,6239575090.0
2016-09-26,6163882060.0
2016-09-27,6225080680.0
2016-09-28,6393108470.0
2016-09-29,6295405410.0
2016-09-30,6358751350.0
2016-10-03,6301008450.0
2016-10-04,6423410250.0
2016-10-05,6585002100.0
2016-10-06,6565138650.0
2016-10-07,6620434200.0
2016-10-10,6590370600.0
2016-10-11,6493737600.0
2016-10-12,6465284550.0
2016-10-13,6302082150.0
2016-10-14,6299934750.0
2016-10-17,6200617500.0
2016-10-18,6200617500.0
2016-10-19,6421799700.0
2016-10-20,6262355250.0
2016-10-21,6268260600.0
2016-10-24,6374020050.0
2016-10-25,6239807550.0
2016-10-26,6287587200.0
2016-10-27,6386367600.0
2016-10-28,6349861800.0
2016-10-31,6472263600.0
2016-11-01,6511453650.0
2016-11-02,6400325700.0
2016-11-03,6455084400.0
2016-11-04,6467968800.0
2016-11-07,6645129300.0
2016-11-08,6551180550.0
2016-11-09,7033271849.0
2016-11-10,7483152149.0
2016-11-11,7636691250.0
2016-11-14,7953969600.0
2016-11-15,7946453700.0
2016-11-16,7892768700.0
2016-11-17,7985643750.0
2016-11-18,8017854750.0
2016-11-21,8036107650.0
2016-11-22,8051676299.0
2016-11-23,8071539750.0
2016-11-25,8064023850.0
2016-11-28,7981885800.0
2016-11-29,8026444349.0
2016-11-30,8047918350.0
2016-12-01,8292721950.0
2016-12-02,8086034700.0
2016-12-05,8119856250.0
2016-12-06,8196625800.0
2016-12-07,8277153300.0
2016-12-08,8375396849.0
2016-12-09,8319564450.0
2016-12-12,8126835300.0
2016-12-13,8092476900.0
2016-12-14,7913169000.0
2016-12-15,7997454450.0
2016-12-16,7821904499.0
2016-12-19,7873978949.0
2016-12-20,8057581650.0
2016-12-21,7965243450.0
2016-12-22,8067244950.0
2016-12-23,8071539750.0
2016-12-27,8124151050.0
2016-12-28,8031276000.0
2016-12-29,8018391600.0
2016-12-30,8063486999.0
2017-01-03,7996998660.0
2017-01-04,8182862940.0
2017-01-05,8055014099.0
2017-01-06,8084559000.0
2017-01-09,8058237179.0
2017-01-10,8121624420.0
2017-01-11,8253233519.0
2017-01-12,8101748760.0
2017-01-13,8203275780.0
2017-01-17,7979271720.0
2017-01-18,8079724380.0
2017-01-19,8109806460.0
2017-01-20,8296745099.0
2017-01-23,8267200200.0
2017-01-24,8452527300.0
2017-01-25,8673845460.0
2017-01-26,8769463500.0
2017-01-27,8617441560.0
2017-01-30,8449304220.0
2017-01-31,8461659360.0
2017-02-01,8382693900.0
2017-02-02,8272572000.0
2017-02-03,8463808080.0
2017-02-06,8421908040.0
2017-02-07,8357446440.0
2017-02-08,8274720720.0
2017-02-09,8429965740.0
2017-02-10,8423519580.0
2017-02-13,8462196540.0
2017-02-14,8584673580.0
2017-02-15,8591656920.0
2017-02-16,8646986460.0
2017-02-17,8557277400.0
2017-02-21,8604012060.0
2017-02-22,8569632540.0
2017-02-23,8514840179.0
2017-02-24,8429428559.0
2017-02-27,8549756880.0
2017-02-28,8461122179.0
2017-03-01,8740992960.0
2017-03-02,8565335099.0
2017-03-03,8715208320.0
2017-03-06,8649672360.0
2017-03-07,8621201820.0
2017-03-08,8500336320.0
2017-03-09,8572318440.0
2017-03-10,8525046599.0
2017-03-13,8484758099.0
2017-03-14,8455750380.0
2017-03-15,8359057980.0
2017-03-16,8357983620.0
2017-03-17,8306414340.0
2017-03-20,8225300160.0
2017-03-21,7883116500.0
2017-03-22,7804151040.0
2017-03-23,7766011260.0
2017-03-24,7775143320.0
2017-03-27,7708533000.0
2017-03-28,7810060019.0
2017-03-29,7847125440.0
2017-03-30,8050179480.0
2017-03-31,7971214019.0
2017-04-03,7962099260.0
2017-04-04,7897199660.0
2017-04-05,7718184930.0
2017-04-06,7719807420.0
2017-04-07,7648958690.0
2017-04-10,7617590550.0
2017-04-11,7697092560.0
2017-04-12,7592712369.0
2017-04-13,7383411160.0
2017-04-17,7476974750.0
2017-04-18,7513751190.0
2017-04-19,7525108619.0
2017-04-20,7568915849.0
2017-04-21,7576487470.0
2017-04-24,7664101930.0
2017-04-25,7651122010.0
2017-04-26,7655989480.0
2017-04-27,7584059089.0
2017-04-28,7487791349.0
2017-05-01,7549445970.0
2017-05-02,7436953329.0
2017-05-03,7409371000.0
2017-05-04,7435871670.0
2017-05-05,7408289339.0
2017-05-08,7422891750.0
2017-05-09,7376921200.0
2017-05-10,7577028300.0
2017-05-11,7528353599.0
2017-05-12,7646254540.0
2017-05-15,7692765920.0
2017-05-16,7697633390.0
2017-05-17,7455341550.0
2017-05-18,7531598579.0
2017-05-19,7532139410.0
2017-05-22,7587844900.0
2017-05-23,7614886400.0
2017-05-24,7730624020.0
2017-05-25,7820942630.0
2017-05-26,7851769940.0
2017-05-30,7783625359.0
2017-05-31,7734950660.0
2017-06-01,7905852940.0
2017-06-02,7837708359.0
2017-06-05,7870158160.0
2017-06-06,7725215720.0
2017-06-07,7779839550.0
2017-06-08,7962099260.0
2017-06-09,8257933270.0
2017-06-12,8272535680.0
2017-06-13,8263882400.0
2017-06-14,8176808770.0
2017-06-15,7908557089.0
2017-06-16,7791737810.0
2017-06-19,7686275960.0
2017-06-20,7576487470.0
2017-06-21,7403962700.0
2017-06-22,7392064440.0
2017-06-23,7358532980.0
2017-06-26,7407207680.0
2017-06-27,7524567790.0
2017-06-28,7663020270.0
2017-06-29,7791737810.0
2017-06-30,7762532990.0
2017-07-03,7847996860.0
2017-07-05,7777669460.0
2017-07-06,7684620900.0
2017-07-07,7676506200.0
2017-07-10,7662440719.0
2017-07-11,7635932700.0
2017-07-12,7515294159.0
2017-07-13,7553162760.0
2017-07-14,7548293940.0
2017-07-17,7549916880.0
2017-07-18,7485540260.0
2017-07-19,7340016640.0
2017-07-20,7252918860.0
2017-07-21,7138231099.0
2017-07-24,7265361400.0
2017-07-25,7449835580.0
2017-07-26,7342180560.0
2017-07-27,7401147380.0
2017-07-28,7385999940.0
2017-07-31,7496900840.0
2017-08-01,7526654740.0
2017-08-02,7473638700.0
2017-08-03,7361114860.0
2017-08-04,7382754060.0
2017-08-07,7355164080.0
2017-08-08,7351918200.0
2017-08-09,7230738680.0
2017-08-10,6980264940.0
2017-08-11,6949970060.0
2017-08-14,7108477200.0
2017-08-15,7094952700.0
2017-08-16,7056002140.0
2017-08-17,6928330860.0
2017-08-18,6908314600.0
2017-08-21,6953215940.0
2017-08-22,6989461599.0
2017-08-23,6996494340.0
2017-08-24,7067362719.0
2017-08-25,7086297020.0
2017-08-28,7024084320.0
2017-08-29,6949429080.0
2017-08-30,6953756920.0
2017-08-31,6942937320.0
2017-09-01,6958625740.0
2017-09-05,6777938420.0
2017-09-06,6808774280.0
2017-09-07,6605906780.0
2017-09-08,6692463580.0
2017-09-11,6812561140.0
2017-09-12,6972691219.0
2017-09-13,6629168920.0
2017-09-14,6484727260.0
2017-09-15,6433334160.0
2017-09-18,6488514120.0
2017-09-19,6499874700.0
2017-09-20,6503661560.0
2017-09-21,6593464240.0
2017-09-22,6585890520.0
2017-09-25,6592923260.0
2017-09-26,6709233960.0
2017-09-27,6880724620.0
2017-09-28,6853675620.0
2017-09-29,6926707920.0
2017-10-02,6991884000.0
2017-10-03,6945358000.0
2017-10-04,6743565000.0
2017-10-05,6803616000.0
2017-10-06,6782517000.0
2017-10-09,6709482000.0
2017-10-10,6879356000.0
2017-10-11,6799288000.0
2017-10-12,6738696000.0
2017-10-13,6681891000.0
2017-10-16,6748434000.0
2017-10-17,6693252000.0
2017-10-18,6748434000.0
2017-10-19,6823092000.0
2017-10-20,7256433000.0
2017-10-23,7228842000.0
2017-10-24,7351108000.0
2017-10-25,7244531000.0
2017-10-26,7267253000.0
2017-10-27,7205579000.0
2017-10-30,7060590999.0
2017-10-31,7033540999.0
2017-11-01,7016769999.0
2017-11-02,7058427000.0
2017-11-03,7119560000.0
2017-11-06,7050312000.0
2017-11-07,6859880000.0
2017-11-08,6730581000.0
2017-11-09,6728417000.0
2017-11-10,6758713000.0
2017-11-13,6880979000.0
2017-11-14,7088182000.0
2017-11-15,7051935000.0
2017-11-16,7021639000.0
2017-11-17,7028671999.0
2017-11-20,7100084000.0
2017-11-21,7106576000.0
2017-11-22,7061673000.0
2017-11-24,7009737000.0
2017-11-27,6998376000.0
2017-11-28,7268876000.0
2017-11-29,7505292999.0
2017-11-30,7426848000.0
2017-12-01,7370584000.0
2017-12-04,7492850000.0
2017-12-05,7458767000.0
2017-12-06,7366256000.0
2017-12-07,7424684000.0
2017-12-08,7442537000.0
2017-12-11,7378698999.0
2017-12-12,7384109000.0
2017-12-13,7294303000.0
2017-12-14,7218563000.0
2017-12-15,7307287000.0
2017-12-18,7516113000.0
2017-12-19,7436586000.0
2017-12-20,7417651000.0
2017-12-21,7529096999.0
2017-12-22,7525851000.0
2017-12-26,7462554000.0
2017-12-27,7424684000.0
2017-12-28,7437127000.0
2017-12-29,7425765999.0
2018-01-02,7471734000.0
2018-01-03,7616295809.0
2018-01-04,7683974559.0
2018-01-05,7664483080.0
2018-01-08,7531832730.0
2018-01-09,7688847429.0
2018-01-10,7830160660.0
2018-01-11,7987175360.0
2018-01-12,8014788290.0
2018-01-16,7989341080.0
2018-01-17,8015871150.0
2018-01-18,8307701920.0
2018-01-19,8653675690.0
2018-01-22,8569754040.0
2018-01-23,8471755210.0
2018-01-24,8392165000.0
2018-01-25,8414363630.0
2018-01-26,8406783610.0
2018-01-29,8348850599.0
2018-01-30,8263304660.0
2018-01-31,8338022000.0
2018-02-01,8506406730.0
2018-02-02,8543223970.0
2018-02-05,8154477230.0
2018-02-06,8131737170.0
2018-02-07,8237857450.0
2018-02-08,7924369480.0
2018-02-09,8087881340.0
2018-02-12,8091129920.0
2018-02-13,8171802990.0
2018-02-14,8283879000.0
2018-02-15,8365093500.0
2018-02-16,8380794970.0
2018-02-20,8179924440.0
2018-02-21,8269801820.0
2018-02-22,8083549900.0
2018-02-23,8256266070.0
2018-02-26,8350474889.0
2018-02-27,8223780269.0
2018-02-28,7915165170.0
2018-03-01,7981761059.0
2018-03-02,8267636099.0
2018-03-05,8439269410.0
2018-03-06,8478252370.0
2018-03-07,8496119559.0
2018-03-08,8363469210.0
2018-03-09,8526981070.0
2018-03-12,8512362460.0
2018-03-13,8519401050.0
2018-03-14,8256266070.0
2018-03-15,8362927780.0
2018-03-16,8425733660.0
2018-03-19,8366717790.0
2018-03-20,8284961860.0
2018-03-21,8300121900.0
2018-03-22,7947109540.0
2018-03-23,7612505800.0
2018-03-26,7848027849.0
2018-03-27,7674770250.0
2018-03-28,7642825880.0
2018-03-29,7685598849.0
2018-04-02,7520909110.0
2018-04-03,7545991529.0
2018-04-04,7625055680.0
2018-04-05,7641959050.0
2018-04-06,7416762540.0
2018-04-09,7379684180.0
2018-04-10,7461474680.0
2018-04-11,7507277360.0
2018-04-12,7627236760.0
2018-04-13,7539993560.0
2018-04-16,7672494170.0
2018-04-17,7472380080.0
2018-04-18,7367688240.0
2018-04-19,7139220110.0
2018-04-20,7050341100.0
2018-04-23,7006174230.0
2018-04-24,6997449910.0
2018-04-25,7007810040.0
2018-04-26,7084693110.0
2018-04-27,7100505940.0
2018-04-30,6933108050.0
2018-05-01,7105958640.0
2018-05-02,7029620839.0
2018-05-03,6919476300.0
2018-05-04,6993087750.0
2018-05-07,7058520149.0
2018-05-08,7035618810.0
2018-05-09,7101596480.0
2018-05-10,7108684990.0
2018-05-11,7122316740.0
2018-05-14,7140310649.0
2018-05-15,7171936310.0
2018-05-16,7177389010.0
2018-05-17,7092326890.0
2018-05-18,7050886370.0
2018-05-21,7151761320.0
2018-05-22,7198654540.0
2018-05-23,7112501880.0
2018-05-24,7099415399.0
2018-05-25,7099960670.0
2018-05-29,6964188440.0
2018-05-30,7047069480.0
2018-05-31,6951647230.0
2018-06-01,6981091810.0
2018-06-04,7049250560.0
2018-06-05,6994723560.0
2018-06-06,7202471430.0
2018-06-07,7192111300.0
2018-06-08,7123407279.0
2018-06-11,6930926970.0
2018-06-12,6857860790.0
2018-06-13,6885124290.0
2018-06-14,6873673620.0
2018-06-15,6886214830.0
2018-06-18,7009991120.0
2018-06-19,7073787709.0
2018-06-20,7145763350.0
2018-06-21,7196473459.0
2018-06-22,7238459250.0
2018-06-25,7125043089.0
2018-06-26,7012717470.0
2018-06-27,6921112110.0
2018-06-28,6938015480.0
2018-06-29,6972912760.0
2018-07-02,7036176000.0
2018-07-03,6943451200.0
2018-07-05,6917815520.0
2018-07-06,7009994880.0
2018-07-09,7248352159.0
2018-07-10,7061811680.0
2018-07-11,7014358400.0
2018-07-12,6803818560.0
2018-07-13,6732365920.0
2018-07-16,6755274400.0
2018-07-17,6797818720.0
2018-07-18,6833272320.0
2018-07-19,6474918240.0
2018-07-20,6538189280.0
2018-07-23,6390375040.0
2018-07-24,6276378080.0
2018-07-25,6244742560.0
2018-07-26,6183107840.0
2018-07-27,6101837280.0
2018-07-30,6081110560.0
2018-07-31,5984022240.0
2018-08-01,6014566880.0
2018-08-02,6054384000.0
2018-08-03,5994385600.0
2018-08-06,5980204160.0
2018-08-07,5976386080.0
2018-08-08,6066929120.0
2018-08-09,6096928320.0
2018-08-10,6084383200.0
2018-08-13,6052202240.0
2018-08-14,6226197600.0
2018-08-15,6149836000.0
2018-08-16,6410556320.0
2018-08-17,6411101760.0
2018-08-20,6434010240.0
2018-08-21,6531098560.0
2018-08-22,6501099360.0
2018-08-23,6484190720.0
2018-08-24,6423646880.0
2018-08-27,6423646880.0
2018-08-28,6390920480.0
2018-08-29,6380011680.0
2018-08-30,6301468320.0
2018-08-31,6312922560.0
2018-09-04,6393647680.0
2018-09-05,6404011040.0
2018-09-06,6498917600.0
2018-09-07,6487463360.0
2018-09-10,6483099840.0
2018-09-11,6510917280.0
2018-09-12,6385466080.0
2018-09-13,6424737760.0
2018-09-14,6526735040.0
2018-09-17,6504917440.0
2018-09-18,6429646720.0
2018-09-19,6514735360.0
2018-09-20,6543643680.0
2018-09-21,6457464160.0
2018-09-24,6255651360.0
2018-09-25,6288923200.0
2018-09-26,6138927200.0
2018-09-27,6211470720.0
2018-09-28,6263832960.0
2018-10-01,6173992880.0
2018-10-02,6185418140.0
2018-10-03,6306743520.0
2018-10-04,6295862320.0
2018-10-05,6240912260.0
2018-10-08,6311096000.0
2018-10-09,6333402460.0
2018-10-10,6285525180.0
2018-10-11,6086399220.0
2018-10-12,5943311440.0
2018-10-15,6060284340.0
2018-10-16,6091295760.0
2018-10-17,6127203720.0
2018-10-18,6324697500.0
2018-10-19,6136996800.0
2018-10-22,5866054920.0
2018-10-23,5881288600.0
2018-10-24,5771932540.0
2018-10-25,5874759880.0
2018-10-26,5878024240.0
2018-10-29,6169640400.0
2018-10-30,6100000720.0
2018-10-31,5979219400.0
2018-11-01,6048315020.0
2018-11-02,6035801640.0
2018-11-05,6268659320.0
2018-11-06,6231663240.0
2018-11-07,6226766700.0
2018-11-08,6324153440.0
2018-11-09,6296950440.0
2018-11-12,6195211220.0
2018-11-13,6287701420.0
2018-11-14,6228942940.0
2018-11-15,6314904420.0
2018-11-16,6403042140.0
2018-11-19,6370398540.0
2018-11-20,6268115260.0
2018-11-21,6318712840.0
2018-11-23,6275188040.0
2018-11-26,6437861980.0
2018-11-27,6320889080.0
2018-11-28,6470505580.0
2018-11-29,6669631540.0
2018-11-30,6709891980.0
2018-12-03,6653853800.0
2018-12-04,6376383200.0
2018-12-06,6341563360.0
2018-12-07,6325241560.0
2018-12-10,6213709260.0
2018-12-11,6183241900.0
2018-12-12,6248529100.0
2018-12-13,6040154120.0
2018-12-14,5924813400.0
2018-12-17,5874215820.0
2018-12-18,5847556880.0
2018-12-19,5593480860.0
2018-12-20,5579879360.0
2018-12-21,5564645680.0
2018-12-24,5463994580.0
2018-12-26,5710453760.0
2018-12-27,5541795160.0
2018-12-28,5543971400.0
2018-12-31,5593480860.0
2019-01-02,5660242500.0
2019-01-03,5723073900.0
2019-01-04,5807571300.0
2019-01-07,5920234500.0
2019-01-08,6033981000.0
2019-01-09,6009065100.0
2019-01-10,5916984600.0
2019-01-11,6017189850.0
2019-01-14,6006898500.0
2019-01-15,5969524650.0
2019-01-16,6091395900.0
2019-01-17,6571297800.0
2019-01-18,6738126000.0
2019-01-22,6748959000.0
2019-01-23,6789582750.0
2019-01-24,6737584350.0
2019-01-25,6820998450.0
2019-01-28,6796624200.0
2019-01-29,6807457200.0
2019-01-30,6887079750.0
2019-01-31,6895746150.0
2019-02-01,6933120000.0
2019-02-04,7082615399.0
2019-02-05,7105906350.0
2019-02-06,7125947400.0
2019-02-07,7179570750.0
2019-02-08,7158446400.0
2019-02-11,7265151450.0
2019-02-12,7338274199.0
2019-02-13,7299275399.0
2019-02-14,7202320050.0
2019-02-15,7239152250.0
2019-02-19,7360481849.0
2019-02-20,7344774000.0
2019-02-21,7313358300.0
2019-02-22,7362106799.0
2019-02-25,7352898750.0
2019-02-26,7331774400.0
2019-02-27,7390814249.0
2019-02-28,7353440399.0
2019-03-01,7376189700.0
2019-03-04,7365356699.0
2019-03-05,7401105599.0
2019-03-06,7238068950.0
2019-03-07,7206111600.0
2019-03-08,7226152650.0
2019-03-11,7294400549.0
2019-03-12,7241318850.0
2019-03-13,7216944600.0
2019-03-14,7254860100.0
2019-03-15,7283025900.0
2019-03-18,7396772400.0
2019-03-19,7143821849.0
2019-03-20,6967785599.0
2019-03-21,7045241550.0
2019-03-22,6830206500.0
2019-03-25,6718084950.0
2019-03-26,6926620200.0
2019-03-27,6927161850.0
2019-03-28,7033325250.0
2019-03-29,6936911550.0
2019-04-01,7078049280.0
2019-04-02,7047690000.0
2019-04-03,6981550140.0
2019-04-04,7057990470.0
2019-04-05,7047147870.0
2019-04-08,7080217800.0
2019-04-09,6981550140.0
2019-04-10,7078049280.0
2019-04-11,7162079430.0
2019-04-12,7331766120.0
2019-04-15,7296527670.0
2019-04-16,7378389300.0
2019-04-17,6942516780.0
2019-04-18,6851438940.0
2019-04-22,6899688510.0
2019-04-23,7066122420.0
2019-04-24,7097023830.0
2019-04-25,7125756720.0
2019-04-26,7195691489.0
2019-04-29,7209244739.0
2019-04-30,7159910910.0
2019-05-01,7032510360.0
2019-05-02,7143647010.0
2019-05-03,7208702610.0
2019-05-06,7239061890.0
2019-05-07,7061785379.0
2019-05-08,6992392739.0
2019-05-09,6925710750.0
2019-05-10,6881256090.0
2019-05-13,6666572610.0
2019-05-14,6741928680.0
2019-05-15,6406350210.0
2019-05-16,6250758900.0
2019-05-17,6324488580.0
2019-05-20,6373280280.0
2019-05-21,6434540970.0
2019-05-22,6399844650.0
2019-05-23,6344547390.0
2019-05-24,6398760390.0
2019-05-28,6360269160.0
2019-05-29,6483332670.0
2019-05-30,6272986230.0
2019-05-31,6210099150.0
2019-06-03,6373822410.0
2019-06-04,6573868380.0
2019-06-05,6442672920.0
2019-06-06,6364606200.0
2019-06-07,6324488580.0
2019-06-10,6363521940.0
2019-06-11,6522908160.0
2019-06-12,6280576050.0
2019-06-13,6354305730.0
2019-06-14,6304971900.0
2019-06-17,6186787560.0
2019-06-18,6169981530.0
2019-06-19,6303887640.0
2019-06-20,6410145120.0
2019-06-21,6348342300.0
2019-06-24,6257806590.0
2019-06-25,6323404320.0
2019-06-26,6261601500.0
2019-06-27,6450262740.0
2019-06-28,6551098920.0
2019-07-01,6620699280.0
2019-07-02,6537967400.0
2019-07-03,6659916340.0
2019-07-05,6689463440.0
2019-07-08,6676032940.0
2019-07-09,6720084980.0
2019-07-10,6683016800.0
2019-07-11,6776493080.0
2019-07-12,6854927200.0
2019-07-15,6766823120.0
2019-07-16,6736738800.0
2019-07-17,6715250000.0
2019-07-18,6595987160.0
2019-07-19,6654544140.0
2019-07-22,6672272400.0
2019-07-23,6727068840.0
2019-07-24,6818933460.0
2019-07-25,6660453560.0
2019-07-26,6796907440.0
2019-07-29,6803354080.0
2019-07-30,6895218700.0
2019-07-31,6847406120.0
2019-08-01,6618013180.0
2019-08-02,6536892960.0
2019-08-05,6420853440.0
2019-08-06,6443953900.0
2019-08-07,6412257920.0
2019-08-08,6429448960.0
2019-08-09,6494452580.0
2019-08-12,6446102780.0
2019-08-13,6455235520.0
2019-08-14,6274729600.0
2019-08-15,6224230920.0
2019-08-16,6414944020.0
2019-08-19,6461144940.0
2019-08-20,6384322480.0
2019-08-21,6385396920.0
2019-08-22,6359610360.0
2019-08-23,6158152860.0
2019-08-26,6182864980.0
2019-08-27,6057692720.0
2019-08-28,6088851480.0
2019-08-29,6208114320.0
2019-08-30,6266671300.0
2019-09-03,6114100820.0
2019-09-04,6109265840.0
2019-09-05,6253778020.0
2019-09-06,6310723340.0
2019-09-09,6443416680.0
2019-09-10,6515404160.0
2019-09-11,6490154820.0
2019-09-12,6508957520.0
2019-09-13,6508957520.0
2019-09-16,6549249020.0
2019-09-17,6472426560.0
2019-09-18,6484782620.0
2019-09-19,6517553040.0
2019-09-20,6427837300.0
2019-09-23,6542265160.0
2019-09-24,6431060620.0
2019-09-25,6458458840.0
2019-09-26,6466517140.0
2019-09-27,6462756600.0
2019-09-30,6404736840.0
2019-10-01,6178210000.0
2019-10-02,6154360000.0
2019-10-03,6181390000.0
2019-10-04,6323960000.0
2019-10-07,6261420000.0
2019-10-08,6119380000.0
2019-10-09,6139520000.0
2019-10-10,6198880000.0
2019-10-11,6226440000.0
2019-10-14,6233860000.0
2019-10-15,6289510000.0
2019-10-16,6290570000.0
2019-10-17,6409290000.0
2019-10-18,6503630000.0
2019-10-21,6496210000.0
2019-10-22,6556630000.0
2019-10-23,6516350000.0
2019-10-24,6423600000.0
2019-10-25,6443210000.0
2019-10-28,6522710000.0
2019-10-29,6598500000.0
2019-10-30,6333500000.0
2019-10-31,6270960000.0
2019-11-01,6418300000.0
2019-11-04,6550270000.0
2019-11-05,6597440000.0
2019-11-06,6596380000.0
2019-11-07,6609100000.0
2019-11-08,6672700000.0
2019-11-11,6613870000.0
2019-11-12,6680120000.0
2019-11-13,6582070000.0
2019-11-14,6653620000.0
2019-11-15,6571470000.0
2019-11-18,6581540000.0
2019-11-19,6647790000.0
2019-11-20,6621820000.0
2019-11-21,6600090000.0
2019-11-22,6557690000.0
2019-11-25,6594260000.0
2019-11-26,6592670000.0
2019-11-27,6597440000.0
2019-11-29,6538080000.0
2019-12-02,6462820000.0
2019-12-03,6520590000.0
2019-12-04,6612280000.0
2019-12-05,6640370000.0
2019-12-06,6692310000.0
2019-12-09,6685420000.0
2019-12-10,6681180000.0
2019-12-11,6887349999.0
2019-12-12,7134860000.0
2019-12-13,7154470000.0
2019-12-16,7194750000.0
2019-12-17,7273189999.0
2019-12-18,7177790000.0
2019-12-19,7162950000.0
2019-12-20,7274250000.0
2019-12-23,7204820000.0
2019-12-24,7230259999.0
2019-12-26,7271599999.0
2019-12-27,7236090000.0
2019-12-30,7237680000.0
2019-12-31,7240330000.0
2020-01-02,7188818260.0
2020-01-03,7141001400.0
2020-01-06,7099490060.0
2020-01-07,7030654800.0
2020-01-08,7146256000.0
2020-01-09,7248720699.0
2020-01-10,7236635120.0
2020-01-13,7232431439.0
2020-01-14,7247669780.0
2020-01-15,7163070720.0
2020-01-16,7264484500.0
2020-01-17,7312826819.0
2020-01-21,7750535000.0
2020-01-22,7671716000.0
2020-01-23,7686428880.0
2020-01-24,7661206800.0
2020-01-27,7619695459.0
2020-01-28,7685377959.0
2020-01-29,7528265420.0
2020-01-30,7627577360.0
2020-01-31,7455751939.0
2020-02-03,7546656520.0
2020-02-04,7653062170.0
2020-02-05,7714278260.0
2020-02-06,7554538420.0
2020-02-07,7508823400.0
2020-02-10,7547707439.0
2020-02-11,7538249160.0
2020-02-12,7613915400.0
2020-02-13,7587642400.0
2020-02-14,7585540560.0
2020-02-18,7583964180.0
2020-02-19,7694310780.0
2020-02-20,7696412620.0
2020-02-21,7638612020.0
2020-02-24,7543503760.0
2020-02-25,7252398920.0
2020-02-26,7165698020.0
2020-02-27,6910324459.0
2020-02-28,6573504600.0
2020-03-02,6912426300.0
2020-03-03,6742177260.0
2020-03-04,6778434000.0
2020-03-05,6517280380.0
2020-03-06,6095336000.0
2020-03-09,5173679160.0
2020-03-10,5479496880.0
2020-03-11,5299789560.0
2020-03-12,4791144280.0
2020-03-13,5158966280.0
2020-03-16,4618267940.0
2020-03-17,4939849460.0
2020-03-18,4215240120.0
2020-03-19,4868912360.0
2020-03-20,4237834900.0
2020-03-23,3840061680.0
2020-03-24,4145879400.0
2020-03-25,4373403580.0
2020-03-26,4834232000.0
2020-03-27,4481648340.0
2020-03-30,4362368920.0
2020-03-31,4224172940.0
2020-04-01,3790803840.0
2020-04-02,3887193600.0
2020-04-03,3792910720.0
2020-04-06,4014659840.0
2020-04-07,4141072640.0
2020-04-08,4290661119.0
2020-04-09,4752594560.0
2020-04-13,4486074240.0
2020-04-14,4570876160.0
2020-04-15,4406012800.0
2020-04-16,4303302400.0
2020-04-17,4676746880.0
2020-04-20,4694128640.0
2020-04-21,4618280960.0
2020-04-22,4528211840.0
2020-04-23,4767869440.0
2020-04-24,4957488640.0
2020-04-27,5367803520.0
2020-04-28,5609568000.0
2020-04-29,5822362880.0
2020-04-30,5645384960.0
2020-05-01,5346734720.0
2020-05-04,5376757760.0
2020-05-05,5307230720.0
2020-05-06,5371490560.0
2020-05-07,5277734400.0
2020-05-08,5427849600.0
2020-05-11,5376231040.0
2020-05-12,5057038720.0
2020-05-13,4644090240.0
2020-05-14,4793678720.0
2020-05-15,4747327360.0
2020-05-18,5252451840.0
2020-05-19,4983824640.0
2020-05-20,5242970880.0
