,PKG
2018-08-13,10307445658
2018-08-14,10434813694
2018-08-15,10159473968
2018-08-16,10324303192
2018-08-17,10452607758
2018-08-20,10513482187
2018-08-21,10509736068
2018-08-22,10371129676
2018-08-23,10312128306
2018-08-24,10361764379
2018-08-27,10550943374
2018-08-28,10448861639
2018-08-29,10561245201
2018-08-30,10430131046
2018-08-31,10294334242
2018-09-04,10231586754
2018-09-05,10465719174
2018-09-06,10447925110
2018-09-07,10480703648
2018-09-10,10601515977
2018-09-11,10549070315
2018-09-12,10572483557
2018-09-13,10653961639
2018-09-14,10719518717
2018-09-17,10803806388
2018-09-18,10905888123
2018-09-19,11030446571
2018-09-20,11066034698
2018-09-21,10928364835
2018-09-24,10853442461
2018-09-25,10585594973
2018-09-26,10448861639
2018-09-27,10352399082
2018-09-28,10272794059
2018-10-01,10288451602
2018-10-02,10280032247
2018-10-03,9910516118
2018-10-04,9987225796
2018-10-05,9881516118
2018-10-08,9483935474
2018-10-09,8713096765
2018-10-10,8321129023
2018-10-11,8265935475
2018-10-12,8236935475
2018-10-15,8264064507
2018-10-16,8459580636
2018-10-17,8504483862
2018-10-18,8331419346
2018-10-19,8224774185
2018-10-22,8118129023
2018-10-23,8139645152
2018-10-24,7829999991
2018-10-25,8327677410
2018-10-26,8455838700
2018-10-29,8357612894
2018-10-30,8696258055
2018-10-31,8588677410
2018-11-01,8967548377
2018-11-02,8877741926
2018-11-05,9021806442
2018-11-06,9033967732
2018-11-07,9230419345
2018-11-08,9131258055
2018-11-09,8980645152
2018-11-12,8876806442
2018-11-13,8928258055
2018-11-14,8918903216
2018-11-15,8990935474
2018-11-16,9078870958
2018-11-19,9059225797
2018-11-20,8918903216
2018-11-21,8959129022
2018-11-23,8943225797
2018-11-26,9052677409
2018-11-27,8927322571
2018-11-28,9037709668
2018-11-29,9027419345
2018-11-30,9150903216
2018-12-03,9171483861
2018-12-04,8977838700
2018-12-06,8919838700
2018-12-07,8695322571
2018-12-10,8653225797
2018-12-11,8713096765
2018-12-12,8743967732
2018-12-13,8723387087
2018-12-14,8741161281
2018-12-17,8114387088
2018-12-18,8119064507
2018-12-19,8018032249
2018-12-20,7898290314
2018-12-21,7553096766
2018-12-24,7292096766
2018-12-26,7730838701
2018-12-27,7884258056
2018-12-28,7700903217
2018-12-31,7814890939
2019-01-02,7916954576
2019-01-03,7761518211
2019-01-04,8068645485
2019-01-07,8148236395
2019-01-08,8357981850
2019-01-09,8166963668
2019-01-10,8508736396
2019-01-11,8532145487
2019-01-14,8349554577
2019-01-15,8402927305
2019-01-16,8357045487
2019-01-17,8448809123
2019-01-18,8605181851
2019-01-22,8640763669
2019-01-23,8597690942
2019-01-24,8644509124
2019-01-25,8826163670
2019-01-28,8747509124
2019-01-29,8794327306
2019-01-30,8700690942
2019-01-31,8831781852
2019-02-01,8912309125
2019-02-04,8796200034
2019-02-05,8989090944
2019-02-06,8992836398
2019-02-07,8880472761
2019-02-08,8909500034
2019-02-11,8794327306
2019-02-12,9101454580
2019-02-13,9152018217
2019-02-14,9116436399
2019-02-15,9220372763
2019-02-19,9217563672
2019-02-20,9431054582
2019-02-21,9199772763
2019-02-22,9203518217
2019-02-25,9317754581
2019-02-26,9325245490
2019-02-27,9274681854
2019-02-28,8950700034
2019-03-01,9005945489
2019-03-04,9208200035
2019-03-05,9277490945
2019-03-06,9274681854
2019-03-07,9142654580
2019-03-08,9120181853
2019-03-11,9156700035
2019-03-12,9288727308
2019-03-13,9462890945
2019-03-14,9246590945
2019-03-15,9005945489
2019-03-18,9135163671
2019-03-19,9204454581
2019-03-20,9034036398
2019-03-21,9200709126
2019-03-22,8907627307
2019-03-25,8913245489
2019-03-26,9172618217
2019-03-27,9229736399
2019-03-28,9315881854
2019-03-29,9305581854
2019-04-01,9670916598
2019-04-02,9563566598
2019-04-03,9675624931
2019-04-04,9540966599
2019-04-05,9623833265
2019-04-08,9572983265
2019-04-09,9494824932
2019-04-10,9556974932
2019-04-11,9558858265
2019-04-12,9730241597
2019-04-15,9558858265
2019-04-16,9222683268
2019-04-17,8979733269
2019-04-18,9078608269
2019-04-22,9194433268
2019-04-23,9277299934
2019-04-24,9304608267
2019-04-25,9222683268
2019-04-26,9341333267
2019-04-29,9314024934
2019-04-30,9337566600
2019-05-01,9179366601
2019-05-02,9316849934
2019-05-03,9473166599
2019-05-06,9411016600
2019-05-07,9330033267
2019-05-08,9270708267
2019-05-09,9222683268
2019-05-10,9218916601
2019-05-13,9065424935
2019-05-14,9151116601
2019-05-15,9136991601
2019-05-16,9162416601
2019-05-17,9119099935
2019-05-20,8700058271
2019-05-21,8906283270
2019-05-22,8671808271
2019-05-23,8487241606
2019-05-24,8570108272
2019-05-28,8444866606
2019-05-29,8363883274
2019-05-30,8416616607
2019-05-31,8388366607
2019-06-03,8549391606
2019-06-04,8813999937
2019-06-05,8902516603
2019-06-06,9018341602
2019-06-07,9011749936
2019-06-10,8917583270
2019-06-11,8988208269
2019-06-12,8997624936
2019-06-13,9065424935
2019-06-14,8975966603
2019-06-17,8795166604
2019-06-18,8944891603
2019-06-19,8894983270
2019-06-20,8908166603
2019-06-21,8976908269
2019-06-24,8684991605
2019-06-25,8705708271
2019-06-26,8700999938
2019-06-27,8847899937
2019-06-28,8975966603
2019-07-01,9222499956
2019-07-02,9214944401
2019-07-03,9442555511
2019-07-05,9424611066
2019-07-08,9396277733
2019-07-09,9411388844
2019-07-10,9449166622
2019-07-11,9345277733
2019-07-12,9383055511
2019-07-15,9172444401
2019-07-16,9299944400
2019-07-17,9254611067
2019-07-18,9287666622
2019-07-19,9434999955
2019-07-22,9393444400
2019-07-23,9563444399
2019-07-24,9655999954
2019-07-25,9632388843
2019-07-26,9634277732
2019-07-29,9635222176
2019-07-30,9731555509
2019-07-31,9536055510
2019-08-01,9451999955
2019-08-02,9562499955
2019-08-05,9406666622
2019-08-06,9458611066
2019-08-07,9491666622
2019-08-08,9644666621
2019-08-09,9551166621
2019-08-12,9411388844
2019-08-13,9586111066
2019-08-14,9402888844
2019-08-15,9443499955
2019-08-16,9565333288
2019-08-19,9678666621
2019-08-20,9524722177
2019-08-21,9562499955
2019-08-22,9550222177
2019-08-23,9264055511
2019-08-26,9339611067
2019-08-27,9223444401
2019-08-28,9302777734
2019-08-29,9451999955
2019-08-30,9499222177
2019-09-03,9302777734
2019-09-04,9457666622
2019-09-05,9494499955
2019-09-06,9502055510
2019-09-09,9493555510
2019-09-10,9841111064
2019-09-11,10208499951
2019-09-12,10108388841
2019-09-13,10234944396
2019-09-16,9998833286
2019-09-17,9918555508
2019-09-18,9886444397
2019-09-19,9758944398
2019-09-20,9712666620
2019-09-23,9796722176
2019-09-24,9756111065
2019-09-25,9945944397
2019-09-26,9873222175
2019-09-27,9973333286
2019-09-30,10035291631
2019-10-01,9722220799
2019-10-02,9680604132
2019-10-03,9692899965
2019-10-04,9773295798
2019-10-07,9809237465
2019-10-08,9660741632
2019-10-09,9797887465
2019-10-10,10028670797
2019-10-11,10339849963
2019-10-14,10145008297
2019-10-15,10135549964
2019-10-16,10103391631
2019-10-17,10064612464
2019-10-18,10235808297
2019-10-21,10261345797
2019-10-22,10269858297
2019-10-23,10409841629
2019-10-24,10264183297
2019-10-25,10492129129
2019-10-28,10641570795
2019-10-29,10553608296
2019-10-30,10444837463
2019-10-31,10353091630
2019-11-01,10528070796
2019-11-04,10599008295
2019-11-05,10709670795
2019-11-06,10627383295
2019-11-07,10683187462
2019-11-08,10773041628
2019-11-11,10749395795
2019-11-12,10755070795
2019-11-13,10666162462
2019-11-14,10680349962
2019-11-15,10654812462
2019-11-18,10751287462
2019-11-19,10752233295
2019-11-20,10604683295
2019-11-21,10467537463
2019-11-22,10486454129
2019-11-25,10580091629
2019-11-26,10636841629
2019-11-27,10599954129
2019-11-29,10583874962
2019-12-02,10501587462
2019-12-03,10474158296
2019-12-04,10515774962
2019-12-05,10627383295
2019-12-06,10715345795
2019-12-09,10738991628
2019-12-10,10532799962
2019-12-11,10551716629
2019-12-12,10610358295
2019-12-13,10502533296
2019-12-16,10405112463
2019-12-17,10622654129
2019-12-18,10572524962
2019-12-19,10562120796
2019-12-20,10634004129
2019-12-23,10691699962
2019-12-24,10618870795
2019-12-26,10615087462
2019-12-27,10571579129
2019-12-30,10566849962
2019-12-31,10560130870
2020-01-02,10440375837
2020-01-03,10298932884
2020-01-06,9992473152
2020-01-07,9886862414
2020-01-08,9968899327
2020-01-09,9903835569
2020-01-10,9965127515
2020-01-13,10121657716
2020-01-14,10056593958
2020-01-15,10206523488
2020-01-16,10285731542
2020-01-17,10281959730
2020-01-21,10003788589
2020-01-22,10023590602
2020-01-23,10095255032
2020-01-24,9962298656
2020-01-27,9810483220
2020-01-28,9844429528
2020-01-29,9895348991
2020-01-30,9393697985
2020-01-31,9028775166
2020-02-03,9160788589
2020-02-04,9379553689
2020-02-05,9788795300
2020-02-06,9837828857
2020-02-07,9559657716
2020-02-10,9483278522
2020-02-11,9674697985
2020-02-12,9594546978
2020-02-13,9427644293
2020-02-14,9329577179
2020-02-18,9365409394
2020-02-19,9328634226
2020-02-20,9344664428
2020-02-21,9652067112
2020-02-24,9329577179
2020-02-25,8890161072
2020-02-26,8883560401
2020-02-27,8667624159
2020-02-28,8545040267
2020-03-02,8939194629
2020-03-03,8571442951
2020-03-04,8856214763
2020-03-05,8581815435
2020-03-06,8560127515
2020-03-09,8018872482
2020-03-10,8494120804
2020-03-11,8049989931
2020-03-12,7300342280
2020-03-13,7954751676
2020-03-16,7635090602
2020-03-17,8839241609
2020-03-18,8583701341
2020-03-19,8341362414
2020-03-20,8098080535
2020-03-23,7187187918
2020-03-24,7504020133
2020-03-25,7527593958
2020-03-26,8229151005
2020-03-27,8117882549
2020-03-30,8558241609
2020-03-31,8133076695
2020-04-01,7858633361
2020-04-02,7864253361
2020-04-03,7541103360
2020-04-06,8001943361
2020-04-07,7961666695
2020-04-08,8227680029
2020-04-09,8473086696
2020-04-13,8323220029
2020-04-14,8289500029
2020-04-15,8013183361
2020-04-16,7978526695
2020-04-17,8508680030
2020-04-20,8066573362
2020-04-21,8025360028
2020-04-22,8013183361
2020-04-23,8068446695
2020-04-24,8054396695
2020-04-27,8444986696
2020-04-28,9206496699
2020-04-29,9385400033
2020-04-30,9052883365
2020-05-01,8874916698
2020-05-04,8971393365
2020-05-05,8755960031
2020-05-06,8755960031
2020-05-07,8784996697
2020-05-08,9192446699
2020-05-11,9132500032
2020-05-12,8913320031
2020-05-13,8411266696
2020-05-14,8742846697
2020-05-15,8516173363
2020-05-18,8777503364
2020-05-19,8516173363
2020-05-20,8752213364
2020-05-21,8702570030
2020-05-22,8710063364
2020-05-26,9213053366
2020-05-27,9597086700
2020-05-28,9525900033
2020-05-29,9498736700
2020-06-01,9612073367
2020-06-02,9634553367
2020-06-03,10066356702
2020-06-04,10175010036
2020-06-05,10355786703
2020-06-08,10473806703
2020-06-09,10101950035
2020-06-10,9864973368
2020-06-11,9191510032
2020-06-12,9265506699
2020-06-15,9317023366
2020-06-16,9453776700
2020-06-17,9280493366
2020-06-18,9143740032
2020-06-19,9343250033
2020-06-22,9232723366
2020-06-23,9361046699
2020-06-24,9173713365
2020-06-25,8985443365
2020-06-26,8962026698
2020-06-29,9181206699
2020-06-30,9375768684
2020-07-01,9335372085
2020-07-02,9361676847
2020-07-06,9394557800
2020-07-07,9269610181
2020-07-08,9047898617
2020-07-09,8959589773
2020-07-10,9290278208
2020-07-13,9279944194
2020-07-14,9593722425
2020-07-15,9661363241
2020-07-16,10056874124
2020-07-17,9837041472
2020-07-20,9744035350
2020-07-21,9781613581
2020-07-22,9795705418
2020-07-23,9719609499
2020-07-24,9656665962
2020-07-27,9726185690
2020-07-28,9580570044
2020-07-29,9579630588
2020-07-30,9232971405
2020-07-31,9030048957
2020-08-03,9014078209
2020-08-04,8959589773
2020-08-05,9005623107
2020-08-06,8925769365
2020-08-07,8968984331
2020-08-10,9165330589
2020-08-11,9394557800
2020-08-12,9338190453
2020-08-13,9321280249
2020-08-14,9363555759
2020-08-17,9322219704
2020-08-18,9209485011
2020-08-19,9217000657
2020-08-20,9086416304
2020-08-21,9015017664
2020-08-24,9368253038
2020-08-25,9318461881
2020-08-26,9381405419
2020-08-27,9591843513
2020-08-28,9607814262
2020-08-31,9511050316
2020-09-01,9791008139
2020-09-02,10065329226
2020-09-03,9953533989
2020-09-04,10009901335
2020-09-08,9721488411
2020-09-09,9818252356
2020-09-10,9724306778
2020-09-11,9827646914
2020-09-14,9951655077
2020-09-15,10101968002
2020-09-16,10428898613
2020-09-17,10612092490
2020-09-18,10629002694
2020-09-21,10148940791
2020-09-22,10066268682
2020-09-23,9784431948
2020-09-24,9795705418
2020-09-25,10281404056
2020-09-28,10442050994
2020-09-29,10216581607
2020-09-30,10303548138
2020-10-01,10171269665
2020-10-02,10244022825
2020-10-05,10482124075
2020-10-06,10337562602
2020-10-07,10579443237
2020-10-08,10753294943
2020-10-09,10667313936
2020-10-12,11027300350
2020-10-13,10998010117
2020-10-14,11013127656
2020-10-15,11215324750
2020-10-16,11299416064
2020-10-19,11079266892
2020-10-20,11010293118
2020-10-21,11121784973
2020-10-22,11167137592
2020-10-23,11262567061
2020-10-26,10939429650
2020-10-27,10768412483
2020-10-28,10575663852
2020-10-29,10844945027
2020-10-30,10817544487
2020-11-02,11136902513
2020-11-03,11645229784
2020-11-04,11188869055
2020-11-05,11578145702
2020-11-06,11641450399
2020-11-09,11979705350
2020-11-10,12277331912
2020-11-11,12083638435
2020-11-12,11987264120
2020-11-13,12278276758
2020-11-16,12694953946
2020-11-17,12810225186
2020-11-18,12461576927
2020-11-19,12264104065
2020-11-20,12264104065
2020-11-23,12421893385
2020-11-24,12717630255
2020-11-25,12448349080
2020-11-27,12544723395
2020-11-30,12283000990
2020-12-01,12466301158
2020-12-02,12470080543
2020-12-03,12428507309
2020-12-04,12582517244
2020-12-07,12748810181
2020-12-08,12951007274
2020-12-09,12880143807
2020-12-10,12808335493
2020-12-11,12810225186
2020-12-14,12441735156
2020-12-15,12678891560
2020-12-16,12813059725
2020-12-17,12816839109
2020-12-18,12742196257
2020-12-21,12639208018
2020-12-22,12642987403
2020-12-23,12824397879
2020-12-24,12859357190
2020-12-28,12923606733
2020-12-29,12818728802
2020-12-30,12988801123
2020-12-31,13018704000
2021-01-04,12814800000
2021-01-05,12946960000
2021-01-06,13642688000
2021-01-07,13683279999
2021-01-08,13667232000
2021-01-11,13766352000
2021-01-12,13898511999
2021-01-13,13560560000
2021-01-14,13499200000
2021-01-15,13454832000
2021-01-19,13185792000
2021-01-20,13260368000
2021-01-21,13267920000
2021-01-22,13253760000
2021-01-25,13302847999
2021-01-26,13200896000
2021-01-27,12826128000
2021-01-28,12433424000
2021-01-29,12693024000
2021-02-01,12710960000
2021-02-02,12796864000
2021-02-03,12804415999
2021-02-04,12491952000
2021-02-05,12583520000
2021-02-08,12558032000
2021-02-09,12455136000
2021-02-10,12629776000
2021-02-11,12382447999
2021-02-12,12572192000
2021-02-16,12558976000
2021-02-17,12594847999
2021-02-18,12524992000
2021-02-19,12657152000
2021-02-22,12679808000
2021-02-23,12606176000
2021-02-24,12595792000
2021-02-25,12609008000
2021-02-26,12462688000
2021-03-01,12828015999
2021-03-02,12877104000
2021-03-03,12886544000
2021-03-04,12669424000
2021-03-05,12739279999
2021-03-08,13067792000
2021-03-09,13216000000
2021-03-10,13294352000
2021-03-11,13212224000
2021-03-12,12953568000
2021-03-15,12719456000
2021-03-16,12602400000
2021-03-17,12732672000
2021-03-18,12648656000
2021-03-19,12368288000
2021-03-22,12314479999
2021-03-23,12170992000
2021-03-24,12261615999
2021-03-25,12629776000
2021-03-26,12793088000
2021-03-29,12823296000
2021-03-30,12786479999
2021-03-31,12676899076
2021-04-01,12779649076
2021-04-05,12957811920
2021-04-06,13146344030
2021-04-07,13013428892
2021-04-08,12842807333
2021-04-09,12993633021
2021-04-12,13112408250
2021-04-13,12944614672
2021-04-14,12967238525
2021-04-15,13154827975
2021-04-16,13231183479
2021-04-19,13302825681
2021-04-20,13273603204
2021-04-21,13409346323
2021-04-22,13262291277
2021-04-23,13416887608
2021-04-26,13494185773
2021-04-27,13646896782
2021-04-28,13703456415
2021-04-29,14140850910
2021-04-30,13918383020
2021-05-03,14089947240
2021-05-04,14317128433
2021-05-05,14344465589
2021-05-06,14445330268
2021-05-07,14437788983
2021-05-10,14569761460
2021-05-11,14597098616
2021-05-12,14286963295
2021-05-13,14615951827
2021-05-14,14540538983
2021-05-17,14623493112
2021-05-18,14348236231
2021-05-19,14212493112
2021-05-20,14082405956
2021-05-21,14154990818
2021-05-24,14281307332
2021-05-25,14063552745
2021-05-26,14020190360
2021-05-27,14082405956
2021-05-28,14012649075
2021-06-01,14120112378
2021-06-02,13804321094
2021-06-03,13770385314
2021-06-04,13834486231
2021-06-07,13604477057
2021-06-08,13599763754
2021-06-09,13479103204
2021-06-10,13444224764
2021-06-11,13560172011
2021-06-14,13089784397
2021-06-15,13191591736
2021-06-16,13067160544
2021-06-17,12613740819
2021-06-18,12513818801
2021-06-21,12757025223
2021-06-22,12756082562
2021-06-23,12688211003
2021-06-24,12612798159
2021-06-25,12750426599
2021-06-28,12781534397
2021-06-29,12732516048
2021-06-30,12770105999
2021-07-01,12875722000
2021-07-02,12886095000
2021-07-06,12798396000
2021-07-07,12977566000
2021-07-08,12837059000
2021-07-09,13072809000
2021-07-12,13099213000
2021-07-13,12965307000
2021-07-14,12934188000
2021-07-15,12892696000
2021-07-16,12722955999
2021-07-19,12465517000
2021-07-20,12502294000
2021-07-21,12524926000
2021-07-22,12402336000
2021-07-23,12601309000
2021-07-26,12689951000
2021-07-27,13021887000
2021-07-28,13102042000
2021-07-29,13222746000
2021-07-30,13343450000
2021-08-02,13133161000
2021-08-03,13221803000
2021-08-04,13082238999
2021-08-05,13064322000
2021-08-06,13255751000
2021-08-09,13450951999
2021-08-10,13584858000
2021-08-11,13731023000
2021-08-12,13716878000
2021-08-13,13807405999
2021-08-16,13776287000
2021-08-17,13736680999
2021-08-18,13678215000
2021-08-19,13681987000
2021-08-20,13984690000
2021-08-23,13860213999
2021-08-24,13942255000
2021-08-25,14137455999
2021-08-26,14088420000
2021-08-27,14276076999
2021-08-30,14253445000
2021-08-31,14305309999
2021-09-01,14516542000
2021-09-02,14457133000
2021-09-03,14376034999
2021-09-07,14295880000
2021-09-08,14303424000
2021-09-09,14306253000
2021-09-10,14316626000
2021-09-13,14303424000
2021-09-14,13982804000
2021-09-15,13771572000
2021-09-16,13551853000
2021-09-17,13298186000
2021-09-20,13175596000
2021-09-21,13015286000
2021-09-22,13271782000
2021-09-23,13455667000
2021-09-24,13378341000
2021-09-27,13544309000
2021-09-28,13393429000
2021-09-29,13332134000
2021-09-30,12903755337
2021-10-01,13064301187
2021-10-04,13087772802
2021-10-05,13305589394
2021-10-06,13257707299
2021-10-07,13394781533
2021-10-08,13062423458
2021-10-11,12964781537
2021-10-12,13099978042
2021-10-13,12884978044
2021-10-14,13060545728
2021-10-15,12553558834
2021-10-18,12592052283
2021-10-19,12473755341
2021-10-20,12725371059
2021-10-21,12651200754
2021-10-22,12579847043
2021-10-25,12573274991
2021-10-26,12771375425
2021-10-27,12712226954
2021-10-28,13031440925
2021-10-29,12897183284
2021-11-01,12716921277
2021-11-02,12553558834
2021-11-03,12710349225
2021-11-04,12618340492
2021-11-05,12710349225
2021-11-08,12615523898
2021-11-09,12598624335
2021-11-10,12716921277
2021-11-11,12684061016
2021-11-12,12683122151
2021-11-15,12657772806
2021-11-16,12633362326
2021-11-17,12636178920
2021-11-18,12450283725
2021-11-19,12495349227
2021-11-22,12612707305
2021-11-23,12646506431
2021-11-24,12404279359
2021-11-26,12540414729
2021-11-29,12552619969
2021-11-30,12260633072
2021-12-01,12159235693
2021-12-02,12385502067
2021-12-03,12506615603
2021-12-06,12786397259
2021-12-07,12708471496
2021-12-08,12414606870
2021-12-09,12132008619
2021-12-10,12033427834
2021-12-13,12254061020
2021-12-14,12264388531
2021-12-15,12371419097
2021-12-16,12627729139
2021-12-17,12208056653
2021-12-20,12116986785
2021-12-21,12273777177
2021-12-22,12298187657
2021-12-23,12327292460
2021-12-27,12486899446
2021-12-28,12531964947
2021-12-29,12638056649
2021-12-30,12643689837
2021-12-31,12648335000
2022-01-03,12505269000
2022-01-04,12822987000
2022-01-05,12911242000
2022-01-06,12724513000
2022-01-07,12806265000
2022-01-10,12631613000
2022-01-11,12626039000
2022-01-12,12448600000
2022-01-13,12741235000
2022-01-14,12756099000
2022-01-18,12481115000
2022-01-19,12738448000
2022-01-20,12561938000
2022-01-21,12496908000
2022-01-24,12687353000
2022-01-25,12544287000
2022-01-26,12392860000
2022-01-27,13330221000
2022-01-28,13521595000
2022-01-31,13993527000
2022-02-01,13884834000
2022-02-02,13680454000
2022-02-03,13765922000
2022-02-04,13625642999
2022-02-07,13785430999
2022-02-08,13981450000
2022-02-09,14033474000
2022-02-10,13815159000
2022-02-11,13729691000
2022-02-14,13658158000
2022-02-15,13755703000
2022-02-16,13794721000
2022-02-17,13798437000
2022-02-18,13792863000
2022-02-22,13847674000
2022-02-23,13494654000
2022-02-24,13562471000
2022-02-25,13899698000
2022-02-28,13673951000
2022-03-01,13295848000
2022-03-02,13682312000
2022-03-03,13809585000
2022-03-04,13898769000
2022-03-07,13486292999
2022-03-08,13080320000
2022-03-09,13716685000
2022-03-10,13843029000
2022-03-11,13911775000
2022-03-14,14021397000
2022-03-15,14153315000
2022-03-16,14431086000
2022-03-17,14516554000
2022-03-18,14536063000
2022-03-21,14523057000
2022-03-22,14256434000
2022-03-23,14196978000
2022-03-24,14209984000
2022-03-25,14504477000
2022-03-28,14416222000
2022-03-29,14528630999
2022-03-30,14573223000
2022-03-31,14502619000
2022-04-01,14470104000
2022-04-04,14414364000
2022-04-05,14314032000
2022-04-06,14162604999
2022-04-07,14055770000
2022-04-08,14245286000
2022-04-11,14391139000
2022-04-12,14582513000
2022-04-13,14825911000
2022-04-14,15144558000
2022-04-18,14937391000
2022-04-19,15230026000
2022-04-20,15511513000
2022-04-21,15424187000
2022-04-22,14973622000
2022-04-25,15076741000
2022-04-26,14811976000
2022-04-27,15017285000
2022-04-28,15128765000
2022-04-29,14972692999
2022-05-02,14870503000
2022-05-03,15021001000
2022-05-04,15385169000
2022-05-05,15147345000
2022-05-06,15093463000
2022-05-09,14936462000
2022-05-10,14884438000
2022-05-11,14755307000
2022-05-12,14539779000
2022-05-13,14436660000
2022-05-16,14449666000
2022-05-17,14746946000
2022-05-18,14029758000
2022-05-19,13980521000
2022-05-20,13847674000
2022-05-23,14208126000
2022-05-24,14094788000
2022-05-25,14245286000
2022-05-26,14530489000
2022-05-27,14854710000
2022-05-31,14611312000
2022-06-01,14628963000
2022-06-02,14835201000
2022-06-03,14782248000
2022-06-06,14942036000
2022-06-07,15077670000
2022-06-08,14828698000
2022-06-09,14507264000
2022-06-10,14074350000
2022-06-13,13346942999
2022-06-14,13677667000
2022-06-15,13677667000
2022-06-16,13140704999
2022-06-17,12976272000
2022-06-21,12960479000
2022-06-22,12690140000
2022-06-23,12615820000
2022-06-24,13061740000
2022-06-27,13163001000
2022-06-28,12908454999
2022-06-29,12905667999
2022-06-30,12760000000
2022-07-01,12876000000
2022-07-05,12728448000
2022-07-06,12850944000
2022-07-07,13139552000
2022-07-08,12974368000
2022-07-11,12790624000
2022-07-12,12818464000
2022-07-13,12713600000
2022-07-14,12568832000
2022-07-15,12602240000
2022-07-18,12462112000
2022-07-19,12832384000
2022-07-20,12901984000
2022-07-21,13165536000
2022-07-22,13140480000
2022-07-25,13354848000
2022-07-26,12707104000
2022-07-27,12929824000
2022-07-28,13006848000
2022-07-29,13048608000
2022-08-01,12884352000
2022-08-02,12816608000
2022-08-03,12913120000
2022-08-04,12782272000
2022-08-05,12548416000
2022-08-08,12803616000
2022-08-09,12893632000
2022-08-10,13101504000
2022-08-11,13183168000
2022-08-12,13355775999
2022-08-15,13300096000
2022-08-16,13526528000
2022-08-17,13408672000
2022-08-18,13468991999
2022-08-19,13286175999
2022-08-22,13030048000
2022-08-23,13096864000
2022-08-24,12988288000
2022-08-25,13322368000
2022-08-26,12893632000
2022-08-29,12794336000
2022-08-30,12913120000
2022-08-31,12706175999
2022-09-01,12665344000
2022-09-02,12631008000
2022-09-06,12637504000
2022-09-07,12917759999
2022-09-08,12946528000
2022-09-09,12953024000
2022-09-12,13185024000
2022-09-13,12785984000
2022-09-14,12256096000
2022-09-15,12312704000
2022-09-16,10956896000
2022-09-19,11516480000
2022-09-20,11081248000
2022-09-21,10959680000
2022-09-22,10753664000
2022-09-23,10576416000
2022-09-26,10478976000
2022-09-27,10513312000
2022-09-28,10747168000
2022-09-29,10599616000
2022-09-30,10169021027
2022-10-03,10414439560
2022-10-04,10698799040
2022-10-05,10630878782
2022-10-06,10497755076
2022-10-07,10297616716
2022-10-10,10337463267
2022-10-11,10361914560
2022-10-12,10280410250
2022-10-13,10485982231
2022-10-14,10297616716
2022-10-17,10499566283
2022-10-18,10568392144
2022-10-19,10360103353
2022-10-20,10221546027
2022-10-21,10590126627
2022-10-24,10530356800
2022-10-25,10498660679
2022-10-26,10537601627
2022-10-27,10799321022
2022-10-28,10930633520
2022-10-31,10886258952
2022-11-01,10920671882
2022-11-02,10735023177
2022-11-03,10978630503
2022-11-04,11274762828
2022-11-07,11103603777
2022-11-08,11013043433
2022-11-09,10868146883
2022-11-10,11327287827
2022-11-11,11724847737
2022-11-14,11750204634
2022-11-15,11789145581
2022-11-16,11761071875
2022-11-17,11725753341
2022-11-18,11685906789
2022-11-21,11894195580
2022-11-22,12073505062
2022-11-23,12076221872
2022-11-25,12041808941
2022-11-28,11781900754
2022-11-29,12016452045
2022-11-30,12306245146
2022-12-01,12330696439
2022-12-02,12481026610
2022-12-05,12278171439
2022-12-06,12210251181
2022-12-07,12243758508
2022-12-08,12312584370
2022-12-09,12235608077
2022-12-12,12418539972
2022-12-13,12361486956
2022-12-14,12255531353
2022-12-15,12033658510
2022-12-16,11825369719
2022-12-19,11646965841
2022-12-20,11581762394
2022-12-21,11630664979
2022-12-22,11538293429
2022-12-23,11655116272
2022-12-27,11732998168
2022-12-28,11502069291
2022-12-29,11648777048
2022-12-30,11583573601
2023-01-03,11486340000
2023-01-04,11641200000
2023-01-05,11559320000
2023-01-06,11764910000
2023-01-09,11790720000
2023-01-10,11812970000
2023-01-11,11888620000
2023-01-12,12101330000
2023-01-13,12050600000
2023-01-17,11881500000
2023-01-18,11650990000
2023-01-19,11549530000
2023-01-20,11790720000
2023-01-23,11752450000
2023-01-24,11572670000
2023-01-25,11494350000
2023-01-26,12337180000
2023-01-27,12318490000
2023-01-30,12343410000
2023-01-31,12700299999
2023-02-01,12651350000
2023-02-02,12913010000
2023-02-03,12853379999
2023-02-06,12690510000
2023-02-07,12760820000
2023-02-08,12621090000
2023-02-09,12468900000
2023-02-10,12452879999
2023-02-13,12645120000
2023-02-14,12694070000
2023-02-15,12691400000
2023-02-16,12591720000
2023-02-17,12549890000
2023-02-21,11941129999
2023-02-22,11990080000
2023-02-23,12228600000
2023-02-24,12264200000
2023-02-27,12181430000
2023-02-28,12168080000
2023-03-01,12344299999
2023-03-02,12549890000
2023-03-03,12668260000
2023-03-06,12260640000
2023-03-07,12217030000
2023-03-08,12288230000
2023-03-09,12068400000
2023-03-10,11785379999
2023-03-13,11631410000
2023-03-14,11690150000
2023-03-15,11436500000
2023-03-16,11496129999
2023-03-17,11331480000
2023-03-20,11881500000
2023-03-21,11833440000
2023-03-22,11634080000
2023-03-23,11666120000
2023-03-24,11850350000
2023-03-27,11770250000
2023-03-28,11972280000
2023-03-29,12163629999
2023-03-30,12244620000
