,TMO
2018-07-17,84959719657
2018-07-18,85116724446
2018-07-19,86988704622
2018-07-20,87298688436
2018-07-23,87954887939
2018-07-24,89130410974
2018-07-25,92302712864
2018-07-26,94202873388
2018-07-27,93035401880
2018-07-30,92882422855
2018-07-31,94416238870
2018-08-01,94166641513
2018-08-02,93868734990
2018-08-03,93929121448
2018-08-06,94641681644
2018-08-07,94806737961
2018-08-08,94436367689
2018-08-09,93896915337
2018-08-10,93164226322
2018-08-13,92874371327
2018-08-14,93240715835
2018-08-15,92189991478
2018-08-16,92910603201
2018-08-17,92592567860
2018-08-20,92648928553
2018-08-21,93168252086
2018-08-22,94239105262
2018-08-23,94279362900
2018-08-24,94488702619
2018-08-27,95780972805
2018-08-28,95797075860
2018-08-29,96509636056
2018-08-30,96292244810
2018-08-31,96256012936
2018-09-04,95028154971
2018-09-05,95156979413
2018-09-06,94899330528
2018-09-07,94991923096
2018-09-10,95487092046
2018-09-11,95181133996
2018-09-12,96235884117
2018-09-13,98228637208
2018-09-14,97415432916
2018-09-17,95998364051
2018-09-18,96256012936
2018-09-19,97045062644
2018-09-20,97624772635
2018-09-21,98023323253
2018-09-24,97483870901
2018-09-25,97862292700
2018-09-26,97765674368
2018-09-27,98357461650
2018-09-28,98260843318
2018-10-01,99901020000
2018-10-02,99595500000
2018-10-03,99434700000
2018-10-04,97838760000
2018-10-05,96757380000
2018-10-08,96343320000
2018-10-09,96467940000
2018-10-10,92725320000
2018-10-11,90888180000
2018-10-12,93026820000
2018-10-15,91696200000
2018-10-16,94530300000
2018-10-17,94329300000
2018-10-18,92343420000
2018-10-19,91314300000
2018-10-22,90759540000
2018-10-23,89778660000
2018-10-24,88665120000
2018-10-25,92536380000
2018-10-26,92460000000
2018-10-29,91796700000
2018-10-30,93533340000
2018-10-31,93927300000
2018-11-01,93931320000
2018-11-02,94152420000
2018-11-05,95081040000
2018-11-06,95768460000
2018-11-07,98703060000
2018-11-08,98719140000
2018-11-09,97866900000
2018-11-12,95008680000
2018-11-13,94478040000
2018-11-14,94502160000
2018-11-15,95551380000
2018-11-16,96906120000
2018-11-19,93617760000
2018-11-20,93826800000
2018-11-21,93674040000
2018-11-23,94474020000
2018-11-26,96556380000
2018-11-27,97279980000
2018-11-28,99454800000
2018-11-29,99925140000
2018-11-30,100319100000
2018-12-03,101295960000
2018-12-04,98043780000
2018-12-06,97300080000
2018-12-07,94815720000
2018-12-10,95306160000
2018-12-11,95475000000
2018-12-12,96990540000
2018-12-13,97091040000
2018-12-14,94144380000
2018-12-17,92005740000
2018-12-18,92580600000
2018-12-19,91800720000
2018-12-20,88303320000
2018-12-21,86747580000
2018-12-24,83804940000
2018-12-26,87623940000
2018-12-27,88878180000
2018-12-28,89424900000
2018-12-31,89516000000
2019-01-02,87768000000
2019-01-03,84868000000
2019-01-04,88704000000
2019-01-07,89900000000
2019-01-08,91992000000
2019-01-09,94556000000
2019-01-10,95544000000
2019-01-11,96000000000
2019-01-14,94016000000
2019-01-15,94188000000
2019-01-16,93852000000
2019-01-17,95268000000
2019-01-18,96264000000
2019-01-22,96280000000
2019-01-23,96584000000
2019-01-24,96232000000
2019-01-25,96360000000
2019-01-28,95152000000
2019-01-29,94760000000
2019-01-30,98024000000
2019-01-31,98268000000
2019-02-01,97372000000
2019-02-04,97436000000
2019-02-05,98404000000
2019-02-06,98900000000
2019-02-07,97164000000
2019-02-08,97404000000
2019-02-11,97828000000
2019-02-12,99332000000
2019-02-13,98956000000
2019-02-14,98456000000
2019-02-15,100996000000
2019-02-19,100332000000
2019-02-20,100888000000
2019-02-21,100580000000
2019-02-22,100840000000
2019-02-25,101536000000
2019-02-26,101596000000
2019-02-27,103656000000
2019-02-28,103828000000
2019-03-01,105624000000
2019-03-04,103780000000
2019-03-05,101784000000
2019-03-06,100496000000
2019-03-07,100324000000
2019-03-08,99940000000
2019-03-11,101728000000
2019-03-12,101968000000
2019-03-13,103548000000
2019-03-14,104572000000
2019-03-15,105235999999
2019-03-18,105411999999
2019-03-19,106383999999
2019-03-20,106252000000
2019-03-21,108420000000
2019-03-22,105524000000
2019-03-25,107520000000
2019-03-26,108576000000
2019-03-27,107540000000
2019-03-28,108120000000
2019-03-29,109488000000
2019-04-01,110607395735
2019-04-02,110054739208
2019-04-03,110835666909
2019-04-04,110150853387
2019-04-05,110727538458
2019-04-08,111500456644
2019-04-09,111252161683
2019-04-10,111672661214
2019-04-11,112337450949
2019-04-12,112393517553
2019-04-15,111156047504
2019-04-16,106858942771
2019-04-17,103126508837
2019-04-18,104035588776
2019-04-22,103759260512
2019-04-23,105693558356
2019-04-24,104748435600
2019-04-25,107948236795
2019-04-26,109417982775
2019-04-29,109137649754
2019-04-30,111111995172
2019-05-01,110727538458
2019-05-02,111256166440
2019-05-03,111588561308
2019-05-06,111716713546
2019-05-07,108809259644
2019-05-08,108332693509
2019-05-09,107727975136
2019-05-10,107800060769
2019-05-13,104556207243
2019-05-14,107083209188
2019-05-15,105341139701
2019-05-16,106935033162
2019-05-17,104816516477
2019-05-20,105289077855
2019-05-21,106270243427
2019-05-22,108793240615
2019-05-23,108536936138
2019-05-24,108849307219
2019-05-28,106678728686
2019-05-29,106029957981
2019-05-30,107319489877
2019-05-31,106919014133
2019-06-03,106238205368
2019-06-04,107315485119
2019-06-05,110046729693
2019-06-06,110635429037
2019-06-07,112810012327
2019-06-10,113638997117
2019-06-11,114155610827
2019-06-12,114223691703
2019-06-13,114632176962
2019-06-14,114239710733
2019-06-17,114508029481
2019-06-18,115817585164
2019-06-19,117251288328
2019-06-20,117475554744
2019-06-21,117924087578
2019-06-24,118360606139
2019-06-25,117551645136
2019-06-26,117031026669
2019-06-27,117647759314
2019-06-28,117611716497
2019-07-01,120063410000
2019-07-02,120745110000
2019-07-03,122477430000
2019-07-05,120560649999
2019-07-08,119421810000
2019-07-09,119056899999
2019-07-10,118904520000
2019-07-11,118515550000
2019-07-12,116666940000
2019-07-15,115820830000
2019-07-16,114770209999
2019-07-17,115087000000
2019-07-18,117785730000
2019-07-19,116217820000
2019-07-22,116983730000
2019-07-23,117741620000
2019-07-24,115632360000
2019-07-25,116526589999
2019-07-26,115171209999
2019-07-29,115856920000
2019-07-30,113847910000
2019-07-31,111349680000
2019-08-01,111401810000
2019-08-02,110202820000
2019-08-05,107652459999
2019-08-06,110659959999
2019-08-07,110190790000
2019-08-08,112480500000
2019-08-09,110824370000
2019-08-12,109072000000
2019-08-13,110343170000
2019-08-14,108061480000
2019-08-15,109597310000
2019-08-16,110736149999
2019-08-19,112087520000
2019-08-20,110752190000
2019-08-21,111586270000
2019-08-22,111546170000
2019-08-23,108013360000
2019-08-26,108638920000
2019-08-27,109444930000
2019-08-28,110700060000
2019-08-29,114593770000
2019-08-30,115111060000
2019-09-03,113695529999
2019-09-04,114645899999
2019-09-05,117902020000
2019-09-06,118315050000
2019-09-09,117100020000
2019-09-10,116089500000
2019-09-11,118270940000
2019-09-12,118282970000
2019-09-13,119357649999
2019-09-16,118427330000
2019-09-17,117376709999
2019-09-18,118278959999
2019-09-19,118395250000
2019-09-20,118828330000
2019-09-23,116470450000
2019-09-24,114349160000
2019-09-25,113214330000
2019-09-26,115026850000
2019-09-27,115247399999
2019-09-30,116216730000
2019-10-01,114672599999
2019-10-02,111532469999
2019-10-03,112881090000
2019-10-04,116627700000
2019-10-07,115374840000
2019-10-08,108500070000
2019-10-09,110327490000
2019-10-10,111983340000
2019-10-11,113172360000
2019-10-14,113415750000
2019-10-15,114121980000
2019-10-16,111943440000
2019-10-17,112354409999
2019-10-18,112286580000
2019-10-21,113132460000
2019-10-22,112115010000
2019-10-23,118475070000
2019-10-24,117082560000
2019-10-25,118375320000
2019-10-28,119660099999
2019-10-29,118882050000
2019-10-30,120442140000
2019-10-31,120490020000
2019-11-01,121136400000
2019-11-04,120007230000
2019-11-05,116759370000
2019-11-06,117533430000
2019-11-07,117122460000
2019-11-08,117565349999
2019-11-11,117118469999
2019-11-12,118092030000
2019-11-13,119707980000
2019-11-14,120035159999
2019-11-15,122417190000
2019-11-18,120095010000
2019-11-19,122261580000
2019-11-20,122624670000
2019-11-21,121818690000
2019-11-22,122800230000
2019-11-25,123929400000
2019-11-26,125066550000
2019-11-27,125852580000
2019-11-29,125266050000
2019-12-02,124902960000
2019-12-03,124843110000
2019-12-04,125940360000
2019-12-05,126084000000
2019-12-06,127727880000
2019-12-09,126255570000
2019-12-10,126518909999
2019-12-11,126913920000
2019-12-12,127424640000
2019-12-13,127879500000
2019-12-16,128262539999
2019-12-17,127596210000
2019-12-18,127520400000
2019-12-19,128976750000
2019-12-20,130361280000
2019-12-23,130887960000
2019-12-24,130277490000
2019-12-26,129958289999
2019-12-27,130293450000
2019-12-30,129690960000
2019-12-31,128973390000
2020-01-02,129568890000
2020-01-03,128159540000
2020-01-06,129080580000
2020-01-07,129811060000
2020-01-08,130017500000
2020-01-09,130855170000
2020-01-10,130505810000
2020-01-13,131811940000
2020-01-14,132121600000
2020-01-15,133074400000
2020-01-16,133685780000
2020-01-17,134658430000
2020-01-21,133892220000
2020-01-22,134999850000
2020-01-23,133145860000
2020-01-24,132470960000
2020-01-27,131391119999
2020-01-28,132304220000
2020-01-29,132554330000
2020-01-30,126984420000
2020-01-31,124336430000
2020-02-03,126380979999
2020-02-04,129406119999
2020-02-05,131998530000
2020-02-06,131804000000
2020-02-07,129505369999
2020-02-10,132574180000
2020-02-11,134098659999
2020-02-12,132824290000
2020-02-13,133229229999
2020-02-14,134658430000
2020-02-18,133935890000
2020-02-19,134876780000
2020-02-20,133415820000
2020-02-21,132971180000
2020-02-24,128290549999
2020-02-25,122923110000
2020-02-26,122736520000
2020-02-27,117940760000
2020-02-28,115447600000
2020-03-02,121069119999
2020-03-03,123212920000
2020-03-04,129676080000
2020-03-05,124217330000
2020-03-06,123534490000
2020-03-09,117253950000
2020-03-10,122156900000
2020-03-11,114883860000
2020-03-12,112875040000
2020-03-13,119147640000
2020-03-16,110901950000
2020-03-17,117635070000
2020-03-18,120283060000
2020-03-19,111493479999
2020-03-20,110512890000
2020-03-23,101354100000
2020-03-24,111965909999
2020-03-25,107856960000
2020-03-26,112410549999
2020-03-27,108912979999
2020-03-30,112559199999
2020-03-31,112022000000
2020-04-01,108704000000
2020-04-02,113582250000
2020-04-03,111472949999
2020-04-06,120080000000
2020-04-07,117149100000
2020-04-08,121324249999
2020-04-09,125365100000
2020-04-13,124551400000
2020-04-14,128916150000
2020-04-15,128702850000
2020-04-16,129891799999
2020-04-17,130974100000
2020-04-20,129228200000
2020-04-21,126249900000
2020-04-22,132558049999
2020-04-23,126601450000
2020-04-24,129836500000
2020-04-27,135370449999
2020-04-28,131321699999
2020-04-29,132569900000
2020-04-30,132198600000
2020-05-01,130274950000
2020-05-04,129054400000
2020-05-05,132846400000
2020-05-06,132384249999
2020-05-07,133936600000
2020-05-08,131538950000
2020-05-11,134454050000
2020-05-12,131029400000
2020-05-13,131965549999
2020-05-14,133229550000
2020-05-15,135453400000
2020-05-18,137053150000
2020-05-19,135398099999
2020-05-20,134754249999
2020-05-21,132621250000
2020-05-22,134402700000
2020-05-26,131365150000
2020-05-27,133253250000
2020-05-28,135382300000
2020-05-29,137930050000
2020-06-01,137985350000
2020-06-02,138285550000
2020-06-03,137140050000
2020-06-04,137519250000
2020-06-05,139909000000
2020-06-08,138202600000
2020-06-09,137321749999
2020-06-10,139356000000
2020-06-11,132893800000
2020-06-12,134205200000
2020-06-15,134623900000
2020-06-16,137151900000
2020-06-17,138190750000
2020-06-18,137238800000
2020-06-19,139328350000
2020-06-22,139103200000
2020-06-23,140943900000
2020-06-24,137444200000
2020-06-25,138945200000
2020-06-26,138625250000
2020-06-29,138916800000
2020-06-30,143486640000
2020-07-01,142468920000
2020-07-02,144892440000
2020-07-06,151378920000
2020-07-07,150579000000
2020-07-08,153105480000
2020-07-09,153517320000
2020-07-10,151497720000
2020-07-13,150056280000
2020-07-14,153434160000
2020-07-15,155509200000
2020-07-16,155398320000
2020-07-17,156578400000
2020-07-20,159576120000
2020-07-21,159623640000
2020-07-22,162660960000
2020-07-23,162550080000
2020-07-24,160926480000
2020-07-27,163722240000
2020-07-28,161314560000
2020-07-29,162066960000
2020-07-30,162581760000
2020-07-31,163924200000
2020-08-03,165959640000
2020-08-04,164625120000
2020-08-05,166280400000
2020-08-06,164629080000
2020-08-07,164074680000
2020-08-10,162423360000
2020-08-11,161267040000
2020-08-12,164803320000
2020-08-13,164973600000
2020-08-14,163848960000
2020-08-17,165052800000
2020-08-18,165250800000
2020-08-19,166565520000
2020-08-20,167155560000
2020-08-21,169713720000
2020-08-24,166224960000
2020-08-25,167226840000
2020-08-26,168557400000
2020-08-27,166529880000
2020-08-28,168094080000
2020-08-31,169876080000
2020-09-01,171757080000
2020-09-02,174659760000
2020-09-03,166189320000
2020-09-04,162352080000
2020-09-08,160498800000
2020-09-09,165654720000
2020-09-10,166213080000
2020-09-11,170727480000
2020-09-14,171903600000
2020-09-15,172299600000
2020-09-16,171816480000
2020-09-17,171440280000
2020-09-18,169903800000
2020-09-21,168486120000
2020-09-22,170375040000
2020-09-23,166620960000
2020-09-24,165583440000
2020-09-25,167226840000
2020-09-28,170070830000
2020-09-29,172432980000
2020-09-30,175283440000
2020-10-01,173965400000
2020-10-02,172718820000
2020-10-05,178915990000
2020-10-06,177018330000
2020-10-07,179586920000
2020-10-08,180055380000
2020-10-09,184485900000
2020-10-12,185287840000
2020-10-13,185609410000
2020-10-14,185402970000
2020-10-15,184430320000
2020-10-16,186030230000
2020-10-19,183132130000
2020-10-20,184708220000
2020-10-21,186097720000
2020-10-22,191350030000
2020-10-23,190627490000
2020-10-26,191524710000
2020-10-27,194252100000
2020-10-28,189253870000
2020-10-29,187336360000
2020-10-30,187828640000
2020-11-02,190778350000
2020-11-03,195125500000
2020-11-04,202855090000
2020-11-05,204359720000
2020-11-06,209481020000
2020-11-09,192541030000
2020-11-10,186030230000
2020-11-11,192148000000
2020-11-12,193164320000
2020-11-13,193970230000
2020-11-16,190953030000
2020-11-17,190163000000
2020-11-18,180309460000
2020-11-19,179880700000
2020-11-20,179062880000
2020-11-23,177073910000
2020-11-24,174505320000
2020-11-25,178034650000
2020-11-27,179999800000
2020-11-30,184597060000
2020-12-01,187026700000
2020-12-02,190119330000
2020-12-03,189448400000
2020-12-04,188424140000
2020-12-07,187737330000
2020-12-08,188170060000
2020-12-09,183167860000
2020-12-10,186089780000
2020-12-11,187141830000
2020-12-14,185450610000
2020-12-15,186979060000
2020-12-16,181742630000
2020-12-17,184581180000
2020-12-18,185271960000
2020-12-21,183763360000
2020-12-22,184684400000
2020-12-23,181960980000
2020-12-24,181861730000
2020-12-28,182909810000
2020-12-29,183755420000
2020-12-30,183306810000
2020-12-31,183517320000
2021-01-04,185897080000
2021-01-05,188221680000
2021-01-06,191172740000
2021-01-07,197130020000
2021-01-08,201846199999
2021-01-11,202259900000
2021-01-12,196515380000
2021-01-13,197673740000
2021-01-14,195782540000
2021-01-15,198237160000
2021-01-19,199907720000
2021-01-20,203240960000
2021-01-21,201869840000
2021-01-22,202752400000
2021-01-25,204419020000
2021-01-26,200085020000
2021-01-27,190097120000
2021-01-28,195613120000
2021-01-29,200821800000
2021-02-01,203095180000
2021-02-02,204300820000
2021-02-03,197086680000
2021-02-04,192650240000
2021-02-05,194068640000
2021-02-08,195329440000
2021-02-09,192784200000
2021-02-10,191042720000
2021-02-11,194655700000
2021-02-12,200085020000
2021-02-16,197031520000
2021-02-17,196393240000
2021-02-18,192587200000
2021-02-19,188670840000
2021-02-22,182532320000
2021-02-23,180771140000
2021-02-24,179924040000
2021-02-25,177879180000
2021-02-26,177331520000
2021-03-01,181066640000
2021-03-02,182071340000
2021-03-03,177678240000
2021-03-04,173935240000
2021-03-05,176066780000
2021-03-08,173300900000
2021-03-09,176555340000
2021-03-10,173789460000
2021-03-11,181444880000
2021-03-12,177493060000
2021-03-15,178411080000
2021-03-16,175893420000
2021-03-17,174388340000
2021-03-18,175625500000
2021-03-19,175333940000
2021-03-22,179136040000
2021-03-23,178091940000
2021-03-24,175475780000
2021-03-25,174262260000
2021-03-26,181263640000
2021-03-29,180676580000
2021-03-30,177879180000
2021-03-31,179813720000
2021-04-01,179782200000
2021-04-05,182898270000
2021-04-06,184214820000
2021-04-07,183287340000
2021-04-08,185303430000
2021-04-09,188199840000
2021-04-12,187060140000
2021-04-13,190546050000
2021-04-14,187869720000
2021-04-15,194291340000
2021-04-16,193717560000
2021-04-19,191642520000
2021-04-20,189567480000
2021-04-21,188801130000
2021-04-22,190294530000
2021-04-23,191819370000
2021-04-26,194157720000
2021-04-27,192656460000
2021-04-28,190919400000
2021-04-29,182505270000
2021-04-30,184800390000
2021-05-03,183680340000
2021-05-04,182855040000
2021-05-05,183833610000
2021-05-06,184765020000
2021-05-07,184100850000
2021-05-10,182143710000
2021-05-11,182352000000
2021-05-12,178728540000
2021-05-13,179569560000
2021-05-14,180414510000
2021-05-17,177997560000
2021-05-18,178661730000
2021-05-19,179581350000
2021-05-20,182858970000
2021-05-21,181699620000
2021-05-24,181746780000
2021-05-25,182359860000
2021-05-26,180658170000
2021-05-27,185684640000
2021-05-28,184513500000
2021-06-01,175674930000
2021-06-02,176539530000
2021-06-03,175014690000
2021-06-04,176362680000
2021-06-07,174668850000
2021-06-08,173313000000
2021-06-09,176146530000
2021-06-10,182709630000
2021-06-11,182803950000
2021-06-14,184737510000
2021-06-15,184741440000
2021-06-16,184089060000
2021-06-17,191029440000
2021-06-18,189610710000
2021-06-21,190039080000
2021-06-22,193438530000
2021-06-23,194149860000
2021-06-24,194676480000
2021-06-25,193697910000
2021-06-28,198504300000
2021-06-29,199738320000
2021-06-30,198256710000
2021-07-01,200245290000
2021-07-02,201734760000
2021-07-06,203721639999
2021-07-07,205951680000
2021-07-08,204332340000
2021-07-09,203800440000
2021-07-12,202787860000
2021-07-13,202634199999
2021-07-14,201247320000
2021-07-15,202705120000
2021-07-16,204797260000
2021-07-19,205518280000
2021-07-20,205896520000
2021-07-21,202618440000
2021-07-22,206653000000
2021-07-23,209710440000
2021-07-26,208473280000
2021-07-27,208930320000
2021-07-28,208138380000
2021-07-29,210305380000
2021-07-30,212763940000
2021-08-02,210269919999
2021-08-03,211574060000
2021-08-04,212318720000
2021-08-05,213685900000
2021-08-06,212050800000
2021-08-09,213217040000
2021-08-10,212905780000
2021-08-11,211680440000
2021-08-12,213551940000
2021-08-13,214588160000
2021-08-16,218457240000
2021-08-17,219186139999
2021-08-18,214596040000
2021-08-19,217440720000
2021-08-20,218670000000
2021-08-23,217728340000
2021-08-24,216893060000
2021-08-25,215943520000
2021-08-26,217791380000
2021-08-27,216112940000
2021-08-30,220060820000
2021-08-31,218650300000
2021-09-01,221317680000
2021-09-02,222795180000
2021-09-03,223835340000
2021-09-07,224252979999
2021-09-08,225596520000
2021-09-09,224099320000
2021-09-10,225352240000
2021-09-13,220297220000
2021-09-14,221585600000
2021-09-15,221806240000
2021-09-16,220813360000
2021-09-17,235139199999
2021-09-20,232538800000
2021-09-21,235233760000
2021-09-22,239012220000
2021-09-23,239642620000
2021-09-24,240253320000
2021-09-27,234299979999
2021-09-28,227121300000
2021-09-29,228362400000
2021-09-30,225104020000
2021-10-01,225651680000
2021-10-04,224186000000
2021-10-05,225320720000
2021-10-06,226786400000
2021-10-07,229902940000
2021-10-08,230064479999
2021-10-11,227992040000
2021-10-12,226908540000
2021-10-13,225982639999
2021-10-14,227475900000
2021-10-15,229461660000
2021-10-18,231683820000
2021-10-19,233287400000
2021-10-20,238606400000
2021-10-21,239713540000
2021-10-22,241112240000
2021-10-25,239453500000
2021-10-26,239685960000
2021-10-27,241242260000
2021-10-28,244307580000
2021-10-29,249429580000
2021-11-01,250229400000
2021-11-02,250662800000
2021-11-03,253093780000
2021-11-04,252065440000
2021-11-05,243019199999
2021-11-08,246041180000
2021-11-09,243720520000
2021-11-10,246982840000
2021-11-11,248803120000
2021-11-12,250288500000
2021-11-15,249149840000
2021-11-16,252743120000
2021-11-17,251096199999
2021-11-18,251226220000
2021-11-19,250603699999
2021-11-22,249780240000
2021-11-23,249307440000
2021-11-24,249402000000
2021-11-26,251663560000
2021-11-29,255615380000
2021-11-30,249335020000
2021-12-01,246703100000
2021-12-02,247266520000
2021-12-03,250627340000
2021-12-06,245166500000
2021-12-07,247711740000
2021-12-08,251431100000
2021-12-09,251005580000
2021-12-10,253148940000
2021-12-13,254527940000
2021-12-14,249051340000
2021-12-15,258361560000
2021-12-16,260532500000
2021-12-17,256521580000
2021-12-20,255832080000
2021-12-21,254263960000
2021-12-22,256769800000
2021-12-23,256375800000
2021-12-27,260910740000
2021-12-28,258219720000
2021-12-29,261115620000
2021-12-30,262187300000
2021-12-31,261558080000
2022-01-03,252808639999
2022-01-04,242256000000
2022-01-05,242459840000
2022-01-06,243196800000
2022-01-07,237971440000
2022-01-10,245015680000
2022-01-11,243236000000
2022-01-12,245078400000
2022-01-13,235548880000
2022-01-14,233161599999
2022-01-18,231319200000
2022-01-19,232601040000
2022-01-20,230558720000
2022-01-21,227489360000
2022-01-24,225713599999
2022-01-25,222558000000
2022-01-26,220656800000
2022-01-27,217066080000
2022-01-28,224235760000
2022-01-31,227869599999
2022-02-01,232969519999
2022-02-02,236818960000
2022-02-03,233212559999
2022-02-04,233012639999
2022-02-07,230123599999
2022-02-08,230311760000
2022-02-09,231221200000
2022-02-10,227469760000
2022-02-11,221985680000
2022-02-14,219986480000
2022-02-15,218214639999
2022-02-16,215737200000
2022-02-17,211891680000
2022-02-18,210558880000
2022-02-22,207716880000
2022-02-23,207203360000
2022-02-24,211746639999
2022-02-25,215533360000
2022-02-28,213248000000
2022-03-01,212883440000
2022-03-02,218128400000
2022-03-03,217281680000
2022-03-04,214549440000
2022-03-07,209622000000
2022-03-08,205408000000
2022-03-09,212346400000
2022-03-10,210994000000
2022-03-11,207685519999
2022-03-14,210064960000
2022-03-15,215850880000
2022-03-16,220519599999
2022-03-17,224322000000
2022-03-18,230923280000
2022-03-21,231005599999
2022-03-22,230245120000
2022-03-23,223953519999
2022-03-24,224886480000
2022-03-25,225121680000
2022-03-28,228610480000
2022-03-29,232405040000
2022-03-30,233298800000
2022-03-31,231534800000
2022-04-01,232197280000
2022-04-04,231334880000
2022-04-05,229037760000
2022-04-06,230264720000
2022-04-07,239986320000
2022-04-08,238673120000
2022-04-11,229582639999
2022-04-12,223808480000
2022-04-13,226105599999
2022-04-14,223008800000
2022-04-18,224274960000
2022-04-19,225066800000
2022-04-20,231730800000
2022-04-21,227528559999
2022-04-22,220021760000
2022-04-25,213310720000
2022-04-26,202444480000
2022-04-27,204028160000
2022-04-28,219084880000
2022-04-29,216744639999
2022-05-02,213843840000
2022-05-03,214157440000
2022-05-04,220688160000
2022-05-05,215799920000
2022-05-06,214298559999
2022-05-09,202816880000
2022-05-10,206282160000
2022-05-11,203840000000
2022-05-12,206113599999
2022-05-13,212236639999
2022-05-16,211436960000
2022-05-17,217403200000
2022-05-18,212530639999
2022-05-19,215890080000
2022-05-20,217618800000
2022-05-23,217642320000
2022-05-24,215137440000
2022-05-25,209433840000
2022-05-26,211723120000
2022-05-27,224361200000
2022-05-31,222487440000
2022-06-01,218038240000
2022-06-02,223479200000
2022-06-03,218775200000
2022-06-06,216728960000
2022-06-07,219778720000
2022-06-08,216407519999
2022-06-09,211609440000
2022-06-10,206536960000
2022-06-13,200668720000
2022-06-14,198920400000
2022-06-15,201785920000
2022-06-16,197916880000
2022-06-17,196352800000
2022-06-21,201307680000
2022-06-22,203534240000
2022-06-23,211915200000
2022-06-24,213565519999
2022-06-27,213106880000
2022-06-28,210021840000
2022-06-29,210080639999
2022-06-30,212965760000
2022-07-01,214921840000
2022-07-05,213667440000
2022-07-06,217967680000
2022-07-07,217073920000
2022-07-08,217054320000
2022-07-11,218747760000
2022-07-12,208124559999
2022-07-13,205074800000
2022-07-14,206046960000
2022-07-15,211237040000
2022-07-18,204137920000
2022-07-19,210453040000
2022-07-20,211150800000
2022-07-21,225400000000
2022-07-22,220123680000
2022-07-25,222436480000
2022-07-26,224721840000
2022-07-27,228116559999
2022-07-28,234274880000
2022-07-29,234576720000
2022-08-01,231103599999
2022-08-02,229727680000
2022-08-03,230488160000
2022-08-04,231280000000
2022-08-05,231381920000
2022-08-08,228908400000
2022-08-09,227701040000
2022-08-10,232201200000
2022-08-11,232275680000
2022-08-12,236458320000
2022-08-15,236960080000
2022-08-16,236027120000
2022-08-17,233647680000
2022-08-18,233243920000
2022-08-19,230711599999
2022-08-22,225835120000
2022-08-23,224604240000
2022-08-24,224674800000
2022-08-25,229504240000
2022-08-26,220974320000
2022-08-29,218222480000
2022-08-30,217281680000
2022-08-31,213765440000
2022-09-01,215894000000
2022-09-02,213071599999
2022-09-06,213698800000
2022-09-07,216274240000
2022-09-08,222091519999
2022-09-09,223204800000
2022-09-12,227042480000
2022-09-13,219449440000
2022-09-14,218786960000
2022-09-15,216376160000
2022-09-16,212181760000
2022-09-19,211550639999
2022-09-20,208606720000
2022-09-21,206070480000
2022-09-22,203953680000
2022-09-23,204149680000
2022-09-26,201609519999
2022-09-27,199394720000
2022-09-28,202989360000
2022-09-29,202511120000
2022-09-30,198818480000
2022-10-03,204465629999
2022-10-04,211112629999
2022-10-05,213591570000
2022-10-06,211370690000
2022-10-07,204731510000
2022-10-10,199738440000
2022-10-11,195816710000
2022-10-12,195761970000
2022-10-13,199621140000
2022-10-14,196692550000
2022-10-17,202236930000
2022-10-18,205040400000
2022-10-19,197693510000
2022-10-20,190362260000
2022-10-21,194225340000
2022-10-24,197458910000
2022-10-25,201216420000
2022-10-26,196673000000
2022-10-27,194843120000
2022-10-28,197001440000
2022-10-31,200962270000
2022-11-01,202416790000
2022-11-02,191973180000
2022-11-03,190393540000
2022-11-04,193760050000
2022-11-07,192411100000
2022-11-08,192438470000
2022-11-09,189521610000
2022-11-10,203546780000
2022-11-11,210623879999
2022-11-14,209095070000
2022-11-15,213521190000
2022-11-16,209579910000
2022-11-17,207186990000
2022-11-18,209278840000
2022-11-21,209685480000
2022-11-22,212997250000
2022-11-23,213990390000
2022-11-25,215538750000
2022-11-28,211151730000
2022-11-29,211042250000
2022-11-30,219046020000
2022-12-01,220742959999
2022-12-02,220133000000
2022-12-05,217869110000
2022-12-06,215257230000
2022-12-07,218232740000
2022-12-08,222068450000
2022-12-09,219049930000
2022-12-12,221931600000
2022-12-13,223409580000
2022-12-14,221786930000
2022-12-15,216531890000
2022-12-16,209748040000
2022-12-19,207296469999
2022-12-20,206643500000
2022-12-21,211096990000
2022-12-22,210803740000
2022-12-23,211405879999
2022-12-27,213267040000
2022-12-28,212473310000
2022-12-29,217790910000
2022-12-30,215319790000
2023-01-03,213527479999
2023-01-04,216901119999
2023-01-05,214978840000
2023-01-06,206510000000
2023-01-09,210790740000
2023-01-10,219259580000
2023-01-11,224868159999
2023-01-12,224474440000
2023-01-13,225362240000
2023-01-17,226913960000
2023-01-18,223899299999
2023-01-19,225369960000
2023-01-20,229152760000
2023-01-23,233460520000
2023-01-24,224157920000
2023-01-25,222073520000
2023-01-26,222864820000
2023-01-27,221421180000
2023-01-30,217815940000
2023-01-31,220147380000
2023-02-01,226720960000
2023-02-02,226609020000
2023-02-03,226875360000
2023-02-06,222401619999
2023-02-07,225095900000
2023-02-08,223582780000
2023-02-09,219606979999
2023-02-10,220564260000
2023-02-13,221950000000
2023-02-14,220591280000
2023-02-15,218796380000
2023-02-16,215225880000
2023-02-17,216044200000
2023-02-21,212597220000
2023-02-22,211682400000
2023-02-23,212666700000
2023-02-24,209516940000
2023-02-27,208961100000
2023-02-28,209119360000
2023-03-01,207868720000
2023-03-02,211817500000
2023-03-03,215943840000
