,ES
2018-07-18,18571913637
2018-07-19,18775024107
2018-07-20,18644906462
2018-07-23,18552872030
2018-07-24,18667121670
2018-07-25,18832148927
2018-07-26,19155856239
2018-07-27,19066995408
2018-07-30,18965440173
2018-07-31,19270105879
2018-08-01,18959092971
2018-08-02,19041606600
2018-08-03,19336751502
2018-08-06,19387529119
2018-08-07,19355793108
2018-08-08,19343098704
2018-08-09,19403397125
2018-08-10,19470042748
2018-08-13,19596986792
2018-08-14,19612854798
2018-08-15,19784229257
2018-08-16,19990513328
2018-08-17,20069853356
2018-08-20,20031770143
2018-08-21,19933388509
2018-08-22,19790576459
2018-08-23,19812791667
2018-08-24,19917520503
2018-08-27,19742972443
2018-08-28,19625549202
2018-08-29,19733451639
2018-08-30,19879437290
2018-08-31,19812791667
2018-09-04,19809618066
2018-09-05,20114283771
2018-09-06,20155540586
2018-09-07,19933388509
2018-09-10,20088894963
2018-09-11,20079374159
2018-09-12,20060332553
2018-09-13,20187276597
2018-09-14,20161887788
2018-09-17,20238054214
2018-09-18,20196797400
2018-09-19,19685847623
2018-09-20,19603333994
2018-09-21,19727104437
2018-09-24,19511299562
2018-09-25,19257411474
2018-09-26,19105078622
2018-09-27,19219328261
2018-09-28,19498605158
2018-10-01,19525200189
2018-10-02,19728323208
2018-10-03,19388726911
2018-10-04,19531547784
2018-10-05,19804494340
2018-10-08,19940967619
2018-10-09,20109178869
2018-10-10,20007617359
2018-10-11,19575980944
2018-10-12,19525200189
2018-10-15,19477593232
2018-10-16,19664847265
2018-10-17,19833058515
2018-10-18,19734670803
2018-10-19,20099657477
2018-10-22,20058398114
2018-10-23,20090136086
2018-10-24,20588422241
2018-10-25,20207566581
2018-10-26,19921924836
2018-10-29,20290085307
2018-10-30,20321823279
2018-10-31,20077440897
2018-11-01,19896534458
2018-11-02,19737844600
2018-11-05,19969531793
2018-11-06,20144090637
2018-11-07,20432906180
2018-11-08,20483686935
2018-11-09,20674114765
2018-11-12,20782023869
2018-11-13,20874063987
2018-11-14,20766154883
2018-11-15,21010537265
2018-11-16,21277136227
2018-11-19,21385045331
2018-11-20,21467564057
2018-11-21,21080360803
2018-11-23,21207312689
2018-11-26,21200965095
2018-11-27,21407261911
2018-11-28,21400914317
2018-11-29,21286657619
2018-11-30,21689729859
2018-12-03,21816681746
2018-12-04,21883331487
2018-12-06,21943633633
2018-12-07,22045195142
2018-12-10,22102323491
2018-12-11,22270534741
2018-12-12,22042021345
2018-12-13,22289577524
2018-12-14,22143582855
2018-12-17,21343785968
2018-12-18,21283483822
2018-12-19,21356481156
2018-12-20,21318395590
2018-12-21,21096229788
2018-12-24,20115526463
2018-12-26,20388473020
2018-12-27,20559858067
2018-12-28,20524946298
2018-12-31,20658303528
2019-01-02,20165985409
2019-01-03,20153280425
2019-01-04,20356560165
2019-01-07,20305740230
2019-01-08,20677361004
2019-01-09,20566192396
2019-01-10,20979104367
2019-01-11,20960046892
2019-01-14,20829820808
2019-01-15,21093449221
2019-01-16,21172855369
2019-01-17,21369782617
2019-01-18,21493656208
2019-01-22,21436483781
2019-01-23,21693759701
2019-01-24,21744579636
2019-01-25,21369782617
2019-01-28,21315786436
2019-01-29,21392016338
2019-01-30,21465069994
2019-01-31,22046323000
2019-02-01,21960564360
2019-02-04,21922449408
2019-02-05,22014560540
2019-02-06,21922449408
2019-02-07,22240074001
2019-02-08,22249602739
2019-02-11,22281365198
2019-02-12,22322656396
2019-02-13,22252778985
2019-02-14,22265483969
2019-02-15,22297246428
2019-02-19,22360771347
2019-02-20,22319480150
2019-02-21,22402062544
2019-02-22,22329008887
2019-02-25,22033618016
2019-02-26,22125729148
2019-02-27,22125729148
2019-02-28,22173372837
2019-03-01,22151139115
2019-03-04,21906568179
2019-03-05,21785870833
2019-03-06,21938330638
2019-03-07,22039970508
2019-03-08,22132081640
2019-03-11,22322656396
2019-03-12,22395710052
2019-03-13,22424296265
2019-03-14,22525936135
2019-03-15,22783212055
2019-03-18,22633928497
2019-03-19,22297246428
2019-03-20,22303598920
2019-03-21,22506878659
2019-03-22,22770507072
2019-03-25,22795917039
2019-03-26,22853089466
2019-03-27,22624399759
2019-03-28,22341713871
2019-03-29,22535464873
2019-04-01,22593922058
2019-04-02,22609905308
2019-04-03,22539579008
2019-04-04,22491629259
2019-04-05,22721788057
2019-04-08,22574742158
2019-04-09,22625888558
2019-04-10,22475646009
2019-04-11,22568348858
2019-04-12,22593922058
2019-04-15,22625888558
2019-04-16,22424499609
2019-04-17,22443679509
2019-04-18,22363763260
2019-04-22,22373353210
2019-04-23,22504415859
2019-04-24,22651461758
2019-04-25,22645068458
2019-04-26,22702608157
2019-04-29,22561955558
2019-04-30,22907193756
2019-05-01,22737771307
2019-05-02,22862440656
2019-05-03,23041453055
2019-05-06,22974323406
2019-05-07,22859244006
2019-05-08,22504415859
2019-05-09,22520399109
2019-05-10,22939160256
2019-05-13,23332348204
2019-05-14,23204482204
2019-05-15,23207678854
2019-05-16,23377101303
2019-05-17,23504967302
2019-05-20,23536933802
2019-05-21,23572096952
2019-05-22,23572096952
2019-05-23,23923728450
2019-05-24,23936515050
2019-05-28,23696766301
2019-05-29,23300381704
2019-05-30,23389887903
2019-05-31,23604063452
2019-06-03,23920531800
2019-06-04,23779879201
2019-06-05,24396832647
2019-06-06,24566255096
2019-06-07,24390439347
2019-06-10,24300933147
2019-06-11,24128314049
2019-06-12,24457568996
2019-06-13,24508715396
2019-06-14,24745267495
2019-06-17,24454372347
2019-06-18,24387242697
2019-06-19,24668547895
2019-06-20,24783627294
2019-06-21,24742070845
2019-06-24,24738874195
2019-06-25,24607811546
2019-06-26,24093150899
2019-06-27,24105937499
2019-06-28,24217820248
2019-07-01,24516652206
2019-07-02,24840689375
2019-07-03,24989746473
2019-07-05,24947621641
2019-07-08,24963823499
2019-07-09,24937900526
2019-07-10,25167966916
2019-07-11,25294341412
2019-07-12,25125842084
2019-07-15,25193889889
2019-07-16,24980025358
2019-07-17,25067515393
2019-07-18,25404514049
2019-07-19,24876333464
2019-07-22,24921698667
2019-07-23,24869852720
2019-07-24,24762920454
2019-07-25,24691632277
2019-07-26,24704593764
2019-07-29,24889294950
2019-07-30,24798564543
2019-07-31,24581459640
2019-08-01,24801804915
2019-08-02,24853650862
2019-08-05,24805045286
2019-08-06,25093438367
2019-08-07,25239255093
2019-08-08,25407754421
2019-08-09,25414235164
2019-08-12,25193889889
2019-08-13,25245735836
2019-08-14,25002707960
2019-08-15,25537369288
2019-08-16,25482282970
2019-08-19,25589215235
2019-08-20,25631340067
2019-08-21,25780397165
2019-08-22,25848444971
2019-08-23,25654022669
2019-08-26,25903531289
2019-08-27,26104434334
2019-08-28,26016944299
2019-08-29,26055828759
2019-08-30,25965098351
2019-09-03,26399308158
2019-09-04,26729826070
2019-09-05,26580768973
2019-09-06,26684460867
2019-09-09,26506240424
2019-09-10,26528923026
2019-09-11,26626134176
2019-09-12,26849719823
2019-09-13,26694181982
2019-09-16,26713624212
2019-09-17,26943690602
2019-09-18,27014978779
2019-09-19,26969613575
2019-09-20,26979334690
2019-09-23,27053863239
2019-09-24,27432986727
2019-09-25,27426505984
2019-09-26,27627409028
2019-09-27,27653332002
2019-09-30,27721133560
2019-10-01,27685456426
2019-10-02,27380579094
2019-10-03,27458420115
2019-10-04,27766540823
2019-10-07,27688699802
2019-10-08,27520044256
2019-10-09,27922222864
2019-10-10,27743837191
2019-10-11,27753567319
2019-10-14,27490853874
2019-10-15,27273547690
2019-10-16,27432473108
2019-10-17,27607615405
2019-10-18,27763297447
2019-10-21,27938439744
2019-10-22,27847625219
2019-10-23,27912492737
2019-10-24,27957899999
2019-10-25,27669239546
2019-10-28,27195706669
2019-10-29,26887585962
2019-10-30,26997860741
2019-10-31,27160029535
2019-11-01,26851908827
2019-11-04,26407566333
2019-11-05,26297291553
2019-11-06,26397836205
2019-11-07,25749161031
2019-11-08,25755647783
2019-11-11,25716727273
2019-11-12,25684293514
2019-11-13,26242154164
2019-11-14,26206477029
2019-11-15,26358915695
2019-11-18,26644332772
2019-11-19,26660549651
2019-11-20,26757850927
2019-11-21,26667036403
2019-11-22,26670279779
2019-11-25,26644332772
2019-11-26,26829205196
2019-11-27,26887585962
2019-11-29,26803258189
2019-12-02,26602168885
2019-12-03,26605412261
2019-12-04,26926506472
2019-12-05,26647576147
2019-12-06,26336212064
2019-12-09,26180530022
2019-12-10,26264857795
2019-12-11,26384862702
2019-12-12,26222693908
2019-12-13,26381619326
2019-12-16,26611899013
2019-12-17,26855152203
2019-12-18,27111378897
2019-12-19,27173003038
2019-12-20,27435716484
2019-12-23,27156786159
2019-12-24,27231383804
2019-12-26,27341658584
2019-12-27,27348145335
2019-12-30,27377335718
2019-12-31,28166867301
2020-01-02,27557639185
2020-01-03,27435131357
2020-01-06,27584127364
2020-01-07,27375532955
2020-01-08,27398710111
2020-01-09,27613926565
2020-01-10,27948339825
2020-01-13,28193355480
2020-01-14,28425127046
2020-01-15,28911847334
2020-01-16,29057532319
2020-01-17,29378701489
2020-01-21,29732980882
2020-01-22,29782646218
2020-01-23,30209768103
2020-01-24,30398496378
2020-01-27,30252811394
2020-01-28,30391874334
2020-01-29,30590535676
2020-01-30,30862039510
2020-01-31,30607090788
2020-02-03,30597157721
2020-02-04,29997862672
2020-02-05,29961441426
2020-02-06,30087260276
2020-02-07,29991240627
2020-02-10,30252811394
2020-02-11,30189901969
2020-02-12,30216390148
2020-02-13,30620334877
2020-02-14,31011035517
2020-02-18,31391803089
2020-02-19,31222940949
2020-02-20,31669928969
2020-02-21,31772570662
2020-02-24,31524243984
2020-02-25,30918326891
2020-02-26,30944815070
2020-02-27,29640272256
2020-02-28,28627099411
2020-03-02,30997791427
2020-03-03,30593846698
2020-03-04,32626814433
2020-03-05,32262601973
2020-03-06,31905011557
2020-03-09,30646823056
2020-03-10,30176657880
2020-03-11,29067465386
2020-03-12,27355666820
2020-03-13,29312481041
2020-03-16,25554470651
2020-03-17,28875426088
2020-03-18,28557567941
2020-03-19,25511427360
2020-03-20,22627526876
2020-03-23,20604492208
2020-03-24,23653943811
2020-03-25,23806250840
2020-03-26,26070990141
2020-03-27,26806037107
2020-03-30,27696702125
2020-03-31,26430808513
2020-04-01,25680566921
2020-04-02,26795790909
2020-04-03,25366276524
2020-04-06,27742041565
2020-04-07,26961384774
2020-04-08,28167854361
2020-04-09,30448994336
2020-04-13,29306734615
2020-04-14,30888324998
2020-04-15,30050217273
2020-04-16,30344230870
2020-04-17,30942396464
2020-04-20,29661578611
2020-04-21,29468949013
2020-04-22,29742685810
2020-04-23,29252663149
2020-04-24,29256042615
2020-04-27,28918095952
2020-04-28,29137761283
2020-04-29,28174613294
2020-04-30,27272295704
2020-05-01,26991799973
2020-05-04,27306090370
2020-05-05,27370300236
2020-05-06,25771812520
2020-05-07,26238178915
2020-05-08,26288870914
2020-05-11,26028651984
2020-05-12,25572423989
2020-05-13,25900232252
2020-05-14,26113138650
2020-05-15,25815745586
2020-05-18,26968143707
2020-05-19,26437567446
2020-05-20,26832965042
2020-05-21,26636955977
2020-05-22,26515295178
2020-05-26,26363219180
2020-05-27,26180727982
2020-05-28,27336505570
2020-05-29,28286135693
2020-06-01,28921475419
2020-06-02,28985685285
2020-06-03,29374323947
2020-06-04,28904578086
2020-06-05,29239145282
2020-06-08,29658199144
2020-06-09,28816711954
2020-06-10,29151279150
2020-06-11,28505801024
2020-06-12,28492283157
2020-06-15,28475385824
2020-06-16,28448350091
2020-06-17,28735604754
2020-06-18,28630841289
2020-06-19,28012398896
2020-06-22,28448350091
2020-06-23,28181372227
2020-06-24,27853563964
2020-06-25,27833287164
2020-06-26,27660934366
2020-06-29,28079988228
2020-06-30,28567989647
2020-07-01,29199250617
2020-07-02,29048296907
2020-07-06,28770404850
2020-07-07,28931650858
2020-07-08,29209542915
2020-07-09,29013989245
2020-07-10,29312465900
2020-07-13,29484004207
2020-07-14,29648680981
2020-07-15,29161512190
2020-07-16,29439404247
2020-07-17,30135849773
2020-07-20,29713865538
2020-07-21,29905988442
2020-07-22,30749956912
2020-07-23,30887187558
2020-07-24,30698495420
2020-07-27,30430895661
2020-07-28,30924925985
2020-07-29,31045002800
2020-07-30,31075879696
2020-07-31,30900910622
2020-08-03,30701926186
2020-08-04,30969525945
2020-08-05,30252495822
2020-08-06,30225049693
2020-08-07,30540680178
2020-08-10,30379434169
2020-08-11,29535465699
2020-08-12,30159865136
2020-08-13,30163295902
2020-08-14,29899126910
2020-08-17,30005480660
2020-08-18,29827080821
2020-08-19,29576634892
2020-08-20,29391373521
2020-08-21,29689850175
2020-08-24,29463419610
2020-08-25,29137496827
2020-08-26,28821866342
2020-08-27,28914497027
2020-08-28,29082604568
2020-08-31,29405096585
2020-09-01,28701789527
2020-09-02,29665834812
2020-09-03,29532034933
2020-09-04,29532034933
2020-09-08,29250712109
2020-09-09,29432542715
2020-09-10,28592005010
2020-09-11,28187174606
2020-09-14,28444482066
2020-09-15,28808143277
2020-09-16,28598866543
2020-09-17,28108266985
2020-09-18,27055021780
2020-09-21,26766837424
2020-09-22,27096190973
2020-09-23,26859468110
2020-09-24,27428975289
2020-09-25,28296959122
2020-09-28,28355282147
2020-09-29,28478789728
2020-09-30,28675953716
2020-10-01,29328069958
2020-10-02,29877220478
2020-10-05,30714675021
2020-10-06,31157427628
2020-10-07,31370223455
2020-10-08,31723739102
2020-10-09,31641366524
2020-10-12,31939967119
2020-10-13,31802679489
2020-10-14,31517807657
2020-10-15,31239800206
2020-10-16,31377087836
2020-10-19,31260393351
2020-10-20,31658527478
2020-10-21,31603612426
2020-10-22,31891916449
2020-10-23,31565858327
2020-10-26,31483485749
2020-10-27,31534968611
2020-10-28,30515607958
2020-10-29,30361159374
2020-10-30,29952728675
2020-11-02,31092216004
2020-11-03,31569290518
2020-11-04,31332469356
2020-11-05,31644798715
2020-11-06,31843865778
2020-11-09,32101280084
2020-11-10,32145898564
2020-11-11,32406745061
2020-11-12,31682552813
2020-11-13,32018907506
2020-11-16,32410177252
2020-11-17,31490350131
2020-11-18,30803911981
2020-11-19,30268490224
2020-11-20,30419506617
2020-11-23,30131202594
2020-11-24,30021372490
2020-11-25,30350862802
2020-11-27,30179253264
2020-11-30,30035101253
2020-12-01,30278786796
2020-12-02,30254761461
2020-12-03,29794847900
2020-12-04,29358959675
2020-12-07,29770822565
2020-12-08,29647263698
2020-12-09,29523704831
2020-12-10,29410442536
2020-12-11,29444764444
2020-12-14,29331502149
2020-12-15,29733068467
2020-12-16,29328069958
2020-12-17,29441332253
2020-12-18,29074087843
2020-12-21,28730868768
2020-12-22,28682818097
2020-12-23,28459725699
2020-12-24,28881885161
2020-12-28,29187350138
2020-12-29,29238832999
2020-12-30,29286883669
2020-12-31,29731604801
2021-01-04,29044248315
2021-01-05,29253892044
2021-01-06,30632041798
2021-01-07,30432708417
2021-01-08,31044455690
2021-01-11,30659536058
2021-01-12,30755765966
2021-01-13,30986030388
2021-01-14,30783260225
2021-01-15,30439581982
2021-01-19,29948122095
2021-01-20,30113087651
2021-01-21,29944685312
2021-01-22,30040915220
2021-01-25,31030708560
2021-01-26,30893237263
2021-01-27,30425834852
2021-01-28,30635478581
2021-01-29,30071846262
2021-02-01,30174949735
2021-02-02,30322731379
2021-02-03,30243685384
2021-02-04,30339915292
2021-02-05,30174949735
2021-02-08,29387926558
2021-02-09,29466972554
2021-02-10,29992800266
2021-02-11,29635374893
2021-02-12,29271075956
2021-02-16,28831167805
2021-02-17,28298466528
2021-02-18,28370638959
2021-02-19,27996029674
2021-02-22,27030293811
2021-02-23,27559558306
2021-02-24,27532064046
2021-02-25,27686719256
2021-02-26,27315546753
2021-03-01,27745144557
2021-03-02,27741707774
2021-03-03,26731293740
2021-03-04,26556017836
2021-03-05,27721087080
2021-03-08,27707339950
2021-03-09,28064765323
2021-03-10,28075075670
2021-03-11,27779512381
2021-03-12,28215983750
2021-03-15,28439374608
2021-03-16,28429064260
2021-03-17,28160995231
2021-03-18,27965098632
2021-03-19,28229730880
2021-03-22,28267535486
2021-03-23,29030501186
2021-03-24,29429167948
2021-03-25,29566639245
2021-03-26,29484156466
2021-03-29,29882823228
2021-03-30,29655995588
2021-03-31,29773506165
2021-04-01,29732244810
2021-04-05,30117350791
2021-04-06,30148296807
2021-04-07,30120789237
2021-04-08,29997005172
2021-04-09,29632529868
2021-04-12,29711614132
2021-04-13,30065774097
2021-04-14,30313342228
2021-04-15,30529964342
2021-04-16,30839424505
2021-04-19,30719078886
2021-04-20,31145446223
2021-04-21,30784409365
2021-04-22,30333972905
2021-04-23,30316780674
2021-04-26,30179242824
2021-04-27,29921359354
2021-04-28,29381523291
2021-04-29,29257739226
2021-04-30,29646283653
2021-05-03,29715052578
2021-05-04,29611899191
2021-05-05,28741972287
2021-05-06,28996417310
2021-05-07,28907017707
2021-05-10,29381523291
2021-05-11,28889825476
2021-05-12,28429073677
2021-05-13,29127078268
2021-05-14,29268054565
2021-05-17,28903579261
2021-05-18,28975786633
2021-05-19,28625065114
2021-05-20,28800425873
2021-05-21,28913894600
2021-05-24,28642257345
2021-05-25,28308728058
2021-05-26,28023337019
2021-05-27,27902991399
2021-05-28,27916745184
2021-06-01,27476624063
2021-06-02,27762015103
2021-06-03,28264028257
2021-06-04,28209013117
2021-06-07,28233082240
2021-06-08,27902991399
2021-06-09,28387812322
2021-06-10,28580365313
2021-06-11,28473773479
2021-06-14,28384373876
2021-06-15,28803864320
2021-06-16,28184943993
2021-06-17,28432512123
2021-06-18,27480062509
2021-06-21,27744822871
2021-06-22,27583215897
2021-06-23,27074325851
2021-06-24,27260001949
2021-06-25,27607285021
2021-06-28,28009583233
2021-06-29,27552269881
2021-06-30,27604473403
2021-07-01,27473744341
2021-07-02,27762724372
2021-07-06,27879692479
2021-07-07,28450772064
2021-07-08,28419809918
2021-07-09,28426690394
2021-07-12,28381967295
2021-07-13,28529897548
2021-07-14,28911764017
2021-07-15,29623893379
2021-07-16,30053923186
2021-07-19,29665176240
2021-07-20,29565409325
2021-07-21,28822317817
2021-07-22,29176662379
2021-07-23,29661736002
2021-07-26,29524126463
2021-07-27,30136488909
2021-07-28,29716779817
2021-07-29,29720220055
2021-07-30,29678937194
2021-08-02,30033281755
2021-08-03,30205293678
2021-08-04,30332582501
2021-08-05,30628443009
2021-08-06,30604361340
2021-08-09,30600921101
2021-08-10,30590600386
2021-08-11,30934624232
2021-08-12,30824536601
2021-08-13,31113516632
2021-08-16,31240805455
2021-08-17,31251126170
2021-08-18,31037831386
2021-08-19,31368094278
2021-08-20,31688036455
2021-08-23,31347452847
2021-08-24,31264887124
2021-08-25,31082554486
2021-08-26,31061913055
2021-08-27,31024070432
2021-08-30,31323371178
2021-08-31,31213283547
2021-09-01,31533225724
2021-09-02,31863488616
2021-09-03,31646753593
2021-09-07,30869259701
2021-09-08,31612351208
2021-09-09,30896781609
2021-09-10,30387626317
2021-09-13,30394506794
2021-09-14,29919753886
2021-09-15,29348674302
2021-09-16,29193863571
2021-09-17,28657186371
2021-09-20,28681268041
2021-09-21,28739752094
2021-09-22,28536778025
2021-09-23,28378527056
2021-09-24,28440451348
2021-09-27,28037943449
2021-09-28,27890013195
2021-09-29,28258118710
2021-09-30,28153646055
2021-10-01,28181193654
2021-10-04,29241776211
2021-10-05,29162576864
2021-10-06,29703198492
2021-10-07,29644659844
2021-10-08,29410505254
2021-10-11,29038612669
2021-10-12,29444939752
2021-10-13,29696311592
2021-10-14,30195611822
2021-10-15,29754850240
2021-10-18,29410505254
2021-10-19,29668763993
2021-10-20,29716972291
2021-10-21,29644659844
2021-10-22,29785841289
2021-10-25,29617112245
2021-10-26,29623999145
2021-10-27,29469043901
2021-10-28,29496591500
2021-10-29,29234889311
2021-11-01,29183237563
2021-11-02,29114368566
2021-11-03,29104038216
2021-11-04,28862996726
2021-11-05,29066160268
2021-11-08,28449782743
2021-11-09,28690824233
2021-11-10,28835449127
2021-11-11,28411904794
2021-11-12,28219071602
2021-11-15,28752806331
2021-11-16,28708041482
2021-11-17,28845779477
2021-11-18,28652946285
2021-11-19,28876770525
2021-11-22,29159133414
2021-11-23,29338192807
2021-11-24,29245219660
2021-11-26,29172907213
2021-11-29,29362296956
2021-11-30,28329261998
2021-12-01,28374026846
2021-12-02,28608181436
2021-12-03,29372627305
2021-12-06,29661877094
2021-12-07,30061317277
2021-12-08,30078534527
2021-12-09,30140516624
2021-12-10,30261037369
2021-12-13,30736233450
2021-12-14,30736233450
2021-12-15,31290628877
2021-12-16,31304402677
2021-12-17,30784441748
2021-12-20,30877414894
2021-12-21,30632929954
2021-12-22,30767224499
2021-12-23,30798215547
2021-12-27,30722459650
2021-12-28,31011709439
2021-12-29,31201099181
2021-12-30,31383602024
2021-12-31,31402324359
2022-01-03,30763785118
2022-01-04,30508369422
2022-01-05,30798300753
2022-01-06,30684399159
2022-01-07,30946717982
2022-01-10,30715463230
2022-01-11,29900894253
2022-01-12,30197728711
2022-01-13,30397919392
2022-01-14,30159761513
2022-01-18,29959570832
2022-01-19,29983731777
2022-01-20,29914700507
2022-01-21,30066569300
2022-01-24,29735219207
2022-01-25,29535028527
2022-01-26,29217484688
2022-01-27,29593705106
2022-01-28,30101084934
2022-01-31,30888041403
2022-02-01,30363403757
2022-02-02,30608464763
2022-02-03,30397919392
2022-02-04,30284017798
2022-02-07,30542885057
2022-02-08,30290920924
2022-02-09,30152858386
2022-02-10,29231290942
2022-02-11,29034551825
2022-02-14,28375303204
2022-02-15,28361496950
2022-02-16,28182015650
2022-02-17,28399464148
2022-02-18,28585848575
2022-02-22,28444334473
2022-02-23,27508960776
2022-02-24,27515863903
2022-02-25,28237240666
2022-02-28,28233789102
2022-03-01,27764376472
2022-03-02,27871374939
2022-03-03,28810200200
2022-03-04,29662736375
2022-03-07,29911248944
2022-03-08,29369353481
2022-03-09,29058712769
2022-03-10,29117389348
2022-03-11,28927553358
2022-03-14,28723911114
2022-03-15,29051809642
2022-03-16,29003487754
2022-03-17,29082873713
2022-03-18,28796393946
2022-03-21,29172614363
2022-03-22,29062164333
2022-03-23,29227839379
2022-03-24,29483255075
2022-03-25,29911248944
2022-03-28,30038956792
2022-03-29,30297824051
2022-03-30,30594658509
2022-03-31,30504366637
2022-04-01,31075091265
2022-04-04,30826047791
2022-04-05,31161564694
2022-04-06,31908695116
2022-04-07,31870646807
2022-04-08,32005545356
2022-04-11,31746125070
2022-04-12,32112772407
2022-04-13,31998627482
2022-04-14,32029757916
2022-04-18,31708076762
2022-04-19,31995168545
2022-04-20,32258047767
2022-04-21,32202704773
2022-04-22,31822221688
2022-04-25,31369100922
2022-04-26,31033584020
2022-04-27,30960946340
2022-04-28,31199613002
2022-04-29,30231110603
2022-05-02,29809120272
2022-05-03,29995902878
2022-05-04,30635806248
2022-05-05,31068173391
2022-05-06,31268791745
2022-05-09,31317216865
2022-05-10,30829506728
2022-05-11,30884849723
2022-05-12,30756869048
2022-05-13,30902144408
2022-05-16,30877931848
2022-05-17,31151187882
2022-05-18,30846801414
2022-05-19,30936733780
2022-05-20,31258414934
2022-05-23,31576637151
2022-05-24,32043593664
2022-05-25,31874105745
2022-05-26,31887941493
2022-05-27,32271883516
2022-05-31,31932907676
2022-06-01,31863728933
2022-06-02,31967497047
2022-06-03,31925989802
2022-06-06,31919071927
2022-06-07,32112772407
2022-06-08,31344888362
2022-06-09,30376385963
2022-06-10,30449023643
2022-06-13,29020482604
2022-06-14,27927458468
2022-06-15,27872115474
2022-06-16,27259883600
2022-06-17,26972791817
2022-06-21,27519303885
2022-06-22,27872115474
2022-06-23,28397873919
2022-06-24,28830241061
2022-06-27,29086202410
2022-06-28,28854453621
2022-06-29,28875207244
2022-06-30,29336212307
2022-07-01,30266969368
2022-07-05,28954185155
2022-07-06,29225077135
2022-07-07,29030590585
2022-07-08,28936820284
2022-07-11,29075739248
2022-07-12,28957658129
2022-07-13,28756225630
2022-07-14,28992387870
2022-07-15,29054901404
2022-07-18,28634671536
2022-07-19,28912509465
2022-07-20,28645090459
2022-07-21,28832631061
2022-07-22,29193820368
2022-07-25,29478604245
2022-07-26,29659198899
2022-07-27,29593212391
2022-07-28,30652469494
2022-07-29,30638577598
2022-08-01,30982402035
2022-08-02,31340118368
2022-08-03,31545023841
2022-08-04,31604064401
2022-08-05,31388740006
2022-08-08,31579753582
2022-08-09,31822861769
2022-08-10,31829807718
2022-08-11,31815915821
2022-08-12,32336861938
2022-08-15,32406321420
2022-08-16,32500091721
2022-08-17,32579970125
2022-08-18,32632064737
2022-08-19,32517456591
2022-08-22,32041659138
2022-08-23,31868010433
2022-08-24,31961780734
2022-08-25,32243091637
2022-08-26,31812442847
2022-08-29,31913159096
2022-08-30,31524185996
2022-08-31,31149104792
2022-09-01,31558915737
2022-09-02,31100483155
2022-09-06,30961564190
2022-09-07,31888848278
2022-09-08,31749929313
2022-09-09,31822861769
2022-09-12,32138902413
2022-09-13,31131739922
2022-09-14,31496402203
2022-09-15,30628158676
2022-09-16,30840010096
2022-09-19,31093537206
2022-09-20,30774023588
2022-09-21,30503131608
2022-09-22,30558699193
2022-09-23,30162780145
2022-09-26,29391779892
2022-09-27,28648563433
2022-09-28,28881252698
2022-09-29,27637927967
2022-09-30,27191380493
2022-10-03,28007540452
2022-10-04,28258666593
2022-10-05,27519239622
2022-10-06,26329878315
2022-10-07,25897383294
2022-10-10,26148509435
2022-10-11,25960164830
2022-10-12,25032393253
2022-10-13,25726478004
2022-10-14,25307934435
2022-10-17,25764844498
2022-10-18,26458929249
2022-10-19,25984579871
2022-10-20,25001002485
2022-10-21,25318398025
2022-10-24,25381179560
2022-10-25,25862504664
2022-10-26,25820650307
2022-10-27,26043873543
2022-10-28,26776324788
2022-10-31,26605419497
2022-11-01,26849569912
2022-11-02,26591468045
2022-11-03,26577516593
2022-11-04,26919327174
2022-11-07,26169436614
2022-11-08,26490320016
2022-11-09,26127582257
2022-11-10,27595972609
2022-11-11,27236722713
2022-11-14,27090232464
2022-11-15,27432043045
2022-11-16,27728511406
2022-11-17,27240210576
2022-11-18,27780829352
2022-11-21,28042419082
2022-11-22,28255178730
2022-11-23,28663258709
2022-11-25,28753943149
2022-11-28,28502817008
2022-11-29,28129615659
2022-11-30,28900433398
2022-12-01,29266659020
2022-12-02,29196901758
2022-12-05,29175974580
2022-12-06,29423612858
2022-12-07,29214341074
2022-12-08,29503833709
2022-12-09,29315489103
2022-12-12,29890986509
2022-12-13,29978183086
2022-12-14,29943304455
2022-12-15,29343392007
2022-12-16,28872530493
2022-12-19,28889969808
2022-12-20,28830676136
2022-12-21,29291074061
2022-12-22,28998093563
2022-12-23,29378270638
2022-12-27,29636372505
2022-12-28,29395709953
2022-12-29,29674738999
2022-12-30,29242243978
2023-01-03,29411068120
2023-01-04,29798699153
2023-01-05,29246936061
2023-01-06,29962831212
2023-01-09,29931401669
2023-01-10,29924417326
2023-01-11,29966323384
2023-01-12,29728855724
2023-01-13,29341224690
2023-01-17,29239951718
2023-01-18,28359924507
2023-01-19,27860543987
2023-01-20,27846575301
2023-01-23,27898957873
2023-01-24,28024676046
2023-01-25,27836098787
2023-01-26,28049121247
2023-01-27,28265635878
2023-01-30,28415799251
2023-01-31,28751047712
2023-02-01,28883750228
2023-02-02,29124710059
2023-02-03,28059597761
2023-02-06,28394846222
2023-02-07,28174839419
2023-02-08,27633552842
2023-02-09,27305288723
2023-02-10,27961816960
2023-02-13,28038644732
2023-02-14,27549740726
2023-02-15,27895465702
2023-02-16,27490373811
2023-02-17,28031660389
2023-02-21,27364655638
2023-02-22,27389100839
2023-02-23,27252906151
2023-02-24,27022422834
2023-02-27,26921149862
2023-02-28,26317004197
2023-03-01,25552218645
2023-03-02,25894451450
2023-03-03,26344941569
2023-03-06,26432245856
