,FIS
2020-01-30,90860000000
2020-01-31,88494560000
2020-02-03,89782000000
2020-02-04,90810719999
2020-02-05,90009920000
2020-02-06,90761440000
2020-02-07,90219360000
2020-02-10,92387680000
2020-02-11,92098160000
2020-02-12,91143360000
2020-02-13,95061120000
2020-02-14,96983040000
2020-02-18,95880400000
2020-02-19,96890640000
2020-02-20,96576480000
2020-02-21,95436880000
2020-02-24,92843520000
2020-02-25,89110560000
2020-02-26,88642400000
2020-02-27,85543920000
2020-02-28,86067520000
2020-03-02,91543760000
2020-03-03,88143440000
2020-03-04,92356880000
2020-03-05,87934000000
2020-03-06,86184560000
2020-03-09,80104640000
2020-03-10,86794400000
2020-03-11,81903360000
2020-03-12,72971360000
2020-03-13,80018400000
2020-03-16,66743600000
2020-03-17,70199360000
2020-03-18,63411040000
2020-03-19,64821680000
2020-03-20,63337119999
2020-03-23,63109200000
2020-03-24,73402560000
2020-03-25,74147920000
2020-03-26,76162240000
2020-03-27,73981600000
2020-03-30,77178640000
2020-03-31,75173520000
2020-04-01,70798080000
2020-04-02,72373980000
2020-04-03,71205960000
2020-04-06,76026360000
2020-04-07,74246520000
2020-04-08,77107860000
2020-04-09,77324160000
2020-04-13,76384800000
2020-04-14,76502220000
2020-04-15,74258880000
2020-04-16,76007820000
2020-04-17,79079280000
2020-04-20,75779160000
2020-04-21,72596460000
2020-04-22,75735900000
2020-04-23,74889240000
2020-04-24,77701140000
2020-04-27,78881520000
2020-04-28,79802340000
2020-04-29,82991220000
2020-04-30,81508019999
2020-05-01,79901220000
2020-05-04,79462440000
2020-05-05,81545100000
2020-05-06,81520380000
2020-05-07,79993920000
2020-05-08,79246140000
2020-05-11,79252320000
2020-05-12,79048380000
2020-05-13,78788820000
2020-05-14,80197860000
2020-05-15,81711960000
2020-05-18,84258120000
2020-05-19,83701920000
2020-05-20,85351980000
2020-05-21,84357000000
2020-05-22,84146880000
2020-05-26,84418800000
2020-05-27,85302540000
2020-05-28,85512660000
2020-05-29,85796940000
2020-06-01,85821660000
2020-06-02,85877280000
2020-06-03,86254260000
2020-06-04,84214860000
2020-06-05,88417260000
2020-06-08,88108260000
2020-06-09,87366660000
2020-06-10,87273960000
2020-06-11,82954140000
2020-06-12,84715440000
2020-06-15,84937920000
2020-06-16,86878440000
2020-06-17,85648620000
2020-06-18,86489100000
2020-06-19,83430000000
2020-06-22,85871100000
2020-06-23,85259280000
2020-06-24,81761400000
2020-06-25,82367040000
2020-06-26,80655180000
2020-06-29,81063059999
2020-06-30,83135800000
2020-07-01,84853200000
2020-07-02,84803600000
2020-07-06,85268600000
2020-07-07,84630000000
2020-07-08,84816000000
2020-07-09,84189800000
2020-07-10,84865600000
2020-07-13,83997600000
2020-07-14,84580399999
2020-07-15,87066600000
2020-07-16,86087000000
2020-07-17,87091400000
2020-07-20,87761000000
2020-07-21,88908000000
2020-07-22,89757400000
2020-07-23,89893800000
2020-07-24,89094000000
2020-07-27,88932800000
2020-07-28,88430600000
2020-07-29,89732600000
2020-07-30,90024000000
2020-07-31,90712200000
2020-08-03,92336600000
2020-08-04,91264000000
2020-08-05,90830000000
2020-08-06,91140000000
2020-08-07,91623600000
2020-08-10,90619200000
2020-08-11,88691000000
2020-08-12,89168400000
2020-08-13,90024000000
2020-08-14,89205600000
2020-08-17,89447400000
2020-08-18,89162200000
2020-08-19,88418200000
2020-08-20,87568800000
2020-08-21,87916000000
2020-08-24,87835399999
2020-08-25,90129400000
2020-08-26,91691799999
2020-08-27,93744000000
2020-08-28,94531400000
2020-08-31,93527000000
2020-09-01,94457000000
2020-09-02,96571200000
2020-09-03,93558000000
2020-09-04,91760000000
2020-09-08,90334000000
2020-09-09,92070000000
2020-09-10,90433200000
2020-09-11,89422600000
2020-09-14,90662600000
2020-09-15,92070000000
2020-09-16,92175399999
2020-09-17,92262200000
2020-09-18,90923000000
2020-09-21,89292400000
2020-09-22,90637800000
2020-09-23,89038200000
2020-09-24,89410200000
2020-09-25,90520000000
2020-09-28,91716600000
2020-09-29,92256000000
2020-09-30,91417410000
2020-10-01,91206270000
2020-10-02,90138150000
2020-10-05,90398970000
2020-10-06,89653770000
2020-10-07,89796600000
2020-10-08,91038600000
2020-10-09,92547630000
2020-10-12,92646990000
2020-10-13,90641160000
2020-10-14,89467470000
2020-10-15,89349480000
2020-10-16,89349480000
2020-10-19,86803380000
2020-10-20,87374700000
2020-10-21,87815610000
2020-10-22,88629120000
2020-10-23,89672400000
2020-10-26,86579819999
2020-10-27,85611060000
2020-10-28,82288710000
2020-10-29,77637420000
2020-10-30,77370390000
2020-11-02,76985370000
2020-11-03,79792290000
2020-11-04,82468800000
2020-11-05,82338390000
2020-11-06,82679939999
2020-11-09,87989490000
2020-11-10,89647560000
2020-11-11,89144550000
2020-11-12,88287569999
2020-11-13,89871120000
2020-11-16,91839689999
2020-11-17,91268370000
2020-11-18,90026370000
2020-11-19,91721700000
2020-11-20,89529569999
2020-11-23,90243720000
2020-11-24,92479319999
2020-11-25,91889370000
2020-11-27,92081880000
2020-11-30,92162610000
2020-12-01,93385980000
2020-12-02,92274390000
2020-12-03,91460880000
2020-12-04,93063060000
2020-12-07,93497760000
2020-12-08,93882780000
2020-12-09,91765170000
2020-12-10,91578870000
2020-12-11,91796220000
2020-12-14,89560620000
2020-12-15,90100890000
2020-12-16,89175600000
2020-12-17,90647370000
2020-12-18,90181620000
2020-12-21,86884110000
2020-12-22,83717010000
2020-12-23,83654910000
2020-12-24,87430590000
2020-12-28,87113880000
2020-12-29,87741090000
2020-12-30,86648130000
2020-12-31,87846660000
2021-01-04,86884110000
2021-01-05,84878280000
2021-01-06,85691790000
2021-01-07,84313170000
2021-01-08,86107860000
2021-01-11,84493260000
2021-01-12,82984230000
2021-01-13,81313740000
2021-01-14,80226990000
2021-01-15,80562330000
2021-01-19,79525260000
2021-01-20,81406890000
2021-01-21,82965600000
2021-01-22,80158680000
2021-01-25,79370010000
2021-01-26,79587360000
2021-01-27,76091130000
2021-01-28,77823720000
2021-01-29,76668660000
2021-02-01,80251830000
2021-02-02,82170720000
2021-02-03,81704970000
2021-02-04,82456380000
2021-02-05,82114830000
2021-02-08,82860030000
2021-02-09,82512270000
2021-02-10,82816560000
2021-02-11,83928150000
2021-02-12,84207600000
2021-02-16,82661310000
2021-02-17,82586790000
2021-02-18,83375460000
2021-02-19,81344790000
2021-02-22,84164130000
2021-02-23,84903120000
2021-02-24,86592240000
2021-02-25,86201010000
2021-02-26,85698000000
2021-03-01,86691600000
2021-03-02,86275530000
2021-03-03,86275530000
2021-03-04,85033530000
2021-03-05,87647939999
2021-03-08,89746920000
2021-03-09,88703640000
2021-03-10,90367920000
2021-03-11,90082260000
2021-03-12,90846090000
2021-03-15,90510750000
2021-03-16,90566640000
2021-03-17,89995319999
2021-03-18,89063819999
2021-03-19,88020540000
2021-03-22,87672780000
2021-03-23,88200630000
2021-03-24,89051400000
2021-03-25,88691220000
2021-03-26,90926819999
2021-03-29,89405370000
2021-03-30,88498710000
2021-03-31,87037590000
2021-04-01,89166950000
2021-04-05,90417330000
2021-04-06,90052120000
2021-04-07,90918720000
2021-04-08,92156720000
2021-04-09,92806670000
2021-04-12,92893330000
2021-04-13,92936659999
2021-04-14,92843810000
2021-04-15,94558440000
2021-04-16,94471780000
2021-04-19,94224180000
2021-04-20,93951820000
2021-04-21,94360360000
2021-04-22,94416070000
2021-04-23,94713190000
2021-04-26,95226960000
2021-04-27,94589390000
2021-04-28,95592170000
2021-04-29,96372110000
2021-04-30,94645100000
2021-05-03,94019909999
2021-05-04,93134740000
2021-05-05,91822460000
2021-05-06,93964200000
2021-05-07,93834210000
2021-05-10,92515740000
2021-05-11,91636760000
2021-05-12,89625010000
2021-05-13,91952450000
2021-05-14,92850000000
2021-05-17,92200050000
2021-05-18,91741990000
2021-05-19,91345830000
2021-05-20,92738580000
2021-05-21,93079030000
2021-05-24,93493760000
2021-05-25,93314250000
2021-05-26,92193860000
2021-05-27,92726200000
2021-05-28,92218620000
2021-06-01,91878170000
2021-06-02,92348610000
2021-06-03,90664930000
2021-06-04,90906340000
2021-06-07,88845070000
2021-06-08,89464070000
2021-06-09,89835470000
2021-06-10,89990220000
2021-06-11,90157350000
2021-06-14,90683500000
2021-06-15,90361620000
2021-06-16,89395979999
2021-06-17,90293530000
2021-06-18,89024580000
2021-06-21,90107830000
2021-06-22,90330670000
2021-06-23,89946890000
2021-06-24,90225440000
2021-06-25,90974430000
2021-06-28,88851260000
2021-06-29,87848479999
2021-06-30,86843709999
2021-07-01,88100360000
2021-07-02,89234410000
2021-07-06,89032120000
2021-07-07,89265060000
2021-07-08,87750950000
2021-07-09,88529459999
2021-07-12,88909520000
2021-07-13,89638990000
2021-07-14,90736260000
2021-07-15,91085670000
2021-07-16,91055020000
2021-07-19,87315720000
2021-07-20,88780790000
2021-07-21,89173110000
2021-07-22,89565430000
2021-07-23,91232790000
2021-07-26,90981459999
2021-07-27,92477180000
2021-07-28,91159230000
2021-07-29,91723190000
2021-07-30,91367650000
2021-08-02,85280560000
2021-08-03,79935200000
2021-08-04,78936010000
2021-08-05,79395760000
2021-08-06,82031660000
2021-08-09,82184910000
2021-08-10,81222500000
2021-08-11,82062310000
2021-08-12,82074569999
2021-08-13,82178780000
2021-08-16,81541260000
2021-08-17,82325900000
2021-08-18,82411720000
2021-08-19,78997310000
2021-08-20,79677740000
2021-08-23,79487709999
2021-08-24,79696130000
2021-08-25,79696130000
2021-08-26,78672420000
2021-08-27,78825670000
2021-08-30,77985860000
2021-08-31,78323010000
2021-09-01,79254770000
2021-09-02,77765180000
2021-09-03,76864070000
2021-09-07,77072490000
2021-09-08,79690000000
2021-09-09,77869390000
2021-09-10,75883270000
2021-09-13,76398190000
2021-09-14,75656460000
2021-09-15,76686300000
2021-09-16,76870200000
2021-09-17,75846490000
2021-09-20,75472560000
2021-09-21,74405940000
2021-09-22,74828910000
2021-09-23,74976030000
2021-09-24,74804390000
2021-09-27,76208160000
2021-09-28,74933120000
2021-09-29,75607420000
2021-09-30,74103120000
2021-10-01,75071430000
2021-10-04,73707270000
2021-10-05,73287060000
2021-10-06,73762080000
2021-10-07,73871700000
2021-10-08,73098270000
2021-10-11,70564830000
2021-10-12,70698810000
2021-10-13,71119020000
2021-10-14,74103120000
2021-10-15,76003200000
2021-10-18,74925270000
2021-10-19,75546450000
2021-10-20,75893580000
2021-10-21,75777870000
2021-10-22,76149360000
2021-10-25,74565960000
2021-10-26,74541600000
2021-10-27,69553890000
2021-10-28,68147100000
2021-10-29,67440660000
2021-11-01,69426000000
2021-11-02,66484530000
2021-11-03,67550280000
2021-11-04,68055750000
2021-11-05,69218940000
2021-11-08,69876660000
2021-11-09,70321230000
2021-11-10,72099510000
2021-11-11,72720690000
2021-11-12,71167740000
2021-11-15,70443030000
2021-11-16,70101990000
2021-11-17,67257960000
2021-11-18,66387090000
2021-11-19,66953460000
2021-11-22,65698920000
2021-11-23,66173940000
2021-11-24,66904740000
2021-11-26,65778090000
2021-11-29,64182510000
2021-11-30,63640500000
2021-12-01,62337240000
2021-12-02,64389570000
2021-12-03,62909700000
2021-12-06,65181270000
2021-12-07,65132550000
2021-12-08,65972970000
2021-12-09,63938910000
2021-12-10,63640500000
2021-12-13,63792750000
2021-12-14,65059470000
2021-12-15,65053379999
2021-12-16,66058230000
2021-12-17,65759820000
2021-12-20,63731850000
2021-12-21,66929100000
2021-12-22,66990000000
2021-12-23,66411450000
2021-12-27,66039960000
2021-12-28,66557610000
2021-12-29,66533250000
2021-12-30,66983910000
2021-12-31,66581500000
2022-01-03,69466800000
2022-01-04,69851100000
2022-01-05,71083300000
2022-01-06,71156500000
2022-01-07,71760400000
2022-01-10,70985700000
2022-01-11,71705500000
2022-01-12,71681100000
2022-01-13,71638400000
2022-01-14,72004400000
2022-01-18,69845000000
2022-01-19,69113000000
2022-01-20,69052000000
2022-01-21,68185800000
2022-01-24,68191900000
2022-01-25,67222000000
2022-01-26,66483900000
2022-01-27,66636400000
2022-01-28,71614000000
2022-01-31,73151200000
2022-02-01,74243100000
2022-02-02,73267100000
2022-02-03,70412300000
2022-02-04,69393600000
2022-02-07,69601000000
2022-02-08,67990600000
2022-02-09,70143900000
2022-02-10,69350900000
2022-02-11,68271200000
2022-02-14,68015000000
2022-02-15,62738500000
2022-02-16,61262300000
2022-02-17,59517699999
2022-02-18,58340400000
2022-02-22,58200100000
2022-02-23,56272500000
2022-02-24,58425800000
2022-02-25,59133400000
2022-02-28,58090300000
2022-03-01,57138700000
2022-03-02,58102500000
2022-03-03,56528700000
2022-03-04,55186700000
2022-03-07,53137100000
2022-03-08,52612500000
2022-03-09,56107800000
2022-03-10,55150100000
2022-03-11,54497400000
2022-03-14,54326600000
2022-03-15,56486000000
2022-03-16,58181800000
2022-03-17,58072000000
2022-03-18,58450199999
2022-03-21,57931700000
2022-03-22,59127300000
2022-03-23,58212300000
2022-03-24,58810100000
2022-03-25,59444500000
2022-03-28,59566500000
2022-03-29,62213900000
2022-03-30,61622200000
2022-03-31,61055360000
2022-04-01,62848960000
2022-04-04,62782080000
2022-04-05,62964480000
2022-04-06,61748480000
2022-04-07,61730240000
2022-04-08,62034240000
2022-04-11,61967360000
2022-04-12,61979520000
2022-04-13,61712000000
2022-04-14,62289600000
2022-04-18,62307840000
2022-04-19,63773120000
2022-04-20,62624000000
2022-04-21,62624000000
2022-04-22,60781760000
2022-04-25,60325760000
2022-04-26,57924160000
2022-04-27,60094720000
2022-04-28,63104320000
2022-04-29,60283200000
2022-05-02,59280000000
2022-05-03,60575040000
2022-05-04,63414400000
2022-05-05,61164800000
2022-05-06,59748160000
2022-05-09,57480320000
2022-05-10,57601920000
2022-05-11,56817600000
2022-05-12,57121600000
2022-05-13,58672000000
2022-05-16,58550400000
2022-05-17,59766400000
2022-05-18,58811840000
2022-05-19,59079360000
2022-05-20,60605440000
2022-05-23,61839680000
2022-05-24,61110080000
2022-05-25,61645120000
2022-05-26,63353600000
2022-05-27,63937280000
2022-05-31,63536000000
2022-06-01,62757760000
2022-06-02,64563520000
2022-06-03,63122559999
2022-06-06,64022400000
2022-06-07,63578559999
2022-06-08,63086080000
2022-06-09,60641920000
2022-06-10,59462400000
2022-06-13,57735680000
2022-06-14,57912000000
2022-06-15,58045760000
2022-06-16,55145600000
2022-06-17,55838720000
2022-06-21,56525760000
2022-06-22,55978559999
2022-06-23,56501440000
2022-06-24,59967040000
2022-06-27,58817920000
2022-06-28,57316160000
2022-06-29,57498559999
2022-06-30,55460350000
2022-07-01,56615900000
2022-07-05,57475000000
2022-07-06,57366099999
2022-07-07,56785300000
2022-07-08,57099900000
2022-07-11,56851850000
2022-07-12,56863950000
2022-07-13,56615900000
2022-07-14,55762850000
2022-07-15,57608100000
2022-07-18,56966800000
2022-07-19,58745500000
2022-07-20,58902800000
2022-07-21,59840550000
2022-07-22,59907100000
2022-07-25,59326300000
2022-07-26,58739450000
2022-07-27,59550150000
2022-07-28,61062650000
2022-07-29,61806800000
2022-08-01,62490450000
2022-08-02,61824950000
2022-08-03,62998650000
2022-08-04,58424849999
2022-08-05,58908850000
2022-08-08,59338400000
2022-08-09,59296050000
2022-08-10,60427400000
2022-08-11,60808550000
2022-08-12,61782600000
2022-08-15,62187950000
2022-08-16,62623550000
2022-08-17,61468000000
2022-08-18,60681500000
2022-08-19,60560500000
2022-08-22,58969350000
2022-08-23,57813800000
2022-08-24,57493150000
2022-08-25,58182850000
2022-08-26,56319450000
2022-08-29,56313400000
2022-08-30,56150050000
2022-08-31,55278850000
2022-09-01,54831150000
2022-09-02,54431850000
2022-09-06,54087000000
2022-09-07,54994500000
2022-09-08,54322950000
2022-09-09,55345400000
2022-09-12,56295250000
2022-09-13,54020450000
2022-09-14,52671300000
2022-09-15,51842450000
2022-09-16,50977300000
2022-09-19,49845950000
2022-09-20,49446650000
2022-09-21,48672250000
2022-09-22,48708550000
2022-09-23,48575450000
2022-09-26,46941950000
2022-09-27,46464000000
2022-09-28,46766500000
2022-09-29,46324849999
2022-09-30,44813009999
2022-10-03,45269620000
2022-10-04,47167220000
2022-10-05,47202800000
2022-10-06,46046450000
2022-10-07,45720300000
2022-10-10,44907890000
2022-10-11,44048040000
2022-10-12,43751540000
2022-10-13,45068000000
2022-10-14,45151020000
2022-10-17,45678790000
2022-10-18,46307370000
2022-10-19,45500890000
2022-10-20,45394150000
2022-10-21,46153190000
2022-10-24,46254000000
2022-10-25,47410350000
2022-10-26,48709020000
2022-10-27,49266440000
2022-10-28,50345700000
2022-10-31,49213070000
2022-11-01,49242720000
2022-11-02,47125710000
2022-11-03,33907740000
2022-11-04,35680810000
2022-11-07,36677050000
2022-11-08,37163310000
2022-11-09,36599960000
2022-11-10,37952000000
2022-11-11,38782200000
2022-11-14,38260360000
2022-11-15,37874910000
2022-11-16,36718560000
2022-11-17,36208580000
2022-11-18,36416130000
2022-11-21,36505080000
2022-11-22,38657670000
2022-11-23,39096490000
2022-11-25,39126140000
2022-11-28,38859290000
2022-11-29,40045290000
2022-11-30,43039940000
2022-12-01,43395740000
2022-12-02,43917580000
2022-12-05,43211910000
2022-12-06,41349890000
2022-12-07,41053390000
2022-12-08,41385470000
2022-12-09,41670110000
2022-12-12,42233460000
2022-12-13,43289000000
2022-12-14,42939130000
2022-12-15,41385470000
2022-12-16,41047460000
2022-12-19,39938550000
2022-12-20,40140170000
2022-12-21,39624259999
2022-12-22,39481940000
2022-12-23,39683560000
2022-12-27,39891110000
2022-12-28,39464150000
2022-12-29,40264700000
2022-12-30,40235050000
2023-01-03,40575680000
2023-01-04,41007840000
2023-01-05,40368480000
2023-01-06,41025600000
2023-01-09,41440000000
2023-01-10,40848000000
2023-01-11,41126240000
2023-01-12,41013760000
2023-01-13,41292000000
2023-01-17,42274720000
2023-01-18,41226880000
2023-01-19,42049760000
2023-01-20,43760640000
2023-01-23,44092160000
2023-01-24,44050720000
2023-01-25,43938240000
2023-01-26,44334880000
2023-01-27,44595360000
2023-01-30,44038880000
2023-01-31,44423680000
2023-02-01,45459680000
2023-02-02,46063520000
2023-02-03,44630880000
2023-02-06,43269280000
2023-02-07,44542080000
2023-02-08,43429120000
2023-02-09,43778400000
2023-02-10,44654560000
2023-02-13,39072000000
2023-02-14,40143520000
2023-02-15,39930400000
2023-02-16,40942720000
2023-02-17,41144000000
2023-02-21,39729120000
2023-02-22,39681760000
2023-02-23,39178560000
2023-02-24,38420800000
2023-02-27,38195840000
2023-02-28,37515040000
2023-03-01,37207200000
2023-03-02,37822880000
2023-03-03,37846560000
2023-03-06,37816960000
2023-03-07,37076960000
2023-03-08,37248640000
2023-03-09,35377920000
2023-03-10,33874240000
2023-03-13,29493440000
2023-03-14,31565440000
2023-03-15,30529440000
2023-03-16,30872800000
2023-03-17,30570880000
2023-03-20,30517600000
2023-03-21,31429280000
2023-03-22,30351840000
2023-03-23,29582240000
2023-03-24,29422400000
2023-03-27,29724320000
2023-03-28,29984800000
2023-03-29,30470240000
2023-03-30,30884640000
2023-03-31,32163360000
2023-04-03,32021280000
2023-04-04,31346400000
2023-04-05,31802240000
2023-04-06,32814560000
2023-04-10,32376480000
2023-04-11,33152000000
2023-04-12,32743520000
2023-04-13,33566400000
2023-04-14,33986719999
2023-04-17,34359680000
2023-04-18,33542719999
2023-04-19,33157920000
2023-04-20,33317760000
2023-04-21,33317760000
2023-04-24,33069120000
2023-04-25,32725760000
2023-04-26,32465280000
2023-04-27,33335520000
2023-04-28,34762240000
2023-05-01,33560480000
2023-05-02,31452960000
2023-05-03,31293120000
2023-05-04,31512160000
2023-05-05,33004000000
2023-05-08,33128320000
2023-05-09,32944800000
2023-05-10,32642880000
2023-05-11,32560000000
2023-05-12,32601440000
2023-05-15,32873760000
2023-05-16,32506719999
2023-05-17,33140160000
2023-05-18,34247200000
2023-05-19,33649280000
2023-05-22,34022240000
2023-05-23,33027680000
2023-05-24,31885120000
2023-05-25,31541760000
2023-05-26,32240320000
2023-05-30,31950240000
2023-05-31,32305440000
2023-06-01,32560000000
2023-06-02,32784960000
2023-06-05,32382400000
2023-06-06,32548160000
2023-06-07,32595520000
2023-06-08,32258080000
2023-06-09,32358719999
2023-06-12,32252160000
2023-06-13,32678400000
2023-06-14,32382400000
2023-06-15,31997600000
2023-06-16,32429760000
2023-06-20,32352800000
2023-06-21,31743040000
2023-06-22,31695680000
2023-06-23,31228000000
2023-06-26,31186560000
2023-06-27,31032640000
2023-06-28,31435200000
2023-06-29,31328640000
2023-06-30,32382400000
2023-07-03,34336000000
2023-07-05,35401600000
2023-07-06,34981280000
2023-07-07,35087840000
2023-07-10,34566880000
2023-07-11,35099680000
2023-07-12,35070080000
2023-07-13,35300960000
2023-07-14,35028640000
2023-07-17,34549120000
2023-07-18,35620640000
2023-07-19,36011360000
2023-07-20,36218560000
2023-07-21,36443520000
2023-07-24,36609280000
2023-07-25,36775040000
2023-07-26,36402080000
2023-07-27,36094240000
2023-07-28,35312800000
2023-07-31,35744960000
2023-08-01,36153440000
2023-08-02,35229920000
2023-08-03,33915680000
2023-08-04,34815520000
2023-08-07,34531360000
2023-08-08,34134719999
2023-08-09,34205760000
2023-08-10,33921600000
2023-08-11,33323680000
2023-08-14,33146080000
2023-08-15,33080960000
2023-08-16,33039520000
2023-08-17,33187520000
2023-08-18,32790880000
2023-08-21,32962560000
2023-08-22,32672480000
2023-08-23,32725760000
2023-08-24,32713920000
2023-08-25,32406080000
2023-08-28,33128320000
2023-08-29,32986240000
2023-08-30,33323680000
2023-08-31,33069120000
2023-09-01,33554560000
2023-09-05,32938880000
2023-09-06,32749440000
2023-09-07,32198880000
2023-09-08,32755360000
2023-09-11,32867840000
2023-09-12,32986240000
2023-09-13,32708000000
2023-09-14,33376960000
2023-09-15,33684800000
2023-09-18,33897920000
2023-09-19,34472160000
2023-09-20,34418880000
2023-09-21,33773600000
2023-09-22,33223040000
2023-09-25,33140160000
2023-09-26,32915200000
2023-09-27,32879680000
2023-09-28,33045440000
2023-09-29,32719840000
2023-10-02,31947360000
2023-10-03,31658750000
2023-10-04,31982700000
2023-10-05,31894350000
2023-10-06,31476160000
2023-10-09,30798810000
2023-10-10,31275900000
2023-10-11,31287680000
2023-10-12,30392400000
2023-10-13,30521980000
2023-10-16,30981400000
2023-10-17,31576290000
2023-10-18,30545540000
2023-10-19,30286380000
2023-10-20,29685600000
2023-10-23,29202620000
2023-10-24,29744500000
2023-10-25,28772650000
2023-10-26,28401580000
2023-10-27,27777239999
2023-10-30,28513489999
2023-10-31,28925790000
2023-11-01,29025920000
2023-11-02,30251040000
2023-11-03,30604440000
2023-11-06,30463080000
2023-11-07,30097900000
2023-11-08,31217000000
2023-11-09,30498420000
2023-11-10,30869489999
2023-11-13,30857710000
2023-11-14,31752989999
2023-11-15,32076940000
2023-11-16,31747100000
2023-11-17,32200630000
2023-11-20,32277200000
2023-11-21,31747100000
2023-11-22,32059270000
2023-11-24,32689500000
2023-11-27,32978110000
2023-11-28,33519989999
2023-11-29,34268020000
2023-11-30,34538960000
2023-12-01,35281100000
2023-12-04,35298770000
2023-12-05,35098510000
2023-12-06,34727440000
2023-12-07,34703880000
2023-12-08,34715660000
2023-12-11,34586080000
2023-12-12,34067760000
2023-12-13,35340000000
2023-12-14,35552040000
2023-12-15,34992490000
2023-12-18,35363560000
2023-12-19,35292880000
2023-12-20,34680320000
2023-12-21,35169190000
2023-12-22,35304660000
2023-12-26,35499030000
2023-12-27,35575600000
2023-12-28,35811200000
2023-12-29,35381230000
2024-01-02,35118720000
2024-01-03,34680960000
2024-01-04,34888320000
2024-01-05,35372160000
2024-01-08,36489600000
2024-01-09,35809920000
2024-01-10,35971200000
2024-01-11,35884800000
2024-01-12,35591040000
2024-01-16,35228160000
2024-01-17,34444800000
2024-01-18,33989760000
2024-01-19,34479360000
2024-01-22,35614080000
2024-01-23,34807680000
2024-01-24,35170560000
2024-01-25,35856000000
2024-01-26,36581760000
2024-01-29,36576000000
2024-01-30,36374400000
2024-01-31,35861760000
2024-02-01,36213120000
2024-02-02,35879040000
2024-02-05,35544960000
2024-02-06,35493120000
2024-02-07,35521920000
2024-02-08,35389440000
2024-02-09,35573760000
2024-02-12,35896320000
2024-02-13,35274240000
2024-02-14,36080640000
2024-02-15,36662400000
2024-02-16,36662400000
2024-02-20,36264960000
2024-02-21,36547200000
2024-02-22,36921600000
2024-02-23,37025280000
2024-02-26,38782080000
2024-02-27,38580480000
2024-02-28,38517120000
2024-02-29,39853440000
2024-03-01,39864960000
2024-03-04,40003200000
2024-03-05,40176000000
2024-03-06,40222080000
2024-03-07,39830400000
2024-03-08,40118400000
2024-03-11,40176000000
2024-03-12,40060800000
2024-03-13,39686400000
2024-03-14,39294720000
2024-03-15,39813120000
2024-03-18,39916800000
2024-03-19,40239360000
2024-03-20,40723200000
2024-03-21,41621760000
2024-03-22,40619520000
2024-03-25,40947840000
2024-03-26,41644800000
2024-03-27,42312960000
2024-03-28,42727680000
2024-04-01,41904000000
2024-04-02,42451200000
2024-04-03,41823360000
2024-04-04,41414400000
2024-04-05,41725440000
2024-04-08,42094080000
2024-04-09,42549120000
2024-04-10,41834880000
2024-04-11,41564160000
2024-04-12,40867200000
2024-04-15,40734720000
2024-04-16,40723200000
2024-04-17,40521600000
2024-04-18,40320000000
2024-04-19,40740480000
2024-04-22,41068800000
2024-04-23,41414400000
2024-04-24,40786560000
2024-04-25,40590720000
2024-04-26,40089600000
2024-04-29,39997440000
2024-04-30,39121920000
2024-05-01,38707200000
2024-05-02,39991680000
2024-05-03,40734720000
2024-05-06,40579200000
2024-05-07,42802560000
2024-05-08,42652800000
2024-05-09,42456960000
2024-05-10,42992640000
2024-05-13,43632000000
2024-05-14,44000640000
2024-05-15,44628480000
2024-05-16,44674560000
2024-05-17,45135360000
2024-05-20,44766720000
2024-05-21,44991360000
2024-05-22,44490240000
2024-05-23,43954560000
2024-05-24,44807040000
2024-05-28,43274880000
2024-05-29,42900480000
2024-05-30,42670080000
2024-05-31,43706880000
2024-06-03,43799040000
2024-06-04,43816319999
2024-06-05,43752960000
2024-06-06,43989120000
2024-06-07,44645760000
2024-06-10,44519040000
2024-06-11,43678080000
2024-06-12,44323200000
2024-06-13,44392319999
2024-06-14,44104319999
2024-06-17,43845120000
2024-06-18,44380800000
2024-06-20,44052480000
2024-06-21,43752960000
2024-06-24,43516800000
2024-06-25,43315200000
2024-06-26,43194240000
2024-06-27,42986880000
2024-06-28,43407360000
2024-07-01,42779520000
2024-07-02,43332480000
2024-07-03,43666560000
2024-07-05,43441920000
2024-07-08,43113600000
2024-07-09,42462720000
2024-07-10,42577920000
2024-07-11,43534080000
2024-07-12,44017920000
2024-07-15,43839360000
2024-07-16,44300160000
2024-07-17,44501760000
2024-07-18,43799040000
2024-07-19,43344000000
2024-07-22,43384319999
2024-07-23,43257600000
2024-07-24,43390080000
2024-07-25,42917760000
2024-07-26,43591680000
2024-07-29,43614720000
2024-07-30,44202240000
2024-07-31,44254080000
2024-08-01,43251840000
2024-08-02,41195440000
2024-08-05,40331200000
2024-08-06,42403160000
2024-08-07,42353300000
2024-08-08,42342220000
2024-08-09,42984860000
