,JPM
2018-07-17,375070150000
2018-07-18,378566279000
2018-07-19,372999627000
2018-07-20,377717704000
2018-07-23,384743905000
2018-07-24,387459345000
2018-07-25,390955474000
2018-07-26,389835355000
2018-07-27,393840629000
2018-07-30,396216639000
2018-07-31,390174785000
2018-08-01,392584738000
2018-08-02,394247945000
2018-08-03,397438587000
2018-08-06,397540416000
2018-08-07,398999965000
2018-08-08,399814597000
2018-08-09,396725784000
2018-08-10,392822339000
2018-08-13,386576827000
2018-08-14,389156495000
2018-08-15,385931910000
2018-08-16,389563811000
2018-08-17,389563811000
2018-08-20,389054666000
2018-08-21,391430676000
2018-08-22,390242671000
2018-08-23,389428039000
2018-08-24,389258324000
2018-08-27,396148753000
2018-08-28,394214002000
2018-08-29,392924168000
2018-08-30,390989417000
2018-08-31,388918894000
2018-09-04,390853645000
2018-09-05,388952837000
2018-09-06,387289630000
2018-09-07,388036376000
2018-09-10,385965853000
2018-09-11,388409749000
2018-09-12,383827444000
2018-09-13,385320936000
2018-09-14,385253050000
2018-09-17,386407112000
2018-09-18,387968490000
2018-09-19,399237566000
2018-09-20,402665809000
2018-09-21,400018255000
2018-09-24,396182696000
2018-09-25,395062577000
2018-09-26,390412386000
2018-09-27,388715236000
2018-09-28,383012812000
2018-10-01,378613407598
2018-10-02,380181234043
2018-10-03,383750541057
2018-10-04,384517775275
2018-10-05,382349504659
2018-10-08,384684565323
2018-10-09,382015924564
2018-10-10,371841731673
2018-10-11,360700156507
2018-10-12,356763911388
2018-10-15,354729072810
2018-10-16,362334698971
2018-10-17,366371018118
2018-10-18,360566724469
2018-10-19,359966280298
2018-10-22,354795788829
2018-10-23,351093049777
2018-10-24,344554879918
2018-10-25,349792087407
2018-10-26,344988534042
2018-10-29,349758729397
2018-10-30,355929961151
2018-10-31,363669019350
2018-11-01,363535587313
2018-11-02,361534106744
2018-11-05,363902525417
2018-11-06,365603783900
2018-11-07,371875089683
2018-11-08,374877310536
2018-11-09,371241287502
2018-11-12,363435513284
2018-11-13,365570425891
2018-11-14,358031515748
2018-11-15,367171610346
2018-11-16,366904746270
2018-11-19,369706819066
2018-11-20,361767612810
2018-11-21,359065614042
2018-11-23,355763171104
2018-11-26,364469611578
2018-11-27,366004080014
2018-11-28,370073757171
2018-11-29,367138252336
2018-11-30,370907707408
2018-12-03,374410298403
2018-12-04,357697935654
2018-12-06,350892901720
2018-12-07,344554879918
2018-12-10,338116784089
2018-12-11,334814341150
2018-12-12,336982611766
2018-12-13,337316191861
2018-12-14,334547477074
2018-12-17,330277651861
2018-12-18,328709825415
2018-12-19,324540074230
2018-12-20,321738001434
2018-12-21,314132375273
2018-12-24,307360699348
2018-12-26,320103458970
2018-12-27,323706123993
2018-12-28,323005605794
2018-12-31,322936722000
2019-01-02,328527411000
2019-01-03,321249591000
2019-01-04,333092589000
2019-01-07,333324156000
2019-01-08,332695617000
2019-01-09,332133240000
2019-01-10,332100159000
2019-01-11,330512271000
2019-01-14,333919614000
2019-01-15,336367608000
2019-01-16,339080250000
2019-01-17,340469652000
2019-01-18,345994179000
2019-01-22,340535814000
2019-01-23,339675708000
2019-01-24,339874194000
2019-01-25,342024459000
2019-01-28,343645428000
2019-01-29,344604777000
2019-01-30,345398721000
2019-01-31,342388350000
2019-02-01,343645428000
2019-02-04,344869425000
2019-02-05,343347699000
2019-02-06,343182294000
2019-02-07,338683278000
2019-02-08,335309016000
2019-02-11,333721128000
2019-02-12,339411060000
2019-02-13,341032029000
2019-02-14,338815602000
2019-02-15,349169955000
2019-02-19,347945958000
2019-02-20,349633089000
2019-02-21,348905307000
2019-02-22,347350500000
2019-02-25,350989410000
2019-02-26,348309849000
2019-02-27,347879796000
2019-02-28,345233316000
2019-03-01,345464883000
2019-03-04,344670939000
2019-03-05,344406291000
2019-03-06,343116132000
2019-03-07,340635057000
2019-03-08,340767381000
2019-03-11,345200235000
2019-03-12,344174724000
2019-03-13,345332559000
2019-03-14,348475254000
2019-03-15,352478055000
2019-03-18,354595239000
2019-03-19,353305080000
2019-03-20,345762612000
2019-03-21,340304247000
2019-03-22,330016056000
2019-03-25,327270333000
2019-03-26,330545352000
2019-03-27,329420598000
2019-03-28,333158751000
2019-03-29,334878963000
2019-04-01,341081872331
2019-04-02,342711659565
2019-04-03,343396170203
2019-04-04,344080680842
2019-04-05,343265787225
2019-04-08,344374042544
2019-04-09,341831574459
2019-04-10,343363574459
2019-04-11,346264595735
2019-04-12,362497276586
2019-04-15,358357617011
2019-04-16,362138723394
2019-04-17,372569361692
2019-04-18,369831319139
2019-04-22,370287659564
2019-04-23,370743999990
2019-04-24,370124680841
2019-04-25,370320255309
2019-04-26,373123489351
2019-04-29,378501787224
2019-04-30,378273617011
2019-05-01,375372595734
2019-05-02,376187489351
2019-05-03,378501787224
2019-05-06,375144425522
2019-05-07,369016425522
2019-05-08,367060680841
2019-05-09,366767319139
2019-05-10,366734723394
2019-05-13,356760425522
2019-05-14,359596255309
2019-05-15,358227234033
2019-05-16,362823234033
2019-05-17,361063063820
2019-05-20,362953617011
2019-05-21,364192255309
2019-05-22,361226042543
2019-05-23,354120170203
2019-05-24,357607914884
2019-05-28,353729021267
2019-05-29,352751148926
2019-05-30,348970042544
2019-05-31,345384510629
2019-06-03,347014297863
2019-06-04,357705702118
2019-06-05,358976936160
2019-06-06,359759234033
2019-06-07,355815148926
2019-06-10,359661446799
2019-06-11,360769702118
2019-06-12,356173702118
2019-06-13,357053787224
2019-06-14,357966468075
2019-06-17,356010723394
2019-06-18,360867489352
2019-06-19,358259829777
2019-06-20,359172510628
2019-06-21,356727829777
2019-06-24,354185361692
2019-06-25,351251744671
2019-06-26,353598638288
2019-06-27,354772085097
2019-06-28,364420425522
2019-07-01,364594496000
2019-07-02,364979360000
2019-07-03,361836304000
2019-07-05,363985128000
2019-07-08,361996664000
2019-07-09,363536120000
2019-07-10,362477744000
2019-07-11,365941520000
2019-07-12,369790160000
2019-07-15,365300080000
2019-07-16,369212864000
2019-07-17,365588728000
2019-07-18,367769624000
2019-07-19,364145488000
2019-07-22,366486744000
2019-07-23,373189792000
2019-07-24,374697176000
2019-07-25,371105112000
2019-07-26,372740784000
2019-07-29,371554120000
2019-07-30,370720248000
2019-07-31,372035200000
2019-08-01,362221168000
2019-08-02,362189096000
2019-08-05,351412904000
2019-08-06,354171096000
2019-08-07,346473816000
2019-08-08,352342992000
2019-08-09,351958128000
2019-08-12,345351296000
2019-08-13,350675248000
2019-08-14,336114560000
2019-08-15,337397440000
2019-08-16,345479584000
2019-08-19,348590568000
2019-08-20,344164632000
2019-08-21,345126792000
2019-08-22,348686784000
2019-08-23,340027344000
2019-08-26,342753464000
2019-08-27,339129328000
2019-08-28,342528960000
2019-08-29,350290384000
2019-08-30,352342992000
2019-09-03,348173632000
2019-09-04,352375064000
2019-09-05,360393064000
2019-09-06,361162792000
2019-09-09,370110880000
2019-09-10,374825464000
2019-09-11,375851768000
2019-09-12,378160952000
2019-09-13,385601656000
2019-09-16,382169952000
2019-09-17,380277704000
2019-09-18,384094272000
2019-09-19,382875536000
2019-09-20,381336080000
2019-09-23,381271936000
2019-09-24,376300776000
2019-09-25,378449600000
2019-09-26,375338616000
2019-09-27,377551584000
2019-09-30,370546965000
2019-10-01,363809175000
2019-10-02,356567625000
2019-10-03,353230215000
2019-10-04,360881070000
2019-10-07,360093945000
2019-10-08,352065270000
2019-10-09,354615555000
2019-10-10,359590185000
2019-10-11,365666790000
2019-10-14,366642825000
2019-10-15,377694060000
2019-10-16,376812480000
2019-10-17,378921975000
2019-10-18,379583160000
2019-10-21,388997175000
2019-10-22,392901315000
2019-10-23,393940320000
2019-10-24,393656955000
2019-10-25,396805455000
2019-10-28,398316735000
2019-10-29,398064855000
2019-10-30,395860905000
2019-10-31,393310620000
2019-11-01,402378300000
2019-11-04,405589770000
2019-11-05,406471350000
2019-11-06,407101050000
2019-11-07,409305000000
2019-11-08,410501430000
2019-11-11,409053119999
2019-11-12,406660260000
2019-11-13,404519279999
2019-11-14,404897100000
2019-11-15,407825205000
2019-11-18,411257070000
2019-11-19,411131130000
2019-11-20,408140055000
2019-11-21,409084605000
2019-11-22,411792315000
2019-11-25,413996265000
2019-11-26,414562994999
2019-11-27,415790910000
2019-11-29,414846360000
2019-12-02,413933295000
2019-12-03,408612330000
2019-12-04,416672490000
2019-12-05,418939410000
2019-12-06,425173440000
2019-12-09,423189885000
2019-12-10,423473250000
2019-12-11,422465730000
2019-12-12,434555970000
2019-12-13,430746285000
2019-12-16,432414990000
2019-12-17,435059730000
2019-12-18,434618940000
2019-12-19,432446475000
2019-12-20,432100140000
2019-12-23,431974199999
2019-12-24,433170630000
2019-12-26,437767440000
2019-12-27,438082289999
2019-12-30,436476555000
2019-12-31,431568513111
2020-01-02,436800584755
2020-01-03,428286858707
2020-01-06,427946309665
2020-01-07,420670943770
2020-01-08,423952598174
2020-01-09,425500548364
2020-01-10,421259164842
2020-01-13,424757532273
2020-01-14,429710972882
2020-01-15,423271500090
2020-01-16,424912327292
2020-01-17,427853432654
2020-01-21,423643008136
2020-01-22,423147664075
2020-01-23,422714238021
2020-01-24,412219135730
2020-01-27,408751727303
2020-01-28,416181888217
2020-01-29,415562708141
2020-01-30,420701902774
2020-01-31,409773374429
2020-02-03,412900233813
2020-02-04,418844362545
2020-02-05,425964933421
2020-02-06,426026851429
2020-02-07,424664655261
2020-02-10,426429318478
2020-02-11,427234252578
2020-02-12,427234252578
2020-02-13,426862744532
2020-02-14,425562466372
2020-02-18,419927927678
2020-02-19,425655343383
2020-02-20,425655343383
2020-02-21,420454230743
2020-02-24,409154194352
2020-02-25,390888382105
2020-02-26,392064824249
2020-02-27,375749429241
2020-02-28,359464993237
2020-03-02,376213814299
2020-03-03,362096508561
2020-03-04,371043660662
2020-03-05,352839766422
2020-03-06,334604913178
2020-03-09,289280931600
2020-03-10,311757168366
2020-03-11,297082600560
2020-03-12,272594028547
2020-03-13,321695008589
2020-03-16,273553757665
2020-03-17,290271619722
2020-03-18,259715082962
2020-03-19,264080302499
2020-03-20,258507681813
2020-03-23,244669007110
2020-03-24,273770470691
2020-03-25,283986941949
2020-03-26,303769745383
2020-03-27,282129401720
2020-03-30,289466685623
2020-03-31,277382430000
2020-04-01,259913160000
2020-04-02,269618310000
2020-04-03,258958050000
2020-04-06,275626260000
2020-04-07,279261840000
2020-04-08,290538300000
2020-04-09,316603560000
2020-04-13,302523390000
2020-04-14,294235500000
2020-04-15,279723990000
2020-04-16,269063730000
2020-04-17,293249580000
2020-04-20,282558510000
2020-04-21,274363050000
2020-04-22,275256540000
2020-04-23,275410590000
2020-04-24,279477510000
2020-04-27,291524220000
2020-04-28,293588490000
2020-04-29,301506660000
2020-04-30,295036560000
2020-05-01,287303250000
2020-05-04,283883340000
2020-05-05,283452000000
2020-05-06,278121870000
2020-05-07,281018010000
2020-05-08,285608700000
2020-05-11,277197570000
2020-05-12,268139430000
2020-05-13,258896430000
2020-05-14,269649120000
2020-05-15,264657900000
2020-05-18,278676450000
2020-05-19,273192270000
2020-05-20,281387730000
2020-05-21,277813770000
2020-05-22,275657070000
2020-05-26,295221420000
2020-05-27,312320970000
2020-05-28,307668660000
2020-05-29,299812110000
2020-06-01,303786600000
2020-06-02,304803330000
2020-06-03,321255870000
2020-06-04,327941640000
2020-06-05,342699630000
2020-06-08,349539450000
2020-06-09,340573740000
2020-06-10,326770860000
2020-06-11,299504010000
2020-06-12,307699470000
2020-06-15,311951250000
2020-06-16,314446860000
2020-06-17,306497880000
2020-06-18,304834140000
2020-06-19,301352610000
2020-06-22,298086750000
2020-06-23,301722330000
2020-06-24,291647460000
2020-06-25,301814760000
2020-06-26,285269790000
2020-06-29,286533000000
2020-06-30,289968168000
2020-07-01,287501928000
2020-07-02,285652248000
2020-07-06,292866000000
2020-07-07,284604096000
2020-07-08,287625240000
2020-07-09,281397984000
2020-07-10,296781156000
2020-07-13,301035420000
2020-07-14,302761788000
2020-07-15,307447644000
2020-07-16,308310828000
2020-07-17,302607648000
2020-07-20,299956440000
2020-07-21,306461148000
2020-07-22,304241532000
2020-07-23,305135544000
2020-07-24,302977584000
2020-07-27,298723320000
2020-07-28,300018096000
2020-07-29,307293504000
2020-07-30,299093256000
2020-07-31,297921792000
2020-08-03,296257080000
2020-08-04,294561540000
2020-08-05,299678988000
2020-08-06,299771472000
2020-08-07,306368664000
2020-08-10,310252992000
2020-08-11,320056296000
2020-08-12,317343432000
2020-08-13,315586236000
2020-08-14,315709548000
2020-08-17,307385988000
2020-08-18,303100896000
2020-08-19,303809940000
2020-08-20,300172236000
2020-08-21,300018096000
2020-08-24,308464968000
2020-08-25,309821400000
2020-08-26,305474652000
2020-08-27,315524580000
2020-08-28,316819356000
2020-08-31,308865732000
2020-09-01,308711592000
2020-09-02,313366620000
2020-09-03,312380124000
2020-09-04,319131456000
2020-09-08,308033376000
2020-09-09,310962036000
2020-09-10,307755924000
2020-09-11,311578596000
2020-09-14,315894516000
2020-09-15,306060384000
2020-09-16,307355160000
2020-09-17,303840768000
2020-09-18,303193380000
2020-09-21,293821668000
2020-09-22,290615556000
2020-09-23,285898872000
2020-09-24,285652248000
2020-09-25,288149316000
2020-09-28,296442048000
2020-09-29,293944980000
2020-09-30,297002577000
2020-10-01,299162147000
2020-10-02,302000439000
2020-10-05,305548304000
2020-10-06,302401502000
2020-10-07,307677023000
2020-10-08,314001478000
2020-10-09,312212120000
2020-10-12,316037644000
2020-10-13,310916378000
2020-10-14,309188722000
2020-10-15,313816372000
2020-10-16,313168501000
2020-10-19,307892980000
2020-10-20,309651487000
2020-10-21,306566387000
2020-10-22,317395088000
2020-10-23,320264231000
2020-10-26,312335524000
2020-10-27,306442983000
2020-10-28,297835554000
2020-10-29,299779167000
2020-10-30,302463204000
2020-11-02,309281275000
2020-11-03,319030191000
2020-11-04,309281275000
2020-11-05,321930185000
2020-11-06,317641896000
2020-11-09,360648190000
2020-11-10,359475852000
2020-11-11,354107778000
2020-11-12,349757787000
2020-11-13,351948208000
2020-11-16,361882230000
2020-11-17,358210961000
2020-11-18,355557775000
2020-11-19,356514156000
2020-11-20,353459907000
2020-11-23,363640737000
2020-11-24,380454532000
2020-11-25,376474753000
2020-11-27,373975822000
2020-11-30,363671588000
2020-12-01,369409874000
2020-12-02,376505604000
2020-12-03,374037524000
2020-12-04,377431134000
2020-12-07,376011988000
2020-12-08,376382200000
2020-12-09,373451355000
2020-12-10,371044977000
2020-12-11,368854556000
2020-12-14,364967330000
2020-12-15,371199232000
2020-12-16,372279017000
2020-12-17,369193917000
2020-12-18,367373708000
2020-12-21,381164105000
2020-12-22,375364117000
2020-12-23,385853457000
2020-12-24,384156652000
2020-12-28,386686434000
2020-12-29,385668351000
2020-12-30,386748136000
2020-12-31,391121460000
2021-01-04,387427860000
2021-01-05,386750700000
2021-01-06,404910900000
2021-01-07,418207860000
2021-01-08,418669560000
2021-01-11,424917900000
2021-01-12,431597160000
2021-01-13,431997300000
2021-01-14,434521259999
2021-01-15,426733919999
2021-01-19,424887120000
2021-01-20,418515660000
2021-01-21,415006740000
2021-01-22,411805620000
2021-01-25,406665360000
2021-01-26,405003240000
2021-01-27,393553080000
2021-01-28,400478580000
2021-01-29,396046259999
2021-02-01,398970360000
2021-02-02,411251580000
2021-02-03,415960919999
2021-02-04,425533500000
2021-02-05,424702439999
2021-02-08,431350919999
2021-02-09,429627240000
2021-02-10,429873480000
2021-02-11,428673060000
2021-02-12,434767500000
2021-02-16,445232700000
2021-02-17,446617800000
2021-02-18,448126020000
2021-02-19,455605560000
2021-02-22,459883980000
2021-02-23,463577580000
2021-02-24,471734280000
2021-02-25,465332040000
2021-02-26,452989259999
2021-03-01,463239000000
2021-03-02,461730780000
2021-03-03,470656980000
2021-03-04,463423680000
2021-03-05,464500980000
2021-03-08,470656980000
2021-03-09,467332740000
2021-03-10,477490140000
2021-03-11,474996960000
2021-03-12,480629700000
2021-03-15,478228860000
2021-03-16,472503780000
2021-03-17,477367020000
2021-03-18,485246700000
2021-03-19,477520919999
2021-03-22,464685660000
2021-03-23,460037880000
2021-03-24,463608360000
2021-03-25,469548900000
2021-03-26,477367020000
2021-03-29,469949040000
2021-03-30,475489439999
2021-03-31,462972507895
2021-04-01,467473587260
2021-04-05,467199872974
2021-04-06,463915301546
2021-04-07,471183936466
2021-04-08,471761777735
2021-04-09,475289650751
2021-04-12,474286031703
2021-04-13,468629269799
2021-04-14,459870412657
2021-04-15,462790031704
2021-04-16,466226666625
2021-04-19,464249841228
2021-04-20,453970349166
2021-04-21,457832761864
2021-04-22,448191936468
2021-04-23,456768317419
2021-04-26,457893587260
2021-04-27,459992063451
2021-04-28,462972507895
2021-04-29,471974666624
2021-04-30,467777714244
2021-05-03,466409142815
2021-05-04,472856634878
2021-05-05,479060825354
2021-05-06,488701650750
2021-05-07,490374349162
2021-05-10,490313523766
2021-05-11,482162920592
2021-05-12,478847936465
2021-05-13,491165079321
2021-05-14,498798666622
2021-05-17,500805904717
2021-05-18,493750158686
2021-05-19,489978984083
2021-05-20,489127428528
2021-05-21,494692952337
2021-05-24,497369269797
2021-05-25,492229523765
2021-05-26,492168698369
2021-05-27,499832698368
2021-05-28,499498158685
2021-06-01,505002857098
2021-06-02,505033269796
2021-06-03,505367809478
2021-06-04,506188952336
2021-06-07,503816761860
2021-06-08,501809523765
2021-06-09,495544507892
2021-06-10,487819682496
2021-06-11,487485142813
2021-06-14,479212888846
2021-06-15,471944253926
2021-06-16,475259238053
2021-06-17,461543111070
2021-06-18,449864634880
2021-06-21,457498222181
2021-06-22,456829142816
2021-06-23,459596698371
2021-06-24,463824063450
2021-06-25,468507619006
2021-06-28,469359174561
2021-06-29,468781333291
2021-06-30,466994294100
2021-07-01,471617999982
2021-07-02,468465473244
2021-07-06,460599168431
2021-07-07,461139601587
2021-07-08,453183224581
2021-07-09,467684847576
2021-07-12,474380213886
2021-07-13,467324558806
2021-07-14,465733283405
2021-07-15,466754101586
2021-07-16,456095558806
2021-07-19,441263671106
2021-07-20,449490264689
2021-07-21,458947844902
2021-07-22,453153200517
2021-07-23,452282502656
2021-07-26,455314933138
2021-07-27,454714451854
2021-07-28,455465053458
2021-07-29,459368181801
2021-07-30,455705245972
2021-08-02,453873778057
2021-08-03,459037917095
2021-08-04,454083946507
2021-08-05,459818542763
2021-08-06,472879010677
2021-08-09,472368601586
2021-08-10,478163245971
2021-08-11,483867818163
2021-08-12,485759334206
2021-08-13,480324978591
2021-08-16,477172451853
2021-08-17,471407831533
2021-08-18,467114390356
2021-08-19,463211262014
2021-08-20,464532320838
2021-08-23,470477085543
2021-08-24,473389419768
2021-08-25,483147240623
2021-08-26,485639237949
2021-08-27,489542366291
2021-08-30,481706085543
2021-08-31,480234906399
2021-09-01,479544352923
2021-09-02,481766133671
2021-09-03,478853799447
2021-09-07,478013125650
2021-09-08,475881417094
2021-09-09,477953077522
2021-09-10,472458673779
2021-09-13,479964689821
2021-09-14,471587975918
2021-09-15,474860598912
2021-09-16,474650430463
2021-09-17,473419443832
2021-09-20,459248085544
2021-09-21,459308133672
2021-09-22,468105184474
2021-09-23,483927866292
2021-09-24,489512342227
2021-09-27,501341823510
2021-09-28,498639657735
2021-09-29,498249344901
2021-09-30,488074147911
2021-10-01,498331189079
2021-10-04,497794483437
2021-10-05,502893187041
2021-10-06,503966598326
2021-10-07,507157015201
2021-10-08,507544635943
2021-10-11,496870157052
2021-10-12,493053583595
2021-10-13,480053380254
2021-10-14,487418174348
2021-10-15,496780706112
2021-10-18,496601804231
2021-10-19,502624834219
2021-10-20,509393288711
2021-10-21,505397813373
2021-10-22,512196084844
2021-10-25,509691458513
2021-10-26,511063039599
2021-10-27,500418377689
2021-10-28,507962073665
2021-10-29,506560675598
2021-11-01,506292322777
2021-11-02,508290060446
2021-11-03,508468962327
2021-11-04,501789958776
2021-11-05,501074351252
2021-11-08,504085866246
2021-11-09,500269292788
2021-11-10,499792221106
2021-11-11,499762404126
2021-11-12,497526130616
2021-11-15,496631621211
2021-11-16,493053583595
2021-11-17,490399872362
2021-11-18,486165861182
2021-11-19,479814844412
2021-11-22,490042068600
2021-11-23,501760141795
2021-11-24,497824300417
2021-11-26,482826359407
2021-11-29,480739170797
2021-11-30,473583095563
2021-12-01,470780299430
2021-12-02,480679536836
2021-12-03,471972978636
2021-12-06,477548753922
2021-12-07,484734646135
2021-12-08,479188687829
2021-12-09,478443263326
2021-12-10,476534976597
2021-12-13,470869750370
2021-12-14,474477604967
2021-12-15,470929384331
2021-12-16,478294178425
2021-12-17,467410980674
2021-12-20,459002592275
2021-12-21,465413243005
2021-12-22,467232078793
2021-12-23,468901829681
2021-12-27,471585357894
2021-12-28,473016572940
2021-12-29,472778037099
2021-12-30,472539501258
2021-12-31,471407950000
2022-01-03,481380899999
2022-01-04,499629910000
2022-01-05,487573060000
2022-01-06,492753040000
2022-01-07,497635320000
2022-01-10,498111640000
2022-01-11,498617730000
2022-01-12,501445880000
2022-01-13,500820710000
2022-01-14,470038529999
2022-01-18,450330790000
2022-01-19,443364610000
2022-01-20,439583820000
2022-01-21,431903160000
2022-01-24,431516149999
2022-01-25,436219810000
2022-01-26,440357839999
2022-01-27,432587870000
2022-01-28,436457970000
2022-01-31,442382200000
2022-02-01,449973550000
2022-02-02,446371380000
2022-02-03,442679899999
2022-02-04,454171120000
2022-02-07,455689390000
2022-02-08,464263149999
2022-02-09,466198200000
2022-02-10,464263149999
2022-02-11,458219839999
2022-02-14,453962730000
2022-02-15,460601440000
2022-02-16,461435000000
2022-02-17,450807110000
2022-02-18,452920779999
2022-02-22,452116990000
2022-02-23,442650130000
2022-02-24,430325350000
2022-02-25,440506690000
2022-02-28,422138600000
2022-03-01,406211649999
2022-03-02,414636560000
2022-03-03,411689330000
2022-03-04,400108800000
2022-03-07,384658170000
2022-03-08,381949100000
2022-03-09,397250880000
2022-03-10,392547220000
2022-03-11,383705529999
2022-03-14,387516089999
2022-03-15,394392960000
2022-03-16,412016800000
2022-03-17,417226550000
2022-03-18,417077700000
2022-03-21,415738050000
2022-03-22,424579740000
2022-03-23,416125060000
2022-03-24,418834130000
2022-03-25,422495839999
2022-03-28,419369990000
2022-03-29,420292860000
2022-03-30,418387580000
2022-03-31,403807104000
2022-04-01,400815282000
2022-04-04,402592602000
2022-04-05,394979748000
2022-04-06,389499678000
2022-04-07,388314798000
2022-04-08,395424078000
2022-04-11,393972600000
2022-04-12,389647788000
2022-04-13,377088060000
2022-04-14,373592664000
2022-04-18,380524212000
2022-04-19,388403664000
2022-04-20,389766276000
2022-04-21,386744832000
2022-04-22,375636582000
2022-04-25,375518094000
2022-04-26,364409844000
2022-04-27,359670324000
2022-04-28,365357748000
2022-04-29,353568192000
2022-05-02,356796990000
2022-05-03,364439466000
2022-05-04,376495620000
2022-05-05,367075824000
2022-05-06,366483384000
2022-05-09,360973692000
2022-05-10,352175958000
2022-05-11,349954308000
2022-05-12,349658088000
2022-05-13,352768398000
2022-05-16,350309772000
2022-05-17,361921596000
2022-05-18,355730598000
2022-05-19,350457882000
2022-05-20,347584548000
2022-05-23,369090120000
2022-05-24,374303592000
2022-05-25,376910328000
2022-05-26,383427168000
2022-05-27,388847994000
2022-05-31,391691706000
2022-06-01,384819402000
2022-06-02,391010400000
2022-06-03,385559952000
2022-06-06,384286206000
2022-06-07,385293354000
2022-06-08,379161600000
2022-06-09,371193282000
2022-06-10,354131010000
2022-06-13,343585578000
2022-06-14,337868532000
2022-06-15,341867502000
2022-06-16,336002346000
2022-06-17,334817466000
2022-06-21,343111626000
2022-06-22,341186196000
2022-06-23,337453824000
2022-06-24,347525304000
2022-06-27,344740836000
2022-06-28,343082004000
2022-06-29,341541660000
2022-06-30,333460732000
2022-07-01,337724860000
2022-07-05,333490344000
2022-07-06,331328668000
2022-07-07,339708864000
2022-07-08,338642832000
2022-07-11,334201032000
2022-07-12,334526764000
2022-07-13,331387892000
2022-07-14,319809600000
2022-07-15,334467540000
2022-07-18,331032548000
2022-07-19,339235072000
2022-07-20,339175848000
2022-07-21,341485584000
2022-07-22,339827312000
2022-07-25,341189464000
2022-07-26,335859304000
2022-07-27,341248688000
2022-07-28,339975372000
2022-07-29,341604032000
2022-08-01,338198652000
2022-08-02,332927716000
2022-08-03,336421932000
2022-08-04,332720432000
2022-08-05,342788512000
2022-08-08,338613220000
2022-08-09,341663256000
2022-08-10,350576468000
2022-08-11,355758568000
2022-08-12,361651356000
2022-08-15,362628552000
2022-08-16,366093156000
2022-08-17,363013508000
2022-08-18,360200368000
2022-08-19,351287156000
2022-08-22,345483204000
2022-08-23,342077824000
2022-08-24,342906960000
2022-08-25,351050260000
2022-08-26,339560804000
2022-08-29,338731668000
2022-08-30,338790892000
2022-08-31,336777276000
2022-09-01,339087012000
2022-09-02,336718052000
2022-09-06,336806888000
2022-09-07,343203080000
2022-09-08,351198320000
2022-09-09,352886204000
2022-09-12,357061496000
2022-09-13,344654068000
2022-09-14,343854544000
2022-09-15,349036644000
2022-09-16,346697296000
2022-09-19,349895392000
2022-09-20,342995796000
2022-09-21,333105388000
2022-09-22,329315052000
2022-09-23,323185368000
2022-09-26,316226548000
2022-09-27,313443020000
2022-09-28,319779988000
2022-09-29,314360992000
2022-09-30,309623050000
2022-10-03,319193217000
2022-10-04,334126233000
2022-10-05,327074531000
2022-10-06,320408006000
2022-10-07,314008142000
2022-10-10,311074871000
2022-10-11,302097284000
2022-10-12,306986069000
2022-10-13,324052373000
2022-10-14,329444851000
2022-10-17,343281594000
2022-10-18,352111036000
2022-10-19,345207479000
2022-10-20,344081577000
2022-10-21,362155267000
2022-10-24,362599702000
2022-10-25,363547830000
2022-10-26,367725519000
2022-10-27,369177340000
2022-10-28,373562432000
2022-10-31,372969852000
2022-11-01,379695635000
2022-11-02,376199413000
2022-11-03,376880880000
2022-11-04,387191772000
2022-11-07,389236173000
2022-11-08,389473204999
2022-11-09,384406646000
2022-11-10,400228532000
2022-11-11,400880370000
2022-11-14,396761939000
2022-11-15,393887926000
2022-11-16,394421248000
2022-11-17,392702766000
2022-11-18,396554536000
2022-11-21,394213845000
2022-11-22,400110016000
2022-11-23,404376592000
2022-11-25,405146946000
2022-11-28,398065615000
2022-11-29,404613624000
2022-11-30,409413522000
2022-12-01,403665496000
2022-12-02,400465564000
2022-12-05,389236173000
2022-12-06,389888011000
2022-12-07,389621350000
2022-12-08,393710152000
2022-12-09,391576864000
2022-12-12,397650809000
2022-12-13,397265632000
2022-12-14,395280489000
2022-12-15,385473290000
2022-12-16,383073341000
2022-12-19,385354774000
2022-12-20,387221401000
2022-12-21,391576864000
2022-12-22,387132514000
2022-12-23,388969512000
2022-12-27,390332446000
2022-12-28,392465734000
2022-12-29,394717538000
2022-12-30,397324890000
2023-01-03,401103720000
2023-01-04,404844030000
2023-01-05,401786475000
2023-01-06,409474890000
2023-01-09,407782845000
2023-01-10,411434100000
2023-01-11,414491655000
2023-01-12,414076065000
2023-01-13,424525185000
2023-01-17,417964800000
2023-01-18,405408045000
2023-01-19,400005375000
2023-01-20,400984980000
2023-01-23,407485995000
2023-01-24,410988824999
2023-01-25,412977720000
2023-01-26,415530630000
2023-01-27,416539920000
2023-01-30,413007405000
2023-01-31,415471260000
2023-02-01,414372915000
2023-02-02,412443390000
2023-02-03,418825665000
2023-02-06,421289519999
2023-02-07,426425025000
2023-02-08,423426839999
2023-02-09,416836769999
2023-02-10,418677240000
2023-02-13,423219045000
2023-02-14,425089199999
2023-02-15,426870300000
2023-02-16,420992670000
2023-02-17,422239440000
2023-02-21,414491655000
2023-02-22,411315360000
2023-02-23,414610394999
2023-02-24,418350705000
2023-02-27,422001960000
2023-02-28,425534475000
2023-03-01,423159675000
2023-03-02,418766295000
2023-03-03,426454710000
