,ACN
2020-02-03,132469513082
2020-02-04,135484820093
2020-02-05,135287199549
2020-02-06,136523921664
2020-02-07,134879208749
2020-02-10,135497569806
2020-02-11,135236200699
2020-02-12,135140577855
2020-02-13,135401946962
2020-02-14,135382822393
2020-02-18,136268927413
2020-02-19,137645896365
2020-02-20,136358175401
2020-02-21,135076829293
2020-02-24,130276562529
2020-02-25,125648416884
2020-02-26,124736812439
2020-02-27,118852820111
2020-02-28,115123529199
2020-03-02,120581519792
2020-03-03,115918567852
2020-03-04,120142578886
2020-03-05,116134857574
2020-03-06,113711140400
2020-03-09,104397959446
2020-03-10,111045687654
2020-03-11,105034105686
2020-03-12,97031385987
2020-03-13,105924710422
2020-03-16,97037747449
2020-03-17,100326623510
2020-03-18,96153504176
2020-03-19,100829179040
2020-03-20,95383767225
2020-03-23,91407853225
2020-03-24,99779537744
2020-03-25,96579722156
2020-03-26,108997296761
2020-03-27,103615499571
2020-03-30,108030354476
2020-03-31,103857235142
2020-04-01,98399100403
2020-04-02,99410572924
2020-04-03,96789650416
2020-04-06,105632083152
2020-04-07,104404320908
2020-04-08,109245393795
2020-04-09,113183139020
2020-04-13,109779756636
2020-04-14,113297645344
2020-04-15,107794980368
2020-04-16,106840761008
2020-04-17,111382845161
2020-04-20,111160193977
2020-04-21,105752950937
2020-04-22,109614358614
2020-04-23,109989684896
2020-04-24,111618219270
2020-04-27,114143719843
2020-04-28,113463043366
2020-04-29,119315588774
2020-04-30,117807922185
2020-05-01,114563576361
2020-05-04,114207334467
2020-05-05,115536880108
2020-05-06,114748058771
2020-05-07,119029322966
2020-05-08,119951735014
2020-05-11,119436456560
2020-05-12,118145079692
2020-05-13,115142469440
2020-05-14,114499961737
2020-05-15,116974570611
2020-05-18,122617187760
2020-05-19,120925038761
2020-05-20,124163023123
2020-05-21,123094297440
2020-05-22,123227888150
2020-05-26,124939121536
2020-05-27,127184717763
2020-05-28,128291612220
2020-05-29,128259804908
2020-06-01,129326848967
2020-06-02,130852979548
2020-06-03,131806811161
2020-06-04,129148800400
2020-06-05,132576235329
2020-06-08,134350362129
2020-06-09,131844964426
2020-06-10,133173969807
2020-06-11,124602203044
2020-06-12,128188609909
2020-06-15,127044011974
2020-06-16,129975454464
2020-06-17,130484164658
2020-06-18,129040699484
2020-06-19,128163174400
2020-06-22,128830856529
2020-06-23,131883117690
2020-06-24,128347581845
2020-06-25,138191124091
2020-06-26,135107068542
2020-06-29,135266040478
2020-06-30,136537815962
2020-07-01,136455150555
2020-07-02,137173703704
2020-07-06,138337378272
2020-07-07,137561595226
2020-07-08,139189467846
2020-07-09,139456540698
2020-07-10,140060634052
2020-07-13,137186421459
2020-07-14,139361157536
2020-07-15,139742690181
2020-07-16,139329363149
2020-07-17,141128925459
2020-07-20,142076398195
2020-07-21,141643994530
2020-07-22,142585108388
2020-07-23,141357845046
2020-07-24,140810981588
2020-07-27,142006450543
2020-07-28,141281538517
2020-07-29,142680491549
2020-07-30,142426136453
2020-07-31,142934846646
2020-08-03,144460977227
2020-08-04,144441900595
2020-08-05,145427526595
2020-08-06,146820120750
2020-08-07,147246165537
2020-08-10,146470382492
2020-08-11,145344861188
2020-08-12,146095208724
2020-08-13,147354266453
2020-08-14,146413152595
2020-08-17,147920206544
2020-08-18,148943985808
2020-08-19,149198340905
2020-08-20,150457398634
2020-08-21,151016979847
2020-08-24,151182310660
2020-08-25,151474819021
2020-08-26,152899207563
2020-08-27,153166280415
2020-08-28,154514362428
2020-08-31,152180756676
2020-09-01,152237841109
2020-09-02,156779224920
2020-09-03,151578198768
2020-09-04,149732468755
2020-09-08,147563260287
2020-09-09,151533799764
2020-09-10,148197531769
2020-09-11,148907915829
2020-09-14,151483058046
2020-09-15,152352009976
2020-09-16,151857278220
2020-09-17,150208172367
2020-09-18,149802238618
2020-09-21,148362442354
2020-09-22,150271599515
2020-09-23,146294717323
2020-09-24,136000491170
2020-09-25,136133688181
2020-09-28,141303000759
2020-09-29,142127553686
2020-09-30,143339012217
2020-10-01,142825252316
2020-10-02,141061977596
2020-10-05,141753333512
2020-10-06,139761721058
2020-10-07,141727962652
2020-10-08,143097989054
2020-10-09,145051545218
2020-10-12,146256661034
2020-10-13,145489192541
2020-10-14,145520906115
2020-10-15,145102286937
2020-10-16,145914154434
2020-10-19,143497580087
2020-10-20,146129806737
2020-10-21,147848682454
2020-10-22,144702695903
2020-10-23,145692159415
2020-10-26,139051336998
2020-10-27,139958345218
2020-10-28,135696040859
2020-10-29,137281719564
2020-10-30,137579827160
2020-11-02,139660237621
2020-11-03,143161416202
2020-11-04,144563156177
2020-11-05,148413184073
2020-11-06,149872008481
2020-11-09,152364695406
2020-11-10,151406945468
2020-11-11,153969402255
2020-11-12,151051753438
2020-11-13,153354158917
2020-11-16,155364799515
2020-11-17,154648072741
2020-11-18,152053902379
2020-11-19,154254824422
2020-11-20,154407049578
2020-11-23,156157638868
2020-11-24,158567870500
2020-11-25,158142908607
2020-11-27,158643983077
2020-11-30,158419740478
2020-12-01,160442201334
2020-12-02,158782257046
2020-12-03,158953975421
2020-12-04,161186314291
2020-12-07,158553299214
2020-12-08,158909455842
2020-12-09,156944234444
2020-12-10,156556278116
2020-12-11,156346400103
2020-12-14,155023532625
2020-12-15,157122312759
2020-12-16,157376710351
2020-12-17,168201327890
2020-12-18,169333397175
2020-12-21,166261546251
2020-12-22,165021357990
2020-12-23,163730290211
2020-12-24,163641251054
2020-12-28,165154916726
2020-12-29,163933808284
2020-12-30,163793889609
2020-12-31,166127987515
2021-01-04,163107016110
2021-01-05,164035567321
2021-01-06,165829070345
2021-01-07,167393615536
2021-01-08,168004169756
2021-01-11,165581032693
2021-01-12,164340844432
2021-01-13,163501332378
2021-01-14,162178464900
2021-01-15,161319873027
2021-01-19,162712699843
2021-01-20,166420544746
2021-01-21,164048287201
2021-01-22,162032186284
2021-01-25,160295922719
2021-01-26,160900117000
2021-01-27,156518118478
2021-01-28,158578738973
2021-01-29,153859663641
2021-02-01,157453029628
2021-02-02,158203502525
2021-02-03,157961824812
2021-02-04,160912836879
2021-02-05,161249913689
2021-02-08,163647610993
2021-02-09,163882928766
2021-02-10,163412293221
2021-02-11,164703361000
2021-02-12,163749370030
2021-02-16,163482252559
2021-02-17,164582522144
2021-02-18,163851129067
2021-02-19,161726909174
2021-02-22,160671159167
2021-02-23,162935297736
2021-02-24,164894159194
2021-02-25,161402552244
2021-02-26,159570889582
2021-03-01,163984200874
2021-03-02,164663868890
2021-03-03,161456089937
2021-03-04,156895326991
2021-03-05,158489688411
2021-03-08,158413463960
2021-03-09,161576778650
2021-03-10,163336293046
2021-03-11,169199223686
2021-03-12,168297234357
2021-03-15,169129351273
2021-03-16,167388892990
2021-03-17,167865295805
2021-03-18,169529529638
2021-03-19,167554045966
2021-03-22,168456035295
2021-03-23,168983254410
2021-03-24,169948764115
2021-03-25,170622080093
2021-03-26,178346157729
2021-03-29,177564857113
2021-03-30,176936005398
2021-03-31,175475036766
2021-04-01,176802612610
2021-04-05,178574831080
2021-04-06,178892432957
2021-04-07,179489524485
2021-04-08,180664651428
2021-04-09,182754471775
2021-04-12,182646487137
2021-04-13,181172814430
2021-04-14,180677355503
2021-04-15,181128350167
2021-04-16,182278068960
2021-04-19,182011283384
2021-04-20,183319803115
2021-04-21,184666435072
2021-04-22,184310720970
2021-04-23,185314342900
2021-04-26,183904190568
2021-04-27,184367889308
2021-04-28,184380593383
2021-04-29,185822505902
2021-04-30,184190032257
2021-05-03,185587480514
2021-05-04,185225414374
2021-05-05,183904190568
2021-05-06,184945924723
2021-05-07,185180950112
2021-05-10,184596562659
2021-05-11,182906920676
2021-05-12,177469576550
2021-05-13,181236334805
2021-05-14,183065721614
2021-05-17,182303477111
2021-05-18,179769014136
2021-05-19,178473198480
2021-05-20,180366105664
2021-05-21,180004039525
2021-05-24,180937789042
2021-05-25,181661921320
2021-05-26,180366105664
2021-05-27,177888811027
2021-05-28,179229090946
2021-06-01,177950440926
2021-06-02,178533303379
2021-06-03,177158508246
2021-06-04,179401261596
2021-06-07,178780386375
2021-06-08,178311562228
2021-06-09,178729702683
2021-06-10,180066485047
2021-06-11,180738043960
2021-06-14,181010468802
2021-06-15,181314570951
2021-06-16,179889092127
2021-06-17,180414935426
2021-06-18,178184853000
2021-06-21,180915436880
2021-06-22,180978791495
2021-06-23,181004133340
2021-06-24,184716713744
2021-06-25,186680706791
2021-06-28,186199211721
2021-06-29,187802083465
2021-06-30,186763067789
2021-07-01,190063843200
2021-07-02,193130206536
2021-07-06,193484992377
2021-07-07,196152221643
2021-07-08,195860790417
2021-07-09,198059195537
2021-07-12,197393972086
2021-07-13,198065530998
2021-07-14,199180572212
2021-07-15,199529022591
2021-07-16,197609377775
2021-07-19,195879796801
2021-07-20,197704409696
2021-07-21,198787773602
2021-07-22,199098211213
2021-07-23,201879478785
2021-07-26,202088549013
2021-07-27,202665076004
2021-07-28,200396980808
2021-07-29,201689414942
2021-07-30,201264939025
2021-08-02,200251265195
2021-08-03,201797117786
2021-08-04,200688412034
2021-08-05,202931165384
2021-08-06,203894155523
2021-08-09,202430663930
2021-08-10,202848804385
2021-08-11,202601721389
2021-08-12,203849807293
2021-08-13,204920500276
2021-08-16,207961521768
2021-08-17,208626745219
2021-08-18,205617401035
2021-08-19,207961521768
2021-08-20,210749124801
2021-08-23,210920182260
2021-08-24,209646754511
2021-08-25,211249626255
2021-08-26,211116581565
2021-08-27,212656098695
2021-08-30,213505050528
2021-08-31,212800470473
2021-09-01,213647726922
2021-09-02,215607797812
2021-09-03,217081012383
2021-09-07,215917615468
2021-09-08,215177846778
2021-09-09,215671025905
2021-09-10,216189496269
2021-09-13,214621439558
2021-09-14,215430759151
2021-09-15,217776521408
2021-09-16,216385503358
2021-09-17,212067024592
2021-09-20,210100630894
2021-09-21,209379830631
2021-09-22,211599136703
2021-09-23,216872359676
2021-09-24,214488660562
2021-09-27,211504294563
2021-09-28,204991800963
2021-09-29,204561849929
2021-09-30,202279315765
2021-10-01,205402783569
2021-10-04,202007434964
2021-10-05,205567176611
2021-10-06,205611436277
2021-10-07,206281654065
2021-10-08,205611436277
2021-10-11,206439724298
2021-10-12,207192138607
2021-10-13,208766518127
2021-10-14,214368527185
2021-10-15,216126268176
2021-10-18,216986170243
2021-10-19,221133933157
2021-10-20,218642746285
2021-10-21,219477357115
2021-10-22,223694670932
2021-10-25,225370215402
2021-10-26,225306987308
2021-10-27,223859063974
2021-10-28,225294341690
2021-10-29,226856075592
2021-11-01,224662060758
2021-11-02,228569556918
2021-11-03,228948925477
2021-11-04,231920645857
2021-11-05,232970232204
2021-11-08,232002842378
2021-11-09,232344274082
2021-11-10,230618147137
2021-11-11,231547600107
2021-11-12,234721650386
2021-11-15,232963909395
2021-11-16,234677390721
2021-11-17,235701685830
2021-11-18,234437123966
2021-11-19,233811165844
2021-11-22,229707662595
2021-11-23,228063732172
2021-11-24,229119641328
2021-11-26,223574537555
2021-11-29,231301010544
2021-11-30,226576128868
2021-12-01,228313170259
2021-12-02,231584386893
2021-12-03,229124634851
2021-12-06,229638139787
2021-12-07,235413485434
2021-12-08,237435807345
2021-12-09,235483220672
2021-12-10,240548534801
2021-12-13,239458129256
2021-12-14,234392815127
2021-12-15,237923954013
2021-12-16,253963058827
2021-12-17,251199007562
2021-12-20,244567820355
2021-12-21,249075252577
2021-12-22,255921985067
2021-12-23,255681081516
2021-12-27,263301241194
2021-12-28,263263203792
2021-12-29,263358297299
2021-12-30,262350306126
2021-12-31,262806754959
2022-01-03,258153512693
2022-01-04,256308698661
2022-01-05,251794926872
2022-01-06,239635637136
2022-01-07,235039450974
2022-01-10,236465853576
2022-01-11,237803502238
2022-01-12,239122132199
2022-01-13,229092937015
2022-01-14,224014943752
2022-01-18,220794443655
2022-01-19,217916280182
2022-01-20,217250625635
2022-01-21,212774891248
2022-01-24,214911325368
2022-01-25,212343800684
2022-01-26,209135979721
2022-01-27,211335809512
2022-01-28,217352058709
2022-01-31,224154414228
2022-02-01,224052981155
2022-02-02,227888419262
2022-02-03,219063741831
2022-02-04,220299957420
2022-02-07,218055750659
2022-02-08,218759442609
2022-02-09,225390629817
2022-02-10,217060438621
2022-02-11,208685870456
2022-02-14,206752302484
2022-02-15,208831680499
2022-02-16,211564033928
2022-02-17,204710961871
2022-02-18,203614216760
2022-02-22,203569839790
2022-02-23,198529883929
2022-02-24,200438093633
2022-02-25,204457379187
2022-02-28,199961478660
2022-03-01,197006538766
2022-03-02,201423129871
2022-03-03,201815434525
2022-03-04,198784564698
2022-03-07,193001234798
2022-03-08,190849886696
2022-03-09,195785332343
2022-03-10,195848607287
2022-03-11,197152071138
2022-03-14,194684348314
2022-03-15,200094356043
2022-03-16,205586621200
2022-03-17,202163446719
2022-03-18,204979181735
2022-03-21,205327193929
2022-03-22,207206459771
2022-03-23,202796196161
2022-03-24,205827065988
2022-03-25,207358319637
2022-03-28,209275550447
2022-03-29,215571407394
2022-03-30,214160376139
2022-03-31,213382094325
2022-04-01,215539769922
2022-04-04,217963200285
2022-04-05,216919163706
2022-04-06,215299325134
2022-04-07,216254776792
2022-04-08,214451440882
2022-04-11,207079909883
2022-04-12,206738225184
2022-04-13,206016890820
2022-04-14,202144464235
2022-04-18,198430225011
2022-04-19,202840488621
2022-04-20,204802011892
2022-04-21,203941472651
2022-04-22,196658526573
2022-04-25,200467678214
2022-04-26,191786355870
2022-04-27,191786355870
2022-04-28,198582084877
2022-04-29,190052622399
2022-05-02,192735480033
2022-05-03,192874684910
2022-05-04,199227489308
2022-05-05,189002258325
2022-05-06,187129319977
2022-05-09,181909137080
2022-05-10,181972412024
2022-05-11,177764628235
2022-05-12,177935470584
2022-05-13,181453557482
2022-05-16,181073907817
2022-05-17,184174380082
2022-05-18,173474587018
2022-05-19,173126574825
2022-05-20,175050133129
2022-05-23,179314864368
2022-05-24,176733246645
2022-05-25,176942053960
2022-05-26,184478099815
2022-05-27,192450742784
2022-05-31,188655199650
2022-06-01,188775297780
2022-06-02,193813098293
2022-06-03,192757498938
2022-06-06,192618437946
2022-06-07,193756209705
2022-06-08,191297358514
2022-06-09,186739950521
2022-06-10,180785611646
2022-06-13,174774384183
2022-06-14,173902092500
2022-06-15,177738911712
2022-06-16,171234649819
2022-06-17,174066437310
2022-06-21,178712338662
2022-06-22,181032128860
2022-06-23,180671834470
2022-06-24,189230406484
2022-06-27,184963762385
2022-06-28,179388680763
2022-06-29,176866620029
2022-06-30,175501293918
2022-07-01,177397580184
2022-07-05,173933697271
2022-07-06,174420410746
2022-07-07,176607460906
2022-07-08,176398869417
2022-07-11,173744068645
2022-07-12,172985554138
2022-07-13,172037411005
2022-07-14,169825077028
2022-07-15,171626548981
2022-07-18,169812435120
2022-07-19,177012001976
2022-07-20,178035996560
2022-07-21,182049802490
2022-07-22,182049802490
2022-07-25,182858884630
2022-07-26,180260972445
2022-07-27,188067350907
2022-07-28,191954737752
2022-07-29,193585543941
2022-08-01,192624758900
2022-08-02,191196223246
2022-08-03,194792846197
2022-08-04,196335159027
2022-08-05,195538718795
2022-08-08,196158172309
2022-08-09,195816840781
2022-08-10,200045559154
2022-08-11,198743442585
2022-08-12,202548657025
2022-08-15,202479126529
2022-08-16,202763569469
2022-08-17,201290787135
2022-08-18,201929203512
2022-08-19,199293365602
2022-08-22,195949580820
2022-08-23,193863665927
2022-08-24,193585543941
2022-08-25,195804198872
2022-08-26,188446608160
2022-08-29,186556642849
2022-08-30,184887910935
2022-08-31,181769394596
2022-09-01,181977339892
2022-09-02,179003092016
2022-09-06,178618708286
2022-09-07,180698161251
2022-09-08,181454325965
2022-09-09,183086381474
2022-09-12,186054327978
2022-09-13,177396241998
2022-09-14,175512131584
2022-09-15,172569390571
2022-09-16,171825828602
2022-09-19,173275144304
2022-09-20,170288293682
2022-09-21,167251032080
2022-09-22,165297606567
2022-09-23,163823085374
2022-09-26,162285550455
2022-09-27,161529385741
2022-09-28,165051853035
2022-09-29,162745550656
2022-09-30,162134317512
2022-10-03,166917059331
2022-10-04,172852952339
2022-10-05,172871856457
2022-10-06,169803087991
2022-10-07,163652948314
2022-10-10,162480893006
2022-10-11,159412124540
2022-10-12,157578425108
2022-10-13,162235139474
2022-10-14,159248288852
2022-10-17,165234592841
2022-10-18,166387744031
2022-10-19,166394045403
2022-10-20,164957332446
2022-10-21,169866101717
2022-10-24,173483089601
2022-10-25,176822817089
2022-10-26,176356515515
2022-10-27,175707474136
2022-10-28,181340901258
2022-10-31,178895968681
2022-11-01,177364735135
2022-11-02,171680897031
2022-11-03,161869659862
2022-11-04,164566647343
2022-11-07,169551033086
2022-11-08,169525827595
2022-11-09,167893772087
2022-11-10,180861996939
2022-11-11,182796518333
2022-11-14,182052956364
2022-11-15,184409669724
2022-11-16,183691313245
2022-11-17,180937613410
2022-11-18,180534325563
2022-11-21,180861996939
2022-11-22,184560902667
2022-11-23,185594327776
2022-11-25,186772684456
2022-11-28,183117888337
2022-11-29,181466928710
2022-11-30,189840230086
2022-12-01,191038835866
2022-12-02,189335553969
2022-12-05,184673608332
2022-12-06,180049513405
2022-12-07,180856995193
2022-12-08,184301409696
2022-12-09,181942048846
2022-12-12,184421270273
2022-12-13,186320114166
2022-12-14,183859818093
2022-12-15,177343187724
2022-12-16,166845924478
2022-12-19,161117850543
2022-12-20,165218343999
2022-12-21,169646876931
2022-12-22,167022561119
2022-12-23,167861585165
2022-12-27,167369525950
2022-12-28,165987975078
2022-12-29,169306220551
2022-12-30,168334719025
2023-01-03,170492209428
2023-01-04,169911831892
2023-01-05,165899656758
2023-01-06,169829822023
2023-01-09,172693858991
2023-01-10,173438256264
2023-01-11,177317953918
2023-01-12,179059086524
2023-01-13,177986649774
2023-01-17,179715165477
2023-01-18,175311866351
2023-01-19,172151332164
2023-01-20,176933138379
2023-01-23,176220283362
2023-01-24,173400405555
2023-01-25,172321660354
2023-01-26,173015590016
2023-01-27,174914433908
2023-01-30,173053440725
2023-01-31,176037338270
2023-02-01,178907683689
2023-02-02,185531557732
2023-02-03,182453033415
2023-02-06,179462827418
2023-02-07,181569850209
2023-02-08,179607921802
2023-02-09,179891802118
2023-02-10,179134787942
2023-02-13,181904198137
2023-02-14,179645772511
2023-02-15,181462606534
2023-02-16,177406272239
2023-02-17,174775647976
2023-02-21,169791971315
2023-02-22,170094776985
2023-02-23,171104129220
2023-02-24,168139157029
2023-02-27,167962520388
2023-02-28,167704162269
2023-03-01,166466353351
2023-03-02,167521017072
2023-03-03,170009265610
2023-03-06,170280825730
2023-03-07,166851589800
2023-03-08,166510560812
2023-03-09,164047573681
2023-03-10,159746819227
2023-03-13,158711101562
2023-03-14,159449997701
2023-03-15,155465010829
2023-03-16,159727873173
2023-03-17,157883790500
2023-03-20,159494205163
2023-03-21,162696088434
2023-03-22,159948910479
2023-03-23,171562842108
2023-03-24,171777564064
2023-03-27,173015372981
2023-03-28,173672169550
2023-03-29,176791953250
2023-03-30,178509728890
2023-03-31,180499064651
2023-04-03,180518010706
2023-04-04,180518010706
2023-04-05,177669787125
2023-04-06,177903455135
2023-04-10,177890824432
2023-04-11,180827462935
2023-04-12,179204417569
2023-04-13,180158035663
2023-04-14,176356193988
2023-04-17,176817214656
2023-04-18,176804583953
2023-04-19,176766691843
2023-04-20,174019513889
2023-04-21,174512111315
2023-04-24,175093123664
2023-04-25,170956568353
2023-04-26,171278651286
2023-04-27,173956360372
2023-04-28,177012990556
2023-05-01,176463554966
2023-05-02,174771040731
2023-05-03,173785845879
2023-05-04,168304120673
2023-05-05,167767315785
2023-05-08,167243141600
2023-05-09,166396884483
2023-05-10,169813489710
2023-05-11,171948078557
2023-05-12,175055231554
2023-05-15,175257322806
2023-05-16,176318301878
2023-05-17,179753853160
2023-05-18,181553728371
2023-05-19,183088358815
2023-05-22,183745155383
2023-05-23,181945280172
2023-05-24,181136915164
2023-05-25,184256698865
2023-05-26,191734075183
2023-05-30,194784390015
2023-05-31,192705839499
2023-06-01,192252295421
2023-06-02,196151514650
2023-06-05,191779853672
2023-06-06,194041274841
2023-06-07,195924742610
2023-06-08,193594029986
2023-06-09,194469622026
2023-06-12,196208207659
2023-06-13,198526321837
2023-06-14,198457030381
2023-06-15,203949953107
2023-06-16,201285381647
2023-06-20,199937347859
2023-06-21,197291674069
2023-06-22,193543636199
2023-06-23,187987721240
2023-06-26,187345200462
2023-06-27,189486936388
2023-06-28,190060165709
2023-06-29,194223952317
2023-06-30,194381432899
2023-07-03,195886947271
2023-07-05,195212930376
2023-07-06,193997180278
2023-07-07,192605051926
2023-07-10,194299542996
2023-07-11,195099544357
2023-07-12,197720021254
2023-07-13,198557817954
2023-07-14,198910574459
2023-07-17,201436563007
2023-07-18,203105857184
2023-07-19,200819239122
2023-07-20,196831830767
2023-07-21,198299549798
2023-07-24,197348367078
2023-07-25,200057033102
2023-07-26,199376716984
2023-07-27,200831837569
2023-07-28,198771991547
2023-07-31,199275929411
2023-08-01,202186170581
2023-08-02,200176718345
2023-08-03,199767268830
2023-08-04,196535767272
2023-08-07,198973566692
2023-08-08,198520022614
2023-08-09,196239703776
2023-08-10,195534190765
2023-08-11,194677496395
2023-08-14,196353089796
2023-08-15,193638124549
2023-08-16,193789305908
2023-08-17,192529461246
2023-08-18,190828670953
2023-08-21,193077493674
2023-08-22,194583008045
2023-08-23,198639707857
2023-08-24,197883801060
2023-08-25,200794042229
2023-08-28,202148375241
2023-08-29,203748377961
2023-08-30,203622393495
2023-08-31,203326300858
2023-09-01,205819445419
2023-09-05,204827211563
2023-09-06,204915131019
2023-09-07,206108323630
2023-09-08,204393894247
2023-09-11,204645092691
2023-09-12,197749695392
2023-09-13,197134259204
2023-09-14,198817288781
2023-09-15,196267624570
2023-09-18,198371411542
2023-09-19,199282005903
2023-09-20,198949167964
2023-09-21,195934786632
2023-09-22,198503290725
2023-09-25,199068487225
2023-09-26,195061872037
2023-09-27,197429417376
2023-09-28,188882390305
2023-09-29,192863885649
2023-10-02,193586081176
2023-10-03,192311249071
2023-10-04,194295716782
2023-10-05,194465275732
2023-10-06,196054105893
2023-10-09,195941066593
2023-10-10,196135745387
2023-10-11,196273904531
2023-10-12,191136896343
2023-10-13,189548066183
2023-10-16,191752332532
2023-10-17,193579801215
2023-10-18,190766378638
2023-10-19,190245141866
2023-10-20,186514844967
2023-10-23,185221172978
2023-10-24,185943368505
2023-10-25,183801901767
2023-10-26,183399984256
2023-10-27,182143992034
2023-10-30,183814461689
2023-10-31,186571364616
2023-11-01,188800750811
2023-11-02,193498161721
2023-11-03,196870500837
2023-11-06,196619302392
2023-11-07,197938094226
2023-11-08,199589723998
2023-11-09,197328937998
2023-11-10,200764076725
2023-11-13,198214412514
2023-11-14,201266473614
2023-11-15,204412734130
2023-11-16,205555687052
2023-11-17,205875965069
2023-11-20,207803913129
2023-11-21,207401995618
2023-11-22,209204344457
2023-11-24,209775820918
2023-11-27,208764747179
2023-11-28,208846386674
2023-11-29,209336223640
2023-11-30,209550575132
2023-12-01,212645336583
2023-12-04,211620039598
2023-12-05,211242629665
2023-12-06,210978442712
2023-12-07,210783447580
2023-12-08,212123252842
2023-12-11,215318656942
2023-12-12,215891062007
2023-12-13,216155248960
2023-12-14,215582843895
2023-12-15,216476047403
2023-12-18,215029309326
2023-12-19,214815443698
2023-12-20,213551120422
2023-12-21,219369523556
2023-12-22,222954917919
2023-12-26,222313321033
2023-12-27,222558637490
2023-12-28,221155930572
2023-12-29,220728199315
2024-01-02,218218423260
2024-01-03,212557274265
2024-01-04,212035190524
2024-01-05,211739552744
2024-01-08,214085784494
2024-01-09,215595424226
2024-01-10,217218286938
2024-01-11,218878890643
2024-01-12,224137469043
2024-01-16,223024109740
2024-01-17,222451704675
2024-01-18,226162902350
2024-01-19,228899124364
2024-01-22,230981169161
2024-01-23,232648063032
2024-01-24,232044207139
2024-01-25,233956417466
2024-01-26,233409173063
2024-01-29,234843330809
2024-01-30,233553846871
2024-01-31,228886544033
2024-02-01,233308530415
2024-02-02,234591724187
2024-02-05,232949990978
2024-02-06,229402337608
2024-02-07,230628919890
2024-02-08,231780020186
2024-02-09,233786582996
2024-02-12,231119552803
2024-02-13,228213496319
2024-02-14,233352561573
2024-02-15,233685940348
2024-02-16,232409036741
2024-02-20,228301558637
2024-02-21,227018364865
2024-02-22,233560137037
2024-02-23,237340526532
2024-02-26,237441169181
2024-02-27,237711646300
2024-02-28,237787128286
2024-02-29,235742824482
2024-03-01,239649017289
2024-03-04,241359942319
2024-03-05,237063759248
2024-03-06,239548374640
2024-03-07,243372795295
2024-03-08,237875190604
2024-03-11,234761558657
2024-03-12,239328218846
2024-03-13,238221149709
2024-03-14,237900351266
2024-03-15,235629601503
2024-03-18,234415599551
2024-03-19,237818579114
2024-03-20,239303058184
2024-03-21,217029581971
2024-03-22,212293087312
2024-03-25,209978306390
2024-03-26,211594878936
2024-03-27,214456904261
2024-03-28,218023428128
2024-04-01,213343544959
2024-04-02,211638910095
2024-04-03,209009620895
2024-04-04,207871100930
2024-04-05,209462512815
2024-04-08,208707692949
2024-04-09,210374586819
2024-04-10,204052970442
2024-04-11,204549893520
2024-04-12,198391821447
2024-04-15,197052016184
2024-04-16,197473457276
2024-04-17,197850867209
2024-04-18,198769231380
2024-04-19,199322765948
2024-04-22,199662434888
2024-04-23,199291315120
2024-04-24,197221850654
2024-04-25,194366115495
2024-04-26,193743389105
2024-04-29,190692658813
2024-04-30,189277371565
2024-05-01,187862084316
2024-05-02,188918832128
2024-05-03,191038617919
2024-05-06,192516806823
2024-05-07,195410282976
2024-05-08,196246874994
2024-05-09,192862765928
2024-05-10,192686641293
2024-05-13,193365979172
2024-05-14,193076631557
2024-05-15,194064187548
2024-05-16,193737098940
2024-05-17,190963135932
2024-05-20,192290360863
2024-05-21,190994586760
2024-05-22,193177274206
2024-05-23,192435034671
2024-05-24,189327692889
2024-05-28,187277098920
2024-05-29,184786193362
2024-05-30,179143914864
2024-05-31,177565083310
2024-06-03,177231704536
2024-06-04,181194508833
2024-06-05,183056397836
2024-06-06,183509289755
2024-06-07,181408374462
2024-06-10,182685278068
2024-06-11,185069250812
2024-06-12,179728900260
2024-06-13,177583953807
2024-06-14,180345336484
2024-06-17,179413708326
2024-06-18,179300604738
2024-06-20,192376636224
2024-06-21,194148592437
2024-06-24,193036407155
2024-06-25,193011273024
2024-06-26,191408972193
2024-06-27,190510427021
2024-06-28,190648664740
2024-07-01,190108280930
2024-07-02,190912573112
2024-07-03,192119011385
2024-07-05,187965596290
2024-07-08,188172952868
2024-07-09,187286974762
2024-07-10,185640689202
2024-07-11,187242990033
2024-07-12,195185375328
2024-07-15,199734652981
2024-07-16,204214811775
2024-07-17,204591823735
2024-07-18,206162706902
2024-07-19,206847611963
2024-07-22,208305391543
2024-07-23,207563934688
2024-07-24,206527151797
2024-07-25,207431980502
2024-07-26,206388914078
2024-07-29,204968835695
2024-07-30,206853895496
2024-07-31,207746157135
2024-08-01,206150139837
2024-08-02,203052358231
2024-08-05,197139553988
2024-08-06,200243619127
2024-08-07,199828905971
2024-08-08,198484229979
2024-08-09,198452812316
