,WHR
2018-07-16,9896880000
2018-07-17,9724020000
2018-07-18,9703380000
2018-07-19,9826575000
2018-07-20,9791100000
2018-07-23,9720795000
2018-07-24,8308890000
2018-07-25,8011545000
2018-07-26,8232780000
2018-07-27,8248905000
2018-07-30,8249550000
2018-07-31,8455950000
2018-08-01,8446274999
2018-08-02,8527545000
2018-08-03,8693310000
2018-08-06,8554635000
2018-08-07,8523029999
2018-08-08,8495940000
2018-08-09,8436600000
2018-08-10,8212140000
2018-08-13,8036055000
2018-08-14,8020575000
2018-08-15,8032830000
2018-08-16,8234070000
2018-08-17,8206980000
2018-08-20,8260515000
2018-08-21,8408865000
2018-08-22,8308890000
2018-08-23,8165700000
2018-08-24,8199240000
2018-08-27,8436600000
2018-08-28,8379195000
2018-08-29,8375325000
2018-08-30,8156025000
2018-08-31,8061210000
2018-09-04,7998000000
2018-09-05,8178600000
2018-09-06,8157315000
2018-09-07,8105715000
2018-09-10,8156025000
2018-09-11,8117325000
2018-09-12,8030895000
2018-09-13,8083140000
2018-09-14,7947045000
2018-09-17,7938015000
2018-09-18,7875450000
2018-09-19,7931565000
2018-09-20,7932855000
2018-09-21,7981875000
2018-09-24,7838040000
2018-09-25,7825140000
2018-09-26,7698720000
2018-09-27,7671630000
2018-09-28,7659375000
2018-10-01,7613478000
2018-10-02,7411890000
2018-10-03,7342554000
2018-10-04,7330998000
2018-10-05,7159584000
2018-10-08,7226352000
2018-10-09,6824460000
2018-10-10,6739074000
2018-10-11,6699270000
2018-10-12,6667170000
2018-10-15,6764754000
2018-10-16,6957354000
2018-10-17,6955428000
2018-10-18,6869400000
2018-10-19,6862338000
2018-10-22,6826386000
2018-10-23,7044024000
2018-10-24,6694134000
2018-10-25,7148028000
2018-10-26,6710826000
2018-10-29,6692850000
2018-10-30,7143534000
2018-10-31,7046592000
2018-11-01,7325862000
2018-11-02,7417026000
2018-11-05,7457472000
2018-11-06,7442064000
2018-11-07,7518462000
2018-11-08,7529376000
2018-11-09,7470312000
2018-11-12,7406754000
2018-11-13,7508190000
2018-11-14,7314948000
2018-11-15,7271934000
2018-11-16,7517820000
2018-11-19,7614120000
2018-11-20,7625034000
2018-11-21,7721334000
2018-11-23,7770768000
2018-11-26,8017296000
2018-11-27,8041692000
2018-11-28,8103324000
2018-11-29,8114880000
2018-11-30,8097546000
2018-12-03,8123226000
2018-12-04,7768842000
2018-12-06,7803510000
2018-12-07,7727754000
2018-12-10,7488288000
2018-12-11,7410606000
2018-12-12,7535154000
2018-12-13,7523598000
2018-12-14,7267440000
2018-12-17,7156374000
2018-12-18,7238550000
2018-12-19,7069704000
2018-12-20,7008072000
2018-12-21,6736506000
2018-12-24,6530424000
2018-12-26,6805842000
2018-12-27,6850140000
2018-12-28,6886734000
2018-12-31,6839680000
2019-01-02,6906880000
2019-01-03,6883840000
2019-01-04,7220480000
2019-01-07,7431040000
2019-01-08,7598080000
2019-01-09,7775360000
2019-01-10,7840640000
2019-01-11,7877760000
2019-01-14,7931520000
2019-01-15,7926400000
2019-01-16,7883520000
2019-01-17,8033280000
2019-01-18,8131840000
2019-01-22,8078080000
2019-01-23,7669120000
2019-01-24,7865600000
2019-01-25,8004480000
2019-01-28,7965440000
2019-01-29,8735360000
2019-01-30,8457600000
2019-01-31,8512639999
2019-02-01,8511360000
2019-02-04,8672000000
2019-02-05,8670080000
2019-02-06,8595840000
2019-02-07,8581760000
2019-02-08,8530559999
2019-02-11,8506240000
2019-02-12,8732160000
2019-02-13,8828800000
2019-02-14,8804480000
2019-02-15,8919040000
2019-02-19,9059200000
2019-02-20,9132800000
2019-02-21,9139200000
2019-02-22,9317120000
2019-02-25,9258880000
2019-02-26,9169920000
2019-02-27,9148160000
2019-02-28,9056640000
2019-03-01,9043840000
2019-03-04,9148800000
2019-03-05,9082240000
2019-03-06,8890240000
2019-03-07,8797440000
2019-03-08,8803200000
2019-03-11,8742400000
2019-03-12,9024640000
2019-03-13,9030400000
2019-03-14,8964480000
2019-03-15,8523520000
2019-03-18,8531840000
2019-03-19,8461440000
2019-03-20,8352000000
2019-03-21,8576639999
2019-03-22,8258559999
2019-03-25,8260480000
2019-03-26,8380799999
2019-03-27,8433920000
2019-03-28,8451200000
2019-03-29,8504959999
2019-04-01,8579186000
2019-04-02,8586842000
2019-04-03,8470726000
2019-04-04,8579186000
2019-04-05,8683818000
2019-04-08,8796106000
2019-04-09,8598964000
2019-04-10,8742514000
2019-04-11,8914136000
2019-04-12,8924344000
2019-04-15,8700406000
2019-04-16,8762930000
2019-04-17,8732944000
2019-04-18,8872028000
2019-04-22,8891168000
2019-04-23,8927534000
2019-04-24,8881598000
2019-04-25,8615552000
2019-04-26,8744428000
2019-04-29,8840128000
2019-04-30,8856716000
2019-05-01,8916688000
2019-05-02,9079378000
2019-05-03,9088948000
2019-05-06,8930724000
2019-05-07,8788450000
2019-05-08,8739324000
2019-05-09,8538354000
2019-05-10,8569616000
2019-05-13,8171504000
2019-05-14,8235304000
2019-05-15,8337384000
2019-05-16,8288895999
2019-05-17,8206594000
2019-05-20,8263376000
2019-05-21,8453500000
2019-05-22,8357800000
2019-05-23,8041990000
2019-05-24,7967982000
2019-05-28,7815500000
2019-05-29,7675140000
2019-05-30,7642602000
2019-05-31,7329344000
2019-06-03,7484378000
2019-06-04,8026678000
2019-06-05,8012642000
2019-06-06,8177245999
2019-06-07,8213612000
2019-06-10,8309312000
2019-06-11,8313778000
2019-06-12,8304845999
2019-06-13,8618104000
2019-06-14,8656384000
2019-06-17,8808228000
2019-06-18,9046202000
2019-06-19,9058324000
2019-06-20,9011112000
2019-06-21,9038546000
2019-06-24,8938380000
2019-06-25,8778880000
2019-06-26,8915412000
2019-06-27,9079378000
2019-06-28,9082568000
2019-07-01,9258888000
2019-07-02,9211824000
2019-07-03,9300228000
2019-07-05,9200376000
2019-07-08,9192108000
2019-07-09,9082080000
2019-07-10,9036288000
2019-07-11,9071268000
2019-07-12,9312312000
2019-07-15,9152040000
2019-07-16,9449052000
2019-07-17,9489120000
2019-07-18,9564168000
2019-07-19,9424884000
2019-07-22,9435060000
2019-07-23,9061092000
2019-07-24,9321852000
2019-07-25,9348564000
2019-07-26,9472584000
2019-07-29,9477036000
2019-07-30,9587700000
2019-07-31,9252528000
2019-08-01,8898912000
2019-08-02,8622888000
2019-08-05,8468976000
2019-08-06,8669316000
2019-08-07,8810508000
2019-08-08,9030564000
2019-08-09,8687760000
2019-08-12,8586635999
2019-08-13,8630520000
2019-08-14,8256552000
2019-08-15,8215211999
2019-08-16,8380572000
2019-08-19,8606352000
2019-08-20,8724012000
2019-08-21,8914176000
2019-08-22,8858844000
2019-08-23,8557380000
2019-08-26,8640696000
2019-08-27,8528760000
2019-08-28,8733552000
2019-08-29,8746272000
2019-08-30,8846124000
2019-09-03,8552292000
2019-09-04,8756448000
2019-09-05,9092256000
2019-09-06,9150768000
2019-09-09,9404532000
2019-09-10,9579432000
2019-09-11,9716808000
2019-09-12,9592788000
2019-09-13,9531096000
2019-09-16,9461772000
2019-09-17,9679920000
2019-09-18,9478308000
2019-09-19,9449052000
2019-09-20,9450324000
2019-09-23,9504384000
2019-09-24,9487848000
2019-09-25,9562896000
2019-09-26,9847824000
2019-09-27,9889800000
2019-09-30,10024188000
2019-10-01,9798207000
2019-10-02,9680469000
2019-10-03,9693129000
2019-10-04,9832389000
2019-10-07,9934935000
2019-10-08,9814665000
2019-10-09,9879864000
2019-10-10,9958356000
2019-10-11,10015326000
2019-10-14,10031151000
2019-10-15,10040646000
2019-10-16,10098882000
2019-10-17,10138761000
2019-10-18,10195098000
2019-10-21,10169778000
2019-10-22,10167246000
2019-10-23,10264728000
2019-10-24,10161549000
2019-10-25,10087488000
2019-10-28,9782382000
2019-10-29,9841884000
2019-10-30,9795675000
2019-10-31,9629196000
2019-11-01,9499431000
2019-11-04,9776052000
2019-11-05,9986841000
2019-11-06,9903918000
2019-11-07,9894423000
2019-11-08,9796941000
2019-11-11,9871002000
2019-11-12,9831123000
2019-11-13,9512724000
2019-11-14,9493101000
2019-11-15,9137988000
2019-11-18,9062028000
2019-11-19,8924034000
2019-11-20,9030378000
2019-11-21,9014553000
2019-11-22,9119631000
2019-11-25,9242433000
2019-11-26,9349410000
2019-11-27,9219645000
2019-11-29,9058230000
2019-12-02,9047469000
2019-12-03,8920869000
2019-12-04,8991132000
2019-12-05,9172803000
2019-12-06,9341181000
2019-12-09,9255726000
2019-12-10,9144951000
2019-12-11,9254460000
2019-12-12,9592482000
2019-12-13,9394986000
2019-12-16,9438030000
2019-12-17,9282945000
2019-12-18,9279147000
2019-12-19,9108870000
2019-12-20,9331053000
2019-12-23,9208884000
2019-12-24,9189894000
2019-12-26,9190527000
2019-12-27,9236736000
2019-12-30,9255726000
2019-12-31,9264884000
2020-01-02,9322660000
2020-01-03,9163776000
2020-01-06,9249812000
2020-01-07,9252952000
2020-01-08,9382320000
2020-01-09,9442608000
2020-01-10,9399904000
2020-01-13,9594584000
2020-01-14,9622844000
2020-01-15,9666804000
2020-01-16,9681248000
2020-01-17,9585164000
2020-01-21,9507920000
2020-01-22,9212132000
2020-01-23,9465216000
2020-01-24,9383576000
2020-01-27,9308844000
2020-01-28,9838876000
2020-01-29,9677480000
2020-01-30,9595212000
2020-01-31,9179476000
2020-02-03,9241020000
2020-02-04,9430048000
2020-02-05,9699460000
2020-02-06,9612168000
2020-02-07,9370388000
2020-02-10,9382948000
2020-02-11,9544344000
2020-02-12,9577000000
2020-02-13,9547484000
2020-02-14,9555648000
2020-02-18,9299424000
2020-02-19,9245416000
2020-02-20,9362224000
2020-02-21,9243532000
2020-02-24,8840356000
2020-02-25,8613020000
2020-02-26,8623068000
2020-02-27,8255059999
2020-02-28,8029608000
2020-03-02,8407036000
2020-03-03,8030236000
2020-03-04,8285832000
2020-03-05,7841208000
2020-03-06,7606336000
2020-03-09,7057464000
2020-03-10,7370836000
2020-03-11,6938772000
2020-03-12,6455212000
2020-03-13,7249004000
2020-03-16,5827212000
2020-03-17,6114836000
2020-03-18,5587944000
2020-03-19,5185396000
2020-03-20,4675460000
2020-03-23,4033016000
2020-03-24,5225588000
2020-03-25,5174092000
2020-03-26,5224960000
2020-03-27,5291528000
2020-03-30,5508188000
2020-03-31,5353920000
2020-04-01,5029440000
2020-04-02,5093712000
2020-04-03,5156736000
2020-04-06,5771376000
2020-04-07,5922384000
2020-04-08,6220032000
2020-04-09,6536400000
2020-04-13,6280560000
2020-04-14,6459024000
2020-04-15,6233136000
2020-04-16,6030336000
2020-04-17,6572592000
2020-04-20,6240000000
2020-04-21,6126432000
2020-04-22,6199440000
2020-04-23,6380400000
2020-04-24,6525792000
2020-04-27,6812832000
2020-04-28,7104240000
2020-04-29,7644000000
2020-04-30,6972576000
2020-05-01,7000656000
2020-05-04,6615648000
2020-05-05,6817824000
2020-05-06,6684912000
2020-05-07,6670560000
2020-05-08,7026240000
2020-05-11,6781008000
2020-05-12,6598800000
2020-05-13,6474000000
2020-05-14,6736704000
2020-05-15,6789120000
2020-05-18,7400016000
2020-05-19,7393152000
2020-05-20,7416864000
2020-05-21,7425600000
2020-05-22,7469280000
2020-05-26,7834320000
2020-05-27,8061456000
2020-05-28,7592208000
2020-05-29,7601568000
2020-06-01,7723248000
2020-06-02,7995312000
2020-06-03,8122607999
2020-06-04,8417135999
2020-06-05,8539440000
2020-06-08,8791536000
2020-06-09,8549423999
2020-06-10,8400912000
2020-06-11,7642752000
2020-06-12,7619040000
2020-06-15,7837440000
2020-06-16,7882368000
2020-06-17,7877376000
2020-06-18,7901712000
2020-06-19,7930416000
2020-06-22,7848672000
2020-06-23,7957872000
2020-06-24,7705776000
2020-06-25,7756320000
2020-06-26,7662720000
2020-06-29,7934160000
2020-06-30,8108578000
2020-07-01,7952704000
2020-07-02,8086668000
2020-07-06,8355222000
2020-07-07,8367116000
2020-07-08,8513600000
2020-07-09,8336441999
2020-07-10,8491063999
2020-07-13,8542396000
2020-07-14,8700148000
2020-07-15,8960564000
2020-07-16,9033806000
2020-07-17,8924256000
2020-07-20,8955556000
2020-07-21,8999376000
2020-07-22,9195314000
2020-07-23,9930238000
2020-07-24,9887670000
2020-07-27,10374072000
2020-07-28,10181264000
2020-07-29,10176882000
2020-07-30,10204426000
2020-07-31,10211312000
2020-08-03,10304586000
2020-08-04,10484874000
2020-08-05,10876750000
2020-08-06,10759688000
2020-08-07,10842320000
2020-08-10,11078322000
2020-08-11,11038258000
2020-08-12,11179108000
2020-08-13,11171596000
2020-08-14,11326218000
2020-08-17,11389444000
2020-08-18,11393200000
2020-08-19,11541562000
2020-08-20,11450792000
2020-08-21,11316828000
2020-08-24,11354388000
2020-08-25,11301178000
2020-08-26,11264244000
2020-08-27,11132158000
2020-08-28,11197888000
2020-08-31,11125272000
2020-09-01,11159702000
2020-09-02,11234196000
2020-09-03,10739656000
2020-09-04,10516800000
2020-09-08,10536832000
2020-09-09,10755932000
2020-09-10,10608196000
2020-09-11,10817280000
2020-09-14,11130280000
2020-09-15,11165962000
2020-09-16,11241082000
2020-09-17,11063924000
2020-09-18,10909302000
2020-09-21,11127150000
2020-09-22,11248594000
2020-09-23,11001324000
2020-09-24,10983796000
2020-09-25,11149686000
2020-09-28,11581000000
2020-09-29,11314950000
2020-09-30,11566681000
2020-10-01,11522651000
2020-10-02,11586809000
2020-10-05,12139071000
2020-10-06,11989998000
2020-10-07,12337835000
2020-10-08,12591951000
2020-10-09,12668060000
2020-10-12,12637239000
2020-10-13,12666173000
2020-10-14,12795747000
2020-10-15,12705800000
2020-10-16,12678753000
2020-10-19,12509552000
2020-10-20,12575597000
2020-10-21,12380607000
2020-10-22,12190020000
2020-10-23,12461119000
2020-10-26,12206374000
2020-10-27,12317078000
2020-10-28,11852876000
2020-10-29,11723302000
2020-10-30,11633984000
2020-11-02,12122717000
2020-11-03,12439733000
2020-11-04,12227760000
2020-11-05,12502004000
2020-11-06,12683156000
2020-11-09,11365401000
2020-11-10,11513845000
2020-11-11,11644677000
2020-11-12,11569826000
2020-11-13,11871117000
2020-11-16,11862940000
2020-11-17,12018303000
2020-11-18,12213293000
2020-11-19,12112024000
2020-11-20,12134039000
2020-11-23,12496972000
2020-11-24,12593838000
2020-11-25,12587548000
2020-11-27,12640384000
2020-11-30,12240969000
2020-12-01,12190020000
2020-12-02,11559762000
2020-12-03,11755381000
2020-12-04,11578003000
2020-12-07,11878665000
2020-12-08,11645935000
2020-12-09,11639016000
2020-12-10,11473589000
2020-12-11,11569197000
2020-12-14,11575487000
2020-12-15,11864827000
2020-12-16,11767961000
2020-12-17,11998175000
2020-12-18,11848473000
2020-12-21,11738398000
2020-12-22,11811991000
2020-12-23,11922695000
2020-12-24,12152280000
2020-12-28,11648451000
2020-12-29,11523280000
2020-12-30,11598131000
2020-12-31,11370870000
2021-01-04,11144700000
2021-01-05,11259990000
2021-01-06,11253060000
2021-01-07,11495610000
2021-01-08,11311020000
2021-01-11,11351340000
2021-01-12,11609640000
2021-01-13,12094110000
2021-01-14,12150810000
2021-01-15,12256020000
2021-01-19,12518730000
2021-01-20,12329730000
2021-01-21,12288150000
2021-01-22,12487230000
2021-01-25,12790260000
2021-01-26,13004460000
2021-01-27,13381200000
2021-01-28,12259800000
2021-01-29,11660670000
2021-02-01,11753280000
2021-02-02,11976930000
2021-02-03,12039300000
2021-02-04,11837700000
2021-02-05,12194910000
2021-02-08,12627090000
2021-02-09,12555900000
2021-02-10,12450690000
2021-02-11,12385800000
2021-02-12,12595590000
2021-02-16,12361230000
2021-02-17,12220110000
2021-02-18,12027960000
2021-02-19,12306420000
2021-02-22,12139470000
2021-02-23,12147030000
2021-02-24,12191760000
2021-02-25,11851560000
2021-02-26,11975040000
2021-03-01,12455100000
2021-03-02,12223260000
2021-03-03,12031740000
2021-03-04,11763360000
2021-03-05,12300750000
2021-03-08,12725370000
2021-03-09,12526920000
2021-03-10,12895470000
2021-03-11,12952800000
2021-03-12,13093920000
2021-03-15,13413960000
2021-03-16,13366710000
2021-03-17,13625640000
2021-03-18,13559490000
2021-03-19,13762980000
2021-03-22,13957650000
2021-03-23,13468770000
2021-03-24,13296780000
2021-03-25,13615560000
2021-03-26,14054670000
2021-03-29,13661550000
2021-03-30,13875120000
2021-03-31,13860015000
2021-04-01,14171370000
2021-04-05,14687779000
2021-04-06,14741873000
2021-04-07,14490273000
2021-04-08,14715455000
2021-04-09,14906671000
2021-04-12,14940008000
2021-04-13,14699730000
2021-04-14,14590913000
2021-04-15,14522981000
2021-04-16,14769549000
2021-04-19,14798483000
2021-04-20,14872705000
2021-04-21,14762630000
2021-04-22,14667651000
2021-04-23,15029326000
2021-04-26,14851948000
2021-04-27,15055744000
2021-04-28,14809805000
2021-04-29,14990328000
2021-04-30,14872705000
2021-05-03,15155755000
2021-05-04,15324956000
2021-05-05,15526865000
2021-05-06,15738838000
2021-05-07,15910555000
2021-05-10,15838220000
2021-05-11,15486609000
2021-05-12,15096000000
2021-05-13,15485980000
2021-05-14,15518688000
2021-05-17,15443208000
2021-05-18,15128079000
2021-05-19,15028697000
2021-05-20,14907300000
2021-05-21,14898494000
2021-05-24,14781500000
2021-05-25,14875850000
2021-05-26,14935605000
2021-05-27,15181544000
2021-05-28,14912961000
2021-06-01,14959507000
2021-06-02,14893462000
2021-06-03,14716084000
2021-06-04,14689666000
2021-06-07,14831191000
2021-06-08,14655071000
2021-06-09,14460710000
2021-06-10,14004685000
2021-06-11,14210997000
2021-06-14,13907190000
2021-06-15,13907819000
2021-06-16,13522242000
2021-06-17,13288254000
2021-06-18,13245482000
2021-06-21,13493308000
2021-06-22,13561240000
2021-06-23,13492050000
2021-06-24,13507775000
2021-06-25,13590803000
2021-06-28,13563756000
2021-06-29,13696475000
2021-06-30,13560844000
2021-07-01,13655388000
2021-07-02,13838878000
2021-07-06,13512950000
2021-07-07,13825816000
2021-07-08,13674048000
2021-07-09,13996244000
2021-07-12,13994378000
2021-07-13,13605628000
2021-07-14,13766726000
2021-07-15,13867490000
2021-07-16,13675292000
2021-07-19,13210658000
2021-07-20,13259796000
2021-07-21,13512950000
2021-07-22,13353096000
2021-07-23,13654144000
2021-07-26,13694574000
2021-07-27,13648546000
2021-07-28,13677158000
2021-07-29,13963278000
2021-07-30,13779788000
2021-08-02,13781032000
2021-08-03,13991890000
2021-08-04,13728784000
2021-08-05,13797204000
2021-08-06,13718210000
2021-08-09,13727540000
2021-08-10,13874332000
2021-08-11,14277388000
2021-08-12,14355138000
2021-08-13,14461500000
2021-08-16,14483892000
2021-08-17,13924714000
2021-08-18,13701416000
2021-08-19,13643570000
2021-08-20,13758640000
2021-08-23,13698306000
2021-08-24,13753664000
2021-08-25,13924714000
2021-08-26,13752420000
2021-08-27,14053468000
2021-08-30,13927824000
2021-08-31,13779166000
2021-09-01,13915384000
2021-09-02,14083946000
2021-09-03,14049114000
2021-09-07,13525390000
2021-09-08,13443286000
2021-09-09,13512328000
2021-09-10,13419028000
2021-09-13,13601274000
2021-09-14,13450128000
2021-09-15,13514194000
2021-09-16,13229318000
2021-09-17,13101186000
2021-09-20,13002910000
2021-09-21,12791430000
2021-09-22,12898414000
2021-09-23,13001044000
2021-09-24,13071952000
2021-09-27,13194486000
2021-09-28,13093722000
2021-09-29,13163386000
2021-09-30,12272372000
2021-10-01,12353642000
2021-10-04,12360866000
2021-10-05,12277790000
2021-10-06,12102006000
2021-10-07,12337388000
2021-10-08,11965954000
2021-10-11,11946088000
2021-10-12,12020736000
2021-10-13,11934650000
2021-10-14,12322338000
2021-10-15,12444544000
2021-10-18,12439126000
2021-10-19,12379528000
2021-10-20,12596248000
2021-10-21,12515580000
2021-10-22,12849088000
2021-10-25,12543874000
2021-10-26,12401200000
2021-10-27,12166420000
2021-10-28,12652836000
2021-10-29,12691966000
2021-11-01,12910492000
2021-11-02,12970090000
2021-11-03,13127814000
2021-11-04,13134436000
2021-11-05,13132028000
2021-11-08,13159720000
2021-11-09,13307812000
2021-11-10,13310822000
2021-11-11,13545000000
2021-11-12,13976634000
2021-11-15,14115696000
2021-11-16,14160244000
2021-11-17,14021784000
2021-11-18,13822522000
2021-11-19,13803258000
2021-11-22,13883324000
2021-11-23,13922454000
2021-11-24,13921852000
2021-11-26,13605200000
2021-11-29,13411356000
2021-11-30,13107948000
2021-12-01,13026076000
2021-12-02,13364400000
2021-12-03,13427008000
2021-12-06,13732222000
2021-12-07,13822522000
2021-12-08,13722590000
2021-12-09,13607608000
2021-12-10,13847806000
2021-12-13,13737640000
2021-12-14,13967604000
2021-12-15,14319172000
2021-12-16,14344456000
2021-12-17,13867672000
2021-12-20,13254234000
2021-12-21,13327076000
2021-12-22,13504666000
2021-12-23,13681654000
2021-12-27,13883324000
2021-12-28,13889946000
2021-12-29,14031416000
2021-12-30,14001316000
2021-12-31,13680678000
2022-01-03,13566410000
2022-01-04,13961101000
2022-01-05,13737812000
2022-01-06,13627625000
2022-01-07,13236432000
2022-01-10,12968835000
2022-01-11,13251590000
2022-01-12,13132658000
2022-01-13,13220691000
2022-01-14,12652266000
2022-01-18,12228425000
2022-01-19,12060521000
2022-01-20,11741620000
2022-01-21,11748616000
2022-01-24,12079760000
2022-01-25,12132813000
2022-01-26,12105995000
2022-01-27,11650089000
2022-01-28,11962577000
2022-01-31,12254077000
2022-02-01,12154384000
2022-02-02,12317624000
2022-02-03,11987646000
2022-02-04,11776600000
2022-02-07,11669328000
2022-02-08,11690899000
2022-02-09,12022043000
2022-02-10,11635514000
2022-02-11,11407561000
2022-02-14,11462946000
2022-02-15,11915354000
2022-02-16,12031371000
2022-02-17,11947419000
2022-02-18,11924682000
2022-02-22,11532323000
2022-02-23,11320111000
2022-02-24,11553894000
2022-02-25,11919435000
2022-02-28,11734041000
2022-03-01,11731709000
2022-03-02,12041282000
2022-03-03,12209769000
2022-03-04,11886787000
2022-03-07,11067672000
2022-03-08,11222167000
2022-03-09,11450120000
2022-03-10,10966813000
2022-03-11,10808820000
2022-03-14,10854294000
2022-03-15,11082247000
2022-03-16,11285714000
2022-03-17,11395318000
2022-03-18,11352176000
2022-03-21,10890440000
2022-03-22,11009372000
2022-03-23,10657823000
2022-03-24,10656657000
2022-03-25,10574454000
2022-03-28,10639750000
2022-03-29,10908513000
2022-03-30,10512656000
2022-03-31,9675680000
2022-04-01,9656640000
2022-04-04,9805040000
2022-04-05,9675680000
2022-04-06,9404080000
2022-04-07,9443840000
2022-04-08,9636480000
2022-04-11,9880080000
2022-04-12,9777600000
2022-04-13,9920960000
2022-04-14,9550800000
2022-04-18,9563680000
2022-04-19,9886800000
2022-04-20,9973040000
2022-04-21,9973600000
2022-04-22,9733920000
2022-04-25,10016720000
2022-04-26,10480960000
2022-04-27,10249120000
2022-04-28,10375680000
2022-04-29,10165120000
2022-05-02,10375120000
2022-05-03,10664080000
2022-05-04,11098640000
2022-05-05,10641680000
2022-05-06,10701040000
2022-05-09,10827040000
2022-05-10,10561040000
2022-05-11,9885680000
2022-05-12,10217760000
2022-05-13,10245760000
2022-05-16,10132080000
2022-05-17,10451280000
2022-05-18,9763040000
2022-05-19,9621920000
2022-05-20,9733360000
2022-05-23,9737280000
2022-05-24,9402960000
2022-05-25,9736720000
2022-05-26,10021760000
2022-05-27,10237360000
2022-05-31,10317440000
2022-06-01,10109680000
2022-06-02,10109680000
2022-06-03,9858240000
2022-06-06,9843680000
2022-06-07,9696400000
2022-06-08,9537920000
2022-06-09,9554160000
2022-06-10,9203600000
2022-06-13,8846880000
2022-06-14,8700160000
2022-06-15,8709120000
2022-06-16,8257199999
2022-06-17,8470000000
2022-06-21,8569120000
2022-06-22,8556800000
2022-06-23,9160480000
2022-06-24,9315600000
2022-06-27,9177280000
2022-06-28,9017680000
2022-06-29,8833440000
2022-06-30,8471389000
2022-07-01,8620173000
2022-07-05,8793025000
2022-07-06,8713163000
2022-07-07,8875075000
2022-07-08,8796307000
2022-07-11,8760752000
2022-07-12,8987757000
2022-07-13,8939074000
2022-07-14,8711522000
2022-07-15,8718086000
2022-07-18,8824204000
2022-07-19,9037534000
2022-07-20,9151857000
2022-07-21,9219138000
2022-07-22,9177019000
2022-07-25,9006355000
2022-07-26,9209292000
2022-07-27,9249223000
2022-07-28,9611337000
2022-07-29,9455989000
2022-08-01,9603679000
2022-08-02,9172643000
2022-08-03,9087858000
2022-08-04,9190694000
2022-08-05,9214762000
2022-08-08,9016201000
2022-08-09,8680890000
2022-08-10,9115208000
2022-08-11,9121772000
2022-08-12,9151310000
2022-08-15,9319239000
2022-08-16,9603132000
2022-08-17,9459818000
2022-08-18,9447237000
2022-08-19,9202728000
2022-08-22,9012919000
2022-08-23,9029329000
2022-08-24,9037534000
2022-08-25,9203275000
2022-08-26,8715351000
2022-08-29,8622361000
2022-08-30,8631660000
2022-08-31,8566020000
2022-09-01,8487798999
2022-09-02,8406843000
2022-09-06,8259700000
2022-09-07,8447321000
2022-09-08,8521166000
2022-09-09,8763487000
2022-09-12,8750359000
2022-09-13,8020114000
2022-09-14,7967602000
2022-09-15,7980182999
2022-09-16,7934782000
2022-09-19,8055121999
2022-09-20,7816082999
2022-09-21,7794750000
2022-09-22,7667298999
2022-09-23,7701213000
2022-09-26,7517421000
2022-09-27,7507028000
2022-09-28,7767946999
2022-09-29,7527814000
2022-09-30,7374107000
2022-10-03,7682068000
2022-10-04,7998780999
2022-10-05,7900868000
2022-10-06,7817177000
2022-10-07,7588530999
2022-10-10,7720357999
2022-10-11,7818818000
2022-10-12,7819364999
2022-10-13,7840151000
2022-10-14,7614787000
2022-10-17,7707777000
2022-10-18,7882270000
2022-10-19,7536566000
2022-10-20,7183751000
2022-10-21,7177734000
2022-10-24,7269630000
2022-10-25,7493900000
2022-10-26,7370278000
2022-10-27,7386141000
2022-10-28,7653077000
2022-10-31,7561728000
2022-11-01,7514139000
2022-11-02,7199614000
2022-11-03,7067787000
2022-11-04,7293151000
2022-11-07,7481866000
2022-11-08,7740596999
2022-11-09,7551335000
2022-11-10,8185855000
2022-11-11,8564926000
2022-11-14,8365818000
2022-11-15,8451696999
2022-11-16,8167804000
2022-11-17,8085754000
2022-11-18,8063873999
2022-11-21,7944628000
2022-11-22,8043635000
2022-11-23,8114745000
2022-11-25,8137719000
2022-11-28,7866954000
2022-11-29,7985105999
2022-11-30,8015191000
2022-12-01,8151394000
2022-12-02,7992764000
2022-12-05,7737862000
2022-12-06,7759742000
2022-12-07,7808971999
2022-12-08,7951192000
2022-12-09,7866407000
2022-12-12,8065514999
2022-12-13,8066609000
2022-12-14,7986200000
2022-12-15,7880082000
2022-12-16,7739503000
2022-12-19,7634479000
2022-12-20,7496088000
2022-12-21,7724187000
2022-12-22,7635573000
2022-12-23,7746614000
2022-12-27,7750443000
2022-12-28,7567745000
2022-12-29,7827570000
2022-12-30,7737862000
2023-01-03,7876403999
2023-01-04,8123003999
2023-01-05,8206847999
2023-01-06,8302200000
2023-01-09,8348232000
2023-01-10,8477559999
2023-01-11,8453447999
2023-01-12,8446871999
2023-01-13,8455092000
2023-01-17,8488520000
2023-01-18,8239728000
2023-01-19,7972852000
2023-01-20,8264936000
2023-01-23,8336176000
2023-01-24,8369603999
2023-01-25,8331244000
2023-01-26,8223836000
2023-01-27,8444680000
2023-01-30,8413992000
2023-01-31,8526332000
2023-02-01,8576200000
2023-02-02,8710460000
2023-02-03,8492356000
2023-02-06,8218903999
2023-02-07,8199176000
2023-02-08,7889008000
2023-02-09,7733376000
2023-02-10,7755296000
2023-02-13,8088480000
2023-02-14,8251236000
2023-02-15,8101632000
2023-02-16,7952576000
2023-02-17,7946000000
2023-02-21,7720771999
2023-02-22,7693920000
2023-02-23,7733924000
2023-02-24,7622132000
2023-02-27,7613912000
2023-02-28,7561303999
2023-03-01,7484036000
2023-03-02,7533356000
