,MDT
2018-07-17,119429883000
2018-07-18,119051127000
2018-07-19,119605734000
2018-07-20,119064654000
2018-07-23,119889801000
2018-07-24,120268557000
2018-07-25,121377771000
2018-07-26,120742002000
2018-07-27,119620072000
2018-07-30,120186736000
2018-07-31,121738316000
2018-08-01,121751808000
2018-08-02,121279588000
2018-08-03,122075616000
2018-08-06,122224028000
2018-08-07,122574819999
2018-08-08,122520852000
2018-08-09,123074024000
2018-08-10,122237519999
2018-08-13,122426408000
2018-08-14,122844660000
2018-08-15,122763708000
2018-08-16,122912119999
2018-08-17,122237519999
2018-08-20,121468476000
2018-08-21,128403364000
2018-08-22,128956536000
2018-08-23,128997012000
2018-08-24,128916060000
2018-08-27,128767648000
2018-08-28,129212884000
2018-08-29,130319228000
2018-08-30,130616052000
2018-08-31,130076372000
2018-09-04,128929552000
2018-09-05,129577168000
2018-09-06,130184308000
2018-09-07,129954943999
2018-09-10,130022404000
2018-09-11,129631136000
2018-09-12,129860500000
2018-09-13,130804940000
2018-09-14,130885892000
2018-09-17,129563676000
2018-09-18,130710496000
2018-09-19,130143831999
2018-09-20,131520016000
2018-09-21,132019219999
2018-09-24,133381912000
2018-09-25,133570800000
2018-09-26,133800164000
2018-09-27,131816840000
2018-09-28,132720804000
2018-10-01,134231908000
2018-10-02,133597784000
2018-10-03,131506524000
2018-10-04,130845416000
2018-10-05,131101764000
2018-10-08,129482724000
2018-10-09,129779548000
2018-10-10,128268443999
2018-10-11,125624012000
2018-10-12,127755748000
2018-10-15,126581943999
2018-10-16,130265260000
2018-10-17,131263668000
2018-10-18,129415264000
2018-10-19,126743848000
2018-10-22,126312104000
2018-10-23,125597028000
2018-10-24,123411324000
2018-10-25,123802592000
2018-10-26,120516300000
2018-10-29,120113460000
2018-10-30,121214556000
2018-10-31,120610295999
2018-11-01,122933340000
2018-11-02,122758776000
2018-11-05,123013908000
2018-11-06,124222428000
2018-11-07,126384336000
2018-11-08,127216872000
2018-11-09,126706608000
2018-11-12,124396992000
2018-11-13,123631595999
2018-11-14,123685308000
2018-11-15,124571556000
2018-11-16,125820360000
2018-11-19,121348836000
2018-11-20,123752448000
2018-11-21,124840116000
2018-11-23,123551028000
2018-11-26,123618168000
2018-11-27,125054964000
2018-11-28,128062836000
2018-11-29,129714479999
2018-11-30,130963284000
2018-12-03,132601500000
2018-12-04,129566772000
2018-12-06,129231072000
2018-12-07,126545472000
2018-12-10,128210544000
2018-12-11,128197116000
2018-12-12,128519387999
2018-12-13,128237400000
2018-12-14,125847216000
2018-12-17,123336179999
2018-12-18,123537600000
2018-12-19,122543928000
2018-12-20,120717720000
2018-12-21,118972079999
2018-12-24,115212240000
2018-12-26,119052648000
2018-12-27,120382020000
2018-12-28,119858328000
2018-12-31,122141087999
2019-01-02,118058976000
2019-01-03,114742260000
2019-01-04,118340964000
2019-01-07,110713860000
2019-01-08,111492684000
2019-01-09,113198040000
2019-01-10,113923152000
2019-01-11,113923152000
2019-01-14,113802300000
2019-01-15,115521084000
2019-01-16,116810172000
2019-01-17,117629279999
2019-01-18,117226440000
2019-01-22,116823600000
2019-01-23,117038448000
2019-01-24,117132444000
2019-01-25,116659012000
2019-01-28,115854652000
2019-01-29,115921682000
2019-01-30,117744898000
2019-01-31,118495634000
2019-02-01,118388386000
2019-02-04,117718086000
2019-02-05,118013018000
2019-02-06,119125716000
2019-02-07,119179340000
2019-02-08,119326806000
2019-02-11,120117760000
2019-02-12,120989150000
2019-02-13,121552202000
2019-02-14,122302938000
2019-02-15,123697162000
2019-02-19,123777598000
2019-02-20,124407680000
2019-02-21,124152966000
2019-02-22,125708062000
2019-02-25,123630132000
2019-02-26,122383374000
2019-02-27,121847134000
2019-02-28,121324300000
2019-03-01,123455854000
2019-03-04,123723974000
2019-03-05,124300432000
2019-03-06,123442448000
2019-03-07,122101848000
2019-03-08,121351112000
2019-03-11,123335200000
2019-03-12,123925064000
2019-03-13,124702612000
2019-03-14,125118198000
2019-03-15,125734874000
2019-03-18,123187734000
2019-03-19,124219996000
2019-03-20,122959832000
2019-03-21,123469260000
2019-03-22,121176834000
2019-03-25,121485172000
2019-03-26,122088441999
2019-03-27,121002556000
2019-03-28,120600375999
2019-03-29,122101848000
2019-04-01,121579014000
2019-04-02,121190240000
2019-04-03,118576070000
2019-04-04,119621738000
2019-04-05,119219558000
2019-04-08,119299994000
2019-04-09,118938032000
2019-04-10,118817378000
2019-04-11,117436560000
2019-04-12,116297050000
2019-04-15,116457922000
2019-04-16,115492690000
2019-04-17,113589038000
2019-04-18,112905332000
2019-04-22,112811490000
2019-04-23,114085060000
2019-04-24,114808984000
2019-04-25,116444516000
2019-04-26,117118880000
2019-04-29,117239552000
2019-04-30,119076448000
2019-05-01,118406048000
2019-05-02,119518912000
2019-05-03,120108864000
2019-05-06,120873120000
2019-05-07,119693216000
2019-05-08,119331200000
2019-05-09,118178112000
2019-05-10,118432864000
2019-05-13,117092064000
2019-05-14,117534528000
2019-05-15,118352416000
2019-05-16,118137888000
2019-05-17,117628384000
2019-05-20,117413855999
2019-05-21,117682016000
2019-05-22,119009408000
2019-05-23,122870912000
2019-05-24,124734624000
2019-05-28,122428448000
2019-05-29,122710016000
2019-05-30,124131264000
2019-05-31,124131264000
2019-06-03,125136864000
2019-06-04,126584928000
2019-06-05,129454240000
2019-06-06,129387200000
2019-06-07,130205088000
2019-06-10,131063200000
2019-06-11,130808448000
2019-06-12,130768224000
2019-06-13,130728000000
2019-06-14,130728000000
2019-06-17,130486655999
2019-06-18,131344767999
2019-06-19,132404000000
2019-06-20,133087808000
2019-06-21,133248704000
2019-06-24,132953728000
2019-06-25,132605120000
2019-06-26,130352576000
2019-06-27,130701184000
2019-06-28,130580512000
2019-07-01,131532480000
2019-07-02,131465440000
2019-07-03,132484448000
2019-07-05,131545888000
2019-07-08,131425216000
2019-07-09,131988352000
2019-07-10,132538080000
2019-07-11,134080000000
2019-07-12,133074400000
2019-07-15,133838655999
2019-07-16,133905696000
2019-07-17,135313536000
2019-07-18,135876672000
2019-07-19,135152640000
2019-07-22,135742592000
2019-07-23,136238688000
2019-07-24,137204064000
2019-07-25,136882272000
2019-07-26,137499040000
2019-07-29,138451008000
2019-07-30,139108000000
2019-07-31,136681152000
2019-08-01,137257696000
2019-08-02,137204064000
2019-08-05,133423008000
2019-08-06,135742592000
2019-08-07,135943712000
2019-08-08,137137024000
2019-08-09,136319136000
2019-08-12,135420800000
2019-08-13,137297920000
2019-08-14,135326944000
2019-08-15,136426400000
2019-08-16,137780608000
2019-08-19,139684544000
2019-08-20,143344928000
2019-08-21,144524832000
2019-08-22,144578464000
2019-08-23,142191840000
2019-08-26,143318112000
2019-08-27,144189632000
2019-08-28,144806400000
2019-08-29,144538240000
2019-08-30,144658912000
2019-09-03,144095776000
2019-09-04,144350528000
2019-09-05,144430976000
2019-09-06,145731552000
2019-09-09,144712544000
2019-09-10,144109184000
2019-09-11,145651104000
2019-09-12,147997504000
2019-09-13,147045536000
2019-09-16,146214240000
2019-09-17,146603072000
2019-09-18,147488000000
2019-09-19,148842208000
2019-09-20,149070144000
2019-09-23,148614272000
2019-09-24,147166208000
2019-09-25,144296896000
2019-09-26,144001920000
2019-09-27,143894656000
2019-09-30,145637696000
2019-10-01,145101376000
2019-10-02,142044352000
2019-10-03,143371744000
2019-10-04,145557248000
2019-10-07,143814208000
2019-10-08,140797408000
2019-10-09,143130400000
2019-10-10,144028736000
2019-10-11,144243264000
2019-10-14,144229856000
2019-10-15,145061152000
2019-10-16,145476800000
2019-10-17,145490208000
2019-10-18,144967296000
2019-10-21,142956096000
2019-10-22,140100192000
2019-10-23,141078976000
2019-10-24,141172832000
2019-10-25,141342320000
2019-10-28,142387910000
2019-10-29,144170775000
2019-10-30,145511275000
2019-10-31,145980450000
2019-11-01,145538085000
2019-11-04,143634575000
2019-11-05,141462965000
2019-11-06,143259235000
2019-11-07,143165400000
2019-11-08,143473715000
2019-11-11,144720380000
2019-11-12,145618515000
2019-11-13,146127905000
2019-11-14,146396005000
2019-11-15,150216430000
2019-11-18,149130625000
2019-11-19,148889335000
2019-11-20,149854495000
2019-11-21,148111845000
2019-11-22,148554210000
2019-11-25,149841090000
2019-11-26,149237865000
2019-11-27,150766035000
2019-11-29,149318295000
2019-12-02,148674855000
2019-12-03,148782095000
2019-12-04,150055570000
2019-12-05,150404100000
2019-12-06,151597145000
2019-12-09,148969765000
2019-12-10,148849120000
2019-12-11,149760660000
2019-12-12,150645390000
2019-12-13,152173560000
2019-12-16,153540870000
2019-12-17,153286175000
2019-12-18,152548900000
2019-12-19,152133345000
2019-12-20,152468470000
2019-12-23,152669545000
2019-12-24,152508685000
2019-12-26,150913490000
2019-12-27,151945675000
2019-12-30,151382665000
2019-12-31,152079725000
2020-01-02,153567680000
2020-01-03,152656140000
2020-01-06,154010045000
2020-01-07,153473845000
2020-01-08,156168250000
2020-01-09,158701795000
2020-01-10,159036920000
2020-01-13,158192405000
2020-01-14,156892120000
2020-01-15,157280865000
2020-01-16,159331830000
2020-01-17,159559715000
2020-01-21,161288960000
2020-01-22,162321145000
2020-01-23,162160285000
2020-01-24,159879956000
2020-01-27,159839738000
2020-01-28,159772708000
2020-01-29,158686822000
2020-01-30,158391890000
2020-01-31,154758864000
2020-02-03,158177394000
2020-02-04,160858594000
2020-02-05,161703172000
2020-02-06,162614780000
2020-02-07,159464370000
2020-02-10,160040828000
2020-02-11,159464370000
2020-02-12,156166494000
2020-02-13,156622298000
2020-02-14,157292598000
2020-02-18,151031996000
2020-02-19,152520062000
2020-02-20,152640716000
2020-02-21,151863168000
2020-02-24,149275810000
2020-02-25,145495318000
2020-02-26,142304690000
2020-02-27,135373788000
2020-02-28,134958202000
2020-03-02,137572372000
2020-03-03,134596240000
2020-03-04,138872754000
2020-03-05,134301308000
2020-03-06,132799836000
2020-03-09,123871440000
2020-03-10,129180216000
2020-03-11,123925064000
2020-03-12,113146640000
2020-03-13,119072091999
2020-03-16,103802658000
2020-03-17,107529525999
2020-03-18,99928324000
2020-03-19,106202332000
2020-03-20,103842875999
2020-03-23,97756552000
2020-03-24,107717210000
2020-03-25,116390891999
2020-03-26,123254764000
2020-03-27,120506534000
2020-03-30,123402230000
2020-03-31,120895308000
2020-04-01,112757866000
2020-04-02,115492690000
2020-04-03,115653562000
2020-04-06,126137054000
2020-04-07,126633075999
2020-04-08,133094768000
2020-04-09,135440818000
2020-04-13,133416512000
2020-04-14,135668720000
2020-04-15,130467191999
2020-04-16,128295420000
2020-04-17,138524198000
2020-04-20,136124524000
2020-04-21,130855966000
2020-04-22,128804848000
2020-04-23,128469698000
2020-04-24,133250670000
2020-04-27,135209844000
2020-04-28,131559876000
2020-04-29,133035966000
2020-04-30,131009697000
2020-05-01,127668366000
2020-05-04,127829394000
2020-05-05,131372010000
2020-05-06,129842244000
2020-05-07,132767586000
2020-05-08,132888357000
2020-05-11,132499206000
2020-05-12,127748880000
2020-05-13,125172432000
2020-05-14,125897057999
2020-05-15,125990991000
2020-05-18,132713910000
2020-05-19,130204557000
2020-05-20,131613552000
2020-05-21,128030679000
2020-05-22,127104768000
2020-05-26,130365585000
2020-05-27,128822400000
2020-05-28,131694066000
2020-05-29,132284502000
2020-06-01,130311909000
2020-06-02,130499775000
2020-06-03,130298490000
2020-06-04,130150881000
2020-06-05,136927476000
2020-06-08,135974727000
2020-06-09,132995709000
2020-06-10,130902345000
2020-06-11,121938453000
2020-06-12,125078498999
2020-06-15,125628678000
2020-06-16,128218545000
2020-06-17,128124612000
2020-06-18,126715617000
2020-06-19,126017829000
2020-06-22,125239527000
2020-06-23,125320041000
2020-06-24,119335167000
2020-06-25,119241234000
2020-06-26,119120463000
2020-06-29,121119894000
2020-06-30,123052230000
2020-07-01,123884207999
2020-07-02,125011404000
2020-07-06,125078498999
2020-07-07,123011973000
2020-07-08,122931459000
2020-07-09,120945447000
2020-07-10,121857939000
2020-07-13,124488063000
2020-07-14,127010835000
2020-07-15,130379004000
2020-07-16,128486925000
2020-07-17,132284502000
2020-07-20,128460087000
2020-07-21,129909339000
2020-07-22,130821831000
2020-07-23,129587282999
2020-07-24,129292065000
2020-07-27,129399417000
2020-07-28,129292065000
2020-07-29,132472368000
2020-07-30,129453093000
2020-07-31,129707712000
2020-08-03,130850452000
2020-08-04,129452276000
2020-08-05,130433688000
2020-08-06,130043812000
2020-08-07,134507220000
2020-08-10,134950872000
2020-08-11,135407968000
2020-08-12,137249796000
2020-08-13,136174276000
2020-08-14,135394523999
2020-08-17,136940584000
2020-08-18,136537264000
2020-08-19,135542407999
2020-08-20,134816432000
2020-08-21,132732612000
2020-08-24,134614772000
2020-08-25,137921996000
2020-08-26,139925152000
2020-08-27,143662584000
2020-08-28,145006984000
2020-08-31,144482668000
2020-09-01,144549888000
2020-09-02,146243832000
2020-09-03,142708060000
2020-09-04,142156856000
2020-09-08,140597352000
2020-09-09,143393704000
2020-09-10,140866232000
2020-09-11,140852788000
2020-09-14,143810468000
2020-09-15,144617108000
2020-09-16,144509556000
2020-09-17,144939764000
2020-09-18,144657440000
2020-09-21,140893120000
2020-09-22,140288140000
2020-09-23,138446312000
2020-09-24,136147388000
2020-09-25,138688304000
2020-09-28,139320172000
2020-09-29,138056436000
2020-09-30,139710048000
2020-10-01,137532120000
2020-10-02,137075023999
2020-10-05,139427724000
2020-10-06,138984072000
2020-10-07,142049304000
2020-10-08,144926320000
2020-10-09,146109392000
2020-10-12,146620264000
2020-10-13,143770136000
2020-10-14,144603664000
2020-10-15,144549888000
2020-10-16,148058772000
2020-10-19,145840512000
2020-10-20,146741260000
2020-10-21,146848812000
2020-10-22,150357696000
2020-10-23,149793048000
2020-10-26,145101092000
2020-10-27,141444324000
2020-10-28,137921996000
2020-10-29,136281828000
2020-10-30,135407447999
2020-11-02,137911752000
2020-11-03,138854232000
2020-11-04,137952144000
2020-11-05,140039064000
2020-11-06,139433184000
2020-11-09,152439408000
2020-11-10,154243584000
2020-11-11,148427136000
2020-11-12,147565440000
2020-11-13,151470000000
2020-11-16,150285168000
2020-11-17,148292496000
2020-11-18,147390408000
2020-11-19,149450400000
2020-11-20,148319424000
2020-11-23,149410008000
2020-11-24,153570384000
2020-11-25,152560584000
2020-11-27,154283976000
2020-11-30,153085680000
2020-12-01,150985296000
2020-12-02,152951040000
2020-12-03,151429608000
2020-12-04,153287640000
2020-12-07,151618104000
2020-12-08,149692752000
2020-12-09,152075880000
2020-12-10,151712352000
2020-12-11,151308432000
2020-12-14,150756408000
2020-12-15,154687896000
2020-12-16,154795608000
2020-12-17,155293776000
2020-12-18,157138344000
2020-12-21,154095480000
2020-12-22,154337832000
2020-12-23,153408816000
2020-12-24,153529992000
2020-12-28,155011032000
2020-12-29,155603448000
2020-12-30,155697696000
2020-12-31,157717296000
2021-01-04,156209328000
2021-01-05,157461480000
2021-01-06,160033104000
2021-01-07,159817680000
2021-01-08,161177544000
2021-01-11,159548400000
2021-01-12,157919256000
2021-01-13,159844608000
2021-01-14,158565528000
2021-01-15,157272984000
2021-01-19,159292584000
2021-01-20,160612056000
2021-01-21,158754024000
2021-01-22,156963312000
2021-01-25,157394160000
2021-01-26,157192200000
2021-01-27,150123600000
2021-01-28,154526328000
2021-01-29,149994909000
2021-02-01,149792814000
2021-02-02,153524835000
2021-02-03,151746399000
2021-02-04,157634100000
2021-02-05,159520320000
2021-02-08,159075711000
2021-02-09,158819724000
2021-02-10,158226912000
2021-02-11,159951456000
2021-02-12,161325702000
2021-02-16,161244864000
2021-02-17,159196968000
2021-02-18,155464947000
2021-02-19,152689509000
2021-02-22,155949975000
2021-02-23,158981400000
2021-02-24,159978402000
2021-02-25,158819724000
2021-02-26,157593681000
2021-03-01,158792778000
2021-03-02,158806251000
2021-03-03,158914035000
2021-03-04,155303271000
2021-03-05,159331698000
2021-03-08,157189491000
2021-03-09,157701465000
2021-03-10,159870618000
2021-03-11,159116130000
2021-03-12,160072713000
2021-03-15,160530795000
2021-03-16,160247862000
2021-03-17,159735888000
2021-03-18,160099659000
2021-03-19,157122126000
2021-03-22,157418532000
2021-03-23,154979919000
2021-03-24,156232908000
2021-03-25,157068234000
2021-03-26,159735888000
2021-03-29,160544268000
2021-03-30,160099659000
2021-03-31,159156549000
2021-04-01,159237387000
2021-04-05,162012825000
2021-04-06,163225395000
2021-04-07,162524799000
2021-04-08,162551745000
2021-04-09,164370600000
2021-04-12,164087667000
2021-04-13,166566699000
2021-04-14,166930470000
2021-04-15,169557705000
2021-04-16,169638543000
2021-04-19,169934949000
2021-04-20,172831644000
2021-04-21,175485825000
2021-04-22,174946905000
2021-04-23,176765759999
2021-04-26,175310676000
2021-04-27,175108581000
2021-04-28,176765759999
2021-04-29,177169950000
2021-04-30,176021939999
2021-05-03,176398399999
2021-05-04,172768250000
2021-05-05,170751500000
2021-05-06,171154850000
2021-05-07,170348150000
2021-05-10,170617050000
2021-05-11,168358290000
2021-05-12,165534840000
2021-05-13,166973455000
2021-05-14,168425515000
2021-05-17,168775085000
2021-05-18,169205325000
2021-05-19,168963315000
2021-05-20,170348150000
2021-05-21,171141405000
2021-05-24,172230450000
2021-05-25,172633800000
2021-05-26,169770015000
2021-05-27,168264175000
2021-05-28,170200255000
2021-06-01,167780155000
2021-06-02,166449100000
2021-06-03,165467615000
2021-06-04,166516325000
2021-06-07,166664220000
2021-06-08,163760100000
2021-06-09,165521395000
2021-06-10,167712930000
2021-06-11,166422210000
2021-06-14,166919675000
2021-06-15,168291065000
2021-06-16,168089390000
2021-06-17,168344845000
2021-06-18,165682735000
2021-06-21,168788530000
2021-06-22,170388485000
2021-06-23,168721305000
2021-06-24,168183505000
2021-06-25,167968385000
2021-06-28,166368430000
2021-06-29,167444030000
2021-06-30,166892785000
2021-07-01,169581785000
2021-07-02,170522935000
2021-07-06,170711165000
2021-07-07,171746430000
2021-07-08,171343080000
2021-07-09,172324564999
2021-07-12,172364899999
2021-07-13,171289300000
2021-07-14,171746430000
2021-07-15,168546520000
2021-07-16,169138100000
2021-07-19,165037375000
2021-07-20,168748195000
2021-07-21,170818725000
2021-07-22,170899395000
2021-07-23,172822030000
2021-07-26,172190115000
2021-07-27,175080790000
2021-07-28,175484140000
2021-07-29,175699260000
2021-07-30,176625081000
2021-08-02,176557826000
2021-08-03,176826846000
2021-08-04,172683938000
2021-08-05,172199702000
2021-08-06,173033663999
2021-08-09,170720092000
2021-08-10,168541030000
2021-08-11,169536404000
2021-08-12,171527152000
2021-08-13,172630134000
2021-08-16,174311509000
2021-08-17,175885276000
2021-08-18,173961783000
2021-08-19,173423743000
2021-08-20,174728490000
2021-08-23,172818448000
2021-08-24,178319907000
2021-08-25,180983205000
2021-08-26,179395987000
2021-08-27,179987831000
2021-08-30,180028184000
2021-08-31,179543948000
2021-09-01,180472066999
2021-09-02,181225323000
2021-09-03,181090813000
2021-09-07,181010107000
2021-09-08,181817166999
2021-09-09,179476693000
2021-09-10,176396413999
2021-09-13,174916804000
2021-09-14,175643158000
2021-09-15,177082415000
2021-09-16,176100491999
2021-09-17,174459469999
2021-09-20,173154723000
2021-09-21,171957584000
2021-09-22,173396841000
2021-09-23,175723863999
2021-09-24,174889902000
2021-09-27,173181625000
2021-09-28,169482600000
2021-09-29,170262758000
2021-09-30,168608285000
2021-10-01,171244681000
2021-10-04,168204755000
2021-10-05,169213580000
2021-10-06,169603659000
2021-10-07,170599033000
2021-10-08,168500677000
2021-10-11,166173654000
2021-10-12,165353143000
2021-10-13,164868907000
2021-10-14,167868480000
2021-10-15,171836525000
2021-10-18,162380472000
2021-10-19,164371220000
2021-10-20,163819729000
2021-10-21,163631415000
2021-10-22,165568359000
2021-10-25,166200556000
2021-10-26,166859655000
2021-10-27,164774750000
2021-10-28,163120277000
2021-10-29,161055882000
2021-11-01,161553051000
2021-11-02,162990810000
2021-11-03,162829566000
2021-11-04,162171153000
2021-11-05,165248226000
2021-11-08,165301974000
2021-11-09,164321073000
2021-11-10,164482317000
2021-11-11,160679646000
2021-11-12,160316847000
2021-11-15,157992246000
2021-11-16,158543163000
2021-11-17,158328171000
2021-11-18,158113179000
2021-11-19,157508514000
2021-11-22,157065093000
2021-11-23,152348706000
2021-11-24,153773028000
2021-11-26,149217885000
2021-11-29,148183236000
2021-11-30,143372790000
2021-12-01,141720039000
2021-12-02,144152136000
2021-12-03,143601219000
2021-12-06,148129488000
2021-12-07,150857199000
2021-12-08,151058754000
2021-12-09,151582797000
2021-12-10,151072191000
2021-12-13,151649982000
2021-12-14,150077853000
2021-12-15,141007878000
2021-12-16,137339576999
2021-12-17,135216531000
2021-12-20,133738461000
2021-12-21,136587105000
2021-12-22,136170558000
2021-12-23,138266730000
2021-12-27,140322591000
2021-12-28,140456961000
2021-12-29,139677615000
2021-12-30,140376339000
2021-12-31,139005765000
2022-01-03,142566570000
2022-01-04,142956243000
2022-01-05,142445637000
2022-01-06,141048189000
2022-01-07,141303492000
2022-01-10,141921594000
2022-01-11,144971793000
2022-01-12,146396115000
2022-01-13,146167686000
2022-01-14,145858635000
2022-01-18,144434313000
2022-01-19,144797112000
2022-01-20,142580007000
2022-01-21,141894720000
2022-01-24,140026977000
2022-01-25,139973229000
2022-01-26,139865733000
2022-01-27,138642966000
2022-01-28,137946688000
2022-01-31,138428224000
2022-02-01,138561984000
2022-02-02,138267712000
2022-02-03,136662592000
2022-02-04,137411648000
2022-02-07,136421824000
2022-02-08,139391296000
2022-02-09,141905984000
2022-02-10,140287488000
2022-02-11,137759424000
2022-02-14,136849856000
2022-02-15,138990016000
2022-02-16,137973440000
2022-02-17,136033920000
2022-02-18,134535808000
2022-02-22,138735872000
2022-02-23,137812928000
2022-02-24,138214208000
2022-02-25,141571584000
2022-02-28,140434624000
2022-03-01,138655616000
2022-03-02,142293888000
2022-03-03,143992640000
2022-03-04,144875456000
2022-03-07,142641664000
2022-03-08,139230784000
2022-03-09,138548608000
2022-03-10,139725696000
2022-03-11,138869632000
2022-03-14,138067072000
2022-03-15,140983040000
2022-03-16,143524480000
2022-03-17,146788224000
2022-03-18,147376768000
2022-03-21,145464000000
2022-03-22,145758272000
2022-03-23,141999616000
2022-03-24,142253760000
2022-03-25,145076096000
2022-03-28,147042368000
2022-03-29,150319488000
2022-03-30,149222656000
2022-03-31,148406720000
2022-04-01,150506752000
2022-04-04,148313088000
2022-04-05,147804800000
2022-04-06,149436672000
2022-04-07,150252608000
2022-04-08,150439872000
2022-04-11,149169152000
2022-04-12,147911808000
2022-04-13,147751296000
2022-04-14,145825152000
2022-04-18,144567808000
2022-04-19,147430272000
2022-04-20,151148800000
2022-04-21,151269184000
2022-04-22,144193280000
2022-04-25,146440448000
2022-04-26,142828928000
2022-04-27,142628288000
2022-04-28,143323840000
2022-04-29,138736184000
2022-05-02,137114316000
2022-05-03,137074434000
2022-05-04,140690402000
2022-05-05,138988770000
2022-05-06,137526430000
2022-05-09,132381652000
2022-05-10,133352114000
2022-05-11,133804110000
2022-05-12,134415634000
2022-05-13,136489498000
2022-05-16,138005014000
2022-05-17,141262044000
2022-05-18,137685958000
2022-05-19,136595850000
2022-05-20,136303382000
2022-05-23,138603244000
2022-05-24,140371346000
2022-05-25,140304876000
2022-05-26,132195536000
2022-05-27,131716952000
2022-05-31,133139410000
2022-06-01,129988732000
2022-06-02,130945900000
2022-06-03,126931112000
2022-06-06,126944406000
2022-06-07,128247218000
2022-06-08,127675576000
2022-06-09,123900080000
2022-06-10,123288556000
2022-06-13,119871998000
2022-06-14,117625312000
2022-06-15,118781890000
2022-06-16,116189560000
2022-06-17,117279668000
2022-06-21,117931073999
2022-06-22,118648950000
2022-06-23,117877898000
2022-06-24,119938468000
2022-06-27,120270818000
2022-06-28,118582480000
2022-06-29,120204348000
2022-06-30,119313650000
2022-07-01,121480572000
2022-07-05,120297406000
2022-07-06,119140828000
2022-07-07,118981300000
2022-07-08,118954712000
2022-07-11,118250130000
2022-07-12,117904486000
2022-07-13,116867554000
2022-07-14,116335794000
2022-07-15,118476128000
2022-07-18,116854260000
2022-07-19,120084702000
2022-07-20,118622362000
2022-07-21,119991644000
2022-07-22,120603168000
2022-07-25,120643050000
2022-07-26,122171860000
2022-07-27,123926668000
2022-07-28,124259018000
2022-07-29,122996088000
2022-08-01,123740552000
2022-08-02,123913373999
2022-08-03,124657838000
2022-08-04,123913373999
2022-08-05,124006432000
2022-08-08,124405252000
2022-08-09,123767140000
2022-08-10,125189598000
2022-08-11,125016776000
2022-08-12,126053707999
2022-08-15,126558880000
2022-08-16,126705114000
2022-08-17,126173354000
2022-08-18,126612056000
2022-08-19,126293000000
2022-08-22,123753846000
2022-08-23,119938468000
2022-08-24,118688832000
2022-08-25,122490916000
2022-08-26,118888242000
2022-08-29,118196954000
2022-08-30,115990150000
2022-08-31,116880848000
2022-09-01,117691782000
2022-09-02,115923680000
2022-09-06,114594280000
2022-09-07,115804034000
2022-09-08,116840966000
2022-09-09,119287062000
2022-09-12,122384564000
2022-09-13,120071407999
2022-09-14,120470228000
2022-09-15,120470228000
2022-09-16,119978350000
2022-09-19,119220592000
2022-09-20,117598723999
2022-09-21,113969462000
2022-09-22,111084664000
2022-09-23,109888204000
2022-09-26,108120102000
2022-09-27,107535166000
2022-09-28,109795146000
2022-09-29,109369738000
2022-09-30,107349050000
2022-10-03,109941380000
2022-10-04,112334300000
2022-10-05,113065470000
2022-10-06,112227948000
2022-10-07,109569148000
2022-10-10,108798096000
2022-10-11,108864566000
2022-10-12,106764114000
2022-10-13,111004900000
2022-10-14,108492334000
2022-10-17,110021144000
2022-10-18,111802540000
2022-10-19,111217604000
2022-10-20,109609030000
2022-10-21,110685844000
2022-10-24,111510072000
2022-10-25,112334300000
2022-10-26,113490878000
2022-10-27,113756757999
2022-10-28,115487963999
2022-10-31,116179668000
2022-11-01,116711748000
2022-11-02,114104556000
2022-11-03,111763404000
2022-11-04,112601430000
2022-11-07,113785308000
2022-11-08,106668738000
2022-11-09,105471558000
2022-11-10,108863568000
2022-11-11,111138210000
2022-11-14,110273580000
2022-11-15,110938680000
2022-11-16,108783756000
2022-11-17,106336188000
2022-11-18,108145260000
2022-11-21,109462158000
2022-11-22,103662486000
2022-11-23,105112404000
2022-11-25,105245424000
2022-11-28,101268126000
2022-11-29,101733696000
2022-11-30,105139008000
2022-12-01,105418350000
2022-12-02,105910524000
2022-12-05,104806458000
2022-12-06,102531816000
2022-12-07,102305682000
2022-12-08,103476258000
2022-12-09,104540418000
2022-12-12,106030241999
2022-12-13,106602228000
2022-12-14,104806458000
2022-12-15,103383144000
2022-12-16,102052944000
2022-12-19,102585024000
2022-12-20,102026340000
2022-12-21,102638232000
2022-12-22,102611628000
2022-12-23,103090500000
2022-12-27,103276728000
2022-12-28,101494260000
2022-12-29,103502862000
2022-12-30,103383144000
2023-01-03,104101452000
2023-01-04,107706294000
2023-01-05,106455906000
2023-01-06,107559972000
2023-01-09,103143708000
2023-01-10,104939478000
2023-01-11,106841663999
2023-01-12,106216470000
2023-01-13,107200818000
2023-01-17,106881570000
2023-01-18,104726646000
2023-01-19,105777504000
2023-01-20,107626482000
2023-01-23,109568574000
2023-01-24,107480160000
2023-01-25,108012240000
2023-01-26,108863568000
2023-01-27,109864432000
2023-01-30,109864432000
2023-01-31,111341176000
2023-02-01,114108408000
2023-02-02,116516432000
2023-02-03,115877840000
2023-02-06,113403296000
2023-02-07,115186032000
2023-02-08,114627264000
2023-02-09,111234744000
2023-02-10,111341176000
2023-02-13,112272456000
2023-02-14,110955360000
2023-02-15,112405496000
2023-02-16,112019680000
2023-02-17,112817920000
2023-02-21,113735896000
2023-02-22,113217040000
2023-02-23,111740296000
2023-02-24,111075096000
2023-02-27,110942056000
2023-02-28,110157120000
2023-03-01,109199232000
2023-03-02,109438704000
2023-03-03,110968664000
