,MGM
2018-07-19,16492706600
2018-07-20,16696056000
2018-07-23,16572976100
2018-07-24,16465950100
2018-07-25,16867297600
2018-07-26,16706758600
2018-07-27,16439193600
2018-07-30,16465950100
2018-07-31,16787028100
2018-08-01,15256556300
2018-08-02,15502716100
2018-08-03,15267258900
2018-08-06,15695362900
2018-08-07,15855901900
2018-08-08,15492013500
2018-08-09,15577634300
2018-08-10,15443851800
2018-08-13,15534823900
2018-08-14,15508067400
2018-08-15,15181638100
2018-08-16,15133476400
2018-08-17,15277961500
2018-08-20,15294015400
2018-08-21,15524121300
2018-08-22,15427797900
2018-08-23,15277961500
2018-08-24,15251205000
2018-08-27,15641849900
2018-08-28,15604390800
2018-08-29,15839848000
2018-08-30,15454554400
2018-08-31,15513418700
2018-09-04,14962234800
2018-09-05,14801695800
2018-09-06,14448510000
2018-09-07,14314727500
2018-09-10,14421753500
2018-09-11,14411050900
2018-09-12,14587643800
2018-09-13,14705372400
2018-09-14,14812398400
2018-09-17,14673264600
2018-09-18,14764236700
2018-09-19,15181638100
2018-09-20,15267258900
2018-09-21,15245853700
2018-09-24,14935478300
2018-09-25,14914073100
2018-09-26,14769588000
2018-09-27,14833803600
2018-09-28,14935478300
2018-10-01,14231173149
2018-10-02,14173043590
2018-10-03,14548243476
2018-10-04,14220604139
2018-10-05,13866542274
2018-10-08,13988085899
2018-10-09,14447837872
2018-10-10,13861257769
2018-10-11,13713291616
2018-10-12,13977516888
2018-10-15,14157190073
2018-10-16,14590519519
2018-10-17,14754339188
2018-10-18,14442553367
2018-10-19,14083206997
2018-10-22,13792559198
2018-10-23,13380367774
2018-10-24,12793787670
2018-10-25,13369798763
2018-10-26,13179556567
2018-10-29,12804356681
2018-10-30,13311669203
2018-10-31,14099060513
2018-11-01,14743770177
2018-11-02,14886451824
2018-11-05,14595804025
2018-11-06,14468975894
2018-11-07,14759623693
2018-11-08,14241742160
2018-11-09,13496626893
2018-11-12,13306384697
2018-11-13,13597032497
2018-11-14,13708007111
2018-11-15,13951094361
2018-11-16,14046215459
2018-11-19,13565325464
2018-11-20,13269393159
2018-11-21,13771421176
2018-11-23,13639308540
2018-11-26,14326294247
2018-11-27,14495398421
2018-11-28,14680356112
2018-11-29,14437268862
2018-11-30,14247026666
2018-12-03,14807184242
2018-12-04,14268164688
2018-12-06,14490113916
2018-12-07,13734429638
2018-12-10,13644593046
2018-12-11,13544187442
2018-12-12,14199466117
2018-12-13,14077922492
2018-12-14,13982801394
2018-12-17,13533618431
2018-12-18,13586463486
2018-12-19,12952322833
2018-12-20,12429156794
2018-12-21,11826723174
2018-12-24,11541359880
2018-12-26,12260052620
2018-12-27,12545415914
2018-12-28,12540131409
2018-12-31,12960152940
2019-01-02,13456976610
2019-01-03,13195209300
2019-01-04,13766823630
2019-01-07,14162145690
2019-01-08,14536098990
2019-01-09,14749786590
2019-01-10,14958132000
2019-01-11,14958132000
2019-01-14,14637600600
2019-01-15,14605547460
2019-01-16,14680338120
2019-01-17,14819235060
2019-01-18,15257294640
2019-01-22,14888683530
2019-01-23,14856630390
2019-01-24,14899367910
2019-01-25,15332085300
2019-01-28,15203872740
2019-01-29,15150450840
2019-01-30,15487008810
2019-01-31,15727407360
2019-02-01,15893015250
2019-02-04,15786171450
2019-02-05,15764802690
2019-02-06,15818224590
2019-02-07,15438929100
2019-02-08,15476324430
2019-02-11,15487008810
2019-02-12,15422902530
2019-02-13,15615221370
2019-02-14,14621574030
2019-02-15,15070317990
2019-02-19,15209214930
2019-02-20,15390849390
2019-02-21,15145108650
2019-02-22,14803208490
2019-02-25,14797866300
2019-02-26,14787181920
2019-02-27,14509388040
2019-02-28,14290358250
2019-03-01,14413228620
2019-03-04,14338437960
2019-03-05,14365148910
2019-03-06,14407886430
2019-03-07,14130092550
2019-03-08,14156803500
2019-03-11,14194198830
2019-03-12,14215567590
2019-03-13,14194198830
2019-03-14,14130092550
2019-03-15,13900378380
2019-03-18,14023248750
2019-03-19,14194198830
2019-03-20,14023248750
2019-03-21,14370491100
2019-03-22,13937773710
2019-03-25,13756139250
2019-03-26,13772165820
2019-03-27,13355475000
2019-03-28,13601215740
2019-03-29,13708059540
2019-04-01,14155585350
2019-04-02,14251411050
2019-04-03,14373855000
2019-04-04,14453709750
2019-04-05,14608095600
2019-04-08,14671979400
2019-04-09,14097025200
2019-04-10,14182203600
2019-04-11,14341913100
2019-04-12,14560182750
2019-04-15,14522917200
2019-04-16,14608095600
2019-04-17,14671979400
2019-04-18,14650684800
2019-04-22,14480328000
2019-04-23,14645361150
2019-04-24,14794423350
2019-04-25,14773128750
2019-04-26,15071253150
2019-04-29,15225639000
2019-04-30,14176879950
2019-05-01,13756311600
2019-05-02,13665809550
2019-05-03,13836166350
2019-05-06,13575307500
2019-05-07,13239917550
2019-05-08,13665809550
2019-05-09,13601925750
2019-05-10,13644514950
2019-05-13,13500776400
2019-05-14,13804224450
2019-05-15,13894726500
2019-05-16,14123643450
2019-05-17,13782929850
2019-05-20,13495452750
2019-05-21,13724369700
2019-05-22,13745664300
2019-05-23,13506100050
2019-05-24,13596602100
2019-05-28,13479481800
2019-05-29,13500776400
2019-05-30,13490129100
2019-05-31,13213299300
2019-06-03,12707552550
2019-06-04,13649838600
2019-06-05,13820195400
2019-06-06,14102348850
2019-06-07,13990552200
2019-06-10,14597448300
2019-06-11,14890249050
2019-06-12,14746510500
2019-06-13,14757157800
2019-06-14,14725215900
2019-06-17,14666655750
2019-06-18,15023340300
2019-06-19,14767805100
2019-06-20,14911543650
2019-06-21,14746510500
2019-06-24,14863630800
2019-06-25,14703921300
2019-06-26,14837012550
2019-06-27,15140460600
2019-06-28,15209668050
2019-07-01,14878612511
2019-07-02,14977146368
2019-07-03,14982332361
2019-07-05,15158656106
2019-07-08,14987518353
2019-07-09,15158656106
2019-07-10,15106796181
2019-07-11,14930472436
2019-07-12,15049750264
2019-07-15,15236445994
2019-07-16,15252003971
2019-07-17,14966774383
2019-07-18,14914914458
2019-07-19,14826752586
2019-07-22,14702288765
2019-07-23,15143098129
2019-07-24,15407583747
2019-07-25,15231260001
2019-07-26,15801719177
2019-07-29,15801719177
2019-07-30,15843207118
2019-07-31,15568349515
2019-08-01,15246817979
2019-08-02,14857868541
2019-08-05,14489663072
2019-08-06,14640056855
2019-08-07,14660800825
2019-08-08,14987518353
2019-08-09,14961588391
2019-08-12,14743776705
2019-08-13,14966774383
2019-08-14,14385943222
2019-08-15,14484477080
2019-08-16,14681544795
2019-08-19,14920100451
2019-08-20,14940844421
2019-08-21,14785264646
2019-08-22,14785264646
2019-08-23,14406687192
2019-08-26,14541522998
2019-08-27,14463733110
2019-08-28,14593382923
2019-08-29,14598568915
2019-08-30,14551894983
2019-09-03,14048853709
2019-09-04,14251107417
2019-09-05,14510407042
2019-09-06,14676358803
2019-09-09,14728218728
2019-09-10,14935658428
2019-09-11,14909728466
2019-09-12,15127540151
2019-09-13,15075680226
2019-09-16,15397211762
2019-09-17,15350537829
2019-09-18,15303863897
2019-09-19,15070494234
2019-09-20,14961588391
2019-09-23,14842310563
2019-09-24,14728218728
2019-09-25,14660800825
2019-09-26,14354827267
2019-09-27,14142201574
2019-09-30,14179916520
2019-10-01,14159454880
2019-10-02,13867876510
2019-10-03,13939492250
2019-10-04,13959953890
2019-10-07,13939492250
2019-10-08,13479105350
2019-10-09,13709298800
2019-10-10,14031569630
2019-10-11,14364071280
2019-10-14,14307801770
2019-10-15,14256647670
2019-10-16,14031569630
2019-10-17,14138993240
2019-10-18,14256647670
2019-10-21,14323148000
2019-10-22,14174801110
2019-10-23,14338494230
2019-10-24,14435687020
2019-10-25,14399879150
2019-10-28,14604495550
2019-10-29,14594264730
2019-10-30,14645418830
2019-10-31,14578918500
2019-11-01,14747727030
2019-11-04,15228575570
2019-11-05,15545730990
2019-11-06,15612231320
2019-11-07,15765693620
2019-11-08,16067502810
2019-11-11,16082849040
2019-11-12,15852655590
2019-11-13,15878232640
2019-11-14,15908925100
2019-11-15,15949848380
2019-11-18,16128887730
2019-11-19,16272119210
2019-11-20,16277234620
2019-11-21,16215849700
2019-11-22,16338619540
2019-11-25,16394889049
2019-11-26,16343734950
2019-11-27,16461389380
2019-11-29,16343734950
2019-12-02,16348850360
2019-12-03,16174926420
2019-12-04,16251657570
2019-12-05,16333504130
2019-12-06,16456273970
2019-12-09,16297696260
2019-12-10,16364196590
2019-12-11,16425581510
2019-12-12,16645544140
2019-12-13,16752967750
2019-12-16,16855275950
2019-12-17,16921776280
2019-12-18,17013853659
2019-12-19,17013853659
2019-12-20,17034315299
2019-12-23,17131508090
2019-12-24,17095700220
2019-12-26,17151969730
2019-12-27,17182662190
2019-12-30,17044546120
2019-12-31,16482457050
2020-01-02,16675668899
2020-01-03,16492365350
2020-01-06,16294199350
2020-01-07,16304107649
2020-01-08,16467594600
2020-01-09,16566677599
2020-01-10,16452732150
2020-01-13,16531998549
2020-01-14,16492365350
2020-01-15,16393282350
2020-01-16,16854018300
2020-01-17,17111634100
2020-01-21,16046491850
2020-01-22,15828509250
2020-01-23,16011812800
2020-01-24,15640251550
2020-01-27,15035845250
2020-01-28,15343002550
2020-01-29,15491627050
2020-01-30,15506489500
2020-01-31,15387589900
2020-02-03,15461902150
2020-02-04,15977133750
2020-02-05,16036583549
2020-02-06,16091079199
2020-02-07,15536214400
2020-02-10,15907775650
2020-02-11,16205024650
2020-02-12,16675668899
2020-02-13,15754197000
2020-02-14,15615480800
2020-02-18,15863188300
2020-02-19,15897867350
2020-02-20,16021721100
2020-02-21,15551076850
2020-02-24,14713825500
2020-02-25,13817124350
2020-02-26,13232534650
2020-02-27,12642990800
2020-02-28,12167392400
2020-03-02,12410145750
2020-03-03,11543169500
2020-03-04,11543169500
2020-03-05,10205549000
2020-03-06,10101511850
2020-03-09,8858020200
2020-03-10,10299677850
2020-03-11,8957103200
2020-03-12,7560032900
2020-03-13,7649207600
2020-03-16,5078003750
2020-03-17,4731213250
2020-03-18,3537263100
2020-03-19,3814695500
2020-03-20,4513230650
2020-03-23,4533047250
2020-03-24,6034154700
2020-03-25,6415624250
2020-03-26,6663331750
2020-03-27,6039108850
2020-03-30,5712134950
2020-03-31,5822640026
2020-04-01,5807836703
2020-04-02,5679541245
2020-04-03,5220638260
2020-04-06,6370362943
2020-04-07,6725642674
2020-04-08,7401661050
2020-04-09,7179611218
2020-04-13,6863807013
2020-04-14,7421398812
2020-04-15,7115463489
2020-04-16,6819397047
2020-04-17,6947692505
2020-04-20,6676298267
2020-04-21,6508527283
2020-04-22,6557871690
2020-04-23,6799659284
2020-04-24,6878610335
2020-04-27,7515153186
2020-04-28,7801350746
2020-04-29,8615533462
2020-04-30,8304663698
2020-05-01,7406595490
2020-05-04,7293103354
2020-05-05,7041446878
2020-05-06,6863807013
2020-05-07,7367119965
2020-05-08,7692793051
2020-05-11,7228955625
2020-05-12,6829265928
2020-05-13,6256870807
2020-05-14,6671363826
2020-05-15,6834200369
2020-05-18,7554628711
2020-05-19,7480612101
2020-05-20,8141827155
2020-05-21,7890170679
2020-05-22,7845760713
2020-05-26,8709287835
2020-05-27,8936272107
2020-05-28,8502041326
2020-05-29,8477369122
2020-06-01,8783304446
2020-06-02,8980682074
2020-06-03,9997176858
2020-06-04,10717605200
2020-06-05,10717605200
2020-06-08,11724231103
2020-06-09,10885376184
2020-06-10,10120537875
2020-06-11,8803042208
2020-06-12,9459322821
2020-06-15,9597487161
2020-06-16,9548142754
2020-06-17,9360634007
2020-06-18,9168190820
2020-06-19,8985616514
2020-06-22,8768501123
2020-06-23,9108977532
2020-06-24,8354008105
2020-06-25,8240515969
2020-06-26,7756940780
2020-06-29,8299729257
2020-06-30,8290702593
2020-07-01,8275897767
2020-07-02,8320312245
2020-07-06,8246288115
2020-07-07,7964996420
2020-07-08,8043955492
2020-07-09,7895907232
2020-07-10,7994606072
2020-07-13,8083435028
2020-07-14,7974866304
2020-07-15,8981594476
2020-07-16,8685497955
2020-07-17,8295637535
2020-07-20,8058760318
2020-07-21,8236418231
2020-07-22,8058760318
2020-07-23,7841622869
2020-07-24,7792273449
2020-07-27,7382673261
2020-07-28,7604745652
2020-07-29,8019280782
2020-07-30,8211743521
2020-07-31,7940321710
2020-08-03,8053825376
2020-08-04,8251223057
2020-08-05,8251223057
2020-08-06,9109902968
2020-08-07,9391194664
2020-08-10,10684149473
2020-08-11,10610125343
2020-08-12,10427532488
2020-08-13,10531166270
2020-08-14,10763108545
2020-08-17,10550906038
2020-08-18,10338703531
2020-08-19,10314028821
2020-08-20,10279484227
2020-08-21,10442337314
2020-08-24,10990115878
2020-08-25,10901286922
2020-08-26,10851937501
2020-08-27,11256602747
2020-08-28,11774771659
2020-08-31,11103619545
2020-09-01,11236862979
2020-09-02,11705682471
2020-09-03,11384911240
2020-09-04,11606983631
2020-09-08,11434260660
2020-09-09,11404651008
2020-09-10,11271407573
2020-09-11,11217123211
2020-09-14,11379976298
2020-09-15,11715552355
2020-09-16,11355301588
2020-09-17,11113489429
2020-09-18,10866742328
2020-09-21,10407792720
2020-09-22,10669344647
2020-09-23,10550906038
2020-09-24,10457142140
2020-09-25,10906221864
2020-09-28,11167773791
2020-09-29,10718694067
2020-09-30,10726670981
2020-10-01,10761193600
2020-10-02,10682284756
2020-10-05,10628034926
2020-10-06,10381444788
2020-10-07,10603375912
2020-10-08,10815443430
2020-10-09,10534330674
2020-10-12,10554057885
2020-10-13,10341990366
2020-10-14,10401171999
2020-10-15,10435694619
2020-10-16,10475149041
2020-10-19,10258149720
2020-10-20,10558989687
2020-10-21,10558989687
2020-10-22,11155737820
2020-10-23,11520691224
2020-10-26,10914079485
2020-10-27,10376512986
2020-10-28,9912923527
2020-10-29,10499808054
2020-10-30,10144718256
2020-11-02,10341990366
2020-11-03,10726670981
2020-11-04,10573785096
2020-11-05,10771057206
2020-11-06,10859829655
2020-11-09,12477460957
2020-11-10,12221007214
2020-11-11,11826462994
2020-11-12,11683440714
2020-11-13,12773369122
2020-11-16,13074209090
2020-11-17,13029822865
2020-11-18,13271481200
2020-11-19,13434230691
2020-11-20,12926255007
2020-11-23,12896664191
2020-11-24,14030978823
2020-11-25,14001388007
2020-11-27,14114819470
2020-11-30,13932342768
2020-12-01,14208523722
2020-12-02,14474841071
2020-12-03,14751022025
2020-12-04,15150498048
2020-12-07,14711567603
2020-12-08,14741158419
2020-12-09,14765817433
2020-12-10,15254065905
2020-12-11,14884180699
2020-12-14,14553749915
2020-12-15,15170225259
2020-12-16,15278724919
2020-12-17,15347770158
2020-12-18,15619019309
2020-12-21,15037066584
2020-12-22,14968021346
2020-12-23,15278724919
2020-12-24,15160361653
2020-12-28,15431610804
2020-12-29,15175157061
2020-12-30,15382292777
2020-12-31,15584069656
2021-01-04,14688888251
2021-01-05,15015307990
2021-01-06,15420859787
2021-01-07,15134006077
2021-01-08,15509883352
2021-01-11,15227975395
2021-01-12,14980687714
2021-01-13,14857043874
2021-01-14,14975741961
2021-01-15,14738345787
2021-01-19,15099385801
2021-01-20,15361510743
2021-01-21,15593961163
2021-01-22,15524720613
2021-01-25,14827369352
2021-01-26,14634484961
2021-01-27,14026157266
2021-01-28,14619647700
2021-01-29,14125072338
2021-02-01,14476220845
2021-02-02,15153789091
2021-02-03,15277432932
2021-02-04,16063807757
2021-02-05,16939206148
2021-02-08,17606882887
2021-02-09,17715689466
2021-02-10,18037163452
2021-02-11,17458510278
2021-02-12,17770092756
2021-02-16,17305191916
2021-02-17,17290354655
2021-02-18,17329920684
2021-02-19,18012434684
2021-02-22,18556467582
2021-02-23,19580238581
2021-02-24,19105446234
2021-02-25,18150915785
2021-02-26,18690002929
2021-03-01,18942236364
2021-03-02,19060934451
2021-03-03,19204361306
2021-03-04,18442715248
2021-03-05,18368528944
2021-03-08,18719677451
2021-03-09,18536684567
2021-03-10,18605925118
2021-03-11,19382408436
2021-03-12,19278547610
2021-03-15,20257806827
2021-03-16,19738502697
2021-03-17,20391342175
2021-03-18,19540672552
2021-03-19,19797851740
2021-03-22,19303276378
2021-03-23,18467444017
2021-03-24,18249830857
2021-03-25,18774080741
2021-03-26,18635599640
2021-03-29,18378420451
2021-03-30,18897724582
2021-03-31,18594547410
2021-04-01,19431522300
2021-04-05,20410440300
2021-04-06,20322337680
2021-04-07,20111870310
2021-04-08,20625802260
2021-04-09,20444702430
2021-04-12,20146132440
2021-04-13,20062924410
2021-04-14,20195078340
2021-04-15,19426627710
2021-04-16,19705619340
2021-04-19,19455995250
2021-04-20,19358103450
2021-04-21,20165710800
2021-04-22,19945454250
2021-04-23,20317443090
2021-04-26,20297864730
2021-04-27,20655169800
2021-04-28,20567067180
2021-04-29,19783932780
2021-04-30,19930770480
2021-05-03,20195078340
2021-05-04,19827984090
2021-05-05,20434913250
2021-05-06,19044849690
2021-05-07,19539203280
2021-05-10,19314052140
2021-05-11,18971430840
2021-05-12,18178507260
2021-05-13,18340028730
2021-05-14,19142741490
2021-05-17,18966536250
2021-05-18,19323841320
2021-05-19,19225949520
2021-05-20,19534308690
2021-05-21,19431522300
2021-05-24,20430018660
2021-05-25,20660064390
2021-05-26,20978212740
2021-05-27,21433409610
2021-05-28,20983107330
2021-06-01,21237626010
2021-06-02,21159312570
2021-06-03,20826480450
2021-06-04,20934161430
2021-06-07,21247415190
2021-06-08,21614509440
2021-06-09,21311044860
2021-06-10,20885215530
2021-06-11,21149523390
2021-06-14,20664958980
2021-06-15,20674748160
2021-06-16,20606223900
2021-06-17,20248918830
2021-06-18,19999294740
2021-06-21,20601329310
2021-06-22,20704115700
2021-06-23,21105472080
2021-06-24,21565563540
2021-06-25,21482355510
2021-06-28,20748167010
2021-06-29,20650275210
2021-06-30,20403973250
2021-07-01,20820185600
2021-07-02,20691016250
2021-07-06,19734206250
2021-07-07,19308425800
2021-07-08,19284505550
2021-07-09,19901648000
2021-07-12,19868159650
2021-07-13,19447163250
2021-07-14,19121847850
2021-07-15,18753476000
2021-07-16,18145901650
2021-07-19,17523975150
2021-07-20,18365967950
2021-07-21,19069223300
2021-07-22,18767828150
2021-07-23,18542977800
2021-07-26,18748691950
2021-07-27,18198526200
2021-07-28,18370752000
2021-07-29,18260718850
2021-07-30,17954539650
2021-08-02,17877994850
2021-08-03,17677064750
2021-08-04,17830154350
2021-08-05,18978326350
2021-08-06,19045303050
2021-08-09,18758260050
2021-08-10,19002246600
2021-08-11,19404106800
2021-08-12,19475867550
2021-08-13,19332346050
2021-08-16,18858725100
2021-08-17,18145901650
2021-08-18,18485569200
2021-08-19,18016732300
2021-08-20,18370752000
2021-08-23,18906565600
2021-08-24,19571548550
2021-08-25,20155202650
2021-08-26,20083441900
2021-08-27,20724504600
2021-08-30,20408757300
2021-08-31,20389621100
2021-09-01,20188691000
2021-09-02,20360916800
2021-09-03,20351348700
2021-09-07,20781913200
2021-09-08,20303508200
2021-09-09,20456597800
2021-09-10,20231747450
2021-09-13,20619255500
2021-09-14,19810751050
2021-09-15,19317993900
2021-09-16,19758126500
2021-09-17,19872943700
2021-09-20,19748558400
2021-09-21,19399322750
2021-09-22,20580983100
2021-09-23,21360783250
2021-09-24,21346431100
2021-09-27,21571281450
2021-09-28,21470816400
2021-09-29,20978059250
2021-09-30,20080284000
2021-10-01,20876049600
2021-10-04,20713173600
2021-10-05,20922585600
2021-10-06,20773670400
2021-10-07,20834167200
2021-10-08,20675944800
2021-10-11,20671291200
2021-10-12,22658378400
2021-10-13,22407084000
2021-10-14,22542038400
2021-10-15,22314012000
2021-10-18,22448966400
2021-10-19,22090639200
2021-10-20,21904495200
2021-10-21,22379162400
2021-10-22,22351240800
2021-10-25,22407084000
2021-10-26,21983606400
2021-10-27,21881227200
2021-10-28,21857959200
2021-10-29,21946377600
2021-11-01,22555999200
2021-11-02,22281436800
2021-11-03,22663032000
2021-11-04,22058064000
2021-11-05,23440183200
2021-11-08,22588574400
2021-11-09,22025488800
2021-11-10,21434481600
2021-11-11,21136651200
2021-11-12,20983082400
2021-11-15,21322795200
2021-11-16,21243684000
2021-11-17,21178533600
2021-11-18,20629408800
2021-11-19,20606140800
2021-11-22,20727134400
2021-11-23,19782453600
2021-11-24,19931368800
2021-11-26,19475316000
2021-11-29,19140256800
2021-11-30,18418948800
2021-12-01,17823288000
2021-12-02,19186792800
2021-12-03,18693511200
2021-12-06,19642845600
2021-12-07,19889486400
2021-12-08,19959290400
2021-12-09,19642845600
2021-12-10,19270557600
2021-12-13,18772622400
2021-12-14,19186792800
2021-12-15,19251943200
2021-12-16,18986688000
2021-12-17,19675420800
2021-12-20,19577695200
2021-12-21,20852781600
2021-12-22,21071500800
2021-12-23,21285566400
2021-12-27,21038925600
2021-12-28,20578219200
2021-12-29,20703866400
2021-12-30,20829513600
2021-12-31,19878070080
2022-01-03,20143819680
2022-01-04,20103957240
2022-01-05,19063104640
2022-01-06,19630037120
2022-01-07,19723049480
2022-01-10,19319995920
2022-01-11,19909074200
2022-01-12,19842636800
2022-01-13,19599033000
2022-01-14,19696474520
2022-01-18,19413008280
2022-01-19,18695484360
2022-01-20,18403159800
2022-01-21,18141839360
2022-01-24,18553751240
2022-01-25,18593613680
2022-01-26,18460738880
2022-01-27,17991247920
2022-01-28,18438593080
2022-01-31,18921371520
2022-02-01,19559170560
2022-02-02,19328854240
2022-02-03,19036529680
2022-02-04,19727478640
2022-02-07,20201398760
2022-02-08,20905635200
2022-02-09,21490284320
2022-02-10,20848056120
2022-02-11,20134961360
2022-02-14,19776199400
2022-02-15,19966653280
2022-02-16,20006515720
2022-02-17,19346570880
2022-02-18,19293420960
2022-02-22,19147258680
2022-02-23,18815071680
2022-02-24,19271275160
2022-02-25,19984369920
2022-02-28,19616749640
2022-03-01,18567038720
2022-03-02,19368716680
2022-03-03,19200408600
2022-03-04,18398730640
2022-03-07,16600491679
2022-03-08,16666929080
2022-03-09,17840656480
2022-03-10,18110835240
2022-03-11,17765360760
2022-03-14,17185140800
2022-03-15,17756502440
2022-03-16,18677767720
2022-03-17,18575897040
2022-03-18,18677767720
2022-03-21,18527176280
2022-03-22,18589184520
2022-03-23,18341151560
2022-03-24,18673338560
2022-03-25,18691055200
2022-03-28,18686626040
2022-03-29,19315566760
2022-03-30,19116254560
2022-03-31,17505462420
2022-04-01,17476244910
2022-04-04,17739202500
2022-04-05,17388592380
2022-04-06,16587197820
2022-04-07,16353457740
2022-04-08,16361805600
2022-04-11,16491197430
2022-04-12,16507893149
2022-04-13,17229983040
2022-04-14,17363548800
2022-04-18,17179895880
2022-04-19,17851898610
2022-04-20,18093986550
2022-04-21,17601462810
2022-04-22,17146504440
2022-04-25,17543027790
2022-04-26,16841807550
2022-04-27,16837633620
2022-04-28,17576419230
2022-04-29,17129808720
2022-05-02,17517984210
2022-05-03,17050504050
2022-05-04,17125634790
2022-05-05,16403544899
2022-05-06,15990325830
2022-05-09,14667190020
2022-05-10,15109626600
2022-05-11,14637972510
2022-05-12,14408406360
2022-05-13,15088756950
2022-05-16,14637972510
2022-05-17,14896756170
2022-05-18,13773969000
2022-05-19,14045274450
2022-05-20,14345797409
2022-05-23,14028578730
2022-05-24,12985096230
2022-05-25,13394141370
2022-05-26,14391710639
2022-05-27,14562841770
2022-05-31,14596233210
2022-06-01,14270666670
2022-06-02,14663016090
2022-06-03,14487711030
2022-06-06,14738146830
2022-06-07,14813277570
2022-06-08,14775712200
2022-06-09,14324927760
2022-06-10,13264749540
2022-06-13,11949961590
2022-06-14,12271354200
2022-06-15,12546833580
2022-06-16,11432394270
2022-06-17,11666134350
2022-06-21,11549264310
2022-06-22,11407350690
2022-06-23,11340567810
2022-06-24,12621964320
2022-06-27,12534311790
2022-06-28,12471702840
2022-06-29,12175353810
2022-06-30,11356126639
2022-07-01,11768006880
2022-07-05,11909222962
2022-07-06,11587564107
2022-07-07,11669940156
2022-07-08,11509110728
2022-07-11,11140379846
2022-07-12,11340435963
2022-07-13,11391430659
2022-07-14,11152147853
2022-07-15,11465961370
2022-07-18,11575796100
2022-07-19,11948449652
2022-07-20,12274031175
2022-07-21,12332871210
2022-07-22,12136737762
2022-07-25,12073975058
2022-07-26,11740548197
2022-07-27,12321103203
2022-07-28,12791823478
2022-07-29,12838895506
2022-08-01,12882044864
2022-08-02,12968343581
2022-08-03,13415527843
2022-08-04,13905861463
2022-08-05,13615583960
2022-08-08,13533207912
2022-08-09,13305693112
2022-08-10,13525362574
2022-08-11,13694037339
2022-08-12,13964701497
2022-08-15,13941165483
2022-08-16,14188293628
2022-08-17,13733264028
2022-08-18,13972546835
2022-08-19,13623429298
2022-08-22,13246853077
2022-08-23,13454754532
2022-08-24,13599893284
2022-08-25,13815640077
2022-08-26,13172322367
2022-08-29,13239007740
2022-08-30,12929116892
2022-08-31,12803591485
2022-09-01,12729060775
2022-09-02,12889890202
2022-09-06,12854586181
2022-09-07,13176245036
2022-09-08,13360610477
2022-09-09,13752877373
2022-09-12,14141221600
2022-09-13,13286079767
2022-09-14,13344919801
2022-09-15,13505749229
2022-09-16,13086023650
2022-09-19,13478290546
2022-09-20,13560666594
2022-09-21,12858508850
2022-09-22,12007289686
2022-09-23,11787620224
2022-09-26,11764084211
2022-09-27,11760161542
2022-09-28,12011212355
2022-09-29,11764084211
2022-09-30,11413014960
2022-10-03,11754790980
2022-10-04,12626511840
2022-10-05,12895324440
2022-10-06,12795479760
2022-10-07,12549708240
2022-10-10,12065845560
2022-10-11,11735590080
2022-10-12,11862316020
2022-10-13,11797032960
2022-10-14,11766311520
2022-10-17,12384580500
2022-10-18,12507466260
2022-10-19,12465224280
2022-10-20,12465224280
2022-10-21,13025890560
2022-10-24,13045091460
2022-10-25,13129575420
2022-10-26,13183337940
2022-10-27,13248621000
2022-10-28,13809287280
2022-10-31,13659520260
2022-11-01,13801606920
2022-11-02,13482871980
2022-11-03,12062005380
2022-11-04,12995169120
2022-11-07,13129575420
2022-11-08,13244780820
2022-11-09,12887644080
2022-11-10,13559675580
2022-11-11,14066579340
2022-11-14,14189465100
2022-11-15,14396834820
2022-11-16,14216346360
2022-11-17,14224026720
2022-11-18,14108821320
2022-11-21,13732483680
2022-11-22,13621118460
2022-11-23,13778565840
2022-11-25,13720963139
2022-11-28,13409908560
2022-11-29,13770885480
2022-11-30,14154903480
2022-12-01,14312350860
2022-12-02,14239387440
2022-12-05,14515880399
2022-12-06,14331551760
2022-12-07,13970574840
2022-12-08,14212506180
2022-12-09,13959054300
2022-12-12,14170264200
2022-12-13,14385314280
2022-12-14,14181784740
2022-12-15,13909131960
2022-12-16,13694081879
2022-12-19,13141095960
2022-12-20,13198698659
2022-12-21,13275502260
2022-12-22,12960607500
2022-12-23,12987488760
2022-12-27,13006689659
2022-12-28,12453703740
2022-12-29,12772438680
2022-12-30,12876123540
2023-01-03,12449548800
2023-01-04,13294980900
2023-01-05,13149087750
2023-01-06,13915962000
2023-01-09,14080559400
2023-01-10,14533202250
2023-01-11,14432199300
2023-01-12,14563129050
2023-01-13,14791320900
2023-01-17,14578092450
2023-01-18,14319973800
2023-01-19,14275083599
2023-01-20,14608019249
2023-01-23,14925991500
2023-01-24,15068143800
2023-01-25,15068143800
2023-01-26,15303817349
2023-01-27,15341225850
2023-01-30,14911028100
2023-01-31,15490859849
2023-02-01,15677902349
2023-02-02,15483378150
2023-02-03,15603085350
2023-02-06,15427265400
2023-02-07,15707829150
2023-02-08,15498341550
2023-02-09,16497148500
2023-02-10,16396145550
2023-02-13,16504630199
2023-02-14,16512111900
2023-02-15,16527075300
2023-02-16,16534557000
2023-02-17,16295142600
2023-02-21,16078173299
2023-02-22,16186657950
2023-02-23,16141767750
2023-02-24,15936021000
2023-02-27,16025801400
2023-02-28,16089395850
2023-03-01,16601892300
2023-03-02,16934827950
2023-03-03,17174242349
2023-03-06,16942309650
2023-03-07,16766489700
