,NTAP
2018-07-17,21596660000
2018-07-18,21544260000
2018-07-19,21567840000
2018-07-20,21486620000
2018-07-23,21324180000
2018-07-24,20593200000
2018-07-25,21332040000
2018-07-26,21297980000
2018-07-27,20498100000
2018-07-30,19940820000
2018-07-31,20000160000
2018-08-01,20265900000
2018-08-02,20784480000
2018-08-03,21073440000
2018-08-06,21135360000
2018-08-07,21153420000
2018-08-08,21406260000
2018-08-09,21308220000
2018-08-10,21143100000
2018-08-13,20722560000
2018-08-14,21352080000
2018-08-15,21277260000
2018-08-16,20513580000
2018-08-17,20939280000
2018-08-20,21251460000
2018-08-21,21130200000
2018-08-22,21341760000
2018-08-23,21455280000
2018-08-24,21733920000
2018-08-27,21922260000
2018-08-28,22172520000
2018-08-29,22252500000
2018-08-30,22399560000
2018-08-31,22396980000
2018-09-04,22683360000
2018-09-05,21496560000
2018-09-06,21519780000
2018-09-07,21442380000
2018-09-10,21558480000
2018-09-11,21960960000
2018-09-12,21979020000
2018-09-13,22059000000
2018-09-14,22128660000
2018-09-17,21527520000
2018-09-18,22009980000
2018-09-19,21669420000
2018-09-20,22022880000
2018-09-21,22407300000
2018-09-24,22291200000
2018-09-25,22237020000
2018-09-26,22216380000
2018-09-27,22097700000
2018-09-28,22159620000
2018-10-01,22226700000
2018-10-02,22102860000
2018-10-03,22128660000
2018-10-04,21648780000
2018-10-05,21238560000
2018-10-08,20663220000
2018-10-09,20570340000
2018-10-10,19515120000
2018-10-11,19081680000
2018-10-12,19845360000
2018-10-15,19435140000
2018-10-16,20103360000
2018-10-17,20400060000
2018-10-18,20134320000
2018-10-19,20013060000
2018-10-22,20722560000
2018-10-23,19966620000
2018-10-24,19143600000
2018-10-25,19669920000
2018-10-26,17955000000
2018-10-29,17977500000
2018-10-30,19140000000
2018-10-31,19622500000
2018-11-01,19872500000
2018-11-02,19727500000
2018-11-05,20030000000
2018-11-06,20080000000
2018-11-07,20705000000
2018-11-08,20710000000
2018-11-09,20415000000
2018-11-12,19717500000
2018-11-13,19722500000
2018-11-14,19507500000
2018-11-15,17220000000
2018-11-16,17975000000
2018-11-19,16820000000
2018-11-20,16917500000
2018-11-21,16477500000
2018-11-23,16415000000
2018-11-26,16940000000
2018-11-27,16817499999
2018-11-28,17370000000
2018-11-29,16850000000
2018-11-30,16717500000
2018-12-03,17482500000
2018-12-04,16992500000
2018-12-06,17120000000
2018-12-07,16097500000
2018-12-10,16407499999
2018-12-11,16050000000
2018-12-12,16177499999
2018-12-13,15682500000
2018-12-14,15357500000
2018-12-17,14902500000
2018-12-18,15507500000
2018-12-19,14842500000
2018-12-20,14465000000
2018-12-21,14187500000
2018-12-24,13705000000
2018-12-26,14467500000
2018-12-27,14850000000
2018-12-28,14772500000
2018-12-31,14917500000
2019-01-02,15085000000
2019-01-03,14370000000
2019-01-04,14857500000
2019-01-07,14782500000
2019-01-08,14667500000
2019-01-09,15047500000
2019-01-10,15365000000
2019-01-11,15412500000
2019-01-14,15307500000
2019-01-15,15615000000
2019-01-16,15525000000
2019-01-17,15480000000
2019-01-18,15745000000
2019-01-22,15367500000
2019-01-23,15280000000
2019-01-24,15492500000
2019-01-25,15613850000
2019-01-28,15486450000
2019-01-29,15334550000
2019-01-30,15528100000
2019-01-31,15623650000
2019-02-01,16121000000
2019-02-04,16446849999
2019-02-05,16574250000
2019-02-06,16699200000
2019-02-07,16412549999
2019-02-08,16170000000
2019-02-11,16152850000
2019-02-12,16449300000
2019-02-13,16500749999
2019-02-14,15596700000
2019-02-15,15687350000
2019-02-19,15741250000
2019-02-20,15991149999
2019-02-21,16032800000
2019-02-22,16174899999
2019-02-25,16170000000
2019-02-26,16356200000
2019-02-27,16189600000
2019-02-28,15974000000
2019-03-01,16223900000
2019-03-04,15814750000
2019-03-05,15851500000
2019-03-06,15665300000
2019-03-07,15547700000
2019-03-08,15481550000
2019-03-11,15988700000
2019-03-12,16032800000
2019-03-13,16064649999
2019-03-14,16106299999
2019-03-15,16674700000
2019-03-18,16392950000
2019-03-19,16316999999
2019-03-20,16554649999
2019-03-21,17029950000
2019-03-22,16375800000
2019-03-25,16383150000
2019-03-26,16569349999
2019-03-27,16456650000
2019-03-28,16510550000
2019-03-29,16988300000
2019-04-01,17243100000
2019-04-02,17336200000
2019-04-03,17740450000
2019-04-04,17515050000
2019-04-05,17676750000
2019-04-08,17877650000
2019-04-09,17831100000
2019-04-10,18191250000
2019-04-11,18495050000
2019-04-12,18529350000
2019-04-15,18659200000
2019-04-16,18970350000
2019-04-17,19029150000
2019-04-18,19034050000
2019-04-22,18791500000
2019-04-23,18776800000
2019-04-24,18007500000
2019-04-25,18009950000
2019-04-26,17184100000
2019-04-29,17420710000
2019-04-30,17411150000
2019-05-01,17155420000
2019-05-02,17131520000
2019-05-03,17246240000
2019-05-06,16904470000
2019-05-07,16524460000
2019-05-08,16471880000
2019-05-09,16381060000
2019-05-10,16433640000
2019-05-13,15769220000
2019-05-14,16089479999
2019-05-15,16201810000
2019-05-16,16655910000
2019-05-17,16512510000
2019-05-20,16283069999
2019-05-21,16727609999
2019-05-22,16036899999
2019-05-23,14736740000
2019-05-24,14815610000
2019-05-28,14507300000
2019-05-29,14414090000
2019-05-30,14447550000
2019-05-31,14148800000
2019-06-03,14079490000
2019-06-04,14614850000
2019-06-05,14610070000
2019-06-06,14600510000
2019-06-07,14650700000
2019-06-10,14894480000
2019-06-11,14846680000
2019-06-12,14703280000
2019-06-13,14856240000
2019-06-14,14574220000
2019-06-17,14373460000
2019-06-18,14686550000
2019-06-19,14751080000
2019-06-20,14978130000
2019-06-21,14688940000
2019-06-24,14638750000
2019-06-25,14569440000
2019-06-26,14490570000
2019-06-27,14579000000
2019-06-28,14746300000
2019-07-01,15018760000
2019-07-02,14801270000
2019-07-03,14935110000
2019-07-05,14915990000
2019-07-08,14440380000
2019-07-09,14375850000
2019-07-10,14406920000
2019-07-11,14476230000
2019-07-12,14607680000
2019-07-15,14535980000
2019-07-16,14089050000
2019-07-17,14177480000
2019-07-18,14057980000
2019-07-19,14201380000
2019-07-22,14029300000
2019-07-23,14124900000
2019-07-24,14057980000
2019-07-25,14036470000
2019-07-26,13890850000
2019-07-29,13921400000
2019-07-30,13980150000
2019-07-31,13745150000
2019-08-01,13561850000
2019-08-02,10819400000
2019-08-05,10612600000
2019-08-06,10812350000
2019-08-07,10873450000
2019-08-08,11221250000
2019-08-09,10946300000
2019-08-12,10835850000
2019-08-13,11042650000
2019-08-14,10506850000
2019-08-15,10920450000
2019-08-16,10988600000
2019-08-19,11047350000
2019-08-20,10831150000
2019-08-21,11019150000
2019-08-22,10993300000
2019-08-23,10676050000
2019-08-26,10941600000
2019-08-27,10929850000
2019-08-28,11002700000
2019-08-29,11256500000
2019-08-30,11294100000
2019-09-03,11141350000
2019-09-04,11550250000
2019-09-05,12163600000
2019-09-06,12215300000
2019-09-09,12873300000
2019-09-10,12809850000
2019-09-11,13211700000
2019-09-12,13244600000
2019-09-13,13293950000
2019-09-16,13357400000
2019-09-17,13286900000
2019-09-18,12908550000
2019-09-19,12791050000
2019-09-20,12713500000
2019-09-23,12814550000
2019-09-24,12445600000
2019-09-25,12645350000
2019-09-26,12617150000
2019-09-27,12668850000
2019-09-30,12339850000
2019-10-01,12217650000
2019-10-02,12074300000
2019-10-03,12083700000
2019-10-04,12234100000
2019-10-07,12227050000
2019-10-08,11881600000
2019-10-09,12071950000
2019-10-10,11698300000
2019-10-11,12100150000
2019-10-14,12267000000
2019-10-15,12464400000
2019-10-16,12506700000
2019-10-17,12694700000
2019-10-18,12570150000
2019-10-21,12823950000
2019-10-22,12967300000
2019-10-23,13162350000
2019-10-24,13030750000
2019-10-25,12658260000
2019-10-28,12624360000
2019-10-29,12536220000
2019-10-30,12739620000
2019-10-31,12628880000
2019-11-01,12902340000
2019-11-04,13089920000
2019-11-05,13453780000
2019-11-06,13080880000
2019-11-07,13320440000
2019-11-08,13426660000
2019-11-11,13530620000
2019-11-12,13591640000
2019-11-13,13575820000
2019-11-14,14007480000
2019-11-15,14208620000
2019-11-18,14348740000
2019-11-19,14215400000
2019-11-20,13885440000
2019-11-21,13718200000
2019-11-22,13837980000
2019-11-25,14158900000
2019-11-26,13675260000
2019-11-27,13684300000
2019-11-29,13693340000
2019-12-02,13428920000
2019-12-03,13239080000
2019-12-04,13410840000
2019-12-05,13578080000
2019-12-06,13792780000
2019-12-09,13679780000
2019-12-10,13641360000
2019-12-11,13709160000
2019-12-12,14176980000
2019-12-13,14292240000
2019-12-16,14360040000
2019-12-17,14341960000
2019-12-18,14231220000
2019-12-19,14289980000
2019-12-20,14027820000
2019-12-23,14192800000
2019-12-24,14206360000
2019-12-26,14129520000
2019-12-27,13883180000
2019-12-30,13905780000
2019-12-31,14068500000
2020-01-02,14186020000
2020-01-03,13944200000
2020-01-06,13910300000
2020-01-07,14000700000
2020-01-08,14269640000
2020-01-09,14341960000
2020-01-10,14267380000
2020-01-13,14488860000
2020-01-14,14414280000
2020-01-15,14506940000
2020-01-16,14775879999
2020-01-17,14106920000
2020-01-21,13686560000
2020-01-22,13666220000
2020-01-23,13688820000
2020-01-24,13158200000
2020-01-27,12795200000
2020-01-28,12522400000
2020-01-29,12218800000
2020-01-30,12067000000
2020-01-31,11748000000
2020-02-03,11888800000
2020-02-04,12293600000
2020-02-05,12716000000
2020-02-06,12793000000
2020-02-07,12614800000
2020-02-10,12773200000
2020-02-11,12997600000
2020-02-12,13380400000
2020-02-13,12139600000
2020-02-14,11932800000
2020-02-18,11754600000
2020-02-19,11706200000
2020-02-20,11816200000
2020-02-21,11440000000
2020-02-24,11022000000
2020-02-25,10736000000
2020-02-26,10665600000
2020-02-27,10311400000
2020-02-28,10278400000
2020-03-02,10465400000
2020-03-03,10100200000
2020-03-04,10194800000
2020-03-05,9664600000
2020-03-06,9680000000
2020-03-09,8769200000
2020-03-10,9567800000
2020-03-11,8899000000
2020-03-12,7900199999
2020-03-13,8976000000
2020-03-16,8811000000
2020-03-17,9262000000
2020-03-18,9303800000
2020-03-19,8483200000
2020-03-20,7972800000
2020-03-23,7777000000
2020-03-24,8421600000
2020-03-25,8291799999
2020-03-26,9339000000
2020-03-27,8850600000
2020-03-30,8958400000
2020-03-31,9171800000
2020-04-01,8802200000
2020-04-02,8696600000
2020-04-03,8214800000
2020-04-06,8712000000
2020-04-07,8740600000
2020-04-08,9015600000
2020-04-09,9400600000
2020-04-13,9158600000
2020-04-14,9490800000
2020-04-15,8894600000
2020-04-16,9066200000
2020-04-17,9273000000
2020-04-20,9009000000
2020-04-21,8566799999
2020-04-22,8729600000
2020-04-23,9028800000
2020-04-24,9516260000
2020-04-27,9436700000
2020-04-28,9341670000
2020-04-29,9918480000
2020-04-30,9673170000
2020-05-01,9167080000
2020-05-04,8983650000
2020-05-05,9105200000
2020-05-06,9414600000
2020-05-07,9505210000
2020-05-08,9922900000
2020-05-11,9726210000
2020-05-12,9509630000
2020-05-13,9162660000
2020-05-14,9246640000
2020-05-15,9365980000
2020-05-18,9867650000
2020-05-19,9874280000
2020-05-20,10161580000
2020-05-21,10048870000
2020-05-22,9874280000
2020-05-26,9975940000
2020-05-27,10232300000
2020-05-28,9757150000
2020-05-29,9843340000
2020-06-01,9430070000
2020-06-02,9754940000
2020-06-03,10097490000
2020-06-04,10002460000
2020-06-05,10621260000
2020-06-08,10831210000
2020-06-09,10325120000
2020-06-10,10214620000
2020-06-11,9091940000
2020-06-12,9383660000
2020-06-15,9511840000
2020-06-16,9801350000
2020-06-17,9540570000
2020-06-18,9456590000
2020-06-19,9741680000
2020-06-22,9348300000
2020-06-23,9368190000
2020-06-24,9054370000
2020-06-25,9244430000
2020-06-26,9721790000
2020-06-29,9728420000
2020-06-30,9805770000
2020-07-01,9615710000
2020-07-02,9624550000
2020-07-06,9956050000
2020-07-07,9472060000
2020-07-08,9670960000
2020-07-09,9348300000
2020-07-10,9489740000
2020-07-13,9591400000
2020-07-14,9659910000
2020-07-15,9807980000
2020-07-16,9799140000
2020-07-17,9903010000
2020-07-20,9978150000
2020-07-21,10068760000
2020-07-22,9942790000
2020-07-23,9876490000
2020-07-24,9547200000
2020-07-27,9743890000
2020-07-28,9491950000
2020-07-29,9377030000
2020-07-30,9469850000
2020-07-31,9834600000
2020-08-03,9494940000
2020-08-04,9597060000
2020-08-05,9568200000
2020-08-06,9370620000
2020-08-07,9501600000
2020-08-10,9827940000
2020-08-11,9672540000
2020-08-12,9608160000
2020-08-13,9266280000
2020-08-14,9226320000
2020-08-17,9170820000
2020-08-18,9102000000
2020-08-19,9210780000
2020-08-20,9195240000
2020-08-21,9157500000
2020-08-24,9390600000
2020-08-25,9272940000
2020-08-26,9370620000
2020-08-27,9748020000
2020-08-28,10154280000
2020-08-31,10520580000
2020-09-01,10362960000
2020-09-02,10689300000
2020-09-03,10331880000
2020-09-04,10300800000
2020-09-08,10034400000
2020-09-09,10338540000
2020-09-10,9850140000
2020-09-11,9787980000
2020-09-14,10074360000
2020-09-15,10074360000
2020-09-16,10014420000
2020-09-17,9585960000
2020-09-18,9459420000
2020-09-21,9188580000
2020-09-22,9297360000
2020-09-23,9144180000
2020-09-24,9210780000
2020-09-25,9315120000
2020-09-28,9679200000
2020-09-29,9765780000
2020-09-30,9732480000
2020-10-01,9521580000
2020-10-02,9492720000
2020-10-05,9623700000
2020-10-06,9625920000
2020-10-07,9898980000
2020-10-08,10269720000
2020-10-09,10183140000
2020-10-12,10356300000
2020-10-13,10407360000
2020-10-14,10360740000
2020-10-15,10445100000
2020-10-16,10467300000
2020-10-19,10656000000
2020-10-20,10489500000
2020-10-21,10389600000
2020-10-22,10367400000
2020-10-23,10409580000
2020-10-26,9974460000
2020-10-27,9779100000
2020-10-28,9388380000
2020-10-29,9792420000
2020-10-30,9787470000
2020-11-02,10021620000
2020-11-03,10322670000
2020-11-04,10072910000
2020-11-05,10416330000
2020-11-06,10483230000
2020-11-09,11071950000
2020-11-10,11152230000
2020-11-11,10987210000
2020-11-12,10588040000
2020-11-13,11112090000
2020-11-16,11502340000
2020-11-17,11462200000
2020-11-18,11493420000
2020-11-19,11591540000
2020-11-20,11571470000
2020-11-23,11943880000
2020-11-24,12345280000
2020-11-25,11934960000
2020-11-27,11876980000
2020-11-30,11888130000
2020-12-01,12077680000
2020-12-02,13208290000
2020-12-03,13043270000
2020-12-04,13377770000
2020-12-07,13462510000
2020-12-08,13502650000
2020-12-09,13553940000
2020-12-10,13629760000
2020-12-11,13785860000
2020-12-14,13752410000
2020-12-15,13970950000
2020-12-16,14287609999
2020-12-17,14298760000
2020-12-18,14454859999
2020-12-21,14392420000
2020-12-22,14758140000
2020-12-23,14755910000
2020-12-24,14673400000
2020-12-28,14695700000
2020-12-29,14506150000
2020-12-30,14568590000
2020-12-31,14771519999
2021-01-04,14463780000
2021-01-05,14532910000
2021-01-06,14546290000
2021-01-07,14548519999
2021-01-08,14488310000
2021-01-11,14544060000
2021-01-12,14753680000
2021-01-13,14539600000
2021-01-14,14682320000
2021-01-15,14419180000
2021-01-19,14334440000
2021-01-20,14385730000
2021-01-21,14488310000
2021-01-22,14441480000
2021-01-25,14639950000
2021-01-26,14651100000
2021-01-27,15362470000
2021-01-28,15030200000
2021-01-29,14749680000
2021-02-01,14669760000
2021-02-02,14447760000
2021-02-03,14798520000
2021-02-04,14856240000
2021-02-05,14958359999
2021-02-08,15480060000
2021-02-09,15511140000
2021-02-10,15262500000
2021-02-11,15353520000
2021-02-12,15508920000
2021-02-16,15284699999
2021-02-17,15149279999
2021-02-18,15111539999
2021-02-19,15839699999
2021-02-22,15777539999
2021-02-23,15391260000
2021-02-24,15888539999
2021-02-25,13588620000
2021-02-26,13897200000
2021-03-01,14481060000
2021-03-02,14145840000
2021-03-03,14163600000
2021-03-04,13559760000
2021-03-05,13615260000
2021-03-08,13894980000
2021-03-09,14343420000
2021-03-10,14798520000
2021-03-11,15091560000
2021-03-12,14998320000
2021-03-15,15273600000
2021-03-16,15340199999
2021-03-17,15797520000
2021-03-18,15608820000
2021-03-19,15575520000
2021-03-22,15659880000
2021-03-23,15191460000
2021-03-24,15235859999
2021-03-25,15599940000
2021-03-26,16594500000
2021-03-29,16072800000
2021-03-30,16032840000
2021-03-31,16132740000
2021-04-01,16350300000
2021-04-05,16501260000
2021-04-06,16297020000
2021-04-07,16354740000
2021-04-08,16356960000
2021-04-09,16401359999
2021-04-12,16472400000
2021-04-13,16534560000
2021-04-14,16971900000
2021-04-15,17025180000
2021-04-16,17251620000
2021-04-19,17162820000
2021-04-20,16692180000
2021-04-21,16852020000
2021-04-22,16761000000
2021-04-23,17080680000
2021-04-26,17127300000
2021-04-27,17020740000
2021-04-28,17005199999
2021-04-29,17065140000
2021-04-30,16655870000
2021-05-03,16571130000
2021-05-04,16809739999
2021-05-05,17075109999
2021-05-06,17365010000
2021-05-07,17732960000
2021-05-10,17585780000
2021-05-11,17113019999
2021-05-12,16577820000
2021-05-13,17084030000
2021-05-14,17505500000
2021-05-17,17492120000
2021-05-18,17233440000
2021-05-19,17329330000
2021-05-20,17280270000
2021-05-21,17454210000
2021-05-24,17614770000
2021-05-25,17440830000
2021-05-26,17715120000
2021-05-27,17612540000
2021-05-28,17253510000
2021-06-01,17106329999
2021-06-02,17184380000
2021-06-03,17545640000
2021-06-04,18005020000
2021-06-07,18069690000
2021-06-08,18252550000
2021-06-09,18288230000
2021-06-10,18649490000
2021-06-11,18591510000
2021-06-14,18506770000
2021-06-15,18624960000
2021-06-16,18451020000
2021-06-17,18167810000
2021-06-18,17429680000
2021-06-21,17712890000
2021-06-22,18007250000
2021-06-23,17973800000
2021-06-24,18060770000
2021-06-25,18384120000
2021-06-28,18388580000
2021-06-29,18515690000
2021-06-30,18245860000
2021-07-01,18277080000
2021-07-02,18506770000
2021-07-06,18259240000
2021-07-07,18401960000
2021-07-08,18199030000
2021-07-09,18413110000
2021-07-12,18337290000
2021-07-13,17880140000
2021-07-14,17804320000
2021-07-15,17654910000
2021-07-16,17253510000
2021-07-19,17237900000
2021-07-20,17447520000
2021-07-21,17460900000
2021-07-22,17199990000
2021-07-23,17331560000
2021-07-26,17516650000
2021-07-27,17385080000
2021-07-28,17440830000
2021-07-29,17619230000
2021-07-30,17748570000
2021-08-02,17868990000
2021-08-03,18225790000
2021-08-04,18145510000
2021-08-05,18170040000
2021-08-06,18323910000
2021-08-09,18341750000
2021-08-10,18415340000
2021-08-11,18442100000
2021-08-12,18522380000
2021-08-13,18348440000
2021-08-16,18241400000
2021-08-17,17953730000
2021-08-18,17766410000
2021-08-19,17674980000
2021-08-20,17989410000
2021-08-23,18000560000
2021-08-24,18013940000
2021-08-25,18346210000
2021-08-26,19211450000
2021-08-27,19414380000
2021-08-30,19706510000
2021-08-31,19831390000
2021-09-01,19918360000
2021-09-02,20014250000
2021-09-03,20371050000
2021-09-07,20070000000
2021-09-08,19962960000
2021-09-09,20536070000
2021-09-10,20587360000
2021-09-13,20460250000
2021-09-14,20558370000
2021-09-15,20805900000
2021-09-16,20730080000
2021-09-17,20072230000
2021-09-20,19840310000
2021-09-21,19644070000
2021-09-22,20065540000
2021-09-23,20689940000
2021-09-24,20881720000
2021-09-27,20930780000
2021-09-28,20473630000
2021-09-29,20143590000
2021-09-30,20016480000
2021-10-01,20199340000
2021-10-04,19967420000
2021-10-05,20136900000
2021-10-06,20105680000
2021-10-07,20326450000
2021-10-08,20406730000
2021-10-11,20446870000
2021-10-12,20123520000
2021-10-13,20125750000
2021-10-14,20594050000
2021-10-15,21055660000
2021-10-18,20145820000
2021-10-19,20250630000
2021-10-20,20226100000
2021-10-21,20681020000
2021-10-22,20741230000
2021-10-25,20761300000
2021-10-26,20217180000
2021-10-27,19708740000
2021-10-28,20005330000
2021-10-29,19913900000
2021-11-01,20096760000
2021-11-02,20127980000
2021-11-03,20070000000
2021-11-04,20226100000
2021-11-05,20304150000
2021-11-08,20491470000
2021-11-09,20471400000
2021-11-10,20386660000
2021-11-11,20500390000
2021-11-12,20023170000
2021-11-15,19815780000
2021-11-16,19789020000
2021-11-17,19615080000
2021-11-18,19472360000
2021-11-19,19178000000
2021-11-22,19220370000
2021-11-23,19347480000
2021-11-24,20020940000
2021-11-26,19695360000
2021-11-29,20408960000
2021-11-30,19820240000
2021-12-01,19949580000
2021-12-02,20110140000
2021-12-03,20081150000
2021-12-06,19668600000
2021-12-07,20219410000
2021-12-08,20027630000
2021-12-09,19916130000
2021-12-10,19918360000
2021-12-13,19443370000
2021-12-14,19365320000
2021-12-15,19780100000
2021-12-16,19657450000
2021-12-17,19637380000
2021-12-20,19519190000
2021-12-21,20047700000
2021-12-22,20047700000
2021-12-23,20210490000
2021-12-27,20814820000
2021-12-28,20796980000
2021-12-29,20779140000
2021-12-30,20446870000
2021-12-31,20513770000
2022-01-03,20602970000
2022-01-04,21006600000
2022-01-05,20660950000
2022-01-06,20792520000
2022-01-07,20569520000
2022-01-10,20783600000
2022-01-11,21189460000
2022-01-12,21118100000
2022-01-13,21292040000
2022-01-14,21276430000
2022-01-18,20810360000
2022-01-19,19938430000
2022-01-20,19579400000
2022-01-21,18794440000
2022-01-24,19293960000
2022-01-25,19115560000
2022-01-26,18874720000
2022-01-27,18694090000
2022-01-28,19174140000
2022-01-31,19205220000
2022-02-01,19316220000
2022-02-02,19682520000
2022-02-03,19527120000
2022-02-04,19453860000
2022-02-07,19387260000
2022-02-08,19782420000
2022-02-09,20357400000
2022-02-10,19991100000
2022-02-11,19775760000
2022-02-14,19489380000
2022-02-15,20084340000
2022-02-16,20324100000
2022-02-17,20217540000
2022-02-18,20179800000
2022-02-22,19118640000
2022-02-23,18667980000
2022-02-24,17602380000
2022-02-25,17791080000
2022-02-28,17400360000
2022-03-01,17167260000
2022-03-02,18004200000
2022-03-03,17928720000
2022-03-04,17837700000
2022-03-07,17453640000
2022-03-08,17520240000
2022-03-09,17933160000
2022-03-10,18341640000
2022-03-11,18670200000
2022-03-14,17846580000
2022-03-15,18226200000
2022-03-16,18838920000
2022-03-17,19183020000
2022-03-18,19911180000
2022-03-21,19647000000
2022-03-22,19449420000
2022-03-23,19362840000
2022-03-24,19158600000
2022-03-25,19023180000
2022-03-28,19123080000
2022-03-29,19564860000
2022-03-30,19218540000
2022-03-31,18426000000
2022-04-01,18248400000
2022-04-04,18570300000
2022-04-05,18015300000
2022-04-06,17717820000
2022-04-07,17495820000
2022-04-08,17338200000
2022-04-11,17120640000
2022-04-12,16958580000
2022-04-13,17156160000
2022-04-14,16761000000
2022-04-18,16905300000
2022-04-19,17118420000
2022-04-20,17482500000
2022-04-21,17311560000
2022-04-22,16874220000
2022-04-25,17182800000
2022-04-26,16763220000
2022-04-27,16552320000
2022-04-28,16650000000
2022-04-29,16115000000
2022-05-02,16280000000
2022-05-03,16293200000
2022-05-04,16874000000
2022-05-05,16084200000
2022-05-06,16057799999
2022-05-09,15690399999
2022-05-10,16064400000
2022-05-11,15342799999
2022-05-12,15329600000
2022-05-13,15666199999
2022-05-16,15730000000
2022-05-17,16258000000
2022-05-18,15560600000
2022-05-19,15017200000
2022-05-20,14660800000
2022-05-23,15072200000
2022-05-24,14828000000
2022-05-25,15276800000
2022-05-26,15507799999
2022-05-27,16071000000
2022-05-31,15829000000
2022-06-01,15952200000
2022-06-02,16038000000
2022-06-03,15644200000
2022-06-06,15591400000
2022-06-07,15721199999
2022-06-08,15417600000
2022-06-09,14909400000
2022-06-10,14698200000
2022-06-13,14183400000
2022-06-14,14150399999
2022-06-15,14394600000
2022-06-16,13923800000
2022-06-17,14027200000
2022-06-21,14190000000
2022-06-22,14234000000
2022-06-23,14266999999
2022-06-24,14698200000
2022-06-27,14799400000
2022-06-28,14440800000
2022-06-29,14379200000
2022-06-30,14352799999
2022-07-01,13811600000
2022-07-05,14128400000
2022-07-06,13932600000
2022-07-07,14253800000
2022-07-08,14308800000
2022-07-11,14168000000
2022-07-12,14150399999
2022-07-13,14143800000
2022-07-14,14297799999
2022-07-15,14509000000
2022-07-18,14425399999
2022-07-19,15028200000
2022-07-20,15311999999
2022-07-21,15514400000
2022-07-22,15237200000
2022-07-25,15217400000
2022-07-26,15272400000
2022-07-27,15525399999
2022-07-28,15776199999
2022-07-29,15478610000
2022-08-01,15615319999
2022-08-02,15487290000
2022-08-03,15743350000
2022-08-04,15647870000
2022-08-05,15704290000
2022-08-08,15765050000
2022-08-09,15428699999
2022-08-10,15906100000
2022-08-11,15992900000
2022-08-12,16259810000
2022-08-15,16194709999
2022-08-16,16225090000
2022-08-17,15921290000
2022-08-18,16381329999
2022-08-19,16120930000
2022-08-22,15847510000
2022-08-23,15901760000
2022-08-24,15801939999
2022-08-25,17047520000
2022-08-26,16266319999
2022-08-29,15938650000
2022-08-30,15684760000
2022-08-31,15652209999
2022-09-01,15658720000
2022-09-02,15467760000
2022-09-06,15341900000
2022-09-07,15341900000
2022-09-08,15495970000
2022-09-09,15721650000
2022-09-12,15927800000
2022-09-13,15420020000
2022-09-14,15246420000
2022-09-15,14990360000
2022-09-16,14903560000
2022-09-19,14671370000
2022-09-20,14387100000
2022-09-21,14180949999
2022-09-22,13937910000
2022-09-23,13772990000
2022-09-26,13586370000
2022-09-27,13569010000
2022-09-28,13822900000
2022-09-29,13657980000
2022-09-30,13421450000
2022-10-03,13918380000
2022-10-04,14443520000
2022-10-05,14580230000
2022-10-06,14539000000
2022-10-07,14339360000
2022-10-10,13896680000
2022-10-11,13467020000
2022-10-12,13525610000
2022-10-13,13911870000
2022-10-14,13542970000
2022-10-17,13707890000
2022-10-18,13614580000
2022-10-19,13516930000
2022-10-20,13558160000
2022-10-21,14235199999
2022-10-24,14395780000
2022-10-25,14723449999
2022-10-26,14638819999
2022-10-27,14640990000
2022-10-28,14990400000
2022-10-31,14962320000
2022-11-01,15340320000
2022-11-02,14875920000
2022-11-03,14610240000
2022-11-04,14858640000
2022-11-07,14988240000
2022-11-08,14999040000
2022-11-09,14690160000
2022-11-10,15532560000
2022-11-11,15876000000
2022-11-14,15806880000
2022-11-15,15975359999
2022-11-16,15623280000
2022-11-17,15737760000
2022-11-18,15923520000
2022-11-21,15664320000
2022-11-22,15958079999
2022-11-23,16126560000
2022-11-25,16126560000
2022-11-28,15675119999
2022-11-29,15506640000
2022-11-30,14603760000
2022-12-01,14703119999
2022-12-02,14348880000
2022-12-05,13966560000
2022-12-06,13625280000
2022-12-07,13603680000
2022-12-08,13806720000
2022-12-09,13886640000
2022-12-12,14102640000
2022-12-13,14020560000
2022-12-14,13908240000
2022-12-15,13258080000
2022-12-16,13029120000
2022-12-19,12785040000
2022-12-20,12845520000
2022-12-21,12970800000
2022-12-22,12737520000
2022-12-23,12752640000
2022-12-27,12754800000
2022-12-28,12566880000
2022-12-29,12979440000
2022-12-30,12972960000
2023-01-03,13130640000
2023-01-04,13376880000
2023-01-05,13247280000
2023-01-06,13748400000
2023-01-09,13780800000
2023-01-10,13869359999
2023-01-11,13921200000
2023-01-12,13834800000
2023-01-13,13966560000
2023-01-17,13990320000
2023-01-18,14031359999
2023-01-19,13934160000
2023-01-20,14141520000
2023-01-23,14474160000
2023-01-24,14441760000
2023-01-25,14335920000
2023-01-26,14210640000
2023-01-27,13960020000
2023-01-30,13953630000
2023-01-31,14106990000
2023-02-01,14294430000
2023-02-02,14707650000
2023-02-03,14403060000
2023-02-06,14075040000
2023-02-07,14360460000
2023-02-08,14145330000
2023-02-09,14055869999
2023-02-10,14130420000
2023-02-13,14424360000
2023-02-14,14424360000
2023-02-15,14635229999
2023-02-16,14473350000
2023-02-17,14358330000
2023-02-21,14047350000
2023-02-22,14021790000
2023-02-23,14104860000
2023-02-24,13925939999
2023-02-27,13796010000
2023-02-28,13749150000
2023-03-01,13759799999
2023-03-02,13874820000
2023-03-03,14011140000
