,HST
2013-11-27,14007231999
2013-11-29,13894027000
2013-12-02,13727993000
2013-12-03,13577052999
2013-12-04,13697804999
2013-12-05,13735540000
2013-12-06,13939309000
2013-12-09,13999685000
2013-12-10,13992138000
2013-12-11,13667617000
2013-12-12,13471395000
2013-12-13,13637429000
2013-12-16,13758181000
2013-12-17,13894027000
2013-12-18,14233642000
2013-12-19,14241189000
2013-12-20,14392129000
2013-12-23,14558163000
2013-12-24,14656274000
2013-12-26,14656274000
2013-12-27,14603445000
2013-12-30,14580804000
2013-12-31,14675256000
2014-01-02,14539374000
2014-01-03,14441237000
2014-01-06,14380845000
2014-01-07,14380845000
2014-01-08,14524275999
2014-01-09,14569570000
2014-01-10,14478982000
2014-01-13,14403491999
2014-01-14,14599766000
2014-01-15,14682805000
2014-01-16,14652609000
2014-01-17,14660158000
2014-01-21,14705452000
2014-01-22,14773393000
2014-01-23,14622413000
2014-01-24,14184571000
2014-01-27,13912807000
2014-01-28,13973199000
2014-01-29,13746729000
2014-01-30,13837316999
2014-01-31,13882611000
2014-02-03,13588200000
2014-02-04,13769375999
2014-02-05,13625945000
2014-02-06,13837316999
2014-02-07,13905258000
2014-02-10,13852415000
2014-02-11,14139277000
2014-02-12,14146825999
2014-02-13,14237414000
2014-02-14,14335550999
2014-02-18,14237414000
2014-02-19,14531825000
2014-02-20,14682805000
2014-02-21,14750746000
2014-02-24,14811138000
2014-02-25,14811138000
2014-02-26,14848883000
2014-02-27,14780941999
2014-02-28,14848883000
2014-03-03,14833784999
2014-03-04,15150843000
2014-03-05,15075353000
2014-03-06,15188588000
2014-03-07,15196137000
2014-03-10,15113098000
2014-03-11,15203686000
2014-03-12,15294274000
2014-03-13,15226333000
2014-03-14,15392411000
2014-03-17,15422607000
2014-03-18,15452803000
2014-03-19,15128196000
2014-03-20,15113098000
2014-03-21,15309372000
2014-03-24,15060255000
2014-03-25,15135745000
2014-03-26,14894177000
2014-03-27,14894177000
2014-03-28,15052706000
2014-03-31,15289295999
2014-04-01,15531023999
2014-04-02,15606564000
2014-04-03,15606564000
2014-04-04,15500808000
2014-04-07,15591456000
2014-04-08,15651888000
2014-04-09,15561240000
2014-04-10,15213756000
2014-04-11,15145770000
2014-04-14,15281742000
2014-04-15,15478145999
2014-04-16,15886062000
2014-04-17,15848292000
2014-04-21,15878508000
2014-04-22,15938940000
2014-04-23,15863400000
2014-04-24,15954048000
2014-04-25,15787859999
2014-04-28,15840738000
2014-04-29,15810522000
2014-04-30,16203330000
2014-05-01,16241100000
2014-05-02,16218438000
2014-05-05,16097573999
2014-05-06,16044695999
2014-05-07,16150452000
2014-05-08,16241100000
2014-05-09,16188222000
2014-05-12,16399734000
2014-05-13,16165559999
2014-05-14,16210884000
2014-05-15,16188222000
2014-05-16,16399734000
2014-05-19,16429950000
2014-05-20,16309086000
2014-05-21,16203330000
2014-05-22,16248654000
2014-05-23,16407288000
2014-05-27,16475273999
2014-05-28,16377072000
2014-05-29,16467720000
2014-05-30,16671678000
2014-06-02,16717002000
2014-06-03,16732109999
2014-06-04,16762326000
2014-06-05,17162688000
2014-06-06,17200458000
2014-06-09,17026716000
2014-06-10,16860528000
2014-06-11,16898298000
2014-06-12,16709448000
2014-06-13,16762326000
2014-06-16,16565922000
2014-06-17,16701894000
2014-06-18,16777434000
2014-06-19,16898298000
2014-06-20,16898298000
2014-06-23,16883190000
2014-06-24,16762326000
2014-06-25,16671678000
2014-06-26,16588584000
2014-06-27,16777434000
2014-06-30,16630756000
2014-07-01,16706316000
2014-07-02,16638312000
2014-07-03,16728984000
2014-07-07,16721428000
2014-07-08,16721428000
2014-07-09,16902772000
2014-07-10,17076560000
2014-07-11,17016112000
2014-07-14,17197456000
2014-07-15,17265460000
2014-07-16,17386356000
2014-07-17,17152120000
2014-07-18,17416580000
2014-07-21,17333464000
2014-07-22,17446804000
2014-07-23,17446804000
2014-07-24,17356132000
2014-07-25,17348576000
2014-07-28,17356132000
2014-07-29,17189900000
2014-07-30,17069004000
2014-07-31,16426743999
2014-08-01,16343628000
2014-08-04,16592976000
2014-08-05,16305847999
2014-08-06,16252956000
2014-08-07,16169839999
2014-08-08,16328516000
2014-08-11,16419188000
2014-08-12,16449412000
2014-08-13,16721428000
2014-08-14,16744096000
2014-08-15,16789432000
2014-08-18,17053892000
2014-08-19,17121896000
2014-08-20,17197456000
2014-08-21,17137008000
2014-08-22,17076560000
2014-08-25,17046335999
2014-08-26,17001000000
2014-08-27,17099228000
2014-08-28,17091672000
2014-08-29,17242792000
2014-09-02,17250348000
2014-09-03,17227680000
2014-09-04,17016112000
2014-09-05,17167232000
2014-09-08,17197456000
2014-09-09,17069004000
2014-09-10,16819656000
2014-09-11,16887660000
2014-09-12,16419188000
2014-09-15,16328516000
2014-09-16,16653424000
2014-09-17,16615643999
2014-09-18,16592976000
2014-09-19,16472080000
2014-09-22,16343628000
2014-09-23,16018720000
2014-09-24,16169839999
2014-09-25,16041388000
2014-09-26,16237843999
2014-09-29,16328516000
2014-09-30,16119080999
2014-10-01,15884814000
2014-10-02,15854586000
2014-10-03,16111524000
2014-10-06,16081296000
2014-10-07,15816801000
2014-10-08,16262664000
2014-10-09,16005726000
2014-10-10,15703446000
2014-10-13,15287811000
2014-10-14,15658104000
2014-10-15,15552305999
2014-10-16,15983054999
2014-10-17,16232436000
2014-10-20,16557387000
2014-10-21,16980579000
2014-10-22,16829439000
2014-10-23,17041035000
2014-10-24,17146833000
2014-10-27,17214846000
2014-10-28,17313087000
2014-10-29,17403771000
2014-10-30,17365986000
2014-10-31,17615367000
2014-11-03,17547354000
2014-11-04,17350872000
2014-11-05,17290416000
2014-11-06,17222403000
2014-11-07,17124162000
2014-11-10,17199732000
2014-11-11,17199732000
2014-11-12,17139276000
2014-11-13,17177061000
2014-11-14,17131719000
2014-11-17,17078820000
2014-11-18,17199732000
2014-11-19,16965465000
2014-11-20,17199732000
2014-11-21,17237517000
2014-11-24,17328201000
2014-11-25,17471784000
2014-11-26,17509569000
2014-11-28,17562468000
2014-12-01,17502012000
2014-12-02,17713608000
2014-12-03,17819406000
2014-12-04,17811849000
2014-12-05,17789178000
2014-12-08,17819406000
2014-12-09,17932761000
2014-12-10,17857191000
2014-12-11,17932761000
2014-12-12,17668266000
2014-12-15,17570025000
2014-12-16,17630481000
2014-12-17,18031002000
2014-12-18,18046116000
2014-12-19,18061230000
2014-12-22,18386181000
2014-12-23,18363510000
2014-12-24,18310611000
2014-12-26,18355953000
2014-12-29,18242598000
2014-12-30,18227484000
2014-12-31,17970120000
2015-01-02,18000360000
2015-01-05,17856720000
2015-01-06,17781120000
2015-01-07,17879400000
2015-01-08,18068400000
2015-01-09,17947440000
2015-01-12,17985240000
2015-01-13,17955000000
2015-01-14,17932320000
2015-01-15,17962560000
2015-01-16,17932320000
2015-01-20,17909640000
2015-01-21,17849160000
2015-01-22,18227160000
2015-01-23,18242280000
2015-01-26,18249840000
2015-01-27,18128880000
2015-01-28,17766000000
2015-01-29,17871840000
2015-01-30,17304840000
2015-02-02,17372880000
2015-02-03,17622360000
2015-02-04,17440920000
2015-02-05,17705520000
2015-02-06,17508960000
2015-02-09,17342640000
2015-02-10,17493840000
2015-02-11,17539200000
2015-02-12,17917200000
2015-02-13,17856720000
2015-02-17,17811360000
2015-02-18,17796240000
2015-02-19,16533720000
2015-02-20,16458120000
2015-02-23,16337160000
2015-02-24,16117920000
2015-02-25,16065000000
2015-02-26,15966720000
2015-02-27,15876000000
2015-03-02,16201080000
2015-03-03,16133040000
2015-03-04,15800399999
2015-03-05,15618960000
2015-03-06,15331680000
2015-03-09,15445080000
2015-03-10,15316560000
2015-03-11,15414840000
2015-03-12,15762600000
2015-03-13,15724800000
2015-03-16,15898680000
2015-03-17,15921359999
2015-03-18,16163280000
2015-03-19,16049880000
2015-03-20,16420320000
2015-03-23,16269120000
2015-03-24,15989399999
2015-03-25,15505560000
2015-03-26,15331680000
2015-03-27,15150240000
2015-03-30,15384600000
2015-03-31,15213702000
2015-04-01,15274014000
2015-04-02,15447410999
2015-04-06,15334326000
2015-04-07,15078000000
2015-04-08,15221241000
2015-04-09,15017688000
2015-04-10,15025227000
2015-04-13,15251397000
2015-04-14,15047844000
2015-04-15,15025227000
2015-04-16,15258935999
2015-04-17,15530340000
2015-04-20,15530340000
2015-04-21,15492645000
2015-04-22,15545418000
2015-04-23,15590652000
2015-04-24,15598191000
2015-04-27,15552957000
2015-04-28,15379559999
2015-04-29,15281553000
2015-04-30,15183546000
2015-05-01,15319248000
2015-05-04,15319248000
2015-05-05,14949836999
2015-05-06,14663355000
2015-05-07,14927220000
2015-05-08,15319248000
2015-05-11,15183546000
2015-05-12,15160929000
2015-05-13,15070460999
2015-05-14,15379559999
2015-05-15,15530340000
2015-05-18,15492645000
2015-05-19,15537879000
2015-05-20,15326786999
2015-05-21,15243858000
2015-05-22,15145851000
2015-05-26,15093078000
2015-05-27,15213702000
2015-05-28,15145851000
2015-05-29,15017688000
2015-06-01,15281553000
2015-06-02,15251397000
2015-06-03,15153390000
2015-06-04,14979993000
2015-06-05,14753823000
2015-06-08,14625659999
2015-06-09,14648277000
2015-06-10,14746283999
2015-06-11,14859369000
2015-06-12,15017688000
2015-06-15,14859369000
2015-06-16,15040305000
2015-06-17,15160929000
2015-06-18,15470028000
2015-06-19,15387099000
2015-06-22,15432333000
2015-06-23,15296631000
2015-06-24,15628347000
2015-06-25,15304170000
2015-06-26,15183546000
2015-06-29,14746283999
2015-06-30,14801111999
2015-07-01,15226559999
2015-07-02,15308664000
2015-07-06,15345983999
2015-07-07,15629616000
2015-07-08,15413159999
2015-07-09,15345983999
2015-07-10,15413159999
2015-07-13,15495264000
2015-07-14,15607224000
2015-07-15,15741576000
2015-07-16,15890856000
2015-07-17,15823680000
2015-07-20,15771432000
2015-07-21,15622152000
2015-07-22,15599759999
2015-07-23,15047424000
2015-07-24,14726472000
2015-07-27,14711544000
2015-07-28,14972783999
2015-07-29,15248952000
2015-07-30,14592120000
2015-07-31,14465232000
2015-08-03,14442840000
2015-08-04,14323416000
2015-08-05,14054711999
2015-08-06,14144280000
2015-08-07,14159208000
2015-08-10,14330880000
2015-08-11,14301024000
2015-08-12,14278632000
2015-08-13,14360735999
2015-08-14,14383128000
2015-08-17,14629440000
2015-08-18,14636904000
2015-08-19,14293559999
2015-08-20,13972608000
2015-08-21,13651656000
2015-08-24,13106783999
2015-08-25,12688800000
2015-08-26,13218744000
2015-08-27,13562088000
2015-08-28,13644192000
2015-08-31,13233672000
2015-09-01,12935111999
2015-09-02,13032144000
2015-09-03,13106783999
2015-09-04,12838080000
2015-09-08,13121711999
2015-09-09,12935111999
2015-09-10,12942576000
2015-09-11,13241135999
2015-09-14,13196352000
2015-09-15,12890328000
2015-09-16,12994824000
2015-09-17,13002288000
2015-09-18,12337992000
2015-09-21,12405168000
2015-09-22,11972256000
2015-09-23,12069288000
2015-09-24,11979720000
2015-09-25,12129000000
2015-09-28,11681160000
2015-09-29,11487096000
2015-09-30,11908092000
2015-10-01,12103924000
2015-10-02,12239500000
2015-10-05,12540779999
2015-10-06,12857124000
2015-10-07,13293979999
2015-10-08,13444620000
2015-10-09,13278916000
2015-10-12,13293979999
2015-10-13,13090616000
2015-10-14,13015296000
2015-10-15,13324108000
2015-10-16,13233724000
2015-10-19,13324108000
2015-10-20,13324108000
2015-10-21,12894784000
2015-10-22,13233724000
2015-10-23,12457928000
2015-10-26,12277160000
2015-10-27,12254564000
2015-10-28,12472991999
2015-10-29,12985167999
2015-10-30,13052955999
2015-11-02,13256320000
2015-11-03,13188532000
2015-11-04,13263852000
2015-11-05,13429555999
2015-11-06,13165936000
2015-11-09,12909848000
2015-11-10,12962572000
2015-11-11,12917379999
2015-11-12,12834528000
2015-11-13,12503120000
2015-11-16,12578440000
2015-11-17,12344948000
2015-11-18,12412736000
2015-11-19,12231967999
2015-11-20,12134052000
2015-11-23,12247032000
2015-11-24,12231967999
2015-11-25,12442864000
2015-11-27,12518184000
2015-11-30,12503120000
2015-12-01,12691420000
2015-12-02,12352479999
2015-12-03,12043668000
2015-12-04,12307288000
2015-12-07,11983412000
2015-12-08,12051200000
2015-12-09,11953284000
2015-12-10,12149116000
2015-12-11,11908092000
2015-12-14,11832772000
2015-12-15,11953284000
2015-12-16,12066264000
2015-12-17,11862900000
2015-12-18,11546556000
2015-12-21,11448640000
2015-12-22,11621876000
2015-12-23,12021072000
2015-12-24,12013540000
2015-12-28,11885496000
2015-12-29,11998476000
2015-12-30,11870432000
2015-12-31,11498864000
2016-01-04,11363936000
2016-01-05,11536344000
2016-01-06,11296472000
2016-01-07,10906680000
2016-01-08,10876696000
2016-01-11,11056600000
2016-01-12,10741768000
2016-01-13,10089616000
2016-01-14,10329488000
2016-01-15,9864736000
2016-01-19,9609872000
2016-01-20,9617368000
2016-01-21,10119600000
2016-01-22,10344480000
2016-01-25,10172072000
2016-01-26,10396952000
2016-01-27,10157080000
2016-01-28,9887224000
2016-01-29,10381960000
2016-02-01,10277016000
2016-02-02,9917208000
2016-02-03,10224544000
2016-02-04,10644320000
2016-02-05,10606840000
2016-02-08,10314496000
2016-02-09,10381960000
2016-02-10,10554368000
2016-02-11,10404448000
2016-02-12,10809232000
2016-02-16,11124064000
2016-02-17,11221512000
2016-02-18,11483872000
2016-02-19,11288976000
2016-02-22,11483872000
2016-02-23,11214016000
2016-02-24,11281480000
2016-02-25,11626296000
2016-02-26,11536344000
2016-02-29,11476376000
2016-03-01,11881160000
2016-03-02,11956120000
2016-03-03,12076056000
2016-03-04,12360903999
2016-03-07,12623264000
2016-03-08,12195992000
2016-03-09,12121032000
2016-03-10,12031080000
2016-03-11,12465848000
2016-03-14,12645752000
2016-03-15,12413375999
2016-03-16,12675736000
2016-03-17,12555800000
2016-03-18,12720712000
2016-03-21,12608272000
2016-03-22,12353408000
2016-03-23,12128528000
2016-03-24,12128528000
2016-03-28,12248464000
2016-03-29,12338416000
2016-03-30,12338416000
2016-03-31,12424800000
2016-04-01,11948640000
2016-04-04,11665920000
2016-04-05,11487360000
2016-04-06,11517120000
2016-04-07,11375760000
2016-04-08,11353440000
2016-04-11,11554320000
2016-04-12,11799840000
2016-04-13,11978400000
2016-04-14,11970960000
2016-04-15,12060240000
2016-04-18,11799840000
2016-04-19,11799840000
2016-04-20,11561760000
2016-04-21,11598960000
2016-04-22,11412960000
2016-04-25,11360880000
2016-04-26,11539440000
2016-04-27,11859360000
2016-04-28,11770080000
2016-04-29,11770080000
2016-05-02,11911440000
2016-05-03,11985840000
2016-05-04,12023040000
2016-05-05,12037920000
2016-05-06,12171840000
2016-05-09,12209040000
2016-05-10,12402480000
2016-05-11,11956080000
2016-05-12,11822160000
2016-05-13,11613840000
2016-05-16,11628720000
2016-05-17,11524560000
2016-05-18,11160000000
2016-05-19,10907040000
2016-05-20,10847520000
2016-05-23,10996320000
2016-05-24,11212080000
2016-05-25,11420400000
2016-05-26,11308800000
2016-05-27,11383200000
2016-05-31,11457600000
2016-06-01,11487360000
2016-06-02,11732880000
2016-06-03,11643600000
2016-06-06,11665920000
2016-06-07,11710560000
2016-06-08,11673360000
2016-06-09,11598960000
2016-06-10,11457600000
2016-06-13,11442720000
2016-06-14,11561760000
2016-06-15,11889120000
2016-06-16,11933760000
2016-06-17,12231360000
2016-06-20,12313200000
2016-06-21,12387599999
2016-06-22,12499200000
2016-06-23,12610800000
2016-06-24,11680800000
2016-06-27,11003760000
2016-06-28,11271600000
2016-06-29,11941200000
2016-06-30,12005126000
2016-07-01,12182870000
2016-07-05,11916254000
2016-07-06,12042156000
2016-07-07,12153246000
2016-07-08,12412456000
2016-07-11,12582793999
2016-07-12,12708696000
2016-07-13,12205088000
2016-07-14,12375426000
2016-07-15,12575388000
2016-07-18,12656854000
2016-07-19,12775350000
2016-07-20,12679072000
2016-07-21,12967906000
2016-07-22,13264146000
2016-07-25,13301176000
2016-07-26,13034560000
2016-07-27,12693884000
2016-07-28,12797568000
2016-07-29,13138243999
2016-08-01,13249334000
2016-08-02,12916064000
2016-08-03,12997530000
2016-08-04,12871628000
2016-08-05,13212304000
2016-08-08,13508543999
2016-08-09,13464108000
2016-08-10,13478920000
2016-08-11,13323393999
2016-08-12,13345612000
2016-08-15,13464108000
2016-08-16,13441889999
2016-08-17,13278958000
2016-08-18,13404860000
2016-08-19,13478920000
2016-08-22,13604822000
2016-08-23,13560386000
2016-08-24,13530762000
2016-08-25,13434484000
2016-08-26,13301176000
2016-08-29,13338206000
2016-08-30,13397454000
2016-08-31,13197492000
2016-09-01,13012342000
2016-09-02,12893846000
2016-09-06,12642042000
2016-09-07,12634636000
2016-09-08,12449486000
2016-09-09,11997720000
2016-09-12,11990314000
2016-09-13,11864412000
2016-09-14,11982908000
2016-09-15,11923660000
2016-09-16,11849600000
2016-09-19,11864412000
2016-09-20,11871818000
2016-09-21,11834788000
2016-09-22,12079186000
2016-09-23,12034750000
2016-09-26,11857006000
2016-09-27,11657044000
2016-09-28,11553360000
2016-09-29,11590390000
2016-09-30,11489103000
2016-10-03,11496482000
2016-10-04,11393176000
2016-10-05,11371039000
2016-10-06,11474345000
2016-10-07,11430071000
2016-10-10,11577651000
2016-10-11,11400555000
2016-10-12,11459587000
2016-10-13,11444829000
2016-10-14,11393176000
2016-10-17,11430071000
2016-10-18,11585030000
2016-10-19,11599788000
2016-10-20,11444829000
2016-10-21,11415313000
2016-10-24,11466966000
2016-10-25,11363660000
2016-10-26,11075879000
2016-10-27,10987331000
2016-10-28,11068500000
2016-10-31,11422692000
2016-11-01,11260354000
2016-11-02,11245596000
2016-11-03,10943057000
2016-11-04,11186564000
2016-11-07,11592409000
2016-11-08,11784263000
2016-11-09,11887569000
2016-11-10,11858053000
2016-11-11,12160592000
2016-11-14,12824702000
2016-11-15,12632848000
2016-11-16,12529542000
2016-11-17,12315551000
2016-11-18,12108939000
2016-11-21,12308172000
2016-11-22,12492647000
2016-11-23,12463131000
2016-11-25,12500026000
2016-11-28,12522163000
2016-11-29,12765670000
2016-11-30,13164136000
2016-12-01,13385506000
2016-12-02,13090345999
2016-12-05,13481433000
2016-12-06,13636392000
2016-12-07,13961068000
2016-12-08,14027479000
2016-12-09,14152922000
2016-12-12,14012720999
2016-12-13,14056995000
2016-12-14,13924173000
2016-12-15,13961068000
2016-12-16,14027479000
2016-12-19,14152922000
2016-12-20,14108648000
2016-12-21,14145543000
2016-12-22,13872520000
2016-12-23,13968447000
2016-12-27,13990584000
2016-12-28,13702803000
2016-12-29,13835625000
2016-12-30,13902036000
2017-01-03,14117940000
2017-01-04,14272920000
2017-01-05,13653000000
2017-01-06,13468500000
2017-01-09,13431600000
2017-01-10,13306140000
2017-01-11,13416840000
2017-01-12,13298760000
2017-01-13,13475880000
2017-01-17,13394699999
2017-01-18,13512780000
2017-01-19,13446360000
2017-01-20,13527539999
2017-01-23,13461119999
2017-01-24,13483260000
2017-01-25,13638240000
2017-01-26,13734180000
2017-01-27,13719420000
2017-01-30,13239720000
2017-01-31,13335660000
2017-02-01,13188060000
2017-02-02,13217580000
2017-02-03,13350420000
2017-02-06,13195440000
2017-02-07,13291380000
2017-02-08,13527539999
2017-02-09,13542300000
2017-02-10,13549680000
2017-02-13,13697280000
2017-02-14,13837500000
2017-02-15,13741560000
2017-02-16,13712039999
2017-02-17,13571820000
2017-02-21,13793220000
2017-02-22,13542300000
2017-02-23,13306140000
2017-02-24,13291380000
2017-02-27,13438980000
2017-02-28,13276619999
2017-03-01,13571820000
2017-03-02,13734180000
2017-03-03,13564440000
2017-03-06,13653000000
2017-03-07,13416840000
2017-03-08,13379940000
2017-03-09,13165920000
2017-03-10,13217580000
2017-03-13,13188060000
2017-03-14,13099500000
2017-03-15,13534920000
2017-03-16,13461119999
2017-03-17,13608720000
2017-03-20,13564440000
2017-03-21,13261860000
2017-03-22,13350420000
2017-03-23,13298760000
2017-03-24,13320900000
2017-03-27,13298760000
2017-03-28,13409460000
2017-03-29,13461119999
2017-03-30,13682520000
2017-03-31,13782276000
2017-04-03,13568082000
2017-04-04,13516380000
2017-04-05,13486836000
2017-04-06,13678872000
2017-04-07,13516380000
2017-04-10,13612398000
2017-04-11,13715802000
2017-04-12,13575468000
2017-04-13,13627170000
2017-04-17,13641942000
2017-04-18,13745346000
2017-04-19,14033400000
2017-04-20,14070330000
2017-04-21,13900452000
2017-04-24,14033400000
2017-04-25,14070330000
2017-04-26,14232822000
2017-04-27,14210663999
2017-04-28,13257870000
2017-05-01,13331730000
2017-05-02,13619784000
2017-05-03,13442520000
2017-05-04,13294800000
2017-05-05,13390818000
2017-05-08,13147080000
2017-05-09,13169237999
2017-05-10,13302186000
2017-05-11,13058448000
2017-05-12,12910728000
2017-05-15,13110150000
2017-05-16,13058448000
2017-05-17,13028904000
2017-05-18,13316958000
2017-05-19,13361274000
2017-05-22,13376046000
2017-05-23,13412976000
2017-05-24,13449906000
2017-05-25,13361274000
2017-05-26,13346502000
2017-05-30,13184010000
2017-05-31,13287413999
2017-06-01,13206168000
2017-06-02,13420362000
2017-06-05,13198782000
2017-06-06,13184010000
2017-06-07,13280028000
2017-06-08,13398204000
2017-06-09,13575468000
2017-06-12,13760118000
2017-06-13,13811820000
2017-06-14,13715802000
2017-06-15,13730574000
2017-06-16,13841363999
2017-06-19,14107260000
2017-06-20,13974312000
2017-06-21,13737960000
2017-06-22,13789662000
2017-06-23,13826592000
2017-06-26,13996470000
2017-06-27,13893066000
2017-06-28,13737960000
2017-06-29,13649328000
2017-06-30,13497876000
2017-07-03,13896828000
2017-07-05,13822948000
2017-07-06,13520040000
2017-07-07,13490488000
2017-07-10,13239296000
2017-07-11,13313176000
2017-07-12,13335340000
2017-07-13,13379668000
2017-07-14,13409219999
2017-07-17,13653024000
2017-07-18,13756456000
2017-07-19,13749068000
2017-07-20,13335340000
2017-07-21,13268848000
2017-07-24,13276236000
2017-07-25,13623472000
2017-07-26,13313176000
2017-07-27,13800784000
2017-07-28,13822948000
2017-07-31,13786008000
2017-08-01,13970708000
2017-08-02,13771232000
2017-08-03,13586532000
2017-08-04,13778619999
2017-08-07,13845111999
2017-08-08,13453548000
2017-08-09,13276236000
2017-08-10,13172803999
2017-08-11,13187580000
2017-08-14,13298400000
2017-08-15,13261460000
2017-08-16,13468324000
2017-08-17,13239296000
2017-08-18,12877284000
2017-08-21,12840344000
2017-08-22,13039819999
2017-08-23,12980716000
2017-08-24,13002880000
2017-08-25,13076760000
2017-08-28,12951164000
2017-08-29,13061984000
2017-08-30,13313176000
2017-08-31,13387056000
2017-09-01,13401832000
2017-09-05,13017656000
2017-09-06,13283624000
2017-09-07,13254072000
2017-09-08,13409219999
2017-09-11,13453548000
2017-09-12,13579144000
2017-09-13,13623472000
2017-09-14,13497876000
2017-09-15,13483100000
2017-09-18,13527428000
2017-09-19,13549592000
2017-09-20,13638248000
2017-09-21,13512652000
2017-09-22,13542203999
2017-09-25,13564368000
2017-09-26,13667800000
2017-09-27,13697352000
2017-09-28,13660411999
2017-09-29,13660411999
2017-10-02,13619770000
2017-10-03,13479359999
2017-10-04,13449800000
2017-10-05,13538480000
2017-10-06,13553260000
2017-10-09,13590210000
2017-10-10,13708450000
2017-10-11,13797130000
2017-10-12,14336599999
2017-10-13,14417890000
2017-10-16,14336599999
2017-10-17,14292260000
2017-10-18,14669150000
2017-10-19,14654369999
2017-10-20,14380940000
2017-10-23,14284869999
2017-10-24,14528740000
2017-10-25,14299650000
2017-10-26,14336599999
2017-10-27,14366160000
2017-10-30,14262700000
2017-10-31,14454840000
2017-11-01,14580470000
2017-11-02,14380940000
2017-11-03,14506570000
2017-11-06,14624810000
2017-11-07,14624810000
2017-11-08,14920410000
2017-11-09,14780000000
2017-11-10,14772609999
2017-11-13,14802170000
2017-11-14,14757830000
2017-11-15,14602640000
2017-11-16,14757830000
2017-11-17,14698710000
2017-11-20,14558300000
2017-11-21,14624810000
2017-11-22,14617420000
2017-11-24,14632200000
2017-11-27,14484400000
2017-11-28,14380940000
2017-11-29,14536130000
2017-11-30,14624810000
2017-12-01,14417890000
2017-12-04,14676540000
2017-12-05,14580470000
2017-12-06,14491790000
2017-12-07,14521349999
2017-12-08,14661760000
2017-12-11,14654369999
2017-12-12,14669150000
2017-12-13,14669150000
2017-12-14,14617420000
2017-12-15,14883460000
2017-12-18,15208619999
2017-12-19,14986920000
2017-12-20,14816950000
2017-12-21,14816950000
2017-12-22,14883460000
2017-12-26,14913020000
2017-12-27,14890849999
2017-12-28,14868680000
2017-12-29,14669150000
2018-01-02,14739648000
2018-01-03,14687904000
2018-01-04,14650944000
2018-01-05,14680512000
2018-01-08,15072288000
2018-01-09,15109248000
2018-01-10,15264479999
2018-01-11,15205344000
2018-01-12,15050112000
2018-01-16,15020544000
2018-01-17,15471456000
2018-01-18,15153600000
2018-01-19,15316224000
2018-01-22,15382752000
2018-01-23,15744960000
2018-01-24,15737568000
2018-01-25,15648864000
2018-01-26,15700607999
2018-01-29,15486240000
2018-01-30,15397535999
2018-01-31,15345792000
2018-02-01,15205344000
2018-02-02,14865312000
2018-02-05,14303520000
2018-02-06,14355264000
2018-02-07,14377440000
2018-02-08,13860000000
2018-02-09,14429184000
2018-02-12,14355264000
2018-02-13,14429184000
2018-02-14,14517888000
2018-02-15,14458752000
2018-02-16,14695296000
2018-02-20,14421792000
2018-02-21,14207424000
2018-02-22,14126112000
2018-02-23,14200032000
2018-02-26,14044800000
2018-02-27,13667807999
2018-02-28,13719552000
2018-03-01,13608672000
2018-03-02,13630848000
2018-03-05,13394304000
2018-03-06,13453440000
2018-03-07,13704768000
2018-03-08,13756512000
2018-03-09,13978272000
2018-03-12,13845216000
2018-03-13,13823040000
2018-03-14,13985664000
2018-03-15,14081760000
2018-03-16,14177856000
2018-03-19,14000448000
2018-03-20,13985664000
2018-03-21,13860000000
2018-03-22,13601279999
2018-03-23,13290816000
2018-03-26,13593888000
2018-03-27,13549535999
2018-03-28,13726944000
2018-03-29,13778688000
2018-04-02,13529113000
2018-04-03,13795404999
2018-04-04,13913757000
2018-04-05,13788008000
2018-04-06,13647465000
2018-04-09,13492127999
2018-04-10,13499525000
2018-04-11,13669656000
2018-04-12,14224431000
2018-04-13,14157858000
2018-04-16,14387165000
2018-04-17,14549899000
2018-04-18,14631266000
2018-04-19,14394562000
2018-04-20,14364974000
2018-04-23,14394562000
2018-04-24,14276210000
2018-04-25,14512914000
2018-04-26,14498120000
2018-04-27,14609075000
2018-04-30,14468532000
2018-05-01,14446341000
2018-05-02,14372371000
2018-05-03,14372371000
2018-05-04,14675648000
2018-05-07,14882764000
2018-05-08,14816191000
2018-05-09,15245217000
2018-05-10,15474524000
2018-05-11,15333981000
2018-05-14,15444936000
2018-05-15,15045498000
2018-05-16,14949337000
2018-05-17,15023307000
2018-05-18,15163850000
2018-05-21,15615067000
2018-05-22,15696434000
2018-05-23,15836977000
2018-05-24,16021902000
2018-05-25,15947932000
2018-05-29,15918344000
2018-05-30,16140254000
2018-05-31,15999711000
2018-06-01,16206827000
2018-06-04,16384354999
2018-06-05,16229018000
2018-06-06,16458325000
2018-06-07,16339973000
2018-06-08,16339973000
2018-06-11,15955329000
2018-06-12,15873962000
2018-06-13,15592875999
2018-06-14,15777800999
2018-06-15,15748213000
2018-06-18,15666846000
2018-06-19,15615067000
2018-06-20,15896152999
2018-06-21,15999711000
2018-06-22,15844374000
2018-06-25,15563288000
2018-06-26,15496715000
2018-06-27,15570685000
2018-06-28,15430142000
2018-06-29,15585479000
2018-07-02,15419516000
2018-07-03,15552698000
2018-07-05,15619289000
2018-07-06,15774668000
2018-07-09,15789466000
2018-07-10,15811663000
2018-07-11,15634087000
2018-07-12,15663683000
2018-07-13,15671082000
2018-07-16,15552698000
2018-07-17,15560097000
