,CAR
2018-08-22,2712296000
2018-08-23,2657923999
2018-08-24,2612220000
2018-08-27,2616948000
2018-08-28,2676048000
2018-08-29,2682352000
2018-08-30,2535784000
2018-08-31,2451468000
2018-09-04,2412856000
2018-09-05,2488504000
2018-09-06,2468804000
2018-09-07,2506628000
2018-09-10,2555484000
2018-09-11,2568880000
2018-09-12,2699688000
2018-09-13,2663440000
2018-09-14,2682352000
2018-09-17,2637436000
2018-09-18,2641376000
2018-09-19,2682352000
2018-09-20,2705992000
2018-09-21,2672896000
2018-09-24,2541300000
2018-09-25,2523176000
2018-09-26,2547604000
2018-09-27,2552332000
2018-09-28,2532632000
2018-10-01,2522320000
2018-10-02,2522320000
2018-10-03,2563077000
2018-10-04,2530010000
2018-10-05,2543852000
2018-10-08,2608448000
2018-10-09,2453110000
2018-10-10,2350064000
2018-10-11,2360830000
2018-10-12,2412353000
2018-10-15,2495405000
2018-10-16,2562308000
2018-10-17,2542314000
2018-10-18,2380824000
2018-10-19,2417736000
2018-10-22,2400049000
2018-10-23,2377748000
2018-10-24,2116288000
2018-10-25,2218565000
2018-10-26,2145510000
2018-10-29,2130899000
2018-10-30,2212413000
2018-10-31,2162428000
2018-11-01,2307000000
2018-11-02,2320073000
2018-11-05,2387745000
2018-11-06,2270857000
2018-11-07,2510785000
2018-11-08,2481563000
2018-11-09,2478486999
2018-11-12,2414660000
2018-11-13,2400049000
2018-11-14,2393897000
2018-11-15,2386976000
2018-11-16,2305462000
2018-11-19,2189343000
2018-11-20,2078607000
2018-11-21,2156276000
2018-11-23,2158583000
2018-11-26,2281623000
2018-11-27,2275471000
2018-11-28,2380055000
2018-11-29,2236252000
2018-11-30,2252401000
2018-12-03,2277778000
2018-12-04,2142434000
2018-12-06,2167042000
2018-12-07,2017087000
2018-12-10,2061689000
2018-12-11,2004014000
2018-12-12,1975561000
2018-12-13,1960180999
2018-12-14,1922500000
2018-12-17,1938649000
2018-12-18,1947108000
2018-12-19,1898661000
2018-12-20,1864825000
2018-12-21,1762548000
2018-12-24,1721022000
2018-12-26,1849445000
2018-12-27,1844062000
2018-12-28,1810995000
2018-12-31,1703984000
2019-01-02,1721418000
2019-01-03,1650924000
2019-01-04,1753254000
2019-01-07,1813894000
2019-01-08,1827538000
2019-01-09,1899548000
2019-01-10,1938206000
2019-01-11,1971558000
2019-01-14,1973832000
2019-01-15,1948818000
2019-01-16,1956398000
2019-01-17,1995056000
2019-01-18,2046600000
2019-01-22,1921530000
2019-01-23,1844213999
2019-01-24,1904096000
2019-01-25,1988234000
2019-01-28,1984444000
2019-01-29,1973074000
2019-01-30,2027650000
2019-01-31,2019312000
2019-02-01,2017038000
2019-02-04,2000362000
2019-02-05,2022344000
2019-02-06,2011732000
2019-02-07,1979896000
2019-02-08,1946544000
2019-02-11,2090563999
2019-02-12,2092838000
2019-02-13,2086016000
2019-02-14,2123916000
2019-02-15,2174702000
2019-02-19,2242164000
2019-02-20,2229278000
2019-02-21,2611310000
2019-02-22,2678014000
2019-02-25,2674982000
2019-02-26,2686352000
2019-02-27,2724252000
2019-02-28,2715156000
2019-03-01,2750024000
2019-03-04,2765184000
2019-03-05,2695448000
2019-03-06,2649968000
2019-03-07,2618890000
2019-03-08,2598424000
2019-03-11,2599940000
2019-03-12,2619648000
2019-03-13,2646936000
2019-03-14,2631776000
2019-03-15,2639356000
2019-03-18,2665886000
2019-03-19,2638598000
2019-03-20,2614342000
2019-03-21,2688626000
2019-03-22,2518834000
2019-03-25,2525656000
2019-03-26,2577200000
2019-03-27,2581748000
2019-03-28,2596150000
2019-03-29,2642388000
2019-04-01,2717760000
2019-04-02,2679000000
2019-04-03,2663800000
2019-04-04,2681280000
2019-04-05,2658480000
2019-04-08,2618960000
2019-04-09,2608320000
2019-04-10,2643280000
2019-04-11,2706360000
2019-04-12,2744360000
2019-04-15,2690400000
2019-04-16,2664560000
2019-04-17,2691920000
2019-04-18,2688880000
2019-04-22,2720800000
2019-04-23,2750440000
2019-04-24,2788440000
2019-04-25,2721560000
2019-04-26,2777800000
2019-04-29,2756520000
2019-04-30,2701800000
2019-05-01,2660000000
2019-05-02,2744360000
2019-05-03,2823400000
2019-05-06,2789960000
2019-05-07,2649360000
2019-05-08,2604520000
2019-05-09,2633400000
2019-05-10,2582480000
2019-05-13,2514080000
2019-05-14,2525480000
2019-05-15,2504200000
2019-05-16,2494320000
2019-05-17,2398560000
2019-05-20,2390200000
2019-05-21,2388680000
2019-05-22,2303560000
2019-05-23,2273160000
2019-05-24,2267080000
2019-05-28,2264800000
2019-05-29,2273920000
2019-05-30,2188800000
2019-05-31,2155360000
2019-06-03,2167520000
2019-06-04,2299760000
2019-06-05,2304320000
2019-06-06,2257200000
2019-06-07,2264800000
2019-06-10,2310400000
2019-06-11,2326360000
2019-06-12,2331680000
2019-06-13,2482159999
2019-06-14,2526240000
2019-06-17,2539920000
2019-06-18,2615920000
2019-06-19,2630360000
2019-06-20,2642520000
2019-06-21,2606800000
2019-06-24,2646320000
2019-06-25,2681280000
2019-06-26,2629600000
2019-06-27,2647840000
2019-06-28,2672159999
2019-07-01,2628240000
2019-07-02,2592144000
2019-07-03,2622224000
2019-07-05,2629744000
2019-07-08,2593648000
2019-07-09,2632752000
2019-07-10,2613952000
2019-07-11,2670352000
2019-07-12,2692912000
2019-07-15,2734272000
2019-07-16,2745552000
2019-07-17,2716976000
2019-07-18,2695168000
2019-07-19,2692160000
2019-07-22,2635008000
2019-07-23,2659824000
2019-07-24,2736528000
2019-07-25,2700431999
2019-07-26,2711712000
2019-07-29,2723744000
2019-07-30,2722240000
2019-07-31,2736528000
2019-08-01,2652304000
2019-08-02,2612448000
2019-08-05,2549280000
2019-08-06,2533488000
2019-08-07,2346992000
2019-08-08,2391360000
2019-08-09,2362032000
2019-08-12,2212384000
2019-08-13,2198096000
2019-08-14,2046192000
2019-08-15,1970240000
2019-08-16,1990544000
2019-08-19,1971744000
2019-08-20,1972496000
2019-08-21,1934144000
2019-08-22,1914592000
2019-08-23,1856688000
2019-08-26,1871728000
2019-08-27,1812320000
2019-08-28,1810815999
2019-08-29,1863456000
2019-08-30,1862704000
2019-09-03,1824352000
2019-09-04,1834128000
2019-09-05,1904815999
2019-09-06,1884512000
2019-09-09,2056720000
2019-09-10,2131920000
2019-09-11,2190576000
2019-09-12,2198848000
2019-09-13,2171776000
2019-09-16,2218400000
2019-09-17,2219152000
2019-09-18,2218400000
2019-09-19,2219152000
2019-09-20,2206368000
2019-09-23,2179296000
2019-09-24,2052960000
2019-09-25,2104848000
2019-09-26,2088304000
2019-09-27,2067248000
2019-09-30,2088414000
2019-10-01,2013775000
2019-10-02,1913271000
2019-10-03,1913271000
2019-10-04,1946526000
2019-10-07,1949482000
2019-10-08,1896274000
2019-10-09,1950960000
2019-10-10,1973869000
2019-10-11,2089892000
2019-10-14,2103194000
2019-10-15,2160836000
2019-10-16,2118713000
2019-10-17,2180050000
2019-10-18,2123147000
2019-10-21,2167487000
2019-10-22,2208871000
2019-10-23,2300507000
2019-10-24,2214044000
2019-10-25,2209610000
2019-10-28,2265774000
2019-10-29,2246560000
2019-10-30,2228824000
2019-10-31,2195569000
2019-11-01,2050725000
2019-11-04,2109845000
2019-11-05,2203698000
2019-11-06,2161575000
2019-11-07,2186701000
2019-11-08,2271686000
2019-11-11,2287205000
2019-11-12,2290900000
2019-11-13,2202220000
2019-11-14,2246560000
2019-11-15,2334501000
2019-11-18,2287944000
2019-11-19,2205176000
2019-11-20,2112061999
2019-11-21,2121669000
2019-11-22,2160097000
2019-11-25,2251733000
2019-11-26,2235475000
2019-11-27,2262079000
2019-11-29,2198525000
2019-12-02,2191874000
2019-12-03,2168226000
2019-12-04,2205915000
2019-12-05,2201481000
2019-12-06,2302724000
2019-12-09,2350759000
2019-12-10,2375146000
2019-12-11,2403228000
2019-12-12,2298290000
2019-12-13,2313070000
2019-12-16,2370712000
2019-12-17,2386231000
2019-12-18,2405445000
2019-12-19,2394360000
2019-12-20,2430571000
2019-12-23,2434266000
2019-12-24,2436483000
2019-12-26,2414313000
2019-12-27,2393621000
2019-12-30,2415052000
2019-12-31,2350296000
2020-01-02,2429757000
2020-01-03,2381643000
2020-01-06,2396223000
2020-01-07,2407158000
2020-01-08,2450898000
2020-01-09,2591595000
2020-01-10,2515050000
2020-01-13,2603988000
2020-01-14,2659392000
2020-01-15,2612007000
2020-01-16,2615652000
2020-01-17,2550771000
2020-01-21,2525256000
2020-01-22,2515779000
2020-01-23,2519424000
2020-01-24,2493180000
2020-01-27,2387475000
2020-01-28,2461104000
2020-01-29,2447253000
2020-01-30,2431944000
2020-01-31,2391120000
2020-02-03,2393307000
2020-02-04,2507031000
2020-02-05,2585763000
2020-02-06,2519424000
2020-02-07,2542023000
2020-02-10,2722086000
2020-02-11,2813940000
2020-02-12,2980152000
2020-02-13,3023892000
2020-02-14,3010770000
2020-02-18,3012228000
2020-02-19,3147822000
2020-02-20,3669786000
2020-02-21,3494826000
2020-02-24,3218535000
2020-02-25,2932038000
2020-02-26,2625858000
2020-02-27,2334258000
2020-02-28,2360502000
2020-03-02,2353212000
2020-03-03,2181897000
2020-03-04,2107539000
2020-03-05,1813023000
2020-03-06,1759077000
2020-03-09,1537461000
2020-03-10,1612548000
2020-03-11,1414989000
2020-03-12,1132137000
2020-03-13,1312929000
2020-03-16,1042470000
2020-03-17,885735000
2020-03-18,567162000
2020-03-19,705672000
2020-03-20,800442000
2020-03-23,976860000
2020-03-24,1305639000
2020-03-25,1256796000
2020-03-26,1197018000
2020-03-27,1067985000
2020-03-30,981234000
2020-03-31,967440000
2020-04-01,894360000
2020-04-02,783696000
2020-04-03,736368000
2020-04-06,860256000
2020-04-07,965352000
2020-04-08,1003632000
2020-04-09,1110120000
2020-04-13,1029384000
2020-04-14,1007808000
2020-04-15,991800000
2020-04-16,897144000
2020-04-17,976488000
2020-04-20,940296000
2020-04-21,879048000
2020-04-22,835200000
2020-04-23,835896000
2020-04-24,910368000
2020-04-27,1057920000
2020-04-28,1149792000
2020-04-29,1183200000
2020-04-30,1147008000
2020-05-01,967440000
2020-05-04,972312000
2020-05-05,966048000
2020-05-06,867912000
2020-05-07,908280000
2020-05-08,1025904000
2020-05-11,914544000
2020-05-12,853296000
2020-05-13,746808000
2020-05-14,828240000
2020-05-15,826848000
2020-05-18,1026600000
2020-05-19,954216000
2020-05-20,1069056000
2020-05-21,1152576000
2020-05-22,1163712000
2020-05-26,1295256000
2020-05-27,1529112000
2020-05-28,1393392000
2020-05-29,1498488000
2020-06-01,1703808000
2020-06-02,1650912000
2020-06-03,1893120000
2020-06-04,1983600000
2020-06-05,2187528000
2020-06-08,2246688000
2020-06-09,2026752000
2020-06-10,1885464000
2020-06-11,1607760000
2020-06-12,1822824000
2020-06-15,1833960000
2020-06-16,1955064000
2020-06-17,1787328000
2020-06-18,1830480000
2020-06-19,1780368000
2020-06-22,1698936000
2020-06-23,1714944000
2020-06-24,1529808000
2020-06-25,1550688000
2020-06-26,1433760000
2020-06-29,1580616000
2020-06-30,1595433000
2020-07-01,1566856000
2020-07-02,1806624000
2020-07-06,1876324000
2020-07-07,1765501000
2020-07-08,1969722000
2020-07-09,1870748000
2020-07-10,1954388000
2020-07-13,1881203000
2020-07-14,1980874000
2020-07-15,2138396000
2020-07-16,2088909000
2020-07-17,2073575000
2020-07-20,2013633000
2020-07-21,2013633000
2020-07-22,2080545000
2020-07-23,2020603000
2020-07-24,2054756000
2020-07-27,1994814000
2020-07-28,1923720000
2020-07-29,1913962000
2020-07-30,1849838000
2020-07-31,1805230000
2020-08-03,1768986000
2020-08-04,1774562000
2020-08-05,1971116000
2020-08-06,1978086000
2020-08-07,1964146000
2020-08-10,2095879000
2020-08-11,2228309000
2020-08-12,2194853000
2020-08-13,2173943000
2020-08-14,2176731000
2020-08-17,2149548000
2020-08-18,2204611000
2020-08-19,2288251000
2020-08-20,2298706000
2020-08-21,2254098000
2020-08-24,2366315000
2020-08-25,2362133000
2020-08-26,2320313000
2020-08-27,2380255000
2020-08-28,2461107000
2020-08-31,2377467000
2020-09-01,2461107000
2020-09-02,2521746000
2020-09-03,2410226000
2020-09-04,2430439000
2020-09-08,2407438000
2020-09-09,2398377000
2020-09-10,2394195000
2020-09-11,2324495000
2020-09-14,2374679000
2020-09-15,2265947000
2020-09-16,2203217000
2020-09-17,2270129000
2020-09-18,2156518000
2020-09-21,2008057000
2020-09-22,2013633000
2020-09-23,1927902000
2020-09-24,1895840000
2020-09-25,1896537000
2020-09-28,1918144000
2020-09-29,1799654000
2020-09-30,1831872000
2020-10-01,1999608000
2020-10-02,1972464000
2020-10-05,2023272000
2020-10-06,2021880000
2020-10-07,2130456000
2020-10-08,2169432000
2020-10-09,2197272000
2020-10-12,2129064000
2020-10-13,2050416000
2020-10-14,2077560000
2020-10-15,2129760000
2020-10-16,2223720000
2020-10-19,2303760000
2020-10-20,2522304000
2020-10-21,2602344000
2020-10-22,2653152000
2020-10-23,2810448000
2020-10-26,2557800000
2020-10-27,2504208000
2020-10-28,2447136000
2020-10-29,2554320000
2020-10-30,2343432000
2020-11-02,2124192000
2020-11-03,2127672000
2020-11-04,1974552000
2020-11-05,2248776000
2020-11-06,2154120000
2020-11-09,2637144000
2020-11-10,2587728000
2020-11-11,2482632000
2020-11-12,2452704000
2020-11-13,2555016000
2020-11-16,2586336000
2020-11-17,2547360000
2020-11-18,2442960000
2020-11-19,2502120000
2020-11-20,2421384000
2020-11-23,2575200000
2020-11-24,2660808000
2020-11-25,2614872000
2020-11-27,2577288000
2020-11-30,2447832000
2020-12-01,2545968000
2020-12-02,2622528000
2020-12-03,2664288000
2020-12-04,2764512000
2020-12-07,2672640000
2020-12-08,2620440000
2020-12-09,2737368000
2020-12-10,2791656000
2020-12-11,2719272000
2020-12-14,2596776000
2020-12-15,2621136000
2020-12-16,2623920000
2020-12-17,2601648000
2020-12-18,2522304000
2020-12-21,2465232000
2020-12-22,2413032000
2020-12-23,2541792000
2020-12-24,2568240000
2020-12-28,2543880000
2020-12-29,2582160000
2020-12-30,2616264000
2020-12-31,2607270000
2021-01-04,2477256000
2021-01-05,2519895000
2021-01-06,2581407000
2021-01-07,2630337000
2021-01-08,2610765000
2021-01-11,2724702000
2021-01-12,2710023000
2021-01-13,2619153000
2021-01-14,2724702000
2021-01-15,2725401000
2021-01-19,2631036000
2021-01-20,2881278000
2021-01-21,2921820000
2021-01-22,2869395000
2021-01-25,2867298000
2021-01-26,3091677000
2021-01-27,3030165000
2021-01-28,2886171000
2021-01-29,2889666000
2021-02-01,2968653000
2021-02-02,2837241000
2021-02-03,2882676000
2021-02-04,3060222000
2021-02-05,3031563000
2021-02-08,3022476000
2021-02-09,3062319000
2021-02-10,3024573000
2021-02-11,2988225000
2021-02-12,3125229000
2021-02-16,3194430000
2021-02-17,2993118000
2021-02-18,3079095000
2021-02-19,3407625000
2021-02-22,3529950000
2021-02-23,3809550000
2021-02-24,3907410000
2021-02-25,3762018000
2021-02-26,3882945000
2021-03-01,4071675000
2021-03-02,4147866000
2021-03-03,4253415000
2021-03-04,4198194000
2021-03-05,4356867000
2021-03-08,4534413000
2021-03-09,4352673000
2021-03-10,4563072000
2021-03-11,4687494000
2021-03-12,4812615000
2021-03-15,5035596000
2021-03-16,4646952000
2021-03-17,4842672000
2021-03-18,4707765000
2021-03-19,4713357000
2021-03-22,4727337000
2021-03-23,4600818000
2021-03-24,4585440000
2021-03-25,4605711000
2021-03-26,4823100000
2021-03-29,4785354000
2021-03-30,5242500000
2021-03-31,5070546000
2021-04-01,5187279000
2021-04-05,5242500000
2021-04-06,5232714000
2021-04-07,5266965000
2021-04-08,5197065000
2021-04-09,5385096000
2021-04-12,5350845000
2021-04-13,5298420000
2021-04-14,5399076000
2021-04-15,5464782000
2021-04-16,5532585000
2021-04-19,5462685000
2021-04-20,5222229000
2021-04-21,5522799000
2021-04-22,5545167000
2021-04-23,5819175000
2021-04-26,5972955000
2021-04-27,6165879000
2021-04-28,6189645000
2021-04-29,6153996000
2021-04-30,6263739000
2021-05-03,6221799000
2021-05-04,5826165000
2021-05-05,5868804000
2021-05-06,5865309000
2021-05-07,5747877000
2021-05-10,5754168000
2021-05-11,5724810000
2021-05-12,5285838000
2021-05-13,5515110000
2021-05-14,6069417000
2021-05-17,6155394000
2021-05-18,5972955000
2021-05-19,5743683000
2021-05-20,5791914000
2021-05-21,5809389000
2021-05-24,5907948000
2021-05-25,5766051000
2021-05-26,5870202000
2021-05-27,5959674000
2021-05-28,6138618000
2021-06-01,6256749000
2021-06-02,6055437000
2021-06-03,6061029000
2021-06-04,5975751000
2021-06-07,6237177000
2021-06-08,6421014000
2021-06-09,6187548000
2021-06-10,6078504000
2021-06-11,6587376000
2021-06-14,6402840000
2021-06-15,6343425000
2021-06-16,6139317000
2021-06-17,5766051000
2021-06-18,5652114000
2021-06-21,5819175000
2021-06-22,5598291000
2021-06-23,5821971000
2021-06-24,5703840000
2021-06-25,5644425000
2021-06-28,5466879000
2021-06-29,5530488000
2021-06-30,4961593000
2021-07-01,5215756000
2021-07-02,5028478000
2021-07-06,4945031000
2021-07-07,4779411000
2021-07-08,4493398000
2021-07-09,4733547000
2021-07-12,4709978000
2021-07-13,4594681000
2021-07-14,4569201000
2021-07-15,4687683000
2021-07-16,4541173000
2021-07-19,4378738000
2021-07-20,4686409000
2021-07-21,4915729000
2021-07-22,4951401000
2021-07-23,5061602000
2021-07-26,5168618000
2021-07-27,5106192000
2021-07-28,5195372000
2021-07-29,5434884000
2021-07-30,5272449000
2021-08-02,5474378000
2021-08-03,5721534000
2021-08-04,4774315000
2021-08-05,5251428000
2021-08-06,5324046000
2021-08-09,5072431000
2021-08-10,5466097000
2021-08-11,5491577000
2021-08-12,5680129000
2021-08-13,5861037000
2021-08-16,5895435000
2021-08-17,5813899000
2021-08-18,5959772000
2021-08-19,5793515000
2021-08-20,5720260000
2021-08-23,5789056000
2021-08-24,5804344000
2021-08-25,5812625000
2021-08-26,5653375000
2021-08-27,5796700000
2021-08-30,5718349000
2021-08-31,5780775000
2021-09-01,5934929000
2021-09-02,6050863000
2021-09-03,5882058000
2021-09-07,5998629000
2021-09-08,5751473000
2021-09-09,5817721000
2021-09-10,5518331000
2021-09-13,5752110000
2021-09-14,5733000000
2021-09-15,5733000000
2021-09-16,6292923000
2021-09-17,6071884000
2021-09-20,6047041000
2021-09-21,5994807000
2021-09-22,6370000000
2021-09-23,6887881000
2021-09-24,7109557000
2021-09-27,7654192000
2021-09-28,7657377000
2021-09-29,7515963000
2021-09-30,6571164000
2021-10-01,6874596000
2021-10-04,6821016000
2021-10-05,7263192000
2021-10-06,7251912000
2021-10-07,7131780000
2021-10-08,7794479999
2021-10-11,8033052000
2021-10-12,8651196000
2021-10-13,8452104000
2021-10-14,8301516000
2021-10-15,8514708000
2021-10-18,8929248000
2021-10-19,8961960000
2021-10-20,9040920000
2021-10-21,9447564000
2021-10-22,9473508000
2021-10-25,9963060000
2021-10-26,9585744000
2021-10-27,9361836000
2021-10-28,9687264000
2021-10-29,9774684000
2021-11-01,9670344000
2021-11-02,20144388000
2021-11-03,16812275999
2021-11-04,15348696000
2021-11-05,16776743999
2021-11-08,16530840000
2021-11-09,14081952000
2021-11-10,14318832000
2021-11-11,15239280000
2021-11-12,15060491999
2021-11-15,15448524000
2021-11-16,15876600000
2021-11-17,15504359999
2021-11-18,15676380000
2021-11-19,16147320000
2021-11-22,17010240000
2021-11-23,17354844000
2021-11-24,17633460000
2021-11-26,16297343999
2021-11-29,17211024000
2021-11-30,15486875999
2021-12-01,14284428000
2021-12-02,15121968000
2021-12-03,14732808000
2021-12-06,14962920000
2021-12-07,14261304000
2021-12-08,13995660000
2021-12-09,13886244000
2021-12-10,13760472000
2021-12-13,13237644000
2021-12-14,12749784000
2021-12-15,12777984000
2021-12-16,12197064000
2021-12-17,12212856000
2021-12-20,12004176000
2021-12-21,12710868000
2021-12-22,12233160000
2021-12-23,12629652000
2021-12-27,12589608000
2021-12-28,11861484000
2021-12-29,11649984000
2021-12-30,11561436000
2021-12-31,11011347000
2022-01-03,10737882000
2022-01-04,10754343000
2022-01-05,10349190000
2022-01-06,10620000000
2022-01-07,10463886000
2022-01-10,10598760000
2022-01-11,10557873000
2022-01-12,10197855000
2022-01-13,10190952000
2022-01-14,10370961000
2022-01-18,10242459000
2022-01-19,9966339000
2022-01-20,9881910000
2022-01-21,9297279000
2022-01-24,9368433000
2022-01-25,9001512000
2022-01-26,9109305000
2022-01-27,8734950000
2022-01-28,8783802000
2022-01-31,9355158000
2022-02-01,9504369000
2022-02-02,9558531000
2022-02-03,9255861000
2022-02-04,9580302000
2022-02-07,9925983000
2022-02-08,9947223000
2022-02-09,10655046000
2022-02-10,10100151000
2022-02-11,9624375000
2022-02-14,10339101000
2022-02-15,9093375000
2022-02-16,9281880000
2022-02-17,8771589000
2022-02-18,8519894999
2022-02-22,8009604000
2022-02-23,7939512000
2022-02-24,8908056000
2022-02-25,9558531000
2022-02-28,9740664000
2022-03-01,9573930000
2022-03-02,10017846000
2022-03-03,9632340000
2022-03-04,9274977000
2022-03-07,8618130000
2022-03-08,9315333000
2022-03-09,10340694000
2022-03-10,10689030000
2022-03-11,11044800000
2022-03-14,11317734000
2022-03-15,12299553000
2022-03-16,14947119000
2022-03-17,15823800000
2022-03-18,15034203000
2022-03-21,14423553000
2022-03-22,14856317999
2022-03-23,14222835000
2022-03-24,14284431000
2022-03-25,13958397000
2022-03-28,13773078000
2022-03-29,14330628000
2022-03-30,13617495000
2022-03-31,12770050000
2022-04-01,12638130000
2022-04-04,13761390000
2022-04-05,13420434999
2022-04-06,11952340000
2022-04-07,12206480000
2022-04-08,11868435000
2022-04-11,12443645000
2022-04-12,12502329999
2022-04-13,13078995000
2022-04-14,12872870000
2022-04-18,12924280000
2022-04-19,13839475000
2022-04-20,15491870000
2022-04-21,14977770000
2022-04-22,14456395000
2022-04-25,14535450000
2022-04-26,13266204999
2022-04-27,13462145000
2022-04-28,13242925000
2022-04-29,12981995000
2022-05-02,13607160000
2022-05-03,13836079999
2022-05-04,14123684999
2022-05-05,13274450000
2022-05-06,12409210000
2022-05-09,11022110000
2022-05-10,11008530000
2022-05-11,10835385000
2022-05-12,10667090000
2022-05-13,9948805000
2022-05-16,10062295000
2022-05-17,10321770000
2022-05-18,9032640000
2022-05-19,8716420000
2022-05-20,8471980000
2022-05-23,8953100000
2022-05-24,8500110000
2022-05-25,8683440000
2022-05-26,8974440000
2022-05-27,9747530000
2022-05-31,9228580000
2022-06-01,9088900000
2022-06-02,9601545000
2022-06-03,9285810000
2022-06-06,9291145000
2022-06-07,9435190000
2022-06-08,8944855000
2022-06-09,8404080000
2022-06-10,8150910000
2022-06-13,7711500000
2022-06-14,7775035000
2022-06-15,8392440000
2022-06-16,7780855000
2022-06-17,7800255000
2022-06-21,7752240000
2022-06-22,7419529999
2022-06-23,7494220000
2022-06-24,7945755000
2022-06-27,7894830000
2022-06-28,7534475000
2022-06-29,7298279999
2022-06-30,6883344000
2022-07-01,7062588000
2022-07-05,7277400000
2022-07-06,6969924000
2022-07-07,7346663999
2022-07-08,7332155999
2022-07-11,6987708000
2022-07-12,7143551999
2022-07-13,7344324000
2022-07-14,7067736000
2022-07-15,7103304000
2022-07-18,7129980000
2022-07-19,7503444000
2022-07-20,7472555999
2022-07-21,7397676000
2022-07-22,7315776000
2022-07-25,7493148000
2022-07-26,6932016000
2022-07-27,7314372000
2022-07-28,8047259999
2022-07-29,8519004000
2022-08-01,8475012000
2022-08-02,8074872000
2022-08-03,8463780000
2022-08-04,8307936000
2022-08-05,8616348000
2022-08-08,8756748000
2022-08-09,8591076000
2022-08-10,8714628000
2022-08-11,8746452000
2022-08-12,8848476000
2022-08-15,8866260000
2022-08-16,9074988000
2022-08-17,8536320000
2022-08-18,8475012000
2022-08-19,7979868000
2022-08-22,7685496000
2022-08-23,8103420000
2022-08-24,8340228000
2022-08-25,8689824000
2022-08-26,8264880000
2022-08-29,8258328000
2022-08-30,7933536000
2022-08-31,7833384000
2022-09-01,7748208000
2022-09-02,7568963999
2022-09-06,7249788000
2022-09-07,7373808000
2022-09-08,7348536000
2022-09-09,7871292000
2022-09-12,8217144000
2022-09-13,7732296000
2022-09-14,7813728000
2022-09-15,7567559999
2022-09-16,6893640000
2022-09-19,7215155999
2022-09-20,7020000000
2022-09-21,7034508000
2022-09-22,6502859999
2022-09-23,6470100000
2022-09-26,6499116000
2022-09-27,6819696000
2022-09-28,7298459999
2022-09-29,6719544000
2022-09-30,6086860000
2022-10-03,6472670000
2022-10-04,6883900000
2022-10-05,7126210000
2022-10-06,7300870000
2022-10-07,7200830000
2022-10-10,7271350000
2022-10-11,7495620000
2022-10-12,7482500000
2022-10-13,7437810000
2022-10-14,6844540000
2022-10-17,7435760000
2022-10-18,7583360000
2022-10-19,7388200000
2022-10-20,7401730000
2022-10-21,7763350000
2022-10-24,9054030000
2022-10-25,9460750000
2022-10-26,9607530000
2022-10-27,9895350000
2022-10-28,9976940000
2022-10-31,9694860000
2022-11-01,9041320000
2022-11-02,8986380000
2022-11-03,9419750000
2022-11-04,9506260000
2022-11-07,9842870000
2022-11-08,9608350000
2022-11-09,9154070000
2022-11-10,9432870000
2022-11-11,9376700000
2022-11-14,9640330000
2022-11-15,9716180000
2022-11-16,9680920000
2022-11-17,9286500000
2022-11-18,9245910000
2022-11-21,9214750000
2022-11-22,9241810000
2022-11-23,9134390000
2022-11-25,9182360000
2022-11-28,9020820000
2022-11-29,9222950000
2022-11-30,9167600000
2022-12-01,8961370000
2022-12-02,8908480000
2022-12-05,8054450000
2022-12-06,7956870000
2022-12-07,7787540000
2022-12-08,7625590000
2022-12-09,7484140000
2022-12-12,7708000000
2022-12-13,7767860000
2022-12-14,7856830000
2022-12-15,7594020000
2022-12-16,7258640000
2022-12-19,7055280000
2022-12-20,7031910000
2022-12-21,6860120000
2022-12-22,6383700000
2022-12-23,6617810000
2022-12-27,6411989999
2022-12-28,6487430000
2022-12-29,6670700000
2022-12-30,6721130000
2023-01-03,6524100000
2023-01-04,6698736000
2023-01-05,6686460000
2023-01-06,6585480000
2023-01-09,6646464000
2023-01-10,6798131999
2023-01-11,7207200000
2023-01-12,7497864000
2023-01-13,7559640000
2023-01-17,7703388000
2023-01-18,7622604000
2023-01-19,7413912000
2023-01-20,7600428000
2023-01-23,7690320000
2023-01-24,7450740000
2023-01-25,7506576000
2023-01-26,7487964000
2023-01-27,7749324000
2023-01-30,7547364000
2023-01-31,7921584000
2023-02-01,8330652000
2023-02-02,8824860000
2023-02-03,8531424000
2023-02-06,8410643999
2023-02-07,9038304000
2023-02-08,9066024000
2023-02-09,8750412000
2023-02-10,8506872000
2023-02-13,8731800000
2023-02-14,9662400000
2023-02-15,9764964000
2023-02-16,9789120000
2023-02-17,9537264000
2023-02-21,8919504000
2023-02-22,8851788000
2023-02-23,8717148000
2023-02-24,8641116000
2023-02-27,8758332000
2023-02-28,8698536000
2023-03-01,8645076000
2023-03-02,8856936000
2023-03-03,9172944000
2023-03-06,8972172000
2023-03-07,8814960000
2023-03-08,8788428000
2023-03-09,8270064000
2023-03-10,7596864000
2023-03-13,7463412000
2023-03-14,7356492000
2023-03-15,7410348000
2023-03-16,7230960000
2023-03-17,6865848000
2023-03-20,6934356000
2023-03-21,7285212000
2023-03-22,6975540000
2023-03-23,7170372000
2023-03-24,7116120000
2023-03-27,7120476000
2023-03-28,7032168000
2023-03-29,7273331999
2023-03-30,7435296000
2023-03-31,7616680000
2023-04-03,7515020000
2023-04-04,7345326000
2023-04-05,6955108000
2023-04-06,7094304000
2023-04-10,7455979000
2023-04-11,7626064000
2023-04-12,7228417000
2023-04-13,7083746999
