,SCHW
2018-07-17,71440880000
2018-07-18,73251220000
2018-07-19,71440880000
2018-07-20,70454650000
2018-07-23,71076110000
2018-07-24,71413860000
2018-07-25,71521940000
2018-07-26,71130150000
2018-07-27,70995050000
2018-07-30,69333320000
2018-07-31,68982060000
2018-08-01,68738880000
2018-08-02,67725630000
2018-08-03,67941790000
2018-08-06,68090400000
2018-08-07,68617290000
2018-08-08,68225500000
2018-08-09,68536229999
2018-08-10,68374110000
2018-08-13,67698610000
2018-08-14,68266030000
2018-08-15,67874240000
2018-08-16,69076630000
2018-08-17,68765900000
2018-08-20,69468420000
2018-08-21,67779670000
2018-08-22,68806430000
2018-08-23,67779670000
2018-08-24,68293049999
2018-08-27,69400870000
2018-08-28,69225240000
2018-08-29,69346830000
2018-08-30,68306560000
2018-08-31,68617290000
2018-09-04,69333320000
2018-09-05,68252520000
2018-09-06,66888010000
2018-09-07,67766159999
2018-09-10,68387620000
2018-09-11,68873980000
2018-09-12,68509210000
2018-09-13,68117420000
2018-09-14,69117160000
2018-09-17,67982320000
2018-09-18,68387620000
2018-09-19,70238490000
2018-09-20,70346570000
2018-09-21,70035840000
2018-09-24,69657560000
2018-09-25,69738620000
2018-09-26,68522720000
2018-09-27,68252520000
2018-09-28,66401650000
2018-10-01,66545649999
2018-10-02,66948550000
2018-10-03,68224399999
2018-10-04,69406240000
2018-10-05,69137640000
2018-10-08,69392810000
2018-10-09,70064310000
2018-10-10,66599370000
2018-10-11,64638590000
2018-10-12,65820430000
2018-10-15,63980520000
2018-10-16,64772889999
2018-10-17,64517720000
2018-10-18,62718100000
2018-10-19,62892690000
2018-10-22,61240800000
2018-10-23,59817220000
2018-10-24,57171510000
2018-10-25,57990740000
2018-10-26,58004170000
2018-10-29,58689100000
2018-10-30,61200510000
2018-10-31,62100320000
2018-11-01,62301770000
2018-11-02,62556940000
2018-11-05,63497040000
2018-11-06,64141680000
2018-11-07,65242940000
2018-11-08,65310090000
2018-11-09,63980520000
2018-11-12,62758389999
2018-11-13,63188149999
2018-11-14,62932980000
2018-11-15,63550760000
2018-11-16,63067280000
2018-11-19,61737710000
2018-11-20,59803790000
2018-11-21,60260410000
2018-11-23,59199440000
2018-11-26,60555870000
2018-11-27,60878190000
2018-11-28,61321379999
2018-11-29,59306879999
2018-11-30,60166399999
2018-12-03,61052780000
2018-12-04,57762430000
2018-12-06,57211800000
2018-12-07,55694210000
2018-12-10,55197300000
2018-12-11,55398750000
2018-12-12,56244840000
2018-12-13,55640490000
2018-12-14,55318170000
2018-12-17,54660100000
2018-12-18,54324350000
2018-12-19,53343960000
2018-12-20,53209660000
2018-12-21,52565020000
2018-12-24,51369750000
2018-12-26,54472080000
2018-12-27,55143580000
2018-12-28,55143580000
2018-12-31,55359490000
2019-01-02,55426140000
2019-01-03,54279760000
2019-01-04,56572520000
2019-01-07,56972420000
2019-01-08,57692240000
2019-01-09,58425390000
2019-01-10,58265430000
2019-01-11,58412060000
2019-01-14,58385400000
2019-01-15,58985250000
2019-01-16,62251100000
2019-01-17,62544360000
2019-01-18,63957339999
2019-01-22,63277510000
2019-01-23,63077560000
2019-01-24,63157540000
2019-01-25,63944010000
2019-01-28,63344160000
2019-01-29,63610760000
2019-01-30,62477710000
2019-01-31,62344410000
2019-02-01,62690990000
2019-02-04,62917600000
2019-02-05,62104470000
2019-02-06,61464630000
2019-02-07,60224940000
2019-02-08,59665080000
2019-02-11,59638420000
2019-02-12,61158040000
2019-02-13,61291339999
2019-02-14,60371570000
2019-02-15,61797880000
2019-02-19,62730980000
2019-02-20,61917850000
2019-02-21,60944760000
2019-02-22,61544610000
2019-02-25,61331330000
2019-02-26,62064480000
2019-02-27,62077810000
2019-02-28,61331330000
2019-03-01,62397730000
2019-03-04,60851450000
2019-03-05,61158040000
2019-03-06,60331580000
2019-03-07,58678660000
2019-03-08,57918850000
2019-03-11,58372070000
2019-03-12,58638670000
2019-03-13,59198529999
2019-03-14,60384900000
2019-03-15,60584850000
2019-03-18,61184700000
2019-03-19,60971420000
2019-03-20,59398480000
2019-03-21,58398730000
2019-03-22,55719400000
2019-03-25,55759390000
2019-03-26,56719150000
2019-03-27,55866029999
2019-03-28,56905770000
2019-03-29,56999080000
2019-04-01,58604640000
2019-04-02,58936640000
2019-04-03,59268640000
2019-04-04,59587360000
2019-04-05,59162400000
2019-04-08,59467840000
2019-04-09,59029600000
2019-04-10,58790560000
2019-04-11,58777280000
2019-04-12,60224800000
2019-04-15,59799840000
2019-04-16,60636479999
2019-04-17,61220800000
2019-04-18,60490400000
2019-04-22,60357600000
2019-04-23,60503680000
2019-04-24,59852960000
2019-04-25,60171680000
2019-04-26,59627200000
2019-04-29,60955200000
2019-04-30,60795840000
2019-05-01,60503680000
2019-05-02,60928640000
2019-05-03,61406720000
2019-05-06,61433280000
2019-05-07,60663040000
2019-05-08,60530240000
2019-05-09,60848960000
2019-05-10,60888800000
2019-05-13,58179680000
2019-05-14,58883520000
2019-05-15,56758720000
2019-05-16,58086720000
2019-05-17,57382880000
2019-05-20,57834400000
2019-05-21,58458560000
2019-05-22,57860960000
2019-05-23,56493120000
2019-05-24,57436000000
2019-05-28,56825120000
2019-05-29,56798560000
2019-05-30,56506400000
2019-05-31,55258080000
2019-06-03,55284640000
2019-06-04,58219520000
2019-06-05,58139840000
2019-06-06,58339040000
2019-06-07,57104000000
2019-06-10,57515680000
2019-06-11,56904800000
2019-06-12,55908800000
2019-06-13,56254080000
2019-06-14,54461280000
2019-06-17,53930080000
2019-06-18,54328479999
2019-06-19,52973920000
2019-06-20,53159840000
2019-06-21,53956640000
2019-06-24,51991200000
2019-06-25,52097439999
2019-06-26,52681760000
2019-06-27,53385600000
2019-06-28,53372320000
2019-07-01,52988000000
2019-07-02,52247000000
2019-07-03,52585000000
2019-07-05,53118000000
2019-07-08,51987000000
2019-07-09,52351000000
2019-07-10,51557999999
2019-07-11,52598000000
2019-07-12,52169000000
2019-07-15,52390000000
2019-07-16,54119000000
2019-07-17,53573000000
2019-07-18,53923999999
2019-07-19,55536000000
2019-07-22,56107999999
2019-07-23,56589000000
2019-07-24,57564000000
2019-07-25,57291000000
2019-07-26,57265000000
2019-07-29,56823000000
2019-07-30,55926000000
2019-07-31,56186000000
2019-08-01,53677000000
2019-08-02,52975000000
2019-08-05,50492000000
2019-08-06,51232999999
2019-08-07,48854000000
2019-08-08,48685000000
2019-08-09,47931000000
2019-08-12,47332999999
2019-08-13,48984000000
2019-08-14,47567000000
2019-08-15,47528000000
2019-08-16,48282000000
2019-08-19,49010000000
2019-08-20,48516000000
2019-08-21,48893000000
2019-08-22,49231000000
2019-08-23,47554000000
2019-08-26,47671000000
2019-08-27,46956000000
2019-08-28,47748999999
2019-08-29,49088000000
2019-08-30,49751000000
2019-09-03,49348000000
2019-09-04,50271000000
2019-09-05,51506000000
2019-09-06,51870000000
2019-09-09,53430000000
2019-09-10,54535000000
2019-09-11,55588000000
2019-09-12,55991000000
2019-09-13,56706000000
2019-09-16,56680000000
2019-09-17,56043000000
2019-09-18,56198999999
2019-09-19,55796000000
2019-09-20,55614000000
2019-09-23,55354000000
2019-09-24,54327000000
2019-09-25,54340000000
2019-09-26,53157000000
2019-09-27,53832999999
2019-09-30,53709720000
2019-10-01,48483840000
2019-10-02,46878840000
2019-10-03,45068400000
2019-10-04,45800280000
2019-10-07,45517800000
2019-10-08,45235319999
2019-10-09,45800280000
2019-10-10,46403760000
2019-10-11,47867520000
2019-10-14,48432480000
2019-10-15,51026160000
2019-10-16,50101680000
2019-10-17,50653800000
2019-10-18,51282960000
2019-10-21,52515600000
2019-10-22,52541280000
2019-10-23,53119080000
2019-10-24,52631160000
2019-10-25,52618319999
2019-10-28,53260319999
2019-10-29,52592640000
2019-10-30,53029200000
2019-10-31,52271640000
2019-11-01,53645520000
2019-11-04,55494480000
2019-11-05,55751280000
2019-11-06,55314720000
2019-11-07,55854000000
2019-11-08,55905360000
2019-11-11,55507319999
2019-11-12,55828319999
2019-11-13,54968040000
2019-11-14,55699920000
2019-11-15,56945400000
2019-11-18,56727120000
2019-11-19,57009600000
2019-11-20,57459000000
2019-11-21,61670520000
2019-11-22,61888800000
2019-11-25,63314040000
2019-11-26,63224160000
2019-11-27,63994560000
2019-11-29,63558000000
2019-12-02,63647880000
2019-12-03,62479439999
2019-12-04,62954520000
2019-12-05,62582160000
2019-12-06,62851800000
2019-12-09,62851800000
2019-12-10,63159960000
2019-12-11,63686400000
2019-12-12,65573880000
2019-12-13,64135800000
2019-12-16,63840480000
2019-12-17,63545160000
2019-12-18,62479439999
2019-12-19,61888800000
2019-12-20,61786080000
2019-12-23,62543640000
2019-12-24,62543640000
2019-12-26,62363880000
2019-12-27,62068560000
2019-12-30,61400880000
2019-12-31,61209720000
2020-01-02,62072009999
2020-01-03,60501870000
2020-01-06,60926580000
2020-01-07,61286940000
2020-01-08,61660169999
2020-01-09,61917570000
2020-01-10,61518600000
2020-01-13,61801740000
2020-01-14,61402770000
2020-01-15,60643440000
2020-01-16,63063000000
2020-01-17,62213580000
2020-01-21,62355150000
2020-01-22,62972910000
2020-01-23,62316540000
2020-01-24,60682050000
2020-01-27,58893120000
2020-01-28,59588100000
2020-01-29,59137650000
2020-01-30,60733530000
2020-01-31,58622850000
2020-02-03,58790160000
2020-02-04,60591960000
2020-02-05,62149230000
2020-02-06,61557210000
2020-02-07,60887970000
2020-02-10,60192990000
2020-02-11,61351290000
2020-02-12,61505730000
2020-02-13,60862230000
2020-02-14,60785009999
2020-02-18,60141509999
2020-02-19,61055280000
2020-02-20,62522460000
2020-02-21,59446530000
2020-02-24,56370600000
2020-02-25,53539200000
2020-02-26,53307540000
2020-02-27,53938169999
2020-02-28,52445250000
2020-03-02,54028259999
2020-03-03,49292100000
2020-03-04,47824919999
2020-03-05,44787600000
2020-03-06,43925310000
2020-03-09,38957490000
2020-03-10,42393780000
2020-03-11,41737410000
2020-03-12,36589410000
2020-03-13,43590690000
2020-03-16,39330720000
2020-03-17,43346160000
2020-03-18,41724540000
2020-03-19,40952340000
2020-03-20,39575250000
2020-03-23,36679500000
2020-03-24,39536640000
2020-03-25,43976790000
2020-03-26,43963919999
2020-03-27,43256070000
2020-03-30,44182710000
2020-03-31,43302560000
2020-04-01,42452480000
2020-04-02,44294320000
2020-04-03,43276800000
2020-04-06,46471040000
2020-04-07,45002720000
2020-04-08,46999120000
2020-04-09,47063520000
2020-04-13,44783760000
2020-04-14,46638480000
2020-04-15,44654960000
2020-04-16,44564800000
2020-04-17,46097520000
2020-04-20,47127920000
2020-04-21,46290720000
2020-04-22,46200560000
2020-04-23,45904320000
2020-04-24,45595200000
2020-04-27,47449920000
2020-04-28,47759040000
2020-04-29,49961520000
2020-04-30,48583360000
2020-05-01,46947600000
2020-05-04,45891440000
2020-05-05,44951200000
2020-05-06,44526160000
2020-05-07,45298960000
2020-05-08,47024880000
2020-05-11,46161920000
2020-05-12,44204160000
2020-05-13,42697200000
2020-05-14,43019200000
2020-05-15,41937280000
2020-05-18,44062480000
2020-05-19,42491120000
2020-05-20,43392720000
2020-05-21,42787360000
2020-05-22,42285040000
2020-05-26,44436000000
2020-05-27,47771920000
2020-05-28,46380880000
2020-05-29,46252079999
2020-06-01,47024880000
2020-06-02,47836320000
2020-06-03,50888880000
2020-06-04,53683840000
2020-06-05,55152160000
2020-06-08,53864160000
2020-06-09,51751840000
2020-06-10,49098560000
2020-06-11,46574079999
2020-06-12,47089280000
2020-06-15,47205200000
2020-06-16,47552960000
2020-06-17,47230960000
2020-06-18,47501440000
2020-06-19,47230960000
2020-06-22,46908960000
2020-06-23,46226320000
2020-06-24,43534400000
2020-06-25,43895040000
2020-06-26,40894000000
2020-06-29,42182000000
2020-06-30,43490860000
2020-07-01,42562780000
2020-07-02,43039710000
2020-07-06,44096690000
2020-07-07,43684210000
2020-07-08,44380270000
2020-07-09,43671320000
2020-07-10,44857200000
2020-07-13,44380270000
2020-07-14,44534950000
2020-07-15,45965739999
2020-07-16,45011880000
2020-07-17,43104160000
2020-07-20,43619760000
2020-07-21,45424360000
2020-07-22,44934540000
2020-07-23,45385690000
2020-07-24,45037660000
2020-07-27,43619760000
2020-07-28,43387739999
2020-07-29,43929120000
2020-07-30,43284620000
2020-07-31,42730350000
2020-08-03,42975260000
2020-08-04,43761550000
2020-08-05,44083800000
2020-08-06,42717460000
2020-08-07,43877560000
2020-08-10,43568200000
2020-08-11,45063440000
2020-08-12,44908760000
2020-08-13,44612290000
2020-08-14,45179450000
2020-08-17,44625180000
2020-08-18,45050550000
2020-08-19,46030190000
2020-08-20,44534950000
2020-08-21,44406050000
2020-08-24,45269680000
2020-08-25,45823950000
2020-08-26,45656380000
2020-08-27,46507120000
2020-08-28,46764920000
2020-08-31,45798170000
2020-09-01,46146200000
2020-09-02,46365330000
2020-09-03,45617710000
2020-09-04,46661800000
2020-09-08,44676739999
2020-09-09,45153670000
2020-09-10,44676739999
2020-09-11,45424360000
2020-09-14,46055969999
2020-09-15,44792750000
2020-09-16,46055969999
2020-09-17,46159090000
2020-09-18,46442670000
2020-09-21,45424360000
2020-09-22,45076330000
2020-09-23,44831420000
2020-09-24,44290040000
2020-09-25,45037660000
2020-09-28,46661800000
2020-09-29,46120420000
2020-09-30,66953039999
2020-10-01,69725040000
2020-10-02,69614160000
2020-10-05,68265119999
2020-10-06,67914000000
2020-10-07,69817440000
2020-10-08,69743520000
2020-10-09,70649040000
2020-10-12,71092560000
2020-10-13,69503280000
2020-10-14,68597759999
2020-10-15,72127440000
2020-10-16,72607920000
2020-10-19,71868720000
2020-10-20,72312240000
2020-10-21,71942640000
2020-10-22,74160240000
2020-10-23,74566800000
2020-10-26,72349200000
2020-10-27,71092560000
2020-10-28,70501200000
2020-10-29,74492880000
2020-10-30,75971280000
2020-11-02,76248480000
2020-11-03,78650880000
2020-11-04,75472320000
2020-11-05,76599600000
2020-11-06,76008240000
2020-11-09,83086080000
2020-11-10,85784160000
2020-11-11,85433040000
2020-11-12,82642560000
2020-11-13,85008000000
2020-11-16,86652720000
2020-11-17,90367200000
2020-11-18,88149600000
2020-11-19,87003840000
2020-11-20,86135280000
2020-11-23,89147520000
2020-11-24,92011920000
2020-11-25,91938000000
2020-11-27,91845600000
2020-11-30,90145440000
2020-12-01,92436960000
2020-12-02,93989280000
2020-12-03,94377360000
2020-12-04,94229520000
2020-12-07,93804480000
2020-12-08,93416400000
2020-12-09,93416400000
2020-12-10,92584800000
2020-12-11,91346640000
2020-12-14,92104320000
2020-12-15,94340400000
2020-12-16,95504640000
2020-12-17,95689440000
2020-12-18,96059040000
2020-12-21,95634000000
2020-12-22,95430720000
2020-12-23,96742800000
2020-12-24,96206880000
2020-12-28,97833120000
2020-12-29,97093920000
2020-12-30,96853680000
2020-12-31,99821280000
2021-01-04,99294320000
2021-01-05,99313140000
2021-01-06,108045620000
2021-01-07,111150920000
2021-01-08,111000360000
2021-01-11,113390500000
2021-01-12,115178400000
2021-01-13,111997820000
2021-01-14,111659060000
2021-01-15,110567500000
2021-01-19,111470860000
2021-01-20,110304020000
2021-01-21,110473400000
2021-01-22,109908800000
2021-01-25,107424560000
2021-01-26,105787220000
2021-01-27,100291780000
2021-01-28,101138680000
2021-01-29,96998280000
2021-02-01,100442340000
2021-02-02,102644280000
2021-02-03,100611720000
2021-02-04,103886400000
2021-02-05,104902680000
2021-02-08,105109700000
2021-02-09,105900140000
2021-02-10,104827400000
2021-02-11,105260260000
2021-02-12,109513580000
2021-02-16,114707900000
2021-02-17,115366600000
2021-02-18,116552260000
2021-02-19,116514620000
2021-02-22,118471900000
2021-02-23,117944940000
2021-02-24,121276080000
2021-02-25,118754200000
2021-02-26,116157040000
2021-03-01,120636199999
2021-03-02,120071600000
2021-03-03,122254719999
2021-03-04,121897140000
2021-03-05,122367640000
2021-03-08,121313719999
2021-03-09,119977500000
2021-03-10,122386460000
2021-03-11,124983620000
2021-03-12,127317300000
2021-03-15,124851880000
2021-03-16,123214540000
2021-03-17,123647400000
2021-03-18,124343739999
2021-03-19,124306100000
2021-03-22,121897140000
2021-03-23,119243520000
2021-03-24,120673840000
2021-03-25,122574659999
2021-03-26,123666219999
2021-03-29,120655020000
2021-03-30,121878320000
2021-03-31,122929480000
2021-04-01,125305840000
2021-04-05,128530900000
2021-04-06,126927800000
2021-04-07,126456300000
2021-04-08,126060240000
2021-04-09,127437019999
2021-04-12,127701059999
2021-04-13,125607599999
2021-04-14,127191840000
2021-04-15,123533000000
2021-04-16,122099639999
2021-04-19,124249679999
2021-04-20,120119340000
2021-04-21,123344400000
2021-04-22,122212800000
2021-04-23,126626040000
2021-04-26,127814220000
2021-04-27,131341040000
2021-04-28,131755960000
2021-04-29,135245059999
2021-04-30,132774400000
2021-05-03,133792840000
2021-05-04,132189740000
2021-05-05,133868280000
2021-05-06,134886720000
2021-05-07,135320500000
2021-05-10,134094599999
2021-05-11,133208179999
2021-05-12,130360320000
2021-05-13,132830980000
2021-05-14,138149500000
2021-05-17,137678000000
2021-05-18,133717400000
2021-05-19,134302059999
2021-05-20,133415639999
2021-05-21,136112620000
2021-05-24,136942460000
2021-05-25,135094179999
2021-05-26,134905580000
2021-05-27,139281100000
2021-05-28,139281100000
2021-06-01,140771040000
2021-06-02,141317980000
2021-06-03,143354860000
2021-06-04,142807920000
2021-06-07,140940780000
2021-06-08,141676320000
2021-06-09,137395099999
2021-06-10,136961320000
2021-06-11,139413120000
2021-06-14,135810860000
2021-06-15,136810440000
2021-06-16,139092500000
2021-06-17,136056040000
2021-06-18,131699380000
2021-06-21,137187639999
2021-06-22,136735000000
2021-06-23,137470540000
2021-06-24,138413540000
2021-06-25,139149080000
2021-06-28,138206080000
2021-06-29,138092920000
2021-06-30,137465280000
2021-07-01,138900160000
2021-07-02,137446400000
2021-07-06,133613760000
2021-07-07,132292159999
2021-07-08,128270720000
2021-07-09,133198400000
2021-07-12,135388479999
2021-07-13,135596159999
2021-07-14,132537600000
2021-07-15,133198400000
2021-07-16,130064320000
2021-07-19,125891840000
2021-07-20,128270720000
2021-07-21,131329280000
2021-07-22,126968000000
2021-07-23,128214080000
2021-07-26,128459520000
2021-07-27,127194560000
2021-07-28,128100799999
2021-07-29,129460159999
2021-07-30,128289600000
2021-08-02,127893119999
2021-08-03,127270080000
2021-08-04,127760960000
2021-08-05,130838400000
2021-08-06,135803840000
2021-08-09,138616960000
2021-08-10,140712640000
2021-08-11,141241280000
2021-08-12,142392960000
2021-08-13,139730880000
2021-08-16,138314880000
2021-08-17,136880000000
2021-08-18,135936000000
2021-08-19,134161280000
2021-08-20,135879360000
2021-08-23,136502400000
2021-08-24,139995200000
2021-08-25,140807040000
2021-08-26,139051200000
2021-08-27,143185920000
2021-08-30,138654720000
2021-08-31,137540800000
2021-09-01,138201600000
2021-09-02,137654080000
2021-09-03,136105920000
2021-09-07,136087040000
2021-09-08,135105280000
2021-09-09,136559040000
2021-09-10,134878720000
2021-09-13,135728320000
2021-09-14,131650240000
2021-09-15,134331200000
2021-09-16,133632640000
2021-09-17,132971840000
2021-09-20,129894400000
2021-09-21,129214720000
2021-09-22,132915200000
2021-09-23,140278400000
2021-09-24,142713920000
2021-09-27,146093440000
2021-09-28,143827840000
2021-09-29,142317440000
2021-09-30,137813280000
2021-10-01,140802640000
2021-10-04,138551160000
2021-10-05,143602800000
2021-10-06,143243320000
2021-10-07,144529880000
2021-10-08,146327280000
2021-10-11,144946120000
2021-10-12,146194840000
2021-10-13,144302840000
2021-10-14,147784120000
2021-10-15,153062800000
2021-10-18,152400600000
2021-10-19,154273680000
2021-10-20,154368280000
2021-10-21,155598080000
2021-10-22,158076600000
2021-10-25,156827880000
2021-10-26,157149520000
2021-10-27,153535800000
2021-10-28,155125080000
2021-10-29,155200760000
2021-11-01,154898040000
2021-11-02,154708840000
2021-11-03,157660360000
2021-11-04,154103400000
2021-11-05,153535800000
2021-11-08,154538560000
2021-11-09,152835760000
2021-11-10,152779000000
2021-11-11,154008800000
2021-11-12,155352120000
2021-11-15,154992640000
2021-11-16,154784520000
2021-11-17,154046640000
2021-11-18,154614240000
2021-11-19,151681640000
2021-11-22,154992640000
2021-11-23,156922480000
2021-11-24,157300880000
2021-11-26,149751800000
2021-11-29,151549200000
2021-11-30,146421880000
2021-12-01,144794760000
2021-12-02,151587040000
2021-12-03,148465240000
2021-12-06,152060040000
2021-12-07,153838520000
2021-12-08,153630400000
2021-12-09,152608720000
2021-12-10,152892520000
2021-12-13,150186960000
2021-12-14,152854680000
2021-12-15,154387200000
2021-12-16,158719880000
2021-12-17,156941400000
2021-12-20,152646560000
2021-12-21,157395480000
2021-12-22,159646960000
2021-12-23,161065960000
2021-12-27,162371440000
2021-12-28,161766000000
2021-12-29,160744320000
2021-12-30,159836160000
2021-12-31,159285400000
2022-01-03,162429440000
2022-01-04,170384240000
2022-01-05,169153140000
2022-01-06,171861560000
2022-01-07,173755560000
2022-01-10,173585100000
2022-01-11,177865540000
2022-01-12,179589080000
2022-01-13,176861720000
2022-01-14,180933820000
2022-01-18,174551040000
2022-01-19,173319940000
2022-01-20,173168420000
2022-01-21,168944800000
2022-01-24,168016740000
2022-01-25,167675820000
2022-01-26,170478940000
2022-01-27,169891800000
2022-01-28,168395540000
2022-01-31,166103800000
2022-02-01,170573640000
2022-02-02,171141840000
2022-02-03,168357660000
2022-02-04,174058600000
2022-02-07,176407160000
2022-02-08,179854240000
2022-02-09,179020880000
2022-02-10,175857900000
2022-02-11,168774340000
2022-02-14,166179560000
2022-02-15,169778160000
2022-02-16,169191020000
2022-02-17,162921880000
2022-02-18,162145340000
2022-02-22,160175580000
2022-02-23,156349700000
2022-02-24,155819380000
2022-02-25,162410500000
2022-02-28,159967240000
2022-03-01,147466840000
2022-03-02,154948140000
2022-03-03,152864740000
2022-03-04,150061620000
2022-03-07,144625840000
2022-03-08,143356860000
2022-03-09,150364660000
2022-03-10,150857100000
2022-03-11,151974560000
2022-03-14,157694440000
2022-03-15,157523980000
2022-03-16,168452360000
2022-03-17,170043320000
2022-03-18,170460000000
2022-03-21,168584940000
2022-03-22,174626800000
2022-03-23,169986500000
2022-03-24,172221420000
2022-03-25,173035840000
2022-03-28,173869200000
2022-03-29,172770680000
2022-03-30,168111440000
2022-03-31,159851760000
2022-04-01,158391840000
2022-04-04,156040800000
2022-04-05,155206560000
2022-04-06,153329520000
2022-04-07,151736880000
2022-04-08,154884240000
2022-04-11,154675680000
2022-04-12,151812720000
2022-04-13,158941680000
2022-04-14,156894000000
2022-04-18,142086240000
2022-04-19,145802400000
2022-04-20,144949200000
2022-04-21,138919920000
2022-04-22,133326719999
2022-04-25,133307760000
2022-04-26,129951840000
2022-04-27,130027680000
2022-04-28,131051520000
2022-04-29,125761680000
2022-05-02,128719440000
2022-05-03,131696159999
2022-05-04,135298560000
2022-05-05,132435599999
2022-05-06,127828320000
2022-05-09,121590479999
2022-05-10,122443680000
2022-05-11,123467520000
2022-05-12,123145200000
2022-05-13,124396560000
2022-05-16,121419840000
2022-05-17,123619200000
2022-05-18,119959920000
2022-05-19,118803360000
2022-05-20,119978880000
2022-05-23,123751920000
2022-05-24,121230240000
2022-05-25,124756800000
2022-05-26,130482719999
2022-05-27,133838640000
2022-05-31,132909599999
2022-06-01,131904719999
2022-06-02,135886320000
2022-06-03,132852719999
2022-06-06,129041760000
2022-06-07,127961039999
2022-06-08,124624080000
2022-06-09,121818000000
2022-06-10,117969120000
2022-06-13,114215040000
2022-06-14,115864560000
2022-06-15,116622960000
2022-06-16,115390560000
2022-06-17,113741040000
2022-06-21,118272480000
2022-06-22,118386240000
2022-06-23,117608880000
2022-06-24,122159280000
2022-06-27,121628400000
2022-06-28,121666320000
2022-06-29,120623520000
2022-06-30,119220660000
2022-07-01,120617040000
2022-07-05,119616930000
2022-07-06,119711280000
2022-07-07,121220879999
2022-07-08,121447320000
2022-07-11,118767780000
2022-07-12,117465750000
2022-07-13,116144850000
2022-07-14,114295590000
2022-07-15,117333660000
2022-07-18,115559880000
2022-07-19,119258400000
2022-07-20,118560210000
2022-07-21,119126310000
2022-07-22,118862130000
2022-07-25,120126420000
2022-07-26,115427790000
2022-07-27,117956370000
2022-07-28,127749900000
2022-07-29,130297350000
2022-08-01,129674640000
2022-08-02,127466850000
2022-08-03,130165260000
2022-08-04,130203000000
2022-08-05,130787970000
2022-08-08,129165150000
2022-08-09,130278480000
2022-08-10,131976780000
2022-08-11,136939589999
2022-08-12,141525000000
2022-08-15,143147820000
2022-08-16,145638660000
2022-08-17,142393020000
2022-08-18,142940250000
2022-08-19,139373820000
2022-08-22,136901850000
2022-08-23,137354730000
2022-08-24,138354840000
2022-08-25,139638000000
2022-08-26,135656430000
2022-08-29,135750780000
2022-08-30,136807500000
2022-08-31,133882650000
2022-09-01,135335640000
2022-09-02,132731580000
2022-09-06,132976890000
2022-09-07,135467730000
2022-09-08,138052920000
2022-09-09,140656980000
2022-09-12,141374040000
2022-09-13,137656650000
2022-09-14,137279250000
2022-09-15,136958460000
2022-09-16,135618690000
2022-09-19,139090770000
2022-09-20,138411450000
2022-09-21,137581170000
2022-09-22,135977220000
2022-09-23,133769430000
2022-09-26,133769430000
2022-09-27,135165809999
2022-09-28,138222750000
2022-09-29,137071680000
2022-09-30,133965680000
2022-10-03,136463439999
2022-10-04,142074080000
2022-10-05,141533520000
2022-10-06,141645360000
2022-10-07,138513840000
2022-10-10,137115840000
2022-10-11,133667439999
2022-10-12,134002960000
2022-10-13,138066480000
2022-10-14,128578720000
2022-10-17,125689520000
2022-10-18,127889040000
2022-10-19,128075439999
2022-10-20,126752000000
2022-10-21,131076479999
2022-10-24,131784800000
2022-10-25,135065439999
2022-10-26,135978800000
2022-10-27,144143120000
2022-10-28,149474160000
2022-10-31,148504880000
2022-11-01,148914960000
2022-11-02,147125520000
2022-11-03,147162800000
2022-11-04,147349200000
2022-11-07,148467600000
2022-11-08,148430320000
2022-11-09,145895280000
2022-11-10,146435840000
2022-11-11,146063040000
2022-11-14,142540080000
2022-11-15,145951200000
2022-11-16,144292240000
2022-11-17,145205600000
2022-11-18,148765840000
2022-11-21,149120000000
2022-11-22,151468640000
2022-11-23,151748240000
2022-11-25,152121040000
2022-11-28,148803120000
2022-11-29,149846960000
2022-11-30,153854560000
2022-12-01,152344720000
2022-12-02,153705440000
2022-12-05,151431360000
2022-12-06,150219760000
2022-12-07,149474160000
2022-12-08,149586000000
2022-12-09,148784480000
2022-12-12,149660560000
2022-12-13,144926000000
2022-12-14,144124480000
2022-12-15,143639840000
2022-12-16,145746160000
2022-12-19,145876640000
2022-12-20,148299840000
2022-12-21,151450000000
2022-12-22,150611200000
2022-12-23,152419280000
2022-12-27,153258080000
2022-12-28,153500400000
2022-12-29,154078240000
2022-12-30,155196640000
2023-01-03,150277960000
2023-01-04,152863900000
2023-01-05,152423740000
2023-01-06,155046360000
2023-01-09,156678620000
2023-01-10,157027080000
2023-01-11,152992280000
2023-01-12,153102320000
2023-01-13,152185320000
2023-01-17,153120660000
2023-01-18,149250920000
2023-01-19,139970880000
2023-01-20,141273020000
2023-01-23,142556820000
2023-01-24,145344500000
2023-01-25,145271140000
2023-01-26,143143700000
2023-01-27,136981460000
2023-01-30,138467000000
2023-01-31,141988280000
2023-02-01,143510500000
2023-02-02,140521080000
2023-02-03,144922680000
2023-02-06,146463240000
2023-02-07,148902460000
2023-02-08,147838740000
2023-02-09,145949720000
2023-02-10,147563640000
2023-02-13,147490280000
2023-02-14,148132180000
2023-02-15,147600320000
2023-02-16,147343560000
2023-02-17,147306880000
2023-02-21,146536600000
2023-02-22,146720000000
2023-02-23,144830980000
2023-02-24,147820400000
2023-02-27,142831920000
2023-02-28,142905280000
2023-03-01,141969940000
2023-03-02,139549060000
2023-03-03,141969940000
