,MLM
2018-07-13,14274236240
2018-07-16,14154665440
2018-07-17,14181726200
2018-07-18,14209416280
2018-07-19,14214450840
2018-07-20,14110613040
2018-07-23,14076629760
2018-07-24,14109354400
2018-07-25,14030689400
2018-07-26,13017484200
2018-07-27,12945112400
2018-07-30,12693384400
2018-07-31,12549899440
2018-08-01,12690237800
2018-08-02,12885956320
2018-08-03,13024406720
2018-08-06,13045803600
2018-08-07,13123839280
2018-08-08,12928750080
2018-08-09,12807920640
2018-08-10,12594581160
2018-08-13,12649332000
2018-08-14,12759463000
2018-08-15,12777083960
2018-08-16,12744359320
2018-08-17,12775196000
2018-08-20,12772678720
2018-08-21,12851973040
2018-08-22,12953293560
2018-08-23,12798480840
2018-08-24,12949517640
2018-08-27,13107476960
2018-08-28,12954552200
2018-08-29,13023148080
2018-08-30,12829946840
2018-08-31,12505847040
2018-09-04,12505217720
2018-09-05,12561227200
2018-09-06,12479415600
2018-09-07,12351034320
2018-09-10,11991063280
2018-09-11,12114410000
2018-09-12,12083573320
2018-09-13,12154057160
2018-09-14,12208808000
2018-09-17,12151539880
2018-09-18,12292507560
2018-09-19,12340965200
2018-09-20,12302576680
2018-09-21,12094271760
2018-09-24,12009942880
2018-09-25,11916174200
2018-09-26,11761361480
2018-09-27,11775206520
2018-09-28,11450477400
2018-10-01,11554209920
2018-10-02,11591186400
2018-10-03,11616255200
2018-10-04,11656992000
2018-10-05,11444533920
2018-10-08,11457695040
2018-10-09,11336738080
2018-10-10,11030272000
2018-10-11,10582793920
2018-10-12,10627917760
2018-10-15,10565872480
2018-10-16,10762035840
2018-10-17,10410445920
2018-10-18,10199868000
2018-10-19,10132182240
2018-10-22,10056975840
2018-10-23,10272567520
2018-10-24,10270060640
2018-10-25,10152864000
2018-10-26,9822582560
2018-10-29,9615764960
2018-10-30,10416713120
2018-10-31,10734460160
2018-11-01,10985774880
2018-11-02,11119892960
2018-11-05,10956945760
2018-11-06,11879477600
2018-11-07,11892638720
2018-11-08,11806151360
2018-11-09,11549822880
2018-11-12,11373714560
2018-11-13,11536661760
2018-11-14,11747866400
2018-11-15,11827459840
2018-11-16,11843127840
2018-11-19,11640070560
2018-11-20,11606854400
2018-11-21,11683940960
2018-11-23,11700862400
2018-11-26,12016729280
2018-11-27,12058092800
2018-11-28,12425350720
2018-11-29,12334476320
2018-11-30,11950923680
2018-12-03,12182810080
2018-12-04,11597453600
2018-12-06,11665139360
2018-12-07,11373714560
2018-12-10,11279706560
2018-12-11,11134307520
2018-12-12,11222675040
2018-12-13,10998936000
2018-12-14,10952558720
2018-12-17,11006456640
2018-12-18,11091690560
2018-12-19,10758275520
2018-12-20,10525762400
2018-12-21,10359054880
2018-12-24,10265046880
2018-12-26,10644839200
2018-12-27,10681188960
2018-12-28,10539550240
2018-12-31,10759062000
2019-01-02,10700844000
2019-01-03,10673926000
2019-01-04,11042014000
2019-01-07,11216042000
2019-01-08,11172848000
2019-01-09,11225432000
2019-01-10,11238578000
2019-01-11,11142174000
2019-01-14,11218546000
2019-01-15,11042640000
2019-01-16,10935594000
2019-01-17,11094598000
2019-01-18,11297422000
2019-01-22,11283024000
2019-01-23,10946862000
2019-01-24,11020104000
2019-01-25,10998820000
2019-01-28,11244212000
2019-01-29,11285528000
2019-01-30,11175978000
2019-01-31,11060168000
2019-02-01,11506506000
2019-02-04,11641096000
2019-02-05,11763166000
2019-02-06,11399460000
2019-02-07,11409476000
2019-02-08,11539684000
2019-02-11,11642974000
2019-02-12,11553456000
2019-02-13,11294292000
2019-02-14,11736874000
2019-02-15,11897756000
2019-02-19,11832026000
2019-02-20,12036102000
2019-02-21,11917788000
2019-02-22,11894000000
2019-02-25,11806986000
2019-02-26,11962860000
2019-02-27,11885862000
2019-02-28,11756280000
2019-03-01,12047996000
2019-03-04,12212008000
2019-03-05,12145026000
2019-03-06,12245812000
2019-03-07,12329696000
2019-03-08,12296518000
2019-03-11,12434238000
2019-03-12,12270226000
2019-03-13,11936568000
2019-03-14,12000420000
2019-03-15,12113100000
2019-03-18,12204496000
2019-03-19,12380402000
2019-03-20,12254576000
2019-03-21,12437994000
2019-03-22,12026086000
2019-03-25,12296518000
2019-03-26,12315924000
2019-03-27,12297144000
2019-03-28,12389166000
2019-03-29,12593868000
2019-04-01,12770400000
2019-04-02,12859918000
2019-04-03,12686516000
2019-04-04,12759132000
2019-04-05,12884332000
2019-04-08,12884332000
2019-04-09,12831748000
2019-04-10,12822984000
2019-04-11,12971346000
2019-04-12,13281216000
2019-04-15,13249290000
2019-04-16,13271826000
2019-04-17,13121586000
2019-04-18,13244282000
2019-04-22,13280590000
2019-04-23,13278712000
2019-04-24,13398904000
2019-04-25,13293110000
2019-04-26,13413928000
2019-04-29,13410172000
2019-04-30,13890940000
2019-05-01,13719416000
2019-05-02,13956044000
2019-05-03,13862144000
2019-05-06,13822706000
2019-05-07,13787024000
2019-05-08,13530364000
2019-05-09,13580444000
2019-05-10,13513462000
2019-05-13,13301874000
2019-05-14,13501568000
2019-05-15,13603606000
2019-05-16,13747586000
2019-05-17,13617378000
2019-05-20,13628646000
2019-05-21,13792032000
2019-05-22,13484666000
2019-05-23,13316898000
2019-05-24,13278712000
2019-05-28,13055856000
2019-05-29,13169788000
2019-05-30,13306256000
2019-05-31,13177300000
2019-06-03,13537250000
2019-06-04,14001116000
2019-06-05,14138210000
2019-06-06,14359814000
2019-06-07,14437438000
2019-06-10,14367952000
2019-06-11,13830844000
2019-06-12,13741952000
2019-06-13,13932882000
2019-06-14,14021148000
2019-06-17,14049318000
2019-06-18,13856510000
2019-06-19,13910972000
2019-06-20,14023026000
2019-06-21,14080618000
2019-06-24,14081244000
2019-06-25,14063090000
2019-06-26,14032416000
2019-06-27,14192672000
2019-06-28,14404886000
2019-07-01,14255625000
2019-07-02,14169375000
2019-07-03,14438750000
2019-07-05,14427500000
2019-07-08,14312500000
2019-07-09,14308750000
2019-07-10,14125625000
2019-07-11,14062500000
2019-07-12,14156250000
2019-07-15,14061875000
2019-07-16,14383125000
2019-07-17,14276250000
2019-07-18,14095625000
2019-07-19,14020000000
2019-07-22,13816250000
2019-07-23,13970625000
2019-07-24,14171875000
2019-07-25,13867500000
2019-07-26,13988750000
2019-07-29,13999375000
2019-07-30,15396250000
2019-07-31,15484375000
2019-08-01,15280625000
2019-08-02,15378125000
2019-08-05,15373750000
2019-08-06,15448125000
2019-08-07,15317500000
2019-08-08,15686250000
2019-08-09,15588125000
2019-08-12,15531250000
2019-08-13,15714375000
2019-08-14,15552500000
2019-08-15,15630000000
2019-08-16,15927500000
2019-08-19,15961250000
2019-08-20,15794375000
2019-08-21,15828125000
2019-08-22,15944375000
2019-08-23,15770625000
2019-08-26,15672500000
2019-08-27,15638125000
2019-08-28,15760625000
2019-08-29,15828750000
2019-08-30,15860625000
2019-09-03,16315000000
2019-09-04,16293750000
2019-09-05,15982500000
2019-09-06,16126874999
2019-09-09,15818750000
2019-09-10,16051250000
2019-09-11,16153749999
2019-09-12,16329374999
2019-09-13,16502500000
2019-09-16,16449375000
2019-09-17,16704374999
2019-09-18,16765000000
2019-09-19,16793125000
2019-09-20,16650625000
2019-09-23,16678125000
2019-09-24,16761250000
2019-09-25,16913125000
2019-09-26,17099374999
2019-09-27,16920000000
2019-09-30,17119189600
2019-10-01,16740706240
2019-10-02,16302265119
2019-10-03,16225444240
2019-10-04,16359100080
2019-10-07,16370342160
2019-10-08,16422805200
2019-10-09,16619541600
2019-10-10,16730088720
2019-10-11,16577696080
2019-10-14,16595808320
2019-10-15,16602678479
2019-10-16,16653892399
2019-10-17,16677001119
2019-10-18,16599555679
2019-10-21,16776306160
2019-10-22,16720095759
2019-10-23,16492131360
2019-10-24,16544594399
2019-10-25,16758818479
2019-10-28,16803786800
2019-10-29,16748200960
2019-10-30,16666383600
2019-10-31,16357850960
2019-11-01,16447787600
2019-11-04,16292272160
2019-11-05,15820104800
2019-11-06,16026209600
2019-11-07,16085542800
2019-11-08,16044946399
2019-11-11,15989985119
2019-11-12,15941269440
2019-11-13,16075549840
2019-11-14,16328496640
2019-11-15,16265416080
2019-11-18,16282279200
2019-11-19,16342236960
2019-11-20,16430924479
2019-11-21,16268538880
2019-11-22,16196714479
2019-11-25,16347858000
2019-11-26,16804411360
2019-11-27,16981161840
2019-11-29,16763190399
2019-12-02,16738832560
2019-12-03,16903716399
2019-12-04,16833765679
2019-12-05,17031126640
2019-12-06,17070473920
2019-12-09,16915583039
2019-12-10,16790671039
2019-12-11,17002396880
2019-12-12,17177273679
2019-12-13,17256592800
2019-12-16,17149793039
2019-12-17,17126684320
2019-12-18,17146670240
2019-12-19,17047989759
2019-12-20,17065477440
2019-12-23,16931821600
2019-12-24,17146670240
2019-12-26,17405862640
2019-12-27,17407111760
2019-12-30,17359645200
2019-12-31,17421572000
2020-01-02,17232803000
2020-01-03,17181717000
2020-01-06,17234672000
2020-01-07,17196046000
2020-01-08,17254608000
2020-01-09,17295103000
2020-01-10,17249001000
2020-01-13,16954944999
2020-01-14,16244725000
2020-01-15,16334437000
2020-01-16,16385523000
2020-01-17,16617902000
2020-01-21,16681448000
2020-01-22,16523829000
2020-01-23,16688301000
2020-01-24,16440347000
2020-01-27,16169342000
2020-01-28,16543765000
2020-01-29,16238494999
2020-01-30,16615410000
2020-01-31,16434740000
2020-02-03,16968651000
2020-02-04,16972389000
2020-02-05,17269560000
2020-02-06,17081414000
2020-02-07,17076430000
2020-02-10,17244017000
2020-02-11,16369948000
2020-02-12,16198000000
2020-02-13,16364964000
2020-02-14,16414804000
2020-02-18,16023560000
2020-02-19,16115141000
2020-02-20,16078383999
2020-02-21,15663466000
2020-02-24,15542604000
2020-02-25,14897799000
2020-02-26,14621187000
2020-02-27,14390054000
2020-02-28,14175119000
2020-03-02,14758870000
2020-03-03,14885962000
2020-03-04,15746325000
2020-03-05,15177526000
2020-03-06,14874125000
2020-03-09,13283606000
2020-03-10,13542151000
2020-03-11,12865573000
2020-03-12,11570356000
2020-03-13,12350975000
2020-03-16,10677597000
2020-03-17,10756718000
2020-03-18,9333786000
2020-03-19,10481352000
2020-03-20,9570526000
2020-03-23,8978676000
2020-03-24,9994166000
2020-03-25,11342961000
2020-03-26,12143516000
2020-03-27,11290006000
2020-03-30,11184096000
2020-03-31,11789029000
2020-04-01,11595276000
2020-04-02,11235805000
2020-04-03,10560473000
2020-04-06,11024608000
2020-04-07,11551666000
2020-04-08,12258771000
2020-04-09,12970237000
2020-04-13,12308611000
2020-04-14,12658737000
2020-04-15,12095545000
2020-04-16,11677512000
2020-04-17,12389601000
2020-04-20,11752272000
2020-04-21,11167275000
2020-04-22,11030215000
2020-04-23,11073202000
2020-04-24,11048905000
2020-04-27,11339223000
2020-04-28,11782176000
2020-04-29,12325432000
2020-04-30,11851329000
2020-05-01,11624557000
2020-05-04,11877495000
2020-05-05,11308073000
2020-05-06,10870727000
2020-05-07,11194687000
2020-05-08,11001557000
2020-05-11,10624019000
2020-05-12,10556112000
2020-05-13,10007249000
2020-05-14,10529323000
2020-05-15,10470761000
2020-05-18,11268201000
2020-05-19,10893155000
2020-05-20,11157930000
2020-05-21,11128649000
2020-05-22,11194687000
2020-05-26,11774077000
2020-05-27,12607651000
2020-05-28,12301135000
2020-05-29,11967207000
2020-06-01,12208308000
2020-06-02,12757794000
2020-06-03,13078016000
2020-06-04,13176450000
2020-06-05,14044289000
2020-06-08,13839945000
2020-06-09,13011355000
2020-06-10,12745957000
2020-06-11,11767847000
2020-06-12,12276215000
2020-06-15,12409537000
2020-06-16,13340299000
2020-06-17,13128479000
2020-06-18,13208223000
2020-06-19,13146546000
2020-06-22,13066802000
2020-06-23,13205108000
2020-06-24,12864327000
2020-06-25,12823209000
2020-06-26,12633817000
2020-06-29,12864950000
2020-06-30,12869311000
2020-07-01,13018831000
2020-07-02,13300427000
2020-07-06,13477982000
2020-07-07,13243111000
2020-07-08,13013847000
2020-07-09,12878033000
2020-07-10,13092345000
2020-07-13,13108543000
2020-07-14,13380171000
2020-07-15,13833092000
2020-07-16,13898507000
2020-07-17,13927165000
2020-07-20,13795712000
2020-07-21,14060487000
2020-07-22,13975759000
2020-07-23,13919689000
2020-07-24,13933395000
2020-07-27,14204400000
2020-07-28,13232520000
2020-07-29,13340299000
2020-07-30,13033160000
2020-07-31,12907314000
2020-08-03,12963384000
2020-08-04,13225044000
2020-08-05,13509755000
2020-08-06,13274884000
2020-08-07,13706000000
2020-08-10,13918443000
2020-08-11,14051765000
2020-08-12,13775776000
2020-08-13,13682949000
2020-08-14,13664259000
2020-08-17,13482966000
2020-08-18,13387647000
2020-08-19,13219437000
2020-08-20,13032537000
2020-08-21,13061818000
2020-08-24,13210092000
2020-08-25,13163990000
2020-08-26,12987681000
2020-08-27,13025684000
2020-08-28,12916036000
2020-08-31,12638801000
2020-09-01,12949678000
2020-09-02,13243111000
2020-09-03,13147792000
2020-09-04,13401353000
2020-09-08,12891739000
2020-09-09,12674935000
2020-09-10,12916659000
2020-09-11,13078016000
2020-09-14,13486704000
2020-09-15,13587630000
2020-09-16,14014385000
2020-09-17,14140854000
2020-09-18,14031206000
2020-09-21,13600713000
2020-09-22,13797581000
2020-09-23,13706000000
2020-09-24,13763316000
2020-09-25,14084161000
2020-09-28,14446124000
2020-09-29,14395038000
2020-09-30,14662928000
2020-10-01,14632401000
2020-10-02,14986265000
2020-10-05,15523914000
2020-10-06,15552572000
2020-10-07,16494548000
2020-10-08,17183586000
2020-10-09,17014130000
2020-10-12,16831591000
2020-10-13,16261545999
2020-10-14,16187408999
2020-10-15,16002378000
2020-10-16,16133831000
2020-10-19,15992410000
2020-10-20,16016706999
2020-10-21,15963129000
2020-10-22,16141930000
2020-10-23,16348143000
2020-10-26,15839775000
2020-10-27,15919519000
2020-10-28,15416135000
2020-10-29,16422280000
2020-10-30,16593605000
2020-11-02,16882677000
2020-11-03,17204768000
2020-11-04,15809248000
2020-11-05,16211082999
2020-11-06,15960014000
2020-11-09,16287089000
2020-11-10,16573045999
2020-11-11,16571177000
2020-11-12,16233511000
2020-11-13,16455922000
2020-11-16,16896382999
2020-11-17,16779258999
2020-11-18,16781128000
2020-11-19,16792965000
2020-11-20,16546880000
2020-11-23,16627247000
2020-11-24,17127516000
2020-11-25,16987964000
2020-11-27,16883923000
2020-11-30,16548749000
2020-12-01,17161781000
2020-12-02,17036557999
2020-12-03,17515645000
2020-12-04,17751762000
2020-12-07,17751762000
2020-12-08,17620309000
2020-12-09,17268314000
2020-12-10,16617902000
2020-12-11,16646560000
2020-12-14,16179310000
2020-12-15,16606688000
2020-12-16,16336929000
2020-12-17,16554979000
2020-12-18,17216605000
2020-12-21,17174241000
2020-12-22,17026590000
2020-12-23,17057117000
2020-12-24,17135615000
2020-12-28,17362387000
2020-12-29,17075183999
2020-12-30,17502562000
2020-12-31,17691331000
2021-01-04,17306940000
2021-01-05,17498201000
2021-01-06,18855718000
2021-01-07,19177186000
2021-01-08,19339789000
2021-01-11,19316738000
2021-01-12,19612663000
2021-01-13,19003369000
2021-01-14,18866309000
2021-01-15,18913034000
2021-01-19,19126100000
2021-01-20,19313000000
2021-01-21,19313000000
2021-01-22,19288080000
2021-01-25,19188400000
2021-01-26,18259507000
2021-01-27,17754877000
2021-01-28,17998470000
2021-01-29,17905643000
2021-02-01,18432078000
2021-02-02,18356072000
2021-02-03,18371024000
2021-02-04,18390337000
2021-02-05,18540480000
2021-02-08,18746693000
2021-02-09,19058816000
2021-02-10,19686800000
2021-02-11,19846288000
2021-02-12,20610709000
2021-02-16,20287995000
2021-02-17,20266190000
2021-02-18,20256845000
2021-02-19,20953982000
2021-02-22,20440630000
2021-02-23,20920963000
2021-02-24,21653611000
2021-02-25,20952113000
2021-02-26,20987001000
2021-03-01,21652988000
2021-03-02,20969557000
2021-03-03,21007560000
2021-03-04,20541556000
2021-03-05,20545917000
2021-03-08,20814430000
2021-03-09,20733440000
2021-03-10,21235578000
2021-03-11,21230594000
2021-03-12,21420609000
2021-03-15,21413133000
2021-03-16,21037464000
2021-03-17,21182000000
2021-03-18,21168917000
2021-03-19,20687338000
2021-03-22,20049386000
2021-03-23,19710474000
2021-03-24,20076175000
2021-03-25,20760229000
2021-03-26,21259252000
2021-03-29,21225610000
2021-03-30,21408149000
2021-03-31,20955168000
2021-04-01,20834112000
2021-04-05,21466224000
2021-04-06,21469344000
2021-04-07,21040656000
2021-04-08,21320832000
2021-04-09,21592896000
2021-04-12,21755760000
2021-04-13,21433776000
2021-04-14,21665904000
2021-04-15,21711456000
2021-04-16,21937968000
2021-04-19,21878688000
2021-04-20,21503664000
2021-04-21,21960432000
2021-04-22,21750144000
2021-04-23,21891168000
2021-04-26,22306128000
2021-04-27,22314240000
2021-04-28,22162608000
2021-04-29,22405968000
2021-04-30,22034688000
2021-05-03,22124544000
2021-05-04,23302032000
2021-05-05,23364432000
2021-05-06,23247744000
2021-05-07,23604672000
2021-05-10,23424336000
2021-05-11,23533536000
2021-05-12,22961328000
2021-05-13,23366928000
2021-05-14,23585328000
2021-05-17,23465520000
2021-05-18,23247120000
2021-05-19,22697376000
2021-05-20,22586304000
2021-05-21,22622496000
2021-05-24,22867104000
2021-05-25,22605648000
2021-05-26,22973184000
2021-05-27,23137296000
2021-05-28,22691760000
2021-06-01,22694256000
2021-06-02,22269312000
2021-06-03,22436544000
2021-06-04,21950448000
2021-06-07,22075248000
2021-06-08,22583184000
2021-06-09,22407840000
2021-06-10,21843120000
2021-06-11,22007232000
2021-06-14,21672144000
2021-06-15,21607248000
2021-06-16,21402576000
2021-06-17,20998848000
2021-06-18,20923968000
2021-06-21,21355152000
2021-06-22,21509280000
2021-06-23,21830016000
2021-06-24,22399104000
2021-06-25,22418448000
2021-06-28,22348560000
2021-06-29,21984768000
2021-06-30,21952944000
2021-07-01,21996624000
2021-07-02,21814416000
2021-07-06,21748896000
2021-07-07,22216896000
2021-07-08,21918624000
2021-07-09,22334208000
2021-07-12,22167600000
2021-07-13,21966048000
2021-07-14,22195680000
2021-07-15,22253712000
2021-07-16,21932976000
2021-07-19,21199776000
2021-07-20,21652176000
2021-07-21,21996624000
2021-07-22,21886176000
2021-07-23,22228752000
2021-07-26,22005984000
2021-07-27,22045296000
2021-07-28,22929504000
2021-07-29,22924512000
2021-07-30,22669920000
2021-08-02,22640592000
2021-08-03,22621872000
2021-08-04,22850880000
2021-08-05,22624992000
2021-08-06,22877712000
2021-08-09,23044320000
2021-08-10,23597808000
2021-08-11,24362208000
2021-08-12,24269856000
2021-08-13,24051456000
2021-08-16,23763792000
2021-08-17,23548512000
2021-08-18,23416224000
2021-08-19,23270832000
2021-08-20,23400000000
2021-08-23,23615904000
2021-08-24,23667072000
2021-08-25,24092016000
2021-08-26,23997792000
2021-08-27,23983440000
2021-08-30,23882976000
2021-08-31,23790000000
2021-09-01,23786256000
2021-09-02,23676432000
2021-09-03,23367552000
2021-09-07,23081760000
2021-09-08,22966320000
2021-09-09,22950096000
2021-09-10,23056176000
2021-09-13,22964448000
2021-09-14,22568832000
2021-09-15,22544496000
2021-09-16,22095216000
2021-09-17,21386352000
2021-09-20,21374496000
2021-09-21,21477456000
2021-09-22,21856224000
2021-09-23,22213776000
2021-09-24,21902400000
2021-09-27,22228128000
2021-09-28,22301760000
2021-09-29,22077120000
2021-09-30,21320832000
2021-10-01,22090224000
2021-10-04,21767616000
2021-10-05,21722064000
2021-10-06,22296144000
2021-10-07,22502064000
2021-10-08,22326720000
2021-10-11,21870576000
2021-10-12,21788208000
2021-10-13,21775728000
2021-10-14,22667424000
2021-10-15,22824048000
2021-10-18,23329488000
2021-10-19,23122944000
2021-10-20,23824320000
2021-10-21,23817456000
2021-10-22,23794992000
2021-10-25,24572496000
2021-10-26,24387168000
2021-10-27,23911680000
2021-10-28,24562512000
2021-10-29,24513216000
2021-11-01,24361584000
2021-11-02,25427376000
2021-11-03,25466688000
2021-11-04,25779312000
2021-11-05,25728768000
2021-11-08,26520000000
2021-11-09,26330928000
2021-11-10,25786176000
2021-11-11,25833600000
2021-11-12,26179920000
2021-11-15,26122512000
2021-11-16,26329680000
2021-11-17,26430144000
2021-11-18,26223600000
2021-11-19,26047632000
2021-11-22,26038896000
2021-11-23,26295984000
2021-11-24,26392704000
2021-11-26,25891008000
2021-11-29,26104416000
2021-11-30,25179024000
2021-12-01,25038000000
2021-12-02,25827984000
2021-12-03,25482288000
2021-12-06,25920960000
2021-12-07,26386464000
2021-12-08,26791440000
2021-12-09,26662896000
2021-12-10,27416688000
2021-12-13,27139632000
2021-12-14,27196416000
2021-12-15,27502176000
2021-12-16,27479088000
2021-12-17,27228240000
2021-12-20,26342784000
2021-12-21,26840112000
2021-12-22,27188304000
2021-12-23,27272544000
2021-12-27,27368016000
2021-12-28,27422304000
2021-12-29,27563328000
2021-12-30,27331200000
2021-12-31,27488448000
2022-01-03,27394224000
2022-01-04,27550224000
2022-01-05,27279408000
2022-01-06,27274416000
2022-01-07,26782080000
2022-01-10,25974000000
2022-01-11,26166192000
2022-01-12,26368368000
2022-01-13,25639536000
2022-01-14,25124112000
2022-01-18,24740352000
2022-01-19,24358464000
2022-01-20,24426480000
2022-01-21,23855520000
2022-01-24,23943504000
2022-01-25,22957584000
2022-01-26,22985664000
2022-01-27,23274576000
2022-01-28,23888592000
2022-01-31,24281088000
2022-02-01,24370944000
2022-02-02,24146928000
2022-02-03,23268960000
2022-02-04,23215920000
2022-02-07,23272080000
2022-02-08,23674560000
2022-02-09,23908560000
2022-02-10,24145056000
2022-02-11,23657712000
2022-02-14,23028720000
2022-02-15,24024624000
2022-02-16,24402144000
2022-02-17,24025248000
2022-02-18,23941008000
2022-02-22,23716992000
2022-02-23,22800336000
2022-02-24,23029968000
2022-02-25,24068304000
2022-02-28,23674560000
2022-03-01,22779120000
2022-03-02,23476128000
2022-03-03,23445552000
2022-03-04,23395632000
2022-03-07,22463376000
2022-03-08,22512048000
2022-03-09,23301408000
2022-03-10,23148528000
2022-03-11,23142912000
2022-03-14,23436816000
2022-03-15,23741328000
2022-03-16,23655840000
2022-03-17,23904192000
2022-03-18,24069552000
2022-03-21,23872368000
2022-03-22,23961600000
2022-03-23,23438064000
2022-03-24,23955360000
2022-03-25,24581856000
2022-03-28,24796512000
2022-03-29,25243296000
2022-03-30,24352224000
2022-03-31,24017136000
2022-04-01,24027744000
2022-04-04,24022128000
2022-04-05,23787504000
2022-04-06,23308272000
2022-04-07,23062416000
2022-04-08,23210928000
2022-04-11,23081136000
2022-04-12,22878960000
2022-04-13,22898928000
2022-04-14,22764768000
2022-04-18,22618128000
2022-04-19,23069280000
2022-04-20,23649600000
2022-04-21,23387520000
2022-04-22,22141392000
2022-04-25,22513920000
2022-04-26,21854976000
2022-04-27,21972912000
2022-04-28,22829664000
2022-04-29,22103328000
2022-05-02,22174464000
2022-05-03,22868352000
2022-05-04,23560368000
2022-05-05,22223136000
2022-05-06,21590400000
2022-05-09,20766096000
2022-05-10,20475936000
2022-05-11,20065344000
2022-05-12,20440368000
2022-05-13,20769216000
2022-05-16,20180784000
2022-05-17,20894640000
2022-05-18,20215728000
2022-05-19,20258160000
2022-05-20,20452224000
2022-05-23,20804784000
2022-05-24,20301840000
2022-05-25,20358000000
2022-05-26,20844720000
2022-05-27,21805680000
2022-05-31,21177312000
2022-06-01,21033168000
2022-06-02,21673392000
2022-06-03,21567936000
2022-06-06,21700848000
2022-06-07,21930480000
2022-06-08,21016320000
2022-06-09,20771088000
2022-06-10,20077200000
2022-06-13,19755840000
2022-06-14,19747728000
2022-06-15,19871280000
2022-06-16,18911568000
2022-06-17,18942144000
2022-06-21,18879120000
2022-06-22,18864144000
2022-06-23,18551520000
2022-06-24,19324032000
2022-06-27,19266624000
2022-06-28,18895344000
2022-06-29,18737472000
2022-06-30,18642652000
2022-07-01,18443915000
2022-07-05,18729872000
2022-07-06,19183416000
2022-07-07,19325460000
2022-07-08,19153512000
2022-07-11,19536034000
2022-07-12,19536034000
2022-07-13,19293687000
2022-07-14,19451306000
2022-07-15,19622008000
2022-07-18,19587120000
2022-07-19,20130376000
2022-07-20,20269928000
2022-07-21,20540310000
2022-07-22,20322883000
2022-07-25,20579559000
2022-07-26,20468042000
2022-07-27,20934669000
2022-07-28,21396935000
2022-07-29,21934584000
2022-08-01,22064791000
2022-08-02,21957012000
2022-08-03,22140797000
2022-08-04,22426754000
2022-08-05,22174439000
2022-08-08,22005606000
2022-08-09,22042363000
2022-08-10,22760682000
2022-08-11,22732024000
2022-08-12,23057230000
2022-08-15,22973125000
2022-08-16,23148811000
2022-08-17,22983716000
2022-08-18,22898365000
2022-08-19,22748845000
2022-08-22,22197490000
2022-08-23,22161979000
2022-08-24,22121484000
2022-08-25,22569421000
2022-08-26,21913402000
2022-08-29,22067283000
2022-08-30,21504091000
2022-08-31,21662333000
2022-09-01,21343980000
2022-09-02,21219380000
2022-09-06,21154588000
2022-09-07,21906549000
2022-09-08,21966980000
2022-09-09,22197490000
2022-09-12,22135813000
2022-09-13,21157080000
2022-09-14,20707274000
2022-09-15,21022512000
2022-09-16,20570214000
2022-09-19,20919717000
2022-09-20,20843711000
2022-09-21,20504799000
2022-09-22,20415710000
2022-09-23,19939115000
2022-09-26,19683685000
2022-09-27,19380907000
2022-09-28,19912949000
2022-09-29,20086143000
2022-09-30,20001789000
2022-10-03,20281239000
2022-10-04,20861874000
2022-10-05,20759409000
2022-10-06,20512872000
2022-10-07,19887525000
2022-10-10,19808658000
2022-10-11,19711782000
2022-10-12,19342908000
2022-10-13,19521135000
2022-10-14,18557343000
2022-10-17,19316205000
2022-10-18,19889388000
2022-10-19,19458414000
2022-10-20,18892683000
2022-10-21,19580751000
2022-10-24,19681974000
2022-10-25,20666259000
2022-10-26,20550753000
2022-10-27,20521566000
2022-10-28,20999736000
2022-10-31,20864358000
2022-11-01,20761893000
2022-11-02,20051469000
2022-11-03,20588634000
2022-11-04,20937636000
2022-11-07,21290364000
2022-11-08,21357432000
2022-11-09,20898513000
2022-11-10,22532364000
2022-11-11,22491999000
2022-11-14,21920058000
2022-11-15,21992715000
2022-11-16,22098285000
2022-11-17,21774744000
2022-11-18,22127472000
2022-11-21,22216275000
2022-11-22,22644765000
2022-11-23,22686372000
2022-11-25,22827339000
2022-11-28,22319361000
2022-11-29,22203234000
2022-11-30,22758408000
2022-12-01,22690098000
2022-12-02,22711833000
2022-12-05,21938067000
2022-12-06,21734379000
2022-12-07,21890250000
2022-12-08,22213791000
2022-12-09,22165974000
2022-12-12,22346685000
2022-12-13,22898133000
2022-12-14,22709970000
2022-12-15,21862305000
2022-12-16,21624462000
2022-12-19,21166785000
2022-12-20,21221433000
2022-12-21,21246273000
2022-12-22,20878020000
2022-12-23,21026439000
2022-12-27,21078603000
2022-12-28,20983590000
2022-12-29,21154986000
2022-12-30,20987937000
2023-01-03,21001599000
2023-01-04,21594654000
2023-01-05,20987937000
2023-01-06,21807657000
2023-01-09,21432573000
2023-01-10,21359916000
2023-01-11,22044258000
2023-01-12,21833118000
2023-01-13,22068477000
2023-01-17,21926889000
2023-01-18,21846780000
2023-01-19,21306510000
2023-01-20,21591549000
2023-01-23,21668553000
2023-01-24,21512682000
2023-01-25,21574782000
2023-01-26,21672900000
2023-01-27,21599622000
2023-01-30,21571677000
2023-01-31,22333644000
2023-02-01,22480821000
2023-02-02,22991283000
2023-02-03,22395123000
2023-02-06,22163490000
2023-02-07,22260366000
2023-02-08,22120020000
2023-02-09,21936204000
2023-02-10,21812004000
2023-02-13,22135545000
2023-02-14,22120020000
2023-02-15,23771880000
2023-02-16,22910553000
2023-02-17,23081328000
2023-02-21,22337370000
2023-02-22,22433004000
2023-02-23,22540437000
2023-02-24,22485168000
2023-02-27,22352274000
2023-02-28,22347927000
2023-03-01,22203234000
