,RAD
2018-09-24,1312409800
2018-09-25,1301825850
2018-09-26,1354745600
2018-09-27,1322993750
2018-09-28,1354745600
2018-10-01,1280657950
2018-10-02,1217154250
2018-10-03,1217154250
2018-10-04,1217154250
2018-10-05,1217154250
2018-10-08,1185402400
2018-10-09,1206570300
2018-10-10,1174818450
2018-10-11,1100730800
2018-10-12,1121898700
2018-10-15,1111314750
2018-10-16,1143066600
2018-10-17,1132482650
2018-10-18,1111314750
2018-10-19,1068978950
2018-10-22,1090146850
2018-10-23,1100730800
2018-10-24,1068978950
2018-10-25,1111314750
2018-10-26,1111314750
2018-10-29,1121898700
2018-10-30,1174818450
2018-10-31,1270074000
2018-11-01,1227738200
2018-11-02,1259490050
2018-11-05,1301825850
2018-11-06,1312409800
2018-11-07,1333577700
2018-11-08,1397081400
2018-11-09,1365329550
2018-11-12,1375913500
2018-11-13,1386497450
2018-11-14,1397081400
2018-11-15,1270074000
2018-11-16,1280657950
2018-11-19,1248906100
2018-11-20,1132482650
2018-11-21,1164234500
2018-11-23,1164234500
2018-11-26,1164234500
2018-11-27,1164234500
2018-11-28,1195986350
2018-11-29,1195986350
2018-11-30,1174818450
2018-12-03,1175831880
2018-12-04,1101680320
2018-12-06,1091087240
2018-12-07,1069901080
2018-12-10,1041511625
2018-12-11,1027846552
2018-12-12,1038121840
2018-12-13,961322009
2018-12-14,947445075
2018-12-17,869480006
2018-12-18,899140630
2018-12-19,859098787
2018-12-20,834840634
2018-12-21,752214610
2018-12-24,718210824
2018-12-26,699355141
2018-12-27,682935867
2018-12-28,729545419
2018-12-31,750307856
2019-01-02,818951014
2019-01-03,792574245
2019-01-04,820857769
2019-01-07,884628110
2019-01-08,861217404
2019-01-09,861111473
2019-01-10,843526960
2019-01-11,860899611
2019-01-14,859734372
2019-01-15,940029919
2019-01-16,940877365
2019-01-17,953377200
2019-01-18,1026575382
2019-01-22,990347049
2019-01-23,1007825631
2019-01-24,1002105368
2019-01-25,1008779008
2019-01-28,974563359
2019-01-29,910369295
2019-01-30,879225640
2019-01-31,850942116
2019-02-01,797341131
2019-02-04,815137506
2019-02-05,836005873
2019-02-06,851577701
2019-02-07,840772759
2019-02-08,830285610
2019-02-11,836853320
2019-02-12,841620206
2019-02-13,843315098
2019-02-14,830709333
2019-02-15,844480337
2019-02-19,828378856
2019-02-20,815773090
2019-02-21,791832730
2019-02-22,783887920
2019-02-25,813972267
2019-02-26,795752169
2019-02-27,802319879
2019-02-28,783887920
2019-03-01,773294840
2019-03-04,730009280
2019-03-05,715599808
2019-03-06,687098720
2019-03-07,709030784
2019-03-08,732869984
2019-03-11,733823552
2019-03-12,718990272
2019-03-13,762854400
2019-03-14,773449600
2019-03-15,733929504
2019-03-18,741664000
2019-03-19,741664000
2019-03-20,737214016
2019-03-21,736578304
2019-03-22,714540288
2019-03-25,691548704
2019-03-26,708289120
2019-03-27,681059456
2019-03-28,689747520
2019-03-29,672795200
2019-04-01,661246432
2019-04-02,601913312
2019-04-03,573306272
2019-04-04,581146720
2019-04-05,618018016
2019-04-08,599476416
2019-04-09,590894304
2019-04-10,601489504
2019-04-11,544487328
2019-04-12,529865952
2019-04-15,466188800
2019-04-16,476784000
2019-04-17,513019583
2019-04-18,514926720
2019-04-22,569492000
2019-04-23,525521920
2019-04-24,509629119
2019-04-25,476254240
2019-04-26,481022080
2019-04-29,479962560
2019-04-30,485260160
2019-05-01,470426880
2019-05-02,466188800
2019-05-03,464599520
2019-05-06,450296000
2019-05-07,430694880
2019-05-08,428575840
2019-05-09,418510400
2019-05-10,423278240
2019-05-13,436522240
2019-05-14,465659039
2019-05-15,474135199
2019-05-16,485789920
2019-05-17,483670880
2019-05-20,477843520
2019-05-21,463010240
2019-05-22,429105600
2019-05-23,394671200
2019-05-24,388843840
2019-05-28,402087840
2019-05-29,383546240
2019-05-30,411623520
2019-05-31,405796160
2019-06-03,421052320
2019-06-04,460028480
2019-06-05,430384640
2019-06-06,425992960
2019-06-07,425992960
2019-06-10,411720000
2019-06-11,393604320
2019-06-12,379331360
2019-06-13,390859520
2019-06-14,387565760
2019-06-17,376586560
2019-06-18,378233440
2019-06-19,370548000
2019-06-20,367803200
2019-06-21,366156320
2019-06-24,345844800
2019-06-25,376037600
2019-06-26,390310560
2019-06-27,470458720
2019-06-28,439716960
2019-07-01,471007680
2019-07-02,472105600
2019-07-03,472654559
2019-07-05,500102559
2019-07-08,497357760
2019-07-09,500102559
2019-07-10,507239040
2019-07-11,496259839
2019-07-12,483633760
2019-07-15,462773280
2019-07-16,459479519
2019-07-17,427639840
2019-07-18,394702240
2019-07-19,372743840
2019-07-22,346393760
2019-07-23,357372960
2019-07-24,369450080
2019-07-25,360117760
2019-07-26,367254240
2019-07-29,368901120
2019-07-30,378233440
2019-07-31,382625120
2019-08-01,380978240
2019-08-02,383723040
2019-08-05,377684480
2019-08-06,373292800
2019-08-07,388114720
2019-08-08,406230400
2019-08-09,394702240
2019-08-12,384546480
2019-08-13,359568800
2019-08-14,318945760
2019-08-15,294242560
2019-08-16,311260320
2019-08-19,317298880
2019-08-20,308515520
2019-08-21,306868640
2019-08-22,310162400
2019-08-23,291497760
2019-08-26,295340480
2019-08-27,284361280
2019-08-28,298085280
2019-08-29,316200960
2019-08-30,354628160
2019-09-03,341184000
2019-09-04,360375600
2019-09-05,374236200
2019-09-06,380100300
2019-09-09,438208200
2019-09-10,482455500
2019-09-11,516040800
2019-09-12,406222200
2019-09-13,416351100
2019-09-16,400358100
2019-09-17,377434800
2019-09-18,367839000
2019-09-19,383832000
2019-09-20,394494000
2019-09-23,417950400
2019-09-24,426480000
2019-09-25,409953900
2019-09-26,417417300
2019-09-27,388096800
2019-09-30,370504500
2019-10-01,369971400
2019-10-02,365706600
2019-10-03,374236200
2019-10-04,404622900
2019-10-07,431811000
2019-10-08,434476500
2019-10-09,437141999
2019-10-10,456866700
2019-10-11,486720300
2019-10-14,491518200
2019-10-15,490985100
2019-10-16,472859699
2019-10-17,472859699
2019-10-18,475525200
2019-10-21,473925900
2019-10-22,469128000
2019-10-23,456333600
2019-10-24,434476500
2019-10-25,454734299
2019-10-28,482988600
2019-10-29,488852700
2019-10-30,497382300
2019-10-31,490451999
2019-11-01,528835200
2019-11-04,593340300
2019-11-05,586943100
2019-11-06,566152200
2019-11-07,551758500
2019-11-08,524570400
2019-11-11,513908400
2019-11-12,531500700
2019-11-13,511776000
2019-11-14,511776000
2019-11-15,527769000
2019-11-18,530967600
2019-11-19,529901400
2019-11-20,516040800
2019-11-21,511776000
2019-11-22,512309099
2019-11-25,508577399
2019-11-26,510176700
2019-11-27,495783000
2019-11-29,482988600
2019-12-02,468938680
2019-12-03,458293079
2019-12-04,449244320
2019-12-05,427953119
2019-12-06,441260119
2019-12-09,431146800
2019-12-10,430082240
2019-12-11,407726480
2019-12-12,418372080
2019-12-13,402935960
2019-12-16,409855600
2019-12-17,408258760
2019-12-18,442856960
2019-12-19,630219520
2019-12-20,746788840
2019-12-23,798952280
2019-12-24,859099920
2019-12-26,1021445320
2019-12-27,1080528400
2019-12-30,851115720
2019-12-31,823437160
2020-01-02,772870560
2020-01-03,771273720
2020-01-06,706335560
2020-01-07,666946840
2020-01-08,699948200
2020-01-09,675463320
2020-01-10,640865120
2020-01-13,620638480
2020-01-14,653639840
2020-01-15,682915240
2020-01-16,691964000
2020-01-17,670672800
2020-01-21,690899440
2020-01-22,684512080
2020-01-23,669608240
2020-01-24,654704400
2020-01-27,649381600
2020-01-28,625429000
2020-01-29,638203720
2020-01-30,658430360
2020-01-31,636074600
2020-02-03,663220880
2020-02-04,653107560
2020-02-05,670672800
2020-02-06,671737360
2020-02-07,696754520
2020-02-10,731885000
2020-02-11,713255200
2020-02-12,721239400
2020-02-13,756902160
2020-02-14,778193360
2020-02-18,783516160
2020-02-19,775531960
2020-02-20,809065600
2020-02-21,853777120
2020-02-24,805871920
2020-02-25,718045720
2020-02-26,693560840
2020-02-27,719110280
2020-02-28,724965360
2020-03-02,825453280
2020-03-03,884796100
2020-03-04,919546400
2020-03-05,882657620
2020-03-06,863411299
2020-03-09,811553160
2020-03-10,890142299
2020-03-11,755418060
2020-03-12,515373680
2020-03-13,625505400
2020-03-16,701421440
2020-03-17,906180900
2020-03-18,985839280
2020-03-19,912061719
2020-03-20,942535060
2020-03-23,936654240
2020-03-24,869292120
2020-03-25,773595140
2020-03-26,754348820
2020-03-27,805672340
2020-03-30,781079820
2020-03-31,801930000
2020-04-01,745794900
2020-04-02,647424820
2020-04-03,612139900
2020-04-06,646355580
2020-04-07,635663180
2020-04-08,642078620
2020-04-09,698213720
2020-04-13,757021920
2020-04-14,828126380
2020-04-15,774129760
2020-04-16,611070660
2020-04-17,624970780
2020-04-20,744725660
2020-04-21,701956060
2020-04-22,705698400
2020-04-23,729221680
2020-04-24,767179700
2020-04-27,807810820
2020-04-28,847372700
2020-04-29,839353400
2020-04-30,766110460
2020-05-01,728152440
2020-05-04,708906120
2020-05-05,699282960
2020-05-06,675225060
2020-05-07,703559920
2020-05-08,714252320
2020-05-11,731360160
2020-05-12,680571260
2020-05-13,660255700
2020-05-14,680571260
2020-05-15,684848220
2020-05-18,717994660
2020-05-19,673621200
2020-05-20,690194420
2020-05-21,663998040
2020-05-22,663998040
2020-05-26,696075240
2020-05-27,737240980
2020-05-28,688590560
2020-05-29,701956060
2020-06-01,711985170
2020-06-02,710377980
2020-06-03,713056630
2020-06-04,748414810
2020-06-05,746807620
2020-06-08,820738360
2020-06-09,769308280
2020-06-10,764486710
2020-06-11,696984730
2020-06-12,705556410
2020-06-15,677162720
2020-06-16,689484510
2020-06-17,669662500
2020-06-18,675555530
2020-06-19,664840930
2020-06-22,714663820
2020-06-23,703413490
2020-06-24,689484510
2020-06-25,872704170
2020-06-26,808416570
2020-06-29,927348629
2020-06-30,913955379
2020-07-01,926277170
2020-07-02,922527059
2020-07-06,973957140
2020-07-07,975028600
2020-07-08,962171080
2020-07-09,881811580
2020-07-10,868418330
2020-07-13,799309160
2020-07-14,859846650
2020-07-15,860918110
2020-07-16,874847089
2020-07-17,846453400
2020-07-20,837881720
2020-07-21,844846210
2020-07-22,853417890
2020-07-23,834131610
2020-07-24,809488030
2020-07-27,803595000
2020-07-28,833060150
2020-07-29,841096100
2020-07-30,816452520
2020-07-31,812166680
2020-08-03,817523980
2020-08-04,829310040
2020-08-05,834131610
2020-08-06,810559490
2020-08-07,806273650
2020-08-10,837345990
2020-08-11,809488030
2020-08-12,793416130
2020-08-13,784844450
2020-08-14,810023760
2020-08-17,795559050
2020-08-18,786987370
2020-08-19,759129410
2020-08-20,746807620
2020-08-21,736628750
2020-08-24,731271450
2020-08-25,732878640
2020-08-26,730735720
2020-08-27,741450320
2020-08-28,730735720
2020-08-31,699746880
2020-09-01,695984800
2020-09-02,706196160
2020-09-03,695447360
2020-09-04,672337440
2020-09-08,644390560
2020-09-09,641703360
2020-09-10,631492000
2020-09-11,633641760
2020-09-14,651914720
2020-09-15,646002880
2020-09-16,692222720
2020-09-17,709958240
2020-09-18,722319360
2020-09-21,734680480
2020-09-22,726618880
2020-09-23,717482400
2020-09-24,590109120
2020-09-25,537440000
2020-09-28,525616319
2020-09-29,517554720
2020-09-30,510030560
2020-10-01,516479839
2020-10-02,519167040
2020-10-05,523466560
2020-10-06,519704480
2020-10-07,554100640
2020-10-08,552488320
2020-10-09,541202080
2020-10-12,527228640
2020-10-13,523466560
2020-10-14,519704480
2020-10-15,539052320
2020-10-16,530453279
2020-10-19,534752799
2020-10-20,527766080
2020-10-21,512717759
2020-10-22,522391680
2020-10-23,536902560
2020-10-26,555175520
2020-10-27,544426720
2020-10-28,499281759
2020-10-29,492295040
2020-10-30,491220160
2020-11-02,512717759
2020-11-03,533140480
2020-11-04,530990720
2020-11-05,546039040
2020-11-06,566999200
2020-11-09,600320480
2020-11-10,666425600
2020-11-11,641165920
2020-11-12,627192480
2020-11-13,636866400
2020-11-16,695984800
2020-11-17,582584960
2020-11-18,583122400
2020-11-19,587421920
2020-11-20,581510080
2020-11-23,586884480
2020-11-24,600320480
2020-11-25,675562080
2020-11-27,709420800
2020-11-30,710318400
2020-12-01,711932760
2020-12-02,752291760
2020-12-03,779735880
2020-12-04,840005320
2020-12-07,872830639
2020-12-08,975611560
2020-12-09,1049334000
2020-12-10,1046643400
2020-12-11,993369520
2020-12-14,993369520
2020-12-15,986912080
2020-12-16,920723320
2020-12-17,1080544960
2020-12-18,1004670040
2020-12-21,1038571600
2020-12-22,941710000
2020-12-23,993369520
2020-12-24,956777360
2020-12-28,914804000
2020-12-29,890588600
2020-12-30,872292520
2020-12-31,851843960
2021-01-04,864758840
2021-01-05,850229600
2021-01-06,887898000
2021-01-07,908346560
2021-01-08,900274760
2021-01-11,943324360
2021-01-12,980454639
2021-01-13,969692240
2021-01-14,992293280
2021-01-15,982069000
2021-01-19,1016508680
2021-01-20,1051486480
2021-01-21,1048795879
2021-01-22,1064401360
2021-01-25,1166106040
2021-01-26,1272115680
2021-01-27,1514807800
2021-01-28,1459381440
2021-01-29,1414717480
2021-02-01,1266734480
2021-02-02,1204312560
2021-02-03,1230680440
2021-02-04,1299559800
2021-02-05,1269425080
2021-02-08,1289873640
2021-02-09,1264582000
2021-02-10,1452385880
2021-02-11,1388887720
2021-02-12,1343685640
2021-02-16,1208617520
2021-02-17,1232294800
2021-02-18,1177944680
2021-02-19,1176868440
2021-02-22,1174177840
2021-02-23,1170949120
2021-02-24,1181711520
2021-02-25,1126823280
2021-02-26,1053638959
2021-03-01,1135738680
2021-03-02,1051191040
2021-03-03,1065192560
2021-03-04,1055499200
2021-03-05,1054960680
2021-03-08,1078117040
2021-03-09,1121198640
2021-03-10,1214362600
2021-03-11,1267676080
2021-03-12,1334452560
2021-03-15,1386689000
2021-03-16,1474467760
2021-03-17,1452388440
2021-03-18,1311834720
2021-03-19,1364071160
2021-03-22,1339837760
2021-03-23,1287601320
2021-03-24,1256905680
2021-03-25,1000031640
2021-03-26,1015110200
2021-03-29,1022110960
2021-03-30,1065192560
2021-03-31,1101811920
2021-04-01,1127660880
2021-04-05,1194437360
2021-04-06,1150278720
2021-04-07,1149201680
2021-04-08,1110966760
2021-04-09,1082425200
2021-04-12,1093734120
2021-04-13,1045805840
2021-04-14,1025880600
2021-04-15,952641880
2021-04-16,949949280
2021-04-19,988184200
2021-04-20,938101840
2021-04-21,979567880
2021-04-22,979567880
2021-04-23,989261240
2021-04-26,993030880
2021-04-27,970413040
2021-04-28,960181159
2021-04-29,956411520
2021-04-30,943487040
2021-05-03,966104880
2021-05-04,944025560
2021-05-05,953718920
2021-05-06,957488560
2021-05-07,969874520
2021-05-10,959104119
2021-05-11,952103360
2021-05-12,904713600
2021-05-13,918176600
2021-05-14,1030188760
2021-05-17,1058730320
2021-05-18,1081348160
2021-05-19,1025880600
2021-05-20,1019418360
2021-05-21,1028034680
2021-05-24,1034496920
2021-05-25,973644159
2021-05-26,949410760
2021-05-27,979567880
2021-05-28,983876040
2021-06-01,983679579
2021-06-02,1093277250
2021-06-03,1129989770
2021-06-04,1126210540
2021-06-07,1133769000
2021-06-08,1180739430
2021-06-09,1165082620
2021-06-10,1216372170
2021-06-11,1203414810
2021-06-14,1193156900
2021-06-15,1190457450
2021-06-16,1154824710
2021-06-17,1147266250
2021-06-18,1087338460
2021-06-21,1115952630
2021-06-22,1074381100
2021-06-23,1102455380
2021-06-24,942647940
2021-06-25,885959490
2021-06-28,873002130
2021-06-29,856805430
2021-06-30,880020700
2021-07-01,874621800
2021-07-02,855185760
2021-07-06,829810930
2021-07-07,813614230
2021-07-08,792018630
2021-07-09,796877640
2021-07-12,796877640
2021-07-13,763944350
2021-07-14,756385890
2021-07-15,735870070
2021-07-16,737489740
2021-07-19,787159620
2021-07-20,836829500
2021-07-21,850866640
2021-07-22,807135550
2021-07-23,788779290
2021-07-26,802276540
2021-07-27,806595660
2021-07-28,818473240
2021-07-29,824951920
2021-07-30,820632800
2021-08-02,792558520
2021-08-03,804436100
2021-08-04,773122480
2021-08-05,783380390
2021-08-06,779061270
2021-08-09,800656870
2021-08-10,813074340
2021-08-11,834130050
2021-08-12,828191260
2021-08-13,820092910
2021-08-16,814154120
2021-08-17,822252470
2021-08-18,841148620
2021-08-19,817393460
2021-08-20,865983560
2021-08-23,901076410
2021-08-24,917273109
2021-08-25,916733220
2021-08-26,891358390
2021-08-27,920512450
2021-08-30,930606240
2021-08-31,960940319
2021-09-01,998316240
2021-09-02,1018900079
2021-09-03,997774560
2021-09-07,996691199
2021-09-08,983690880
2021-09-09,981524160
2021-09-10,960940319
2021-09-13,964190400
2021-09-14,930064560
2021-09-15,969065520
2021-09-16,959856959
2021-09-17,942523199
2021-09-20,874271520
2021-09-21,816853440
2021-09-22,825520320
2021-09-23,770810640
2021-09-24,796269600
2021-09-27,812520000
2021-09-28,791936160
2021-09-29,782727600
2021-09-30,769185600
2021-10-01,758352000
2021-10-04,748601760
2021-10-05,759977040
2021-10-06,738851520
2021-10-07,736143120
2021-10-08,738851520
2021-10-11,749685120
2021-10-12,747518400
2021-10-13,762685440
2021-10-14,780019200
2021-10-15,750226800
2021-10-18,739393200
2021-10-19,738309840
2021-10-20,770268960
2021-10-21,772435680
2021-10-22,771894000
2021-10-25,765393840
2021-10-26,735601440
2021-10-27,702017280
2021-10-28,722601120
2021-10-29,736143120
2021-11-01,761602080
2021-11-02,770268960
2021-11-03,832020480
2021-11-04,817936800
2021-11-05,785436000
2021-11-08,788686080
2021-11-09,769727280
2021-11-10,737768160
2021-11-11,753476880
2021-11-12,746435040
2021-11-15,738851520
2021-11-16,740476560
2021-11-17,718267680
2021-11-18,706892400
2021-11-19,695517120
2021-11-22,712309200
2021-11-23,703642320
2021-11-24,689558640
2021-11-26,670599840
2021-11-29,650822200
2021-11-30,665957600
2021-12-01,622713600
2021-12-02,647578900
2021-12-03,648660000
2021-12-06,669200900
2021-12-07,683795750
2021-12-08,680552450
2021-12-09,694606750
2021-12-10,694606750
2021-12-13,680011900
2021-12-14,661092650
2021-12-15,669741450
2021-12-16,655146600
2021-12-17,651362750
2021-12-20,670282000
2021-12-21,813527750
2021-12-22,748661750
2021-12-23,754607800
2021-12-27,746499550
2021-12-28,765418800
2021-12-29,790824650
2021-12-30,800014000
2021-12-31,794067950
2022-01-03,812446650
2022-01-04,782716400
2022-01-05,794608500
2022-01-06,696228400
2022-01-07,704336650
2022-01-10,690282350
2022-01-11,716769300
2022-01-12,677849700
2022-01-13,677309150
2022-01-14,669200900
2022-01-18,645957250
2022-01-19,628119100
2022-01-20,607578200
2022-01-21,570820800
2022-01-24,597307750
2022-01-25,572442450
2022-01-26,548117700
2022-01-27,550279900
2022-01-28,563253100
2022-01-31,573523550
2022-02-01,586496750
2022-02-02,579469600
2022-02-03,572442450
2022-02-04,563793650
2022-02-07,578929050
2022-02-08,595145550
2022-02-09,601091600
2022-02-10,570280250
2022-02-11,553523200
2022-02-14,532982299
2022-02-15,561631450
2022-02-16,556766500
2022-02-17,540550000
2022-02-18,538928350
2022-02-22,500008750
2022-02-23,487035550
2022-02-24,491359950
2022-02-25,502711500
2022-02-28,497827680
2022-03-01,479892840
2022-03-02,502175520
2022-03-03,500001599
2022-03-04,498914640
2022-03-07,491849400
2022-03-08,503262480
2022-03-09,520653840
2022-03-10,513045120
2022-03-11,494566800
2022-03-14,466305840
2022-03-15,472284120
2022-03-16,492936360
2022-03-17,501632040
2022-03-18,507610320
2022-03-21,508697279
2022-03-22,532610400
2022-03-23,525001680
2022-03-24,533697360
2022-03-25,529893000
2022-03-28,541306080
2022-03-29,557610480
2022-03-30,508697279
2022-03-31,475545000
2022-04-01,452175360
2022-04-04,471197160
2022-04-05,469566720
2022-04-06,458697120
2022-04-07,379892520
2022-04-08,408153480
2022-04-11,405436080
2022-04-12,396740400
2022-04-13,407066520
2022-04-14,392392560
2022-04-18,382609920
2022-04-19,402175200
2022-04-20,445653599
2022-04-21,417392640
2022-04-22,403262160
2022-04-25,380979480
2022-04-26,355435920
2022-04-27,353262000
2022-04-28,359783760
2022-04-29,346196760
2022-05-02,345653280
2022-05-03,373370760
2022-05-04,385870800
2022-05-05,358696800
2022-05-06,351088080
2022-05-09,328805400
2022-05-10,308696640
2022-05-11,282609600
2022-05-12,292392240
2022-05-13,310327080
2022-05-16,313044480
2022-05-17,329348880
2022-05-18,303805320
2022-05-19,307066200
2022-05-20,305435760
2022-05-23,307609680
2022-05-24,259239959
2022-05-25,286957440
2022-05-26,295653120
2022-05-27,312501000
2022-05-31,303832360
2022-06-01,296195640
2022-06-02,316378400
2022-06-03,332197320
2022-06-06,346925280
2022-06-07,350743640
2022-06-08,357289400
2022-06-09,337106640
2022-06-10,337652120
2022-06-13,321833200
2022-06-14,326742520
2022-06-15,347470760
2022-06-16,330560880
2022-06-17,338197600
2022-06-21,344743360
2022-06-22,366017080
2022-06-23,439111400
2022-06-24,474022120
2022-06-27,434202080
2022-06-28,411837400
2022-06-29,399291360
2022-06-30,367653520
2022-07-01,373653800
2022-07-05,368744480
2022-07-06,380745040
2022-07-07,404746160
2022-07-08,385654360
2022-07-11,361107760
2022-07-12,375290240
2022-07-13,362744200
2022-07-14,349652680
2022-07-15,365471600
2022-07-18,392200120
2022-07-19,427110840
2022-07-20,424928920
2022-07-21,407473560
2022-07-22,397109440
2022-07-25,397109440
2022-07-26,410200960
2022-07-27,405837120
2022-07-28,416201240
2022-07-29,448930040
2022-08-01,503478040
2022-08-02,463112520
2022-08-03,461476080
2022-08-04,475658560
2022-08-05,490386520
2022-08-08,495841320
2022-08-09,487659120
2022-08-10,514933120
2022-08-11,577117840
2022-08-12,602755400
2022-08-15,592391280
2022-08-16,604391840
2022-08-17,573299480
2022-08-18,467476360
2022-08-19,420019600
2022-08-22,399836840
2022-08-23,406928080
2022-08-24,404200680
2022-08-25,412928360
2022-08-26,447293599
2022-08-29,470663280
2022-08-30,433404720
2022-08-31,393406560
2022-09-01,369846000
2022-09-02,375325200
2022-09-06,371489760
2022-09-07,401077440
2022-09-08,398337840
2022-09-09,418062960
2022-09-12,442719360
2022-09-13,415323360
2022-09-14,448746480
2022-09-15,464088240
2022-09-16,419158800
2022-09-19,407104560
2022-09-20,410392080
2022-09-21,414775440
2022-09-22,387927360
2022-09-23,384091920
2022-09-26,356148000
2022-09-27,359435520
2022-09-28,385187760
2022-09-29,277247520
2022-09-30,271220400
2022-10-03,266837040
2022-10-04,313410240
2022-10-05,296424720
2022-10-06,286014240
2022-10-07,254234879
2022-10-10,248207760
2022-10-11,260809920
2022-10-12,243824400
2022-10-13,228482640
2022-10-14,211497120
2022-10-17,219168000
2022-10-18,229578480
2022-10-19,221359680
2022-10-20,220811760
2022-10-21,230126400
2022-10-24,225195120
2022-10-25,260262000
2022-10-26,267932879
2022-10-27,257522400
2022-10-28,268480800
2022-10-31,286014240
2022-11-01,281630880
2022-11-02,265193280
2022-11-03,282726720
2022-11-04,295876800
2022-11-07,302451840
2022-11-08,300808080
2022-11-09,269576640
2022-11-10,291493440
2022-11-11,329847840
2022-11-14,323820720
2022-11-15,374229360
2022-11-16,338066640
2022-11-17,343545840
2022-11-18,308478960
2022-11-21,290397600
2022-11-22,287658000
2022-11-23,289301760
2022-11-25,297520560
2022-11-28,286562160
2022-11-29,282726720
2022-11-30,277795440
2022-12-01,279439200
2022-12-02,279987120
2022-12-05,270124560
2022-12-06,258070320
2022-12-07,247111920
2022-12-08,241084800
2022-12-09,243276480
2022-12-12,249303600
2022-12-13,243276480
2022-12-14,242180640
2022-12-15,231222240
2022-12-16,233961839
2022-12-19,223551360
2022-12-20,241632720
2022-12-21,199990800
2022-12-22,187936560
2022-12-23,188484480
2022-12-27,177526080
2022-12-28,179169840
2022-12-29,181361520
2022-12-30,183005280
2023-01-03,183005280
2023-01-04,195059520
2023-01-05,188484480
2023-01-06,189032400
2023-01-09,190676160
2023-01-10,186292800
2023-01-11,190128240
2023-01-12,193963680
2023-01-13,190128240
2023-01-17,184649040
2023-01-18,178621920
2023-01-19,174786480
2023-01-20,181909440
2023-01-23,185196960
2023-01-24,184101120
2023-01-25,188484480
2023-01-26,189032400
2023-01-27,196703280
2023-01-30,189580320
2023-01-31,199990800
2023-02-01,202182480
2023-02-02,209305440
2023-02-03,206017920
2023-02-06,198347040
2023-02-07,197799120
2023-02-08,199990800
2023-02-09,190676160
2023-02-10,200538720
2023-02-13,206565840
2023-02-14,210949200
2023-02-15,216428400
2023-02-16,213688800
2023-02-17,214236720
2023-02-21,214236720
2023-02-22,225195120
2023-02-23,223003440
2023-02-24,213688800
2023-02-27,211497120
2023-02-28,211497120
2023-03-01,203278320
2023-03-02,192319920
2023-03-03,196155360
2023-03-06,196325010
2023-03-07,196874940
2023-03-08,191375640
2023-03-09,182026830
2023-03-10,180377040
2023-03-13,180377040
2023-03-14,146281380
2023-03-15,141332010
2023-03-16,155080260
2023-03-17,147381240
2023-03-20,140232150
2023-03-21,139682220
2023-03-22,130333410
2023-03-23,122084460
2023-03-24,115485300
2023-03-27,119884740
2023-03-28,116035230
2023-03-29,118234950
2023-03-30,118784880
2023-03-31,123184320
2023-04-03,118784880
2023-04-04,118784880
2023-04-05,118234950
2023-04-06,124834110
2023-04-10,130333410
2023-04-11,139682220
2023-04-12,135282780
2023-04-13,139132290
2023-04-14,134732850
2023-04-17,144631590
2023-04-18,138582360
2023-04-19,130333410
2023-04-20,117685020
2023-04-21,126483899
2023-04-24,127583759
2023-04-25,121534530
2023-04-26,118784880
2023-04-27,118784880
2023-04-28,115485300
2023-05-01,115485300
2023-05-02,111085860
2023-05-03,108886140
2023-05-04,103386840
2023-05-05,107786280
2023-05-08,108336210
2023-05-09,109436070
2023-05-10,111085860
2023-05-11,104486700
2023-05-12,101913120
2023-05-15,104104800
2023-05-16,103008960
2023-05-17,111775680
2023-05-18,112871520
2023-05-19,109436070
2023-05-22,109036080
2023-05-23,106844400
2023-05-24,103556880
2023-05-25,96787680
2023-05-26,101187120
2023-05-30,98077680
2023-05-31,98077680
2023-06-01,96787680
2023-06-02,100637190
2023-06-05,99721440
2023-06-06,102286980
2023-06-07,103008960
2023-06-08,103008960
2023-06-09,100087260
2023-06-12,98625600
2023-06-13,101737050
2023-06-14,96787680
2023-06-15,100637190
2023-06-16,101187120
2023-06-20,101737050
2023-06-21,109436070
2023-06-22,108886140
2023-06-23,104486700
2023-06-26,98987400
2023-06-27,87734610
2023-06-28,83872080
2023-06-29,84423870
2023-06-30,83320290
2023-07-03,83320290
2023-07-05,80561340
2023-07-06,85527450
2023-07-07,90493560
2023-07-10,87734610
2023-07-11,89941770
2023-07-12,88838190
2023-07-13,92148930
2023-07-14,84975660
2023-07-17,83320290
2023-07-18,82768500
2023-07-19,83872080
2023-07-20,87182820
2023-07-21,87734610
2023-07-24,86079240
2023-07-25,87182820
2023-07-26,88838190
2023-07-27,87182820
2023-07-28,88286400
2023-07-31,89389980
2023-08-01,93804300
2023-08-02,123600960
2023-08-03,141810030
2023-08-04,147879720
2023-08-07,150086880
2023-08-08,156156570
2023-08-09,140154660
2023-08-10,116979480
2023-08-11,127463490
2023-08-14,113116949
2023-08-15,104288310
2023-08-16,96563250
2023-08-17,101529360
2023-08-18,92148930
2023-08-21,83320290
2023-08-22,80561340
2023-08-23,82216710
2023-08-24,79457760
2023-08-25,38901195
2023-08-28,42101577
2023-08-29,44143200
2023-08-30,45246780
2023-08-31,42487830
2023-09-01,41770503
2023-09-05,40832460
2023-09-06,39370216
2023-09-07,38123171
2023-09-08,36418140
2023-09-11,33604011
2023-09-12,33609528
2023-09-13,33659190
2023-09-14,38112135
2023-09-15,36848536
2023-09-18,38752211
2023-09-19,39717844
2023-09-20,38790837
2023-09-21,34834502
2023-09-22,32555610
