,XRX
2018-07-17,6282250000
2018-07-18,6365175700
2018-07-19,6327482200
2018-07-20,6304866100
2018-07-23,6307379000
2018-07-24,6231992000
2018-07-25,6224453300
2018-07-26,6455640100
2018-07-27,6430511100
2018-07-30,6465691700
2018-07-31,6526001300
2018-08-01,6405382100
2018-08-02,6453127200
2018-08-03,6568720600
2018-08-06,6558669000
2018-08-07,6691852700
2018-08-08,6669236600
2018-08-09,6621491500
2018-08-10,6591336700
2018-08-13,6531027100
2018-08-14,6571233500
2018-08-15,6571233500
2018-08-16,6742110700
2018-08-17,6769752600
2018-08-20,6847652500
2018-08-21,6988374900
2018-08-22,6948168500
2018-08-23,6897910500
2018-08-24,6885346000
2018-08-27,6958220100
2018-08-28,6945655600
2018-08-29,7023555500
2018-08-30,6955707200
2018-08-31,7000939400
2018-09-04,6928065300
2018-09-05,6860217000
2018-09-06,6789855800
2018-09-07,6777291300
2018-09-10,6804933200
2018-09-11,6827549300
2018-09-12,6885346000
2018-09-13,6973297500
2018-09-14,7053710300
2018-09-17,7056223200
2018-09-18,7041145800
2018-09-19,7106481200
2018-09-20,7159252100
2018-09-21,7036120000
2018-09-24,6852678300
2018-09-25,6820010600
2018-09-26,6809959000
2018-09-27,6747136500
2018-09-28,6779804200
2018-10-01,6396025200
2018-10-02,6384215700
2018-10-03,6424368000
2018-10-04,6403110900
2018-10-05,6188178000
2018-10-08,6273206400
2018-10-09,6190539900
2018-10-10,6027568800
2018-10-11,5843340600
2018-10-12,5956711800
2018-10-15,6067721100
2018-10-16,6235416000
2018-10-17,6315720600
2018-10-18,6308634900
2018-10-19,6346425300
2018-10-22,6235416000
2018-10-23,6294463500
2018-10-24,6464520300
2018-10-25,6551910600
2018-10-26,6469244100
2018-10-29,6485777400
2018-10-30,6662919900
2018-10-31,6582615300
2018-11-01,6736138800
2018-11-02,6688900800
2018-11-05,6759757800
2018-11-06,6849510000
2018-11-07,6856595700
2018-11-08,6882576600
2018-11-09,6714881700
2018-11-12,6450348900
2018-11-13,6455072700
2018-11-14,6377130000
2018-11-15,6410196600
2018-11-16,6386577600
2018-11-19,6266120700
2018-11-20,5973245100
2018-11-21,5949626100
2018-11-23,5992140300
2018-11-26,6103149600
2018-11-27,6169282800
2018-11-28,6377130000
2018-11-29,6348787200
2018-11-30,6358234800
2018-12-03,6495225000
2018-12-04,6306273000
2018-12-06,6292101600
2018-12-07,6025206900
2018-12-10,5904750000
2018-12-11,5914197600
2018-12-12,5944902300
2018-12-13,5845702500
2018-12-14,5774845500
2018-12-17,5028485100
2018-12-18,4976523300
2018-12-19,4882047300
2018-12-20,4619876400
2018-12-21,4565552700
2018-12-24,4468714800
2018-12-26,4652943000
2018-12-27,4648219200
2018-12-28,4641133500
2018-12-31,4667114400
2019-01-02,4601053710
2019-01-03,4500484230
2019-01-04,4674195150
2019-01-07,4774764630
2019-01-08,4932475860
2019-01-09,5003331630
2019-01-10,5062759050
2019-01-11,5060473380
2019-01-14,5097044100
2019-01-15,5213613270
2019-01-16,5282183370
2019-01-17,5284469040
2019-01-18,5355324810
2019-01-22,5343896460
2019-01-23,5387324190
2019-01-24,5467322640
2019-01-25,5609034180
2019-01-28,5554178100
2019-01-29,6187308690
2019-01-30,6436446720
2019-01-31,6447875070
2019-02-01,6518730840
2019-02-04,6555301560
2019-02-05,6623871660
2019-02-06,6726726810
2019-02-07,6623871660
2019-02-08,6649014030
2019-02-11,6694727430
2019-02-12,6877581030
2019-02-13,6857010000
2019-02-14,6818153610
2019-02-15,6962150820
2019-02-19,7005578550
2019-02-20,7055863290
2019-02-21,7161004110
2019-02-22,7197574830
2019-02-25,7195289160
2019-02-26,7193003490
2019-02-27,7181575140
2019-02-28,7062720300
2019-03-01,7151861430
2019-03-04,7167861120
2019-03-05,7106148030
2019-03-06,7051291950
2019-03-07,6911866080
2019-03-08,6925580100
2019-03-11,7119862050
2019-03-12,7115290710
2019-03-13,7211288850
2019-03-14,7103862360
2019-03-15,7225002870
2019-03-18,7316429670
2019-03-19,7286715960
2019-03-20,7316429670
2019-03-21,7522139969
2019-03-22,7101576690
2019-03-25,7117576380
2019-03-26,7321001010
2019-03-27,7259287920
2019-03-28,7316429670
2019-03-29,7309572660
2019-04-01,7381234060
2019-04-02,7367817700
2019-04-03,7399122540
2019-04-04,7390178299
2019-04-05,7463968280
2019-04-08,7546702500
2019-04-09,7432663440
2019-04-10,7566827040
2019-04-11,7658505500
2019-04-12,7689810340
2019-04-15,7721115180
2019-04-16,7826210000
2019-04-17,7752420020
2019-04-18,7727823360
2019-04-22,7560118860
2019-04-23,7645089139
2019-04-24,7533286139
2019-04-25,7202349260
2019-04-26,7224709860
2019-04-29,7385706180
2019-04-30,7459496160
2019-05-01,7437135560
2019-05-02,7367817700
2019-05-03,7367817700
2019-05-06,7300735900
2019-05-07,7305208020
2019-05-08,7175516540
2019-05-09,7193405020
2019-05-10,7206821379
2019-05-13,6972035080
2019-05-14,7030172640
2019-05-15,7150919880
2019-05-16,7260486820
2019-05-17,7222473799
2019-05-20,7182224719
2019-05-21,7358873459
2019-05-22,7121851100
2019-05-23,7128559280
2019-05-24,7135267460
2019-05-28,7197877139
2019-05-29,7054769300
2019-05-30,7057005360
2019-05-31,6844579660
2019-06-03,6927313880
2019-06-04,7446079799
2019-06-05,7472912520
2019-06-06,7609312180
2019-06-07,7638380959
2019-06-10,7756892139
2019-06-11,7830682120
2019-06-12,7806085459
2019-06-13,7864223020
2019-06-14,7696518520
2019-06-17,7665213680
2019-06-18,7801613340
2019-06-19,7817265760
2019-06-20,7926832700
2019-06-21,7884347560
2019-06-24,7785960920
2019-06-25,7772544560
2019-06-26,7893291799
2019-06-27,7899999980
2019-06-28,7917888459
2019-07-01,7982548560
2019-07-02,7850387160
2019-07-03,8035413119
2019-07-05,8026602359
2019-07-08,7854792539
2019-07-09,7918670550
2019-07-10,7815144119
2019-07-11,7691793480
2019-07-12,7790914529
2019-07-15,7711617690
2019-07-16,7777698390
2019-07-17,7678577340
2019-07-18,7753468800
2019-07-19,7553024010
2019-07-22,7495754070
2019-07-23,7647739680
2019-07-24,7729239210
2019-07-25,7608091260
2019-07-26,7583861670
2019-07-29,7475929859
2019-07-30,7220417820
2019-07-31,7070634900
2019-08-01,6969311160
2019-08-02,6735826020
2019-08-05,6462692460
2019-08-06,6451679010
2019-08-07,6442868250
2019-08-08,6546394680
2019-08-09,6211585800
2019-08-12,6187356210
2019-08-13,6244626150
2019-08-14,6075019020
2019-08-15,6152113170
2019-08-16,6293085330
2019-08-19,6246828840
2019-08-20,6185153520
2019-08-21,6297490710
2019-08-22,6301896090
2019-08-23,6119072820
2019-08-26,6189558900
2019-08-27,6055194810
2019-08-28,6127883580
2019-08-29,6341544510
2019-08-30,6385598310
2019-09-03,6412030590
2019-09-04,6456084390
2019-09-05,6575029650
2019-09-06,6575029650
2019-09-09,6894419700
2019-09-10,6894419700
2019-09-11,6879000870
2019-09-12,6711596430
2019-09-13,6788690580
2019-09-16,6841555140
2019-09-17,6768866370
2019-09-18,6735826020
2019-09-19,6652123800
2019-09-20,6528773160
2019-09-23,6570624270
2019-09-24,6500138190
2019-09-25,6608070000
2019-09-26,6693974910
2019-09-27,6680758770
2019-09-30,6445575090
2019-10-01,6350755530
2019-10-02,6243006030
2019-10-03,6320585670
2019-10-04,6376615410
2019-10-07,6428335170
2019-10-08,6100776690
2019-10-09,6197751240
2019-10-10,6210681180
2019-10-11,6337825590
2019-10-14,6305500740
2019-10-15,6430490160
2019-10-16,6346445550
2019-10-17,6372305430
2019-10-18,6421870200
2019-10-21,6456350040
2019-10-22,6542549640
2019-10-23,6611509320
2019-10-24,6546859620
2019-10-25,6574874490
2019-10-28,6635214210
2019-10-29,7417475580
2019-10-30,7352825879
2019-10-31,7311881070
2019-11-01,7214906519
2019-11-04,7471350330
2019-11-05,7837698629
2019-11-06,8115692339
2019-11-07,8040267690
2019-11-08,8372136150
2019-11-11,8266541640
2019-11-12,8070437550
2019-11-13,8102762400
2019-11-14,8329036350
2019-11-15,8391531059
2019-11-18,8469110699
2019-11-19,8337656309
2019-11-20,8253611699
2019-11-21,8337656309
2019-11-22,8417390940
2019-11-25,8352741240
2019-11-26,8253611699
2019-11-27,8361361199
2019-11-29,8389376070
2019-12-02,8296711500
2019-12-03,8242836750
2019-12-04,8264386650
2019-12-05,8150172180
2019-12-06,8139397230
2019-12-09,8040267690
2019-12-10,7921743240
2019-12-11,7870023480
2019-12-12,7999322879
2019-12-13,7938983160
2019-12-16,7932518190
2019-12-17,7990702920
2019-12-18,8035957710
2019-12-19,7979927970
2019-12-20,8048887650
2019-12-23,8048887650
2019-12-24,8053197629
2019-12-26,8076902519
2019-12-27,8040267690
2019-12-30,7951913100
2019-12-31,7844092499
2020-01-02,7856857500
2020-01-03,7754737500
2020-01-06,7637725000
2020-01-07,7648362500
2020-01-08,7644107500
2020-01-09,7786650000
2020-01-10,7797287500
2020-01-13,7880260000
2020-01-14,7824945000
2020-01-15,7812180000
2020-01-16,7933447500
2020-01-17,7941957500
2020-01-21,7665382500
2020-01-22,7727080000
2020-01-23,7707932499
2020-01-24,7556880000
2020-01-27,7456887499
2020-01-28,7824945000
2020-01-29,7814307499
2020-01-30,7867494999
2020-01-31,7567517500
2020-02-03,7720697500
2020-02-04,7780267500
2020-02-05,8003654999
2020-02-06,8016420000
2020-02-07,7907917500
2020-02-10,8018547499
2020-02-11,7980252500
2020-02-12,8124922499
2020-02-13,8129177500
2020-02-14,8046205000
2020-02-18,7918555000
2020-02-19,7822817500
2020-02-20,7824945000
2020-02-21,7731335000
2020-02-24,7416465000
2020-02-25,7756865000
2020-02-26,7601557499
2020-02-27,7197332500
2020-02-28,6850550000
2020-03-02,7129252500
2020-03-03,6780342500
2020-03-04,7167547499
2020-03-05,6735665000
2020-03-06,6656947500
2020-03-09,5850625000
2020-03-10,6105925000
2020-03-11,5922960000
2020-03-12,5084725000
2020-03-13,5097490000
2020-03-16,4242235000
2020-03-17,4186920000
2020-03-18,3399745000
2020-03-19,3714615000
2020-03-20,3499737500
2020-03-23,3427402500
2020-03-24,3729507500
2020-03-25,3961405000
2020-03-26,4184792500
2020-03-27,3757165000
2020-03-30,3818862500
2020-03-31,4033254060
2020-04-01,3747902400
2020-04-02,3935297520
2020-04-03,3598838099
2020-04-06,3984275790
2020-04-07,3962980890
2020-04-08,4101397740
2020-04-09,4122692640
2020-04-13,3873542310
2020-04-14,4046031000
2020-04-15,3677629230
2020-04-16,3600967590
2020-04-17,3858635880
2020-04-20,3796880669
2020-04-21,3571154730
2020-04-22,3639298410
2020-04-23,3703183110
2020-04-24,3826693529
2020-04-27,3794751180
2020-04-28,3777715259
2020-04-29,4107786210
2020-04-30,3894837210
2020-05-01,3626521470
2020-05-04,3581802180
2020-05-05,3626521470
2020-05-06,3556248300
2020-05-07,3690406169
2020-05-08,3860765370
2020-05-11,3743643419
2020-05-12,3598838099
2020-05-13,3273026130
2020-05-14,3277285110
2020-05-15,3170810610
2020-05-18,3573284220
2020-05-19,3701053620
2020-05-20,3671240759
2020-05-21,3671240759
2020-05-22,3615874020
2020-05-26,3711701070
2020-05-27,3852247410
2020-05-28,3579672689
2020-05-29,3381630120
2020-06-01,3620133000
2020-06-02,3664852290
2020-06-03,3822434550
2020-06-04,3764938320
2020-06-05,3931038540
2020-06-08,4231296630
2020-06-09,4028995080
2020-06-10,3790492200
2020-06-11,3419960939
2020-06-12,3632909939
2020-06-15,3575413710
2020-06-16,3703183110
2020-06-17,3564766259
2020-06-18,3526435439
2020-06-19,3473198189
2020-06-22,3498752070
2020-06-23,3477457169
2020-06-24,3294321030
2020-06-25,3332651850
2020-06-26,3207011940
2020-06-29,3258119700
2020-06-30,3228774010
2020-07-01,3199210350
2020-07-02,3321688370
2020-07-06,3355475410
2020-07-07,3194986970
2020-07-08,3256225980
2020-07-09,3089402470
2020-07-10,3271007810
2020-07-13,3344916960
2020-07-14,3410379349
2020-07-15,3634218490
2020-07-16,3659558769
2020-07-17,3663782150
2020-07-20,3558197650
2020-07-21,3558197650
2020-07-22,3577202860
2020-07-23,3549750889
2020-07-24,3304794850
2020-07-27,3340693580
2020-07-28,3211880490
2020-07-29,3349140340
2020-07-30,3446278080
2020-07-31,3515963849
2020-08-03,3380815690
2020-08-04,3311129920
2020-08-05,3404044280
2020-08-06,3452613150
2020-08-07,3539192440
2020-08-10,3765143269
2020-08-11,3735579610
2020-08-12,3653223700
2020-08-13,3695457500
2020-08-14,3756696510
2020-08-17,3824270590
2020-08-18,3841164110
2020-08-19,3845387490
2020-08-20,3959418750
2020-08-21,3961530440
2020-08-24,4075561700
2020-08-25,3993205790
2020-08-26,3967865510
2020-08-27,4033327900
2020-08-28,4124130570
2020-08-31,3982647340
2020-09-01,3908738190
2020-09-02,3957307059
2020-09-03,3879174530
2020-09-04,3938301849
2020-09-08,3938301849
2020-09-09,4014322690
2020-09-10,3934078470
2020-09-11,4031216210
2020-09-14,4060779870
2020-09-15,3991094099
2020-09-16,4062891559
2020-09-17,4113572120
2020-09-18,3995317480
2020-09-21,3815823830
2020-09-22,3851722559
2020-09-23,3760919889
2020-09-24,3756696510
2020-09-25,3796818620
2020-09-28,3923520019
2020-09-29,3898179740
2020-09-30,3759218060
2020-10-01,3739190260
2020-10-02,3815295900
2020-10-05,3933459920
2020-10-06,3947479380
2020-10-07,4051623940
2020-10-08,4037604480
2020-10-09,3981526640
2020-10-12,4035601699
2020-10-13,3991540540
2020-10-14,4007562780
2020-10-15,4029593360
2020-10-16,4021582239
2020-10-19,3949482160
2020-10-20,3927451580
2020-10-21,3913432120
2020-10-22,3983529420
2020-10-23,3951484940
2020-10-26,3789259760
2020-10-27,3709148560
2020-10-28,3450789940
2020-10-29,3534906699
2020-10-30,3480831640
2020-11-02,3631040140
2020-11-03,3743195820
2020-11-04,3655073500
2020-11-05,3813293120
2020-11-06,3837326480
2020-11-09,4305977000
2020-11-10,4330010360
2020-11-11,4249899160
2020-11-12,4087673980
2020-11-13,4334015920
2020-11-16,4546310600
2020-11-17,4438160480
2020-11-18,4380079860
2020-11-19,4388090980
2020-11-20,4388090980
2020-11-23,4524280020
2020-11-24,4716546900
2020-11-25,4682499640
2020-11-27,4650455160
2020-11-30,4384085420
2020-12-01,4438160480
2020-12-02,4538299480
2020-12-03,4550316160
2020-12-04,4676491300
2020-12-07,4602388440
2020-12-08,4578355080
2020-12-09,4578355080
2020-12-10,4578355080
2020-12-11,4558327280
2020-12-14,4554321720
2020-12-15,4758605280
2020-12-16,4612402340
2020-12-17,4632430140
2020-12-18,4578355080
2020-12-21,4482221640
2020-12-22,4482221640
2020-12-23,4562332840
2020-12-24,4522277240
2020-12-28,4662471840
2020-12-29,4588368980
2020-12-30,4584363420
2020-12-31,4544892150
2021-01-04,4401823100
2021-01-05,4478257250
2021-01-06,4546852000
2021-01-07,4621326300
2021-01-08,4615446750
2021-01-11,4593888400
2021-01-12,4550771700
2021-01-13,4495895900
2021-01-14,4515494400
2021-01-15,4407702650
2021-01-19,4133323650
2021-01-20,4125484250
2021-01-21,4184279750
2021-01-22,4129403950
2021-01-25,4066688750
2021-01-26,4129403950
2021-01-27,4090206950
2021-01-28,4158801700
2021-01-29,4121564550
2021-02-01,4427301150
2021-02-02,4478257250
2021-02-03,4619366450
2021-02-04,4540972450
2021-02-05,4605647500
2021-02-08,4750676400
2021-02-09,4691880900
2021-02-10,4609567200
2021-02-11,4621326300
2021-02-12,4646804350
2021-02-16,4693840750
2021-02-17,4593888400
2021-02-18,4566450500
2021-02-19,4637005100
2021-02-22,4774194600
2021-02-23,4831030250
2021-02-24,4962340200
2021-02-25,4968219750
2021-02-26,4993697800
2021-03-01,5050533450
2021-03-02,5060332700
2021-03-03,5021135700
2021-03-04,5011336450
2021-03-05,5113248650
2021-03-08,5232799500
2021-03-09,5195562350
2021-03-10,5199482050
2021-03-11,5209281300
2021-03-12,5273956350
2021-03-15,5107369100
2021-03-16,5021135700
2021-03-17,5099529700
2021-03-18,4860428000
2021-03-19,4858468150
2021-03-22,4868267400
2021-03-23,4631125550
2021-03-24,4601727800
2021-03-25,4787913550
2021-03-26,4895705300
2021-03-29,4752636250
2021-03-30,4801632500
2021-03-31,4538708430
2021-04-01,4598551310
2021-04-05,4634083020
2021-04-06,4684575450
2021-04-07,4675225000
2021-04-08,4624732570
2021-04-09,4654654010
2021-04-12,4662134370
2021-04-13,4589200860
2021-04-14,4617252210
2021-04-15,4626602660
2021-04-16,4688315630
2021-04-19,4735067880
2021-04-20,4433983390
2021-04-21,4548058880
2021-04-22,4480735640
2021-04-23,4559279420
2021-04-26,4566759780
2021-04-27,4534968250
2021-04-28,4585460680
2021-04-29,4602291490
2021-04-30,4514397260
2021-05-03,4506916900
2021-05-04,4458294560
2021-05-05,4463904830
2021-05-06,4548058880
2021-05-07,4576110230
2021-05-10,4514397260
2021-05-11,4484475820
2021-05-12,4273155650
2021-05-13,4332998530
2021-05-14,4527487890
2021-05-17,4546188790
2021-05-18,4435853480
2021-05-19,4454554380
2021-05-20,4428373120
2021-05-21,4439593660
2021-05-24,4467645010
2021-05-25,4374140510
2021-05-26,4441463750
2021-05-27,4486345910
2021-05-28,4385361050
2021-06-01,4379750780
2021-06-02,4495696360
2021-06-03,4486345910
2021-06-04,4523747710
2021-06-07,4501306630
2021-06-08,4641563380
2021-06-09,4705146440
2021-06-10,4692055810
2021-06-11,4725717430
2021-06-14,4564889690
2021-06-15,4591070950
2021-06-16,4609771850
2021-06-17,4419022670
2021-06-18,4381620870
2021-06-21,4441463750
2021-06-22,4372270420
2021-06-23,4381620870
2021-06-24,4456424470
2021-06-25,4549928970
2021-06-28,4456424470
2021-06-29,4364790060
2021-06-30,4214293919
2021-07-01,4273498560
2021-07-02,4311174240
2021-07-06,4251969600
2021-07-07,4323732800
2021-07-08,4273498560
2021-07-09,4325526880
2021-07-12,4318350560
2021-07-13,4194559040
2021-07-14,4234028800
2021-07-15,4183794560
2021-07-16,4047444480
2021-07-19,3938005600
2021-07-20,4056414880
2021-07-21,4251969600
2021-07-22,4171236000
2021-07-23,4203529440
2021-07-26,4237616960
2021-07-27,4451112480
2021-07-28,4373967040
2021-07-29,4356026240
2021-07-30,4329115040
2021-08-02,4320144640
2021-08-03,4372172960
2021-08-04,4205323520
2021-08-05,4212499840
2021-08-06,4296821600
2021-08-09,4271704480
2021-08-10,4305792000
2021-08-11,4364996640
2021-08-12,4334497280
2021-08-13,4287851199
2021-08-16,4264528160
2021-08-17,4210705760
2021-08-18,4122795840
2021-08-19,3993622080
2021-08-20,4036680000
2021-08-23,4054620800
2021-08-24,4097678720
2021-08-25,4104855040
2021-08-26,4007974720
2021-08-27,4097678720
2021-08-30,4013356960
2021-08-31,4038474080
2021-09-01,4016945120
2021-09-02,4165853760
2021-09-03,4038474080
2021-09-07,3905712160
2021-09-08,3794479199
2021-09-09,3803449600
2021-09-10,3724510080
2021-09-13,3753215360
2021-09-14,3694010720
2021-09-15,3767568000
2021-09-16,3763979840
2021-09-17,3763979840
2021-09-20,3747833120
2021-09-21,3620453440
2021-09-22,3645570560
2021-09-23,3710157440
2021-09-24,3726304160
2021-09-27,3824978560
2021-09-28,3785508800
2021-09-29,3665305440
2021-09-30,3449977650
2021-10-01,3591945000
2021-10-04,3561156900
2021-10-05,3607339050
2021-10-06,3590234549
2021-10-07,3619312200
2021-10-08,3600497250
2021-10-11,3540631500
2021-10-12,3528658350
2021-10-13,3463661250
2021-10-14,3489317999
2021-10-15,3509843400
2021-10-18,3439714950
2021-10-19,3497870250
2021-10-20,3514974750
2021-10-21,3567998700
2021-10-22,3547473299
2021-10-25,3518395650
2021-10-26,3113019000
2021-10-27,3042890550
2021-10-28,3078810000
2021-10-29,3044601000
2021-11-01,3178016099
2021-11-02,3284064000
2021-11-03,3325114800
2021-11-04,3224198250
2021-11-05,3340508850
2021-11-08,3340508850
2021-11-09,3396953700
2021-11-10,3379849200
2021-11-11,3429452250
2021-11-12,3451688100
2021-11-15,3398664150
2021-11-16,3378138750
2021-11-17,3354192450
2021-11-18,3284064000
2021-11-19,3284064000
2021-11-22,3400374600
2021-11-23,3453398550
2021-11-24,3455109000
2021-11-26,3294326700
2021-11-29,3278932650
2021-11-30,3150648900
2021-12-01,3277222200
2021-12-02,3403795499
2021-12-03,3420900000
2021-12-06,3501291150
2021-12-07,3528658350
2021-12-08,3615891300
2021-12-09,3602207700
2021-12-10,3617601749
2021-12-13,3514974750
2021-12-14,3516685200
2021-12-15,3540631500
2021-12-16,3530368800
2021-12-17,3508132950
2021-12-20,3448267200
2021-12-21,3655231650
2021-12-22,3744175050
2021-12-23,3839960250
2021-12-27,3886142400
2021-12-28,3940876800
2021-12-29,3993900750
2021-12-30,3903246900
2021-12-31,3540035680
2022-01-03,3558799120
2022-01-04,3715161120
2022-01-05,3647925459
2022-01-06,3696397680
2022-01-07,3705779400
2022-01-10,3704215780
2022-01-11,3724542840
2022-01-12,3693270440
2022-01-13,3741742660
2022-01-14,3724542840
2022-01-18,3676070620
2022-01-19,3569744459
2022-01-20,3505636040
2022-01-21,3391491780
2022-01-24,3280474760
2022-01-25,3124112760
2022-01-26,3144439820
2022-01-27,3194475660
2022-01-28,3208548240
2022-01-31,3300801820
2022-02-01,3449345720
2022-02-02,3454036580
2022-02-03,3430582280
2022-02-04,3446218480
2022-02-07,3393055400
2022-02-08,3344583180
2022-02-09,3358655760
2022-02-10,3346146800
2022-02-11,3319565260
2022-02-14,3214802720
2022-02-15,3463418300
2022-02-16,3624471160
2022-02-17,3450909340
2022-02-18,3411818840
2022-02-22,3271093040
2022-02-23,3135058100
2022-02-24,3092840360
2022-02-25,3136621720
2022-02-28,3081895020
2022-03-01,2941169220
2022-03-02,3072513300
2022-03-03,3020913840
2022-03-04,2894260620
2022-03-07,2756662060
2022-03-08,2800443420
2022-03-09,2948987320
2022-03-10,2942732840
2022-03-11,2917714920
2022-03-14,2913024060
2022-03-15,2984950580
2022-03-16,3083458640
2022-03-17,3063131580
2022-03-18,3144439820
2022-03-21,3120985520
2022-03-22,3164766879
2022-03-23,3094403980
2022-03-24,3150694300
2022-03-25,3241384260
2022-03-28,3214802720
2022-03-29,3255456840
2022-03-30,3199166520
2022-03-31,3129778900
2022-04-01,3098744900
2022-04-04,3025815000
2022-04-05,2987022500
2022-04-06,2951333400
2022-04-07,3007194600
2022-04-08,2977712300
2022-04-11,3013401400
2022-04-12,2946678299
2022-04-13,2993229300
2022-04-14,2915644300
2022-04-18,2954436800
2022-04-19,3035125200
2022-04-20,3080124500
2022-04-21,2597545799
2022-04-22,2658062100
2022-04-25,2740302200
2022-04-26,2709268200
2022-04-27,2648751900
2022-04-28,2720130100
2022-04-29,2699958000
2022-05-02,2710819900
2022-05-03,2748060700
2022-05-04,2850472900
2022-05-05,2758922600
2022-05-06,2741853900
2022-05-09,2675130799
2022-05-10,2692199500
2022-05-11,2614614500
2022-05-12,2603752600
2022-05-13,2679785900
2022-05-16,2718578400
2022-05-17,2869093299
2022-05-18,2720130100
2022-05-19,2675130799
2022-05-20,2665820600
2022-05-23,2709268200
2022-05-24,2682889300
2022-05-25,2727888599
2022-05-26,2810128700
2022-05-27,2875300100
2022-05-31,2920299400
2022-06-01,2935816400
2022-06-02,2971505500
2022-06-03,2917196000
2022-06-06,2962195300
2022-06-07,2959091900
2022-06-08,2955988500
2022-06-09,2876851800
2022-06-10,2766681099
2022-06-13,2558753299
2022-06-14,2456341100
2022-06-15,2572718599
2022-06-16,2406686700
2022-06-17,2476513200
2022-06-21,2476513200
2022-06-22,2509098900
2022-06-23,2442375800
2022-06-24,2450134300
2022-06-27,2516857400
2022-06-28,2454789400
2022-06-29,2338411900
2022-06-30,2312100450
2022-07-01,2198441640
2022-07-05,2176644060
2022-07-06,2131491930
2022-07-07,2203112550
2022-07-08,2238922860
2022-07-11,2182871940
2022-07-12,2209340430
2022-07-13,2185985880
2022-07-14,2161074360
2022-07-15,2262277410
2022-07-18,2301201660
2022-07-19,2427316230
2022-07-20,2511392610
2022-07-21,2537861100
2022-07-22,2475582300
2022-07-25,2427316230
2022-07-26,2550316860
2022-07-27,2603253840
2022-07-28,2623494450
2022-07-29,2667089610
2022-08-01,2674874460
2022-08-02,2643735060
2022-08-03,2721583560
2022-08-04,2723140529
2022-08-05,2734039320
2022-08-08,2743381140
2022-08-09,2735596290
2022-08-10,2819672670
2022-08-11,2871052680
2022-08-12,2980040580
2022-08-15,2975369670
2022-08-16,2995610279
2022-08-17,2894407230
2022-08-18,2956686029
2022-08-19,2892850259
2022-08-22,2748052050
2022-08-23,2749609020
2022-08-24,2713798710
2022-08-25,2805659940
2022-08-26,2653076880
2022-08-29,2690444160
2022-08-30,2621937480
2022-08-31,2587684140
2022-09-01,2516063520
2022-09-02,2458455630
2022-09-06,2469354420
2022-09-07,2491152000
2022-09-08,2505164730
2022-09-09,2550316860
2022-09-12,2578342320
2022-09-13,2497379880
2022-09-14,2497379880
2022-09-15,2463126540
2022-09-16,2525405340
2022-09-19,2533190190
2022-09-20,2519177460
2022-09-21,2391505920
2022-09-22,2360366520
2022-09-23,2231138010
2022-09-26,2154846480
2022-09-27,2179758000
2022-09-28,2257606500
2022-09-29,2091010710
2022-09-30,2042507400
2022-10-03,2120584900
2022-10-04,2289232300
2022-10-05,2325147950
2022-10-06,2295478500
2022-10-07,2231454950
2022-10-10,2193977750
2022-10-11,2122146450
2022-10-12,2234578050
2022-10-13,2345448100
2022-10-14,2304847800
2022-10-17,2300163150
2022-10-18,2332955700
2022-10-19,2386048400
2022-10-20,2379802200
2022-10-21,2507849300
2022-10-24,2484426050
2022-10-25,2136200400
2022-10-26,2261124400
2022-10-27,2290793850
2022-10-28,2248632000
2022-10-31,2284547650
2022-11-01,2357940500
2022-11-02,2295478500
2022-11-03,2176800700
2022-11-04,2226770300
2022-11-07,2301724700
2022-11-08,2276739900
2022-11-09,2211154800
2022-11-10,2332955700
2022-11-11,2409471650
2022-11-14,2406348550
2022-11-15,2459441250
2022-11-16,2381363750
2022-11-17,2393856150
2022-11-18,2390733050
2022-11-21,2378240650
2022-11-22,2411033200
2022-11-23,2459441250
2022-11-25,2484426050
2022-11-28,2412594750
2022-11-29,2443825750
2022-11-30,2546888050
2022-12-01,2571872850
2022-12-02,2603103850
2022-12-05,2598419200
2022-12-06,2393856150
2022-12-07,2467249000
2022-12-08,2492233800
2022-12-09,2459441250
2022-12-12,2518780150
2022-12-13,2581242150
2022-12-14,2551572700
2022-12-15,2418840950
2022-12-16,2371994450
2022-12-19,2203347050
2022-12-20,2297040050
2022-12-21,2318901750
2022-12-22,2289232300
2022-12-23,2281424550
2022-12-27,2295478500
2022-12-28,2243947350
2022-12-29,2262685950
2022-12-30,2279863000
2023-01-03,2364014490
2023-01-04,2425112280
2023-01-05,2465844140
2023-01-06,2570807010
2023-01-09,2542608030
2023-01-10,2578640060
2023-01-11,2600572600
2023-01-12,2591172940
2023-01-13,2620938530
2023-01-17,2595872770
2023-01-18,2630338190
2023-01-19,2591172940
2023-01-20,2664803610
2023-01-23,2671070050
2023-01-24,2707102080
2023-01-25,2729034620
2023-01-26,2689869370
2023-01-27,2635038020
2023-01-30,2533208370
2023-01-31,2566107180
2023-02-01,2616238700
2023-02-02,2646004290
2023-02-03,2656970560
2023-02-06,2622505139
2023-02-07,2628771580
2023-02-08,2616238700
2023-02-09,2575506840
2023-02-10,2609972260
2023-02-13,2641304460
2023-02-14,2631904800
2023-02-15,2680469710
2023-02-16,2617805310
2023-02-17,2627204970
2023-02-21,2542608030
2023-02-22,2545741250
2023-02-23,2602139210
2023-02-24,2550441080
2023-02-27,2558274129
2023-02-28,2583339889
2023-03-01,2597439379
2023-03-02,2599005990
2023-03-03,2636604629
