,DRI
2018-07-16,13776464000
2018-07-17,13665044000
2018-07-18,13884170000
2018-07-19,13842078000
2018-07-20,13674948000
2018-07-23,13736848000
2018-07-24,13407540000
2018-07-25,13252790000
2018-07-26,13247838000
2018-07-27,13219364000
2018-07-30,13174796000
2018-07-31,13239172000
2018-08-01,13188414000
2018-08-02,13465726000
2018-08-03,13479344000
2018-08-06,13728182000
2018-08-07,13615524000
2018-08-08,13603144000
2018-08-09,13546196000
2018-08-10,13552386000
2018-08-13,13535054000
2018-08-14,13761608000
2018-08-15,13907692000
2018-08-16,13974544000
2018-08-17,14094630000
2018-08-20,14157768000
2018-08-21,14113200000
2018-08-22,14083488000
2018-08-23,14151578000
2018-08-24,14154054000
2018-08-27,14109732000
2018-08-28,14246022000
2018-08-29,14233632000
2018-08-30,14325318000
2018-08-31,14377356000
2018-09-04,14529753000
2018-09-05,14727993000
2018-09-06,14720559000
2018-09-07,14763924000
2018-09-10,14704452000
2018-09-11,14791182000
2018-09-12,14711886000
2018-09-13,14725515000
2018-09-14,14750295000
2018-09-17,14617722000
2018-09-18,14731710000
2018-09-19,14606571000
2018-09-20,14428155000
2018-09-21,13987071000
2018-09-24,14035392000
2018-09-25,14010612000
2018-09-26,13943706000
2018-09-27,13787592000
2018-09-28,13776441000
2018-10-01,13532358000
2018-10-02,13263495000
2018-10-03,13368810000
2018-10-04,13398546000
2018-10-05,13429521000
2018-10-08,13423326000
2018-10-09,13460496000
2018-10-10,13252344000
2018-10-11,12891795000
2018-10-12,13227564000
2018-10-15,13225086000
2018-10-16,13640151000
2018-10-17,13621566000
2018-10-18,13586874000
2018-10-19,13174287000
2018-10-22,13273407000
2018-10-23,13282080000
2018-10-24,12874449000
2018-10-25,13186677000
2018-10-26,12874449000
2018-10-29,13029324000
2018-10-30,13389873000
2018-10-31,13201545000
2018-11-01,12992154000
2018-11-02,13046670000
2018-11-05,13175526000
2018-11-06,13709535000
2018-11-07,13780158000
2018-11-08,13906536000
2018-11-09,13931316000
2018-11-12,13925121000
2018-11-13,13882995000
2018-11-14,13866888000
2018-11-15,13854498000
2018-11-16,13859454000
2018-11-19,14057694000
2018-11-20,13795026000
2018-11-21,13778919000
2018-11-23,13823523000
2018-11-26,13597524000
2018-11-27,13554369000
2018-11-28,13976055000
2018-11-29,13718358000
2018-11-30,13629582000
2018-12-03,13569165000
2018-12-04,13285575000
2018-12-06,13486554000
2018-12-07,12925539000
2018-12-10,12990888000
2018-12-11,12545775000
2018-12-12,12984723000
2018-12-13,12850326000
2018-12-14,12724560000
2018-12-17,12193137000
2018-12-18,12804705000
2018-12-19,12407679000
2018-12-20,12216564000
2018-12-21,12228894000
2018-12-24,11924343000
2018-12-26,12153681000
2018-12-27,12151215000
2018-12-28,12125322000
2018-12-31,12312738000
2019-01-02,12321369000
2019-01-03,12122856000
2019-01-04,12502620000
2019-01-07,12815802000
2019-01-08,13022946000
2019-01-09,12930471000
2019-01-10,13042674000
2019-01-11,13315167000
2019-01-14,13059936000
2019-01-15,13225158000
2019-01-16,13167207000
2019-01-17,13317633000
2019-01-18,13442166000
2019-01-22,13394079000
2019-01-23,13327497000
2019-01-24,13244886000
2019-01-25,13122819000
2019-01-28,13238721000
2019-01-29,13096926000
2019-01-30,13085829000
2019-01-31,12937869000
2019-02-01,12944034000
2019-02-04,13214061000
2019-02-05,13327497000
2019-02-06,13469292000
2019-02-07,13512447000
2019-02-08,13490253000
2019-02-11,13598757000
2019-02-12,13749183000
2019-02-13,13765212000
2019-02-14,13797270000
2019-02-15,13824396000
2019-02-19,13728222000
2019-02-20,13629582000
2019-02-21,13698630000
2019-02-22,13780008000
2019-02-25,13675179000
2019-02-26,13672717000
2019-02-27,13708416000
2019-02-28,13800741000
2019-03-01,13744115000
2019-03-04,13688720000
2019-03-05,13624708000
2019-03-06,13484374000
2019-03-07,13347733000
2019-03-08,13250484000
2019-03-11,13390818000
2019-03-12,13472064000
2019-03-13,13545924000
2019-03-14,13545924000
2019-03-15,13622246000
2019-03-18,13675179000
2019-03-19,13586547000
2019-03-20,13374815000
2019-03-21,14293141000
2019-03-22,14456864000
2019-03-25,14613201000
2019-03-26,14661210000
2019-03-27,14651362000
2019-03-28,14911103000
2019-03-29,14952957000
2019-04-01,14831088000
2019-04-02,14671058000
2019-04-03,14581195000
2019-04-04,14588581000
2019-04-05,14646438000
2019-04-08,14689523000
2019-04-09,14406393000
2019-04-10,14403931000
2019-04-11,14322685000
2019-04-12,14341150000
2019-04-15,14261135000
2019-04-16,14247594000
2019-04-17,14085102000
2019-04-18,14386697000
2019-04-22,14380542000
2019-04-23,14402700000
2019-04-24,14517183000
2019-04-25,14667365000
2019-04-26,14971422000
2019-04-29,14812623000
2019-04-30,14476560000
2019-05-01,14221743000
2019-05-02,14502411000
2019-05-03,14486408000
2019-05-06,14609508000
2019-05-07,14705526000
2019-05-08,14632897000
2019-05-09,14815085000
2019-05-10,14987425000
2019-05-13,14794158000
2019-05-14,14898793000
2019-05-15,14890176000
2019-05-16,14642745000
2019-05-17,14754766000
2019-05-20,15130221000
2019-05-21,15360418000
2019-05-22,15144993000
2019-05-23,14865556000
2019-05-24,14788003000
2019-05-28,14518177000
2019-05-29,14247797000
2019-05-30,14459185000
2019-05-31,14295728000
2019-06-03,14311705000
2019-06-04,14504658000
2019-06-05,14503429000
2019-06-06,14831572000
2019-06-07,14910228000
2019-06-10,14622642000
2019-06-11,14628787000
2019-06-12,14478849000
2019-06-13,14612810000
2019-06-14,14708672000
2019-06-17,14540299000
2019-06-18,14493597000
2019-06-19,14429689000
2019-06-20,14584543000
2019-06-21,14899167000
2019-06-24,14992571000
2019-06-25,15133906000
2019-06-26,14749229000
2019-06-27,14937266000
2019-06-28,14960617000
2019-07-01,14943411000
2019-07-02,14850007000
2019-07-03,14958159000
2019-07-05,15195356000
2019-07-08,15360042000
2019-07-09,15065082000
2019-07-10,14932350000
2019-07-11,15034357000
2019-07-12,15333004000
2019-07-15,15414118000
2019-07-16,15142509000
2019-07-17,15019609000
2019-07-18,15248203000
2019-07-19,15289989000
2019-07-22,15419034000
2019-07-23,15382164000
2019-07-24,15269096000
2019-07-25,15189211000
2019-07-26,15480484000
2019-07-29,15561598000
2019-07-30,15323172000
2019-07-31,14939724000
2019-08-01,14856152000
2019-08-02,14759061000
2019-08-05,14504658000
2019-08-06,14488681000
2019-08-07,14616497000
2019-08-08,14999945000
2019-08-09,15046647000
2019-08-12,14829114000
2019-08-13,14890564000
2019-08-14,14354720000
2019-08-15,14122439000
2019-08-16,14391590000
2019-08-19,14695153000
2019-08-20,14609123000
2019-08-21,14690237000
2019-08-22,14858610000
2019-08-23,14813137000
2019-08-26,14810640000
2019-08-27,14605344000
2019-08-28,14688440000
2019-08-29,14888848000
2019-08-30,14783756000
2019-09-03,14605344000
2019-09-04,14923064000
2019-09-05,15160132000
2019-09-06,15333656000
2019-09-09,15589054000
2019-09-10,15513290000
2019-09-11,15543840000
2019-09-12,15404532000
2019-09-13,15560948000
2019-09-16,15508402000
2019-09-17,15397200000
2019-09-18,15535286000
2019-09-19,14747096000
2019-09-20,14639560000
2019-09-23,14565018000
2019-09-24,14397604000
2019-09-25,14480700000
2019-09-26,14228968000
2019-09-27,14219192000
2019-09-30,14446484000
2019-10-01,14298622000
2019-10-02,14158092000
2019-10-03,14107990000
2019-10-04,14226524000
2019-10-07,14149538000
2019-10-08,13923468000
2019-10-09,13743834000
2019-10-10,13690066000
2019-10-11,13813488000
2019-10-14,13496990000
2019-10-15,13477438000
2019-10-16,13442000000
2019-10-17,13336908000
2019-10-18,13496990000
2019-10-21,13461552000
2019-10-22,13297804000
2019-10-23,13490880000
2019-10-24,13492102000
2019-10-25,13731614000
2019-10-28,13606970000
2019-10-29,13900250000
2019-10-30,13807378000
2019-10-31,13719394000
2019-11-01,13707174000
2019-11-04,13558090000
2019-11-05,13780494000
2019-11-06,13782938000
2019-11-07,13867256000
2019-11-08,14042002000
2019-11-11,13974792000
2019-11-12,13740168000
2019-11-13,13757276000
2019-11-14,13743834000
2019-11-15,13759720000
2019-11-18,13842816000
2019-11-19,13868478000
2019-11-20,14022450000
2019-11-21,13868478000
2019-11-22,14012674000
2019-11-25,14029558000
2019-11-26,14215147000
2019-11-27,14247898000
2019-11-29,14366772000
2019-12-02,14473516000
2019-12-03,14370411000
2019-12-04,14307335000
2019-12-05,14372837000
2019-12-06,14535379000
2019-12-09,14325530000
2019-12-10,14383754000
2019-12-11,14245472000
2019-12-12,14103551000
2019-12-13,14019854000
2019-12-16,14073226000
2019-12-17,14072013000
2019-12-18,14108403000
2019-12-19,13225339000
2019-12-20,13372112000
2019-12-23,13185310000
2019-12-24,13161050000
2019-12-26,13210783000
2019-12-27,13101613000
2019-12-30,13216848000
2019-12-31,13222913000
2020-01-02,13617138000
2020-01-03,13631694000
2020-01-06,13721456000
2020-01-07,13603795000
2020-01-08,13810005000
2020-01-09,13875507000
2020-01-10,13894915000
2020-01-13,13737225000
2020-01-14,13611073000
2020-01-15,13499477000
2020-01-16,13708113000
2020-01-17,13769976000
2020-01-21,13894915000
2020-01-22,13947074000
2020-01-23,14267306000
2020-01-24,14203017000
2020-01-27,14116894000
2020-01-28,14246685000
2020-01-29,14460173000
2020-01-30,14338873000
2020-01-31,14122959000
2020-02-03,13939796000
2020-02-04,14017428000
2020-02-05,14250324000
2020-02-06,14737950000
2020-02-07,14642123000
2020-02-10,14773127000
2020-02-11,14826499000
2020-02-12,14853185000
2020-02-13,14831351000
2020-02-14,14763423000
2020-02-18,14615437000
2020-02-19,14638484000
2020-02-20,14638484000
2020-02-21,14689430000
2020-02-24,14677305000
2020-02-25,13912875000
2020-02-26,13330215000
2020-02-27,12370320000
2020-02-28,12138750000
2020-03-02,12300600000
2020-03-03,11866095000
2020-03-04,11834970000
2020-03-05,10949775000
2020-03-06,10974675000
2020-03-09,9640035000
2020-03-10,10283700000
2020-03-11,8741145000
2020-03-12,7366665000
2020-03-13,8132339999
2020-03-16,6126645000
2020-03-17,5220285000
2020-03-18,4252919999
2020-03-19,5281290000
2020-03-20,4855500000
2020-03-23,5108235000
2020-03-24,6709305000
2020-03-25,7277025000
2020-03-26,7539720000
2020-03-27,6805170000
2020-03-30,7077825000
2020-03-31,6780270000
2020-04-01,5729490000
2020-04-02,5516595000
2020-04-03,5662260000
2020-04-06,6523800000
2020-04-07,7340520000
2020-04-08,7914465000
2020-04-09,8010330000
2020-04-13,7580805000
2020-04-14,7613175000
2020-04-15,7319355000
2020-04-16,7218510000
2020-04-17,7887075000
2020-04-20,7692855000
2020-04-21,7883340000
2020-04-22,8503350000
2020-04-23,8325315000
2020-04-24,8568089999
2020-04-27,9013800000
2020-04-28,9312600000
2020-04-29,9737145000
2020-04-30,9186855000
2020-05-01,8696325000
2020-05-04,8792190000
2020-05-05,8589254999
2020-05-06,8492144999
2020-05-07,8780985000
2020-05-08,9302640000
2020-05-11,9204285000
2020-05-12,8754840000
2020-05-13,8202059999
2020-05-14,8299170000
2020-05-15,8666445000
2020-05-18,9393525000
2020-05-19,9439590000
2020-05-20,9750840000
2020-05-21,9613890000
2020-05-22,9415935000
2020-05-26,9769515000
2020-05-27,10154220000
2020-05-28,9897750000
2020-05-29,9569070000
2020-06-01,10180300000
2020-06-02,10155600000
2020-06-03,11170900000
2020-06-04,11185200000
2020-06-05,11126700000
2020-06-08,11016200000
2020-06-09,10515700000
2020-06-10,10110100000
2020-06-11,9480900000
2020-06-12,9872200000
2020-06-15,9945000000
2020-06-16,9972300000
2020-06-17,9644700000
2020-06-18,9636900000
2020-06-19,9135100000
2020-06-22,9275500000
2020-06-23,9795500000
2020-06-24,9205300000
2020-06-25,9696700000
2020-06-26,9483500000
2020-06-29,9961900000
2020-06-30,9850100000
2020-07-01,9894300000
2020-07-02,9721400000
2020-07-06,9748700000
2020-07-07,9384700000
2020-07-08,9505600000
2020-07-09,9274200000
2020-07-10,9371700000
2020-07-13,9477000000
2020-07-14,9480900000
2020-07-15,10285600000
2020-07-16,9969700000
2020-07-17,10076300000
2020-07-20,9657700000
2020-07-21,9815000000
2020-07-22,10060700000
2020-07-23,9902100000
2020-07-24,10223200000
2020-07-27,9928100000
2020-07-28,9859200000
2020-07-29,10249200000
2020-07-30,10211500000
2020-07-31,9867000000
2020-08-03,9683700000
2020-08-04,9942400000
2020-08-05,9847500000
2020-08-06,9943700000
2020-08-07,10277800000
2020-08-10,10598900000
2020-08-11,10938200000
2020-08-12,10998000000
2020-08-13,10991500000
2020-08-14,10929100000
2020-08-17,10907000000
2020-08-18,10767900000
2020-08-19,10383100000
2020-08-20,10518300000
2020-08-21,10752300000
2020-08-24,10774400000
2020-08-25,10739300000
2020-08-26,10754900000
2020-08-27,11148800000
2020-08-28,11681800000
2020-08-31,11293101000
2020-09-01,11354342000
2020-09-02,11767393000
2020-09-03,11609730000
2020-09-04,11633184000
2020-09-08,11612336000
2020-09-09,11541974000
2020-09-10,11720485000
2020-09-11,11310040000
2020-09-14,11936783000
2020-09-15,12167414000
2020-09-16,12113991000
2020-09-17,11938086000
2020-09-18,11723091000
2020-09-21,11437734000
2020-09-22,11724394000
2020-09-23,11727000000
2020-09-24,12679493000
2020-09-25,12661251000
2020-09-28,13105574000
2020-09-29,13134240000
2020-09-30,13126422000
2020-10-01,13665864000
2020-10-02,13578563000
2020-10-05,13513413000
2020-10-06,13192875000
2020-10-07,13220238000
2020-10-08,13470414000
2020-10-09,13289297000
2020-10-12,13052151000
2020-10-13,12868428000
2020-10-14,12929669000
2020-10-15,13046939000
2020-10-16,12891882000
2020-10-19,12588283000
2020-10-20,12813702000
2020-10-21,12729007000
2020-10-22,13006546000
2020-10-23,12968759000
2020-10-26,12430620000
2020-10-27,12487952000
2020-10-28,11751757000
2020-10-29,12054053000
2020-10-30,11977176000
2020-11-02,11966752000
2020-11-03,12130930000
2020-11-04,12585677000
2020-11-05,13228056000
2020-11-06,13306236000
2020-11-09,15707665000
2020-11-10,14769505000
2020-11-11,13952524000
2020-11-12,13852193000
2020-11-13,14018977000
2020-11-16,14343424000
2020-11-17,14141459000
2020-11-18,14353848000
2020-11-19,14306940000
2020-11-20,14131035000
2020-11-23,14278274000
2020-11-24,14783838000
2020-11-25,14408574000
2020-11-27,14326485000
2020-11-30,14091390000
2020-12-01,14421555000
2020-12-02,14306715000
2020-12-03,14719095000
2020-12-04,14984010000
2020-12-07,14631660000
2020-12-08,14570325000
2020-12-09,14927895000
2020-12-10,15064920000
2020-12-11,14709960000
2020-12-14,14682555000
2020-12-15,14933115000
2020-12-16,15201945000
2020-12-17,15479910000
2020-12-18,15158880000
2020-12-21,15258060000
2020-12-22,15613020000
2020-12-23,15605190000
2020-12-24,15384645000
2020-12-28,15365070000
2020-12-29,15472080000
2020-12-30,15340275000
2020-12-31,15545160000
2021-01-04,15169320000
2021-01-05,15412050000
2021-01-06,15777450000
2021-01-07,16175475000
2021-01-08,16227675000
2021-01-11,16346430000
2021-01-12,16616565000
2021-01-13,16294230000
2021-01-14,16064550000
2021-01-15,15800940000
2021-01-19,16197660000
2021-01-20,16255080000
2021-01-21,16307280000
2021-01-22,15918390000
2021-01-25,15660000000
2021-01-26,15474690000
2021-01-27,14629050000
2021-01-28,15500790000
2021-01-29,15254145000
2021-02-01,15576480000
2021-02-02,16028010000
2021-02-03,16382970000
2021-02-04,16794045000
2021-02-05,17223390000
2021-02-08,17000235000
2021-02-09,16881480000
2021-02-10,16831889999
2021-02-11,16824059999
2021-02-12,16762724999
2021-02-16,16825365000
2021-02-17,16739235000
2021-02-18,16962389999
2021-02-19,17488305000
2021-02-22,17617500000
2021-02-23,17527455000
2021-02-24,18110790000
2021-02-25,17748000000
2021-02-26,17921565000
2021-03-01,18197718000
2021-03-02,18189864000
2021-03-03,18068127000
2021-03-04,17886176000
2021-03-05,18412394000
2021-03-08,18722627000
2021-03-09,18236988000
2021-03-10,18599581000
2021-03-11,18462136000
2021-03-12,19034169000
2021-03-15,19142816000
2021-03-16,18396686000
2021-03-17,18489625000
2021-03-18,18322073000
2021-03-19,18298511000
2021-03-22,17899266000
2021-03-23,17900575000
2021-03-24,17531437000
2021-03-25,18967410000
2021-03-26,19501482000
2021-03-29,18812948000
2021-03-30,18989663000
2021-03-31,18587800000
2021-04-01,18886252000
2021-04-05,18863999000
2021-04-06,18909814000
2021-04-07,19078675000
2021-04-08,19077366000
2021-04-09,18731790000
2021-04-12,18809021000
2021-04-13,18725245000
2021-04-14,18869235000
2021-04-15,18740953000
2021-04-16,19154597000
2021-04-19,19106164000
2021-04-20,18710846000
2021-04-21,18705610000
2021-04-22,18992281000
2021-04-23,18845673000
2021-04-26,18606126000
2021-04-27,18674194000
2021-04-28,18832583000
2021-04-29,19140198000
2021-04-30,19205648000
2021-05-03,18929449000
2021-05-04,18816875000
2021-05-05,18617907000
2021-05-06,18555075000
2021-05-07,18637542000
2021-05-10,18416321000
2021-05-11,17988278000
2021-05-12,17263092000
2021-05-13,17537982000
2021-05-14,18263168000
2021-05-17,18197718000
2021-05-18,18278876000
2021-05-19,18320764000
2021-05-20,18472608000
2021-05-21,18425484000
2021-05-24,18504024000
2021-05-25,18382287000
2021-05-26,18535440000
2021-05-27,18569474000
2021-05-28,18748807000
2021-06-01,17894099000
2021-06-02,17795071000
2021-06-03,17518835000
2021-06-04,17479745000
2021-06-07,17888887000
2021-06-08,18341028000
2021-06-09,18068701000
2021-06-10,17838070000
2021-06-11,18126033000
2021-06-14,17916250000
2021-06-15,17813313000
2021-06-16,17780738000
2021-06-17,17187873000
2021-06-18,16952030000
2021-06-21,17385929000
2021-06-22,17668680000
2021-06-23,17649135000
2021-06-24,18222455000
2021-06-25,18777533000
2021-06-28,18479146000
2021-06-29,18735837000
2021-06-30,19022497000
2021-07-01,19306551000
2021-07-02,19301339000
2021-07-06,19399064000
2021-07-07,19387337000
2021-07-08,18756685000
2021-07-09,19359974000
2021-07-12,19538485000
2021-07-13,19206220000
2021-07-14,19201008000
2021-07-15,18868743000
2021-07-16,18468722000
2021-07-19,17567046000
2021-07-20,18485661000
2021-07-21,18893500000
2021-07-22,18789260000
2021-07-23,18830956000
2021-07-26,19199705000
2021-07-27,19481153000
2021-07-28,19310460000
2021-07-29,19574969000
2021-07-30,19008164000
2021-08-02,19246613000
2021-08-03,19131949000
2021-08-04,19075920000
2021-08-05,18824441000
2021-08-06,18854410000
2021-08-09,18011369000
2021-08-10,18270666000
2021-08-11,18384027000
2021-08-12,18497388000
2021-08-13,18501297000
2021-08-16,18270666000
2021-08-17,17873251000
2021-08-18,17852403000
2021-08-19,17819828000
2021-08-20,18152093000
2021-08-23,18537781000
2021-08-24,19006861000
2021-08-25,19565848000
2021-08-26,19345641000
2021-08-27,19946324000
2021-08-30,19360620000
2021-08-31,19463980000
2021-09-01,19531164000
2021-09-02,19452352000
2021-09-03,19128060000
2021-09-07,19063460000
2021-09-08,19027284000
2021-09-09,19144856000
2021-09-10,19206872000
2021-09-13,19329612000
2021-09-14,19201704000
2021-09-15,19252092000
2021-09-16,19418760000
2021-09-17,19306356000
2021-09-20,19210748000
2021-09-21,18929092000
2021-09-22,19421344000
2021-09-23,20607400000
2021-09-24,20504040000
2021-09-27,20647452000
2021-09-28,20138404000
2021-09-29,19855456000
2021-09-30,19569924000
2021-10-01,20150032000
2021-10-04,20093184000
2021-10-05,20254684000
2021-10-06,20328328000
2021-10-07,20129360000
2021-10-08,19971736000
2021-10-11,19767600000
2021-10-12,19662948000
2021-10-13,19324444000
2021-10-14,19454936000
2021-10-15,19270180000
2021-10-18,19224960000
2021-10-19,18927800000
2021-10-20,18500148000
2021-10-21,18814104000
2021-10-22,18785680000
2021-10-25,18537616000
2021-10-26,18829608000
2021-10-27,18544076000
2021-10-28,18727540000
2021-10-29,18622888000
2021-11-01,19124184000
2021-11-02,18559580000
2021-11-03,18755964000
2021-11-04,18873536000
2021-11-05,19958816000
2021-11-08,19816696000
2021-11-09,20104812000
2021-11-10,19598348000
2021-11-11,19522120000
2021-11-12,19412300000
2021-11-15,19080256000
2021-11-16,18943304000
2021-11-17,18992400000
2021-11-18,18852864000
2021-11-19,18496272000
2021-11-22,18978188000
2021-11-23,19173280000
2021-11-24,19170696000
2021-11-26,18159060000
2021-11-29,18002250000
2021-11-30,17519650000
2021-12-01,17355820000
2021-12-02,18167350000
2021-12-03,18078450000
2021-12-06,18623280000
2021-12-07,18811240000
2021-12-08,19131280000
2021-12-09,18986500000
2021-12-10,19279870000
2021-12-13,18769330000
2021-12-14,18939510000
2021-12-15,18926810000
2021-12-16,18685510000
2021-12-17,17758410000
2021-12-20,17533620000
2021-12-21,18149570000
2021-12-22,18431510000
2021-12-23,18902680000
2021-12-27,19079210000
2021-12-28,18969990000
2021-12-29,18925540000
2021-12-30,18964910000
2021-12-31,19131280000
2022-01-03,18895060000
2022-01-04,19253200000
2022-01-05,19041110000
2022-01-06,18722340000
2022-01-07,18498820000
2022-01-10,18666460000
2022-01-11,18427700000
2022-01-12,18230850000
2022-01-13,18374360000
2022-01-14,18161000000
2022-01-18,17699990000
2022-01-19,17597120000
2022-01-20,17275810000
2022-01-21,17117060000
2022-01-24,17346930000
2022-01-25,17462500000
2022-01-26,17392650000
2022-01-27,17190720000
2022-01-28,17592040000
2022-01-31,17763490000
2022-02-01,17764760000
2022-02-02,17887950000
2022-02-03,17600930000
2022-02-04,17508220000
2022-02-07,17791430000
2022-02-08,17907000000
2022-02-09,18629630000
2022-02-10,18649950000
2022-02-11,18338800000
2022-02-14,18214340000
2022-02-15,18756630000
2022-02-16,18905220000
2022-02-17,18141950000
2022-02-18,18381980000
2022-02-22,18275300000
2022-02-23,17659350000
2022-02-24,17979390000
2022-02-25,18425160000
2022-02-28,18079890000
2022-03-01,17416305000
2022-03-02,17488515000
2022-03-03,16575929999
2022-03-04,16438979999
2022-03-07,14664855000
2022-03-08,15277395000
2022-03-09,16005720000
2022-03-10,16231065000
2022-03-11,16060500000
2022-03-14,15461655000
2022-03-15,15485310000
2022-03-16,16145160000
2022-03-17,16239780000
2022-03-18,16636935000
2022-03-21,16331910000
2022-03-22,16434000000
2022-03-23,16302030000
2022-03-24,16483800000
2022-03-25,16160100000
2022-03-28,16224840000
2022-03-29,16727820000
2022-03-30,16391670000
2022-03-31,16552274999
2022-04-01,16193715000
2022-04-04,16345604999
2022-04-05,16125240000
2022-04-06,15997005000
2022-04-07,15687000000
2022-04-08,15740535000
2022-04-11,15754230000
2022-04-12,16252229999
2022-04-13,16381710000
2022-04-14,16365524999
2022-04-18,16513679999
2022-04-19,16857300000
2022-04-20,17004210000
2022-04-21,17184735000
2022-04-22,16689225000
2022-04-25,17197185000
2022-04-26,16371750000
2022-04-27,16273395000
2022-04-28,16670550000
2022-04-29,16400384999
2022-05-02,16533600000
2022-05-03,16265925000
2022-05-04,16369259999
2022-05-05,15874995000
2022-05-06,16197450000
2022-05-09,15576195000
2022-05-10,15799050000
2022-05-11,15127995000
2022-05-12,15460410000
2022-05-13,15944715000
2022-05-16,15734310000
2022-05-17,16061744999
2022-05-18,14875260000
2022-05-19,14525415000
2022-05-20,14473125000
2022-05-23,14493045000
2022-05-24,14288865000
2022-05-25,14954940000
2022-05-26,15573705000
2022-05-27,15691980000
2022-05-31,15362500000
2022-06-01,15230997000
2022-06-02,15593552000
2022-06-03,15458362000
2022-06-06,15475568000
2022-06-07,15351439000
2022-06-08,15286302000
2022-06-09,15173234000
2022-06-10,14740626000
2022-06-13,14045012000
2022-06-14,14014287000
2022-06-15,14323995000
2022-06-16,13745136000
2022-06-17,14035180000
2022-06-21,13973730000
2022-06-22,14148248000
2022-06-23,14207240000
2022-06-24,14724649000
2022-06-27,14985197000
2022-06-28,14145790000
2022-06-29,13994623000
2022-06-30,13902448000
2022-07-01,14053615000
2022-07-05,14564879000
2022-07-06,14343659000
2022-07-07,14413712000
2022-07-08,14352262000
2022-07-11,14187576000
2022-07-12,14235507000
2022-07-13,14293270000
2022-07-14,14276064000
2022-07-15,14390361000
2022-07-18,14309247000
2022-07-19,14771351000
2022-07-20,14980281000
2022-07-21,14955701000
2022-07-22,14913915000
2022-07-25,14598062000
2022-07-26,14147019000
2022-07-27,14928663000
2022-07-28,15556682000
2022-07-29,15299821000
2022-08-01,15331775000
2022-08-02,15256806000
2022-08-03,15592323000
2022-08-04,15458362000
2022-08-05,15187982000
2022-08-08,15404286000
2022-08-09,15459591000
2022-08-10,15962252000
2022-08-11,16005266999
2022-08-12,16211739000
2022-08-15,16248609000
2022-08-16,16511615000
2022-08-17,16308829999
2022-08-18,16268273000
2022-08-19,15862703000
2022-08-22,15625506000
2022-08-23,15604613000
2022-08-24,15691872000
2022-08-25,16056885000
2022-08-26,15358813000
2022-08-29,15225870000
2022-08-30,15064698000
2022-08-31,15104991000
2022-09-01,15376053000
2022-09-02,15283257000
2022-09-06,15043941000
2022-09-07,15634905000
2022-09-08,15929166000
2022-09-09,15999983999
2022-09-12,16328432999
2022-09-13,15715491000
2022-09-14,15909630000
2022-09-15,15925503000
2022-09-16,15833928000
2022-09-19,16181913000
2022-09-20,16208775000
2022-09-21,16029288000
2022-09-22,15317445000
2022-09-23,14943819000
2022-09-26,14793636000
2022-09-27,15089118000
2022-09-28,15594612000
2022-09-29,15789972000
2022-09-30,15423672000
2022-10-03,15312561000
2022-10-04,16144062000
2022-10-05,16251510000
2022-10-06,15813170999
2022-10-07,15346749000
2022-10-10,15466407000
2022-10-11,15693513000
2022-10-12,15904745999
2022-10-13,16235637000
2022-10-14,15875442000
2022-10-17,16109874000
2022-10-18,16293024000
2022-10-19,16239300000
2022-10-20,16145282999
2022-10-21,16278372000
2022-10-24,16361400000
2022-10-25,16601937000
2022-10-26,16913292000
2022-10-27,17183133000
2022-10-28,17398029000
2022-10-31,17477394000
2022-11-01,17465184000
2022-11-02,17058591000
2022-11-03,17029287000
2022-11-04,17257614000
2022-11-07,17074464000
2022-11-08,17111093999
2022-11-09,17051265000
2022-11-10,17744793000
2022-11-11,17235636000
2022-11-14,17402913000
2022-11-15,17472510000
2022-11-16,17757003000
2022-11-17,17832705000
2022-11-18,17965794000
2022-11-21,17912070000
2022-11-22,18069579000
2022-11-23,18111093000
2022-11-25,18118419000
2022-11-28,17823948000
2022-11-29,17598144000
2022-11-30,17844586000
2022-12-01,17681910000
2022-12-02,17661272000
2022-12-05,17425756000
2022-12-06,17343204000
2022-12-07,17264294000
2022-12-08,17453678000
2022-12-09,17307998000
2022-12-12,17541086000
2022-12-13,17606642000
2022-12-14,17475530000
2022-12-15,17343204000
2022-12-16,16983860000
2022-12-19,16807829999
2022-12-20,16962008000
2022-12-21,16819970000
2022-12-22,16669434000
2022-12-23,16855176000
2022-12-27,16721636000
2022-12-28,16852748000
2022-12-29,17005712000
2022-12-30,16793262000
2023-01-03,16991144000
2023-01-04,17363842000
2023-01-05,17518020000
2023-01-06,17843372000
2023-01-09,17979340000
2023-01-10,18247634000
2023-01-11,18167510000
2023-01-12,18052180000
2023-01-13,18185720000
2023-01-17,18089814000
2023-01-18,17782672000
2023-01-19,17650346000
2023-01-20,17891932000
2023-01-23,17979340000
2023-01-24,17721972000
2023-01-25,17940492000
2023-01-26,18125020000
2023-01-27,18012118000
2023-01-30,17836088000
2023-01-31,17963558000
2023-02-01,17853084000
2023-02-02,17957488000
2023-02-03,17896788000
2023-02-06,18184506000
2023-02-07,18160226000
2023-02-08,18021830000
2023-02-09,17938064000
2023-02-10,17848228000
2023-02-13,17947776000
2023-02-14,17762034000
2023-02-15,17804524000
2023-02-16,17695264000
2023-02-17,17735326000
2023-02-21,17947776000
2023-02-22,18077674000
2023-02-23,18001192000
2023-02-24,17545942000
2023-02-27,17263070000
2023-02-28,17301790000
2023-03-01,17381650000
2023-03-02,17803940000
