,ECL
2018-07-17,41506336000
2018-07-18,41587200000
2018-07-19,40980720000
2018-07-20,40694808000
2018-07-23,40530192000
2018-07-24,40608168000
2018-07-25,40894080000
2018-07-26,41211760000
2018-07-27,40706360000
2018-07-30,40645712000
2018-07-31,40634160000
2018-08-01,41789360000
2018-08-02,42262992000
2018-08-03,42488256000
2018-08-06,42791496000
2018-08-07,43019648000
2018-08-08,42863696000
2018-08-09,42696192000
2018-08-10,42413168000
2018-08-13,42156136000
2018-08-14,42465152000
2018-08-15,42185016000
2018-08-16,42364072000
2018-08-17,42543128000
2018-08-20,42826152000
2018-08-21,42762616000
2018-08-22,42508472000
2018-08-23,42499808000
2018-08-24,43010984000
2018-08-27,43268016000
2018-08-28,43175600000
2018-08-29,43571256000
2018-08-30,43354656000
2018-08-31,43458624000
2018-09-04,43504831999
2018-09-05,44033336000
2018-09-06,44244160000
2018-09-07,44287480000
2018-09-10,44428992000
2018-09-11,44735120000
2018-09-12,44971936000
2018-09-13,45208752000
2018-09-14,45376256000
2018-09-17,45122112000
2018-09-18,45240520000
2018-09-19,45581304000
2018-09-20,45976960000
2018-09-21,46034720000
2018-09-24,45624624000
2018-09-25,45434016000
2018-09-26,45298280000
2018-09-27,45292504000
2018-09-28,45278064000
2018-10-01,45331200000
2018-10-02,45279360000
2018-10-03,44959680000
2018-10-04,44959680000
2018-10-05,45385920000
2018-10-08,45322560000
2018-10-09,44628480000
2018-10-10,43433280000
2018-10-11,42033600000
2018-10-12,42042240000
2018-10-15,42148800000
2018-10-16,42759360000
2018-10-17,42773760000
2018-10-18,42480000000
2018-10-19,42782400000
2018-10-22,42336000000
2018-10-23,42621120000
2018-10-24,42526080000
2018-10-25,43228800000
2018-10-26,42433920000
2018-10-29,42209280000
2018-10-30,42912000000
2018-10-31,44107200000
2018-11-01,43986240000
2018-11-02,44521920000
2018-11-05,44919360000
2018-11-06,45178560000
2018-11-07,46189440000
2018-11-08,45930240000
2018-11-09,45887040000
2018-11-12,45504000000
2018-11-13,45365760000
2018-11-14,45192960000
2018-11-15,45593280000
2018-11-16,45895680000
2018-11-19,46166400000
2018-11-20,44945280000
2018-11-21,44645760000
2018-11-23,44133120000
2018-11-26,44568000000
2018-11-27,44337600000
2018-11-28,45000000000
2018-11-29,45616319999
2018-11-30,46221120000
2018-12-03,45941760000
2018-12-04,45141120000
2018-12-06,45374400000
2018-12-07,44372160000
2018-12-10,44524800000
2018-12-11,44717760000
2018-12-12,44611200000
2018-12-13,44651520000
2018-12-14,44487360000
2018-12-17,43096319999
2018-12-18,42909120000
2018-12-19,42456960000
2018-12-20,41964480000
2018-12-21,41460480000
2018-12-24,39715200000
2018-12-26,41135040000
2018-12-27,41731200000
2018-12-28,41578560000
2018-12-31,42466270000
2019-01-02,41765944000
2019-01-03,40791828000
2019-01-04,42270294000
2019-01-07,42394220000
2019-01-08,42910097999
2019-01-09,42858222000
2019-01-10,43123366000
2019-01-11,43106074000
2019-01-14,42872632000
2019-01-15,43238646000
2019-01-16,43304932000
2019-01-17,43956264000
2019-01-18,44526900000
2019-01-22,44071544000
2019-01-23,44085954000
2019-01-24,43783344000
2019-01-25,44351097999
2019-01-28,44665236000
2019-01-29,44673882000
2019-01-30,45212816000
2019-01-31,45584594000
2019-02-01,45812272000
2019-02-04,45875676000
2019-02-05,45725812000
2019-02-06,45872794000
2019-02-07,45711402000
2019-02-08,45872794000
2019-02-11,46140820000
2019-02-12,46797916000
2019-02-13,46875730000
2019-02-14,46576002000
2019-02-15,47114936000
2019-02-19,48218742000
2019-02-20,47636578000
2019-02-21,48155338000
2019-02-22,48132282000
2019-02-25,48481004000
2019-02-26,48481004000
2019-02-27,48558818000
2019-02-28,48679862000
2019-03-01,49040112000
2019-03-04,48872956000
2019-03-05,49143864000
2019-03-06,49089106000
2019-03-07,48878720000
2019-03-08,48870074000
2019-03-11,49054522000
2019-03-12,49279318000
2019-03-13,49893184000
2019-03-14,50031520000
2019-03-15,50282254000
2019-03-18,50478230000
2019-03-19,50449410000
2019-03-20,50282254000
2019-03-21,50671324000
2019-03-22,49968116000
2019-03-25,50172738000
2019-03-26,50535870000
2019-03-27,50504168000
2019-03-28,50708790000
2019-03-29,50878828000
2019-04-01,51385492000
2019-04-02,51233063999
2019-04-03,52185020000
2019-04-04,52504256000
2019-04-05,52259796000
2019-04-08,52124624000
2019-04-09,52199400000
2019-04-10,52510008000
2019-04-11,52625048000
2019-04-12,53231884000
2019-04-15,52852252000
2019-04-16,53309536000
2019-04-17,52619296000
2019-04-18,52688320000
2019-04-22,52593412000
2019-04-23,53030563999
2019-04-24,53073704000
2019-04-25,52742963999
2019-04-26,53174363999
2019-04-29,53036316000
2019-04-30,52941408000
2019-05-01,52452488000
2019-05-02,53010432000
2019-05-03,53206000000
2019-05-06,52814863999
2019-05-07,51655836000
2019-05-08,52144756000
2019-05-09,51983700000
2019-05-10,52075732000
2019-05-13,51258948000
2019-05-14,51552300000
2019-05-15,51727736000
2019-05-16,52394968000
2019-05-17,52208028000
2019-05-20,52046972000
2019-05-21,52673940000
2019-05-22,52843624000
2019-05-23,52481248000
2019-05-24,52481248000
2019-05-28,52343200000
2019-05-29,52512884000
2019-05-30,52740088000
2019-05-31,52944284000
2019-06-03,53390063999
2019-06-04,54759040000
2019-06-05,55541312000
2019-06-06,56591052000
2019-06-07,57160500000
2019-06-10,57430844000
2019-06-11,56841263999
2019-06-12,57266912000
2019-06-13,57163376000
2019-06-14,57195012000
2019-06-17,54770544000
2019-06-18,54350648000
2019-06-19,54232732000
2019-06-20,55322736000
2019-06-21,54526084000
2019-06-24,55115663999
2019-06-25,55112788000
2019-06-26,54140700000
2019-06-27,55276720000
2019-06-28,56783744000
2019-07-01,56398456000
2019-07-02,57035157000
2019-07-03,57556618000
2019-07-05,56775867000
2019-07-08,56914155000
2019-07-09,56427266000
2019-07-10,57081253000
2019-07-11,57493236000
2019-07-12,57562380000
2019-07-15,57311733000
2019-07-16,57023633000
2019-07-17,56453195000
2019-07-18,56954489000
2019-07-19,56836368000
2019-07-22,56824844000
2019-07-23,57608476000
2019-07-24,57029395000
2019-07-25,57138873000
2019-07-26,57510522000
2019-07-29,57798622000
2019-07-30,59256408000
2019-07-31,58118413000
2019-08-01,57887933000
2019-08-02,57617119000
2019-08-05,55992235000
2019-08-06,56677913000
2019-08-07,57674739000
2019-08-08,59072024000
2019-08-09,59339957000
2019-08-12,59023047000
2019-08-13,59769226000
2019-08-14,58092483999
2019-08-15,58677327000
2019-08-16,59581961000
2019-08-19,60089017000
2019-08-20,59521460000
2019-08-21,59665510000
2019-08-22,59602128000
2019-08-23,58144342000
2019-08-26,58455490000
2019-08-27,58979832000
2019-08-28,58997118000
2019-08-29,59636700000
2019-08-30,59437911000
2019-09-03,58913569000
2019-09-04,59587723000
2019-09-05,59155573000
2019-09-06,59547389000
2019-09-09,57844718000
2019-09-10,56830606000
2019-09-11,56810439000
2019-09-12,56977537000
2019-09-13,57300208999
2019-09-16,55346891000
2019-09-17,56127642000
2019-09-18,56484886000
2019-09-19,56611650000
2019-09-20,56484886000
2019-09-23,56418623000
2019-09-24,56139166000
2019-09-25,56842130000
2019-09-26,57167683000
2019-09-27,56983299000
2019-09-30,57094932000
2019-10-01,56466438000
2019-10-02,55304589000
2019-10-03,55592889000
2019-10-04,56108946000
2019-10-07,55097013000
2019-10-08,54676095000
2019-10-09,55154673000
2019-10-10,55696677000
2019-10-11,56143542000
2019-10-14,55933083000
2019-10-15,56117595000
2019-10-16,56284809000
2019-10-17,55941732000
2019-10-18,55878306000
2019-10-21,55241163000
2019-10-22,54315720000
2019-10-23,54301305000
2019-10-24,55016289000
2019-10-25,55336302000
2019-10-28,55235397000
2019-10-29,56080116000
2019-10-30,55846593000
2019-10-31,55373781000
2019-11-01,55059534000
2019-11-04,54730872000
2019-11-05,55633251000
2019-11-06,55630368000
2019-11-07,55007640000
2019-11-08,54889436999
2019-11-11,54442572000
2019-11-12,54292656000
2019-11-13,54892320000
2019-11-14,55284408000
2019-11-15,55278642000
2019-11-18,55140258000
2019-11-19,54612669000
2019-11-20,53687226000
2019-11-21,52764666000
2019-11-22,52617633000
2019-11-25,52487898000
2019-11-26,53690109000
2019-11-27,53897685000
2019-11-29,53816961000
2019-12-02,53381628000
2019-12-03,53433522000
2019-12-04,53012604000
2019-12-05,53349915000
2019-12-06,53742003000
2019-12-09,53393160000
2019-12-10,53378745000
2019-12-11,53367213000
2019-12-12,53387394000
2019-12-13,53479650000
2019-12-16,53618034000
2019-12-17,53883270000
2019-12-18,53534427000
2019-12-19,55290174000
2019-12-20,55128726000
2019-12-23,55411260000
2019-12-24,55195035000
2019-12-26,55249811999
2019-12-27,55261344000
2019-12-30,55244046000
2019-12-31,55735512000
2020-01-02,54938424000
2020-01-03,54675616000
2020-01-06,54210648000
2020-01-07,54141336000
2020-01-08,54161552000
2020-01-09,54883552000
2020-01-10,54562984000
2020-01-13,55279208000
2020-01-14,54860448000
2020-01-15,55290760000
2020-01-16,55738400000
2020-01-17,56483504000
2020-01-21,56471952000
2020-01-22,56720320000
2020-01-23,57269040000
2020-01-24,57185288000
2020-01-27,56821400000
2020-01-28,57234384000
2020-01-29,57127528000
2020-01-30,57609824000
2020-01-31,56636568000
2020-02-03,58201864000
2020-02-04,58756360000
2020-02-05,59579440000
2020-02-06,59813368000
2020-02-07,59388831999
2020-02-10,59186672000
2020-02-11,59094256000
2020-02-12,59729616000
2020-02-13,59798928000
2020-02-14,59871128000
2020-02-18,59977984000
2020-02-19,60737528000
2020-02-20,59582328000
2020-02-21,59926000000
2020-02-24,58487776000
2020-02-25,56252464000
2020-02-26,56151384000
2020-02-27,52989024000
2020-02-28,52113960000
2020-03-02,55224336000
2020-03-03,56004096000
2020-03-04,59013392000
2020-03-05,57445208000
2020-03-06,56145608000
2020-03-09,53092992000
2020-03-10,55117480000
2020-03-11,53884304000
2020-03-12,47669328000
2020-03-13,52004216000
2020-03-16,47975456000
2020-03-17,48951600000
2020-03-18,45205864000
2020-03-19,46086704000
2020-03-20,40974944000
2020-03-23,36163536000
2020-03-24,44177736000
2020-03-25,43834064000
2020-03-26,46696072000
2020-03-27,45480224000
2020-03-30,46612320000
2020-03-31,44910206000
2020-04-01,42278940000
2020-04-02,43852512000
2020-04-03,42440332000
2020-04-06,45359797999
2020-04-07,45855502000
2020-04-08,49227442000
2020-04-09,51835652000
2020-04-13,50337012000
2020-04-14,52106560000
2020-04-15,50337012000
2020-04-16,49711618000
2020-04-17,51515750000
2020-04-20,49847072000
2020-04-21,49040112000
2020-04-22,50365832000
2020-04-23,50446528000
2020-04-24,51899056000
2020-04-27,54040382000
2020-04-28,56942556000
2020-04-29,56942556000
2020-04-30,55766700000
2020-05-01,54758000000
2020-05-04,55196064000
2020-05-05,55714824000
2020-05-06,55631246000
2020-05-07,55945384000
2020-05-08,56994432000
2020-05-11,56510256000
2020-05-12,55968440000
2020-05-13,55325754000
2020-05-14,55461208000
2020-05-15,56126950000
2020-05-18,59049297999
2020-05-19,57997368000
2020-05-20,58346090000
2020-05-21,57755280000
2020-05-22,57784100000
2020-05-26,58962838000
2020-05-27,59758270000
2020-05-28,60928362000
2020-05-29,61265556000
2020-06-01,60248210000
2020-06-02,61138747999
2020-06-03,63651852000
2020-06-04,63980400000
2020-06-05,66159192000
2020-06-08,66317702000
2020-06-09,65337822000
2020-06-10,65107262000
2020-06-11,58372028000
2020-06-12,58810092000
2020-06-15,57608297999
2020-06-16,59435486000
2020-06-17,59098292000
2020-06-18,59150168000
2020-06-19,57567950000
2020-06-22,58115530000
2020-06-23,57585242000
2020-06-24,56680294000
2020-06-25,56495846000
2020-06-26,55262350000
2020-06-29,56377684000
2020-06-30,56780330000
2020-07-01,57148496000
2020-07-02,57336860000
2020-07-06,57573742000
2020-07-07,57919076000
2020-07-08,56158158000
2020-07-09,56366500000
2020-07-10,57268364000
2020-07-13,57165620000
2020-07-14,58261555999
2020-07-15,59334660000
2020-07-16,59445966000
2020-07-17,60036744000
2020-07-20,59891190000
2020-07-21,59263310000
2020-07-22,60025328000
2020-07-23,59802716000
2020-07-24,59951124000
2020-07-27,60516216000
2020-07-28,55287688000
2020-07-29,55604482000
2020-07-30,54525670000
2020-07-31,53392632000
2020-08-03,52630614000
2020-08-04,54029074000
2020-08-05,54779676000
2020-08-06,55424680000
2020-08-07,55624460000
2020-08-10,55738620000
2020-08-11,56001188000
2020-08-12,56706126000
2020-08-13,56095370000
2020-08-14,55570234000
2020-08-17,55610190000
2020-08-18,55473198000
2020-08-19,55384724000
2020-08-20,55484614000
2020-08-21,55610190000
2020-08-24,56372208000
2020-08-25,55935546000
2020-08-26,56255194000
2020-08-27,56417872000
2020-08-28,57222700000
2020-08-31,56246632000
2020-09-01,57553764000
2020-09-02,59699972000
2020-09-03,58461336000
2020-09-04,58438504000
2020-09-08,56474952000
2020-09-09,57936200000
2020-09-10,57613698000
2020-09-11,58107440000
2020-09-14,58475605999
2020-09-15,58972202000
2020-09-16,59311828000
2020-09-17,59220500000
2020-09-18,58227308000
2020-09-21,56643338000
2020-09-22,56840264000
2020-09-23,55710080000
2020-09-24,55541694000
2020-09-25,55946962000
2020-09-28,56586258000
2020-09-29,56352230000
2020-09-30,57074304000
2020-10-01,56286048000
2020-10-02,56565936000
2020-10-05,56945783999
2020-10-06,56100408000
2020-10-07,57519840000
2020-10-08,57536976000
2020-10-09,58022496000
2020-10-12,57899688000
2020-10-13,57419880000
2020-10-14,57494136000
2020-10-15,57531264000
2020-10-16,58413768000
2020-10-19,57631224000
2020-10-20,57979656000
2020-10-21,58036776000
2020-10-22,58510872000
2020-10-23,58510872000
2020-10-26,56597352000
2020-10-27,54198312000
2020-10-28,52935960000
2020-10-29,53390064000
2020-10-30,52433304000
2020-11-02,53935560000
2020-11-03,55009416000
2020-11-04,54803783999
2020-11-05,56097552000
2020-11-06,56945783999
2020-11-09,61946640000
2020-11-10,60612888000
2020-11-11,59927448000
2020-11-12,58113888000
2020-11-13,59527608000
2020-11-16,60941328000
2020-11-17,60624312000
2020-11-18,59816064000
2020-11-19,60241608000
2020-11-20,60164496000
2020-11-23,61095552000
2020-11-24,62634936000
2020-11-25,62269368000
2020-11-27,64205736000
2020-11-30,63446040000
2020-12-01,63980112000
2020-12-02,62586383999
2020-12-03,62760600000
2020-12-04,64434216000
2020-12-07,63614544000
2020-12-08,64091496000
2020-12-09,64517040000
2020-12-10,63711648000
2020-12-11,63189000000
2020-12-14,61975200000
2020-12-15,63674520000
2020-12-16,62834856000
2020-12-17,63006216000
2020-12-18,62426448000
2020-12-21,61635336000
2020-12-22,61463976000
2020-12-23,60924192000
2020-12-24,61723872000
2020-12-28,61318320000
2020-12-29,61252632000
2020-12-30,61472544000
2020-12-31,61878960000
2021-01-04,61292660000
2021-01-05,61936160000
2021-01-06,64472980000
2021-01-07,64561640000
2021-01-08,63420500000
2021-01-11,63223160000
2021-01-12,63815180000
2021-01-13,62050560000
2021-01-14,60754980000
2021-01-15,60280220000
2021-01-19,61750260000
2021-01-20,62456680000
2021-01-21,61206860000
2021-01-22,60743539999
2021-01-25,60420360000
2021-01-26,59868380000
2021-01-27,59307820000
2021-01-28,60374600000
2021-01-29,58489860000
2021-02-01,59610980000
2021-02-02,60140080000
2021-02-03,59765420000
2021-02-04,59525180000
2021-02-05,60855080000
2021-02-08,62076300000
2021-02-09,61650160000
2021-02-10,61675900000
2021-02-11,61890400000
2021-02-12,62885680000
2021-02-16,60320260000
2021-02-17,59713940000
2021-02-18,60002800000
2021-02-19,59510880000
2021-02-22,59070440000
2021-02-23,60391760000
2021-02-24,61830340000
2021-02-25,60620560000
2021-02-26,59876960000
2021-03-01,60408920000
2021-03-02,60500440000
2021-03-03,59579520000
2021-03-04,58507020000
2021-03-05,59462260000
2021-03-08,60514740000
2021-03-09,61341280000
2021-03-10,62053420000
2021-03-11,61318400000
2021-03-12,61409920000
2021-03-15,61595820000
2021-03-16,60903700000
2021-03-17,59825480000
2021-03-18,59931300000
2021-03-19,59367880000
2021-03-22,59508020000
2021-03-23,59462260000
2021-03-24,59619560000
2021-03-25,59719660000
2021-03-26,61012380000
2021-03-29,61355580000
2021-03-30,61490000000
2021-03-31,61224020000
2021-04-01,62019100000
2021-04-05,62599680000
2021-04-06,63157380000
2021-04-07,61392760000
2021-04-08,61767420000
2021-04-09,62759840000
2021-04-12,62845640000
2021-04-13,62330840000
2021-04-14,62459539999
2021-04-15,62891400000
2021-04-16,63820900000
2021-04-19,63008660000
2021-04-20,63160240000
2021-04-21,64058280000
2021-04-22,63357580000
2021-04-23,64859080000
2021-04-26,64867660000
2021-04-27,62465260000
2021-04-28,63512020000
2021-04-29,64278500000
2021-04-30,64098320000
2021-05-03,64907700000
2021-05-04,65491140000
2021-05-05,65190840000
2021-05-06,65351000000
2021-05-07,65330980000
2021-05-10,64338560000
2021-05-11,64435800000
2021-05-12,62187840000
2021-05-13,63343280000
2021-05-14,64081160000
2021-05-17,63389039999
2021-05-18,62327980000
2021-05-19,61012380000
2021-05-20,61306960000
2021-05-21,61272640000
2021-05-24,61575800000
2021-05-25,61469980000
2021-05-26,61507160000
2021-05-27,61841780000
2021-05-28,61512880000
2021-06-01,61521460000
2021-06-02,61478560000
2021-06-03,61161100000
2021-06-04,61621560000
2021-06-07,60906560000
2021-06-08,60746400000
2021-06-09,60849360000
2021-06-10,61078160000
2021-06-11,61347000000
2021-06-14,60986640000
2021-06-15,61467120000
2021-06-16,60182980000
2021-06-17,59957039999
2021-06-18,58632860000
2021-06-21,59999940000
2021-06-22,60094320000
2021-06-23,59508020000
2021-06-24,59556640000
2021-06-25,59339280000
2021-06-28,59556640000
2021-06-29,59513740000
2021-06-30,58989808000
2021-07-01,59909152000
2021-07-02,60373120000
2021-07-06,59995072000
2021-07-07,60496272000
2021-07-08,60095312000
2021-07-09,60934464000
2021-07-12,61120624000
2021-07-13,60931600000
2021-07-14,61218000000
2021-07-15,61458576000
2021-07-16,61656192000
2021-07-19,60241376000
2021-07-20,61346880000
2021-07-21,61424208000
2021-07-22,61558816000
2021-07-23,62403695999
2021-07-26,62761695999
2021-07-27,63237120000
2021-07-28,62758832000
2021-07-29,63119695999
2021-07-30,63245712000
2021-08-02,62455248000
2021-08-03,62824704000
2021-08-04,62377920000
2021-08-05,62486752000
2021-08-06,62907760000
2021-08-09,62592720000
2021-08-10,62738784000
2021-08-11,63188432000
2021-08-12,62884848000
2021-08-13,63460512000
2021-08-16,63374592000
2021-08-17,63377456000
2021-08-18,62816112000
2021-08-19,63151200000
2021-08-20,63597984000
2021-08-23,63729728000
2021-08-24,63675312000
2021-08-25,64176512000
2021-08-26,63872928000
2021-08-27,64437136000
2021-08-30,64577472000
2021-08-31,64543104000
2021-09-01,64431408000
2021-09-02,64989888000
2021-09-03,64480095999
2021-09-07,65052895999
2021-09-08,65757440000
2021-09-09,65158864000
2021-09-10,64680576000
2021-09-13,64285344000
2021-09-14,64027584000
2021-09-15,64104912000
2021-09-16,64030448000
2021-09-17,62532576000
2021-09-20,62174576000
2021-09-21,62409424000
2021-09-22,63254304000
2021-09-23,64124960000
2021-09-24,64087728000
2021-09-27,62515392000
2021-09-28,60951648000
2021-09-29,60917280000
2021-09-30,59811354000
2021-10-01,61253455000
2021-10-04,60886479000
2021-10-05,61462746000
2021-10-06,62104954000
2021-10-07,62061949000
2021-10-08,61657702000
2021-10-11,60829139000
2021-10-12,60817671000
2021-10-13,61144509000
2021-10-14,62887645000
2021-10-15,63134207000
2021-10-18,62698423000
2021-10-19,62939251000
2021-10-20,63257487999
2021-10-21,63733410000
2021-10-22,63489715000
2021-10-25,63521252000
2021-10-26,66021276000
2021-10-27,63389370000
2021-10-28,63360700000
2021-10-29,63710474000
2021-11-01,63796484000
2021-11-02,65055097000
2021-11-03,65407737999
2021-11-04,65396270000
2021-11-05,66135956000
2021-11-08,66187562000
2021-11-09,66213365000
2021-11-10,66910046000
2021-11-11,66649149000
2021-11-12,67566589000
2021-11-15,67506382000
2021-11-16,66924381000
2021-11-17,66626212999
2021-11-18,66193296000
2021-11-19,67334362000
2021-11-22,67242618000
2021-11-23,66924381000
2021-11-24,66328045000
2021-11-26,64860141000
2021-11-29,65123905000
2021-11-30,63495449000
2021-12-01,63160010000
2021-12-02,64407155000
2021-12-03,63311961000
2021-12-06,65823453000
2021-12-07,66158892000
2021-12-08,66600410000
2021-12-09,66041345000
2021-12-10,66517267000
2021-12-13,66353848000
2021-12-14,65619896000
2021-12-15,65705906000
2021-12-16,65897995000
2021-12-17,64636515000
2021-12-20,64226534000
2021-12-21,64647983000
2021-12-22,65032161000
2021-12-23,65436408000
2021-12-27,66419789000
2021-12-28,67125071000
2021-12-29,67557987999
2021-12-30,67090667000
2021-12-31,67139658000
2022-01-03,65777346000
2022-01-04,66830562000
2022-01-05,66750426000
2022-01-06,65957652000
2022-01-07,65788794000
2022-01-10,64635408000
2022-01-11,64858644000
2022-01-12,64821438000
2022-01-13,63902736000
2022-01-14,61827786000
2022-01-18,61075080000
2022-01-19,61475760000
2022-01-20,61009254000
2022-01-21,55834758000
2022-01-24,55124982000
2022-01-25,54060317999
2022-01-26,53018550000
2022-01-27,52523424000
2022-01-28,53258958000
2022-01-31,54220590000
2022-02-01,54853092000
2022-02-02,55087776000
2022-02-03,54160488000
2022-02-04,53656776000
2022-02-07,53430678000
2022-02-08,53399196000
2022-02-09,54761508000
2022-02-10,53619570000
2022-02-11,52781004000
2022-02-14,52348842000
2022-02-15,52446150000
2022-02-16,52320222000
2022-02-17,51052356000
2022-02-18,51126767999
2022-02-22,50574402000
2022-02-23,49529772000
2022-02-24,50354028000
2022-02-25,51601860000
2022-02-28,50445612000
2022-03-01,48799962000
2022-03-02,49469670000
2022-03-03,48974544000
2022-03-04,48113082000
2022-03-07,45371286000
2022-03-08,44856126000
2022-03-09,47228724000
2022-03-10,46501776000
2022-03-11,45462870000
2022-03-14,47231586000
2022-03-15,48030084000
2022-03-16,48871512000
2022-03-17,49131954000
2022-03-18,48980267999
2022-03-21,48860064000
2022-03-22,50471370000
2022-03-23,49724388000
2022-03-24,50445612000
2022-03-25,50826258000
2022-03-28,51029460000
2022-03-29,52288740000
2022-03-30,51630480000
2022-03-31,50337256000
2022-04-01,51423487000
2022-04-04,51337957000
2022-04-05,51372169000
2022-04-06,51680077000
2022-04-07,52350062000
2022-04-08,52159045000
2022-04-11,51471954000
2022-04-12,51126983000
2022-04-13,51366467000
2022-04-14,50348660000
2022-04-18,49903904000
2022-04-19,51534676000
2022-04-20,51962326000
2022-04-21,51323702000
2022-04-22,49949520000
2022-04-25,50066411000
2022-04-26,48030797000
2022-04-27,48620954000
2022-04-28,49980881000
2022-04-29,48278834000
2022-05-02,47218262000
2022-05-03,47434938000
2022-05-04,49570337000
2022-05-05,47523319000
2022-05-06,47098520000
2022-05-09,46702231000
2022-05-10,45718636000
2022-05-11,45687275000
2022-05-12,45539023000
2022-05-13,46183349000
2022-05-16,45427834000
2022-05-17,46454194000
2022-05-18,44535471000
2022-05-19,44946015000
2022-05-20,45470599000
2022-05-23,45909653000
2022-05-24,45159840000
2022-05-25,44994482000
2022-05-26,46813420000
2022-05-27,47335153000
2022-05-31,46730741000
2022-06-01,46434237000
2022-06-02,49359363000
2022-06-03,48598146000
2022-06-06,48415682000
2022-06-07,48669421000
2022-06-08,47038649000
2022-06-09,46958821000
2022-06-10,45256774000
2022-06-13,43560429000
2022-06-14,42844828000
2022-06-15,42776404000
2022-06-16,41519113000
2022-06-17,42243267000
2022-06-21,42363009000
2022-06-22,43118524000
2022-06-23,43988079000
2022-06-24,45516215000
2022-06-27,44735041000
2022-06-28,43705830000
2022-06-29,43754297000
2022-06-30,43806224000
2022-07-01,44920183000
2022-07-05,45019898000
2022-07-06,45410210999
2022-07-07,45267760999
2022-07-08,44333289000
2022-07-11,43951523000
2022-07-12,44951522000
2022-07-13,44333289000
2022-07-14,43791979000
2022-07-15,44210782000
2022-07-18,43222179000
2022-07-19,44957220000
2022-07-20,45413060000
2022-07-21,46535566000
2022-07-22,46435851000
2022-07-25,46373173000
2022-07-26,45119613000
2022-07-27,45766335999
2022-07-28,46430153000
2022-07-29,47056933000
2022-08-01,47592545000
2022-08-02,47111064000
2022-08-03,47586847000
2022-08-04,47527018000
2022-08-05,47435850000
2022-08-08,46925879000
2022-08-09,46450096000
2022-08-10,48632430000
2022-08-11,48754937000
2022-08-12,49598241000
2022-08-15,50301944000
2022-08-16,50432998000
2022-08-17,49843255000
2022-08-18,49965762000
2022-08-19,48940122000
2022-08-22,48185137000
2022-08-23,47726448000
2022-08-24,48122459000
2022-08-25,48700806000
2022-08-26,47082574000
2022-08-29,46988557000
2022-08-30,47119610999
2022-08-31,46675167000
2022-09-01,46267760000
2022-09-02,46051235999
2022-09-06,46447247000
2022-09-07,48695108000
2022-09-08,48695108000
2022-09-09,49185135999
2022-09-12,49829010000
2022-09-13,47378870000
2022-09-14,46905935999
2022-09-15,46099669000
2022-09-16,44911635999
2022-09-19,45527020000
2022-09-20,44592548000
2022-09-21,43247820000
2022-09-22,42584003000
2022-09-23,42524174000
2022-09-26,41692266000
2022-09-27,41034147000
2022-09-28,42373177000
2022-09-29,41572608000
2022-09-30,41101932000
2022-10-03,42442398000
2022-10-04,43700330000
2022-10-05,43065672000
2022-10-06,42311482000
2022-10-07,40842946000
2022-10-10,40268054000
2022-10-11,40612420000
2022-10-12,39994838000
2022-10-13,41045012000
2022-10-14,39710238000
2022-10-17,41181620000
2022-10-18,42143568000
2022-10-19,41474758000
2022-10-20,40410354000
2022-10-21,41525986000
2022-10-24,42243178000
2022-10-25,43540954000
2022-10-26,43318966000
2022-10-27,43589336000
2022-10-28,44901342000
2022-10-31,44702122000
2022-11-01,40692108000
2022-11-02,39055658000
2022-11-03,37382210000
2022-11-04,38349850000
2022-11-07,39365872000
2022-11-08,40268054000
2022-11-09,40028990000
2022-11-10,43153898000
2022-11-11,44306528000
2022-11-14,43512493999
2022-11-15,43478342000
2022-11-16,42633080000
2022-11-17,42092340000
2022-11-18,42152106000
2022-11-21,42211872000
2022-11-22,42382632000
2022-11-23,42707076000
2022-11-25,42391170000
2022-11-28,41403608000
2022-11-29,41241386000
2022-11-30,42641618000
2022-12-01,43242124000
2022-12-02,43077056000
2022-12-05,42818070000
2022-12-06,42243178000
2022-12-07,42112262000
2022-12-08,42453782000
2022-12-09,42789610000
2022-12-12,42835146000
2022-12-13,43464112000
2022-12-14,42815224000
2022-12-15,41363764000
2022-12-16,40996630000
2022-12-19,40188366000
2022-12-20,40652264000
2022-12-21,41067780000
2022-12-22,40712030000
2022-12-23,41136084000
2022-12-27,41395070000
2022-12-28,40925480000
2022-12-29,42038266000
2022-12-30,41426376000
2023-01-03,41895966000
2023-01-04,42621696000
2023-01-05,41218618000
2023-01-06,42536316000
2023-01-09,42752612000
2023-01-10,43316120000
2023-01-11,43899550000
2023-01-12,43651948000
2023-01-13,43950778000
2023-01-17,43600720000
2023-01-18,42789610000
2023-01-19,42291560000
2023-01-20,43509648000
2023-01-23,43910934000
2023-01-24,43734482000
2023-01-25,43373040000
2023-01-26,43216510000
2023-01-27,43353118000
2023-01-30,42820916000
2023-01-31,44064618000
2023-02-01,44320758000
2023-02-02,45342472000
2023-02-03,43626334000
2023-02-06,43170974000
2023-02-07,43341734000
2023-02-08,43037212000
2023-02-09,41486142000
2023-02-10,41557292000
2023-02-13,42089493999
2023-02-14,45080640000
2023-02-15,46660170000
2023-02-16,46102354000
2023-02-17,46221886000
2023-02-21,45020874000
2023-02-22,45319704000
2023-02-23,45194480000
2023-02-24,45131868000
2023-02-27,45467696000
2023-02-28,45356702000
2023-03-01,45114792000
2023-03-02,46085278000
2023-03-03,46503640000
