,EXPD
2018-07-17,12527716500
2018-07-18,12688972920
2018-07-19,12668165640
2018-07-20,12730587480
2018-07-23,12805146899
2018-07-24,12812082660
2018-07-25,13186613700
2018-07-26,13112054280
2018-07-27,13056568200
2018-07-30,12954265739
2018-07-31,13207420980
2018-08-01,13207420980
2018-08-02,13294117980
2018-08-03,13276778579
2018-08-06,13436301060
2018-08-07,12645624420
2018-08-08,12725385660
2018-08-09,12701110500
2018-08-10,12671633520
2018-08-13,12461826780
2018-08-14,12484368000
2018-08-15,12680303220
2018-08-16,12815550540
2018-08-17,12832889940
2018-08-20,12929990579
2018-08-21,13016687579
2018-08-22,12897045720
2018-08-23,12784339620
2018-08-24,12779137800
2018-08-27,12869302680
2018-08-28,12711514140
2018-08-29,12730587480
2018-08-30,12656028060
2018-08-31,12706312320
2018-09-04,12699376560
2018-09-05,13002816060
2018-09-06,13087779120
2018-09-07,12971605140
2018-09-10,13158870660
2018-09-11,13091247000
2018-09-12,13030559100
2018-09-13,12874504500
2018-09-14,13072173660
2018-09-17,12793009320
2018-09-18,12813816600
2018-09-19,12834623880
2018-09-20,12773935980
2018-09-21,12775669920
2018-09-24,12510377100
2018-09-25,12519046800
2018-09-26,12676835340
2018-09-27,12598808040
2018-09-28,12749660820
2018-10-01,12581639420
2018-10-02,12521266870
2018-10-03,12614413090
2018-10-04,12585089279
2018-10-05,12538516170
2018-10-08,12476418690
2018-10-09,12283226529
2018-10-10,11788171620
2018-10-11,11467334640
2018-10-12,11539781700
2018-10-15,11570830440
2018-10-16,11762297670
2018-10-17,11867518400
2018-10-18,11484583940
2018-10-19,11429386180
2018-10-22,11555306070
2018-10-23,11419036600
2018-10-24,11082675250
2018-10-25,11422486460
2018-10-26,11268967690
2018-10-29,11332790100
2018-10-30,11636377779
2018-10-31,11588079740
2018-11-01,11902017000
2018-11-02,11934790670
2018-11-05,11886492630
2018-11-06,12322899920
2018-11-07,12654086480
2018-11-08,12554040540
2018-11-09,12372922890
2018-11-12,12183180590
2018-11-13,12321174990
2018-11-14,12416046140
2018-11-15,12695484799
2018-11-16,12707559310
2018-11-19,12707559310
2018-11-20,12485043340
2018-11-21,12598888720
2018-11-23,12631662390
2018-11-26,12847278640
2018-11-27,12880052310
2018-11-28,13257811980
2018-11-29,13087043910
2018-11-30,13124992370
2018-12-03,13262986770
2018-12-04,13030121220
2018-12-06,12816229900
2018-12-07,12172831009
2018-12-10,12284951460
2018-12-11,12307375549
2018-12-12,12464344180
2018-12-13,12214229330
2018-12-14,12157306640
2018-12-17,12012412520
2018-12-18,11900292070
2018-12-19,11505283100
2018-12-20,11460434920
2018-12-21,11170646680
2018-12-24,10886033230
2018-12-26,11379363210
2018-12-27,11560480860
2018-12-28,11450085340
2018-12-31,11699087620
2019-01-02,11565069580
2019-01-03,11164733640
2019-01-04,11498060560
2019-01-07,11553042320
2019-01-08,11659569480
2019-01-09,11798742060
2019-01-10,11809051140
2019-01-11,11752351200
2019-01-14,11733451220
2019-01-15,11511806000
2019-01-16,11516960540
2019-01-17,11673314920
2019-01-18,11905269220
2019-01-22,11750633020
2019-01-23,11762660279
2019-01-24,11788432980
2019-01-25,11912141940
2019-01-28,11738605759
2019-01-29,11803896600
2019-01-30,11927605560
2019-01-31,11906987400
2019-02-01,11977432779
2019-02-04,12068496320
2019-02-05,12168150759
2019-02-06,12130350799
2019-02-07,12267805200
2019-02-08,12219696160
2019-02-11,12228287060
2019-02-12,12547868540
2019-02-13,12675013860
2019-02-14,12707659279
2019-02-15,12652677520
2019-02-19,12889786360
2019-02-20,12980849900
2019-02-21,12975695360
2019-02-22,13023804400
2019-02-25,12956795380
2019-02-26,12831368240
2019-02-27,12843395500
2019-02-28,12877759100
2019-03-01,12955077200
2019-03-04,12943049940
2019-03-05,12881195460
2019-03-06,12865731840
2019-03-07,12774668299
2019-03-08,12802159180
2019-03-11,13087377060
2019-03-12,13156104259
2019-03-13,13207649660
2019-03-14,13229986000
2019-03-15,13059886180
2019-03-18,13150949720
2019-03-19,13092531600
2019-03-20,12855422759
2019-03-21,13039268020
2019-03-22,12735150160
2019-03-25,12666422960
2019-03-26,12724841080
2019-03-27,12762641040
2019-03-28,12881195460
2019-03-29,13040986200
2019-04-01,13269832799
2019-04-02,13353624270
2019-04-03,13300613340
2019-04-04,13398085049
2019-04-05,13357044330
2019-04-08,13377564690
2019-04-09,13305743430
2019-04-10,13304033400
2019-04-11,13370724570
2019-04-12,13516077120
2019-04-15,13500686850
2019-04-16,13647749430
2019-04-17,13697340299
2019-04-18,13753771290
2019-04-22,13673399879
2019-04-23,13676819940
2019-04-24,13765741500
2019-04-25,13463066190
2019-04-26,13557117840
2019-04-29,13396375020
2019-04-30,13581058260
2019-05-01,13187751360
2019-05-02,13375854660
2019-05-03,13536597480
2019-05-06,13459646129
2019-05-07,12950057190
2019-05-08,12814964820
2019-05-09,12700392810
2019-05-10,12621731430
2019-05-13,12336156420
2019-05-14,12454148490
2019-05-15,12539649990
2019-05-16,12717493110
2019-05-17,12746563620
2019-05-20,12628571549
2019-05-21,12645671850
2019-05-22,12464408670
2019-05-23,12257495040
2019-05-24,12259205070
2019-05-28,12112142490
2019-05-29,12033481110
2019-05-30,12021510900
2019-05-31,11900098770
2019-06-03,11995860450
2019-06-04,12225004470
2019-06-05,12385747290
2019-06-06,12269465250
2019-06-07,12407977680
2019-06-10,12602921100
2019-06-11,12486639060
2019-06-12,12702102840
2019-06-13,12744853590
2019-06-14,12649091910
2019-06-17,12502029330
2019-06-18,12708942959
2019-06-19,12890206140
2019-06-20,13052658990
2019-06-21,12891916170
2019-06-24,12703812870
2019-06-25,12625151490
2019-06-26,12513999540
2019-06-27,12780764220
2019-06-28,12972287580
2019-07-01,12949835850
2019-07-02,12689100899
2019-07-03,12861220050
2019-07-05,12844178550
2019-07-08,12781125000
2019-07-09,12530614950
2019-07-10,12206826450
2019-07-11,12343158450
2019-07-12,12636272250
2019-07-15,12629455650
2019-07-16,12798166499
2019-07-17,12549360600
2019-07-18,12612414150
2019-07-19,12777716700
2019-07-22,12724888050
2019-07-23,12852699300
2019-07-24,13043564100
2019-07-25,12849291000
2019-07-26,12983918850
2019-07-29,12983918850
2019-07-30,12994143750
2019-07-31,13011185249
2019-08-01,12494827799
2019-08-02,12470969700
2019-08-05,11877925500
2019-08-06,12348270899
2019-08-07,12370424850
2019-08-08,12464153100
2019-08-09,12319300350
2019-08-12,12114802350
2019-08-13,12201713999
2019-08-14,11963133000
2019-08-15,11997216000
2019-08-16,12172743450
2019-08-19,12222163800
2019-08-20,12005736750
2019-08-21,12034707300
2019-08-22,11969949600
2019-08-23,11642752799
2019-08-26,11835321750
2019-08-27,11908600200
2019-08-28,12039819750
2019-08-29,12188080800
2019-08-30,12116506499
2019-09-03,11964837149
2019-09-04,12130139700
2019-09-05,12367016549
2019-09-06,12482898750
2019-09-09,12603893399
2019-09-10,12868036650
2019-09-11,12925977749
2019-09-12,12816912149
2019-09-13,12989031300
2019-09-16,12847586850
2019-09-17,12844178550
2019-09-18,12830545350
2019-09-19,12711254850
2019-09-20,12607301700
2019-09-23,12368720700
2019-09-24,12227276250
2019-09-25,12418141050
2019-09-26,12416436900
2019-09-27,12489715350
2019-09-30,12654484310
2019-10-01,12463704630
2019-10-02,12087255439
2019-10-03,12100882560
2019-10-04,12174128330
2019-10-07,12066814760
2019-10-08,11749984220
2019-10-09,12036153740
2019-10-10,12283145290
2019-10-11,12668111430
2019-10-14,12610196170
2019-10-15,12790755510
2019-10-16,12676628380
2019-10-17,12671518210
2019-10-18,12594865660
2019-10-21,12654484310
2019-10-22,12772018220
2019-10-23,12770314830
2019-10-24,12674924990
2019-10-25,12818009750
2019-10-28,12792458899
2019-10-29,12780535170
2019-10-30,12606789390
2019-10-31,12424526660
2019-11-01,12538653790
2019-11-04,12724323300
2019-11-05,13209789450
2019-11-06,13116103000
2019-11-07,13150170800
2019-11-08,13162094530
2019-11-11,13049670790
2019-11-12,13019009770
2019-11-13,12913399590
2019-11-14,12979831800
2019-11-15,13012196210
2019-11-18,12860594500
2019-11-19,12925323320
2019-11-20,12857187720
2019-11-21,12727730080
2019-11-22,12862297890
2019-11-25,13046264010
2019-11-26,13003679260
2019-11-27,12903179250
2019-11-29,12734543640
2019-12-02,12567611420
2019-12-03,12349577500
2019-12-04,12458594460
2019-12-05,12458594460
2019-12-06,12528433450
2019-12-09,12669814820
2019-12-10,12625526680
2019-12-11,12678331770
2019-12-12,13000272479
2019-12-13,12971314850
2019-12-16,12990052140
2019-12-17,13047967399
2019-12-18,13092255540
2019-12-19,13041153840
2019-12-20,13022416550
2019-12-23,13071814860
2019-12-24,13167204700
2019-12-26,13168908090
2019-12-27,13204679280
2019-12-30,13284738610
2019-12-31,13164704700
2020-01-02,13220387249
2020-01-03,13139394450
2020-01-06,12963910050
2020-01-07,12930163050
2020-01-08,12887979300
2020-01-09,12960535350
2020-01-10,13028029349
2020-01-13,13095523350
2020-01-14,13282819200
2020-01-15,13362124650
2020-01-16,13724904900
2020-01-17,12962222699
2020-01-21,12489764700
2020-01-22,12429020100
2020-01-23,12481327950
2020-01-24,12543759900
2020-01-27,12479640599
2020-01-28,12461079749
2020-01-29,12422270700
2020-01-30,12390211050
2020-01-31,12324404400
2020-02-03,12267034500
2020-02-04,12363213450
2020-02-05,12437456849
2020-02-06,12491452050
2020-02-07,12375024900
2020-02-10,12280533300
2020-02-11,12344652600
2020-02-12,12388523700
2020-02-13,12516762300
2020-02-14,12383461650
2020-02-18,12558946050
2020-02-19,12854232300
2020-02-20,12734430450
2020-02-21,12724306350
2020-02-24,12312592950
2020-02-25,12206289900
2020-02-26,12273783900
2020-02-27,11664650550
2020-02-28,11882318700
2020-03-02,12138795900
2020-03-03,11848571700
2020-03-04,12339590550
2020-03-05,12162418800
2020-03-06,11892442800
2020-03-09,11431796250
2020-03-10,11803013250
2020-03-11,11365989600
2020-03-12,10464944700
2020-03-13,10993085250
2020-03-16,9911493900
2020-03-17,10422760950
2020-03-18,10250651250
2020-03-19,9788317350
2020-03-20,9270300900
2020-03-23,9425537100
2020-03-24,10645491150
2020-03-25,10866534000
2020-03-26,11001522000
2020-03-27,10986335850
2020-03-30,11300182950
2020-03-31,11126694240
2020-04-01,10919903160
2020-04-02,11290125900
2020-04-03,11190065700
2020-04-06,11541944069
2020-04-07,11787091560
2020-04-08,12085604490
2020-04-09,11920505160
2020-04-13,11765411850
2020-04-14,11777085540
2020-04-15,11463563580
2020-04-16,11665351650
2020-04-17,11963864580
2020-04-20,11785423890
2020-04-21,11618656890
2020-04-22,11735393790
2020-04-23,11710378740
2020-04-24,11995550310
2020-04-27,12055586430
2020-04-28,11993882640
2020-04-29,12088939830
2020-04-30,11942184870
2020-05-01,11900493120
2020-05-04,11910499140
2020-05-05,12157314300
2020-05-06,12130631580
2020-05-07,12404129460
2020-05-08,12479174610
2020-05-11,12520866360
2020-05-12,12269048189
2020-05-13,12224021100
2020-05-14,12170655660
2020-05-15,11925508170
2020-05-18,12289060230
2020-05-19,11993882640
2020-05-20,12130631580
2020-05-21,12038909730
2020-05-22,12017230020
2020-05-26,12285724890
2020-05-27,12570896460
2020-05-28,12617591220
2020-05-29,12735995790
2020-06-01,12605917530
2020-06-02,12867741720
2020-06-03,13077868140
2020-06-04,12942786870
2020-06-05,12994484640
2020-06-08,12994484640
2020-06-09,13037844060
2020-06-10,12992816970
2020-06-11,12264045180
2020-06-12,12269048189
2020-06-15,12370776060
2020-06-16,12337422660
2020-06-17,12337422660
2020-06-18,12277386540
2020-06-19,12265712850
2020-06-22,12437482860
2020-06-23,12579234810
2020-06-24,12277386540
2020-06-25,12172323330
2020-06-26,12264045180
2020-06-29,12390788100
2020-06-30,12798292400
2020-07-01,12823538900
2020-07-02,12985116500
2020-07-06,13000264400
2020-07-07,12996898200
2020-07-08,12868982599
2020-07-09,12966602400
2020-07-10,13057489800
2020-07-13,12998581300
2020-07-14,13148377200
2020-07-15,13436187300
2020-07-16,13320053400
2020-07-17,13402525300
2020-07-20,13367180200
2020-07-21,13441236600
2020-07-22,13382328100
2020-07-23,13530440900
2020-07-24,13496778900
2020-07-27,13646574800
2020-07-28,13372229500
2020-07-29,14107744199
2020-07-30,13973096200
2020-07-31,14223878100
2020-08-03,14446047300
2020-08-04,14616040400
2020-08-05,14153187900
2020-08-06,14227244300
2020-08-07,14382089500
2020-08-10,14338328900
2020-08-11,14422483900
2020-08-12,14499906500
2020-08-13,14471293800
2020-08-14,14491490999
2020-08-17,14558815000
2020-08-18,14616040400
2020-08-19,14671582700
2020-08-20,14619406600
2020-08-21,14523469900
2020-08-24,14666533400
2020-08-25,14717026400
2020-08-26,14735540500
2020-08-27,14727125000
2020-08-28,14959392800
2020-08-31,14876920900
2020-09-01,15094040800
2020-09-02,15277498700
2020-09-03,14903850500
2020-09-04,14777618000
2020-09-08,14552082599
2020-09-09,15072160500
2020-09-10,14913949100
2020-09-11,15208491600
2020-09-14,15351555099
2020-09-15,15703323000
2020-09-16,15403731200
2020-09-17,15548477800
2020-09-18,15370069199
2020-09-21,14866822300
2020-09-22,15006519600
2020-09-23,14935829400
2020-09-24,15040181600
2020-09-25,15201759199
2020-09-28,15378484700
2020-09-29,15422245300
2020-09-30,15340695960
2020-10-01,15132244170
2020-10-02,15193254450
2020-10-05,15437295570
2020-10-06,15137328359
2020-10-07,15377980020
2020-10-08,15533895180
2020-10-09,15669473579
2020-10-12,15805051980
2020-10-13,15738957510
2020-10-14,15888093750
2020-10-15,15906735780
2020-10-16,15810136170
2020-10-19,15686420880
2020-10-20,15884704290
2020-10-21,15893177940
2020-10-22,15976219710
2020-10-23,16133829600
2020-10-26,15976219710
2020-10-27,15977914440
2020-10-28,15115296870
2020-10-29,15152580930
2020-10-30,14976329010
2020-11-02,15018697260
2020-11-03,14725508970
2020-11-04,14732287890
2020-11-05,14813634930
2020-11-06,14967855359
2020-11-09,14796687630
2020-11-10,14961076440
2020-11-11,15017002530
2020-11-12,14874645210
2020-11-13,15115296870
2020-11-16,15298327710
2020-11-17,15235622700
2020-11-18,15277990950
2020-11-19,15300022440
2020-11-20,15081402270
2020-11-23,15045812940
2020-11-24,15310190820
2020-11-25,15303411900
2020-11-27,15076318079
2020-11-30,15145802010
2020-12-01,15210201750
2020-12-02,15022086720
2020-12-03,15032255100
2020-12-04,15262738380
2020-12-07,15210201750
2020-12-08,15262738380
2020-12-09,15359337990
2020-12-10,15201728100
2020-12-11,15335611770
2020-12-14,15283075140
2020-12-15,15274601490
2020-12-16,15489832200
2020-12-17,15935546190
2020-12-18,16167724200
2020-12-21,15994861740
2020-12-22,16049093100
2020-12-23,16016893230
2020-12-24,16038924720
2020-12-28,16138913790
2020-12-29,16042314180
2020-12-30,16028756340
2020-12-31,16093943540
2021-01-04,15620144340
2021-01-05,15577840840
2021-01-06,15916268840
2021-01-07,15929805960
2021-01-08,15977185880
2021-01-11,15901039580
2021-01-12,16425602979
2021-01-13,16019489380
2021-01-14,15980570160
2021-01-15,15769052660
2021-01-19,15747054840
2021-01-20,15924729540
2021-01-21,15911192420
2021-01-22,15867196780
2021-01-25,15901039580
2021-01-26,15972109460
2021-01-27,15890886740
2021-01-28,15736902000
2021-01-29,15148037280
2021-02-01,15312174860
2021-02-02,15342633380
2021-02-03,15413703260
2021-02-04,15456006760
2021-02-05,15721672740
2021-02-08,16014412960
2021-02-09,16400220880
2021-02-10,16501749280
2021-02-11,16219161899
2021-02-12,16342688120
2021-02-16,15813048300
2021-02-17,15977185880
2021-02-18,15943343080
2021-02-19,15811356160
2021-02-22,15769052660
2021-02-23,15510155240
2021-02-24,15577840840
2021-02-25,15562611580
2021-02-26,15540613760
2021-03-01,15863812500
2021-03-02,15980570160
2021-03-03,15794434760
2021-03-04,15787666200
2021-03-05,16337611700
2021-03-08,16312229600
2021-03-09,16491596439
2021-03-10,16491596439
2021-03-11,16758954560
2021-03-12,16995854160
2021-03-15,17368124960
2021-03-16,17239522320
2021-03-17,17352895700
2021-03-18,17554260360
2021-03-19,17479806200
2021-03-22,17440886980
2021-03-23,17190450260
2021-03-24,17298747220
2021-03-25,17505188300
2021-03-26,18241269200
2021-03-29,18342797600
2021-03-30,18146509360
2021-03-31,18222224900
2021-04-01,18403279600
2021-04-05,18707857600
2021-04-06,18602947400
2021-04-07,18208688100
2021-04-08,18357592900
2021-04-09,18430353200
2021-04-12,18531879200
2021-04-13,18514958200
2021-04-14,18481116200
2021-04-15,18799231000
2021-04-16,18821228300
2021-04-19,18650326200
2021-04-20,18689244500
2021-04-21,18652018300
2021-04-22,18662170900
2021-04-23,18755236400
2021-04-26,18548800200
2021-04-27,18520034500
2021-04-28,18459118900
2021-04-29,18758620600
2021-04-30,18589410600
2021-05-03,19134266800
2021-05-04,19259482200
2021-05-05,19201950800
2021-05-06,19567444400
2021-05-07,20080150700
2021-05-10,20313660500
2021-05-11,19910940700
2021-05-12,19548831300
2021-05-13,20051385000
2021-05-14,20239208100
2021-05-17,20416878600
2021-05-18,20237516000
2021-05-19,20188445100
2021-05-20,20557322900
2021-05-21,20658848900
2021-05-24,20987116300
2021-05-25,20807753700
2021-05-26,20993884700
2021-05-27,21161402600
2021-05-28,21268004900
2021-06-01,20844979900
2021-06-02,20778988000
2021-06-03,20983732100
2021-06-04,20998961000
2021-06-07,21108947500
2021-06-08,21027726700
2021-06-09,20938045400
2021-06-10,21225702400
2021-06-11,21262928600
2021-06-14,21125868500
2021-06-15,21234162900
2021-06-16,20938045400
2021-06-17,20706227700
2021-06-18,20406726000
2021-06-21,20888974500
2021-06-22,21271389100
2021-06-23,21173247300
2021-06-24,21159710500
2021-06-25,21278157500
2021-06-28,21281541700
2021-06-29,21340765200
2021-06-30,21475537800
2021-07-01,21590888240
2021-07-02,21713024000
2021-07-06,21543391000
2021-07-07,21908101950
2021-07-08,21523035040
2021-07-09,21780877200
2021-07-12,21745254270
2021-07-13,21612940530
2021-07-14,21733379960
2021-07-15,21616333190
2021-07-16,21509464400
2021-07-19,21489108440
2021-07-20,21818196460
2021-07-21,21872479020
2021-07-22,21777484540
2021-07-23,22113357880
2021-07-26,21984436800
2021-07-27,21433129550
2021-07-28,21231266280
2021-07-29,21538302010
2021-07-30,21755432250
2021-08-02,21473841470
2021-08-03,21478930460
2021-08-04,21295726820
2021-08-05,21061633280
2021-08-06,21075203920
2021-08-09,20830932400
2021-08-10,20746115900
2021-08-11,20922534220
2021-08-12,20742723240
2021-08-13,21019225030
2021-08-16,21294030490
2021-08-17,21066722270
2021-08-18,20613802160
2021-08-19,20717278290
2021-08-20,20869947990
2021-08-23,20958157150
2021-08-24,20824147080
2021-08-25,21056544290
2021-08-26,20841110380
2021-08-27,21131182810
2021-08-30,21295726820
2021-08-31,21143057120
2021-09-01,20851288360
2021-09-02,21039580990
2021-09-03,20961549810
2021-09-07,20844503040
2021-09-08,20995476410
2021-09-09,20941193850
2021-09-10,21333046080
2021-09-13,21602762550
2021-09-14,21760521240
2021-09-15,21762217570
2021-09-16,21495893760
2021-09-17,20990387420
2021-09-20,20561215930
2021-09-21,20576482900
2021-09-22,20871644320
2021-09-23,21200732340
2021-09-24,21151538770
2021-09-27,21005654390
2021-09-28,20508629700
2021-09-29,20535770980
2021-09-30,20060658090
2021-10-01,19560530880
2021-10-04,19255739550
2021-10-05,19402241460
2021-10-06,19476334380
2021-10-07,19444339710
2021-10-08,19245635970
2021-10-11,19435920060
2021-10-12,19526852280
2021-10-13,19557163020
2021-10-14,19899000810
2021-10-15,19543691580
2021-10-18,19993300890
2021-10-19,19994984820
2021-10-20,20048870580
2021-10-21,20237470740
2021-10-22,20717390790
2021-10-25,20772960480
2021-10-26,20796535500
2021-10-27,20170113540
2021-10-28,20596147830
2021-10-29,20756121180
2021-11-01,21190575120
2021-11-02,20528790630
2021-11-03,21503786100
2021-11-04,22014016890
2021-11-05,21077751810
2021-11-08,21118166130
2021-11-09,21097958970
2021-11-10,21136689360
2021-11-11,21315185940
2021-11-12,21584614740
2021-11-15,21704173769
2021-11-16,21965182920
2021-11-17,21557671860
2021-11-18,21471791430
2021-11-19,21687334470
2021-11-22,21899509650
2021-11-23,21672179099
2021-11-24,21374123490
2021-11-26,20862208770
2021-11-29,21345496680
2021-11-30,20479956660
2021-12-01,20714022930
2021-12-02,20644981800
2021-12-03,21183839400
2021-12-06,21268035900
2021-12-07,21798473849
2021-12-08,21677230890
2021-12-09,21599770110
2021-12-10,22061166930
2021-12-13,22613495970
2021-12-14,22424895809
2021-12-15,22751578230
2021-12-16,22837458660
2021-12-17,21879302490
2021-12-20,21390962790
2021-12-21,21465055710
2021-12-22,21736168440
2021-12-23,22019068680
2021-12-27,22403004720
2021-12-28,22391217210
2021-12-29,22426579740
2021-12-30,22463626200
2021-12-31,22493440710
2022-01-03,21907194210
2022-01-04,21784919940
2022-01-05,21719595329
2022-01-06,21766495050
2022-01-07,21458296890
2022-01-10,20898850230
2022-01-11,20927325060
2022-01-12,20977574760
2022-01-13,20749776120
2022-01-14,20382953310
2022-01-18,20165204610
2022-01-19,19935730980
2022-01-20,19605757950
2022-01-21,19460033820
2022-01-24,19810106730
2022-01-25,19223860230
2022-01-26,18828562590
2022-01-27,18550514250
2022-01-28,18944136900
2022-01-31,19175285520
2022-02-01,19170260550
2022-02-02,19141785720
2022-02-03,18604113930
2022-02-04,18381340260
2022-02-07,18349515450
2022-02-08,18354540420
2022-02-09,18692888400
2022-02-10,18398090160
2022-02-11,17959242780
2022-02-14,17924067990
2022-02-15,17996092560
2022-02-16,17986042620
2022-02-17,17764943940
2022-02-18,17791743780
2022-02-22,17372996280
2022-02-23,17051398200
2022-02-24,17592419970
2022-02-25,17646019650
2022-02-28,17312696640
2022-03-01,17002823490
2022-03-02,17287571790
2022-03-03,16986073590
2022-03-04,16669500480
2022-03-07,16714725210
2022-03-08,16771674870
2022-03-09,16887249179
2022-03-10,16850399400
2022-03-11,16676200440
2022-03-14,16445051820
2022-03-15,16664475510
2022-03-16,17245697040
2022-03-17,17733119130
2022-03-18,17885543220
2022-03-21,17778343860
2022-03-22,17836968510
2022-03-23,17146872630
2022-03-24,17398121130
2022-03-25,17237322090
2022-03-28,17587395000
2022-03-29,17642669670
2022-03-30,17609169870
2022-03-31,17030890720
2022-04-01,16512501840
2022-04-04,16585142319
2022-04-05,16081611720
2022-04-06,15904963280
2022-04-07,16132790240
2022-04-08,16152601280
2022-04-11,16000716640
2022-04-12,15971000080
2022-04-13,16075008040
2022-04-14,15962745480
2022-04-18,15972651000
2022-04-19,16292929480
2022-04-20,16436559520
2022-04-21,16431606760
2022-04-22,16415097560
2022-04-25,16624764400
2022-04-26,16245052800
2022-04-27,16595047840
2022-04-28,16900468040
2022-04-29,16355664439
2022-05-02,16510850920
2022-05-03,16946693800
2022-05-04,18293844520
2022-05-05,18004933520
2022-05-06,17838190600
2022-05-09,18120497920
2022-05-10,17999980760
2022-05-11,17828285080
2022-05-12,18348324880
2022-05-13,18422616280
2022-05-16,18366485000
2022-05-17,18957514360
2022-05-18,17262019520
2022-05-19,17118389480
2022-05-20,17407300480
2022-05-23,17437017040
2022-05-24,17382536680
2022-05-25,17521213960
2022-05-26,17947151320
2022-05-27,18267429800
2022-05-31,17968613280
2022-06-01,17803521280
2022-06-02,17990075240
2022-06-03,18150214480
2022-06-06,18097385040
2022-06-07,18046206520
2022-06-08,17020985200
2022-06-09,16707310400
2022-06-10,16254958319
2022-06-13,15928076160
2022-06-14,16278071200
2022-06-15,16170761400
2022-06-16,15898359600
2022-06-17,15554968240
2022-06-21,15817464520
2022-06-22,15776191520
2022-06-23,15919821560
2022-06-24,16590095080
2022-06-27,16596698760
2022-06-28,16150950360
2022-06-29,16187270600
2022-06-30,15791346339
2022-07-01,15810789820
2022-07-05,15635798500
2022-07-06,15799447790
2022-07-07,15943653600
2022-07-08,15755699960
2022-07-11,15770282570
2022-07-12,15609873860
2022-07-13,15336044850
2022-07-14,15379792680
2022-07-15,15689268070
2022-07-18,15650381110
2022-07-19,16223963770
2022-07-20,16565844960
2022-07-21,16439462339
2022-07-22,16392473930
2022-07-25,16066795640
2022-07-26,16014946360
2022-07-27,16295256529
2022-07-28,16941752240
2022-07-29,17215581250
2022-08-01,17252847920
2022-08-02,16567465250
2022-08-03,16653340620
2022-08-04,16778102950
2022-08-05,16774862370
2022-08-08,16705189900
2022-08-09,16778102950
2022-08-10,17408395760
2022-08-11,17473207360
2022-08-12,17363027640
2022-08-15,17575285630
2022-08-16,17505613160
2022-08-17,17262569660
2022-08-18,17491030550
2022-08-19,17367888510
2022-08-22,17350065320
2022-08-23,17222062410
2022-08-24,17239885600
2022-08-25,17473207360
2022-08-26,16998462390
2022-08-29,16794305850
2022-08-30,16684126130
2022-08-31,16671163810
2022-09-01,16820230490
2022-09-02,16475108720
2022-09-06,16298497110
2022-09-07,16522097130
2022-09-08,16432981180
2022-09-09,16760279760
2022-09-12,16944992820
2022-09-13,16168873910
2022-09-14,16270952180
2022-09-15,15715192710
2022-09-16,15037911490
2022-09-19,15096241930
2022-09-20,14582610000
2022-09-21,14423821580
2022-09-22,14289337510
2022-09-23,14203462140
2022-09-26,14060876620
2022-09-27,14427062160
2022-09-28,14590711450
2022-09-29,14658763630
2022-09-30,13888425390
2022-10-03,14297324790
2022-10-04,14393258880
2022-10-05,14275307130
2022-10-06,14256434850
2022-10-07,14028394800
2022-10-10,14118038130
2022-10-11,14004804450
2022-10-12,13976496030
2022-10-13,14185663800
2022-10-14,14149491930
2022-10-17,14468748000
2022-10-18,14588272440
2022-10-19,14313051690
2022-10-20,14114892750
2022-10-21,14618153550
2022-10-24,14723523780
2022-10-25,15102542070
2022-10-26,15195330780
2022-10-27,15160731600
2022-10-28,15393489720
2022-10-31,15388771650
2022-11-01,15544467960
2022-11-02,14674770390
2022-11-03,14923255410
2022-11-04,14918537340
2022-11-07,15055361370
2022-11-08,16418883600
2022-11-09,16478645820
2022-11-10,17093567610
2022-11-11,17599973790
2022-11-14,17581101510
2022-11-15,18189732540
2022-11-16,17585819580
2022-11-17,17549647710
2022-11-18,17735225130
2022-11-21,17857894950
2022-11-22,17947538280
2022-11-23,17927093310
2022-11-25,17735225130
2022-11-28,17555938470
2022-11-29,17859467640
2022-11-30,18252640140
2022-12-01,18125252250
2022-12-02,18167714880
2022-12-05,17585819580
2022-12-06,17329471110
2022-12-07,16922144400
2022-12-08,16961461650
2022-12-09,16970897790
2022-12-12,17815432320
2022-12-13,17681753670
2022-12-14,17738370510
2022-12-15,17192647080
2022-12-16,17069977260
2022-12-19,16986624690
2022-12-20,16812056100
2022-12-21,16922144400
2022-12-22,16812056100
2022-12-23,16876536390
2022-12-27,16736566980
2022-12-28,16381139040
2022-12-29,16546271489
2022-12-30,16343394480
2023-01-03,16184136720
2023-01-04,16369133520
2023-01-05,16174886880
2023-01-06,16677461520
2023-01-09,16934915400
2023-01-10,16732960560
2023-01-11,17021247240
2023-01-12,17005830840
2023-01-13,16791542880
2023-01-17,16651253640
2023-01-18,16540255560
2023-01-19,16265843640
2023-01-20,16453923720
2023-01-23,16777668120
2023-01-24,16703669400
2023-01-25,16611171000
2023-01-26,16682086439
2023-01-27,16606546080
2023-01-30,16267385280
2023-01-31,16672836600
2023-02-01,17522280240
2023-02-02,18325474680
2023-02-03,18041812920
2023-02-06,17628653400
2023-02-07,17570071080
2023-02-08,17418990360
2023-02-09,17249409960
2023-02-10,17260201440
2023-02-13,17395865760
2023-02-14,17437490040
2023-02-15,17508405480
2023-02-16,17297200800
2023-02-17,17173869600
2023-02-21,16218052800
2023-02-22,16218052800
2023-02-23,16609629360
2023-02-24,16524839160
2023-02-27,16307467920
2023-02-28,16119387840
2023-03-01,16245802320
2023-03-02,16950331800
2023-03-03,16865541600
