,SBUX
2018-07-17,67130648000
2018-07-18,66960465000
2018-07-19,67209194000
2018-07-20,66646280999
2018-07-23,67012829000
2018-07-24,66986647000
2018-07-25,67575742000
2018-07-26,67353195000
2018-07-27,68269565000
2018-07-30,67942290000
2018-07-31,68583749000
2018-08-01,67981563000
2018-08-02,67654288000
2018-08-03,68374292999
2018-08-06,68164837000
2018-08-07,68164837000
2018-08-08,67484105000
2018-08-09,67968472000
2018-08-10,67431741000
2018-08-13,67824471000
2018-08-14,68845569000
2018-08-15,69055025000
2018-08-16,69434664000
2018-08-17,70115396000
2018-08-20,70586672000
2018-08-21,70691400000
2018-08-22,69146662000
2018-08-23,68937206000
2018-08-24,69055025000
2018-08-27,69343027000
2018-08-28,69447755000
2018-08-29,69709575000
2018-08-30,69513210000
2018-08-31,69971395000
2018-09-04,70076123000
2018-09-05,70416489000
2018-09-06,70966311000
2018-09-07,71817226000
2018-09-10,71961227000
2018-09-11,72157592000
2018-09-12,71961227000
2018-09-13,71856499000
2018-09-14,71673225000
2018-09-17,71437587000
2018-09-18,72092137000
2018-09-19,72563413000
2018-09-20,73872513000
2018-09-21,75207795000
2018-09-24,74212879000
2018-09-25,74487790000
2018-09-26,74972157000
2018-09-27,75063794000
2018-09-28,74409244000
2018-10-01,69102614000
2018-10-02,69115047000
2018-10-03,68965851000
2018-10-04,69488037000
2018-10-05,69326408000
2018-10-08,70296182000
2018-10-09,71750843000
2018-10-10,69637233000
2018-10-11,68207438000
2018-10-12,70184285000
2018-10-15,70557275000
2018-10-16,71875173000
2018-10-17,73479030000
2018-10-18,72907112000
2018-10-19,72931978000
2018-10-22,73230370000
2018-10-23,73118473000
2018-10-24,72185998000
2018-10-25,73304968000
2018-10-26,72198431000
2018-10-29,72571421000
2018-10-30,72844947000
2018-10-31,72447091000
2018-11-01,72894679000
2018-11-02,79969055999
2018-11-05,80167984000
2018-11-06,82070233000
2018-11-07,84743328000
2018-11-08,85439576000
2018-11-09,85290380000
2018-11-12,84432503000
2018-11-13,83810853000
2018-11-14,83350832000
2018-11-15,84071946000
2018-11-16,84743328000
2018-11-19,84432503000
2018-11-20,83524894000
2018-11-21,83015141000
2018-11-23,81684810000
2018-11-26,81672377000
2018-11-27,82157264000
2018-11-28,83077305999
2018-11-29,83151904000
2018-11-30,82952976000
2018-12-03,83922750000
2018-12-04,82865945000
2018-12-06,82741615000
2018-12-07,81398851000
2018-12-10,81423717000
2018-12-11,81958336000
2018-12-12,82219429000
2018-12-13,83189203000
2018-12-14,81237222000
2018-12-17,80155551000
2018-12-18,80715036000
2018-12-19,79645798000
2018-12-20,77271095000
2018-12-21,76326187000
2018-12-24,75294248000
2018-12-26,78427364000
2018-12-27,78576560000
2018-12-28,78812787000
2018-12-31,77924000000
2019-01-02,77827199999
2019-01-03,74451300000
2019-01-04,76919700000
2019-01-07,76919700000
2019-01-08,76980200000
2019-01-09,77294800000
2019-01-10,77669900000
2019-01-11,77113300000
2019-01-14,76677700000
2019-01-15,77536800000
2019-01-16,77161700000
2019-01-17,77778800000
2019-01-18,78287000000
2019-01-22,79121900000
2019-01-23,80380300000
2019-01-24,78335400000
2019-01-25,81178900000
2019-01-28,80949000000
2019-01-29,81118400000
2019-01-30,82461500000
2019-01-31,82449400000
2019-02-01,82413100000
2019-02-04,81771800000
2019-02-05,83901400000
2019-02-06,83308500000
2019-02-07,83659400000
2019-02-08,84397500000
2019-02-11,84687900000
2019-02-12,84397500000
2019-02-13,85317100000
2019-02-14,85716400000
2019-02-15,85559100000
2019-02-19,84942000000
2019-02-20,85171900000
2019-02-21,85547000000
2019-02-22,86273000000
2019-02-25,85970500000
2019-02-26,86079400000
2019-02-27,84881500000
2019-02-28,85014600000
2019-03-01,85728500000
2019-03-04,85849500000
2019-03-05,86611800000
2019-03-06,86236700000
2019-03-07,85438100000
2019-03-08,83925600000
2019-03-11,84312800000
2019-03-12,84760500000
2019-03-13,84821000000
2019-03-14,85595400000
2019-03-15,85510700000
2019-03-18,85716400000
2019-03-19,86369800000
2019-03-20,86672300000
2019-03-21,87434600000
2019-03-22,87071600000
2019-03-25,87483000000
2019-03-26,88281600000
2019-03-27,88015400000
2019-03-28,89491600000
2019-03-29,89951400000
2019-04-01,89232740000
2019-04-02,89606755000
2019-04-03,89679145000
2019-04-04,89703275000
2019-04-05,90523695000
2019-04-08,90728800000
2019-04-09,90632280000
2019-04-10,91066620000
2019-04-11,91537155000
2019-04-12,92478225000
2019-04-15,91887040000
2019-04-16,91332050000
2019-04-17,90632280000
2019-04-18,91766390000
2019-04-22,90970100000
2019-04-23,91681935000
2019-04-24,92164535000
2019-04-25,93033215000
2019-04-26,93443425000
2019-04-29,92791915000
2019-04-30,93720920000
2019-05-01,93527880000
2019-05-02,93467555000
2019-05-03,94167325000
2019-05-06,94179390000
2019-05-07,94058740000
2019-05-08,94167325000
2019-05-09,93986350000
2019-05-10,94613730000
2019-05-13,92514420000
2019-05-14,92972890000
2019-05-15,93817440000
2019-05-16,95192850000
2019-05-17,95204915000
2019-05-20,92490290000
2019-05-21,93539945000
2019-05-22,93202125000
2019-05-23,92188665000
2019-05-24,91874975000
2019-05-28,91332050000
2019-05-29,90825320000
2019-05-30,91899105000
2019-05-31,91766390000
2019-06-03,91959430000
2019-06-04,94734380000
2019-06-05,96471740000
2019-06-06,98209100000
2019-06-07,99512120000
2019-06-10,98848545000
2019-06-11,99379405000
2019-06-12,100055045000
2019-06-13,100561775000
2019-06-14,101635560000
2019-06-17,100163630000
2019-06-18,100042980000
2019-06-19,101116765000
2019-06-20,102178485000
2019-06-21,101128829999
2019-06-24,100923725000
2019-06-25,101647625000
2019-06-26,100597970000
2019-06-27,100815140000
2019-06-28,101140895000
2019-07-01,100157930000
2019-07-02,101295146000
2019-07-03,103996034000
2019-07-05,103996034000
2019-07-08,103581424000
2019-07-09,103332658000
2019-07-10,104694948000
2019-07-11,105512321999
2019-07-12,106341542000
2019-07-15,106803536000
2019-07-16,106708768000
2019-07-17,106910150000
2019-07-18,108390900000
2019-07-19,106969380000
2019-07-22,107703832000
2019-07-23,106744306000
2019-07-24,107383990000
2019-07-25,107774908000
2019-07-26,117405706000
2019-07-29,116114492000
2019-07-30,114491590000
2019-07-31,112169774000
2019-08-01,112987148000
2019-08-02,113141146000
2019-08-05,110997020000
2019-08-06,112939764000
2019-08-07,112797612000
2019-08-08,114041442000
2019-08-09,114076980000
2019-08-12,112430386000
2019-08-13,114467898000
2019-08-14,112442232000
2019-08-15,113164838000
2019-08-16,114337592000
2019-08-19,114503436000
2019-08-20,113283298000
2019-08-21,114100671999
2019-08-22,114302054000
2019-08-23,112181620000
2019-08-26,114313900000
2019-08-27,113828214000
2019-08-28,114989121999
2019-08-29,115735420000
2019-08-30,114384976000
2019-09-03,114633742000
2019-09-04,113851906000
2019-09-05,113200376000
2019-09-06,113413604000
2019-09-09,111541936000
2019-09-10,107028610000
2019-09-11,107774908000
2019-09-12,109054276000
2019-09-13,107182608000
2019-09-16,105926932000
2019-09-17,107502450000
2019-09-18,107751216000
2019-09-19,108461976000
2019-09-20,106696921999
2019-09-23,107573526000
2019-09-24,106519232000
2019-09-25,107028610000
2019-09-26,106377080000
2019-09-27,104683102000
2019-09-30,104370968000
2019-10-01,102116404000
2019-10-02,99531327999
2019-10-03,99944468000
2019-10-04,101419968000
2019-10-07,101337340000
2019-10-08,100227764000
2019-10-09,101337340000
2019-10-10,101467184000
2019-10-11,101939344000
2019-10-14,102246248000
2019-10-15,102045580000
2019-10-16,102352484000
2019-10-17,101856716000
2019-10-18,101549812000
2019-10-21,100747140000
2019-10-22,98516184000
2019-10-23,97666296000
2019-10-24,98185672000
2019-10-25,98421752000
2019-10-28,98681440000
2019-10-29,99307052000
2019-10-30,99377876000
2019-10-31,99814624000
2019-11-01,98221084000
2019-11-04,97229548000
2019-11-05,96662956000
2019-11-06,97961396000
2019-11-07,96733780000
2019-11-08,96521308000
2019-11-11,97300372000
2019-11-12,98350927999
2019-11-13,99082776000
2019-11-14,99602152000
2019-11-15,99401484000
2019-11-18,99177208000
2019-11-19,98752264000
2019-11-20,98681440000
2019-11-21,97146920000
2019-11-22,97996808000
2019-11-25,98858500000
2019-11-26,99814624000
2019-11-27,101242908000
2019-11-29,100841572000
2019-12-02,99826427999
2019-12-03,100121527999
2019-12-04,100806160000
2019-12-05,99684780000
2019-12-06,101892127999
2019-12-09,101844912000
2019-12-10,101561616000
2019-12-11,102210836000
2019-12-12,104123084000
2019-12-13,104666068000
2019-12-16,104795912000
2019-12-17,104028652000
2019-12-18,103863396000
2019-12-19,104489008000
2019-12-20,104418184000
2019-12-23,104146692000
2019-12-24,104489008000
2019-12-26,103969632000
2019-12-27,104028652000
2019-12-30,102462192000
2019-12-31,103024656000
2020-01-02,104700330000
2020-01-03,104090994000
2020-01-06,103270734000
2020-01-07,102954348000
2020-01-08,104149584000
2020-01-09,106083054000
2020-01-10,105649488000
2020-01-13,106727544000
2020-01-14,106622082000
2020-01-15,107266572000
2020-01-16,108485244000
2020-01-17,109703916000
2020-01-21,108426654000
2020-01-22,108426654000
2020-01-23,109856250000
2020-01-24,107840754000
2020-01-27,103973814000
2020-01-28,103821480000
2020-01-29,101618496000
2020-01-30,100587312000
2020-01-31,99403794000
2020-02-03,100786518000
2020-02-04,103563684000
2020-02-05,102602808000
2020-02-06,100950570000
2020-02-07,101266956000
2020-02-10,102567654000
2020-02-11,102544218000
2020-02-12,103786325999
2020-02-13,105379974000
2020-02-14,104618304000
2020-02-18,104559714000
2020-02-19,105626052000
2020-02-20,103821480000
2020-02-21,102368448000
2020-02-24,99040536000
2020-02-25,96310242000
2020-02-26,94529106000
2020-02-27,91740222000
2020-02-28,91904274000
2020-03-02,96532884000
2020-03-03,92103480000
2020-03-04,93357306000
2020-03-05,89279442000
2020-03-06,88283412000
2020-03-09,82998594000
2020-03-10,87732666000
2020-03-11,80033940000
2020-03-12,72768780000
2020-03-13,81932256000
2020-03-16,68655762000
2020-03-17,69112764000
2020-03-18,66007494000
2020-03-19,71960238000
2020-03-20,67999554000
2020-03-23,66265290000
2020-03-24,76026384000
2020-03-25,77116158000
2020-03-26,81908820000
2020-03-27,77737212000
2020-03-30,79294462523
2020-03-31,76817240882
2020-04-01,73171518467
2020-04-02,75952550310
2020-04-03,73673973800
2020-04-06,79212667469
2020-04-07,80287688181
2020-04-08,83629600395
2020-04-09,86328837183
2020-04-13,83851615542
2020-04-14,86083452020
2020-04-15,84774731153
2020-04-16,85896491896
2020-04-17,90091409675
2020-04-20,88011478297
2020-04-21,84973376285
2020-04-22,90500384946
2020-04-23,87812833166
2020-04-24,88315288498
2020-04-27,90839250170
2020-04-28,91949325906
2020-04-29,89810969489
2020-04-30,89659064389
2020-05-01,86223672113
2020-05-04,84003520642
2020-05-05,85183706424
2020-05-06,85253816471
2020-05-07,88806058824
2020-05-08,90991155271
2020-05-11,88654153723
2020-05-12,86878032546
2020-05-13,86025026981
2020-05-14,86691072423
2020-05-15,86656017399
2020-05-18,89074814002
2020-05-19,88642468715
2020-05-20,90862620186
2020-05-21,91201485410
2020-05-22,90699030077
2020-05-26,90862620186
2020-05-27,91844160836
2020-05-28,91774050789
2020-05-29,91131375364
2020-06-01,91516980619
2020-06-02,90885990201
2020-06-03,92989291594
2020-06-04,92007750944
2020-06-05,95980653576
2020-06-08,97639924675
2020-06-09,96249408754
2020-06-10,92323246153
2020-06-11,84798101169
2020-06-12,89250089118
2020-06-15,89927819567
2020-06-16,90956100248
2020-06-17,90091409675
2020-06-18,89168294063
2020-06-19,88104958359
2020-06-22,88104958359
2020-06-23,88210123429
2020-06-24,86048396997
2020-06-25,86293782159
2020-06-26,83629600395
2020-06-29,86214084000
2020-06-30,86343147000
2020-07-01,86859399000
2020-07-02,86566074000
2020-07-06,88513752000
2020-07-07,87117525000
2020-07-08,86988462000
2020-07-09,86319680999
2020-07-10,87164457000
2020-07-13,85240245000
2020-07-14,85334109000
2020-07-15,88713213000
2020-07-16,87281787000
2020-07-17,87011928000
2020-07-20,87950568000
2020-07-21,88513752000
2020-07-22,90625692000
2020-07-23,88419888000
2020-07-24,88912674000
2020-07-27,89710518000
2020-07-28,87575112000
2020-07-29,90836886000
2020-07-30,89921712000
2020-07-31,89792649000
2020-08-03,88584150000
2020-08-04,88150029000
2020-08-05,88912674000
2020-08-06,88771878000
2020-08-07,88924407000
2020-08-10,90895551000
2020-08-11,92538171000
2020-08-12,93030957000
2020-08-13,92714166000
2020-08-14,91951521000
2020-08-17,92632035000
2020-08-18,92678967000
2020-08-19,91083279000
2020-08-20,90602226000
2020-08-21,90426230999
2020-08-24,92315244000
2020-08-25,97055376000
2020-08-26,96691653000
2020-08-27,97864953000
2020-08-28,99730500000
2020-08-31,99108651000
2020-09-01,100962465000
2020-09-02,103661055000
2020-09-03,101466984000
2020-09-04,101220591000
2020-09-08,100211553000
2020-09-09,100739538000
2020-09-10,99589704000
2020-09-11,100047291000
2020-09-14,101642979000
2020-09-15,102910143000
2020-09-16,103696254000
2020-09-17,101783775000
2020-09-18,99671835000
2020-09-21,98428137000
2020-09-22,98498535000
2020-09-23,97372167000
2020-09-24,97430832000
2020-09-25,98909190000
2020-09-28,101132249999
2020-09-29,99640000000
2020-09-30,100956000000
2020-10-01,101919500000
2020-10-02,101719749999
2020-10-05,103952250000
2020-10-06,102236750000
2020-10-07,103928750000
2020-10-08,105197750000
2020-10-09,105761750000
2020-10-12,106666500000
2020-10-13,105938000000
2020-10-14,104939250000
2020-10-15,104375250000
2020-10-16,104011000000
2020-10-19,102930000000
2020-10-20,103999250000
2020-10-21,103717250000
2020-10-22,104998000000
2020-10-23,106690000000
2020-10-26,105350500000
2020-10-27,105808750000
2020-10-28,102424750000
2020-10-29,103752500000
2020-10-30,102178000000
2020-11-02,101014750000
2020-11-03,103858250000
2020-11-04,105503250000
2020-11-05,106478500000
2020-11-06,106513750000
2020-11-09,112659000000
2020-11-10,110356000000
2020-11-11,111672000000
2020-11-12,109897750000
2020-11-13,112283000000
2020-11-16,114891500000
2020-11-17,115855000000
2020-11-18,115044250000
2020-11-19,114868000000
2020-11-20,113986750000
2020-11-23,113834000000
2020-11-24,115502500000
2020-11-25,115385000000
2020-11-27,115925500000
2020-11-30,115173500000
2020-12-01,116113499999
2020-12-02,116219250000
2020-12-03,117629250000
2020-12-04,120179000000
2020-12-07,119156750000
2020-12-08,118921750000
2020-12-09,117970000000
2020-12-10,123833250000
2020-12-11,121025000000
2020-12-14,121400999999
2020-12-15,122411500000
2020-12-16,121342250000
2020-12-17,121271750000
2020-12-18,121354000000
2020-12-21,120954500000
2020-12-22,120331750000
2020-12-23,119920500000
2020-12-24,119861750000
2020-12-28,122860350000
2020-12-29,124379325000
2020-12-30,124779675000
2020-12-31,125968950000
2021-01-04,121400250000
2021-01-05,121800600000
2021-01-06,122683725000
2021-01-07,121694625000
2021-01-08,124426425000
2021-01-11,123166500000
2021-01-12,121070549999
2021-01-13,121152975000
2021-01-14,119893049999
2021-01-15,120493575000
2021-01-19,120740850000
2021-01-20,124179150000
2021-01-21,123142950000
2021-01-22,122354025000
2021-01-25,121812375000
2021-01-26,123272475000
2021-01-27,115241925000
2021-01-28,115571625000
2021-01-29,113993775000
2021-02-01,116077950000
2021-02-02,119692875000
2021-02-03,118951050000
2021-02-04,122036100000
2021-02-05,125380200000
2021-02-08,125121150000
2021-02-09,125074050000
2021-02-10,124661925000
2021-02-11,124650150000
2021-02-12,123990750000
2021-02-16,124991625000
2021-02-17,122978100000
2021-02-18,123602175000
2021-02-19,121718175000
2021-02-22,119881275000
2021-02-23,119363175000
2021-02-24,122907450000
2021-02-25,121835925000
2021-02-26,127205325000
2021-03-01,125839425000
2021-03-02,126228000000
2021-03-03,125074050000
2021-03-04,123507975000
2021-03-05,123873000000
2021-03-08,123672825000
2021-03-09,125462625000
2021-03-10,126910950000
2021-03-11,126369299999
2021-03-12,126946275000
2021-03-15,128229750000
2021-03-16,131102850000
2021-03-17,130066650000
2021-03-18,126722550000
2021-03-19,125215350000
2021-03-22,126663674999
2021-03-23,125109375000
2021-03-24,123602175000
2021-03-25,126404625000
2021-03-26,129407250000
2021-03-29,128609705000
2021-03-30,129953195000
2021-03-31,128774695000
2021-04-01,128904330000
2021-04-05,130837070000
2021-04-06,133347275000
2021-04-07,133394415000
2021-04-08,133217640000
2021-04-09,133382630000
2021-04-12,134125085000
2021-04-13,135951760000
2021-04-14,135716060000
2021-04-15,137483810000
2021-04-16,139463690000
2021-04-19,138591600000
2021-04-20,137024195000
2021-04-21,137578090000
2021-04-22,136611720000
2021-04-23,138544460000
2021-04-26,136611720000
2021-04-27,136882775000
2021-04-28,132463400000
2021-04-29,135091455000
2021-04-30,134926465000
2021-05-03,136376020000
2021-05-04,134478635000
2021-05-05,133736180000
2021-05-06,135221090000
2021-05-07,134749690000
2021-05-10,134702550000
2021-05-11,133818675000
2021-05-12,129387515000
2021-05-13,130212465000
2021-05-14,131049200000
2021-05-17,130789930000
2021-05-18,130895994999
2021-05-19,129246095000
2021-05-20,131296685000
2021-05-21,130719220000
2021-05-24,132604820000
2021-05-25,132734455000
2021-05-26,132993725000
2021-05-27,133771535000
2021-05-28,134207580000
2021-06-01,133571190000
2021-06-02,133170500000
2021-06-03,130954920000
2021-06-04,131980215000
2021-06-07,131202405000
2021-06-08,131426320000
2021-06-09,131273115000
2021-06-10,132239485000
2021-06-11,132651960000
2021-06-14,132522325000
2021-06-15,131862365000
2021-06-16,131237760000
2021-06-17,131273115000
2021-06-18,129281450000
2021-06-21,130778145000
2021-06-22,131815225000
2021-06-23,131473460000
2021-06-24,131980215000
2021-06-25,133217640000
2021-06-28,132443200000
2021-06-29,132478600000
2021-06-30,131935800000
2021-07-01,133823800000
2021-07-02,135664600000
2021-07-06,136561400000
2021-07-07,138225200000
2021-07-08,136868200000
2021-07-09,138614600000
2021-07-12,139782800000
2021-07-13,141069000000
2021-07-14,141364000000
2021-07-15,140384600000
2021-07-16,140101400000
2021-07-19,136077599999
2021-07-20,138555600000
2021-07-21,140738600000
2021-07-22,144703400000
2021-07-23,148644600000
2021-07-26,148750800000
2021-07-27,148715400000
2021-07-28,144443800000
2021-07-29,144408400000
2021-07-30,143287400000
2021-08-02,142036600000
2021-08-03,140573400000
2021-08-04,139535000000
2021-08-05,140455400000
2021-08-06,140479000000
2021-08-09,139169200000
2021-08-10,137340200000
2021-08-11,137470000000
2021-08-12,136585000000
2021-08-13,137776800000
2021-08-16,138697200000
2021-08-17,137552600000
2021-08-18,136502400000
2021-08-19,134897599999
2021-08-20,135263400000
2021-08-23,135877000000
2021-08-24,135794400000
2021-08-25,136372599999
2021-08-26,134897599999
2021-08-27,135841600000
2021-08-30,136419800000
2021-08-31,138638200000
2021-09-01,138591000000
2021-09-02,138496600000
2021-09-03,138284200000
2021-09-07,136632200000
2021-09-08,139287200000
2021-09-09,140172200000
2021-09-10,140821200000
2021-09-13,140632400000
2021-09-14,140254800000
2021-09-15,135275200000
2021-09-16,135310600000
2021-09-17,133823800000
2021-09-20,131947599999
2021-09-21,132419600000
2021-09-22,133422599999
2021-09-23,134685200000
2021-09-24,134649800000
2021-09-27,134142400000
2021-09-28,131817800000
2021-09-29,132360600000
2021-09-30,130165800000
2021-10-01,133245600000
2021-10-04,128357336000
2021-10-05,127654860000
2021-10-06,128564624000
2021-10-07,129221036000
2021-10-08,128080952000
2021-10-11,127758504000
2021-10-12,127827600000
2021-10-13,127551216000
2021-10-14,128829492000
2021-10-15,128345820000
2021-10-18,130556892000
2021-10-19,130695084000
2021-10-20,131121176000
2021-10-21,131789104000
2021-10-22,131915780000
2021-10-25,132100036000
2021-10-26,132341872000
2021-10-27,130718116000
2021-10-28,130361120000
2021-10-29,122150211999
2021-11-01,126445680000
2021-11-02,128345820000
2021-11-03,129681676000
2021-11-04,129163456000
2021-11-05,134633556000
2021-11-08,132618256000
2021-11-09,131432108000
2021-11-10,130418700000
2021-11-11,128334304000
2021-11-12,128656752000
2021-11-15,128829492000
2021-11-16,129244068000
2021-11-17,129578032000
2021-11-18,130015640000
2021-11-19,127574248000
2021-11-22,128345820000
2021-11-23,130798728000
2021-11-24,131247852000
2021-11-26,127436056000
2021-11-29,127516668000
2021-11-30,126261424000
2021-12-01,125132856000
2021-12-02,128311272000
2021-12-03,128103984000
2021-12-06,130545376000
2021-12-07,133885016000
2021-12-08,133873500000
2021-12-09,132837060000
2021-12-10,134426268000
2021-12-13,133078896000
2021-12-14,132100036000
2021-12-15,132065488000
2021-12-16,130810244000
2021-12-17,125098308000
2021-12-20,124476444000
2021-12-21,127102092000
2021-12-22,128679784000
2021-12-23,129405292000
2021-12-27,131535752000
2021-12-28,133090411999
2021-12-29,134023208000
2021-12-30,133861984000
2021-12-31,134702652000
2022-01-03,134088656000
2022-01-04,131284608000
2022-01-05,126917648000
2022-01-06,127722088000
2022-01-07,123619443999
2022-01-10,121849676000
2022-01-11,119562768000
2022-01-12,119367404000
2022-01-13,117678080000
2022-01-14,115057904000
2022-01-18,112311316000
2022-01-19,111323004000
2022-01-20,110001424000
2022-01-21,110679452000
2022-01-24,112736520000
2022-01-25,111483892000
2022-01-26,109840536000
2022-01-27,109541743999
2022-01-28,111713732000
2022-01-31,112989343999
2022-02-01,113494992000
2022-02-02,112311316000
2022-02-03,110254248000
2022-02-04,109174000000
2022-02-07,109392348000
2022-02-08,109082064000
2022-02-09,111621796000
2022-02-10,109530252000
2022-02-11,107714516000
2022-02-14,107622580000
2022-02-15,108610892000
2022-02-16,109380856000
2022-02-17,106933060000
2022-02-18,107266328000
2022-02-22,107002012000
2022-02-23,103025780000
2022-02-24,104588692000
2022-02-25,106392936000
2022-02-28,105485068000
2022-03-01,103588888000
2022-03-02,106611284000
2022-03-03,105186276000
2022-03-04,103462476000
2022-03-07,97061432000
2022-03-08,96532800000
2022-03-09,100669920000
2022-03-10,100164272000
2022-03-11,95073316000
2022-03-14,91120068000
2022-03-15,95521504000
2022-03-16,100451572000
2022-03-17,100738872000
2022-03-18,102968320000
2022-03-21,99819512000
2022-03-22,101003188000
2022-03-23,99084024000
2022-03-24,100118304000
2022-03-25,100497540000
2022-03-28,101566296000
2022-03-29,104841516000
2022-03-30,104611676000
2022-03-31,104542724000
2022-04-01,105140308000
2022-04-04,101039230000
2022-04-05,96485640000
2022-04-06,95613920000
2022-04-07,95338640000
2022-04-08,93503440000
2022-04-11,92539960000
2022-04-12,91519130000
2022-04-13,92815240000
2022-04-14,91186500000
2022-04-18,91301200000
2022-04-19,93159340000
2022-04-20,91954990000
2022-04-21,90567120000
2022-04-22,89374240000
2022-04-25,89443060000
2022-04-26,86747610000
2022-04-27,85726780000
2022-04-28,87837260000
2022-04-29,85612080000
2022-05-02,86449390000
2022-05-03,85256510000
2022-05-04,93641080000
2022-05-05,88869560000
2022-05-06,87768440000
2022-05-09,84293030000
2022-05-10,82423420000
2022-05-11,80358820000
2022-05-12,80175300000
2022-05-13,86713200000
2022-05-16,83065740000
2022-05-17,84556840000
2022-05-18,81758160000
2022-05-19,82503710000
2022-05-20,84178330000
2022-05-23,84212740000
2022-05-24,83409840000
2022-05-25,83134560000
2022-05-26,85440030000
2022-05-27,87986370000
2022-05-31,90039500000
2022-06-01,87493160000
2022-06-02,91094740000
2022-06-03,90670350000
2022-06-06,90590060000
2022-06-07,91152090000
2022-06-08,90005090000
2022-06-09,90509770000
2022-06-10,86793490000
2022-06-13,82996920000
2022-06-14,82939570000
2022-06-15,85095930000
2022-06-16,81379650000
2022-06-17,82434890000
2022-06-21,83685120000
2022-06-22,84075100000
2022-06-23,86254400000
2022-06-24,89592170000
2022-06-27,89098960000
2022-06-28,87561980000
2022-06-29,87665210000
2022-06-30,87619330000
2022-07-01,90911220000
2022-07-05,91281008000
2022-07-06,90523394000
2022-07-07,90959596000
2022-07-08,91005512000
2022-07-11,89421410000
2022-07-12,89260704000
2022-07-13,89444368000
2022-07-14,89765780000
2022-07-15,91395798000
2022-07-18,92096017000
2022-07-19,94759145000
2022-07-20,95585633000
2022-07-21,95895566000
2022-07-22,95952961000
2022-07-25,93553850000
2022-07-26,92187849000
2022-07-27,95229784000
2022-07-28,97192693000
2022-07-29,97318962000
2022-08-01,97468189000
2022-08-02,96090709000
2022-08-03,100177233000
2022-08-04,99729552000
2022-08-05,98409467000
2022-08-08,98397988000
2022-08-09,97387836000
2022-08-10,99281871000
2022-08-11,100177233000
2022-08-12,101371049000
2022-08-15,102346764000
2022-08-16,102622260000
2022-08-17,101416965000
2022-08-18,101646545000
2022-08-19,99775468000
2022-08-22,97514105000
2022-08-23,97215651000
2022-08-24,98776795000
2022-08-25,100314981000
2022-08-26,96492474000
2022-08-29,96561348000
2022-08-30,95746339000
2022-08-31,96503952999
2022-09-01,98030660000
2022-09-02,95206826000
2022-09-06,97020508000
2022-09-07,101371049000
2022-09-08,102691134000
2022-09-09,101807251000
2022-09-12,102243452999
2022-09-13,100831536000
2022-09-14,106410330000
2022-09-15,105859338000
2022-09-16,104814749000
2022-09-19,105767506000
2022-09-20,104217841000
2022-09-21,101703940000
2022-09-22,97227130000
2022-09-23,96618743000
2022-09-26,97353399000
2022-09-27,96745012000
2022-09-28,99993569000
2022-09-29,99373702999
2022-09-30,96722054000
2022-10-03,98334570000
2022-10-04,101653735000
2022-10-05,103502820000
2022-10-06,102618475000
2022-10-07,99953955000
2022-10-10,99988410000
2022-10-11,99012185000
2022-10-12,99770195000
2022-10-13,102641445000
2022-10-14,99195945000
2022-10-17,102101650000
2022-10-18,102170560000
2022-10-19,100516720000
2022-10-20,99678315000
2022-10-21,101768585000
2022-10-24,96198360000
2022-10-25,97863685000
2022-10-26,98644665000
2022-10-27,97944080000
2022-10-28,100034350000
2022-10-31,99448615000
2022-11-01,100034350000
2022-11-02,97140130000
2022-11-03,97254980000
2022-11-04,105501210000
2022-11-07,103881825000
2022-11-08,106523375000
2022-11-09,105237055000
2022-11-10,110554610000
2022-11-11,111840930000
2022-11-14,111886870000
2022-11-15,112357755000
2022-11-16,111484894999
2022-11-17,111370045000
2022-11-18,112495575000
2022-11-21,112920519999
2022-11-22,113046855000
2022-11-23,114298720000
2022-11-25,114344660000
2022-11-28,113311010000
2022-11-29,113311010000
2022-11-30,117376700000
2022-12-01,118720445000
2022-12-02,120649925000
2022-12-05,118927175000
2022-12-06,117238880000
2022-12-07,116997695000
2022-12-08,119145390000
2022-12-09,116905815000
2022-12-12,117950950000
2022-12-13,117273335000
2022-12-14,117365215000
2022-12-15,114838515000
2022-12-16,113506255000
2022-12-19,112897550000
2022-12-20,112553000000
2022-12-21,113322495000
2022-12-22,112277360000
2022-12-23,112863095000
2022-12-27,113931200000
2022-12-28,113242100000
2022-12-29,114585845000
2022-12-30,113931200000
2023-01-03,115803255000
2023-01-04,119972310000
2023-01-05,119937855000
2023-01-06,122533465000
2023-01-09,120293890000
2023-01-10,121741000000
2023-01-11,122085550000
2023-01-12,121568725000
2023-01-13,123153655000
2023-01-17,122602375000
2023-01-18,120592500000
2023-01-19,119742610000
2023-01-20,120638440000
2023-01-23,121982185000
2023-01-24,122476040000
2023-01-25,122866530000
2023-01-26,124910860000
2023-01-27,125209470000
2023-01-30,124497400000
2023-01-31,125347290000
2023-02-01,126323515000
2023-02-02,125358775000
2023-02-03,119788550000
2023-02-06,120615470000
2023-02-07,122694255000
2023-02-08,122085550000
2023-02-09,121798425000
2023-02-10,122992865000
2023-02-13,124635220000
2023-02-14,124015030000
2023-02-15,125186500000
2023-02-16,123509690000
2023-02-17,123004350000
2023-02-21,120339830000
2023-02-22,120328345000
2023-02-23,118881235000
2023-02-24,116687600000
2023-02-27,117652340000
2023-02-28,117250365000
2023-03-01,116492355000
2023-03-02,118306985000
2023-03-03,120075675000
