,OXY
2018-07-17,62984973000
2018-07-18,63190631999
2018-07-19,63205866000
2018-07-20,63282036000
2018-07-23,62802165000
2018-07-24,63571481999
2018-07-25,64234161000
2018-07-26,64104672000
2018-07-27,63579099000
2018-07-30,63457227000
2018-07-31,63929481000
2018-08-01,62946888000
2018-08-02,62642207999
2018-08-03,62680293000
2018-08-06,62687910000
2018-08-07,62413698000
2018-08-08,61850040000
2018-08-09,59252643000
2018-08-10,60006726000
2018-08-13,59519238000
2018-08-14,60677022000
2018-08-15,58597581000
2018-08-16,59427834000
2018-08-17,59831535000
2018-08-20,60181917000
2018-08-21,60090513000
2018-08-22,60425661000
2018-08-23,60159066000
2018-08-24,60433278000
2018-08-27,61095956999
2018-08-28,61019787000
2018-08-29,61111191000
2018-08-30,61035021000
2018-08-31,60836979000
2018-09-04,60379959000
2018-09-05,60280938000
2018-09-06,59085068999
2018-09-07,58384305000
2018-09-10,58559496000
2018-09-11,58742304000
2018-09-12,57691157999
2018-09-13,58376688000
2018-09-14,59092686000
2018-09-17,59107919999
2018-09-18,60082896000
2018-09-19,60463746000
2018-09-20,60349491000
2018-09-21,60631319999
2018-09-24,61507275000
2018-09-25,61933827000
2018-09-26,61705317000
2018-09-27,61827189000
2018-09-28,62588889000
2018-10-01,62663394000
2018-10-02,62467406000
2018-10-03,62150810000
2018-10-04,61947284000
2018-10-05,61359320000
2018-10-08,61623150000
2018-10-09,61984974000
2018-10-10,58736096000
2018-10-11,57688314000
2018-10-12,58012447999
2018-10-15,54454511999
2018-10-16,55117856000
2018-10-17,54967096000
2018-10-18,54198220000
2018-10-19,54409284000
2018-10-22,54492202000
2018-10-23,53248432000
2018-10-24,51431774000
2018-10-25,51748370000
2018-10-26,51190558000
2018-10-29,50097547999
2018-10-30,50919190000
2018-10-31,50557365999
2018-11-01,51522229999
2018-11-02,51492078000
2018-11-05,52728310000
2018-11-06,55283692000
2018-11-07,55570136000
2018-11-08,54748494000
2018-11-09,55441990000
2018-11-12,54394208000
2018-11-13,53353964000
2018-11-14,53482110000
2018-11-15,54718342000
2018-11-16,55313844000
2018-11-19,55298768000
2018-11-20,52992140000
2018-11-21,54333904000
2018-11-23,52637854000
2018-11-26,53248432000
2018-11-27,52298644000
2018-11-28,53301197999
2018-11-29,53451958000
2018-11-30,52969526000
2018-12-03,53761015999
2018-12-04,52517246000
2018-12-06,50896576000
2018-12-07,50157852000
2018-12-10,48574872000
2018-12-11,48770860000
2018-12-12,49306058000
2018-12-13,50263384000
2018-12-14,49072379999
2018-12-17,48326118000
2018-12-18,47594932000
2018-12-19,46916512000
2018-12-20,45702894000
2018-12-21,45212924000
2018-12-24,43049518000
2018-12-26,45680280000
2018-12-27,45800888000
2018-12-28,45582286000
2018-12-31,45967482000
2019-01-02,46431800000
2019-01-03,45862636000
2019-01-04,47337969000
2019-01-07,48289072000
2019-01-08,48671010999
2019-01-09,49262642000
2019-01-10,49569691000
2019-01-11,49592158000
2019-01-14,49112862000
2019-01-15,49067928000
2019-01-16,48783346000
2019-01-17,49300087000
2019-01-18,50198767000
2019-01-22,48768368000
2019-01-23,48356472999
2019-01-24,48663522000
2019-01-25,49824317000
2019-01-28,49487312000
2019-01-29,49786872000
2019-01-30,50153833000
2019-01-31,50011542000
2019-02-01,50955156000
2019-02-04,50730485999
2019-02-05,50400970000
2019-02-06,49899207000
2019-02-07,48618588000
2019-02-08,48648543999
2019-02-11,48558676000
2019-02-12,49240175000
2019-02-13,49315064999
2019-02-14,49854272999
2019-02-15,50318591000
2019-02-19,50648107000
2019-02-20,51112425000
2019-02-21,49876739999
2019-02-22,49374977000
2019-02-25,49599647000
2019-02-26,49457356000
2019-02-27,49914185000
2019-02-28,49539735000
2019-03-01,50588195000
2019-03-04,50513305000
2019-03-05,50573217000
2019-03-06,49569691000
2019-03-07,49232685999
2019-03-08,46963519000
2019-03-11,47839732000
2019-03-12,48079380000
2019-03-13,48723434000
2019-03-14,48835768999
2019-03-15,49030483000
2019-03-18,50183789000
2019-03-19,49554713000
2019-03-20,50371014000
2019-03-21,50356035999
2019-03-22,48858235999
2019-03-25,48775857000
2019-03-26,50236212000
2019-03-27,49689514999
2019-03-28,49854272999
2019-03-29,49577180000
2019-04-01,50270794000
2019-04-02,49859229000
2019-04-03,49432698000
2019-04-04,49717052000
2019-04-05,50914332000
2019-04-08,51161271000
2019-04-09,50345624000
2019-04-10,50270794000
2019-04-11,50270794000
2019-04-12,48886439000
2019-04-15,47412288000
2019-04-16,47644261000
2019-04-17,46880995000
2019-04-18,46259906000
2019-04-22,47180315000
2019-04-23,46663988000
2019-04-24,46394600000
2019-04-25,46274872000
2019-04-26,45878273000
2019-04-29,44995279000
2019-04-30,44059904000
2019-05-01,43012284000
2019-05-02,42915005000
2019-05-03,43363985000
2019-05-06,43977591000
2019-05-07,44666027000
2019-05-08,45055143000
2019-05-09,42151739000
2019-05-10,41134051000
2019-05-13,40535411000
2019-05-14,40819765000
2019-05-15,40595275000
2019-05-16,40221125000
2019-05-17,39480308000
2019-05-20,40004118000
2019-05-21,40041533000
2019-05-22,39495274000
2019-05-23,39592553000
2019-05-24,40011601000
2019-05-28,39121124000
2019-05-29,38911600000
2019-05-30,38844253000
2019-05-31,37242891000
2019-06-03,36906156000
2019-06-04,37183027000
2019-06-05,35491869000
2019-06-06,36696632000
2019-06-07,35798672000
2019-06-10,35843570000
2019-06-11,36704115000
2019-06-12,36509557000
2019-06-13,37212959000
2019-06-14,36898673000
2019-06-17,37272823000
2019-06-18,37676905000
2019-06-19,37639490000
2019-06-20,38387790000
2019-06-21,37871463000
2019-06-24,37332687000
2019-06-25,36951054000
2019-06-26,37729286000
2019-06-27,37227925000
2019-06-28,37624524000
2019-07-01,42098946000
2019-07-02,41253246000
2019-07-03,41583069000
2019-07-05,41676096000
2019-07-08,41693010000
2019-07-09,41955177000
2019-07-10,42487968000
2019-07-11,42657108000
2019-07-12,43739604000
2019-07-15,43663491000
2019-07-16,43215270000
2019-07-17,43282926000
2019-07-18,43139157000
2019-07-19,44255481000
2019-07-22,44407707000
2019-07-23,43807260000
2019-07-24,44018685000
2019-07-25,43249098000
2019-07-26,43629663000
2019-07-29,43054587000
2019-07-30,44373879000
2019-07-31,43435152000
2019-08-01,44965869000
2019-08-02,43282926000
2019-08-05,41794494000
2019-08-06,40238406000
2019-08-07,38902200000
2019-08-08,39857841000
2019-08-09,39857841000
2019-08-12,38048043000
2019-08-13,37853532000
2019-08-14,36957090000
2019-08-15,37176972000
2019-08-16,37692849000
2019-08-19,38547006000
2019-08-20,38276382000
2019-08-21,38107242000
2019-08-22,37802790000
2019-08-23,35832309000
2019-08-26,35629341000
2019-08-27,35815395000
2019-08-28,36458127000
2019-08-29,36678009000
2019-08-30,36771036000
2019-09-03,36094476000
2019-09-04,36855606000
2019-09-05,38132613000
2019-09-06,38445522000
2019-09-09,38031129000
2019-09-10,39265851000
2019-09-11,39147453000
2019-09-12,38394780000
2019-09-13,38132613000
2019-09-16,40424460000
2019-09-17,38183355000
2019-09-18,37735134000
2019-09-19,38724603000
2019-09-20,38648490000
2019-09-23,38479350000
2019-09-24,38453979000
2019-09-25,38335581000
2019-09-26,38352495000
2019-09-27,38174898000
2019-09-30,39765487259
2019-10-01,39139540754
2019-10-02,38397347041
2019-10-03,38629841457
2019-10-04,38513594249
2019-10-07,37717747978
2019-10-08,36510565433
2019-10-09,36519507526
2019-10-10,36689407291
2019-10-11,36769886128
2019-10-14,36224418459
2019-10-15,36483739154
2019-10-16,36072402879
2019-10-17,36063460786
2019-10-18,36170765901
2019-10-21,36501623340
2019-10-22,37753516350
2019-10-23,38379462855
2019-10-24,37816111000
2019-10-25,38030721231
2019-10-28,37807168908
2019-10-29,37851879372
2019-10-30,36984496358
2019-10-31,36215476366
2019-11-01,37816111000
2019-11-04,39550877029
2019-11-05,37476311469
2019-11-06,35419630095
2019-11-07,34900988705
2019-11-08,35857792649
2019-11-11,34766857311
2019-11-12,34373405222
2019-11-13,34087258249
2019-11-14,33765342903
2019-11-15,34829451962
2019-11-18,35142425214
2019-11-19,34105142435
2019-11-20,34409173594
2019-11-21,34981467542
2019-11-22,35392803816
2019-11-25,35705777069
2019-11-26,34489652431
2019-11-27,34650610103
2019-11-29,34489652431
2019-12-02,34588015453
2019-12-03,33997837319
2019-12-04,34382347315
2019-12-05,33962068948
2019-12-06,34883104519
2019-12-09,33389775000
2019-12-10,33595443138
2019-12-11,33568616859
2019-12-12,34203505457
2019-12-13,33720632439
2019-12-16,34266100107
2019-12-17,34266100107
2019-12-18,34579073360
2019-12-19,34605899639
2019-12-20,34883104519
2019-12-23,35509051025
2019-12-24,35670008697
2019-12-26,35902503113
2019-12-27,35911445206
2019-12-30,36394318225
2019-12-31,36940048185
2020-01-02,38168096378
2020-01-03,39091373486
2020-01-06,40382168667
2020-01-07,40579373486
2020-01-08,40319421679
2020-01-09,40669012040
2020-01-10,41144096377
2020-01-13,41744674690
2020-01-14,42345253004
2020-01-15,42363180714
2020-01-16,41834313245
2020-01-17,41081349389
2020-01-21,39727807221
2020-01-22,38804530113
2020-01-23,38114313245
2020-01-24,37845397583
2020-01-27,36966939752
2020-01-28,36931084330
2020-01-29,36276722884
2020-01-30,36384289149
2020-01-31,35604433728
2020-02-03,35927132523
2020-02-04,36303614451
2020-02-05,37755759029
2020-02-06,37755759029
2020-02-07,37549590354
2020-02-10,36303614451
2020-02-11,36904192764
2020-02-12,38087421679
2020-02-13,37684048185
2020-02-14,37289638547
2020-02-18,37253783125
2020-02-19,38105349390
2020-02-20,38517686739
2020-02-21,37755759029
2020-02-24,35389301198
2020-02-25,32440192764
2020-02-26,30674313247
2020-02-27,28514024091
2020-02-28,29347662645
2020-03-02,29535903608
2020-03-03,29571759030
2020-03-04,29517975898
2020-03-05,28218216862
2020-03-06,24076915658
2020-03-09,11213783130
2020-03-10,12854168672
2020-03-11,10577349395
2020-03-12,10658024094
2020-03-13,12782457828
2020-03-16,10774554214
2020-03-17,10165012046
2020-03-18,9438939757
2020-03-19,9707855419
2020-03-20,9170024094
2020-03-23,8685975901
2020-03-24,9609253010
2020-03-25,10756626504
2020-03-26,11500626503
2020-03-27,10407036142
2020-03-30,9869204817
2020-03-31,10599213719
2020-04-01,9830358838
2020-04-02,11688424801
2020-04-03,11898944590
2020-04-06,12301678099
2020-04-07,12667799471
2020-04-08,14242121370
2020-04-09,14059060684
2020-04-13,14031601581
2020-04-14,13638021107
2020-04-15,12457279682
2020-04-16,11166701846
2020-04-17,12475585750
2020-04-20,11523670183
2020-04-21,11294844326
2020-04-22,11917250658
2020-04-23,12695258574
2020-04-24,12640340368
2020-04-27,12951543534
2020-04-28,13885153033
2020-04-29,15358791555
2020-04-30,15194036938
2020-05-01,13949224273
2020-05-04,14205509233
2020-05-05,14022448547
2020-05-06,12265065962
2020-05-07,12704411608
2020-05-08,13747857518
2020-05-11,13757010552
2020-05-12,13345124009
2020-05-13,12301678099
2020-05-14,12594575196
2020-05-15,12649493402
2020-05-18,13793622690
2020-05-19,13152910289
2020-05-20,13720398415
2020-05-21,13043073877
2020-05-22,12933237465
2020-05-26,13180369392
2020-05-27,13198675460
2020-05-28,12484738785
2020-05-29,11853179418
2020-06-01,12640340368
2020-06-02,13500725592
2020-06-03,14141437993
2020-06-04,14232968336
2020-06-05,19029158309
2020-06-08,22333403692
2020-06-09,21216733507
2020-06-10,19001699206
2020-06-11,15935432716
2020-06-12,16933113455
2020-06-15,17436530341
2020-06-16,18571506594
2020-06-17,17427377307
2020-06-18,18004018468
2020-06-19,18040630605
2020-06-22,18223691291
2020-06-23,18113854879
2020-06-24,16475461740
2020-06-25,16969725592
2020-06-26,16191717676
2020-06-29,16347319259
2020-06-30,16971490381
2020-07-01,16146100958
2020-07-02,16489240381
2020-07-06,16860201920
2020-07-07,15904975958
2020-07-08,16025538458
2020-07-09,15098134612
2020-07-10,15496918266
2020-07-13,14986846151
2020-07-14,15469096151
2020-07-15,15932798074
2020-07-16,15775139420
2020-07-17,15098134612
2020-07-20,14550966343
2020-07-21,16146100958
2020-07-22,15719495189
2020-07-23,15598932689
2020-07-24,15524740382
2020-07-27,15487644228
2020-07-28,15163052882
2020-07-29,15793687497
2020-07-30,14625158651
2020-07-31,14597336536
2020-08-03,14142908651
2020-08-04,14597336536
2020-08-05,14782817305
2020-08-06,14328389420
2020-08-07,14328389420
2020-08-10,15283615382
2020-08-11,14059442305
2020-08-12,13836865382
2020-08-13,13540096151
2020-08-14,13577192305
2020-08-17,12900187497
2020-08-18,12937283651
2020-08-19,12816721151
2020-08-20,12427211536
2020-08-21,12204634613
2020-08-24,12631240382
2020-08-25,12529225959
2020-08-26,12019153844
2020-08-27,12093346151
2020-08-28,12176812497
2020-08-31,11815124998
2020-09-01,11573999998
2020-09-02,11499807690
2020-09-03,11676014421
2020-09-04,11360697113
2020-09-08,10257086536
2020-09-09,10266360575
2020-09-10,9450245190
2020-09-11,9478067306
2020-09-14,9431697113
2020-09-15,9932495190
2020-09-16,10794980767
2020-09-17,10999009613
2020-09-18,10804254805
2020-09-21,10470389421
2020-09-22,10275634613
2020-09-23,9654274036
2020-09-24,9867576921
2020-09-25,9478067306
2020-09-28,9589355767
2020-09-29,9264764421
2020-09-30,9339330000
2020-10-01,9031440000
2020-10-02,9208710000
2020-10-05,9805830000
2020-10-06,9451290000
2020-10-07,9591240000
2020-10-08,10430940000
2020-10-09,10095060000
2020-10-12,10085730000
2020-10-13,9815160000
2020-10-14,9749850000
2020-10-15,9899130000
2020-10-16,9413970000
2020-10-19,9162060000
2020-10-20,9395310000
2020-10-21,9012780000
2020-10-22,9488610000
2020-10-23,9348660000
2020-10-26,8826180000
2020-10-27,8648910000
2020-10-28,8285040000
2020-10-29,8518290000
2020-10-30,8518290000
2020-11-02,9003450000
2020-11-03,9040770000
2020-11-04,9152730000
2020-11-05,9768510000
2020-11-06,9339330000
2020-11-09,11410590000
2020-11-10,11550540000
2020-11-11,11102700000
2020-11-12,10552230000
2020-11-13,11009400000
2020-11-16,11849100000
2020-11-17,12119670000
2020-11-18,12007710000
2020-11-19,12464880000
2020-11-20,12586170000
2020-11-23,14704080000
2020-11-24,15655740000
2020-11-25,15599759999
2020-11-27,15450479999
2020-11-30,14704080000
2020-12-01,14116290000
2020-12-02,14825370000
2020-12-03,15291870000
2020-12-04,17344470000
2020-12-07,16971270000
2020-12-08,17848290000
2020-12-09,18090870000
2020-12-10,19882230000
2020-12-11,19490370000
2020-12-14,17885610000
2020-12-15,18510720000
2020-12-16,18146850000
2020-12-17,17894940000
2020-12-18,17279160000
2020-12-21,16299509999
2020-12-22,15786360000
2020-12-23,16691370000
2020-12-24,16486110000
2020-12-28,16234199999
2020-12-29,16084919999
2020-12-30,16710030000
2020-12-31,16151960999
2021-01-04,16282595000
2021-01-05,17924851000
2021-01-06,18662000000
2021-01-07,19193867000
2021-01-08,18736648000
2021-01-11,18736648000
2021-01-12,21106722000
2021-01-13,20836123000
2021-01-14,22618344000
2021-01-15,20892109000
2021-01-19,21526617000
2021-01-20,21479962000
2021-01-21,20098974000
2021-01-22,20052319000
2021-01-25,20070981000
2021-01-26,19016578000
2021-01-27,19203198000
2021-01-28,19548445000
2021-01-29,18717986000
2021-02-01,19025909000
2021-02-02,19343163000
2021-02-03,20546862000
2021-02-04,20808130000
2021-02-05,21050736000
2021-02-08,23747395000
2021-02-09,23000915000
2021-02-10,23887360000
2021-02-11,23308838000
2021-02-12,23691409000
2021-02-16,24689826000
2021-02-17,24941763000
2021-02-18,23588768000
2021-02-19,23719402000
2021-02-22,24699157000
2021-02-23,24316586000
2021-02-24,26276096000
2021-02-25,24960425000
2021-02-26,24829791000
2021-03-01,25790884000
2021-03-02,25958842000
2021-03-03,26742646000
2021-03-04,27899690000
2021-03-05,29140713000
2021-03-08,27778387000
2021-03-09,26733315000
2021-03-10,27395816000
2021-03-11,28907438000
2021-03-12,28580853000
2021-03-15,27339830000
2021-03-16,26285427000
2021-03-17,27097224000
2021-03-18,24839122000
2021-03-19,26220110000
2021-03-22,25622926000
2021-03-23,24811129000
2021-03-24,25249686000
2021-03-25,24913770000
2021-03-26,25902856000
2021-03-29,25193700000
2021-03-30,25501623000
2021-03-31,24868404000
2021-04-01,25578396000
2021-04-05,23644602000
2021-04-06,23681970000
2021-04-07,23635260000
2021-04-08,23102766000
2021-04-09,22971978000
2021-04-12,22635666000
2021-04-13,22691718000
2021-04-14,23868810000
2021-04-15,23224212000
2021-04-16,22775796000
2021-04-19,22925268000
2021-04-20,21673440000
2021-04-21,22841190000
2021-04-22,22514220000
2021-04-23,23028030000
2021-04-26,23261580000
2021-04-27,23439078000
2021-04-28,24382620000
2021-04-29,24233148000
2021-04-30,23691312000
2021-05-03,24419988000
2021-05-04,24158412000
2021-05-05,25270110000
2021-05-06,24896430000
2021-05-07,25587738000
2021-05-10,24877746000
2021-05-11,22915926000
2021-05-12,23467104000
2021-05-13,22149882000
2021-05-14,23448420000
2021-05-17,24653538000
2021-05-18,24167754000
2021-05-19,23420394000
2021-05-20,23308290000
2021-05-21,23467104000
2021-05-24,23766048000
2021-05-25,23000004000
2021-05-26,23625918000
2021-05-27,24354594000
2021-05-28,24251832000
2021-06-01,26596674000
2021-06-02,27306666000
2021-06-03,27353376000
2021-06-04,27222588000
2021-06-07,27241272000
2021-06-08,27269298000
2021-06-09,26484570000
2021-06-10,26465886000
2021-06-11,26465886000
2021-06-14,26419176000
2021-06-15,27278640000
2021-06-16,28530468000
2021-06-17,26363124000
2021-06-18,26148258000
2021-06-21,27558900000
2021-06-22,28035342000
2021-06-23,28922832000
2021-06-24,29651508000
2021-06-25,30744521999
2021-06-28,29184408000
2021-06-29,29240460000
2021-06-30,29249958000
2021-07-01,30737244000
2021-07-02,30475332000
2021-07-06,28539054000
2021-07-07,27575592000
2021-07-08,27743964000
2021-07-09,28286496000
2021-07-12,28052646000
2021-07-13,28136832000
2021-07-14,26032182000
2021-07-15,25470942000
2021-07-16,24264276000
2021-07-19,23216628000
2021-07-20,23731098000
2021-07-21,25424172000
2021-07-22,25265154000
2021-07-23,24862932000
2021-07-26,25368048000
2021-07-27,24563604000
2021-07-28,25162260000
2021-07-29,25050012000
2021-07-30,24413940000
2021-08-02,24123966000
2021-08-03,24722622000
2021-08-04,24030426000
2021-08-05,24498126000
2021-08-06,24685206000
2021-08-09,23955594000
2021-08-10,24563604000
2021-08-11,25106136000
2021-08-12,25134198000
2021-08-13,24123966000
2021-08-16,23188566000
2021-08-17,22524432000
2021-08-18,21935130000
2021-08-19,20662986000
2021-08-20,20532030000
2021-08-23,21953838000
2021-08-24,22805052000
2021-08-25,23038902000
2021-08-26,22449600000
2021-08-27,24002364000
2021-08-30,23618850000
2021-08-31,24030426000
2021-09-01,23459832000
2021-09-02,24862932000
2021-09-03,24245568000
2021-09-07,24002364000
2021-09-08,23300814000
2021-09-09,23450478000
2021-09-10,23366292000
2021-09-13,24928410000
2021-09-14,24582312000
2021-09-15,26078952000
2021-09-16,25564482000
2021-09-17,25199676000
2021-09-20,23833992000
2021-09-21,23787222000
2021-09-22,25021950000
2021-09-23,26153784000
2021-09-24,26284740000
2021-09-27,28239726000
2021-09-28,27968460000
2021-09-29,28090062000
2021-09-30,27701670000
2021-10-01,29171975000
2021-10-04,29790065000
2021-10-05,30689105000
2021-10-06,29968000000
2021-10-07,30417519999
2021-10-08,31494495000
2021-10-11,31269735000
2021-10-12,30913865000
2021-10-13,30230220000
2021-10-14,29958635000
2021-10-15,29649590000
2021-10-18,30838945000
2021-10-19,30848309999
2021-10-20,31241640000
2021-10-21,30717199999
2021-10-22,31775445000
2021-10-25,32983530000
2021-10-26,33114640000
2021-10-27,31185449999
2021-10-28,31681795000
2021-10-29,31400845000
2021-11-01,32599565000
2021-11-02,32178140000
2021-11-03,31700525000
2021-11-04,31606875000
2021-11-05,31297830000
2021-11-08,32112585000
2021-11-09,31597510000
2021-11-10,29799430000
2021-11-11,30080379999
2021-11-12,30042920000
2021-11-15,29949270000
2021-11-16,29818160000
2021-11-17,28806740000
2021-11-18,28694360000
2021-11-19,27270880000
2021-11-22,28104365000
2021-11-23,29893080000
2021-11-24,29977365000
2021-11-26,27814050000
2021-11-29,28151190000
2021-11-30,27767225000
2021-12-01,27111675000
2021-12-02,27767225000
2021-12-03,27308340000
2021-12-06,27945160000
2021-12-07,29143880000
2021-12-08,28816105000
2021-12-09,28319760000
2021-12-10,28816105000
2021-12-13,27373895000
2021-12-14,26915010000
2021-12-15,26708980000
2021-12-16,26577870000
2021-12-17,26259460000
2021-12-20,25266770000
2021-12-21,26783900000
2021-12-22,27083580000
2021-12-23,27018025000
2021-12-27,27757860000
2021-12-28,27608020000
2021-12-29,27401990000
2021-12-30,27130405000
2021-12-31,28888117283
2022-01-03,30950842456
2022-01-04,33262689027
2022-01-05,31698206649
2022-01-06,32644867961
2022-01-07,33093286477
2022-01-10,32266203436
2022-01-11,34578050007
2022-01-12,34627874287
2022-01-13,34029982932
2022-01-14,35385203336
2022-01-18,35903375843
2022-01-19,35704078725
2022-01-20,34827171405
2022-01-21,33631388696
2022-01-24,33890474949
2022-01-25,36640775181
2022-01-26,36929756002
2022-01-27,37129053120
2022-01-28,37437963653
2022-01-31,37537612212
2022-02-01,39151918870
2022-02-02,39480759115
2022-02-03,39859423640
2022-02-04,40656612112
2022-02-07,40855909231
2022-02-08,39211708005
2022-02-09,40158369317
2022-02-10,40537033841
2022-02-11,42828950701
2022-02-14,41085100916
2022-02-15,39709950801
2022-02-16,39510653683
2022-02-17,39719915657
2022-02-18,39420969979
2022-02-22,38185327847
2022-02-23,38554027515
2022-02-24,38783219201
2022-02-25,38603851795
2022-02-28,43576314894
2022-03-01,46625560802
2022-03-02,48200008036
2022-03-03,47582186970
2022-03-04,55952665934
2022-03-07,55185372029
2022-03-08,54408113268
2022-03-09,57297921482
2022-03-10,57925707404
2022-03-11,57746339998
2022-03-14,55394634003
2022-03-15,54338359277
2022-03-16,52803771467
2022-03-17,57806129133
2022-03-18,56042349637
2022-03-21,60745761627
2022-03-22,59430400647
2022-03-23,59629697765
2022-03-24,57547042880
2022-03-25,58503669047
2022-03-28,56440943874
2022-03-29,56590416712
2022-03-30,57277991770
2022-03-31,57745611871
2022-04-01,59139892595
2022-04-04,58814221185
2022-04-05,56707534252
2022-04-06,57094269051
2022-04-07,58702271638
2022-04-08,62895291040
2022-04-11,58946525195
2022-04-12,60188147445
2022-04-13,60676654560
2022-04-14,60391692077
2022-04-18,62457670083
2022-04-19,61450124159
2022-04-20,62559442399
2022-04-21,60249210835
2022-04-22,57623485092
2022-04-25,55893355727
2022-04-26,55791583411
2022-04-27,56575230242
2022-04-28,58040751586
2022-04-29,56066368664
2022-05-02,59333259994
2022-05-03,60289919761
2022-05-04,62661214714
2022-05-05,63393975387
2022-05-06,66090941750
2022-05-09,58865107343
2022-05-10,60462932697
2022-05-11,61165161675
2022-05-12,60269565298
2022-05-13,65215699836
2022-05-16,68920212124
2022-05-17,69144111218
2022-05-18,65439598930
2022-05-19,65093573057
2022-05-20,64381166848
2022-05-23,66579448865
2022-05-24,66223245760
2022-05-25,67566640326
2022-05-26,69876871890
2022-05-27,72115862834
2022-05-31,70538391942
2022-06-01,71668064645
2022-06-02,70528214710
2022-06-03,71535760635
2022-06-06,70843708889
2022-06-07,71800368655
2022-06-08,70253429458
2022-06-09,66335195308
2022-06-10,65001977973
2022-06-13,60890376423
2022-06-14,63190430756
2022-06-15,61348351843
2022-06-16,57816852492
2022-06-17,56666825326
2022-06-21,58895639037
2022-06-22,56758420410
2022-06-23,57084091820
2022-06-24,58539435933
2022-06-27,59943893888
2022-06-28,62803695956
2022-06-29,60147438519
2022-06-30,59003866091
2022-07-01,60567147869
2022-07-05,59234349943
2022-07-06,59234349943
2022-07-07,61599314684
2022-07-08,60797631721
2022-07-11,59645212462
2022-07-12,57490689498
2022-07-13,58132035869
2022-07-14,57350394979
2022-07-15,58833508461
2022-07-18,60176327425
2022-07-19,62952154685
2022-07-20,63683690389
2022-07-21,62130429648
2022-07-22,61188452166
2022-07-25,64545499574
2022-07-26,62200576907
2022-07-27,62912070537
2022-07-28,62771776018
2022-07-29,65888318538
2022-08-01,65367224611
2022-08-02,65196866982
2022-08-03,61118304906
2022-08-04,57580878831
2022-08-05,59134139573
2022-08-08,60166306388
2022-08-09,62541292166
2022-08-10,62992238833
2022-08-11,65828192315
2022-08-12,65868276463
2022-08-15,64475352315
2022-08-16,63643606241
2022-08-17,63102470240
2022-08-18,65016488315
2022-08-19,71439973058
2022-08-22,69175218687
2022-08-23,73945232318
2022-08-24,75067588466
2022-08-25,74636683873
2022-08-26,73704727429
2022-08-29,75418324763
2022-08-30,72161487725
2022-08-31,71149362984
2022-09-01,68543893353
2022-09-02,68914671724
2022-09-06,67020695723
2022-09-07,65567645352
2022-09-08,64745920315
2022-09-09,65748024019
2022-09-12,66940527427
2022-09-13,65477456019
2022-09-14,67341368908
2022-09-15,65226930093
2022-09-16,64545499574
2022-09-19,64816067574
2022-09-20,64415226093
2022-09-21,62811860166
2022-09-22,62010177203
2022-09-23,58853550535
2022-09-26,58001762387
2022-09-27,58653129795
2022-09-28,61539188462
2022-09-29,62240661055
2022-09-30,55655265000
2022-10-03,58019142000
2022-10-04,59930169000
2022-10-05,61352117999
2022-10-06,63851850000
2022-10-07,63217860000
2022-10-10,59441090999
2022-10-11,57991971000
2022-10-12,58970127000
2022-10-13,61587600000
2022-10-14,60392076000
2022-10-17,61007952000
2022-10-18,61388346000
2022-10-19,62004221999
2022-10-20,62357444999
2022-10-21,64540182000
2022-10-24,64150731000
2022-10-25,64386213000
2022-10-26,65681364000
2022-10-27,65092659000
2022-10-28,65065488000
2022-10-31,65753819999
2022-11-01,66840660000
2022-11-02,64395269999
2022-11-03,65355312000
2022-11-04,66360639000
2022-11-07,68806029000
2022-11-08,67773531000
2022-11-09,61524201000
2022-11-10,63833736000
2022-11-11,67320681000
2022-11-14,66369696000
2022-11-15,67411251000
2022-11-16,65147001000
2022-11-17,64721321999
2022-11-18,64531125000
2022-11-21,63027663000
2022-11-22,65907789000
2022-11-23,64413384000
2022-11-25,63652596000
2022-11-28,61795911000
2022-11-29,62592927000
2022-11-30,62937092999
2022-12-01,62312160000
2022-12-02,61777796999
2022-12-05,60102252000
2022-12-06,58091598000
2022-12-07,57919515000
2022-12-08,57702147000
2022-12-09,56696820000
2022-12-12,57991971000
2022-12-13,58218396000
2022-12-14,57674976000
2022-12-15,57204012000
2022-12-16,56633421000
2022-12-19,56524737000
2022-12-20,56488509000
2022-12-21,57720261000
2022-12-22,55972260000
2022-12-23,57919515000
2022-12-27,58263681000
2022-12-28,56225856000
2022-12-29,56406996000
2022-12-30,57050043000
2023-01-03,55018260000
2023-01-04,55072332000
2023-01-05,56072664000
2023-01-06,57451500000
2023-01-09,57748896000
2023-01-10,57811980000
2023-01-11,57757908000
2023-01-12,59244887999
2023-01-13,58857372000
2023-01-17,58325664000
2023-01-18,58055304000
2023-01-19,59181804000
2023-01-20,60299292000
2023-01-23,59929800000
2023-01-24,58037280000
2023-01-25,58145424000
2023-01-26,60461508000
2023-01-27,59965848000
2023-01-30,57793955999
2023-01-31,58388748000
2023-02-01,57226200000
2023-02-02,56297964000
2023-02-03,55189488000
2023-02-06,55468860000
2023-02-07,58217519999
2023-02-08,57613716000
2023-02-09,56955840000
2023-02-10,59145755999
2023-02-13,58361712000
2023-02-14,59785608000
2023-02-15,56685480000
2023-02-16,56325000000
2023-02-17,54729876000
2023-02-21,53909784000
2023-02-22,52648104000
2023-02-23,53369064000
2023-02-24,53152776000
2023-02-27,53134752000
2023-02-28,52774272000
2023-03-01,53810652000
2023-03-02,54315324000
2023-03-03,55198500000
