,MCK
2018-07-05,26935920000
2018-07-06,27300240000
2018-07-09,27377460000
2018-07-10,27426960000
2018-07-11,26670599999
2018-07-12,26924039999
2018-07-13,27044820000
2018-07-16,26844840000
2018-07-17,26646840000
2018-07-18,26599320000
2018-07-19,26494380000
2018-07-20,26314200000
2018-07-23,26260740000
2018-07-24,26132039999
2018-07-25,26403300000
2018-07-26,25157880000
2018-07-27,24530220000
2018-07-30,24928200000
2018-07-31,24868800000
2018-08-01,24708420000
2018-08-02,24550020000
2018-08-03,24989580000
2018-08-06,25096500000
2018-08-07,25096500000
2018-08-08,24563880000
2018-08-09,24528240000
2018-08-10,24381720000
2018-08-13,24953940000
2018-08-14,25082640000
2018-08-15,25031160000
2018-08-16,25163820000
2018-08-17,25617240000
2018-08-20,25868700000
2018-08-21,25817219999
2018-08-22,25684560000
2018-08-23,25613280000
2018-08-24,25674659999
2018-08-27,25803360000
2018-08-28,25740000000
2018-08-29,25740000000
2018-08-30,25736039999
2018-08-31,25492500000
2018-09-04,24532200000
2018-09-05,24439140000
2018-09-06,24849000000
2018-09-07,25688520000
2018-09-10,25811280000
2018-09-11,25755840000
2018-09-12,25797420000
2018-09-13,25662780000
2018-09-14,25454880000
2018-09-17,26092440000
2018-09-18,26349840000
2018-09-19,26585460000
2018-09-20,26898300000
2018-09-21,26720099999
2018-09-24,26262719999
2018-09-25,26080560000
2018-09-26,26128080000
2018-09-27,26074620000
2018-09-28,26264700000
2018-10-01,25670080000
2018-10-02,25710820000
2018-10-03,25317000000
2018-10-04,25658440000
2018-10-05,26011520000
2018-10-08,26393700000
2018-10-09,26546960000
2018-10-10,26287000000
2018-10-11,25072560000
2018-10-12,25373260000
2018-10-15,25485780000
2018-10-16,25887360000
2018-10-17,26197760000
2018-10-18,25743799999
2018-10-19,25683659999
2018-10-22,24585620000
2018-10-23,24694260000
2018-10-24,23586520000
2018-10-25,23666060000
2018-10-26,22967660000
2018-10-29,23429380000
2018-10-30,24079280000
2018-10-31,24203440000
2018-11-01,25043460000
2018-11-02,24329540000
2018-11-05,24661280000
2018-11-06,24948400000
2018-11-07,25747680000
2018-11-08,25718580000
2018-11-09,25377140000
2018-11-12,25311180000
2018-11-13,25249100000
2018-11-14,25004659999
2018-11-15,24729180000
2018-11-16,24034660000
2018-11-19,24480860000
2018-11-20,23774700000
2018-11-21,23631140000
2018-11-23,23505040000
2018-11-26,23404160000
2018-11-27,24383860000
2018-11-28,24669040000
2018-11-29,24639940000
2018-11-30,24153000000
2018-12-03,24669040000
2018-12-04,24259700000
2018-12-06,24521600000
2018-12-07,24238360000
2018-12-10,23881400000
2018-12-11,23697100000
2018-12-12,23926020000
2018-12-13,23834840000
2018-12-14,22632040000
2018-12-17,21708600000
2018-12-18,21182860000
2018-12-19,21462220000
2018-12-20,21312840000
2018-12-21,21017960000
2018-12-24,20996620000
2018-12-26,21491320000
2018-12-27,21545640000
2018-12-28,21347760000
2018-12-31,21090763159
2019-01-02,21587151176
2019-01-03,21562331775
2019-01-04,21827708446
2019-01-07,22024354468
2019-01-08,22473012868
2019-01-09,22578018025
2019-01-10,23299689834
2019-01-11,23322600050
2019-01-14,23232868370
2019-01-15,23492517487
2019-01-16,23597522644
2019-01-17,23748348234
2019-01-18,24183642341
2019-01-22,24030907567
2019-01-23,24078637184
2019-01-24,23954540179
2019-01-25,24256191359
2019-01-28,24011815720
2019-01-29,23920174855
2019-01-30,23859080945
2019-01-31,24485293521
2019-02-01,24309648530
2019-02-04,25250876577
2019-02-05,25157326528
2019-02-06,25319607226
2019-02-07,24933951920
2019-02-08,24531113953
2019-02-11,24901495781
2019-02-12,25583074712
2019-02-13,25615530851
2019-02-14,25657532914
2019-02-15,25880907522
2019-02-19,26022187188
2019-02-20,25590711450
2019-02-21,25191691852
2019-02-22,25103869357
2019-02-25,24853766164
2019-02-26,24275283206
2019-02-27,24326831192
2019-02-28,24277192390
2019-03-01,23775076820
2019-03-04,22929308006
2019-03-05,22368007710
2019-03-06,21671155302
2019-03-07,21436325587
2019-03-08,21356139830
2019-03-11,21665427748
2019-03-12,22072084085
2019-03-13,22427192435
2019-03-14,22474922052
2019-03-15,22768936493
2019-03-18,23171774461
2019-03-19,23391330699
2019-03-20,23034313164
2019-03-21,23335964343
2019-03-22,22631475196
2019-03-25,22079720824
2019-03-26,22117904517
2019-03-27,22091175932
2019-03-28,22010990175
2019-03-29,22348915864
2019-04-01,22341920000
2019-04-02,21580520000
2019-04-03,21635040000
2019-04-04,21621880000
2019-04-05,21939600000
2019-04-08,21962160000
2019-04-09,21770400000
2019-04-10,21670760000
2019-04-11,21467720000
2019-04-12,21817400000
2019-04-15,22035480000
2019-04-16,21922680000
2019-04-17,21148120000
2019-04-18,21450800000
2019-04-22,21144360000
2019-04-23,21657600000
2019-04-24,21682040000
2019-04-25,21659480000
2019-04-26,22105040000
2019-04-29,22253560000
2019-04-30,22419000000
2019-05-01,22373880000
2019-05-02,23054440000
2019-05-03,23214240000
2019-05-06,23484960000
2019-05-07,23627840000
2019-05-08,24759599999
2019-05-09,25304800000
2019-05-10,24601680000
2019-05-13,23772600000
2019-05-14,23614680000
2019-05-15,23746280000
2019-05-16,23609040000
2019-05-17,23500000000
2019-05-20,23763200000
2019-05-21,24126040000
2019-05-22,24370440000
2019-05-23,24268920000
2019-05-24,24424959999
2019-05-28,24458800000
2019-05-29,23573320000
2019-05-30,23283800000
2019-05-31,22962320000
2019-06-03,23417280000
2019-06-04,23981280000
2019-06-05,23945560000
2019-06-06,24092200000
2019-06-07,24492640000
2019-06-10,24957000000
2019-06-11,24928800000
2019-06-12,25195760000
2019-06-13,25349920000
2019-06-14,25028440000
2019-06-17,25160040000
2019-06-18,25092360000
2019-06-19,25366840000
2019-06-20,25276599999
2019-06-21,25015280000
2019-06-24,24652440000
2019-06-25,24778400000
2019-06-26,24475720000
2019-06-27,25176959999
2019-06-28,25265319999
2019-07-01,24526556267
2019-07-02,24822541228
2019-07-03,25714150246
2019-07-05,25584428442
2019-07-08,25666646487
2019-07-09,25440090097
2019-07-10,25763481073
2019-07-11,26276887086
2019-07-12,26419398363
2019-07-15,26075909643
2019-07-16,26119759267
2019-07-17,25328638970
2019-07-18,25520481074
2019-07-19,25377969797
2019-07-22,25352390850
2019-07-23,25233631452
2019-07-24,25646548743
2019-07-25,25235458519
2019-07-26,25387105135
2019-07-29,25812811900
2019-07-30,26039368290
2019-07-31,25387105135
2019-08-01,27086278059
2019-08-02,27064353247
2019-08-05,26430360769
2019-08-06,25396240474
2019-08-07,25434608894
2019-08-08,25670300623
2019-08-09,25613661525
2019-08-12,26074082575
2019-08-13,26731826933
2019-08-14,25918781824
2019-08-15,25810984832
2019-08-16,26545466032
2019-08-19,26667879565
2019-08-20,26452285581
2019-08-21,26764714151
2019-08-22,26996751744
2019-08-23,26465075055
2019-08-26,26872511143
2019-08-27,25350563782
2019-08-28,25231804384
2019-08-29,25206225437
2019-08-30,25262864534
2019-09-03,25423646488
2019-09-04,25677608893
2019-09-05,25829255509
2019-09-06,26236691597
2019-09-09,26271405883
2019-09-10,26097834455
2019-09-11,27137435953
2019-09-12,26693458512
2019-09-13,26223902123
2019-09-16,26339007386
2019-09-17,26264097612
2019-09-18,26258616409
2019-09-19,26620375806
2019-09-20,26825007384
2019-09-23,26114278064
2019-09-24,25635586337
2019-09-25,25999172801
2019-09-26,25427300624
2019-09-27,24762247995
2019-09-30,24421142000
2019-10-01,24267460000
2019-10-02,23425783000
2019-10-03,23427570000
2019-10-04,23352516000
2019-10-07,23272101000
2019-10-08,23279249000
2019-10-09,23629501000
2019-10-10,23733147000
2019-10-11,24078038000
2019-10-14,23963670000
2019-10-15,24690978999
2019-10-16,25882908000
2019-10-17,26896137000
2019-10-18,27208862000
2019-10-21,26331445000
2019-10-22,26254603999
2019-10-23,26100922000
2019-10-24,26018720000
2019-10-25,26083052000
2019-10-28,25997276000
2019-10-29,26697780000
2019-10-30,24444373000
2019-10-31,23767100000
2019-11-01,24501557000
2019-11-04,24589120000
2019-11-05,24619499000
2019-11-06,24240655000
2019-11-07,24537297000
2019-11-08,25053739999
2019-11-11,25078758000
2019-11-12,25881121000
2019-11-13,26036589999
2019-11-14,25848955000
2019-11-15,26504784000
2019-11-18,26731733000
2019-11-19,26849675000
2019-11-20,26930089999
2019-11-21,27208862000
2019-11-22,27271407000
2019-11-25,27389349000
2019-11-26,26054460000
2019-11-27,26142023000
2019-11-29,25847167999
2019-12-02,25645237000
2019-12-03,25337873000
2019-12-04,25546952000
2019-12-05,25127007000
2019-12-06,25423649000
2019-12-09,25532656000
2019-12-10,25509425000
2019-12-11,25618432000
2019-12-12,25720291000
2019-12-13,25125220000
2019-12-16,25411139999
2019-12-17,24642730000
2019-12-18,24480113000
2019-12-19,24233507000
2019-12-20,24596267999
2019-12-23,24589120000
2019-12-24,24805347000
2019-12-26,24894697000
2019-12-27,24917928000
2019-12-30,24512278999
2019-12-31,23929360000
2020-01-02,23993370000
2020-01-03,23652560000
2020-01-06,23901680000
2020-01-07,23848050000
2020-01-08,24316880000
2020-01-09,24444900000
2020-01-10,24879130000
2020-01-13,24851450000
2020-01-14,26065909999
2020-01-15,26647190000
2020-01-16,27032980000
2020-01-17,27045090000
2020-01-21,26861710000
2020-01-22,26943020000
2020-01-23,26834030000
2020-01-24,26403260000
2020-01-27,26058990000
2020-01-28,26316760000
2020-01-29,25835820000
2020-01-30,25465599999
2020-01-31,24671530000
2020-02-03,24894700000
2020-02-04,25820250000
2020-02-05,26321950000
2020-02-06,27389360000
2020-02-07,27043360000
2020-02-10,28050219999
2020-02-11,28484450000
2020-02-12,29067460000
2020-02-13,29048430000
2020-02-14,29069190000
2020-02-18,28999990000
2020-02-19,29065730000
2020-02-20,29544940000
2020-02-21,29576080000
2020-02-24,28641880000
2020-02-25,27827050000
2020-02-26,27503540000
2020-02-27,25553830000
2020-02-28,24195780000
2020-03-02,26020930000
2020-03-03,25569400000
2020-03-04,26340980000
2020-03-05,25105760000
2020-03-06,24477770000
2020-03-09,22830810000
2020-03-10,23874000000
2020-03-11,23384409999
2020-03-12,21457190000
2020-03-13,22934610000
2020-03-16,20981440000
2020-03-17,24128310000
2020-03-18,23510700000
2020-03-19,22040200000
2020-03-20,21619810000
2020-03-23,20024750000
2020-03-24,21851630000
2020-03-25,20974520000
2020-03-26,22777180000
2020-03-27,21746100000
2020-03-30,23877460000
2020-03-31,21912120000
2020-04-01,21555720000
2020-04-02,20930400000
2020-04-03,20329380000
2020-04-06,21902400000
2020-04-07,21396960000
2020-04-08,21312720000
2020-04-09,21597840000
2020-04-13,21225240000
2020-04-14,22300920000
2020-04-15,22352760000
2020-04-16,22373820000
2020-04-17,22940820000
2020-04-20,22759380000
2020-04-21,21455280000
2020-04-22,21905640000
2020-04-23,22124340000
2020-04-24,22670280000
2020-04-27,23211360000
2020-04-28,22738320000
2020-04-29,22722120000
2020-04-30,22882500000
2020-05-01,21821400000
2020-05-04,21980160000
2020-05-05,21635100000
2020-05-06,21361320000
2020-05-07,21801960000
2020-05-08,22027140000
2020-05-11,22722120000
2020-05-12,21832740000
2020-05-13,21000060000
2020-05-14,20966039999
2020-05-15,22104900000
2020-05-18,23114160000
2020-05-19,23430060000
2020-05-20,23710320000
2020-05-21,23622840000
2020-05-22,24206039999
2020-05-26,24168780000
2020-05-27,25165080000
2020-05-28,25411320000
2020-05-29,25704539999
2020-06-01,25748280000
2020-06-02,26436780000
2020-06-03,26198640000
2020-06-04,25842240000
2020-06-05,26182440000
2020-06-08,26678160000
2020-06-09,26112780000
2020-06-10,25011179999
2020-06-11,23742720000
2020-06-12,24016500000
2020-06-15,24578640000
2020-06-16,25323840000
2020-06-17,25020900000
2020-06-18,24854039999
2020-06-19,25385400000
2020-06-22,25092179999
2020-06-23,24894539999
2020-06-24,24390720000
2020-06-25,24508980000
2020-06-26,24010020000
2020-06-29,24586740000
2020-06-30,24854039999
2020-07-01,24447420000
2020-07-02,24742260000
2020-07-06,24544620000
2020-07-07,23619600000
2020-07-08,23420340000
2020-07-09,22824179999
2020-07-10,23169240000
2020-07-13,23486760000
2020-07-14,23950080000
2020-07-15,24867000000
2020-07-16,24845940000
2020-07-17,25079220000
2020-07-20,24867000000
2020-07-21,25268760000
2020-07-22,25312500000
2020-07-23,25378920000
2020-07-24,25165080000
2020-07-27,25458300000
2020-07-28,24930179999
2020-07-29,25223400000
2020-07-30,24884820000
2020-07-31,24325920000
2020-08-03,25903800000
2020-08-04,25437240000
2020-08-05,24894539999
2020-08-06,24583500000
2020-08-07,24624000000
2020-08-10,24687179999
2020-08-11,24512220000
2020-08-12,24786000000
2020-08-13,24654780000
2020-08-14,25704539999
2020-08-17,25237980000
2020-08-18,25197480000
2020-08-19,24841080000
2020-08-20,24606179999
2020-08-21,24457140000
2020-08-24,24244920000
2020-08-25,24624000000
2020-08-26,24636960000
2020-08-27,24990120000
2020-08-28,24926940000
2020-08-31,24857280000
2020-09-01,24335640000
2020-09-02,25312500000
2020-09-03,24999840000
2020-09-04,24693660000
2020-09-08,24288660000
2020-09-09,24674220000
2020-09-10,24418260000
2020-09-11,24359940000
2020-09-14,24445800000
2020-09-15,24440940000
2020-09-16,24745500000
2020-09-17,24543000000
2020-09-18,24645060000
2020-09-21,24013260000
2020-09-22,24236820000
2020-09-23,23828580000
2020-09-24,23742720000
2020-09-25,24058620000
2020-09-28,24314580000
2020-09-29,23742720000
2020-09-30,23754335000
2020-10-01,23440120000
2020-10-02,23443310000
2020-10-05,23794210000
2020-10-06,23323685000
2020-10-07,23626735000
2020-10-08,24561405000
2020-10-09,24130755000
2020-10-12,24033460000
2020-10-13,24186579999
2020-10-14,24564595000
2020-10-15,24969725000
2020-10-16,24988864999
2020-10-19,24310989999
2020-10-20,24409880000
2020-10-21,24342890000
2020-10-22,24599685000
2020-10-23,24947395000
2020-10-26,24287065000
2020-10-27,23798995000
2020-10-28,22983950000
2020-10-29,22934505000
2020-10-30,23524655000
2020-11-02,24248785000
2020-11-03,25521595000
2020-11-04,26483380000
2020-11-05,27266525000
2020-11-06,27261739999
2020-11-09,28472345000
2020-11-10,29258680000
2020-11-11,28360695000
2020-11-12,28381430000
2020-11-13,29186905000
2020-11-16,29293770000
2020-11-17,27695579999
2020-11-18,28156535000
2020-11-19,27424430000
2020-11-20,27094265000
2020-11-23,27670060000
2020-11-24,28670125000
2020-11-25,28630250000
2020-11-27,28710000000
2020-11-30,28695645000
2020-12-01,28550500000
2020-12-02,28845575000
2020-12-03,28576020000
2020-12-04,28831220000
2020-12-07,28432470000
2020-12-08,28776989999
2020-12-09,28499460000
2020-12-10,28339960000
2020-12-11,27858270000
2020-12-14,27486635000
2020-12-15,27606260000
2020-12-16,27489825000
2020-12-17,27579145000
2020-12-18,27681225000
2020-12-21,27341489999
2020-12-22,27116595000
2020-12-23,27126165000
2020-12-24,27239410000
2020-12-28,27804040000
2020-12-29,27781710000
2020-12-30,27660489999
2020-12-31,27618495999
2021-01-04,27699484000
2021-01-05,27885280000
2021-01-06,28414084000
2021-01-07,29063576000
2021-01-08,29147740000
2021-01-11,29123920000
2021-01-12,29103276000
2021-01-13,29123920000
2021-01-14,29031816000
2021-01-15,29285895999
2021-01-19,28976236000
2021-01-20,29244608000
2021-01-21,29027052000
2021-01-22,29379588000
2021-01-25,29084220000
2021-01-26,29285895999
2021-01-27,28296572000
2021-01-28,28604644000
2021-01-29,27705836000
2021-02-01,28541124000
2021-02-02,28671340000
2021-02-03,28823788000
2021-02-04,29547916000
2021-02-05,29069928000
2021-02-08,29187440000
2021-02-09,29374824000
2021-02-10,29225552000
2021-02-11,28865076000
2021-02-12,28939712000
2021-02-16,28711040000
2021-02-17,28788852000
2021-02-18,28221936000
2021-02-19,28206056000
2021-02-22,28264812000
2021-02-23,28676104000
2021-02-24,28788852000
2021-02-25,27648668000
2021-02-26,26919776000
2021-03-01,27591500000
2021-03-02,27586736000
2021-03-03,27346948000
2021-03-04,27362828000
2021-03-05,27807468000
2021-03-08,27963092000
2021-03-09,28380736000
2021-03-10,29141388000
2021-03-11,29081044000
2021-03-12,29782940000
2021-03-15,29992556000
2021-03-16,29622552000
2021-03-17,29697188000
2021-03-18,29852812000
2021-03-19,30135476000
2021-03-22,30549944000
2021-03-23,29922684000
2021-03-24,29822640000
2021-03-25,30402260000
2021-03-26,30821492000
2021-03-29,31124800000
2021-03-30,31208964000
2021-03-31,30465248000
2021-04-01,30235634000
2021-04-05,30398082000
2021-04-06,29904490000
2021-04-07,30187212000
2021-04-08,29595214000
2021-04-09,29813894000
2021-04-12,29945102000
2021-04-13,29546792000
2021-04-14,29773282000
2021-04-15,29891994000
2021-04-16,30174716000
2021-04-19,30254378000
2021-04-20,30385586000
2021-04-21,30621448000
2021-04-22,30510546000
2021-04-23,30630820000
2021-04-26,29931044000
2021-04-27,29573346000
2021-04-28,29356228000
2021-04-29,29720174000
2021-04-30,29296872000
2021-05-03,30009144000
2021-05-04,30251253999
2021-05-05,29534296000
2021-05-06,28911058000
2021-05-07,30866682000
2021-05-10,31572706000
2021-05-11,30918228000
2021-05-12,30782334000
2021-05-13,30577712000
2021-05-14,30459000000
2021-05-17,31140032000
2021-05-18,30816698000
2021-05-19,31043188000
2021-05-20,31304042000
2021-05-21,31658616000
2021-05-24,31183767999
2021-05-25,30618324000
2021-05-26,30349660000
2021-05-27,30351222000
2021-05-28,30051317999
2021-06-01,29963846000
2021-06-02,29893556000
2021-06-03,30280932000
2021-06-04,30449628000
2021-06-07,30463686000
2021-06-08,29979466000
2021-06-09,29763910000
2021-06-10,30538662000
2021-06-11,30537100000
2021-06-14,30132542000
2021-06-15,30343412000
2021-06-16,29899803999
2021-06-17,29584280000
2021-06-18,28879817999
2021-06-21,29478064000
2021-06-22,29693620000
2021-06-23,29495246000
2021-06-24,29518676000
2021-06-25,29887308000
2021-06-28,29999772000
2021-06-29,29959160000
2021-06-30,29470084000
2021-07-01,29690446999
2021-07-02,29676578000
2021-07-06,29177294000
2021-07-07,29254344000
2021-07-08,29058637000
2021-07-09,29140310000
2021-07-12,29272836000
2021-07-13,29174212000
2021-07-14,29140310000
2021-07-15,29201950000
2021-07-16,29158802000
2021-07-19,29035521999
2021-07-20,29950876000
2021-07-21,30440914000
2021-07-22,30670523000
2021-07-23,31225283000
2021-07-26,31205250000
2021-07-27,31454892000
2021-07-28,31461056000
2021-07-29,31624402000
2021-07-30,31410203000
2021-08-02,31370137000
2021-08-03,31809321999
2021-08-04,31647517000
2021-08-05,30769146999
2021-08-06,30809213000
2021-08-09,30331503000
2021-08-10,30060287000
2021-08-11,30405471000
2021-08-12,30510259000
2021-08-13,30578063000
2021-08-16,30812295000
2021-08-17,31300792000
2021-08-18,30776852000
2021-08-19,30705966000
2021-08-20,30883181000
2021-08-23,31179053000
2021-08-24,30883181000
2021-08-25,30866230000
2021-08-26,30456323999
2021-08-27,30992592000
2021-08-30,31000296999
2021-08-31,31457973999
2021-09-01,31280759000
2021-09-02,31867880000
2021-09-03,31787748000
2021-09-07,31666009000
2021-09-08,31770796999
2021-09-09,31535023999
2021-09-10,31240693000
2021-09-13,31750764000
2021-09-14,31434859000
2021-09-15,32154506000
2021-09-16,32017357000
2021-09-17,32014275000
2021-09-20,31111248999
2021-09-21,30989510000
2021-09-22,31225283000
2021-09-23,31232988000
2021-09-24,31305415000
2021-09-27,31508827000
2021-09-28,31219119000
2021-09-29,31659845000
2021-09-30,30226008000
2021-10-01,30323032000
2021-10-04,30313936000
2021-10-05,30050152000
2021-10-06,30048636000
2021-10-07,30259360000
2021-10-08,30350320000
2021-10-11,30589848000
2021-10-12,30339708000
2021-10-13,30207816000
2021-10-14,30783896000
2021-10-15,30952172000
2021-10-18,30441280000
2021-10-19,30712644000
2021-10-20,31243244000
2021-10-21,31410004000
2021-10-22,31698044000
2021-10-25,31449420000
2021-10-26,31528252000
2021-10-27,30779348000
2021-10-28,31081032000
2021-10-29,31514608000
2021-11-01,31544928000
2021-11-02,33189788000
2021-11-03,33993268000
2021-11-04,33820444000
2021-11-05,33608204000
2021-11-08,33386868000
2021-11-09,33270136000
2021-11-10,33297423999
2021-11-11,33785576000
2021-11-12,34084228000
2021-11-15,33644588000
2021-11-16,33444476000
2021-11-17,33931112000
2021-11-18,34176704000
2021-11-19,33488440000
2021-11-22,33665812000
2021-11-23,34329820000
2021-11-24,34264632000
2021-11-26,33596076000
2021-11-29,33847732000
2021-11-30,32860816000
2021-12-01,32656156000
2021-12-02,33414156000
2021-12-03,33148856000
2021-12-06,33958400000
2021-12-07,34044812000
2021-12-08,34364688000
2021-12-09,34980184000
2021-12-10,35336444000
2021-12-13,34989280000
2021-12-14,34811908000
2021-12-15,35215164000
2021-12-16,35239420000
2021-12-17,35336444000
2021-12-20,35515332000
2021-12-21,35791244000
2021-12-22,35850368000
2021-12-23,36502248000
2021-12-27,37193544000
2021-12-28,37367884000
2021-12-29,37666536000
2021-12-30,37733240000
2021-12-31,36589504000
2022-01-03,36520320000
2022-01-04,36505600000
2022-01-05,36404032000
2022-01-06,36006592000
2022-01-07,36764672000
2022-01-10,36905984000
2022-01-11,37510976000
2022-01-12,37481536000
2022-01-13,37499200000
2022-01-14,37759744000
2022-01-18,37173888000
2022-01-19,36969280000
2022-01-20,37070848000
2022-01-21,36302464000
2022-01-24,36557120000
2022-01-25,36156736000
2022-01-26,36353984000
2022-01-27,37550720000
2022-01-28,38008512000
2022-01-31,37789184000
2022-02-01,37818624000
2022-02-02,38045312000
2022-02-03,39364224000
2022-02-04,39090432000
2022-02-07,39773440000
2022-02-08,40778815999
2022-02-09,41037888000
2022-02-10,40263615999
2022-02-11,39919168000
2022-02-14,39842624000
2022-02-15,40318080000
2022-02-16,40600704000
2022-02-17,40237120000
2022-02-18,39863232000
2022-02-22,39596800000
2022-02-23,39493760000
2022-02-24,39243520000
2022-02-25,40535936000
2022-02-28,40474112000
2022-03-01,40001600000
2022-03-02,40303360000
2022-03-03,41239552000
2022-03-04,41483904000
2022-03-07,40983424000
2022-03-08,40148800000
2022-03-09,40705215999
2022-03-10,41233664000
2022-03-11,41397056000
2022-03-14,41929920000
2022-03-15,42780736000
2022-03-16,42888192000
2022-03-17,43412224000
2022-03-18,44020160000
2022-03-21,44151168000
2022-03-22,44148224000
2022-03-23,44162944000
2022-03-24,44741440000
2022-03-25,45702656000
2022-03-28,45409728000
2022-03-29,45190400000
2022-03-30,45193344000
2022-03-31,44143946000
2022-04-01,44269400000
2022-04-04,44090592000
2022-04-05,44269400000
2022-04-06,44928394000
2022-04-07,46164188000
2022-04-08,46986128000
2022-04-11,46240614000
2022-04-12,46516036000
2022-04-13,46954404000
2022-04-14,46612650000
2022-04-18,47102930000
2022-04-19,46821740000
2022-04-20,47808068000
2022-04-21,47795090000
2022-04-22,45881556000
2022-04-25,45756102000
2022-04-26,45604692000
2022-04-27,45833970000
2022-04-28,46230520000
2022-04-29,44645762000
2022-05-02,44240560000
2022-05-03,44386202000
2022-05-04,46109392000
2022-05-05,45456166000
2022-05-06,48161358000
2022-05-09,47076974000
2022-05-10,47561486000
2022-05-11,47887378000
2022-05-12,46433842000
2022-05-13,46755408000
2022-05-16,47273086000
2022-05-17,48041672000
2022-05-18,46237730000
2022-05-19,46018546000
2022-05-20,46556412000
2022-05-23,47244246000
2022-05-24,47412960000
2022-05-25,48087816000
2022-05-26,48511764000
2022-05-27,48301232000
2022-05-31,47397098000
2022-06-01,46462682000
2022-06-02,45939236000
2022-06-03,45621996000
2022-06-06,45806572000
2022-06-07,46381930000
2022-06-08,45425884000
2022-06-09,44994725999
2022-06-10,45183628000
2022-06-13,44267958000
2022-06-14,44200184000
2022-06-15,44367456000
2022-06-16,43839684000
2022-06-17,43342194000
2022-06-21,44612596000
2022-06-22,44853410000
2022-06-23,45373972000
2022-06-24,46367510000
2022-06-27,47043808000
2022-06-28,46367510000
2022-06-29,47306252000
2022-06-30,46680651000
2022-07-01,47155742999
2022-07-05,46132578000
2022-07-06,46012374000
2022-07-07,45970875000
2022-07-08,47394720000
2022-07-11,47052711000
2022-07-12,46848078000
2022-07-13,46533258000
2022-07-14,46720719000
2022-07-15,47223000000
2022-07-18,46654892999
2022-07-19,47218707000
2022-07-20,46736460000
2022-07-21,46909611000
2022-07-22,47285964000
2022-07-25,48110220000
2022-07-26,48320577000
2022-07-27,48599622000
2022-07-28,48671172000
2022-07-29,48880098000
2022-08-01,49000302000
2022-08-02,47951379000
2022-08-03,46808010000
2022-08-04,48340611000
2022-08-05,49611339000
2022-08-08,49710078000
2022-08-09,50767587000
2022-08-10,51460191000
2022-08-11,51338556000
2022-08-12,52260120000
2022-08-15,53154495000
2022-08-16,53496504000
2022-08-17,52570647000
2022-08-18,52740936000
2022-08-19,53091531000
2022-08-22,52677972000
2022-08-23,52091262000
2022-08-24,51976782000
2022-08-25,52501959000
2022-08-26,51056649000
2022-08-29,51948162000
2022-08-30,52089831000
2022-08-31,52517700000
2022-09-01,52064073000
2022-09-02,52062642000
2022-09-06,51630480000
2022-09-07,52511976000
2022-09-08,52969896000
2022-09-09,52404651000
2022-09-12,52049763000
2022-09-13,49783059000
2022-09-14,48854340000
2022-09-15,48799962000
2022-09-16,49548375000
2022-09-19,49934745000
2022-09-20,49449636000
2022-09-21,49436757000
2022-09-22,49649976000
2022-09-23,49121937000
2022-09-26,49066128000
2022-09-27,48864357000
2022-09-28,49933314000
2022-09-29,48940200000
2022-09-30,47547813000
2022-10-03,48508926000
2022-10-04,49714864000
2022-10-05,49576363000
2022-10-06,49089511000
2022-10-07,48500532000
2022-10-10,48590068000
2022-10-11,49181845000
2022-10-12,48320061000
2022-10-13,49590353000
2022-10-14,49335735000
2022-10-17,49593151000
2022-10-18,50487112000
2022-10-19,50456334000
2022-10-20,50250681000
2022-10-21,51852536000
2022-10-24,53037489000
2022-10-25,53501957000
2022-10-26,53918859000
2022-10-27,54290993000
2022-10-28,55221328000
2022-10-31,54472863000
2022-11-01,53447396000
2022-11-02,54531621000
2022-11-03,55621442000
2022-11-04,55491335000
2022-11-07,55372420000
2022-11-08,54668723000
2022-11-09,54032178000
2022-11-10,51807768000
2022-11-11,49833779000
2022-11-14,50515092000
2022-11-15,49479832000
2022-11-16,50811680000
2022-11-17,51280345000
2022-11-18,51725227000
2022-11-21,51593721000
2022-11-22,52844427000
2022-11-23,53266925000
2022-11-25,53629266000
2022-11-28,53209566000
2022-11-29,53411021999
2022-11-30,53397032000
2022-12-01,53122828000
2022-12-02,54120315000
2022-12-05,53503356000
2022-12-06,52887796000
2022-12-07,53932849000
2022-12-08,53391436000
2022-12-09,51960259000
2022-12-12,52847225000
2022-12-13,51915491000
2022-12-14,52086169000
2022-12-15,51522371999
2022-12-16,52132336000
2022-12-19,52538046000
2022-12-20,52539445000
2022-12-21,53226354000
2022-12-22,53412421000
2022-12-23,53675433000
2022-12-27,53188581000
2022-12-28,52813649000
2022-12-29,52479288000
2022-12-30,52479288000
2023-01-03,51245777000
2023-01-04,51201969000
2023-01-05,51207445000
2023-01-06,52850245000
2023-01-09,52290324000
2023-01-10,52387523000
2023-01-11,52131520000
2023-01-12,52136996000
2023-01-13,52269789000
2023-01-17,52497043000
2023-01-18,51802960000
2023-01-19,51846768000
2023-01-20,51753676000
2023-01-23,51341607000
2023-01-24,51542850000
2023-01-25,51481245000
2023-01-26,52586028000
2023-01-27,51912480000
2023-01-30,51842661000
2023-01-31,51841292000
2023-02-01,50787162000
2023-02-02,50171112000
2023-02-03,49637202000
2023-02-06,49027997000
2023-02-07,49778209000
2023-02-08,50198492000
2023-02-09,49607084000
2023-02-10,50388783000
2023-02-13,50236824000
2023-02-14,50084865000
2023-02-15,49782316000
2023-02-16,49797375000
2023-02-17,50223134000
2023-02-21,49490719000
