,MBI
2018-09-25,999606282
2018-09-26,979918423
2018-09-27,975443910
2018-09-28,956650954
2018-10-01,961131868
2018-10-02,970903079
2018-10-03,976232831
2018-10-04,954913824
2018-10-05,970014787
2018-10-08,946030905
2018-10-09,958466992
2018-10-10,923823607
2018-10-11,874079259
2018-10-12,847430501
2018-10-15,849207085
2018-10-16,888291930
2018-10-17,896286557
2018-10-18,882962178
2018-10-19,891845097
2018-10-22,884738762
2018-10-23,878520718
2018-10-24,845653917
2018-10-25,875855842
2018-10-26,866084631
2018-10-29,869637799
2018-10-30,903392892
2018-10-31,879409010
2018-11-01,907834352
2018-11-02,912275812
2018-11-05,928265066
2018-11-06,924711899
2018-11-07,898951433
2018-11-08,893621681
2018-11-09,841212457
2018-11-12,816340283
2018-11-13,801239320
2018-11-14,803904196
2018-11-15,811898824
2018-11-16,819005159
2018-11-19,824334911
2018-11-20,808345656
2018-11-21,824334911
2018-11-23,836770998
2018-11-26,846542209
2018-11-27,827888078
2018-11-28,842989041
2018-11-29,842100749
2018-11-30,826999786
2018-12-03,828776370
2018-12-04,779032022
2018-12-06,787026649
2018-12-07,771925687
2018-12-10,760377892
2018-12-11,767484227
2018-12-12,779920314
2018-12-13,791468109
2018-12-14,798574445
2018-12-17,803015904
2018-12-18,749718388
2018-12-19,757713016
2018-12-20,739947177
2018-12-21,710633544
2018-12-24,716851587
2018-12-26,750606680
2018-12-27,779920314
2018-12-28,781696898
2018-12-31,759909607
2019-01-02,759057690
2019-01-03,763317273
2019-01-04,776947939
2019-01-07,787170938
2019-01-08,788022855
2019-01-09,795690104
2019-01-10,795690104
2019-01-11,798245854
2019-01-14,790578604
2019-01-15,786319021
2019-01-16,814432269
2019-01-17,809320770
2019-01-18,807616936
2019-01-22,798245854
2019-01-23,808468853
2019-01-24,793134354
2019-01-25,800801604
2019-01-28,801653520
2019-01-29,794838187
2019-01-30,805061186
2019-01-31,818691852
2019-02-01,817839936
2019-02-04,811876519
2019-02-05,833174434
2019-02-06,834878268
2019-02-07,825507185
2019-02-08,824655268
2019-02-11,841693600
2019-02-12,831470601
2019-02-13,839989767
2019-02-14,824655268
2019-02-15,836582101
2019-02-19,845953183
2019-02-20,851064683
2019-02-21,844249350
2019-02-22,849360850
2019-02-25,829766768
2019-02-26,839989767
2019-02-27,847657016
2019-02-28,845953183
2019-03-01,903883512
2019-03-04,912402678
2019-03-05,907291179
2019-03-06,909846928
2019-03-07,891956680
2019-03-08,874918348
2019-03-11,885993264
2019-03-12,876622181
2019-03-13,876622181
2019-03-14,875770264
2019-03-15,877474098
2019-03-18,875770264
2019-03-19,873214515
2019-03-20,876622181
2019-03-21,892808596
2019-03-22,879177931
2019-03-25,882585597
2019-03-26,879177931
2019-03-27,845101267
2019-03-28,841693600
2019-03-29,811024603
2019-04-01,798741314
2019-04-02,790342352
2019-04-03,787822663
2019-04-04,798741314
2019-04-05,797061522
2019-04-08,786982767
2019-04-09,773544427
2019-04-10,790342352
2019-04-11,792862041
2019-04-12,792862041
2019-04-15,781103493
2019-04-16,793701937
2019-04-17,796221626
2019-04-18,793701937
2019-04-22,788662559
2019-04-23,788662559
2019-04-24,793701937
2019-04-25,797901418
2019-04-26,806300380
2019-04-29,818058928
2019-04-30,812179654
2019-05-01,829817475
2019-05-02,839056333
2019-05-03,860893635
2019-05-06,837376541
2019-05-07,807140277
2019-05-08,806300380
2019-05-09,851654777
2019-05-10,802100899
2019-05-13,769344946
2019-05-14,774384324
2019-05-15,778583805
2019-05-16,775224220
2019-05-17,776064116
2019-05-20,761785880
2019-05-21,763465673
2019-05-22,758426295
2019-05-23,755066710
2019-05-24,752547022
2019-05-28,740788474
2019-05-29,735749097
2019-05-30,741628371
2019-05-31,744987956
2019-06-03,747507644
2019-06-04,776064116
2019-06-05,774384324
2019-06-06,778583805
2019-06-07,761785880
2019-06-10,759266191
2019-06-11,760945984
2019-06-12,765145465
2019-06-13,771024739
2019-06-14,769344946
2019-06-17,778583805
2019-06-18,786982767
2019-06-19,770184842
2019-06-20,772704531
2019-06-21,772704531
2019-06-24,777743908
2019-06-25,776904012
2019-06-26,769344946
2019-06-27,780263597
2019-06-28,781943390
2019-07-01,732571706
2019-07-02,731784840
2019-07-03,731784840
2019-07-05,732571706
2019-07-08,731784840
2019-07-09,732571706
2019-07-10,732571706
2019-07-11,739653494
2019-07-12,751456476
2019-07-15,748309014
2019-07-16,749095879
2019-07-17,750669610
2019-07-18,750669610
2019-07-19,751456476
2019-07-22,741227225
2019-07-23,745948418
2019-07-24,749095879
2019-07-25,744374687
2019-07-26,748309014
2019-07-29,745948418
2019-07-30,743587821
2019-07-31,734145436
2019-08-01,731784840
2019-08-02,738079763
2019-08-05,714473801
2019-08-06,735719167
2019-08-07,681425453
2019-08-08,725489917
2019-08-09,714473801
2019-08-12,708178878
2019-08-13,716834397
2019-08-14,706605147
2019-08-15,712900070
2019-08-16,727850513
2019-08-19,729424244
2019-08-20,727850513
2019-08-21,727063648
2019-08-22,724703051
2019-08-23,707392012
2019-08-26,708178878
2019-08-27,693228435
2019-08-28,709752608
2019-08-29,707392012
2019-08-30,708178878
2019-09-03,704244550
2019-09-04,715260666
2019-09-05,727850513
2019-09-06,732571706
2019-09-09,760898861
2019-09-10,779783631
2019-09-11,779783631
2019-09-12,778209900
2019-09-13,771914977
2019-09-16,767980649
2019-09-17,768767515
2019-09-18,768767515
2019-09-19,769554380
2019-09-20,776636169
2019-09-23,760111995
2019-09-24,729424244
2019-09-25,730997975
2019-09-26,730211109
2019-09-27,729424244
2019-09-30,698482474
2019-10-01,696968969
2019-10-02,699239226
2019-10-03,707563503
2019-10-04,718914789
2019-10-07,719671541
2019-10-08,703022988
2019-10-09,714374275
2019-10-10,731779580
2019-10-11,733293085
2019-10-14,731022828
2019-10-15,743887619
2019-10-16,741617361
2019-10-17,740103856
2019-10-18,737076847
2019-10-21,740860609
2019-10-22,725725561
2019-10-23,724212056
2019-10-24,713617522
2019-10-25,712860770
2019-10-28,710590512
2019-10-29,712104017
2019-10-30,712104017
2019-10-31,703022988
2019-11-01,718914789
2019-11-04,718914789
2019-11-05,717401284
2019-11-06,794590030
2019-11-07,782481991
2019-11-08,771887458
2019-11-11,759022667
2019-11-12,760536172
2019-11-13,758265914
2019-11-14,748428133
2019-11-15,740860609
2019-11-18,731779580
2019-11-19,721941799
2019-11-20,716644532
2019-11-21,705293246
2019-11-22,713617522
2019-11-25,709833760
2019-11-26,708320255
2019-11-27,706806750
2019-11-29,706049998
2019-12-02,709077008
2019-12-03,704536493
2019-12-04,704536493
2019-12-05,701509484
2019-12-06,703779741
2019-12-09,699995979
2019-12-10,708320255
2019-12-11,702266236
2019-12-12,700752731
2019-12-13,701509484
2019-12-16,701509484
2019-12-17,706806750
2019-12-18,700752731
2019-12-19,709833760
2019-12-20,714374275
2019-12-23,696968969
2019-12-24,707563503
2019-12-26,703022988
2019-12-27,700752731
2019-12-30,701509484
2019-12-31,670427848
2020-01-02,671148738
2020-01-03,668265178
2020-01-06,668986068
2020-01-07,658893606
2020-01-08,658893606
2020-01-09,653126484
2020-01-10,650963814
2020-01-13,658172716
2020-01-14,663218947
2020-01-15,666102507
2020-01-16,670427848
2020-01-17,672590519
2020-01-21,665381617
2020-01-22,668265178
2020-01-23,666823398
2020-01-24,667544288
2020-01-27,663218947
2020-01-28,648801144
2020-01-29,650963814
2020-01-30,662498057
2020-01-31,653126484
2020-02-03,660335386
2020-02-04,665381617
2020-02-05,673311409
2020-02-06,673311409
2020-02-07,670427848
2020-02-10,674032299
2020-02-11,682682981
2020-02-12,680520311
2020-02-13,676915860
2020-02-14,675474079
2020-02-18,673311409
2020-02-19,668265178
2020-02-20,668986068
2020-02-21,669706958
2020-02-24,658172716
2020-02-25,628616219
2020-02-26,621407317
2020-02-27,603385063
2020-02-28,562294324
2020-03-02,586804590
2020-03-03,571665896
2020-03-04,589688150
2020-03-05,573107677
2020-03-06,586083700
2020-03-09,526249816
2020-03-10,546434741
2020-03-11,513994684
2020-03-12,450556350
2020-03-13,495251539
2020-03-16,445510118
2020-03-17,498855990
2020-03-18,417395402
2020-03-19,451277240
2020-03-20,445510118
2020-03-23,458486141
2020-03-24,494530649
2020-03-25,529133377
2020-03-26,583921029
2020-03-27,542109400
2020-03-30,554364533
2020-03-31,445135060
2020-04-01,382791214
2020-04-02,389649037
2020-04-03,374686514
2020-04-06,399000614
2020-04-07,424561591
2020-04-08,473189791
2020-04-09,504361714
2020-04-13,483164806
2020-04-14,506855467
2020-04-15,471942914
2020-04-16,477553860
2020-04-17,513713291
2020-04-20,492516383
2020-04-21,473189791
2020-04-22,456356952
2020-04-23,466955406
2020-04-24,485658560
2020-04-27,516830483
2020-04-28,521817991
2020-04-29,525558621
2020-04-30,507478906
2020-05-01,500621083
2020-05-04,485035121
2020-05-05,481294491
2020-05-06,457603829
2020-05-07,464461652
2020-05-08,468825721
2020-05-11,448252252
2020-05-12,406481875
2020-05-13,383414652
2020-05-14,390895914
2020-05-15,387155283
2020-05-18,423938152
2020-05-19,419574083
2020-05-20,442017868
2020-05-21,428302222
2020-05-22,440770991
2020-05-26,465085091
2020-05-27,475060106
2020-05-28,462591337
2020-05-29,441394429
2020-06-01,439524114
2020-06-02,450122568
2020-06-03,463838214
2020-06-04,466955406
2020-06-05,468202283
2020-06-08,483164806
2020-06-09,467578845
2020-06-10,451992883
2020-06-11,423938152
2020-06-12,447628814
2020-06-15,454486637
2020-06-16,455733514
2020-06-17,438277237
2020-06-18,413963137
2020-06-19,408352191
2020-06-22,430172537
2020-06-23,449499129
2020-06-24,437030360
2020-06-25,444511621
2020-06-26,425808468
2020-06-29,445758498
2020-06-30,378828827
2020-07-01,367333331
2020-07-02,371513511
2020-07-06,376738736
2020-07-07,363153151
2020-07-08,363153151
2020-07-09,357927926
2020-07-10,375693691
2020-07-13,375693691
2020-07-14,384576574
2020-07-15,400774772
2020-07-16,404432430
2020-07-17,384054052
2020-07-20,379873872
2020-07-21,387711709
2020-07-22,393981980
2020-07-23,401297295
2020-07-24,404432430
2020-07-27,400252250
2020-07-28,410180178
2020-07-29,420108106
2020-07-30,422198196
2020-07-31,418540538
2020-08-03,420630628
2020-08-04,418018016
2020-08-05,424810808
2020-08-06,415405403
2020-08-07,422720718
2020-08-10,441009006
2020-08-11,426378376
2020-08-12,415927925
2020-08-13,405477475
2020-08-14,417495493
2020-08-17,419063061
2020-08-18,417495493
2020-08-19,423243241
2020-08-20,419063061
2020-08-21,407567565
2020-08-24,421675673
2020-08-25,418018016
2020-08-26,415927925
2020-08-27,425855853
2020-08-28,423765763
2020-08-31,423765763
2020-09-01,426378376
2020-09-02,432648646
2020-09-03,426900898
2020-09-04,427423421
2020-09-08,407567565
2020-09-09,403387385
2020-09-10,362630628
2020-09-11,339639638
2020-09-14,316126124
2020-09-15,302018016
2020-09-16,298882881
2020-09-17,308810809
2020-09-18,307243241
2020-09-21,306198196
2020-09-22,316126124
2020-09-23,327621620
2020-09-24,315081079
2020-09-25,320306304
2020-09-28,331279277
2020-09-29,316648647
2020-09-30,298055452
2020-10-01,300514655
2020-10-02,308875947
2020-10-05,318712760
2020-10-06,318220919
2020-10-07,322155645
2020-10-08,326582211
2020-10-09,326582211
2020-10-12,338386387
2020-10-13,329041414
2020-10-14,316745397
2020-10-15,319696442
2020-10-16,324123008
2020-10-19,320680123
2020-10-20,322155645
2020-10-21,332484299
2020-10-22,331008777
2020-10-23,331500618
2020-10-26,321171964
2020-10-27,303465699
2020-10-28,289202319
2020-10-29,292645204
2020-10-30,280841028
2020-11-02,282316550
2020-11-03,303465699
2020-11-04,281824709
2020-11-05,280841028
2020-11-06,278873665
2020-11-09,321171964
2020-11-10,307892265
2020-11-11,292645204
2020-11-12,286743116
2020-11-13,291661523
2020-11-16,299530974
2020-11-17,294120726
2020-11-18,301498336
2020-11-19,298547292
2020-11-20,317729079
2020-11-23,324614848
2020-11-24,320680123
2020-11-25,322155645
2020-11-27,321171964
2020-11-30,313302513
2020-12-01,329041414
2020-12-02,322647486
2020-12-03,321663804
2020-12-04,328057733
2020-12-07,315761716
2020-12-08,323631167
2020-12-09,354125289
2020-12-10,367896828
2020-12-11,360027377
2020-12-14,360027377
2020-12-15,369372350
2020-12-16,349698723
2020-12-17,357076333
2020-12-18,341829272
2020-12-21,331500618
2020-12-22,336419025
2020-12-23,344780316
2020-12-24,341829272
2020-12-28,335435343
2020-12-29,319696442
2020-12-30,321171964
2020-12-31,324087023
2021-01-04,315713954
2021-01-05,324579556
2021-01-06,354131564
2021-01-07,350191297
2021-01-08,362997167
2021-01-11,368415035
2021-01-12,372847836
2021-01-13,362504633
2021-01-14,357579299
2021-01-15,350191297
2021-01-19,346251029
2021-01-20,340833161
2021-01-21,332952625
2021-01-22,331967558
2021-01-25,343788362
2021-01-26,365952368
2021-01-27,321624355
2021-01-28,321131822
2021-01-29,302415550
2021-02-01,295027548
2021-02-02,311773686
2021-02-03,310296086
2021-02-04,322116889
2021-02-05,319161688
2021-02-08,324087023
2021-02-09,317191554
2021-02-10,315221420
2021-02-11,313743820
2021-02-12,336400360
2021-02-16,318669155
2021-02-17,318176621
2021-02-18,304878217
2021-02-19,307833418
2021-02-22,316206487
2021-02-23,343788362
2021-02-24,348221163
2021-02-25,345758495
2021-02-26,359549433
2021-03-01,375803037
2021-03-02,353639031
2021-03-03,349698763
2021-03-04,369892635
2021-03-05,378265704
2021-03-08,492533470
2021-03-09,494011070
2021-03-10,521592944
2021-03-11,493026003
2021-03-12,489085735
2021-03-15,497458804
2021-03-16,492040936
2021-03-17,493026003
2021-03-18,492533470
2021-03-19,494503603
2021-03-22,496473737
2021-03-23,489085735
2021-03-24,476772398
2021-03-25,489085735
2021-03-26,475294798
2021-03-29,461503861
2021-03-30,469384396
2021-03-31,476078100
2021-04-01,480037169
2021-04-05,494883680
2021-04-06,494883680
2021-04-07,489934843
2021-04-08,492904145
2021-04-09,496863214
2021-04-12,490924610
2021-04-13,485480890
2021-04-14,492409261
2021-04-15,495378563
2021-04-16,493893912
2021-04-19,490924610
2021-04-20,476572983
2021-04-21,485975773
2021-04-22,489934843
2021-04-23,498842749
2021-04-26,500822284
2021-04-27,493399028
2021-04-28,502801818
2021-04-29,509730190
2021-04-30,495873447
2021-05-03,513194376
2021-05-04,507255772
2021-05-05,506760888
2021-05-06,506266004
2021-05-07,491914377
2021-05-10,485480890
2021-05-11,428569266
2021-05-12,436487405
2021-05-13,439456707
2021-05-14,445395312
2021-05-17,450344148
2021-05-18,443910660
2021-05-19,453313450
2021-05-20,459252055
2021-05-21,467665077
2021-05-24,483501355
2021-05-25,469149728
2021-05-26,483996239
2021-05-27,499832516
2021-05-28,494388796
2021-06-01,509235306
2021-06-02,508740423
2021-06-03,486470657
2021-06-04,485975773
2021-06-07,491419494
2021-06-08,502306935
2021-06-09,504781353
2021-06-10,493399028
2021-06-11,498347865
2021-06-14,494388796
2021-06-15,501812051
2021-06-16,508740423
2021-06-17,508740423
2021-06-18,505276237
2021-06-21,509235306
2021-06-22,517153445
2021-06-23,519627864
2021-06-24,526061351
2021-06-25,545856699
2021-06-28,540412978
2021-06-29,540907862
2021-06-30,543373710
2021-07-01,550289375
2021-07-02,546337566
2021-07-06,525590570
2021-07-07,532506235
2021-07-08,525590570
2021-07-09,535964068
2021-07-12,551771303
2021-07-13,544855638
2021-07-14,542385757
2021-07-15,545349614
2021-07-16,530530331
2021-07-19,550289375
2021-07-20,564614682
2021-07-21,568072515
2021-07-22,563626730
2021-07-23,589807463
2021-07-26,657482189
2021-07-27,634265312
2021-07-28,622903862
2021-07-29,648096643
2021-07-30,644638810
2021-08-02,647602667
2021-08-03,644144834
2021-08-04,646614714
2021-08-05,589807463
2021-08-06,584867702
2021-08-09,592277343
2021-08-10,595735176
2021-08-11,595735176
2021-08-12,597217104
2021-08-13,611542411
2021-08-16,592771320
2021-08-17,593265296
2021-08-18,588325535
2021-08-19,592771320
2021-08-20,597711081
2021-08-23,597217104
2021-08-24,594747224
2021-08-25,589313487
2021-08-26,558192993
2021-08-27,567578538
2021-08-30,546337566
2021-08-31,552759255
2021-09-01,549795399
2021-09-02,537445996
2021-09-03,542385757
2021-09-07,534976116
2021-09-08,535964068
2021-09-09,524602618
2021-09-10,517192976
2021-09-13,521638761
2021-09-14,519168881
2021-09-15,525096594
2021-09-16,521144785
2021-09-17,541397805
2021-09-20,529542379
2021-09-21,536458044
2021-09-22,542385757
2021-09-23,553253232
2021-09-24,554735160
2021-09-27,565602634
2021-09-28,552759255
2021-09-29,620433981
2021-09-30,637171798
2021-10-01,656014233
2021-10-04,628246435
2021-10-05,612379121
2021-10-06,599486929
2021-10-07,604941318
2021-10-08,608908147
2021-10-11,592544980
2021-10-12,602462051
2021-10-13,612379121
2021-10-14,632709117
2021-10-15,663947890
2021-10-18,697170077
2021-10-19,727912996
2021-10-20,735350799
2021-10-21,759151769
2021-10-22,751713966
2021-10-25,735846653
2021-10-26,738821774
2021-10-27,778985911
2021-10-28,795349078
2021-10-29,770556401
2021-11-01,780473471
2021-11-02,759647623
2021-11-03,779481764
2021-11-04,754689087
2021-11-05,779481764
2021-11-08,767581279
2021-11-09,703120319
2021-11-10,675352521
2021-11-11,697665930
2021-11-12,680806910
2021-11-15,682294471
2021-11-16,678327642
2021-11-17,662956182
2021-11-18,679319349
2021-11-19,657501794
2021-11-22,654030819
2021-11-23,639155213
2021-11-24,625271313
2021-11-26,601966197
2021-11-29,605437172
2021-11-30,583123763
2021-12-01,559818646
2021-12-02,576181813
2021-12-03,561306207
2021-12-06,571719131
2021-12-07,578165227
2021-12-08,603949611
2021-12-09,572710838
2021-12-10,564281328
2021-12-13,558331086
2021-12-14,562297914
2021-12-15,576677667
2021-12-16,579652788
2021-12-17,572710838
2021-12-20,562793767
2021-12-21,594032540
2021-12-22,606924732
2021-12-23,616841803
2021-12-27,610395707
2021-12-28,618329364
2021-12-29,647584723
2021-12-30,662460329
2021-12-31,778049865
2022-01-03,729760513
2022-01-04,750455950
2022-01-05,747992207
2022-01-06,785933841
2022-01-07,754890686
2022-01-10,758339926
2022-01-11,790861326
2022-01-12,825353720
2022-01-13,802687290
2022-01-14,781991853
2022-01-18,771644135
2022-01-19,739122735
2022-01-20,710050574
2022-01-21,645500521
2022-01-24,642544030
2022-01-25,644022276
2022-01-26,639587540
2022-01-27,623326839
2022-01-28,663239467
2022-01-31,673587185
2022-02-01,721876537
2022-02-02,719412795
2022-02-03,728282268
2022-02-04,758832674
2022-02-07,771151386
2022-02-08,781499105
2022-02-09,784948344
2022-02-10,757847177
2022-02-11,748977704
2022-02-14,748977704
2022-02-15,749963201
2022-02-16,756368932
2022-02-17,744542968
2022-02-18,726804022
2022-02-22,713992562
2022-02-23,678021922
2022-02-24,698717358
2022-02-25,766223901
2022-02-28,751441447
2022-03-01,608544385
2022-03-02,658311982
2022-03-03,656340988
2022-03-04,694775370
2022-03-07,684427652
2022-03-08,654369994
2022-03-09,676050928
2022-03-10,679500167
2022-03-11,670630694
2022-03-14,717934549
2022-03-15,726311274
2022-03-16,766223901
2022-03-17,754890686
2022-03-18,734687998
2022-03-21,749963201
2022-03-22,751441447
2022-03-23,708079580
2022-03-24,696746364
2022-03-25,733702501
2022-03-28,755876183
2022-03-29,796281559
2022-03-30,765238404
2022-03-31,766832836
2022-04-01,794735785
2022-04-04,782279111
2022-04-05,736936819
2022-04-06,750888293
2022-04-07,677643052
2022-04-08,679636119
2022-04-11,657712374
2022-04-12,655221039
2022-04-13,675151717
2022-04-14,678639585
2022-04-18,662695043
2022-04-19,656217573
2022-04-20,653726238
2022-04-21,626321556
2022-04-22,596923806
2022-04-25,592937670
2022-04-26,595429005
2022-04-27,635788628
2022-04-28,629809424
2022-04-29,599913407
2022-05-02,635290361
2022-05-03,671165581
2022-05-04,684618789
2022-05-05,647747035
2022-05-06,636785162
2022-05-09,596923806
2022-05-10,575498327
2022-05-11,608882212
2022-05-12,595927272
2022-05-13,591442869
2022-05-16,586460200
2022-05-17,623331954
2022-05-18,622833687
2022-05-19,645753967
2022-05-20,649740102
2022-05-23,662695043
2022-05-24,660203708
2022-05-25,674653450
2022-05-26,686113590
2022-05-27,717504408
2022-05-31,698071996
2022-06-01,690099725
2022-06-02,718999208
2022-06-03,700563331
2022-06-06,707040802
2022-06-07,711525204
2022-06-08,702058132
2022-06-09,702058132
2022-06-10,697075463
2022-06-13,639276496
2022-06-14,634293827
2022-06-15,638279962
2022-06-16,580480996
2022-06-17,595927272
2022-06-21,611373547
2022-06-22,629311157
2022-06-23,644757433
2022-06-24,686611857
2022-06-27,648743568
2022-06-28,650238369
2022-06-29,627816357
2022-06-30,615995658
2022-07-01,637443280
2022-07-05,636445717
2022-07-06,633951807
2022-07-07,641433536
2022-07-08,621482259
2022-07-11,607516366
2022-07-12,603027329
2022-07-13,594548036
2022-07-14,585071180
2022-07-15,589061435
2022-07-18,574097978
2022-07-19,620983477
2022-07-20,605022456
2022-07-21,608015148
2022-07-22,588063871
2022-07-25,612504185
2022-07-26,619985914
2022-07-27,630460334
2022-07-28,623976169
2022-07-29,627467642
2022-08-01,625971297
2022-08-02,632455461
2022-08-03,625971297
2022-08-04,530703952
2022-08-05,544171063
2022-08-08,596044382
2022-08-09,613002967
2022-08-10,627467642
2022-08-11,634450589
2022-08-12,654401865
2022-08-15,660886030
2022-08-16,647917701
2022-08-17,632455461
2022-08-18,635448153
2022-08-19,632954243
2022-08-22,623477387
2022-08-23,620484696
2022-08-24,611007839
2022-08-25,642929881
2022-08-26,621981041
2022-08-29,605022456
2022-08-30,593550472
2022-08-31,588063871
2022-09-01,589560217
2022-09-02,584572398
2022-09-06,584073616
2022-09-07,602029765
2022-09-08,594049254
2022-09-09,623976169
2022-09-12,635946935
2022-09-13,574097978
2022-09-14,579085797
2022-09-15,576093106
2022-09-16,568611377
2022-09-19,563623558
2022-09-20,527711260
2022-09-21,506263638
2022-09-22,486312362
2022-09-23,469353777
2022-09-26,462370830
2022-09-27,466859867
2022-09-28,479828197
2022-09-29,460375702
2022-09-30,458851149
2022-10-03,465334916
2022-10-04,492267483
2022-10-05,480297453
2022-10-06,472816185
2022-10-07,472816185
2022-10-10,478801200
2022-10-11,492267483
2022-10-12,486781220
2022-10-13,510222528
2022-10-14,492267483
2022-10-17,500746254
2022-10-18,513215036
2022-10-19,505235016
2022-10-20,504237513
2022-10-21,502242508
2022-10-24,520197553
2022-10-25,530671330
2022-10-26,526182568
2022-10-27,517205046
2022-10-28,536157593
2022-10-31,536656345
2022-11-01,540147603
2022-11-02,497753747
2022-11-03,574062688
2022-11-04,575558942
2022-11-07,582042708
2022-11-08,591518982
2022-11-09,583538962
2022-11-10,630920331
2022-11-11,600496505
2022-11-14,600496505
2022-11-15,593513987
2022-11-16,582042708
2022-11-17,585533967
2022-11-18,581045206
2022-11-21,583538962
2022-11-22,589025226
2022-11-23,578551450
2022-11-25,598501500
2022-11-28,589523977
2022-11-29,617454047
2022-11-30,633912838
2022-12-01,616456545
2022-12-02,621942808
2022-12-05,614461540
2022-12-06,608476525
2022-12-07,602990261
2022-12-08,628426575
2022-12-09,620945306
2022-12-12,624935316
2022-12-13,612965286
2022-12-14,611967783
2022-12-15,610970281
2022-12-16,598501500
2022-12-19,621444057
2022-12-20,623439062
2022-12-21,630920331
2022-12-22,625434067
2022-12-23,643389112
2022-12-27,624436565
2022-12-28,634411590
2022-12-29,632416585
2022-12-30,640895356
2023-01-03,628319635
2023-01-04,646300165
2023-01-05,629318554
2023-01-06,634313145
2023-01-09,621826666
2023-01-10,623325044
2023-01-11,631316390
2023-01-12,666278532
2023-01-13,663281777
2023-01-17,660285022
2023-01-18,640306655
2023-01-19,631815850
2023-01-20,644302329
2023-01-23,647299084
2023-01-24,656289349
2023-01-25,654291512
2023-01-26,668276369
2023-01-27,653792053
2023-01-30,638308819
2023-01-31,649796380
2023-02-01,651294757
2023-02-02,648797461
2023-02-03,649796380
2023-02-06,654291512
2023-02-07,649296921
2023-02-08,650295839
2023-02-09,624823421
2023-02-10,674269879
2023-02-13,672272042
2023-02-14,658287186
2023-02-15,661283941
2023-02-16,657288267
2023-02-17,656788808
2023-02-21,656788808
2023-02-22,672272042
2023-02-23,674769338
2023-02-24,682261226
2023-02-27,679763930
2023-02-28,688754195
2023-03-01,611837483
2023-03-02,637809360
2023-03-03,622326125
2023-03-06,613335860
2023-03-07,595854789
2023-03-08,577374800
2023-03-09,558395352
2023-03-10,545409413
2023-03-13,507450516
2023-03-14,511945649
2023-03-15,480979180
2023-03-16,462998650
2023-03-17,433530559
2023-03-20,448514334
2023-03-21,457504599
2023-03-22,420045161
2023-03-23,404062468
2023-03-24,409556519
2023-03-27,432032182
2023-03-28,434030018
2023-03-29,444518661
2023-03-30,448014875
2023-03-31,454114928
2023-04-03,459018977
2023-04-04,473240718
2023-04-05,487952865
2023-04-06,501684202
2023-04-10,523752422
2023-04-11,523262017
2023-04-12,519829183
2023-04-13,512473110
2023-04-14,507078656
2023-04-17,514925134
2023-04-18,500212987
2023-04-19,495308938
2023-04-20,490404890
2023-04-21,532089305
2023-04-24,537483759
2023-04-25,517867563
2023-04-26,508059466
2023-04-27,503645822
2023-04-28,493347319
2023-05-01,480596792
2023-05-02,459999786
2023-05-03,455095737
2023-05-04,453624523
2023-05-05,467846265
2023-05-08,463923025
2023-05-09,461961406
2023-05-10,382515814
2023-05-11,371726906
2023-05-12,382515814
2023-05-15,390852697
2023-05-16,385948648
2023-05-17,385458243
2023-05-18,392814316
2023-05-19,383987028
2023-05-22,384967838
2023-05-23,381535004
2023-05-24,372707716
2023-05-25,378592575
2023-05-26,393795126
2023-05-30,398208770
2023-05-31,390362292
2023-06-01,394285531
2023-06-02,408016868
2023-06-05,394285531
2023-06-06,414882536
2023-06-07,418805776
2023-06-08,418805776
2023-06-09,417334561
2023-06-12,420767395
2023-06-13,430085088
2023-06-14,422238610
2023-06-15,431065898
2023-06-16,426161849
2023-06-20,416353751
2023-06-21,420276990
2023-06-22,420276990
2023-06-23,415863346
2023-06-26,415372941
2023-06-27,404093629
2023-06-28,409978488
2023-06-29,426161849
2023-06-30,406164369
2023-07-03,419327103
2023-07-05,404754076
2023-07-06,405224174
2023-07-07,416976615
2023-07-10,411335443
2023-07-11,417446713
2023-07-12,406634467
2023-07-13,401933490
2023-07-14,394411928
2023-07-17,403813881
2023-07-18,408514857
2023-07-19,409455053
2023-07-20,411335443
2023-07-21,404754076
2023-07-24,411805541
2023-07-25,408984955
2023-07-26,423087885
2023-07-27,417446713
2023-07-28,408984955
2023-07-31,410865346
2023-08-01,405224174
2023-08-02,412275639
2023-08-03,398172709
2023-08-04,400523197
2023-08-07,410865346
2023-08-08,401933490
2023-08-09,401933490
2023-08-10,397702611
2023-08-11,412745736
2023-08-14,401463393
2023-08-15,397232514
2023-08-16,392531537
2023-08-17,392061440
2023-08-18,397702611
2023-08-21,382189389
2023-08-22,377958510
2023-08-23,386890365
2023-08-24,391591342
2023-08-25,391591342
2023-08-28,393001635
2023-08-29,368556557
2023-08-30,363385483
2023-08-31,370907045
2023-09-01,380779096
2023-09-05,376548217
2023-09-06,384539877
2023-09-07,393941830
2023-09-08,378428608
2023-09-11,381719291
2023-09-12,389240854
2023-09-13,387830561
2023-09-14,390181049
2023-09-15,380308998
2023-09-18,369966850
2023-09-19,372317338
2023-09-20,368086459
2023-09-21,353513432
2023-09-22,355863921
2023-09-25,360094799
2023-09-26,346932065
2023-09-27,353983530
2023-09-28,343641382
2023-09-29,338940405
2023-10-02,358583663
2023-10-03,350954223
2023-10-04,354005999
2023-10-05,350445594
2023-10-06,351971482
2023-10-09,346885189
2023-10-10,340273008
2023-10-11,329591792
2023-10-12,323996870
2023-10-13,315350172
