,FLS
2018-09-26,7112625480
2018-09-27,7175430120
2018-09-28,7155803670
2018-10-01,7131052500
2018-10-02,7117968000
2018-10-03,7180773600
2018-10-04,7129744050
2018-10-05,7030301850
2018-10-08,7022451150
2018-10-09,6989739900
2018-10-10,6683562600
2018-10-11,6466359900
2018-10-12,6547483800
2018-10-15,6540941550
2018-10-16,6779079450
2018-10-17,6741134400
2018-10-18,6548792250
2018-10-19,6516081000
2018-10-22,6431031750
2018-10-23,6154948800
2018-10-24,5895875700
2018-10-25,5959989750
2018-10-26,5895875700
2018-10-29,5816060250
2018-10-30,6005785500
2018-10-31,6005785500
2018-11-01,6098685450
2018-11-02,6179809350
2018-11-05,6196819200
2018-11-06,6306729000
2018-11-07,6431031750
2018-11-08,6934785000
2018-11-09,6571035900
2018-11-12,6446733150
2018-11-13,6250465650
2018-11-14,6185043150
2018-11-15,6438882450
2018-11-16,6513464100
2018-11-19,6389161350
2018-11-20,6085600950
2018-11-21,6055506600
2018-11-23,5885408100
2018-11-26,6098685450
2018-11-27,6035879850
2018-11-28,6266167050
2018-11-29,6246540300
2018-11-30,6347290950
2018-12-03,6393086700
2018-12-04,6076441800
2018-12-06,6018870000
2018-12-07,5940363000
2018-12-10,5831761650
2018-12-11,5848771500
2018-12-12,5885408100
2018-12-13,5687832150
2018-12-14,5465395650
2018-12-17,5330625300
2018-12-18,5182770450
2018-12-19,5110805700
2018-12-20,4995662100
2018-12-21,4898836800
2018-12-24,4696027050
2018-12-26,5000895900
2018-12-27,4962950850
2018-12-28,4926314250
2018-12-31,4979935640
2019-01-02,5002202580
2019-01-03,4771674260
2019-01-04,5008751680
2019-01-07,5114847100
2019-01-08,5239280000
2019-01-09,5347995060
2019-01-10,5452780660
2019-01-11,5442302100
2019-01-14,5430513720
2019-01-15,5427894080
2019-01-16,5442302100
2019-01-17,5518271660
2019-01-18,5645324200
2019-01-22,5482906520
2019-01-23,5423964620
2019-01-24,5463259220
2019-01-25,5600790320
2019-01-28,5498624360
2019-01-29,5616508160
2019-01-30,5714744660
2019-01-31,5768447280
2019-02-01,5757968720
2019-02-04,5820840080
2019-02-05,5856205220
2019-02-06,5892880180
2019-02-07,5731772320
2019-02-08,5734391960
2019-02-11,5826079360
2019-02-12,5995046140
2019-02-13,6089353180
2019-02-14,6069705880
2019-02-15,6258319960
2019-02-19,6186279860
2019-02-20,6254390500
2019-02-21,6072325520
2019-02-22,6098521920
2019-02-25,6071015700
2019-02-26,5980638120
2019-02-27,5955751540
2019-02-28,5816910620
2019-03-01,5894190000
2019-03-04,5795953500
2019-03-05,5734391960
2019-03-06,5642704560
2019-03-07,5642704560
2019-03-08,5625676900
2019-03-11,5765827640
2019-03-12,5833938280
2019-03-13,5862754320
2019-03-14,5826079360
2019-03-15,5799882960
2019-03-18,5919076580
2019-03-19,5915147120
2019-03-20,5912527480
2019-03-21,5998975600
2019-03-22,5699026820
2019-03-25,5709505380
2019-03-26,5786784760
2019-03-27,5798573140
2019-03-28,5860134680
2019-03-29,5912527480
2019-04-01,6093089620
2019-04-02,6123253430
2019-04-03,6153417240
2019-04-04,6246531610
2019-04-05,6289810120
2019-04-08,6321285400
2019-04-09,6250466020
2019-04-10,6270138070
2019-04-11,6359318030
2019-04-12,6422268590
2019-04-15,6367186850
2019-04-16,6440629170
2019-04-17,6405219480
2019-04-18,6485219150
2019-04-22,6540300890
2019-04-23,6577022050
2019-04-24,6521940310
2019-04-25,6360629500
2019-04-26,6435383290
2019-04-29,6503579730
2019-04-30,6430137410
2019-05-01,6418334180
2019-05-02,6237351320
2019-05-03,6819644000
2019-05-06,6680628180
2019-05-07,6508825610
2019-05-08,6448497990
2019-05-09,6435383290
2019-05-10,6524563250
2019-05-13,6306859230
2019-05-14,6445875050
2019-05-15,6527186190
2019-05-16,6708169050
2019-05-17,6489153560
2019-05-20,6504891200
2019-05-21,6639972610
2019-05-22,6538989420
2019-05-23,6385547430
2019-05-24,6378990080
2019-05-28,6270138070
2019-05-29,6230793970
2019-05-30,6232105440
2019-05-31,6091778150
2019-06-03,6195384280
2019-06-04,6342268920
2019-06-05,6347514800
2019-06-06,6389481840
2019-06-07,6464235630
2019-06-10,6481284740
2019-06-11,6473415920
2019-06-12,6386858900
2019-06-13,6483907680
2019-06-14,6394727720
2019-06-17,6331777160
2019-06-18,6536366480
2019-06-19,6553415590
2019-06-20,6701611700
2019-06-21,6617677620
2019-06-24,6618989090
2019-06-25,6650464370
2019-06-26,6670136420
2019-06-27,6759316380
2019-06-28,6910135430
2019-07-01,7009700250
2019-07-02,6929701800
2019-07-03,7011011700
2019-07-05,6950685000
2019-07-08,6907407150
2019-07-09,6836588850
2019-07-10,6738230100
2019-07-11,6773639250
2019-07-12,6923144550
2019-07-15,6958553700
2019-07-16,6944127750
2019-07-17,6784130850
2019-07-18,6739541550
2019-07-19,6725115600
2019-07-22,6735607200
2019-07-23,6892981200
2019-07-24,6903472800
2019-07-25,6818228550
2019-07-26,6806425500
2019-07-29,6630691200
2019-07-30,6739541550
2019-07-31,6561184350
2019-08-01,5955294450
2019-08-02,5929065450
2019-08-05,5851689900
2019-08-06,5967097500
2019-08-07,5838575400
2019-08-08,5918573850
2019-08-09,5744151000
2019-08-12,5573662500
2019-08-13,5687758650
2019-08-14,5502844200
2019-08-15,5463500700
2019-08-16,5556613650
2019-08-19,5597268600
2019-08-20,5493664050
2019-08-21,5513335800
2019-08-22,5481861000
2019-08-23,5296946550
2019-08-26,5414977050
2019-08-27,5274651900
2019-08-28,5355961800
2019-08-29,5523827400
2019-08-30,5597268600
2019-09-03,5446451850
2019-09-04,5506778550
2019-09-05,5755954050
2019-09-06,5773002900
2019-09-09,6005129550
2019-09-10,6187421100
2019-09-11,6296271450
2019-09-12,6233321850
2019-09-13,6365778300
2019-09-16,6491677500
2019-09-17,6453645450
2019-09-18,6326434800
2019-09-19,6250370700
2019-09-20,6218895900
2019-09-23,6216273000
2019-09-24,6077259300
2019-09-25,6176929500
2019-09-26,6065456250
2019-09-27,6142831800
2019-09-30,6112610730
2019-10-01,5980439100
2019-10-02,5726564880
2019-10-03,5742268440
2019-10-04,5824712130
2019-10-07,5780218710
2019-10-08,5561677500
2019-10-09,5638886670
2019-10-10,5709552690
2019-10-11,5950340610
2019-10-14,5873131440
2019-10-15,5997451290
2019-10-16,5932019790
2019-10-17,6053722380
2019-10-18,6092981280
2019-10-21,6201597570
2019-10-22,6270954960
2019-10-23,6333769200
2019-10-24,6252634140
2019-10-25,6371719470
2019-10-28,6441076860
2019-10-29,6543150000
2019-10-30,6479027130
2019-10-31,6391348920
2019-11-01,6429299190
2019-11-04,6660926700
2019-11-05,6469866720
2019-11-06,6488187540
2019-11-07,6408361110
2019-11-08,6429299190
2019-11-11,6414904260
2019-11-12,6408361110
2019-11-13,6333769200
2019-11-14,6365176320
2019-11-15,6392657550
2019-11-18,6332460570
2019-11-19,6301053450
2019-11-20,6308905230
2019-11-21,6339003720
2019-11-22,6375645360
2019-11-25,6425373300
2019-11-26,6409669740
2019-11-27,6401817960
2019-11-29,6373028100
2019-12-02,6342929610
2019-12-03,6136166070
2019-12-04,6057648270
2019-12-05,6138783330
2019-12-06,6302362080
2019-12-09,6261794550
2019-12-10,6273572220
2019-12-11,6310213860
2019-12-12,6488187540
2019-12-13,6335077830
2019-12-16,6329843310
2019-12-17,6270954960
2019-12-18,6366484950
2019-12-19,6420138780
2019-12-20,6528755070
2019-12-23,6579791640
2019-12-24,6543150000
2019-12-26,6523520550
2019-12-27,6505199730
2019-12-30,6497347950
2019-12-31,6507626580
2020-01-02,6626612720
2020-01-03,6522009520
2020-01-06,6508934120
2020-01-07,6499781340
2020-01-08,6565158340
2020-01-09,6622690100
2020-01-10,6512856740
2020-01-13,6523317060
2020-01-14,6476245620
2020-01-15,6472323000
2020-01-16,6584771440
2020-01-17,6601769460
2020-01-21,6482783320
2020-01-22,6359874560
2020-01-23,6418713860
2020-01-24,6310188040
2020-01-27,6162436020
2020-01-28,6270961840
2020-01-29,6320648360
2020-01-30,6352029320
2020-01-31,6103596720
2020-02-03,6069600680
2020-02-04,6193816980
2020-02-05,6425251560
2020-02-06,6399100760
2020-02-07,6153283240
2020-02-10,6132362600
2020-02-11,6218660240
2020-02-12,6310188040
2020-02-13,6140207840
2020-02-14,6068293140
2020-02-18,6012068920
2020-02-19,5954537160
2020-02-20,6060447900
2020-02-21,6013376460
2020-02-24,5696951780
2020-02-25,5457671960
2020-02-26,5435443780
2020-02-27,5283769140
2020-02-28,5255003260
2020-03-02,5445904100
2020-03-03,5251080640
2020-03-04,5417138220
2020-03-05,5036644080
2020-03-06,4803901960
2020-03-09,3927850160
2020-03-10,4062526780
2020-03-11,3717336220
2020-03-12,3342072240
2020-03-13,3362992880
2020-03-16,2941965000
2020-03-17,2938042380
2020-03-18,2655613740
2020-03-19,2692224860
2020-03-20,2671304220
2020-03-23,2515706960
2020-03-24,2790290360
2020-03-25,3007342000
2020-03-26,3130250760
2020-03-27,2836054260
2020-03-30,2940657460
2020-03-31,3109761300
2020-04-01,3012133800
2020-04-02,3137097000
2020-04-03,3092839200
2020-04-06,3407850600
2020-04-07,3472935600
2020-04-08,3741085800
2020-04-09,3539322300
2020-04-13,3400040400
2020-04-14,3336257100
2020-04-15,3105856200
2020-04-16,3006927000
2020-04-17,3228216000
2020-04-20,3230819400
2020-04-21,3114968100
2020-04-22,3209992200
2020-04-23,3310223100
2020-04-24,3323240100
2020-04-27,3527607000
2020-04-28,3603105600
2020-04-29,3858238800
2020-04-30,3666888900
2020-05-01,3456013500
2020-05-04,3500271300
2020-05-05,3545830800
2020-05-06,3469030500
2020-05-07,3570563100
2020-05-08,3485952600
2020-05-11,3255551700
2020-05-12,3045978000
2020-05-13,2888472300
2020-05-14,2991306600
2020-05-15,2921014800
2020-05-18,3305016300
2020-05-19,3159225900
2020-05-20,3256853400
2020-05-21,3275077200
2020-05-22,3280284000
2020-05-26,3511986600
2020-05-27,3699431400
2020-05-28,3491159400
2020-05-29,3397437000
2020-06-01,3519796800
2020-06-02,3535417200
2020-06-03,3786645300
2020-06-04,3854333700
2020-06-05,4112070300
2020-06-08,4377617100
2020-06-09,4144612800
2020-06-10,3922022100
2020-06-11,3514590000
2020-06-12,3644760000
2020-06-15,3689017800
2020-06-16,3864747300
2020-06-17,3685112700
2020-06-18,3627837900
2020-06-19,3608312400
2020-06-22,3600502200
2020-06-23,3649966800
2020-06-24,3358386000
2020-06-25,3543227400
2020-06-26,3515891700
2020-06-29,3674699100
2020-06-30,3716526760
2020-07-01,3600548190
2020-07-02,3693070420
2020-07-06,3789502040
2020-07-07,3661795300
2020-07-08,3592729410
2020-07-09,3557544900
2020-07-10,3624004530
2020-07-13,3690464160
2020-07-14,3790805170
2020-07-15,3996699710
2020-07-16,3902874350
2020-07-17,3842930370
2020-07-20,3767348830
2020-07-21,3922421300
2020-07-22,3943271380
2020-07-23,3968030850
2020-07-24,3951090160
2020-07-27,4000609100
2020-07-28,3850749150
2020-07-29,3968030850
2020-07-30,3901571220
2020-07-31,3631823310
2020-08-03,3665704690
2020-08-04,3683948510
2020-08-05,3775167610
2020-08-06,3730861190
2020-08-07,3904177480
2020-08-10,4030581090
2020-08-11,4125709580
2020-08-12,4214322420
2020-08-13,4145256530
2020-08-14,4167409740
2020-08-17,4077493770
2020-08-18,3945877640
2020-08-19,3951090160
2020-08-20,3848142890
2020-08-21,3807745860
2020-08-24,3925027560
2020-08-25,3883327400
2020-08-26,3846839760
2020-08-27,3876811750
2020-08-28,3978455890
2020-08-31,3867689840
2020-09-01,3895055570
2020-09-02,3921118170
2020-09-03,3768651960
2020-09-04,3833808460
2020-09-08,3695676680
2020-09-09,3723042410
2020-09-10,3633126440
2020-09-11,3667007820
2020-09-14,3680039120
2020-09-15,3673523470
2020-09-16,3849446020
2020-09-17,3769955090
2020-09-18,3712617370
2020-09-21,3485872750
2020-09-22,3526269780
2020-09-23,3474144580
2020-09-24,3519754130
2020-09-25,3462416410
2020-09-28,3574485590
2020-09-29,3509329090
2020-09-30,3557060470
2020-10-01,3476247810
2020-10-02,3549239890
2020-10-05,3636569700
2020-10-06,3590949650
2020-10-07,3716078930
2020-10-08,3800801880
2020-10-09,3842511640
2020-10-12,3892041980
2020-10-13,3764305840
2020-10-14,3820353330
2020-10-15,3786464150
2020-10-16,3761698980
2020-10-19,3757788690
2020-10-20,3789071010
2020-10-21,3807319030
2020-10-22,3981978650
2020-10-23,4138390250
2020-10-26,3903772850
2020-10-27,3849028790
2020-10-28,3753878400
2020-10-29,3713472070
2020-10-30,3795588160
2020-11-02,3980675220
2020-11-03,4116231940
2020-11-04,3912896860
2020-11-05,4121445660
2020-11-06,3734326950
2020-11-09,4190527450
2020-11-10,4298712140
2020-11-11,4161851990
2020-11-12,4109714790
2020-11-13,4241361220
2020-11-16,4417324270
2020-11-17,4379524800
2020-11-18,4520295240
2020-11-19,4438179150
2020-11-20,4289588129
2020-11-23,4490316350
2020-11-24,4707989160
2020-11-25,4588073600
2020-11-27,4621962780
2020-11-30,4442089440
2020-12-01,4426448280
2020-12-02,4373007650
2020-12-03,4402986540
2020-12-04,4637603940
2020-12-07,4605018190
2020-12-08,4679313700
2020-12-09,4739271480
2020-12-10,4788801820
2020-12-11,4834421870
2020-12-14,4792712110
2020-12-15,4916537960
2020-12-16,4863097330
2020-12-17,4902200230
2020-12-18,4859187040
2020-12-21,4831815010
2020-12-22,4730147470
2020-12-23,4790105250
2020-12-24,4780981240
2020-12-28,4782284670
2020-12-29,4739271480
2020-12-30,4800532690
2020-12-31,4806234950
2021-01-04,4534946790
2021-01-05,4712327510
2021-01-06,4928836330
2021-01-07,4921010710
2021-01-08,4823190460
2021-01-11,4858405750
2021-01-12,4935357680
2021-01-13,4834928890
2021-01-14,5029265120
2021-01-15,4855797210
2021-01-19,4988832750
2021-01-20,5027960850
2021-01-21,5027960850
2021-01-22,5029265120
2021-01-25,4883186880
2021-01-26,4815364840
2021-01-27,4776236740
2021-01-28,4875361260
2021-01-29,4637984120
2021-02-01,4697980540
2021-02-02,4760585500
2021-02-03,4799713600
2021-02-04,4812756300
2021-02-05,4901446660
2021-02-08,5059263330
2021-02-09,5013613880
2021-02-10,5027960850
2021-02-11,5080131650
2021-02-12,5192298870
2021-02-16,5110129860
2021-02-17,5111434130
2021-02-18,4979702860
2021-02-19,5117955480
2021-02-22,5104912780
2021-02-23,5158387850
2021-02-24,5054046250
2021-02-25,4914489360
2021-02-26,4825799000
2021-03-01,4973181510
2021-03-02,4932749140
2021-03-03,5046220630
2021-03-04,5009701070
2021-03-05,5193603140
2021-03-08,5384026560
2021-03-09,5175343360
2021-03-10,5258816640
2021-03-11,5322725870
2021-03-12,5399677800
2021-03-15,5343594190
2021-03-16,5210558650
2021-03-17,5262729450
2021-03-18,5185777520
2021-03-19,5223601350
2021-03-22,5146649420
2021-03-23,4889708230
2021-03-24,4932749140
2021-03-25,4991441290
2021-03-26,5145345150
2021-03-29,5067088950
2021-03-30,5111434130
2021-03-31,5057137050
2021-04-01,5141835300
2021-04-05,5195260350
2021-04-06,5230442700
2021-04-07,5179623750
2021-04-08,5184835950
2021-04-09,5178320700
2021-04-12,5183532900
2021-04-13,5076682800
2021-04-14,5170502400
2021-04-15,5171805450
2021-04-16,5214806100
2021-04-19,5209593900
2021-04-20,5102743800
2021-04-21,5231745750
2021-04-22,5220018300
2021-04-23,5253897600
2021-04-26,5272140300
2021-04-27,5260412850
2021-04-28,5269534200
2021-04-29,5283867750
2021-04-30,5165290200
2021-05-03,5272140300
2021-05-04,5462385600
2021-05-05,5438930700
2021-05-06,5510598450
2021-05-07,5557508250
2021-05-10,5550993000
2021-05-11,5441536800
2021-05-12,5302110450
2021-05-13,5485840500
2021-05-14,5630479050
2021-05-17,5666964450
2021-05-18,5571841800
2021-05-19,5440233750
2021-05-20,5448052050
2021-05-21,5501477100
2021-05-24,5519719800
2021-05-25,5464991700
2021-05-26,5483234400
2021-05-27,5553599100
2021-05-28,5523628950
2021-06-01,5635691250
2021-06-02,5532750300
2021-06-03,5577054000
2021-06-04,5717783400
2021-06-07,5659146150
2021-06-08,5773814550
2021-06-09,5651327850
2021-06-10,5620054650
2021-06-11,5600508900
2021-06-14,5509295400
2021-06-15,5561417400
2021-06-16,5522325900
2021-06-17,5273443350
2021-06-18,5221321350
2021-06-21,5384202600
2021-06-22,5322959250
2021-06-23,5290383000
2021-06-24,5311231800
2021-06-25,5365959900
2021-06-28,5242170150
2021-06-29,5169199350
2021-06-30,5251357440
2021-07-01,5233123560
2021-07-02,5251357440
2021-07-06,5134139640
2021-07-07,5302151820
2021-07-08,5351643780
2021-07-09,5591289060
2021-07-12,5587381800
2021-07-13,5502724500
2021-07-14,5475373680
2021-07-15,5466256740
2021-07-16,5354248620
2021-07-19,5182329180
2021-07-20,5394623640
2021-07-21,5467559160
2021-07-22,5376389760
2021-07-23,5431091400
2021-07-26,5457139800
2021-07-27,5442813180
2021-07-28,5428486560
2021-07-29,5548309200
2021-07-30,5481885780
2021-08-02,5476676100
2021-08-03,5630361660
2021-08-04,5552216460
2021-08-05,5586079380
2021-08-06,5235728400
2021-08-09,5097671880
2021-08-10,5171909820
2021-08-11,5269591320
2021-08-12,5274801000
2021-08-13,5234425980
2021-08-16,5158885620
2021-08-17,5108091240
2021-08-18,4979151660
2021-08-19,4867143540
2021-08-20,4914030660
2021-08-23,4983058920
2021-08-24,5055994440
2021-08-25,5100276720
2021-08-26,5052087180
2021-08-27,5151071100
2021-08-30,5093764620
2021-08-31,5062506540
2021-09-01,4992175860
2021-09-02,5032550880
2021-09-03,4937474220
2021-09-07,4843699980
2021-09-08,4804627380
2021-09-09,4751228160
2021-09-10,4673082960
2021-09-13,4718667660
2021-09-14,4627498260
2021-09-15,4684804740
2021-09-16,4606659540
2021-09-17,4529816760
2021-09-20,4507675620
2021-09-21,4459486080
2021-09-22,4545445800
2021-09-23,4610566800
2021-09-24,4622288580
2021-09-27,4735599120
2021-09-28,4714760400
2021-09-29,4716062820
2021-09-30,4515594150
2021-10-01,4613277900
2021-10-04,4606765650
2021-10-05,4657561200
2021-10-06,4605463200
2021-10-07,4621092600
2021-10-08,4611975450
2021-10-11,4492150050
2021-10-12,4434842250
2021-10-13,4470008400
2021-10-14,4636722000
2021-10-15,4821669900
2021-10-18,4834694400
2021-10-19,4847718900
2021-10-20,4912841400
2021-10-21,4928470800
2021-10-22,4850323800
2021-10-25,4849021350
2021-10-26,4824274800
2021-10-27,4691424900
2021-10-28,4290270299
2021-10-29,4378836900
2021-11-01,4402281000
2021-11-02,4427027550
2021-11-03,4412700600
2021-11-04,4330646250
2021-11-05,4486940250
2021-11-08,4454379000
2021-11-09,4420515300
2021-11-10,4419212850
2021-11-11,4364509950
2021-11-12,4432237350
2021-11-15,4380139350
2021-11-16,4371022200
2021-11-17,4261616400
2021-11-18,4221240449
2021-11-19,4219938000
2021-11-22,4269431100
2021-11-23,4272035999
2021-11-24,4259011500
2021-11-26,4081878300
2021-11-29,4024570500
2021-11-30,3904745100
2021-12-01,3848739750
2021-12-02,4014150900
2021-12-03,3955540650
2021-12-06,4077970950
2021-12-07,4111834650
2021-12-08,4127464050
2021-12-09,4067551350
2021-12-10,4049317050
2021-12-13,3936003900
2021-12-14,3899535300
2021-12-15,3932096550
2021-12-16,3922979400
2021-12-17,3782314800
2021-12-20,3757568250
2021-12-21,3873486300
2021-12-22,3877393650
2021-12-23,3936003900
2021-12-27,3990706800
2021-12-28,4050619500
2021-12-29,4014150900
2021-12-30,3971170050
2021-12-31,3990546000
2022-01-03,4045318200
2022-01-04,4178336400
2022-01-05,4104002700
2022-01-06,4109219100
2022-01-07,4126172400
2022-01-10,4149646200
2022-01-11,4169207700
2022-01-12,4167903600
2022-01-13,4184856900
2022-01-14,4237020900
2022-01-18,4307442300
2022-01-19,4243541400
2022-01-20,4144429800
2022-01-21,4160079000
2022-01-24,4285272600
2022-01-25,4209634800
2022-01-26,4187465100
2022-01-27,4199202000
2022-01-28,4247453700
2022-01-31,4253974199
2022-02-01,4303530000
2022-02-02,4276143900
2022-02-03,4207026599
2022-02-04,4256582400
2022-02-07,4290489000
2022-02-08,4407858000
2022-02-09,4505665500
2022-02-10,4371343200
2022-02-11,4229196300
2022-02-14,4225284000
2022-02-15,4253974199
2022-02-16,4350477600
2022-02-17,4240933200
2022-02-18,4180944600
2022-02-22,4200506100
2022-02-23,4118347800
2022-02-24,3873177000
2022-02-25,3892738500
2022-02-28,3960551700
2022-03-01,3948814800
2022-03-02,4145733900
2022-03-03,4102698600
2022-03-04,3959247600
2022-03-07,3993154200
2022-03-08,4282664400
2022-03-09,4343957100
2022-03-10,4424811300
2022-03-11,4409162100
2022-03-14,4358302200
2022-03-15,4315266900
2022-03-16,4354389900
2022-03-17,4437852300
2022-03-18,4411770300
2022-03-21,4506969600
2022-03-22,4466542500
2022-03-23,4470454800
2022-03-24,4445676900
2022-03-25,4573478700
2022-03-28,4546092600
2022-03-29,4595648400
2022-03-30,4619122200
2022-03-31,4690909400
2022-04-01,4724882560
2022-04-04,4681762780
2022-04-05,4646482960
2022-04-06,4642562980
2022-04-07,4782375600
2022-04-08,4654322920
2022-04-11,4521043600
2022-04-12,4632109700
2022-04-13,4680456120
2022-04-14,4666082860
2022-04-18,4771922320
2022-04-19,4845095280
2022-04-20,4829415360
2022-04-21,4754935740
2022-04-22,4562856720
2022-04-25,4441337340
2022-04-26,4289764780
2022-04-27,4331577900
2022-04-28,4391684260
2022-04-29,4274084860
2022-05-02,4294991420
2022-05-03,4096379100
2022-05-04,4298911400
2022-05-05,4135578900
2022-05-06,4082005840
2022-05-09,3904300080
2022-05-10,3752727520
2022-05-11,3804993920
2022-05-12,3804993920
2022-05-13,3900380100
2022-05-16,3959179800
2022-05-17,4118592320
2022-05-18,3973553060
2022-05-19,3943499880
2022-05-20,3936966580
2022-05-23,3981393020
2022-05-24,4020592820
2022-05-25,3948726520
2022-05-26,4037579400
2022-05-27,4140805540
2022-05-31,4115979000
2022-06-01,4123818960
2022-06-02,4089845800
2022-06-03,4049339340
2022-06-06,4139498880
2022-06-07,4173472040
2022-06-08,4093765780
2022-06-09,4097685760
2022-06-10,4019286160
2022-06-13,3840273740
2022-06-14,3789314000
2022-06-15,3861180300
2022-06-16,3688701180
2022-06-17,3631208140
2022-06-21,3714834380
2022-06-22,3726594320
2022-06-23,3648194720
2022-06-24,3819367180
2022-06-27,3827207140
2022-06-28,3802380600
2022-06-29,3784087360
2022-06-30,3742026890
2022-07-01,3756404220
2022-07-05,3688438660
2022-07-06,3629622310
2022-07-07,3751176100
2022-07-08,3781237790
2022-07-11,3711965200
2022-07-12,3705430050
2022-07-13,3640078550
2022-07-14,3576034080
2022-07-15,3658376970
2022-07-18,3642692610
2022-07-19,3807378390
2022-07-20,3847896320
2022-07-21,3900177520
2022-07-22,3876650980
2022-07-25,3914554850
2022-07-26,3930239210
2022-07-27,4096232020
2022-07-28,4273988100
2022-07-29,4422989520
2022-08-01,4392927830
2022-08-02,4375936440
2022-08-03,4396848920
2022-08-04,4422989520
2022-08-05,4420375460
2022-08-08,4419068430
2022-08-09,4385085650
2022-08-10,4480498840
2022-08-11,4507946470
2022-08-12,4599438570
2022-08-15,4566762820
2022-08-16,4553692520
2022-08-17,4498797260
2022-08-18,4493569140
2022-08-19,4402077040
2022-08-22,4220399870
2022-08-23,4232163140
2022-08-24,4221706899
2022-08-25,4292286520
2022-08-26,4102767170
2022-08-29,4111916380
2022-08-30,4051793000
2022-08-31,3982520410
2022-09-01,3966836050
2022-09-02,3936774360
2022-09-06,3925011090
2022-09-07,3986441500
2022-09-08,4017810220
2022-09-09,4109302320
2022-09-12,4169425700
2022-09-13,4024345370
2022-09-14,3715886290
2022-09-15,3595639530
2022-09-16,3551200510
2022-09-19,3617859040
2022-09-20,3497612280
2022-09-21,3421804540
2022-09-22,3349917890
2022-09-23,3233592220
2022-09-26,3227057070
2022-09-27,3229671130
2022-09-28,3237513310
2022-09-29,3213986770
2022-09-30,3176253000
2022-10-03,3263828700
2022-10-04,3489957000
2022-10-05,3506949300
2022-10-06,3465122100
2022-10-07,3350097300
2022-10-10,3289970700
2022-10-11,3241608000
2022-10-12,3208930500
2022-10-13,3293892000
2022-10-14,3193245300
2022-10-17,3313498500
2022-10-18,3385389000
2022-10-19,3351404400
2022-10-20,3320034000
2022-10-21,3437673000
2022-10-24,3505642200
2022-10-25,3591910800
2022-10-26,3620667000
2022-10-27,3649423200
2022-10-28,3748762800
2022-10-31,3748762800
2022-11-01,3638966400
2022-11-02,3641580600
2022-11-03,3689943300
2022-11-04,3916071600
2022-11-07,4054624200
2022-11-08,4006261500
2022-11-09,3938292300
2022-11-10,4221932999
2022-11-11,4282059599
2022-11-14,4206247800
2022-11-15,4327808100
2022-11-16,4202326500
2022-11-17,4122593400
2022-11-18,4097758500
2022-11-21,4095144300
2022-11-22,4114750800
2022-11-23,4133050200
2022-11-25,4144814100
2022-11-28,4015411200
2022-11-29,4029789300
2022-11-30,4099065600
2022-12-01,4113443700
2022-12-02,4184027099
2022-12-05,4084687500
2022-12-06,3980119500
2022-12-07,3956591700
2022-12-08,3926528400
2022-12-09,3888622500
2022-12-12,3927835500
2022-12-13,4041553200
2022-12-14,4061159700
2022-12-15,3935678100
2022-12-16,3810196500
2022-12-19,3803661000
2022-12-20,3870323100
2022-12-21,3984040800
2022-12-22,3900386400
2022-12-23,3931756800
2022-12-27,3970969800
2022-12-28,3903000600
2022-12-29,4015411200
2022-12-30,4010182800
2023-01-03,4077160200
2023-01-04,3993365000
2023-01-05,3992055700
2023-01-06,4125604300
2023-01-09,4201543700
2023-01-10,4253915700
2023-01-11,4301050500
2023-01-12,4374371300
2023-01-13,4434599100
2023-01-17,4312834200
2023-01-18,4294503999
2023-01-19,4264390100
2023-01-20,4358659700
2023-01-23,4433289800
2023-01-24,4413650300
2023-01-25,4409722400
2023-01-26,4359969000
2023-01-27,4371752700
2023-01-30,4446382800
2023-01-31,4506610600
2023-02-01,4576003500
2023-02-02,4549817500
2023-02-03,4576003500
2023-02-06,4503992000
2023-02-07,4594333700
2023-02-08,4510538500
2023-02-09,4421506100
2023-02-10,4797275200
2023-02-13,4742284600
2023-02-14,4693840500
2023-02-15,4811677500
2023-02-16,4722645100
2023-02-17,4699077700
2023-02-21,4564219800
2023-02-22,4475187400
2023-02-23,4625756900
2023-02-24,4573384900
2023-02-27,4523631500
2023-02-28,4541961700
2023-03-01,4552436100
2023-03-02,4581240700
2023-03-03,4599570900
2023-03-06,4545889600
2023-03-07,4485661800
2023-03-08,4450310700
2023-03-09,4371752700
2023-03-10,4219873899
2023-03-13,4134769400
2023-03-14,4272245900
2023-03-15,4104655500
2023-03-16,4061448600
2023-03-17,3954086000
2023-03-20,4023478900
2023-03-21,4124295000
2023-03-22,4124295000
2023-03-23,4112511300
2023-03-24,4120367100
2023-03-27,4164883300
2023-03-28,4246059900
2023-03-29,4307597000
2023-03-30,4403175900
2023-03-31,4459813966
2023-04-03,4517529205
2023-04-04,4347006906
2023-04-05,4272239437
2023-04-06,4198783677
2023-04-10,4266992597
2023-04-11,4295850217
2023-04-12,4333889806
2023-04-13,4353565456
2023-04-14,4360124006
2023-04-17,4415215826
2023-04-18,4427021216
2023-04-19,4402098726
2023-04-20,4364059136
2023-04-21,4331266386
2023-04-24,4354877166
2023-04-25,4280109697
2023-04-26,4213212487
2023-04-27,4353565456
2023-04-28,4379799656
2023-05-01,4449320286
2023-05-02,4608037194
2023-05-03,4597543514
2023-05-04,4518840915
2023-05-05,4639518234
2023-05-08,4710350574
2023-05-09,4735273063
2023-05-10,4680181244
2023-05-11,4583114705
2023-05-12,4585738125
2023-05-15,4618530874
