,WAT
2018-07-16,14817262500
2018-07-17,15009465750
2018-07-18,14875459500
2018-07-19,15134282999
2018-07-20,15096761250
2018-07-23,15043158750
2018-07-24,15144237750
2018-07-25,15059239500
2018-07-26,15198606000
2018-07-27,14945908500
2018-07-30,14765957250
2018-07-31,15105950250
2018-08-01,14919873000
2018-08-02,14925998999
2018-08-03,14854018500
2018-08-06,14978835750
2018-08-07,15048519000
2018-08-08,14906089500
2018-08-09,14698571250
2018-08-10,14548484250
2018-08-13,14344029000
2018-08-14,14422135500
2018-08-15,14276643000
2018-08-16,14389973999
2018-08-17,14361641250
2018-08-20,14360109750
2018-08-21,14352452250
2018-08-22,14418306750
2018-08-23,14370830249
2018-08-24,14500242000
2018-08-27,14624293500
2018-08-28,14664112500
2018-08-29,14565330750
2018-08-30,14553844500
2018-08-31,14509431000
2018-09-04,14416009500
2018-09-05,14495647500
2018-09-06,14681724750
2018-09-07,14739921750
2018-09-10,14770551749
2018-09-11,14843298000
2018-09-12,14790461250
2018-09-13,14989556250
2018-09-14,15021717749
2018-09-17,14939016750
2018-09-18,14988024750
2018-09-19,15060005249
2018-09-20,15107481750
2018-09-21,15066897000
2018-09-24,15053879250
2018-09-25,15020952000
2018-09-26,14949737250
2018-09-27,14959692000
2018-09-28,14907621000
2018-10-01,14511588000
2018-10-02,14509343940
2018-10-03,14471194920
2018-10-04,14311866660
2018-10-05,14265489420
2018-10-08,13685025900
2018-10-09,13576563000
2018-10-10,13275858960
2018-10-11,13338692640
2018-10-12,13599003600
2018-10-15,13608727860
2018-10-16,14071752240
2018-10-17,14136081960
2018-10-18,14041831440
2018-10-19,13869786840
2018-10-22,13919156160
2018-10-23,13555618440
2018-10-24,13120270800
2018-10-25,13736639279
2018-10-26,13665577380
2018-10-29,13738135320
2018-10-30,14124113640
2018-10-31,14189191380
2018-11-01,14465958779
2018-11-02,14485407300
2018-11-05,14652215760
2018-11-06,14738238060
2018-11-07,14822764320
2018-11-08,14955911880
2018-11-09,14918510880
2018-11-12,14639499420
2018-11-13,14652963779
2018-11-14,14604342480
2018-11-15,14816032140
2018-11-16,14928235140
2018-11-19,14793591540
2018-11-20,14667176160
2018-11-21,14643239520
2018-11-23,14710561320
2018-11-26,14863157400
2018-11-27,14881109880
2018-11-28,15126460440
2018-11-29,15221458980
2018-11-30,14854181160
2018-12-03,15073351020
2018-12-04,14620050900
2018-12-06,14502611760
2018-12-07,14133089880
2018-12-10,14177971080
2018-12-11,14196671580
2018-12-12,14245292880
2018-12-13,14301394380
2018-12-14,14135333940
2018-12-17,13806953160
2018-12-18,13785260580
2018-12-19,13637152620
2018-12-20,13300543620
2018-12-21,13207041120
2018-12-24,12981139080
2018-12-26,13553374380
2018-12-27,13851834360
2018-12-28,13820417520
2018-12-31,13526959600
2019-01-02,13151230640
2019-01-03,12644283360
2019-01-04,12890945120
2019-01-07,13425856960
2019-01-08,13795132559
2019-01-09,13977260720
2019-01-10,14123536880
2019-01-11,14214600960
2019-01-14,14042511360
2019-01-15,14171578559
2019-01-16,14250452960
2019-01-17,14508587360
2019-01-18,14838425760
2019-01-22,14603236640
2019-01-23,16456785040
2019-01-24,16040901840
2019-01-25,16431688640
2019-01-28,16395836640
2019-01-29,16450331680
2019-01-30,16604495280
2019-01-31,16579398880
2019-02-01,16550000240
2019-02-04,16512714160
2019-02-05,16681935600
2019-02-06,16679067440
2019-02-07,16491920000
2019-02-08,16563624000
2019-02-11,16660424400
2019-02-12,16788774559
2019-02-13,16795227920
2019-02-14,16599476000
2019-02-15,16828211760
2019-02-19,16810285760
2019-02-20,16778736000
2019-02-21,16820324320
2019-02-22,16879838640
2019-02-25,17142992320
2019-02-26,17102838080
2019-02-27,17326554560
2019-02-28,17368142880
2019-03-01,17553139200
2019-03-04,17271342480
2019-03-05,17292136640
2019-03-06,17178844320
2019-03-07,17092082480
2019-03-08,17108574400
2019-03-11,17187448800
2019-03-12,17281381040
2019-03-13,17305043360
2019-03-14,17387502960
2019-03-15,17565328880
2019-03-18,17586840080
2019-03-19,17677904160
2019-03-20,17586123040
2019-03-21,17946077120
2019-03-22,17594010480
2019-03-25,17658544080
2019-03-26,17837804080
2019-03-27,17691527920
2019-03-28,17804820240
2019-03-29,18048613840
2019-04-01,17452837220
2019-04-02,17290713070
2019-04-03,17284504060
2019-04-04,17134108040
2019-04-05,17407994370
2019-04-08,17464565350
2019-04-09,17206546490
2019-04-10,17294162520
2019-04-11,17298991750
2019-04-12,17307960320
2019-04-15,17174121660
2019-04-16,16606342190
2019-04-17,16425591010
2019-04-18,16528384620
2019-04-22,16629108560
2019-04-23,14581515040
2019-04-24,14317977060
2019-04-25,14720872820
2019-04-26,14779513470
2019-04-29,14633946680
2019-04-30,14731911060
2019-05-01,14594622950
2019-05-02,14907143120
2019-05-03,15045121120
2019-05-06,15017525520
2019-05-07,14709144690
2019-05-08,14733980730
2019-05-09,14955435420
2019-05-10,14967853440
2019-05-13,14434568470
2019-05-14,14567717240
2019-05-15,14335914200
2019-05-16,14495968680
2019-05-17,14363509800
2019-05-20,14366959250
2019-05-21,14222082350
2019-05-22,14297280360
2019-05-23,14146194450
2019-05-24,14228981250
2019-05-28,14123428080
2019-05-29,13884726140
2019-05-30,13888175590
2019-05-31,13846782190
2019-06-03,13768824620
2019-06-04,13926119540
2019-06-05,14242779050
2019-06-06,14282792670
2019-06-07,14402833530
2019-06-10,14520804720
2019-06-11,14342123210
2019-06-12,14098592040
2019-06-13,14074445890
2019-06-14,14018564800
2019-06-17,14108250500
2019-06-18,14352471560
2019-06-19,14514595710
2019-06-20,14613939870
2019-06-21,14681549090
2019-06-24,14652573710
2019-06-25,14574616140
2019-06-26,14560128450
2019-06-27,14727081830
2019-06-28,14849192360
2019-07-01,14515414680
2019-07-02,14384287200
2019-07-03,14680979680
2019-07-05,14584951980
2019-07-08,14380975900
2019-07-09,14370379740
2019-07-10,14388923020
2019-07-11,14361108100
2019-07-12,14379651380
2019-07-15,14345876120
2019-07-16,14226007060
2019-07-17,14093555060
2019-07-18,14226007060
2019-07-19,14153820720
2019-07-22,14305478260
2019-07-23,14477665860
2019-07-24,14470381000
2019-07-25,14453824500
2019-07-26,14412764380
2019-07-29,14512765640
2019-07-30,14127330320
2019-07-31,13944546560
2019-08-01,14024017760
2019-08-02,13875671520
2019-08-05,13530634060
2019-08-06,13881631860
2019-08-07,13930639100
2019-08-08,14104151220
2019-08-09,14040574260
2019-08-12,13655801200
2019-08-13,13780306080
2019-08-14,13247849040
2019-08-15,13394870760
2019-08-16,13612092040
2019-08-19,13898850620
2019-08-20,13743881780
2019-08-21,13919380680
2019-08-22,13906797740
2019-08-23,13573680960
2019-08-26,13447189300
2019-08-27,13522686940
2019-08-28,13665735100
2019-08-29,13968387920
2019-08-30,14032627140
2019-09-03,14012759340
2019-09-04,14052494940
2019-09-05,14445215120
2019-09-06,14386936240
2019-09-09,14375677820
2019-09-10,14780980940
2019-09-11,15315424760
2019-09-12,15416088280
2019-09-13,15373041380
2019-09-16,15332643520
2019-09-17,15145223940
2019-09-18,15122044840
2019-09-19,15145886200
2019-09-20,15145886200
2019-09-23,15085620540
2019-09-24,14638595040
2019-09-25,14582965200
2019-09-26,14386273980
2019-09-27,14737271780
2019-09-30,14240957850
2019-10-01,14302839000
2019-10-02,14161852050
2019-10-03,14325805200
2019-10-04,14481465000
2019-10-07,14256906600
2019-10-08,13269997950
2019-10-09,13291688250
2019-10-10,13479883500
2019-10-11,13627887900
2019-10-14,13643836650
2019-10-15,13740805050
2019-10-16,13625974050
2019-10-17,13700614200
2019-10-18,13763771250
2019-10-21,13865205300
2019-10-22,13976208600
2019-10-23,13682113650
2019-10-24,13770150750
2019-10-25,13914327450
2019-10-28,14041917450
2019-10-29,13670630550
2019-10-30,13715925000
2019-10-31,13500297900
2019-11-01,13721666550
2019-11-04,13715287050
2019-11-05,13625336100
2019-11-06,13592800650
2019-11-07,13523264100
2019-11-08,13402053600
2019-11-11,13369518150
2019-11-12,13561541100
2019-11-13,13613215050
2019-11-14,13618956600
2019-11-15,13863929400
2019-11-18,13801410300
2019-11-19,14017037400
2019-11-20,13888809450
2019-11-21,13889447400
2019-11-22,13953242400
2019-11-25,14114005800
2019-11-26,14166317700
2019-11-27,14261372250
2019-11-29,14166955650
2019-12-02,14233302450
2019-12-03,14121661200
2019-12-04,14350685250
2019-12-05,14270941500
2019-12-06,14436808500
2019-12-09,14457860850
2019-12-10,14540794350
2019-12-11,14607141150
2019-12-12,14908253550
2019-12-13,14935047450
2019-12-16,14929305900
2019-12-17,14755783500
2019-12-18,14609055000
2019-12-19,14792146650
2019-12-20,14882097600
2019-12-23,14863597050
2019-12-24,14869976550
2019-12-26,14880821700
2019-12-27,14912719200
2019-12-30,14876356050
2019-12-31,14540506800
2020-01-02,14628253920
2020-01-03,14376214320
2020-01-06,14243660160
2020-01-07,14436579360
2020-01-08,14086213200
2020-01-09,14238681600
2020-01-10,14368124160
2020-01-13,14239926240
2020-01-14,14442802560
2020-01-15,14584691520
2020-01-16,14786945520
2020-01-17,14910787200
2020-01-21,15164071440
2020-01-22,15190208880
2020-01-23,15055787760
2020-01-24,14781966960
2020-01-27,14460849840
2020-01-28,14678039520
2020-01-29,14562910320
2020-01-30,14239303920
2020-01-31,13926899280
2020-02-03,14067543600
2020-02-04,13633786560
2020-02-05,13737091680
2020-02-06,13696640880
2020-02-07,13526747520
2020-02-10,13636898160
2020-02-11,13891427040
2020-02-12,13962993840
2020-02-13,13727134560
2020-02-14,13445845920
2020-02-18,13473228000
2020-02-19,13482562800
2020-02-20,13525502880
2020-02-21,13465760160
2020-02-24,13073076240
2020-02-25,12656121840
2020-02-26,12608203200
2020-02-27,12372966240
2020-02-28,12128394480
2020-03-02,12614426400
2020-03-03,12537881040
2020-03-04,12971638080
2020-03-05,12379189440
2020-03-06,12446400000
2020-03-09,11860796880
2020-03-10,12242279040
2020-03-11,11456911200
2020-03-12,10395855600
2020-03-13,11480559360
2020-03-16,10823389440
2020-03-17,11405258640
2020-03-18,11003239920
2020-03-19,11041201440
2020-03-20,10794762720
2020-03-23,10103987520
2020-03-24,11244077760
2020-03-25,11002617600
2020-03-26,11912449440
2020-03-27,11535323520
2020-03-30,11654144160
2020-03-31,11276905200
2020-04-01,11293010640
2020-04-02,11523442320
2020-04-03,11146203360
2020-04-06,11700602160
2020-04-07,11774315520
2020-04-08,12145979520
2020-04-09,12136687920
2020-04-13,11623791600
2020-04-14,11995455600
2020-04-15,11732813040
2020-04-16,11952714240
2020-04-17,12234559440
2020-04-20,12037577520
2020-04-21,11483798160
2020-04-22,11790420960
2020-04-23,11817056880
2020-04-24,11851126080
2020-04-27,12079699440
2020-04-28,11404509840
2020-04-29,11933511600
2020-04-30,11583528000
2020-05-01,11030987520
2020-05-04,11176555920
2020-05-05,11266994160
2020-05-06,11461498320
2020-05-07,11520345120
2020-05-08,11582289120
2020-05-11,11726618640
2020-05-12,11303541120
2020-05-13,11075587200
2020-05-14,11167264320
2020-05-15,11054526240
2020-05-18,11660338560
2020-05-19,11397076560
2020-05-20,11475745440
2020-05-21,11475745440
2020-05-22,11563705920
2020-05-26,11960147520
2020-05-27,12320042160
2020-05-28,12262434240
2020-05-29,12379508400
2020-06-01,12368358480
2020-06-02,12564720960
2020-06-03,12477379920
2020-06-04,12536846160
2020-06-05,12941959920
2020-06-08,12897979680
2020-06-09,12226506720
2020-06-10,12051824640
2020-06-11,11245933200
2020-06-12,11494328640
2020-06-15,11652905280
2020-06-16,11732813040
2020-06-17,11676444000
2020-06-18,11992358400
2020-06-19,11792279280
2020-06-22,11493709200
2020-06-23,11494948080
2020-06-24,10986387840
2020-06-25,10912055040
2020-06-26,10825333440
2020-06-29,10950793240
2020-06-30,11185160800
2020-07-01,11169660300
2020-07-02,11211201640
2020-07-06,11430688720
2020-07-07,11491450680
2020-07-08,11473470100
2020-07-09,11695437260
2020-07-10,11702877500
2020-07-13,11983126540
2020-07-14,12280736140
2020-07-15,13690041600
2020-07-16,13890928080
2020-07-17,14067633780
2020-07-20,14078174120
2020-07-21,13815285640
2020-07-22,13878527680
2020-07-23,14036012760
2020-07-24,13829546100
2020-07-27,14102354900
2020-07-28,13856826980
2020-07-29,13424673040
2020-07-30,13191545520
2020-07-31,13215726300
2020-08-03,13209526100
2020-08-04,13026620200
2020-08-05,13093582360
2020-08-06,13060101280
2020-08-07,13165504680
2020-08-10,13188445420
2020-08-11,13246107280
2020-08-12,13343450420
2020-08-13,13454434000
2020-08-14,13355230800
2020-08-17,13372591360
2020-08-18,13334150120
2020-08-19,13451333900
2020-08-20,13313689460
2020-08-21,13407312480
2020-08-24,13331670040
2020-08-25,13401112280
2020-08-26,13398012180
2020-08-27,13377551520
2020-08-28,13481094860
2020-08-31,13408552520
2020-09-01,13145664040
2020-09-02,13458774140
2020-09-03,12957797980
2020-09-04,12776752140
2020-09-08,12671348740
2020-09-09,12787292480
2020-09-10,12650268060
2020-09-11,12644067860
2020-09-14,12727770560
2020-09-15,12748231220
2020-09-16,12808993180
2020-09-17,12636007600
2020-09-18,12119530940
2020-09-21,12050708720
2020-09-22,12042648460
2020-09-23,11817581200
2020-09-24,11758059280
2020-09-25,11846102120
2020-09-28,12016839300
2020-09-29,12023056300
2020-09-30,12165425600
2020-10-01,12165425600
2020-10-02,12178481300
2020-10-05,12350070500
2020-10-06,12227595600
2020-10-07,12439595300
2020-10-08,12507982300
2020-10-09,12608076000
2020-10-12,12566422100
2020-10-13,13456696500
2020-10-14,13191852300
2020-10-15,13285729000
2020-10-16,13124087000
2020-10-19,13047617900
2020-10-20,13247183600
2020-10-21,13360333000
2020-10-22,13800496600
2020-10-23,13798631500
2020-10-26,13696672700
2020-10-27,13923593200
2020-10-28,13973950900
2020-10-29,14024308600
2020-10-30,13852719400
2020-11-02,13815417400
2020-11-03,13498972100
2020-11-04,13246561900
2020-11-05,13534409000
2020-11-06,13831581600
2020-11-09,14326454800
2020-11-10,14007522700
2020-11-11,13872613800
2020-11-12,14085856900
2020-11-13,14463850500
2020-11-16,14413492800
2020-11-17,14373082300
2020-11-18,13968977300
2020-11-19,14072179500
2020-11-20,14013118000
2020-11-23,14205223300
2020-11-24,14438982500
2020-11-25,14096425800
2020-11-27,14191545900
2020-11-30,14424061700
2020-12-01,14559592300
2020-12-02,14617410400
2020-12-03,14460120300
2020-12-04,14780295800
2020-12-07,14702583300
2020-12-08,14872929100
2020-12-09,14866712100
2020-12-10,15017785200
2020-12-11,14941316100
2020-12-14,14967427500
2020-12-15,15186265900
2020-12-16,15073116500
2020-12-17,15588505800
2020-12-18,15566124600
2020-12-21,15380236300
2020-12-22,15311849300
2020-12-23,15313092700
2020-12-24,15361585300
2020-12-28,15358476800
2020-12-29,15285737900
2020-12-30,15266465200
2020-12-31,15404369200
2021-01-04,15574339000
2021-01-05,15903071800
2021-01-06,16341382200
2021-01-07,16236785400
2021-01-08,16300913200
2021-01-11,16564273000
2021-01-12,16592912600
2021-01-13,16486448000
2021-01-14,16368153999
2021-01-15,16706225799
2021-01-19,16923513200
2021-01-20,16880553800
2021-01-21,16888647600
2021-01-22,17035581200
2021-01-25,17018771000
2021-01-26,16843197799
2021-01-27,16558669599
2021-01-28,16596025600
2021-01-29,16478354200
2021-02-01,16736110600
2021-02-02,18136960600
2021-02-03,17511870200
2021-02-04,17834377000
2021-02-05,17649464800
2021-02-08,17712970000
2021-02-09,17601524600
2021-02-10,17683085200
2021-02-11,17608995800
2021-02-12,17678727000
2021-02-16,17589072600
2021-02-17,17593430800
2021-02-18,17482608000
2021-02-19,17539887200
2021-02-22,17420970600
2021-02-23,17363068800
2021-02-24,17426574000
2021-02-25,17322599800
2021-02-26,17051768800
2021-03-01,17248510400
2021-03-02,17061107799
2021-03-03,16547462799
2021-03-04,16289083800
2021-03-05,16588554400
2021-03-08,16478354200
2021-03-09,16977056800
2021-03-10,16962737000
2021-03-11,17001960799
2021-03-12,16737355799
2021-03-15,16973943800
2021-03-16,16795880199
2021-03-17,16693773800
2021-03-18,16732997600
2021-03-19,16729262000
2021-03-22,16911683800
2021-03-23,16853159400
2021-03-24,16751053000
2021-03-25,16996980000
2021-03-26,17508757200
2021-03-29,17683085200
2021-03-30,17589072600
2021-03-31,17692424200
2021-04-01,17726667200
2021-04-05,18237170250
2021-04-06,18643057550
2021-04-07,18280349750
2021-04-08,18760259050
2021-04-09,18945930900
2021-04-12,18939762400
2021-04-13,18993428350
2021-04-14,18300088950
2021-04-15,18483910250
2021-04-16,18499331500
2021-04-19,18432094850
2021-04-20,18275414950
2021-04-21,18580755700
2021-04-22,18791718400
2021-04-23,18906452500
2021-04-26,18773829750
2021-04-27,18768894950
2021-04-28,18532641400
2021-04-29,18635655350
2021-04-30,18497480950
2021-05-03,18608513950
2021-05-04,18490078750
2021-05-05,19027355100
2021-05-06,19061281850
2021-05-07,19409185250
2021-05-10,19593006550
2021-05-11,19485674650
2021-05-12,18730033400
2021-05-13,19460383800
2021-05-14,19260524400
2021-05-17,19056963900
2021-05-18,18818242950
2021-05-19,18903368250
2021-05-20,19212410100
2021-05-21,19259290700
2021-05-24,19566482000
2021-05-25,19809520900
2021-05-26,19723161900
2021-05-27,19969901900
2021-05-28,19877991250
2021-06-01,19646672500
2021-06-02,19567098850
2021-06-03,19509731800
2021-06-04,19693553100
2021-06-07,19659626350
2021-06-08,19929806650
2021-06-09,20232680000
2021-06-10,20588602450
2021-06-11,20761937300
2021-06-14,20737263300
2021-06-15,21083933000
2021-06-16,21162272950
2021-06-17,21377553600
2021-06-18,21140066350
2021-06-21,21123411400
2021-06-22,21319569700
2021-06-23,21401610750
2021-06-24,21255417300
2021-06-25,20835959300
2021-06-28,21217172600
2021-06-29,21290577750
2021-06-30,21318952850
2021-07-01,21662538300
2021-07-02,21928400650
2021-07-06,22032176130
2021-07-07,22420578600
2021-07-08,22437759120
2021-07-09,22666014600
2021-07-12,22682581530
2021-07-13,22607109960
2021-07-14,22803458760
2021-07-15,22841501340
2021-07-16,22745167710
2021-07-19,22272703410
2021-07-20,22832911080
2021-07-21,22743940530
2021-07-22,23142774030
2021-07-23,23604807300
2021-07-26,23458159290
2021-07-27,23225608680
2021-07-28,23698072980
2021-07-29,23992596180
2021-07-30,23918351790
2021-08-02,23859447150
2021-08-03,24037388250
2021-08-04,24190785750
2021-08-05,24380385060
2021-08-06,24265643730
2021-08-09,24152129580
2021-08-10,24229441920
2021-08-11,24407383020
2021-08-12,24625207470
2021-08-13,24866961930
2021-08-16,25042448670
2021-08-17,24919117080
2021-08-18,24589005660
2021-08-19,24841804740
2021-08-20,24681657750
2021-08-23,24714178020
2021-08-24,24682884930
2021-08-25,24979248900
2021-08-26,24994588650
2021-08-27,24994588650
2021-08-30,25344948540
2021-08-31,25403853180
2021-09-01,25532707080
2021-09-02,25847478750
2021-09-03,25979400600
2021-09-07,25953629820
2021-09-08,26059167300
2021-09-09,25894725180
2021-09-10,25781824620
2021-09-13,24740562390
2021-09-14,25125896910
2021-09-15,25147372560
2021-09-16,24527033070
2021-09-17,24333752220
2021-09-20,24286505790
2021-09-21,24061318260
2021-09-22,24272393220
2021-09-23,24673067490
2021-09-24,24149675220
2021-09-27,23362439250
2021-09-28,22511389920
2021-09-29,22406466030
2021-09-30,21923570700
2021-10-01,21825396300
2021-10-04,21194379360
2021-10-05,21302930880
2021-10-06,20956541760
2021-10-07,21119369040
2021-10-08,20941905600
2021-10-11,20818717920
2021-10-12,20657110320
2021-10-13,20821157280
2021-10-14,21035820960
2021-10-15,21021794640
2021-10-18,21202917120
2021-10-19,21316347360
2021-10-20,21713353200
2021-10-21,22015833840
2021-10-22,22228058160
2021-10-25,22355514720
2021-10-26,22079867040
2021-10-27,22025591280
2021-10-28,22035958560
2021-10-29,22414669200
2021-11-01,22234766400
2021-11-02,21276097920
2021-11-03,21192549840
2021-11-04,21129736320
2021-11-05,20921171040
2021-11-08,21339521280
2021-11-09,21353547600
2021-11-10,21435266160
2021-11-11,21374892000
2021-11-12,21761530560
2021-11-15,21078509760
2021-11-16,21284025840
2021-11-17,20931538320
2021-11-18,20878482240
2021-11-19,21326714640
2021-11-22,21128516640
2021-11-23,20895557760
2021-11-24,20970568080
2021-11-26,20638815120
2021-11-29,20808960480
2021-11-30,20007020880
2021-12-01,20033244000
2021-12-02,20368656000
2021-12-03,20207048400
2021-12-06,20510748720
2021-12-07,20984594400
2021-12-08,21134005200
2021-12-09,20961420480
2021-12-10,20793104640
2021-12-13,21010817520
2021-12-14,20858967360
2021-12-15,21408433200
2021-12-16,21349278720
2021-12-17,21243776400
2021-12-20,21174864480
2021-12-21,21309029280
2021-12-22,22018883040
2021-12-23,22058522640
2021-12-27,22418328240
2021-12-28,22413449520
2021-12-29,22614086880
2021-12-30,22686657840
2021-12-31,22572108000
2022-01-03,22086862200
2022-01-04,21591317800
2022-01-05,21246617600
2022-01-06,21358084800
2022-01-07,21023077400
2022-01-10,20901917400
2022-01-11,20864963600
2022-01-12,20828615600
2022-01-13,20472405200
2022-01-14,20217363400
2022-01-18,19712732000
2022-01-19,19655786800
2022-01-20,19168723600
2022-01-21,19338953400
2022-01-24,19560070400
2022-01-25,18802820400
2022-01-26,18689535800
2022-01-27,18570193200
2022-01-28,19200225200
2022-01-31,19392869600
2022-02-01,19610957600
2022-02-02,20001698600
2022-02-03,19908405400
2022-02-04,19743627800
2022-02-07,19741810400
2022-02-08,19927185200
2022-02-09,20303992800
2022-02-10,19909011200
2022-02-11,19492826600
2022-02-14,19267469000
2022-02-15,19379542000
2022-02-16,19358944800
2022-02-17,19081488400
2022-02-18,19154184400
2022-02-22,19051198400
2022-02-23,18570193200
2022-02-24,18927615200
2022-02-25,19606717000
2022-02-28,19187503400
2022-03-01,18997282200
2022-03-02,19129952400
2022-03-03,19475864200
2022-03-04,19567945800
2022-03-07,19100268200
2022-03-08,18604723800
2022-03-09,19451026400
2022-03-10,19360762200
2022-03-11,18959722600
2022-03-14,18840380000
2022-03-15,19224457200
2022-03-16,19812083200
2022-03-17,20039258200
2022-03-18,20484521200
2022-03-21,20480886400
2022-03-22,20585084000
2022-03-23,19619438800
2022-03-24,19695163800
2022-03-25,19747262600
2022-03-28,19858729800
2022-03-29,19799361400
2022-03-30,19486162800
2022-03-31,18803426200
2022-04-01,18693776400
2022-04-04,18682523860
2022-04-05,18383902100
2022-04-06,18311052840
2022-04-07,18889632500
2022-04-08,18791496720
2022-04-11,18217131480
2022-04-12,17696349580
2022-04-13,17976909540
2022-04-14,17784250340
2022-04-18,17603632340
2022-04-19,18109964800
2022-04-20,18883009840
2022-04-21,18506120280
2022-04-22,17847466640
2022-04-25,17833017200
2022-04-26,17392309280
2022-04-27,17686114560
2022-04-28,18430260720
2022-04-29,18243622120
2022-05-02,18205090280
2022-05-03,19683147580
2022-05-04,20618748820
2022-05-05,20063047440
2022-05-06,19743353580
2022-05-09,19042555740
2022-05-10,19352014580
2022-05-11,18763801960
2022-05-12,18901673700
2022-05-13,19291206520
2022-05-16,19321911580
2022-05-17,19979963160
2022-05-18,19879419140
2022-05-19,19496508980
2022-05-20,19202703700
2022-05-23,19335758960
2022-05-24,19112394700
2022-05-25,18532008860
2022-05-26,19259297340
2022-05-27,20172622360
2022-05-31,19744557700
2022-06-01,19374290800
2022-06-02,20050404180
2022-06-03,20410436060
2022-06-06,20299054960
2022-06-07,20635606500
2022-06-08,20394180440
2022-06-09,20288217880
2022-06-10,19850520260
2022-06-13,19293012700
2022-06-14,19355626940
2022-06-15,19522397560
2022-06-16,19150926540
2022-06-17,18713830980
2022-06-21,18574153060
2022-06-22,18784272000
2022-06-23,19352616640
2022-06-24,19782487480
2022-06-27,19882429440
2022-06-28,19834264640
2022-06-29,19843897600
2022-06-30,19926981880
2022-07-01,20282799340
2022-07-05,20312007660
2022-07-06,20468088270
2022-07-07,20508154940
2022-07-08,20706096250
2022-07-11,20926761940
2022-07-12,20416659410
2022-07-13,20119448440
2022-07-14,19647618550
2022-07-15,19974132010
2022-07-18,19339045390
2022-07-19,19779778760
2022-07-20,19728349900
2022-07-21,20899253480
2022-07-22,20672009680
2022-07-25,20627756940
2022-07-26,20878921140
2022-07-27,21249089330
2022-07-28,21647962000
2022-07-29,21769358030
2022-08-01,21860255550
2022-08-02,20365230550
2022-08-03,20265362880
2022-08-04,20007022560
2022-08-05,20204963870
2022-08-08,19862902150
2022-08-09,19364161810
2022-08-10,19781572790
2022-08-11,19831207620
2022-08-12,20047089230
2022-08-15,19839579760
2022-08-16,19686489200
2022-08-17,20058451420
2022-08-18,19805493190
2022-08-19,19613531980
2022-08-22,18993395610
2022-08-23,18827148830
2022-08-24,18949740880
2022-08-25,19155456320
2022-08-26,17988738810
2022-08-29,18071264190
2022-08-30,17903821390
2022-08-31,17856578600
2022-09-01,17961230350
2022-09-02,17839834320
2022-09-06,17814119890
2022-09-07,18094586580
2022-09-08,18455784620
2022-09-09,18674656280
2022-09-12,18898312020
2022-09-13,17936113930
2022-09-14,17823090040
2022-09-15,17686743760
2022-09-16,16979297930
2022-09-19,17369798460
2022-09-20,16862685980
2022-09-21,16800492940
2022-09-22,16452451120
2022-09-23,16475175500
2022-09-26,16364543649
2022-09-27,16175572490
2022-09-28,16310722750
2022-09-29,16418962560
2022-09-30,16118163529
2022-10-03,16454898150
2022-10-04,17098617800
2022-10-05,17255246360
2022-10-06,17060053950
2022-10-07,16404468500
2022-10-10,16152913540
2022-10-11,16136894710
2022-10-12,16061546880
2022-10-13,16421673910
2022-10-14,16148760510
2022-10-17,16588388400
2022-10-18,16845876260
2022-10-19,16455491440
2022-10-20,16316068290
2022-10-21,16737897480
2022-10-24,17051747890
2022-10-25,17609440490
2022-10-26,17901339170
2022-10-27,17855655840
2022-10-28,17957701720
2022-10-31,17749456930
2022-11-01,18240107760
2022-11-02,17545958460
2022-11-03,17735217970
2022-11-04,18099498030
2022-11-07,18182558630
2022-11-08,18543872240
2022-11-09,18363512080
2022-11-10,19688328650
2022-11-11,19688328650
2022-11-14,19334134520
2022-11-15,19566110910
2022-11-16,19550685370
2022-11-17,18974007490
2022-11-18,19054101640
2022-11-21,19156740810
2022-11-22,19992093130
2022-11-23,19849703530
2022-11-25,20054981870
2022-11-28,19673496400
2022-11-29,19588062640
2022-11-30,20563431400
2022-12-01,20583009970
2022-12-02,20609114730
2022-12-05,20189065410
2022-12-06,20028877110
2022-12-07,20209830560
2022-12-08,20352220160
2022-12-09,19965988370
2022-12-12,20222882940
2022-12-13,20445959980
2022-12-14,20407396130
2022-12-15,20316029470
2022-12-16,20081679920
2022-12-19,20011671700
2022-12-20,20120837060
2022-12-21,20574110620
2022-12-22,20426974700
2022-12-23,20566991140
2022-12-27,20559278370
2022-12-28,20213983590
2022-12-29,20520714520
2022-12-30,20324928820
2023-01-03,20397758570
2023-01-04,20644474710
2023-01-05,20482751690
2023-01-06,19017800830
2023-01-09,18910969200
2023-01-10,19827596390
2023-01-11,20224821180
2023-01-12,19814021100
2023-01-13,20013518840
2023-01-17,19610391750
2023-01-18,19412074470
2023-01-19,19597996920
2023-01-20,19994041250
2023-01-23,20286205100
2023-01-24,19715452690
2023-01-25,19734930280
2023-01-26,19686531420
2023-01-27,19662331990
2023-01-30,19142339360
2023-01-31,19393777340
2023-02-01,19951544690
2023-02-02,20318077520
2023-02-03,20149861970
2023-02-06,19893111920
2023-02-07,20282073490
2023-02-08,20202982670
2023-02-09,19871273410
2023-02-10,19700696940
2023-02-13,20011748150
2023-02-14,20027684360
2023-02-15,19884848700
2023-02-16,19319998590
2023-02-17,19402630790
2023-02-21,18899164600
2023-02-22,18952285300
2023-02-23,19067970380
2023-02-24,18536173150
2023-02-27,18299490920
2023-02-28,18349660470
2023-03-01,18252862750
2023-03-02,18967631280
