,ADI
2018-07-17,36485411900
2018-07-18,36793603350
2018-07-19,36485411900
2018-07-20,36318320150
2018-07-23,36310893850
2018-07-24,36184646750
2018-07-25,35850463250
2018-07-26,36277475500
2018-07-27,36010128700
2018-07-30,35390032650
2018-07-31,35698224100
2018-08-01,35661092600
2018-08-02,35716789850
2018-08-03,35854176400
2018-08-06,35904298140
2018-08-07,36350428770
2018-08-08,36313558470
2018-08-09,36037031220
2018-08-10,35004662820
2018-08-13,35074716390
2018-08-14,34971479550
2018-08-15,34569593280
2018-08-16,34753944780
2018-08-17,34871929740
2018-08-20,34562219220
2018-08-21,35365991760
2018-08-22,36103397760
2018-08-23,35907985170
2018-08-24,36420482340
2018-08-27,36896109210
2018-08-28,37025155260
2018-08-29,36932979510
2018-08-30,36343054710
2018-08-31,36446291550
2018-09-04,36173451330
2018-09-05,36084962610
2018-09-06,35797374270
2018-09-07,34643333880
2018-09-10,34875616770
2018-09-11,34381554750
2018-09-12,33559347060
2018-09-13,34068157200
2018-09-14,34116088590
2018-09-17,33666270930
2018-09-18,33869057580
2018-09-19,34134523740
2018-09-20,35063655300
2018-09-21,34864555680
2018-09-24,35026785000
2018-09-25,34127149680
2018-09-26,34038660959
2018-09-27,33987042540
2018-09-28,34090279379
2018-10-01,34064470170
2018-10-02,34027599870
2018-10-03,33857996490
2018-10-04,33179582970
2018-10-05,32132466450
2018-10-08,31885435440
2018-10-09,31988672280
2018-10-10,30934181700
2018-10-11,30849380010
2018-10-12,31033731510
2018-10-15,30934181700
2018-10-16,31619969280
2018-10-17,31431930750
2018-10-18,30665028510
2018-10-19,30359005020
2018-10-22,30436432650
2018-10-23,30473302950
2018-10-24,28692467459
2018-10-25,29157033240
2018-10-26,29138598090
2018-10-29,29647408230
2018-10-30,30528608400
2018-10-31,30864128129
2018-11-01,32445864000
2018-11-02,32143527540
2018-11-05,31848565140
2018-11-06,32431115879
2018-11-07,32560161930
2018-11-08,33157460790
2018-11-09,32294695770
2018-11-12,31044792600
2018-11-13,31450365900
2018-11-14,31756389390
2018-11-15,33116903459
2018-11-16,32991544440
2018-11-19,31531480560
2018-11-20,32821941060
2018-11-21,33065285040
2018-11-23,32681833920
2018-11-26,33209079209
2018-11-27,33028414740
2018-11-28,33448736160
2018-11-29,33006292560
2018-11-30,33891179760
2018-12-03,34477417530
2018-12-04,33345499320
2018-12-06,33009979590
2018-12-07,31863313260
2018-12-10,32622841440
2018-12-11,32681833920
2018-12-12,32844063240
2018-12-13,32615467379
2018-12-14,32176710810
2018-12-17,32191458930
2018-12-18,32464299150
2018-12-19,30856754070
2018-12-20,30506486220
2018-12-21,30351630959
2018-12-24,29651095260
2018-12-26,31096411020
2018-12-27,31472488080
2018-12-28,31509358379
2018-12-31,31645778490
2019-01-02,31678961760
2019-01-03,29765393190
2019-01-04,30488051070
2019-01-07,30679776629
2019-01-08,31428243720
2019-01-09,32224642200
2019-01-10,32670772830
2019-01-11,33205392180
2019-01-14,32261512500
2019-01-15,32302069830
2019-01-16,32077161000
2019-01-17,32744513430
2019-01-18,33684706080
2019-01-22,32862498390
2019-01-23,32762948580
2019-01-24,34934609250
2019-01-25,36011222010
2019-01-28,35889550020
2019-01-29,35767878030
2019-01-30,36505284030
2019-01-31,36449978580
2019-02-01,37069399620
2019-02-04,36813826200
2019-02-05,37072298400
2019-02-06,37814482860
2019-02-07,37157224980
2019-02-08,37194149580
2019-02-11,37570780500
2019-02-12,38423738760
2019-02-13,38556667320
2019-02-14,38582514540
2019-02-15,39044072040
2019-02-19,38482818120
2019-02-20,39442857720
2019-02-21,38874218880
2019-02-22,39106843860
2019-02-25,39841643400
2019-02-26,39575786280
2019-02-27,39114228780
2019-02-28,39494552160
2019-03-01,40041036240
2019-03-04,40122270360
2019-03-05,39963494580
2019-03-06,39431780340
2019-03-07,39021917280
2019-03-08,38922220860
2019-03-11,39760409280
2019-03-12,39845335860
2019-03-13,39908107680
2019-03-14,39970879500
2019-03-15,40391819940
2019-03-18,40303200900
2019-03-19,40598597700
2019-03-20,40103808060
2019-03-21,40683524280
2019-03-22,39657020400
2019-03-25,38863141500
2019-03-26,39546246600
2019-03-27,38756060160
2019-03-28,38427431220
2019-03-29,38870526420
2019-04-01,39981956880
2019-04-02,39919185060
2019-04-03,40557980640
2019-04-04,40816452840
2019-04-05,41156159160
2019-04-08,41259548040
2019-04-09,40797990540
2019-04-10,41381399220
2019-04-11,41289087720
2019-04-12,42171585660
2019-04-15,41702643240
2019-04-16,42315591600
2019-04-17,42241742400
2019-04-18,42385748340
2019-04-22,41950038060
2019-04-23,42134661060
2019-04-24,43308863340
2019-04-25,42470674920
2019-04-26,42256512240
2019-04-29,42049734480
2019-04-30,42921155040
2019-05-01,42352516200
2019-05-02,43187012160
2019-05-03,43183319700
2019-05-06,42470427690
2019-05-07,42008511440
2019-05-08,40851873150
2019-05-09,40851873150
2019-05-10,40870349800
2019-05-13,38516424590
2019-05-14,39447647750
2019-05-15,39868915370
2019-05-16,38690105100
2019-05-17,37260012390
2019-05-20,36029467500
2019-05-21,36908956040
2019-05-22,37485427520
2019-05-23,36483993090
2019-05-24,36369437860
2019-05-28,35885349630
2019-05-29,36254882630
2019-05-30,36236405980
2019-05-31,35704278460
2019-06-03,35501035310
2019-06-04,37311747010
2019-06-05,36905260710
2019-06-06,36942214010
2019-06-07,37208277770
2019-06-10,39373741150
2019-06-11,38863785610
2019-06-12,38568159210
2019-06-13,39089200740
2019-06-14,38438822660
2019-06-17,38837918300
2019-06-18,40626458020
2019-06-19,41032944320
2019-06-20,41594634480
2019-06-21,42004816110
2019-06-24,41720275700
2019-06-25,40752099240
2019-06-26,40970123710
2019-06-27,41698103720
2019-06-28,41709189710
2019-07-01,42496295000
2019-07-02,41945690830
2019-07-03,41820049610
2019-07-05,41705494380
2019-07-08,41324875390
2019-07-09,41864393570
2019-07-10,42130457330
2019-07-11,42097199360
2019-07-12,42939734600
2019-07-15,43242751660
2019-07-16,42666280180
2019-07-17,42104590020
2019-07-18,42869523330
2019-07-19,42784530740
2019-07-22,43497729430
2019-07-23,44314397360
2019-07-24,46058593120
2019-07-25,45149541940
2019-07-26,45009119400
2019-07-29,44791094930
2019-07-30,44698711680
2019-07-31,43405346180
2019-08-01,42296747180
2019-08-02,41638978440
2019-08-05,39720959130
2019-08-06,40329893280
2019-08-07,40529180820
2019-08-08,41455498830
2019-08-09,40839183660
2019-08-12,40211796960
2019-08-13,41710144020
2019-08-14,40710015810
2019-08-15,40023580950
2019-08-16,40787516520
2019-08-19,41027399670
2019-08-20,40702634790
2019-08-21,40075248090
2019-08-22,40090010130
2019-08-23,38444042670
2019-08-26,39130477530
2019-08-27,39506909550
2019-08-28,39868579530
2019-08-29,40233940020
2019-08-30,40532871330
2019-09-03,39259645380
2019-09-04,40296678690
2019-09-05,41710144020
2019-09-06,41580976170
2019-09-09,41654786370
2019-09-10,42064432980
2019-09-11,42455627040
2019-09-12,42887416710
2019-09-13,43001822520
2019-09-16,42536818260
2019-09-17,42544199280
2019-09-18,43016584560
2019-09-19,42765629880
2019-09-20,42562651830
2019-09-23,42178838790
2019-09-24,40949898960
2019-09-25,41584666680
2019-09-26,41754430140
2019-09-27,40979423040
2019-09-30,41234068230
2019-10-01,40514418780
2019-10-02,40215487470
2019-10-03,40916684370
2019-10-04,41713834530
2019-10-07,40905612840
2019-10-08,39167382630
2019-10-09,39883341570
2019-10-10,40019890440
2019-10-11,41045852220
2019-10-14,40721087340
2019-10-15,41809787790
2019-10-16,40813350090
2019-10-17,40595610000
2019-10-18,40403703480
2019-10-21,41005256610
2019-10-22,40920374880
2019-10-23,38960714070
2019-10-24,38868451320
2019-10-25,39425718330
2019-10-28,40163820330
2019-10-29,39879651060
2019-10-30,39949770750
2019-10-31,39351908130
2019-11-01,40363107870
2019-11-04,41018364990
2019-11-05,41776941450
2019-11-06,41254039230
2019-11-07,41349781890
2019-11-08,41618597820
2019-11-11,41445524550
2019-11-12,41706975660
2019-11-13,42042074970
2019-11-14,41729070120
2019-11-15,41758529400
2019-11-18,41231944770
2019-11-19,41136202110
2019-11-20,39983607780
2019-11-21,40057255980
2019-11-22,40745866650
2019-11-25,41585456130
2019-11-26,42307208490
2019-11-27,41869001700
2019-11-29,41592820950
2019-12-02,40970493660
2019-12-03,40598570250
2019-12-04,42123087990
2019-12-05,41769576630
2019-12-06,42675449490
2019-12-09,42207783420
2019-12-10,42130452810
2019-12-11,42660719850
2019-12-12,43382472210
2019-12-13,43735983570
2019-12-16,43769125260
2019-12-17,43754395620
2019-12-18,43084197000
2019-12-19,43710206700
2019-12-20,44122636620
2019-12-23,43883279970
2019-12-24,44085812520
2019-12-26,44089494930
2019-12-27,43986387450
2019-12-30,43769125260
2019-12-31,43761760440
2020-01-02,44347263630
2020-01-03,43566592710
2020-01-06,43054737720
2020-01-07,44034258780
2020-01-08,44431959060
2020-01-09,44431959060
2020-01-10,43662335370
2020-01-13,43842773460
2020-01-14,44015846730
2020-01-15,43271999910
2020-01-16,43868550330
2020-01-17,43993752270
2020-01-21,43934833710
2020-01-22,44343581220
2020-01-23,44505607260
2020-01-24,43294094370
2020-01-27,41320322610
2020-01-28,42093628710
2020-01-29,41695928430
2020-01-30,41379241170
2020-01-31,40414449750
2020-02-03,40503870000
2020-02-04,41409683820
2020-02-05,42963559560
2020-02-06,42635846430
2020-02-07,41339722590
2020-02-10,41571699300
2020-02-11,43037202960
2020-02-12,43747861770
2020-02-13,43773636960
2020-02-14,43320730050
2020-02-18,43659489690
2020-02-19,45618404130
2020-02-20,45861427350
2020-02-21,45202318920
2020-02-24,43213947120
2020-02-25,42219761220
2020-02-26,42286040280
2020-02-27,39664335240
2020-02-28,40154063850
2020-03-02,40971505590
2020-03-03,39472862400
2020-03-04,41409683820
2020-03-05,40087784790
2020-03-06,39399219000
2020-03-09,35904839670
2020-03-10,37720149480
2020-03-11,34763366970
2020-03-12,33143212170
2020-03-13,36744374430
2020-03-16,30639336569
2020-03-17,35142630480
2020-03-18,30278483910
2020-03-19,33257359439
2020-03-20,31327902360
2020-03-23,31357359720
2020-03-24,34512979410
2020-03-25,34744956120
2020-03-26,34104258540
2020-03-27,32649801390
2020-03-30,33496700490
2020-03-31,33010654050
2020-04-01,30963367530
2020-04-02,32292630900
2020-04-03,31872863520
2020-04-06,35275188600
2020-04-07,35440886250
2020-04-08,37337203800
2020-04-09,36376157430
2020-04-13,36700188390
2020-04-14,37933715340
2020-04-15,36987397650
2020-04-16,37495537110
2020-04-17,37852707600
2020-04-20,37156777470
2020-04-21,35521893990
2020-04-22,37602320040
2020-04-23,37488172770
2020-04-24,39001544640
2020-04-27,39778482510
2020-04-28,39623831370
2020-04-29,41733714780
2020-04-30,40356583200
2020-05-01,38162009880
2020-05-04,38132989400
2020-05-05,39069718540
2020-05-06,38815252750
2020-05-07,39220922850
2020-05-08,40504315530
2020-05-11,39984320220
2020-05-12,39313120600
2020-05-13,38280505800
2020-05-14,38903762590
2020-05-15,37542923800
2020-05-18,39954816940
2020-05-19,39213547030
2020-05-20,42252384870
2020-05-21,40939488910
2020-05-22,40957928460
2020-05-26,41562745700
2020-05-27,42292951880
2020-05-28,40921049360
2020-05-29,41654943450
2020-06-01,41592248980
2020-06-02,43074788800
2020-06-03,44852361420
2020-06-04,45132642580
2020-06-05,45947670690
2020-06-08,45623134610
2020-06-09,45505121490
2020-06-10,45317038080
2020-06-11,42650679150
2020-06-12,43668542310
2020-06-15,43701733500
2020-06-16,45246967790
2020-06-17,45187961230
2020-06-18,45291222710
2020-06-19,44321302380
2020-06-22,44439315500
2020-06-23,45453490750
2020-06-24,44059460770
2020-06-25,44291799100
2020-06-26,43469395170
2020-06-29,43886129000
2020-06-30,45228528240
2020-07-01,44391372670
2020-07-02,44712220840
2020-07-06,45589943420
2020-07-07,45221152420
2020-07-08,45309662260
2020-07-09,45822281750
2020-07-10,45914479500
2020-07-13,43240744750
2020-07-14,43521025910
2020-07-15,43480458900
2020-07-16,42772380180
2020-07-17,43056349250
2020-07-20,43170674460
2020-07-21,42256072780
2020-07-22,41997919080
2020-07-23,41282464540
2020-07-24,41382038110
2020-07-27,42705997800
2020-07-28,42569545130
2020-07-29,43344006230
2020-07-30,42890393300
2020-07-31,42355646350
2020-08-03,43047435880
2020-08-04,43272699120
2020-08-05,42899722280
2020-08-06,43110214160
2020-08-07,42955114880
2020-08-10,43117599840
2020-08-11,43043743040
2020-08-12,44026038480
2020-08-13,43616133240
2020-08-14,43272699120
2020-08-17,43368712960
2020-08-18,43531197920
2020-08-19,43630904600
2020-08-20,43372405800
2020-08-21,42844329680
2020-08-24,43291163320
2020-08-25,44277151600
2020-08-26,44502414840
2020-08-27,43959567360
2020-08-28,44158980720
2020-08-31,43161913920
2020-09-01,43856167840
2020-09-02,44989869720
2020-09-03,43250542080
2020-09-04,43368712960
2020-09-08,41703242120
2020-09-09,42637530640
2020-09-10,42198082680
2020-09-11,42024519200
2020-09-14,42327332080
2020-09-15,42859101040
2020-09-16,42674459040
2020-09-17,42648609160
2020-09-18,42434424440
2020-09-21,42072526120
2020-09-22,42356874800
2020-09-23,41544450000
2020-09-24,41610921120
2020-09-25,41906348320
2020-09-28,43228385040
2020-09-29,43076978600
2020-09-30,43110214160
2020-10-01,43941103160
2020-10-02,42102068840
2020-10-05,43058514400
2020-10-06,42667073360
2020-10-07,43822932280
2020-10-08,44439636560
2020-10-09,45543795720
2020-10-12,46570405240
2020-10-13,45639809560
2020-10-14,45436703360
2020-10-15,45783830320
2020-10-16,45658273760
2020-10-19,45277911240
2020-10-20,45650888080
2020-10-21,46071871840
2020-10-22,46068179000
2020-10-23,45865072800
2020-10-26,44731370920
2020-10-27,44421172360
2020-10-28,43010507480
2020-10-29,43752768320
2020-10-30,43771232520
2020-11-02,43743171440
2020-11-03,44212059250
2020-11-04,46497425820
2020-11-05,48144071200
2020-11-06,49288600500
2020-11-09,50145151460
2020-11-10,49761180340
2020-11-11,50721108140
2020-11-12,50019622440
2020-11-13,50311292810
2020-11-16,50953706030
2020-11-17,50163611610
2020-11-18,49188915690
2020-11-19,50274372509
2020-11-20,49798100640
2020-11-23,50606655210
2020-11-24,50540198669
2020-11-25,50193147849
2020-11-27,50857713250
2020-11-30,51348753240
2020-12-01,51957938190
2020-12-02,51932093980
2020-12-03,51596119250
2020-12-04,53154155910
2020-12-07,53058163130
2020-12-08,53951634390
2020-12-09,52345601340
2020-12-10,52160999840
2020-12-11,52113003450
2020-12-14,52548662990
2020-12-15,53187384180
2020-12-16,52722188400
2020-12-17,53084007340
2020-12-18,53371985680
2020-12-21,52644655770
2020-12-22,53268608840
2020-12-23,52877253660
2020-12-24,53338757410
2020-12-28,53416290040
2020-12-29,53039702980
2020-12-30,53970094540
2020-12-31,54542359190
2021-01-04,53911022060
2021-01-05,54874641890
2021-01-06,55122007900
2021-01-07,57451678830
2021-01-08,57868878220
2021-01-11,58444834900
2021-01-12,58736505270
2021-01-13,58511291440
2021-01-14,58873110380
2021-01-15,58241773250
2021-01-19,59271849620
2021-01-20,59009715490
2021-01-21,58810345870
2021-01-22,57440602740
2021-01-25,56753885160
2021-01-26,57204312820
2021-01-27,54450058440
2021-01-28,55088779630
2021-01-29,54394677990
2021-02-01,56016837240
2021-02-02,56013149010
2021-02-03,54430898340
2021-02-04,55515237960
2021-02-05,54866109480
2021-02-08,56503683599
2021-02-09,56374595550
2021-02-10,56514748290
2021-02-11,58569092400
2021-02-12,59299361940
2021-02-16,59192403270
2021-02-17,58919474250
2021-02-18,58307228070
2021-02-19,60413207400
2021-02-22,58731374520
2021-02-23,58163387099
2021-02-24,59660808480
2021-02-25,56680718640
2021-02-26,57469999860
2021-03-01,58491639570
2021-03-02,56905700670
2021-03-03,55301320620
2021-03-04,53302299960
2021-03-05,54910368240
2021-03-08,53132641380
2021-03-09,55113220890
2021-03-10,54257551530
2021-03-11,55703337690
2021-03-12,55153791420
2021-03-15,55692273000
2021-03-16,56459424840
2021-03-17,56857753680
2021-03-18,55120597349
2021-03-19,56027901930
2021-03-22,56983153500
2021-03-23,55504173270
2021-03-24,55485732120
2021-03-25,55286567700
2021-03-26,57945781530
2021-03-29,56743418550
2021-03-30,56286078030
2021-03-31,57197070840
2021-04-01,59151832740
2021-04-05,60298872270
2021-04-06,59642367330
2021-04-07,58808827349
2021-04-08,59793584760
2021-04-09,59469020520
2021-04-12,58912097790
2021-04-13,58701868680
2021-04-14,58443692580
2021-04-15,59273544330
2021-04-16,58830956730
2021-04-19,57872016930
2021-04-20,56972088810
2021-04-21,58380992670
2021-04-22,57304029510
2021-04-23,58650233460
2021-04-26,59247726719
2021-04-27,58845709650
2021-04-28,57558517380
2021-04-29,58277722230
2021-04-30,56488930680
2021-05-03,55757788320
2021-05-04,55975189160
2021-05-05,56719510680
2021-05-06,57268539919
2021-05-07,57946535760
2021-05-10,55562496040
2021-05-11,55580919840
2021-05-12,53815919800
2021-05-13,54029635880
2021-05-14,55127694360
2021-05-17,54571295600
2021-05-18,53756963639
2021-05-19,56421045120
2021-05-20,58760867720
2021-05-21,58720335360
2021-05-24,59881034760
2021-05-25,60326890720
2021-05-26,60385846880
2021-05-27,60138967960
2021-05-28,60651149600
2021-06-01,60315836440
2021-06-02,60614302000
2021-06-03,59718905320
2021-06-04,61012256080
2021-06-07,60606932480
2021-06-08,60765377160
2021-06-09,61303352120
2021-06-10,61660773840
2021-06-11,61756577600
2021-06-14,62066097440
2021-06-15,61763947120
2021-06-16,61174385520
2021-06-17,61248080720
2021-06-18,59763122440
2021-06-21,60485335400
2021-06-22,60308466919
2021-06-23,60293727880
2021-06-24,61550231040
2021-06-25,61778686160
2021-06-28,62850951320
2021-06-29,63156786400
2021-06-30,63436828160
2021-07-01,62335084919
2021-07-02,62887798919
2021-07-06,62021880320
2021-07-07,60956984680
2021-07-08,60396901160
2021-07-09,61266504520
2021-07-12,61738153800
2021-07-13,61631295760
2021-07-14,61225972160
2021-07-15,60304782160
2021-07-16,59118289440
2021-07-19,58580314480
2021-07-20,59291473160
2021-07-21,60739583840
2021-07-22,59700481520
2021-07-23,60264249800
2021-07-26,60393216400
2021-07-27,59910512840
2021-07-28,60444803040
2021-07-29,61365993040
2021-07-30,61690251919
2021-08-02,81018288900
2021-08-03,81530634600
2021-08-04,83415680100
2021-08-05,82134815850
2021-08-06,82714829850
2021-08-09,82801831950
2021-08-10,82651995000
2021-08-11,82390988700
2021-08-12,81482300100
2021-08-13,82207317600
2021-08-16,82685829150
2021-08-17,80380273500
2021-08-18,80128934100
2021-08-19,80617112550
2021-08-20,80544610800
2021-08-23,81989812350
2021-08-24,80162768250
2021-08-25,79268580000
2021-08-26,80892619200
2021-08-27,80467275600
2021-08-30,80708948100
2021-08-31,78761067750
2021-09-01,77871712950
2021-09-02,78601563900
2021-09-03,78514561800
2021-09-07,78915738150
2021-09-08,79109076150
2021-09-09,81593469450
2021-09-10,82139649300
2021-09-13,83526849450
2021-09-14,83845857150
2021-09-15,84140697600
2021-09-16,83720187450
2021-09-17,82903334400
2021-09-20,81917310600
2021-09-21,82444156650
2021-09-22,84029528250
2021-09-23,85663234350
2021-09-24,86291582850
2021-09-27,85508563950
2021-09-28,82792165050
2021-09-29,81607969800
2021-09-30,80950620600
2021-10-01,80897452650
2021-10-04,79394249700
2021-10-05,79930762650
2021-10-06,80259437250
2021-10-07,80708948100
2021-10-08,81501633900
2021-10-11,81153625500
2021-10-12,79278246900
2021-10-13,79437750750
2021-10-14,81298629000
2021-10-15,83154673800
2021-10-18,83778188850
2021-10-19,85373227350
2021-10-20,85513397400
2021-10-21,86426919450
2021-10-22,86238414900
2021-10-25,87253439400
2021-10-26,86944098600
2021-10-27,82390988700
2021-10-28,83357678700
2021-10-29,83855524050
2021-11-01,91920672090
2021-11-02,93470280540
2021-11-03,93922030800
2021-11-04,94935842430
2021-11-05,96748096380
2021-11-08,96895177860
2021-11-09,97178835000
2021-11-10,95004130260
2021-11-11,96180782100
2021-11-12,97068523890
2021-11-15,97210352460
2021-11-16,98581361970
2021-11-17,98250428640
2021-11-18,98801984190
2021-11-19,99174940800
2021-11-22,97441480500
2021-11-23,95839342950
2021-11-24,95849848770
2021-11-26,93501798000
2021-11-29,96233311200
2021-11-30,94683702750
2021-12-01,94993624440
2021-12-02,94883313330
2021-12-03,94967359890
2021-12-06,95109188460
2021-12-07,98040312240
2021-12-08,97840701660
2021-12-09,96485450880
2021-12-10,96354128130
2021-12-13,93748684770
2021-12-14,92598297480
2021-12-15,94305493230
2021-12-16,90665226600
2021-12-17,89357252010
2021-12-20,88416981120
2021-12-21,90392075280
2021-12-22,90502386390
2021-12-23,90696744060
2021-12-27,92172811770
2021-12-28,91600244580
2021-12-29,92199076320
2021-12-30,91810360980
2021-12-31,92330399070
2022-01-03,93055300650
2022-01-04,92214835050
2022-01-05,90791296440
2022-01-06,91080206490
2022-01-07,88690132440
2022-01-10,89509586400
2022-01-11,91206276330
2022-01-12,91269311250
2022-01-13,89183905980
2022-01-14,90350052000
2022-01-18,87460951500
2022-01-19,85653950460
2022-01-20,83326911330
2022-01-21,83794420320
2022-01-24,84802979040
2022-01-25,81824579070
2022-01-26,83925743070
2022-01-27,81204735690
2022-01-28,83326911330
2022-01-31,85653008900
2022-02-01,86384326900
2022-02-02,88233516700
2022-02-03,84634387400
2022-02-04,84117241100
2022-02-07,84007543400
2022-02-08,85214218100
2022-02-09,87867857700
2022-02-10,84451557900
2022-02-11,80392743000
2022-02-14,80434532600
2022-02-15,84644834800
2022-02-16,87935765800
2022-02-17,83803819100
2022-02-18,83767253200
2022-02-22,84038885600
2022-02-23,81745681300
2022-02-24,83469502300
2022-02-25,84686624400
2022-02-28,83730687300
2022-03-01,81985971500
2022-03-02,83485173400
2022-03-03,83203093600
2022-03-04,81933734500
2022-03-07,76412283600
2022-03-08,77582392400
2022-03-09,80246479400
2022-03-10,78648027200
2022-03-11,77101812000
2022-03-14,76072743100
2022-03-15,78836080400
2022-03-16,82832210900
2022-03-17,83568752600
2022-03-18,85381376500
2022-03-21,85783601400
2022-03-22,86070904900
2022-03-23,83129961800
2022-03-24,86170155200
2022-03-25,86520143100
2022-03-28,87371606200
2022-03-29,88896926600
2022-03-30,86964157600
2022-03-31,86285076600
2022-04-01,86379103200
2022-04-04,85929865000
2022-04-05,83568752600
2022-04-06,83725463600
2022-04-07,84232162500
2022-04-08,82921013800
2022-04-11,80909889300
2022-04-12,81228535000
2022-04-13,82597144400
2022-04-14,81750905000
2022-04-18,83756805800
2022-04-19,84791098400
2022-04-20,84300070600
2022-04-21,82905342700
2022-04-22,81097942500
2022-04-25,83015040400
2022-04-26,79823359700
2022-04-27,79253976400
2022-04-28,83814266500
2022-04-29,80643480600
2022-05-02,81765289650
2022-05-03,82137537570
2022-05-04,85187902470
2022-05-05,81811820640
2022-05-06,80720927430
2022-05-09,78714924750
2022-05-10,80250447420
2022-05-11,78580501890
2022-05-12,79045811790
2022-05-13,82070326140
2022-05-16,81398211840
2022-05-17,84707082240
2022-05-18,82680399120
2022-05-19,83207750340
2022-05-20,83983266840
2022-05-23,83523127050
2022-05-24,83678230350
2022-05-25,83921225520
2022-05-26,84789804000
2022-05-27,86625193050
2022-05-31,87064652400
2022-06-01,85187902470
2022-06-02,87498941640
2022-06-03,85430897640
2022-06-06,85446407970
2022-06-07,86314986450
2022-06-08,85311985110
2022-06-09,83554147710
2022-06-10,81129366120
2022-06-13,76398715470
2022-06-14,76088508870
2022-06-15,77593010880
2022-06-16,74170398060
2022-06-17,74775300930
2022-06-21,76698581850
2022-06-22,76336674150
2022-06-23,75245780940
2022-06-24,77391376590
2022-06-27,77856686490
2022-06-28,76770963390
2022-06-29,76140209970
2022-06-30,75530136990
2022-07-01,73886042010
2022-07-05,73968763770
2022-07-06,74811491700
2022-07-07,76812324270
2022-07-08,77520629340
2022-07-11,76290143160
2022-07-12,76543478550
2022-07-13,77132871090
2022-07-14,79262956410
2022-07-15,81672227670
2022-07-18,80265957750
2022-07-19,83471425950
2022-07-20,84334834320
2022-07-21,85405047090
2022-07-22,84412385970
2022-07-25,84293473440
2022-07-26,83642039580
2022-07-27,87028461630
2022-07-28,87721256370
2022-07-29,88905211560
2022-08-01,87827127260
2022-08-02,87473687870
2022-08-03,90337059160
2022-08-04,90644397760
2022-08-05,90792944750
2022-08-08,90080943660
2022-08-09,87268795470
2022-08-10,89681403480
2022-08-11,89409921050
2022-08-12,91822529060
2022-08-15,92145234590
2022-08-16,91709838240
2022-08-17,87145860030
2022-08-18,87145860030
2022-08-19,86054808000
2022-08-22,83923927040
2022-08-23,84215898710
2022-08-24,83826603150
2022-08-25,85578433170
2022-08-26,81275692770
2022-08-29,79493128890
2022-08-30,78233040630
2022-08-31,77618363430
2022-09-01,77188089390
2022-09-02,76132893530
2022-09-06,75928001130
2022-09-07,77193211700
2022-09-08,77925702030
2022-09-09,78975775580
2022-09-12,79728755150
2022-09-13,75938245750
2022-09-14,76962707750
2022-09-15,75743597970
2022-09-16,76481210610
2022-09-19,76634879910
2022-09-20,76721959180
2022-09-21,76035569640
2022-09-22,74447653540
2022-09-23,72695823520
2022-09-26,72132369420
2022-09-27,72639478110
2022-09-28,74058357980
2022-09-29,72731679690
2022-09-30,71374267540
2022-10-03,74340085030
2022-10-04,77270046350
2022-10-05,77802766590
2022-10-06,77331514070
2022-10-07,74232516520
2022-10-10,72173347900
2022-10-11,71097662800
2022-10-12,70990094290
2022-10-13,73120975250
2022-10-14,70037344630
2022-10-17,71261576720
2022-10-18,72275794100
2022-10-19,72393607230
2022-10-20,72777780480
2022-10-21,75087942290
2022-10-24,74032746430
2022-10-25,74975251470
2022-10-26,72419218780
2022-10-27,72060657080
2022-10-28,74212027280
2022-10-31,72325597020
2022-11-01,73380408700
2022-11-02,71625770040
2022-11-03,69992840420
2022-11-04,73172489090
2022-11-07,75525530530
2022-11-08,76595555840
2022-11-09,75170545830
2022-11-10,81326994770
2022-11-11,83198271260
2022-11-14,81778332460
2022-11-15,83761175570
2022-11-16,81783403670
2022-11-17,81884827870
2022-11-18,82077533850
2022-11-21,80753948040
2022-11-22,85414390030
2022-11-23,85804873200
2022-11-25,84734847890
2022-11-28,83172915210
2022-11-29,83112060690
2022-11-30,87179171110
2022-12-01,86961109080
2022-12-02,85515814230
2022-12-05,85115188640
2022-12-06,84440717710
2022-12-07,84187157210
2022-12-08,86033077650
2022-12-09,85541170280
2022-12-12,87356663460
2022-12-13,88994664290
2022-12-14,87062533280
2022-12-15,84227726890
2022-12-16,84597925220
2022-12-19,83745961940
2022-12-20,83335193930
2022-12-21,84897126610
2022-12-22,83041063750
2022-12-23,83086704640
2022-12-27,82255026200
2022-12-28,81281353880
2022-12-29,83157701580
2022-12-30,83183057630
2023-01-03,82381806450
2023-01-04,84136445110
2023-01-05,80982152490
2023-01-06,83938667920
2023-01-09,84739919100
2023-01-10,85815015620
2023-01-11,86104074590
2023-01-12,85536099070
2023-01-13,85693306580
2023-01-17,84643566110
2023-01-18,84182086000
2023-01-19,82726648730
2023-01-20,83761175570
2023-01-23,86038148860
2023-01-24,85632452060
2023-01-25,85424532450
2023-01-26,86585839540
2023-01-27,86631480430
2023-01-30,85261504950
2023-01-31,86543481050
2023-02-01,89127621850
2023-02-02,90495399500
2023-02-03,90253136300
2023-02-06,89612148250
2023-02-07,91363509300
2023-02-08,89718138400
2023-02-09,90101721800
2023-02-10,90071438900
2023-02-13,91075821750
2023-02-14,92130676100
2023-02-15,99014988700
2023-02-16,97828908450
2023-02-17,97263627650
2023-02-21,93861848550
2023-02-22,92746428400
2023-02-23,93700339750
2023-02-24,92332562100
2023-02-27,92448646550
2023-02-28,92600061050
2023-03-01,92418363650
2023-03-02,93165341850
2023-03-03,94003168750
