,GTE
2017-11-10,859829779.0
2017-11-13,844053086.0
2017-11-14,824332219.0
2017-11-15,824332219.0
2017-11-16,844053086.0
2017-11-17,859829779.0
2017-11-20,832220566.0
2017-11-21,844053086.0
2017-11-22,855885606.0
2017-11-24,855885606.0
2017-11-27,808555526.0
2017-11-28,820388046.0
2017-11-29,847997259.0
2017-11-30,887438992.0
2017-12-01,907159859.0
2017-12-04,887438992.0
2017-12-05,891383165.0
2017-12-06,840108912.0
2017-12-07,847997259.0
2017-12-08,867718126.0
2017-12-11,899271512.0
2017-12-12,915048205.0
2017-12-13,911104032.0
2017-12-14,911104032.0
2017-12-15,911104032.0
2017-12-18,903215685.0
2017-12-19,942657418.0
2017-12-20,1029429231.0
2017-12-21,1045205924.0
2017-12-22,1080703484.0
2017-12-26,1076759310.0
2017-12-27,1088591830.0
2017-12-28,1068870964.0
2017-12-29,1064926791.0
2018-01-02,1087797431.0
2018-01-03,1146491537.0
2018-01-04,1126926835.0
2018-01-05,1126926835.0
2018-01-08,1119100954.0
2018-01-09,1134752716.0
2018-01-10,1142578596.0
2018-01-11,1146491537.0
2018-01-12,1162143298.0
2018-01-16,1103449192.0
2018-01-17,1115188014.0
2018-01-18,1091710371.0
2018-01-19,1107362133.0
2018-01-22,1083884490.0
2018-01-23,1095623312.0
2018-01-24,1134752716.0
2018-01-25,1107362133.0
2018-01-26,1134752716.0
2018-01-29,1126926835.0
2018-01-30,1099536252.0
2018-01-31,1083884490.0
2018-02-01,1119100954.0
2018-02-02,1076058610.0
2018-02-05,1040842146.0
2018-02-06,1060406848.0
2018-02-07,1009538623.0
2018-02-08,958670398.0
2018-02-09,958670398.0
2018-02-12,1009538623.0
2018-02-13,986060980.0
2018-02-14,1029103325.0
2018-02-15,1009538623.0
2018-02-16,1025190384.0
2018-02-20,1025190384.0
2018-02-21,1017364504.0
2018-02-22,1029103325.0
2018-02-23,1072145669.0
2018-02-26,1052580967.0
2018-02-27,1029103325.0
2018-02-28,978235100.0
2018-03-01,966496278.0
2018-03-02,989973921.0
2018-03-05,997799802.0
2018-03-06,1005625682.0
2018-03-07,993886861.0
2018-03-08,978235100.0
2018-03-09,978235100.0
2018-03-12,1001712742.0
2018-03-13,1001712742.0
2018-03-14,1017364504.0
2018-03-15,1033016265.0
2018-03-16,1033016265.0
2018-03-19,1040842146.0
2018-03-20,1083884490.0
2018-03-21,1091710371.0
2018-03-22,1099536252.0
2018-03-23,1091710371.0
2018-03-26,1087797431.0
2018-03-27,1091710371.0
2018-03-28,1072145669.0
2018-03-29,1091710371.0
2018-04-02,1075399050.0
2018-04-03,1067577966.0
2018-04-04,1051935798.0
2018-04-05,1075399050.0
2018-04-06,1063667424.0
2018-04-09,1055846340.0
2018-04-10,1102772844.0
2018-04-11,1145788806.0
2018-04-12,1157520432.0
2018-04-13,1180983684.0
2018-04-16,1177073142.0
2018-04-17,1192715310.0
2018-04-18,1243552356.0
2018-04-19,1235731272.0
2018-04-20,1223999646.0
2018-04-23,1231820730.0
2018-04-24,1263105066.0
2018-04-25,1263105066.0
2018-04-26,1286568318.0
2018-04-27,1298299944.0
2018-04-30,1294389402.0
2018-05-01,1278747234.0
2018-05-02,1325673738.0
2018-05-03,1290478860.0
2018-05-04,1298299944.0
2018-05-07,1270926150.0
2018-05-08,1274836692.0
2018-05-09,1321763196.0
2018-05-10,1302210486.0
2018-05-11,1310031570.0
2018-05-14,1294389402.0
2018-05-15,1298299944.0
2018-05-16,1302210486.0
2018-05-17,1333494822.0
2018-05-18,1333494822.0
2018-05-21,1360868616.0
2018-05-22,1333494822.0
2018-05-23,1313942112.0
2018-05-24,1286568318.0
2018-05-25,1220089104.0
2018-05-29,1227910188.0
2018-05-30,1290478860.0
2018-05-31,1278747234.0
2018-06-01,1278747234.0
2018-06-04,1263105066.0
2018-06-05,1259194524.0
2018-06-06,1274836692.0
2018-06-07,1278747234.0
2018-06-08,1251373440.0
2018-06-11,1282657776.0
2018-06-12,1306121028.0
2018-06-13,1333494822.0
2018-06-14,1310031570.0
2018-06-15,1243552356.0
2018-06-18,1255283982.0
2018-06-19,1231820730.0
2018-06-20,1263105066.0
2018-06-21,1235731272.0
2018-06-22,1263105066.0
2018-06-25,1247462898.0
2018-06-26,1278747234.0
2018-06-27,1313942112.0
2018-06-28,1360868616.0
2018-06-29,1349136990.0
2018-07-02,1314464188.0
2018-07-03,1337936763.0
2018-07-05,1322288380.0
2018-07-06,1326200476.0
2018-07-09,1349673051.0
2018-07-10,1396618200.0
2018-07-11,1377057721.0
2018-07-12,1388794009.0
2018-07-13,1392706104.0
2018-07-16,1357497242.0
2018-07-17,1365321434.0
2018-07-18,1341848859.0
2018-07-19,1341848859.0
2018-07-20,1314464188.0
2018-07-23,1306639997.0
2018-07-24,1306639997.0
2018-07-25,1322288380.0
2018-07-26,1318376284.0
2018-07-27,1267519039.0
2018-07-30,1283167422.0
2018-07-31,1302727901.0
2018-08-01,1306639997.0
2018-08-02,1314464188.0
2018-08-03,1314464188.0
2018-08-06,1322288380.0
2018-08-07,1341848859.0
2018-08-08,1369233530.0
2018-08-09,1341848859.0
2018-08-10,1302727901.0
2018-08-13,1247958560.0
2018-08-14,1271431135.0
2018-08-15,1177540835.0
2018-08-16,1212749698.0
2018-08-17,1212749698.0
2018-08-20,1236222272.0
2018-08-21,1255782751.0
2018-08-22,1294903709.0
2018-08-23,1267519039.0
2018-08-24,1294903709.0
2018-08-27,1294903709.0
2018-08-28,1279255326.0
2018-08-29,1361409338.0
2018-08-30,1384881913.0
2018-08-31,1349673051.0
2018-09-04,1337936763.0
2018-09-05,1294903709.0
2018-09-06,1247958560.0
2018-09-07,1259694847.0
2018-09-10,1255782751.0
2018-09-11,1306639997.0
2018-09-12,1380969817.0
2018-09-13,1369233530.0
2018-09-14,1373145625.0
2018-09-17,1337936763.0
2018-09-18,1322288380.0
2018-09-19,1330112572.0
2018-09-20,1330112572.0
2018-09-21,1349673051.0
2018-09-24,1447475446.0
2018-09-25,1443563350.0
2018-09-26,1435739158.0
2018-09-27,1459211733.0
2018-09-28,1494420595.0
2018-10-01,1509938201.0
2018-10-02,1482626658.0
2018-10-03,1525544798.0
2018-10-04,1463118412.0
2018-10-05,1439708517.0
2018-10-08,1435806868.0
2018-10-09,1474823359.0
2018-10-10,1400692026.0
2018-10-11,1330462343.0
2018-10-12,1357773886.0
2018-10-15,1346068939.0
2018-10-16,1408495325.0
2018-10-17,1346068939.0
2018-10-18,1322659044.0
2018-10-19,1295347501.0
2018-10-22,1268035957.0
2018-10-23,1236822764.0
2018-10-24,1174396379.0
2018-10-25,1182199677.0
2018-10-26,1213412870.0
2018-10-29,1166593080.0
2018-10-30,1182199677.0
2018-10-31,1190002975.0
2018-11-01,1197806273.0
2018-11-02,1150986484.0
2018-11-05,1139281537.0
2018-11-06,1104166695.0
2018-11-07,1143183186.0
2018-11-08,1108068344.0
2018-11-09,1119773291.0
2018-11-12,1104166695.0
2018-11-13,1069051853.0
2018-11-14,1072953502.0
2018-11-15,1092461748.0
2018-11-16,1084658449.0
2018-11-19,1057346906.0
2018-11-20,998822169.0
2018-11-21,1022232064.0
2018-11-23,994920520.0
2018-11-26,991018871.0
2018-11-27,971510625.0
2018-11-28,1002723818.0
2018-11-29,1018330415.0
2018-11-30,1041740309.0
2018-12-03,1076855151.0
2018-12-04,1010527116.0
2018-12-06,975412275.0
2018-12-07,994920520.0
2018-12-10,959805678.0
2018-12-11,932494134.0
2018-12-12,952002380.0
2018-12-13,955904029.0
2018-12-14,924690836.0
2018-12-17,893477643.0
2018-12-18,893477643.0
2018-12-19,870067749.0
2018-12-20,854461152.0
2018-12-21,811543012.0
2018-12-24,799838065.0
2018-12-26,873969398.0
2018-12-27,842756205.0
2018-12-28,834952907.0
2018-12-31,839638794.0
2019-01-02,858985310.0
2019-01-03,862854613.0
2019-01-04,924763464.0
2019-01-07,955717890.0
2019-01-08,955717890.0
2019-01-09,955717890.0
2019-01-10,971195103.0
2019-01-11,936371374.0
2019-01-14,932502071.0
2019-01-15,944109980.0
2019-01-16,936371374.0
2019-01-17,959587193.0
2019-01-18,971195103.0
2019-01-22,909286252.0
2019-01-23,897678342.0
2019-01-24,928632768.0
2019-01-25,920894161.0
2019-01-28,882201129.0
2019-01-29,893809039.0
2019-01-30,924763464.0
2019-01-31,917024858.0
2019-02-01,905416948.0
2019-02-04,886070432.0
2019-02-05,874462523.0
2019-02-06,866723916.0
2019-02-07,831900188.0
2019-02-08,843508097.0
2019-02-11,855116007.0
2019-02-12,858985310.0
2019-02-13,874462523.0
2019-02-14,913155555.0
2019-02-15,924763464.0
2019-02-19,928632768.0
2019-02-20,901547645.0
2019-02-21,886070432.0
2019-02-22,893809039.0
2019-02-25,886070432.0
2019-02-26,882201129.0
2019-02-27,893809039.0
2019-02-28,874462523.0
2019-03-01,897678342.0
2019-03-04,924763464.0
2019-03-05,944109980.0
2019-03-06,897678342.0
2019-03-07,878331826.0
2019-03-08,862854613.0
2019-03-11,893809039.0
2019-03-12,889939736.0
2019-03-13,955717890.0
2019-03-14,940240677.0
2019-03-15,901547645.0
2019-03-18,944109980.0
2019-03-19,928632768.0
2019-03-20,975064406.0
2019-03-21,951848587.0
2019-03-22,893809039.0
2019-03-25,874462523.0
2019-03-26,909286252.0
2019-03-27,909286252.0
2019-03-28,878331826.0
2019-03-29,878331826.0
2019-04-01,892864522.0
2019-04-02,870067981.0
2019-04-03,866268558.0
2019-04-04,873867405.0
2019-04-05,900463369.0
2019-04-08,968852992.0
2019-04-09,934658181.0
2019-04-10,972652416.0
2019-04-11,965053569.0
2019-04-12,953655298.0
2019-04-15,942257028.0
2019-04-16,938457604.0
2019-04-17,908062216.0
2019-04-18,908062216.0
2019-04-22,942257028.0
2019-04-23,934658181.0
2019-04-24,927059334.0
2019-04-25,911861640.0
2019-04-26,900463369.0
2019-04-29,919460487.0
2019-04-30,908062216.0
2019-05-01,870067981.0
2019-05-02,854870287.0
2019-05-03,851070864.0
2019-05-06,866268558.0
2019-05-07,816876052.0
2019-05-08,832073746.0
2019-05-09,832073746.0
2019-05-10,813076629.0
2019-05-13,809277205.0
2019-05-14,816876052.0
2019-05-15,828274323.0
2019-05-16,828274323.0
2019-05-17,813076629.0
2019-05-20,813076629.0
2019-05-21,801678358.0
2019-05-22,790280088.0
2019-05-23,744687006.0
2019-05-24,775082394.0
2019-05-28,763684123.0
2019-05-29,763684123.0
2019-05-30,748486429.0
2019-05-31,744687006.0
2019-06-03,759884700.0
2019-06-04,748486429.0
2019-06-05,763684123.0
2019-06-06,737088159.0
2019-06-07,756085276.0
2019-06-10,748486429.0
2019-06-11,748486429.0
2019-06-12,729489312.0
2019-06-13,737088159.0
2019-06-14,702893347.0
2019-06-17,733288735.0
2019-06-18,729489312.0
2019-06-19,645901995.0
2019-06-20,642102571.0
2019-06-21,661099689.0
2019-06-24,623105454.0
2019-06-25,607907760.0
2019-06-26,600308913.0
2019-06-27,596509489.0
2019-06-28,604108336.0
2019-07-01,558640072.0
2019-07-02,540619425.0
2019-07-03,558640072.0
2019-07-05,544223554.0
2019-07-08,533411166.0
2019-07-09,533411166.0
2019-07-10,565848331.0
2019-07-11,587473108.0
2019-07-12,587473108.0
2019-07-15,583868979.0
2019-07-16,573056590.0
2019-07-17,562244202.0
2019-07-18,558640072.0
2019-07-19,573056590.0
2019-07-22,580264849.0
2019-07-23,594681367.0
2019-07-24,591077238.0
2019-07-25,565848331.0
2019-07-26,576660720.0
2019-07-29,576660720.0
2019-07-30,583868979.0
2019-07-31,587473108.0
2019-08-01,573056590.0
2019-08-02,558640072.0
2019-08-05,533411166.0
2019-08-06,522598777.0
2019-08-07,522598777.0
2019-08-08,533411166.0
2019-08-09,529807036.0
2019-08-12,506380194.0
2019-08-13,515390518.0
2019-08-14,490161612.0
2019-08-15,475745094.0
2019-08-16,479349223.0
2019-08-19,479349223.0
2019-08-20,464932705.0
2019-08-21,468536835.0
2019-08-22,468536835.0
2019-08-23,436099669.0
2019-08-26,446912058.0
2019-08-27,454120317.0
2019-08-28,475745094.0
2019-08-29,511786389.0
2019-08-30,508182259.0
2019-09-03,475745094.0
2019-09-04,482953353.0
2019-09-05,490161612.0
2019-09-06,479349223.0
2019-09-09,540619425.0
2019-09-10,555035943.0
2019-09-11,547827684.0
2019-09-12,522598777.0
2019-09-13,515390518.0
2019-09-16,555035943.0
2019-09-17,565848331.0
2019-09-18,547827684.0
2019-09-19,544223554.0
2019-09-20,526202907.0
2019-09-23,518994648.0
2019-09-24,497369871.0
2019-09-25,493765741.0
2019-09-26,479349223.0
2019-09-27,461328576.0
2019-09-30,458596250.0
2019-10-01,429246090.0
2019-10-02,429246090.0
2019-10-03,418239780.0
2019-10-04,414571010.0
2019-10-07,407233470.0
2019-10-08,388889620.0
2019-10-09,410902240.0
2019-10-10,414571010.0
2019-10-11,421908550.0
2019-10-14,436583630.0
2019-10-15,414571010.0
2019-10-16,407233470.0
2019-10-17,381552080.0
2019-10-18,377883310.0
2019-10-21,377883310.0
2019-10-22,403564700.0
2019-10-23,429246090.0
2019-10-24,421908550.0
2019-10-25,414571010.0
2019-10-28,392558390.0
2019-10-29,403564700.0
2019-10-30,388889620.0
2019-10-31,396227160.0
2019-11-01,407233470.0
2019-11-04,443921170.0
2019-11-05,429246090.0
2019-11-06,399895930.0
2019-11-07,392558390.0
2019-11-08,385220850.0
2019-11-11,370545770.0
2019-11-12,374214540.0
2019-11-13,374214540.0
2019-11-14,366730249.0
2019-11-15,370545770.0
2019-11-18,363098166.0
2019-11-19,359209270.0
2019-11-20,344093938.0
2019-11-21,358585579.0
2019-11-22,374214540.0
2019-11-25,377883310.0
2019-11-26,370545770.0
2019-11-27,374214540.0
2019-11-29,374214540.0
2019-12-02,363428356.0
2019-12-03,351358102.0
2019-12-04,364675738.0
2019-12-05,359796273.0
2019-12-06,362107599.0
2019-12-09,381552080.0
2019-12-10,403564700.0
2019-12-11,388889620.0
2019-12-12,410902240.0
2019-12-13,425577320.0
2019-12-16,410902240.0
2019-12-17,414571010.0
2019-12-18,414571010.0
2019-12-19,418239780.0
2019-12-20,425577320.0
2019-12-23,429246090.0
2019-12-24,454927480.0
2019-12-26,462265020.0
2019-12-27,440252400.0
2019-12-30,451258710.0
2019-12-31,473406199.0
2020-01-02,466066568.0
2020-01-03,477076015.0
2020-01-06,469736384.0
2020-01-07,495425092.0
2020-01-08,477076015.0
2020-01-09,469736384.0
2020-01-10,447717491.0
2020-01-13,436708044.0
2020-01-14,440377860.0
2020-01-15,462396753.0
2020-01-16,444047675.0
2020-01-17,429368413.0
2020-01-21,425698598.0
2020-01-22,403679705.0
2020-01-23,392670258.0
2020-01-24,392670258.0
2020-01-27,389000443.0
2020-01-28,377990996.0
2020-01-29,400009889.0
2020-01-30,396340074.0
2020-01-31,365660416.0
2020-02-03,350724267.0
2020-02-04,355972103.0
2020-02-05,359348333.0
2020-02-06,344962657.0
2020-02-07,327531033.0
2020-02-10,353806912.0
2020-02-11,356045499.0
2020-02-12,355972103.0
2020-02-13,341219445.0
2020-02-14,337439535.0
2020-02-18,326943862.0
2020-02-19,335347740.0
2020-02-20,346834262.0
2020-02-21,344632373.0
2020-02-24,325769521.0
2020-02-25,321842819.0
2020-02-26,300264304.0
2020-02-27,260556900.0
2020-02-28,281474848.0
2020-03-02,260410107.0
2020-03-03,248630000.0
2020-03-04,238354516.0
2020-03-05,226757899.0
2020-03-06,219198079.0
2020-03-09,123929669.0
2020-03-10,124223254.0
2020-03-11,111048617.0
2020-03-12,85800286.0
2020-03-13,91745387.0
2020-03-16,84882832.0
2020-03-17,77836786.0
2020-03-18,70643948.0
2020-03-19,77066125.0
2020-03-20,67377812.0
2020-03-23,68809040.0
2020-03-24,80699242.0
2020-03-25,83525000.0
2020-03-26,76699143.0
2020-03-27,93653691.0
2020-03-30,87121419.0
2020-03-31,92002274.0
2020-04-01,84699341.0
2020-04-02,102057569.0
2020-04-03,111085315.0
2020-04-06,109947672.0
2020-04-07,116590038.0
2020-04-08,124773727.0
2020-04-09,118351549.0
2020-04-13,117397397.0
2020-04-14,117434096.0
2020-04-15,102754834.0
2020-04-16,98167564.0
2020-04-17,94974825.0
2020-04-20,93763786.0
2020-04-21,86167267.0
2020-04-22,91855481.0
2020-04-23,102608041.0
2020-04-24,109543992.0
2020-04-27,107452197.0
2020-04-28,106608140.0
2020-04-29,117360699.0
2020-04-30,124553538.0
2020-05-01,112259656.0
2020-05-04,112369750.0
2020-05-05,113507393.0
2020-05-06,107378801.0
2020-05-07,104956723.0
2020-05-08,108259557.0
2020-05-11,118938720.0
2020-05-12,100406152.0
2020-05-13,90240763.0
2020-05-14,88626044.0
2020-05-15,88075572.0
2020-05-18,101397002.0
2020-05-19,95121617.0
2020-05-20,98351055.0
2020-05-21,96002373.0
2020-05-22,95158315.0
2020-05-26,97910677.0
2020-05-27,97543695.0
2020-05-28,95415203.0
2020-05-29,87415005.0
2020-06-01,88736138.0
2020-06-02,112736732.0
2020-06-03,123746178.0
2020-06-04,127489390.0
2020-06-05,169802363.0
2020-06-08,234868192.0
2020-06-09,196335129.0
2020-06-10,182610019.0
2020-06-11,143012710.0
2020-06-12,159673672.0
2020-06-15,157802066.0
2020-06-16,157435084.0
2020-06-17,146425638.0
2020-06-18,147856866.0
2020-06-19,142865917.0
2020-06-22,141618180.0
2020-06-23,142719124.0
2020-06-24,135452890.0
2020-06-25,135416191.0
2020-06-26,126571936.0
2020-06-29,130828922.0
2020-06-30,127049012.0
2020-07-01,126975616.0
2020-07-02,126094860.0
2020-07-06,128883920.0
2020-07-07,132480339.0
2020-07-08,135416191.0
2020-07-09,126021464.0
2020-07-10,129140807.0
2020-07-13,122975517.0
2020-07-14,126645332.0
2020-07-15,129104109.0
2020-07-16,121654383.0
2020-07-17,116333151.0
2020-07-20,116846925.0
2020-07-21,131416093.0
2020-07-22,127526088.0
2020-07-23,124333349.0
2020-07-24,122718630.0
2020-07-27,120626835.0
2020-07-28,116920321.0
2020-07-29,117874473.0
2020-07-30,111562391.0
2020-07-31,106424649.0
2020-08-03,117397397.0
2020-08-04,116626736.0
2020-08-05,115085414.0
2020-08-06,112773430.0
2020-08-07,111415598.0
2020-08-10,116626736.0
2020-08-11,114791828.0
2020-08-12,115158810.0
2020-08-13,111305504.0
2020-08-14,113727582.0
2020-08-17,112479845.0
2020-08-18,109507294.0
2020-08-19,108663236.0
2020-08-20,108956822.0
2020-08-21,105727384.0
2020-08-24,107855877.0
2020-08-25,107305405.0
2020-08-26,105140214.0
2020-08-27,102975022.0
2020-08-28,109213709.0
2020-08-31,107085216.0
2020-09-01,102864928.0
2020-09-02,99011622.0
2020-09-03,97617092.0
2020-09-04,94864730.0
2020-09-08,88956327.0
2020-09-09,87488401.0
2020-09-10,86240664.0
2020-09-11,85323210.0
2020-09-14,83488302.0
2020-09-15,87892081.0
2020-09-16,98534546.0
2020-09-17,98167564.0
2020-09-18,94754636.0
2020-09-21,88185666.0
2020-09-22,90314159.0
2020-09-23,91745387.0
2020-09-24,92552746.0
2020-09-25,89873781.0
2020-09-28,87304910.0
2020-09-29,86827834.0
2020-09-30,85249814.0
2020-10-01,83525000.0
2020-10-02,84038774.0
2020-10-05,84846134.0
2020-10-06,83341510.0
2020-10-07,81946980.0
2020-10-08,83121321.0
2020-10-09,84846134.0
2020-10-12,83561698.0
2020-10-13,80919431.0
2020-10-14,81213017.0
2020-10-15,79561600.0
2020-10-16,79451505.0
2020-10-19,79231316.0
2020-10-20,79414807.0
2020-10-21,79488203.0
2020-10-22,80699242.0
2020-10-23,79891883.0
2020-10-26,76295464.0
2020-10-27,76222067.0
2020-10-28,71561402.0
2020-10-29,71084326.0
2020-10-30,69726494.0
2020-11-02,73726593.0
2020-11-03,77946881.0
2020-11-04,72625648.0
2020-11-05,72552252.0
2020-11-06,72992630.0
2020-11-09,80589148.0
2020-11-10,84515850.0
2020-11-11,85580097.0
2020-11-12,76845936.0
2020-11-13,78240466.0
2020-11-16,83194717.0
2020-11-17,82717641.0
2020-11-18,84038774.0
2020-11-19,84369058.0
2020-11-20,85103021.0
2020-11-23,112296354.0
2020-11-24,116626736.0
2020-11-25,112700034.0
2020-11-27,111782580.0
2020-11-30,103672287.0
2020-12-01,102681437.0
2020-12-02,106351253.0
2020-12-03,100663039.0
2020-12-04,113544091.0
2020-12-07,111782580.0
2020-12-08,140150253.0
2020-12-09,132186754.0
2020-12-10,141764972.0
2020-12-11,151563380.0
2020-12-14,144554032.0
2020-12-15,142755822.0
2020-12-16,136590532.0
2020-12-17,136920816.0
2020-12-18,130278450.0
2020-12-21,123672782.0
2020-12-22,121214005.0
2020-12-23,130278450.0
2020-12-24,126938918.0
2020-12-28,128443542.0
2020-12-29,127709579.0
2020-12-30,132663830.0
2020-12-31,133507887.0
2021-01-04,131562885.0
2021-01-05,153031306.0
2021-01-06,151196398.0
2021-01-07,151710172.0
2021-01-08,161838863.0
2021-01-11,199894850.0
2021-01-12,201546267.0
2021-01-13,196592016.0
2021-01-14,196335129.0
2021-01-15,188261535.0
2021-01-19,194500221.0
2021-01-20,188481724.0
2021-01-21,187160590.0
2021-01-22,184665115.0
2021-01-25,180958602.0
2021-01-26,173582273.0
2021-01-27,175050199.0
2021-01-28,231198376.0
2021-01-29,215785151.0
2021-02-01,240299518.0
2021-02-02,232666302.0
2021-02-03,237840742.0
2021-02-04,231455263.0
2021-02-05,238538007.0
2021-02-08,279639941.0
2021-02-09,301034965.0
2021-02-10,370651365.0
2021-02-11,389000443.0
2021-02-12,377990996.0
2021-02-16,396340074.0
2021-02-17,366981550.0
2021-02-18,341292841.0
2021-02-19,348632472.0
2021-02-22,354504177.0
2021-02-23,328558581.0
2021-02-24,364082395.0
2021-02-25,327861316.0
2021-02-26,312558186.0
2021-03-01,299823926.0
2021-03-02,275676540.0
2021-03-03,285695136.0
2021-03-04,278098618.0
2021-03-05,294465995.0
2021-03-08,289915424.0
2021-03-09,295053166.0
2021-03-10,304594686.0
2021-03-11,310613183.0
2021-03-12,306613085.0
2021-03-15,312778375.0
2021-03-16,298833076.0
2021-03-17,302025815.0
2021-03-18,280227111.0
2021-03-19,295236656.0
2021-03-22,289915424.0
2021-03-23,260593598.0
2021-03-24,263309262.0
2021-03-25,256887085.0
2021-03-26,259088974.0
2021-03-29,249547454.0
2021-03-30,248336414.0
2021-03-31,246707492.0
2021-04-01,255133198.0
2021-04-05,242406504.0
2021-04-06,246002412.0
2021-04-07,240996344.0
2021-04-08,234016052.0
2021-04-09,230420144.0
2021-04-12,231336748.0
2021-04-13,228163888.0
2021-04-14,245332586.0
2021-04-15,235496720.0
2021-04-16,228481174.0
2021-04-19,213886018.0
2021-04-20,203732866.0
2021-04-21,205284042.0
2021-04-22,210642650.0
2021-04-23,207117250.0
2021-04-26,213462970.0
2021-04-27,232323860.0
2021-04-28,242900060.0
2021-04-29,240643804.0
2021-04-30,234826894.0
2021-05-03,236342816.0
2021-05-04,236201800.0
2021-05-05,262289760.0
2021-05-06,255520992.0
2021-05-07,253053212.0
2021-05-10,240009232.0
2021-05-11,235602482.0
2021-05-12,242582774.0
2021-05-13,234439100.0
2021-05-14,239022120.0
2021-05-17,243252600.0
2021-05-18,230208620.0
2021-05-19,218927340.0
2021-05-20,216177528.0
2021-05-21,212264334.0
2021-05-24,217517180.0
2021-05-25,211911794.0
2021-05-26,216459560.0
2021-05-27,217658196.0
2021-05-28,224885265.0
2021-06-01,239515676.0
2021-06-02,252771180.0
2021-06-03,247870874.0
2021-06-04,250937972.0
2021-06-07,251572544.0
2021-06-08,248047144.0
2021-06-09,245015300.0
2021-06-10,241877694.0
2021-06-11,241137360.0
2021-06-14,239727200.0
2021-06-15,249950860.0
2021-06-16,259469440.0
2021-06-17,248152906.0
2021-06-18,258658598.0
2021-06-21,288095688.0
2021-06-22,291444818.0
2021-06-23,295322758.0
2021-06-24,282032000.0
2021-06-25,274769676.0
2021-06-28,259539948.0
2021-06-29,254956928.0
2021-06-30,271537972.0
2021-07-01,285813992.0
2021-07-02,281116484.0
2021-07-06,275978585.0
2021-07-07,264234816.0
2021-07-08,257812442.0
2021-07-09,263133837.0
2021-07-12,262363152.0
2021-07-13,262766844.0
2021-07-14,247903636.0
2021-07-15,242141849.0
2021-07-16,227572235.0
2021-07-19,222838028.0
2021-07-20,226764851.0
2021-07-21,242215248.0
2021-07-22,236049768.0
2021-07-23,231058666.0
2021-07-26,223902307.0
2021-07-27,222360937.0
2021-07-28,225260180.0
2021-07-29,230875170.0
2021-07-30,221076462.0
2021-08-02,221039763.0
2021-08-03,229407199.0
2021-08-04,204892080.0
2021-08-05,207094037.0
2021-08-06,206947239.0
2021-08-09,199974376.0
2021-08-10,209185896.0
2021-08-11,199240391.0
2021-08-12,196671441.0
2021-08-13,189294886.0
2021-08-16,179826472.0
2021-08-17,179936569.0
2021-08-18,178652095.0
2021-08-19,164412774.0
2021-08-20,167385416.0
2021-08-23,175973047.0
2021-08-24,179092486.0
2021-08-25,190432563.0
2021-08-26,186065349.0
2021-08-27,198616503.0
2021-08-30,196010854.0
2021-08-31,198029314.0
2021-09-01,197552224.0
2021-09-02,204414989.0
2021-09-03,213296215.0
2021-09-07,211828244.0
2021-09-08,202433228.0
2021-09-09,205809562.0
2021-09-10,207644526.0
2021-09-13,220195680.0
2021-09-14,225113383.0
2021-09-15,236710356.0
2021-09-16,234875392.0
2021-09-17,216929444.0
2021-09-20,208929001.0
2021-09-21,210286874.0
2021-09-22,219021303.0
2021-09-23,234765294.0
2021-09-24,247536643.0
2021-09-27,263243935.0
2021-09-28,264932102.0
2021-09-29,263977921.0
2021-09-30,271275815.0
2021-10-01,278288087.0
2021-10-04,296938529.0
2021-10-05,354652100.0
2021-10-06,330457925.0
2021-10-07,330347785.0
2021-10-08,334092558.0
2021-10-11,345106599.0
2021-10-12,331926464.0
2021-10-13,330200931.0
2021-10-14,323812787.0
2021-10-15,321977114.0
2021-10-18,315992819.0
2021-10-19,315845965.0
2021-10-20,312027764.0
2021-10-21,298847629.0
2021-10-22,326786578.0
2021-10-25,325281326.0
2021-10-26,343307639.0
2021-10-27,326419443.0
2021-10-28,325978882.0
2021-10-29,337360057.0
2021-11-01,364050748.0
2021-11-02,337727192.0
2021-11-03,320582002.0
2021-11-04,314340713.0
2021-11-05,317865205.0
2021-11-08,319370458.0
2021-11-09,313276022.0
2021-11-10,304317936.0
2021-11-11,325648461.0
2021-11-12,326529584.0
2021-11-15,320875710.0
2021-11-16,315735824.0
2021-11-17,301123864.0
2021-11-18,297782938.0
2021-11-19,278765362.0
2021-11-22,278288087.0
2021-11-23,279022356.0
2021-11-24,288200723.0
2021-11-26,265364946.0
2021-11-29,270174411.0
2021-11-30,243997708.0
2021-12-01,243924281.0
2021-12-02,256994276.0
2021-12-03,249651582.0
2021-12-06,264336969.0
2021-12-07,279059070.0
2021-12-08,278985643.0
2021-12-09,268742585.0
2021-12-10,268742585.0
2021-12-13,259637645.0
2021-12-14,248550178.0
2021-12-15,257655118.0
2021-12-16,266025789.0
2021-12-17,264336969.0
2021-12-20,260959330.0
2021-12-21,270211124.0
2021-12-22,282289855.0
2021-12-23,282106288.0
2021-12-27,288017156.0
2021-12-28,284309096.0
2021-12-29,293707744.0
2021-12-30,291872070.0
2021-12-31,279617986.0
2022-01-03,288398528.0
2022-01-04,305702439.0
2022-01-05,293909328.0
2022-01-06,300044685.0
2022-01-07,299420127.0
2022-01-10,290235461.0
2022-01-11,312278661.0
2022-01-12,316981210.0
2022-01-13,307208725.0
2022-01-14,315952527.0
2022-01-18,326974127.0
2022-01-19,337922249.0
2022-01-20,331346028.0
2022-01-21,314482980.0
2022-01-24,304600279.0
2022-01-25,321463327.0
2022-01-26,320655076.0
