,AN
2018-07-17,4487456000
2018-07-18,4424176000
2018-07-19,4462144000
2018-07-20,4392536000
2018-07-23,4419656000
2018-07-24,4355472000
2018-07-25,4183712000
2018-07-26,4145744000
2018-07-27,4152976000
2018-07-30,4303944000
2018-07-31,4387112000
2018-08-01,4272304000
2018-08-02,4188232000
2018-08-03,4272304000
2018-08-06,4321120000
2018-08-07,4370840000
2018-08-08,4312080000
2018-08-09,4253319999
2018-08-10,4186424000
2018-08-13,4140319999
2018-08-14,4158400000
2018-08-15,4158400000
2018-08-16,4161112000
2018-08-17,4192752000
2018-08-20,4233432000
2018-08-21,4302136000
2018-08-22,4250608000
2018-08-23,4192752000
2018-08-24,4127663999
2018-08-27,4176480000
2018-08-28,4196368000
2018-08-29,4153880000
2018-08-30,4109584000
2018-08-31,4099640000
2018-09-04,4059863999
2018-09-05,4042688000
2018-09-06,3949576000
2018-09-07,3935112000
2018-09-10,3994776000
2018-09-11,3962232000
2018-09-12,3956808000
2018-09-13,3960424000
2018-09-14,4058960000
2018-09-17,3935112000
2018-09-18,3895336000
2018-09-19,3969463999
2018-09-20,4020088000
2018-09-21,4012856000
2018-09-24,3935112000
2018-09-25,3844712000
2018-09-26,3844712000
2018-09-27,3806744000
2018-09-28,3756119999
2018-10-01,3766771000
2018-10-02,3683327000
2018-10-03,3636163000
2018-10-04,3568138000
2018-10-05,3555440000
2018-10-08,3618023000
2018-10-09,3613488000
2018-10-10,3614395000
2018-10-11,3540928000
2018-10-12,3452042000
2018-10-15,3515532000
2018-10-16,3628907000
2018-10-17,3615302000
2018-10-18,3507369000
2018-10-19,3528230000
2018-10-22,3517346000
2018-10-23,3671535999
2018-10-24,3752259000
2018-10-25,3842959000
2018-10-26,3868355000
2018-10-29,3825726000
2018-10-30,3669722000
2018-10-31,3671535999
2018-11-01,3682420000
2018-11-02,3691490000
2018-11-05,3577208000
2018-11-06,3569045000
2018-11-07,3545463000
2018-11-08,3570859000
2018-11-09,3535485999
2018-11-12,3574486999
2018-11-13,3561789000
2018-11-14,3498299000
2018-11-15,3452949000
2018-11-16,3370411999
2018-11-19,3407599000
2018-11-20,3313271000
2018-11-21,3364063000
2018-11-23,3378575000
2018-11-26,3419390000
2018-11-27,3405784999
2018-11-28,3472903000
2018-11-29,3369505000
2018-11-30,3367691000
2018-12-03,3372226000
2018-12-04,3208059000
2018-12-06,3196268000
2018-12-07,3135499000
2018-12-10,3063846000
2018-12-11,3069288000
2018-12-12,3087428000
2018-12-13,3033915000
2018-12-14,3026659000
2018-12-17,3060218000
2018-12-18,3099219000
2018-12-19,3087428000
2018-12-20,3110103000
2018-12-21,3051148000
2018-12-24,3014868000
2018-12-26,3116452000
2018-12-27,3111917000
2018-12-28,3184477000
2018-12-31,3230850000
2019-01-02,3262524999
2019-01-03,3262524999
2019-01-04,3353024999
2019-01-07,3408229999
2019-01-08,3274290000
2019-01-09,3340354999
2019-01-10,3309585000
2019-01-11,3341260000
2019-01-14,3353024999
2019-01-15,3334925000
2019-01-16,3411850000
2019-01-17,3410040000
2019-01-18,3431760000
2019-01-22,3352120000
2019-01-23,3296915000
2019-01-24,3331305000
2019-01-25,3366600000
2019-01-28,3393750000
2019-01-29,3343975000
2019-01-30,3404610000
2019-01-31,3506875000
2019-02-01,3480630000
2019-02-04,3503255000
2019-02-05,3551220000
2019-02-06,3518640000
2019-02-07,3373840000
2019-02-08,3343070000
2019-02-11,3364790000
2019-02-12,3444430000
2019-02-13,3434475000
2019-02-14,3464340000
2019-02-15,3536740000
2019-02-19,3499635000
2019-02-20,3539455000
2019-02-21,3473390000
2019-02-22,3369314999
2019-02-25,3238090000
2019-02-26,3228135000
2019-02-27,3143064999
2019-02-28,3191030000
2019-03-01,3157545000
2019-03-04,3131300000
2019-03-05,3156640000
2019-03-06,3115915000
2019-03-07,3052564999
2019-03-08,3041705000
2019-03-11,3115915000
2019-03-12,3080620000
2019-03-13,3056185000
2019-03-14,2976545000
2019-03-15,2974735000
2019-03-18,3046229999
2019-03-19,3028130000
2019-03-20,3041705000
2019-03-21,3138540000
2019-03-22,3038085000
2019-03-25,3077000000
2019-03-26,3106865000
2019-03-27,3190125000
2019-03-28,3166595000
2019-03-29,3232660000
2019-04-01,3256178000
2019-04-02,3224713000
2019-04-03,3273258999
2019-04-04,3296633000
2019-04-05,3220218000
2019-04-08,3281350000
2019-04-09,3249885000
2019-04-10,3313714000
2019-04-11,3285844999
2019-04-12,3356866000
2019-04-15,3357765000
2019-04-16,3421594000
2019-04-17,3412604000
2019-04-18,3400917000
2019-04-22,3355967000
2019-04-23,3407210000
2019-04-24,3467443000
2019-04-25,3551050000
2019-04-26,3803669000
2019-04-29,3800073000
2019-04-30,3769507000
2019-05-01,3685001000
2019-05-02,3689496000
2019-05-03,3747931000
2019-05-06,3754224000
2019-05-07,3681405000
2019-05-08,3641849000
2019-05-09,3604990000
2019-05-10,3578019999
2019-05-13,3517787000
2019-05-14,3523181000
2019-05-15,3508797000
2019-05-16,3571726999
2019-05-17,3600494999
2019-05-20,3571726999
2019-05-21,3604091000
2019-05-22,3585212000
2019-05-23,3514191000
2019-05-24,3569030000
2019-05-28,3579818000
2019-05-29,3575323000
2019-05-30,3596899000
2019-05-31,3548353000
2019-06-03,3687698000
2019-06-04,3836932000
2019-06-05,3745233999
2019-06-06,3758719000
2019-06-07,3707476000
2019-06-10,3658930000
2019-06-11,3675112000
2019-06-12,3631960000
2019-06-13,3706576999
2019-06-14,3708375000
2019-06-17,3747931000
2019-06-18,3786588000
2019-06-19,3729951000
2019-06-20,3782093000
2019-06-21,3822548000
2019-06-24,3746133000
2019-06-25,3640950000
2019-06-26,3661626999
2019-06-27,3778497000
2019-06-28,3770406000
2019-07-01,3806366000
2019-07-02,3787487000
2019-07-03,3827043000
2019-07-05,3776699000
2019-07-08,3729951000
2019-07-09,3711971000
2019-07-10,3721860000
2019-07-11,3760517000
2019-07-12,3770406000
2019-07-15,3721860000
2019-07-16,3746133000
2019-07-17,3756022000
2019-07-18,3772204000
2019-07-19,3780294999
2019-07-22,3771305000
2019-07-23,4180350000
2019-07-24,4377231000
2019-07-25,4366443000
2019-07-26,4396110000
2019-07-29,4402403000
2019-07-30,4373635000
2019-07-31,4376332000
2019-08-01,4331382000
2019-08-02,4273846000
2019-08-05,4272947000
2019-08-06,4298119000
2019-08-07,4290028000
2019-08-08,4354756000
2019-08-09,4286432000
2019-08-12,4347564000
2019-08-13,4397009000
2019-08-14,4322392000
2019-08-15,4219906000
2019-08-16,4277442000
2019-08-19,4274744999
2019-08-20,4254967000
2019-08-21,4256765000
2019-08-22,4273846000
2019-08-23,4169562000
2019-08-26,4267553000
2019-08-27,4159673000
2019-08-28,4219906000
2019-08-29,4238785000
2019-08-30,4266654000
2019-09-03,4255866000
2019-09-04,4318796000
2019-09-05,4383524000
2019-09-06,4381726000
2019-09-09,4491404000
2019-09-10,4676598000
2019-09-11,4658618000
2019-09-12,4623557000
2019-09-13,4520172000
2019-09-16,4542647000
2019-09-17,4521071000
2019-09-18,4534556000
2019-09-19,4558829000
2019-09-20,4540849000
2019-09-23,4590294000
2019-09-24,4521970000
2019-09-25,4508485000
2019-09-26,4471626000
2019-09-27,4473424000
2019-09-30,4568070000
2019-10-01,4532931000
2019-10-02,4412197000
2019-10-03,4334711000
2019-10-04,4338315000
2019-10-07,4291463000
2019-10-08,4243710000
2019-10-09,4290562000
2019-10-10,4347325000
2019-10-11,4370751000
2019-10-14,4386068000
2019-10-15,4484277000
2019-10-16,4523921000
2019-10-17,4584288000
2019-10-18,4568971000
2019-10-21,4613120000
2019-10-22,4441930000
2019-10-23,4562664000
2019-10-24,4582486000
2019-10-25,4581585000
2019-10-28,4666279000
2019-10-29,4565367000
2019-10-30,4645556000
2019-10-31,4581585000
2019-11-01,4660873000
2019-11-04,4739260000
2019-11-05,4727547000
2019-11-06,4687903000
2019-11-07,4658170000
2019-11-08,4664477000
2019-11-11,4677992000
2019-11-12,4688804000
2019-11-13,4707725000
2019-11-14,4750973000
2019-11-15,4774399000
2019-11-18,4750072000
2019-11-19,4698715000
2019-11-20,4676190000
2019-11-21,4629338000
2019-11-22,4649160000
2019-11-25,4657269000
2019-11-26,4685200000
2019-11-27,4683398000
2019-11-29,4603209000
2019-12-02,4588793000
2019-12-03,4490584000
2019-12-04,4535634000
2019-12-05,4559961000
2019-12-06,4608615000
2019-12-09,4566268000
2019-12-10,4590595000
2019-12-11,4685200000
2019-12-12,4714933000
2019-12-13,4496891000
2019-12-16,4545545000
2019-12-17,4647358000
2019-12-18,4627536000
2019-12-19,4607714000
2019-12-20,4640150000
2019-12-23,4387870000
2019-12-24,4402286000
2019-12-26,4378860000
2019-12-27,4413098000
2019-12-30,4365345000
2019-12-31,4376700000
2020-01-02,4402800000
2020-01-03,4323600000
2020-01-06,4249800000
2020-01-07,4182300000
2020-01-08,4154399999
2020-01-09,4066200000
2020-01-10,4087800000
2020-01-13,4131000000
2020-01-14,4152600000
2020-01-15,4162500000
2020-01-16,4140000000
2020-01-17,4104000000
2020-01-21,4060800000
2020-01-22,4038300000
2020-01-23,4050000000
2020-01-24,3991500000
2020-01-27,3977100000
2020-01-28,3966300000
2020-01-29,3941100000
2020-01-30,3946500000
2020-01-31,3819600000
2020-02-03,3888000000
2020-02-04,3928500000
2020-02-05,4009499999
2020-02-06,3911400000
2020-02-07,3904200000
2020-02-10,3935699999
2020-02-11,4184100000
2020-02-12,4294800000
2020-02-13,4307400000
2020-02-14,4275000000
2020-02-18,4269600000
2020-02-19,4321800000
2020-02-20,4376700000
2020-02-21,4378500000
2020-02-24,4269600000
2020-02-25,4078800000
2020-02-26,3933900000
2020-02-27,3820500000
2020-02-28,3845699999
2020-03-02,3962700000
2020-03-03,3834000000
2020-03-04,3956400000
2020-03-05,3881700000
2020-03-06,3797100000
2020-03-09,3634200000
2020-03-10,3677400000
2020-03-11,3408300000
2020-03-12,2957400000
2020-03-13,3060900000
2020-03-16,2475900000
2020-03-17,2471400000
2020-03-18,2029500000
2020-03-19,2349000000
2020-03-20,2385000000
2020-03-23,2430900000
2020-03-24,2723400000
2020-03-25,2812500000
2020-03-26,2821500000
2020-03-27,2631600000
2020-03-30,2564100000
2020-03-31,2466474000
2020-04-01,2331108000
2020-04-02,2215959000
2020-04-03,2161461000
2020-04-06,2286279000
2020-04-07,2382090000
2020-04-08,2724021000
2020-04-09,2957835000
2020-04-13,2856750000
2020-04-14,2882241000
2020-04-15,2681829000
2020-04-16,2672160000
2020-04-17,2765334000
2020-04-20,2657217000
2020-04-21,2542068000
2020-04-22,2576349000
2020-04-23,2719626000
2020-04-24,2956077000
2020-04-27,3145941000
2020-04-28,3152973000
2020-04-29,3377997000
2020-04-30,3273396000
2020-05-01,3152094000
2020-05-04,3207471000
2020-05-05,3228566999
2020-05-06,3219777000
2020-05-07,3204834000
2020-05-08,3368328000
2020-05-11,3462381000
2020-05-12,3232083000
2020-05-13,2918280000
2020-05-14,3091443000
2020-05-15,3138030000
2020-05-18,3446559000
2020-05-19,3317346000
2020-05-20,3380634000
2020-05-21,3508968000
2020-05-22,3497541000
2020-05-26,3628512000
2020-05-27,3699711000
2020-05-28,3641697000
2020-05-29,3470291999
2020-06-01,3461502000
2020-06-02,3511605000
2020-06-03,3716412000
2020-06-04,3673341000
2020-06-05,3821013000
2020-06-08,3834198000
2020-06-09,3800796000
2020-06-10,3580166999
2020-06-11,3357780000
2020-06-12,3457107000
2020-06-15,3478203000
2020-06-16,3555555000
2020-06-17,3401730000
2020-06-18,3457107000
2020-06-19,3341958000
2020-06-22,3359538000
2020-06-23,3385908000
2020-06-24,3179343000
2020-06-25,3192528000
2020-06-26,3145062000
2020-06-29,3311193000
2020-06-30,3318314000
2020-07-01,3265333999
2020-07-02,3274164000
2020-07-06,3335091000
2020-07-07,3441051000
2020-07-08,3651205000
2020-07-09,3592044000
2020-07-10,3685642000
2020-07-13,3626481000
2020-07-14,3845464999
2020-07-15,3898445000
2020-07-16,3942595000
2020-07-17,3948776000
2020-07-20,3934648000
2020-07-21,3987627999
2020-07-22,4313455000
2020-07-23,4640165000
2020-07-24,4830010000
2020-07-27,4988950000
2020-07-28,4817648000
2020-07-29,4781445000
2020-07-30,4558929000
2020-07-31,4533322000
2020-08-03,4671953000
2020-08-04,4646346000
2020-08-05,4707273000
2020-08-06,4696677000
2020-08-07,4708156000
2020-08-10,4792924000
2020-08-11,4820297000
2020-08-12,5078133000
2020-08-13,4996014000
2020-08-14,5034866000
2020-08-17,5160252000
2020-08-18,5162901000
2020-08-19,5074601000
2020-08-20,5135528000
2020-08-21,5130230000
2020-08-24,5136411000
2020-08-25,5116102000
2020-08-26,5022504000
2020-08-27,5041047000
2020-08-28,5084314000
2020-08-31,5020738000
2020-09-01,5134645000
2020-09-02,5163784000
2020-09-03,4983652000
2020-09-04,4971290000
2020-09-08,4956279000
2020-09-09,5011025000
2020-09-10,4972173000
2020-09-11,4847670000
2020-09-14,4950981000
2020-09-15,4971290000
2020-09-16,4854734000
2020-09-17,4779679000
2020-09-18,4711688000
2020-09-21,4544801000
2020-09-22,4626920000
2020-09-23,4682549000
2020-09-24,4535971000
2020-09-25,4582770000
2020-09-28,4747891000
2020-09-29,4595132000
2020-09-30,4594324000
2020-10-01,4734940000
2020-10-02,4985792000
2020-10-05,5161996000
2020-10-06,5123804000
2020-10-07,5221888000
2020-10-08,5347748000
2020-10-09,5256608000
2020-10-12,5247060000
2020-10-13,5306952000
2020-10-14,5267892000
2020-10-15,5470136000
2020-10-16,5403300000
2020-10-19,5382468000
2020-10-20,5471004000
2020-10-21,5576032000
2020-10-22,5407640000
2020-10-23,5264420000
2020-10-26,5296536000
2020-10-27,5023984000
2020-10-28,4955412000
2020-10-29,4947600000
2020-10-30,4924164000
2020-11-02,5016172000
2020-11-03,5128144000
2020-11-04,5100368000
2020-11-05,5203660000
2020-11-06,5114256000
2020-11-09,5298272000
2020-11-10,5442360000
2020-11-11,5403300000
2020-11-12,5177620000
2020-11-13,5288724000
2020-11-16,5411112000
2020-11-17,5378996000
2020-11-18,5356428000
2020-11-19,5249664000
2020-11-20,5247060000
2020-11-23,5383336000
2020-11-24,5628112000
2020-11-25,5497912000
2020-11-27,5468400000
2020-11-30,5319972000
2020-12-01,5642000000
2020-12-02,5655020000
2020-12-03,5746160000
2020-12-04,5850320000
2020-12-07,5841640000
2020-12-08,5738348000
2020-12-09,5841640000
2020-12-10,5774804000
2020-12-11,5806920000
2020-12-14,5710572000
2020-12-15,5737479999
2020-12-16,5721856000
2020-12-17,5844244000
2020-12-18,5960556000
2020-12-21,5905004000
2020-12-22,5778275999
2020-12-23,5900664000
2020-12-24,5906740000
2020-12-28,5955348000
2020-12-29,5964896000
2020-12-30,6053432000
2020-12-31,5799549000
2021-01-04,5658279000
2021-01-05,5761323000
2021-01-06,6108681000
2021-01-07,6295656000
2021-01-08,6219204000
2021-01-11,6331389000
2021-01-12,6398700000
2021-01-13,6220866000
2021-01-14,6306459000
2021-01-15,6163527000
2021-01-19,6196766999
2021-01-20,6436925999
2021-01-21,6414489000
2021-01-22,6372939000
2021-01-25,6270725999
2021-01-26,6343023000
2021-01-27,6099540000
2021-01-28,6005637000
2021-01-29,5923368000
2021-02-01,6199260000
2021-02-02,6132780000
2021-02-03,6244965000
2021-02-04,6394545000
2021-02-05,6414489000
2021-02-08,6593985000
2021-02-09,6563238000
2021-02-10,6515871000
2021-02-11,6498420000
2021-02-12,6514209000
2021-02-16,6600633000
2021-02-17,6565731000
2021-02-18,6474321000
2021-02-19,6543294000
2021-02-22,6534153000
2021-02-23,6397869000
2021-02-24,6481800000
2021-02-25,6283191000
2021-02-26,6234162000
2021-03-01,6334713000
2021-03-02,6328065000
2021-03-03,6535815000
2021-03-04,6578196000
2021-03-05,7130811000
2021-03-08,7471521000
2021-03-09,7084275000
2021-03-10,7241334000
2021-03-11,7179009000
2021-03-12,7399224000
2021-03-15,7298673000
2021-03-16,7442436000
2021-03-17,7473183000
2021-03-18,7500606000
2021-03-19,7477338000
2021-03-22,7288700999
2021-03-23,7193136000
2021-03-24,7124163000
2021-03-25,7477338000
2021-03-26,7761540000
2021-03-29,7652679000
2021-03-30,7878711000
2021-03-31,7355058000
2021-04-01,7263534000
2021-04-05,7297461000
2021-04-06,7202781000
2021-04-07,7159386000
2021-04-08,7230396000
2021-04-09,7347168000
2021-04-12,7355058000
2021-04-13,7274580000
2021-04-14,7532583000
2021-04-15,7592547000
2021-04-16,7669868999
2021-04-19,7698272999
2021-04-20,7355847000
2021-04-21,7534161000
2021-04-22,7590180000
2021-04-23,8048589000
2021-04-26,8008350000
2021-04-27,8000460000
2021-04-28,8101452000
2021-04-29,8149581000
2021-04-30,8085672000
2021-05-03,8163783000
2021-05-04,8297124000
2021-05-05,8235582000
2021-05-06,8433621000
2021-05-07,8345253000
2021-05-10,8253729000
2021-05-11,8110920000
2021-05-12,7744824000
2021-05-13,8147214000
2021-05-14,8307381000
2021-05-17,8314482000
2021-05-18,8171672999
2021-05-19,7900257000
2021-05-20,7776384000
2021-05-21,7885266000
2021-05-24,7968900000
2021-05-25,7886055000
2021-05-26,8009139000
2021-05-27,8122755000
2021-05-28,8058057000
2021-06-01,8310537000
2021-06-02,8089617000
2021-06-03,7967322000
2021-06-04,7703796000
2021-06-07,7598859000
2021-06-08,7698272999
2021-06-09,7613850000
2021-06-10,7496289000
2021-06-11,7725888000
2021-06-14,7361370000
2021-06-15,7418178000
2021-06-16,7439481000
2021-06-17,7155441000
2021-06-18,7003953000
2021-06-21,7198836000
2021-06-22,7258011000
2021-06-23,7262745000
2021-06-24,7308507000
2021-06-25,7484454000
2021-06-28,7385040000
2021-06-29,7381884000
2021-06-30,6627219000
2021-07-01,6850200000
2021-07-02,6957846000
2021-07-06,6813153000
2021-07-07,6912411000
2021-07-08,6868374000
2021-07-09,7215777000
2021-07-12,7399614000
2021-07-13,7301055000
2021-07-14,7354878000
2021-07-15,7226961000
2021-07-16,7171740000
2021-07-19,7433166000
2021-07-20,7980483000
2021-07-21,8223036000
2021-07-22,8139855000
2021-07-23,8158728000
2021-07-26,8076945000
2021-07-27,8224434000
2021-07-28,8145447000
2021-07-29,8448114000
2021-07-30,8480967000
2021-08-02,8404077000
2021-08-03,8346060000
2021-08-04,8130768000
2021-08-05,8285946000
2021-08-06,8194377000
2021-08-09,8192979000
2021-08-10,8212551000
2021-08-11,8177601000
2021-08-12,8185989000
2021-08-13,8095119000
2021-08-16,8557857000
2021-08-17,8019627000
2021-08-18,7946931000
2021-08-19,7933650000
2021-08-20,7972095000
2021-08-23,7953921000
2021-08-24,8036403000
2021-08-25,7870740000
2021-08-26,7680612000
2021-08-27,7729542000
2021-08-30,7728144000
2021-08-31,7625391000
2021-09-01,7563879000
2021-09-02,7512852000
2021-09-03,7427574000
2021-09-07,7198302000
2021-09-08,7359771000
2021-09-09,7343694000
2021-09-10,7306647000
2021-09-13,7401711000
2021-09-14,7451340000
2021-09-15,7723251000
2021-09-16,8198571000
2021-09-17,8420154000
2021-09-20,8305518000
2021-09-21,8464191000
2021-09-22,8779440000
2021-09-23,8545275000
2021-09-24,8655018000
2021-09-27,8696259000
2021-09-28,8561352000
2021-09-29,9017799000
2021-09-30,7902224000
2021-10-01,7750358000
2021-10-04,7804225000
2021-10-05,7467394000
2021-10-06,7473235000
2021-10-07,7625101000
2021-10-08,7665988000
2021-10-11,7632240000
2021-10-12,7604982000
2021-10-13,7422613000
2021-10-14,7530996000
2021-10-15,7574479000
2021-10-18,7614068000
2021-10-19,7492056000
2021-10-20,7590704000
2021-10-21,8177400000
2021-10-22,8468151999
2021-10-25,8504495999
2021-10-26,8140407000
2021-10-27,7813311000
2021-10-28,7843814000
2021-10-29,7860688000
2021-11-01,8007362000
2021-11-02,7795139000
2021-11-03,7942462000
2021-11-04,7919747000
2021-11-05,8024885000
2021-11-08,7941164000
2021-11-09,8121586000
2021-11-10,8076805000
2021-11-11,8108606000
2021-11-12,8351332000
2021-11-15,8373398000
2021-11-16,8495410000
2021-11-17,7641975000
2021-11-18,7843814000
2021-11-19,7648465000
2021-11-22,8174804000
2021-11-23,8282538000
2021-11-24,8241651000
2021-11-26,8254631000
2021-11-29,8272154000
2021-11-30,8037865000
2021-12-01,7961283000
2021-12-02,8229320000
2021-12-03,8050196000
2021-12-06,8084593000
2021-12-07,7975561000
2021-12-08,7807470000
2021-12-09,7765934000
2021-12-10,7831483000
2021-12-13,7416772000
2021-12-14,7527102000
2021-12-15,7541380000
2021-12-16,7535539000
2021-12-17,7395355000
2021-12-20,7175344000
2021-12-21,7196761000
2021-12-22,7251926000
2021-12-23,7276588000
2021-12-27,7357064000
2021-12-28,7316826000
2021-12-29,7334998000
2021-12-30,7527102000
2021-12-31,7256385000
2022-01-03,7082505000
2022-01-04,7115418000
2022-01-05,6907383000
2022-01-06,6972588000
2022-01-07,6993081000
2022-01-10,7225956000
2022-01-11,7090578000
2022-01-12,6988734000
2022-01-13,6930981000
2022-01-14,6824790000
2022-01-18,6801192000
2022-01-19,6634143000
2022-01-20,6524847000
2022-01-21,6519258000
2022-01-24,6985008000
2022-01-25,6836589000
2022-01-26,6673266000
2022-01-27,6496902000
2022-01-28,6704937000
2022-01-31,6768900000
2022-02-01,6748407000
2022-02-02,6727293000
2022-02-03,6667056000
2022-02-04,6461505000
2022-02-07,6431697000
2022-02-08,6601851000
2022-02-09,6739092000
2022-02-10,6572043000
2022-02-11,6526089000
2022-02-14,6485103000
2022-02-15,6761448000
2022-02-16,6900552000
2022-02-17,6640353000
2022-02-18,6820443000
2022-02-22,6541614000
2022-02-23,6470820000
2022-02-24,6613650000
2022-02-25,7003017000
2022-02-28,7120386000
2022-03-01,7008606000
2022-03-02,7441443000
2022-03-03,7024131000
2022-03-04,7025373000
2022-03-07,6759585000
2022-03-08,6929118000
2022-03-09,6844662000
2022-03-10,6861429000
2022-03-11,6867018000
2022-03-14,7021026000
2022-03-15,7156404000
2022-03-16,7322211000
2022-03-17,7384311000
2022-03-18,7355745000
2022-03-21,7326558000
2022-03-22,7326558000
2022-03-23,7198011000
2022-03-24,7041519000
2022-03-25,6960168000
2022-03-28,6811749000
2022-03-29,6999291000
2022-03-30,6699969000
2022-03-31,5755724000
2022-04-01,5712952000
2022-04-04,5785780000
2022-04-05,5660932000
2022-04-06,5652262000
2022-04-07,5788092000
2022-04-08,5974208000
2022-04-11,6037210000
2022-04-12,5873058000
2022-04-13,5806588000
2022-04-14,5864388000
2022-04-18,5960336000
2022-04-19,6279392000
2022-04-20,6104258000
2022-04-21,5886352000
2022-04-22,6148186000
2022-04-25,6679946000
2022-04-26,6713470000
2022-04-27,6578218000
2022-04-28,6719250000
2022-04-29,6699598000
2022-05-02,6920972000
2022-05-03,7119804000
2022-05-04,7290892000
2022-05-05,7101308000
2022-05-06,7156796000
2022-05-09,7023278000
2022-05-10,6787454000
2022-05-11,6842364000
2022-05-12,6859126000
2022-05-13,7148704000
2022-05-16,7062582000
2022-05-17,7089748000
2022-05-18,6380542000
2022-05-19,6344128000
2022-05-20,6264942000
2022-05-23,6208298000
2022-05-24,6369560000
2022-05-25,6637752000
2022-05-26,6841208000
2022-05-27,7059114000
2022-05-31,6910568000
2022-06-01,6986864000
2022-06-02,6982240000
2022-06-03,7005360000
2022-06-06,7096684000
2022-06-07,7075298000
2022-06-08,7013452000
2022-06-09,7095528000
2022-06-10,6942936000
2022-06-13,6439498000
2022-06-14,6651046000
2022-06-15,6554520000
2022-06-16,6055706000
2022-06-17,6394992000
2022-06-21,6444122000
2022-06-22,6499610000
2022-06-23,6456260000
2022-06-24,6723874000
2022-06-27,6760288000
2022-06-28,6693818000
2022-06-29,6738324000
2022-06-30,6202680000
2022-07-01,6371955000
2022-07-05,6481845000
2022-07-06,6252630000
2022-07-07,6392490000
2022-07-08,6315900000
2022-07-11,6252630000
2022-07-12,6343650000
2022-07-13,6314790000
2022-07-14,6195465000
2022-07-15,6352530000
2022-07-18,6501825000
2022-07-19,6889770000
2022-07-20,6780990000
2022-07-21,6416910000
2022-07-22,6497385000
2022-07-25,6330330000
2022-07-26,6163275000
2022-07-27,6249855000
2022-07-28,6515700000
2022-07-29,6590070000
2022-08-01,6686640000
2022-08-02,6450765000
2022-08-03,6664440000
2022-08-04,6643905000
2022-08-05,6707175000
2022-08-08,6829275000
2022-08-09,6723270000
2022-08-10,6840375000
2022-08-11,6873120000
2022-08-12,6921405000
2022-08-15,6855360000
2022-08-16,7353195000
2022-08-17,7059600000
2022-08-18,7028520000
2022-08-19,6969690000
2022-08-22,6905310000
2022-08-23,6927510000
2022-08-24,6997440000
2022-08-25,7167269999
2022-08-26,7012425000
2022-08-29,7068480000
2022-08-30,6968025000
2022-08-31,6915300000
2022-09-01,6859245000
2022-09-02,6800970000
2022-09-06,6451320000
2022-09-07,6629475000
2022-09-08,6525690000
2022-09-09,6521805000
2022-09-12,6475185000
2022-09-13,6139965000
2022-09-14,6176040000
2022-09-15,6144960000
2022-09-16,6078360000
2022-09-19,6142740000
2022-09-20,5967360000
2022-09-21,5968470000
2022-09-22,5937945000
2022-09-23,5936280000
2022-09-26,5847480000
2022-09-27,5961255000
2022-09-28,6239865000
2022-09-29,5592735000
2022-09-30,5103687000
2022-10-03,5311101000
2022-10-04,5402784000
2022-10-05,5257494000
2022-10-06,5061603000
2022-10-07,5051082000
2022-10-10,5107695000
2022-10-11,5183847000
2022-10-12,5236953000
2022-10-13,5257494000
2022-10-14,5077134000
2022-10-17,5085150000
2022-10-18,5115210000
2022-10-19,4892265000
2022-10-20,4789560000
2022-10-21,4854690000
2022-10-24,5040060000
2022-10-25,5170821000
2022-10-26,5130741000
2022-10-27,5271522000
2022-10-28,5315610000
2022-10-31,5326131000
2022-11-01,5598675000
2022-11-02,5325630000
2022-11-03,5359698000
2022-11-04,5318115000
2022-11-07,5538054000
2022-11-08,5661801000
2022-11-09,5577633000
2022-11-10,5994966000
2022-11-11,6042561000
2022-11-14,6037050000
2022-11-15,6046569000
2022-11-16,6024525000
2022-11-17,6043563000
2022-11-18,5996970000
2022-11-21,5928834000
2022-11-22,6012000000
2022-11-23,5970417000
2022-11-25,6026028000
2022-11-28,5979435000
2022-11-29,6150777000
2022-11-30,6207891000
2022-12-01,6070617000
2022-12-02,6064605000
2022-12-05,5880237000
2022-12-06,6012000000
2022-12-07,5979435000
2022-12-08,5901780000
2022-12-09,5823624000
2022-12-12,5864706000
2022-12-13,5699376000
2022-12-14,5732943000
2022-12-15,5731941000
2022-12-16,5595669000
2022-12-19,5420319000
2022-12-20,5198877000
2022-12-21,5219919000
2022-12-22,5259999000
2022-12-23,5367714000
2022-12-27,5360700000
2022-12-28,5298075000
2022-12-29,5385750000
2022-12-30,5375730000
2023-01-03,5060784000
2023-01-04,5222208000
2023-01-05,5149992000
2023-01-06,5239200000
2023-01-09,5215128000
2023-01-10,5340680000
2023-01-11,5450184000
2023-01-12,5471424000
2023-01-13,5216072000
2023-01-17,5186336000
2023-01-18,5204272000
2023-01-19,5218904000
2023-01-20,5370416000
2023-01-23,5459152000
2023-01-24,5399208000
2023-01-25,5462928000
2023-01-26,5546000000
2023-01-27,5729136000
2023-01-30,5814568000
2023-01-31,5981184000
2023-02-01,6136000000
2023-02-02,6507936000
2023-02-03,6460736000
2023-02-06,6361616000
2023-02-07,6285152000
2023-02-08,6281848000
2023-02-09,6309696000
2023-02-10,6317720000
2023-02-13,6400320000
2023-02-14,6611304000
2023-02-15,6631128000
2023-02-16,6667472000
2023-02-17,7424560000
2023-02-21,6767536000
2023-02-22,6789720000
2023-02-23,6695792000
2023-02-24,6572600000
2023-02-27,6594784000
2023-02-28,6443272000
2023-03-01,6477728000
2023-03-02,6432416000
2023-03-03,6633960000
