,FCX
2018-07-16,24316500000
2018-07-17,24316500000
2018-07-18,24765999999
2018-07-19,22910000000
2018-07-20,22837500000
2018-07-23,22953500000
2018-07-24,23301500000
2018-07-25,22997000000
2018-07-26,23156500000
2018-07-27,23185500000
2018-07-30,23315999999
2018-07-31,23925000000
2018-08-01,22591000000
2018-08-02,22373500000
2018-08-03,22779500000
2018-08-06,22330000000
2018-08-07,22272000000
2018-08-08,22315500000
2018-08-09,22199500000
2018-08-10,21909500000
2018-08-13,21634000000
2018-08-14,21460000000
2018-08-15,19807000000
2018-08-16,19966500000
2018-08-17,20256500000
2018-08-20,20474000000
2018-08-21,20764000000
2018-08-22,21068500000
2018-08-23,20561000000
2018-08-24,20981500000
2018-08-27,21358500000
2018-08-28,21257000000
2018-08-29,21271500000
2018-08-30,20517500000
2018-08-31,20372500000
2018-09-04,19546000000
2018-09-05,19821500000
2018-09-06,19676500000
2018-09-07,19111000000
2018-09-10,19140000000
2018-09-11,18908000000
2018-09-12,19763500000
2018-09-13,19691000000
2018-09-14,19850500000
2018-09-17,19894000000
2018-09-18,20314500000
2018-09-19,20735000000
2018-09-20,20865500000
2018-09-21,21184500000
2018-09-24,20648000000
2018-09-25,21010500000
2018-09-26,20300000000
2018-09-27,20111500000
2018-09-28,20184000000
2018-10-01,19865000000
2018-10-02,20140500000
2018-10-03,20227500000
2018-10-04,19763500000
2018-10-05,19241500000
2018-10-08,19270500000
2018-10-09,19111000000
2018-10-10,18516500000
2018-10-11,19183500000
2018-10-12,18473000000
2018-10-15,18603500000
2018-10-16,18386000000
2018-10-17,17980000000
2018-10-18,17603000000
2018-10-19,17429000000
2018-10-22,17400000000
2018-10-23,16834500000
2018-10-24,15514999999
2018-10-25,16312500000
2018-10-26,16675000000
2018-10-29,16080500000
2018-10-30,16544500000
2018-10-31,16892500000
2018-11-01,17806000000
2018-11-02,17748000000
2018-11-05,17719000000
2018-11-06,17690000000
2018-11-07,17878500000
2018-11-08,17298500000
2018-11-09,16457500000
2018-11-12,16182000000
2018-11-13,16312500000
2018-11-14,16732999999
2018-11-15,17342000000
2018-11-16,17342000000
2018-11-19,16689500000
2018-11-20,15776000000
2018-11-21,16544500000
2018-11-23,15616500000
2018-11-26,16080500000
2018-11-27,16298000000
2018-11-28,17356500000
2018-11-29,17139000000
2018-11-30,17313000000
2018-12-03,17530500000
2018-12-04,16675000000
2018-12-06,16167500000
2018-12-07,15834000000
2018-12-10,15500500000
2018-12-11,15602000000
2018-12-12,16051500000
2018-12-13,15834000000
2018-12-14,15326500000
2018-12-17,15355500000
2018-12-18,15370000000
2018-12-19,14761000000
2018-12-20,14848000000
2018-12-21,14572500000
2018-12-24,14181000000
2018-12-26,15080000000
2018-12-27,15471500000
2018-12-28,15181500000
2018-12-31,14959810000
2019-01-02,15032360000
2019-01-03,14611570000
2019-01-04,15699820000
2019-01-07,15961000000
2019-01-08,16251199999
2019-01-09,16701010000
2019-01-10,16701010000
2019-01-11,16831600000
2019-01-14,16759050000
2019-01-15,16788070000
2019-01-16,17252390000
2019-01-17,17600630000
2019-01-18,18224560000
2019-01-22,17963380000
2019-01-23,17861810000
2019-01-24,15525699999
2019-01-25,16309240000
2019-01-28,14916280000
2019-01-29,15162949999
2019-01-30,16352770000
2019-01-31,16889640000
2019-02-01,16701010000
2019-02-04,17208860000
2019-02-05,17223370000
2019-02-06,17281410000
2019-02-07,17208860000
2019-02-08,16846110000
2019-02-11,16730030000
2019-02-12,16671990000
2019-02-13,17832790000
2019-02-14,17644160000
2019-02-15,17818280000
2019-02-19,18993590000
2019-02-20,19370850000
2019-02-21,18892020000
2019-02-22,19182220000
2019-02-25,19240260000
2019-02-26,19124180000
2019-02-27,19095160000
2019-02-28,18717900000
2019-03-01,18674370000
2019-03-04,18543780000
2019-03-05,18630840000
2019-03-06,18195540000
2019-03-07,17861810000
2019-03-08,17542590000
2019-03-11,17934360000
2019-03-12,18355150000
2019-03-13,18369660000
2019-03-14,17876320000
2019-03-15,17919850000
2019-03-18,18311620000
2019-03-19,18398680000
2019-03-20,18601820000
2019-03-21,18746920000
2019-03-22,17673180000
2019-03-25,17963380000
2019-03-26,18427700000
2019-03-27,18442210000
2019-03-28,18471230000
2019-03-29,18703390000
2019-04-01,19008100000
2019-04-02,19037120000
2019-04-03,19095160000
2019-04-04,19675560000
2019-04-05,19341830000
2019-04-08,19936740000
2019-04-09,19414380000
2019-04-10,19573990000
2019-04-11,19457910000
2019-04-12,19878700000
2019-04-15,19864190000
2019-04-16,20546160000
2019-04-17,20604200000
2019-04-18,20314000000
2019-04-22,19806150000
2019-04-23,19530460000
2019-04-24,19704580000
2019-04-25,17716710000
2019-04-26,18137500000
2019-04-29,18035930000
2019-04-30,17861810000
2019-05-01,16991210000
2019-05-02,16701010000
2019-05-03,17339450000
2019-05-06,17005720000
2019-05-07,16599440000
2019-05-08,16497869999
2019-05-09,16367280000
2019-05-10,16497869999
2019-05-13,15540210000
2019-05-14,15757860000
2019-05-15,15743350000
2019-05-16,15467660000
2019-05-17,15046869999
2019-05-20,14800199999
2019-05-21,15017850000
2019-05-22,14597060000
2019-05-23,14437449999
2019-05-24,14626080000
2019-05-28,14553530000
2019-05-29,14495490000
2019-05-30,14248820000
2019-05-31,14089210000
2019-06-03,14393920000
2019-06-04,14974320000
2019-06-05,14655100000
2019-06-06,14785690000
2019-06-07,15017850000
2019-06-10,15395110000
2019-06-11,15409619999
2019-06-12,15366090000
2019-06-13,15714330000
2019-06-14,15453150000
2019-06-17,15583740000
2019-06-18,16149630000
2019-06-19,16236690000
2019-06-20,16512380000
2019-06-21,16454340000
2019-06-24,16454340000
2019-06-25,16454340000
2019-06-26,16671990000
2019-06-27,16773560000
2019-06-28,16846110000
2019-07-01,16106333325
2019-07-02,16106333325
2019-07-03,15909399992
2019-07-05,15881266659
2019-07-08,15782799992
2019-07-09,15290466659
2019-07-10,15402999992
2019-07-11,15613999992
2019-07-12,15501466659
2019-07-15,15670266659
2019-07-16,15642133325
2019-07-17,15557733325
2019-07-18,15684333325
2019-07-19,16162599992
2019-07-22,16162599992
2019-07-23,16387666658
2019-07-24,16795599992
2019-07-25,16064133325
2019-07-26,16261066658
2019-07-29,16331399992
2019-07-30,16134466659
2019-07-31,15557733325
2019-08-01,15051333326
2019-08-02,14488666659
2019-08-05,14165133326
2019-08-06,14263599993
2019-08-07,14179199993
2019-08-08,14235466659
2019-08-09,13714999993
2019-08-12,13391466660
2019-08-13,13911933326
2019-08-14,13166399993
2019-08-15,12645933327
2019-08-16,12800666660
2019-08-19,13011666660
2019-08-20,12927266660
2019-08-21,12856933327
2019-08-22,12842866660
2019-08-23,12420866660
2019-08-26,12434933327
2019-08-27,12252066660
2019-08-28,12589666660
2019-08-29,12828799993
2019-08-30,12927266660
2019-09-03,12758466660
2019-09-04,13067933327
2019-09-05,13405533326
2019-09-06,13250799993
2019-09-09,13644666660
2019-09-10,14235466659
2019-09-11,14179199993
2019-09-12,14587133326
2019-09-13,15135733326
2019-09-16,14727799993
2019-09-17,14643399993
2019-09-18,14573066659
2019-09-19,14699666659
2019-09-20,14727799993
2019-09-23,14530866659
2019-09-24,14080733326
2019-09-25,14165133326
2019-09-26,13785333326
2019-09-27,13574333326
2019-09-30,13895640000
2019-10-01,13314840000
2019-10-02,12879239999
2019-10-03,12864720000
2019-10-04,12821160000
2019-10-07,12719520000
2019-10-08,12356520000
2019-10-09,12414600000
2019-10-10,13009920000
2019-10-11,13866600000
2019-10-14,13794000000
2019-10-15,13823040000
2019-10-16,13794000000
2019-10-17,13706880000
2019-10-18,13910160000
2019-10-21,14258640000
2019-10-22,14418360000
2019-10-23,14708760000
2019-10-24,13924680000
2019-10-25,14723280000
2019-10-28,14868480000
2019-10-29,14853960000
2019-10-30,14708760000
2019-10-31,14258640000
2019-11-01,15275040000
2019-11-04,15681600000
2019-11-05,15841320000
2019-11-06,15449280000
2019-11-07,16364040000
2019-11-08,16727040000
2019-11-11,16102680000
2019-11-12,16030079999
2019-11-13,15739680000
2019-11-14,15696120000
2019-11-15,16204320000
2019-11-18,15986520000
2019-11-19,16378560000
2019-11-20,16015560000
2019-11-21,15986520000
2019-11-22,16480200000
2019-11-25,16930320000
2019-11-26,17002920000
2019-11-27,16857720000
2019-11-29,16523760000
2019-12-02,16625399999
2019-12-03,15855840000
2019-12-04,16131720000
2019-12-05,16451160000
2019-12-06,16901280000
2019-12-09,17569200000
2019-12-10,17830560000
2019-12-11,18643680000
2019-12-12,18963120000
2019-12-13,18687240000
2019-12-16,18803400000
2019-12-17,18817920000
2019-12-18,18846960000
2019-12-19,18876000000
2019-12-20,18454920000
2019-12-23,18658200000
2019-12-24,18861480000
2019-12-26,19122840000
2019-12-27,18919560000
2019-12-30,18890520000
2019-12-31,19050240000
2020-01-02,19166400000
2020-01-03,18585600000
2020-01-06,18658200000
2020-01-07,18948600000
2020-01-08,19137360000
2020-01-09,18817920000
2020-01-10,18730800000
2020-01-13,19645560000
2020-01-14,19180920000
2020-01-15,18846960000
2020-01-16,18658200000
2020-01-17,18687240000
2020-01-21,17816040000
2020-01-22,17888640000
2020-01-23,17380440000
2020-01-24,17191680000
2020-01-27,15826800000
2020-01-28,16407600000
2020-01-29,16393079999
2020-01-30,16436640000
2020-01-31,16117200000
2020-02-03,16610880000
2020-02-04,17482080000
2020-02-05,18019320000
2020-02-06,17888640000
2020-02-07,17133600000
2020-02-10,17670840000
2020-02-11,18004800000
2020-02-12,18396840000
2020-02-13,18309720000
2020-02-14,17772480000
2020-02-18,17453040000
2020-02-19,17569200000
2020-02-20,17540160000
2020-02-21,17336880000
2020-02-24,16320480000
2020-02-25,15579960000
2020-02-26,15187920000
2020-02-27,14229600000
2020-02-28,14461920000
2020-03-02,15246000000
2020-03-03,14621640000
2020-03-04,15173399999
2020-03-05,14505480000
2020-03-06,13692360000
2020-03-09,11949960000
2020-03-10,13068000000
2020-03-11,11790239999
2020-03-12,10410840000
2020-03-13,10933560000
2020-03-16,9060480000
2020-03-17,9408960000
2020-03-18,7710119999
2020-03-19,8334480000
2020-03-20,8015039999
2020-03-23,7826280000
2020-03-24,10149480000
2020-03-25,10527000000
2020-03-26,10149480000
2020-03-27,9002400000
2020-03-30,9060480000
2020-03-31,9807750000
2020-04-01,9168430000
2020-04-02,9284670000
2020-04-03,9182960000
2020-04-06,10447070000
2020-04-07,11028270000
2020-04-08,11667590000
2020-04-09,11900070000
2020-04-13,12059900000
2020-04-14,12088960000
2020-04-15,11144510000
2020-04-16,11013740000
2020-04-17,12118020000
2020-04-20,11653060000
2020-04-21,10766730000
2020-04-22,11100920000
2020-04-23,11347930000
2020-04-24,12321440000
2020-04-27,12859050000
2020-04-28,12960760000
2020-04-29,13454780000
2020-04-30,12829990000
2020-05-01,12292380000
2020-05-04,12641099999
2020-05-05,12786400000
2020-05-06,12481270000
2020-05-07,13033410000
2020-05-08,13382130000
2020-05-11,13047940000
2020-05-12,12597510000
2020-05-13,12205200000
2020-05-14,12045369999
2020-05-15,12321440000
2020-05-18,13338540000
2020-05-19,13280420000
2020-05-20,13251359999
2020-05-21,12931700000
2020-05-22,12699220000
2020-05-26,13454780000
2020-05-27,13498369999
2020-05-28,13207770000
2020-05-29,13178710000
2020-06-01,13571020000
2020-06-02,14166750000
2020-06-03,14733420000
2020-06-04,14820599999
2020-06-05,15779580000
2020-06-08,16346250000
2020-06-09,16375310000
2020-06-10,16665910000
2020-06-11,14399230000
2020-06-12,15241970000
2020-06-15,15212910000
2020-06-16,15663340000
2020-06-17,15547099999
2020-06-18,15343680000
2020-06-19,15256500000
2020-06-22,15677869999
2020-06-23,16099240000
2020-06-24,15358210000
2020-06-25,16099240000
2020-06-26,15677869999
2020-06-29,16041119999
2020-06-30,16811210000
2020-07-01,16694970000
2020-07-02,16709500000
2020-07-06,18525750000
2020-07-07,18496690000
2020-07-08,18627460000
2020-07-09,18729170000
2020-07-10,18845410000
2020-07-13,18918060000
2020-07-14,19615500000
2020-07-15,19659090000
2020-07-16,19571910000
2020-07-17,19731740000
2020-07-20,19513790000
2020-07-21,19441140000
2020-07-22,19789860000
2020-07-23,19353960000
2020-07-24,19063360000
2020-07-27,19702680000
2020-07-28,19223190000
2020-07-29,19324900000
2020-07-30,18801820000
2020-07-31,18772760000
2020-08-03,19034300000
2020-08-04,18816350000
2020-08-05,20298410000
2020-08-06,21155680000
2020-08-07,20283880000
2020-08-10,20894140000
2020-08-11,20283880000
2020-08-12,20298410000
2020-08-13,20036870000
2020-08-14,20022340000
2020-08-17,20487300000
2020-08-18,20937730000
2020-08-19,21707820000
2020-08-20,21359100000
2020-08-21,20865080000
2020-08-24,21155680000
2020-08-25,21010380000
2020-08-26,21809530000
2020-08-27,21649700000
2020-08-28,22739450000
2020-08-31,22681330000
2020-09-01,23509540000
2020-09-02,23640310000
2020-09-03,22608680000
2020-09-04,23277060000
2020-09-08,22841160000
2020-09-09,23451420000
2020-09-10,22913810000
2020-09-11,23640310000
2020-09-14,23771080000
2020-09-15,23843730000
2020-09-16,24381340000
2020-09-17,24744590000
2020-09-18,24701000000
2020-09-21,22739450000
2020-09-22,22783040000
2020-09-23,21460810000
2020-09-24,22347140000
2020-09-25,22230900000
2020-09-28,23102700000
2020-09-29,22259960000
2020-09-30,22803120000
2020-10-01,22671900000
2020-10-02,23240520000
2020-10-05,23794560000
2020-10-06,22919760000
2020-10-07,24611040000
2020-10-08,24494400000
2020-10-09,25121340000
2020-10-12,24508980000
2020-10-13,24523560000
2020-10-14,24698520000
2020-10-15,25092180000
2020-10-16,25004699999
2020-10-19,24990120000
2020-10-20,25675380000
2020-10-21,25835760000
2020-10-22,26754300000
2020-10-23,26768880000
2020-10-26,25310880000
2020-10-27,25835760000
2020-10-28,24596460000
2020-10-29,25485840000
2020-10-30,25281720000
2020-11-02,26593919999
2020-11-03,27366660000
2020-11-04,26244000000
2020-11-05,27439560000
2020-11-06,27876960000
2020-11-09,28853820000
2020-11-10,28897560000
2020-11-11,28474740000
2020-11-12,28460160000
2020-11-13,29364120000
2020-11-16,30618000000
2020-11-17,30661740000
2020-11-18,30195180000
2020-11-19,30778380000
2020-11-20,30982500000
2020-11-23,31944780000
2020-11-24,33694380000
2020-11-25,34321320000
2020-11-27,34292160000
2020-11-30,34102620000
2020-12-01,34467120000
2020-12-02,35108640000
2020-12-03,35560620000
2020-12-04,36537480000
2020-12-07,35837640000
2020-12-08,35677260000
2020-12-09,35662680000
2020-12-10,36245880000
2020-12-11,35881380000
2020-12-14,34700400000
2020-12-15,35429400000
2020-12-16,35560620000
2020-12-17,36041760000
2020-12-18,35910540000
2020-12-21,36245880000
2020-12-22,35356500000
2020-12-23,36245880000
2020-12-24,36143820000
2020-12-28,35910540000
2020-12-29,36070920000
2020-12-30,38680740000
2020-12-31,38093280000
2021-01-04,39732960000
2021-01-05,41533680000
2021-01-06,44154240000
2021-01-07,45632880000
2021-01-08,45603600000
2021-01-11,44388480000
2021-01-12,45369360000
2021-01-13,44739840000
2021-01-14,46833360000
2021-01-15,44432400000
2021-01-19,46423440000
2021-01-20,45340080000
2021-01-21,43978560000
2021-01-22,44637360000
2021-01-25,42426720000
2021-01-26,39542640000
2021-01-27,37756560000
2021-01-28,40684560000
2021-01-29,39396240000
2021-02-01,41328720000
2021-02-02,41196960000
2021-02-03,42748800000
2021-02-04,43627200000
2021-02-05,46452720000
2021-02-08,47023680000
2021-02-09,46877280000
2021-02-10,45735360000
2021-02-11,45369360000
2021-02-12,45720720000
2021-02-16,48165600000
2021-02-17,49995600000
2021-02-18,49980960000
2021-02-19,54885360000
2021-02-22,55749120000
2021-02-23,55412400000
2021-02-24,55470960000
2021-02-25,52235520000
2021-02-26,49644239999
2021-03-01,51093600000
2021-03-02,51503520000
2021-03-03,51240000000
2021-03-04,47872800000
2021-03-05,51269280000
2021-03-08,50405520000
2021-03-09,49571040000
2021-03-10,50449440000
2021-03-11,54856080000
2021-03-12,54782880000
2021-03-15,54109440000
2021-03-16,51225360000
2021-03-17,52865040000
2021-03-18,51854880000
2021-03-19,51225360000
2021-03-22,51254640000
2021-03-23,47140800000
2021-03-24,46277040000
2021-03-25,45545040000
2021-03-26,48253440000
2021-03-29,46994400000
2021-03-30,47843520000
2021-03-31,48341240000
2021-04-01,49559680000
2021-04-05,51908480000
2021-04-06,51394680000
2021-04-07,49882639999
2021-04-08,50455160000
2021-04-09,49970720000
2021-04-12,49427560000
2021-04-13,49515639999
2021-04-14,53303080000
2021-04-15,55534440000
2021-04-16,55989520000
2021-04-19,54800440000
2021-04-20,52671840000
2021-04-21,52701200000
2021-04-22,50998320000
2021-04-23,53640720000
2021-04-26,57325399999
2021-04-27,56796920000
2021-04-28,57765800000
2021-04-29,56371200000
2021-04-30,55358280000
2021-05-03,56826280000
2021-05-04,57574960000
2021-05-05,60980720000
2021-05-06,61758760000
2021-05-07,64547960000
2021-05-10,62742320000
2021-05-11,65766399999
2021-05-12,62757000000
2021-05-13,61611960000
2021-05-14,62081720000
2021-05-17,64856240000
2021-05-18,64048840000
2021-05-19,59776960000
2021-05-20,60510960000
2021-05-21,59997160000
2021-05-24,61024760000
2021-05-25,59718240000
2021-05-26,60657760000
2021-05-27,62522120000
2021-05-28,62712960000
2021-06-01,64900280000
2021-06-02,63623120000
2021-06-03,61465160000
2021-06-04,61259639999
2021-06-07,60569680000
2021-06-08,60745840000
2021-06-09,59747600000
2021-06-10,58925520000
2021-06-11,59967800000
2021-06-14,57956639999
2021-06-15,55196800000
2021-06-16,54404080000
2021-06-17,51600200000
2021-06-18,51321280000
2021-06-21,52525040000
2021-06-22,53567320000
2021-06-23,54580240000
2021-06-24,55079360000
2021-06-25,54668320000
2021-06-28,53934320000
2021-06-29,54712360000
2021-06-30,54477480000
2021-07-01,54448120000
2021-07-02,54521520000
2021-07-06,52848000000
2021-07-07,53156280000
2021-07-08,50924920000
2021-07-09,53582000000
2021-07-12,53626040000
2021-07-13,52451639999
2021-07-14,50675360000
2021-07-15,50484520000
2021-07-16,48737600000
2021-07-19,47563200000
2021-07-20,48370600000
2021-07-21,50866200000
2021-07-22,51086399999
2021-07-23,51658920000
2021-07-26,53802200000
2021-07-27,53361800000
2021-07-28,53846240000
2021-07-29,56473960000
2021-07-30,55930800000
2021-08-02,53758160000
2021-08-03,53787520000
2021-08-04,52334200000
2021-08-05,52627800000
2021-08-06,54110480000
2021-08-09,53523280000
2021-08-10,56106960000
2021-08-11,56855639999
2021-08-12,56356520000
2021-08-13,55930800000
2021-08-16,54081120000
2021-08-17,50954280000
2021-08-18,49735840000
2021-08-19,47592560000
2021-08-20,48150399999
2021-08-23,50205600000
2021-08-24,51688280000
2021-08-25,51541480000
2021-08-26,50704720000
2021-08-27,53684760000
2021-08-30,53787520000
2021-08-31,53420520000
2021-09-01,52686520000
2021-09-02,53244360000
2021-09-03,53053520000
2021-09-07,53376480000
2021-09-08,50455160000
2021-09-09,51101080000
2021-09-10,52084639999
2021-09-13,51805720000
2021-09-14,51071720000
2021-09-15,53934320000
2021-09-16,50352399999
2021-09-17,48517399999
2021-09-20,45757560000
2021-09-21,44744640000
2021-09-22,46330080000
2021-09-23,47137480000
2021-09-24,47328320000
2021-09-27,49779879999
2021-09-28,49280760000
2021-09-29,48605480000
2021-09-30,47396210000
2021-10-01,47847880000
2021-10-04,47658470000
2021-10-05,46915400000
2021-10-06,46201470000
2021-10-07,50004240000
2021-10-08,49727410000
2021-10-11,51330109999
2021-10-12,50426770000
2021-10-13,52189740000
2021-10-14,54098410000
2021-10-15,56298480000
2021-10-18,56152780000
2021-10-19,56604450000
2021-10-20,56721010000
2021-10-21,55977940000
2021-10-22,54885190000
2021-10-25,57318380000
2021-10-26,56604450000
2021-10-27,53909000000
2021-10-28,55511700000
2021-10-29,54958040000
2021-11-01,55846810000
2021-11-02,56167349999
2021-11-03,55701109999
2021-11-04,53909000000
2021-11-05,53967280000
2021-11-08,57449510000
2021-11-09,57114400000
2021-11-10,54666640000
2021-11-11,59591300000
2021-11-12,60072109999
2021-11-15,59533020000
2021-11-16,57697200000
2021-11-17,56633590000
2021-11-18,56517030000
2021-11-19,55773960000
2021-11-22,54987180000
2021-11-23,56356760000
2021-11-24,56313050000
2021-11-26,54258680000
2021-11-29,55336859999
2021-11-30,54025560000
2021-12-01,52787109999
2021-12-02,54054700000
2021-12-03,53267920000
2021-12-06,54448090000
2021-12-07,56487890000
2021-12-08,56415040000
2021-12-09,56050790000
2021-12-10,55905090000
2021-12-13,54826910000
2021-12-14,55307720000
2021-12-15,54273250000
2021-12-16,55773960000
2021-12-17,55366000000
2021-12-20,54520940000
2021-12-21,57085260000
2021-12-22,58483980000
2021-12-23,59926410000
2021-12-27,61179430000
2021-12-28,61179430000
2021-12-29,61164859999
2021-12-30,60640340000
2021-12-31,60717149999
2022-01-03,60353399999
2022-01-04,61328250000
2022-01-05,60644400000
2022-01-06,58971150000
2022-01-07,60935400000
2022-01-10,60557100000
2022-01-11,62550450000
2022-01-12,65693250000
2022-01-13,64500150000
2022-01-14,64136400000
2022-01-18,64441950000
2022-01-19,64136400000
2022-01-20,62841450000
2022-01-21,59640450000
2022-01-24,58141800000
2022-01-25,57661650000
2022-01-26,55915650000
2022-01-27,53980500000
2022-01-28,52438200000
2022-01-31,54155100000
2022-02-01,56774100000
2022-02-02,57312450000
2022-02-03,55581000000
2022-02-04,55901100000
2022-02-07,56599500000
2022-02-08,59116650000
2022-02-09,63379800000
2022-02-10,63889049999
2022-02-11,62273999999
2022-02-14,61764750000
2022-02-15,63539850000
2022-02-16,64383750000
2022-02-17,62870550000
2022-02-18,62594100000
2022-02-22,61633800000
2022-02-23,61779300000
2022-02-24,63612600000
2022-02-25,67424700000
2022-02-28,68312250000
2022-03-01,69709050000
2022-03-02,70072800000
2022-03-03,71425950000
2022-03-04,72910050000
2022-03-07,68603250000
2022-03-08,67904850000
2022-03-09,68370450000
2022-03-10,69418050000
2022-03-11,68283150000
2022-03-14,64776600000
2022-03-15,64427400000
2022-03-16,67541100000
2022-03-17,70698450000
2022-03-18,69956400000
2022-03-21,72037050000
2022-03-22,72546300000
2022-03-23,72473550000
2022-03-24,74859750000
2022-03-25,75558150000
2022-03-28,73142850000
2022-03-29,72880950000
2022-03-30,73884900000
2022-03-31,71973780000
2022-04-01,73739120000
2022-04-04,73652300000
2022-04-05,71033230000
2022-04-06,69542820000
2022-04-07,70150560000
2022-04-08,70859590000
2022-04-11,69050840000
2022-04-12,69456000000
2022-04-13,71525210000
2022-04-14,71177930000
2022-04-18,73464190000
2022-04-19,73276080000
2022-04-20,72205300000
2022-04-21,65042650000
2022-04-22,60643769999
2022-04-25,60267550000
2022-04-26,58140460000
2022-04-27,60325430000
2022-04-28,60542480000
2022-04-29,58675849999
2022-05-02,58140460000
2022-05-03,58097050000
2022-05-04,59761099999
2022-05-05,57359080000
2022-05-06,54812360000
2022-05-09,51397440000
2022-05-10,52193290000
2022-05-11,51961769999
2022-05-12,49689980000
2022-05-13,50702880000
2022-05-16,50862050000
2022-05-17,54465080000
2022-05-18,51136980000
2022-05-19,53133840000
2022-05-20,52540570000
2022-05-23,55492450000
2022-05-24,54233559999
2022-05-25,54740010000
2022-05-26,55695030000
2022-05-27,57373550000
2022-05-31,56548760000
2022-06-01,57359080000
2022-06-02,60368840000
2022-06-03,59804510000
2022-06-06,61902660000
2022-06-07,62785330000
2022-06-08,61063400000
2022-06-09,58632440000
2022-06-10,58183870000
2022-06-13,53784990000
2022-06-14,53278540000
2022-06-15,53394300000
2022-06-16,50456890000
2022-06-17,48937540000
2022-06-21,49241410000
2022-06-22,45320040000
2022-06-23,42787790000
2022-06-24,44842530000
2022-06-27,44885940000
2022-06-28,44538660000
2022-06-29,43829630000
2022-06-30,41871060000
2022-07-01,41785200000
2022-07-05,39009060000
2022-07-06,39180780000
2022-07-07,41813820000
2022-07-08,40068000000
2022-07-11,38508210000
2022-07-12,37635300000
2022-07-13,37835640000
2022-07-14,35903790000
2022-07-15,36948420000
2022-07-18,39238020000
2022-07-19,40783500000
2022-07-20,40883670000
2022-07-21,41370210000
2022-07-22,39724560000
2022-07-25,40482990000
2022-07-26,39967830000
2022-07-27,41913990000
2022-07-28,42686730000
2022-07-29,45148050000
2022-08-01,42901380000
2022-08-02,41971230000
2022-08-03,41055390000
2022-08-04,41155560000
2022-08-05,43316370000
2022-08-08,43817220000
2022-08-09,43001550000
2022-08-10,44933400000
2022-08-11,45319770000
2022-08-12,45248220000
2022-08-15,43645500000
2022-08-16,44919090000
2022-08-17,43287750000
2022-08-18,44690130000
2022-08-19,43573950000
2022-08-22,42729660000
2022-08-23,45491490000
2022-08-24,44818920000
2022-08-25,47552129999
2022-08-26,46063890000
2022-08-29,45076500000
2022-08-30,42586560000
2022-08-31,42357600000
2022-09-01,40196790000
2022-09-02,40497300000
2022-09-06,40239720000
2022-09-07,40611780000
2022-09-08,43817220000
2022-09-09,46035270000
2022-09-12,46035270000
2022-09-13,44432550000
2022-09-14,42972930000
2022-09-15,42615180000
2022-09-16,41971230000
2022-09-19,43631190000
2022-09-20,42529320000
2022-09-21,40211100000
2022-09-22,40568850000
2022-09-23,38179080000
2022-09-26,37921500000
2022-09-27,38450970000
2022-09-28,39867660000
2022-09-29,40311270000
2022-09-30,39081900000
2022-10-03,41956200000
2022-10-04,44015400000
2022-10-05,43629300000
2022-10-06,42642600000
2022-10-07,41398500000
2022-10-10,41841800000
2022-10-11,41727400000
2022-10-12,41241200000
2022-10-13,41984800000
2022-10-14,39525200000
2022-10-17,41212600000
2022-10-18,40740700000
2022-10-19,40554800000
2022-10-20,41641600000
2022-10-21,45802900000
2022-10-24,44401500000
2022-10-25,45288100000
2022-10-26,47676200000
2022-10-27,46818200000
2022-10-28,46046000000
2022-10-31,45316700000
2022-11-01,47047000000
2022-11-02,44344300000
2022-11-03,45130800000
2022-11-04,50321700000
2022-11-07,49263500000
2022-11-08,50707800000
2022-11-09,48662900000
2022-11-10,52552500000
2022-11-11,54397200000
2022-11-14,54182700000
2022-11-15,54468700000
2022-11-16,53453400000
2022-11-17,51994800000
2022-11-18,51966200000
2022-11-21,51665900000
2022-11-22,54139800000
2022-11-23,54397200000
2022-11-25,53124500000
2022-11-28,51751700000
2022-11-29,53639300000
2022-11-30,56913999999
2022-12-01,56585100000
2022-12-02,57514600000
2022-12-05,55569800000
2022-12-06,54997800000
2022-12-07,55126499999
2022-12-08,56999800000
2022-12-09,55183700000
2022-12-12,55598400000
2022-12-13,56141800000
2022-12-14,56384900000
2022-12-15,54554500000
2022-12-16,54854800000
2022-12-19,53424800000
2022-12-20,54053999999
2022-12-21,54983500000
2022-12-22,53868100000
2022-12-23,54483000000
2022-12-27,55598400000
2022-12-28,54168400000
2022-12-29,54783300000
2022-12-30,54340000000
2023-01-03,54339360000
2023-01-04,55887000000
2023-01-05,57090720000
2023-01-06,60587240000
2023-01-09,61375390000
2023-01-10,64069430000
2023-01-11,64943560000
2023-01-12,64628300000
2023-01-13,64556649999
2023-01-17,63266950000
2023-01-18,62937360000
2023-01-19,63252620000
2023-01-20,65072529999
2023-01-23,64413350000
2023-01-24,63897470000
2023-01-25,66835120000
2023-01-26,65129850000
2023-01-27,64227060000
2023-01-30,63023339999
2023-01-31,63940460000
2023-02-01,64212730000
2023-02-02,62636430000
2023-02-03,61848279999
2023-02-06,61547350000
2023-02-07,62607770000
2023-02-08,61647660000
2023-02-09,61533020000
2023-02-10,60701880000
2023-02-13,60343630000
2023-02-14,61590339999
2023-02-15,60630230000
2023-02-16,61275080000
2023-02-17,59813420000
2023-02-21,61131779999
2023-02-22,59885070000
2023-02-23,58165470000
2023-02-24,57162370000
2023-02-27,57477630000
2023-02-28,58710010000
2023-03-01,61619000000
2023-03-02,61361060000
