,TXN
2018-07-17,112210200000
2018-07-18,112093920000
2018-07-19,111037710000
2018-07-20,111435000000
2018-07-23,111115230000
2018-07-24,110272200000
2018-07-25,109710180000
2018-07-26,109787700000
2018-07-27,109109400000
2018-07-30,107471790000
2018-07-31,107869080000
2018-08-01,107559000000
2018-08-02,108731490000
2018-08-03,109341960000
2018-08-06,109603590000
2018-08-07,112171440000
2018-08-08,112559040000
2018-08-09,110795460000
2018-08-10,106677210000
2018-08-13,106531860000
2018-08-14,106919460000
2018-08-15,106202400000
2018-08-16,106008600000
2018-08-17,106241160000
2018-08-20,105650070000
2018-08-21,108053190000
2018-08-22,108712110000
2018-08-23,108915600000
2018-08-24,110117160000
2018-08-27,111677250000
2018-08-28,111454380000
2018-08-29,111890430000
2018-08-30,109090020000
2018-08-31,108915600000
2018-09-04,109051260000
2018-09-05,107684970000
2018-09-06,107452410000
2018-09-07,105097740000
2018-09-10,104962080000
2018-09-11,102762450000
2018-09-12,101299260000
2018-09-13,102442680000
2018-09-14,102093840000
2018-09-17,100485300000
2018-09-18,101657790000
2018-09-19,104041530000
2018-09-20,105126810000
2018-09-21,106638450000
2018-09-24,106396200000
2018-09-25,104215950000
2018-09-26,102927180000
2018-09-27,103964010000
2018-09-28,103964010000
2018-10-01,102676220000
2018-10-02,103362380000
2018-10-03,103095540000
2018-10-04,100894110000
2018-10-05,98425840000
2018-10-08,97139290000
2018-10-09,98035110000
2018-10-10,94575720000
2018-10-11,94852090000
2018-10-12,96338770000
2018-10-15,94756790000
2018-10-16,97348950000
2018-10-17,96767620000
2018-10-18,94861620000
2018-10-19,93641780000
2018-10-22,95033160000
2018-10-23,95538250000
2018-10-24,87685530000
2018-10-25,87456810000
2018-10-26,86303680000
2018-10-29,85941540000
2018-10-30,88619470000
2018-10-31,88466990000
2018-11-01,93012800000
2018-11-02,90592180000
2018-11-05,91163980000
2018-11-06,92574420000
2018-11-07,92631600000
2018-11-08,93851440000
2018-11-09,91583300000
2018-11-12,89076910000
2018-11-13,90039440000
2018-11-14,90249100000
2018-11-15,93355880000
2018-11-16,93251050000
2018-11-19,90172860000
2018-11-20,92288520000
2018-11-21,91611890000
2018-11-23,90630300000
2018-11-26,91850140000
2018-11-27,91754840000
2018-11-28,93641780000
2018-11-29,92850790000
2018-11-30,95157050000
2018-12-03,96415010000
2018-12-04,91592830000
2018-12-06,92745960000
2018-12-07,88038140000
2018-12-10,89391400000
2018-12-11,90096620000
2018-12-12,91306930000
2018-12-13,91335520000
2018-12-14,89829780000
2018-12-17,87599760000
2018-12-18,90096620000
2018-12-19,86275090000
2018-12-20,85855770000
2018-12-21,86160730000
2018-12-24,83673400000
2018-12-26,88609940000
2018-12-27,89400930000
2018-12-28,89400930000
2018-12-31,88735500000
2019-01-02,88688550000
2019-01-03,83458320000
2019-01-04,87233100000
2019-01-07,88735500000
2019-01-08,88622820000
2019-01-09,90369360000
2019-01-10,91759080000
2019-01-11,92576010000
2019-01-14,90453870000
2019-01-15,91674570000
2019-01-16,91242630000
2019-01-17,91590060000
2019-01-18,93355380000
2019-01-22,90726180000
2019-01-23,89665110000
2019-01-24,95862510000
2019-01-25,98040990000
2019-01-28,96416520000
2019-01-29,95167650000
2019-01-30,95909460000
2019-01-31,94538520000
2019-02-01,95768610000
2019-02-04,95590200000
2019-02-05,96078480000
2019-02-06,99984720000
2019-02-07,97524540000
2019-02-08,98172450000
2019-02-11,98369640000
2019-02-12,99947160000
2019-02-13,100613850000
2019-02-14,100444830000
2019-02-15,101008230000
2019-02-19,100735920000
2019-02-20,101355660000
2019-02-21,100134960000
2019-02-22,100764090000
2019-02-25,101590410000
2019-02-26,100726530000
2019-02-27,99261690000
2019-02-28,99327420000
2019-03-01,100247640000
2019-03-04,100848600000
2019-03-05,100069230000
2019-03-06,98989380000
2019-03-07,98548050000
2019-03-08,98463540000
2019-03-11,99956550000
2019-03-12,100022280000
2019-03-13,101017620000
2019-03-14,100566900000
2019-03-15,103984860000
2019-03-18,103111590000
2019-03-19,103308780000
2019-03-20,102942570000
2019-03-21,105374580000
2019-03-22,102989520000
2019-03-25,100576290000
2019-03-26,101721870000
2019-03-27,99505830000
2019-03-28,98510490000
2019-03-29,99599730000
2019-04-01,101795680000
2019-04-02,103332360000
2019-04-03,105646750000
2019-04-04,106105880000
2019-04-05,106471310000
2019-04-08,107961140000
2019-04-09,106761780000
2019-04-10,107680040000
2019-04-11,107642560000
2019-04-12,109404120000
2019-04-15,107839330000
2019-04-16,109038690000
2019-04-17,108317200000
2019-04-18,108232870000
2019-04-22,107708150000
2019-04-23,109048060000
2019-04-24,110968910000
2019-04-25,109788290000
2019-04-26,109825770000
2019-04-29,109347900000
2019-04-30,110406710000
2019-05-01,108963730000
2019-05-02,110060020000
2019-05-03,110069390000
2019-05-06,108560820000
2019-05-07,106752410000
2019-05-08,105468720000
2019-05-09,105084550000
2019-05-10,105506200000
2019-05-13,100362070000
2019-05-14,102170480000
2019-05-15,103341730000
2019-05-16,102329770000
2019-05-17,100062230000
2019-05-20,98132010000
2019-05-21,100259000000
2019-05-22,100052860000
2019-05-23,99162710000
2019-05-24,98441220000
2019-05-28,96707770000
2019-05-29,97588550000
2019-05-30,98797280000
2019-05-31,97738470000
2019-06-03,98544290000
2019-06-04,102245440000
2019-06-05,102582760000
2019-06-06,103248030000
2019-06-07,104166290000
2019-06-10,105534310000
2019-06-11,105815410000
2019-06-12,103388580000
2019-06-13,104175660000
2019-06-14,100549470000
2019-06-17,99996640000
2019-06-18,104044480000
2019-06-19,104288100000
2019-06-20,105609270000
2019-06-21,105243840000
2019-06-24,105628010000
2019-06-25,104456760000
2019-06-26,107220910000
2019-06-27,108560820000
2019-06-28,107530120000
2019-07-01,109572650000
2019-07-02,108516100000
2019-07-03,108403900000
2019-07-05,108226250000
2019-07-08,107459550000
2019-07-09,108254300000
2019-07-10,109058400000
2019-07-11,109133200000
2019-07-12,110629200000
2019-07-15,112050400000
2019-07-16,110965800000
2019-07-17,109563300000
2019-07-18,110862950000
2019-07-19,109638100000
2019-07-22,110498300000
2019-07-23,112265450000
2019-07-24,120615000000
2019-07-25,119072250000
2019-07-26,119829600000
2019-07-29,121521950000
2019-07-30,120184900000
2019-07-31,116884350000
2019-08-01,115425750000
2019-08-02,113901700000
2019-08-05,109329550000
2019-08-06,111265000000
2019-08-07,112873200000
2019-08-08,116229850000
2019-08-09,112770350000
2019-08-12,112274800000
2019-08-13,115322900000
2019-08-14,112761000000
2019-08-15,112059750000
2019-08-16,114836700000
2019-08-19,116501000000
2019-08-20,116229850000
2019-08-21,117847400000
2019-08-22,117071350000
2019-08-23,112471150000
2019-08-26,113761450000
2019-08-27,114238300000
2019-08-28,114761900000
2019-08-29,115537950000
2019-08-30,115706250000
2019-09-03,113826900000
2019-09-04,116491650000
2019-09-05,118567350000
2019-09-06,118829150000
2019-09-09,118838500000
2019-09-10,118782400000
2019-09-11,120222300000
2019-09-12,121755700000
2019-09-13,121185350000
2019-09-16,120016600000
2019-09-17,121138600000
2019-09-18,120904850000
2019-09-19,120456050000
2019-09-20,118436450000
2019-09-23,119464950000
2019-09-24,117632350000
2019-09-25,119436900000
2019-09-26,119782850000
2019-09-27,118875900000
2019-09-30,120580920000
2019-10-01,119974470000
2019-10-02,118341720000
2019-10-03,120077099999
2019-10-04,121420619999
2019-10-07,120217050000
2019-10-08,116606340000
2019-10-09,118901520000
2019-10-10,119172090000
2019-10-11,121373970000
2019-10-14,121056750000
2019-10-15,122866770000
2019-10-16,120823500000
2019-10-17,121411290000
2019-10-18,120786180000
2019-10-21,122157690000
2019-10-22,119955810000
2019-10-23,110980350000
2019-10-24,110476530000
2019-10-25,112435830000
2019-10-28,111960000000
2019-10-29,112230570000
2019-10-30,109898070000
2019-10-31,110084670000
2019-11-01,110131320000
2019-11-04,112865010000
2019-11-05,111829380000
2019-11-06,112295880000
2019-11-07,111885360000
2019-11-08,112062630000
2019-11-11,110168640000
2019-11-12,111045660000
2019-11-13,110485860000
2019-11-14,109692810000
2019-11-15,110094000000
2019-11-18,109991370000
2019-11-19,109944720000
2019-11-20,108442590000
2019-11-21,108321300000
2019-11-22,109170330000
2019-11-25,111036330000
2019-11-26,111148290000
2019-11-27,113574090000
2019-11-29,112155930000
2019-12-02,110831070000
2019-12-03,109860750000
2019-12-04,112221240000
2019-12-05,112650420000
2019-12-06,114171210000
2019-12-09,113826000000
2019-12-10,113238210000
2019-12-11,115430760000
2019-12-12,117623310000
2019-12-13,118155120000
2019-12-16,118556310000
2019-12-17,118574970000
2019-12-18,117884550000
2019-12-19,117931200000
2019-12-20,120310349999
2019-12-23,119937150000
2019-12-24,119918490000
2019-12-26,119871839999
2019-12-27,119955810000
2019-12-30,119106780000
2019-12-31,119437990000
2020-01-02,120629670000
2020-01-03,119028350000
2020-01-06,118199760000
2020-01-07,120480710000
2020-01-08,120806559999
2020-01-09,122268230000
2020-01-10,121030000000
2020-01-13,120983449999
2020-01-14,121653769999
2020-01-15,120257269999
2020-01-16,121178960000
2020-01-17,122612699999
2020-01-21,121830660000
2020-01-22,124139540000
2020-01-23,124986750000
2020-01-24,121514120000
2020-01-27,117594610000
2020-01-28,119205240000
2020-01-29,116831190000
2020-01-30,115835020000
2020-01-31,112325150000
2020-02-03,114885400000
2020-02-04,117743570000
2020-02-05,123301640000
2020-02-06,123376120000
2020-02-07,119819699999
2020-02-10,120704150000
2020-02-11,121681699999
2020-02-12,123283019999
2020-02-13,123646110000
2020-02-14,123087510000
2020-02-18,122184440000
2020-02-19,123944030000
2020-02-20,122398570000
2020-02-21,119652120000
2020-02-24,113060640000
2020-02-25,110211780000
2020-02-26,110593490000
2020-02-27,105324030000
2020-02-28,106264340000
2020-03-02,110761070000
2020-03-03,105957110000
2020-03-04,110835550000
2020-03-05,106804320000
2020-03-06,105351960000
2020-03-09,97792240000
2020-03-10,104383720000
2020-03-11,99151500000
2020-03-12,90800430000
2020-03-13,98723240000
2020-03-16,87048500000
2020-03-17,98825650000
2020-03-18,93100000000
2020-03-19,94561670000
2020-03-20,90865600000
2020-03-23,91647640000
2020-03-24,98090160000
2020-03-25,92317960000
2020-03-26,100324560000
2020-03-27,93565500000
2020-03-30,94980620000
2020-03-31,91535880000
2020-04-01,88751240000
2020-04-02,93450320000
2020-04-03,91581680000
2020-04-06,99807360000
2020-04-07,97334160000
2020-04-08,100915720000
2020-04-09,98644040000
2020-04-13,98625720000
2020-04-14,101630200000
2020-04-15,98909680000
2020-04-16,102033240000
2020-04-17,104011800000
2020-04-20,102161480000
2020-04-21,97865440000
2020-04-22,102573680000
2020-04-23,101181360000
2020-04-24,104359880000
2020-04-27,106054480000
2020-04-28,104643840000
2020-04-29,109370400000
2020-04-30,106320120000
2020-05-01,100494360000
2020-05-04,101218000000
2020-05-05,102170640000
2020-05-06,102976720000
2020-05-07,104103400000
2020-05-08,105340000000
2020-05-11,105230080000
2020-05-12,102308040000
2020-05-13,99908120000
2020-05-14,101080600000
2020-05-15,99147840000
2020-05-18,104808720000
2020-05-19,103214880000
2020-05-20,107611680000
2020-05-21,103929360000
2020-05-22,103901880000
2020-05-26,106008680000
2020-05-27,107923120000
2020-05-28,106136920000
2020-05-29,108765840000
2020-06-01,107959760000
2020-06-02,112365720000
2020-06-03,116524360000
2020-06-04,117779280000
2020-06-05,120399040000
2020-06-08,121699760000
2020-06-09,121021920000
2020-06-10,120362400000
2020-06-11,114142760000
2020-06-12,113556520000
2020-06-15,113794680000
2020-06-16,115516760000
2020-06-17,115617520000
2020-06-18,115397680000
2020-06-19,114399240000
2020-06-22,114710680000
2020-06-23,115983920000
2020-06-24,113574840000
2020-06-25,114554960000
2020-06-26,113006920000
2020-06-29,114289320000
2020-06-30,116431490000
2020-07-01,114441600000
2020-07-02,115367770000
2020-07-06,118779010000
2020-07-07,117926200000
2020-07-08,118531419999
2020-07-09,119604310000
2020-07-10,119696010000
2020-07-13,118127940000
2020-07-14,120943129999
2020-07-15,121181550000
2020-07-16,121209060000
2020-07-17,122777129999
2020-07-20,125243860000
2020-07-21,124235159999
2020-07-22,121530010000
2020-07-23,118329680000
2020-07-24,118870710000
2020-07-27,121154040000
2020-07-28,119329210000
2020-07-29,120713879999
2020-07-30,118192129999
2020-07-31,116963350000
2020-08-03,118586440000
2020-08-04,121254909999
2020-08-05,121685899999
2020-08-06,122639580000
2020-08-07,122474520000
2020-08-10,124170970000
2020-08-11,124748680000
2020-08-12,127132879999
2020-08-13,125766550000
2020-08-14,125949950000
2020-08-17,126802760000
2020-08-18,127747270000
2020-08-19,126986159999
2020-08-20,127068690000
2020-08-21,128682610000
2020-08-24,129315340000
2020-08-25,129902220000
2020-08-26,130626649999
2020-08-27,129746330000
2020-08-28,131580330000
2020-08-31,130351550000
2020-09-01,132928320000
2020-09-02,135385879999
2020-09-03,129911389999
2020-09-04,128810990000
2020-09-08,124748680000
2020-09-09,128086560000
2020-09-10,125803230000
2020-09-11,125051290000
2020-09-14,127032010000
2020-09-15,128966879999
2020-09-16,128086560000
2020-09-17,128746800000
2020-09-18,127151220000
2020-09-21,125610659999
2020-09-22,127142050000
2020-09-23,123941720000
2020-09-24,125344730000
2020-09-25,126839440000
2020-09-28,130158980000
2020-09-29,129755500000
2020-09-30,131224010000
2020-10-01,133172290000
2020-10-02,129661710000
2020-10-05,132409520000
2020-10-06,132198150000
2020-10-07,134863250000
2020-10-08,136067140000
2020-10-09,138686290000
2020-10-12,142353100000
2020-10-13,141976310000
2020-10-14,140395630000
2020-10-15,140193450000
2020-10-16,140717280000
2020-10-19,138548440000
2020-10-20,138612770000
2020-10-21,134293470000
2020-10-22,136214180000
2020-10-23,137813240000
2020-10-26,134128049999
2020-10-27,135203280000
2020-10-28,131417000000
2020-10-29,134348610000
2020-10-30,132878210000
2020-11-02,133806400000
2020-11-03,135368700000
2020-11-04,139715570000
2020-11-05,142959640000
2020-11-06,144963060000
2020-11-09,143566180000
2020-11-10,139219310000
2020-11-11,143088300000
2020-11-12,141985500000
2020-11-13,143961350000
2020-11-16,145486890000
2020-11-17,142904500000
2020-11-18,141112450000
2020-11-19,144531130000
2020-11-20,144117580000
2020-11-23,144668980000
2020-11-24,146442650000
2020-11-25,144834400000
2020-11-27,146111810000
2020-11-30,148188750000
2020-12-01,150247310000
2020-12-02,149539680000
2020-12-03,148859620000
2020-12-04,153031880000
2020-12-07,152820510000
2020-12-08,153178920000
2020-12-09,149576440000
2020-12-10,148878000000
2020-12-11,147600590000
2020-12-14,147150280000
2020-12-15,149227220000
2020-12-16,148988280000
2020-12-17,149512110000
2020-12-18,150780330000
2020-12-21,149273170000
2020-12-22,149355880000
2020-12-23,147940620000
2020-12-24,148547160000
2020-12-28,148390930000
2020-12-29,148124420000
2020-12-30,149521300000
2020-12-31,151327860000
2021-01-04,149566840000
2021-01-05,150664020000
2021-01-06,151410840000
2021-01-07,154840680000
2021-01-08,157809520000
2021-01-11,157947820000
2021-01-12,158860600000
2021-01-13,158040020000
2021-01-14,158316620000
2021-01-15,155993180000
2021-01-19,160603180000
2021-01-20,159810260000
2021-01-21,161442200000
2021-01-22,159330820000
2021-01-25,159432240000
2021-01-26,158095340000
2021-01-27,150221460000
2021-01-28,156030060000
2021-01-29,152766180000
2021-02-01,159008120000
2021-02-02,161119500000
2021-02-03,155430760000
2021-02-04,158584000000
2021-02-05,156675460000
2021-02-08,161460640000
2021-02-09,160142180000
2021-02-10,160759920000
2021-02-11,165240840000
2021-02-12,165628080000
2021-02-16,166660720000
2021-02-17,164604660000
2021-02-18,162742220000
2021-02-19,164438700000
2021-02-22,159588980000
2021-02-23,159367700000
2021-02-24,165397580000
2021-02-25,157228660000
2021-02-26,158832940000
2021-03-01,163811740000
2021-03-02,161248580000
2021-03-03,157283980000
2021-03-04,150516500000
2021-03-05,154840680000
2021-03-08,149465420000
2021-03-09,157071920000
2021-03-10,156205240000
2021-03-11,161303900000
2021-03-12,160031540000
2021-03-15,161267020000
2021-03-16,163323080000
2021-03-17,165360700000
2021-03-18,160759920000
2021-03-19,162253560000
2021-03-22,166052200000
2021-03-23,164835160000
2021-03-24,164945800000
2021-03-25,164567780000
2021-03-26,173520400000
2021-03-29,171657960000
2021-03-30,171436680000
2021-03-31,174437770000
2021-04-01,177271380000
2021-04-05,181766390000
2021-04-06,179606570000
2021-04-07,178222070000
2021-04-08,180169600000
2021-04-09,180381890000
2021-04-12,177612890000
2021-04-13,176514520000
2021-04-14,175674590000
2021-04-15,178295910000
2021-04-16,177151390000
2021-04-19,172656380000
2021-04-20,171004210000
2021-04-21,174354700000
2021-04-22,171493400000
2021-04-23,174280860000
2021-04-26,176625280000
2021-04-27,175563830000
2021-04-28,167819860000
2021-04-29,171511860000
2021-04-30,166610730000
2021-05-03,165032400000
2021-05-04,165244690000
2021-05-05,167662950000
2021-05-06,170081210000
2021-05-07,173302480000
2021-05-10,168032150000
2021-05-11,169093600000
2021-05-12,163001800000
2021-05-13,165207770000
2021-05-14,169158210000
2021-05-17,166906090000
2021-05-18,165097010000
2021-05-19,167727560000
2021-05-20,171031900000
2021-05-21,170764230000
2021-05-24,174160870000
2021-05-25,174170100000
2021-05-26,173856280000
2021-05-27,174566990000
2021-05-28,175203860000
2021-06-01,174447000000
2021-06-02,176062250000
2021-06-03,171678000000
2021-06-04,175434610000
2021-06-07,174031650000
2021-06-08,172536390000
2021-06-09,172093350000
2021-06-10,173524000000
2021-06-11,174142410000
2021-06-14,175609980000
2021-06-15,174087030000
2021-06-16,173274790000
2021-06-17,173200950000
2021-06-18,168973610000
2021-06-21,171779530000
2021-06-22,172637920000
2021-06-23,171770300000
2021-06-24,174087030000
2021-06-25,173680910000
2021-06-28,176782190000
2021-06-29,178028240000
2021-06-30,177492900000
2021-07-01,176145320000
2021-07-02,177409830000
2021-07-06,176477600000
2021-07-07,175166940000
2021-07-08,173745520000
2021-07-09,175619210000
2021-07-12,177142160000
2021-07-13,176477600000
2021-07-14,176551440000
2021-07-15,173763980000
2021-07-16,171788760000
2021-07-19,171899520000
2021-07-20,173311710000
2021-07-21,179283520000
2021-07-22,169748930000
2021-07-23,172462550000
2021-07-26,173763980000
2021-07-27,170874990000
2021-07-28,172462550000
2021-07-29,175213090000
2021-07-30,175942260000
2021-08-02,176034560000
2021-08-03,174760820000
2021-08-04,177566740000
2021-08-05,178286680000
2021-08-06,178102080000
2021-08-09,175785350000
2021-08-10,175046950000
2021-08-11,174908500000
2021-08-12,173404010000
2021-08-13,174170100000
2021-08-16,175231550000
2021-08-17,171973360000
2021-08-18,169647400000
2021-08-19,170791920000
2021-08-20,170727310000
2021-08-23,173385550000
2021-08-24,173357860000
2021-08-25,173607070000
2021-08-26,173496310000
2021-08-27,175849960000
2021-08-30,176689890000
2021-08-31,176209930000
2021-09-01,173847050000
2021-09-02,174825430000
2021-09-03,175259240000
2021-09-07,174871580000
2021-09-08,174262400000
2021-09-09,173957810000
2021-09-10,175969950000
2021-09-13,179043540000
2021-09-14,180086530000
2021-09-15,182292500000
2021-09-16,181664860000
2021-09-17,181138750000
2021-09-20,177760570000
2021-09-21,178102080000
2021-09-22,180834160000
2021-09-23,183372410000
2021-09-24,185199950000
2021-09-27,184904590000
2021-09-28,179883470000
2021-09-29,178203610000
2021-09-30,177602040000
2021-10-01,179061960000
2021-10-04,175929600000
2021-10-05,179145120000
2021-10-06,179616360000
2021-10-07,180466440000
2021-10-08,180401760000
2021-10-11,178673880000
2021-10-12,174155520000
2021-10-13,172880400000
2021-10-14,177860760000
2021-10-15,179671800000
2021-10-18,180096840000
2021-10-19,183164520000
2021-10-20,184227120000
2021-10-21,185991960000
2021-10-22,183940680000
2021-10-25,184984800000
2021-10-26,182009520000
2021-10-27,172880400000
2021-10-28,173591880000
2021-10-29,173231520000
2021-11-01,173222280000
2021-11-02,174950160000
2021-11-03,174811560000
2021-11-04,176585640000
2021-11-05,178701600000
2021-11-08,177740640000
2021-11-09,176289960000
2021-11-10,172806480000
2021-11-11,174266400000
2021-11-12,175633920000
2021-11-15,174848520000
2021-11-16,174192480000
2021-11-17,175162680000
2021-11-18,178766280000
2021-11-19,180327840000
2021-11-22,177870000000
2021-11-23,177999360000
2021-11-24,178886400000
2021-11-26,173952240000
2021-11-29,179607120000
2021-11-30,177749880000
2021-12-01,177186240000
2021-12-02,178867920000
2021-12-03,178683120000
2021-12-06,179819640000
2021-12-07,183903720000
2021-12-08,181464360000
2021-12-09,178701600000
2021-12-10,181104000000
2021-12-13,178553760000
2021-12-14,175809480000
2021-12-15,178738560000
2021-12-16,173933760000
2021-12-17,172141200000
2021-12-20,170237760000
2021-12-21,172205880000
2021-12-22,172723320000
2021-12-23,173157600000
2021-12-27,177260160000
2021-12-28,176576400000
2021-12-29,176308440000
2021-12-30,175014840000
2021-12-31,173957810000
2022-01-03,175923800000
2022-01-04,176108400000
2022-01-05,172434860000
2022-01-06,172379480000
2022-01-07,165623120000
2022-01-10,168872080000
2022-01-11,170422720000
2022-01-12,171705690000
2022-01-13,169970450000
2022-01-14,172610230000
2022-01-18,168244440000
2022-01-19,164570900000
2022-01-20,160094350000
2022-01-21,162115720000
2022-01-24,164607820000
2022-01-25,160565080000
2022-01-26,164598590000
2022-01-27,161349630000
2022-01-28,163638670000
2022-01-31,165669270000
2022-02-01,167330670000
2022-02-02,173376320000
2022-02-03,162069570000
2022-02-04,158220660000
2022-02-07,156863850000
2022-02-08,159337490000
2022-02-09,163103330000
2022-02-10,157519180000
2022-02-11,151741200000
2022-02-14,149959810000
2022-02-15,153374910000
2022-02-16,155285520000
2022-02-17,151971950000
2022-02-18,153901020000
2022-02-22,153854870000
2022-02-23,152885720000
2022-02-24,156531570000
2022-02-25,157666860000
2022-02-28,156900770000
2022-03-01,154408670000
2022-03-02,157002300000
2022-03-03,157833000000
2022-03-04,156891540000
2022-03-07,152193470000
2022-03-08,154454820000
2022-03-09,159180580000
2022-03-10,159448250000
2022-03-11,157242280000
2022-03-14,153882560000
2022-03-15,159051360000
2022-03-16,162752590000
2022-03-17,164727810000
2022-03-18,166232300000
2022-03-21,166564580000
2022-03-22,168309050000
2022-03-23,165290840000
2022-03-24,170025830000
2022-03-25,170662700000
2022-03-28,171382640000
2022-03-29,176302230000
2022-03-30,173016350000
2022-03-31,168801600000
2022-04-01,167513600000
2022-04-04,168093200000
2022-04-05,163005600000
2022-04-06,163070000000
2022-04-07,163392000000
2022-04-08,160181200000
2022-04-11,158184800000
2022-04-12,159160000000
2022-04-13,161101200000
2022-04-14,159767200000
2022-04-18,162435200000
2022-04-19,164735200000
2022-04-20,165066400000
2022-04-21,163051600000
2022-04-22,159445200000
2022-04-25,159997200000
2022-04-26,154964800000
2022-04-27,155838800000
2022-04-28,161782000000
2022-04-29,156630000000
2022-05-02,160080000000
2022-05-03,158736800000
2022-05-04,162131600000
2022-05-05,156657600000
2022-05-06,154054000000
2022-05-09,151744800000
2022-05-10,154780800000
2022-05-11,151514800000
2022-05-12,152628000000
2022-05-13,156160800000
2022-05-16,155020000000
2022-05-17,160981600000
2022-05-18,156676000000
2022-05-19,154210400000
2022-05-20,156225200000
2022-05-23,156335600000
2022-05-24,154431200000
2022-05-25,156409200000
2022-05-26,160199600000
2022-05-27,163732400000
2022-05-31,162619200000
2022-06-01,160466400000
2022-06-02,162582400000
2022-06-03,158543600000
2022-06-06,154339200000
2022-06-07,156262000000
2022-06-08,152140400000
2022-06-09,148653600000
2022-06-10,145157600000
2022-06-13,141247600000
2022-06-14,141753600000
2022-06-15,143446400000
2022-06-16,139260400000
2022-06-17,138184000000
2022-06-21,141183200000
2022-06-22,140392000000
2022-06-23,139048800000
2022-06-24,143474000000
2022-06-27,143170400000
2022-06-28,141827200000
2022-06-29,140557600000
2022-06-30,140282450000
2022-07-01,135617020000
2022-07-05,136128300000
2022-07-06,137689530000
2022-07-07,141231970000
2022-07-08,141998890000
2022-07-11,140200280000
2022-07-12,141021980000
2022-07-13,140866770000
2022-07-14,144117050000
2022-07-15,146573020000
2022-07-18,145778710000
2022-07-19,150316320000
2022-07-20,150946290000
2022-07-21,152051020000
2022-07-22,149640700000
2022-07-25,149001600000
2022-07-26,146846920000
2022-07-27,156616020000
2022-07-28,160459750000
2022-07-29,163326570000
2022-08-01,163244400000
2022-08-02,161801860000
2022-08-03,167508110000
2022-08-04,168822830000
2022-08-05,168265900000
2022-08-08,166896400000
2022-08-09,162249230000
2022-08-10,167188560000
2022-08-11,166220780000
2022-08-12,169251940000
2022-08-15,169270200000
2022-08-16,167407680000
2022-08-17,161336230000
2022-08-18,162933980000
2022-08-19,161098850000
2022-08-22,156524720000
2022-08-23,157510760000
2022-08-24,157209470000
2022-08-25,161884030000
2022-08-26,154744370000
2022-08-29,153329220000
2022-08-30,152233620000
2022-08-31,150836730000
2022-09-01,151704080000
2022-09-02,148819000000
2022-09-06,148910300000
2022-09-07,151393660000
2022-09-08,153758330000
2022-09-09,155885620000
2022-09-12,155739540000
2022-09-13,148499450000
2022-09-14,150882380000
2022-09-15,148517710000
2022-09-16,150882380000
2022-09-19,151786250000
2022-09-20,151612780000
2022-09-21,149092900000
2022-09-22,148472060000
2022-09-23,147257770000
2022-09-26,146499980000
2022-09-27,146728230000
2022-09-28,148636400000
2022-09-29,144664850000
2022-09-30,140230680000
2022-10-03,144815040000
2022-10-04,149625900000
2022-10-05,152026800000
2022-10-06,150885240000
2022-10-07,144307680000
2022-10-10,142051740000
2022-10-11,139025700000
2022-10-12,137304300000
2022-10-13,139832040000
2022-10-14,134396040000
2022-10-17,136796940000
2022-10-18,137268059999
2022-10-19,138300900000
2022-10-20,139270320000
2022-10-21,144706320000
2022-10-24,146454900000
2022-10-25,146916960000
2022-10-26,143030220000
2022-10-27,142024560000
2022-10-28,146192160000
2022-10-31,145530780000
2022-11-01,147587400000
2022-11-02,143591940000
2022-11-03,141807120000
2022-11-04,147360900000
2022-11-07,150115140000
2022-11-08,152307660000
2022-11-09,149480940000
2022-11-10,158269140000
2022-11-11,162617940000
2022-11-14,160760640000
2022-11-15,160878420000
2022-11-16,157154760000
2022-11-17,158876160000
2022-11-18,158713080000
2022-11-21,156194400000
2022-11-22,160561320000
2022-11-23,162155880000
2022-11-25,160425420000
2022-11-28,156738000000
2022-11-29,156719880000
2022-11-30,163496760000
2022-12-01,160815000000
2022-12-02,160959960000
2022-12-05,160715340000
2022-12-06,157952040000
2022-12-07,157417500000
2022-12-08,159782160000
2022-12-09,157879560000
2022-12-12,160796880000
2022-12-13,160815000000
2022-12-14,159292920000
2022-12-15,154029060000
2022-12-16,153612300000
2022-12-19,151854660000
2022-12-20,150477540000
2022-12-21,152869380000
2022-12-22,149218200000
2022-12-23,148928280000
2022-12-27,148384680000
2022-12-28,146038140000
2022-12-29,149508120000
2022-12-30,149689320000
2023-01-03,148031470000
2023-01-04,153437190000
2023-01-05,151405510000
2023-01-06,158870120000
2023-01-09,160248760000
2023-01-10,161808800000
2023-01-11,162235090000
2023-01-12,161563910000
2023-01-13,162362070000
2023-01-17,159087800000
2023-01-18,157600320000
2023-01-19,155033510000
2023-01-20,156911000000
2023-01-23,161600190000
2023-01-24,160575280000
2023-01-25,158761280000
2023-01-26,157908700000
2023-01-27,158942680000
2023-01-30,157028910000
2023-01-31,160729470000
2023-02-01,165164700000
2023-02-02,167541040000
2023-02-03,165337030000
2023-02-06,164167000000
2023-02-07,166425430000
2023-02-08,160085500000
2023-02-09,158715930000
2023-02-10,159441530000
2023-02-13,160275970000
2023-02-14,159940380000
2023-02-15,161899500000
2023-02-16,159704560000
2023-02-17,159015240000
2023-02-21,154879320000
2023-02-22,154008600000
2023-02-23,155840740000
2023-02-24,153409980000
2023-02-27,154861180000
2023-02-28,155505150000
2023-03-01,156158190000
2023-03-02,157890560000
2023-03-03,159341760000
