,FRT
2018-09-18,9542734000
2018-09-19,9381254000
2018-09-20,9385658000
2018-09-21,9385658000
2018-09-24,9203626000
2018-09-25,9243262000
2018-09-26,9121418000
2018-09-27,9117014000
2018-09-28,9282898000
2018-10-01,9232604800
2018-10-02,9200137200
2018-10-03,9044440300
2018-10-04,9057722500
2018-10-05,9055508800
2018-10-08,9222274200
2018-10-09,9157339000
2018-10-10,8994263100
2018-10-11,8796505900
2018-10-12,8736736000
2018-10-15,8797981700
2018-10-16,8992049400
2018-10-17,9002380000
2018-10-18,8988359900
2018-10-19,9068791000
2018-10-22,8855537900
2018-10-23,8868820100
2018-10-24,8928590000
2018-10-25,9091665900
2018-10-26,9040750800
2018-10-29,9246624900
2018-10-30,9364688900
2018-10-31,9153649500
2018-11-01,9171359100
2018-11-02,9059198300
2018-11-05,9214157300
2018-11-06,9234080600
2018-11-07,9364688900
2018-11-08,9455450599
2018-11-09,9493821400
2018-11-12,9479063400
2018-11-13,9518172100
2018-11-14,9507841500
2018-11-15,9398632300
2018-11-16,9519647900
2018-11-19,9538833300
2018-11-20,9544736500
2018-11-21,9527026900
2018-11-23,9477587600
2018-11-26,9502676200
2018-11-27,9547688099
2018-11-28,9670917400
2018-11-29,9658373099
2018-11-30,9746921100
2018-12-03,9870888300
2018-12-04,9686413300
2018-12-06,10002234500
2018-12-07,9889335800
2018-12-10,9799312000
2018-12-11,9837682800
2018-12-12,9621478099
2018-12-13,9707812400
2018-12-14,9659848900
2018-12-17,9333697100
2018-12-18,9251052300
2018-12-19,9072480500
2018-12-20,8961795500
2018-12-21,8833400900
2018-12-24,8510200700
2018-12-26,8842993600
2018-12-27,8871771700
2018-12-28,8879150700
2018-12-31,8758568000
2019-01-02,8593102000
2019-01-03,8650978000
2019-01-04,8748180000
2019-01-07,8860964000
2019-01-08,9050174000
2019-01-09,9049432000
2019-01-10,9178540000
2019-01-11,9157022000
2019-01-14,9126600000
2019-01-15,9223060000
2019-01-16,9277226000
2019-01-17,9319520000
2019-01-18,9342522000
2019-01-22,9371460000
2019-01-23,9356620000
2019-01-24,9400398000
2019-01-25,9531732000
2019-01-28,9608158000
2019-01-29,9672712000
2019-01-30,9752848000
2019-01-31,9836694000
2019-02-01,9807014000
2019-02-04,9966544000
2019-02-05,9959866000
2019-02-06,9899764000
2019-02-07,10060778000
2019-02-08,10129784000
2019-02-11,10126816000
2019-02-12,10022936000
2019-02-13,10060036000
2019-02-14,9959124000
2019-02-15,10052616000
2019-02-19,10041486000
2019-02-20,9915346000
2019-02-21,9976932000
2019-02-22,10028872000
2019-02-25,9959124000
2019-02-26,9923508000
2019-02-27,9877504000
2019-02-28,9912378000
2019-03-01,9828532000
2019-03-04,9873794000
2019-03-05,9965060000
2019-03-06,9851534000
2019-03-07,9821112000
2019-03-08,9781786000
2019-03-11,9861180000
2019-03-12,9942800000
2019-03-13,9932412000
2019-03-14,9904216000
2019-03-15,9844856000
2019-03-18,9823337999
2019-03-19,9740976000
2019-03-20,9772140000
2019-03-21,9947252000
2019-03-22,9981384000
2019-03-25,10031098000
2019-03-26,10189144000
2019-03-27,10168368000
2019-03-28,10295250000
2019-03-29,10228470000
2019-04-01,10252864990
2019-04-02,10281255930
2019-04-03,10264071940
2019-04-04,10282750190
2019-04-05,10379129960
2019-04-08,10303669830
2019-04-09,10234186740
2019-04-10,10350739020
2019-04-11,10230451090
2019-04-12,10318612430
2019-04-15,10199818760
2019-04-16,9898725370
2019-04-17,9788150130
2019-04-18,9877058600
2019-04-22,9682057670
2019-04-23,9821023850
2019-04-24,9945794560
2019-04-25,9990622360
2019-04-26,10004070700
2019-04-29,9908438060
2019-04-30,10000335050
2019-05-01,9999587920
2019-05-02,10018266170
2019-05-03,9933840480
2019-05-06,9923380660
2019-05-07,9694758880
2019-05-08,9676827760
2019-05-09,9641712650
2019-05-10,9664873680
2019-05-13,9652172470
2019-05-14,9611827450
2019-05-15,9719414170
2019-05-16,9748552240
2019-05-17,9795621430
2019-05-20,9726885470
2019-05-21,9847920530
2019-05-22,9871081560
2019-05-23,9878552860
2019-05-24,9895736850
2019-05-28,9906196670
2019-05-29,9708954350
2019-05-30,9759759190
2019-05-31,9767230490
2019-06-03,9776196050
2019-06-04,9688781840
2019-06-05,9916656490
2019-06-06,9878552860
2019-06-07,9854644700
2019-06-10,9797862819
2019-06-11,9773954660
2019-06-12,9809069770
2019-06-13,9918897880
2019-06-14,9947288819
2019-06-17,10078783700
2019-06-18,10048898500
2019-06-19,10115393069
2019-06-20,10039185810
2019-06-21,9998093660
2019-06-24,9906943800
2019-06-25,9810564030
2019-06-26,9451194500
2019-06-27,9602114760
2019-06-28,9620045880
2019-07-01,9583734240
2019-07-02,9728160000
2019-07-03,9862857600
2019-07-05,9797753760
2019-07-08,9859116000
2019-07-09,9929458080
2019-07-10,9980343840
2019-07-11,9856122720
2019-07-12,9829183200
2019-07-15,9856122720
2019-07-16,9805985280
2019-07-17,9766324320
2019-07-18,9752106240
2019-07-19,9568767840
2019-07-22,9529106880
2019-07-23,9729656640
2019-07-24,9776052479
2019-07-25,9735643200
2019-07-26,9786528960
2019-07-29,9874082400
2019-07-30,9838911360
2019-07-31,9878572320
2019-08-01,9772310880
2019-08-02,9898776960
2019-08-05,9524616960
2019-08-06,9633871680
2019-08-07,9662307840
2019-08-08,9838911360
2019-08-09,9892042080
2019-08-12,9922723200
2019-08-13,9948166080
2019-08-14,9698227200
2019-08-15,9728908320
2019-08-16,9776800800
2019-08-19,9829183200
2019-08-20,9770065920
2019-08-21,9797753760
2019-08-22,9779045760
2019-08-23,9630130080
2019-08-26,9636864960
2019-08-27,9501419040
2019-08-28,9582985920
2019-08-29,9691492320
2019-08-30,9669042720
2019-09-03,9851632800
2019-09-04,9952656000
2019-09-05,9983337120
2019-09-06,10044699360
2019-09-09,10097081760
2019-09-10,10190621760
2019-09-11,10183138560
2019-09-12,10159192320
2019-09-13,10106061600
2019-09-16,10073883840
2019-09-17,10151709120
2019-09-18,10135994400
2019-09-19,10122524640
2019-09-20,10046196000
2019-09-23,10073135520
2019-09-24,10078373760
2019-09-25,10061162400
2019-09-26,10186880160
2019-09-27,10219057920
2019-09-30,10252022699
2019-10-01,10218888500
2019-10-02,10196297000
2019-10-03,10185001250
2019-10-04,10236208650
2019-10-07,10230184250
2019-10-08,10163162800
2019-10-09,10151114000
2019-10-10,10123251150
2019-10-11,10256541000
2019-10-14,10240726950
2019-10-15,10276873350
2019-10-16,10331092950
2019-10-17,10373263750
2019-10-18,10395102200
2019-10-21,10521614600
2019-10-22,10577340300
2019-10-23,10546465250
2019-10-24,10506553600
2019-10-25,10470407200
2019-10-28,10443297400
2019-10-29,10465888900
2019-10-30,10630053800
2019-10-31,10242233050
2019-11-01,10214370199
2019-11-04,10079574250
2019-11-05,10064513250
2019-11-06,10127769450
2019-11-07,9946284400
2019-11-08,9901101400
2019-11-11,9892817850
2019-11-12,9801698800
2019-11-13,9825796400
2019-11-14,9919174600
2019-11-15,9929717300
2019-11-18,9936494750
2019-11-19,9923692900
2019-11-20,9861942800
2019-11-21,9794168300
2019-11-22,9815253700
2019-11-25,9817512850
2019-11-26,9876250750
2019-11-27,9970382000
2019-11-29,9945531350
2019-12-02,9771576800
2019-12-03,9830314700
2019-12-04,9861189750
2019-12-05,9877756850
2019-12-06,9922939850
2019-12-09,10010293650
2019-12-10,9911644100
2019-12-11,9773835950
2019-12-12,9608164950
2019-12-13,9621719850
2019-12-16,9672927250
2019-12-17,9575783800
2019-12-18,9652594900
2019-12-19,9629250350
2019-12-20,9580302100
2019-12-23,9566747200
2019-12-24,9557710600
2019-12-26,9599128350
2019-12-27,9650335750
2019-12-30,9673680300
2019-12-31,9701092800
2020-01-02,9441100800
2020-01-03,9505910400
2020-01-06,9618196800
2020-01-07,9446376000
2020-01-08,9478027200
2020-01-09,9404174400
2020-01-10,9489331200
2020-01-13,9557908800
2020-01-14,9621211200
2020-01-15,9660398400
2020-01-16,9741033600
2020-01-17,9761380800
2020-01-21,9863116800
2020-01-22,9840508800
2020-01-23,9877435200
2020-01-24,9782481600
2020-01-27,9588052800
2020-01-28,9588052800
2020-01-29,9499128000
2020-01-30,9453158400
2020-01-31,9421507200
2020-02-03,9425275200
2020-02-04,9591067200
2020-02-05,9653616000
2020-02-06,9695817600
2020-02-07,9647587200
2020-02-10,9643819200
2020-02-11,9344640000
2020-02-12,9332582400
2020-02-13,9408696000
2020-02-14,9588052800
2020-02-18,9561676800
2020-02-19,9468984000
2020-02-20,9619704000
2020-02-21,9721440000
2020-02-24,9637036800
2020-02-25,9363480000
2020-02-26,9262497600
2020-02-27,8811091200
2020-02-28,8767382400
2020-03-02,9037924800
2020-03-03,8838974400
2020-03-04,9199195200
2020-03-05,9105748800
2020-03-06,9146443200
2020-03-09,8493825600
2020-03-10,8950507200
2020-03-11,8540548800
2020-03-12,7865323200
2020-03-13,7965552000
2020-03-16,6416150400
2020-03-17,6945177600
2020-03-18,5462092800
2020-03-19,5691940800
2020-03-20,5392761600
2020-03-23,5024251200
2020-03-24,5733388800
2020-03-25,5916513600
2020-03-26,5930078400
2020-03-27,5731128000
2020-03-30,5652000000
2020-03-31,5625146340
2020-04-01,5233097540
2020-04-02,5006161600
2020-04-03,4961679140
2020-04-06,5478128040
2020-04-07,5685461540
2020-04-08,6051876380
2020-04-09,6483884000
2020-04-13,6301430520
2020-04-14,6378332400
2020-04-15,5877716240
2020-04-16,5491698960
2020-04-17,5681691840
2020-04-20,5396702520
2020-04-21,5308491540
2020-04-22,5123022300
2020-04-23,5291904860
2020-04-24,5221788440
2020-04-27,5535427480
2020-04-28,5822678620
2020-04-29,6333096000
2020-04-30,6278058380
2020-05-01,5912397480
2020-05-04,5846050760
2020-05-05,5823432560
2020-05-06,5527134140
2020-05-07,5653796060
2020-05-08,5889779280
2020-05-11,5673398500
2020-05-12,5469834700
2020-05-13,5142624740
2020-05-14,5279087880
2020-05-15,5429875880
2020-05-18,5942555079
2020-05-19,5863391380
2020-05-20,5967435100
2020-05-21,6029258180
2020-05-22,5917675060
2020-05-26,6293891120
2020-05-27,6317263260
2020-05-28,6064693360
2020-05-29,6024734540
2020-06-01,6398688780
2020-06-02,6660305960
2020-06-03,7056878400
2020-06-04,7145843320
2020-06-05,7536384240
2020-06-08,7730900760
2020-06-09,7385596240
2020-06-10,7135288160
2020-06-11,6608284100
2020-06-12,6820895180
2020-06-15,6789229700
2020-06-16,6998071079
2020-06-17,6738715720
2020-06-18,6645981100
2020-06-19,6389641500
2020-06-22,6387379680
2020-06-23,6402458480
2020-06-24,6217743180
2020-06-25,6385117860
2020-06-26,6240361380
2020-06-29,6390395440
2020-06-30,6348768481
2020-07-01,6516409944
2020-07-02,6373355896
2020-07-06,6416570140
2020-07-07,6133442335
2020-07-08,5979957262
2020-07-09,5876392091
2020-07-10,5956859994
2020-07-13,5973996677
2020-07-14,5811570726
2020-07-15,6032857457
2020-07-16,5921841555
2020-07-17,5843608872
2020-07-20,5591029067
2020-07-21,5545579604
2020-07-22,5601460092
2020-07-23,5501620287
2020-07-24,5438289067
2020-07-27,5485973750
2020-07-28,5672242043
2020-07-29,5773571994
2020-07-30,5737063409
2020-07-31,5684908287
2020-08-03,5637968677
2020-08-04,5708750628
2020-08-05,5675967409
2020-08-06,5693849165
2020-08-07,5871921652
2020-08-10,5977722042
2020-08-11,6123011311
2020-08-12,6219870823
2020-08-13,6125246530
2020-08-14,6100659115
2020-08-17,6143128286
2020-08-18,5984427701
2020-08-19,5822001750
2020-08-20,5998584091
2020-08-21,5984427701
2020-08-24,6104384481
2020-08-25,6091718237
2020-08-26,5943448677
2020-08-27,6065640676
2020-08-28,5994113652
2020-08-31,5903959799
2020-09-01,5925566921
2020-09-02,6057444872
2020-09-03,6135677554
2020-09-04,6114070433
2020-09-08,5980702335
2020-09-09,5915135896
2020-09-10,5813805945
2020-09-11,5748239506
2020-09-14,5999329164
2020-09-15,6047013847
2020-09-16,6227321554
2020-09-17,6232537067
2020-09-18,6090228091
2020-09-21,5459896189
2020-09-22,5500130140
2020-09-23,5324292872
2020-09-24,5389859311
2020-09-25,5448720092
2020-09-28,5583578335
2020-09-29,5438289067
2020-09-30,5537669760
2020-10-01,5734474200
2020-10-02,5913935720
2020-10-05,5922984200
2020-10-06,5911673600
2020-10-07,5855120600
2020-10-08,6011206880
2020-10-09,5910165520
2020-10-12,5943343279
2020-10-13,5800829720
2020-10-14,5703558560
2020-10-15,5744276720
2020-10-16,5607795480
2020-10-19,5535407640
2020-10-20,5591960640
2020-10-21,5562553080
2020-10-22,5677167160
2020-10-23,5784994880
2020-10-26,5527113200
2020-10-27,5294114840
2020-10-28,5120685640
2020-10-29,5226251240
2020-10-30,5186287120
2020-11-02,5387615800
2020-11-03,5696018160
2020-11-04,5420793560
2020-11-05,5436628400
2020-11-06,5197597720
2020-11-09,6907760440
2020-11-10,7094008320
2020-11-11,6810489279
2020-11-12,6434223320
2020-11-13,6670991880
2020-11-16,6992966960
2020-11-17,6885139240
2020-11-18,6835372600
2020-11-19,6845929160
2020-11-20,6769771120
2020-11-23,7017850279
2020-11-24,7058568440
2020-11-25,6864780160
2020-11-27,6663451480
2020-11-30,6576736880
2020-12-01,6605390400
2020-12-02,6783343840
2020-12-03,6922841240
2020-12-04,7020112400
2020-12-07,6808981200
2020-12-08,6760722640
2020-12-09,6839896840
2020-12-10,6894187720
2020-12-11,6797670600
2020-12-14,6701153480
2020-12-15,7035947240
2020-12-16,6840650880
2020-12-17,6841404920
2020-12-18,6658927240
2020-12-21,6476449560
2020-12-22,6486252080
2020-12-23,6493038440
2020-12-24,6528478320
2020-12-28,6542805080
2020-12-29,6450812200
2020-12-30,6475695520
2020-12-31,6540791040
2021-01-04,6321791340
2021-01-05,6347917620
2021-01-06,6609948840
2021-01-07,6504675300
2021-01-08,6495454260
2021-01-11,6345612360
2021-01-12,6516201600
2021-01-13,6630696180
2021-01-14,6668348760
2021-01-15,6706001340
2021-01-19,6700622400
2021-01-20,6781306500
2021-01-21,6682180319
2021-01-22,6802822260
2021-01-25,6835864319
2021-01-26,6822032760
2021-01-27,6785148600
2021-01-28,6729822360
2021-01-29,6728285520
2021-02-01,6688327680
2021-02-02,6702927660
2021-02-03,6752874960
2021-02-04,6942674700
2021-02-05,7012600920
2021-02-08,7019516700
2021-02-09,7147842840
2021-02-10,7359158340
2021-02-11,7529747580
2021-02-12,7863241860
2021-02-16,7799463000
2021-02-17,7854789240
2021-02-18,7746442020
2021-02-19,7661915819
2021-02-22,7730305200
2021-02-23,7937010180
2021-02-24,8146788840
2021-02-25,7914726000
2021-02-26,7774105140
2021-03-01,7991568000
2021-03-02,7803305100
2021-03-03,8102220480
2021-03-04,7966978560
2021-03-05,8126809920
2021-03-08,8391146400
2021-03-09,8156778300
2021-03-10,8262051840
2021-03-11,8350420140
2021-03-12,8481051540
2021-03-15,8421883200
2021-03-16,8178294060
2021-03-17,8046894240
2021-03-18,7913957580
2021-03-19,7756431480
2021-03-22,7734915720
2021-03-23,7580463300
2021-03-24,7709557860
2021-03-25,7883220780
2021-03-26,8016925860
2021-03-29,7878610260
2021-03-30,7937010180
2021-03-31,7859737300
2021-04-01,8053422300
2021-04-05,8045674900
2021-04-06,8141742660
2021-04-07,8138643700
2021-04-08,8148715320
2021-04-09,8167309080
2021-04-12,8124698380
2021-04-13,8206046080
2021-04-14,8076664500
2021-04-15,8177380700
2021-04-16,8286619039
2021-04-19,8293591700
2021-04-20,8292816960
2021-04-21,8468682940
2021-04-22,8471781900
2021-04-23,8508969420
2021-04-26,8514392600
2021-04-27,8661593200
2021-04-28,8656944760
2021-04-29,8756111480
2021-04-30,8742166160
2021-05-03,8756111480
2021-05-04,8721248180
2021-05-05,8514392600
2021-05-06,8830486520
2021-05-07,9015649380
2021-05-10,9004803020
2021-05-11,8848305540
2021-05-12,8559327520
2021-05-13,8636026780
2021-05-14,8718149220
2021-05-17,8753012520
2021-05-18,8730545060
2021-05-19,8695681760
2021-05-20,8732094540
2021-05-21,8716599740
2021-05-24,8766183100
2021-05-25,8738292460
2021-05-26,8817315940
2021-05-27,8748364080
2021-05-28,8858377160
2021-06-01,9041990540
2021-06-02,9221730220
2021-06-03,9184542700
2021-06-04,9113266620
2021-06-07,9275187280
2021-06-08,9437107940
2021-06-09,9487466040
2021-06-10,9453377480
2021-06-11,9576561140
2021-06-14,9561066340
2021-06-15,9516131420
2021-06-16,9414640480
2021-06-17,9320122200
2021-06-18,9086925460
2021-06-21,9275962020
2021-06-22,9146580440
2021-06-23,9207784900
2021-06-24,9122563500
2021-06-25,9240323980
2021-06-28,9082277020
2021-06-29,9117140320
2021-06-30,9078917450
2021-07-01,9149428800
2021-07-02,9132382100
2021-07-06,9052572550
2021-07-07,8875906750
2021-07-08,8864284000
2021-07-09,9147104250
2021-07-12,9324544900
2021-07-13,9099063550
2021-07-14,9164150950
2021-07-15,9103712650
2021-07-16,9077367750
2021-07-19,8696916400
2021-07-20,9053347400
2021-07-21,9179647950
2021-07-22,8976637250
2021-07-23,9034751000
2021-07-26,9034751000
2021-07-27,9137031200
2021-07-28,9008406100
2021-07-29,9091315050
2021-07-30,9106812050
2021-08-02,9032426450
2021-08-03,9042499500
2021-08-04,8854985800
2021-08-05,9384208350
2021-08-06,9399705350
2021-08-09,9230013200
2021-08-10,9274179650
2021-08-11,9357088600
2021-08-12,9305173650
2021-08-13,9298200000
2021-08-16,9168025200
2021-08-17,9048698300
2021-08-18,8977412100
2021-08-19,8930921100
2021-08-20,8992909100
2021-08-23,9085891100
2021-08-24,9139355750
2021-08-25,9266431150
2021-08-26,9193595250
2021-08-27,9349340100
2021-08-30,9404354450
2021-08-31,9435348450
2021-09-01,9514383150
2021-09-02,9541502900
2021-09-03,9519807100
2021-09-07,9453170000
2021-09-08,9433798750
2021-09-09,9322220350
2021-09-10,9124633600
2021-09-13,9367936500
2021-09-14,9293550900
2021-09-15,9340041900
2021-09-16,9346240700
2021-09-17,9243960500
2021-09-20,9137806050
2021-09-21,9047148600
2021-09-22,9194370100
2021-09-23,9256358100
2021-09-24,9222264700
2021-09-27,9235437150
2021-09-28,9231562900
2021-09-29,9340816750
2021-09-30,9148472640
2021-10-01,9385732800
2021-10-04,9456290560
2021-10-05,9312848960
2021-10-06,9412095040
2021-10-07,9436906560
2021-10-08,9412870400
2021-10-11,9453189120
2021-10-12,9486529600
2021-10-13,9540029440
2021-10-14,9581898880
2021-10-15,9616790080
2021-10-18,9591978560
2021-10-19,9364798080
2021-10-20,9484203520
2021-10-21,9376428480
2021-10-22,9359370560
2021-10-25,9381856000
2021-10-26,9435355840
2021-10-27,9294240320
2021-10-28,9363247360
2021-10-29,9331457600
2021-11-01,9480326720
2021-11-02,9652456640
2021-11-03,9960274560
2021-11-04,9825361920
2021-11-05,10278172160
2021-11-08,9939339840
2021-11-09,9939339840
2021-11-10,9907550080
2021-11-11,10006796160
2021-11-12,9913752960
2021-11-15,10010672960
2021-11-16,9961825280
2021-11-17,9999042560
2021-11-18,10067274240
2021-11-19,9997491840
2021-11-22,10068049600
2021-11-23,10121549440
2021-11-24,10211491200
2021-11-26,9688123200
2021-11-29,9768760640
2021-11-30,9511341120
2021-12-01,9392711040
2021-12-02,9876535680
2021-12-03,9864905280
2021-12-06,10082781440
2021-12-07,10213041920
2021-12-08,10233976640
2021-12-09,10064172800
2021-12-10,10103716160
2021-12-13,10044013440
2021-12-14,9930810880
2021-12-15,9980433920
2021-12-16,9938564480
2021-12-17,10042462720
2021-12-20,9895144320
2021-12-21,10178926080
2021-12-22,10278947520
2021-12-23,10264215680
2021-12-27,10437120960
2021-12-28,10478215039
2021-12-29,10547222080
2021-12-30,10631736320
2021-12-31,10693758720
2022-01-03,10725137120
2022-01-04,10933019020
2022-01-05,10663949240
2022-01-06,10667871540
2022-01-07,10540789020
2022-01-10,10525099819
2022-01-11,10519608600
2022-01-12,10549418080
2022-01-13,10641984360
2022-01-14,10422335560
2022-01-18,10199548920
2022-01-19,9854386520
2022-01-20,9680236400
2022-01-21,9666116120
2022-01-24,9650426920
2022-01-25,9785354040
2022-01-26,9695141140
2022-01-27,9615910680
2022-01-28,9841050700
2022-01-31,10001080540
2022-02-01,9921850080
2022-02-02,9944599420
2022-02-03,9778293900
2022-02-04,9636306640
2022-02-07,9611988380
2022-02-08,9632384340
2022-02-09,9922634540
2022-02-10,9727304000
2022-02-11,9431562580
2022-02-14,9266041520
2022-02-15,9334289540
2022-02-16,9390770660
2022-02-17,9287221940
2022-02-18,9262903680
2022-02-22,9280946260
2022-02-23,9083262340
2022-02-24,9198577960
2022-02-25,9440976100
2022-02-28,9223680680
2022-03-01,9131114400
2022-03-02,9363314560
2022-03-03,9422933520
2022-03-04,9419011220
2022-03-07,9108365060
2022-03-08,9311540200
2022-03-09,9366452400
2022-03-10,9379788220
2022-03-11,9291144240
2022-03-14,9126407640
2022-03-15,9149941440
2022-03-16,9233094200
2022-03-17,9227602980
2022-03-18,9207991480
2022-03-21,9207991480
2022-03-22,9305264520
2022-03-23,9181319840
2022-03-24,9228387440
2022-03-25,9380572680
2022-03-28,9357823340
2022-03-29,9728872920
2022-03-30,9735148600
2022-03-31,9668188140
2022-04-01,9839264460
2022-04-04,9740261960
2022-04-05,9619874920
2022-04-06,9689572680
2022-04-07,9486815560
2022-04-08,9581857960
2022-04-11,9551761200
2022-04-12,9547009080
2022-04-13,9676108340
2022-04-14,9762438520
2022-04-18,9696700860
2022-04-19,9885201620
2022-04-20,10017468960
2022-04-21,9923218580
2022-04-22,9646011580
2022-04-25,9554137260
2022-04-26,9470975160
2022-04-27,9402861440
2022-04-28,9622250980
2022-04-29,9271386120
2022-05-02,9125654440
2022-05-03,9355340240
2022-05-04,9634923300
2022-05-05,9312571160
2022-05-06,9119318280
2022-05-09,8831815020
2022-05-10,8678955160
2022-05-11,8618761640
2022-05-12,8931609540
2022-05-13,9185055940
2022-05-16,9152583120
2022-05-17,9382268920
2022-05-18,8987050940
2022-05-19,8808054420
2022-05-20,8664698800
2022-05-23,8680539200
2022-05-24,8805678360
2022-05-25,8876960160
2022-05-26,8956954180
2022-05-27,9180303820
2022-05-31,9105853940
2022-06-01,9003683360
2022-06-02,9021899820
2022-06-03,8864287840
2022-06-06,8749444940
2022-06-07,8891216520
2022-06-08,8651234460
2022-06-09,8328882320
2022-06-10,8074643900
2022-06-13,7668337639
2022-06-14,7536862320
2022-06-15,7597847860
2022-06-16,7433107700
2022-06-17,7501221419
2022-06-21,7505181520
2022-06-22,7471124660
2022-06-23,7694474300
2022-06-24,7882975060
2022-06-27,7941584540
2022-06-28,7783972560
2022-06-29,7677049860
2022-06-30,7732441100
2022-07-01,7879433400
2022-07-05,7822897900
2022-07-06,7842281500
2022-07-07,7867318650
2022-07-08,7827743800
2022-07-11,7864895700
2022-07-12,7979582000
2022-07-13,7832589700
2022-07-14,7672675000
2022-07-15,7839858549
2022-07-18,7949698950
2022-07-19,8152419100
2022-07-20,8267105400
2022-07-21,8261451850
2022-07-22,8291334900
2022-07-25,8326871500
2022-07-26,8159687950
2022-07-27,8276797200
2022-07-28,8459326100
2022-07-29,8529591650
2022-08-01,8544129350
2022-08-02,8408444150
2022-08-03,8413290050
2022-08-04,8483555600
2022-08-05,8540898750
2022-08-08,8651546800
2022-08-09,8674968650
2022-08-10,8833268050
2022-08-11,8872035250
2022-08-12,9019835200
2022-08-15,9028719350
2022-08-16,9128060300
2022-08-17,9098984900
2022-08-18,9048910600
2022-08-19,8888188250
2022-08-22,8637009100
2022-08-23,8570781800
2022-08-24,8577243000
2022-08-25,8667699800
2022-08-26,8458518450
2022-08-29,8369676950
2022-08-30,8296180800
2022-08-31,8179071550
2022-09-01,8180686850
2022-09-02,8138689050
2022-09-06,8334140350
2022-09-07,8408444150
2022-09-08,8275181899
2022-09-09,8394714100
2022-09-12,8498900950
2022-09-13,8155649700
2022-09-14,8103960100
2022-09-15,8074884700
2022-09-16,8103960100
2022-09-19,8096691250
2022-09-20,7776054200
2022-09-21,7534566850
2022-09-22,7306001899
2022-09-23,7302771300
2022-09-26,7109742950
2022-09-27,7100051150
2022-09-28,7335077299
2022-09-29,7171124350
2022-09-30,7296655920
2022-10-03,7375192940
2022-10-04,7574369300
2022-10-05,7534695960
2022-10-06,7444014040
2022-10-07,7331471300
2022-10-10,7221357540
2022-10-11,7348474160
2022-10-12,7319326400
2022-10-13,7353332119
2022-10-14,7219738220
2022-10-17,7430249820
2022-10-18,7536315280
2022-10-19,7386528180
2022-10-20,7331471300
2022-10-21,7470732820
2022-10-24,7521741400
2022-10-25,7825363900
2022-10-26,7751684840
2022-10-27,7835079820
2022-10-28,8005108420
2022-10-31,8014014680
2022-11-01,8161372800
2022-11-02,8029398220
2022-11-03,8048830060
2022-11-04,8508716940
2022-11-07,8413986720
2022-11-08,8380790660
2022-11-09,8173517700
2022-11-10,8669029620
2022-11-11,8725705820
2022-11-14,8540293680
2022-11-15,8723276840
2022-11-16,8588873280
2022-11-17,8711131940
2022-11-18,8777524060
2022-11-21,8741899020
2022-11-22,8911117960
2022-11-23,8868205980
2022-11-25,8926501500
2022-11-28,8717609220
2022-11-29,8911117960
2022-11-30,8995322600
2022-12-01,8826913320
2022-12-02,8860919040
2022-12-05,8664171660
2022-12-06,8641501180
2022-12-07,8678745540
2022-12-08,8720847860
2022-12-09,8715989900
2022-12-12,8715989900
2022-12-13,8788859300
2022-12-14,8807481480
2022-12-15,8460137340
2022-12-16,8301443980
2022-12-19,8205904100
2022-12-20,8167850080
2022-12-21,8239100160
2022-12-22,8197807500
2022-12-23,8286060440
2022-12-27,8300634320
2022-12-28,8150847220
2022-12-29,8277154180
2022-12-30,8180804640
2023-01-03,8329935060
2023-01-04,8524673460
2023-01-05,8334803520
2023-01-06,8458137840
2023-01-09,8349408900
2023-01-10,8262588030
2023-01-11,8687766870
2023-01-12,8892242190
2023-01-13,8856540150
2023-01-17,8995291260
2023-01-18,8803798500
2023-01-19,8643139320
2023-01-20,8734828650
2023-01-23,8876825400
2023-01-24,8948229480
2023-01-25,8964457680
2023-01-26,8945795250
2023-01-27,9037484580
2023-01-30,8923075770
2023-01-31,9049655730
2023-02-01,9091037640
2023-02-02,9256565280
2023-02-03,9172178640
2023-02-06,9059392650
2023-02-07,8930378460
2023-02-08,8859785790
2023-02-09,8814346830
2023-02-10,8923075770
2023-02-13,9104020200
2023-02-14,8935246920
2023-02-15,8916584490
2023-02-16,8910904620
2023-02-17,8851671690
2023-02-21,8616362790
2023-02-22,8605814460
2023-02-23,8705617890
2023-02-24,8683709820
2023-02-27,8659367520
2023-02-28,8664235980
2023-03-01,8652064830
2023-03-02,8618797020
2023-03-03,8702372250
2023-03-06,8695069560
2023-03-07,8424058619
2023-03-08,8515747950
2023-03-09,8309649810
2023-03-10,7830106500
2023-03-13,7851203160
2023-03-14,7950195180
2023-03-15,7886093790
2023-03-16,7721377560
2023-03-17,7455235080
2023-03-20,7647539250
2023-03-21,7687298340
2023-03-22,7393567920
2023-03-23,7396813560
2023-03-24,7506353910
2023-03-27,7507165320
2023-03-28,7534753260
2023-03-29,7613460030
2023-03-30,7744097040
2023-03-31,8026379620
2023-04-03,8018258220
2023-04-04,8002015420
2023-04-05,7928110680
2023-04-06,7937856360
2023-04-10,7939480640
2023-04-11,7989833320
2023-04-12,7880194420
2023-04-13,7886691540
2023-04-14,7826593180
2023-04-17,7948414180
2023-04-18,7957347720
2023-04-19,7957347720
2023-04-20,7881006560
2023-04-21,7900497920
2023-04-24,7794919720
2023-04-25,7785174040
2023-04-26,7688529380
2023-04-27,7857454500
2023-04-28,8031252460
2023-05-01,7932983520
2023-05-02,7812786800
2023-05-03,7807913960
2023-05-04,7831466020
2023-05-05,7824156760
