,VLO
2023-03-07,50538240000
2023-03-08,48992130000
2023-03-09,48811320000
2023-03-10,48767040000
2023-03-13,47272590000
2023-03-14,48567780000
2023-03-15,45877770000
2023-03-16,46925730000
2023-03-17,46630530000
2023-03-20,47567790000
2023-03-21,48778110000
2023-03-22,48623130000
2023-03-23,48110220000
2023-03-24,47696940000
2023-03-27,48663720000
2023-03-28,50191380000
2023-03-29,50534549999
2023-03-30,50560380000
2023-03-31,49976800000
2023-04-03,49593740000
2023-04-04,45619940000
2023-04-05,48362220000
2023-04-06,47467220000
2023-04-10,48365800000
2023-04-11,48942180000
2023-04-12,47871760000
2023-04-13,47660540000
2023-04-14,47205880000
2023-04-17,45931400000
2023-04-18,45505380000
2023-04-19,44535200000
2023-04-20,44016100000
2023-04-21,42827540000
2023-04-24,42960000000
2023-04-25,42190300000
2023-04-26,41757120000
2023-04-27,41041120000
2023-04-28,41051860000
2023-05-01,41316780000
2023-05-02,39659240000
2023-05-03,38327480000
2023-05-04,37342980000
2023-05-05,38320320000
2023-05-08,38442040000
2023-05-09,38807200000
2023-05-10,39741580000
2023-05-11,39616280000
2023-05-12,39566160000
2023-05-15,40421780000
2023-05-16,39251120000
2023-05-17,40131800000
2023-05-18,39934900000
2023-05-19,39834660000
2023-05-22,40378820000
2023-05-23,40275000000
2023-05-24,41094820000
2023-05-25,40518440000
2023-05-26,40747560000
2023-05-30,39974280000
2023-05-31,38320320000
2023-06-01,37922940000
2023-06-02,39118660000
2023-06-05,38445620000
2023-06-06,39118660000
2023-06-07,40640160000
2023-06-08,40253520000
2023-06-09,40593620000
2023-06-12,40482640000
2023-06-13,40482640000
2023-06-14,40035140000
2023-06-15,40822740000
2023-06-16,40887180000
2023-06-20,39723680000
2023-06-21,39959960000
2023-06-22,39519620000
2023-06-23,39845400000
2023-06-26,40450420000
2023-06-27,41295300000
2023-06-28,41417020000
2023-06-29,41746380000
2023-06-30,40937700000
2023-07-03,40983070000
2023-07-05,40745750000
2023-07-06,39597540000
2023-07-07,40093120000
2023-07-10,39300890000
2023-07-11,40466550000
2023-07-12,40148960000
2023-07-13,40312990000
2023-07-14,39604520000
2023-07-17,39684790000
2023-07-18,40281580000
2023-07-19,41188980000
2023-07-20,42134770000
2023-07-21,42923510000
2023-07-24,43872790000
2023-07-25,43464460000
2023-07-26,44036820000
2023-07-27,43789030000
2023-07-28,45045430000
2023-07-31,44989590000
2023-08-01,44940730000
2023-08-02,44082190000
2023-08-03,43834400000
2023-08-04,44284610000
2023-08-07,45122210000
2023-08-08,45837660000
2023-08-09,46748549999
2023-08-10,47066140000
2023-08-11,48531940000
2023-08-14,47638500000
2023-08-15,45767859999
2023-08-16,45698060000
2023-08-17,46074980000
2023-08-18,46619420000
2023-08-21,45774840000
2023-08-22,45680609999
2023-08-23,45150130000
2023-08-24,45181540000
2023-08-25,46458880000
2023-08-28,45928400000
2023-08-29,45855109999
2023-08-30,45876049999
2023-08-31,45335100000
2023-09-01,46619420000
2023-09-05,46458880000
2023-09-06,46776470000
2023-09-07,47551250000
2023-09-08,49578940000
2023-09-11,50165260000
2023-09-12,51044740000
2023-09-13,50772520000
2023-09-14,50936549999
2023-09-15,50144320000
2023-09-18,51051720000
2023-09-19,49788340000
2023-09-20,49896530000
2023-09-21,51058700000
2023-09-22,50699230000
2023-09-25,51142460000
2023-09-26,49411420000
2023-09-27,50238549999
2023-09-28,51365820000
2023-09-29,49456790000
2023-10-02,46536330000
2023-10-03,45016460000
2023-10-04,43361789999
2023-10-05,42960760000
2023-10-06,42640610000
2023-10-09,42782150000
2023-10-10,43880770000
2023-10-11,43675200000
2023-10-12,42539510000
2023-10-13,42478850000
2023-10-16,43540399999
2023-10-17,44052640000
2023-10-18,45168110000
2023-10-19,44625539999
2023-10-20,44207660000
2023-10-23,44056010000
2023-10-24,43405600000
2023-10-25,42751820000
2023-10-26,42246320000
2023-10-27,41639720000
2023-10-30,41868880000
2023-10-31,42799000000
2023-11-01,43045010000
2023-11-02,43459520000
2023-11-03,42606910000
2023-11-06,42401340000
2023-11-07,41467850000
2023-11-08,40972460000
2023-11-09,40413040000
2023-11-10,41339790000
2023-11-13,41878990000
2023-11-14,42488960000
2023-11-15,42697900000
2023-11-16,41087040000
2023-11-17,41825070000
2023-11-20,42034010000
2023-11-21,41508290000
2023-11-22,42246320000
2023-11-24,42111520000
2023-11-27,42330570000
2023-11-28,42205880000
2023-11-29,41814960000
2023-11-30,42246320000
2023-12-01,42590060000
2023-12-04,42617020000
2023-12-05,42344050000
2023-12-06,41360010000
2023-12-07,41137590000
2023-12-08,41363380000
2023-12-11,41612760000
2023-12-12,40743300000
2023-12-13,42057600000
2023-12-14,43533660000
2023-12-15,43328090000
2023-12-18,44457039999
2023-12-19,45023200000
2023-12-20,44665980000
2023-12-21,44457039999
2023-12-22,44551399999
2023-12-26,44885030000
2023-12-27,44423340000
2023-12-28,43840330000
2023-12-29,43810000000
2024-01-02,43248460000
2024-01-03,44267940000
2024-01-04,43132610000
2024-01-05,42699000000
2024-01-08,42788370000
2024-01-09,42093270000
2024-01-10,41298870000
2024-01-11,42368000000
2024-01-12,43526500000
2024-01-16,42798300000
2024-01-17,41808610000
2024-01-18,41692760000
2024-01-19,42420960000
2024-01-22,42738720000
2024-01-23,42735410000
2024-01-24,43079650000
2024-01-25,44506260000
2024-01-26,45648210000
2024-01-29,45803780000
2024-01-30,46965589999
2024-01-31,45975900000
2024-02-01,45773990000
2024-02-02,45628350000
2024-02-05,46475710000
2024-02-06,45621730000
2024-02-07,46730580000
2024-02-08,46935800000
2024-02-09,47352860000
2024-02-12,47177430000
2024-02-13,46859670000
2024-02-14,46684240000
2024-02-15,46998690000
2024-02-16,46187740000
2024-02-20,44694930000
2024-02-21,45396650000
2024-02-22,46267180000
2024-02-23,46862980000
2024-02-26,48024790000
2024-02-27,47326380000
2024-02-28,46078510000
2024-02-29,46823260000
2024-03-01,47425680000
2024-03-04,47895700000
2024-03-05,47766610000
2024-03-06,47809640000
2024-03-07,49328930000
2024-03-08,49494430000
2024-03-11,49828740000
2024-03-12,49891630000
2024-03-13,52506530000
2024-03-14,52758089999
2024-03-15,54184700000
2024-03-18,55041990000
2024-03-19,55406089999
2024-03-20,56127670000
2024-03-21,56594380000
2024-03-22,56150839999
2024-03-25,55770190000
2024-03-26,55359750000
2024-03-27,55545110000
2024-03-28,56498390000
2024-04-01,57143839999
2024-04-02,58659820000
2024-04-03,59702470000
2024-04-04,59781910000
2024-04-05,60702089999
2024-04-08,59874589999
2024-04-09,58342060000
2024-04-10,58156700000
2024-04-11,58600240000
2024-04-12,57441740000
2024-04-15,56491769999
2024-04-16,55935690000
2024-04-17,55369680000
2024-04-18,53784190000
2024-04-19,54247589999
2024-04-22,54912900000
2024-04-23,55455740000
2024-04-24,55277000000
2024-04-25,55320030000
2024-04-26,54879800000
2024-04-29,55445810000
2024-04-30,52916970000
2024-05-01,51523460000
2024-05-02,52079540000
2024-05-03,51914040000
2024-05-06,52364200000
2024-05-07,51857769999
2024-05-08,51990170000
2024-05-09,52585970000
2024-05-10,51679030000
2024-05-13,51612830000
2024-05-14,51612830000
2024-05-15,52202010000
2024-05-16,52463500000
2024-05-17,54965860000
2024-05-20,54211180000
2024-05-21,53751089999
2024-05-22,53622000000
2024-05-23,53807360000
2024-05-24,53761019999
2024-05-28,54141670000
2024-05-29,51533390000
2024-05-30,49947900000
2024-05-31,52013339999
2024-06-03,50954140000
2024-06-04,51430780000
2024-06-05,50987240000
2024-06-06,51559870000
2024-06-07,51116330000
2024-06-10,51169290000
2024-06-11,50841600000
2024-06-12,49113780000
2024-06-13,49590420000
2024-06-14,49673170000
2024-06-17,50017410000
2024-06-18,49630140000
2024-06-20,50467570000
2024-06-21,49719510000
2024-06-24,49891630000
2024-06-25,50904490000
2024-06-26,50834980000
2024-06-27,50987240000
2024-06-28,51887560000
2024-07-01,52291380000
2024-07-02,52284760000
2024-07-03,52463500000
2024-07-05,50570180000
2024-07-08,48974760000
2024-07-09,48425300000
2024-07-10,47961900000
2024-07-11,48537839999
2024-07-12,48961519999
2024-07-15,49236250000
2024-07-16,49262730000
2024-07-17,49666550000
2024-07-18,48915180000
2024-07-19,49097230000
2024-07-22,48282480000
2024-07-23,47585880000
2024-07-24,48217680000
2024-07-25,50868000000
2024-07-26,51554880000
2024-07-29,51013800000
2024-07-30,52967520000
2024-07-31,52397280000
2024-08-01,50689800000
2024-08-02,48133440000
2024-08-05,47835359999
2024-08-06,48227400000
2024-08-07,48039480000
2024-08-08,49121640000
2024-08-09,48949920000
