,HRB
2018-07-16,4964633328
2018-07-17,4958427536
2018-07-18,5053583008
2018-07-19,5049445814
2018-07-20,5047377216
2018-07-23,5086680563
2018-07-24,5177698841
2018-07-25,5196316216
2018-07-26,5250099744
2018-07-27,5144601286
2018-07-30,5185973230
2018-07-31,5170883200
2018-08-01,5127724000
2018-08-02,5172938400
2018-08-03,5209932000
2018-08-06,5261312000
2018-08-07,5265422400
2018-08-08,5281864000
2018-08-09,5267477600
2018-08-10,5314747200
2018-08-13,5283919200
2018-08-14,5364072000
2018-08-15,5372292800
2018-08-16,5419562400
2018-08-17,5429838400
2018-08-20,5433948800
2018-08-21,5493549600
2018-08-22,5458611200
2018-08-23,5405176000
2018-08-24,5440114400
2018-08-27,5466832000
2018-08-28,5366127200
2018-08-29,5407231200
2018-08-30,5616861600
2018-08-31,5561371200
2018-09-04,5491494400
2018-09-05,5405176000
2018-09-06,5438059200
2018-09-07,5378458400
2018-09-10,5292140000
2018-09-11,5240760000
2018-09-12,5251036000
2018-09-13,5123613600
2018-09-14,5140055200
2018-09-17,5111282400
2018-09-18,5199656000
2018-09-19,5211987200
2018-09-20,5290084800
2018-09-21,5368182400
2018-09-24,5222263200
2018-09-25,5246925600
2018-09-26,5300360800
2018-09-27,5337354400
2018-09-28,5292140000
2018-10-01,5345575200
2018-10-02,5329133600
2018-10-03,5214042400
2018-10-04,5150331200
2018-10-05,5228428800
2018-10-08,5448335200
2018-10-09,5499715200
2018-10-10,5468887200
2018-10-11,5337354400
2018-10-12,5279808800
2018-10-15,5325023200
2018-10-16,5499715200
2018-10-17,5450390400
2018-10-18,5341464800
2018-10-19,5304471200
2018-10-22,5308581600
2018-10-23,5419562400
2018-10-24,5246925600
2018-10-25,5322968000
2018-10-26,5240760000
2018-10-29,5288029600
2018-10-30,5466832000
2018-10-31,5454819280
2018-11-01,5438376720
2018-11-02,5576083160
2018-11-05,5547308680
2018-11-06,5625410840
2018-11-07,5820666240
2018-11-08,5822721560
2018-11-09,5904934360
2018-11-12,5835053480
2018-11-13,5781615160
2018-11-14,5804223680
2018-11-15,5789836440
2018-11-16,5832998160
2018-11-19,5746674720
2018-11-20,5699402360
2018-11-21,5705568320
2018-11-23,5744619400
2018-11-26,5765172600
2018-11-27,5711734280
2018-11-28,5814500280
2018-11-29,5804223680
2018-11-30,5551419320
2018-12-03,5750785360
2018-12-04,5656240640
2018-12-06,5693236400
2018-12-07,5557585280
2018-12-10,5730232160
2018-12-11,5705568320
2018-12-12,5763117280
2018-12-13,5555529960
2018-12-14,5545253360
2018-12-17,5391104360
2018-12-18,5347942640
2018-12-19,5158853200
2018-12-20,5039644640
2018-12-21,4920436080
2018-12-24,4856721160
2018-12-26,5105414880
2018-12-27,5162963840
2018-12-28,5185572360
2018-12-31,5214346840
2019-01-02,5257508560
2019-01-03,5074585080
2019-01-04,5232844720
2019-01-07,5199959600
2019-01-08,5230789400
2019-01-09,5278061760
2019-01-10,5261619200
2019-01-11,5298614960
2019-01-14,5255453240
2019-01-15,5208180880
2019-01-16,5144465960
2019-01-17,5187627680
2019-01-18,5267785160
2019-01-22,5154742560
2019-01-23,5214346840
2019-01-24,5282172400
2019-01-25,5325334120
2019-01-28,5294504320
2019-01-29,5271895800
2019-01-30,5245176640
2019-01-31,4781103250
2019-02-01,4862173250
2019-02-04,4787183500
2019-02-05,4850012750
2019-02-06,4866226750
2019-02-07,4860146500
2019-02-08,4845959250
2019-02-11,4852039500
2019-02-12,4878387250
2019-02-13,4914868750
2019-02-14,4904735000
2019-02-15,4884467500
2019-02-19,4906761750
2019-02-20,4843932500
2019-02-21,4979724750
2019-02-22,5083089000
2019-02-25,4914868750
2019-02-26,4918922250
2019-02-27,4929056000
2019-02-28,4894601250
2019-03-01,4892574500
2019-03-04,4850012750
2019-03-05,4841905750
2019-03-06,4768942750
2019-03-07,4896628000
2019-03-08,5056741250
2019-03-11,5040527250
2019-03-12,4890547750
2019-03-13,4906761750
2019-03-14,4914868750
2019-03-15,4935136250
2019-03-18,4929056000
2019-03-19,4908788500
2019-03-20,4823665000
2019-03-21,4912842000
2019-03-22,4890547750
2019-03-25,4847986000
2019-03-26,4922975750
2019-03-27,4947296750
2019-03-28,4886494250
2019-03-29,4852039500
2019-04-01,4931082750
2019-04-02,4953377000
2019-04-03,4945270000
2019-04-04,5018233000
2019-04-05,5052687750
2019-04-08,5099303000
2019-04-09,5024313250
2019-04-10,5081062250
2019-04-11,5113490250
2019-04-12,5226988250
2019-04-15,5281710500
2019-04-16,5368860750
2019-04-17,5393181750
2019-04-18,5472225000
2019-04-22,5413449250
2019-04-23,5332379250
2019-04-24,5299951250
2019-04-25,5277657000
2019-04-26,5437770250
2019-04-29,5478305250
2019-04-30,5497426770
2019-05-01,5343878650
2019-05-02,5396408270
2019-05-03,5384286050
2019-05-06,5448937890
2019-05-07,5424693450
2019-05-08,5358021240
2019-05-09,5414591600
2019-05-10,5493386030
2019-05-13,5489345290
2019-05-14,5483284180
2019-05-15,5535813800
2019-05-16,5543895280
2019-05-17,5459039740
2019-05-20,5450958260
2019-05-21,5523691580
2019-05-22,5446917520
2019-05-23,5499447140
2019-05-24,5564098980
2019-05-28,5475202700
2019-05-29,5360041610
2019-05-30,5386306420
2019-05-31,5303471250
2019-06-03,5374184200
2019-06-04,5475202700
2019-06-05,5566119350
2019-06-06,5495406400
2019-06-07,5497426770
2019-06-10,5442876780
2019-06-11,5612587860
2019-06-12,5671178590
2019-06-13,5743911910
2019-06-14,5796441530
2019-06-17,5727748950
2019-06-18,5751993390
2019-06-19,5782298940
2019-06-20,5665117480
2019-06-21,5636832300
2019-06-24,5578241570
2019-06-25,5630771190
2019-06-26,5707545250
2019-06-27,5861093370
2019-06-28,5919684100
2019-07-01,5850991520
2019-07-02,5820685970
2019-07-03,5877256330
2019-07-05,5824726710
2019-07-08,5883317440
2019-07-09,5826747080
2019-07-10,5745932280
2019-07-11,5683300810
2019-07-12,5723708210
2019-07-15,5648954520
2019-07-16,5745932280
2019-07-17,5695423030
2019-07-18,5693402660
2019-07-19,5661076740
2019-07-22,5636832300
2019-07-23,5610567490
2019-07-24,5655015630
2019-07-25,5543895280
2019-07-26,5545915650
2019-07-29,5614608230
2019-07-30,5628750820
2019-07-31,5469638429
2019-08-01,5426181569
2019-08-02,5426181569
2019-08-05,5274082559
2019-08-06,5315564107
2019-08-07,5353095032
2019-08-08,5471613741
2019-08-09,5426181569
2019-08-12,5351119720
2019-08-13,5487416235
2019-08-14,5368897526
2019-08-15,5382724709
2019-08-16,5436058128
2019-08-19,5467663117
2019-08-20,5374823462
2019-08-21,5343218473
2019-08-22,5372848150
2019-08-23,5276057871
2019-08-26,5364946903
2019-08-27,5313588795
2019-08-28,5309638172
2019-08-29,4813834905
2019-08-30,4784205228
2019-09-03,4792106475
2019-09-04,4776303980
2019-09-05,4788155851
2019-09-06,4768402733
2019-09-09,4780254604
2019-09-10,4829637399
2019-09-11,4867168324
2019-09-12,4758526174
2019-09-13,4774328668
2019-09-16,4752600238
2019-09-17,4750624927
2019-09-18,4750624927
2019-09-19,4691365572
2019-09-20,4626180282
2019-09-23,4689390260
2019-09-24,4681489013
2019-09-25,4653834647
2019-09-26,4669637142
2019-09-27,4608402476
2019-09-30,4665686518
2019-10-01,4620254346
2019-10-02,4628155594
2019-10-03,4651859336
2019-10-04,4622229658
2019-10-07,4653834647
2019-10-08,4564945616
2019-10-09,4594575293
2019-10-10,4667661830
2019-10-11,4667661830
2019-10-14,4663711207
2019-10-15,4630130906
2019-10-16,4661735895
2019-10-17,4685439637
2019-10-18,4598525916
2019-10-21,4687414948
2019-10-22,4809884281
2019-10-23,4861242389
2019-10-24,4912600496
2019-10-25,4973835162
2019-10-28,4924452367
2019-10-29,4920501743
2019-10-30,4961983291
2019-10-31,4849984230
2019-11-01,4842221150
2019-11-04,4842221150
2019-11-05,4855806540
2019-11-06,4875214240
2019-11-07,4879095780
2019-11-08,4739360340
2019-11-11,4774294200
2019-11-12,4770412660
2019-11-13,4719952640
2019-11-14,4801464980
2019-11-15,4836398840
2019-11-18,4824754220
2019-11-19,4783998050
2019-11-20,4752945730
2019-11-21,4723834180
2019-11-22,4756827270
2019-11-25,4735478800
2019-11-26,4737419570
2019-11-27,4797583440
2019-11-29,4731597260
2019-12-02,4671433390
2019-12-03,4580217200
2019-12-04,4539461030
2019-12-05,4533638720
2019-12-06,4560809500
2019-12-09,4489001010
2019-12-10,4494823320
2019-12-11,4467652540
2019-12-12,4562750270
2019-12-13,4558868730
2019-12-16,4529757180
2019-12-17,4541401800
2019-12-18,4553046420
2019-12-19,4547224110
2019-12-20,4586039510
2019-12-23,4541401800
2019-12-24,4529757180
2019-12-26,4539461030
2019-12-27,4539461030
2019-12-30,4535579490
2019-12-31,4556927960
2020-01-02,4556927960
2020-01-03,4553046420
2020-01-06,4566631810
2020-01-07,4564691040
2020-01-08,4537520260
2020-01-09,4551105650
2020-01-10,4589921050
2020-01-13,4613210290
2020-01-14,4646203380
2020-01-15,4762649580
2020-01-16,4846102690
2020-01-17,4749064190
2020-01-21,4723834180
2020-01-22,4708308020
2020-01-23,4727715720
2020-01-24,4646203380
2020-01-27,4580217200
2020-01-28,4603506440
2020-01-29,4609328750
2020-01-30,4554987190
2020-01-31,4465420000
2020-02-03,4336461750
2020-02-04,4284493500
2020-02-05,4480818000
2020-02-06,4469269500
2020-02-07,4294117249
2020-02-10,4170933250
2020-02-11,4240224250
2020-02-12,4276794500
2020-02-13,4326838000
2020-02-14,4307590500
2020-02-18,4423075500
2020-02-19,4446172500
2020-02-20,4557808000
2020-02-21,4517388250
2020-02-24,4403828000
2020-02-25,4226751000
2020-02-26,4136287749
2020-02-27,4093943250
2020-02-28,3978458250
2020-03-02,4138212500
2020-03-03,4007329500
2020-03-04,4209428250
2020-03-05,4011179000
2020-03-06,3809080250
2020-03-09,3872597000
2020-03-10,4007329500
2020-03-11,3668573499
2020-03-12,3025707000
2020-03-13,3360613500
2020-03-16,3025707000
2020-03-17,3343290750
2020-03-18,2837081500
2020-03-19,2839006250
2020-03-20,2517573000
2020-03-23,2382840500
2020-03-24,2482927500
2020-03-25,2656155000
2020-03-26,3056503000
2020-03-27,2902523000
2020-03-30,2694650000
2020-03-31,2710048000
2020-04-01,2498325500
2020-04-02,2417486000
2020-04-03,2298151500
2020-04-06,2609961000
2020-04-07,2629208500
2020-04-08,2802436000
2020-04-09,2885200250
2020-04-13,2788962750
2020-04-14,2796661750
2020-04-15,2602262000
2020-04-16,2633058000
2020-04-17,2763941000
2020-04-20,2640757000
2020-04-21,2673477750
2020-04-22,2667703500
2020-04-23,2742768750
2020-04-24,2829382500
2020-04-27,2867877500
2020-04-28,3043029750
2020-04-29,3229730500
2020-04-30,3206756699
2020-05-01,3093123879
2020-05-04,3177867000
2020-05-05,3054604280
2020-05-06,2992972920
2020-05-07,3004528800
2020-05-08,3123939560
2020-05-11,3093123879
2020-05-12,3010306740
2020-05-13,2833116580
2020-05-14,2960231260
2020-05-15,3010306740
2020-05-18,3222164540
2020-05-19,3179792980
2020-05-20,3212534640
2020-05-21,3272240019
2020-05-22,3262610120
2020-05-26,3387798820
2020-05-27,3462912040
2020-05-28,3326167460
2020-05-29,3274166000
2020-06-01,3345427260
2020-06-02,3304981680
2020-06-03,3480245860
2020-06-04,3580396820
2020-06-05,3653584060
2020-06-08,3805736480
2020-06-09,3678621800
2020-06-10,3645880140
2020-06-11,3345427260
2020-06-12,3441726260
2020-06-15,3416688519
2020-06-16,3472541940
2020-06-17,3143199360
2020-06-18,3152829260
2020-06-19,3029566540
2020-06-22,2942897440
2020-06-23,3035344480
2020-06-24,2862006280
2020-06-25,2715631800
2020-06-26,2600073000
2020-06-29,2736817580
2020-06-30,2750299440
2020-07-01,2696372000
2020-07-02,2684816120
2020-07-06,2775337180
2020-07-07,2717557780
2020-07-08,2682890140
2020-07-09,2532663700
2020-07-10,2688668080
2020-07-13,2713705820
2020-07-14,2621258780
2020-07-15,2939045480
2020-07-16,2879340100
2020-07-17,2838894520
2020-07-20,2723335720
2020-07-21,2767633260
2020-07-22,2765707280
2020-07-23,2802300900
2020-07-24,2821560700
2020-07-27,2854302360
2020-07-28,2848524420
2020-07-29,2877414120
2020-07-30,2860080300
2020-07-31,2749175422
2020-08-03,2661960202
2020-08-04,2635416439
2020-08-05,2686607981
2020-08-06,2806054914
2020-08-07,2910333981
2020-08-10,2929293812
2020-08-11,2936877744
2020-08-12,2870518337
2020-08-13,2821222778
2020-08-14,2864830388
2020-08-17,2870518337
2020-08-18,2828806710
2020-08-19,2796574998
2020-08-20,2718839693
2020-08-21,2771927219
2020-08-24,2819326795
2020-08-25,2790887049
2020-08-26,2703671829
2020-08-27,2798470981
2020-08-28,2823118761
2020-08-31,2749175422
2020-09-01,2773823202
2020-09-02,2804158930
2020-09-03,2851558507
2020-09-04,2872414320
2020-09-08,2923605863
2020-09-09,2906542015
2020-09-10,2788991066
2020-09-11,2842078591
2020-09-14,2790887049
2020-09-15,2787095083
2020-09-16,2823118761
2020-09-17,2842078591
2020-09-18,2635416439
2020-09-21,2688503964
2020-09-22,2692295931
2020-09-23,2745383456
2020-09-24,2828806710
2020-09-25,2898958083
2020-09-28,2997549202
2020-09-29,3071492541
2020-09-30,3088556388
2020-10-01,3158707761
2020-10-02,3126476049
2020-10-05,3154915795
2020-10-06,3185251524
2020-10-07,3268674778
2020-10-08,3361577947
2020-10-09,3300906490
2020-10-12,3352098032
2020-10-13,3329346235
2020-10-14,3310386405
2020-10-15,3312282388
2020-10-16,3306594439
2020-10-19,3350202049
2020-10-20,3405185557
2020-10-21,3441209235
2020-10-22,3541696337
2020-10-23,3488608811
2020-10-26,3484816845
2020-10-27,3405185557
2020-10-28,3232651100
2020-10-29,3371057862
2020-10-30,3272466744
2020-11-02,3117023182
2020-11-03,3212032095
2020-11-04,3146256694
2020-11-05,3261363646
2020-11-06,3197415340
2020-11-09,3350891276
2020-11-10,3296078441
2020-11-11,3266844930
2020-11-12,3142602505
2020-11-13,3190106962
2020-11-16,3219340473
2020-11-17,3339928709
2020-11-18,3367335126
2020-11-19,3301559725
2020-11-20,3275980402
2020-11-23,3349064181
2020-11-24,3504367212
2020-11-25,3411185394
2020-11-27,3471479512
2020-11-30,3434937622
2020-12-01,3416666677
2020-12-02,3372816410
2020-12-03,3314349386
2020-12-04,3323484859
2020-12-07,3233957229
2020-12-08,2978164002
2020-12-09,2992780758
2020-12-10,2916042790
2020-12-11,2906907317
2020-12-14,2875846711
2020-12-15,2943449207
2020-12-16,2910561506
2020-12-17,2890463467
2020-12-18,2831996444
2020-12-21,2777183609
2020-12-22,2769875231
2020-12-23,2844786105
2020-12-24,2826515160
2020-12-28,2888636372
2020-12-29,2861229955
2020-12-30,2833823538
2020-12-31,2897771845
2021-01-04,2861229955
2021-01-05,2892290561
2021-01-06,2952584679
2021-01-07,2906907317
2021-01-08,2906907317
2021-01-11,2947103396
2021-01-12,2989126569
2021-01-13,3003743325
2021-01-14,2945276301
2021-01-15,3014705892
2021-01-19,2998262041
2021-01-20,3084135482
2021-01-21,3045766498
2021-01-22,3047593592
2021-01-25,3085962576
2021-01-26,3369162221
2021-01-27,3394741543
2021-01-28,3212032095
2021-01-29,3148083789
2021-02-01,3308717150
2021-02-02,3377952421
2021-02-03,3379774402
2021-02-04,3397994210
2021-02-05,3458119577
2021-02-08,3467229481
2021-02-09,3510957020
2021-02-10,3591124176
2021-02-11,3518244944
2021-02-12,3571082387
2021-02-16,3591124176
2021-02-17,3527354848
2021-02-18,3549218617
2021-02-19,3501847116
2021-02-22,3543752675
2021-02-23,3574726349
2021-02-24,3558328521
2021-02-25,3470873443
2021-02-26,3503669097
2021-03-01,3620275869
2021-03-02,3583836253
2021-03-03,3596590118
2021-03-04,3567438425
2021-03-05,3627563792
2021-03-08,3665825389
2021-03-09,3600234080
2021-03-10,3753280468
2021-03-11,3784254142
2021-03-12,3857133374
2021-03-15,3800651969
2021-03-16,3766034334
2021-03-17,3784254142
2021-03-18,3818871777
2021-03-19,3895394971
2021-03-22,3707730948
2021-03-23,3616631907
2021-03-24,3611165965
2021-03-25,3744170564
2021-03-26,3802473950
2021-03-29,3857133374
2021-03-30,3970096184
2021-03-31,3971918165
2021-04-01,4061195225
2021-04-05,4090346918
2021-04-06,4110388707
2021-04-07,4152294265
2021-04-08,4103100784
2021-04-09,4161404170
2021-04-12,4132252477
2021-04-13,4081237014
2021-04-14,4030221551
2021-04-15,4001069858
2021-04-16,4024755609
2021-04-19,3982850050
2021-04-20,3995603916
2021-04-21,4044797398
2021-04-22,4022933628
2021-04-23,4042975417
2021-04-26,4022933628
2021-04-27,4064839187
2021-04-28,4081237014
2021-04-29,4070305129
2021-04-30,3896590740
2021-05-03,3908844169
2021-05-04,3970111320
2021-05-05,3999869650
2021-05-06,4078641700
2021-05-07,4106649540
2021-05-10,4174918650
2021-05-11,4141659340
2021-05-12,4082142680
2021-05-13,4271195599
2021-05-14,4297452950
2021-05-17,4369223040
2021-05-18,4342965690
2021-05-19,4363971570
2021-05-20,4286950009
2021-05-21,4502260280
2021-05-24,4271195599
2021-05-25,4302704420
2021-05-26,4335963730
2021-05-27,4334213240
2021-05-28,4344716180
2021-06-01,4307955890
2021-06-02,4304454910
2021-06-03,4370973530
2021-06-04,4426989210
2021-06-07,4395480390
2021-06-08,4509262240
2021-06-09,4518014690
2021-06-10,4505761260
2021-06-11,4584533310
2021-06-14,4467250480
2021-06-15,4421737740
2021-06-16,4134657380
2021-06-17,4069889250
2021-06-18,4124154440
2021-06-21,4232684820
2021-06-22,4246688740
2021-06-23,4274696580
2021-06-24,4237936290
2021-06-25,4204676980
2021-06-28,4061136800
2021-06-29,4085643660
2021-06-30,4110150520
2021-07-01,4235194220
2021-07-02,4235194220
2021-07-06,4203136400
2021-07-07,4190669470
2021-07-08,4179983530
2021-07-09,4288623919
2021-07-12,4309995800
2021-07-13,4206698380
2021-07-14,4267252040
2021-07-15,4260128080
2021-07-16,4204917390
2021-07-19,4156830660
2021-07-20,4290404910
2021-07-21,4272595009
2021-07-22,4311776790
2021-07-23,4368768470
2021-07-26,4340272630
2021-07-27,4368768470
2021-07-28,4334929660
2021-07-29,4381235400
2021-07-30,4372330450
2021-08-02,4375892430
2021-08-03,4391921340
2021-08-04,4425760150
2021-08-05,4472065890
2021-08-06,4502342720
2021-08-09,4448913020
2021-08-10,4480970840
2021-08-11,4570020340
2021-08-12,4586049250
2021-08-13,4570020340
2021-08-16,4582487270
2021-08-17,4586049250
2021-08-18,4521933610
2021-08-19,4509466680
2021-08-20,4537962520
2021-08-23,4521933610
2021-08-24,4534400540
2021-08-25,4553991430
2021-08-26,4493437770
2021-08-27,4598516180
2021-08-30,4570020340
2021-08-31,4568239350
2021-09-01,4671536770
2021-09-02,4662631820
2021-09-03,4627012020
2021-09-07,4575363310
2021-09-08,4678660730
2021-09-09,4495218760
2021-09-10,4413293220
2021-09-13,4420417180
2021-09-14,4377673420
2021-09-15,4425760150
2021-09-16,4448913020
2021-09-17,4461379950
2021-09-20,4500561730
2021-09-21,4452475000
2021-09-22,4511247670
2021-09-23,4530838560
2021-09-24,4548648460
2021-09-27,4548648460
2021-09-28,4479189850
2021-09-29,4488094800
2021-09-30,4308852775
2021-10-01,4393306289
2021-10-04,4431224193
2021-10-05,4415712323
2021-10-06,4327811727
2021-10-07,4379517960
2021-10-08,4376070878
2021-10-11,4332982350
2021-10-12,4301958610
2021-10-13,4238187589
2021-10-14,4265764247
2021-10-15,4265764247
2021-10-18,4231293425
2021-10-19,4229569883
2021-10-20,4243358212
2021-10-21,4277829035
2021-10-22,4239911130
2021-10-25,4253699459
2021-10-26,4220952178
2021-10-27,3969315176
2021-10-28,4026192032
2021-10-29,3976209340
2021-11-01,3969315176
2021-11-02,3922779566
2021-11-03,4169245945
2021-11-04,4236464048
2021-11-05,4350217761
2021-11-08,4234740507
2021-11-09,4279552576
2021-11-10,4303682151
2021-11-11,4239911130
2021-11-12,4217505096
2021-11-15,4231293425
2021-11-16,4201993226
2021-11-17,4191651979
2021-11-18,4177863650
2021-11-19,4217505096
2021-11-22,4350217761
2021-11-23,4351941302
2021-11-24,4391582748
2021-11-26,4314023398
2021-11-29,4214058013
2021-11-30,4081345348
2021-12-01,3986550587
2021-12-02,4081345348
2021-12-03,4021021409
2021-12-06,4157181157
2021-12-07,4074451184
2021-12-08,4177863650
2021-12-09,4069280560
2021-12-10,4067557019
2021-12-13,4048598067
2021-12-14,4062386396
2021-12-15,4164075321
2021-12-16,4138222205
2021-12-17,4058939314
2021-12-20,3934844354
2021-12-21,4034809738
2021-12-22,4026192032
2021-12-23,4057215772
2021-12-27,4067557019
2021-12-28,4067557019
2021-12-29,4079621807
2021-12-30,4071004101
2021-12-31,3835026120
2022-01-03,3976642110
2022-01-04,4025475210
2022-01-05,3883859220
2022-01-06,3865953750
2022-01-07,3786193020
2022-01-10,3724337760
2022-01-11,3688526820
2022-01-12,3664110270
2022-01-13,3673876890
2022-01-14,3597371700
2022-01-18,3616904940
2022-01-19,3602255010
2022-01-20,3512727659
2022-01-21,3489938880
2022-01-24,3569699610
2022-01-25,3559932990
2022-01-26,3564816300
2022-01-27,3546910830
2022-01-28,3657599190
2022-01-31,3721082220
2022-02-01,3776426400
2022-02-02,3909903540
2022-02-03,3878975909
2022-02-04,3900136920
2022-02-07,3924553470
2022-02-08,3989664270
2022-02-09,4028730750
2022-02-10,4005941970
2022-02-11,3996175350
2022-02-14,4002686430
2022-02-15,3979897650
2022-02-16,4062913920
2022-02-17,4080819390
2022-02-18,4066169460
2022-02-22,3963619950
2022-02-23,3849676050
2022-02-24,3870837060
2022-02-25,3986408729
2022-02-28,4038497370
2022-03-01,4119885870
2022-03-02,4253363010
2022-03-03,4230574229
2022-03-04,4173602280
2022-03-07,3939203400
2022-03-08,3898509150
2022-03-09,4017336360
2022-03-10,4033614060
2022-03-11,3948970020
2022-03-14,4145930190
2022-03-15,4199646600
2022-03-16,4269640710
2022-03-17,4274524020
2022-03-18,4336379280
2022-03-21,4230574229
2022-03-22,4240340850
2022-03-23,4184996670
2022-03-24,4204529909
2022-03-25,4219179840
2022-03-28,4241968620
2022-03-29,4263129630
2022-03-30,4266385170
2022-03-31,4164585558
2022-04-01,4217362564
2022-04-04,4100613430
2022-04-05,4167784165
2022-04-06,4225359080
2022-04-07,4250947932
2022-04-08,4258944448
2022-04-11,4305324241
2022-04-12,4322916576
2022-04-13,4287731906
2022-04-14,4282933996
2022-04-18,4348505427
2022-04-19,4428470588
2022-04-20,4487644807
2022-04-21,4484446200
2022-04-22,4481247594
2022-04-25,4540421813
2022-04-26,4378892188
2022-04-27,4388488008
2022-04-28,4369296369
2022-04-29,4169383468
2022-05-02,4143794617
2022-05-03,4146993223
2022-05-04,4167784165
2022-05-05,4068627366
2022-05-06,4047836424
2022-05-09,3881508890
2022-05-10,3801543730
2022-05-11,4543620419
2022-05-12,4869878274
2022-05-13,5167348671
2022-05-16,5212129161
2022-05-17,5445627430
2022-05-18,5330477598
2022-05-19,5268104773
2022-05-20,5290495018
2022-05-23,5279299896
2022-05-24,5530390500
2022-05-25,5477613494
2022-05-26,5511198861
2022-05-27,5679125698
2022-05-31,5635944512
2022-06-01,5671129182
2022-06-02,5791076923
2022-06-03,5747895736
2022-06-06,5730303401
2022-06-07,5800672742
2022-06-08,5695118730
2022-06-09,5719108278
2022-06-10,5669529879
2022-06-13,5384853908
2022-06-14,5498404435
2022-06-15,5440829520
2022-06-16,5320881779
2022-06-17,5277700593
2022-06-21,5400846940
2022-06-22,5468017674
2022-06-23,5461620462
2022-06-24,5568773777
2022-06-27,5754292949
2022-06-28,5520794680
2022-06-29,5530390500
2022-06-30,5625910880
2022-07-01,5856872680
2022-07-05,5812273160
2022-07-06,5853687000
2022-07-07,5805901800
2022-07-08,5936514680
2022-07-11,5882358120
2022-07-12,5858465520
2022-07-13,5904657880
2022-07-14,5855279840
2022-07-15,5958814439
2022-07-18,5852094160
2022-07-19,6062349040
2022-07-20,6005006800
2022-07-21,6006599640
2022-07-22,6044827800
2022-07-25,6154733760
2022-07-26,6169069319
2022-07-27,6269418240
2022-07-28,6310832080
2022-07-29,6364988640
2022-08-01,6301275040
2022-08-02,6259861200
2022-08-03,6345874560
2022-08-04,6309239240
2022-08-05,6363395800
2022-08-08,6404809640
2022-08-09,6282160960
2022-08-10,7242643480
2022-08-11,7134330360
2022-08-12,7221936560
2022-08-15,7338213880
2022-08-16,7567582840
2022-08-17,7709345600
2022-08-18,7715716960
2022-08-19,7605811000
2022-08-22,7430598600
2022-08-23,7438562800
2022-08-24,7400334640
2022-08-25,7459269720
2022-08-26,7368477840
2022-08-29,7298392880
2022-08-30,7148665920
2022-08-31,7167780000
2022-09-01,7177337040
2022-09-02,7083359480
2022-09-06,7073802439
2022-09-07,7158222960
2022-09-08,7210786680
2022-09-09,7166187160
2022-09-12,7268128920
2022-09-13,7139108880
2022-09-14,7242643480
2022-09-15,7164594319
2022-09-16,7156630120
2022-09-19,7266536080
2022-09-20,7158222960
2022-09-21,7132737520
2022-09-22,7008496000
2022-09-23,6979824880
2022-09-26,6740898880
2022-09-27,6949560920
2022-09-28,7142294560
2022-09-29,6914518439
2022-09-30,6556222260
2022-10-03,6209454510
2022-10-04,6345079230
2022-10-05,6321961380
2022-10-06,6038382420
2022-10-07,5864227950
2022-10-10,5962864110
2022-10-11,5965946490
2022-10-12,5972111250
2022-10-13,6076912170
2022-10-14,6055335510
2022-10-17,6260313780
2022-10-18,6335832090
2022-10-19,6210995700
2022-10-20,6252607830
2022-10-21,6321961380
2022-10-24,6403644450
2022-10-25,6341996850
2022-10-26,6278808060
2022-10-27,6351243990
2022-10-28,6419056350
2022-10-31,6341996850
2022-11-01,6377444220
2022-11-02,5935122690
2022-11-03,6015264570
2022-11-04,6127771440
2022-11-07,6141642150
2022-11-08,6260313780
2022-11-09,6189419039
2022-11-10,6368197080
2022-11-11,6237195930
2022-11-14,6283431630
2022-11-15,6294219960
2022-11-16,6306549480
2022-11-17,6457586100
2022-11-18,6599375580
2022-11-21,6545433930
2022-11-22,6659481990
2022-11-23,6563928210
2022-11-25,6642528900
2022-11-28,6674893890
2022-11-29,6614787480
2022-11-30,6736541490
2022-12-01,6696470550
2022-12-02,6531563220
2022-12-05,6511527750
2022-12-06,6399020880
2022-12-07,6408268020
2022-12-08,6445256580
2022-12-09,6411350400
2022-12-12,6412891590
2022-12-13,6405185640
2022-12-14,6439091820
2022-12-15,6235654740
2022-12-16,6215619270
2022-12-19,6013723380
2022-12-20,6126230250
2022-12-21,6123147869
2022-12-22,6055335510
2022-12-23,6033758850
2022-12-27,5824157010
2022-12-28,5653084920
2022-12-29,5659249680
2022-12-30,5626884690
2023-01-03,5340608226
2023-01-04,5428933084
2023-01-05,5436547296
2023-01-06,5585785849
2023-01-09,5503552361
2023-01-10,5537054893
2023-01-11,5754821354
2023-01-12,5724364506
2023-01-13,5763958408
2023-01-17,5811166522
2023-01-18,5861420320
2023-01-19,5672587865
2023-01-20,5701521870
2023-01-23,5862943163
2023-01-24,5887308641
2023-01-25,5759389881
2023-01-26,5872080217
2023-01-27,5824872103
2023-01-30,5827917788
2023-01-31,5936039597
2023-02-01,6009136031
2023-02-02,5952790863
2023-02-03,5989339080
2023-02-06,5995430450
2023-02-07,6018273085
2023-02-08,5999998977
2023-02-09,5739592930
2023-02-10,5923856858
2023-02-13,6053298460
2023-02-14,6038070036
2023-02-15,6047207090
2023-02-16,5989339080
2023-02-17,5939085282
2023-02-21,5687816289
2023-02-22,5733501560
2023-02-23,5735024403
2023-02-24,5649745229
2023-02-27,5645176702
2023-02-28,5604059958
2023-03-01,5564466056
2023-03-02,5537054893
