,CNX
2018-08-13,3241877808
2018-08-14,3241877808
2018-08-15,3159884790
2018-08-16,3134656169
2018-08-17,3193522951
2018-08-20,3214546802
2018-08-21,3275515970
2018-08-22,3332280367
2018-08-23,3283925510
2018-08-24,3344894678
2018-08-27,3302846976
2018-08-28,3290232665
2018-08-29,3363816144
2018-08-30,3346997063
2018-08-31,3351201833
2018-09-04,3237673038
2018-09-05,3241877808
2018-09-06,3128349013
2018-09-07,3136758554
2018-09-10,3166191945
2018-09-11,3122041858
2018-09-12,3079994156
2018-09-13,3090506082
2018-09-14,3069482231
2018-09-17,3071584616
2018-09-18,3058970305
2018-09-19,3111529933
2018-09-20,3090506082
2018-09-21,3071584616
2018-09-24,3063175076
2018-09-25,3019024989
2018-09-26,2926520045
2018-09-27,3012717833
2018-09-28,3008513063
2018-10-01,2799994650
2018-10-02,2803991787
2018-10-03,2849958866
2018-10-04,2849958866
2018-10-05,2805990356
2018-10-08,2807988925
2018-10-09,2907917356
2018-10-10,2829973180
2018-10-11,2825976042
2018-10-12,2829973180
2018-10-15,2903920219
2018-10-16,2947888729
2018-10-17,2899923082
2018-10-18,2887931670
2018-10-19,2905918788
2018-10-22,2857953140
2018-10-23,2853956003
2018-10-24,2668089121
2018-10-25,2748031866
2018-10-26,2706061925
2018-10-29,2658096277
2018-10-30,2851957435
2018-10-31,3127759905
2018-11-01,3125761337
2018-11-02,2969872984
2018-11-05,3085789964
2018-11-06,3111771356
2018-11-07,3167731278
2018-11-08,3077795690
2018-11-09,3109772788
2018-11-12,3047817160
2018-11-13,3055811435
2018-11-14,2915911631
2018-11-15,2889930238
2018-11-16,2877938827
2018-11-19,2851957435
2018-11-20,2748031866
2018-11-21,2768017552
2018-11-23,2700066219
2018-11-26,2742036160
2018-11-27,2686076238
2018-11-28,2736040454
2018-11-29,2754027572
2018-11-30,2766018983
2018-12-03,2825976042
2018-12-04,2724049042
2018-12-06,2704063356
2018-12-07,2672086258
2018-12-10,2582150669
2018-12-11,2588146375
2018-12-12,2590144944
2018-12-13,2550173571
2018-12-14,2466233689
2018-12-17,2388289512
2018-12-18,2364306689
2018-12-19,2350316708
2018-12-20,2320338179
2018-12-21,2336326728
2018-12-24,2182436943
2018-12-26,2398282356
2018-12-27,2416269473
2018-12-28,2330331022
2018-12-31,2254800693
2019-01-02,2300212615
2019-01-03,2266647281
2019-01-04,2385113167
2019-01-07,2446320541
2019-01-08,2468039287
2019-01-09,2497655758
2019-01-10,2473962581
2019-01-11,2483834738
2019-01-14,2539118818
2019-01-15,2550965407
2019-01-16,2592428467
2019-01-17,2622044939
2019-01-18,2653635841
2019-01-22,2568735290
2019-01-23,2517400073
2019-01-24,2545042113
2019-01-25,2604275056
2019-01-28,2606249487
2019-01-29,2608223919
2019-01-30,2671405724
2019-01-31,2396959756
2019-02-01,2203465475
2019-02-04,2114616061
2019-02-05,2112641630
2019-02-06,2086974021
2019-02-07,1968508135
2019-02-08,1930993938
2019-02-11,1946789389
2019-02-12,1966533704
2019-02-13,1984303587
2019-02-14,1960610409
2019-02-15,2017868921
2019-02-19,2037613235
2019-02-20,2071178570
2019-02-21,2065255275
2019-02-22,2065255275
2019-02-25,2098820610
2019-02-26,2073153001
2019-02-27,2051434255
2019-02-28,2092897315
2019-03-01,2181746730
2019-03-04,2171874573
2019-03-05,2215312064
2019-03-06,2130411512
2019-03-07,2063280844
2019-03-08,1996150175
2019-03-11,2067229707
2019-03-12,2108692767
2019-03-13,2152130258
2019-03-14,2098820610
2019-03-15,2118564924
2019-03-18,2134360375
2019-03-19,2094871747
2019-03-20,2156079121
2019-03-21,2158053552
2019-03-22,2037613235
2019-03-25,2015894490
2019-03-26,2043536530
2019-03-27,2063280844
2019-03-28,2098820610
2019-03-29,2126462650
2019-04-01,2060801349
2019-04-02,2018666006
2019-04-03,1980361148
2019-04-04,2043564163
2019-04-05,2079953778
2019-04-08,2060801349
2019-04-09,2037818434
2019-04-10,2032072706
2019-04-11,2012920277
2019-04-12,2028242220
2019-04-15,2056970863
2019-04-16,2085699507
2019-04-17,2045479406
2019-04-18,1965039205
2019-04-22,1966954448
2019-04-23,2012920277
2019-04-24,2003344062
2019-04-25,1984191634
2019-04-26,2009089791
2019-04-29,2005259305
2019-04-30,1716057629
2019-05-01,1647108885
2019-05-02,1656685099
2019-05-03,1677752771
2019-05-06,1721803358
2019-05-07,1704566172
2019-05-08,1723718601
2019-05-09,1742871029
2019-05-10,1750532001
2019-05-13,1689244228
2019-05-14,1731379572
2019-05-15,1756277730
2019-05-16,1698820443
2019-05-17,1622210727
2019-05-20,1574329655
2019-05-21,1587736355
2019-05-22,1497719939
2019-05-23,1421110224
2019-05-24,1455584596
2019-05-28,1436432167
2019-05-29,1444093139
2019-05-30,1442177896
2019-05-31,1478567511
2019-06-03,1526448583
2019-06-04,1578160141
2019-06-05,1532194312
2019-06-06,1505380911
2019-06-07,1465160810
2019-06-10,1407703524
2019-06-11,1390466338
2019-06-12,1327263322
2019-06-13,1394296823
2019-06-14,1363652937
2019-06-17,1390466338
2019-06-18,1405788281
2019-06-19,1392381581
2019-06-20,1424940710
2019-06-21,1394296823
2019-06-24,1375144395
2019-06-25,1308110893
2019-06-26,1378974880
2019-06-27,1367483423
2019-06-28,1400042552
2019-07-01,1355254455
2019-07-02,1287772905
2019-07-03,1327137142
2019-07-05,1379622792
2019-07-08,1340258555
2019-07-09,1330886117
2019-07-10,1381497280
2019-07-11,1360877917
2019-07-12,1387120742
2019-07-15,1372124842
2019-07-16,1359003430
2019-07-17,1332760605
2019-07-18,1295270855
2019-07-19,1338384067
2019-07-22,1353379967
2019-07-23,1366501380
2019-07-24,1353379967
2019-07-25,1265279055
2019-07-26,1216542381
2019-07-29,1160307756
2019-07-30,1465849217
2019-07-31,1540828716
2019-08-01,1359003430
2019-08-02,1362752405
2019-08-05,1280274955
2019-08-06,1255906618
2019-08-07,1295270855
2019-08-08,1342133042
2019-08-09,1325262655
2019-08-12,1306517780
2019-08-13,1342133042
2019-08-14,1289647393
2019-08-15,1287772905
2019-08-16,1366501380
2019-08-19,1447104342
2019-08-20,1435857417
2019-08-21,1409614592
2019-08-22,1422736004
2019-08-23,1415238054
2019-08-26,1415238054
2019-08-27,1403991130
2019-08-28,1439606392
2019-08-29,1516460379
2019-08-30,1493966529
2019-09-03,1497715504
2019-09-04,1508962429
2019-09-05,1563322566
2019-09-06,1535205254
2019-09-09,1657046941
2019-09-10,1615808216
2019-09-11,1578318466
2019-09-12,1559573591
2019-09-13,1527707304
2019-09-16,1664544891
2019-09-17,1610184753
2019-09-18,1567071541
2019-09-19,1478970629
2019-09-20,1428359467
2019-09-23,1460225754
2019-09-24,1387120742
2019-09-25,1381497280
2019-09-26,1317764705
2019-09-27,1340258555
2019-09-30,1354063630
2019-10-01,1314896501
2019-10-02,1298110588
2019-10-03,1355928732
2019-10-04,1382040152
2019-10-07,1365254239
2019-10-08,1326087109
2019-10-09,1331682413
2019-10-10,1326087109
2019-10-11,1357793833
2019-10-14,1337277718
2019-10-15,1374579746
2019-10-16,1368984442
2019-10-17,1415611977
2019-10-18,1385770355
2019-10-21,1348468326
2019-10-22,1357793833
2019-10-23,1391365659
2019-10-24,1395095862
2019-10-25,1430532789
2019-10-28,1402556267
2019-10-29,1624503336
2019-10-30,1598391916
2019-10-31,1572280497
2019-11-01,1620773133
2019-11-04,1687916785
2019-11-05,1661805365
2019-11-06,1643154351
2019-11-07,1676726176
2019-11-08,1747600030
2019-11-11,1594661714
2019-11-12,1581606004
2019-11-13,1557359685
2019-11-14,1568550294
2019-11-15,1607717424
2019-11-18,1525652961
2019-11-19,1456644209
2019-11-20,1423072383
2019-11-21,1387635456
2019-11-22,1417477079
2019-11-25,1413746876
2019-11-26,1350333428
2019-11-27,1363389138
2019-11-29,1288785081
2019-12-02,1234697140
2019-12-03,1216046125
2019-12-04,1223506531
2019-12-05,1234697140
2019-12-06,1286919979
2019-12-09,1290650182
2019-12-10,1327952211
2019-12-11,1318626703
2019-12-12,1408151572
2019-12-13,1385770355
2019-12-16,1452914006
2019-12-17,1531248265
2019-12-18,1577875801
2019-12-19,1656210060
2019-12-20,1605852322
2019-12-23,1648749655
2019-12-24,1641289249
2019-12-26,1631963742
2019-12-27,1551764381
2019-12-30,1609582525
2019-12-31,1654227494
2020-01-02,1573852599
2020-01-03,1596282802
2020-01-06,1586936884
2020-01-07,1549553212
2020-01-08,1482262602
2020-01-09,1435533012
2020-01-10,1459832399
2020-01-13,1459832399
2020-01-14,1469178317
2020-01-15,1482262602
2020-01-16,1491608520
2020-01-17,1459832399
2020-01-21,1306559343
2020-01-22,1299082608
2020-01-23,1299082608
2020-01-24,1257960569
2020-01-27,1244876284
2020-01-28,1272914038
2020-01-29,1244876284
2020-01-30,1310297710
2020-01-31,1351419750
2020-02-03,1370111586
2020-02-04,1355158117
2020-02-05,1491608520
2020-02-06,1414971992
2020-02-07,1385065055
2020-02-10,1188800775
2020-02-11,1151417103
2020-02-12,1145809552
2020-02-13,1153286287
2020-02-14,1136463634
2020-02-18,1170108939
2020-02-19,1198146694
2020-02-20,1244876284
2020-02-21,1244876284
2020-02-24,1181324041
2020-02-25,1076649759
2020-02-26,1005620782
2020-02-27,970106293
2020-02-28,992536496
2020-03-02,1000013231
2020-03-03,955152824
2020-03-04,953283641
2020-03-05,949545273
2020-03-06,960760375
2020-03-09,1033658536
2020-03-10,1071042208
2020-03-11,955152824
2020-03-12,979452211
2020-03-13,1256091385
2020-03-16,1396280156
2020-03-17,1682265249
2020-03-18,1486000969
2020-03-19,1454224848
2020-03-20,1263568120
2020-03-23,1024312618
2020-03-24,1128986900
2020-03-25,1097210779
2020-03-26,943937723
2020-03-27,940199355
2020-03-30,998144047
2020-03-31,994084192
2020-04-01,1022112882
2020-04-02,1061353048
2020-04-03,1294925461
2020-04-06,1395828744
2020-04-07,1558395144
2020-04-08,1735910178
2020-04-09,1732173020
2020-04-13,1786361820
2020-04-14,1844287778
2020-04-15,2006854178
2020-04-16,1962008275
2020-04-17,1986299806
2020-04-20,2406730151
2020-04-21,2416073047
2020-04-22,2255375227
2020-04-23,2163814840
2020-04-24,2148866206
2020-04-27,2410467309
2020-04-28,1999379861
2020-04-29,2008722758
2020-04-30,1980694068
2020-05-01,1896607999
2020-05-04,1958271116
2020-05-05,2010591337
2020-05-06,1866710730
2020-05-07,1883527944
2020-05-08,1999379861
2020-05-11,1905950896
2020-05-12,1898476578
2020-05-13,1823733406
2020-05-14,1782624661
2020-05-15,1819996247
2020-05-18,1952665378
2020-05-19,1913425213
2020-05-20,1902213737
2020-05-21,1909688054
2020-05-22,1939585323
2020-05-26,1928373847
2020-05-27,1922768109
2020-05-28,1862973572
2020-05-29,1904082316
2020-06-01,1849893516
2020-06-02,1907819475
2020-06-03,1874185047
2020-06-04,1853630675
2020-06-05,2025539972
2020-06-08,2251638068
2020-06-09,2231083696
2020-06-10,1991905544
2020-06-11,1928373847
2020-06-12,1958271116
2020-06-15,1962008275
2020-06-16,2004985599
2020-06-17,1986299806
2020-06-18,1919030951
2020-06-19,1833076303
2020-06-22,1745253075
2020-06-23,1719092965
2020-06-24,1674247061
2020-06-25,1655561268
2020-06-26,1556526565
2020-06-29,1601372468
2020-06-30,1718992632
2020-07-01,1671298039
2020-07-02,1742839929
2020-07-06,1788547248
2020-07-07,1814381819
2020-07-08,1746814478
2020-07-09,1691170786
2020-07-10,1675272588
2020-07-13,1617641622
2020-07-14,1689183512
2020-07-15,1742839929
2020-07-16,1734890830
2020-07-17,1726941731
2020-07-20,1691170786
2020-07-21,1774636324
2020-07-22,1738865380
2020-07-23,1883936434
2020-07-24,1911758280
2020-07-27,1744827204
2020-07-28,1832267291
2020-07-29,1885923709
2020-07-30,1856114588
2020-07-31,1917720104
2020-08-03,2017083840
2020-08-04,2044905686
2020-08-05,2082663906
2020-08-06,2074714807
2020-08-07,2203887664
2020-08-10,2269467730
2020-08-11,2170103994
2020-08-12,2263505906
2020-08-13,2201900389
2020-08-14,2384729664
2020-08-17,2333060521
2020-08-18,2346971444
2020-08-19,2339022345
2020-08-20,2219785862
2020-08-21,2239658609
2020-08-24,2269467730
2020-08-25,2297289576
2020-08-26,2132345774
2020-08-27,2233696785
2020-08-28,2245620433
2020-08-31,2178053093
2020-09-01,2112473027
2020-09-02,2015096566
2020-09-03,2015096566
2020-09-04,2092600280
2020-09-08,2032982038
2020-09-09,2110485752
2020-09-10,2080676631
2020-09-11,2098562104
2020-09-14,2160167620
2020-09-15,2108498477
2020-09-16,2225747686
2020-09-17,2201900389
2020-09-18,2259531356
2020-09-21,2261518631
2020-09-22,2184014917
2020-09-23,2182027642
2020-09-24,2215811312
2020-09-25,2062791159
2020-09-28,2030994763
2020-09-29,1915732830
2020-09-30,2099949457
2020-10-01,2073255184
2020-10-02,2068806138
2020-10-05,2180032275
2020-10-06,2146664434
2020-10-07,2284584843
2020-10-08,2333524343
2020-10-09,2364667661
2020-10-12,2398035502
2020-10-13,2335748866
2020-10-14,2280135798
2020-10-15,2320177207
2020-10-16,2253441525
2020-10-19,2233420820
2020-10-20,2306830071
2020-10-21,2293482934
2020-10-22,2558201139
2020-10-23,2535955912
2020-10-26,2362443139
2020-10-27,2309054593
2020-10-28,2155562525
2020-10-29,2184481320
2020-10-30,2157787048
2020-11-02,2164460616
2020-11-03,2066581616
2020-11-04,1984274275
2020-11-05,1982049752
2020-11-06,1944232866
2020-11-09,1968702616
2020-11-10,2117745638
2020-11-11,2213400116
2020-11-12,2086602320
2020-11-13,2206726548
2020-11-16,2146664434
2020-11-17,2173358707
2020-11-18,2093275888
2020-11-19,2124419207
2020-11-20,2082153275
2020-11-23,2155562525
2020-11-24,2222298207
2020-11-25,2173358707
2020-11-27,2184481320
2020-11-30,2093275888
2020-12-01,2088826843
2020-12-02,2093275888
2020-12-03,1975376184
2020-12-04,2106623025
2020-12-07,2062132570
2020-12-08,2046560911
2020-12-09,2202277502
2020-12-10,2469220230
2020-12-11,2384688366
2020-12-14,2378014798
2020-12-15,2458097616
2020-12-16,2400260025
2020-12-17,2489240934
2020-12-18,2471444753
2020-12-21,2440301434
2020-12-22,2460322139
2020-12-23,2624936821
2020-12-24,2549303048
2020-12-28,2329075298
2020-12-29,2282360320
2020-12-30,2440301434
2020-12-31,2375175247
2021-01-04,2436753864
2021-01-05,2489535536
2021-01-06,2612692771
2021-01-07,2647880553
2021-01-08,2661075971
2021-01-11,2812823278
2021-01-12,2874401896
2021-01-13,2843612587
2021-01-14,3004156840
2021-01-15,3041543858
2021-01-19,2830417169
2021-01-20,2738049243
2021-01-21,2716056879
2021-01-22,2790830915
2021-01-25,2872202660
2021-01-26,2729252297
2021-01-27,2733650770
2021-01-28,2779834733
2021-01-29,2786432442
2021-02-01,2815022515
2021-02-02,2861206478
2021-02-03,2953574404
2021-02-04,2896394259
2021-02-05,2806225569
2021-02-08,2863405714
2021-02-09,2762240843
2021-02-10,2867804187
2021-02-11,2751244661
2021-02-12,2929382804
2021-02-16,3030547676
2021-02-17,3085528585
2021-02-18,3072333166
2021-02-19,3019551494
2021-02-22,2880999605
2021-02-23,2887597314
2021-02-24,2986562949
2021-02-25,2889796550
2021-02-26,2773237024
2021-03-01,2896394259
2021-03-02,2935980513
2021-03-03,3030547676
2021-03-04,3056938512
2021-03-05,3065735457
2021-03-08,3050340803
2021-03-09,2986562949
2021-03-10,3268065201
2021-03-11,3307651455
2021-03-12,3274662910
2021-03-15,3213084292
2021-03-16,3279061382
2021-03-17,3287858328
2021-03-18,3107520948
2021-03-19,3298854510
2021-03-22,3210885056
2021-03-23,3032746912
2021-03-24,3039344621
2021-03-25,3219682001
2021-03-26,3435207163
2021-03-29,3378027018
2021-03-30,3226279710
2021-03-31,3232489457
2021-04-01,3373223692
2021-04-05,3206101788
2021-04-06,3280866850
2021-04-07,3254479181
2021-04-08,3091755222
2021-04-09,3038979884
2021-04-12,2946623042
2021-04-13,2977408656
2021-04-14,3058770636
2021-04-15,3085158305
2021-04-16,3016990160
2021-04-19,3034581939
2021-04-20,2968612767
2021-04-21,2944424070
2021-04-22,2962015849
2021-04-23,2984005573
2021-04-26,2995000436
2021-04-27,3098352139
2021-04-28,3166520284
2021-04-29,3052173718
2021-04-30,2951020987
2021-05-03,3082959332
2021-05-04,3019189132
2021-05-05,3025786049
2021-05-06,3010393242
2021-05-07,3023587077
2021-05-10,3025786049
2021-05-11,2999398380
2021-05-12,2935628180
2021-05-13,2865261063
2021-05-14,3034581939
2021-05-17,3212698705
2021-05-18,3089556250
2021-05-19,3067566525
2021-05-20,3102750084
2021-05-21,3098352139
2021-05-24,3058770636
2021-05-25,2935628180
2021-05-26,3027985022
2021-05-27,2984005573
2021-05-28,2995000436
2021-06-01,3107148029
2021-06-02,3120341863
2021-06-03,3111545974
2021-06-04,3104949057
2021-06-07,3159923367
2021-06-08,3221494595
2021-06-09,3175316174
2021-06-10,3210499733
2021-06-11,3243484319
2021-06-14,3208300760
2021-06-15,3239086374
2021-06-16,3195106926
2021-06-17,3032382967
2021-06-18,2891648732
2021-06-21,3001597353
2021-06-22,3025786049
2021-06-23,3118142891
2021-06-24,3164321312
2021-06-25,3228091512
2021-06-28,3107148029
2021-06-29,2999398380
2021-06-30,2944222429
2021-07-01,2976552836
2021-07-02,2911892021
2021-07-06,2862318730
2021-07-07,2842920486
2021-07-08,2911892021
2021-07-09,2980863557
2021-07-12,2935600987
2021-07-13,2909736661
2021-07-14,2855852649
2021-07-15,2797657916
2021-07-16,2704977414
2021-07-19,2679113089
2021-07-20,2720064938
2021-07-21,2728686380
2021-07-22,2664025565
2021-07-23,2648938042
2021-07-26,2730841740
2021-07-27,2670491647
2021-07-28,2769638229
2021-07-29,2631695158
2021-07-30,2607986192
2021-08-02,2539014657
2021-08-03,2597209390
2021-08-04,2560568262
2021-08-05,2590743308
2021-08-06,2562723622
2021-08-09,2543325378
2021-08-10,2586432588
2021-08-11,2556257541
2021-08-12,2575655785
2021-08-13,2474353842
2021-08-16,2435557353
2021-08-17,2394605504
2021-08-18,2310546445
2021-08-19,2291148200
2021-08-20,2280371398
2021-08-23,2304080363
2021-08-24,2332100050
2021-08-25,2364430457
2021-08-26,2314857166
2021-08-27,2383828701
2021-08-30,2360119736
2021-08-31,2448489516
2021-09-01,2472198482
2021-09-02,2575655785
2021-09-03,2571345064
2021-09-07,2515305691
2021-09-08,2564878983
2021-09-09,2564878983
2021-09-10,2539014657
2021-09-13,2683423810
2021-09-14,2610141553
2021-09-15,2689889891
2021-09-16,2588587948
2021-09-17,2534703936
2021-09-20,2543325378
2021-09-21,2517461052
2021-09-22,2515305691
2021-09-23,2575655785
2021-09-24,2508839610
2021-09-27,2786881113
2021-09-28,2707132775
2021-09-29,2707132775
2021-09-30,2630695815
2021-10-01,2630695815
2021-10-04,2680724895
2021-10-05,2693232165
2021-10-06,2655710355
2021-10-07,2753683971
2021-10-08,2822473957
2021-10-11,2772444876
2021-10-12,2784952146
2021-10-13,2753683971
2021-10-14,2768275786
2021-10-15,2762022151
2021-10-18,2797459416
2021-10-19,2880841217
2021-10-20,2991322103
2021-10-21,2995491193
2021-10-22,3055942999
2021-10-25,3256059321
2021-10-26,3110141169
2021-10-27,3087211174
2021-10-28,3187269335
2021-10-29,3045520274
2021-11-01,3120563894
2021-11-02,3091380264
2021-11-03,3018421188
2021-11-04,3007998463
2021-11-05,3110141169
2021-11-08,3024674824
2021-11-09,3028843914
2021-11-10,2922532118
2021-11-11,3024674824
2021-11-12,3058027544
2021-11-15,3126817530
2021-11-16,3095549354
2021-11-17,3020505733
2021-11-18,2962138473
2021-11-19,2905855757
2021-11-22,2922532118
2021-11-23,3041351184
2021-11-24,3035097549
2021-11-26,2960053928
2021-11-29,2957969383
2021-11-30,2843319407
2021-12-01,2747430336
2021-12-02,2791205781
2021-12-03,2801628506
2021-12-06,2870418492
2021-12-07,2899602122
2021-12-08,2974645743
2021-12-09,2970476653
2021-12-10,3037182094
2021-12-13,2903771212
2021-12-14,2895433032
2021-12-15,2893348487
2021-12-16,2878756672
2021-12-17,2901686667
2021-12-20,2845403952
2021-12-21,2887094852
2021-12-22,2887094852
2021-12-23,2922532118
2021-12-27,3012167553
2021-12-28,3001744828
2021-12-29,3030928459
2021-12-30,2926701208
2021-12-31,2746848802
2022-01-03,2772819009
2022-01-04,2926642542
2022-01-05,2824759423
2022-01-06,2922647125
2022-01-07,2926642542
2022-01-10,3016539412
2022-01-11,3036516494
2022-01-12,3172360653
2022-01-13,3038514202
2022-01-14,3154381279
2022-01-18,3194335443
2022-01-19,3108433990
2022-01-20,3048502743
2022-01-21,2920649417
2022-01-24,2992566913
2022-01-25,2992566913
2022-01-26,2896676919
2022-01-27,2924644834
2022-01-28,2996562330
2022-01-31,2962601290
2022-02-01,3066482117
2022-02-02,3128411072
2022-02-03,3054495868
2022-02-04,3034518786
2022-02-07,3088456908
2022-02-08,2956608165
2022-02-09,3014541703
2022-02-10,3070477534
2022-02-11,3174358361
2022-02-14,3216310234
2022-02-15,3294220854
2022-02-16,3254266690
2022-02-17,3250271273
2022-02-18,3166367528
2022-02-22,3078468367
2022-02-23,3136401905
2022-02-24,3212314817
2022-02-25,3284232313
2022-02-28,3264255231
2022-03-01,3336172727
2022-03-02,3406092515
2022-03-03,3440053554
2022-03-04,3543934382
2022-03-07,3653808334
2022-03-08,3613854169
2022-03-09,3631833543
2022-03-10,3669790000
2022-03-11,3657803750
2022-03-14,3499984801
2022-03-15,3563911464
2022-03-16,3649812917
2022-03-17,3719732705
2022-03-18,3767677702
2022-03-21,3829606657
2022-03-22,3779663952
2022-03-23,3819618116
2022-03-24,3935485193
2022-03-25,4325038296
2022-03-28,4261111633
2022-03-29,4177207888
2022-03-30,4155233097
2022-03-31,4465559937
2022-04-01,4530215728
2022-04-04,4474180709
2022-04-05,4426766463
2022-04-06,4519439762
2022-04-07,4517284569
2022-04-08,4525905342
2022-04-11,4545302079
2022-04-12,4564698816
2022-04-13,4706941555
2022-04-14,4831942750
2022-04-18,4875046611
2022-04-19,4771597346
2022-04-20,4864270646
2022-04-21,4687544818
2022-04-22,4530215728
2022-04-25,4538836500
2022-04-26,4405214532
2022-04-27,4491422253
2022-04-28,4558233237
2022-04-29,4428921656
2022-05-02,4306075653
2022-05-03,4448318393
2022-05-04,4616423448
2022-05-05,4420300884
2022-05-06,4372886637
2022-05-09,3991417473
2022-05-10,4025900561
2022-05-11,4017279789
2022-05-12,4053918070
2022-05-13,4056073263
2022-05-16,4107797896
2022-05-17,4284523723
2022-05-18,4230643898
2022-05-19,4247885442
2022-05-20,4219867933
2022-05-23,4439697621
2022-05-24,4538836500
2022-05-25,4683234432
2022-05-26,4825477171
2022-05-27,4844873908
2022-05-31,4681079239
2022-06-01,4834097943
2022-06-02,4872891418
2022-06-03,4881512190
2022-06-06,4984961455
2022-06-07,5079789948
2022-06-08,5071169176
2022-06-09,5015134157
2022-06-10,5008668578
2022-06-13,4653061730
2022-06-14,4254351021
2022-06-15,4364265865
2022-06-16,4142280984
2022-06-17,3754346240
2022-06-21,3814691645
2022-06-22,3706931994
2022-06-23,3553913289
2022-06-24,3691845643
2022-06-27,3713397573
2022-06-28,3795294908
2022-06-29,3702621608
2022-06-30,3083161478
2022-07-01,3122497074
2022-07-05,2950169701
2022-07-06,2974520308
2022-07-07,3043825882
2022-07-08,3032587140
2022-07-11,3040079635
2022-07-12,3028840893
2022-07-13,3150593928
2022-07-14,3174944535
2022-07-15,3292951323
2022-07-18,3264854469
2022-07-19,3362256897
2022-07-20,3446547460
2022-07-21,3476517438
2022-07-22,3422196853
2022-07-25,3588904855
2022-07-26,3630113575
2022-07-27,3656337306
2022-07-28,3287331953
2022-07-29,3234884491
2022-08-01,3105638961
2022-08-02,3060683995
2022-08-03,3094400220
2022-08-04,2948296577
2022-08-05,2953915948
2022-08-08,2950169701
2022-08-09,3036333388
2022-08-10,3036333388
2022-08-11,3191802648
2022-08-12,3219899502
2022-08-15,3163705794
2022-08-16,3195548895
2022-08-17,3173071412
2022-08-18,3291078200
2022-08-19,3233011368
2022-08-22,3369749392
2022-08-23,3311682560
2022-08-24,3405338741
2022-08-25,3332286919
2022-08-26,3298570694
2022-08-29,3285458829
2022-08-30,3174944535
2022-08-31,3309809436
2022-09-01,3236757615
2022-09-02,3249869480
2022-09-06,3163705794
2022-09-07,3167452041
2022-09-08,3143101434
2022-09-09,3218026379
2022-09-12,3251742604
2022-09-13,3167452041
2022-09-14,3384734381
2022-09-15,3244250109
2022-09-16,3131862692
2022-09-19,3148720805
2022-09-20,3094400220
2022-09-21,3026967769
2022-09-22,2968900937
2022-09-23,2768476710
2022-09-26,2772222957
2022-09-27,2841528531
2022-09-28,2972647184
2022-09-29,2910834105
2022-09-30,2747519161
2022-10-03,2864284303
2022-10-04,3041201184
2022-10-05,3087199573
2022-10-06,3071277054
2022-10-07,3018201989
2022-10-10,3021740327
2022-10-11,3083661235
2022-10-12,3133197962
2022-10-13,3209272221
2022-10-14,3067738716
2022-10-17,3113737105
2022-10-18,3172119676
2022-10-19,3202195546
2022-10-20,3150889650
2022-10-21,3127890456
2022-10-24,3127890456
2022-10-25,3230502247
2022-10-26,3218118065
2022-10-27,2910282692
2022-10-28,2890821835
2022-10-31,2973972769
2022-11-01,3012894483
2022-11-02,3032355340
2022-11-03,3074815391
2022-11-04,3127890456
2022-11-07,3212810558
2022-11-08,3189811364
2022-11-09,3092507079
2022-11-10,3156197157
2022-11-11,3269423960
2022-11-14,3207503052
2022-11-15,3272962298
2022-11-16,3202195546
2022-11-17,3244655597
2022-11-18,3180965520
2022-11-21,3115506274
2022-11-22,3230502247
2022-11-23,3203964714
2022-11-25,3214579727
2022-11-28,3009356145
2022-11-29,3016432821
2022-11-30,3073046222
2022-12-01,3055354534
2022-12-02,3025278665
2022-12-05,2890821835
2022-12-06,2866053472
2022-12-07,2866053472
2022-12-08,2816516745
2022-12-09,2800594226
2022-12-12,2864284303
2022-12-13,2913821030
2022-12-14,2896129341
2022-12-15,2945666068
2022-12-16,2896129341
2022-12-19,2855438459
2022-12-20,2892591004
2022-12-21,3000510301
2022-12-22,2935051055
2022-12-23,3021740327
2022-12-27,3076584560
2022-12-28,2926205211
2022-12-29,2981049444
2022-12-30,2979280276
2023-01-03,2700287275
2023-01-04,2755876470
2023-01-05,2654805206
2023-01-06,2723870570
2023-01-09,2730608654
2023-01-10,2733977696
2023-01-11,2739031259
2023-01-12,2809781144
2023-01-13,2814834707
2023-01-17,2806412102
2023-01-18,2705340838
2023-01-19,2723870570
2023-01-20,2786197849
2023-01-23,2789566891
2023-01-24,2693549190
2023-01-25,2654805206
2023-01-26,2732293175
2023-01-27,2784513328
2023-01-30,2784513328
2023-01-31,2818203750
2023-02-01,2737346738
2023-02-02,2757560991
2023-02-03,2742400301
2023-02-06,2643013558
2023-02-07,2725555091
2023-02-08,2680073022
2023-02-09,2717132485
2023-02-10,2757560991
2023-02-13,2723870570
2023-02-14,2718817006
2023-02-15,2703656317
2023-02-16,2771037160
2023-02-17,2646382600
2023-02-21,2489722141
2023-02-22,2530150647
2023-02-23,2560472026
2023-02-24,2643013558
2023-02-27,2595846968
2023-02-28,2585739842
2023-03-01,2563841068
2023-03-02,2691864669
2023-03-03,2749138386
2023-03-06,2707025359
2023-03-07,2681757543
2023-03-08,2673334938
2023-03-09,2579001758
2023-03-10,2550364899
2023-03-13,2558787505
2023-03-14,2587424363
2023-03-15,2496460225
2023-03-16,2533519689
2023-03-17,2513305436
2023-03-20,2616061221
2023-03-21,2666596853
2023-03-22,2563841068
2023-03-23,2567210110
2023-03-24,2651436164
2023-03-27,2673334938
2023-03-28,2663227811
2023-03-29,2669965895
2023-03-30,2636275474
2023-03-31,2629516119
