,EOG
2018-07-17,71764217280
2018-07-18,71337049320
2018-07-19,70650117060
2018-07-20,70627026900
2018-07-23,70921426440
2018-07-24,72514647480
2018-07-25,74107868520
2018-07-26,74384950440
2018-07-27,74552354100
2018-07-30,74985294600
2018-07-31,74431130760
2018-08-01,72485784780
2018-08-02,72693596220
2018-08-03,70661662140
2018-08-06,71521770600
2018-08-07,71827715220
2018-08-08,70869473580
2018-08-09,70603936740
2018-08-10,70869473580
2018-08-13,70136361000
2018-08-14,71042649780
2018-08-15,66638201760
2018-08-16,66909511140
2018-08-17,66251441580
2018-08-20,66251441580
2018-08-21,66667064460
2018-08-22,67723439279
2018-08-23,67192365600
2018-08-24,67804254840
2018-08-27,68491187100
2018-08-28,68098654380
2018-08-29,68566230120
2018-08-30,68641273140
2018-08-31,68248740420
2018-09-04,67931250720
2018-09-05,68052474060
2018-09-06,66672837000
2018-09-07,66078265380
2018-09-10,65991677279
2018-09-11,67088459880
2018-09-12,67504082760
2018-09-13,67319361480
2018-09-14,68012066279
2018-09-17,67850435160
2018-09-18,68952990300
2018-09-19,69368613180
2018-09-20,68814449340
2018-09-21,68958762840
2018-09-24,71573723460
2018-09-25,72526192560
2018-09-26,72335698740
2018-09-27,73311258000
2018-09-28,73640292780
2018-10-01,74715730000
2018-10-02,75010000000
2018-10-03,75229260000
2018-10-04,75142710000
2018-10-05,75615850000
2018-10-08,74911910000
2018-10-09,76365950000
2018-10-10,72973190000
2018-10-11,70174740000
2018-10-12,70497860000
2018-10-15,70722890000
2018-10-16,70544020000
2018-10-17,69320780000
2018-10-18,68403350000
2018-10-19,67895590000
2018-10-22,67076250000
2018-10-23,64116240000
2018-10-24,61242780000
2018-10-25,61808240000
2018-10-26,61485120000
2018-10-29,58877080000
2018-10-30,60879270000
2018-10-31,60781180000
2018-11-01,61675530000
2018-11-02,59055950000
2018-11-05,61363950000
2018-11-06,61929410000
2018-11-07,62979550000
2018-11-08,60498450000
2018-11-09,60879270000
2018-11-12,58421250000
2018-11-13,56846040000
2018-11-14,56586389999
2018-11-15,58617430000
2018-11-16,60700400000
2018-11-19,60994670000
2018-11-20,59061720000
2018-11-21,61162000000
2018-11-23,58103900000
2018-11-26,59165580000
2018-11-27,58825150000
2018-11-28,59875290000
2018-11-29,60856190000
2018-11-30,59609870000
2018-12-03,62379470000
2018-12-04,60048389999
2018-12-06,58929010000
2018-12-07,59782970000
2018-12-10,58686670000
2018-12-11,58894389999
2018-12-12,59967610000
2018-12-13,59332910000
2018-12-14,57746160000
2018-12-17,55513170000
2018-12-18,54243770000
2018-12-19,53649460000
2018-12-20,51779980000
2018-12-21,50349020000
2018-12-24,47810220000
2018-12-26,51347230000
2018-12-27,51231830000
2018-12-28,50499040000
2018-12-31,50338222470
2019-01-02,52300726270
2019-01-03,51931313790
2019-01-04,54211281440
2019-01-07,54551833570
2019-01-08,55134812640
2019-01-09,57253162330
2019-01-10,57212757840
2019-01-11,55914042090
2019-01-14,56860661570
2019-01-15,56906838130
2019-01-16,56953014690
2019-01-17,57172353350
2019-01-18,58326767350
2019-01-22,55908270020
2019-01-23,55740879989
2019-01-24,56127608680
2019-01-25,57201213700
2019-01-28,56624006700
2019-01-29,57068456090
2019-01-30,57403236150
2019-01-31,57258934400
2019-02-01,57056911950
2019-02-04,57362831660
2019-02-05,56768308450
2019-02-06,55515769260
2019-02-07,53674478930
2019-02-08,53391647500
2019-02-11,54378671470
2019-02-12,55198305410
2019-02-13,55844777250
2019-02-14,55965990720
2019-02-15,57865001750
2019-02-19,57553309970
2019-02-20,57016507460
2019-02-21,55036687450
2019-02-22,55140584710
2019-02-25,54690363250
2019-02-26,54205509370
2019-02-27,54857753280
2019-02-28,54257458000
2019-03-01,55654298940
2019-03-04,55879409670
2019-03-05,55123268500
2019-03-06,53068411580
2019-03-07,52727859450
2019-03-08,49893773080
2019-03-11,49789875820
2019-03-12,50205464860
2019-03-13,51123223989
2019-03-14,51769695830
2019-03-15,51284841950
2019-03-18,53056867440
2019-03-19,53610986160
2019-03-20,55348379230
2019-03-21,55914042090
2019-03-22,54072751760
2019-03-25,53553265460
2019-03-26,54701907390
2019-03-27,54598010130
2019-03-28,54973194680
2019-03-29,54938562260
2019-04-01,55978972400
2019-04-02,55465033000
2019-04-03,54240817800
2019-04-04,54090678200
2019-04-05,56954879800
2019-04-08,57445720800
2019-04-09,56920232199
2019-04-10,57012625800
2019-04-11,57012625800
2019-04-12,60812312600
2019-04-15,58970215200
2019-04-16,59103031000
2019-04-17,58808526400
2019-04-18,59980770200
2019-04-22,61828642199
2019-04-23,61557236000
2019-04-24,60021192400
2019-04-25,58947116800
2019-04-26,56521784800
2019-04-29,56013620000
2019-04-30,55465033000
2019-05-01,53062799400
2019-05-02,51492108200
2019-05-03,52491114000
2019-05-06,52687450400
2019-05-07,52999278800
2019-05-08,54298563800
2019-05-09,54419830400
2019-05-10,54858700000
2019-05-13,53992510000
2019-05-14,54477576400
2019-05-15,54489125600
2019-05-16,54962642800
2019-05-17,53715329200
2019-05-20,54096452800
2019-05-21,55222499800
2019-05-22,53651808600
2019-05-23,51307321000
2019-05-24,50331413600
2019-05-28,50302540600
2019-05-29,49909867800
2019-05-30,48483541600
2019-05-31,47282424800
2019-06-03,47900307000
2019-06-04,48668328800
2019-06-05,47369043800
2019-06-06,48662554200
2019-06-07,48853116000
2019-06-10,49199592000
2019-06-11,49950290000
2019-06-12,49101423800
2019-06-13,49944515400
2019-06-14,49182268200
2019-06-17,49355506200
2019-06-18,50989718000
2019-06-19,51191829000
2019-06-20,52808717000
2019-06-21,53339980200
2019-06-24,52294777600
2019-06-25,51994498400
2019-06-26,53755751400
2019-06-27,53189840600
2019-06-28,53796173600
2019-07-01,53791032510
2019-07-02,50595582840
2019-07-03,50387560800
2019-07-05,51179200229
2019-07-08,52092185850
2019-07-09,51514346850
2019-07-10,52386883740
2019-07-11,52490894760
2019-07-12,52525565100
2019-07-15,51283211250
2019-07-16,50271993000
2019-07-17,49226104410
2019-07-18,49364785770
2019-07-19,50295106560
2019-07-22,50393339190
2019-07-23,50612918010
2019-07-24,50664923520
2019-07-25,49387899330
2019-07-26,48706049310
2019-07-29,48492248880
2019-07-30,49728824340
2019-07-31,49607478150
2019-08-01,46845407729
2019-08-02,47648603940
2019-08-05,45649281000
2019-08-06,45233236920
2019-08-07,44811414450
2019-08-08,46435142040
2019-08-09,45863081430
2019-08-12,45025214880
2019-08-13,45371918280
2019-08-14,43349481780
2019-08-15,43303254660
2019-08-16,43869536880
2019-08-19,44961652590
2019-08-20,44314472910
2019-08-21,44620727580
2019-08-22,43632622890
2019-08-23,41459948250
2019-08-26,41748867750
2019-08-27,41407942740
2019-08-28,41910662670
2019-08-29,43037448720
2019-08-30,42869875410
2019-09-03,42835205070
2019-09-04,43667293229
2019-09-05,43684628400
2019-09-06,44170013160
2019-09-09,46227120000
2019-09-10,46284903900
2019-09-11,46822294170
2019-09-12,46042211520
2019-09-13,45874638210
2019-09-16,49486131960
2019-09-17,46932083580
2019-09-18,46989867479
2019-09-19,47157440790
2019-09-20,46804959000
2019-09-23,46302239070
2019-09-24,45395031840
2019-09-25,44360700030
2019-09-26,43389930510
2019-09-27,43326368220
2019-09-30,42914004000
2019-10-01,41387556000
2019-10-02,40358360000
2019-10-03,40959688000
2019-10-04,41005944000
2019-10-07,40335232000
2019-10-08,39739686000
2019-10-09,39658738000
2019-10-10,39843762000
2019-10-11,40040350000
2019-10-14,39427458000
2019-10-15,40040350000
2019-10-16,39421676000
2019-10-17,38606414000
2019-10-18,37259208000
2019-10-21,39121012000
2019-10-22,40225373999
2019-10-23,41595708000
2019-10-24,41613054000
2019-10-25,41907936000
2019-10-28,41081110000
2019-10-29,41520542000
2019-10-30,40254284000
2019-10-31,40075042000
2019-11-01,41138930000
2019-11-04,42607558000
2019-11-05,42792582000
2019-11-06,41295044000
2019-11-07,43214668000
2019-11-08,43191540000
2019-11-11,42682723999
2019-11-12,42376278000
2019-11-13,41983102000
2019-11-14,41832770000
2019-11-15,42486136000
2019-11-18,41202532000
2019-11-19,40705280000
2019-11-20,41665092000
2019-11-21,42393623999
2019-11-22,42202818000
2019-11-25,42509264000
2019-11-26,41578362000
2019-11-27,41832770000
2019-11-29,40994380000
2019-12-02,40930778000
2019-12-03,39768596000
2019-12-04,41659310000
2019-12-05,40815138000
2019-12-06,42763672000
2019-12-09,43081682000
2019-12-10,43272488000
2019-12-11,43174194000
2019-12-12,44353722000
2019-12-13,43648318000
2019-12-16,45047562000
2019-12-17,45567942000
2019-12-18,46597138000
2019-12-19,46978750000
2019-12-20,47794012000
2019-12-23,48210316000
2019-12-24,48458942000
2019-12-26,48366430000
2019-12-27,48071548000
2019-12-30,47637898000
2019-12-31,48413280000
2020-01-02,48632920000
2020-01-03,49124220000
2020-01-06,51118320000
2020-01-07,51609620000
2020-01-08,50482520000
2020-01-09,51008500000
2020-01-10,49864060000
2020-01-13,49430560000
2020-01-14,49898740000
2020-01-15,50135720000
2020-01-16,50297560000
2020-01-17,49309180000
2020-01-21,48575120000
2020-01-22,48026020000
2020-01-23,47297740000
2020-01-24,46153300000
2020-01-27,44297920000
2020-01-28,44534900000
2020-01-29,43430920000
2020-01-30,43823959999
2020-01-31,42141980000
2020-02-03,41251860000
2020-02-04,42552360000
2020-02-05,44534900000
2020-02-06,43852860000
2020-02-07,42974300000
2020-02-10,42598600000
2020-02-11,43228620000
2020-02-12,43569640000
2020-02-13,43743040000
2020-02-14,43303760000
2020-02-18,43078340000
2020-02-19,44667840000
2020-02-20,43922220000
2020-02-21,42893380000
2020-02-24,40407980000
2020-02-25,38720220000
2020-02-26,36529600000
2020-02-27,34680000000
2020-02-28,36564280000
2020-03-02,36333080000
2020-03-03,36084540000
2020-03-04,37038240000
2020-03-05,35760860000
2020-03-06,31963400000
2020-03-09,21732800000
2020-03-10,24044800000
2020-03-11,22461080000
2020-03-12,18785000000
2020-03-13,20114400000
2020-03-16,17975800000
2020-03-17,17854420000
2020-03-18,17201280000
2020-03-19,19201160000
2020-03-20,20166420000
2020-03-23,19964120000
2020-03-24,23004400000
2020-03-25,22940820000
2020-03-26,22848340000
2020-03-27,20808000000
2020-03-30,20218440000
2020-03-31,20797680000
2020-04-01,20033400000
2020-04-02,22175700000
2020-04-03,23096310000
2020-04-06,22829970000
2020-04-07,23930070000
2020-04-08,26222910000
2020-04-09,25950780000
2020-04-13,25064910000
2020-04-14,24451170000
2020-04-15,23096310000
2020-04-16,21145080000
2020-04-17,24225360000
2020-04-20,23837430000
2020-04-21,23449500000
2020-04-22,24983850000
2020-04-23,25603380000
2020-04-24,25105440000
2020-04-27,25788660000
2020-04-28,26043420000
2020-04-29,27629880000
2020-04-30,27508290000
2020-05-01,25806030000
2020-05-04,27062460000
2020-05-05,26662950000
2020-05-06,26541360000
2020-05-07,27971490000
2020-05-08,29789550000
2020-05-11,28857360000
2020-05-12,28787880000
2020-05-13,27907800000
2020-05-14,27537240000
2020-05-15,27606720000
2020-05-18,30362760000
2020-05-19,29332139999
2020-05-20,30484350000
2020-05-21,30293280000
2020-05-22,30270120000
2020-05-26,29783760000
2020-05-27,30530670000
2020-05-28,29899560000
2020-05-29,29511630000
2020-06-01,29997990000
2020-06-02,31734990000
2020-06-03,32059230000
2020-06-04,31931850000
2020-06-05,34340490000
2020-06-08,35961690000
2020-06-09,34433130000
2020-06-10,32209770000
2020-06-11,29615850000
2020-06-12,30438030000
2020-06-15,30229590000
2020-06-16,31613400000
2020-06-17,30385920000
2020-06-18,30646470000
2020-06-19,30281700000
2020-06-22,30351180000
2020-06-23,30374340000
2020-06-24,28342050000
2020-06-25,29372670000
2020-06-26,28232040000
2020-06-29,28747350000
2020-06-30,29332139999
2020-07-01,28868940000
2020-07-02,29251080000
2020-07-06,29187389999
2020-07-07,27855690000
2020-07-08,27467760000
2020-07-09,25672860000
2020-07-10,26286600000
2020-07-13,26026050000
2020-07-14,27375120000
2020-07-15,27479340000
2020-07-16,27687780000
2020-07-17,27305639999
2020-07-20,27618300000
2020-07-21,29193180000
2020-07-22,29060010000
2020-07-23,28284150000
2020-07-24,28394160000
2020-07-27,28116240000
2020-07-28,27369330000
2020-07-29,28081500000
2020-07-30,26969820000
2020-07-31,27126150000
2020-08-03,26848230000
2020-08-04,28058340000
2020-08-05,29384250000
2020-08-06,29465310000
2020-08-07,28260990000
2020-08-10,29216340000
2020-08-11,28614180000
2020-08-12,28423110000
2020-08-13,27456180000
2020-08-14,27774630000
2020-08-17,26946660000
2020-08-18,26836650000
2020-08-19,26408190000
2020-08-20,25533900000
2020-08-21,25122810000
2020-08-24,25667070000
2020-08-25,25696020000
2020-08-26,25047540000
2020-08-27,26026050000
2020-08-28,26755590000
2020-08-31,26251860000
2020-09-01,26176590000
2020-09-02,25302300000
2020-09-03,24972270000
2020-09-04,24978060000
2020-09-08,23640570000
2020-09-09,24236940000
2020-09-10,22002000000
2020-09-11,22609950000
2020-09-14,22679430000
2020-09-15,22343610000
2020-09-16,23657940000
2020-09-17,23849010000
2020-09-18,23571090000
2020-09-21,22470990000
2020-09-22,22262550000
2020-09-23,21064020000
2020-09-24,21220350000
2020-09-25,21683550000
2020-09-28,21677760000
2020-09-29,20954010000
2020-09-30,20831686560
2020-10-01,20205692640
2020-10-02,20176711440
2020-10-05,21133091040
2020-10-06,20860667760
2020-10-07,21277997040
2020-10-08,21834436080
2020-10-09,21770677440
2020-10-12,22147433040
2020-10-13,22396671360
2020-10-14,21805454880
2020-10-15,22072081920
2020-10-16,21689530080
2020-10-19,20976592560
2020-10-20,21028758720
2020-10-21,20356394880
2020-10-22,21405514320
2020-10-23,21741696240
2020-10-26,20246266320
2020-10-27,20043397920
2020-10-28,18843576240
2020-10-29,19689827280
2020-10-30,19846325760
2020-11-02,20373783600
2020-11-03,20298432480
2020-11-04,20889648960
2020-11-05,20634614400
2020-11-06,20043397920
2020-11-09,23364643440
2020-11-10,24454336560
2020-11-11,24292041839
2020-11-12,23468975760
2020-11-13,24732556080
2020-11-16,26285948400
2020-11-17,26471428080
2020-11-18,26042506320
2020-11-19,26349707040
2020-11-20,26309133360
2020-11-23,29201457120
2020-11-24,31543138080
2020-11-25,30720072000
2020-11-27,29810062320
2020-11-30,27172773120
2020-12-01,26969904720
2020-12-02,27717619680
2020-12-03,27920488080
2020-12-04,30720072000
2020-12-07,29891209680
2020-12-08,30227391600
2020-12-09,30696887040
2020-12-10,31693840320
2020-12-11,31067846400
2020-12-14,30186817920
2020-12-15,30812811839
2020-12-16,30546184800
2020-12-17,30227391600
2020-12-18,30007134480
2020-12-21,29027569920
2020-12-22,28314632400
2020-12-23,29027569920
2020-12-24,28749350400
2020-12-28,28366798560
2020-12-29,28210300080
2020-12-30,29305789440
2020-12-31,28924600000
2021-01-04,28918800000
2021-01-05,31273600000
2021-01-06,31934800000
2021-01-07,33999600000
2021-01-08,34144600000
2021-01-11,34573800000
2021-01-12,36215200000
2021-01-13,35072600000
2021-01-14,36099200000
2021-01-15,34330200000
2021-01-19,35078400000
2021-01-20,34916000000
2021-01-21,31917400000
2021-01-22,31818800000
2021-01-25,32016000000
2021-01-26,31024200000
2021-01-27,31905800000
2021-01-28,31157600000
2021-01-29,29556800000
2021-02-01,29771400000
2021-02-02,29730800000
2021-02-03,32410400000
2021-02-04,33332600000
2021-02-05,32833800000
2021-02-08,34457800000
2021-02-09,33767600000
2021-02-10,34921800000
2021-02-11,34591200000
2021-02-12,35391600000
2021-02-16,36598000000
2021-02-17,36853200000
2021-02-18,35130600000
2021-02-19,36255800000
2021-02-22,38338000000
2021-02-23,39353000000
2021-02-24,41974600000
2021-02-25,40942200000
2021-02-26,37444800000
2021-03-01,37688400000
2021-03-02,37392600000
2021-03-03,38854200000
2021-03-04,41429400000
2021-03-05,43256400000
2021-03-08,43262200000
2021-03-09,42693800000
2021-03-10,43563800000
2021-03-11,43679800000
2021-03-12,43500000000
2021-03-15,43128800000
2021-03-16,40977000000
2021-03-17,42450200000
2021-03-18,39962000000
2021-03-19,40646400000
2021-03-22,39573400000
2021-03-23,40397000000
2021-03-24,42073200000
2021-03-25,42363200000
2021-03-26,43430400000
2021-03-29,42711200000
2021-03-30,42490800000
2021-03-31,42067400000
2021-04-01,43697200000
2021-04-05,41638200000
2021-04-06,41934000000
2021-04-07,42514000000
2021-04-08,41870200000
2021-04-09,41626600000
2021-04-12,40658000000
2021-04-13,40832000000
2021-04-14,42989600000
2021-04-15,42241400000
2021-04-16,40895800000
2021-04-19,41348200000
2021-04-20,39770599999
2021-04-21,39996800000
2021-04-22,39643000000
2021-04-23,40054800000
2021-04-26,40501400000
2021-04-27,41574400000
2021-04-28,43488400000
2021-04-29,44039400000
2021-04-30,42711200000
2021-05-03,44062600000
2021-05-04,43505800000
2021-05-05,44491800000
2021-05-06,44648400000
2021-05-07,48198000000
2021-05-10,49039000000
2021-05-11,47641200000
2021-05-12,47188800000
2021-05-13,46156400000
2021-05-14,47908000000
2021-05-17,49358000000
2021-05-18,48122600000
2021-05-19,46713200000
2021-05-20,46701600000
2021-05-21,46440599999
2021-05-24,46481200000
2021-05-25,45634400000
2021-05-26,46168000000
2021-05-27,46591400000
2021-05-28,46597200000
2021-06-01,49062200000
2021-06-02,49456600000
2021-06-03,50349800000
2021-06-04,50726800000
2021-06-07,50477400000
2021-06-08,50686200000
2021-06-09,49769800000
2021-06-10,49978600000
2021-06-11,49555200000
2021-06-14,49218800000
2021-06-15,49648000000
2021-06-16,49131800000
2021-06-17,47229400000
2021-06-18,45999800000
2021-06-21,49294200000
2021-06-22,49271000000
2021-06-23,49706000000
2021-06-24,49932200000
2021-06-25,50837000000
2021-06-28,48122600000
2021-06-29,47739800000
2021-06-30,48478640000
2021-07-01,49960190000
2021-07-02,49832370000
2021-07-06,48641320000
2021-07-07,47113290000
2021-07-08,46416090000
2021-07-09,47984790000
2021-07-12,48397300000
2021-07-13,48066130000
2021-07-14,46282460000
2021-07-15,44266390000
2021-07-16,42941710000
2021-07-19,40867540000
2021-07-20,41541500000
2021-07-21,43104390000
2021-07-22,42819700000
2021-07-23,42128310000
2021-07-26,43092770000
2021-07-27,42256130000
2021-07-28,42587300000
2021-07-29,42825510000
2021-07-30,42331660000
2021-08-02,41611220000
2021-08-03,42808080000
2021-08-04,41099940000
2021-08-05,41099940000
2021-08-06,41210330000
2021-08-09,40309780000
2021-08-10,39932130000
2021-08-11,40356260000
2021-08-12,40547990000
2021-08-13,39508000000
2021-08-16,38299520000
2021-08-17,38328570000
2021-08-18,37974160000
2021-08-19,37335060000
2021-08-20,37457070000
2021-08-23,39298840000
2021-08-24,39769450000
2021-08-25,39932130000
2021-08-26,39176830000
2021-08-27,40455030000
2021-08-30,39153590000
2021-08-31,39229120000
2021-09-01,38555160000
2021-09-02,39717160000
2021-09-03,39502190000
2021-09-07,39316270000
2021-09-08,39031580000
2021-09-09,39130350000
2021-09-10,39008340000
2021-09-13,40722290000
2021-09-14,40391120000
2021-09-15,43755110000
2021-09-16,42976570000
2021-09-17,43139250000
2021-09-20,41558930000
2021-09-21,41954010000
2021-09-22,43342600000
2021-09-23,44661470000
2021-09-24,45376100000
2021-09-27,47531610000
2021-09-28,47485130000
2021-09-29,47973169999
2021-09-30,46636870000
2021-10-01,48751710000
2021-10-04,50198400000
2021-10-05,50605100000
2021-10-06,50297169999
2021-10-07,49843990000
2021-10-08,52597930000
2021-10-11,52382960000
2021-10-12,52359720000
2021-10-13,52528210000
2021-10-14,52621169999
2021-10-15,52069220000
2021-10-18,51889110000
2021-10-19,52382960000
2021-10-20,54091100000
2021-10-21,52812900000
2021-10-22,53452000000
2021-10-25,54637240000
2021-10-26,55195000000
2021-10-27,54056240000
2021-10-28,54503610000
2021-10-29,53719260000
2021-11-01,54300260000
2021-11-02,53928419999
2021-11-03,52841950000
2021-11-04,52812900000
2021-11-05,55264720000
2021-11-08,56351190000
2021-11-09,56420910000
2021-11-10,54782490000
2021-11-11,55148520000
2021-11-12,55102040000
2021-11-15,54149200000
2021-11-16,53393900000
2021-11-17,52336480000
2021-11-18,52069220000
2021-11-19,49780080000
2021-11-22,50378510000
2021-11-23,53312560000
2021-11-24,54062050000
2021-11-26,50791020000
2021-11-29,51354590000
2021-11-30,50547000000
2021-12-01,49588350000
2021-12-02,50291360000
2021-12-03,49960190000
2021-12-06,50878169999
2021-12-07,52615360000
2021-12-08,52336480000
2021-12-09,51639280000
2021-12-10,52104080000
2021-12-13,51145430000
2021-12-14,49559300000
2021-12-15,49274610000
2021-12-16,50076390000
2021-12-17,48804000000
2021-12-20,48559980000
2021-12-21,50169350000
2021-12-22,50674820000
2021-12-23,50651580000
2021-12-27,52743180000
2021-12-28,52417820000
2021-12-29,52202850000
2021-12-30,51813580000
2021-12-31,51699060000
2022-01-03,53055120000
2022-01-04,55493700000
2022-01-05,54475200000
2022-01-06,55592640000
2022-01-07,57129120000
2022-01-10,57070920000
2022-01-11,59480400000
2022-01-12,59812140000
2022-01-13,59364000000
2022-01-14,61476660000
2022-01-18,61499940000
2022-01-19,61185660000
2022-01-20,60237000000
2022-01-21,58566660000
2022-01-24,59544420000
2022-01-25,62239080000
2022-01-26,62582460000
2022-01-27,63874500000
2022-01-28,63845400000
2022-01-31,64881360000
2022-02-01,65870760000
2022-02-02,65719440000
2022-02-03,65055960000
2022-02-04,66173400000
2022-02-07,66749580000
2022-02-08,64910460000
2022-02-09,65946420000
2022-02-10,65568120000
2022-02-11,67948500000
2022-02-14,66004620000
2022-02-15,64543800000
2022-02-16,65050140000
2022-02-17,65533200000
2022-02-18,64962840000
2022-02-22,63746460000
2022-02-23,64212060000
2022-02-24,64078200000
2022-02-25,62436960000
2022-02-28,66883440000
2022-03-01,67750620000
2022-03-02,67942680000
2022-03-03,67680780000
2022-03-04,69112500000
2022-03-07,69927300000
2022-03-08,68565420000
2022-03-09,66214140000
2022-03-10,69770160000
2022-03-11,67907760000
2022-03-14,67418880000
2022-03-15,66243239999
2022-03-16,65766000000
2022-03-17,68600340000
2022-03-18,67395600000
2022-03-21,71271720000
2022-03-22,70323060000
2022-03-23,71906100000
2022-03-24,70427820000
2022-03-25,72464820000
2022-03-28,70340520000
2022-03-29,70206660000
2022-03-30,70474380000
2022-03-31,69511090000
2022-04-01,70152390000
2022-04-04,70443890000
2022-04-05,68694890000
2022-04-06,69056350000
2022-04-07,70321460000
2022-04-08,73971040000
2022-04-11,70741220000
2022-04-12,72624310000
2022-04-13,72035480000
2022-04-14,71674020000
2022-04-18,71895560000
2022-04-19,70986080000
2022-04-20,71528270000
2022-04-21,69662670000
2022-04-22,67697960000
2022-04-25,65161910000
2022-04-26,65056970000
2022-04-27,65768230000
2022-04-28,68659910000
2022-04-29,68071080000
2022-05-02,67808730000
2022-05-03,70403080000
2022-05-04,72740910000
2022-05-05,71953860000
2022-05-06,77084260000
2022-05-09,68759020000
2022-05-10,69703480000
2022-05-11,70712070000
2022-05-12,70257330000
2022-05-13,72455240000
2022-05-16,73667880000
2022-05-17,74285860000
2022-05-18,71464140000
2022-05-19,70951100000
2022-05-20,71155150000
2022-05-23,74664810000
2022-05-24,75352750000
2022-05-25,77579810000
2022-05-26,77958760000
2022-05-27,79783550000
2022-05-31,79847680000
2022-06-01,81579190000
2022-06-02,81293520000
2022-06-03,83065840000
2022-06-06,82267130000
2022-06-07,85077190000
2022-06-08,84966420000
2022-06-09,83071670000
2022-06-10,83952000000
2022-06-13,77381590000
2022-06-14,76524580000
2022-06-15,74309180000
2022-06-16,69703480000
2022-06-17,65103610000
2022-06-21,68589950000
2022-06-22,64578910000
2022-06-23,62480110000
2022-06-24,64473970000
2022-06-27,66322080000
2022-06-28,68974730000
2022-06-29,66007260000
2022-06-30,64386520000
2022-07-01,65074460000
2022-07-05,61110059999
2022-07-06,58830530000
2022-07-07,61255809999
2022-07-08,61518160000
2022-07-11,60457100000
2022-07-12,58002670000
2022-07-13,57944370000
2022-07-14,55454960000
2022-07-15,56714240000
2022-07-18,58025990000
2022-07-19,60410460000
2022-07-20,61547309999
2022-07-21,60375480000
2022-07-22,58883000000
2022-07-25,61494840000
2022-07-26,60486250000
2022-07-27,63074770000
2022-07-28,62608370000
2022-07-29,64841260000
2022-08-01,62719140000
2022-08-02,62491770000
2022-08-03,60404630000
2022-08-04,58195059999
2022-08-05,62386830000
2022-08-08,62491770000
2022-08-09,63103920000
2022-08-10,63541170000
2022-08-11,66193820000
2022-08-12,66747670000
2022-08-15,65459240000
2022-08-16,65535030000
2022-08-17,66281270000
2022-08-18,69371170000
2022-08-19,69231250000
2022-08-22,69318700000
2022-08-23,70997740000
2022-08-24,72233700000
2022-08-25,73003260000
2022-08-26,72624310000
2022-08-29,73790310000
2022-08-30,71044380000
2022-08-31,70717900000
2022-09-01,69207930000
2022-09-02,70846160000
2022-09-06,70140730000
2022-09-07,68315940000
2022-09-08,68974730000
2022-09-09,71918880000
2022-09-12,73697030000
2022-09-13,71656530000
2022-09-14,73883590000
2022-09-15,71452480000
2022-09-16,70805350000
2022-09-19,70210690000
2022-09-20,69744290000
2022-09-21,68933920000
2022-09-22,68998050000
2022-09-23,63616960000
2022-09-26,61319940000
2022-09-27,61477350000
2022-09-28,65138590000
2022-09-29,65861510000
2022-09-30,65250320000
2022-10-03,70039120000
2022-10-04,73099280000
2022-10-05,73630720000
2022-10-06,74477520000
2022-10-07,74430800000
2022-10-10,72240800000
2022-10-11,71656800000
2022-10-12,72100640000
2022-10-13,74366560000
2022-10-14,70412880000
2022-10-17,70605600000
2022-10-18,72410160000
2022-10-19,75960880000
2022-10-20,76848560000
2022-10-21,78840000000
2022-10-24,78641440000
2022-10-25,77088000000
2022-10-26,78431200000
2022-10-27,78472080000
2022-10-28,78074960000
2022-10-31,79727680000
2022-11-01,79605040000
2022-11-02,79184560000
2022-11-03,80813920000
2022-11-04,83062320000
2022-11-07,85228960000
2022-11-08,86583840000
2022-11-09,81538080000
2022-11-10,83109040000
2022-11-11,85912240000
2022-11-14,85369120000
2022-11-15,86023200000
2022-11-16,83774800000
2022-11-17,84382160000
2022-11-18,82355680000
2022-11-21,81678240000
2022-11-22,84282880000
2022-11-23,83307600000
2022-11-25,83301759999
2022-11-28,79803600000
2022-11-29,82513360000
2022-11-30,82887120000
2022-12-01,82075360000
2022-12-02,81158480000
2022-12-05,78337759999
2022-12-06,74629360000
2022-12-07,73677440000
2022-12-08,72748880000
2022-12-09,71055280000
2022-12-12,72451040000
2022-12-13,74436640000
2022-12-14,73543120000
2022-12-15,73951920000
2022-12-16,73449680000
2022-12-19,73309520000
2022-12-20,73870160000
2022-12-21,75925840000
2022-12-22,73759200000
2022-12-23,76276240000
2022-12-27,77134720000
2022-12-28,74401600000
2022-12-29,75119920000
2022-12-30,75639680000
2023-01-03,72678800000
2023-01-04,72626240000
2023-01-05,72637920000
2023-01-06,74442480000
2023-01-09,74606000000
2023-01-10,74524240000
2023-01-11,74080400000
2023-01-12,76182800000
2023-01-13,75604640000
2023-01-17,75955040000
2023-01-18,75213360000
2023-01-19,76673360000
2023-01-20,77526000000
2023-01-23,78361120000
2023-01-24,77531840000
2023-01-25,77380000000
2023-01-26,79383120000
2023-01-27,78641440000
2023-01-30,77146400000
2023-01-31,77234000000
2023-02-01,74337360000
2023-02-02,72854000000
2023-02-03,72778080000
2023-02-06,72316720000
2023-02-07,74623520000
2023-02-08,75125759999
2023-02-09,74261440000
2023-02-10,78337759999
2023-02-13,77835520000
2023-02-14,77747920000
2023-02-15,75061520000
2023-02-16,73081760000
2023-02-17,69157280000
2023-02-21,69630320000
2023-02-22,68660879999
2023-02-23,69805520000
2023-02-24,66727840000
2023-02-27,67014000000
2023-02-28,66003680000
2023-03-01,68917840000
2023-03-02,70547200000
2023-03-03,71113680000
