,SIG
2013-12-09,6048840000
2013-12-10,6075972000
2013-12-11,6002556000
2013-12-12,5999364000
2013-12-13,6019314000
2013-12-16,6082356000
2013-12-17,6049638000
2013-12-18,6139014000
2013-12-19,6069588000
2013-12-20,6179712000
2013-12-23,6183702000
2013-12-24,6211632000
2013-12-26,6258714000
2013-12-27,6218814000
2013-12-30,6267492000
2013-12-31,6280260000
2014-01-02,6281057999
2014-01-03,6281856000
2014-01-06,6329735999
2014-01-07,6388788000
2014-01-08,6357666000
2014-01-09,5875674000
2014-01-10,5700114000
2014-01-13,5595576000
2014-01-14,5799066000
2014-01-15,5842956000
2014-01-16,5833380000
2014-01-17,6018516000
2014-01-21,6011334000
2014-01-22,6040860000
2014-01-23,6048840000
2014-01-24,5942706000
2014-01-27,6305796000
2014-01-28,6380010000
2014-01-29,6348090000
2014-01-30,6452628000
2014-01-31,6348090000
2014-02-03,6070802000
2014-02-04,6014872000
2014-02-05,6120340000
2014-02-06,6267356000
2014-02-07,6328080000
2014-02-10,6342462000
2014-02-11,6364834000
2014-02-12,6312100000
2014-02-13,6354447000
2014-02-14,6334472000
2014-02-18,6333673000
2014-02-19,7482635000
2014-02-20,7528178000
2014-02-21,7537766000
2014-02-24,7532972000
2014-02-25,7621661000
2014-02-26,7638440000
2014-02-27,7648028000
2014-02-28,7634445000
2014-03-03,7621661000
2014-03-04,7878140000
2014-03-05,7773471000
2014-03-06,7870150000
2014-03-07,7913296000
2014-03-10,7812622000
2014-03-11,7789451000
2014-03-12,7782260000
2014-03-13,7830200000
2014-03-14,7894120000
2014-03-17,8054719000
2014-03-18,8137815000
2014-03-19,8161785000
2014-03-20,8150599000
2014-03-21,7987603000
2014-03-24,7922884000
2014-03-25,7950849000
2014-03-26,7858165000
2014-03-27,8391897000
2014-03-28,8467003000
2014-03-31,8458214000
2014-04-01,8527727000
2014-04-02,8545305000
2014-04-03,8558089000
2014-04-04,8372721000
2014-04-07,8190549000
2014-04-08,8311997000
2014-04-09,8377515000
2014-04-10,8238489000
2014-04-11,8105855000
2014-04-14,8153795000
2014-04-15,8051523000
2014-04-16,8092272000
2014-04-17,8025955000
2014-04-21,8024357000
2014-04-22,7977216000
2014-04-23,7962035000
2014-04-24,8004382000
2014-04-25,7937266000
2014-04-28,7915692999
2014-04-29,8001186000
2014-04-30,8095467999
2014-05-01,8196941000
2014-05-02,8286428999
2014-05-05,8233695000
2014-05-06,8093071000
2014-05-07,8129026000
2014-05-08,8143408000
2014-05-09,8065106000
2014-05-12,8067503000
2014-05-13,8016367000
2014-05-14,7998789000
2014-05-15,7893321000
2014-05-16,7906903999
2014-05-19,7871748000
2014-05-20,7795044000
2014-05-21,7961236000
2014-05-22,8361535000
2014-05-23,8333570000
2014-05-27,8339163000
2014-05-28,8363133000
2014-05-29,8658763000
2014-05-30,8476591000
2014-06-02,8486178999
2014-06-03,8308801000
2014-06-04,8411872000
2014-06-05,8460611000
2014-06-06,8604431000
2014-06-09,8607627000
2014-06-10,8631597000
2014-06-11,8576466000
2014-06-12,8489375000
2014-06-13,8557290000
2014-06-16,8593245000
2014-06-17,8696316000
2014-06-18,8706703000
2014-06-19,8741060000
2014-06-20,8887277000
2014-06-23,8728276000
2014-06-24,8701110000
2014-06-25,8778613000
2014-06-26,8765030000
2014-06-27,8804980000
2014-06-30,8836141000
2014-07-01,8940810000
2014-07-02,8812970000
2014-07-03,8960785000
2014-07-07,8780211000
2014-07-08,8693919000
2014-07-09,8971172000
2014-07-10,8887277000
2014-07-11,8943207000
2014-07-14,8986353000
2014-07-15,8992745000
2014-07-16,8906453000
2014-07-17,8717090000
2014-07-18,8876890000
2014-07-21,8778613000
2014-07-22,8701909000
2014-07-23,8570074000
2014-07-24,8556491000
2014-07-25,8467003000
2014-07-28,8379113000
2014-07-29,8280037000
2014-07-30,8346353999
2014-07-31,8133021000
2014-08-01,8182559000
2014-08-04,8327178000
2014-08-05,8204132000
2014-08-06,8183358000
2014-08-07,8157790000
2014-08-08,8358339000
2014-08-11,8391098000
2014-08-12,8385505000
2014-08-13,8378314000
2014-08-14,8386303999
2014-08-15,8391897000
2014-08-18,8485380000
2014-08-19,8548501000
2014-08-20,8512546000
2014-08-21,8447028000
2014-08-22,8547702000
2014-08-25,8645979000
2014-08-26,8662758000
2014-08-27,8631597000
2014-08-28,9297963000
2014-08-29,9417813000
2014-09-02,9391446000
2014-09-03,9368275000
2014-09-04,9399436000
2014-09-05,9496115000
2014-09-08,9427401000
2014-09-09,9349099000
2014-09-10,9388250000
2014-09-11,9480135000
2014-09-12,9413818000
2014-09-15,9336315000
2014-09-16,9433793000
2014-09-17,9361084000
2014-09-18,9279586000
2014-09-19,9206877000
2014-09-22,9129374000
2014-09-23,9021509000
2014-09-24,9207676000
2014-09-25,9113394000
2014-09-26,9171721000
2014-09-29,9160535000
2014-09-30,9101409000
2014-10-01,8959986000
2014-10-02,9111796000
2014-10-03,9285179000
2014-10-06,9230847000
2014-10-07,9086228000
2014-10-08,8968775000
2014-10-09,8802583000
2014-10-10,8733070000
2014-10-13,8620411000
2014-10-14,8335167999
2014-10-15,8494967999
2014-10-16,8629200000
2014-10-17,8758638000
2014-10-20,8721085000
2014-10-21,8818563000
2014-10-22,8801784000
2014-10-23,9031896000
2014-10-24,9254817000
2014-10-27,9335516000
2014-10-28,9399436000
2014-10-29,9393843000
2014-10-30,9544055000
2014-10-31,9588799000
2014-11-03,9560035000
2014-11-04,9557638000
2014-11-05,9585603000
2014-11-06,9693468000
2014-11-07,9611171000
2014-11-10,9779760000
2014-11-11,9670297000
2014-11-12,9796539000
2014-11-13,9789348000
2014-11-14,9725428000
2014-11-17,9588799000
2014-11-18,9576814000
2014-11-19,9635141000
2014-11-20,9717438000
2014-11-21,9815715000
2014-11-24,9826901000
2014-11-25,10514041000
2014-11-26,10334266000
2014-11-28,10463704000
2014-12-01,10173667000
2014-12-02,10124129000
2014-12-03,10253567000
2014-12-04,10203230000
2014-12-05,10293517000
2014-12-08,10222406000
2014-12-09,10235190000
2014-12-10,10021857000
2014-12-11,10167275000
2014-12-12,10143305000
2014-12-15,10156089000
2014-12-16,9974716000
2014-12-17,10171270000
2014-12-18,10366226000
2014-12-19,10376613000
2014-12-22,10331869000
2014-12-23,10470895000
2014-12-24,10438935000
2014-12-26,10453317000
2014-12-29,10556388000
2014-12-30,10498060999
2014-12-31,10512443000
2015-01-02,10371819000
2015-01-05,10508448000
2015-01-06,10261557000
2015-01-07,10454116000
2015-01-08,10078586000
2015-01-09,9981108000
2015-01-12,9941158000
2015-01-13,9847675000
2015-01-14,9777363000
2015-01-15,9850871000
2015-01-16,9961932000
2015-01-20,9829298000
2015-01-21,9939560000
2015-01-22,9936364000
2015-01-23,9974716000
2015-01-26,10002681000
2015-01-27,10013867000
2015-01-28,9823705000
2015-01-29,9862057000
2015-01-30,9676689000
2015-02-02,9708800000
2015-02-03,9840000000
2015-02-04,9736800000
2015-02-05,9650400000
2015-02-06,9566400000
2015-02-09,9436800000
2015-02-10,9608800000
2015-02-11,9556800000
2015-02-12,9586400000
2015-02-13,9615200000
2015-02-17,9618400000
2015-02-18,9608800000
2015-02-19,9600000000
2015-02-20,9606400000
2015-02-23,9580000000
2015-02-24,9569600000
2015-02-25,9520000000
2015-02-26,9550400000
2015-02-27,9590400000
2015-03-02,9752800000
2015-03-03,9712000000
2015-03-04,9596000000
2015-03-05,9654400000
2015-03-06,9591200000
2015-03-09,9550400000
2015-03-10,9391200000
2015-03-11,9606400000
2015-03-12,9836800000
2015-03-13,9910400000
2015-03-16,10074400000
2015-03-17,10027200000
2015-03-18,10064000000
2015-03-19,10050400000
2015-03-20,10085600000
2015-03-23,10294400000
2015-03-24,10306400000
2015-03-25,10186400000
2015-03-26,10800000000
2015-03-27,10906400000
2015-03-30,11182400000
2015-03-31,11103200000
2015-04-01,11034400000
2015-04-02,11148800000
2015-04-06,11180800000
2015-04-07,11056800000
2015-04-08,11021600000
2015-04-09,11036800000
2015-04-10,10961600000
2015-04-13,10880000000
2015-04-14,10815200000
2015-04-15,10805600000
2015-04-16,10738400000
2015-04-17,10592800000
2015-04-20,10707200000
2015-04-21,10799200000
2015-04-22,10958400000
2015-04-23,11038400000
2015-04-24,11040000000
2015-04-27,10929600000
2015-04-28,10922400000
2015-04-29,10867200000
2015-04-30,10730400000
2015-05-01,10943200000
2015-05-04,10968314000
2015-05-05,10813696000
2015-05-06,10748342000
2015-05-07,10867095000
2015-05-08,10939622000
2015-05-11,10841591000
2015-05-12,10877456000
2015-05-13,10777831000
2015-05-14,10584160000
2015-05-15,10617634000
2015-05-18,10690161000
2015-05-19,10659078000
2015-05-20,10834418000
2015-05-21,10871080000
2015-05-22,10890207999
2015-05-26,10717259000
2015-05-27,10614446000
2015-05-28,10550686000
2015-05-29,10307601000
2015-06-01,10335496000
2015-06-02,10353827000
2015-06-03,10517212000
2015-06-04,10433527000
2015-06-05,10440700000
2015-06-08,10306007000
2015-06-09,10400053000
2015-06-10,10467001000
2015-06-11,10408023000
2015-06-12,10455843000
2015-06-15,10406429000
2015-06-16,10498084000
2015-06-17,10545904000
2015-06-18,10618431000
2015-06-19,10481347000
2015-06-22,10568220000
2015-06-23,10608070000
2015-06-24,10373752000
2015-06-25,10397662000
2015-06-26,10423166000
2015-06-29,10179284000
2015-06-30,10220728000
2015-07-01,10132261000
2015-07-02,10097193000
2015-07-06,10062125000
2015-07-07,9963297000
2015-07-08,9702678000
2015-07-09,9622181000
2015-07-10,9694708000
2015-07-13,9840559000
2015-07-14,9901928000
2015-07-15,9848529000
2015-07-16,9793536000
2015-07-17,9745716000
2015-07-20,9775205000
2015-07-21,9799912000
2015-07-22,9858890000
2015-07-23,9842153000
2015-07-24,9646888000
2015-07-27,9454014000
2015-07-28,9633339000
2015-07-29,9705866000
2015-07-30,9711445000
2015-07-31,9661234000
2015-08-03,9619883000
2015-08-04,9637329000
2015-08-05,9673014000
2015-08-06,9519965000
2015-08-07,9542962000
2015-08-10,9643673000
2015-08-11,9515207000
2015-08-12,9496175000
2015-08-13,9542962000
2015-08-14,9606402000
2015-08-17,9779276000
2015-08-18,9843509000
2015-08-19,10031450000
2015-08-20,9973561000
2015-08-21,9763416000
2015-08-24,9497761000
2015-08-25,9322508000
2015-08-26,9618297000
2015-08-27,11008426000
2015-08-28,11075038000
2015-08-31,10943400000
2015-09-01,10630165000
2015-09-02,10949744000
2015-09-03,10876788000
2015-09-04,10826829000
2015-09-08,11085347000
2015-09-09,10918024000
2015-09-10,10937055999
2015-09-11,11041732000
2015-09-14,10968776000
2015-09-15,10897405999
2015-09-16,11000496000
2015-09-17,10932298000
2015-09-18,10853791000
2015-09-21,10989394000
2015-09-22,10990980000
2015-09-23,11234430999
2015-09-24,11228880000
2015-09-25,11102793000
2015-09-28,10938642000
2015-09-29,10610340000
2015-09-30,10795109000
2015-10-01,10703121000
2015-10-02,10820485000
2015-10-05,10966397000
2015-10-06,10796695000
2015-10-07,10967190000
2015-10-08,11255049000
2015-10-09,11339900000
2015-10-12,11479468000
2015-10-13,11312938000
2015-10-14,11174955999
2015-10-15,11232845000
2015-10-16,11339107000
2015-10-19,11583351000
2015-10-20,11566698000
2015-10-21,11604762000
2015-10-22,11703887000
2015-10-23,11479468000
2015-10-26,11718954000
2015-10-27,11712610000
2015-10-28,11852971000
2015-10-29,11940201000
2015-10-30,11969542000
2015-11-02,11814263999
2015-11-03,11734272000
2015-11-04,11737440000
2015-11-05,11702592000
2015-11-06,11613887999
2015-11-09,11630520000
2015-11-10,11858616000
2015-11-11,11488752000
2015-11-12,11178287999
2015-11-13,10804463999
2015-11-16,10981080000
2015-11-17,10923263999
2015-11-18,11134728000
2015-11-19,11065032000
2015-11-20,10897920000
2015-11-23,11139480000
2015-11-24,10683287999
2015-11-25,10722887999
2015-11-27,10536768000
2015-11-30,10406087999
2015-12-01,10378368000
2015-12-02,10251648000
2015-12-03,10134432000
2015-12-04,10298376000
2015-12-07,10096416000
2015-12-08,9889704000
2015-12-09,9585576000
2015-12-10,9618840000
2015-12-11,9294120000
2015-12-14,9249768000
2015-12-15,9265608000
2015-12-16,9266400000
2015-12-17,9220464000
2015-12-18,9105624000
2015-12-21,9303624000
2015-12-22,9561024000
2015-12-23,9653688000
2015-12-24,9475488000
2015-12-28,9574488000
2015-12-29,9656064000
2015-12-30,9644184000
2015-12-31,9796248000
2016-01-04,9886536000
2016-01-05,9945936000
2016-01-06,10082952000
2016-01-07,10555776000
2016-01-08,10052856000
2016-01-11,9993456000
2016-01-12,10054440000
2016-01-13,9822384000
2016-01-14,9860400000
2016-01-15,9624384000
2016-01-19,9679032000
2016-01-20,9554688000
2016-01-21,9466776000
2016-01-22,9705168000
2016-01-25,9401832000
2016-01-26,9393120000
2016-01-27,9394704000
2016-01-28,8980488000
2016-01-29,9187200000
2016-02-01,9480732000
2016-02-02,9053934000
2016-02-03,8750538000
2016-02-04,8631852000
2016-02-05,8267148000
2016-02-08,7894584000
2016-02-09,7567608000
2016-02-10,7617126000
2016-02-11,7444205999
2016-02-12,7752318000
2016-02-16,8186190000
2016-02-17,8282082000
2016-02-18,8168898000
2016-02-19,8160251999
2016-02-22,8098944000
2016-02-23,7873362000
2016-02-24,7700442000
2016-02-25,7637562000
2016-02-26,7791618000
2016-02-29,8520240000
2016-03-01,8839356000
2016-03-02,8878656000
2016-03-03,8803200000
2016-03-04,8792196000
2016-03-07,8815776000
2016-03-08,8568186000
2016-03-09,8495874000
2016-03-10,8618490000
2016-03-11,8741106000
2016-03-14,8799270000
2016-03-15,8767830000
2016-03-16,8922672000
2016-03-17,9121530000
2016-03-18,9229998000
2016-03-21,9277158000
2016-03-22,9297594000
2016-03-23,9275586000
2016-03-24,9543612000
2016-03-28,9648150000
2016-03-29,9660726000
2016-03-30,9406848000
2016-03-31,9748758000
2016-04-01,9744042000
2016-04-04,9512958000
2016-04-05,9420996000
2016-04-06,9435144000
2016-04-07,9123102000
2016-04-08,8960400000
2016-04-11,8822850000
2016-04-12,8843286000
2016-04-13,9068868000
2016-04-14,8850360000
2016-04-15,8811060000
2016-04-18,8898306000
2016-04-19,8794554000
2016-04-20,8818134000
2016-04-21,8811846000
2016-04-22,8796126000
2016-04-25,8595696000
2016-04-26,8764686000
2016-04-27,8796912000
2016-04-28,8543034000
2016-04-29,8532816000
2016-05-02,8440908000
2016-05-03,8434740000
2016-05-04,8440908000
2016-05-05,8380770000
2016-05-06,8326029000
2016-05-09,8297502000
2016-05-10,8335281000
2016-05-11,8016858000
2016-05-12,8026110000
2016-05-13,7949010000
2016-05-16,8188020000
2016-05-17,8180310000
2016-05-18,8231196000
2016-05-19,8378457000
2016-05-20,8265120000
2016-05-23,8322945000
2016-05-24,8155638000
2016-05-25,8355327000
2016-05-26,7478700000
2016-05-27,7677618000
2016-05-31,7630587000
2016-06-01,7612083000
2016-06-02,7110933000
2016-06-03,6799449000
2016-06-06,6660669000
2016-06-07,6622890000
2016-06-08,6885801000
2016-06-09,6908160000
2016-06-10,6871923000
2016-06-13,6592821000
2016-06-14,6466377000
2016-06-15,6398529000
2016-06-16,6323742000
2016-06-17,6545790000
2016-06-20,6631371000
2016-06-21,6571233000
2016-06-22,6589737000
2016-06-23,6673776000
2016-06-24,6323742000
2016-06-27,6110946000
2016-06-28,6223512000
2016-06-29,6322200000
2016-06-30,6353811000
2016-07-01,6487965000
2016-07-05,6267459000
2016-07-06,6328368000
2016-07-07,6358437000
2016-07-08,6494133000
2016-07-11,6767838000
2016-07-12,6867296999
2016-07-13,6844167000
2016-07-14,7061589000
2016-07-15,6965214000
2016-07-18,7113246000
2016-07-19,6969069000
2016-07-20,6904305000
2016-07-21,6743165999
2016-07-22,6902763000
2016-07-25,6851106000
2016-07-26,6897365999
2016-07-27,6724662000
2016-07-28,6701532000
2016-07-29,6777861000
2016-08-01,6371715000
2016-08-02,6143865000
2016-08-03,6202665000
2016-08-04,6336435000
2016-08-05,6394500000
2016-08-08,6460650000
2016-08-09,6443745000
2016-08-10,6399644999
2016-08-11,6660570000
2016-08-12,6704670000
2016-08-15,6811245000
2016-08-16,6793605000
2016-08-17,6685560000
2016-08-18,6831090000
2016-08-19,6839175000
2016-08-22,6792135000
2016-08-23,6981765000
2016-08-24,7019250000
2016-08-25,6132840000
2016-08-26,5927775000
2016-08-29,5893230000
2016-08-30,5874855000
2016-08-31,6025530000
2016-09-01,5926305000
2016-09-02,6027000000
2016-09-06,5960850000
2016-09-07,6062280000
2016-09-08,6010095000
2016-09-09,5652150000
2016-09-12,5772690000
2016-09-13,5804295000
2016-09-14,5820465000
2016-09-15,5806500000
2016-09-16,5716095000
2016-09-19,5674200000
2016-09-20,5550720000
2016-09-21,5572035000
2016-09-22,5679345000
2016-09-23,5804295000
2016-09-26,5608785000
2016-09-27,5489715000
2016-09-28,5505150000
2016-09-29,5377260000
2016-09-30,5477955000
2016-10-03,5565420000
2016-10-04,5719769999
2016-10-05,5985105000
2016-10-06,5992455000
2016-10-07,5885144999
2016-10-10,5994660000
2016-10-11,5909400000
2016-10-12,5957910000
2016-10-13,5957175000
2016-10-14,5957175000
2016-10-17,5856480000
2016-10-18,5909400000
2016-10-19,5946150000
2016-10-20,5948355000
2016-10-21,5880735000
2016-10-24,5859420000
2016-10-25,5965260000
2016-10-26,6060810000
2016-10-27,5891760000
2016-10-28,5910135000
2016-10-31,5606940000
2016-11-01,5569680000
2016-11-02,5533800000
2016-11-03,5573820000
2016-11-04,5615910000
2016-11-07,5770470000
2016-11-08,5718030000
2016-11-09,5985750000
2016-11-10,6195510000
2016-11-11,6218280000
2016-11-14,6378360000
2016-11-15,6182400000
2016-11-16,6268650000
2016-11-17,6356280000
2016-11-18,6138240000
2016-11-21,6132720000
2016-11-22,6264510000
2016-11-23,6476340000
2016-11-25,6421830000
2016-11-28,6364560000
2016-11-29,6335580000
2016-11-30,6299010000
2016-12-01,6296250000
2016-12-02,6352830000
2016-12-05,6461160000
2016-12-06,6484620000
2016-12-07,6575010000
2016-12-08,6765450000
2016-12-09,6811680000
2016-12-12,6650910000
2016-12-13,6635730000
2016-12-14,6552930000
2016-12-15,6556380000
2016-12-16,6490830000
2016-12-19,6514290000
2016-12-20,6567420000
2016-12-21,6538440000
2016-12-22,6444600000
2016-12-23,6431490000
2016-12-27,6465990000
2016-12-28,6465300000
2016-12-29,6482550000
2016-12-30,6503940000
2017-01-03,6550860000
2017-01-04,6598470000
2017-01-05,6069930000
2017-01-06,6087180000
2017-01-09,5942280000
2017-01-10,6034740000
2017-01-11,5844300000
2017-01-12,5820840000
2017-01-13,5573820000
2017-01-17,5599350000
2017-01-18,5660070000
2017-01-19,5573130000
2017-01-20,5569680000
2017-01-23,5582790000
2017-01-24,5708370000
2017-01-25,5725620000
2017-01-26,5654550000
2017-01-27,5519310000
2017-01-30,5390796000
2017-01-31,5289327000
2017-02-01,5244381000
2017-02-02,5183772000
2017-02-03,5196030000
2017-02-06,5043486000
2017-02-07,4899795000
2017-02-08,4933845000
2017-02-09,5013522000
2017-02-10,4963809000
2017-02-13,4978110000
2017-02-14,5081622000
2017-02-15,5138145000
2017-02-16,5003988000
2017-02-17,5033271000
2017-02-21,5072769000
2017-02-22,5012841000
2017-02-23,4929078000
2017-02-24,5025780000
2017-02-27,4963128000
2017-02-28,4330479000
2017-03-01,4418328000
2017-03-02,4491876000
2017-03-03,4397898000
2017-03-06,4467360000
2017-03-07,4307325000
2017-03-08,4385640000
2017-03-09,4768362000
2017-03-10,4754061000
2017-03-13,4677108000
2017-03-14,4619223000
2017-03-15,4655316000
2017-03-16,4689366000
2017-03-17,4647825000
2017-03-20,4596750000
2017-03-21,4529331000
2017-03-22,4596069000
2017-03-23,4647144000
2017-03-24,4649187000
2017-03-27,4743846000
2017-03-28,4798326000
2017-03-29,4837143000
2017-03-30,4812627000
2017-03-31,4717287000
2017-04-03,4636929000
2017-04-04,4509582000
2017-04-05,4526607000
2017-04-06,4596750000
2017-04-07,4643058000
2017-04-10,4674384000
2017-04-11,4628076000
2017-04-12,4566105000
2017-04-13,4540227000
2017-04-17,4557252000
2017-04-18,4485066000
2017-04-19,4506177000
2017-04-20,4590621000
2017-04-21,4504134000
2017-04-24,4501410000
2017-04-25,4553847000
2017-04-26,4584492000
2017-04-27,4512987000
2017-04-28,4483704000
2017-05-01,4172520000
2017-05-02,4190384000
2017-05-03,4147638000
2017-05-04,4076820000
2017-05-05,4147638000
2017-05-08,4112547999
2017-05-09,4143810000
2017-05-10,4021952000
2017-05-11,3935184000
2017-05-12,3836294000
2017-05-15,3840122000
2017-05-16,3733576000
2017-05-17,3757820000
2017-05-18,3785254000
2017-05-19,3741870000
2017-05-22,3813326000
2017-05-23,3724644000
2017-05-24,3479014000
2017-05-25,3209140000
2017-05-26,3145978000
2017-05-30,3054744000
2017-05-31,3068780000
2017-06-01,3343758000
2017-06-02,3382038000
2017-06-05,3373106000
2017-06-06,3442010000
2017-06-07,3579818000
2017-06-08,3634686000
2017-06-09,3795462000
2017-06-12,3820982000
2017-06-13,3774408000
2017-06-14,3826086000
2017-06-15,3822258000
2017-06-16,3856072000
2017-06-19,3882230000
2017-06-20,3796100000
2017-06-21,3585560000
2017-06-22,3635324000
2017-06-23,3726558000
2017-06-26,3843950000
2017-06-27,4019400000
2017-06-28,4022590000
2017-06-29,4064060000
2017-06-30,4034712000
2017-07-03,4053852000
2017-07-05,4088942000
2017-07-06,3928166000
2017-07-07,3958152000
2017-07-10,3887334000
2017-07-11,3835018000
2017-07-12,3769942000
2017-07-13,3861176000
2017-07-14,3820344000
2017-07-17,3736128000
2017-07-18,3643618000
2017-07-19,3727196000
2017-07-20,3750164000
2017-07-21,3748250000
2017-07-24,3717626000
2017-07-25,3921786000
2017-07-26,3884782000
2017-07-27,3976654000
2017-07-28,3924338000
2017-07-31,3675716000
2017-08-01,3689539000
2017-08-02,3538688000
2017-08-03,3601793000
2017-08-04,3657686000
2017-08-07,3724397000
2017-08-08,3726200000
2017-08-09,3621025000
2017-08-10,3344565000
2017-08-11,3398054000
2017-08-14,3383630000
2017-08-15,3219557000
2017-08-16,3238789000
2017-08-17,3251410000
2017-08-18,3220759000
2017-08-21,3174482000
2017-08-22,3134215000
2017-08-23,3118589000
2017-08-24,3638454000
2017-08-25,3767068000
2017-08-28,3767669000
2017-08-29,3772477000
2017-08-30,3781492000
2017-08-31,3790507000
2017-09-01,3868036000
2017-09-05,3880056000
2017-09-06,3946767000
2017-09-07,3899889000
2017-09-08,3935948999
2017-09-11,3981023999
2017-09-12,4104830000
2017-09-13,4130673000
2017-09-14,4139687999
2017-09-15,4191975000
2017-09-18,4056750000
2017-09-19,4032709999
2017-09-20,3901091000
2017-09-21,3881258000
2017-09-22,3869839000
2017-09-25,3947969000
2017-09-26,3933545000
2017-09-27,3999655000
2017-09-28,4032709999
2017-09-29,3999655000
2017-10-02,3974412999
2017-10-03,4064562999
2017-10-04,4019487999
2017-10-05,4065765000
2017-10-06,4045931999
2017-10-09,3940156000
2017-10-10,3993645000
2017-10-11,3851809000
2017-10-12,3701559000
2017-10-13,3606601000
2017-10-16,3642060000
2017-10-17,3676918000
2017-10-18,3693145000
2017-10-19,3780891000
2017-10-20,3964195999
2017-10-23,3918520000
2017-10-24,3997851999
2017-10-25,3936550000
2017-10-26,3956984000
2017-10-27,4012276000
2017-10-30,3874472000
2017-10-31,3947313999
2017-11-01,4001494000
2017-11-02,3996678000
2017-11-03,3936478000
2017-11-06,4063500000
2017-11-07,4023166000
2017-11-08,4050858000
2017-11-09,4265169999
2017-11-10,4262762000
2017-11-13,4183297999
2017-11-14,4359082000
2017-11-15,4440954000
2017-11-16,4466840000
2017-11-17,4610116000
2017-11-20,4565568000
2017-11-21,3177958000
2017-11-22,3191202000
2017-11-24,2997960000
2017-11-27,3145450000
2017-11-28,3196018000
2017-11-29,3153276000
2017-11-30,3147858000
2017-12-01,3129798000
2017-12-04,3017826000
2017-12-05,3035886000
2017-12-06,3065384000
2017-12-07,3088862000
2017-12-08,3203844000
2017-12-11,3176152000
2017-12-12,3191804000
2017-12-13,3244178000
2017-12-14,3206252000
2017-12-15,3235750000
2017-12-18,3306184000
2017-12-19,3205650000
2017-12-20,3257422000
2017-12-21,3356150000
2017-12-22,3407320000
2017-12-26,3475948000
2017-12-27,3409126000
2017-12-28,3366384000
2017-12-29,3404310000
2018-01-02,3328458000
2018-01-03,3298960000
2018-01-04,3359160000
2018-01-05,3427186000
2018-01-08,3457888000
2018-01-09,3406718000
2018-01-10,3171938000
2018-01-11,3324244000
2018-01-12,3427788000
2018-01-16,3418758000
2018-01-17,3349528000
2018-01-18,3370598000
2018-01-19,3315214000
2018-01-22,3363374000
2018-01-23,3448256000
2018-01-24,3366384000
2018-01-25,3296552000
2018-01-26,3329060000
2018-01-29,3295348000
2018-01-30,3182172000
2018-01-31,3184580000
2018-02-01,3168928000
2018-02-02,3092474000
2018-02-05,2908360000
2018-02-06,2945250000
2018-02-07,2983330000
2018-02-08,2938110000
2018-02-09,2913120000
2018-02-12,2885155000
2018-02-13,2915500000
2018-02-14,3041640000
2018-02-15,3048780000
2018-02-16,3054135000
2018-02-20,2922045000
2018-02-21,2979165000
2018-02-22,3017245000
2018-02-23,3108875000
2018-02-26,3080910000
2018-02-27,3013080000
2018-02-28,2991660000
2018-03-01,3070200000
2018-03-02,3038665000
2018-03-05,2995825000
2018-03-06,2900625000
2018-03-07,2941680000
2018-03-08,2847670000
2018-03-09,2909550000
2018-03-12,2854810000
2018-03-13,2850645000
2018-03-14,2274090000
2018-03-15,2234225000
2018-03-16,2301460000
2018-03-19,2347870000
2018-03-20,2277065000
2018-03-21,2375240000
2018-03-22,2345490000
2018-03-23,2312170000
2018-03-26,2290750000
2018-03-27,2259810000
2018-03-28,2274685000
2018-03-29,2291940000
2018-04-02,2146760000
2018-04-03,2109870000
2018-04-04,2194360000
2018-04-05,2230655000
2018-04-06,2227085000
2018-04-09,2235415000
2018-04-10,2240770000
2018-04-11,2243150000
2018-04-12,2289560000
2018-04-13,2298485000
2018-04-16,2357985000
2018-04-17,2347870000
2018-04-18,2357985000
2018-04-19,2250885000
2018-04-20,2299675000
2018-04-23,2348465000
2018-04-24,2349655000
2018-04-25,2385355000
2018-04-26,2390710000
2018-04-27,2419865000
2018-04-30,2313360000
2018-05-01,2302055000
2018-05-02,2258025000
2018-05-03,2212805000
2018-05-04,2253860000
2018-05-07,2082042830
2018-05-08,2072571402
2018-05-09,2108228544
2018-05-10,2133299972
2018-05-11,2124385687
2018-05-14,2121599972
2018-05-15,2126614258
2018-05-16,2163942829
2018-05-17,2171185686
2018-05-18,2200157114
2018-05-21,2222442828
2018-05-22,2219657114
2018-05-23,2294871399
2018-05-24,2369528541
2018-05-25,2375099969
2018-05-29,2372871398
2018-05-30,2398499969
2018-05-31,2395714255
2018-06-01,2373985683
2018-06-04,2434714254
2018-06-05,2459785682
2018-06-06,2912185676
2018-06-07,3002999961
2018-06-08,3087128531
2018-06-11,3149528531
2018-06-12,3226971387
2018-06-13,3180728530
2018-06-14,3092699960
2018-06-15,3116657102
2018-06-18,3197442816
2018-06-19,3183514244
2018-06-20,3296614243
2018-06-21,3245357101
2018-06-22,3236442815
2018-06-25,3181285673
2018-06-26,3233099958
2018-06-27,3183514244
2018-06-28,3216942815
2018-06-29,3106071388
2018-07-02,3126128531
2018-07-03,3122785674
2018-07-05,3223071387
2018-07-06,3287142815
2018-07-09,3345642814
2018-07-10,3316114243
2018-07-11,3340071385
2018-07-12,3339514242
2018-07-13,3239228529
2018-07-16,3231985672
2018-07-17,3264299958
2018-07-18,3270985672
2018-07-19,3379628528
2018-07-20,3359014242
2018-07-23,3345642814
2018-07-24,3321128528
2018-07-25,3357342814
2018-07-26,3366257099
