,DVA
2018-08-13,12015826341
2018-08-14,12037506527
2018-08-15,11989143034
2018-08-16,12152578285
2018-08-17,12089205433
2018-08-20,12084202313
2018-08-21,12057519007
2018-08-22,12015826341
2018-08-23,12010823221
2018-08-24,12145907459
2018-08-27,12034171114
2018-08-28,12044177354
2018-08-29,12182597005
2018-08-30,11091916862
2018-08-31,11555539308
2018-09-04,11287038539
2018-09-05,11188643847
2018-09-06,11312054139
2018-09-07,11213659447
2018-09-10,11238675046
2018-09-11,11100255395
2018-09-12,11267026059
2018-09-13,11895751463
2018-09-14,11804027597
2018-09-17,11733983919
2018-09-18,11792353651
2018-09-19,11698962079
2018-09-20,11743990158
2018-09-21,11660604826
2018-09-24,11697294372
2018-09-25,11663940240
2018-09-26,11695626666
2018-09-27,11880742103
2018-09-28,11945782662
2018-10-01,12289523847
2018-10-02,12075403293
2018-10-03,12020628268
2018-10-04,12088682087
2018-10-05,11959213846
2018-10-08,12166695002
2018-10-09,12422311787
2018-10-10,12118559374
2018-10-11,11647162187
2018-10-12,11441340880
2018-10-15,11612305352
2018-10-16,11690318267
2018-10-17,11346729473
2018-10-18,11444660578
2018-10-19,11228880176
2018-10-22,11119330125
2018-10-23,11268716558
2018-10-24,10843795150
2018-10-25,10845454999
2018-10-26,10802298919
2018-10-29,10969943693
2018-10-30,11081153593
2018-10-31,11177424849
2018-11-01,11374946910
2018-11-02,11230540025
2018-11-05,11381586307
2018-11-06,11494456056
2018-11-07,12628133094
2018-11-08,11643842488
2018-11-09,11569149272
2018-11-12,11320171885
2018-11-13,10701048114
2018-11-14,10681129923
2018-11-15,10729265552
2018-11-16,10362438867
2018-11-19,10033788716
2018-11-20,9741655248
2018-11-21,9897681077
2018-11-23,9902660625
2018-11-26,10088563741
2018-11-27,10403935099
2018-11-28,10890270929
2018-11-29,10898570175
2018-11-30,10964964145
2018-12-03,11018079321
2018-12-04,10634654144
2018-12-06,10261188063
2018-12-07,9786471178
2018-12-10,9628785499
2018-12-11,9555752132
2018-12-12,9713437811
2018-12-13,9859504545
2018-12-14,9630445348
2018-12-17,9411345247
2018-12-18,9142449669
2018-12-19,8860275296
2018-12-20,8501747858
2018-12-21,8269368963
2018-12-24,8088445395
2018-12-26,8435353888
2018-12-27,8412115999
2018-12-28,8360660672
2018-12-31,8562324318
2019-01-02,8607249067
2019-01-03,8482458098
2019-01-04,8984949732
2019-01-07,9046513276
2019-01-08,8994933009
2019-01-09,8971638695
2019-01-10,9177959763
2019-01-11,9329372805
2019-01-14,9311070129
2019-01-15,9445844375
2019-01-16,9529038354
2019-01-17,9437524977
2019-01-18,9545677150
2019-01-22,9459155412
2019-01-23,9477458087
2019-01-24,9382616951
2019-01-25,9499088522
2019-01-28,9329372805
2019-01-29,9419222302
2019-01-30,9291103574
2019-01-31,9339356082
2019-02-01,9367642035
2019-02-04,9417558422
2019-02-05,9459155412
2019-02-06,9342683841
2019-02-07,9489105244
2019-02-08,9339356082
2019-02-11,9316061768
2019-02-12,9544013270
2019-02-13,9637190527
2019-02-14,9665476480
2019-02-15,9833528317
2019-02-19,9840183836
2019-02-20,9826872799
2019-02-21,9851830993
2019-02-22,9766973134
2019-02-25,9690434673
2019-02-26,9648837684
2019-02-27,9470802569
2019-02-28,9467474810
2019-03-01,9492433003
2019-03-04,9224548391
2019-03-05,8835200569
2019-03-06,8492441376
2019-03-07,8409247397
2019-03-08,8311078502
2019-03-11,8397600240
2019-03-12,8540693884
2019-03-13,8918394548
2019-03-14,8915066789
2019-03-15,8906747391
2019-03-18,8663820973
2019-03-19,8969974815
2019-03-20,8936697224
2019-03-21,9151337690
2019-03-22,8993269129
2019-03-25,8858494883
2019-03-26,8833536690
2019-03-27,8898427993
2019-03-28,8905083512
2019-03-29,9033202239
2019-04-01,9135724571
2019-04-02,9082493838
2019-04-03,9193945686
2019-04-04,9167330319
2019-04-05,9307060993
2019-04-08,9188955304
2019-04-09,9167330319
2019-04-10,9298743691
2019-04-11,9087484219
2019-04-12,9072513076
2019-04-15,9177311081
2019-04-16,9202262988
2019-04-17,8491965393
2019-04-18,8688253721
2019-04-22,8500282695
2019-04-23,8821330554
2019-04-24,8987676595
2019-04-25,8964388149
2019-04-26,9250503340
2019-04-29,9340330202
2019-04-30,9188955304
2019-05-01,9248839879
2019-05-02,9400214776
2019-05-03,9480060876
2019-05-06,9613137709
2019-05-07,9415185920
2019-05-08,8610071082
2019-05-09,8713205627
2019-05-10,8668292196
2019-05-13,8513590378
2019-05-14,8523571140
2019-05-15,8353898179
2019-05-16,8317302050
2019-05-17,8189215598
2019-05-20,8129331023
2019-05-21,8250763633
2019-05-22,8192542519
2019-05-23,8009561874
2019-05-24,7911417709
2019-05-28,7804956243
2019-05-29,7384100759
2019-05-30,7425687270
2019-05-31,7222745100
2019-06-03,7535475657
2019-06-04,7818263927
2019-06-05,7755052431
2019-06-06,7745071668
2019-06-07,7933042695
2019-06-10,7982946507
2019-06-11,8022869557
2019-06-12,7997917651
2019-06-13,8155946390
2019-06-14,8130994484
2019-06-17,8192542519
2019-06-18,8274052079
2019-06-19,8528561522
2019-06-20,8718196008
2019-06-21,8831311316
2019-06-24,8884542049
2019-06-25,9027599645
2019-06-26,9122416888
2019-06-27,9217234131
2019-06-28,9358628266
2019-07-01,8451386831
2019-07-02,8549325884
2019-07-03,8648771691
2019-07-05,8779859345
2019-07-08,8363995062
2019-07-09,7917995685
2019-07-10,8234414162
2019-07-11,8499602980
2019-07-12,8573433958
2019-07-15,8580967731
2019-07-16,8693974330
2019-07-17,8535765092
2019-07-18,8549325884
2019-07-19,8445359813
2019-07-22,8859717342
2019-07-23,8935055074
2019-07-24,8974230695
2019-07-25,8879305152
2019-07-26,8950122621
2019-07-29,8989298241
2019-07-30,9055595446
2019-07-31,9017926580
2019-08-01,8941082093
2019-08-02,9055595446
2019-08-05,8834102512
2019-08-06,8883825416
2019-08-07,9002859033
2019-08-08,9008886052
2019-08-09,8993818505
2019-08-12,8891359189
2019-08-13,8948615866
2019-08-14,8764791799
2019-08-15,8793420137
2019-08-16,8712055386
2019-08-19,8583981241
2019-08-20,8424265248
2019-08-21,8525217809
2019-08-22,8431799021
2019-08-23,8241947935
2019-08-26,8294684348
2019-08-27,8103326507
2019-08-28,8207292578
2019-08-29,8363995062
2019-08-30,8493575962
2019-09-03,8820541721
2019-09-04,8912453754
2019-09-05,8736163460
2019-09-06,8945602357
2019-09-09,9216818194
2019-09-10,9290649171
2019-09-11,9011899561
2019-09-12,9085730539
2019-09-13,9320784264
2019-09-16,9534743425
2019-09-17,9289142417
2019-09-18,9236406004
2019-09-19,9002859033
2019-09-20,9046554918
2019-09-23,8942588847
2019-09-24,8644251427
2019-09-25,8706028367
2019-09-26,8437826040
2019-09-27,8486042188
2019-09-30,7387515065
2019-10-01,7334441976
2019-10-02,7197228624
2019-10-03,7232179195
2019-10-04,7249007248
2019-10-07,7206289883
2019-10-08,7016003443
2019-10-09,7146744467
2019-10-10,7225706867
2019-10-11,7305963733
2019-10-14,7206289883
2019-10-15,7342208769
2019-10-16,7379748271
2019-10-17,7488483380
2019-10-18,7597218489
2019-10-21,7593335092
2019-10-22,7664530699
2019-10-23,7652880508
2019-10-24,7514372691
2019-10-25,7485894449
2019-10-28,7487188914
2019-10-29,7630874594
2019-10-30,7633463525
2019-10-31,7585568298
2019-11-01,7707248063
2019-11-04,7958374385
2019-11-05,8082643081
2019-11-06,9127276804
2019-11-07,8956407348
2019-11-08,9041842076
2019-11-11,8987474521
2019-11-12,9052197800
2019-11-13,8970646469
2019-11-14,8922751242
2019-11-15,9168699703
2019-11-18,9195883480
2019-11-19,9373225264
2019-11-20,9384875455
2019-11-21,9331802366
2019-11-22,9382286523
2019-11-25,9500082891
2019-11-26,9395231179
2019-11-27,9409470301
2019-11-29,9290379467
2019-12-02,9311090916
2019-12-03,9357691677
2019-12-04,9392642248
2019-12-05,9386169920
2019-12-06,9410764766
2019-12-09,9334391297
2019-12-10,9360280608
2019-12-11,9401703507
2019-12-12,9480665907
2019-12-13,9412059232
2019-12-16,9382286523
2019-12-17,9265784621
2019-12-18,9507849685
2019-12-19,9546683652
2019-12-20,9540211324
2019-12-23,9608818000
2019-12-24,9711080781
2019-12-26,9678719141
2019-12-27,9676130210
2019-12-30,9589401016
2019-12-31,9371397060
2020-01-02,9398875500
2020-01-03,9377642160
2020-01-06,9436346100
2020-01-07,9381389220
2020-01-08,9433848060
2020-01-09,9440093160
2020-01-10,9486306900
2020-01-13,9607461840
2020-01-14,9711130500
2020-01-15,9748601100
2020-01-16,9866008980
2020-01-17,9925961940
2020-01-21,9979669800
2020-01-22,10060856100
2020-01-23,10054611000
2020-01-24,10390597380
2020-01-27,10245711060
2020-01-28,10354375800
2020-01-29,10376858160
2020-01-30,10324399320
2020-01-31,9975922740
2020-02-03,9894736440
2020-02-04,10075844340
2020-02-05,10263197340
2020-02-06,10375609140
2020-02-07,10159528680
2020-02-10,10335640500
2020-02-11,11053827000
2020-02-12,10866474000
2020-02-13,10771548480
2020-02-14,10739073960
2020-02-18,10666630800
2020-02-19,10677871980
2020-02-20,10572954300
2020-02-21,10503009180
2020-02-24,10349379720
2020-02-25,10123307100
2020-02-26,10122058080
2020-02-27,9895985460
2020-02-28,9694893240
2020-03-02,10270691460
2020-03-03,9687399120
2020-03-04,10329395400
2020-03-05,10130801220
2020-03-06,10221979680
2020-03-09,9642434400
2020-03-10,9707383440
2020-03-11,9351412740
2020-03-12,8524561500
2020-03-13,9486306900
2020-03-16,8960469480
2020-03-17,9383887260
2020-03-18,9398875500
2020-03-19,8910508680
2020-03-20,8117380979
2020-03-23,8211057479
2020-03-24,8574522300
2020-03-25,8768120400
2020-03-26,9210273480
2020-03-27,9129087180
2020-03-30,9543761820
2020-03-31,9284948440
2020-04-01,8862572400
2020-04-02,8581802200
2020-04-03,7998288479
2020-04-06,8668474740
2020-04-07,8788107260
2020-04-08,9394815040
2020-04-09,9133576680
2020-04-13,8983425660
2020-04-14,9377724680
2020-04-15,9309363240
2020-04-16,9356972100
2020-04-17,9541303840
2020-04-20,9463176480
2020-04-21,8854027220
2020-04-22,8839378340
2020-04-23,8954127900
2020-04-24,9033476000
2020-04-27,9637742300
2020-04-28,9596237140
2020-04-29,9960017660
2020-04-30,9645066740
2020-05-01,9339881740
2020-05-04,9170198880
2020-05-05,9627976380
2020-05-06,10052793900
2020-05-07,9785451840
2020-05-08,9858696240
2020-05-11,9903863620
2020-05-12,9632859340
2020-05-13,9642625260
2020-05-14,9538862360
2020-05-15,9674364500
2020-05-18,9852592540
2020-05-19,9791555540
2020-05-20,9762257780
2020-05-21,9610886020
2020-05-22,9376503940
2020-05-26,9524213480
2020-05-27,9608444540
2020-05-28,9701220780
2020-05-29,9883111040
2020-06-01,9807425160
2020-06-02,9870903640
2020-06-03,9731739280
2020-06-04,10057676860
2020-06-05,10776692720
2020-06-08,10620438000
2020-06-09,10315253000
2020-06-10,10119934600
2020-06-11,9759816300
2020-06-12,9552290500
2020-06-15,9586471220
2020-06-16,9640183780
2020-06-17,9551069760
2020-06-18,9537641620
2020-06-19,9710986700
2020-06-22,9637742300
2020-06-23,9668260800
2020-06-24,9421671320
2020-06-25,9460735000
2020-06-26,9223911440
2020-06-29,9425333540
2020-06-30,9568421700
2020-07-01,9749779200
2020-07-02,9799350250
2020-07-06,9819904100
2020-07-07,9913000950
2020-07-08,9903328550
2020-07-09,9640964700
2020-07-10,9816276950
2020-07-13,9620410850
2020-07-14,9908164750
2020-07-15,10221308700
2020-07-16,10253953050
2020-07-17,10290224550
2020-07-20,10338586550
2020-07-21,10397830000
2020-07-22,10533243600
2020-07-23,10600950400
2020-07-24,10558633650
2020-07-27,10698883450
2020-07-28,10638430950
2020-07-29,11038626500
2020-07-30,11016863600
2020-07-31,10565887950
2020-08-03,10544125050
2020-08-04,10104030850
2020-08-05,10025442600
2020-08-06,9949272450
2020-08-07,9958944850
2020-08-10,9986753000
2020-08-11,9881565650
2020-08-12,9969826300
2020-08-13,9874311350
2020-08-14,9934763850
2020-08-17,10429265300
2020-08-18,10463118700
2020-08-19,10423220050
2020-08-20,10484881600
2020-08-21,10494554000
2020-08-24,10587650850
2020-08-25,10604577550
2020-08-26,10581605600
2020-08-27,10512689750
2020-08-28,10511480700
2020-08-31,10489717800
2020-09-01,10559842700
2020-09-02,10813743200
2020-09-03,10577978450
2020-09-04,10525989300
2020-09-08,10276925000
2020-09-09,10636012850
2020-09-10,10590068950
2020-09-11,10645685250
2020-09-14,10614249950
2020-09-15,10862105200
2020-09-16,11103915200
2020-09-17,10898376700
2020-09-18,10557424600
2020-09-21,10291433600
2020-09-22,10233399200
2020-09-23,9963781050
2020-09-24,9861011800
2020-09-25,10143929500
2020-09-28,10216472500
2020-09-29,10172946700
2020-09-30,9566248500
2020-10-01,9250165800
2020-10-02,9414350100
2020-10-05,9675704700
2020-10-06,9528273900
2020-10-07,9738251100
2020-10-08,9895734000
2020-10-09,9813083400
2020-10-12,9930357900
2020-10-13,9867811500
2020-10-14,9925890300
2020-10-15,9930357900
2020-10-16,10139218200
2020-10-19,10002956400
2020-10-20,10018593000
2020-10-21,10008540900
2020-10-22,10128049200
2020-10-23,10169374500
2020-10-26,10019709900
2020-10-27,9957163500
2020-10-28,9635496300
2020-10-29,9579651300
2020-10-30,9633262500
2020-11-02,9948228300
2020-11-03,10381585500
2020-11-04,10726707600
2020-11-05,10962373500
2020-11-06,11014867800
2020-11-09,11429237700
2020-11-10,11969817300
2020-11-11,11874880800
2020-11-12,11970934200
2020-11-13,12347329500
2020-11-16,12636606600
2020-11-17,12664529100
2020-11-18,12098260800
2020-11-19,12021194700
2020-11-20,12269146500
2020-11-23,12288133800
2020-11-24,12249042300
2020-11-25,12241224000
2020-11-27,12272497200
2020-11-30,12269146500
2020-12-01,12128417100
2020-12-02,12102728400
2020-12-03,11774359800
2020-12-04,12207717000
2020-12-07,12113897400
2020-12-08,12328342200
2020-12-09,12431097000
2020-12-10,12499227900
2020-12-11,12098260800
2020-12-14,12195431100
2020-12-15,12552839100
2020-12-16,12625437600
2020-12-17,12925883700
2020-12-18,12884558400
2020-12-21,12928117500
2020-12-22,12864454200
2020-12-23,12844350000
2020-12-24,12858869700
2020-12-28,12894610500
2020-12-29,12956040000
2020-12-30,12900195000
2020-12-31,12798243600
2021-01-04,12700131000
2021-01-05,12705581700
2021-01-06,13141637700
2021-01-07,13322600940
2021-01-08,13505744460
2021-01-11,13421803680
2021-01-12,13495933200
2021-01-13,13164530640
2021-01-14,13042434960
2021-01-15,12945412500
2021-01-19,12874553400
2021-01-20,13116564480
2021-01-21,13007550480
2021-01-22,13036984260
2021-01-25,12924699840
2021-01-26,13001009640
2021-01-27,12847299900
2021-01-28,12851660460
2021-01-29,12794973180
2021-02-01,12951953340
2021-02-02,12170322960
2021-02-03,12044956860
2021-02-04,11941393560
2021-02-05,11902148520
2021-02-08,12013342800
2021-02-09,12100554000
2021-02-10,12361097460
2021-02-11,12354556620
2021-02-12,11445379860
2021-02-16,11357078520
2021-02-17,11240433540
2021-02-18,10914481680
2021-02-19,11127058980
2021-02-22,10899219720
2021-02-23,11040937920
2021-02-24,11216450460
2021-02-25,11134689960
2021-02-26,11133599820
2021-03-01,11212089900
2021-03-02,11285129280
2021-03-03,11204458920
2021-03-04,11317833480
2021-03-05,11505337560
2021-03-08,11730996540
2021-03-09,11733176820
2021-03-10,11676489540
2021-03-11,11738627520
2021-03-12,11821478160
2021-03-15,11874895020
2021-03-16,11734266960
2021-03-17,11744078220
2021-03-18,11903238660
2021-03-19,11973007620
2021-03-22,11995900560
2021-03-23,11666678280
2021-03-24,11885796420
2021-03-25,12085292040
2021-03-26,11857452780
2021-03-29,11996990700
2021-03-30,11934852720
2021-03-31,11462848280
2021-04-01,11215020160
2021-04-05,11359675200
2021-04-06,11375629800
2021-04-07,11347975160
2021-04-08,11366057040
2021-04-09,11593676000
2021-04-12,11687276320
2021-04-13,11429875440
2021-04-14,11511775720
2021-04-15,11684085400
2021-04-16,12030832040
2021-04-19,11783003920
2021-04-20,11934040800
2021-04-21,12076568560
2021-04-22,11960631800
2021-04-23,12082950400
2021-04-26,12056359400
2021-04-27,11951059040
2021-04-28,12052104840
2021-04-29,12175487080
2021-04-30,12394596920
2021-05-03,12861534880
2021-05-04,13121063040
2021-05-05,13031717280
2021-05-06,13221045200
2021-05-07,13486955200
2021-05-10,13612464720
2021-05-11,13254018040
2021-05-12,13059371920
2021-05-13,13395482160
2021-05-14,13339109240
2021-05-17,13225299760
2021-05-18,12991298960
2021-05-19,12999808080
2021-05-20,13089153840
2021-05-21,13033844560
2021-05-24,12959389760
2021-05-25,12856216680
2021-05-26,12827498400
2021-05-27,12834943880
2021-05-28,12771125480
2021-06-01,12748789040
2021-06-02,12722198040
2021-06-03,12883871320
2021-06-04,12793461920
2021-06-07,12623279520
2021-06-08,12707307080
2021-06-09,12810480160
2021-06-10,12955135200
2021-06-11,13005126280
2021-06-14,12929607840
2021-06-15,13150844960
2021-06-16,13059371920
2021-06-17,13147654040
2021-06-18,12937053320
2021-06-21,13227427040
2021-06-22,13104044800
2021-06-23,12805161960
2021-06-24,12905144120
2021-06-25,12941307880
2021-06-28,12957262480
2021-06-29,12823243840
2021-06-30,12620220990
2021-07-01,12819327690
2021-07-02,12830854920
2021-07-06,12665281980
2021-07-07,12842382150
2021-07-08,12650610960
2021-07-09,12794177370
2021-07-12,12962894100
2021-07-13,12728157780
2021-07-14,12685192650
2021-07-15,12555249330
2021-07-16,12509140410
2021-07-19,12346711260
2021-07-20,12513332130
2021-07-21,12585639300
2021-07-22,12586687230
2021-07-23,12639083730
2021-07-26,12547913820
2021-07-27,12611837550
2021-07-28,12453600120
2021-07-29,12471414930
2021-07-30,12601358250
2021-08-02,12718726410
2021-08-03,12905257950
2021-08-04,14019207540
2021-08-05,13636713090
2021-08-06,13955283809
2021-08-09,13891360080
2021-08-10,13911270750
2021-08-11,13911270750
2021-08-12,13756177110
2021-08-13,13652432040
2021-08-16,13791806730
2021-08-17,13896599730
2021-08-18,13719499559
2021-08-19,13848394950
2021-08-20,13900791450
2021-08-23,13877736990
2021-08-24,13808573610
2021-08-25,13703780610
2021-08-26,13618898280
2021-08-27,13707972330
2021-08-30,13742554019
2021-08-31,13703780610
2021-09-01,13703780610
2021-09-02,13991961360
2021-09-03,13850490809
2021-09-07,13726835070
2021-09-08,13525632510
2021-09-09,13527728370
2021-09-10,12894778650
2021-09-13,13057207800
2021-09-14,12819327690
2021-09-15,12777410490
2021-09-16,12707199180
2021-09-17,12737589150
2021-09-20,12569920350
2021-09-21,12559441050
2021-09-22,12691480230
2021-09-23,12795225300
2021-09-24,12679953000
2021-09-27,12646419240
2021-09-28,12725013990
2021-09-29,12699863670
2021-09-30,11732145380
2021-10-01,11801775350
2021-10-04,11675634100
2021-10-05,11603985870
2021-10-06,11517200690
2021-10-07,11551511110
2021-10-08,11425369860
2021-10-11,11255836020
2021-10-12,11175105620
2021-10-13,11096393480
2021-10-14,11248772110
2021-10-15,11323447730
2021-10-18,11286109920
2021-10-19,11393077700
2021-10-20,11515182430
2021-10-21,11646369330
2021-10-22,11666551930
2021-10-25,11489954180
2021-10-26,11313356430
2021-10-27,11193269960
2021-10-28,11514173300
2021-10-29,10418258120
2021-11-01,10628157160
2021-11-02,10501006780
2021-11-03,10611001950
2021-11-04,10521189380
2021-11-05,11035845680
2021-11-08,11037863940
2021-11-09,10778517530
2021-11-10,10737143200
2021-11-11,10709896690
2021-11-12,10677604530
2021-11-15,10744207110
2021-11-16,10248724280
2021-11-17,10150838670
2021-11-18,10258815580
2021-11-19,10045889150
2021-11-22,10360737710
2021-11-23,10462659840
2021-11-24,10293126000
2021-11-26,9817825770
2021-11-29,9779478830
2021-11-30,9536278500
2021-12-01,9561506750
2021-12-02,9925802680
2021-12-03,9974240920
2021-12-06,10303217300
2021-12-07,10406148560
2021-12-08,10599901520
2021-12-09,10602928910
2021-12-10,10677604530
2021-12-13,10660449320
2021-12-14,10602928910
2021-12-15,10612011080
2021-12-16,10635221070
2021-12-17,10582746310
2021-12-20,10790627090
2021-12-21,10985389180
2021-12-22,11068137840
2021-12-23,11243726460
2021-12-27,11218498210
2021-12-28,11358767280
2021-12-29,11446561590
2021-12-30,11431424640
2021-12-31,10959865920
2022-01-03,11120757060
2022-01-04,11116903380
2022-01-05,10982988000
2022-01-06,10720937760
2022-01-07,10750803780
2022-01-10,10956975660
2022-01-11,11025378480
2022-01-12,10952158560
2022-01-13,11107269180
2022-01-14,11206501440
2022-01-18,10775852700
2022-01-19,10561010040
2022-01-20,10538851380
2022-01-21,10538851380
2022-01-24,10667949660
2022-01-25,10545595320
2022-01-26,10548485580
2022-01-27,10477192500
2022-01-28,10617851820
2022-01-31,10440582540
2022-02-01,10510912200
2022-02-02,10722864600
2022-02-03,10590876060
2022-02-04,10534034280
2022-02-07,10502241420
2022-02-08,10719010920
2022-02-09,10879902060
2022-02-10,10738279320
2022-02-11,10753694040
2022-02-14,10949268300
2022-02-15,11262379800
2022-02-16,11561040000
2022-02-17,11302843440
2022-02-18,11126537580
2022-02-22,10990695360
2022-02-23,10842328680
2022-02-24,10779706380
2022-02-25,11040793200
2022-02-28,10864487340
2022-03-01,10694925420
2022-03-02,10866414180
2022-03-03,10820170020
2022-03-04,10603400520
2022-03-07,10546558740
2022-03-08,10784523480
2022-03-09,10838475000
2022-03-10,10734425640
2022-03-11,10594729740
2022-03-14,10472375400
2022-03-15,10658315460
2022-03-16,10823060280
2022-03-17,10844255520
2022-03-18,10943487780
2022-03-21,10780669800
2022-03-22,10669876500
2022-03-23,10584132120
2022-03-24,10768145340
2022-03-25,11019597960
2022-03-28,11172781740
2022-03-29,11135208360
2022-03-30,11043683460
2022-03-31,10684031270
2022-04-01,10782266550
2022-04-04,10684031270
2022-04-05,10788878540
2022-04-06,10976847970
2022-04-07,11169540250
2022-04-08,11530365990
2022-04-11,11277221230
2022-04-12,11261163540
2022-04-13,11400959900
2022-04-14,11471802650
2022-04-18,11289500640
2022-04-19,11406627320
2022-04-20,11654104660
2022-04-21,11586095620
2022-04-22,10523454370
2022-04-25,10630190780
2022-04-26,10366655750
2022-04-27,10206078850
2022-04-28,10381768870
2022-04-29,10236305090
2022-05-02,10126734970
2022-05-03,10154127500
2022-05-04,10465835600
2022-05-05,10101231580
2022-05-06,9725292720
2022-05-09,9858477090
2022-05-10,9939710110
2022-05-11,9654449970
2022-05-12,9733793850
2022-05-13,9450422850
2022-05-16,9436254300
2022-05-17,9331407030
2022-05-18,8931853920
2022-05-19,8902572250
2022-05-20,8919574510
2022-05-23,8902572250
2022-05-24,8823228370
2022-05-25,9013086940
2022-05-26,9203890080
2022-05-27,9236005460
2022-05-31,9208612930
2022-06-01,9011197800
2022-06-02,9148160450
2022-06-03,9133991900
2022-06-06,9050869740
2022-06-07,9004585810
2022-06-08,8817560950
2022-06-09,8842119770
2022-06-10,8799614120
2022-06-13,8473737469
2022-06-14,8498296290
2022-06-15,8515298550
2022-06-16,8306548580
2022-06-17,8452012360
2022-06-21,7183454850
2022-06-22,7611345060
2022-06-23,7361034010
2022-06-24,7320417500
2022-06-27,7503664080
2022-06-28,7679354100
2022-06-29,7694467219
2022-06-30,7289153599
2022-07-01,7576307600
2022-07-05,7481501199
2022-07-06,7314678400
2022-07-07,7631915200
2022-07-08,7577219200
2022-07-11,7471473599
2022-07-12,7703020000
2022-07-13,7655616800
2022-07-14,7532550800
2022-07-15,7791445200
2022-07-18,7744953599
2022-07-19,7991997200
2022-07-20,7855257200
2022-07-21,7855257200
2022-07-22,7940035999
2022-07-25,7829732400
2022-07-26,7800561199
2022-07-27,7923627200
2022-07-28,7603655600
2022-07-29,7672025600
2022-08-01,7734925999
2022-08-02,7880782000
2022-08-03,7730368000
2022-08-04,7776859600
2022-08-05,7810588800
2022-08-08,8064925200
2022-08-09,8138764800
2022-08-10,8313792000
2022-08-11,8349344400
2022-08-12,8430476800
2022-08-15,8417714400
2022-08-16,8470587200
2022-08-17,8166112800
2022-08-18,8171582400
2022-08-19,8497023599
2022-08-22,8422272400
2022-08-23,8413156400
2022-08-24,8316526800
2022-08-25,8401305600
2022-08-26,8081334000
2022-08-29,8108682000
2022-08-30,7939124400
2022-08-31,7775036400
2022-09-01,7924538800
2022-09-02,8003848000
2022-09-06,8045781600
2022-09-07,8245422000
2022-09-08,8320173200
2022-09-09,8443239200
2022-09-12,8684813200
2022-09-13,8409510000
2022-09-14,8282797600
2022-09-15,8457824800
2022-09-16,8461471199
2022-09-19,8478791600
2022-09-20,8333847200
2022-09-21,8175228800
2022-09-22,7975588400
2022-09-23,7868019600
2022-09-26,7693904000
2022-09-27,7546224800
2022-09-28,7760450800
2022-09-29,7653793599
2022-09-30,7459397940
2022-10-03,7787442020
2022-10-04,8054203140
2022-10-05,8044289720
2022-10-06,8013648240
2022-10-07,7855934740
2022-10-10,7873057920
2022-10-11,7925328680
2022-10-12,7880267680
2022-10-13,8065919000
2022-10-14,8056005580
2022-10-17,8100165360
2022-10-18,8110980000
2022-10-19,8171361740
2022-10-20,8194793460
2022-10-21,8110078780
2022-10-24,8355210619
2022-10-25,8601243680
2022-10-26,8950015820
2022-10-27,8719303500
2022-10-28,6357205880
2022-10-31,6579807220
2022-11-01,6296824140
2022-11-02,6286910720
2022-11-03,6176961880
2022-11-04,6342786360
2022-11-07,6396859560
2022-11-08,6118382580
2022-11-09,5895781240
2022-11-10,6168850900
2022-11-11,6479771800
2022-11-14,6497796199
2022-11-15,6325663180
2022-11-16,6249059480
2022-11-17,6272491199
2022-11-18,6367119300
2022-11-21,6407674199
2022-11-22,6457241300
2022-11-23,6514919380
2022-11-25,6661818240
2022-11-28,6495993760
2022-11-29,6457241300
2022-11-30,6644695060
2022-12-01,6599634060
2022-12-02,6699669480
2022-12-05,6619460900
2022-12-06,6653707260
2022-12-07,6743829260
2022-12-08,6751039020
2022-12-09,6699669480
2022-12-12,6747434140
2022-12-13,6763656100
2022-12-14,6733014619
2022-12-15,6578004780
2022-12-16,6525734020
2022-12-19,6513116940
2022-12-20,6382440039
2022-12-21,6596029180
2022-12-22,6617658460
2022-12-23,6647398720
2022-12-27,6660015800
2022-12-28,6560881600
2022-12-29,6778075619
2022-12-30,6729409740
2023-01-03,6772795480
2023-01-04,6981843550
2023-01-05,7104014500
2023-01-06,7334781850
2023-01-09,7123018869
2023-01-10,7219850660
2023-01-11,7218040720
2023-01-12,7078675340
2023-01-13,7151977910
2023-01-17,7155597789
2023-01-18,7187271740
2023-01-19,7197226410
2023-01-20,7268719039
2023-01-23,7248809699
2023-01-24,6996323070
2023-01-25,7011707560
2023-01-26,7204466170
2023-01-27,7343831550
2023-01-30,7321207300
2023-01-31,7456047830
2023-02-01,7675050570
2023-02-02,7766452539
2023-02-03,7735683560
2023-02-06,7597223150
2023-02-07,7667810810
2023-02-08,7562834289
2023-02-09,7485006869
2023-02-10,7518490760
2023-02-13,7578218780
2023-02-14,7501296330
2023-02-15,7522110640
2023-02-16,7549259740
2023-02-17,7595413210
2023-02-21,7520300699
2023-02-22,7725728890
2023-02-23,7499486390
2023-02-24,7448808070
2023-02-27,7496771480
2023-02-28,7444283220
2023-03-01,7450618010
2023-03-02,7326637119
2023-03-03,7421658970
2023-03-06,7257859400
2023-03-07,7135688449
2023-03-08,7183651860
2023-03-09,6775510390
2023-03-10,6758315960
2023-03-13,6792704820
2023-03-14,6932070199
2023-03-15,6881391880
2023-03-16,7061480910
2023-03-17,6947454690
2023-03-20,7057861030
2023-03-21,7076865400
2023-03-22,6945644750
2023-03-23,6808994280
2023-03-24,6888631640
2023-03-27,6981843550
2023-03-28,6999942949
2023-03-29,7101299590
2023-03-30,7183651860
