,ORCL
2018-07-17,194313157869
2018-07-18,193279999974
2018-07-19,192485263132
2018-07-20,192803157869
2018-07-23,193399210500
2018-07-24,193399210500
2018-07-25,194511842079
2018-07-26,194193947342
2018-07-27,193240263132
2018-07-30,189663947343
2018-07-31,189465263132
2018-08-01,188153947343
2018-08-02,190339473659
2018-08-03,192604473658
2018-08-06,193399210500
2018-08-07,192644210500
2018-08-08,192286578921
2018-08-09,192882631553
2018-08-10,192008421027
2018-08-13,190776578922
2018-08-14,191650789448
2018-08-15,190101052606
2018-08-16,191134210501
2018-08-17,192167368395
2018-08-20,192405789448
2018-08-21,192366052606
2018-08-22,193915789448
2018-08-23,194551578921
2018-08-24,195743684184
2018-08-27,196021842079
2018-08-28,193279999974
2018-08-29,194273421026
2018-08-30,192246842079
2018-08-31,185429860000
2018-09-04,185429860000
2018-09-05,183368680000
2018-09-06,182109070000
2018-09-07,182490770000
2018-09-10,186498620000
2018-09-11,186727640000
2018-09-12,188330780000
2018-09-13,186880320000
2018-09-14,187987250000
2018-09-17,187720060000
2018-09-18,187147510000
2018-09-19,188674310000
2018-09-20,192491310000
2018-09-21,195048700000
2018-09-24,195583080000
2018-09-25,197415240000
2018-09-26,197071710000
2018-09-27,197300730000
2018-09-28,196804520000
2018-10-01,197720600000
2018-10-02,191727910000
2018-10-03,189895750000
2018-10-04,188826990000
2018-10-05,188368950000
2018-10-08,188407120000
2018-10-09,186536790000
2018-10-10,180925800000
2018-10-11,178559260000
2018-10-12,180849460000
2018-10-15,179857040000
2018-10-16,184093910000
2018-10-17,182681620000
2018-10-18,180849460000
2018-10-19,181651030000
2018-10-22,182986980000
2018-10-23,183177830000
2018-10-24,178482920000
2018-10-25,183063320000
2018-10-26,180620440000
2018-10-29,179475340000
2018-10-30,185391690000
2018-10-31,186422280000
2018-11-01,185468030000
2018-11-02,186384110000
2018-11-05,187109340000
2018-11-06,187987250000
2018-11-07,191842420000
2018-11-08,192491310000
2018-11-09,193178370000
2018-11-12,187872740000
2018-11-13,188979670000
2018-11-14,186422280000
2018-11-15,193254710000
2018-11-16,195315890000
2018-11-19,189132350000
2018-11-20,184475610000
2018-11-21,185582540000
2018-11-23,185887900000
2018-11-26,184208420000
2018-11-27,181078480000
2018-11-28,183941230000
2018-11-29,182834300000
2018-11-30,176113421039
2018-12-03,179978092092
2018-12-04,176077302618
2018-12-06,168600789461
2018-12-07,166144736830
2018-12-10,168564671040
2018-12-11,167806184198
2018-12-12,170912368408
2018-12-13,170587302619
2018-12-14,168311842093
2018-12-17,165169539461
2018-12-18,165602960514
2018-12-19,167770065777
2018-12-20,167011578935
2018-12-21,158921052620
2018-12-24,154189539462
2018-12-26,161052039461
2018-12-27,162424539461
2018-12-28,161882763146
2018-12-31,163074671040
2019-01-02,163327499988
2019-01-03,161738289461
2019-01-04,168709144724
2019-01-07,171381907882
2019-01-08,172934999987
2019-01-09,172573815776
2019-01-10,172718289461
2019-01-11,174415855250
2019-01-14,174018552618
2019-01-15,174740921039
2019-01-16,173585131566
2019-01-17,175463289460
2019-01-18,177955460513
2019-01-22,176763552618
2019-01-23,177847105250
2019-01-24,177702631566
2019-01-25,179869736829
2019-01-28,178858421039
2019-01-29,179183486829
2019-01-30,181892368407
2019-01-31,181422828934
2019-02-01,183517697355
2019-02-04,184312302618
2019-02-05,185070789460
2019-02-06,185143026302
2019-02-07,181386710513
2019-02-08,184312302618
2019-02-11,185034671039
2019-02-12,184998552618
2019-02-13,185720921039
2019-02-14,185937631565
2019-02-15,186804473670
2019-02-19,187888026302
2019-02-20,186985065775
2019-02-21,188213092091
2019-02-22,189549473670
2019-02-25,189838421038
2019-02-26,189982894723
2019-02-27,189188289459
2019-02-28,182194350000
2019-03-01,183522450000
2019-03-04,181879800000
2019-03-05,182998200000
2019-03-06,182963250000
2019-03-07,183767100000
2019-03-08,184431150000
2019-03-11,184046700000
2019-03-12,184536000000
2019-03-13,185444700000
2019-03-14,185409750000
2019-03-15,185025300000
2019-03-18,186842700000
2019-03-19,188869800000
2019-03-20,183976800000
2019-03-21,188869800000
2019-03-22,184431150000
2019-03-25,184326300000
2019-03-26,186213600000
2019-03-27,184570950000
2019-03-28,185899050000
2019-03-29,187716450000
2019-04-01,190757100000
2019-04-02,189254250000
2019-04-03,188939700000
2019-04-04,188100900000
2019-04-05,188485350000
2019-04-08,187751400000
2019-04-09,188135850000
2019-04-10,188625150000
2019-04-11,187996050000
2019-04-12,190477500000
2019-04-15,190931850000
2019-04-16,190792050000
2019-04-17,190407600000
2019-04-18,190547400000
2019-04-22,190896900000
2019-04-23,192015300000
2019-04-24,192854100000
2019-04-25,192259950000
2019-04-26,193657950000
2019-04-29,192504600000
2019-04-30,193378350000
2019-05-01,191805600000
2019-05-02,190827000000
2019-05-03,191491050000
2019-05-06,191700750000
2019-05-07,188730000000
2019-05-08,188695050000
2019-05-09,189603750000
2019-05-10,191001750000
2019-05-13,186737850000
2019-05-14,189184350000
2019-05-15,190687200000
2019-05-16,190966800000
2019-05-17,190477500000
2019-05-20,187541700000
2019-05-21,189324150000
2019-05-22,189429000000
2019-05-23,185514600000
2019-05-24,184431150000
2019-05-28,180866250000
2019-05-29,180656550000
2019-05-30,180761400000
2019-05-31,171638412695
2019-06-03,170417269838
2019-06-04,176455142853
2019-06-05,176726507933
2019-06-06,178388619044
2019-06-07,180661301583
2019-06-10,183205349202
2019-06-11,182967904758
2019-06-12,181882444441
2019-06-13,182628698409
2019-06-14,180729142853
2019-06-17,180220333329
2019-06-18,179440158726
2019-06-19,178693904758
2019-06-20,193313698409
2019-06-21,190362603171
2019-06-24,192465682536
2019-06-25,190192999996
2019-06-26,192194317456
2019-06-27,192567444440
2019-06-28,193245857139
2019-07-01,196773603170
2019-07-02,198300031742
2019-07-03,199656857139
2019-07-05,201081523805
2019-07-08,201929539678
2019-07-09,202166984123
2019-07-10,204032619043
2019-07-11,203489888885
2019-07-12,202879317456
2019-07-15,201929539678
2019-07-16,198808841266
2019-07-17,196705761901
2019-07-18,197146730155
2019-07-19,195179333329
2019-07-22,195382857139
2019-07-23,194874047615
2019-07-24,197112809520
2019-07-25,197723380948
2019-07-26,198435714282
2019-07-29,196943206345
2019-07-30,195009730155
2019-07-31,190973174599
2019-08-01,189548507932
2019-08-02,189412825393
2019-08-05,182357333329
2019-08-06,183035746028
2019-08-07,180932666663
2019-08-08,185376269837
2019-08-09,182832222218
2019-08-12,180627380949
2019-08-13,183069666663
2019-08-14,177472761901
2019-08-15,178388619044
2019-08-16,181780682536
2019-08-19,182730460314
2019-08-20,179711523806
2019-08-21,180593460314
2019-08-22,180423857139
2019-08-23,174962634917
2019-08-26,176828269837
2019-08-27,177710206345
2019-08-28,176217698409
2019-08-29,176930031742
2019-08-30,176590825393
2019-09-03,172845590000
2019-09-04,176443070000
2019-09-05,179341040000
2019-09-06,177075960000
2019-09-09,181672740000
2019-09-10,184770570000
2019-09-11,187501990000
2019-09-12,179507590000
2019-09-13,179041250000
2019-09-16,177009340000
2019-09-17,176109970000
2019-09-18,175077360000
2019-09-19,177775470000
2019-09-20,178108570000
2019-09-23,179940620000
2019-09-24,177708850000
2019-09-25,179341040000
2019-09-26,179740760000
2019-09-27,180173790000
2019-09-30,183304930000
2019-10-01,179207800000
2019-10-02,177042650000
2019-10-03,179407660000
2019-10-04,183671340000
2019-10-07,182538800000
2019-10-08,180040550000
2019-10-09,181639430000
2019-10-10,184837190000
2019-10-11,189500590000
2019-10-14,188068260000
2019-10-15,187701850000
2019-10-16,186136280000
2019-10-17,183404860000
2019-10-18,181706050000
2019-10-21,183638030000
2019-10-22,180240410000
2019-10-23,180307030000
2019-10-24,180740060000
2019-10-25,180440270000
2019-10-28,182005840000
2019-10-29,182538800000
2019-10-30,182705350000
2019-10-31,181506190000
2019-11-01,183205000000
2019-11-04,184703950000
2019-11-05,185436770000
2019-11-06,185536700000
2019-11-07,186469380000
2019-11-08,188168190000
2019-11-11,187968330000
2019-11-12,188501290000
2019-11-13,187235510000
2019-11-14,186835790000
2019-11-15,187935020000
2019-11-18,187168890000
2019-11-19,187435370000
2019-11-20,187335440000
2019-11-21,187302130000
2019-11-22,187835090000
2019-11-25,188401360000
2019-11-26,188234810000
2019-11-27,188567910000
2019-11-29,187002340000
2019-12-02,180393075907
2019-12-03,177659354389
2019-12-04,177073556921
2019-12-05,177952253123
2019-12-06,178440417680
2019-12-09,180002544262
2019-12-10,181662303755
2019-12-11,183256974641
2019-12-12,183777683502
2019-12-13,177398999959
2019-12-16,175706696162
2019-12-17,171964101226
2019-12-18,173754037934
2019-12-19,173265873377
2019-12-20,174437468314
2019-12-23,174795455656
2019-12-24,173916759453
2019-12-26,174339835403
2019-12-27,173981848061
2019-12-30,171508480973
2019-12-31,172419721479
2020-01-02,175576518947
2020-01-03,174958177175
2020-01-06,175869417681
2020-01-07,176259949326
2020-01-08,176162316415
2020-01-09,176975924010
2020-01-10,177203734136
2020-01-13,177626810085
2020-01-14,178603139199
2020-01-15,178212607554
2020-01-16,180393075907
2020-01-17,179416746794
2020-01-21,179709645528
2020-01-22,178082430338
2020-01-23,178928582237
2020-01-24,175967050592
2020-01-27,171475936669
2020-01-28,173981848061
2020-01-29,173135696162
2020-01-30,173493683504
2020-01-31,170694873378
2020-02-03,172777708821
2020-02-04,175869417681
2020-02-05,178147518946
2020-02-06,178049886035
2020-02-07,178082430338
2020-02-10,178961126541
2020-02-11,179481835401
2020-02-12,181369405021
2020-02-13,180002544262
2020-02-14,180523253123
2020-02-18,180458164515
2020-02-19,180425620211
2020-02-20,180653430338
2020-02-21,177952253123
2020-02-24,171345759454
2020-02-25,165845772113
2020-02-26,169393101226
2020-02-27,165259974645
2020-02-28,160964126545
2020-03-02,159826754999
2020-03-03,153389724592
2020-03-04,158696349659
2020-03-05,150720711984
2020-03-06,148742502639
2020-03-09,144472082466
2020-03-10,152541920587
2020-03-11,140421463331
2020-03-12,124972590353
2020-03-13,150500910945
2020-03-16,134141433665
2020-03-17,147141095074
2020-03-18,148428501155
2020-03-19,141520468523
2020-03-20,143341677126
2020-03-23,138757255470
2020-03-24,150218309610
2020-03-25,144252281428
2020-03-26,158507948769
2020-03-27,156466939128
2020-03-30,158131146989
2020-03-31,151756916878
2020-04-01,152950122515
2020-04-02,156372738683
2020-04-03,155116732750
2020-04-06,161679363751
2020-04-07,159387152923
2020-04-08,163688973244
2020-04-09,166985988818
2020-04-13,166326585704
2020-04-14,169560800982
2020-04-15,166923188522
2020-04-16,168618796532
2020-04-17,171507610178
2020-04-20,169278199647
2020-04-21,161114161081
2020-04-22,164128575320
2020-04-23,163186570871
2020-04-24,166452186297
2020-04-27,167582591637
2020-04-28,167048789115
2020-04-29,169183999202
2020-04-30,166326585704
2020-05-01,162621368201
2020-05-04,162495767607
2020-05-05,163437772057
2020-05-06,162841169239
2020-05-07,165164780215
2020-05-08,168210594603
2020-05-11,168084994010
2020-05-12,164128575320
2020-05-13,162181766124
2020-05-14,166138184814
2020-05-15,166169584962
2020-05-18,166891788373
2020-05-19,164348376359
2020-05-20,166106784665
2020-05-21,163971574579
2020-05-22,165227580512
2020-05-26,165729982885
2020-05-27,167048789115
2020-05-28,168367595345
2020-05-29,168838597570
2020-06-01,164857420000
2020-06-02,165540960000
2020-06-03,166193430000
2020-06-04,164204950000
2020-06-05,167715860000
2020-06-08,171195700000
2020-06-09,168337260000
2020-06-10,168119770000
2020-06-11,159420170000
2020-06-12,161129020000
2020-06-15,165447750000
2020-06-16,169611130000
2020-06-17,160072640000
2020-06-18,166814830000
2020-06-19,169020800000
2020-06-22,171257840000
2020-06-23,171475330000
2020-06-24,169145080000
2020-06-25,169424710000
2020-06-26,168337260000
2020-06-29,170139320000
2020-06-30,171723890000
2020-07-01,172407430000
2020-07-02,173805580000
2020-07-06,175856200000
2020-07-07,174955170000
2020-07-08,176042620000
2020-07-09,178745710000
2020-07-10,178310730000
2020-07-13,177130070000
2020-07-14,177720400000
2020-07-15,175918340000
2020-07-16,173432740000
2020-07-17,170574300000
2020-07-20,172127800000
2020-07-21,173712370000
2020-07-22,174023070000
2020-07-23,173246320000
2020-07-24,172904550000
2020-07-27,171941380000
2020-07-28,171972450000
2020-07-29,173059900000
2020-07-30,171661750000
2020-07-31,172283150000
2020-08-03,173929860000
2020-08-04,173992000000
2020-08-05,172438500000
2020-08-06,171754960000
2020-08-07,171599610000
2020-08-10,170698580000
2020-08-11,168616890000
2020-08-12,168306190000
2020-08-13,167840140000
2020-08-14,168399400000
2020-08-17,167746930000
2020-08-18,171444260000
2020-08-19,174613400000
2020-08-20,171692820000
2020-08-21,171475330000
2020-08-24,174023070000
2020-08-25,174271630000
2020-08-26,178621430000
2020-08-27,177658260000
2020-08-28,179833160000
2020-08-31,174292120000
2020-09-01,175632360000
2020-09-02,179805380000
2020-09-03,173926600000
2020-09-04,169753580000
2020-09-08,168504720000
2020-09-09,173469700000
2020-09-10,174627180000
2020-09-11,173622000000
2020-09-14,181115160000
2020-09-15,185623240000
2020-09-16,184069780000
2020-09-17,183308280000
2020-09-18,181998500000
2020-09-21,185257720000
2020-09-22,184648520000
2020-09-23,179592160000
2020-09-24,180627800000
2020-09-25,182150800000
2020-09-28,181480680000
2020-09-29,181145620000
2020-09-30,181846200000
2020-10-01,181785280000
2020-10-02,179196180000
2020-10-05,181419760000
2020-10-06,181267460000
2020-10-07,184557140000
2020-10-08,185470940000
2020-10-09,186262900000
2020-10-12,187207160000
2020-10-13,185714620000
2020-10-14,185684160000
2020-10-15,184343920000
2020-10-16,183643340000
2020-10-19,181602520000
2020-10-20,181998500000
2020-10-21,181754820000
2020-10-22,181815740000
2020-10-23,182455400000
2020-10-26,175114540000
2020-10-27,173865680000
2020-10-28,169327140000
2020-10-29,170636920000
2020-10-30,170911060000
2020-11-02,171946700000
2020-11-03,173012800000
2020-11-04,172068540000
2020-11-05,172586360000
2020-11-06,173012800000
2020-11-09,173134640000
2020-11-10,172616820000
2020-11-11,174231200000
2020-11-12,171946700000
2020-11-13,173347860000
2020-11-16,174078900000
2020-11-17,173987520000
2020-11-18,171337500000
2020-11-19,171946700000
2020-11-20,169662200000
2020-11-23,170819680000
2020-11-24,175358220000
2020-11-25,174870860000
2020-11-27,175936960000
2020-11-30,172507214274
2020-12-01,175555678560
2020-12-02,176571833322
2020-12-03,177139684512
2020-12-04,179201880940
2020-12-07,178723690464
2020-12-08,176422398798
2020-12-09,178514482131
2020-12-10,177767309512
2020-12-11,181144529750
2020-12-14,181592833321
2020-12-15,184880392845
2020-12-16,187629988083
2020-12-17,190110601178
2020-12-18,194444202368
2020-12-21,192710761892
2020-12-22,194713184511
2020-12-23,195161488082
2020-12-24,194145333320
2020-12-28,193876351178
2020-12-29,192650988082
2020-12-30,192471666654
2020-12-31,193338386892
2021-01-04,190529017845
2021-01-05,188167952368
2021-01-06,187002363083
2021-01-07,188496708321
2021-01-08,189423202368
2021-01-11,188377160702
2021-01-12,186554059511
2021-01-13,185478130940
2021-01-14,184103333321
2021-01-15,184641297607
2021-01-19,183176839274
2021-01-20,183983785702
2021-01-21,182937744035
2021-01-22,180397357131
2021-01-25,182011249988
2021-01-26,184701071416
2021-01-27,186942589273
2021-01-28,182967630940
2021-01-29,180606565464
2021-02-01,183834351178
2021-02-02,186404624988
2021-02-03,185806886892
2021-02-04,189333541654
2021-02-05,190080714273
2021-02-08,188616255940
2021-02-09,190289922606
2021-02-10,189094446416
2021-02-11,187390892845
2021-02-12,188526595226
2021-02-16,185717226178
2021-02-17,185567791654
2021-02-18,185508017845
2021-02-19,182698648797
2021-02-22,192621101178
2021-02-23,192770535702
2021-02-24,193368273797
2021-02-25,195161488082
2021-02-26,192800422606
2021-03-01,194738310000
2021-03-02,196180380000
2021-03-03,196916130000
2021-03-04,193090230000
2021-03-05,205921710000
2021-03-08,212366880000
2021-03-09,213779520000
2021-03-10,212249160000
2021-03-11,198387630000
2021-03-12,197651880000
2021-03-15,199329390000
2021-03-16,196739549999
2021-03-17,194885460000
2021-03-18,196415820000
2021-03-19,195003180000
2021-03-22,195179759999
2021-03-23,197975610000
2021-03-24,196680690000
2021-03-25,201978090000
2021-03-26,206745750000
2021-03-29,209335590000
2021-03-30,207628650000
2021-03-31,206510310000
2021-04-01,211336830000
2021-04-05,218252880000
2021-04-06,218606040000
2021-04-07,217988009999
2021-04-08,221549040000
2021-04-09,222431940000
2021-04-12,224021160000
2021-04-13,225639810000
2021-04-14,226081259999
2021-04-15,230407470000
2021-04-16,232349850000
2021-04-19,231761250000
2021-04-20,233203320000
2021-04-21,225610380000
2021-04-22,220342410000
2021-04-23,220636710000
2021-04-26,219253500000
2021-04-27,221372460000
2021-04-28,220048110000
2021-04-29,223285410000
2021-04-30,223049970000
2021-05-03,227582190000
2021-05-04,231113790000
2021-05-05,233056170000
2021-05-06,234674820000
2021-05-07,236617200000
2021-05-10,235881450000
2021-05-11,228641670000
2021-05-12,225875250000
2021-05-13,229966020000
2021-05-14,232173270000
2021-05-17,232732440000
2021-05-18,231584670000
2021-05-19,231731820000
2021-05-20,231672960000
2021-05-21,232585290000
2021-05-24,233615340000
2021-05-25,231996690000
2021-05-26,233262180000
2021-05-27,232438140000
2021-05-28,231731820000
2021-06-01,227329639520
2021-06-02,229329523240
2021-06-03,231672244170
2021-06-04,236814802310
2021-06-07,239814627891
2021-06-08,241728802309
2021-06-09,241471674402
2021-06-10,235129186031
2021-06-11,236843372077
2021-06-14,236043418589
2021-06-15,233243581380
2021-06-16,220215767427
2021-06-17,221587116264
2021-06-18,217787337195
2021-06-21,222815616264
2021-06-22,224786930217
2021-06-23,223129883706
2021-06-24,222101372078
2021-06-25,224158395334
2021-06-28,224272674404
2021-06-29,223129883706
2021-06-30,222387069752
2021-07-01,227243930217
2021-07-02,233757837194
2021-07-06,237357627891
2021-07-07,245957127890
2021-07-08,244528639518
2021-07-09,250728279053
2021-07-12,248785534867
2021-07-13,248756965100
2021-07-14,252213906960
2021-07-15,246385674402
2021-07-16,249956895332
2021-07-19,248499837193
2021-07-20,253299558123
2021-07-21,256242244169
2021-07-22,259099220913
2021-07-23,250528290681
2021-07-26,251013976727
2021-07-27,250842558123
2021-07-28,249071232541
2021-07-29,250356872076
2021-07-30,248956953472
2021-08-02,250271162774
2021-08-03,256385093006
2021-08-04,257270755797
2021-08-05,255499430215
2021-08-06,255756558122
2021-08-09,256842209285
2021-08-10,256099395332
2021-08-11,256070825564
2021-08-12,256585081378
2021-08-13,258213558122
2021-08-16,259470627890
2021-08-17,259842034866
2021-08-18,254099511611
2021-08-19,253442406960
2021-08-20,254099511611
2021-08-23,254613767425
2021-08-24,252985290681
2021-08-25,253185279053
2021-08-26,253470976727
2021-08-27,255270872076
2021-08-30,255556569750
2021-08-31,240116220000
2021-09-01,242325300000
2021-09-02,241921200000
2021-09-03,242460000000
2021-09-07,239011680000
2021-09-08,241032180000
2021-09-09,241220760000
2021-09-10,241597920000
2021-09-13,239469660000
2021-09-14,232734660000
2021-09-15,236344620000
2021-09-16,235051500000
2021-09-17,232734660000
2021-09-20,232141980000
2021-09-21,234162480000
2021-09-22,238257360000
2021-09-23,240897480000
2021-09-24,242298360000
2021-09-27,245261760000
2021-09-28,243780060000
2021-09-29,245827500000
2021-09-30,234728220000
2021-10-01,241759560000
2021-10-04,240466440000
2021-10-05,246474060000
2021-10-06,246069960000
2021-10-07,248683140000
2021-10-08,254286660000
2021-10-11,256711260000
2021-10-12,257465579999
2021-10-13,259701600000
2021-10-14,256684320000
2021-10-15,256819020000
2021-10-18,259997940000
2021-10-19,261479640000
2021-10-20,260348160000
2021-10-21,259432200000
2021-10-22,264685500000
2021-10-25,263715660000
2021-10-26,261264120000
2021-10-27,258704820000
2021-10-28,259243620000
2021-10-29,258462360000
2021-11-01,254259720000
2021-11-02,258273780000
2021-11-03,259028100000
2021-11-04,257627220000
2021-11-05,255795300000
2021-11-08,256307160000
2021-11-09,254825460000
2021-11-10,252778020000
2021-11-11,253343760000
2021-11-12,251996760000
2021-11-15,253289880000
2021-11-16,257573340000
2021-11-17,256819020000
2021-11-18,255014040000
2021-11-19,253155180000
2021-11-22,254879340000
2021-11-23,250380360000
2021-11-24,252104520000
2021-11-26,248737020000
2021-11-29,250380360000
2021-11-30,242094320000
2021-12-01,239453000000
2021-12-02,240093320000
2021-12-03,235424320000
2021-12-06,237291920000
2021-12-07,240253400000
2021-12-08,237291920000
2021-12-09,236838360000
2021-12-10,273816840000
2021-12-13,269174520000
2021-12-14,266506520000
2021-12-15,276538200000
2021-12-16,275390960000
2021-12-17,257782160000
2021-12-20,244495520000
2021-12-21,244148680000
2021-12-22,239746480000
2021-12-23,239372960000
2021-12-27,238892720000
2021-12-28,236518200000
2021-12-29,235344279999
2021-12-30,234810680000
2021-12-31,232676279999
2022-01-03,234517200000
2022-01-04,237025120000
2022-01-05,230675279999
2022-01-06,230355120000
2022-01-07,233476680000
2022-01-10,238199040000
2022-01-11,236064640000
2022-01-12,235611080000
2022-01-13,234223720000
2022-01-14,233956920000
2022-01-18,228247400000
2022-01-19,222457840000
2022-01-20,220696960000
2022-01-21,219362960000
2022-01-24,219896560000
2022-01-25,216294759999
2022-01-26,212346120000
2022-01-27,212853040000
2022-01-28,214720640000
2022-01-31,216534880000
2022-02-01,216214720000
2022-02-02,220110000000
2022-02-03,218615920000
2022-02-04,219069480000
2022-02-07,215414320000
2022-02-08,215547720000
2022-02-09,222644600000
2022-02-10,218375800000
2022-02-11,212773000000
2022-02-14,210638600000
2022-02-15,212826360000
2022-02-16,211278920000
2022-02-17,201514040000
2022-02-18,198952759999
2022-02-22,197752160000
2022-02-23,193349960000
2022-02-24,199593080000
2022-02-25,203701800000
2022-02-28,202611990000
2022-03-01,202718670000
2022-03-02,208772760000
2022-03-03,208692750000
2022-03-04,203998830000
2022-03-07,198211439999
2022-03-08,195571110000
2022-03-09,202958700000
2022-03-10,204425550000
2022-03-11,207545939999
2022-03-14,205545689999
2022-03-15,214960200000
2022-03-16,213253319999
2022-03-17,214960200000
2022-03-18,217840560000
2022-03-21,215920319999
2022-03-22,218160600000
2022-03-23,214400130000
2022-03-24,219334080000
2022-03-25,217973910000
2022-03-28,222961200000
2022-03-29,224801430000
2022-03-30,222321120000
2022-03-31,220640910000
2022-04-01,218720670000
2022-04-04,224214689999
2022-04-05,221200980000
2022-04-06,219014040000
2022-04-07,217467180000
2022-04-08,215866980000
2022-04-11,212719920000
2022-04-12,211573110000
2022-04-13,212693250000
2022-04-14,211893150000
2022-04-18,208612740000
2022-04-19,212186520000
2022-04-20,214133430000
2022-04-21,211973160000
2022-04-22,203252069999
2022-04-25,205305660000
2022-04-26,198718170000
2022-04-27,199384920000
2022-04-28,203065380000
2022-04-29,195757800000
2022-05-02,197358000000
2022-05-03,195464430000
2022-05-04,200585069999
2022-05-05,194157600000
2022-05-06,193330830000
2022-05-09,190797180000
2022-05-10,193437510000
2022-05-11,189437010000
2022-05-12,188636910000
2022-05-13,189810390000
2022-05-16,185916569999
2022-05-17,191703960000
2022-05-18,182156100000
2022-05-19,178795680000
2022-05-20,183036210000
2022-05-23,186796680000
2022-05-24,184103010000
2022-05-25,186236610000
2022-05-26,191117220000
2022-05-27,194104260000
2022-05-31,193105200000
2022-06-01,192245999999
2022-06-02,196380900000
2022-06-03,192756150000
2022-06-06,195924450000
2022-06-07,195172650000
2022-06-08,191655300000
2022-06-09,185855700000
2022-06-10,180270900000
2022-06-13,171974250000
2022-06-14,189883200000
2022-06-15,187144500000
2022-06-16,184486349999
2022-06-17,181828200000
2022-06-21,181720800000
2022-06-22,178633050000
2022-06-23,181586550000
2022-06-24,189829500000
2022-06-27,189050850000
2022-06-28,184137300000
2022-06-29,185828849999
2022-06-30,187600950000
2022-07-01,190285950000
2022-07-05,193293150000
2022-07-06,192407100000
2022-07-07,192863550000
2022-07-08,192970950000
2022-07-11,192165449999
2022-07-12,189050850000
2022-07-13,188030550000
2022-07-14,186473250000
2022-07-15,189936900000
2022-07-18,188513849999
2022-07-19,193964400000
2022-07-20,194904150000
2022-07-21,200139900000
2022-07-22,201106500000
2022-07-25,200999100000
2022-07-26,198770550000
2022-07-27,203710950000
2022-07-28,206852400000
2022-07-29,209000400000
2022-08-01,207926400000
2022-08-02,204999749999
2022-08-03,207738450000
2022-08-04,207819000000
2022-08-05,207684749999
2022-08-08,205321950000
2022-08-09,206127450000
2022-08-10,208194900000
2022-08-11,207174600000
2022-08-12,212517750000
2022-08-15,212410350000
2022-08-16,213511200000
2022-08-17,212786250000
2022-08-18,212974199999
2022-08-19,211202100000
2022-08-22,205295099999
2022-08-23,205160850000
2022-08-24,204516450000
2022-08-25,206449650000
2022-08-26,200435250000
2022-08-29,199200150000
2022-08-30,199065900000
2022-08-31,199834250000
2022-09-01,202933500000
2022-09-02,201262600000
2022-09-06,198971850000
2022-09-07,200750550000
2022-09-08,201181750000
2022-09-09,204577450000
2022-09-12,207730600000
2022-09-13,204927800000
2022-09-14,194363400000
2022-09-15,189296800000
2022-09-16,185496850000
2022-09-19,186143649999
2022-09-20,183556450000
2022-09-21,179891250000
2022-09-22,177950850000
2022-09-23,173962250000
2022-09-26,170997750000
2022-09-27,168221900000
2022-09-28,169973650000
2022-09-29,165473000000
2022-09-30,164583650000
2022-10-03,170000600000
2022-10-04,177034550000
2022-10-05,179594800000
2022-10-06,175983500000
2022-10-07,170566550000
2022-10-10,168626150000
2022-10-11,168194950000
2022-10-12,171887100000
2022-10-13,175714000000
2022-10-14,173315450000
2022-10-17,180618900000
2022-10-18,180645850000
2022-10-19,178678500000
2022-10-20,186628750000
2022-10-21,195926500000
2022-10-24,196519400000
2022-10-25,197112300000
2022-10-26,201639899999
2022-10-27,202529250000
2022-10-28,208485200000
2022-10-31,210398649999
2022-11-01,207811450000
2022-11-02,202448400000
2022-11-03,202205850000
2022-11-04,204820000000
2022-11-07,206814300000
2022-11-08,203849800000
2022-11-09,203903700000
2022-11-10,207973150000
2022-11-11,209509300000
2022-11-14,211638350000
2022-11-15,213390100000
2022-11-16,215303550000
2022-11-17,213444000000
2022-11-18,214872350000
2022-11-21,215114899999
2022-11-22,221313400000
2022-11-23,222499200000
2022-11-25,222930400000
2022-11-28,219346050000
2022-11-29,217890749999
2022-11-30,224014940000
2022-12-01,226928780000
2022-12-02,224878299999
2022-12-05,214302140000
2022-12-06,212899180000
2022-12-07,212548440000
2022-12-08,216028859999
2022-12-09,215462280000
2022-12-12,219293440000
2022-12-13,217350880000
2022-12-14,220750359999
2022-12-15,216028859999
2022-12-16,214706840000
2022-12-19,217189000000
2022-12-20,218376120000
2022-12-21,219887000000
2022-12-22,217162020000
2022-12-23,218133299999
2022-12-27,218484040000
2022-12-28,216730340000
2022-12-29,219617200000
2022-12-30,220534520000
2023-01-03,225876560000
2023-01-04,227927040000
2023-01-05,227468380000
2023-01-06,231110680000
2023-01-09,233161160000
2023-01-10,233377000000
2023-01-11,239042799999
2023-01-12,239528440000
2023-01-13,240661600000
2023-01-17,239042799999
2023-01-18,233943579999
2023-01-19,231866120000
2023-01-20,235400500000
2023-01-23,240041060000
2023-01-24,242010600000
2023-01-25,241848720000
2023-01-26,242361340000
2023-01-27,240095020000
2023-01-30,235670299999
2023-01-31,238665079999
2023-02-01,242954900000
2023-02-02,241147240000
2023-02-03,241794760000
2023-02-06,238853940000
2023-02-07,236722520000
2023-02-08,233889620000
2023-02-09,233781700000
2023-02-10,235103720000
2023-02-13,241255160000
2023-02-14,240364820000
2023-02-15,238341320000
2023-02-16,236668560000
2023-02-17,235481440000
2023-02-21,232567600000
2023-02-22,232891359999
2023-02-23,238988840000
2023-02-24,239204680000
2023-02-27,237316079999
2023-02-28,236591800000
2023-03-01,233722380000
2023-03-02,235427790000
2023-03-03,241599750000
