,STT
2018-07-18,35745222790
2018-07-19,34774068620
2018-07-20,32198072810
2018-07-23,32629280260
2018-07-24,32903003250
2018-07-25,32700523229
2018-07-26,32595533590
2018-07-27,32621781000
2018-07-30,32704272860
2018-07-31,33112982530
2018-08-01,32723021010
2018-08-02,32558037290
2018-08-03,32576785440
2018-08-06,32599283220
2018-08-07,32644278780
2018-08-08,32520540990
2018-08-09,32171825400
2018-08-10,31493142369
2018-08-13,31065684549
2018-08-14,31451896440
2018-08-15,31091931960
2018-08-16,31575634229
2018-08-17,31856856479
2018-08-20,32010591310
2018-08-21,32314311340
2018-08-22,32220570590
2018-08-23,32006841680
2018-08-24,32291813560
2018-08-27,32644278780
2018-08-28,32992994369
2018-08-29,32936749920
2018-08-30,32516791360
2018-08-31,32588034330
2018-09-04,32846758799
2018-09-05,32719271380
2018-09-06,32400552830
2018-09-07,32389303940
2018-09-10,32659277299
2018-09-11,32569286180
2018-09-12,32453047650
2018-09-13,32396803200
2018-09-14,32730520270
2018-09-17,32201822440
2018-09-18,32104332060
2018-09-19,32966746960
2018-09-20,33585435909
2018-09-21,33285465510
2018-09-24,32640529150
2018-09-25,32565536549
2018-09-26,32325560229
2018-09-27,32130579470
2018-09-28,31414400140
2018-10-01,32471652910
2018-10-02,32448868450
2018-10-03,32691902690
2018-10-04,33003290310
2018-10-05,32798230170
2018-10-08,33090630740
2018-10-09,32794432760
2018-10-10,31469136670
2018-10-11,31036231930
2018-10-12,30933701859
2018-10-15,30834969200
2018-10-16,31241292070
2018-10-17,31195723150
2018-10-18,30265357700
2018-10-19,27683118900
2018-10-22,26889460210
2018-10-23,26475542520
2018-10-24,25552771890
2018-10-25,25841375050
2018-10-26,25211004990
2018-10-29,25218599810
2018-10-30,25723655339
2018-10-31,26107193750
2018-11-01,26566680359
2018-11-02,26574275180
2018-11-05,27307175310
2018-11-06,27348946820
2018-11-07,28093239180
2018-11-08,27850204940
2018-11-09,27436287250
2018-11-12,26908447260
2018-11-13,26969205820
2018-11-14,26710981940
2018-11-15,27288188260
2018-11-16,27208442650
2018-11-19,27254011570
2018-11-20,27033761790
2018-11-21,27375528690
2018-11-23,27299580490
2018-11-26,28070454720
2018-11-27,27607170700
2018-11-28,28245135580
2018-11-29,27481856170
2018-11-30,27728687820
2018-12-03,27778054150
2018-12-04,25750237210
2018-12-06,25024931900
2018-12-07,24698354640
2018-12-10,24314816230
2018-12-11,23957859690
2018-12-12,24086971630
2018-12-13,23995833790
2018-12-14,24124945730
2018-12-17,24261652490
2018-12-18,23426222290
2018-12-19,22738891080
2018-12-20,22936356400
2018-12-21,22849015970
2018-12-24,22700916980
2018-12-26,23866721850
2018-12-27,24007226020
2018-12-28,24105958680
2018-12-31,23835099050
2019-01-02,24160105950
2019-01-03,23374042750
2019-01-04,24258363850
2019-01-07,24560695849
2019-01-08,24666512050
2019-01-09,25237163700
2019-01-10,25135126650
2019-01-11,25324084150
2019-01-14,25872060899
2019-01-15,25947643900
2019-01-16,26631670050
2019-01-17,26850860750
2019-01-18,26945339500
2019-01-22,26677019850
2019-01-23,26763940299
2019-01-24,26952897799
2019-01-25,27451745600
2019-01-28,27032259950
2019-01-29,26692136450
2019-01-30,26839523300
2019-01-31,26794173500
2019-02-01,26896210550
2019-02-04,26869756499
2019-02-05,26797952650
2019-02-06,26544749599
2019-02-07,26363350400
2019-02-08,26061018399
2019-02-11,25996772850
2019-02-12,26268871650
2019-02-13,26261313349
2019-02-14,25947643900
2019-02-15,26703473900
2019-02-19,26971793550
2019-02-20,27300579599
2019-02-21,27277904700
2019-02-22,27361046000
2019-02-25,27387500050
2019-02-26,27455524750
2019-02-27,27376162600
2019-02-28,27160751050
2019-03-01,27512212000
2019-03-04,27017143349
2019-03-05,27032259950
2019-03-06,26643007500
2019-03-07,25841827700
2019-03-08,25736011499
2019-03-11,25958981350
2019-03-12,26076135000
2019-03-13,26397362749
2019-03-14,26563645350
2019-03-15,26491841499
2019-03-18,26763940299
2019-03-19,26514516400
2019-03-20,25796477900
2019-03-21,25728453200
2019-03-22,24564475000
2019-03-25,24519125200
2019-03-26,25010414700
2019-03-27,24760990800
2019-03-28,25044427050
2019-03-29,24870586150
2019-04-01,25263317070
2019-04-02,25121283329
2019-04-03,25427777190
2019-04-04,25655778720
2019-04-05,25629614609
2019-04-08,25846402950
2019-04-09,25577286390
2019-04-10,25790337000
2019-04-11,25984698960
2019-04-12,26549096190
2019-04-15,26208962760
2019-04-16,26803261829
2019-04-17,26025813990
2019-04-18,26149159079
2019-04-22,26126732700
2019-04-23,24990462780
2019-04-24,24717608490
2019-04-25,25076430570
2019-04-26,25095119220
2019-04-29,25566073200
2019-04-30,25289481180
2019-05-01,24792363090
2019-05-02,24859642230
2019-05-03,25121283329
2019-05-06,24885806340
2019-05-07,24291507269
2019-05-08,24104620769
2019-05-09,24123309420
2019-05-10,24224228130
2019-05-13,23614978140
2019-05-14,23465468940
2019-05-15,23102909130
2019-05-16,23031892260
2019-05-17,22572151470
2019-05-20,22370314050
2019-05-21,22336674480
2019-05-22,22239493500
2019-05-23,21918048720
2019-05-24,22041393810
2019-05-28,21749850870
2019-05-29,21570439830
2019-05-30,21035944440
2019-05-31,20650958250
2019-06-03,20931288000
2019-06-04,21540537990
2019-06-05,20811680640
2019-06-06,21013518060
2019-06-07,21163027260
2019-06-10,21387291060
2019-06-11,20598630030
2019-06-12,20516399970
2019-06-13,20568728190
2019-06-14,20692073280
2019-06-17,20381841690
2019-06-18,20654695980
2019-06-19,20467809480
2019-06-20,20710761930
2019-06-21,20751876960
2019-06-24,20830369290
2019-06-25,20931288000
2019-06-26,20647220520
2019-06-27,20800467450
2019-06-28,20953714380
2019-07-01,20790037080
2019-07-02,20470980240
2019-07-03,20709356040
2019-07-05,20830377600
2019-07-08,20192263920
2019-07-09,20195931240
2019-07-10,19957555440
2019-07-11,20184929280
2019-07-12,20239939080
2019-07-15,20335289400
2019-07-16,20104248240
2019-07-17,20019899880
2019-07-18,20643344280
2019-07-19,22033258560
2019-07-22,21721536360
2019-07-23,21967246800
2019-07-24,21857227200
2019-07-25,21813219360
2019-07-26,22139610840
2019-07-29,21684863160
2019-07-30,21593180160
2019-07-31,21303461880
2019-08-01,20386631880
2019-08-02,20412303120
2019-08-05,19730181600
2019-08-06,19620162000
2019-08-07,19253430000
2019-08-08,19587156120
2019-08-09,19422126720
2019-08-12,18912369240
2019-08-13,18875696040
2019-08-14,18200909160
2019-08-15,17900188920
2019-08-16,18409946400
2019-08-19,18662991480
2019-08-20,18523633320
2019-08-21,18534635280
2019-08-22,18754674480
2019-08-23,18321930720
2019-08-26,18270588240
2019-08-27,18116560800
2019-08-28,18266920920
2019-08-29,18806016960
2019-08-30,18817018920
2019-09-03,18204576480
2019-09-04,18659324160
2019-09-05,19242428040
2019-09-06,19011386880
2019-09-09,19803528000
2019-09-10,21578510880
2019-09-11,22003920000
2019-09-12,22102937640
2019-09-13,22425661800
2019-09-16,22190953320
2019-09-17,22084601040
2019-09-18,22179951360
2019-09-19,22407325200
2019-09-20,22044260520
2019-09-23,22073599080
2019-09-24,21651857280
2019-09-25,21930573600
2019-09-26,21655524600
2019-09-27,21930573600
2019-09-30,21393574410
2019-10-01,20555035930
2019-10-02,20092394010
2019-10-03,20161067420
2019-10-04,20555035930
2019-10-07,20341786920
2019-10-08,19933360850
2019-10-09,20117694740
2019-10-10,20540578370
2019-10-11,21216469300
2019-10-14,21140567110
2019-10-15,21462247820
2019-10-16,21364659290
2019-10-17,21577908300
2019-10-18,22893546260
2019-10-21,23638110600
2019-10-22,23873045950
2019-10-23,23826058880
2019-10-24,23569437189
2019-10-25,23764614250
2019-10-28,24259785680
2019-10-29,24292315189
2019-10-30,24115210080
2019-10-31,23880274729
2019-11-01,24491106640
2019-11-04,25611567540
2019-11-05,25394704140
2019-11-06,25658554610
2019-11-07,26262157740
2019-11-08,26421190899
2019-11-11,26381432610
2019-11-12,26533236990
2019-11-13,26276615300
2019-11-14,26113967750
2019-11-15,26218785060
2019-11-18,26529622600
2019-11-19,26526008210
2019-11-20,26388661390
2019-11-21,26388661390
2019-11-22,26717570880
2019-11-25,27216356700
2019-11-26,26851303310
2019-11-27,27227199870
2019-11-29,27144068899
2019-12-02,27245271820
2019-12-03,26605524790
2019-12-04,26952506229
2019-12-05,27238043040
2019-12-06,27838031780
2019-12-09,28072967130
2019-12-10,28130797370
2019-12-11,28260915410
2019-12-12,29066924380
2019-12-13,28600668070
2019-12-16,28777773180
2019-12-17,29034394870
2019-12-18,28911505610
2019-12-19,28785001960
2019-12-20,28636811970
2019-12-23,28716328550
2019-12-24,28785001960
2019-12-26,28860904149
2019-12-27,28958492680
2019-12-30,28871747320
2019-12-31,27981308599
2020-01-02,28568526960
2020-01-03,28147569219
2020-01-06,28579139340
2020-01-07,28975334860
2020-01-08,28826761540
2020-01-09,29332618320
2020-01-10,28897510740
2020-01-13,29035471680
2020-01-14,28840911380
2020-01-15,28727712659
2020-01-16,28702950440
2020-01-17,29205269760
2020-01-21,28763087260
2020-01-22,28490702840
2020-01-23,28462403159
2020-01-24,27712461640
2020-01-27,26690135700
2020-01-28,27061569000
2020-01-29,26966057580
2020-01-30,27454227060
2020-01-31,26753809980
2020-02-03,26916533140
2020-02-04,27500214040
2020-02-05,28313829840
2020-02-06,28395191420
2020-02-07,27995458440
2020-02-10,27991920980
2020-02-11,28221855880
2020-02-12,28451790780
2020-02-13,27892872099
2020-02-14,27539126099
2020-02-18,27195992480
2020-02-19,27861034960
2020-02-20,27553275940
2020-02-21,27284428980
2020-02-24,26180741460
2020-02-25,25062904099
2020-02-26,24811744440
2020-02-27,24542897480
2020-02-28,24093640060
2020-03-02,24298812740
2020-03-03,23294174099
2020-03-04,23700982000
2020-03-05,22073750400
2020-03-06,21270746980
2020-03-09,18628264360
2020-03-10,20068010580
2020-03-11,19169495740
2020-03-12,17022257520
2020-03-13,20821489560
2020-03-16,16880759120
2020-03-17,17662537780
2020-03-18,15996394120
2020-03-19,16495175980
2020-03-20,16509325820
2020-03-23,15285364660
2020-03-24,17181443220
2020-03-25,17467977480
2020-03-26,17482127320
2020-03-27,17213280360
2020-03-30,18313430420
2020-03-31,18759403390
2020-04-01,17748712800
2020-04-02,18460069940
2020-04-03,18368509120
2020-04-06,19562321350
2020-04-07,19766572410
2020-04-08,20622313920
2020-04-09,21463969150
2020-04-13,20932212080
2020-04-14,21344235770
2020-04-15,20097599990
2020-04-16,20601184500
2020-04-17,20597662930
2020-04-20,20488494260
2020-04-21,19717270430
2020-04-22,20238462790
2020-04-23,20090556850
2020-04-24,20217333370
2020-04-27,21583702530
2020-04-28,22097851750
2020-04-29,22700040219
2020-04-30,22199977280
2020-05-01,20805435560
2020-05-04,20565968800
2020-05-05,20453278560
2020-05-06,19837003810
2020-05-07,20509623680
2020-05-08,21206894540
2020-05-11,20692745320
2020-05-12,19837003810
2020-05-13,18759403390
2020-05-14,19262987900
2020-05-15,19160862370
2020-05-18,20587098220
2020-05-19,19981388180
2020-05-20,20558925660
2020-05-21,20456800130
2020-05-22,19481325240
2020-05-26,21312541640
2020-05-27,22657781380
2020-05-28,21995726220
2020-05-29,21467490720
2020-06-01,21956988950
2020-06-02,22118981170
2020-06-03,23207146300
2020-06-04,24309397710
2020-06-05,24897499900
2020-06-08,25013711710
2020-06-09,24820025360
2020-06-10,23291663980
2020-06-11,21527357410
2020-06-12,22228149840
2020-06-15,22062636050
2020-06-16,22633130390
2020-06-17,22259843970
2020-06-18,22326753800
2020-06-19,23031067800
2020-06-22,22450008750
2020-06-23,22781036330
2020-06-24,21703435910
2020-06-25,22594393120
2020-06-26,21316063210
2020-06-29,21678784920
2020-06-30,22406840300
2020-07-01,21906168180
2020-07-02,22258754180
2020-07-06,22734745280
2020-07-07,22272857620
2020-07-08,22900460700
2020-07-09,21740452760
2020-07-10,22607814320
2020-07-13,22773529740
2020-07-14,22914564140
2020-07-15,22791159040
2020-07-16,22748848720
2020-07-17,21758082060
2020-07-20,21282090960
2020-07-21,21789814800
2020-07-22,21648780400
2020-07-23,22004892260
2020-07-24,21983737100
2020-07-27,22160030100
2020-07-28,22244650740
2020-07-29,22703012540
2020-07-30,22389211000
2020-07-31,22491460940
2020-08-03,22678331519
2020-08-04,22886357260
2020-08-05,23531589640
2020-08-06,23461072440
2020-08-07,24529408019
2020-08-10,24635183820
2020-08-11,24804425099
2020-08-12,25097071480
2020-08-13,24804425099
2020-08-14,24867890580
2020-08-17,24402477059
2020-08-18,24564666620
2020-08-19,24839683700
2020-08-20,23951166980
2020-08-21,23817184300
2020-08-24,24307278840
2020-08-25,24353115019
2020-08-26,23968796280
2020-08-27,24416580500
2020-08-28,24719804460
2020-08-31,24007580740
2020-09-01,24180347880
2020-09-02,24638709680
2020-09-03,23764296400
2020-09-04,24099253099
2020-09-08,23112012300
2020-09-09,23196632940
2020-09-10,22646598780
2020-09-11,22886357260
2020-09-14,22717115980
2020-09-15,22283435200
2020-09-16,22325745520
2020-09-17,21990788820
2020-09-18,21842702700
2020-09-21,21126953120
2020-09-22,20760263680
2020-09-23,20368893220
2020-09-24,20337160480
2020-09-25,20626281000
2020-09-28,21327927140
2020-09-29,21116375540
2020-09-30,20941947420
2020-10-01,20737222500
2020-10-02,21065488320
2020-10-05,21669073860
2020-10-06,21538473480
2020-10-07,22382081340
2020-10-08,22943310000
2020-10-09,23448062820
2020-10-12,23726912280
2020-10-13,23328051660
2020-10-14,23306873220
2020-10-15,23631609300
2020-10-16,23501008920
2020-10-19,22713876899
2020-10-20,22795060920
2020-10-21,22590336000
2020-10-22,23155094399
2020-10-23,23052731940
2020-10-26,22417378740
2020-10-27,21760847100
2020-10-28,20641919520
2020-10-29,20754871200
2020-10-30,20790168600
2020-11-02,21065488320
2020-11-03,22018518120
2020-11-04,21326689080
2020-11-05,22177356420
2020-11-06,21965572020
2020-11-09,24743477399
2020-11-10,24725828700
2020-11-11,24171659520
2020-11-12,23613960600
2020-11-13,24185778480
2020-11-16,24641114940
2020-11-17,24905845440
2020-11-18,24418741320
2020-11-19,24450508980
2020-11-20,23984583300
2020-11-23,24905845440
2020-11-24,25915351080
2020-11-25,25498841760
2020-11-27,25269408660
2020-11-30,24877607520
2020-12-01,25505901240
2020-12-02,26141254440
2020-12-03,26077719120
2020-12-04,26960154120
2020-12-07,26811905039
2020-12-08,26769548160
2020-12-09,25682388240
2020-12-10,25318825020
2020-12-11,25696507200
2020-12-14,24955261800
2020-12-15,25340003460
2020-12-16,25131748800
2020-12-17,24969380760
2020-12-18,24941142840
2020-12-21,24828191160
2020-12-22,24775245060
2020-12-23,25265878920
2020-12-24,25336473720
2020-12-28,25456484880
2020-12-29,25392949560
2020-12-30,25562377080
2020-12-31,25527075540
2021-01-04,25341181750
2021-01-05,25492001240
2021-01-06,27228179090
2021-01-07,27263253390
2021-01-08,27052807590
2021-01-11,27407058020
2021-01-12,28206752060
2021-01-13,27589444380
2021-01-14,27912127940
2021-01-15,27070344740
2021-01-19,27498251200
2021-01-20,26880943520
2021-01-21,26158412940
2021-01-22,26014608310
2021-01-25,25446404650
2021-01-26,25474464090
2021-01-27,24601114020
2021-01-28,25123721090
2021-01-29,24552010000
2021-02-01,24639695750
2021-02-02,24832604400
2021-02-03,25113198799
2021-02-04,25881325970
2021-02-05,26225054110
2021-02-08,26681020009
2021-02-09,26600349120
2021-02-10,25986548870
2021-02-11,25576179560
2021-02-12,25779610500
2021-02-16,26467066779
2021-02-17,26361843880
2021-02-18,26200502100
2021-02-19,25228943990
2021-02-22,25793640220
2021-02-23,25976026580
2021-02-24,26944077259
2021-02-25,26046175180
2021-02-26,25523568110
2021-03-01,26916017820
2021-03-02,27017733290
2021-03-03,27817427330
2021-03-04,27428102600
2021-03-05,27856009060
2021-03-08,28234811500
2021-03-09,28704807120
2021-03-10,29195847320
2021-03-11,29315099940
2021-03-12,29392263400
2021-03-15,29346666810
2021-03-16,29339651950
2021-03-17,29728976680
2021-03-18,29900840750
2021-03-19,29518530880
2021-03-22,28627643660
2021-03-23,27841979340
2021-03-24,28010335980
2021-03-25,28890700910
2021-03-26,30125316270
2021-03-29,29928900190
2021-03-30,30272628330
2021-03-31,29058134890
2021-04-01,29383270550
2021-04-05,29538920600
2021-04-06,29393647220
2021-04-07,29310633860
2021-04-08,29196490490
2021-04-09,29909021830
2021-04-12,30068130770
2021-04-13,29659981750
2021-04-14,29981658520
2021-04-15,29922857390
2021-04-16,27819852270
2021-04-19,27978961210
2021-04-20,27186875399
2021-04-21,27719544460
2021-04-22,27221464300
2021-04-23,28055056790
2021-04-26,28120775700
2021-04-27,28445911360
2021-04-28,28795259250
2021-04-29,28874813720
2021-04-30,29037381550
2021-05-03,29289880520
2021-05-04,29348681649
2021-05-05,29819090689
2021-05-06,30206486370
2021-05-07,30171897470
2021-05-10,30379430870
2021-05-11,29781042899
2021-05-12,29355599430
2021-05-13,29646146189
2021-05-14,30005870750
2021-05-17,29877891820
2021-05-18,29276044960
2021-05-19,29085806010
2021-05-20,29127312689
2021-05-21,29832926250
2021-05-24,29888268490
2021-05-25,29525085040
2021-05-26,29846761810
2021-05-27,30088884110
2021-05-28,30085425220
2021-06-01,30431314220
2021-06-02,30116555229
2021-06-03,30123473010
2021-06-04,30057754100
2021-06-07,29888268490
2021-06-08,29767207340
2021-06-09,29251832729
2021-06-10,28930155960
2021-06-11,28964744860
2021-06-14,29327928310
2021-06-15,29673817310
2021-06-16,30164979689
2021-06-17,28632691420
2021-06-18,27273347649
2021-06-21,28228001290
2021-06-22,27909783410
2021-06-23,28010091220
2021-06-24,28314473540
2021-06-25,28788341470
2021-06-28,28397486899
2021-06-29,28432075800
2021-06-30,28610237040
2021-07-01,29145722759
2021-07-02,29312627400
2021-07-06,28478104200
2021-07-07,28304245200
2021-07-08,27674875620
2021-07-09,29246560980
2021-07-12,29319581759
2021-07-13,29069224799
2021-07-14,28676303460
2021-07-15,28502444460
2021-07-16,29326536120
2021-07-19,27688784340
2021-07-20,28794527580
2021-07-21,29601233340
2021-07-22,29517781020
2021-07-23,29677731299
2021-07-26,29959382880
2021-07-27,29799432600
2021-07-28,29987200320
2021-07-29,30585275279
2021-07-30,30300146520
2021-08-02,30254943180
2021-08-03,30606138360
2021-08-04,30108901620
2021-08-05,30421847820
2021-08-06,31294620000
2021-08-09,31492819259
2021-08-10,31739699040
2021-08-11,31993533180
2021-08-12,31802288279
2021-08-13,31569317220
2021-08-16,31315483080
2021-08-17,30651341700
2021-08-18,30373167299
2021-08-19,29729889000
2021-08-20,29935042620
2021-08-23,30640910160
2021-08-24,31145101259
2021-08-25,31990056000
2021-08-26,32163915000
2021-08-27,32782853040
2021-08-30,32167392180
2021-08-31,32306479380
2021-09-01,31944852660
2021-09-02,32229981420
2021-09-03,32299525020
2021-09-07,31096420740
2021-09-08,30359258580
2021-09-09,30560935020
2021-09-10,30446188080
2021-09-13,30703499400
2021-09-14,30101947259
2021-09-15,30571366560
2021-09-16,30268851900
2021-09-17,29493440759
2021-09-20,28669349100
2021-09-21,28405083420
2021-09-22,28912751700
2021-09-23,29855067480
2021-09-24,29813341320
2021-09-27,30762611460
2021-09-28,30185399580
2021-09-29,30091515720
2021-09-30,30990406560
2021-10-01,31608605180
2021-10-04,31502523760
2021-10-05,32453598560
2021-10-06,32362149060
2021-10-07,32585285840
2021-10-08,33360777600
2021-10-11,33276644060
2021-10-12,33152272740
2021-10-13,32779158780
2021-10-14,33547334579
2021-10-15,33920448540
2021-10-18,34673992420
2021-10-19,35504353880
2021-10-20,36349347260
2021-10-21,35899415720
2021-10-22,36360321200
2021-10-25,36067682800
2021-10-26,35946969460
2021-10-27,35204399520
2021-10-28,36148158360
2021-10-29,36049392900
2021-11-01,36334715340
2021-11-02,36374953120
2021-11-03,36433480800
2021-11-04,35310480940
2021-11-05,34995894660
2021-11-08,35347060740
2021-11-09,35127581940
2021-11-10,35683594900
2021-11-11,36023787040
2021-11-12,36239607860
2021-11-15,36550536160
2021-11-16,36071340780
2021-11-17,35186109620
2021-11-18,34838601520
2021-11-19,34659360500
2021-11-22,35573855500
2021-11-23,35921363600
2021-11-24,35943311480
2021-11-26,34147243299
2021-11-29,34088715620
2021-11-30,32545048060
2021-12-01,32417018760
2021-12-02,33796077220
2021-12-03,32925477980
2021-12-06,34242350780
2021-12-07,34714230200
2021-12-08,33986292180
2021-12-09,34377696040
2021-12-10,34205770980
2021-12-13,33382725480
2021-12-14,33689995799
2021-12-15,33602204280
2021-12-16,33905816620
2021-12-17,33591230340
2021-12-20,32958399799
2021-12-21,33770471359
2021-12-22,33869236820
2021-12-23,34030187940
2021-12-27,34308194420
2021-12-28,34275272600
2021-12-29,34308194420
2021-12-30,34107005520
2021-12-31,34088406000
2022-01-03,34619891900
2022-01-04,36038409440
2022-01-05,35609555300
2022-01-06,36258334640
2022-01-07,37262659720
2022-01-10,37094050400
2022-01-11,37515573700
2022-01-12,37874784860
2022-01-13,37915104480
2022-01-14,38036063340
2022-01-18,37024407420
2022-01-19,34410962960
2022-01-20,34531921820
2022-01-21,33351656580
2022-01-24,34381639600
2022-01-25,34502598460
2022-01-26,34572241440
2022-01-27,34132391040
2022-01-28,34326658300
2022-01-31,34638219000
2022-02-01,35374968420
2022-02-02,35763502940
2022-02-03,35587562780
2022-02-04,36247338380
2022-02-07,36408616860
2022-02-08,37332302700
2022-02-09,37266325140
2022-02-10,37163693380
2022-02-11,36349970140
2022-02-14,36170364560
2022-02-15,36771493440
2022-02-16,36756831760
2022-02-17,34326658300
2022-02-18,34231357380
2022-02-22,33879477060
2022-02-23,31973458660
2022-02-24,31332010160
2022-02-25,32526937080
2022-02-28,31277028860
2022-03-01,29649582380
2022-03-02,30767535480
2022-03-03,30767535480
2022-03-04,29510296420
2022-03-07,28652588140
2022-03-08,29088773120
2022-03-09,30635580360
2022-03-10,30393662640
2022-03-11,30089432780
2022-03-14,30551275699
2022-03-15,30778531740
2022-03-16,32054097900
2022-03-17,32274023100
2022-03-18,32596580060
2022-03-21,32387651120
2022-03-22,33109738860
2022-03-23,32065094160
2022-03-24,32625903420
2022-03-25,33183047260
2022-03-28,33029099620
2022-03-29,33710867740
2022-03-30,33762183620
2022-03-31,32005710000
2022-04-01,31524448750
2022-04-04,31535470000
2022-04-05,31340761250
2022-04-06,30749287500
2022-04-07,30844804999
2022-04-08,30921953750
2022-04-11,30389260000
2022-04-12,30216593750
2022-04-13,30437018749
2022-04-14,27850698750
2022-04-18,27325352500
2022-04-19,27520061250
2022-04-20,27887436250
2022-04-21,27398827500
2022-04-22,26035866250
2022-04-25,26065256250
2022-04-26,24882308750
2022-04-27,24562692500
2022-04-28,25290095000
2022-04-29,24603103750
2022-05-02,25194577500
2022-05-03,25683186250
2022-05-04,26730205000
2022-05-05,26164447500
2022-05-06,25764008750
2022-05-09,25440718750
2022-05-10,24874961249
2022-05-11,24360636250
2022-05-12,24841897500
2022-05-13,25426023749
2022-05-16,25095386250
2022-05-17,25591342500
2022-05-18,24603103750
2022-05-19,24232054999
2022-05-20,24786791250
2022-05-23,25617058750
2022-05-24,25227641250
2022-05-25,25459087500
2022-05-26,26079951250
2022-05-27,26833070000
2022-05-31,26631013750
2022-06-01,25697881250
2022-06-02,26866133750
2022-06-03,26193837500
2022-06-06,26234248750
2022-06-07,26822048750
2022-06-08,25363570000
2022-06-09,25032932500
2022-06-10,23963871250
2022-06-13,23170341250
2022-06-14,22843377500
2022-06-15,23489957500
2022-06-16,22898483750
2022-06-17,22685406250
2022-06-21,23438525000
2022-06-22,23265858750
2022-06-23,23104213750
2022-06-24,24345941250
2022-06-27,23956523749
2022-06-28,23692013750
2022-06-29,23541390000
2022-06-30,22674191850
2022-07-01,23310466820
2022-07-05,23196452230
2022-07-06,22902221030
2022-07-07,23428159300
2022-07-08,23181740670
2022-07-11,23060370300
2022-07-12,22935322040
2022-07-13,22413061660
2022-07-14,22008493760
2022-07-15,24152703630
2022-07-18,23891573439
2022-07-19,24763233370
2022-07-20,24630829330
2022-07-21,24943449979
2022-07-22,25068498240
2022-07-25,25156767600
2022-07-26,24638185110
2022-07-27,25344339990
2022-07-28,25734196330
2022-07-29,26127730560
2022-08-01,25877634040
2022-08-02,25458354580
2022-08-03,26120374780
2022-08-04,25866600370
2022-08-05,25987970740
2022-08-08,25855566700
2022-08-09,25884989820
2022-08-10,26672058280
2022-08-11,27036169390
2022-08-12,27558429770
2022-08-15,27385568939
2022-08-16,27392924720
2022-08-17,27201674439
2022-08-18,27289943800
2022-08-19,26576433140
2022-08-22,26068884320
2022-08-23,26028427530
2022-08-24,25940158170
2022-08-25,26359437630
2022-08-26,25425253570
2022-08-29,25274460080
2022-08-30,25406864120
2022-08-31,25138378149
2022-09-01,25226647510
2022-09-02,24891959520
2022-09-06,25031719340
2022-09-07,25649604860
2022-09-08,26502875340
2022-09-09,26848597000
2022-09-12,27286265910
2022-09-13,26528620570
2022-09-14,26260134600
2022-09-15,26260134600
2022-09-16,25782008899
2022-09-19,26065206430
2022-09-20,25359051550
2022-09-21,24925060530
2022-09-22,24303497120
2022-09-23,23402414070
2022-09-26,23027269290
2022-09-27,22538109920
2022-09-28,23255298470
2022-09-29,22699937080
2022-09-30,21842952000
2022-10-03,22669112000
2022-10-04,23567112000
2022-10-05,23502456000
2022-10-06,22974432000
2022-10-07,22309912000
2022-10-10,22133904000
2022-10-11,21842952000
2022-10-12,21609472000
2022-10-13,22809200000
2022-10-14,21950712000
2022-10-17,22920552000
2022-10-18,23139664000
2022-10-19,23193543999
2022-10-20,23297712000
2022-10-21,24827904000
2022-10-24,25330784000
2022-10-25,25880360000
2022-10-26,25962976000
2022-10-27,26257519999
2022-10-28,26860976000
2022-10-31,26580800000
2022-11-01,26724480000
2022-11-02,26537696000
2022-11-03,26246743999
2022-11-04,27101640000
2022-11-07,27274056000
2022-11-08,27353080000
2022-11-09,27019024000
2022-11-10,28685712000
2022-11-11,29091608000
2022-11-14,28376800000
2022-11-15,28542031999
2022-11-16,28344472000
2022-11-17,26763992000
2022-11-18,27151928000
2022-11-21,27518312000
2022-11-22,27511128000
2022-11-23,27676360000
2022-11-25,27679952000
2022-11-28,26408384000
2022-11-29,26555656000
2022-11-30,28617464000
2022-12-01,28276224000
2022-12-02,27917024000
2022-12-05,27385408000
2022-12-06,26710112000
2022-12-07,28897640000
2022-12-08,28060704000
2022-12-09,28387576000
2022-12-12,28829392000
2022-12-13,29213736000
2022-12-14,28696488000
2022-12-15,28110992000
2022-12-16,27909840000
2022-12-19,27859552000
2022-12-20,28014008000
2022-12-21,28272631999
2022-12-22,27963719999
2022-12-23,27834408000
2022-12-27,27712280000
2022-12-28,27600928000
2022-12-29,28139728000
2022-12-30,27863143999
2023-01-03,26742710400
2023-01-04,27111104880
2023-01-05,26848453259
2023-01-06,27520432080
2023-01-09,27598886460
2023-01-10,27786494759
2023-01-11,28086668040
2023-01-12,28096901220
2023-01-13,28301564820
2023-01-17,28311798000
2023-01-18,27813783240
2023-01-19,27465855120
2023-01-20,28748413680
2023-01-23,29410159320
2023-01-24,29686455180
2023-01-25,30085549200
2023-01-26,30777994380
2023-01-27,30948547380
2023-01-30,30750705900
2023-01-31,31153210980
2023-02-01,31477261680
2023-02-02,31507961220
2023-02-03,31067934480
2023-02-06,30948547380
2023-02-07,31613704080
2023-02-08,31924110540
2023-02-09,31562538180
2023-02-10,31579593480
2023-02-13,32074197180
2023-02-14,31920699480
2023-02-15,32101485660
2023-02-16,31814956620
2023-02-17,31381752000
2023-02-21,30416422020
2023-02-22,30051438599
2023-02-23,29713743660
2023-02-24,29734210020
2023-02-27,30293623860
2023-02-28,30249280080
2023-03-01,30532398060
2023-03-02,30279979620
2023-03-03,30842804520
2023-03-06,30760939080
