,DDS
2018-08-30,2117934000
2018-08-31,2145234000
2018-09-04,2160249000
2018-09-05,2080806000
2018-09-06,2058966000
2018-09-07,2006004000
2018-09-10,2052960000
2018-09-11,2093910000
2018-09-12,2079987000
2018-09-13,2051322000
2018-09-14,2114112000
2018-09-17,2087631000
2018-09-18,2138409000
2018-09-19,2150694000
2018-09-20,2101826999
2018-09-21,2129673000
2018-09-24,2098004999
2018-09-25,2129400000
2018-09-26,2156427000
2018-09-27,2108379000
2018-09-28,2084082000
2018-10-01,2107014000
2018-10-02,2069067000
2018-10-03,2120391000
2018-10-04,2041767000
2018-10-05,2031939000
2018-10-08,2014740000
2018-10-09,1962870000
2018-10-10,1931748000
2018-10-11,1910454000
2018-10-12,1989351000
2018-10-15,1947854999
2018-10-16,1943487000
2018-10-17,1912910999
2018-10-18,1899807000
2018-10-19,1863498000
2018-10-22,1904175000
2018-10-23,1919463000
2018-10-24,1919190000
2018-10-25,1952496000
2018-10-26,1947309000
2018-10-29,2027844000
2018-10-30,2015832000
2018-10-31,1922466000
2018-11-01,2007369000
2018-11-02,1992626999
2018-11-05,1996510000
2018-11-06,2022479999
2018-11-07,2104100000
2018-11-08,2073625000
2018-11-09,2108075000
2018-11-12,2043680000
2018-11-13,2023540000
2018-11-14,1955435000
2018-11-15,1665525000
2018-11-16,1710840000
2018-11-19,1773115000
2018-11-20,1660225000
2018-11-21,1722234999
2018-11-23,1722500000
2018-11-26,1773380000
2018-11-27,1822670000
2018-11-28,1869045000
2018-11-29,1822405000
2018-11-30,1838835000
2018-12-03,1842545000
2018-12-04,1735220000
2018-12-06,1732835000
2018-12-07,1686460000
2018-12-10,1716935000
2018-12-11,1742905000
2018-12-12,1711104999
2018-12-13,1658370000
2018-12-14,1629750000
2018-12-17,1598480000
2018-12-18,1631340000
2018-12-19,1589205000
2018-12-20,1552105000
2018-12-21,1508910000
2018-12-24,1486120000
2018-12-26,1579930000
2018-12-27,1580460000
2018-12-28,1576750000
2018-12-31,1598215000
2019-01-02,1676390000
2019-01-03,1646445000
2019-01-04,1677715000
2019-01-07,1777090000
2019-01-08,1786895000
2019-01-09,1802530000
2019-01-10,1723030000
2019-01-11,1728595000
2019-01-14,1699444999
2019-01-15,1696000000
2019-01-16,1666850000
2019-01-17,1696000000
2019-01-18,1712960000
2019-01-22,1681690000
2019-01-23,1669500000
2019-01-24,1693085000
2019-01-25,1781859999
2019-01-28,1773380000
2019-01-29,1772319999
2019-01-30,1773910000
2019-01-31,1769935000
2019-02-01,1738665000
2019-02-04,1756314000
2019-02-05,1769201000
2019-02-06,1764993000
2019-02-07,1769727000
2019-02-08,1768411999
2019-02-11,1758418000
2019-02-12,1788400000
2019-02-13,1775776000
2019-02-14,1776565000
2019-02-15,1783929000
2019-02-19,1766308000
2019-02-20,1753684000
2019-02-21,1740534000
2019-02-22,1723965000
2019-02-25,1748161000
2019-02-26,2094006000
2019-02-27,2146606000
2019-02-28,2065602000
2019-03-01,1978022999
2019-03-04,1879661000
2019-03-05,1884921000
2019-03-06,1844682000
2019-03-07,1837581000
2019-03-08,1849415999
2019-03-11,1894652000
2019-03-12,1931209000
2019-03-13,1903593999
2019-03-14,1899122999
2019-03-15,1899649000
2019-03-18,1916481000
2019-03-19,1913588000
2019-03-20,1904383000
2019-03-21,1930157000
2019-03-22,1889129000
2019-03-25,1924897000
2019-03-26,1929631000
2019-03-27,1929104999
2019-03-28,1893336999
2019-03-29,1894126000
2019-04-01,1945147999
2019-04-02,1892811000
2019-04-03,1893600000
2019-04-04,1971185000
2019-04-05,1974867000
2019-04-08,1990121000
2019-04-09,1978022999
2019-04-10,1982493999
2019-04-11,1955668000
2019-04-12,1937784000
2019-04-15,1934628000
2019-04-16,1936732000
2019-04-17,1931997999
2019-04-18,1943307000
2019-04-22,1753421000
2019-04-23,1809177000
2019-04-24,1831532000
2019-04-25,1795501000
2019-04-26,1818908000
2019-04-29,1814436999
2019-04-30,1800235000
2019-05-01,1755525000
2019-05-02,1785243999
2019-05-03,1808388000
2019-05-06,1733828222
2019-05-07,1719245337
2019-05-08,1728967260
2019-05-09,1719501177
2019-05-10,1691358768
2019-05-13,1616141785
2019-05-14,1637632352
2019-05-15,1621770267
2019-05-16,1451636613
2019-05-17,1477732302
2019-05-20,1468522059
2019-05-21,1483360783
2019-05-22,1451124933
2019-05-23,1440635490
2019-05-24,1448310692
2019-05-28,1441658850
2019-05-29,1438844609
2019-05-30,1441658850
2019-05-31,1449589893
2019-06-03,1471080460
2019-06-04,1508688951
2019-06-05,1482849103
2019-06-06,1442170530
2019-06-07,1451124933
2019-06-10,1460846856
2019-06-11,1515340793
2019-06-12,1463149417
2019-06-13,1492059346
2019-06-14,1464428617
2019-06-17,1466731178
2019-06-18,1515852474
2019-06-19,1501525429
2019-06-20,1523783516
2019-06-21,1541692322
2019-06-24,1508688951
2019-06-25,1587743536
2019-06-26,1599256340
2019-06-27,1573416492
2019-06-28,1593372018
2019-07-01,1520713435
2019-07-02,1521480955
2019-07-03,1582882574
2019-07-05,1667309801
2019-07-08,1634818111
2019-07-09,1592092817
2019-07-10,1545529923
2019-07-11,1607954902
2019-07-12,1676264204
2019-07-15,1676775884
2019-07-16,1719245337
2019-07-17,1644540034
2019-07-18,1637376512
2019-07-19,2030091034
2019-07-22,1993761743
2019-07-23,1959735012
2019-07-24,2019345751
2019-07-25,1985319020
2019-07-26,1979434698
2019-07-29,1937732765
2019-07-30,1840257695
2019-07-31,1862004102
2019-08-01,1749178626
2019-08-02,1801625843
2019-08-05,1742253000
2019-08-06,1743000000
2019-08-07,1733538000
2019-08-08,1683738000
2019-08-09,1536081000
2019-08-12,1493253000
2019-08-13,1490763000
2019-08-14,1463124000
2019-08-15,1409091000
2019-08-16,1377219000
2019-08-19,1426770000
2019-08-20,1413075000
2019-08-21,1406601000
2019-08-22,1399380000
2019-08-23,1371492000
2019-08-26,1368255000
2019-08-27,1369002000
2019-08-28,1443702000
2019-08-29,1474827000
2019-08-30,1457148000
2019-09-03,1463373000
2019-09-04,1499976000
2019-09-05,1532346000
2019-09-06,1549029000
2019-09-09,1531101000
2019-09-10,1725321000
2019-09-11,1732292999
2019-09-12,1646637000
2019-09-13,1675770000
2019-09-16,1621488000
2019-09-17,1489767000
2019-09-18,1484787000
2019-09-19,1508940000
2019-09-20,1495992000
2019-09-23,1483542000
2019-09-24,1449180000
2019-09-25,1483542000
2019-09-26,1487277000
2019-09-27,1555005000
2019-09-30,1646139000
2019-10-01,1694694000
2019-10-02,1638917999
2019-10-03,1727064000
2019-10-04,1697184000
2019-10-07,1703160000
2019-10-08,1678758000
2019-10-09,1731297000
2019-10-10,1760678999
2019-10-11,1793547000
2019-10-14,1750470000
2019-10-15,1741257000
2019-10-16,1728558000
2019-10-17,1775619000
2019-10-18,1643150999
2019-10-21,1652114999
2019-10-22,1738269000
2019-10-23,1762173000
2019-10-24,1754952000
2019-10-25,1836375000
2019-10-28,1847082000
2019-10-29,1861524000
2019-10-30,1777611000
2019-10-31,1717602000
2019-11-01,1774623000
2019-11-04,1764803999
2019-11-05,1773168000
2019-11-06,1741926000
2019-11-07,1758900000
2019-11-08,1709946000
2019-11-11,1665420000
2019-11-12,1662714000
2019-11-13,1668126000
2019-11-14,1904286000
2019-11-15,1891002000
2019-11-18,1905270000
2019-11-19,1810559999
2019-11-20,1782762000
2019-11-21,1754471999
2019-11-22,1810068000
2019-11-25,1792602000
2019-11-26,1799736000
2019-11-27,1789650000
2019-11-29,1766280000
2019-12-02,1762098000
2019-12-03,1747584000
2019-12-04,1694940000
2019-12-05,1689036000
2019-12-06,1716834000
2019-12-09,1727658000
2019-12-10,1759146000
2019-12-11,1668371999
2019-12-12,1742418000
2019-12-13,1694940000
2019-12-16,1679442000
2019-12-17,1696415999
2019-12-18,1728888000
2019-12-19,1735776000
2019-12-20,1757670000
2019-12-23,1775136000
2019-12-24,1770708000
2019-12-26,1786944000
2019-12-27,1797768000
2019-12-30,1814988000
2019-12-31,1807608000
2020-01-02,1723230000
2020-01-03,1698384000
2020-01-06,1702565999
2020-01-07,1733315999
2020-01-08,1731840000
2020-01-09,1686330000
2020-01-10,1720032000
2020-01-13,1699614000
2020-01-14,1720278000
2020-01-15,1715358000
2020-01-16,1723968000
2020-01-17,1760621999
2020-01-21,1764065999
2020-01-22,1760868000
2020-01-23,1718802000
2020-01-24,1727658000
2020-01-27,1712898000
2020-01-28,1710684000
2020-01-29,1711176000
2020-01-30,1660746000
2020-01-31,1493712000
2020-02-03,1413150661
2020-02-04,1415252521
2020-02-05,1471769206
2020-02-06,1501428788
2020-02-07,1510536849
2020-02-10,1517776589
2020-02-11,1557945473
2020-02-12,1615629858
2020-02-13,1480643726
2020-02-14,1520812610
2020-02-18,1476440006
2020-02-19,1502596488
2020-02-20,1519411370
2020-02-21,1453553084
2020-02-24,1349394235
2020-02-25,1331645194
2020-02-26,1372748237
2020-02-27,1255044067
2020-02-28,1314596772
2020-03-02,1348226535
2020-03-03,1361771856
2020-03-04,1325573153
2020-03-05,1200162162
2020-03-06,1194557202
2020-03-09,1139208217
2020-03-10,1116321295
2020-03-11,1021971127
2020-03-12,903799877
2020-03-13,1021270507
2020-03-16,814120509
2020-03-17,866433474
2020-03-18,930423439
2020-03-19,1042055569
2020-03-20,978999763
2020-03-23,830701851
2020-03-24,1099272874
2020-03-25,1045792209
2020-03-26,978532683
2020-03-27,934627160
2020-03-30,961717802
2020-03-31,862930373
2020-04-01,652510815
2020-04-02,599030151
2020-04-03,557460027
2020-04-06,771382686
2020-04-07,815054669
2020-04-08,776287026
2020-04-09,776520566
2020-04-13,723974062
2020-04-14,696883419
2020-04-15,634294694
2020-04-16,598563071
2020-04-17,642001514
2020-04-20,575909689
2020-04-21,601599091
2020-04-22,525465045
2020-04-23,598796611
2020-04-24,608605292
2020-04-27,660684716
2020-04-28,727477162
2020-04-29,711129360
2020-04-30,688475978
2020-05-01,662319496
2020-05-04,632187374
2020-05-05,601829403
2020-05-06,597194598
2020-05-07,603219844
2020-05-08,654897918
2020-05-11,624771687
2020-05-12,584448885
2020-05-13,556871796
2020-05-14,534856473
2020-05-15,599048520
2020-05-18,613648155
2020-05-19,585839326
2020-05-20,609013350
2020-05-21,639834802
2020-05-22,629869972
2020-05-26,699392044
2020-05-27,739251365
2020-05-28,703331628
2020-05-29,695452460
2020-06-01,675522799
2020-06-02,730908716
2020-06-03,788612036
2020-06-04,777025024
2020-06-05,854889745
2020-06-08,868794159
2020-06-09,809700398
2020-06-10,728823054
2020-06-11,633346075
2020-06-12,692671577
2020-06-15,623381245
2020-06-16,678767162
2020-06-17,637285660
2020-06-18,637980880
2020-06-19,610403792
2020-06-22,601829403
2020-06-23,600670702
2020-06-24,589083690
2020-06-25,575642756
2020-06-26,567763588
2020-06-29,606000727
2020-06-30,597658078
2020-07-01,575874496
2020-07-02,565677925
2020-07-06,562665302
2020-07-07,542503901
2020-07-08,565909666
2020-07-09,525123383
2020-07-10,550151329
2020-07-13,534161253
2020-07-14,534624733
2020-07-15,570312730
2020-07-16,580045820
2020-07-17,572630133
2020-07-20,565214445
2020-07-21,588388469
2020-07-22,570544470
2020-07-23,581436262
2020-07-24,578887119
2020-07-27,553859173
2020-07-28,566141406
2020-07-29,577960158
2020-07-30,555481355
2020-07-31,545748265
2020-08-03,551702118
2020-08-04,574856686
2020-08-05,590441492
2020-08-06,582426449
2020-08-07,620275262
2020-08-10,620720543
2020-08-11,635414788
2020-08-12,597788614
2020-08-13,602464056
2020-08-14,655007115
2020-08-17,607362138
2020-08-18,580645328
2020-08-19,598456535
2020-08-20,578196287
2020-08-21,566396363
2020-08-24,614263980
2020-08-25,624950704
2020-08-26,628067665
2020-08-27,634746868
2020-08-28,677716403
2020-08-31,672595681
2020-09-01,677716403
2020-09-02,683950325
2020-09-03,702206812
2020-09-04,722467059
2020-09-08,747180108
2020-09-09,746289548
2020-09-10,732040583
2020-09-11,748961229
2020-09-14,777013879
2020-09-15,770557316
2020-09-16,765881875
2020-09-17,775232758
2020-09-18,785028922
2020-09-21,737161304
2020-09-22,701984172
2020-09-23,671037201
2020-09-24,648550553
2020-09-25,681723924
2020-09-28,696640810
2020-09-29,746066908
2020-09-30,813081572
2020-10-01,822877735
2020-10-02,844696463
2020-10-05,871413273
2020-10-06,892341440
2020-10-07,915496008
2020-10-08,932416655
2020-10-09,936869456
2020-10-12,1190011227
2020-10-13,1039283893
2020-10-14,1026148128
2020-10-15,1027929249
2020-10-16,1133015367
2020-10-19,1087596790
2020-10-20,1035721652
2020-10-21,1024812288
2020-10-22,1055759259
2020-10-23,1078468547
2020-10-26,1076242146
2020-10-27,1042400854
2020-10-28,1010340683
2020-10-29,1017910445
2020-10-30,995869077
2020-11-02,971871640
2020-11-03,1038745560
2020-11-04,992549760
2020-11-05,1005528580
2020-11-06,1003768740
2020-11-09,1144115980
2020-11-10,1090880820
2020-11-11,1012347960
2020-11-12,989910000
2020-11-13,1047544760
2020-11-16,1106499400
2020-11-17,1104959540
2020-11-18,1038305600
2020-11-19,1044905000
2020-11-20,1020487220
2020-11-23,1057883820
2020-11-24,1043145160
2020-11-25,1050404500
2020-11-27,1092860640
2020-11-30,1028626480
2020-12-01,1074602300
2020-12-02,1093300600
2020-12-03,1130697200
2020-12-04,1199550940
2020-12-07,1108259240
2020-12-08,1154015080
2020-12-09,1130917180
2020-12-10,1151815280
2020-12-11,1133336960
2020-12-14,1094620480
2020-12-15,1132017080
2020-12-16,1129377320
2020-12-17,1143896000
2020-12-18,1149395500
2020-12-21,1142136160
2020-12-22,1169193700
2020-12-23,1217149340
2020-12-24,1258505580
2020-12-28,1364095980
2020-12-29,1352877000
2020-12-30,1404792280
2020-12-31,1386973900
2021-01-04,1275884000
2021-01-05,1283363320
2021-01-06,1275004080
2021-01-07,1256965720
2021-01-08,1274784100
2021-01-11,1269944540
2021-01-12,1221988900
2021-01-13,1333298780
2021-01-14,1486404859
2021-01-15,1431849820
2021-01-19,1521381680
2021-01-20,1524901359
2021-01-21,1692746100
2021-01-22,1755440400
2021-01-25,1917785640
2021-01-26,2297911080
2021-01-27,2092009799
2021-01-28,1851351680
2021-01-29,1931644380
2021-02-01,1906588470
2021-02-02,1773164400
2021-02-03,1815091440
2021-02-04,1750235550
2021-02-05,1767268410
2021-02-08,1767923519
2021-02-09,1701102300
2021-02-10,1767923519
2021-02-11,1752419250
2021-02-12,1762464269
2021-02-16,1736914980
2021-02-17,1692804240
2021-02-18,1705469699
2021-02-19,1709181990
2021-02-22,1765521449
2021-02-23,1758533610
2021-02-24,1734731280
2021-02-25,1873177860
2021-02-26,1740408900
2021-03-01,1947423660
2021-03-02,1882131030
2021-03-03,1931045910
2021-03-04,1810724040
2021-03-05,1854179670
2021-03-08,1858110330
2021-03-09,1848283680
2021-03-10,1868592089
2021-03-11,1917943710
2021-03-12,2002016160
2021-03-15,2051804519
2021-03-16,2024945010
2021-03-17,2094823410
2021-03-18,2086306980
2021-03-19,2138279040
2021-03-22,1977558720
2021-03-23,1948733880
2021-03-24,1886498430
2021-03-25,1965548370
2021-03-26,2059010730
2021-03-29,1960089120
2021-03-30,2034334920
2021-03-31,2108799089
2021-04-01,2019922500
2021-04-05,2078227290
2021-04-06,2074951740
2021-04-07,2106178650
2021-04-08,2100719400
2021-04-09,2187412290
2021-04-12,2205973740
2021-04-13,2133256530
2021-04-14,2113384860
2021-04-15,2092858080
2021-04-16,2159242560
2021-04-19,2064688350
2021-04-20,2045908530
2021-04-21,2142864810
2021-04-22,2178677490
2021-04-23,2202261450
2021-04-26,2069492490
2021-04-27,2132601420
2021-04-28,2147450580
2021-04-29,2185883700
2021-04-30,2159897670
2021-05-03,2286860710
2021-05-04,2159332760
2021-05-05,2205074190
2021-05-06,2223623710
2021-05-07,2239222170
2021-05-10,2202966290
2021-05-11,2200858390
2021-05-12,2048246430
2021-05-13,2152587480
2021-05-14,2642252650
2021-05-17,2980149020
2021-05-18,2991953260
2021-05-19,2741323950
2021-05-20,2728887340
2021-05-21,2826272320
2021-05-24,2764300059
2021-05-25,2725725490
2021-05-26,2788540910
2021-05-27,2806879640
2021-05-28,2780530890
2021-06-01,2884661150
2021-06-02,3405734030
2021-06-03,3292539799
2021-06-04,3382757920
2021-06-07,3442200700
2021-06-08,3661211510
2021-06-09,3783469710
2021-06-10,3510707450
2021-06-11,3561929420
2021-06-14,3425548290
2021-06-15,3424494340
2021-06-16,3434190679
2021-06-17,3344604929
2021-06-18,3246587580
2021-06-21,3408263510
2021-06-22,3548228070
2021-06-23,3774194950
2021-06-24,3855138309
2021-06-25,3865677809
2021-06-28,3890761820
2021-06-29,3741944080
2021-06-30,3812769520
2021-07-01,3950836970
2021-07-02,3877060470
2021-07-06,3787896299
2021-07-07,3808553720
2021-07-08,3788107090
2021-07-09,3870947559
2021-07-12,3937557200
2021-07-13,3897717890
2021-07-14,3811293990
2021-07-15,3754591480
2021-07-16,3657206500
2021-07-19,3466863130
2021-07-20,3596498980
2021-07-21,3858300160
2021-07-22,3901722900
2021-07-23,3841858540
2021-07-26,3916688990
2021-07-27,3817196110
2021-07-28,3866731760
2021-07-29,3832372990
2021-07-30,3863148330
2021-08-02,3559293000
2021-08-03,3545417790
2021-08-04,3311550120
2021-08-05,3457541460
2021-08-06,3517667370
2021-08-09,3526716420
2021-08-10,3681153540
2021-08-11,3662854350
2021-08-12,3850471320
2021-08-13,3945586890
2021-08-16,4126768980
2021-08-17,3902151450
2021-08-18,3882243540
2021-08-19,3891091500
2021-08-20,4032055590
2021-08-23,4060409279
2021-08-24,4177242570
2021-08-25,4106659980
2021-08-26,3998674650
2021-08-27,4049751509
2021-08-30,3978565650
2021-08-31,3829960140
2021-09-01,3909189600
2021-09-02,3956244660
2021-09-03,4057996200
2021-09-07,4062621270
2021-09-08,4011745500
2021-09-09,3951217410
2021-09-10,3889080600
2021-09-13,4004506259
2021-09-14,4037686110
2021-09-15,4088360790
2021-09-16,4072876860
2021-09-17,4020392370
2021-09-20,4011745500
2021-09-21,4014359670
2021-09-22,4222688910
2021-09-23,4224096540
2021-09-24,4180460009
2021-09-27,4099219650
2021-09-28,4071268140
2021-09-29,4029240330
2021-09-30,3469204680
2021-10-01,3530738220
2021-10-04,3723181350
2021-10-05,3820710000
2021-10-06,3889281690
2021-10-07,4026827250
2021-10-08,4005913890
2021-10-11,4005310620
2021-10-12,4042311180
2021-10-13,4071670320
2021-10-14,4077904110
2021-10-15,4129182060
2021-10-18,4470632880
2021-10-19,4431219240
2021-10-20,4442279190
2021-10-21,4459371840
2021-10-22,4556900490
2021-10-25,4712343060
2021-10-26,4697864580
2021-10-27,4458768570
2021-10-28,4567558260
2021-10-29,4647994260
2021-11-01,4571784000
2021-11-02,4951415000
2021-11-03,5439126000
2021-11-04,5532924000
2021-11-05,5847900000
2021-11-08,5770700000
2021-11-09,5970648000
2021-11-10,5712800000
2021-11-11,6284273000
2021-11-12,6339278000
2021-11-15,6603109000
2021-11-16,6954755000
2021-11-17,6792056000
2021-11-18,7109734000
2021-11-19,6953211000
2021-11-22,7312384000
2021-11-23,7915895000
2021-11-24,7289031000
2021-11-26,6576861000
2021-11-29,6560456000
2021-11-30,5286270000
2021-12-01,5253074000
2021-12-02,5263496000
2021-12-03,4840054000
2021-12-06,4749923000
2021-12-07,4925746000
2021-12-08,5143064000
2021-12-09,5107166000
2021-12-10,5164873000
2021-12-13,4726570000
2021-12-14,4906446000
2021-12-15,5019930000
2021-12-16,4804156000
2021-12-17,4723868000
2021-12-20,4469301000
2021-12-21,4838317000
2021-12-22,4942536999
2021-12-23,4819017000
2021-12-27,4944081000
2021-12-28,4860512000
2021-12-29,4909534000
2021-12-30,4844879000
2021-12-31,4728886000
2022-01-03,4836966000
2022-01-04,5044248000
2022-01-05,4713832000
2022-01-06,4939449000
2022-01-07,4506936000
2022-01-10,4429350000
2022-01-11,4921307000
2022-01-12,4910499000
2022-01-13,4792576000
2022-01-14,4830404000
2022-01-18,4613665000
2022-01-19,4671372000
2022-01-20,4425876000
2022-01-21,4463318000
2022-01-24,5120676000
2022-01-25,5159276000
2022-01-26,4997735000
2022-01-27,4930571000
2022-01-28,4844686000
2022-01-31,4656015720
2022-02-01,4746853170
2022-02-02,4744467540
2022-02-03,4644454590
2022-02-04,4763552580
2022-02-07,4752358470
2022-02-08,4825578960
2022-02-09,4945227480
2022-02-10,4797318420
2022-02-11,4566095820
2022-02-14,4465899360
2022-02-15,4614358950
2022-02-16,4646473200
2022-02-17,4414149540
2022-02-18,4471955190
2022-02-22,4274314920
2022-02-23,4165860510
2022-02-24,4457457900
2022-02-25,4879897920
2022-02-28,4600779210
2022-03-01,4481864730
2022-03-02,4909443029
2022-03-03,4875493680
2022-03-04,4675651290
2022-03-07,4655281680
2022-03-08,4876961760
2022-03-09,4899717000
2022-03-10,4988535840
2022-03-11,4949815230
2022-03-14,4770892980
2022-03-15,4878613350
2022-03-16,5096256210
2022-03-17,5117359860
2022-03-18,5431896000
2022-03-21,5237558910
2022-03-22,5290593300
2022-03-23,5024503800
2022-03-24,5069463750
2022-03-25,4994591670
2022-03-28,5095889190
2022-03-29,5264351370
2022-03-30,5113322640
2022-03-31,4925224890
2022-04-01,4985966700
2022-04-04,5022485190
2022-04-05,4890541500
2022-04-06,4680422550
2022-04-07,4889256930
2022-04-08,5069096730
2022-04-11,5081391900
2022-04-12,5177551140
2022-04-13,5338672920
2022-04-14,5448228390
2022-04-18,5546956770
2022-04-19,5613937920
2022-04-20,5627517660
2022-04-21,5565491279
2022-04-22,4919169060
2022-04-25,5275728990
2022-04-26,5139381060
2022-04-27,5413545000
2022-04-28,5651373960
2022-04-29,5575217310
2022-05-02,5430157890
2022-05-03,5621109270
2022-05-04,6048727830
2022-05-05,5579613390
2022-05-06,5435608620
2022-05-09,5428575420
2022-05-10,5239734000
2022-05-11,4978450620
2022-05-12,5499259080
2022-05-13,5691441270
2022-05-16,5724673140
2022-05-17,5694957870
2022-05-18,4712947320
2022-05-19,4793829120
2022-05-20,4401904050
2022-05-23,4377815340
2022-05-24,4145016420
2022-05-25,4660022489
2022-05-26,5020122330
2022-05-27,5316571710
2022-05-31,5300922840
2022-06-01,5233931610
2022-06-02,5459521500
2022-06-03,5704101030
2022-06-06,5884678440
2022-06-07,5900854800
2022-06-08,5751047640
2022-06-09,5537238360
2022-06-10,5320439970
2022-06-13,5073398820
2022-06-14,5176259370
2022-06-15,5157093900
2022-06-16,4872073470
2022-06-17,4804906410
2022-06-21,4859062050
2022-06-22,4553117850
2022-06-23,4287087060
2022-06-24,4568942550
2022-06-27,4460631270
2022-06-28,4362518130
2022-06-29,4185281490
2022-06-30,3878282310
2022-07-01,3692430000
2022-07-05,3771729330
2022-07-06,3720211140
2022-07-07,3739200780
2022-07-08,3649527480
2022-07-11,3683111010
2022-07-12,3514841700
2022-07-13,3545084460
2022-07-14,3474400800
2022-07-15,3536644619
2022-07-18,3577788840
2022-07-19,3780872490
2022-07-20,3874589880
2022-07-21,4045848300
2022-07-22,3947207670
2022-07-25,3974109660
2022-07-26,3811994400
2022-07-27,4042859190
2022-07-28,4032485220
2022-07-29,3997495050
2022-08-01,3958766220
2022-08-02,3996472020
2022-08-03,4151065800
2022-08-04,4085594820
2022-08-05,4093307370
2022-08-08,4431974010
2022-08-09,4092964590
2022-08-10,4260069840
2022-08-11,5017442250
2022-08-12,5169122400
2022-08-15,5443689180
2022-08-16,5604453000
2022-08-17,5607538020
2022-08-18,5656212780
2022-08-19,5495277570
2022-08-22,5276926710
2022-08-23,5371191210
2022-08-24,5265443580
2022-08-25,5397585270
2022-08-26,5169465180
2022-08-29,5114277600
2022-08-30,5106393660
2022-08-31,5077257360
2022-09-01,4957798530
2022-09-02,4954370730
2022-09-06,5052234420
2022-09-07,5232193920
2022-09-08,5198087310
2022-09-09,5382674340
2022-09-12,5360907810
2022-09-13,5051548860
2022-09-14,4928662230
2022-09-15,4927291110
2022-09-16,4924034700
2022-09-19,5161581240
2022-09-20,5077600140
2022-09-21,5092853850
2022-09-22,4914779640
2022-09-23,4798920000
2022-09-26,4593594780
2022-09-27,4506528660
2022-09-28,4603878180
2022-09-29,4497959160
2022-09-30,4674833640
2022-10-03,4885643340
2022-10-04,5068516470
2022-10-05,4798234440
2022-10-06,4697971290
2022-10-07,4820515140
2022-10-10,4848280320
2022-10-11,4782295170
2022-10-12,4739790450
2022-10-13,4840396380
2022-10-14,4813830930
2022-10-17,5387130480
2022-10-18,5319260040
2022-10-19,5191060320
2022-10-20,5112906480
2022-10-21,5328172320
2022-10-24,5482937490
2022-10-25,5522357190
2022-10-26,5506246530
2022-10-27,5473853820
2022-10-28,5572060290
2022-10-31,5622309000
2022-11-01,5671899000
2022-11-02,5309721000
2022-11-03,5354010000
2022-11-04,5370255000
2022-11-07,5559552000
2022-11-08,5654799000
2022-11-09,5357430000
2022-11-10,5483799000
2022-11-11,6047415000
2022-11-14,6184386000
2022-11-15,6549813000
2022-11-16,6288354000
2022-11-17,6217731000
2022-11-18,6142320000
2022-11-21,6216363000
2022-11-22,6414381000
2022-11-23,6389757000
2022-11-25,6430113000
2022-11-28,6196356000
2022-11-29,6280317000
2022-11-30,6150870000
2022-12-01,6143688000
2022-12-02,6107778000
2022-12-05,6021936000
2022-12-06,6109488000
2022-12-07,6122655000
2022-12-08,6024672000
2022-12-09,5764068000
2022-12-12,5680278000
2022-12-13,5584347000
2022-12-14,5383422000
2022-12-15,5309550000
2022-12-16,5115978000
2022-12-19,5161977000
2022-12-20,5217039000
2022-12-21,5348025000
2022-12-22,5325453000
2022-12-23,5446521000
2022-12-27,5555619000
2022-12-28,5342553000
2022-12-29,5472513000
2022-12-30,5526720000
2023-01-03,5438997000
2023-01-04,5572548000
2023-01-05,5536638000
2023-01-06,5683698000
2023-01-09,5591358000
2023-01-10,5702166000
2023-01-11,6093072000
2023-01-12,6249879000
2023-01-13,6389757000
2023-01-17,6458841000
2023-01-18,6449949000
2023-01-19,6375735000
2023-01-20,6275871000
2023-01-23,6408909000
2023-01-24,6301521000
2023-01-25,6495093000
2023-01-26,6591879000
2023-01-27,6492015000
2023-01-30,6571875960
2023-01-31,6687843240
2023-02-01,6709098240
2023-02-02,6916377000
2023-02-03,6841219320
2023-02-06,7008368640
2023-02-07,7062781440
2023-02-08,6766061640
2023-02-09,6699065880
2023-02-10,6650094360
2023-02-13,6733073880
2023-02-14,6745146720
2023-02-15,6853802280
2023-02-16,6763170960
2023-02-17,6914676600
2023-02-21,5730518040
2023-02-22,5876752440
2023-02-23,5799894360
2023-02-24,5992379640
2023-02-27,6068047440
2023-02-28,6060395640
2023-03-01,6034209480
2023-03-02,6047132520
2023-03-03,6136403520
2023-03-06,5999521320
2023-03-07,6026557680
2023-03-08,6044922000
2023-03-09,5783570520
2023-03-10,5710283280
2023-03-13,5716064640
2023-03-14,5650429200
2023-03-15,5571190560
2023-03-16,5533951800
2023-03-17,5397749760
2023-03-20,5463725280
2023-03-21,5472737400
2023-03-22,5217507360
2023-03-23,5188090440
2023-03-24,5134357800
2023-03-27,5105621040
2023-03-28,5090487480
2023-03-29,5106811320
2023-03-30,5073313440
2023-03-31,5231790720
2023-04-03,5286033480
2023-04-04,5241483000
2023-04-05,5133507600
2023-04-06,5086066440
2023-04-10,5232981000
2023-04-11,5157483240
2023-04-12,5020431000
2023-04-13,5056989600
2023-04-14,5098479360
2023-04-17,5172276720
2023-04-18,5211726000
2023-04-19,5324632560
2023-04-20,5337725640
2023-04-21,5323442280
2023-04-24,5306268240
2023-04-25,5061070560
2023-04-26,5070082680
2023-04-27,5061410640
2023-04-28,5073823560
2023-05-01,4843307200
2023-05-02,4846273600
2023-05-03,4747558400
2023-05-04,4679660800
2023-05-05,4895054400
