,CMI
2018-07-25,21906153000
2018-07-26,22194880000
2018-07-27,22414248000
2018-07-30,22131973000
2018-07-31,23035253000
2018-08-01,22536836000
2018-08-02,22548127000
2018-08-03,22841693000
2018-08-06,22880405000
2018-08-07,23159454000
2018-08-08,22941699000
2018-08-09,22907826000
2018-08-10,22628777000
2018-08-13,22533610000
2018-08-14,22419087000
2018-08-15,22265852000
2018-08-16,22704588000
2018-08-17,23122355000
2018-08-20,23451406999
2018-08-21,23435277000
2018-08-22,23357853000
2018-08-23,22812659000
2018-08-24,22741687000
2018-08-27,23232039000
2018-08-28,23351401000
2018-08-29,23212683000
2018-08-30,22833628000
2018-08-31,22872340000
2018-09-04,22580387000
2018-09-05,22975572000
2018-09-06,22728783000
2018-09-07,22748139000
2018-09-10,22970733000
2018-09-11,23073965000
2018-09-12,22915891000
2018-09-13,22946538000
2018-09-14,23098160000
2018-09-17,23306237000
2018-09-18,23482054000
2018-09-19,23925629000
2018-09-20,24330492000
2018-09-21,24359526000
2018-09-24,24046604000
2018-09-25,23907886000
2018-09-26,23715939000
2018-09-27,23741747000
2018-09-28,23561091000
2018-10-01,23264028000
2018-10-02,23414940000
2018-10-03,23672748000
2018-10-04,23971428000
2018-10-05,23781216000
2018-10-08,24026448000
2018-10-09,23710476000
2018-10-10,23243592000
2018-10-11,22867884000
2018-10-12,22831728000
2018-10-15,22960632000
2018-10-16,23172852000
2018-10-17,22981068000
2018-10-18,22196640000
2018-10-19,22001712000
2018-10-22,21996996000
2018-10-23,21165407999
2018-10-24,20132604000
2018-10-25,20179764000
2018-10-26,20242644000
2018-10-29,20652936000
2018-10-30,21127680000
2018-10-31,21487668000
2018-11-01,22352268000
2018-11-02,22295676000
2018-11-05,22610076000
2018-11-06,22811292000
2018-11-07,23065956000
2018-11-08,22990500000
2018-11-09,22490604000
2018-11-12,22693392000
2018-11-13,22715400000
2018-11-14,22926048000
2018-11-15,23180712000
2018-11-16,23125692000
2018-11-19,22907184000
2018-11-20,22506323999
2018-11-21,22794000000
2018-11-23,22764132000
2018-11-26,23138268000
2018-11-27,22822296000
2018-11-28,23353632000
2018-11-29,23297040000
2018-11-30,23746632000
2018-12-03,23968284000
2018-12-04,23009364000
2018-12-06,22367988000
2018-12-07,21787920000
2018-12-10,21424788000
2018-12-11,21127680000
2018-12-12,21374484000
2018-12-13,21138684000
2018-12-14,21039648000
2018-12-17,20663940000
2018-12-18,20646648000
2018-12-19,20575907999
2018-12-20,20453292000
2018-12-21,20156184000
2018-12-24,19727028000
2018-12-26,20604204000
2018-12-27,20841576000
2018-12-28,20696952000
2018-12-31,21008207999
2019-01-02,20967336000
2019-01-03,20552328000
2019-01-04,21405923999
2019-01-07,21511248000
2019-01-08,21567840000
2019-01-09,21610284000
2019-01-10,21902676000
2019-01-11,21935688000
2019-01-14,22044156000
2019-01-15,21835080000
2019-01-16,22223364000
2019-01-17,22809720000
2019-01-18,23668032000
2019-01-22,22979496000
2019-01-23,22550340000
2019-01-24,22619507999
2019-01-25,23083248000
2019-01-28,22451304000
2019-01-29,23010936000
2019-01-30,23007792000
2019-01-31,23125692000
2019-02-01,23062812000
2019-02-04,23383500000
2019-02-05,23551704000
2019-02-06,23477820000
2019-02-07,23520264000
2019-02-08,23309616000
2019-02-11,23293896000
2019-02-12,23861388000
2019-02-13,24006012000
2019-02-14,23798507999
2019-02-15,24439884000
2019-02-19,24155352000
2019-02-20,24427307999
2019-02-21,24219804000
2019-02-22,24435168000
2019-02-25,24535776000
2019-02-26,24414732000
2019-02-27,24422592000
2019-02-28,24222948000
2019-03-01,24273252000
2019-03-04,24372288000
2019-03-05,24285828000
2019-03-06,24290544000
2019-03-07,24254388000
2019-03-08,24298404000
2019-03-11,24843888000
2019-03-12,24903623999
2019-03-13,24674112000
2019-03-14,24697692000
2019-03-15,24744852000
2019-03-18,25238460000
2019-03-19,25169292000
2019-03-20,24799872000
2019-03-21,24935064000
2019-03-22,24465036000
2019-03-25,24593940000
2019-03-26,24565644000
2019-03-27,24452460000
2019-03-28,24521628000
2019-03-29,24817164000
2019-04-01,25550742000
2019-04-02,25472042000
2019-04-03,25412230000
2019-04-04,25723882000
2019-04-05,25698698000
2019-04-08,25686106000
2019-04-09,25453154000
2019-04-10,25583796000
2019-04-11,25901744000
2019-04-12,26139418000
2019-04-15,25966278000
2019-04-16,26320428000
2019-04-17,26122104000
2019-04-18,26418016000
2019-04-22,26122104000
2019-04-23,26255894000
2019-04-24,26155157999
2019-04-25,25520835999
2019-04-26,25709716000
2019-04-29,25835635999
2019-04-30,26174046000
2019-05-01,26044978000
2019-05-02,26155157999
2019-05-03,26630506000
2019-05-06,26380240000
2019-05-07,26067014000
2019-05-08,26026090000
2019-05-09,26024516000
2019-05-10,26032385999
2019-05-13,25009285999
2019-05-14,25303624000
2019-05-15,25407507999
2019-05-16,25579074000
2019-05-17,25064376000
2019-05-20,25369732000
2019-05-21,25851376000
2019-05-22,25734900000
2019-05-23,25065950000
2019-05-24,25171407999
2019-05-28,24979380000
2019-05-29,24855034000
2019-05-30,24952622000
2019-05-31,23729624000
2019-06-03,23981464000
2019-06-04,24607916000
2019-06-05,25113170000
2019-06-06,25305198000
2019-06-07,25490930000
2019-06-10,25668792000
2019-06-11,25846654000
2019-06-12,25667218000
2019-06-13,25870264000
2019-06-14,25791564000
2019-06-17,25542872000
2019-06-18,26260616000
2019-06-19,26435330000
2019-06-20,27009840000
2019-06-21,26751704000
2019-06-24,26783184000
2019-06-25,26576990000
2019-06-26,26586434000
2019-06-27,26482550000
2019-06-28,26968916000
2019-07-01,26948874000
2019-07-02,26534180000
2019-07-03,26540416000
2019-07-05,26370485000
2019-07-08,26356454000
2019-07-09,26080511000
2019-07-10,26097660000
2019-07-11,26325274000
2019-07-12,26672931000
2019-07-15,26677608000
2019-07-16,26869365000
2019-07-17,26392311000
2019-07-18,26181846000
2019-07-19,26939520000
2019-07-22,26616807000
2019-07-23,27028383000
2019-07-24,27340183000
2019-07-25,27276264000
2019-07-26,27241966000
2019-07-29,27121923000
2019-07-30,25750002999
2019-07-31,25567600000
2019-08-01,24901907000
2019-08-02,24738212000
2019-08-05,23607937000
2019-08-06,24070960000
2019-08-07,23737334000
2019-08-08,23964948000
2019-08-09,23378764000
2019-08-12,23098144000
2019-08-13,23551813000
2019-08-14,22525991000
2019-08-15,22766077000
2019-08-16,23268075000
2019-08-19,23235336000
2019-08-20,22794139000
2019-08-21,23035784000
2019-08-22,22867412000
2019-08-23,22140918000
2019-08-26,22315525999
2019-08-27,22262520000
2019-08-28,22699040000
2019-08-29,23244690000
2019-08-30,23271193000
2019-09-03,22747369000
2019-09-04,23224423000
2019-09-05,24111494000
2019-09-06,24148910000
2019-09-09,25071838000
2019-09-10,25566041000
2019-09-11,25799891000
2019-09-12,25731295000
2019-09-13,25740649000
2019-09-16,25520830000
2019-09-17,25414818000
2019-09-18,25310365000
2019-09-19,25258918000
2019-09-20,25188763000
2019-09-23,25285421000
2019-09-24,25039099000
2019-09-25,25157583000
2019-09-26,24936205000
2019-09-27,25146670000
2019-09-30,24644505000
2019-10-01,23867310000
2019-10-02,23349180000
2019-10-03,23480985000
2019-10-04,23915790000
2019-10-07,23709750000
2019-10-08,23200709999
2019-10-09,23484015000
2019-10-10,23793075000
2019-10-11,24658140000
2019-10-14,24809640000
2019-10-15,25202025000
2019-10-16,25176270000
2019-10-17,25397459999
2019-10-18,25797420000
2019-10-21,25954980000
2019-10-22,26527650000
2019-10-23,26541285000
2019-10-24,26577645000
2019-10-25,27045780000
2019-10-28,27274545000
2019-10-29,26833680000
2019-10-30,26450385000
2019-10-31,26130720000
2019-11-01,26750355000
2019-11-04,27145770000
2019-11-05,27259395000
2019-11-06,27480584999
2019-11-07,27653295000
2019-11-08,28219905000
2019-11-11,28245660000
2019-11-12,27889635000
2019-11-13,27374535000
2019-11-14,27397260000
2019-11-15,27876000000
2019-11-18,27794190000
2019-11-19,27718440000
2019-11-20,27363930000
2019-11-21,27394230000
2019-11-22,27292725000
2019-11-25,27879030000
2019-11-26,28033560000
2019-11-27,27998715000
2019-11-29,27703290000
2019-12-02,27460890000
2019-12-03,26982150000
2019-12-04,26973060000
2019-12-05,27076080000
2019-12-06,27332115000
2019-12-09,27427560000
2019-12-10,27216975000
2019-12-11,27589665000
2019-12-12,28009320000
2019-12-13,27645720000
2019-12-16,27544215000
2019-12-17,27613905000
2019-12-18,27391200000
2019-12-19,27163950000
2019-12-20,27438165000
2019-12-23,27485130000
2019-12-24,27445740000
2019-12-26,27485130000
2019-12-27,27376050000
2019-12-30,27142740000
2019-12-31,26718728000
2020-01-02,26772476000
2020-01-03,26397733000
2020-01-06,25997609000
2020-01-07,26017018000
2020-01-08,26030455000
2020-01-09,25906536000
2020-01-10,25594499000
2020-01-13,25752757000
2020-01-14,25739320000
2020-01-15,25770673000
2020-01-16,26166318000
2020-01-17,25948340000
2020-01-21,25540751000
2020-01-22,25397423000
2020-01-23,25628838000
2020-01-24,25254095000
2020-01-27,24600161000
2020-01-28,24795744000
2020-01-29,24737517000
2020-01-30,24798730000
2020-01-31,23883521000
2020-02-03,24319476999
2020-02-04,24037300000
2020-02-05,24847999000
2020-02-06,24776335000
2020-02-07,24007440000
2020-02-10,24220939000
2020-02-11,24529990000
2020-02-12,25088372000
2020-02-13,24798730000
2020-02-14,24900254000
2020-02-18,24792758000
2020-02-19,25058512000
2020-02-20,24951016000
2020-02-21,25001778000
2020-02-24,24303054000
2020-02-25,24038793000
2020-02-26,23584921000
2020-02-27,23060878000
2020-02-28,22587597000
2020-03-02,23240038000
2020-03-03,22715995000
2020-03-04,23356492000
2020-03-05,22194938000
2020-03-06,22185980000
2020-03-09,20793011000
2020-03-10,21742559000
2020-03-11,21061751000
2020-03-12,19273137000
2020-03-13,20430212000
2020-03-16,19625485000
2020-03-17,20424240000
2020-03-18,18434071000
2020-03-19,17699515000
2020-03-20,17390464000
2020-03-23,15342068000
2020-03-24,18586357000
2020-03-25,19076061000
2020-03-26,20149528000
2020-03-27,19656838000
2020-03-30,19849248000
2020-03-31,19973232000
2020-04-01,19245563999
2020-04-02,19595376000
2020-04-03,19523052000
2020-04-06,20976912000
2020-04-07,21525984000
2020-04-08,22075056000
2020-04-09,22243320000
2020-04-13,21616020000
2020-04-14,21865463999
2020-04-15,21469896000
2020-04-16,21407904000
2020-04-17,22018968000
2020-04-20,21564360000
2020-04-21,21015288000
2020-04-22,21391668000
2020-04-23,21465468000
2020-04-24,21810852000
2020-04-27,22352544000
2020-04-28,23775408000
2020-04-29,24383520000
2020-04-30,24132600000
2020-05-01,23236668000
2020-05-04,22724496000
2020-05-05,22705308000
2020-05-06,22678740000
2020-05-07,22984272000
2020-05-08,23806404000
2020-05-11,23883156000
2020-05-12,22672836000
2020-05-13,21797568000
2020-05-14,22953276000
2020-05-15,22972463999
2020-05-18,23915628000
2020-05-19,23289804000
2020-05-20,23887584000
2020-05-21,23254380000
2020-05-22,22883904000
2020-05-26,24665436000
2020-05-27,25332588000
2020-05-28,25061004000
2020-05-29,25032960000
2020-06-01,25066908000
2020-06-02,25308972000
2020-06-03,25824096000
2020-06-04,25801956000
2020-06-05,26569476000
2020-06-08,27143640000
2020-06-09,26826300000
2020-06-10,26008596000
2020-06-11,24556212000
2020-06-12,24661008000
2020-06-15,24965063999
2020-06-16,25291260000
2020-06-17,25301592000
2020-06-18,25273548000
2020-06-19,25725204000
2020-06-22,25385724000
2020-06-23,25450668000
2020-06-24,24591636000
2020-06-25,25049196000
2020-06-26,24907500000
2020-06-29,25597053000
2020-06-30,25625154000
2020-07-01,25283505000
2020-07-02,25653255000
2020-07-06,26349864000
2020-07-07,25966803000
2020-07-08,25740516000
2020-07-09,25463943000
2020-07-10,25705020000
2020-07-13,25790802000
2020-07-14,26372049000
2020-07-15,26876388000
2020-07-16,27173667000
2020-07-17,27081969000
2020-07-20,26666370000
2020-07-21,27536022000
2020-07-22,28139454000
2020-07-23,28092126000
2020-07-24,27840696000
2020-07-27,28242984000
2020-07-28,28843458000
2020-07-29,29414352000
2020-07-30,28763592000
2020-07-31,28583154000
2020-08-03,28886349000
2020-08-04,28546179000
2020-08-05,29334486000
2020-08-06,29020938000
2020-08-07,29472033000
2020-08-10,31084143000
2020-08-11,31360716000
2020-08-12,31532280000
2020-08-13,31093017000
2020-08-14,31578129000
2020-08-17,31127034000
2020-08-18,31045689000
2020-08-19,31232043000
2020-08-20,30911100000
2020-08-21,30915537000
2020-08-24,31224648000
2020-08-25,31067874000
2020-08-26,30933285000
2020-08-27,30714393000
2020-08-28,30869688000
2020-08-31,30652275000
2020-09-01,31215774000
2020-09-02,31479036000
2020-09-03,30254424000
2020-09-04,30224844000
2020-09-08,30180474000
2020-09-09,31365153000
2020-09-10,30638964000
2020-09-11,30749889000
2020-09-14,31144782000
2020-09-15,31078227000
2020-09-16,30999840000
2020-09-17,31124076000
2020-09-18,31340010000
2020-09-21,30152373000
2020-09-22,30213012000
2020-09-23,30025179000
2020-09-24,30381618000
2020-09-25,30856377000
2020-09-28,31492920000
2020-09-29,31509200000
2020-09-30,31251680000
2020-10-01,30641920000
2020-10-02,31130320000
2020-10-05,32241800000
2020-10-06,32016840000
2020-10-07,32784960000
2020-10-08,32709480000
2020-10-09,33051360000
2020-10-12,32819000000
2020-10-13,32626600000
2020-10-14,32821960000
2020-10-15,32922600000
2020-10-16,32974400000
2020-10-19,32730200000
2020-10-20,32895960000
2020-10-21,32893000000
2020-10-22,33091320000
2020-10-23,33489440000
2020-10-26,32660640000
2020-10-27,32527440000
2020-10-28,31611320000
2020-10-29,32181120000
2020-10-30,32543719999
2020-11-02,33696640000
2020-11-03,34340440000
2020-11-04,32974400000
2020-11-05,33976360000
2020-11-06,33899400000
2020-11-09,33887560000
2020-11-10,34611280000
2020-11-11,34765200000
2020-11-12,34504720000
2020-11-13,35009400000
2020-11-16,34315280000
2020-11-17,34199840000
2020-11-18,34552080000
2020-11-19,34504720000
2020-11-20,34136200000
2020-11-23,34812560000
2020-11-24,34729680000
2020-11-25,34097719999
2020-11-27,33896440000
2020-11-30,34213160000
2020-12-01,34093280000
2020-12-02,33622640000
2020-12-03,32610320000
2020-12-04,32549640000
2020-12-07,32425320000
2020-12-08,32713920000
2020-12-09,33180120000
2020-12-10,32493400000
2020-12-11,32361680000
2020-12-14,32028680000
2020-12-15,33157920000
2020-12-16,32977360000
2020-12-17,33067640000
2020-12-18,33197880000
2020-12-21,33258560000
2020-12-22,33083920000
2020-12-23,33184560000
2020-12-24,33526440000
2020-12-28,33172719999
2020-12-29,32958120000
2020-12-30,33298520000
2020-12-31,33383700000
2021-01-04,32541390000
2021-01-05,32579610000
2021-01-06,34337730000
2021-01-07,35163870000
2021-01-08,34443570000
2021-01-11,34791960000
2021-01-12,35578410000
2021-01-13,35407890000
2021-01-14,35475510000
2021-01-15,34874280000
2021-01-19,35038920000
2021-01-20,34769910000
2021-01-21,36460410000
2021-01-22,36309000000
2021-01-25,36241380000
2021-01-26,36282540000
2021-01-27,35147700000
2021-01-28,35603400000
2021-01-29,34459740000
2021-02-01,34246590000
2021-02-02,34383300000
2021-02-03,34624380000
2021-02-04,34115760000
2021-02-05,33755610000
2021-02-08,35075670000
2021-02-09,36012060000
2021-02-10,36031170000
2021-02-11,35751870000
2021-02-12,35863590000
2021-02-16,35938560000
2021-02-17,35546070000
2021-02-18,35525490000
2021-02-19,36273720000
2021-02-22,36642690000
2021-02-23,36882300000
2021-02-24,38090640000
2021-02-25,37562910000
2021-02-26,37220400000
2021-03-01,38658060000
2021-03-02,37878960000
2021-03-03,38465490000
2021-03-04,38015670000
2021-03-05,39081420000
2021-03-08,39515070000
2021-03-09,39200490000
2021-03-10,40150110000
2021-03-11,39660600000
2021-03-12,40266240000
2021-03-15,40570530000
2021-03-16,39237240000
2021-03-17,39637080000
2021-03-18,39434220000
2021-03-19,39087300000
2021-03-22,38731560000
2021-03-23,37558500000
2021-03-24,37881900000
2021-03-25,38393460000
2021-03-26,38575740000
2021-03-29,38343480000
2021-03-30,38737440000
2021-03-31,38089170000
2021-04-01,37884840000
2021-04-05,37946552000
2021-04-06,37749216000
2021-04-07,37460467000
2021-04-08,37281994000
2021-04-09,37636038000
2021-04-12,37904473000
2021-04-13,37786942000
2021-04-14,37932042000
2021-04-15,38010396000
2021-04-16,38357185000
2021-04-19,38133731000
2021-04-20,37723098000
2021-04-21,38171457000
2021-04-22,37888512000
2021-04-23,38084397000
2021-04-26,37588155000
2021-04-27,37411133000
2021-04-28,37055638000
2021-04-29,37258777999
2021-04-30,36571004000
2021-05-03,36800262000
2021-05-04,37089011000
2021-05-05,37866747000
2021-05-06,38586443000
2021-05-07,38653189000
2021-05-10,39284374000
2021-05-11,38419577999
2021-05-12,37387917000
2021-05-13,38151143000
2021-05-14,38548717000
2021-05-17,38643032000
2021-05-18,37593959000
2021-05-19,37615724000
2021-05-20,37025167000
2021-05-21,37260229000
2021-05-24,37077403000
2021-05-25,36906185000
2021-05-26,37015010000
2021-05-27,37609920000
2021-05-28,37331327999
2021-06-01,37981376000
2021-06-02,37704235000
2021-06-03,37866747000
2021-06-04,38338322000
2021-06-07,37612822000
2021-06-08,37714392000
2021-06-09,37257327000
2021-06-10,36600024000
2021-06-11,36275000000
2021-06-14,36048644000
2021-06-15,36289510000
2021-06-16,35694600000
2021-06-17,34436583000
2021-06-18,33808300000
2021-06-21,34227638999
2021-06-22,34390151000
2021-06-23,34533800000
2021-06-24,34694861000
2021-06-25,34947335000
2021-06-28,35008277000
2021-06-29,34767411000
2021-06-30,35376831000
2021-07-01,35133063000
2021-07-02,35090984000
2021-07-06,33913355000
2021-07-07,34285020000
2021-07-08,34078380000
2021-07-09,34827450000
2021-07-12,34910680000
2021-07-13,34653815000
2021-07-14,34297935000
2021-07-15,34457220000
2021-07-16,34241970000
2021-07-19,33454155000
2021-07-20,34144390000
2021-07-21,34351030000
2021-07-22,34072640000
2021-07-23,34072640000
2021-07-26,33937750000
2021-07-27,33550300000
2021-07-28,33294870000
2021-07-29,33457025000
2021-07-30,33306350000
2021-08-02,32870110000
2021-08-03,33442675000
2021-08-04,33158545000
2021-08-05,32756745000
2021-08-06,32872980000
2021-08-09,33098275000
2021-08-10,33545995000
2021-08-11,34698300000
2021-08-12,34315155000
2021-08-13,34112820000
2021-08-16,34338115000
2021-08-17,33843040000
2021-08-18,33518730000
2021-08-19,33220250000
2021-08-20,33244645000
2021-08-23,33758375000
2021-08-24,33886089999
2021-08-25,34220445000
2021-08-26,34006630000
2021-08-27,34483050000
2021-08-30,34252015000
2021-08-31,33863130000
2021-09-01,33703845000
2021-09-02,34005195000
2021-09-03,34234795000
2021-09-07,33557475000
2021-09-08,33533080000
2021-09-09,33432630000
2021-09-10,33481420000
2021-09-13,33810035000
2021-09-14,33266170000
2021-09-15,33642140000
2021-09-16,32963385000
2021-09-17,32673515000
2021-09-20,31780945000
2021-09-21,31503990000
2021-09-22,31802470000
2021-09-23,32765355000
2021-09-24,32669210000
2021-09-27,33040875000
2021-09-28,32927510000
2021-09-29,33101145000
2021-09-30,32224360000
2021-10-01,32712260000
2021-10-04,32421600000
2021-10-05,33440475000
2021-10-06,33429075000
2021-10-07,33467550000
2021-10-08,33630000000
2021-10-11,33122700000
2021-10-12,32794949999
2021-10-13,32994450000
2021-10-14,34033275000
2021-10-15,33954900000
2021-10-18,33778200000
2021-10-19,34217100000
2021-10-20,34603275000
2021-10-21,34301175000
2021-10-22,34301175000
2021-10-25,34393800000
2021-10-26,34043250000
2021-10-27,33466125000
2021-10-28,34590450000
2021-10-29,34177200000
2021-11-01,34959525000
2021-11-02,34524900000
2021-11-03,33555900000
2021-11-04,33510300000
2021-11-05,33782475000
2021-11-08,33923550000
2021-11-09,33658500000
2021-11-10,33873675000
2021-11-11,33672750000
2021-11-12,33678450000
2021-11-15,33634275000
2021-11-16,33547350000
2021-11-17,33044324999
2021-11-18,32504250000
2021-11-19,31904324999
2021-11-22,32487150000
2021-11-23,32467200000
2021-11-24,32185050000
2021-11-26,31304400000
2021-11-29,30960975000
2021-11-30,29889375000
2021-12-01,29799600000
2021-12-02,30764324999
2021-12-03,30926775000
2021-12-06,31245975000
2021-12-07,31317225000
2021-12-08,31465425000
2021-12-09,31290150000
2021-12-10,31079250000
2021-12-13,30797100000
2021-12-14,30862650000
2021-12-15,31150500000
2021-12-16,31106325000
2021-12-17,30071775000
2021-12-20,29496075000
2021-12-21,30175800000
2021-12-22,30056100000
2021-12-23,30490725000
2021-12-27,30809925000
2021-12-28,30998025000
2021-12-29,31167600000
2021-12-30,31042200000
2021-12-31,31019507999
2022-01-03,31217166000
2022-01-04,32408802000
2022-01-05,32272290000
2022-01-06,32733018000
2022-01-07,33324570000
2022-01-10,32902236000
2022-01-11,33045857999
2022-01-12,32942052000
2022-01-13,33556356000
2022-01-14,33778188000
2022-01-18,33559200000
2022-01-19,32862420000
2022-01-20,32239584000
2022-01-21,31761792000
2022-01-24,31852800000
2022-01-25,32231052000
2022-01-26,32115870000
2022-01-27,31864176000
2022-01-28,31424778000
2022-01-31,31409136000
2022-02-01,32070366000
2022-02-02,32204034000
2022-02-03,32314950000
2022-02-04,32506920000
2022-02-07,32213988000
2022-02-08,31783122000
2022-02-09,32066100000
2022-02-10,31741884000
2022-02-11,31592574000
2022-02-14,31204368000
2022-02-15,31622436000
2022-02-16,31754682000
2022-02-17,31097718000
2022-02-18,31006710000
2022-02-22,30443598000
2022-02-23,29269026000
2022-02-24,28904994000
2022-02-25,28987470000
2022-02-28,29025864000
2022-03-01,27881154000
2022-03-02,29446776000
2022-03-03,29718378000
2022-03-04,28730088000
2022-03-07,26961120000
2022-03-08,27446022000
2022-03-09,28218168000
2022-03-10,28041840000
2022-03-11,27770238000
2022-03-14,28122894000
2022-03-15,28222434000
2022-03-16,29187972000
2022-03-17,29209302000
2022-03-18,29399850000
2022-03-21,29314530000
2022-03-22,29815074000
2022-03-23,29581866000
2022-03-24,29753928000
2022-03-25,29813652000
2022-03-28,29537784000
2022-03-29,30200436000
2022-03-30,29800854000
2022-03-31,28961532000
2022-04-01,28385436000
2022-04-04,28563348000
2022-04-05,28252708000
2022-04-06,28029612000
2022-04-07,27690732000
2022-04-08,27490228000
2022-04-11,27241716000
2022-04-12,27192296000
2022-04-13,27477520000
2022-04-14,27666728000
2022-04-18,27775452000
2022-04-19,28420736000
2022-04-20,28919172000
2022-04-21,29208632000
2022-04-22,28127040000
2022-04-25,27696380000
2022-04-26,26911308000
2022-04-27,27515644000
2022-04-28,27460576000
2022-04-29,26713628000
2022-05-02,27524116000
2022-05-03,28540756000
2022-05-04,29475500000
2022-05-05,28809036000
2022-05-06,28482864000
2022-05-09,28622652000
2022-05-10,27874292000
2022-05-11,27700616000
2022-05-12,28160928000
2022-05-13,28398144000
2022-05-16,28619828000
2022-05-17,29397840000
2022-05-18,28827392000
2022-05-19,28505456000
2022-05-20,27860172000
2022-05-23,28062088000
2022-05-24,27747212000
2022-05-25,28609944000
2022-05-26,28741260000
2022-05-27,29365364000
2022-05-31,29527744000
2022-06-01,29348420000
2022-06-02,29883567999
2022-06-03,29796024000
2022-06-06,30026180000
2022-06-07,30394712000
2022-06-08,30185736000
2022-06-09,29863800000
2022-06-10,29016600000
2022-06-13,27703440000
2022-06-14,27761332000
2022-06-15,28121392000
2022-06-16,26707980000
2022-06-17,27046860000
2022-06-21,27702028000
2022-06-22,27374444000
2022-06-23,26247667999
2022-06-24,27536824000
2022-06-27,27587656000
2022-06-28,27683672000
2022-06-29,27357500000
2022-06-30,27307083000
2022-07-01,27388921000
2022-07-05,27384688000
2022-07-06,27446772000
2022-07-07,28400608000
2022-07-08,28294783000
2022-07-11,27767069000
2022-07-12,28385087000
2022-07-13,28162149000
2022-07-14,27490513000
2022-07-15,27706396000
2022-07-18,27884182000
2022-07-19,28932555000
2022-07-20,29021448000
2022-07-21,29084943000
2022-07-22,28953720000
2022-07-25,29107519000
2022-07-26,28847895000
2022-07-27,29513887000
2022-07-28,30363309000
2022-07-29,31226841000
2022-08-01,30737224000
2022-08-02,30845871000
2022-08-03,30727347000
2022-08-04,30977094000
2022-08-05,31044822000
2022-08-08,30972861000
2022-08-09,30776732000
2022-08-10,31308678999
2022-08-11,31589468000
2022-08-12,32136936000
2022-08-15,32557414000
2022-08-16,32791640000
2022-08-17,32491097000
2022-08-18,32481220000
2022-08-19,32252638000
2022-08-22,31662840000
2022-08-23,31750322000
2022-08-24,31788419000
2022-08-25,32307667000
2022-08-26,31394750000
2022-08-29,31224019000
2022-08-30,30782376000
2022-08-31,30388707000
2022-09-01,30325212000
2022-09-02,30035957000
2022-09-06,29975284000
2022-09-07,30477600000
2022-09-08,30308280000
2022-09-09,30826117000
2022-09-12,30986971000
2022-09-13,30009148000
2022-09-14,30090986000
2022-09-15,29844061000
2022-09-16,29798909000
2022-09-19,30352021000
2022-09-20,30010559000
2022-09-21,29738236000
2022-09-22,29213344000
2022-09-23,28784400000
2022-09-26,28598148000
2022-09-27,28667287000
2022-09-28,29288127000
2022-09-29,28867649000
2022-09-30,28755963000
2022-10-03,29615067000
2022-10-04,31302189000
2022-10-05,31702068000
2022-10-06,31196214000
2022-10-07,30809052000
2022-10-10,30978612000
2022-10-11,31095891000
2022-10-12,30817530000
2022-10-13,31699242000
2022-10-14,30980025000
2022-10-17,31101543000
2022-10-18,31642722000
2022-10-19,31758588000
2022-10-20,31125564000
2022-10-21,32893227000
2022-10-24,33002028000
2022-10-25,33160284000
2022-10-26,33483861000
2022-10-27,33760809000
2022-10-28,34587414000
2022-10-31,34549263000
2022-11-01,34858710000
2022-11-02,34088625000
2022-11-03,32888988000
2022-11-04,33681681000
2022-11-07,33424515000
2022-11-08,33794721000
2022-11-09,33585597000
2022-11-10,34212969000
2022-11-11,35066421000
2022-11-14,35193591000
2022-11-15,35425323000
2022-11-16,35320761000
2022-11-17,35096094000
2022-11-18,35368803000
2022-11-21,34879905000
2022-11-22,35363151000
2022-11-23,35446518000
2022-11-25,35384346000
2022-11-28,34708932000
2022-11-29,34819146000
2022-11-30,35488908000
2022-12-01,35220438000
2022-12-02,35289675000
2022-12-05,34667955000
2022-12-06,34728714000
2022-12-07,34468722000
2022-12-08,34417854000
2022-12-09,33649181999
2022-12-12,34211556000
2022-12-13,34300575000
2022-12-14,34171992000
2022-12-15,33335496000
2022-12-16,33290280000
2022-12-19,33514947000
2022-12-20,33553098000
2022-12-21,34225686000
2022-12-22,34008084000
2022-12-23,34090038000
2022-12-27,34489917000
2022-12-28,34095690000
2022-12-29,34156449000
2022-12-30,34235577000
2023-01-03,34107160000
2023-01-04,34025090000
2023-01-05,33495880000
2023-01-06,34511850000
2023-01-09,34567035000
2023-01-10,35052380000
2023-01-11,35399055000
2023-01-12,35390565000
2023-01-13,35749975000
2023-01-17,35253310000
2023-01-18,34153855000
2023-01-19,33320420000
2023-01-20,33330325000
2023-01-23,34366105000
2023-01-24,35072190000
2023-01-25,34845790000
2023-01-26,35060870000
2023-01-27,35189635000
2023-01-30,34925030000
2023-01-31,35309910000
2023-02-01,35503765000
2023-02-02,36296165000
2023-02-03,36239565000
2023-02-06,35502350000
2023-02-07,35609890000
2023-02-08,34966065000
2023-02-09,34831640000
2023-02-10,34939180000
2023-02-13,35210860000
2023-02-14,35150015000
2023-02-15,35918360000
2023-02-16,35936755000
2023-02-17,36432005000
2023-02-21,35558950000
2023-02-22,35380660000
2023-02-23,35043890000
2023-02-24,34541565000
2023-02-27,34412800000
2023-02-28,34395820000
2023-03-01,35263215000
2023-03-02,35781105000
2023-03-03,36515490000
2023-03-06,36487190000
2023-03-07,36265035000
2023-03-08,36293335000
2023-03-09,35457070000
2023-03-10,34217530000
2023-03-13,33430790000
